,MGH258,UKF248,UKF251,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
THPO,,0.0581902601027025,,,,,-0.04534762982597241,-0.003441892888356511,-0.013980518518630768
SFRP1,-0.048078058273093104,0.04208318123452901,-0.027933737380812312,-0.03145567435860031,0.06376181273538532,0.028180483704874717,0.009363415634070952,-0.019936731042722703,0.05289127779574928
ARPC5,-0.03809831586341488,0.009907581255295993,-0.05243970895433811,0.08577730770996454,-0.03912220299322044,0.030840224423069256,0.06350586759352171,0.01574722150428955,-0.036355616517668124
VEGFB,0.03191053977914782,0.024781943359215436,-0.0298102757170851,-0.04836475853339506,-0.0021182928506761054,-0.06003259250914198,-0.014861622640217929,0.03467106239276838,0.03395436426918837
GDF6,,0.10096381564607886,,,-0.015400168920951007,-0.021148385942013362,0.038095305574588616,,
LAMA4,0.03413442223246207,0.013379726245636367,0.08020552713775089,0.026680792376025,-0.05968763444913893,0.014077370333225384,-0.002285319697038095,-0.056789855144391055,0.10469963922610619
NPPC,0.11607370403680406,-0.03891713925182333,,,0.09656918465345775,0.007639672780909847,-0.014088897987408986,,0.04025070392486908
HAS2,0.06129609721773144,0.07718524380818069,-0.021446721924477587,0.011572278934190909,0.03922157657642181,-0.025311382578615815,-0.06151495541694675,0.06229286481342352,0.05807769587025761
JAM3,0.027632272474717445,0.007646415641123658,-0.004922228369145433,-0.021416305466924156,0.0058081577015652135,-0.0066498818733548145,-0.05199648230572471,-0.014783972922417577,0.014738913713531462
MEPE,,-0.02904403430430787,,,-0.055161906087242925,-0.0010005667334456615,-0.002576559813535967,-0.02025404447645934,0.013601673222936277
ALB,-0.05165820976961546,-0.007450393727881907,-0.021455961852223017,-0.012611537382895988,-0.01573125114290997,0.03702174469544362,0.07217006953996798,0.12759447506929972,0.006061758378707242
SAA1,-0.019772826382206253,0.08005829596760226,,0.018534156929204817,-0.01694519263777277,-0.05166443423887324,-0.06979170268261276,0.013187535298000295,0.0177946204135144
SFRP2,,-0.016678263393618237,,0.13189270137633666,0.021541908582864894,0.05196620599095189,-0.015213269955439701,0.018646061597092596,0.015622556247514739
CHAD,,,,,0.010880066305225325,0.08846894784305033,-0.010122999231380431,,
CXCL8,,0.016021386676936,-0.01593323916078834,0.06028222466575834,-0.014905528502564906,-0.09557139799176831,-0.045596721860184534,0.08792845551797947,0.022730449271814324
VASP,0.05324665787366277,-0.005144021210838738,-0.016635869362208216,0.07902949743100009,-0.010188278917816908,0.018627381443176175,-0.03257105334638628,0.03732510381088219,0.10106286799719477
PDAP1,0.07845237989176451,0.017398855848898206,-0.010342627133185824,0.05039415711831348,-0.022472362625192872,0.015123764505191916,0.03304807398359367,0.0034772595819292157,-0.014650683455699408
VCAM1,-0.04635070643325964,0.06887081105088183,0.05251975092807916,-0.04857888754787955,0.03337973785114127,0.0006095587534934294,-0.04468986192367604,0.010696429779061064,0.00856354036360478
CALM3,0.016063622015671783,0.016852222578997374,0.03863765207538822,-0.015635058003097065,0.03950573475177849,0.06404442794646019,0.14224409052035225,-0.05864180317144793,0.008750669609122555
JAG1,0.09883370577268805,-0.0025702807236036526,-0.013588393863648834,0.06660241789455879,0.0004722072520421834,-0.011615443973583777,0.018310923264172725,0.025709681296286663,0.08192136651713428
CFH,0.023232906681251116,0.0013855137382716362,-0.026945461492847354,0.054234159912338764,-0.061969845559706783,0.02380063811183382,-0.036354090019309865,0.004101568605409915,0.09025392690383843
VIP,,0.050919241174764956,0.0021013721684333504,,,,,-0.02087568195167157,0.04539590451082809
IL7,-0.0029936577070235784,0.007569092376037504,-0.020670279635572324,0.056401156378852686,0.06350050832512075,0.03929976023988409,0.022833494987308002,0.014757478969587219,-0.016529600010729915
FGF8,,,,,0.0031479651807216316,-0.02298481622585998,-0.05251123584483874,,
IL27,,-0.017512758321699018,,,,0.030110559868312865,0.03040657799792445,-0.02574975732864456,-0.021474417451715074
PROS1,-0.01673951067936463,0.027732123164761334,0.024500364727713202,-0.030249463996012596,-0.024745010231035387,-0.009100634740900676,-0.032693466349221,0.09379879987083593,0.08416012844004127
TGM2,0.014469258022929882,0.027014340080124908,0.04657312984465113,0.012131942938710609,-0.04163688820388562,0.016274440662265712,-0.06922616088217477,0.022167059447184147,0.11393508936786259
C4A,,,-0.010806973104675145,0.013926054546780506,-0.03267513695131641,,0.05860403678820376,0.028427627093107255,
GPI,0.09545314445172352,0.007327254408787075,-0.007487909646307342,-0.04999269011543096,0.04158575469225115,-0.028827098423827642,-0.007095930771827636,0.02504361410419781,0.002675919249845413
DLL1,-0.014967742508025728,0.007873337752091009,-0.0374580628261557,-0.03933438680227789,-0.033968688194147355,0.10117794641357071,0.07314942215119809,-0.048691027634004555,-0.017967638938350725
ANGPT4,,-0.01205912659322928,-0.015365729747956315,,,,,,
DMP1,,-0.015415344927012506,,,,,,,0.0627245700650295
DRAXIN,0.11732373816131199,0.021434639040845076,0.01320762588384772,0.01171225203650423,0.09519840518042716,-0.022057721224656657,0.0326115629570521,-0.03672341936545103,-0.027133478697098052
PCSK9,,,,-0.022350934687899508,-0.03146661319525778,0.11221040811709951,-0.02446999124358825,,
NPTX2,-0.05067293282787999,0.09307415678535208,-0.046593084460400155,-0.0014963051567535458,-0.022510365198654663,0.03260240394661729,-0.043510713228625444,0.02222957393017249,0.1253213850087212
PDYN,,0.08863464528715184,-0.03215360561939074,,0.07291099181662423,-0.030461578673969845,-0.03605936239740135,,0.0809967764012552
RIMS1,-0.030681058689017406,0.08518854600887896,0.11865785703128082,,0.031634901666351294,0.041832400693402,0.03840334260040321,0.09402230533044673,0.04385714574359654
FGF9,0.02920340501096403,0.047978788851108456,0.009411120059130626,,0.016670218301959337,0.01619157001989395,0.060814074168118334,0.10639618143829858,0.07325133638590633
COL4A4,-0.038267569362981355,0.00572804965789018,0.01294435422037775,,0.07119609363490176,0.02182388907011987,0.00283636264822717,0.04310050793906169,-0.034722261817632535
WNT5A,0.023188034710838294,0.05064308921521683,-0.04371356102906186,-0.010704677430893561,0.005944441619600202,0.03726916792833408,-0.03180356706555037,0.05508319130619464,0.02317390808442882
F12,-0.046862980934830045,0.07355144445192632,-0.024997889948525694,0.06258021523941648,-0.023148540880112034,0.0895774842604362,0.07073861958566965,0.03392975963548649,0.007919160658491022
BMP1,0.02965893448520887,0.013362355220963934,0.00828626298939685,-0.02681368009857039,-0.046124002737526835,-0.030607307387816547,-0.07296912119809242,-0.07157031175071786,0.04892011030267052
CORT,0.06674675099995372,0.02926331356423837,-0.01930056661056079,,-0.024698040789285697,0.04885640114372954,0.06307005426355156,,
FAM3C,0.14755508906146209,-0.01369487242614917,0.09522777857922772,-0.006157190351285767,0.00950360743646669,0.040460977714889684,0.035210818497177374,0.06125079562705929,0.07363297216606925
DSC2,-0.018935186897072985,0.0579961335790313,0.024805349319902952,-0.036664189892892544,0.008450550635687672,0.03616875745806854,0.027064558403055057,0.03533759920178712,-0.0464291772622744
IL36B,,,,,,,,,-0.029202779009701512
BDNF,,0.06019146934354231,-0.01300443118397342,-0.020550178491776604,0.017294203028647037,-0.015347964851111954,0.07467618730261497,-0.0007015735639429581,0.035274980944252604
NXPH1,-0.003310480508542938,-0.05259003881131236,0.010128526428681152,,0.005640888539120435,0.0829938242345894,0.006334340650299033,0.019620973145561632,0.017420800108885567
RAET1L,,0.017847506511681797,,,,-0.025394800035251394,-0.00021102068702882738,,
HSPA8,0.06132159495133924,-0.04824081635134789,0.003299337198744485,0.028159172025890983,0.08058449046660425,0.05040485969596512,0.11424853340623675,-0.013349857916789557,0.03362069737027163
LAMB3,0.01301934060775748,0.06284043857720695,0.056601844358785444,0.025560649064229585,-0.0021620691854152877,0.040098057320370147,-0.044113977825553964,0.09935807498670642,0.03672600056879414
PON2,0.08925063668567745,-0.03336293082816913,-0.014792424082510074,0.06470064972479124,-0.02014128334904263,0.09766044880858213,-0.1066720533360162,-0.044490523674911076,-0.035073433587458194
CFC1,,,,,,,,,-0.02583988976101435
TF,-0.1876830089044176,-0.0192144595597946,-0.034192777045781775,-0.02288876581703141,0.0022601976615935627,0.04879063955458452,0.033919521261082865,-0.010861562467711963,0.052561543421481796
HLA-E,0.007619566682882106,0.025264701448768776,-0.026048004092277716,0.04362794165116175,-0.10544410024780186,-0.06075996316319883,-0.04250646100336096,-0.004472465329971242,0.006743923505548811
OSM,-0.02940597252976644,0.03742159485584801,-0.012142480786234328,0.09510855053698442,-0.01964114442933631,-0.013733336995315261,-0.0489850658354103,0.019915110896515348,-0.033771172998066146
ULBP2,0.05221432578586025,0.011299657786987612,0.021298186283461033,0.12143404287608314,0.043852323330039536,0.02671670946290311,0.0046997856090584015,0.028436870192905875,0.027558653352918773
