,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL12,-0.035209639296153686,0.007263753007531813,-0.0037964377966993824,0.027735259459248904,0.10245503528073624,-0.011770213056323696,-0.025355477831193966,0.00365789239821691,0.0032514591964207962,-0.0049452746820537645,0.07519653229913487,0.02203811264707246,-0.022368011403544705,0.048582563507064226,-0.0055964608171029445,-0.013425584423425056,0.06460659401255969,0.002475611882502419
GNRH1,-0.02655500730320752,-0.01948973723395221,-0.047665994938596634,-0.034532919873004185,-0.03149509209841358,0.005297146820166246,0.020495192391826254,0.02008174331878878,0.036342197929285135,-0.01689655328648428,0.12839203186816062,-0.026878848371819385,0.031077448799156124,-0.023370131702290915,0.009159405314468782,0.030150682283035798,0.07850157173574432,0.06602118744080962
FGF8,,,,,,-0.023144256863923254,,,,,,,-0.03522207217157859,-0.024115966989405043,,0.02422687470133084,,
RIMS1,0.021323536143713222,-0.017590103309226123,0.028480908919538618,0.0011162337263820393,0.05103501915266267,-0.007639565034068294,-0.006918061512694787,-0.034629612022217836,0.013391568396823946,0.1654755906951903,,0.08197770066596033,0.04435537211586825,0.027683709700542247,-0.043149609563005537,0.043360923657331,-0.030041494821034034,0.014313660007452243
FGF14,0.04137324993257444,-0.04696691740607113,0.05339257945462489,-0.017226801792739985,0.07392481396860826,-0.04968585675619332,0.00892248684356207,0.017546256829652343,-0.02145713457365337,0.2095598426365913,,0.029353109307085828,0.022301332264735716,0.08151667694163062,0.0008629442406438069,-0.029316990279411665,0.0005658572172030997,0.11787370143027999
IGF1,0.007589716700284664,0.04848203151921487,0.08279989036978146,0.006903411976311636,0.03435226649967733,0.031247002738819106,-0.044638362610484636,-0.02899772023890217,0.06785674109659956,-0.03049710398327837,0.019286558980814023,-0.0630901397312253,-0.010514913066497428,0.06406363429974893,-0.03811691214328129,0.08728049149325474,0.06690593187924213,0.03785281363491643
TNFSF10,-0.027983699194506557,0.04342252923355693,-0.015037083940766922,-0.0010555131004845097,0.06223289998273295,-0.04863774353188383,0.02081083826645639,0.06630945955317842,-0.008530498901247732,-0.02207030713956005,0.05960084282120408,-0.08185484567172947,0.04453659595075189,0.026842589278820644,0.00036101021446528515,-0.030511903240654597,0.04584186512425493,0.046372556876472765
GDF5,-0.022842443667042554,,,,0.0720704560943023,0.07653916066546679,-0.0021352291280567286,,0.01377727245113904,0.05744284613427234,-0.024253407041243173,,0.07209597616367579,0.01875850347467952,0.007370689721742833,-0.014240213363919792,0.003737428522215695,0.03743868822897002
CHAD,,,0.007817718910105333,,-0.009427117700613937,-0.03277987489763671,,,0.06735786197953046,,,,0.04114662699615536,0.08381317443908631,-0.020115889104976928,0.04651612601404529,,
RGMA,0.0017177799269984296,0.017435007861995616,-0.01871334442997628,0.01562389871353897,-0.0710669547729349,0.08254535006986262,0.02126097101411827,-0.023275568278233794,0.04694201403397436,0.020350902347708047,-0.03349143929161816,-0.07175513745702089,0.09618761069102635,0.017884245123208502,0.0387583196050825,-0.07240779751310623,-0.044237411159033166,0.012321676269082019
CLEC3A,,,,,,,,,-0.017100962602795675,,,,,,,,,
WNT16,0.01432560057770661,-0.01096647658212209,-0.02527367550326854,-0.011821990553076046,0.033168293775894496,-0.022315732540374746,-0.029792291580700434,-0.019159976164969124,0.008803458685275933,0.06369423087296168,-0.01764703756306947,,,,0.012920554625940715,0.0072252355211307575,0.005665946555017255,-0.05163867569223885
CX3CL1,0.0006615492492477071,0.009243484687842793,0.06829762884020717,-0.023410628476309352,-0.03615401998567637,0.02153438601579658,0.04293299564254429,-0.007377214583640208,0.006633611304853673,0.09950785705101137,0.03273205827202919,0.03702034980733075,0.04736810763002723,0.005367982473274096,0.006738635502798064,0.0673584167428947,0.13287904206221238,0.039663371713417515
FGF1,0.07556442670290754,-0.03328820220948623,0.06325273061109446,0.033617055728079506,0.10872011585076975,0.05576657296111839,-0.07934878729072287,-0.019507528573026612,0.008350527922851885,-0.19827002069082458,0.13654131558359825,0.038277665007707615,0.07900993698255603,0.08310891355970461,-0.03116129049997131,-0.012851900871241384,0.016971378696297643,-0.08793286893655897
ALOX5AP,-0.059286052354350034,-0.0029369631390171232,0.05729976472383915,-0.0006212439227695054,-0.08450914150426324,0.00994825559815359,-0.020964743751454965,0.038983842709176424,-0.0086985830148696,-0.16628108966261995,0.015242395913570454,0.040092553880233944,-0.046180281968587436,-0.03777021136616691,-0.0901424714972016,-0.05957640111726334,-0.045297980524079066,0.07668638684116773
IL1RN,0.016929720035042287,0.07404578047339741,-0.036538365673477936,-0.030968265162990855,-0.06275229906493608,-0.022733465154617837,-0.016604759264628576,0.02025548102357859,,-0.06013025905839615,0.002099381412023695,-0.02237099771718411,-0.03712894741841388,-0.08069640208398753,,0.006565427836059023,-0.040509229784887114,0.10954620291435382
PCSK9,,,,,,,,,,,0.005249939002456195,,-0.020370106278657082,0.0655462507544861,,-0.00574085741223147,,
NPW,,,0.024756794575368425,-0.017438425980317154,0.025792405453240096,0.009355853272703104,,-0.015452268360207392,,,0.07163081311700331,-0.0705668960522132,0.0691615916292664,0.002193985427255655,-0.01855936550802879,-0.06406353195962916,-0.02487299693588954,0.004930332753937033
CXCL9,-0.02755551809415108,-0.017374117873173653,,0.00886376624397828,-0.007847152705554614,,-0.02008249966763792,0.07173463605096776,-0.024050844934842528,-0.030434093145112105,0.02116616667506249,0.008203005881092747,,,-0.02177046077413902,,0.10204593244732016,-0.0019903423488936297
ANGPTL4,-0.0714978188564794,-0.024584945910274103,-0.07664582285807862,-0.05261803657299451,-0.06732058861377153,0.005441492545273333,0.03848531206053323,-0.02232436481080941,0.0649949473267175,-0.049094750242859864,-0.028408806141635056,-0.1681694162563896,-0.08170482013564229,-0.10722474169129353,-0.030994762830839667,-0.05987598180409525,0.05432698383129085,0.09067883573447834
CCL11,,,,,,,,,,,0.057475133527443295,,,,,,,
UCN2,,,-0.016962741525108058,-0.012091701112959777,,,0.02564989162581054,-0.017452766188052717,,,0.00889517620764655,,-0.035222078101966044,0.011444310096023879,,0.013067872664416324,,
OBP2A,,,,,,,,,,,-0.021942436330002934,,,,,,0.02024674186762713,
COL4A3,0.014906823859094332,0.022667349087551664,-0.010403585775209234,0.028122728434673106,-0.017375544797149322,,,-0.022577004243012688,-0.02584682242314494,,,,,-0.027133528858265612,0.03239288907755095,-0.03280121970338156,-0.003585941549324042,0.07282602701374731
NRG3,-0.0044819940311318935,0.012092504314679866,0.13064805935570412,0.05567683440633469,0.05191788686399112,0.043247365046772096,0.05054574953245055,-0.025197454146024634,0.025155495492135443,0.12763725594329375,,-0.03168722918689791,0.04609149397059096,-0.012753457089247987,-0.03887915798270085,0.054844155528781614,0.08816116744186585,0.015159296200528827
IL23A,-0.024409216007876367,0.007252118675768288,-0.03000999798849318,-0.019023802084972403,-0.0047894196753563096,,-0.021525301001016718,,,,,0.004513355409714619,-0.02037009917271034,0.06061174308222982,,,0.0013757055719290816,-0.05406918680474428
COLQ,-0.019211539646386232,-0.026944545901457364,0.05776988436323095,-0.018183477646942746,0.009602496428241368,-0.007976460190152088,0.0019187192187216863,-0.03365084628070385,0.008470920915893418,0.08436198278981671,0.0403053702416371,-0.023231842607955605,0.06586904375821755,0.05203357127083218,0.03114753192011115,0.01779354326806009,0.004977964104591052,0.06594802468559234
SCGB1A1,,0.04763344832616515,,,,,,,,,,,,0.034886088978088356,,0.052163350042731704,,
TNFSF12,-0.008968945907319385,0.028391295392934328,-0.04859423011426083,-0.05380904423559014,-0.021400869411941765,0.05074536634190777,-0.014234600123142125,-0.015584869407187202,0.005921941770929039,0.021235234902340624,0.03949976429010837,-0.11952005704648842,0.09234370206571604,-0.026984327201286334,0.07231739460431144,0.011808340667624736,0.05543197096636631,-0.013842880300818039
DKK2,-0.025567485691236777,-0.013058953796578197,,-0.012269964646159565,0.09279602495876575,0.039357764988258756,-0.031336521905680634,0.10764175027657505,-0.01654954049487343,0.09633729506194387,0.003839435018693803,,0.12151982562041391,,,-0.0023287995949095425,0.003978718742984293,-0.05134275272215633
FYN,-0.016213436566481127,0.001146894050109202,0.09052665817837265,0.022670943607319905,-0.02019996638257552,0.05610066240724312,0.027678227415275897,-0.05771766685032161,-2.2091431133828663e-05,0.058949636826329026,0.005974644510273363,-0.07237465005851897,0.08030189137973467,0.10666241799436643,0.017060734063025648,-0.0011631350842186432,0.01945890013329332,0.047669615986091804
ACE,-0.01472825886260998,0.03791549147600602,0.05070257976045431,-0.01861052013154677,0.020332500005398123,0.03632616537700567,-0.02458786708238787,-0.03672055036968602,0.11355373783529388,0.07673579817993031,0.012418757873213749,-0.0009581937416067087,0.04085858173865836,0.08644289062856537,0.10103504773320682,-0.009312039597686146,0.10145928630885612,-0.028737312380116817
IL18,-0.0014158069489235718,0.011377674977146491,0.11551888028307992,0.058268492411371386,0.03949031357882075,0.009351831641002575,0.009166111174610235,-0.025403693190697234,0.012392889800710308,-0.1219325376959941,-0.03188490976966429,0.040330386740681484,0.03683558503759433,0.1008784337978204,0.019899710238594232,0.0028108887931311507,0.042118871365431486,-0.002302579341282858
PPBP,,,,,-0.01569052812772634,,,,,,-0.020506091329113567,,-0.024941227474932565,-0.040590292560538095,0.09724011492081258,,,-0.03432362455406403
CCL27,0.06830768881582051,,0.016530364046679204,-0.018028547995606246,0.013537065353895835,,0.07530542482076714,-0.013609549829019732,-0.01704840778932045,0.07159181979240965,,-0.00034262818123165955,-0.01648986646743359,0.004334248621689801,0.06469425623661752,-0.007205961353021948,0.00018217750938340162,0.11208990586234632
SERPING1,-0.050618579300914665,0.022240177121773307,0.0836339838123194,0.033070677614026316,-0.03358657658019767,-0.022975263796571013,0.02325580288122723,0.046274592528930465,-0.022621214024517933,-0.15535764268581212,0.008391559373940573,-0.010989005901421017,-0.0022625577724844316,-0.00010652922627747134,0.004473678567718583,-0.06654348099821962,0.03657210258558416,0.13838337246651083
AZGP1,-0.05102933713947415,0.02306765178654481,-0.025062212010774902,-0.0070906652982121255,-0.04591174020764273,0.05608419023808392,0.07277501126486252,-0.04118819888579618,0.027963050802032194,-0.07369048920679006,,,0.025333198944199276,0.04571360493433106,0.10030653506874826,0.019187853454430845,0.06829823496010323,0.04740479401826041
INHA,-0.031051049111929237,-0.01705292996544309,0.04440134637274553,0.032356534311212465,-0.010425583166666757,-0.004949206469413523,-0.0024914063575828898,0.024806913637139372,-0.026266406594622867,0.014852950786408452,-0.00564838304463142,0.11510896305112012,0.06386063748382527,0.02157621061935887,0.19663240838887278,0.04944235661961421,-0.007232726251485996,0.15251911482956995
SEMA3G,0.01007269535956106,-0.002507698567967826,,-0.022795959788018984,0.028110436501378653,-0.009402319476727565,-0.03383500837256384,0.04314188337432771,0.004794408933220473,-0.015575958513097538,0.04761496627379797,0.025855434489587104,,,-0.017122439282971018,-0.006340829541738774,0.0063938725252497,0.06022793432743365
OXT,,,,,,,,,,,,,,,,-0.029887693479701608,,
COL6A1,-0.01845049992661413,0.04235173917301307,-0.07758517618245447,-0.008648925240385831,-0.06100016995958454,0.02581834129667071,0.02997869494235204,-0.014771046644874948,0.019310044509020477,-0.028634979772811806,0.006142629757932605,-0.1341768464314055,-0.02733030443737988,-0.0568511842219319,0.008888762788103471,-0.027778375567522356,0.08891920546790782,0.1278519145869048
FGF17,0.02360441588225906,0.014371046254293937,-0.020502074839626377,0.0027518238819662284,-0.028192583921120697,-0.031716987866944046,-0.025914455680244648,-0.014179772699259557,0.00010403883774602249,0.11427786372345478,-0.023295248143993832,,-0.016151857445963234,0.02297957836124731,,0.025798590015554023,0.03416960960915072,-0.023496675634783627
TNFSF8,,-0.01080229776234616,,-0.015424735403227158,0.07839542148846114,,-0.016604759406481557,0.024043349333875162,,,,,-0.02706310921139924,0.009673120507138559,-0.016617872992496622,-0.03178048556050471,-0.02498860667605189,0.09177195973094608
FGF20,0.057221059113842475,0.039611809920883805,,0.022064602996627714,-0.007932885023532803,0.05335800003600484,-0.012448651409194388,0.014038704890794345,-0.03421351289478649,0.04895561080371804,,-0.013943103963106288,0.030517727814661666,-0.011860162155363155,-0.04403860242053953,0.0027332556378967614,0.06092244241115681,-0.0376291018230036
ICAM3,0.006071419496725338,0.0592216045142219,0.005272998777015033,0.021074343525891614,0.00665268924575328,0.037548105346453406,0.04178978113122346,0.048978753384544244,-0.02913529387547728,-0.05184135821231371,-0.009353739582473897,0.031614148179446584,0.05410392075801167,0.001996371847854427,0.07180591739451661,0.03199616429876203,0.05348591905569253,-0.03212795921327346
LAMA4,-0.0292014981144257,0.03643985084708857,-0.024611505079035256,-0.017409139068788666,-0.03525582900504912,0.012287264312639977,0.03849302088489026,-0.07143271863524933,-0.03597626104322605,0.01629508273253613,0.03000144545980725,-0.04682366315854902,0.006926543714484694,0.026317402381352915,0.02484521528551288,0.015241726732610731,0.07537786647626948,0.09720270032005078
INHBE,,,,,,,,,,,-0.026974708800298397,,,,,,,
DLL4,-0.04588135072764692,-0.0009094158723350875,-0.06072914283965061,-0.06640932502045187,0.01319356030083607,0.008260150121581355,0.011765353256532126,0.04271241422339659,-0.023872600785269735,0.05253870031312551,0.031033962654119947,-0.014209708506397951,0.06717044610658005,-0.016970489345502382,0.0322562221211988,0.06323355180506335,0.08325800062646617,0.08641116969958026
SEMA3A,-0.04228601106517585,-0.020336926471450915,-0.01752383093629513,-0.042763419131983116,0.07606757551580316,-0.037040755009043275,0.02775347024285492,-0.04506214895967596,0.006493338739983703,0.06552487123684643,0.05840349488658566,,0.05589596359905466,0.06035210649041033,0.0846610825283893,0.04377271091579359,0.027373443296930876,0.04981114575525531
RLN2,,-0.011600951258197906,-0.027395739593160953,-0.015566530993631348,0.08859816786507009,0.04190055476101051,0.0507922438594574,-0.014554781028730156,-0.057417570659918364,0.05391530710816351,,,0.07464401161402621,,-0.027669870609588327,0.007641181143444085,-0.012259566801383803,-0.04420699859811225
C5,0.0029348659192738385,-0.03215543211381404,-0.055625953169433924,0.06705785284365572,-0.0037959116051349898,0.07729342388353716,0.03643786505332045,-0.02090117360483147,0.034099514075965814,0.03796985611464562,-0.01799821130910802,-0.05647576296692411,0.027089688532351622,0.05293431021430982,0.008823674614243703,0.02273508869941997,0.015012682831180513,0.030340231690193058
COMP,,,,,,,,,,,-0.020065657495825503,,,,-0.019900348509278284,,0.034671889446875034,
EDN2,-0.018291403390237684,,,,-0.020635662224470424,,-0.02269459628618043,-0.01767435448317817,,,-0.02137884172987799,,,,,,,
C1QA,-0.008029941867859495,0.015271192649386823,0.06564751159778083,-0.0076758199320162614,-0.030509519806209175,0.04130961981612264,0.024052445389340434,0.05971482311115898,0.03712098195686888,-0.2019059576885193,-0.0066004035981473185,-0.029697657918808316,-0.01897003765984663,0.04438735136609142,0.04917068521473781,-0.015987175823830663,0.04271956968637966,0.015138601961471446
UTS2B,0.014821426245736038,-0.013196372796037973,,-0.015566530904199835,-0.017209591560404722,-0.017378804150328494,,-0.012581043036985078,-0.003667059847372231,,,-0.03642144102273704,,,,,0.0991825473163378,
COL9A3,0.02516037727445264,-0.012051378546126987,0.020475028235893616,0.060743133206282204,0.03241507875844993,0.0345546662203897,-0.003893769329497758,-0.05144323694863351,0.012872491529270298,-0.03945534480140723,0.05217287810048846,0.025159990391140374,0.06623502286462879,0.07147645251948759,-0.01976466807413358,0.05247534535397799,0.08222460519331357,0.07644470500914362
DLK1,,,,0.031284224429359735,0.11592052029922416,0.07516787950457605,,-0.023461330249332005,,,0.011744427538950714,,,,,,,0.0026674518941183206
HGF,0.012628990482779597,0.025699043388206243,0.04960046830852211,0.00829554810914128,-0.0030457230755360524,-0.02302019397572596,-0.0076039609990329994,0.013192673146053468,0.021052375290594835,-0.04710813197982426,0.056024659824843705,-0.0497802892222164,0.04405661581072299,0.09245139618990958,0.05412653895254248,0.04729220717402616,-0.009449818926845394,-0.06157058781352335
GIP,,,,,,,,,,,0.026147649057482382,,,,,,,
P4HB,-0.046818009650654135,-0.02384627447407013,-0.10252049363150786,-0.010107585358391498,-0.08476264909160582,0.011622903551749926,0.005873975654085527,-0.05308598309458999,0.013254622513009715,-0.018335932981797805,-0.0011674493650395386,0.06040439290016096,-0.040293330192624904,-0.04768532133144391,0.006310936624385974,-0.0006829153538706216,0.03654667056341384,0.1340822088578874
ADCYAP1,-0.022420522429221643,-0.01639358995114923,0.14522200215495634,0.03784499111509945,0.11474241560702085,-0.04537697297592451,-0.0009405506923197612,0.02143884647233245,0.004574141927002824,0.082339086039225,,-0.01932359592433214,0.015998491695903335,0.05299879824350206,0.1075436041924791,-0.007297307385302692,0.0931091226692607,0.036149192481930034
GREM1,0.14011994359045504,-0.020254150122032195,,-0.013454362905616263,0.05310179474044393,0.006809176698330844,-0.0433376007116066,0.05591404845138381,0.04060994868125654,-0.09224590968235552,0.026322392517648667,0.06271190914843455,-1.735498585620186e-05,0.007212145200825686,-0.023342148183593363,-0.027179233401557718,0.10128146988686598,0.02041942149419226
EGF,-0.05881995236203519,0.07608138700813767,,-0.011594350064818534,-0.03197797694479226,0.0653680804954157,0.05118467151540924,-0.007748815218980833,0.02999007911116223,-0.03125687509693574,-0.027880256075256515,-0.0383603867584805,0.01392808158021995,-0.03273814946320568,-0.0363401557585192,0.033531179151124774,0.020590879338016177,-0.00853525660460216
VEGFB,-0.04839084733627707,0.01807514050618081,0.025357175324601442,-0.020256445791992355,-0.01059917162100931,-0.0009817866462598131,-0.01981287700895073,0.006017331096863918,0.047901199188877884,-0.11109531998764909,-0.030960510470284267,-0.08168537395680942,0.0021771244106870598,-0.06716463167501802,-0.039193432680866294,0.024312420743145515,0.00855784785687721,0.012913327802712895
FARP2,0.007175839725097039,0.006489703241819467,-0.09287813156922538,0.024107206364055507,-0.008949085496663282,0.010624653151336767,-0.021740242044075098,0.036436350419038185,0.005958579805095127,-0.003249165529809865,0.035466754576617014,-0.09280765130977559,0.05745409888751395,0.019697851793231268,-0.01778456076431936,-0.030900021770057143,0.03582404758601628,0.06308746801473207
BMP3,,,,,,-0.027114335651535693,,,0.05644558625793215,-0.0005284923597618903,,,,,,,,
IHH,,,,,,,,,-0.04180261541904925,,,,-0.024497090369487346,-0.018253818256922457,,-0.01255378174831923,,
LAMA2,-0.026383337125467858,0.026678341952753988,0.06934508834029664,0.04069290822008015,0.055418391429875896,0.09237670839399055,0.002714613010569463,0.0016445091644393382,-0.04690973190197137,0.004157282162353567,-0.022914806846766896,-0.14458679102297126,0.06463597786832302,0.01308525906500441,0.009784955393247148,0.012869861099276538,0.06629985252381836,0.03664417223876249
SERPINC1,,,,,,,,-0.013460579518282636,,,,,,0.04678405857229409,,0.10477026360937533,,
NRG1,-0.03394717271711558,0.0036809421792800188,-0.02452856632786502,0.02650072302285543,0.014157674272370155,-0.005966910397218367,-0.004876545987243911,-0.010798012506989406,-0.021162154912208256,0.14750651295410627,0.0034987278750008366,-0.06876557701527086,-0.028248792744949937,0.03324538849908991,,0.0695756797858164,0.05401488285762242,0.05493572782012315
SPINK1,-0.05473175895769732,,-0.004780106604125549,-0.030812995535473318,-0.028059088385406925,,,,,,-0.02546968535178662,,-0.05165261169410903,-0.07365129665657583,,0.03463319650753717,-0.0036874361364931793,0.04785090787040053
EFEMP2,0.03871553518592639,0.016471545829372727,-0.005589285295171705,-0.03669981885888578,-0.02126407231054855,0.0012756726937364327,0.014810839056994133,-0.025628353959696905,0.016858741015822593,-0.030416720691533495,0.02995071002408754,-0.10818249703548516,0.0078028490388057144,-0.0778920332618222,-0.0171560087802657,-0.04629627478389396,0.0414221663534769,0.0729082582998255
SELPLG,-0.011402652636470105,-0.0004881755841058372,0.011831451897328175,0.05879319890694084,0.08543271871024323,0.08297410025728531,0.04014625233395748,0.022641219875300465,-0.016902445851072742,-0.03520428422896301,0.007076204539197708,0.07737997388425474,0.025972996860694184,0.06457775968114654,0.007723499166415488,-0.03509404606696273,0.1081284399819958,-0.040514855852138904
GDF6,0.012485290885502003,,0.13517184351687297,0.016556440096477054,,0.03190475131667119,-0.02132471518093057,,,,,,0.027054756707119158,0.02025519206498039,,0.011029473704729446,,
HLA-E,-0.01774727743861081,0.07378639102581158,0.042199210711052204,0.009887738288330365,-0.009183267348120463,0.04445205016924184,-0.011859760349359776,0.058222311140788234,0.025925130889683477,-0.1797176964204902,0.0019536739939872093,-0.040318079905703755,-0.06702163453564247,-0.036287264647673796,0.02349651638568687,-0.06922259798160817,0.08894158572751283,-0.028648113445087126
PTN,0.05168030048210169,0.03381735019899017,0.08812766609905555,0.04964197607122562,-0.04300232243028468,0.06130712509822497,-0.011310278587393826,-0.05471601340164429,-0.06097915201553873,-0.015277657932265046,-0.009761739389117483,0.0363044042894621,0.07286541792445544,0.018343459541506426,-0.02389310552632998,-0.0855631870914022,0.003167157467795769,0.10803454177904327
CD274,-0.010239476334259643,0.07398011983787306,-0.023550274194877773,-0.0300599083949003,0.0028991308798698434,0.00238468073138018,0.009823225209656622,-0.0651302190482978,0.002770350654537631,0.05294434285897295,-0.03858110645039685,0.09045201671795036,0.024421998322613988,0.005226284958377303,0.05170760682649448,-0.006966849769111947,-0.010034360984891971,0.0709165526624377
FGF10,,,,,,,,,-0.02162783332742064,,,,,,,,,
CD14,0.008863184718254435,-0.00918690007608383,0.04837413763273907,-0.05116724036632306,-0.11997583706984241,0.02559481320330644,0.045579360326221154,-0.018196734677284426,0.006041878288638211,-0.16219505259407913,0.017930883636301517,0.027992461319382923,-0.00587925849627144,0.05511498325711249,-0.027987863829578803,0.027312625947793014,0.020866898801275076,-0.010440127759380281
SFTPD,-0.029513885748135807,0.016209691801805225,,,-0.0176208619022691,0.07445715652053175,,-0.010635637531557026,-0.041069309255343016,,,0.0013137699254869135,0.08326270233440937,0.04725210829672609,0.07445525419001417,0.02061860773155905,0.029924587826474554,0.0388022386479074
SLIT1,0.03845776485337621,0.03927509983476433,0.02799862843024466,-0.07343747383597779,0.08583083578599483,0.036741390947204855,0.046950908104274526,-0.010329865402602481,-0.01815151795355441,0.24023944015512416,-0.02531916759423167,0.13155921327679151,0.07955037445543708,0.06125567401371059,0.0136396351499868,0.013711391178980525,0.039189642533412936,0.04847622542096505
LPA,,,,,,-0.017378808507263956,,,,,,,,,,,,
CNTF,,,,-0.012269963384804338,-0.015690525492716198,,0.047347352892927005,-0.011474044809416429,0.19042162724249345,-0.032027303104435016,,,,,-0.017122446039593956,-0.034857998127910184,,
BST1,-0.014318728115474577,-0.035583723034646686,-0.02122488357857089,0.0019182197577895565,-0.015954585165911115,-0.002119505316570705,0.04240265009567111,0.05611881630153969,0.022835516146887204,-0.03262845997097088,-0.010229934582851718,0.009329559329794462,0.08781639856175348,-0.015596174342833885,0.008726338621408073,-0.027911574751939904,0.04537064656819971,0.1694040489272432
AGTRAP,-0.0019594599135714656,0.07511763658783592,0.0005849433104540105,-0.010787421138946261,-0.08135114313805697,0.04031198187139451,0.021493644045078343,-0.0498490363562831,-0.002036777012565609,-0.09696006740402402,0.03609056529767953,0.04474657429375009,0.008720671592621037,0.018950256549818488,0.026036757676259802,-0.01730984306522496,0.017584459881259434,-0.007245618195495932
LAMC1,-0.06007834557978258,0.012591571950417551,-0.005933744999592508,0.008972633620497123,-0.004923647242624795,0.01770960992721527,0.0002747630327106309,-0.04085055611161754,-0.060207702037239116,-0.05641496484039073,-0.004586532965320627,0.0559632966346961,-0.013628393482292235,-0.0022302742838619114,-0.003063931606168872,0.005721091371095309,0.08775971576279891,0.0858548869853655
COL6A3,-0.008999666342055712,0.06151408360183964,-0.03830103726674553,-0.007611858093132985,-0.03237588262973117,0.0525862744961382,-0.005544924653457983,-0.01162811090345474,-0.017019020865657424,0.024948932049789308,0.04249235660543924,-0.02961696230242947,-0.018436013680589988,0.01820640395787799,0.03400178929250905,-0.001546863907308327,0.1100457446983714,0.12851794709454842
FN1,-0.042978729106034494,0.023140513813744414,-0.09079552934701443,-0.05164741712947932,-0.06344149641392402,0.0692259770226588,0.0032530783224363545,-0.01592437334623182,-0.016604446777244795,-0.09975060996797952,0.01726098267233271,-0.03029658965523219,-0.04884946540771481,-0.04208365006129713,-0.02148426536189436,-0.008621543762437928,0.05975812977290319,0.07034165519095696
MIF,0.023570398949770182,0.0466562268208738,0.03846010183852246,-0.05603665707694782,0.020322254475927316,0.04772083590640247,0.06618807311806446,-0.023359885746616033,0.005214994372292273,0.02234924238260026,-0.035203304926434795,-0.069863622939379,0.021118878641358665,-0.09326891708925047,0.05441328886282,0.03901537696030523,-0.028794442817259465,-0.027190878914862004
JAG1,-0.007377782502361311,0.052302951832256604,-0.07079354617856967,-0.02690704171067894,-0.055870686121135826,0.05371486292957684,-0.026044256791770602,-0.033863639830968156,-0.011567776038856784,-0.02150145036226425,0.007054695454800327,0.13687256667744213,-0.04793610415514421,-0.007376880341106692,0.032599143114493315,0.06157180820634956,0.09121101172354736,0.056035146895754694
NID2,-0.012284855343690735,0.012187536857136808,0.09564590575192576,-0.02737534429398178,-0.051579289094618584,0.025859088899155686,0.045432104859541245,-0.030202895079244185,0.019239832777752642,0.033390887817811236,0.016437982881542707,-0.06521493572188977,0.01566716792690665,0.030125756296718854,0.013456441843307163,0.04466812287375005,0.11517764042061271,0.051700887347212794
EFNB1,0.015260044435146627,0.022414606622141647,0.07561919582944403,0.056320119883766,0.05914778011101617,0.10267207825784715,0.03378408543971934,0.01805074412704155,-0.005880152706762798,0.04266449449301009,0.029207541702229913,-0.022263449108189566,0.0009727815147740164,-0.03659627410253444,0.031636161959570294,-0.0036154086346072488,0.0021677830758306993,0.0394362906172235
COL4A2,-0.0035727660551454756,-0.05788809293307772,0.00789592147483581,-0.0002312091282666663,-0.0027177055872707784,0.05114127392276807,0.02852527337611833,-0.03247322220173136,-0.050803590141847085,-0.054958672928490535,0.04637472525939406,0.008578590055955326,0.004371394472782627,0.021306462233329843,-0.005315390154311856,-0.010514452766940794,0.08581592600403305,0.042174159359554104
SPP1,0.014598510337405007,0.0022839548631707293,0.021998083949712154,-0.05330534678159639,-0.11844601542695282,0.05860710652530192,0.009824128250965071,0.014412372411650005,0.026979612113052682,-0.20995086333677349,-0.005012106038333723,-0.03715759957030535,-0.04574228554101764,-0.10678376670060155,-0.08957379040444773,-0.06462450008474502,-0.054410836167241634,0.07806846646062462
PODXL2,0.024608448359745013,-0.006522408875647029,0.05512273798022836,-0.00203939251871152,0.047305131226914814,0.08869466884189908,-0.0298740428315632,-0.024531308988895228,-0.012562605010631908,0.12256570256940562,-0.019284360617879696,0.05176361749106247,0.014137607691686614,0.09613428217036267,0.027293065105146244,0.03408907373791066,0.020956860262096696,-0.020013253401344785
IFNE,,,,,,,,,0.030227525175952452,,,,,,,,,
FGF9,0.04191312941366829,-0.002143075733816399,0.21873958967833423,0.058669142497377924,0.19407816068515507,-0.03498742073721377,0.0007004747715482765,0.056069673480408866,-0.009924482566567213,0.08905749137236693,,,0.06374264569680543,0.00047452339940106633,,0.008516381829434644,0.0020466109876276935,0.07223262760370353
ITIH2,0.058059022773775504,,,-0.01639314475238411,-0.008215793169944922,-0.027639441022420663,0.06718598329403985,,0.026559382305995395,-0.04247751526455511,,0.17270252197901023,0.13455162375377008,0.08258495733756305,0.04345350820052342,-0.03969019179913093,0.1253400827844164,0.07394720193241026
ADAM10,-0.009079141138552281,-0.014410047771212988,0.033601988234522276,0.018783193081214997,-0.01851569044078211,0.02558088800113414,-0.01290178600536178,0.022941273665275916,0.00415127433637219,-0.07838425920603645,-0.028949323562575315,0.0034857351692559515,0.02641896651997681,-0.006827885872254464,-0.09165122500942244,-0.05104761240342366,-0.0008119394349256892,0.08666583467655833
