,MGH258,UKF243,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
ANG,0.01963478562972658,-0.0006527559604690521,0.017796609246394115,-0.03434517316109388,0.034994343733226775,0.04540936528040554,0.01255193815397592,-0.022548184141454614,-0.002128267192827267,0.07219509875513919,0.05279597723175113,0.06305036490975306,0.0021381418962063046,-0.04491301751614884
FBLN2,-0.02294233889132388,-0.04350818441812921,0.006502454479454708,0.016359345119142145,-0.04984215255192714,0.012054830721031475,-0.04578345844054358,-0.03374939474991865,-0.012851400070984401,-0.07659081294833524,,0.03378278390737419,0.018340981140086376,-0.02703497535796114
VTN,,0.07400253998995851,-0.01459232817612299,-0.02110483106209832,-0.020135359533433036,-0.021392443653088192,0.05166977931365106,-0.012802293850274635,-0.012979283471602739,-0.03532739235879803,0.13384915100752906,-0.027829787291898094,-0.01621538227834408,-0.02319391248182918
VEGFA,0.02246715974731209,0.049621993508420295,0.02845621205999498,-0.06976926721693952,0.025192172226424593,0.08145709092357858,0.05229176557148011,-0.002454002620986065,0.07032707709278603,0.0701895087579221,-0.16738317099345648,0.007251398489529585,-0.08808429533396721,0.053421644398908785
F10,,,,,-0.0187866311823785,-0.0372009734961192,0.0357309525927608,0.016753838123823157,,,0.1406334070418668,,-0.027694391606910965,-0.031022817143235387
SERPINA1,-0.08443622840602753,-0.1200577843497784,0.046677311198517826,0.11786044135694593,0.05511447229783956,0.02813189121810174,0.052968584287991505,-0.02000028927579031,-0.03327903591873835,0.00854062862226835,-0.03334672953104753,0.04210005308547025,-0.033949773874537466,0.03651819574934759
VWF,0.13348891048675032,-0.0919452965937313,-0.03580117947822436,0.06597669436816492,0.01864558603587234,-0.003371164894255589,0.09961278198986223,0.04387217058009088,-0.05332894078611459,-0.11794140607647348,0.04696615991824537,0.006505216077759434,0.01677025296070268,-0.05524637505184254
GDNF,,,0.030784574246037973,-0.03220389011091656,,0.010923263695699419,,,-0.015620003473167481,,-0.06889890998537213,0.07832949088678164,0.031642304127707445,0.036804113971119254
VASP,-0.00811273756052489,0.025347884768773022,0.02965699595419412,0.05208685219935873,0.011235582485728974,0.1082262397641704,0.0621136697235104,-0.004916216806713427,-0.000571680800299766,-0.0686808002204555,0.13030168764343752,0.019664289031729062,-0.037731741939130155,0.010111204926826637
ADAM15,0.006522797725292509,-0.061035480100863716,-0.015240944543817058,0.06189639379409255,0.05511884878666154,0.06894963802269784,0.04944259763163024,-0.0013002195175922952,0.004845900848589271,0.06127489462613687,-0.043731595627201435,-0.024349645220428675,-0.07229071037873358,-0.006512172259013189
WNT2,,-0.0296062894063674,-0.04187737016528198,-0.026196136467331682,0.006652567668280903,0.029281026597585982,-0.04630065986365049,,-0.014618007392923262,0.059747996660563,,-0.030199494073372007,-0.023683855658641523,-0.021507629405887078
CALCB,,0.08351196814068733,,-0.03220390542961682,0.005745991821631668,0.01264204277163632,0.02805443680278385,,,,,-0.026430080951623743,-0.02804964318462965,0.024520974390023705
OLFM2,-0.005976759207914293,0.026119700142052452,0.02301378676947331,0.09530319661091854,-0.0552173858667613,0.022476405857072494,0.010172506586287898,0.005703683393261254,0.09149834203911766,0.057552751706786684,0.10247878393762418,-0.010716747654158516,-0.01832779454179965,-0.05204760913722061
MFAP2,0.04507698653801841,-0.03972749045582701,-0.0038363387578772075,,-0.021335263937924363,0.14128270092510153,0.09745968687424442,0.017917139077919572,0.003552843285728332,-0.06239027132232284,0.14058576849027044,0.01400629906750585,0.05476704436479801,-0.03036117451201856
HLA-C,0.10747775275416692,-0.01725219974627793,-0.012146003547101762,0.08008189833355076,0.04331112959495491,-0.0005402222714805718,0.14087351908164852,0.028096915626798762,0.023365709346641853,0.06371264622837856,0.012674664887234266,0.10511596692943369,-0.07018200450862583,0.02181156365781101
THBS1,-0.03781826923635838,0.061447015454046974,-0.04264070411755868,-0.031135469157654267,0.07999055509722772,0.11054246473827972,0.04648668861092941,0.048041432433903686,0.03511103071487372,-0.045107145788061555,0.14706578245689517,-0.018222347550634302,-0.023060997091721012,0.021318243823348522
HSPA4,-0.018196160786873607,0.02642498676845799,-0.0750972451928883,0.03131806896364417,-0.022626972879487305,0.006669729677378216,0.04142248688177294,0.07338235048013218,-0.07498525926152011,-0.05947764772640914,0.007431250183639657,0.0028769340537149178,-0.025831659394451232,-0.02454342325202633
LMAN1,-0.018983233296202412,0.007344867067150619,-0.00023009172967999438,-0.015501919698018223,0.0615429224476423,0.047964147693434205,0.058820064091092375,-0.014400958173079325,0.02027969470447744,0.0753420644161922,0.05323385339619669,-0.057322998431928174,-0.04732760308818589,0.006407079675813217
LYPD3,,,0.012418183688444492,-0.024805020884497923,-0.020135361265911787,-0.012945139739209598,0.09428560811291341,-0.020959773117429425,,-0.045052560921885955,-0.060387134174867116,0.02776923658214467,0.10059696424351765,-0.0010345464325927638
APOE,0.02716859888287985,-0.13912602700303234,-0.0030976912450900516,0.13353818527453218,0.007964892227302187,-0.015762950579238127,0.054091394105762566,0.007304159463090025,-0.03750551958282225,0.07785690938492947,-0.06213224296073991,-0.12276089973471281,-0.012294204652579771,-0.043711643834769255
SOSTDC1,0.16702142711690862,0.025666484113953926,0.015280985059921755,,0.005254062590260271,-0.0333354524607261,-0.019291049170994553,0.023916813184604417,-0.023751587665833716,,,0.1271305849679045,0.051541904748151894,0.0732195850390293
ANXA1,-0.0018254181232618516,0.05051981159701329,0.008113000249033015,-0.009647895063687436,0.053146178867389614,0.0758943861774918,0.15789566169994657,-0.001371202175094804,0.017484403459872344,0.02578570086876029,0.054951993327499185,-0.038533204724422475,-0.010355050221456002,-0.03592073916625681
WNT2B,-0.013068642609790961,0.022369619490384848,0.023251570820883104,0.12502541583322258,-0.028919010173067226,0.06637219496755498,0.005229593100151611,0.048336887306889405,0.08531420317634815,-0.06198951204583209,-0.03992979471592551,0.026542200145101946,-0.01338519218286899,0.06493743504074284
AMH,,0.06535397154354092,0.0161295402571948,-0.058104490994750194,-0.0250031160414168,0.17294595489641731,0.023981414822914108,0.04330502408816598,-0.045431249139721734,,-0.009708496074793987,-0.004919310984876984,-0.012223542515222178,0.016435351900540886
GDF10,,-0.02889338090077639,-0.027708153906605377,,0.026171628011305993,0.07847908101425687,-0.03752830184341576,-0.020160867178238638,-0.03005083052172136,0.03840999026025668,-0.045642769629767425,-0.03754254300160292,-0.03551472828721914,-0.02930221622987954
EFNB3,-0.019482540415767097,0.0319865091740137,0.07687351848913565,-0.007250446584433814,-0.004490622726042912,-0.011932223551954009,-0.03498720342340223,0.0022350670416527536,-0.02358408090994253,0.004688271964609405,-0.055485698374118514,0.05194930423732996,-0.004514868198894415,0.04351915848389719
LTB,-0.007853856091113368,0.07015900552062689,0.016121506345784197,,-0.028680047944221035,-0.022254880519995936,-0.015964139503920123,-0.004621943492926114,-0.029032135656189725,-0.06332814005427949,0.09770128566578308,0.09682505147742411,0.056140701919557265,-0.02754943251420856
ANGPT2,0.026227664649300843,-0.05457718207604767,-0.0025685958069722715,0.053599984934613945,0.02181083674386818,0.12466317236751435,0.09030715844720635,0.009058383999990993,-4.025131943568668e-06,-0.05538031715872583,0.03851674932925332,-0.0006987480050139627,0.01213848464915825,0.004903994536157206
NRTN,,,,,,,,,,,,,,-0.01594955022016312
ADAM17,-0.01170673386659495,0.010236244672130001,0.06897726782491573,-0.02262323983174225,-0.0059811690027646094,0.01580831085734071,0.03296443457899061,0.04079595146650564,0.01883834859150392,-0.03148909848952029,0.035299486019995274,0.005850531267920976,-0.040293881007655644,-0.02009819372495424
LRPAP1,0.06906489738536506,-0.060438949812965805,-0.017894442182439088,0.0845231296850892,0.0522151041439503,0.01638709259959595,0.05438598294484057,0.030591643159763097,0.03635984064229322,0.0019150741499987117,0.05050133531963346,0.07307710824397931,0.03791260628484308,-0.015185205434507026
NID1,0.07756031848239792,-0.008821623925513942,-0.03466407687149752,0.04776703792457047,-0.045624173401642584,0.05956666984237567,0.1379870511358267,0.018059226501580945,0.03560936899367238,0.029857332972142957,0.1027331853889817,-0.00759455238447053,-0.017750301773257836,-0.02510063944210945
MST1,-0.03376762774408631,-0.07449495887017016,0.0442731960816233,0.10745880344117775,0.005658980602221196,0.1307116379000005,0.0895937416507515,0.03952179792215608,0.07304993145196545,0.08794156469664455,-0.09173419420480725,0.010856834958365796,0.04044969472730776,-0.024506772110130026
IL13,,,,,,,0.008661882069310347,,-0.01831929870760388,-0.036453431053200314,,,,
DCN,0.03820255320550529,-0.04880615566731124,0.01964514262789071,0.006664058393185325,0.006840922319947145,-0.021729046595481978,0.07894724543615782,0.010955060882643678,-0.01209283111411685,-0.04865392766746286,0.04362573216662336,-0.018442604102073143,-0.015345377057884118,-0.06638269956097048
IGFL2,,,,,,,,-0.01774666700683486,,,,,0.04730544611853115,
COL7A1,0.005451760329941498,0.005000534698710847,0.015556577029985148,0.04798607067320123,0.02695045372972659,0.07378907334830069,0.0760603541013797,0.04722300407608309,0.04966260045512847,0.014448783528524136,0.07756211701619924,0.05234455691705991,-0.005807628940595723,0.026902174095877456
CALR,0.018964091924392173,0.023367606817720165,0.011780550792253703,-0.00913289217397567,0.09143613571955679,0.09115827484951704,0.11635525335909815,-0.00200388331298409,0.06568243262094571,-0.0027102365787560092,0.07298190364906577,-0.02068164627958077,-0.07787344073489992,-0.009562009324415189
PIGA,0.018129324562723845,0.009996494021328784,0.0071913775167819,-0.004073142946807946,0.1131874486345892,0.04782607144184695,0.0002624789903697197,0.03450261641880299,0.08500699971286212,0.03700514756980337,-0.08208633413651989,0.03137780208570101,0.033970372203368265,0.031445477865891656
CD200,0.03986861587868214,-0.029593285856158943,-0.03439511843064516,-0.03477733724459668,-0.009550926189529229,-0.029585616667047107,-0.06458443186519912,-0.022210154691829413,-0.0328592232828274,0.0740621726123989,0.059773475317235175,0.05203407539849443,-0.0006502695700478041,0.0022734928269165836
GRP,,,0.018522592425600115,,,-0.0289439877378945,,0.07421742976770168,-0.015781182267089616,,,,0.05595355734872421,-0.017494049631714505
CDH1,0.06557815683857912,,-0.03670468004710939,,,0.03560712818431099,0.08885796054613347,0.0030979987938782646,-0.0256816667997931,0.11764082515019472,0.18630237246594014,0.11215255577829952,0.09564713067381735,-0.048475956770511586
LPL,0.00889731970543466,-0.034911148464997814,-0.0664925960565705,0.05244721383690718,0.005986048219472138,0.061187412815426105,0.04811345207957813,0.006510890096251844,0.01602640726967478,0.08604704404901009,0.04533010498557865,0.06848310063804099,0.09899757235732054,0.008006743737651784
SEMA5A,0.06074904716896765,-0.04984346786887255,6.0481125385941124e-05,0.06682235739513857,0.004536931870742129,0.17198021788634918,0.14079592822612633,0.03133744895683947,0.060988962207543504,0.10996021859007023,0.09363340291984659,0.029733311963936974,0.05067255527607834,0.03144445666340692
SEMA7A,-0.04072129702453836,-0.012934071788157104,-0.034204984703134676,-0.012565192836790478,0.017737832295149202,0.06074128882342464,0.02471534894968675,-0.006645416223154872,-0.020065617890655592,0.04175660543812175,0.11719213420488721,0.017133276871015794,0.010436399492561933,0.08178145238619193
SEMA4G,0.08656537986708679,-0.013198739674486117,0.021349990517134782,0.06861960963476632,0.024554010420569282,0.05686325763032364,-0.03166496230762566,0.07143319673937139,-0.004026679573469586,-0.020672984977160642,-0.04939166420583407,0.07992500531330976,0.011478159651788717,0.05357875761945458
SEMA3B,-0.04708866323722948,0.07261261469055276,-0.042211997185094136,0.04495931342039134,0.052547326165136694,0.10013026082366268,0.02682965132979806,0.010172121821388139,0.04866783038651194,0.14666383479662215,0.048261482306641824,0.0017655003613445048,0.0068636849478476356,-0.014109884310569636
RPH3A,0.0734392054036717,-0.011613087974228177,-0.03286687416797156,0.028104333161915625,0.03471504939533958,0.07170106320695792,-0.09322321651207802,0.028267569863788963,0.06659992682110702,0.08935246877945507,,0.048647739700493665,0.11023828598772173,0.023563161103376255
JAG2,0.024236150912835812,0.04021857945515708,-0.07117350894088197,-0.027084027737518366,-0.02371459360507265,0.05734853112487185,0.011402948156599552,0.009588486884484994,0.0837089050211344,0.0892241892827569,0.03463689534192949,-0.0012167872766883643,0.023447114108532733,-0.026138961023978703
CGN,-0.03201732528769889,0.03773426407217705,0.04985034988900154,0.04259818094517776,-0.034257691406522954,-0.03520327271245389,0.06945939648596111,0.061535011926328806,0.03243001345592808,0.1406891778272983,-0.06463732468849356,0.09358119676963758,0.013178460719777092,-0.012148412902058738
GDF15,0.09254849288561422,-0.028643162729365797,0.030248392281448804,-0.04909055275265175,0.1195690706618785,0.02665575800648638,0.043451411450839944,0.01929958827719501,0.038885298451375346,-0.07469057953957066,0.06429245742618678,-8.257180249927312e-05,-0.023556267741003823,0.01647371024418731
SEMA4F,-0.004159815101576661,0.006375943872351081,0.03153080029087051,-0.026615857499359036,0.05911923339516988,0.010151020225665981,0.008722698599302628,-0.028228393498498865,-0.012499665337692959,-0.0738167070255696,-0.06940491329797556,0.03170095709524975,0.0010234114222247848,0.017815194842404507
NXPH1,-0.007063722085395688,-0.06043554102694528,0.02655635515095163,0.0309521576110609,-0.003897080940664743,0.09539703301845318,0.05907157662831356,0.06703598426961661,-0.020133925534308483,0.143616360546181,0.012185611729033279,0.060647724986576265,0.054590159957818456,0.04051056224047311
ARF1,0.06626235270202036,-0.0012244732735039751,-0.036043508957097896,-0.06475609337977653,0.08497498902947138,-0.0172952010718897,-0.009862571335787525,-0.0031118902141532216,-0.06242085227099848,0.06508925865759392,0.09692053185443779,0.07153515490728594,0.06347806046256166,-0.028953539935870142
DSC3,,,-0.020192762287614494,,,,,,,,,,,
EBI3,0.1121958290509046,-0.04043105180810633,-0.02428047726238563,0.033775021598089,-0.02249318380304209,0.10218661308717165,0.04375941176789314,0.019464589956681495,0.027155770046725446,-0.014557101080343865,-0.0015729990593093155,0.036788102056226867,0.005708873028724069,0.02866346816870515
TIMP1,0.032431543773088496,-0.0649139059525772,0.04088275246353557,-0.09756656385897663,0.03562862595959122,0.04480053167460915,0.14584224155007616,0.014501204586109881,0.030539646501635234,-0.02119798372581813,-0.03702298563103474,-0.011405008413876776,-0.1023164916676539,0.0051328576927746235
SEMA3C,-0.05034443612663527,0.029362441814866976,0.002376954531355645,-0.0003193213748177779,-0.018397758688974433,0.011686478537522093,0.004545445406906541,0.0025418248507856327,0.030618421480746262,-0.044705168821858786,-0.042738029034829046,0.04074853925872507,-0.03539594908934099,0.023421344773827478
GAS6,0.0464126866490296,0.06281090102141483,0.012029497287359905,0.07874142748667642,-0.02280515594867454,0.017896755557711936,0.06545879766890944,0.06357982203721461,0.05710929443376789,-0.0042718259433485485,-0.09256474743577908,-0.029892136251198242,0.026572828888048496,0.04057330915389818
MEPE,,-0.010366431169261203,-0.009521067070600943,0.10943599401775347,-0.017460391423496927,0.020048852235213337,-0.03713325710982085,-0.007152797644967413,-0.028938107186120818,,,0.04405520570464457,0.031229786390229303,0.029554475153463853
SERPINE1,-0.0860232166041024,0.027279618424934492,0.036000256887462154,-0.09651149665379066,0.03597539527490578,0.07255879230795619,-0.044060249630977495,0.030862824919699584,-0.02697598726657826,0.011216144762536259,-0.05454960717675204,-0.04084820507186514,-0.08899812951320714,-0.0007516489660193754
RSPO2,0.10893611603361748,-0.01809770148677553,-0.02679342556126062,-0.018358293466466582,-0.009814729546245227,-0.023127428154745916,-0.049685666660898666,0.004393834333882074,-0.03421731967769945,,,-0.00729534156915983,0.008628130194142764,-0.0260736128745138
SHBG,-0.02068099341371528,-0.01309944899839257,0.028892494839076736,,0.022146971088939413,-0.02389164074013344,-0.03352997206128832,-0.03014323762667896,-0.012587616593067057,-0.03475248386750707,0.18161538888460882,-0.03648060283619229,0.018204860481981135,0.06347435077863417
LGALS3BP,0.10150817255811431,0.014595176144207724,0.026114360107759856,0.013140150049379776,0.002513155414543777,0.06782999905494792,0.08421353705236644,0.031056157365932337,0.009286497886052387,0.09557793346316362,0.028349873828825214,0.02756441609081705,-0.028672010778318827,0.022884200135790036
LAMB1,0.04064256397532077,0.011471561813260643,-0.015381542819676288,0.02336083515373728,-0.005992737046200343,0.1194175316729191,0.13588666405916788,0.019736461054157994,0.002200189338710465,0.012067679813624667,0.01928551962325853,0.014335549168369119,-0.03258070888381614,0.004528727108870288
SPTBN2,0.024407744628003783,0.05110324963580955,-0.03728719291248953,0.027899925995912074,-0.02118284310374162,0.006618200750133966,-0.03812163115598043,0.0360145926680497,-0.01752748231262264,0.06398288391993194,-0.05385338330789025,0.01900842611555502,0.03014411334986355,0.03937518478955895
COL1A2,0.07685845540078365,-0.09602963022549152,0.005022225858289777,0.0024573505962533016,-0.024290888805056622,0.03630957760898541,0.1421391699303903,0.08537672885027471,0.027443385835122895,-0.02719470071375124,0.05649228746082681,-0.021606362501254264,-0.043186433690412356,-0.03691848363508078
DEFB1,,,,,0.028887902682443685,,,-0.01581123513565485,,,,,,
CEACAM16,,,,,,,,,-0.008024787721921521,0.09562824669896569,,,,
SCT,,,,,,,,0.06260489055280323,,,,,,
WNT11,,,0.10684257039119624,,,,-0.022985218603080438,,,,,-0.03034349545660224,0.0398428943734892,-0.03758006523741507
LGALS1,-0.11322502060006212,0.0050215290651732655,0.029841300748576667,-0.11029268896706998,0.03274395135181612,0.00506032379686394,0.07211209170969961,-0.03142318854615547,-0.040136928875884666,-0.009435323928825554,0.006859789643681282,0.015266472170658761,-0.07298664740338227,0.013445649329446899
BCAN,0.1492916499984216,-0.08695687837752912,-0.008976105553568625,0.045721060613115455,0.004646243832238254,0.11650514842572426,0.10168469204151973,0.013660899426611974,0.05613760794068755,0.17446461097151597,0.0010922061852643918,0.006915657063547565,0.0972914000959231,-0.03931267428948058
ANOS1,0.02626485814224744,0.027859367569153987,0.03637530864721409,0.0398664102268335,-0.03521377662605828,0.08136681235502359,0.07703263881549771,0.020770408929364464,-0.036840721755533455,-0.022124054398418927,-0.03241834203353348,0.02449724005015482,0.09944878955165687,-0.0759159395238844
EDA,-0.025915262276903366,-0.03205897284362042,-0.0050804391108692885,-0.029502892336600667,-0.013420364611548817,0.06248700649391521,0.027255501152110048,0.014572743240791015,-0.027497081113445773,-0.023141733068803443,-0.04187540075242048,0.11486867349342426,-0.03551472624629098,-0.03591625971638622
FGF22,,-0.04539417660065283,0.016866159393588723,,-0.023763830940746616,0.02850511750125454,-0.02106897724703252,,0.018677533864216275,,,-0.011799238460074931,0.05212250231468486,-0.013276539588804275
SHANK1,0.10820378247432848,,0.007516749703843856,,,0.022143525397042143,-0.020045793709034115,-0.021271515731962114,-0.01760795940793484,,,0.05087229463983408,-0.0122580875154511,0.017592940183492976
NPVF,,,,,,,,,,,,0.03493476176921384,-0.01967260541804302,
TGFB1,0.033605500986730326,-0.00885206962552597,-0.028454871130997247,-0.014951932949726108,0.01846087955246382,,-0.008910234226314335,0.0064707885692088,0.008699135450501666,0.019016500621084526,-0.009883462869394215,-0.016691122936977505,-0.022411306894820293,-0.06119488569019906
MSTN,0.060384072626199575,-0.04289417689959206,-0.04749643043258533,,-0.005902615356315776,0.05752420405580846,0.07931197766024443,-0.008186636291085767,-0.0027859076845511786,-0.03715451993752401,0.023128702887976485,0.055640270086014056,0.02024719155637491,-0.013676737663185385
WNT4,,-0.03296157290299913,-0.01950158469903558,-0.012975475462044445,0.045987267380873526,-0.018748200588015684,-0.023888724763769464,-0.022330864989093792,0.020544207553731667,,,0.0529511705603583,0.02430379043536858,0.022710741053063855
TNFSF4,-0.030046673752601276,-0.05822734305847726,0.013791377452931823,-0.0322038933057239,-0.02307983121801597,0.08867626197875353,0.04664591963608654,-0.007802684959500553,-0.026094127958744964,-0.06508485046610825,-0.013492431182165737,0.011259975149618177,0.013622327434618331,-0.030661830148712536
NTN1,0.05539620826694755,-0.036171292026639344,0.0102152433056813,0.10890724123647971,-0.0462265219212401,0.1374337252615211,0.09205237555409973,-0.01692730709099686,0.016024970857905326,0.0058313435838386095,0.03594225921001033,0.012461810722997218,-0.015209792139993784,0.005652516390993399
CXCL12,-0.030604364550352984,-0.04782039419336577,-0.053611970533504055,0.0340571829060955,-0.043082357092548776,0.04844819883253676,0.008033297512438918,-0.013603201586322904,-0.037033140687340045,-0.06411860386204243,0.05408244004808446,0.011304264408565886,-0.04300818421702332,-0.011320492578198105
GNRH1,0.022670434054013613,-0.023366642056088457,-0.01793182242401663,-0.03847098440044655,-0.02997478778466954,0.019984914730602703,-0.029719412348868712,-0.03370533974256606,-0.0014618108978746542,0.10285754104301838,-0.049368016422442165,-0.014881263252522594,0.0329225030114578,0.0055014707697017785
FGF8,,,,,,-0.026885969446494205,,,,,,-0.01976887390953133,-0.02715387692373133,-0.02055530911421226
RIMS1,-0.02352499950499969,-0.02654571323680696,0.013537466671491227,-0.002220510361420506,-0.03695821543048953,-0.002650047384027455,-0.04785198459614153,0.039933509006807755,0.011907206891169765,,-0.008958706497233683,0.025230473827568572,0.06956098729616039,-0.03807595476164791
FGF14,0.09291157154150968,0.0849022223414321,0.045970665616841815,0.0753316937455568,-0.031029951238611766,0.012621975957158877,0.04870413047902821,-0.023872185265093222,0.0037786316922902618,-0.04096637209752242,-0.04720877913162382,0.003920330453004819,0.08143197972979764,-0.035278070583784626
IGF1,-0.056238333815319015,-0.014096340204979648,0.005743390146713706,0.002963952690945122,-0.011755048732884828,-0.027877555393765168,0.012331609834972182,-0.015372766600977021,0.009182613439763112,-0.04950750150007125,0.0716708788949879,0.003961388889065953,0.0033510910421212783,-0.00534843905999673
TNFSF10,-0.02755386793412024,-0.05949371913801143,0.04128698452448795,-0.029851439870655708,-0.02749451101632037,-0.00443413296977409,0.07732500302054965,-0.00264049165956941,-0.013763022179585556,-0.008491041655052333,0.04515541178817257,0.042844894002948,0.11221430691478032,0.02083541302633826
GDF5,0.007172273070260343,0.019905886822553353,-0.029896592358304986,,-0.02171341410997714,0.012805265321907214,0.08031424870575661,,-0.012784886095370658,,,0.041989359844248134,-0.002393540296969994,-0.054575045268527925
CHAD,,,,-0.026396789243304457,-0.007031481350688311,-0.028589430725226662,,,,,,0.01829831395308185,0.08014681121262617,0.006625398260204075
RGMA,-0.03758534906887585,0.014346018737296354,-0.0061690067235503,-0.04621637785187993,-0.04333670901865388,0.05986180265100164,0.08124293268117576,0.031070567566133002,-0.0024482877945583856,0.021910203480696347,0.04186329129457008,-0.008935760118598108,0.03832887009330618,-0.011442613878371687
WNT16,-0.020504076198025734,0.004347743840161982,0.024539570936206546,-0.018358296280322806,-0.014271155812414085,-0.02592349829092536,-0.0007478183719831263,0.02133653419187565,,,,,,-0.015949548114985307
CX3CL1,0.06233018413322094,0.03716227937337544,0.00821803354314662,0.01609785678229315,0.03430504857106836,0.05449121614041064,0.001670282454651178,0.06069217148685099,-0.04624324333739673,0.03189841668903104,0.076507657236323,0.04136546373633184,-0.018913771159218384,0.03750221806580513
FGF1,-0.05696109024912766,-0.07313897211961438,-0.06777691437983285,0.021996067562585903,-0.030336612721211888,-0.005100384895204092,0.0023115684598066875,-0.03022948761677682,0.039182836148529784,-0.08235276737775388,0.024807571943435924,0.035550929694999636,0.017777942827135736,-0.034925456739281414
ALOX5AP,-0.04128626326341624,0.07125937810257019,0.002185762387874176,0.022874926977518913,-0.0048688297070080145,0.03558340042875954,0.12692813143900886,-0.02667961076160966,-0.014819225470535503,-0.06949982615559272,-0.06735026904051324,0.07808457001567004,-0.03999833778989558,0.04486205938331372
IL1RN,-0.016382355242445926,-0.03375969162054131,0.036272189680146914,-0.004745964790222703,0.05288433464868852,0.058521022982364064,0.013589194827393503,0.003837522369164524,-0.013730572454635926,-0.0651330197296522,0.059316832205324486,-0.06281454055810032,0.0053298419443352195,-0.025800274459334475
PCSK9,,,,,,,,,,,,-0.024035238250840356,-0.020858396997343466,-0.015481527997193814
NPW,,0.006599732547617558,,0.03016963095468133,-0.0259312551052701,0.02749044587962777,,-0.020160869078299188,-0.015292868240291345,-0.03297564447784193,-0.000803090784369599,0.02358583357345047,-0.084833269294202,0.02372674710164525
CXCL9,-0.009730339273448017,0.026722864323213545,0.010966359347092967,,-0.0227591725806518,,0.03417870541598588,0.01195122152748745,,,-0.0494691173439731,,,
ANGPTL4,-0.006948986179460428,0.0512398659440034,0.010105410106361151,-0.10962996010522987,0.04854285115119897,-0.004327010530677327,-0.018967124864214986,-0.016540998872951948,0.010131467012474624,0.06498125915389416,-0.01583964493767314,-0.025635613200567134,-0.05909460017830841,0.01226905959171511
UCN2,,,,-0.030708464356173554,,,-0.022676508923135042,-0.022770956727467494,,-0.040179876020841936,,-0.04155948070616897,0.04496731575492187,-0.017494049631714505
OBP2A,,,,,,,,,,-0.06900041329844928,,,,
COL4A3,,-0.04563811229657028,0.060317810842029855,-0.037853726376697316,-0.03959753659146858,,,-0.009697183457867756,0.06066961764129138,,,,-0.016505675128832595,0.038162805057859184
NRG3,-0.029734043468851484,-0.005712320274756348,0.003572775219767488,-0.01939850356252953,0.013274337347624532,0.0036340912532610353,0.008117650175256081,0.02111233040868541,-0.002899695156107477,,0.01603203121066199,-0.022969864235347692,0.031074739387458607,-0.008479919083092206
IL23A,,0.08005477948392047,-0.009531268315849035,-0.0217986669320574,0.00215093973402666,,0.0017004657084851605,,-0.021067791508402017,0.009559552138547346,-0.061006423244379805,-0.024035229866341982,0.11163419701507195,
COLQ,-0.02989069472661526,0.014788619384865646,-0.042472521266228254,0.012250349185614524,-0.021162754485707685,0.1455111807096576,0.0001043054276891619,0.025673861348967143,-0.05279822599230061,0.014828882646687806,0.04027946186394656,0.003916138716934928,0.07168150688620992,0.09225162861594914
SCGB1A1,,,,,,,,,,,,,0.11529256893673107,0.0030606363265760564
TNFSF12,0.025076571578112977,0.05370776440552559,0.004361823640763726,0.011238955986550211,0.020371077251945036,0.04736224328893081,0.0834883443874748,0.019292585466040964,-0.016928621975594315,0.06674537322000418,-0.051057968316758726,0.03270466578368695,-0.0622695945422495,-0.04033847897491512
DKK2,,0.02957518266667437,-0.03346317532745248,,0.007627286937730536,-0.037730089819397725,-0.0003771252632037744,-0.011577899307774647,,,,0.018143856376219406,,-0.020617756873966074
FYN,0.05982765564384586,-0.02028069455320897,-0.009777151355065704,0.10403864015332438,0.016173999390326717,0.1320756878723081,0.0474776863121485,-0.0004825524684843474,0.019233669495108668,-0.023199956674884985,-0.047349703059730595,0.019783935547697976,0.09024675761092966,0.0018125800255548179
ACE,0.06400171669205991,-0.04132649962593573,-0.035704588472413507,0.010659178639463078,0.02751636233276575,0.1055441044040776,0.14827081730345115,0.01581788316051196,0.02494403479456451,-0.04619732792383863,0.03529650686877617,-0.007976152178597543,0.061763863586993734,-0.009822116441217187
IL18,-0.07396932491185917,0.026457734385125234,0.008983848541691647,0.1538802194222433,-0.05284791189587676,0.08554260608569644,0.09818209610515856,0.01771084588944638,-0.03256674593669997,-0.10388627855385041,-0.026148372074300392,0.017308020383515914,0.03531010490233917,0.027736414623405193
PPBP,,,,,-0.014933128291492615,,,,,,,-0.014041140497825143,-0.00804878693289723,
CCL27,-0.018647212540228338,-0.007852307238764818,-0.021188910792010702,-0.028254877628233265,0.018317253046946796,,-0.02246126729139164,0.043115797864672324,-0.007816937648074087,-0.07507475387849911,0.00017576130101775353,0.051615563895316366,0.06305043643202105,0.08557993733765525
SERPING1,0.002817886663773053,-0.046054490320120364,0.06254108457593377,0.0011358878910917517,-0.041561910727161686,-0.03728550486848704,0.11388656061732313,0.0027349025524419984,-0.06674545594543961,0.10475067153890977,0.046890239371544504,-0.022978865203806917,0.006719555459241185,-0.06568525478512552
AZGP1,0.08244051857625719,0.03030395414712956,0.06330361233727293,-0.046572967954998684,-0.010210241008330907,0.052278160316803594,0.008998724555593838,0.009272569913678835,0.0311147763519152,-0.015080002428582777,,0.03448078396994972,-0.013745375859190176,-0.008733953405058413
