,MGH258,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
XCL1,-0.028641333865683703,,-0.042281140337604384,-0.014619964529279559,,,-0.01975588011471157,,,,,,,,,0.022029515337358745
CD58,0.0203196033508349,0.03577612009375819,-0.014005889545417618,0.030854267443362768,-0.021568416835592633,0.0022265935903244345,0.02736613217269954,0.012137442073074503,0.014963801236716276,0.007045229391500123,0.10868464502142938,0.006704377710341393,0.04777746010957908,-0.032913425547340655,-0.04223488478790993,-0.052174803307700926
TNFSF14,-0.04685261003026791,0.03695713688664742,0.06578819379105581,-0.023346397475762663,,-0.035126289467124,-0.013937426929752743,-0.011777379120193448,,0.0018743779666558617,-0.10271304088396857,,-0.004066503705823425,0.07282197294795369,0.11915642123249261,-0.04521793112950897
CNTN4,,-0.040329981029311686,0.03046256876458635,0.03054210324609666,0.0566689674889341,0.07381957980371917,0.049900925495566184,0.037205937393443564,0.027393004115226233,-0.02048272935807458,,,0.05758508442008312,0.0032862745525885076,-0.011892760358902046,0.0343768506622203
INSL3,,,0.0008878540635571332,,,,-0.01386978786540216,,,,,,-0.01767036914733533,,-0.01847733799628464,
BTLA,,,,0.00867062345373044,,,,-0.01504011595277216,,,,,,,,
MFNG,-0.06766029614975812,0.04016411683049564,0.03818915013206734,-0.024184498239065884,0.004328116096780758,-0.045273034625196495,-0.055877921055033794,-0.03432093747708895,-0.03011722133307547,0.05623380883128955,0.030448768658344057,0.12440042424262383,0.04615275778320606,0.03363214598650829,0.02810927755976154,-0.06211090300458156
ICAM1,-0.023812377333210608,-0.10039693187844753,-0.0404443011420522,-0.01772266936750472,0.011700692346290748,-0.019640549113372784,-0.0031444878887009076,0.03165111990604731,0.009506884641242504,0.0023705535802664075,-0.04857909005277121,0.03148711266296737,-0.08602637685794425,0.11416875210484408,-0.08364119760530919,-0.00024748551879250915
PROS1,-0.004807349433521161,-0.031120188527762306,-0.00043885387166824513,-0.07311196371300761,0.004997212917121228,-0.012356214676171668,-0.03095250947145146,0.012805468756987175,-0.05250091391545373,-0.055254085920879645,0.06721991192543034,-0.009565808006400058,-0.031752832470281635,0.03743490760741326,-0.08263166075724457,-0.10440264945182533
CLCF1,0.005806207365690161,0.04032176925266174,-0.06518734741119615,-0.02489888813167997,0.027123479064915183,0.05378861632473913,-0.015531745396937158,0.049484612741517484,-0.009120229991686286,0.03686351912179496,-0.06906531400823696,0.12375186032471823,0.019328847693810467,0.032618642235968706,-0.0799700249320725,-0.13543947828563158
PSAP,-0.1010393890866507,0.038973981237523506,-0.06184071513870334,-0.057067243395713514,0.06892283018774203,-0.0332331209864682,-0.043124257252994715,0.015996873020023655,-0.04962729586023331,-0.08451028574848707,0.17714982903566698,0.055365054830560756,-0.06633964054161166,0.025980390874405544,-0.050201732947486095,0.06403164915829421
EFEMP1,-0.09374364384544634,-0.03007355854716827,-0.12082546235077683,-0.1452728739629647,-0.015962115633295006,-0.0327545838466738,-0.04423698971778081,0.04910153473978987,0.023113423655691145,0.028179194305445594,0.05153286050152668,0.052533367815766306,0.008450580897832315,-0.06408363822927733,-0.05784473157119402,-0.1290008751760585
C1QTNF1,0.1152363867881045,-0.06085371686472618,-0.058878702179585074,0.058153060846283314,0.06198204211624158,0.03580463198621804,-0.029339944305183954,0.020783918366816114,0.04752009716065639,0.0031312889385178067,-0.039197544411929956,-0.040710709128959875,-0.085050922801864,0.102123216125549,-0.06666404633336102,-0.08329783029186683
ALB,0.003677102988284149,-0.034505849055633885,-0.034757281856952205,-0.03600245232601821,0.03550523166167694,0.011919875462778964,-0.015142170521540247,-0.013376615211866259,-0.034463606129636386,0.05597492820106025,-0.07947288381379126,-0.000825706656531568,0.022956295184217393,-0.010920706491742848,-0.030930605405503124,0.0361087730459574
CCL13,,,,,,,,,,,,,,,-0.02072617408153752,
EFNA3,0.10213160202121403,-0.02368535798369081,-0.04194784192724292,0.0040279880629412275,0.05510593077737476,0.04229684763222724,0.03891792488973977,-0.018953722352041274,-0.03464691988953336,0.04694834306801381,-0.0070897051579403335,0.05766912326313782,0.008710557614882425,0.10920297116285044,-0.0014178594057213747,0.03240215266315098
DRAXIN,-0.02759767984032471,0.12658276534201532,0.09730326133246438,0.07841114182874112,-0.027749283785341305,0.037644185385239115,0.010697503426684404,-0.010740765600047678,0.00037388026927652484,0.008491889031162964,-0.009817137748498208,0.062237884745014134,-0.11080424438872465,0.001744337382019746,-0.03838402282362563,-0.027535218695765067
RAET1L,,,-0.029505848483628427,,,,,-0.012864484029582481,,,,,0.07276711155164493,,0.10133435509141203,
NPTX2,-0.03508549018668531,0.07383171952746936,0.002116415521515055,0.12453835925056991,0.05427492928489041,0.1004763444009735,0.01374519671024085,0.021364625931511092,0.0010871382436997215,0.045724210215985474,0.10235212354652314,,-0.04833525009079864,0.0638136654304858,-0.06090961440893631,-0.03059381352411984
FGF11,0.07693625165520164,-0.011014695258324231,0.048053867960097654,-0.04702025411933591,-0.02457053683304669,0.007957945287604204,-0.037443536221099624,-0.02434498474354384,-0.020266332624120868,0.032332635193412146,-0.04550997156333701,0.10118089981086455,-0.0039285676925468,0.0505522716449814,-0.0006976753451700464,-0.07570991782885039
CD59,-0.020473669119211366,0.049423265236147124,0.03280424232426747,0.03890408292097467,0.09780553405779575,0.019388854635029394,-0.0011387143607364655,0.048633407789332665,0.04737959280012558,-0.057914648944802985,0.19719733336248096,-0.01574332817323229,-0.011856290741472774,0.049621969307407456,-0.05219244436472662,0.11258422934814834
COL9A2,0.044001728068733016,0.04063945402866894,0.01411587616998689,-0.03691530426904635,-0.06701382289272158,0.015769139982339146,-0.02438837045587856,0.058169507585619944,0.046698983311921974,0.01433963388802863,0.07157347460084763,-0.03665221773949477,0.11296757883346072,0.008835652592385706,0.08440079784591924,-0.06918035225772304
DLL3,-0.11619821831249792,0.1557461251602171,0.09855773301578875,-0.0007146830023894077,-0.05769036237441297,-0.037008669527294105,-0.014057028739717694,0.012474554810190846,-0.005980173841893405,0.04951076721268756,0.08631888609133298,0.07406010366392288,0.13883119399051197,-0.028928995547663927,0.05346214146318626,0.006959598153199611
FGF5,,,,,,-0.02251706280475275,,,,,,,,,,-0.05380825301496687
LIN7C,0.008804300379410459,-0.059490890808486546,-0.05876708787395493,-0.00021230717444825677,-0.00626380965641954,0.018663951141747934,0.014088352283380007,0.05098886498910993,-0.026979473270310653,0.01698706736708562,-0.00757418725977553,0.0008768376471794312,0.01865107880353274,-0.04921290724844596,-0.008664652030426956,-0.01214005094956126
GDF7,-0.029666825897073958,-0.024379026812365125,0.04938212153076171,,-0.03798546851773331,-0.009815368674971438,0.006538888773836766,-0.011777378662524476,,,,,0.09363097589384428,-0.026873844749328316,-0.01502099727832934,0.007408381606055221
PSPN,-0.03297383669775864,-0.007376729249273965,0.018581777987365627,-0.031762420887765805,0.03420491815859051,-0.03876149560912346,0.001373667414405042,0.06577296469767314,0.03773796602930642,0.07996715953421624,0.03252908849291171,0.007904431366988022,0.012585736910273435,0.026794152293628668,0.0024419743315985095,-0.06430726993492944
ANGPT1,0.02823143577262993,-0.03210858212905844,0.0294806909061058,-0.004418517485822444,0.01728175628341422,-0.014762483047925158,0.02129152313343909,0.01229912981757109,-0.035598776303735445,-0.08691369367305189,-0.0004867098114711068,-0.020129885116198246,0.00832084384197232,-0.047864285090666155,0.027279090117607156,0.009043521434935699
PNOC,-0.030289914044729586,0.09701917260389732,0.05975912134816314,0.1541181445400131,0.06296002121915902,0.10969501094648654,0.04608313501888395,0.020445145943508047,-0.005157274138798827,,,,-0.016306839732456835,,0.06578710194685451,0.04380651659460808
L1CAM,-0.00026869386228542733,0.07888761824615681,0.016190366534840062,0.0910041909583383,0.017864065861843387,0.02884223315897716,-0.015475538441898962,-0.03688690553561928,0.028092503908099815,-0.06795617028200576,-0.1065466179772859,0.1641440094789816,-0.0695761111857995,-0.03897350452039502,-0.041415739383111334,0.05617004616034206
APOA1,0.02386254431892676,0.003719012026642942,0.10937563388888036,0.09547964625899252,-0.040703912069043835,-0.03968338018619417,-0.01806087655935927,0.010749535697233081,0.009908173645996266,0.031819975432068284,0.06963520333885893,0.007798956197345737,0.004728493559406667,-0.018888038871641883,-0.0323871932603597,-0.0206423581706173
PSEN1,-0.058627868613355,0.006799360981827896,0.006452974906592789,0.011576077648656934,-0.009630906149935184,-0.0010062442004489895,0.020674391041374834,-0.04669047226974135,-0.03817176599086615,0.031441740234226016,-0.05501453261958272,-0.036513672740235786,-0.006351614764429757,0.029950323284184305,0.007531769876520364,-0.09306792056453991
CALM2,-0.06537688000527452,0.04020181083728474,0.10684362612447074,0.11282977145893457,0.0014702048179268384,-0.005586821673343718,0.05987649453341718,-0.0005737937821439444,0.003765266046044986,-0.0017181520673919288,0.027414552629160815,0.019211554557053624,0.05736407770370747,0.03216014051455569,0.004785233474875501,0.09815919937670695
CLEC2B,-0.056635268893917,-0.05356494914070151,-0.054579903212939145,-0.0008817338538796394,-0.01622453684230945,-0.03164719253345197,-0.006464589507997634,0.016390039621257062,0.025077002990812468,0.005885262387697441,-0.06355833541488287,0.015544273304057665,-0.04076679331047866,0.020799476152183805,-0.0698546626487424,0.06938140498242318
NTNG1,0.07550539991070448,0.03862327520987428,0.03307679219462759,0.04918174755730126,-0.05452083473333446,0.02296378261968653,-0.042410281318199725,0.031148600416175915,0.016728970367561494,-0.06302781866147589,0.05425301481054853,-0.03009245461349026,-0.006316214040200383,-0.012651566720033546,0.015597865651281996,-0.097039494893034
LRIG1,0.026020360988956916,0.06374192695540241,0.07798176050755487,-0.10363398839378894,-0.011500499636630794,-0.041882734115773264,-0.007643419761743389,-0.015770093569311586,0.042119021037823945,-0.009089006972787347,0.12519082423002448,0.03608219659490162,0.12777530179570046,0.0685569571048777,0.13523600092982188,0.024669569626860934
CPAMD8,-0.02610426076548687,,-0.04053750152627476,-0.018562428598194892,0.014034296706824153,-0.02036971357616986,0.07294138008857633,-0.02179895407303852,-0.023672607678166313,-0.04674583643832586,,0.2341012072221391,-0.017227140975818456,-0.04894717969279273,,-0.01946689490082136
GHRL,-0.04164747139666411,,0.013643463040807668,-0.006639994569282903,-0.019022517519697132,-0.014946905856389194,0.01600593421503355,-0.010740765600047678,0.03413435662436367,-0.06298158822188382,-0.05079270497556848,0.0015745163046425885,,0.12467225757237706,-0.01624812490250744,0.018468544452451087
NPY,-0.03829596934406926,0.12380167602185391,0.017769953903883248,-0.010236206214691823,0.05289854807583679,0.07547558517117732,0.040049433986308954,0.027512991040245075,0.00714525227010598,-0.024272436535940207,0.13871478394615308,,-0.05221445539833757,0.05252769115311993,0.08355013322319556,0.04988834519560503
MMP2,0.038749451209516096,0.13820690300980468,0.039629335628748444,-0.04732228168022946,-0.08220258553465606,-0.036825340508433654,0.0065556079988669394,0.017672409637614718,0.02588874755513215,0.03951518403877621,0.1835229457969788,0.01996867008992598,0.011098902094336666,0.012783400909350972,-0.02241997506723113,0.06366570336771803
PPY,,,-0.0016880994395384171,,,,-0.011243783733039055,,,,,,-0.03084461128439537,,-0.03294331946006974,0.021019349557828478
ALKAL2,0.010266699532190749,0.021225335871891023,0.07173238453539314,,-0.00700126632194929,-0.023095867225641508,-0.027121818964671196,-0.017764211404649222,0.0720489322412704,-0.007488200399421067,0.160071404660154,,0.07724348324217419,0.005405153239137218,-0.051796291342465155,-0.04513525895139623
CSF1,1.9733160608495134e-05,-0.09392340174969545,-0.053947870527639455,-0.05573347313058086,-0.02362493811354679,-0.03594403882544067,-0.01417271868789442,0.022999943433826463,0.029831308370458654,-0.03331882435648182,0.04578558119494132,0.005185263962651607,-0.04791821151387295,-0.021632728491704518,-0.060140174332359485,-0.09763807846095794
SEMA4C,-0.02352122167986519,-0.0338787075852401,0.013524733186267372,0.002645030575119001,-0.01318083739439898,0.07794220516206894,-0.03157001805199177,0.020206735226465745,-0.036236482919575506,-0.002683171049736151,0.06797126704558898,0.058583194331254834,0.017014371262705302,0.03534410799648985,0.02936333640261098,0.0027640161325438823
ICAM2,0.049672927196334725,0.0232789024236038,0.01552562548276757,0.06484399801911367,0.06716942455967874,0.023754292571070253,-0.06961670259206038,-0.03597118880087733,-0.03644198869690474,0.1287761647756008,0.03547964372842871,-0.006045333922702496,0.10606601434369178,0.016010473225594575,-0.030216251444546614,0.10636985109569932
SYTL3,0.0010633173428842122,0.020041463656691617,-0.04281149013938666,-0.014017131273626547,0.03718651110666832,-0.04061204690306647,0.003771653884442825,-0.024197038443985904,-0.05999254372018572,0.055292598632321915,0.004556472371751169,0.06635142359726806,0.006846413133729367,0.04506455646004035,-0.027215476519710794,0.07655247732813016
IL1A,0.0006342254781182081,0.06875116444621394,-0.004948794462371376,-0.00603750408109634,-0.023021084013039053,-0.041628053973661275,-0.03997819468073187,0.02712864603423106,-0.01767673579855126,-0.049674298624241206,0.01767570990097068,-0.021379767048160993,0.03210603316563043,0.022302020431730595,-0.023959260217256525,0.003455951673589306
HLA-G,,-0.03855732105349283,0.02553835039362085,,0.06932747074200057,,,,,,-0.0035104064199288345,-0.03399156935964382,-0.013103745142699148,,-0.027242739690006824,
PGF,0.02290204291642343,-0.05346574002169404,0.035976544022325536,-0.02318855661987767,0.041351860904414256,0.02883284351168309,0.02066568599236687,-0.019421190714068455,-0.011668768242560527,-0.02786930653281759,0.07388491883250146,0.022230570750386217,0.014531329633257734,0.04461287703800891,-0.0034488860993783393,0.04288494122533148
LGALS8,0.02158749785486058,-0.007277553815894396,0.009518665586175432,-0.013518945169675703,0.04458813593816966,0.02876161472463685,-0.0037362538812827297,0.01973159673029995,0.05003367751216094,-0.004882809265704484,0.009328111879009103,0.0013718036468825321,0.031233382411932978,-0.05286916587887424,-0.009984610090291932,-0.0007281935539083565
DKK3,0.006618753939845758,0.15090201191678876,0.11155815762390088,0.08429702692057267,0.07875855541571193,0.07183705048508071,0.025473529657577796,-0.05638238005008952,0.022728797279642325,0.018696971832871095,0.0873868276476045,-0.018607743529883657,0.02087691813591905,-0.010519685884950862,0.07454331863759478,0.17306744999167475
COL16A1,0.11957489279618645,0.04441430489100516,0.041183301828594525,-0.10920686266121411,-0.03650128997814482,-0.08821678977032886,0.004040540735516286,0.013275220932598836,0.0263918881022495,0.11774082985972618,0.11357065359711657,0.04425910201577241,0.07205026468070244,0.06663459531179033,-0.005651238277206365,-0.027011681879214215
TPH1,-0.029712844984085583,0.004554069016914358,0.09126314518194725,-0.018221429979214186,0.02075835210202428,-0.024214450309894647,0.006912334912385066,,0.038611225278282875,,0.02946334467508091,-0.03257765280811577,0.019025515702596158,0.06403894929689885,-0.007192916617477069,-0.04054639202209975
TNC,0.08802162670559277,-0.029725273916701545,-0.02109088085282704,-0.05946748267789553,-0.09033686212159443,-0.024679556926679082,-0.015322634494670553,0.004535159045905961,-0.049971202529754975,-0.08149875877187056,-0.04249501836510871,0.034502225992946105,-0.0696661140838716,0.06958135192629902,-0.11605702772472107,-0.1691477567424984
TNFSF9,0.009979826713866215,0.056653941568005205,0.05245253822956483,0.020080306628101664,0.05293977765044222,0.05245779583180205,0.04295726060817118,-0.01794032225001688,0.018476236889696514,,,0.025840127440090083,-0.03852368265660977,0.019411203238260153,-0.007568819081095643,-0.029317637138890015
C4A,,,,,,,-0.013328941641877248,,-0.023762583567912225,,-0.052979612296672134,,,-0.033257795725615394,0.03506568195129373,
CNTN2,-0.10438012695787859,0.08539893070953403,-0.010178159445437977,0.014383966915006862,-0.022156765030435604,-0.05280149777317433,-0.020089888839969282,-0.032559967237406916,0.021231545516335226,-0.1493310650965678,0.06238070577364691,0.1248013168558776,0.08732979925951345,0.021463535502497764,0.0827959525840415,0.1311542460846409
F7,,,0.07491952523198799,,-0.011776386251720687,-0.020369701736610932,,,,,,,,,-0.015020998730823073,0.040459380279735446
LUM,-0.06829233551136893,0.02212070019800444,-0.05070750066178455,-0.008122100558362332,0.09637214717600723,0.019711416981649223,0.02660643553264796,0.027958387351191643,0.000784414630218072,-0.05237092356587128,0.06193904215321467,-0.000251306652639115,-0.02235656205294397,0.06991362468387688,-0.05391866623997333,0.007466586856025981
IZUMO1,-0.024943436271944765,,,,,,,,,,,,,,,
BTC,,,-0.005199517343171022,-0.004836119573857323,,,,0.0663793800589785,,,,0.05080883237290694,0.006123742809511848,-0.02853644387356688,0.011500937888834209,-0.061783390585606085
APOC1,-0.18308508507587712,-0.01862826107673079,0.03663394281493254,0.11945499529185055,-0.031514951014656435,-0.0439735685834543,0.013382930193845623,-0.004139190267594819,-0.03627298712746488,-0.08916651972148079,0.04184309794830824,0.03596480437805335,0.041788405156115524,0.0027724068387374786,0.0656191369812935,-0.018808446043933145
PKM,0.005388815796733459,-0.022204837454799828,-0.04581875963686491,-0.04270235713917717,-0.0122557255944601,0.08400217319227805,0.06264221662269388,-0.029976640668480502,0.002528438346119997,0.10046878183659759,-0.068464236710263,0.10652594303222153,-0.07003700978357796,0.049966822858633846,-0.04673549772660044,-0.09589853785542124
TNF,,-0.004423336932813386,0.07323552197956953,-0.03936603291101653,-0.04497478399655278,-0.017122169027818074,0.06900421712061894,-0.015702761930624004,0.04647414169378912,-0.012937395014305604,0.17926773683202818,0.06906059714076453,-0.01788811724506267,,,-0.0331941409826864
GNAS,0.10931795648717084,0.12674282301027723,0.022811480651734658,0.1274672681569137,0.05201842415882797,0.037839782985899795,0.047901654438411795,0.009891454253120087,-0.027150853038883663,0.08225284344479714,-0.13488120213306476,-0.04604635937989142,0.03493532671025155,0.04797668078023819,-0.04668574135975681,0.11725334346253535
BMP8B,-0.06046373867982403,0.12326759897475215,-0.012460740485042624,-0.02808066795796982,-0.09952648368517934,-0.0043302317973533365,-0.018549069689669927,-0.010426472517846043,-0.008225066162680157,0.019996056492111447,0.0006292753518074887,0.015221020077921983,-0.014880053404588705,-0.029342366334240876,-0.08653702921749608,0.019157519771252827
LIPH,,0.017952674851429543,-0.0333369247251111,,,,-0.010746770649453048,,,,0.005705689445819924,,-0.019943711790773994,,-0.023854010363194893,0.025468845429249754
CCL28,,-0.02437900541274355,0.031087351237449407,,0.013850187907998383,,-0.01654825884601609,-0.012332315360757299,-0.02143793701603276,,-0.05298206169062871,,,-0.022989067149727694,,0.010420180441074234
PTPN11,0.02184005797932534,-0.02984346435860422,-0.008100204488027573,-0.011325241654841984,0.001456112496338088,-0.001983470581018421,0.020466219284914995,-0.021925130469324157,-0.045349264445929925,-0.03439574089478975,-0.061733846468325936,-0.03708732770414948,-0.041258533940083136,-0.04064007351946117,0.016430947971487038,0.007935703547754438
ADAM12,-0.024463899210340253,0.01874698260830289,-0.0019054129186106845,0.07282353302232827,0.012300636016382446,0.09769585013268915,0.07084738511275213,-0.011918416152370737,-0.026353927791970558,0.1017496272889286,-0.017881926362919846,-0.0037600073200350173,-0.017706505989929167,-0.054482145260193196,-0.06826109757899183,-0.047642579940129506
EPO,,-0.05834214298530602,-0.005084360348414767,0.018897246375555486,,,0.013546025110314355,,-0.014472330269801098,,,-0.046459195077602836,-0.020713065075523205,,0.011718935151893714,
EDN3,0.04588415974071239,-0.03364582697105053,-0.018836750800272157,0.1250567180589809,-0.014638100790062798,-0.001354016295807623,0.014908794908682283,0.030653903143297734,0.06182554800407972,,,,0.060700161083931906,-0.008416046996653727,-0.0031370475882921732,-0.04289322981140291
CCL22,,,,,,,-0.022639603034017502,,,,,,0.002921571961527532,-0.009881672942309148,-0.012609989401330231,
CCL2,-0.026009559844413322,-0.001483267439110579,-0.029171620550741885,-0.10631485604898232,0.04715267667377298,0.016490932709372786,0.012341064856513331,0.0035181875805135434,0.016992983731686843,-0.07631119965764985,0.023065284318509096,0.12895690115973887,-0.024320981040492056,0.052213809081422334,-0.0391307966953276,-0.056946721247039055
DSCAM,0.0658343780542123,0.05619276657882922,0.020889167535067296,-0.031382767730062835,0.0317529928871749,0.059406954983383574,-0.023692540871834984,0.06491216029653754,-0.037950300734898884,0.05133788042163811,0.009555172563206408,0.021623634108274628,0.06260075084591599,-0.04920956686419466,0.06894736873573905,-0.01823207812819364
GPHA2,,,-0.03715569654289082,,,,,,,,,,,,,
ANG,0.04126183361015855,-0.10643109980689071,-0.04835360061284324,-0.009920900308099027,0.02198874079943663,-0.004524200037340613,0.0436576008587509,0.007841432225876143,-0.026762802127806986,-0.03183576175684967,-0.08534191498036305,-0.013472862539483972,-0.019075107557074575,0.04206923700037566,-0.031037589847421478,-0.06307848470545831
FBLN2,-0.03437357655234201,0.06989490455030486,0.005397366182868483,0.13761808646300128,0.015234477542455153,0.109327418508095,-0.0074924244923504826,-0.03398508219712349,0.0020286188587710216,0.015357961831275701,-0.04477391183950558,,-0.03602833552912318,0.05319436528679402,-0.08827195560826885,-0.00045895990777634476
VTN,,0.025537763387762237,-0.03932080377329367,-0.01971309938660267,-0.002131308237274235,-0.0002088058755397149,-0.0036631176020740096,0.018060257671385384,-0.022462373019996585,0.052506300202371195,-0.01965494310609594,-0.04925988296948089,-0.014565009799277412,,-0.018608597591911104,-0.007504250568921466
VEGFA,0.025560007481862494,-0.14746533707339154,-0.07736431526394355,-0.07143282593012681,0.025100646176018575,0.0679350722513968,-0.001355305667340273,-0.04043391617440851,-0.020985496431441566,0.09426105254842548,-0.10482803271996002,0.01745685136544338,-0.10381328337542842,0.05412531174284079,-0.06232759902603327,-0.1311040644762382
F10,,,,0.06313761912289874,0.016097681694050764,-0.03312156941989522,-0.012328566384354854,0.007009368946244818,,-0.04300446093540932,,-0.03060385829909601,0.008475980352342559,0.05601567364732958,-0.02488976884939856,-0.007817829321240862
SERPINA1,-0.08572130329093769,-0.00590217924722323,-0.011957593679358622,-0.04226286870974084,-0.02025128924739279,0.009014466404160867,-0.052440874019630705,-0.010332807699068938,-0.022054266676561782,0.01746339997140144,0.02874932227101891,0.025122944464336192,-0.04839745321002614,0.04135294619790159,-0.08080159406334854,-0.05323063799542347
VWF,0.07645026294021612,0.08478731568301866,-0.016770975845308258,0.044900741181364265,0.019415037166938136,0.021580035217853927,-0.0027576473836075084,0.013330561599820637,-0.009274953571705909,0.10300117442965895,0.03050495416314169,0.028914228906148573,-0.0012650980271246485,-0.0112170356818684,-0.030903082055781867,0.11925649656599246
GDNF,,,-0.023470206959784235,,0.02085886094821752,,,,0.010660443528029296,,,-0.0030585903406773213,0.05438380286362974,,-0.0201238613069131,
VASP,0.0018758930368589642,-0.0619071446716269,0.0014421775903166584,-0.032909084764786475,0.006520133042797556,0.00530114047884156,0.0025353655140638843,-0.015364582884360507,-0.018189951848051507,0.03779627542114269,0.04167819782682995,-0.000936618483072174,-0.013143416743718163,-0.03076858208196328,-0.01913708036212904,0.011783352090022061
ADAM15,0.014100469633789813,0.041183425206656916,-0.06964284449741366,-0.032763453387013045,0.02022961972533016,-0.0021212851649727252,-0.0025493308415203216,0.05857147201598727,-0.005217363136896199,0.003147233787555962,-8.644805631283776e-07,0.0697108466972884,-0.03753632513283529,-0.042913019441895045,-0.030513224140462866,-0.006321370167264412
WNT2,,0.11399232336584446,0.011498658836443985,-0.015840505036642596,0.00184429017580314,0.14171781040433462,,-0.013991936677181353,-0.012281829972608202,,-0.00603577689208532,,0.11096114459406703,,-0.017255683838751073,0.007528252336996087
CALCB,,0.008760914500691344,,0.02351106868070992,-0.030162237661675813,-0.022517062560052505,,,,,,,0.007039123226292675,,-0.022448238408287018,-0.010922159468716965
OLFM2,-0.020535842218544913,0.1376339051597281,0.11218681011728639,0.04575459708213533,0.04956662576663535,0.07354463154582476,0.025450112847382772,-0.036114665269421226,2.5685924865848862e-05,0.04200314226845864,0.11332774620068127,0.02667650296492052,0.04470167462928966,-0.02509257122116661,0.003938183118567985,0.025834112430699153
MFAP2,0.039466703678004714,-0.008382942385229688,0.02076486134992091,0.053498796702396795,0.026179107284568674,0.03430104476809829,0.01787601642291731,0.04009916610515757,0.03153475293909619,0.10334886932183233,0.005836504495124514,0.08901550802075539,0.04297612735683109,-0.011757810000851953,-0.005115442361819325,-0.010627115099183432
HLA-C,0.09399008412447818,0.07366373508437328,-0.02863500148495878,0.001889580272503282,0.045912443071119594,-0.036125799724020025,-0.07037638155080779,0.006401319926462801,-0.007282567491211302,0.06376067547587744,0.10210941405687231,0.04467155684831443,-0.05720143190629267,-0.014919230922570264,-0.05259374273147986,0.07202936260913992
THBS1,-0.05666158009568277,0.007182560654507083,-0.026937878394462208,-0.027292289648495956,0.0763051161271316,0.035077646609838316,-0.032604824222040335,0.004333778097299588,0.0035561922420308647,-0.02960667318425015,-0.016390011381232597,0.019808695179553266,0.00018021026407964987,0.07693000256365409,-0.055321664119489244,-0.050047930058576086
HSPA4,-0.006903062741766704,0.055171964310695924,0.040183973763516734,-0.015678194465873038,0.020500900903219432,-0.007776599142663828,0.0151422460622008,-0.0018067079412924663,-0.029455189216242298,0.050728474597347924,-0.004391269324126709,-0.046864388789050054,0.026860275283579663,0.019346444046641608,-0.01125472090947337,0.046157369638813575
LMAN1,0.07179148449107545,-0.12775325468700718,-0.06588325404149097,-0.023200023172296087,-0.05102388014571463,-0.02551251180277123,-0.05378761160387586,-0.010269153270079033,0.011226053344320969,0.03594785462390113,0.023455896561286552,0.07216317533364405,-0.06401004034618914,-0.001397764411850914,-0.06865378893365914,-0.09924603866421358
LYPD3,,,-0.02387156730848648,-0.019713101082749478,-0.0271235442650718,0.010104087635338096,-0.015742202305510194,0.05365230706905598,,0.05963320527360369,0.033406224136356195,0.04638132654014095,0.0011782868044133443,,-0.022888561073126736,0.03507540246854622
APOE,-0.10105758182163298,0.08430587194605314,-0.040613821010542145,-0.0872465716240543,0.036563727313853905,-0.056563807682787404,0.0020518517054151156,-0.044908106163629266,-0.0065787134239680784,-0.14403378677335207,0.12221208655669152,0.07807866053699429,0.026923404459792168,0.011798744065350737,0.09936120286737109,0.08948085437484389
SOSTDC1,0.07931530100560685,-0.019496269617956807,0.0077813493688013964,0.15582691204558408,0.01995534476862143,0.03963383889990158,0.037057292278337275,-0.02521775678017474,-0.015299164912025749,,,,0.015701223026885706,,0.02972519967918874,-0.04901733291398463
ANXA1,-0.07440661422321927,-0.04123325891909492,-0.06154565476939109,-0.06160279318721597,-0.01147859679102154,-0.042157194453348486,-0.019440436101746717,0.0543748135560356,0.007816770828152736,-0.10757161399087445,0.01807005416218397,-0.02007960506156515,0.0015407806510007135,0.007893918224039785,-0.030658942915968882,-0.12640646819957446
WNT2B,-0.024097221932162505,0.02639950613691075,0.057737128991301484,-0.0030324374111608816,0.054834838095044754,-0.029705341167832303,0.006337180820367349,0.0011324080287777511,0.009442379928736337,-0.09315462442526319,0.07321628891877056,-0.02526175241204631,0.016922164081064783,-0.0005012686622727826,0.07697881775067102,-0.0007316609385375403
AMH,,0.03141107643068871,-0.026272681300725013,-0.024478773804898248,-0.03990972147828464,-0.008947362094231786,-0.016207345758563363,0.0068560197627382585,0.021907111784892064,,,0.01601203897597257,0.04394990767894155,-0.022989064218132967,0.006394363293900802,-0.062027984192649
GDF10,,0.0810986322214364,-0.029078343966615766,0.02774529516137147,0.05641050064392535,0.043338331912601995,0.02044591662398761,-0.02862345520750601,0.060273421550964365,0.1353231908892951,0.09931093380926632,-0.029573205987400073,-0.03190010304060778,-0.02901478083443608,0.10042692377404237,-0.012828792767611886
EFNB3,0.07870518986184494,0.09365865447993497,-0.021658165938664993,0.05652204971344734,0.05845032316571057,0.05938877928839712,0.0212246067857887,0.002088069055184911,0.04129711422260223,-0.020251350386489935,0.1168815702999065,0.039663237756924874,0.04033414390154812,0.061194321935995104,-0.04953490722931749,0.00033893768084661843
