,MGH258,UKF248,UKF259,UKF266,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CSF3,,,-0.024449434842381886,,,,,,,,-0.04106849238521441,-0.05611571340741103,,-0.027982842398918847,-0.03667508889417526,-0.04434536399884715
PI3,,0.02955430888111962,-0.0354008627387698,,,,,0.17156957586699004,,,-0.038686568209490284,-0.08439695073601516,-0.019652643489268134,0.0411716034534408,-0.07968278406321616,-0.04905021452068069
PCSK1N,-0.05844663288624792,-0.0226339341032698,-0.011270219685067643,-0.06317522694237468,0.03291510731699313,-0.057992378672667516,-0.0581729274877894,0.027491513758282026,0.10074974338056794,-0.049773374993349995,-0.027882499167209203,0.028186681800361622,0.10303087110056902,-0.0198285184036565,-0.10043432491389345,0.017836350081623056
NTS,,,,-0.012660779017799783,-0.009297287669257448,,,,,,0.011827618735377016,-0.026311786387077082,,-0.021983300256602625,-0.022218552443822318,
SFRP1,-0.025069939750469318,0.0236780795794124,-0.0018094775605822587,0.0489168792687774,0.021446461107717703,-0.04254558374532621,0.017935122706460242,-0.06449844322912224,0.06603601557264117,-0.008807787855199417,0.011952583280006947,0.015570764584359739,-0.02696815402718858,-0.017987963657835764,0.04609697019244615,-0.03639612175631657
CXCL13,,,,,,,,,,,-0.01963470048831471,-0.010715577280394762,,0.04169670261558483,,0.051295729403651465
MICA,-0.019420424693868538,0.12948028370241862,0.0033381963073835824,0.0009435222042037824,0.017393204610690525,-0.009319380999276532,0.09861571361541611,-0.059061253812479765,0.0287676750406258,0.19172595446552346,0.0967753768824794,0.04735124499974114,0.006744134373783648,0.03814570592750705,0.14035202141520323,-0.04267941003332256
TG,-0.019954330033062344,-0.06531302681274519,-0.01931497823797404,-0.014613876535960307,-0.018870907545352138,-0.022381631365647598,0.09096345784520236,-0.0656572930292289,-0.033918541417845526,-0.03436154438990688,-0.031708571427353886,-0.03240584124613725,,-0.023030309294919477,0.06189378111167297,-0.01324019324453859
ADA,-0.026653180461885185,0.1251885216369169,-0.0016557958487905808,0.1020010935504881,-0.009343451274028977,0.0038644747690576627,0.06635854434825499,-0.041981287360471284,0.09765309437092048,0.16916364785953605,0.0699627830526892,0.06145761041957868,-0.009054537702121985,0.09027181511322872,0.2042462078870503,0.03835316889346407
LAMC3,-0.025149928925430522,0.1632448879310552,0.05189449507235457,0.11203361354501935,0.05384099191738939,0.038440201201333214,0.07422287333654642,0.14624154770081751,0.07275967245289328,0.19904897496661983,0.11427321261099592,0.07211128624332047,0.0771614198198011,0.12940618674478432,0.25958774405980245,0.07413927991274313
CCL7,,0.0013647333548977305,-0.013964698405948456,,,,,,,,-0.03576582520161932,,,,0.03564561487087736,0.0003909988151071772
NGF,,0.05152926205271011,0.03455818689109527,-0.013945557905776076,,,,,-0.11343526799523718,0.12801620637696304,-0.030075571099962953,0.05752426598127951,,0.024219168006542082,0.059161133310789295,0.08109617536737306
TNFSF15,,,-0.015550374679673467,0.06927788676627292,,,-0.0249503487322693,,-0.05978932363075089,0.12752952289117558,0.0029248699672009765,,,-0.017376864723599773,0.10626590997145892,0.015045475958103492
HMGB1,0.021766032062071287,0.029067224206809305,-0.02537140374051459,0.06049862258504141,-0.015668942377282072,0.040928920562738495,-0.07808641339873573,-0.14266650766978128,0.0017216971764951992,-0.015814568169833204,0.007449381187104975,-0.018295741235311507,-0.029047971205381287,0.028562020314600717,-0.07528723232200958,0.039146446132318304
ITGB3BP,0.03377617565183585,-0.02449712985005802,0.034763581447778295,0.1222963099217066,0.026326340557688878,0.012707074997463041,-0.00473603437199152,-0.05358773113483664,-0.0020761310849248225,0.05011019541016705,-0.03855863534933619,-0.007937508310237588,0.015401476191738782,0.0030246626546226885,-0.001790505015004917,0.0571127609114081
AANAT,,-0.01875599486665953,-0.014149252077151672,,-0.016970717437462143,-0.019986682737138255,,-0.09443252469040102,,-0.02198025179261607,0.06744453145673171,0.014993920532186143,0.0065889963327106504,,-0.020463699777547098,-0.027077224639787924
RELN,0.09476864256613939,-0.02611414818849094,-0.024559932951089693,-0.015899013409867803,0.0018990868226274114,-0.00691214181591485,,,-0.024599540845780712,,,,-0.03577978825025297,-0.003769751366020139,,-0.05757971133992871
IL15,0.024142565599333192,0.0466555179103577,0.02143186824328537,-0.012048810983739616,-0.004901300023889369,-0.018536724469246684,0.009565705419061729,0.04689867252661446,-0.026903832083044844,-0.01882418803332429,0.09333257632048844,0.04794047837002562,-0.008140445999128216,-0.042387521154240354,0.0886375020949663,0.013108790313809954
UTS2,,,,,,,0.03087718414117253,0.06009309551723771,,,-0.026719573946144496,,,,,
BSG,-0.046539596190073605,0.05098214097690473,-0.016343472128675107,0.06609346483456473,0.01645819877128223,0.04796444197363398,0.044347387561055156,-0.022912101092087467,-0.008291289932550286,0.11238622044861919,0.052424976175086145,-0.034431880155878516,0.0718230701176701,0.06533632729370092,0.04673154468164838,0.0014002555783549312
ADAMTS3,0.035325151028380894,0.003038686630733521,-0.012731193173746713,0.0940938450965752,-0.024670926028706,-0.008639553136601264,0.02294881401849983,0.027022699734248836,,0.026466603528410414,-0.00532051813270992,0.014152676654916551,-0.02175354578913212,0.014453982671234586,0.10701690380248527,-0.027383290554330742
CD34,0.07188887371646362,0.17179461774993765,-0.00039475599119780455,0.1671237093486051,-0.018141620404328866,0.02810252205031182,0.08636376106378649,0.02849116549739618,0.12247811844048663,0.16743393295132952,0.11486419544464425,0.10320441184276194,0.031715185376570657,0.11290766921564672,0.23090302284053232,0.039191181392221275
CCL23,,,,,,,-0.022597496343988353,,,,,,,,,
PLAT,-0.00012784591925188367,0.08641807403736226,-0.03321400811554541,0.12764882877950035,0.02366234164273567,0.02602813451677551,0.015817514017594864,-0.07990803451238562,0.05397647179903633,0.17122465431440506,0.04009275521987729,0.05120861166667744,0.01845963130264019,0.071887545576,0.15372879982165025,0.08358650755099369
NTF3,,,,,,,,,,,0.09089881657302765,0.033584425034466604,,0.008355708735815886,,
LTA,,,-0.002117600763107277,,-0.016344569517631965,-0.018536726757428606,,,,,,,,,-0.03956871717559352,
CKLF,-0.04165980083385128,0.0641324881908243,0.014436994959352953,0.07932177169429316,0.021831305993176488,0.00768146579173069,0.03198315196611662,0.09573239198348088,-0.09443170667558823,0.06166614871951329,0.09253593084600538,0.023059944301215805,0.0297697456189511,0.061877378687034544,-0.0024795339065152573,-0.003574266422329144
CD24,0.05166589895634315,0.010800263618804484,-0.04092317411811374,0.07851828862257848,0.0047820526444272175,0.007211790696754691,0.17737206857817434,-0.0019477440632789669,0.06360819083097252,0.029484203269529944,-0.01555016521610705,0.003172705490735832,0.049361110453643,-0.041490250440204365,-0.1361107711077825,-0.04088348222971763
HSP90AA1,0.05831553673927012,-0.06475600143680815,0.0218509947240588,-0.10029925143108294,0.0011411126472175045,-0.05705038672405059,-0.04230196667623894,-0.11229771340802473,0.024343764546994353,-0.03061227532630893,-0.09264664704427851,-0.08749509564391222,0.0023810339822637606,-0.031229025411896056,-0.11781844209487195,-0.019676096259503204
BMP4,0.0240715956356187,0.08160559771624082,-0.018491731878483804,0.10000175405987725,-0.028220394997789576,0.06752657945281892,0.1389395878444969,0.07416935513569518,0.06296742652758265,0.021334856060465986,0.049260822002191416,0.0265390752835955,-0.019298993740888535,0.08832470364895126,0.17420881941742503,0.11320474059794773
SCGB3A1,,-0.012707244128419087,,-0.015380520319793207,,-0.012934682793374641,-0.034837926942175405,0.05864343310978555,0.010617680451001109,,0.012865143207496028,0.011023613433898417,,-0.01413269583396683,0.07879786299018972,0.005094367998201924
IGFBP4,0.07070030701535641,0.1986406350383092,0.04287984961061963,0.1345405550746651,0.01902672567890398,0.09207730143700694,0.07637562656093504,0.04379857537313368,0.13107772350714264,0.17615824264644936,0.14308442023585075,0.10741872836398969,0.05589015259963573,0.07571412099616115,0.2921784918744244,0.08312614312765257
RSPO4,,,-0.027396307959918924,,-0.019009729381071174,-0.025713358283350786,,,-0.016934294483758307,,,,,0.0517106437290948,-0.028670570518799385,-0.03414330771745807
LEFTY2,-0.019757036017574326,0.16508229343070857,0.031445620483481214,0.11872215559274121,0.02412883877029467,-0.02288338217065938,0.04671798381895602,-0.07907269558410118,,0.12120290929557595,-0.030361135436311144,0.07300468209760617,0.02505853514449716,-0.02127952253918481,0.14192247875496541,0.03677196575397039
PF4,,-0.027366661020775923,-0.012183924238226595,,,,,,,,,0.0007923749921894279,,,0.009468058702338486,0.10396045394076943
ANGPTL2,-0.038467231660209385,0.13821415296607306,-0.04906075325914752,0.09451562200621307,-0.02297985997524377,0.016053130107700448,0.009581756652847707,-0.04216200843416291,0.055083575176404845,0.06601394953409438,0.11057492755332136,0.09206915825925156,-0.0516142930605867,0.0242416072358444,0.14458073170581862,0.09781874237232537
LRIG2,-0.0030044066752761243,0.018925980611436355,0.003444199393834633,0.04905783309681318,0.09121215080056204,0.056479593452546994,-0.021666943643924245,-0.08714085832398939,0.032828254793003796,-0.00747473506608127,0.03574592039814327,0.04044959836383324,0.026237437854782227,-0.03532584349890467,0.05936769393011929,0.00486419099339393
ICOSLG,-0.036850188254686916,-0.01248005895949894,-0.00973489645004956,0.09340407527598552,-0.029885880068071975,-0.0025525296750846106,-0.022874556605015573,0.03140554069151742,0.03332533054718183,0.09376885031025747,-0.007042655291213142,0.07163290549780744,0.02488435898487875,-0.01898796927031713,0.059633842155261824,-0.009350414820312488
WIF1,,-0.0492418645335233,,-0.07587675776053739,-0.014669357904956706,-0.025644565743185948,,,,,,,,-0.022591586895648847,,0.01593901080961874
NPPC,0.054048993212508736,-0.023443975775677393,0.01145048600312669,0.02677030648901593,0.002391810242161515,0.06386914991847656,-0.03615761520612248,-0.07361381213047198,0.07374986003988955,-0.026319063291834987,0.09017500970949016,-0.03745365767615506,0.02873432376081199,0.013342934413146915,,-0.023053870161129402
LYZ,-0.009199468958037535,0.045696839653656014,0.012360093323063615,0.10373526126198905,-0.045045081262175296,-0.042315029733802516,0.08173484405755174,-0.01509805141821655,0.06306733611832877,0.12006781872559996,0.05328014367644685,0.0314559166487378,0.06836376118106736,0.038249870510582366,0.051758047578469406,0.036664199298597266
EREG,,,,,,,,,,,-0.03261049470844476,-0.06289978192833742,,0.021517873273590202,0.017939287414980944,0.11948264596681035
SPTAN1,0.01322885935512443,0.009127908549593845,-0.01336036558676106,-0.001208679195171141,-0.01815635848874195,0.0060079374900237235,-0.042417809511416014,0.04338339954440178,-0.020054471874846148,0.017372410085207665,0.05890054609262035,0.08191793956119053,-0.011098771900174019,-0.03816799572179399,0.06675735770957997,0.09609291215426195
PTH2,,,,,,,,,,,,,,0.03800263077753342,,
LIPC,-0.0255475157515112,-0.002175052144593198,0.030531313542444437,-0.018684616359453617,-0.0272037015606084,0.04235851568400276,0.12209385196524399,0.14283912319852834,-0.011864072595026347,-0.04055756575081626,,,0.013266181186171134,,-0.005988569983029645,0.006994002600030636
COL8A1,0.08139788504520883,0.0559754120397374,-0.03403079015060965,0.11291650926458309,0.02176485676428799,0.008500496708817452,0.05731911408833461,-0.044273253743868965,0.028349377994552036,0.11093646114580612,0.044277030388737454,0.0044252815685208715,0.04651738672825082,0.011684203279610974,-0.054197206519528876,-0.050054519699604665
GSTM2,0.0014181835452550147,-0.020554789479626315,-0.003380011146835887,-0.01018889209061401,0.03374732449985368,0.031102204762387387,0.06878319242036315,-0.040226388793668126,0.09534469142753042,0.0122952870595848,-0.023469159722910672,0.10523327584395012,0.011623702161297472,0.01688141735549915,0.05371665476548398,-0.030844810208108312
IL4,,,,,,,,0.07358585253415353,,,,,,,,
SPX,0.022347754075032197,0.011496443901407976,-0.019956491596876905,-0.017634244697756037,0.008292134209252969,-0.05047472210696932,-0.047933854974674714,,,0.01584241751527034,-0.009950383696102115,0.058149044643996256,-0.0695203409323176,0.007460038244572083,0.013157827051976611,0.027959315214593484
MFGE8,-0.050893914437677,0.12465908514591491,0.059701125136398574,0.07281917777744801,0.009263555014509922,0.08444541435113749,-0.002717942449734508,0.05643704273762852,0.08878911187278482,0.1957748690672952,0.03757434594102082,0.04261864649977011,0.030376874761096295,0.0676407617443506,0.26473037117105463,-0.004979481632751902
TGFA,-0.05567358523053098,-0.028676259042495045,0.04371304994426602,0.04849972605859165,-0.03443020699775276,0.040977756545211484,-0.00046934900301929145,0.026913783316679128,-0.022769457046875316,-0.02611525534011513,0.04625253409418478,0.012262089519777327,-0.0328443811643256,0.026065081942274484,0.015441840472688704,0.06635030705628167
SLIT2,0.06986853283256045,0.050840490358758414,-0.008331582717978714,0.0035650599656744907,-0.011917988175519919,-0.041696222072352476,0.029752723232471148,-0.0715906100635687,0.0452491452753623,0.08818465708729832,0.10332837532594856,0.0103046430916416,0.10553235114938246,0.025857577356814758,-0.03875434759447616,0.022011954892436483
PLTP,0.008512113507338418,0.01779590473383805,0.07330314892689967,0.046701322618894314,0.04020444606909012,0.04504796422105286,-0.00457275424119973,-0.04005837641903154,0.053937454061089234,0.10097993303570307,0.11279177601735989,0.006767634488645091,0.03599926689755257,0.026042611816051033,0.07757765753875769,0.033406057052249125
APOD,0.012094409406544243,-0.06006132225223086,0.041940065748228755,-0.046995974333920706,0.008307847610373864,-0.03630601554134324,-0.035935358593550716,0.022282345567750102,0.06925335250796052,-0.11671992825254662,0.07306894694263077,0.07011127107196986,-0.029710685445676073,0.09775995387415039,-0.07319136265801035,0.02222585977541441
B2M,0.05396000684633451,0.1385594046485579,0.024493448770895602,0.11630470055037097,-0.006813693755113588,-0.020937528564716562,0.13016913314923867,0.07928654332125419,0.04145098896303664,0.15035964850453076,0.15262731107845479,0.08096277995815439,-0.0032442721420796136,0.06116174749702389,0.17733357545815653,0.082445076810174
OMG,0.043205302669393646,-0.06162605538059811,0.016303529551993743,-0.04928001933550127,-0.005889511680118255,-0.025140429796045322,0.053865595925364426,0.12533345223711795,-0.027895676033862966,-0.1151566728716016,0.03977547564989211,0.0469798727362075,-0.038589748545800585,0.027553701748037236,0.0026088788580338257,0.03066594089173934
CXCL3,-0.01606928526357255,-0.05116235463321182,-0.03278916728804247,,0.006211494544712889,-0.0133498000142656,0.004347472319445039,0.010279138513352874,,,0.0192422257584073,-0.024568993922052983,-0.020147862283426438,-0.009210517105323491,0.04195009866121043,0.0010456954521399684
CXCL10,0.05716544578640063,0.0015081066577537496,-0.03624849684078309,0.005462159156535106,0.020925056642487453,0.010508940465452187,0.0022462732353035536,0.049189339879610224,-0.0020251310280286366,0.370173916697582,-0.0002566873984873292,0.03369502473017722,-0.027143468138248847,-0.022135861957615976,0.17933091311634916,0.10569365685834176
RSPO3,,0.027080838891404346,0.005893379960625707,-0.003822961026514593,-0.028711322643963155,-0.013950283722715786,,,,,-0.02175636863132321,0.04303652392064197,,0.005488342177219446,-0.017223951182527814,0.013656287003024016
CORT,-0.019954334208649352,0.037405631246818886,-0.0046526144069702876,0.025183369187305467,0.013736744322331754,-0.00021767176882114304,,,,,-0.04078250569966234,-0.020714566823426397,,-0.010616145007812237,,
NCAN,0.017164299606062212,0.01354540209513966,0.04427396264261596,0.0583300761881469,0.022563874125753357,0.04978655026041155,-0.011948447643747324,-0.0018515383004251505,-0.049341341835590725,-0.03888122791483831,0.06375920855453072,0.09511302698573303,-0.023045728108906434,-0.03708232488049439,0.024544736545337217,0.04150381410287613
PRG4,,-0.020383421710878827,0.026488464136016944,,-0.024293679491462057,-0.016310187738822802,,,,,0.01810695745308333,0.12034683121174054,,0.06206605728067564,0.02300980754170388,-0.0372273239592576
ZG16B,,0.06286433250721173,0.07404753657594919,,-0.01298724421697038,,,,,0.08713001444515449,,,,,0.0009273474338934695,0.08957216464030786
TGM2,0.01120460401915704,0.07471588041428756,0.035865618439203266,0.07662593446399213,0.04276527798908146,-0.005766229160133931,0.08953551398262266,0.07978383998758021,0.15748951490344013,0.1721945547956675,0.08338058462696744,0.021264524050930413,0.0003381775484172466,0.07972737137116352,0.1406133571663314,0.04030764059181938
VEGFC,-0.01995433549344588,0.04046380573006912,-0.00040256320748548896,0.03599255402474975,0.01345885321677543,-0.016645196709322792,0.03953938472238006,-0.062367520483426704,0.020962098501070208,0.01135399854113059,0.07758511511184839,-0.0028769927258044782,-0.026575362351322327,0.016631384123306982,0.14746768862353574,-0.07332850951580323
WNT6,,0.025129177320645898,-0.019314979039942184,0.10643662526207073,-0.01897754241087779,-0.01452708715662383,,0.11104308735953813,,0.10135901673189329,0.010857706953266152,0.0038893670472702193,,0.0872409338731797,0.0027155014708443084,0.01815786080029793
NRG4,,-0.024298369692098136,0.01673679394717431,-0.015128926489423329,-0.002868517709376192,-0.00216116555950305,,,-0.01954838204713808,,,,-0.021339632113773148,-0.032092165832848664,-0.03900090651607665,-0.035456537177109976
PMCH,,0.08361019674154735,0.0008893226263231023,,0.010477111454403748,,,,,,0.07593774772730903,-0.029063645470454227,,0.08060383210050942,0.08935523884471862,-0.0014577337517304413
COL9A1,0.05643189941329722,0.0886740577389909,-0.0016566548468517808,0.12356816895741254,-0.03480751071792965,-0.022126991398455864,-0.036023173643238725,-0.008510076443544573,0.14278736227362993,0.1363941799957267,0.047531847156779404,0.04859055759288219,0.01618847183226976,-0.01009017722464086,0.06942558636574414,0.06917766085381855
GDF11,-0.05405187331802113,-0.01077627544459038,-0.03432208750063708,0.09225912974043642,0.034486842191417,0.034881113054962894,0.03876861919924821,0.01665072561013284,0.03179442793193524,-0.003130367776770333,0.017737243836334612,0.0040417303021969995,0.0008645030753161238,0.04073778562861042,0.13109860253802935,-0.01585038082024408
RAET1E,,,,,,,,,,,,,,,-0.011360454812149524,
IL24,,,,,,,,,,,-0.027104293114328555,-0.019479477929354946,,,,-0.03963922904173107
SORBS1,-0.03207656419311855,0.06916040445063766,-0.027329181171129403,0.016365620136099043,-0.002834905098655793,-0.019449575436398175,-0.11427302292431787,0.014406146830065565,-0.0431850928382504,0.03286044834264155,-0.005703774605826697,0.036170415565632975,0.03197205698258245,0.07282780396182707,-0.02925939724434258,-0.0475364533378379
DLL1,-0.036121265619607525,0.04656606182442906,-0.0021064605484701284,0.07280711987724356,-0.04170435382186206,0.05001676236222507,0.04541248895603339,-0.09097141723267645,-0.00899069966180604,-0.02020598582922864,0.05170670608439095,0.07461467721866352,-0.0014660804552459933,0.009305268983420868,0.19011336384967173,0.07278968044792056
TLN1,-0.03590601263000633,0.11058868706265722,0.08703965724385718,0.0740392446975523,0.013627705926432858,0.062219666544512275,0.030961043324586462,0.007332591977705346,0.011797036221236692,0.05191405729000131,0.013883858650079359,-0.01103437226267628,0.06258396426054127,0.07402407603883744,0.14704282233241547,0.07760625600718685
COL2A1,-0.01874222296204588,-0.01450427918924382,,-0.013388753226322025,,0.01161764513312087,,,,,0.08910350289760913,0.0713391285523532,,-0.019787837555571414,-0.0021634438625956127,-0.015516859545794582
SHH,,,-0.014511616714093517,-0.01461387809823733,0.04702659792208208,-0.012934681662802846,0.029165274157069414,-0.03419245786335208,,,-0.05463747772013337,-0.030223317791389953,-0.014278936241221262,0.06713494097280213,0.0008168407923526554,-0.022786031885651557
PON2,-0.007175119133126827,0.08219562254993339,-0.022376526579491404,0.030981750982725965,-0.007581217398039382,0.0517946067833532,0.07866639239228661,0.024531420287081183,0.002498275916436271,-0.02349179337361039,0.09379140059127775,0.048567258408664944,0.03316898362888553,-0.006589353078147812,-0.1252104506344317,-0.0008593811767063901
ICAM5,,0.054024450050270456,-0.02261738462803256,-0.007109031256265452,-0.006724888218944666,-0.02526073459509931,,,,,0.032298806959678385,-0.007688542132731424,,0.0009846747285966418,0.022721409247448275,0.029721923357940775
HPX,-0.021288955754804485,0.023036928140158237,-0.027286189934089385,-0.012358368400880107,-0.025486661854067585,-0.032877379261834545,0.04589952404794499,0.09020754405714064,-0.05412446659172593,0.01162933694659677,0.12197731672388205,0.014288557927362944,-0.01118689658864564,-0.004333229333591119,0.02769514609666908,0.01045494870545222
SFRP2,,0.04564794830599729,-0.01652715881547633,0.02114099495327369,-0.021241466013165757,-0.02537453526251991,0.036148612989533035,-0.0021111458966554418,,0.09791627391590065,0.03276621700970418,0.03913747308252954,-0.018171564554438507,0.09629759174456401,0.11853033066036811,0.0396767885440415
CFC1,,,,0.014411338543700586,0.0005163520978686571,,,,,,,,,,,0.033778624249929036
CD70,,0.11078865068669919,0.034939647941952284,,-0.030488346753690675,,,,0.041692145343759555,,0.026528123045257763,-0.0006408699828334939,,-0.007510842215850187,0.049943777962572156,-0.020984711379920314
