,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
ADM,0.04526922886373491,-0.013468771339777459,0.011082335812017665,-0.007398746306610587,0.043482044962362625,-0.023725281393324388,0.03160288853992429,0.0861781045058992,0.036133567648199416,0.0008880578708774772,-0.0377807101871392,0.06092525426106064,0.09968911797078941,0.014023683751246288,0.03133637353911661,0.060975574167355835,0.012864920844481346,0.03615069381704064
CCL15,,-0.0026732884993292383,,,,,0.022047051257280223,,,-0.03206174617503166,,,,,,,-0.019703632133939445,
GNAI2,0.04047887999468525,0.058826793564910704,-0.022418259629894424,0.0034510068222608522,0.11199102749182943,-0.04931469198526754,0.009734462805008063,0.10088896148331794,-0.018841396652083703,0.07849206698563375,-0.04801967435238878,-0.14284461918074198,0.012300310347209397,-0.017144349387472956,-0.028487446017179886,0.09001968120992228,-0.018554902452594065,-0.059909714803431525
HDC,,,,,0.04013201515154561,,0.05282337527921684,,,,,0.10392614942612988,,,,,-0.004008953349604829,-0.017795481696471473
COL11A1,,0.024352716477456193,0.015560501401142133,0.003956671926548963,-0.03764683525134685,-0.02466617098765888,0.015254094327609958,-0.03568604864192861,0.05067653687485578,0.007790880993225777,0.13451583270403478,,-0.03900172006269238,0.03323996517534976,-0.04413364653692693,,0.06502711164340591,0.04284194748186436
NUCB2,0.06362866828757352,-0.0427370967264842,0.0232338075531306,0.01413849814247974,0.0941761255350705,0.003672904087550431,-0.005194394235794232,0.11730100906258095,-0.017858707829176926,0.05922916300350495,-0.018780036720247854,-0.07358962982700337,-0.05847863332177824,-0.005600126655002429,0.04466609856805484,-0.0789815695827233,0.0401544307509417,-0.07562881426752467
FGF16,,,,,,,,,,,,,,,,,,-0.017535133813711336
CXCL1,0.07304520820264088,0.10809366912492635,-0.01864420770177912,-0.056472452271624674,0.025078101240755043,0.08793036268106874,0.08309559118733673,0.08026706537518233,0.07116248386450438,-0.034337224196803705,0.01422112546884578,-0.02170325187723752,,0.0024620788162958264,-0.04534365356675187,0.03064149143715202,-0.023432702133990006,-0.05630109907620846
VCAN,0.009410240923062294,-0.03685878596364856,-0.00404433079703367,0.0009609814911806783,0.06472573912070938,0.03567915980644628,-0.031068312526850675,0.11846357217828002,0.04650216677678798,0.021384710165577008,0.001125339853504297,-0.07655050090839363,-0.028106170933919372,-0.0035576353706776045,0.01898766520813449,-0.0014031918570763758,0.008385414662492593,-0.0545013403011397
MMP7,0.06798313086437058,-0.006795876823711139,0.06830777718630042,,0.08717124140290704,-0.011903232043891704,0.0002882841483034242,-0.023003898454330454,-0.017916389903510164,-0.016426439825495527,0.0030675292494853723,,,-0.0409606795437643,0.02519792750128877,,0.014923725410698493,-0.07839771474398922
PTPN6,0.06831985476324379,-0.03351623444609755,0.018262566952107668,-0.006740854020378204,0.08708641771979378,-0.05639742994207372,-0.01762981535097622,0.07827918563351649,0.05857033858368005,-0.02525338841319558,0.00813359667322483,-0.0026241758507822375,0.042420994251077704,-0.0013909006982051216,-0.014073302458559292,0.08790622589455092,-0.037066455097421014,0.02662324061727833
PTGS2,0.05308886149820052,-0.021455170508520385,0.021077633974436103,-0.024067332832270076,-0.06582755800308723,0.0025565973453143946,0.045560154999939734,0.06926111916157705,-0.002066961925909385,-0.04452363421397435,0.04570903902711669,-0.01594887414013339,-0.0381987989520036,-0.0027026743210543437,0.05792385805624399,0.03299422881472371,-0.040146847775718766,0.00846105224338736
XCL1,,0.008705386200472884,0.02722027532033861,-0.021078757636678654,,0.09461236270900175,,-0.03017456943858895,,,,,,,,,,-0.03167028418038697
CD58,-0.0314650532767286,0.06119973854658938,-0.04977192737300237,0.03039637917339285,0.08338333193796152,-0.007421372859650793,-0.024341395864401982,0.03236944488596246,0.0524318144833003,-0.03055308699748401,0.04894772060457782,-0.051934967521296255,0.12121326144467456,0.027413161038518947,0.045877070982944655,0.19230403802371282,0.08201648250196612,0.008613675340276501
TNFSF14,0.05665897490097962,0.00902748252555157,-0.0028198890956717478,0.02233188622169973,-0.03149288289439834,0.0392113774094885,-0.021391132981116313,0.059218027246517056,,0.07205507401665608,-0.0650266232156828,,-0.0295298992820595,-0.034189513768769365,0.04836868945444862,0.06118928523789851,0.01710132396546934,0.029082502988869406
CNTN4,-0.033018406648147265,0.08071223126822595,-0.0018794335425609597,-0.041501006597894956,-0.0536677876543626,0.001964169994426678,-0.01772295964138799,-0.0557786724095748,-0.01639440085750331,-0.03812801751892158,,,-0.019187397100928993,0.0684000916232353,0.002905933545232447,0.013923083512929754,0.003889966445260739,-0.05913890629167655
NTF4,,,-0.017459427671633294,,,,,,,,,,,,,,,
INSL3,,-0.0025625379033043186,-0.012685606821716556,,,-0.013725678477128012,,,,,,,,-0.019845436341339125,-0.032092171014612585,,0.03797923943855466,
BTLA,,,0.00798076641410531,0.04496554410733182,,,-0.02731720844797545,,,,,,-0.02774647891286339,,,,-0.02608709425129823,
MFNG,0.0758721096544279,-0.009373525463806043,-0.03444940210532232,-0.016343205392715845,0.1459560082087332,0.0019577366998806403,0.016912930929664796,0.08214627892929134,-0.04060688818351067,0.06520676374749085,0.02813715458855654,0.005583899478748097,0.0400742766243339,-0.00891734112229928,-0.03690663085052408,0.06122289677335389,-0.023378872685662293,-0.02998209441632346
ICAM1,0.04414973750009617,-0.023451510838898907,0.03511603172006818,-0.011229384371783032,0.07022351246618916,0.0716767268915404,-0.0049266992876613605,0.0789837323699861,0.02419446172944332,0.053320908155636546,0.05764630562995162,0.028737918397163123,0.049721833917869225,0.0357746986684749,0.04006944522751141,-0.039867965706356076,0.007897845767709,-0.07252432140556057
PROS1,0.04227155554620748,0.04675491821915847,0.03728832452464668,0.05463011480007641,0.09430029118055297,-0.025597592084995402,-0.001021644193141171,0.026411742611009918,0.016869288404579626,0.067338048214624,-0.046879369229204285,-0.011241648395222587,0.11263094302981734,0.020673212928060968,0.010873716773578077,0.16216664359659444,0.03769744806115223,-0.02685910504103348
CLCF1,-0.026302325284703686,-0.03594730258185232,0.012935303295682305,-0.02358583668733072,-0.016226973948016102,0.028043876257575616,-0.01834624449134496,0.03258308666625398,0.020464802949632082,0.02879395890800407,0.046917865069256645,0.0260931494426925,-0.011284405636013413,0.06152704957005999,0.02627355641526865,-0.049053035016444764,0.022178268035373157,-0.08978332060240546
PSAP,-0.05377451392755164,-0.026243003949019666,-0.007124837168034697,0.024614635068324776,-0.004724509577878067,0.017887958578280492,-0.06905021148136692,0.03339976040521283,3.6266387395400746e-05,0.04579976181183958,-0.12225290447789489,-0.03157025813189984,-0.047404712287448816,0.01707570121550499,0.02895748883190676,-0.004855743166971259,0.022593317568574526,-0.07305639220421264
EFEMP1,0.009973765926239919,0.009465293820073481,-0.00019393133752143796,0.0046172844389779765,0.05504978553455211,0.09841114571449988,-0.03590559459451143,0.08636351820986224,0.03238294796083479,0.05524182620599638,-0.04144256154125627,0.04726318864431847,0.001991243977438224,0.07544075678241721,-0.021111007725860782,0.07384929688892031,-0.015549363116900012,-0.02757807010610532
C1QTNF1,0.004329549748735842,-0.014523794467388234,-0.014526200888645554,-0.006346178646122311,0.0792741923096052,0.019885347266596288,0.006349507857729797,-0.06831310199835969,0.071228302099973,-0.06551265250816085,-0.10725859134929815,0.02237252829207756,-0.07980032982311148,-0.02366351242712881,0.06225766701237806,-0.03938569175626496,0.03964148011083729,-0.046544547227007606
ALB,0.024036043032025542,-0.018958011739791614,-0.022521483816266293,0.03571467335465841,0.004681453943260598,-0.01498484086717363,0.010709534776271248,-0.0054855470443992875,-0.011265345252581148,0.023594745904315588,-0.07491571236556331,0.037411759006704626,-0.020400936485647225,0.04799411950621871,-0.05372149811073983,0.05537241668573185,0.02523509030060459,-0.02519520734491798
CCL13,,,,,,,,,,,,,,,-0.035998038420744304,,,
EFNA3,-0.0014388305011713179,-0.05138357800181935,0.024364798670980663,0.01964932413830142,-0.07246487660903615,-0.021801091114609664,-0.043265213577252264,-0.07543911547609371,0.015810439915942432,0.09416452003378602,0.0037244168522170364,0.13368295896523208,0.01862081376661675,-0.018901401770346063,0.03720899823911857,0.0209166364814298,-0.029344635046709335,-0.049428186294003175
DRAXIN,0.037341774967582245,0.0018198556161488435,-0.014808640138679482,-0.010384033932134365,0.10790380421725594,0.0003641042415415394,0.04118848968830733,-0.03149189751446358,0.0022121646843916427,0.12664478558542971,-0.06523371231496894,-0.060628814803084206,0.03852838542236554,-0.06695934543836607,-0.0033829308773623513,-0.03800070142053952,0.04522342389247553,0.05555484231884995
RAET1L,,-0.015340651513288917,,,,,-0.011116721105790803,,,,,,,0.12184693298135278,-0.03898899550639696,,,
NPTX2,-0.008484117152320692,0.07398347316342936,0.0011441197874459482,-0.047328904741542874,-0.11393631155884605,-0.010023677851955898,0.00029913504873527863,0.05213010219717529,0.048155185937055756,-0.07895917521849918,-0.04862492568915221,,0.05422430263781965,0.029315687878772066,0.03214701594409613,0.00018803988691162615,0.007823799134311755,-0.023541110513790476
FGF11,0.02394528488567755,0.028736682475869434,0.00032334078555136786,-0.005059365611054016,0.11405958978888518,-0.01738402677525626,-0.006410108610608273,0.014234255556052147,0.004964206898573265,-0.007748466463323043,-0.023739576108360645,0.15630670816277886,0.08201380999956426,0.02678198983280918,0.0755007487037051,-0.032606817289278375,0.02236433794987446,0.08374692236946531
CD59,-0.009414965382537848,-0.004330213807765948,0.01997201922508369,-0.04277465205045874,-0.030192754584089355,0.04927363350633843,-0.014954879873095435,0.07776479847357738,-0.014439780916038114,0.07692862932967828,0.11014607783780918,-0.02977349349651405,0.021574088866830606,0.034358394736100445,-0.04619599312383573,-0.03890813521914492,0.028269680605702837,-0.06769089901879935
COL9A2,0.013814341750120532,0.018288983701301425,-0.0036589813406065204,-0.010042420677678809,0.009106853617779864,0.02429894252591389,0.007289255960877884,0.031047370021651352,0.026438219855703396,0.028804372124148672,0.18422989806981105,-0.008276420181155751,-0.025314066610672446,0.026659032244691835,-0.007755174741150112,0.06561056896900731,0.08123628119346997,-0.0033307772193652972
DLL3,-0.03453297100246369,0.04110018752238594,0.007481862526536927,0.019969394279114608,0.04923978530685442,0.03312129125759325,-0.04629683716080866,-0.015353289283833905,0.008787536153836773,0.016963337710318705,0.07440328730201524,0.08568910092617993,-0.03496121517461,0.03068437538665118,0.011353616740770962,0.02891081353512069,0.015894397652094917,-0.016881904957011636
FGF5,,,,,-0.02018793424507845,,,-0.022124055445005873,,,,,,,,,0.014627475443268782,0.09276012992022893
LIN7C,-0.0037694278574101517,0.03649038869403263,-0.02506433372771625,0.06254375622414524,0.05828578702097674,-0.005369314264762694,-0.021581482715980742,-0.07634781480239704,0.0817863783490998,0.006523175999638792,-0.09673354103139829,0.003720001860829692,0.0766742422178529,-0.015291823722916344,-0.03695206000999549,0.009890737054696107,0.0022445227848849436,0.0043205091837491775
GDF7,-0.02771394815573665,-0.036177056735947795,0.004351272053627108,,0.006821368664863943,-0.023931806014717203,0.034509716551294235,-0.02698053640934158,,,,,-0.03146339176766591,-0.017222110852349082,0.0023559324595526826,,0.006185775299788756,-0.027202766048941226
PSPN,0.03168033686212665,-0.007273435586583204,0.006618185224369832,-0.02083743917353306,0.06021939002764603,0.041976042758158985,-0.001308561339446929,-0.06220628211753751,-0.002567809566728044,0.04152310441630334,0.029924396942477657,0.038285230564874664,0.08398140203094207,0.009597103944112595,-0.023359639559968764,-0.034544934759970995,0.021814792547802223,0.05223741010532371
ANGPT1,0.0611409663832334,-0.019858438978005075,0.018860653097503084,0.02263878041164562,0.0789899250813032,-0.03042405190783718,0.015603614089992321,0.039958083672325694,0.11052382411626428,-0.027883946046880947,0.02557551130606511,-0.0694717622401645,0.008512761536803026,-0.00947468892852087,0.03232979566550071,0.006581880999746055,0.0018386694554827269,-0.025053712119667046
PNOC,0.04143052169581625,0.05034831326706215,-0.04651264702378024,-0.0398124550136003,-0.07952069702003184,-0.046675271753264885,-0.014141770698274207,-0.024872477258496634,0.037516066846908426,,,,,0.02648182469087723,-0.030929648362270516,-0.03572164658482293,-0.02784456595743382,-0.11145132944565846
L1CAM,-0.04494717596047342,0.029952577295532332,-0.028950472215398485,-0.017957450136460835,-0.07493538473256284,0.04759899255752628,0.01108265134365655,-0.02568734727219013,-0.021858924591310575,-0.04991730014943846,-0.05770450276545784,0.05696521063763332,0.04322970231456589,-0.013287979667173835,0.05252824027788616,-0.0055131229323708165,0.04253656075795735,-4.0462609507518316e-05
APOA1,-0.04944439535005839,-0.016677139669691556,0.010254722282366008,-0.014936076607426975,0.06662400135008198,-0.017873221066865643,-0.025955584400225454,-0.04993159478535113,-0.016861658199941683,0.022889679300285945,0.08285552055141703,-0.05988550120252402,-0.0024211017395684305,0.07700042349386306,0.03488622223263466,,0.06837838100812126,0.003257714929938125
PSEN1,0.0317421471188274,0.038685626907302297,0.030801568568690502,0.03275598701734398,0.001896708454409116,-0.024864754870778646,0.05133225556892977,-0.008199094697876011,0.058858120907761276,0.06051039681541319,-0.04669106282108369,0.04000742407898823,0.026323884703543684,0.11130286821903909,-0.01967378812588608,0.012442522246587985,0.011463490726859118,-0.03257768590492152
CALM2,-0.07095213565012591,0.04318524055060048,-0.003553003828158585,-0.03150822357247893,-0.13741283292191928,-0.05376941495821592,0.0065128298525970315,-0.12463256331421224,-0.025330999107383696,-0.0031010536322295776,0.04258221125981511,0.006579441166432442,0.06188130345664474,0.019277502560664305,-0.03287132771847082,-0.03689841033872394,0.06480292182956063,0.04040734499555792
CLEC2B,0.05229115543639831,-0.0002037450099328293,0.0714348767649403,-0.038248984940415856,0.11994903247636074,0.006172768533236966,-0.008953308021801524,0.15763217987859335,0.05773629060721973,0.06241062072941583,-0.03616859328439276,0.08904582762654435,-0.002779469605076639,0.006752240230883646,0.00956466840822973,-0.08788698103510093,-0.001832838044857153,-0.03620122153025049
NTNG1,-0.03501021685772126,0.03353965623812386,0.012465111539106306,0.004978420803674197,0.011807063031616395,0.08268159611859638,0.0030142030939191737,0.025438419506855593,0.05356577461330503,-0.0028855440896502337,0.010104715015269569,0.018517639170852352,-0.02413928199081074,-0.015309337361927234,0.005967774227844224,0.05495939993321934,0.019606537770829918,0.05326697419418496
LRIG1,0.005039064541645933,0.04763728592754016,-0.04706080720727902,0.008234928448140269,0.06845155018374073,-0.0688457481253951,0.030207595220512962,0.0553932231012131,0.00038149676007458297,0.0444055350765843,0.0327118143362578,-0.05122456724734522,-0.04976221039241133,0.07477102220185514,-0.06526609499024365,0.058729714664895814,-0.00818689871371648,0.03634488957787989
CPAMD8,,-0.03082095512135585,0.022880339467067662,0.02750032585882786,-0.01826270334779192,-0.015224946495893735,-0.024522669831257962,0.03918596119281546,-0.021409996715804066,-0.03433721968947302,,0.02524739218071071,-0.01860178074022253,-0.01934765067601516,,0.06003856094169572,-0.028268538154880972,-0.01928879996616674
GHRL,,0.04858481737314991,-0.006496722766451822,-0.01954134466772015,0.04105493773412517,-0.006071624369377972,-0.019508342469478523,-0.024674647765013814,0.008399726243819924,0.022132150540397164,0.13924533553901536,-0.028482735835899088,0.08430769113529253,,0.08027577553187723,,-0.006039561634252324,-0.017003277870989132
NPY,-0.024788604010024796,0.045840600856764564,-0.02120319351559769,0.0034696772933909725,-0.024130829413515683,0.0072519905106889415,0.05156387880101442,-0.042390445554539954,-0.04026955756419683,-0.040098436829896555,-0.058466790706448876,,-0.028007102029465467,0.03099261406824417,-0.020537386228132733,-0.13782937015178948,-0.0091907443368313,0.03428183652564223
MMP2,0.06598212327398494,0.09317676707680951,-0.037843880798867024,-0.016927422572809672,0.11504483698646269,0.028159087706141058,-0.03803195367711,-0.05071538443187419,-0.008955564581064284,0.05368469331755708,-0.053870912641724514,-0.021361546550064364,0.026924738504322452,-0.020431561093175555,-0.0076307107593579756,-0.0047248888266750565,-0.014677910274463104,-0.036088422279337805
LHB,,,-0.013068055734788756,,,,,,,,,,,,,,,
PPY,,0.09492924842493401,-0.022747673694187873,,,0.08758356913283728,,,,,,,,0.04091247870481814,-0.03717627532250168,,0.031520199327936926,0.07624760618775615
ALKAL2,0.14274103346474823,0.008247103410989328,-0.012878197267630129,,0.05340324455297562,-0.006351629707393398,0.005762172291695938,0.07035243453956058,-0.00983819363968782,-0.025320879135341173,-0.05042335855443662,,-0.03880214281820414,0.06473831769915366,0.029775733526578967,,-0.06239901442564002,0.023937156127795876
CSF1,0.10000395654685798,0.009519602034278922,-0.033058402846793934,-0.02059786036756182,0.03905648395498894,0.059009464746892004,0.04030185809431049,0.02460059638150547,0.010725327196317472,0.01225944513771268,-0.14183095990847994,0.0007888740111814107,0.011423742613293895,-0.018109112980140955,-0.014445892972317253,0.12077328772971699,0.010375269317752359,0.0011025892635781428
SEMA4C,0.05145363646144733,-0.007072504763039395,-0.043729277701535646,-0.07081202906148093,-0.0147310259863312,0.008412712294724149,-0.008569982472422164,0.03473571051948919,-0.014479202609367501,0.08586523163362335,-0.022284101447356458,0.012948677794698141,-0.02627773817679644,-0.007212216646844365,-0.0644252661658114,0.05399161801842666,-0.011518638059905157,0.022567804359007567
BMP8A,,,,,,,,,,,,,,,,,-0.024214872903533843,
ICAM2,-0.013543319751753567,0.034191556997327385,0.01676852320292904,0.00782122931370968,0.11075993754935655,0.026095119941540425,0.0255801957513596,0.009452013252538905,-0.0378798585470266,0.05157015782276759,0.08858230275105827,-0.005849850926617221,0.07932496844724447,0.04020505807559988,-0.0408926152423205,0.03743599487882991,0.030893879519656574,-0.036894181229389866
SYTL3,0.013607109231088118,-0.008853671164175247,0.0022675548708925054,0.016226862643421554,0.051679402165809095,0.03305886192298005,-0.017614261904721713,0.029740845998839433,0.020803825190619192,0.05515099832834195,0.0684761985259202,0.06239006778967212,0.019518996960916645,-0.00242640074458516,0.024874997330675167,-0.04954853766170715,-0.006317027685122556,-0.018027779934534284
IL1A,0.08010476670289345,-0.021576305768257954,0.014997394149315968,0.016829844229770408,0.09874766062787159,0.09797211753625827,-0.026294329234884298,0.02876482137597883,-0.007449002155665707,0.04102040646982032,0.05818311514673179,0.012710349357981094,-0.055959813751264305,0.02861862180682663,0.04454463358938231,0.15965746847957363,-0.052591545887881556,0.052416378983592755
HLA-G,-0.002061031583398668,-0.023605599607926867,-0.013802395679127407,,,,,,,,0.07242717574409865,0.004322044630553382,,-0.005565155723049255,0.003381442596952629,,,
PGF,0.09249278170388911,0.053589716322166345,0.060838034898409686,-0.0009409135612255078,0.14470612931112786,-0.01480810651519387,-0.019129383250867195,0.04275096911919942,0.01435644917863979,-0.012702342126172234,0.14503773369052134,0.03353204556718215,0.1046834255431957,0.017899546736344106,-0.025299180382900525,0.1379052148111875,0.026175552770850843,-0.07026692702768389
LGALS8,-0.035492908583255024,0.009484866763258118,0.042646693701249475,-0.016327828137764715,0.037203176829416956,0.03685789460551184,0.044681597411250544,-0.044772731612665186,0.002780449764365009,0.054765563142721574,-0.022460095864682766,-0.0061021153284088895,-0.02538670193008506,0.010175216947101703,0.012354466446571977,-0.05718347631252186,0.06480154825479632,-0.051275695740974174
DKK3,-0.07268904138303708,0.026791539523762505,0.011832576842530649,-0.037639588349384245,-0.049342475799529835,-0.030389929202465235,-0.07636767092140902,-0.11739769399691057,-0.003564572895820785,-0.013278419483932822,0.049786259572753386,-0.013952604902074804,0.008985108786645523,0.07081914940090991,-0.043848231804577184,0.02272644794429368,0.00693245689925034,-0.016682135212588694
COL16A1,0.02860118477733551,0.06525955035811387,-0.020408274331677932,0.00709891239760607,0.011949542814605361,-0.01987921921451763,0.056585722939192645,-0.06778631249388749,0.031410936177820016,0.1228629336098208,0.018557958035393833,0.1362583096226057,0.041287484108065105,0.037646886626691946,-0.019895972685673467,-0.09983917327322636,0.07211005583209301,-0.0065147250566933695
TPH1,-0.03690990747840642,0.08061624276980232,0.09710414791921912,0.0033609465288324068,-0.02170974673187355,-0.014265526389270393,,,-0.013950287724573443,,-0.06195493393201197,-0.033018167837058056,,0.03929503641456875,0.03425433647361044,,-0.0015970177483986736,0.050968936967562044
TNC,0.04845207302722452,-0.015528812585567193,0.03148772289661092,-0.026189689186516676,0.07477869177623331,0.04575039766778307,0.008745225141765359,0.13133442235467435,0.054542169736214334,0.0583850815276665,-0.12017964087332735,-0.035211349756086745,0.0010898580601051784,-0.043498472020383955,0.042675420424112084,0.02127832097675709,-0.01418381800345114,-0.03379387253347028
TNFSF9,0.006092449650805437,-0.019684208037835767,-0.02263482766534868,0.012976977764798319,-0.049007685683565075,0.004689430925525388,0.03238111531182137,0.04188271794653252,0.005334246318427637,,,-0.06335793718938743,0.04362506756140779,-0.04326560953091282,-0.003348907388026091,-0.056002593061123956,0.08897459852511923,0.07873850493509663
C4A,,,-0.015492938383005481,,,-0.013190451735254799,,-0.02662469541646819,0.09556266011550933,,0.15819056450627278,,,,0.10195178679563102,-0.04877733928191399,0.017645188658101288,
CNTN2,-0.02367557453092717,0.01433548228274781,0.01874642069912565,0.03792388791805243,-0.024984687851528943,0.03632988799008109,0.006240811265328235,0.005627986563369987,0.013613141536884357,-0.03750982305619389,0.0673844528625226,-0.02867679675427443,0.025564360310912904,0.04484767173407308,-0.009618272022237709,-0.03483486940342349,0.04856867336209681,0.02223227614038076
F7,,-0.016909165060490117,,,-0.018262692732897816,,,,,,,,,,-0.02608906435422585,,,-0.023842046782979937
LUM,-0.017046659367171157,0.023933019808113187,-0.02036757324598042,-0.06267377426999154,0.09904170372804312,-0.026254997145905956,0.0034586254563684564,0.06993321150645199,0.03458684504353109,0.06753348045536732,0.15529836272735797,0.028245554020484134,0.0034486866057429765,0.04188750883631934,-0.06214683372693558,-0.034709247654134544,-0.01623858302780929,-0.09626611183119277
BTC,,-0.015340645123414525,-0.02701983240873798,0.011760832400164687,,,0.08149001607613103,-0.03244822306883724,,,,0.042959250930478296,,-0.0020784146812014535,-0.010720128531798774,,-0.006620609247451098,-0.04857405745487292
APOC1,0.03152096426460893,0.04355812047983964,-0.04816953206941779,-0.061585882427806125,0.17014941342696613,0.045254906415006034,0.0735596847745869,0.06361071820976547,-0.02091846069546414,0.009871534690878155,-0.1600003369187431,0.016512088809361124,0.0605776215544583,-0.03170355966859785,0.06485754453435055,0.03974493814306131,-0.02308044458972186,0.0386702562197871
PKM,-0.02085345542326753,-0.08128897655043212,0.0461930556273967,-0.02242272386206433,0.026267204596135692,-0.017577141242378382,-0.020077155779468652,-0.05946509764900636,0.004976930127982974,-0.06700984079279934,-0.11822559294276996,0.05728716275930877,0.017503895721751556,-0.0046432808223492725,0.03292776647843129,0.05217584668653978,0.032850234790751054,-0.007525897882460409
TNF,-0.048140257382434576,0.015543202624267307,0.04108658843063552,0.025505171979584424,0.03136369821673639,-0.010365493711444755,0.014654173411128272,0.11426784353172444,0.01848322056549744,-0.046663977710861886,0.12012253215483382,-0.08969934459375262,-0.03463256243864099,-0.020089987316809114,,,-0.00975177589731007,0.008706296942229767
GNAS,-0.07643055061577858,0.0010469939882039802,-0.01645966382300045,-0.028165247948079317,-0.055467528124540595,-0.08798686829543709,-0.015881302556415327,-0.11373488076855952,-0.022070509785394526,0.05026835511927516,-0.16495835374175424,-0.0711947004210673,-0.026040383169031383,-0.03271634985799896,-0.04721296123916898,-0.035752724708076784,0.08872823898179726,-0.04710184722307914
BMP8B,-0.020419752299133384,0.05636698227538933,0.11310954497913091,0.07576162445519705,-0.009428501691656165,-0.01711641940259207,-0.018937495165693187,0.0492577975685784,0.036413135356339145,0.031561664244008344,0.03337594864605652,-0.040022778367836256,0.0694209492523294,0.039222049459411656,-0.060907638303087104,-0.044134261530704925,0.038812206494763926,-0.04443480885655675
LIPH,0.006323250740257447,0.02261895138611001,-0.01962751974209224,,,-0.010635109926214557,,,,,-0.05997871851215272,,,-0.02239860749108938,-0.04143058811360818,,0.054468799784683095,-0.012055076190044506
CCL28,-0.027713923828760537,-0.01022146196469571,,,,-0.016376319701564546,-0.022399057986908867,-0.03307200552570192,-0.011063184168138956,,0.0327440876183447,,,,,,0.024306252898263794,0.08325944829404962
PTPN11,-0.030732887878388845,-0.007950865551014494,-0.02256565456145743,-0.011788016909447429,0.05129820364730941,-0.0103612290306688,-0.008597884845993466,-0.015604820685876684,0.04409117741702741,-0.03705594621539902,0.019482511544807634,-0.016664352453522803,-0.04908817735169432,-0.10488036388563694,0.034198760653355115,-0.010911882593498422,0.029471921120243577,-0.06507871845418776
ADAM12,0.032138538063603846,-0.002157276779615482,0.007837633432356094,-0.012970129137728078,0.1403238631073635,-0.01325442636570019,-0.021647297097069203,0.23357113419209666,0.08459995253073434,0.05760273725608371,-0.047748896844998986,0.033412214525547025,-0.03257613113186535,0.03126081650608677,-0.013738439097090431,0.018838139129614916,0.03347812508631385,-0.03740147491953631
EPO,-0.022234936209817643,-0.008462991528522763,0.023909837636985714,-0.028190411298786997,,-0.011126959447411388,,,0.15500321970244937,,,0.04280936818963079,-0.02826574697844078,-0.023262661405820024,0.0043358902084006555,,0.06316548681413811,
EDN3,-0.023138897582340785,0.07410318040647647,-0.0006161843834168948,0.062349837997625494,-0.008267487996363804,0.029731176648328073,0.029562711770445612,-0.03962168774947273,-0.014094236002497354,,,,-0.021659829728864446,0.015658219876644047,0.00680343537764219,,0.03415164941974297,-0.029588971026698253
CCL22,,,,,,0.06244745769810456,,,,,,,,-0.021273347667986137,-0.021901528047022466,-0.042658271785092745,-0.030898013400022174,
CCL2,0.0464339145279208,0.006136733236513248,-0.05539434728515141,-0.010444732982864772,0.08032571210940107,0.10670624409207569,-0.02666931557011191,0.11174277483442048,0.06524252393372391,0.04229815129093473,0.15446350819221294,-0.04527716978704112,0.02194180063356361,-0.020299852981354977,0.036129237785466006,-0.03745429170274811,-0.007491262250724586,-0.09209602790208597
DSCAM,-0.029861186573476528,-0.01894088113572683,-0.023324694133672413,-0.015163034380209682,-0.008497660807904053,-0.020845037884400116,-0.0056188901207845565,0.018540718313610326,-0.0026307678066502214,0.03181018862326156,0.009054607260517834,0.05504206192074446,-0.029942978253711706,0.01733014813684444,-0.004271067463193243,0.06893158781152672,0.07297273252578838,0.010231382952380184
GPHA2,,0.05085748802216182,,,,,,,,,,,,,,,,
ANG,0.036457637745054956,-0.025843545364387235,-0.02443848505271362,-0.001014042081816344,0.06016644037938941,-0.022567015162734745,0.00023331051986872695,0.08559776050200031,0.028978644522837004,-0.036016038365624746,-0.0985487929035343,0.07649983648882604,-0.0020718058493380417,0.018057815758543466,0.055091720685734945,0.14266114245307765,0.014572402923759295,0.03362086123765784
FBLN2,-0.0019234401981480175,-0.02047462559513007,-0.011564401348687527,-0.01921608433155247,0.05454848551883492,-0.0312107763505917,0.02744848397869677,-0.04741135645711748,-0.024653315512924483,0.006504140039801733,-0.02613700059241927,,-0.03900168258202321,0.11527279647946494,-0.036124241132585846,-0.05400158634365682,0.015580294315514134,0.02327227290443573
VTN,0.047562799192372954,-0.002135186193613179,-0.0014460673118963,0.02220134431449176,0.044587635920385685,0.028293569542027004,0.028439674275085307,,0.10349343080141699,0.07294636312432214,-0.029898878150603346,-0.04494693033870179,,0.008643598568201032,0.01494408202986119,,-0.032609033801435816,-0.03007970328372624
VEGFA,0.00660260172549299,-0.06308764304804926,0.0106218055094695,-0.012147356705994407,0.033895113593753114,-0.03256804313285541,-0.010760650303968297,0.018582860370324358,0.039657165114190415,-0.0009131430282047504,-0.15084868180689026,0.1389192787089548,0.07271834125485825,-0.025002538397330562,0.042427697722893586,-0.012523860048176485,0.029966140970384313,0.03135363856105979
F10,,,,-0.026518143939647673,0.024025951289204008,-0.01220047054199677,-0.010754540577605663,-0.02026342451307596,,-0.03158898706871432,,-0.05866008387083701,,-0.027937687057310145,-0.025089448412422475,-0.0336702278135871,-0.023355199908814437,-0.024430003784813685
