,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
XCL1,-0.02221159733024522,,-0.033070823678979844,,0.05114681574145063,0.07360723068593447,,,-0.022443407903811725,,-0.023203263232019686,0.010459705143415708,,,,,,-0.040208371303638774
CD58,0.022944237581540978,0.0641716905760891,0.027791327115527422,0.017336604032213578,0.07145575978652915,0.011278966912380502,0.01482915759899773,0.0725272367352286,0.028636707015153477,-0.04586045176944326,-0.06173201847971393,0.06588584060990027,0.04018684662501755,-0.053855223732405845,0.09213022280593225,-0.01910029021662603,0.04214433013946232,0.05363433418936425
TNFSF14,-0.03633459645223394,-0.013928431267324369,0.09339010037174089,-0.01602156056732529,-0.012918928241387946,-0.015507093523518381,,-0.00487938502872051,-0.02825710696864536,-0.0024047375685257904,0.039838706245246075,,-0.026065269030412244,,0.10480395609709076,-0.0029021377007794843,-0.02303031255033799,0.007866879589647097
CNTN4,,0.10000903808619174,0.06476493946411771,-0.012541626502997644,0.030488546151332143,0.00890536797439766,0.017027917386362692,-0.01459648497532023,0.057816169047216745,-0.033977249109633054,0.05169292152187323,,,,0.03583425552177612,0.008640137086574693,0.031082821218961113,-0.008760080621717483
NTF4,,,,,-0.021104500690444655,,,,,,,,,,,,,
INSL3,,,-0.02962535449737346,,-0.01533403058581367,,,,0.019228828814703572,,,,,,0.02745974522055229,0.06910108019349974,-0.02303031032523897,
BTLA,,,,,-0.012163267071503826,-0.017407614289416905,,,,0.0021833733854857043,,,,,,,,
MFNG,0.0424326389436572,-0.021335617391367412,-0.02177718534528214,-0.012304749095470321,0.032326948988150604,0.029218923972694925,0.03979243840182425,0.056658988425583943,-0.05360907332245037,-0.015509892374585508,-0.010026305467191039,-0.008306793751193147,0.05408559440442612,-0.01588289318356293,-0.03464574504316175,-0.0033819951959246234,0.03139721674429575,-0.022355237231941546
ICAM1,0.067323742672896,-0.024054065656140596,-0.04592461711164006,0.005826369398006826,0.02680158900008004,-0.011700157745402107,-0.051095235399474824,0.08091481901946007,-0.013118965599794702,0.028916694322866962,-0.013572296189329414,-0.022034525708915075,-0.08155322927507933,0.07338611596045157,0.1206920360575858,0.05924928995252581,0.0012546162423670503,0.03528699192833264
PROS1,-0.02576021454502021,0.061236535274892125,-0.03142007733864809,-0.011019987477849668,0.05203389066771215,-0.007446133491588342,-0.04041403283438796,0.08349200951784724,-0.0017787559860052166,0.051239191628199725,0.005502952559372569,-0.0227003206152484,-0.04870234883240176,-0.018659776167730985,0.0781720820265983,0.02527995575887321,0.10152751751948473,0.05840643623356901
CLCF1,-0.040103302169227334,0.0057498905970957285,0.013046558583090229,-0.012538746100209204,0.023163791522283546,-0.013420335953524577,-0.018899477061025727,0.07929917631737955,0.021619229089739372,0.0039537713188512935,-0.04068778598283799,0.05085460470698628,0.053019663771181766,-0.06866467644797568,0.04389503952348336,0.08851731174059796,-0.037151996752121455,0.05111019012222812
PSAP,-0.0350486243777861,0.05200193068190442,-0.08604399896974543,0.033287623777872276,0.01446433126441539,-0.01540736610878044,0.026053557166128758,-0.030443195952893645,-0.02827289560438073,-0.05331407592489576,-0.006180549072472464,-0.08567850143918695,-0.12857862383648436,-0.06004060740768273,0.08190031895961615,0.061408078062256774,0.10952812331918219,-0.05479893411184408
EFEMP1,-0.020210462189956455,0.0494421833876218,-0.016438331890026265,-0.013463252530248545,0.0031011007901469508,-0.017943972416252892,-0.06868597026793433,0.08439350152285287,-0.0555099075034212,0.051569818019995516,-0.08345800536004187,0.042732461383386745,-0.11201218543022853,0.0005778280399542459,0.002457624056271628,-0.000766587430238996,0.03708546246817341,0.046510868381487
C1QTNF1,0.00556466993983615,0.00764769886846522,0.017993499158711852,0.0045302065366006105,0.012574785533203955,-0.019032398729827045,0.007881915718460105,0.008770979153552795,0.01730930833920368,0.06433023355564721,-0.07476740530769628,-0.03812491628296087,-0.12775293428995968,0.036971730083983585,0.02367205768958334,0.01444762865632639,0.04188825730300577,0.08016488447004434
ALB,0.0840977061853869,-0.012392861708752739,0.04234804772318079,-0.02113473841568052,-0.027223382099887946,0.004117114218389334,-0.019447584113242683,-0.009982057897685517,-0.01720206376991182,-0.020593335796131707,0.013511710778217648,0.004331444900568306,-0.03791724804124593,0.08046709587888058,0.09263037585640914,0.005716030309291349,-0.038552168130468044,0.11222599857874882
CCL13,,,,,,,,,,,,0.044247984965286494,,,0.024348995462836486,,-0.02583327863833599,
EFNA3,-0.02198839480827529,0.016180500278354555,0.0013253003541165967,0.03396254652205973,-0.005605411177366618,0.08298514124781954,0.012690400045164635,-0.004332670046693489,-0.011337007129157542,0.022773842530471638,0.13818623952608117,-0.025963212352690352,0.0750181354236611,0.010482967398117965,-0.01675705699950392,0.05859662468722428,0.015726478997828062,0.011841963166381418
DRAXIN,0.01342701222840432,0.024049600250657725,0.019466009240997405,-0.018614341021095066,0.0544380286522327,0.13883896843449922,0.01768641349965937,0.030895272706987824,0.06717234974948913,-0.016535438091476843,-0.024216245709521383,-2.935185313569084e-05,-0.05427091277876105,-0.05814154279244407,0.025817601168837023,0.016108339351407718,-0.0004113092781015654,0.04549313371741753
RAET1L,,,-0.0230784388715486,,,,,,,-0.019804908436788664,,,,,,0.024239307615788925,-0.001142731171166832,
NPTX2,-0.0075126000327403126,0.08311389060594081,0.011814360774172736,-0.004207776029781569,-0.023331058895659323,0.03141332471319211,-0.040097810350638,-0.03150828478733571,-0.011079361972266841,-0.01319627021287807,-0.010347681606480254,0.07113778731192352,-0.12969226893589583,,-0.015850721836814356,0.05320836843738281,-0.0248626258097757,0.044933431923051076
FGF11,0.07668144130027903,0.062394359498271997,-0.023987154345040174,0.020159505063905955,0.03465558941523828,0.08325641617582856,-0.011365225358765073,0.06426841529333097,-0.02923743641549452,0.010016843246200743,-0.047255743234196367,-0.04351438142849539,0.005540362948527115,-0.051768545267238446,0.06507752051580107,0.024976608054277604,0.041309568999332885,-0.018253472418489243
CD59,-0.0006568149734364969,0.027328741116581845,-0.004639349515270414,0.002244694581766224,-0.017993766764209176,-0.0044356489417952324,0.011284560615439046,0.001776928016168139,-0.01880795763746753,0.009380935222685072,-0.037132360790544064,-0.006538321416764133,0.05354148245714306,-0.013463951719565223,0.1137046662537312,0.025653824260602223,0.014863135989144285,0.010758062821034876
COL9A2,0.01896498743551969,0.03547181692745897,0.08238324387430215,-0.04321117693246736,-0.02739906229251939,-0.006186757738714498,0.0009216281281778853,-0.0035190039972996805,0.008727897230049774,-0.005775826947792716,0.03112941444640246,0.06664683413309701,0.15541377477665066,0.08935351547660397,0.02113068927487241,-0.007382171318037249,-0.002323567616825779,0.04555222319828462
DLL3,0.007164049577171846,0.02974829911399133,0.07626356355560296,0.017578198774675865,-0.03525079905385515,0.0019984616603396033,0.03157674422325633,0.044852315389807614,-0.010677383382730199,-0.002951005948067329,-0.03912175871125586,0.014953905693165997,0.10526543512169281,0.06386530814083774,-0.047065658301688414,-0.005047904444634988,-0.04321140983916649,0.030669368357641606
FGF5,,,,,,,,-0.01989807966086264,,,-0.017012679610724394,-0.01887485206644844,,,,,,0.0721349317793797
LIN7C,0.07068318668693792,-0.004899616756240907,-0.017592432770459708,0.031071579615154048,-0.007549500348328792,0.034489281744237266,-0.0475192532290987,0.08084312647948824,0.026616369448041917,0.02296501451343083,-0.025132393020772446,0.09720109136484262,0.035598592168342165,-0.020834001643465813,-0.05294502697699171,0.014790148216493828,-0.013499849656138548,0.013875657289130084
GDF7,-0.023006875098153454,0.08883256193410977,-0.000657530902375175,0.010009594865998235,0.014486293204666805,,-0.027779570504168776,0.007771759893619781,0.02908434864269438,-0.018131306743458715,0.001949584410217973,,,,,-0.025825132986470812,0.0007547314264505827,0.013469224995544217
PSPN,0.012493514990585831,0.03781772832937751,0.02007680349656437,-0.010431301949446392,0.013987884049711739,-0.05418211487521775,0.0879409958185656,0.010581183782980884,0.04369703171397857,-0.04041247742925819,-0.00452617694632735,0.04797274369070481,0.03076850000419466,-0.06374389457726345,-0.009557745163864857,0.024977762549323775,0.020431386775816452,-0.02281642623081357
ANGPT1,-0.013467921638774215,-0.007277766796952684,-0.015968206532199748,0.036635810430877776,-0.029159849129363088,0.07668492510046056,-0.03347452551606866,0.12036807722443138,-0.024489638340333367,0.05700992069558177,-0.027473978154342223,0.06663480461341115,0.07713675249626105,-0.06719338167601815,0.0012882476489049063,0.00425776074826005,-0.0028917203209491717,0.03956098194046978
PNOC,0.010888906598551368,0.08449344533555433,0.016519298573821138,0.07360763639841385,0.03826651730090694,0.011423730652097357,0.06533303418093205,-0.03853778797751996,-0.007006013241913169,-0.012731994970784635,-0.03791275603003632,0.09276770323828286,,,,0.048854210794984594,-0.005684522547711541,0.017346100092520692
L1CAM,-0.034548369426517116,0.0040442002197770425,-0.020422895477860793,-0.01108557005417272,-0.02353332613669679,0.023525767853122315,0.020036191705221605,-0.029334084808570138,-0.025610696165108183,-0.044952047336009056,0.013908643851108878,0.03850866744612502,-0.04437450420613736,-0.03472731602982877,-0.07339914326684796,-0.013667551022868549,0.006900034899807037,-0.07111376434115574
APOA1,0.01475224680911694,-0.013712919081321459,0.020270152602574806,-0.018637603185051893,0.0012483612224202857,0.02505694884487412,0.002650731174152903,0.07007666566765794,-0.0068617150239651285,-0.029343779172957312,-0.04534057546488639,0.03902579701998952,0.10929427639797824,0.03414547881750282,0.08748592842200864,0.03433025513326132,0.08062010582965792,-0.037445140666821024
PSEN1,0.021205459072055143,-0.04135894505227789,0.023389182509523276,0.04438711497326093,0.005075645001111064,0.011883105075623788,-0.025978589080985513,-0.011531283125871204,-0.005728562466881617,-0.032154596029331003,0.04410767420936174,-0.01425952248299731,0.035623094835685785,-0.004867318354156881,-0.010194522702230247,-0.013361115278837883,0.0005905902382108926,0.012644268432568459
CALM2,0.06528779474273327,-0.01873972520628042,0.0016384062449517375,-0.0009984702025670686,-0.048571151209472786,0.030789402262339415,0.011638283152014782,-0.10642070432056792,-0.022979790598600103,-0.05356997353118352,0.028126766450937535,0.07621118399962636,0.07470208739256047,-0.02750472559139066,-0.03507358270998636,0.00273322627327501,0.01801627700920351,-0.05881146235375104
CLEC2B,0.009196079128154969,-0.0697612486715896,-0.09519888797909874,0.012811926216154143,0.016068494074649123,-0.024407908430076678,-0.01329882135682551,0.07201347609120992,0.018660369503489458,0.0017096540649603384,-0.008525624013041284,-0.007434818867471908,-0.021539206961618602,-0.025575728184861677,-0.031387408514968004,0.04556388710305319,-0.051985558444734056,0.01551994228885974
NTNG1,0.005399927991216526,-0.039841265037497305,-0.0008478004731652068,0.024367665427982573,0.022170647803067777,-0.042426400633313203,-0.0014134105558178422,-0.0283049802710987,-0.03552803682616024,-0.027726181897040018,-0.021860223332528336,-0.034135279656705556,0.004597293411109726,-0.008342462187617425,-0.009564819105805651,0.06680081349255923,-0.03336368114511465,0.04700633064745917
LRIG1,0.05330781012519202,0.007138599898681014,-0.04685389258865215,0.0008786989320852178,-0.017877002509352723,-0.009424095203237573,-0.018606388843021793,0.027352416028154792,0.06265817510737674,0.008087462475929095,0.0013181096603563293,-0.07275567750972264,0.0982177288932304,-0.06967560292832412,0.05023341190617335,0.011722706689834463,0.009397511202111648,0.07464105703333931
CPAMD8,-0.020244075623217214,,0.0009700724559868935,,0.04469899990997673,0.01291353773956962,-0.028981584553574677,-0.018000490868730498,-0.017477696482555836,0.00015225866954977885,-0.00840903888443771,,,-0.006692068227310592,,0.08288054960010605,,-0.024488925537382744
GHRL,-0.032297967295229754,,0.05598631252688166,-0.017070092746719983,0.04283555738290604,0.02823639171502419,-0.020674331634860262,0.032172192760702996,0.007358925827555629,0.054141109508452905,-0.01897400221117306,,-0.0006758406090668072,-0.0603279974339578,,,-0.0202518002746517,0.024315738438437085
NPY,0.06581909720980028,-0.018542823920289584,0.03146592429694673,0.011771691499375452,-0.0046648455663426906,-0.04837541980720067,-0.006190474895024405,-0.011078434992835359,0.01509660791805332,0.014619815338289087,0.011974306616399597,,0.26499199992748285,,-0.0009559427552137031,-0.007421340603115582,-0.01495960636131614,-0.01524433449293071
MMP2,0.07336660817774297,0.054790245557236814,0.014515362747262242,0.026255534699517694,-0.048844132266140886,0.03579582460666172,0.0005222442833698485,0.04550881994142173,0.03602328623373347,0.02360478966940074,-0.06176898681125538,-0.06607180796412986,0.04363603127252334,0.07596176001119682,0.09428454241137671,0.011463250284147361,0.027746291917164777,0.04568322893812005
LHB,,,,,-0.01579632485466338,,,,,,,,,,,,,
PPY,,,-0.038914808614222286,,-0.006559432997801246,,,,-0.012773352704996545,,,0.025538385928309794,,,0.03525398163655787,0.012466434927475173,0.05824495721338381,0.05938113207368676
ALKAL2,0.031594207934895,0.022752922642783367,0.01498128197160918,-0.01080229626387943,-0.015566828892562282,,0.05347698909217807,-0.020409562733711428,-0.0308113859055142,-0.0227517262171408,-0.04688824415167561,-0.012945548984830767,-0.05263516941045092,,-0.005145583912235349,0.04816955898917055,-0.06455933552513474,0.015032037329864637
CSF1,0.007280267391206821,0.05589115558059506,-0.028992766337913114,-0.014841749578022102,-0.018922947273648547,-0.03938058918863457,0.00045523821785005495,0.061906658083937506,0.0026749474216085554,0.03622530354482047,-0.061019793217240395,0.0303065811240424,-0.17010125785105096,0.005188692428794801,0.07125122539287433,0.0008161319720022779,-0.022401662322107784,0.030462203028216093
SEMA4C,0.012821522630575202,-0.004492664941182762,-0.05229842631041534,-0.008304854572115954,0.016827311509652505,0.0737823820199392,-0.032499589200565296,0.014777248717082971,-0.0030335947480837288,0.034844030864407544,0.017140109399919272,0.05219136341993526,-0.015187300484879892,0.02682588913813713,0.031546551006491425,-0.03898929289318708,-0.01547572543994634,0.041373789800910866
ICAM2,0.039749754510679504,0.01834960610522253,0.07696624692863734,-0.05996237566769961,0.006554706949264071,0.009792308462110618,0.03166688531013379,0.041247250143972375,-0.025249963225300494,0.011776509896506469,-0.00019642563575135961,0.04239812774682273,0.11979742259803047,0.060900773094666974,-0.023871095427425302,0.03556195084437169,-0.00920478041071,-0.04524052383230904
SYTL3,0.048270285831185464,0.04307614848029532,-0.044168601594856506,0.012803093265497065,0.05306507075738783,0.05229240053636096,-0.026711327549847348,0.03988472874730237,-0.005794037344098274,0.03550793153675594,0.09028820698579346,0.06487525415709029,-0.08766459783289829,-0.05586509032052975,0.11545790281992657,0.033382142701833206,0.06059143662860094,0.10913833385402615
IL1A,-0.02352329051713282,0.016513767796496288,-0.05255050606330249,-0.02155451635171751,0.03157234046301847,0.009971598405258844,0.0012256761532108377,0.04054003709949028,-0.031477811113367525,-0.033053798558514695,-0.0419645984799195,,0.02226898866058177,0.0077430713129391536,0.01702798243219638,-0.008629398358199052,0.11222287703572253,0.016779586216513234
HLA-G,,-0.021384615076547705,-0.026016420886163433,,0.017635868463178227,,-0.01500414592753638,,,,,,-0.04612333932792508,-0.016651743487429198,0.015990049576751937,-0.012416801371408511,-0.022645096368947366,
PGF,0.036740208074252684,-0.0006696080009968034,0.02637101924430709,0.028693617331578835,-0.022509522215909208,0.00832823912788184,0.028612330430960613,0.05926887109087851,-0.0052848477320912995,0.028298228486414105,-0.04256347134891058,0.029753614644802865,0.029218411369958876,-0.037059722195013974,0.018147585655388897,-0.025195447508450076,0.012740814312881339,0.030712490533167172
LGALS8,0.06256704648205114,0.03998734308103132,0.02720373979351255,0.036873962436712926,0.010686263654190405,0.06114632823513928,0.008007024075824713,0.046973615777210674,0.01489998009726218,-0.050238235989173395,0.004304781511938787,0.050846891364392265,0.06369201576056635,-0.02094474314317026,0.044204265689128906,0.06647726317997191,-0.007394566957008979,0.010621191327892035
DKK3,-0.011909843485020362,0.00026894182524205706,0.00014394755075237468,-0.011099170106214416,0.0049719188424003705,0.027987465520976453,0.0056574631989800795,-0.07518490680376658,-0.01093298655311874,-0.0062729409581331105,0.012263790323252134,0.0326011064912674,0.062015545999538076,-0.05261040802153429,-0.01963176494988931,0.046702000656984814,0.02577963075468556,-0.05432441460665746
COL16A1,0.05897459943659467,0.04441960535541095,-0.020529732451969648,0.004740039437361807,0.04017113499651576,0.0005840426783965204,-0.014824422078896265,-0.0067593456016129755,0.016115977572552266,0.020449700858623368,-0.027327059611673584,0.08875932285908926,0.06850734950370212,-0.009924341024433792,0.1226744210333899,0.01566993282274708,-0.04354474110382264,0.03967581934021095
TPH1,0.07913216779449683,0.0766909908034823,0.02739107678417981,,0.09743603291616362,-0.02081064117944817,-0.01589898494715204,0.06978200166388694,-0.00984673625700546,,,,-0.040339281793721725,0.011196963648565731,0.13513949237128298,0.02585070330227434,0.0008097905477841456,0.030337382112199777
TNC,-0.04052508059880097,0.030375692714343035,0.0033555515852455456,-0.014824951716522646,0.03309008326351496,0.026052634168916643,-0.033573964824728124,0.07645575897498136,-0.03387440870093554,0.0073841847754163,-0.06092318485826003,-0.08187103143593692,-0.06466500901098525,-0.05563547479386796,0.03909234384153885,0.02509882029627388,0.043625864471930634,0.004426170860126556
TNFSF9,-0.020244066015049546,0.00930691442753963,-0.0006030145256044367,0.05262821338848027,-0.02736038918776078,0.029593593475919392,0.00016896938337727008,0.012487957855841185,0.026408067243619562,-0.027619175294634663,0.07670463027388275,0.0034054576904521765,,-0.0393617079791105,0.041610750891910055,-0.037824498023611465,-0.0032093372868023753,0.05432334035289157
C4A,,,,-0.010645178771556192,0.15142272611030125,,,,0.056305589767542547,,-0.020473525479061436,0.02702605253439578,0.03178153738438533,,-0.022247856618418313,,0.05778069399774076,
CNTN2,0.007199401334396564,-0.01968035534352242,-0.006892188199954174,-0.02983856827721064,0.009784182995411724,-0.07827332325740413,-0.001662068630859956,-0.04479901060842756,0.008302602708732575,0.001137170586118746,-0.006986996982803824,0.018513204379369288,0.04248936187121494,0.03536802969750595,-0.03603494789171946,0.019844720399195052,-0.01339833698569545,-0.013458271338798466
F7,,,0.03186940660892041,,,,-0.01380831379547007,0.024527291724065512,,,,0.0039094663818265395,,,-0.012435384336394722,,-0.018722299837532663,0.08577432710754924
LUM,0.05561782946040921,0.01345422227116909,0.0002522496886993527,-0.015694698401287257,-0.015287742352992306,0.025117743167932294,0.013622539864212874,0.08903653529565166,0.016329105181983584,-0.016000251831022574,-0.0579112764696304,0.04583384553430869,0.09552632412098365,-0.0013541328262958372,0.0580475304301413,0.04466740959289259,-0.025429645565914236,0.05808129206697833
IZUMO1,0.029607445461173443,,,,,,,,,,,,,,,,,
BTC,,,-0.02307842925863709,-0.01665781409434917,0.0013756109634409893,-0.025008582996204506,,,,-0.021544369151600816,-0.0030833335403821793,,,-0.004509895175213372,0.0006564137381775092,-0.006266460209469825,-0.018117930910168265,0.02334618274943328
APOC1,-0.00031529671428930404,-0.01940481388923585,-0.05838383127317478,-0.046850933844674994,0.04984622374596651,0.032171367020827964,0.019529962390376313,0.051500871570934754,0.016147476940907117,-0.005718714534794912,0.003879060538650896,0.04049886367465736,-0.24372375812293925,0.14849306988161207,-0.13818284404654232,-0.00303612097752101,0.05031334421022045,0.005638629488641272
PKM,-0.017057682154177817,0.04227454924176412,0.011393276718929786,0.027213242775306148,0.029499885467583413,3.498373363311889e-05,-0.028145246138579175,0.02533984740709469,0.003966713030990486,0.05144897975458328,-0.03164088922884005,-0.02122720244311839,-0.11081589591849793,0.047697671830012896,0.025792355005872878,0.001159372162899836,-0.0020810633640460617,0.02394015685026775
TNF,,-0.03109928981989555,0.06510869383775537,-0.009499161200565372,0.05859247513681196,0.020438593382733024,-3.801628224243086e-05,0.0763411389778555,0.0312344738668643,-0.024174445047742223,-0.06400468783419735,0.03501597246776912,-0.014341794705662686,0.12943316389738826,0.001960164544406672,-0.030125609955781913,,0.01879259212009699
GNAS,-0.03512093490580116,-0.02803338854348272,0.042656901507001146,0.03743900997464429,-0.06165208394013829,-0.018986164836900396,0.039943975971533305,-0.014883108503150768,0.01974991423953384,-0.023584335657361368,-0.003045724394188215,-0.058833192536537224,0.02468218006183377,-0.019452061237149126,-0.05091460797806547,-0.032814023531293895,-0.0013948495878511546,-0.11275921976337658
BMP8B,0.013437948161329977,0.05932692183255465,-0.012688923736083508,-0.0294887945167971,0.0005249729960198448,-0.044976266064663234,0.02466546701543483,0.015303030327208617,-0.003533714132542553,-0.01605158302966435,-0.014978199535454257,0.09018768297125604,0.02839749804310973,-0.03446256780863494,0.04330970022296216,0.05583192503005562,0.02141738925575859,0.04875019679003869
LIPH,,-0.04054576966314604,-0.026074972216466912,,-0.023725233824342853,,,,0.010101805104175824,,,,0.054892619327104555,,0.06681925715291837,0.016993808716175084,0.021818381814589272,0.1426387105708438
CCL28,,-0.029634816598801673,0.030327297361479034,,,,-0.016912878710973085,,0.010668727085620952,-0.018985633311974153,-0.025431297417033035,,-0.041948029111803356,,,,,0.061619727284267414
PTPN11,-0.06108752600742689,-0.03977106519590652,0.016911909183402785,0.0026391639217217292,0.008444588762402425,0.013620171516862496,0.04816497979309112,-0.03125407349321174,0.03107102175889062,0.04337432338138384,-0.02122860145788262,0.10431117658859983,-0.010560425665741247,-0.023541649089298948,-0.04275024752277268,-0.02629707757948366,0.02321027246568252,-0.1150730359864929
ADAM12,0.018291054476204164,-0.0053506583795889275,0.0012627766298235305,-0.012676350591070161,-0.03310385165006107,0.053083086137725034,0.021296698588273273,0.008180848055113973,-0.015389848201398326,-0.018348434345789016,-0.016811087356265568,0.01643898684798574,0.05846482289561507,0.0009823790903211805,0.0629793814458454,0.002146693642561013,-0.027255973143120057,0.08549662162072795
EPO,,0.08297212233053577,-0.035036284749876856,,-0.0005170653769472993,-0.022330874225694484,,,0.07516780598731082,,,-0.007972918625492256,,-0.055323683022564844,-0.021702511046734426,0.01662478776250179,-0.017912224716506015,
EDN3,0.0368945960369368,0.06250887247274312,0.05861080890650651,0.005352264812885682,-0.019753353509491606,-0.007088086673220148,0.03572071056437849,0.06896531546092213,-0.019798067577257245,-0.03860622774029453,-0.030467790184014534,,,,-0.003276889848315008,0.04452554902278719,0.03726161726289339,0.01764977307878006
CCL22,,,,-0.013458057359251454,,,,,-0.025719423418370274,,,,,,0.06549007015128334,0.008625911124416229,-0.015717197421457826,
CCL2,0.018976153846694818,-0.0058237875787867785,0.010528869197587117,0.02380024890022536,-0.04193317642825803,-0.02354492127353496,-0.02462869472065119,0.012813360789589555,0.034040530777517286,-0.03031884856105814,-0.06718245549150385,0.08028498700453698,-0.06541263177621212,0.0776974032239565,0.08437409918508472,0.02036106926679803,0.05850663839550604,0.027283666287589672
DSCAM,0.002007196877589419,0.022850136519864492,0.029270164540528113,0.018292309119616698,-0.009769628471824885,0.06494180749174491,0.00017289219532075307,0.045285653007120924,-0.04460525798648627,0.024852242594381426,0.020010408061973232,0.09885077292901397,0.033724229081818956,-0.0016305046738623323,-0.062058056712750026,0.020598889932498133,0.03300434249202645,0.05559695518357068
GPHA2,,,-0.029061881473115544,,,,,,,,,,,,,,,
ANG,0.002286665463018667,-0.009605251932216155,-0.02394205034780619,0.019589861260912608,-0.004975297476488826,0.00325712703030319,-0.03233156175805083,0.04889177218635542,-0.03241806283154622,-0.00549508513851262,-0.036486986952527084,0.08304640471882177,-0.048175095146873397,-0.05040290253011025,-0.0007641704135905613,0.0783643699895067,0.021384014145152522,0.0622645941844553
FBLN2,-0.026657000150951387,0.025079605422092068,-0.004548520831035314,-0.024473874967705922,-0.021014206388411286,-0.00781336826586378,0.06776446986759932,0.01957641045436817,0.029759090921119686,0.0044803277287394135,-0.05344107318687584,0.008283522149921388,-0.05713072114970814,,0.03617764523830526,0.06751435806208682,0.0179118147551882,0.013348553945621315
VTN,,0.08572490127310707,0.011421032085465596,,-0.012513691615337254,0.045912223171652194,-0.015898979748169624,0.07058909509760085,-0.020985184936238827,0.08723443478704933,,,-0.040046011472221484,-0.05865874659645127,-0.02480745530176898,-0.0245291216623863,-0.023193913395175264,0.013676420317553367
VEGFA,0.08332133647573198,0.03564500146024219,-0.06477688022916028,0.04153033499486037,0.035338097908519564,-0.0018021524031026305,0.01708525276662347,0.023159707497445715,0.025617652936168998,-0.005799456565204544,-0.05921725626607659,-0.07759752981363063,-0.1257820383560524,-0.011038636627736109,0.039965800882661044,-0.0064798334408409,0.03493342308932332,0.04518252265685962
F10,,,,-0.015361521265021402,,-0.02100619713344215,-0.027647964571902096,0.03830580071846083,-0.01400570577603634,-0.03676650995481013,-0.008486943036684859,-0.02124496045953979,,0.1411719170027692,,0.06550931278463633,-0.01927507346626779,0.034261363518044395
SERPINA1,0.008889905322550696,0.11572975680844537,-0.023592101385775294,0.049928570236614185,0.010039896307468698,0.0021715415830151534,0.02126512671273411,0.0378352653309087,-0.04589445282453482,6.1593138817943e-05,0.07269221230903589,0.033814991622445376,0.019985961372684914,0.002421457078403417,0.09363303166898446,0.03236664088480554,0.0292855317419529,0.03886970903988533
VWF,0.047828892027049194,0.05062381148348981,-0.0049196140844137235,-0.01793746980236052,-0.07218482690289664,0.013689598103319624,-0.0002432033622662375,0.05945784397600662,0.00231418829156018,-0.011771588499254035,0.019442093601072095,0.0124056199206388,0.1304039772774205,0.05845280002091499,-0.02465834055196221,-0.016113910073859372,-0.003762091612298187,0.029647023829747522
GDNF,,,-0.040835295276333075,,-0.019673634536637556,,-0.024747378435612984,,,,,-0.0433175589425936,,-0.013395443098511537,-0.015691568502100496,0.03165901935610107,-0.009199350017038676,
VASP,-0.011679679092776592,0.0019421498604394244,0.0033702800621001564,0.019100255395878344,0.02084206037254528,-0.009663622731507155,-0.0017449586824197444,0.04246910359928417,-0.045353095805458064,-0.04402630552768044,0.007430298204673113,0.052682409229761806,-0.03977176778041645,0.04774540023091849,0.017394446002553573,0.01167291030350906,0.012322188331839111,0.012737727780346065
ADAM15,0.01662783981636248,-0.040062103610815074,-0.017777974020570707,-0.04440208817145834,0.015487297910716439,-0.04779325381088303,-0.0029088327721127107,0.035649012475366476,0.022274144380738704,0.014751479952591613,0.04307879697317381,0.026167858320016394,-0.06380685583114754,-0.04409019712901162,0.009864747936927046,-0.011409841851188377,-0.021548250097199816,0.07649209312535794
WNT2,,0.10208844007700495,-0.02986329608722181,,,-0.018091393858487227,0.03133292684373124,-0.0019742400702105994,,0.03101120931864269,-0.028802823022984907,,-0.0283975208157306,,0.08787915742633046,-0.023719437890324553,-0.021507630252829528,0.04860185789096248
CALCB,,-0.03606643338000518,,-0.019470311235174783,,-0.027194919114548553,-0.016115316814217552,0.019584176933894623,,,0.008062339802570451,,,,0.12029315674769173,-0.01164823305762573,0.028422988981175807,-0.03629356768856995
OLFM2,0.058180199295292404,0.023908743158190783,0.017268284923880446,-0.007770998546867143,-0.039055058838901466,-0.016059708687751688,0.004854577524293512,-0.05907151682879903,-0.0048628448770246056,-0.014557171676917913,-0.026322244650345068,0.055328883252691384,0.0609020287994035,0.023344050766834445,-0.024999385874328105,-0.028441219221316254,0.01081074703697884,0.01849041879327465
MFAP2,-0.029133642209691658,0.10749486943048785,0.0035746241748572157,0.10447427861398269,-0.0019096334231076563,-0.003443632102164516,-0.009627704619812145,0.12867804682722825,0.02456759417459685,-0.00559093723435316,0.02566783341854355,0.05554106586025479,0.1049178102923489,0.10603534665917415,0.15895995706162505,-0.0022354563888667203,0.015323788911465611,0.08649090582560916
HLA-C,0.00896398245702754,0.06160385650934681,0.08543164646270325,0.0716735071146182,-0.02477077296663786,0.0010903220699224714,-0.02488623271848021,0.09574795534694892,-0.03363615538510716,0.07790281408133251,-0.031160260146400755,0.03750848690574285,-0.06547511533415379,0.0710495263083223,0.04382142185043775,0.03184177490195974,0.018246905126978474,-0.004843860126651502
