,UKF248,UKF255,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SFRP1,0.013374582541108742,,-0.015989870032142188,0.12161138456282997,0.04336511019365215,-0.010795166494258048,-0.015037583919790843,-0.0171819867637287,0.005111563466439161,0.05347673309662397,-0.02275821533867397,0.0011346471214676594
CXCL13,,-0.019502252127678758,0.027027226934037737,,,,-0.014772485208805173,-0.010674735718094255,,-0.016132509485485384,,0.043865298672780446
MICA,0.07284406346675133,0.04432865590810544,0.02633853537880913,0.05081068740380989,-0.06261516476229247,0.014505656503500308,-0.035462579778683376,-0.004489974496093204,-0.031151423712646044,0.02580711387513014,0.02514923207423173,-0.006417300255553901
TG,0.02798917587329605,,0.04005187238261829,0.040814368926979164,-0.0376907091594563,-0.012045452443559944,0.031164648085904745,0.20262802536101324,,-0.018919755899343405,-0.01698484977585834,0.1211428697786975
ADA,-0.0062380352020741945,0.0038246607886977453,0.06618928354141346,0.02008667802128536,0.06935153513184991,0.004423738876469294,-0.04571821818405258,0.016508097707783012,-0.057211182163982126,0.06460650814036652,-0.010292203114923217,0.057573859040291914
LAMC3,0.022844094169588363,0.026915711393221776,0.005168037335506676,0.006369687964115963,0.02140471265097709,0.021627702129800985,-0.03202715338356641,0.02622129286699207,0.03762894549841139,0.06889976131361195,-0.042079220726075256,0.017285085698502383
CCL7,0.02871887061764179,,,,,,-0.019660373305264163,,,,0.008075627022855476,0.027298792471659335
NGF,0.0763443485626844,,0.023672811886636436,,,0.1355836136019547,-0.022706157235692977,-0.017832690340520464,,0.0008276602028720998,-0.014337919917432397,-0.04004891775561309
TNFSF15,,,-0.0143864702037873,0.07003559027657175,,-0.04114310484970089,-0.019166656303115658,,,-0.01427536359396378,-0.02478916609006257,0.05708039967297988
HMGB1,0.027426513007972927,0.02535282671619707,0.05993878077048001,-0.02439965819183749,0.028547781596496374,0.050998749997493896,-0.042359309186100286,-0.0438142916765951,0.021680561116984895,0.07913102632349638,-0.022543974174054952,0.002931648359826716
ITGB3BP,0.04013037141607949,0.012110637795757278,0.03906274987856376,0.09854980895587398,-0.07402617626393573,-0.040014024393681936,-0.025911831074644693,-0.015290273288171799,-0.05471041579375289,0.018938392900742514,-0.02134283916093873,0.010166002705300855
AANAT,-0.028577913316647205,,,,0.038201912266211877,,-0.017247694856519735,0.05827511347590574,0.09638787375559729,,-0.017444480335182568,0.001474840286484761
RELN,-0.050912113108335176,0.0030999791758168412,,,,-0.06539584295765093,,,-0.015558694032669717,0.02648601178069268,,-0.04159643876565457
IL15,-0.023087324082237574,,0.06273864731508108,0.008833254542738537,-0.05716931696556456,-0.05954512538085062,-0.0029392690890025592,0.06520304007092513,-0.03170361603755235,-0.011476033482370312,0.015530496960669212,0.0063031396051296314
UTS2,,,,-0.02475197988680993,-0.05994291520726592,,-0.014687674487516844,,,,,
BSG,-0.019205910584194144,0.006680491058148663,-0.013611166544486358,0.052231273153633725,-0.003933328010731259,0.13270578048448184,-0.003806667017418715,0.04893437641028957,0.054851028637827044,-0.049816219350672514,0.05545299558511738,-0.0352553837501037
ADAMTS3,0.04689270837049947,,0.013198400085914502,0.014546123820866378,-0.017687431506382505,,-0.05189762628969151,0.03835797221338007,0.028808946937358065,-0.06388990337266194,0.033811821820168585,0.04684714257690063
CD34,0.014501244729368068,0.03000068590379391,0.08864583899756054,0.013977017406285461,0.036663461545357594,0.03506782152545419,0.0025895708797617698,0.0750930463665606,0.030826369771885725,0.10046887361076888,-0.02405377540949006,0.00938141186760147
CCL23,,,,0.06455313226599396,,,,,,,,
PLAT,0.038282549578420526,0.006006766282468726,0.010045210526706724,0.04501557105214454,-0.007603737746972903,-0.03321852848753927,-0.011202605181634183,-0.0036818958840524915,0.06898073866615664,0.0011566173104922035,0.020256861125888013,-0.03420691679071257
NTF3,,,0.04450364083602029,,,,0.0562684830376717,0.056922807898290545,,0.006491024572133911,,
LTA,,,,,,,,,,,-0.023477641584874302,
CKLF,0.0011776858202999934,0.01964214988661487,0.03692305882409195,0.027246030320787856,-0.02130577728928784,-0.07199527956444886,-0.009813873168995008,0.03869044634460783,-0.0293827401033543,0.006681289549042397,0.023673071216716978,0.09466074713217001
APELA,,,-0.026520686787933383,,,,,,,,,
CD24,-0.005219068125851771,0.02005639974206042,0.07544935220307497,-0.015603043590578276,-0.014066964610665512,-0.0055127288102703315,-0.03293245371662845,-0.037928002429942674,0.04442752931802681,-0.05085645182119841,0.024509779342644172,0.07517809092293526
HSP90AA1,-0.007966510764942416,-0.10373873791208986,-0.02009841128227729,-0.05669500300480756,0.04700015270593911,0.046118338980696165,0.02524277325196749,-0.027067912221984097,-0.02183973214150381,-0.029918433049945594,-0.017687081127493676,0.04214207139911392
BMP4,-0.029566807529624182,0.028659254128558367,-0.0447389245600976,-0.04963103490266441,-0.0374867944030982,-0.1047212523745424,-0.02228801685670759,0.010072700048592695,0.02445683141488816,-0.03112821468237252,0.030658524463898124,-0.0598389439108697
SCGB3A1,0.0004732876135496452,-0.010540196012070794,0.07654528216463119,-0.04043616477509871,-0.04103207636985478,0.05652210283360229,0.04324950177177479,-0.009796845934132659,,-0.029645425678961557,-0.021958773630768782,0.06438470514007212
IGFBP4,0.04050452995878747,0.042572897920776516,0.06613660475753323,-0.005214698051697336,-0.03437866992568986,-0.07233892255381796,-0.03224316750332871,-0.07855561482293616,0.083437559138321,0.030485489026989623,-0.03166123087457153,-0.08711033837432945
RSPO4,,,,,,-0.05114291019506617,,,,-0.019964932554813918,-0.03096455168277574,-0.02720825007249586
LEFTY2,0.05148593727782473,0.015797882082653262,0.08092607965427848,-0.0640858695821628,-0.030772146751275473,,-0.01668943057470783,-0.02078375862508121,0.10557657309414678,0.02860487111901911,0.07563095554500901,0.11439641616832148
PF4,-0.026880948324828426,,,,,,,-0.016567591616151078,,,0.048868821343514654,-0.021313761852153182
ANGPTL2,0.04132138187366949,0.04485544514507152,-0.03431079159101675,0.06259940453405836,0.0029126075036798533,0.013763650062937982,0.00921294612795104,0.024288598016511665,0.006537940471231216,0.031854483847510516,-0.032754931189950806,0.008285715122507227
LRIG2,0.005760052462812902,0.07859172510162782,0.046932180474723424,-0.058047869543877834,0.08461581957926452,-0.0980171459063358,-0.017757740352448047,0.029080038444600134,0.10641677319158659,-0.045551374829753764,0.018515139656131226,0.03732449828484421
ICOSLG,0.011095393598983283,-0.05143418647665521,0.04433750352728086,0.0526866600503853,-0.017882852029016735,-0.0817448635996578,0.016229855789613935,0.03645980237930769,0.026018635232025283,0.03031943034679436,0.029403938654608667,0.020613561417098792
WIF1,-0.006372078782146681,-0.022330119277897784,,,,,,,,-0.018559338651121485,,-0.03911029761579488
NPPC,-0.008368645014284989,0.023037265010762937,,-0.028950092081324024,-0.051260599252996766,-0.007096855352877743,0.00032680516548006433,0.020020575845554642,-0.02415244520906478,-0.01212005466298757,,0.031760715287717754
LYZ,0.03717422074884391,0.079607249360137,0.03362084003324468,-0.023815390847828244,-0.03988743594004637,0.09792267710011683,-0.053354120199011555,0.04279098897482994,0.026473615043856757,-0.01722458390544569,-0.04720734483221076,0.03745050448886535
EREG,,-0.036202914698240087,-0.019021291895919345,,,,0.008883374355828793,-0.04368794958883316,,-0.009583002510914266,-0.03545666886539566,-0.02453845372696721
SPTAN1,-0.0037013265180768956,0.09723420883520215,0.029309791638222817,0.06892294268524388,0.0013888622881298028,0.03722808135394126,0.023092988762777333,-0.008262579182929804,0.029124949965984706,-0.013342483907661223,0.026282393255311017,-0.021440351974344483
PTH2,,,,,,,,,,-0.03175089391854905,,
LIPC,-0.03290934626685713,,0.04217521763837646,0.06619107367317247,-0.03695707354198262,0.10454070773410999,,,0.00582962707609151,,0.041510055264018735,-0.0010077631418270627
COL8A1,0.06192907380021835,-0.01838692646848388,-0.06629502559360549,-0.007755646005151429,-0.0036401331847499665,-0.0538349078193744,0.009678324342954561,0.00677026813195491,-0.00015409907367360123,-0.02738966279810257,0.038655631380627595,0.04988009555390868
GSTM2,0.006087984097731375,-0.02034540810153263,0.05059813867225422,0.06850548751451574,-0.07400915628047319,-0.0030220094989169104,0.02452097687348364,0.04231658928562242,0.0360855557877264,-0.02324142492739164,0.05256034199070968,0.07575396308297876
IL4,,,,,-0.03532743519312436,,,,,,,
SPX,-0.032613850210875796,,,0.002250628935527668,,,-0.019822494009752667,-0.02057078263760343,-0.03134725199405795,0.04084714547456015,0.018759034769946722,0.05721882793499507
MFGE8,-0.02666721504188091,-0.005226124285400334,-0.009313156005807545,0.0385603785628057,0.04179012841878355,0.12380006664705163,-0.049734899705022984,-0.004375959917026809,0.023000305654347037,0.07483655165452605,0.00045834828322474473,-0.04474674937414792
TGFA,0.006208103939727783,0.0020677286435984658,-0.025634836292132167,-0.039808585326946005,-0.02374817474416074,-0.05051194997422937,-0.007591119398447936,0.07274858757404246,-0.06260666956174385,-0.07371212471971123,0.08276542759338593,0.018522154666779218
SLIT2,-0.05539915093965022,0.0027745331619373316,0.14752733111197372,0.012515875427727207,0.03807724782454261,-0.04258957831101282,0.06532175366198595,0.007490877922317886,-0.03590875521221122,-0.04855859329573568,0.005868833838627876,-0.0014335748306913611
PLTP,0.0023958368836847848,0.01868029058136206,-0.00977854770810772,0.06268650436529695,-0.06003643308537708,0.06583787024994582,-0.05658818925824373,-0.05884264770199101,0.0009156863616020595,-0.00021962887006027053,-0.0037633912181848613,-0.04905964850345153
APOD,0.02716674178145505,0.09105010812096061,-0.04042920929809824,-0.0398627153618841,-0.0758508995471463,0.003389270635431892,-0.0317271556816425,0.015025587003432869,-0.025069773594159156,0.013386691204606768,-0.06883814509289655,-0.08168661885513152
B2M,0.08082744188068963,0.020343308581396952,0.06503332987834248,-0.027002881968286502,-0.07555332422309616,0.0015831946246358374,-0.029336955607987842,0.05255703150256605,0.07409548860842348,0.055626947839784696,-0.0744441965539737,-0.007631681033094282
OMG,-0.0407039350963749,0.07809062897940909,-0.012046288668093728,-0.022336373384455592,0.003683949339525037,-0.02537325447817036,-0.04503115930126842,0.06296494045370957,-0.03898675711908127,0.019755392288394305,0.10233055288438744,0.006300865326447342
CXCL3,0.019856781044689305,-0.05057034732998426,0.0360641047441167,0.06784464493169028,-0.038194881026956014,,0.03500360167952077,-0.05756057198804306,-0.017927704908224203,-0.047527914184737785,-0.026533548516587735,0.03246253967863208
CXCL10,0.027906573565653632,,-0.0164143023485754,-0.0010852483201171654,-0.04543325935145126,-0.00532542193651931,-0.020301857619653595,-0.022221943243891557,-0.024152442582884,0.028410590884699626,0.010748371786166968,0.05566293670376338
RSPO3,0.006614649954807802,0.04903139275411017,,,,,0.017208408818761737,0.029135999956449617,,-0.03691321422866009,0.007689802548951432,0.0662208958740649
CORT,0.019480941735596693,0.05700176346951678,,,,,0.05333079132031303,-0.017337142560168457,,-0.03320436047076494,,
NCAN,-0.006300288104737791,-0.009743485380775626,,0.018565789585547842,0.07889091501457106,0.08036050851158208,-0.035584018252515975,0.035933521390009084,0.05824651336852833,-0.0045192242998279555,0.0530717498137873,-0.02230282521373993
PRG4,-0.002510614527406286,-0.012098475220247751,,,,,-0.021533549347576196,-0.009332766436759402,,0.006361022718439245,0.05350982839889137,-0.012009405855110069
ZG16B,0.02304473265738757,,-0.021458647148276905,,,,,,,,-0.020862511493644518,-0.01818282479528858
TGM2,0.006090550228531767,-0.012086269401584755,0.0004424429170053055,-0.10297801049987983,0.10786619275083381,0.04682487729964088,-0.001791230938195961,0.03672296762278366,-0.015403793457902102,0.022128640164294475,-0.06745737361223206,-0.043008527826835355
VEGFC,0.006686911177624852,0.038631511068851786,-0.04681961165162927,-0.019813159558245738,-0.04004612256719015,0.04858403506493864,0.011279052223009648,0.013229795030464788,-0.02364693818934588,0.08077846586330335,-0.03240516960729509,0.16766870890050367
WNT6,-0.008591037247284604,-0.018404362165343312,-0.023995153872164745,,-0.04479758986371183,,0.07658029081863513,-0.01919008500521296,,-0.02649672375752612,-0.02519577036029533,0.03405422352527457
NRG4,-0.009663195610449943,0.08371252415445724,,,,0.006874350533754558,,,0.033742919410185014,0.03349288418082291,-0.016731607446222797,-0.028254741403577643
PMCH,-0.027508133386981225,,,,,,-0.019983416133181362,0.060996262920676704,,-0.01517942443260792,-0.00018221056945903934,-0.036184262714958004
COL9A1,-0.036389685189470236,0.06514645509521903,,0.012065954722166244,0.20350743141898128,-0.043486818690150655,-0.046344038323135994,0.01215448517415535,0.05119725943968513,-0.029615695508607782,0.026022074816366453,0.0016112905000594223
GDF11,-0.039318691848452283,0.027136800975470256,0.002511722307163485,-0.0026387407049012577,-0.03396152299956068,0.008311833807339275,0.046514631752243456,-0.0203200996926672,0.0032167911441834704,0.042481290630750575,0.003831914262887684,-0.01692608565983007
RAET1E,,,,,,,,,,,-0.018354454487228732,
IL24,,,-0.013531749431070512,,,,-0.01489915352991419,-0.016303429791104832,,,,0.12991009364094372
SORBS1,0.018969386855602503,0.0636010771073008,0.005853307742983805,-0.06659392980410891,0.01855652365740603,0.07041392944459567,-0.01292070126779452,-0.022594161117121404,-0.045566195352543616,0.02642906258861419,0.06450513142651379,-0.03094675812850077
DLL1,-0.03653159378623982,0.026255233344368217,0.12154251706961526,-0.005931550436888995,-0.01082469119558582,-0.14762429079745018,0.005796937488379703,0.05557748421807978,0.01693223326589555,-0.027236811996311287,-0.032550552097968546,0.04548164567160039
TLN1,0.0709106061840603,0.022535376656152257,0.06326251485082605,-0.007222383276287863,-0.04820093789106301,0.012682342675433684,0.027951989592646897,-0.04156076562161226,0.05409873197547242,-0.011984065981137883,-0.05110242745011923,-0.0655112295047178
COL2A1,-0.027108599260503748,,,,,,-0.03257150278280596,-0.003178434778218137,,0.05911921021689175,-0.007227138334821222,-0.005994415410633453
SHH,,,,0.04025456170959317,0.0077897302321421075,,-0.05437622113136005,0.09215028330489847,0.04245099092430207,0.006518536679407684,0.09024319615405399,0.04502359150011144
PON2,0.053008826921392915,0.0933199003359866,0.07902679470976508,-0.06115409386219464,0.011937227055522314,7.705005541862276e-05,0.03055577715314737,0.020550102487898077,0.062074047138920514,0.034731110649003256,0.044324233737507074,0.031202927585334696
ICAM5,-0.04706684297997961,-0.010411406710722165,-0.012809463465304389,,,,-0.04164723238983099,-0.0520345775812228,,-0.012628636983453616,-0.03607970030907783,-0.03603578007020224
HPX,-0.040524395648146035,0.05318869709886672,0.004830615112467178,-0.02983595747302187,0.001815172746041581,-0.012773031620005214,-0.03773293146460185,-0.026135835324639277,-0.025458229631445842,-0.03176656057722339,0.10191032305467845,-0.0203727387676161
SFRP2,0.04590090430413092,,-0.013354641421681468,-0.021516331891353636,-0.035327455986297364,,-0.009575106357615965,0.020979821429838064,0.0006012007976134925,0.056893511435194714,0.031472565055840444,0.049288176310391764
CFC1,,,,,,,,,,,,-0.02500100046959911
CD70,0.02867443778460549,,0.03470099981600716,,,-0.021120093962916135,-0.0009958318196954103,-0.03818615426859735,,-0.03839295391270492,0.007894742867718595,0.03019468198714973
HP,-0.01895412257854145,-0.025528483771322625,,0.09836096686769018,-0.02579692584360509,0.006018532248397102,-0.054465503690725676,-0.0012016807033775475,-0.024318930945168054,-0.0063986420365763075,0.06214798880767033,0.009706805668565197
CXCL2,0.00895134719719749,-0.03773273878104237,0.046588500083443826,0.10495203758065703,-0.05001908933725575,-0.04021238377460108,-0.016382792372629386,-0.059882453143308305,0.014572410643586773,0.029858273034333388,0.02379854743921586,0.01570071546567699
NPPB,-0.03343073871777386,-0.03972875782762443,,,,,-0.02749191519229161,0.05263771948445373,,0.0801508026334231,-0.01697235235138389,
CCK,-0.019849970974053683,0.0038107822651488456,,-0.030698633979498995,,,0.008543563970596501,0.07249953224775854,-0.009032134949878834,-0.060530690865934565,-0.02201772277803469,-0.023809260404877703
SEMA6A,-0.07759313266333909,0.1095175519043521,-0.0037906309231926535,0.05554135689495457,-0.008616189229083162,0.032762798553140515,-0.03927832653784075,0.01903046713339446,0.01463899768589539,0.01752491790391242,0.07118764778899644,0.021247288086293108
IRAK4,0.008659103354900787,-0.021976258762382832,0.060050379417902526,-0.05348831785863498,0.06325831430011146,0.04353019910861578,0.01483679556685215,-0.0029300573936894567,0.06347714446509424,0.04657523259494206,0.05238648690267018,-0.044682000425112445
GSTP1,0.0235079845184648,0.01794469406904665,-0.02483296651522579,-0.011274939388496009,-0.06367391681455532,0.020171567677511108,-0.05848724097987047,0.038030112129439304,0.011713130791246749,-0.01227568993749914,0.02344951048013438,0.011848189954627266
VCAM1,0.07240246132709127,0.04124088880334526,-0.07918990886049014,0.01626426659861545,0.018490573968114994,-0.03497200701245689,0.00021762851393844013,0.02714772377048515,-0.03459568959463975,-0.01535376501560759,-0.00288885660635499,-0.011022955829092828
NXPH3,-0.029312179089067726,-0.017815587841296054,0.006431195555925712,0.010023647222448964,-0.06197288623061588,-0.045074981573588094,0.09862605078080713,-0.019678197973697156,-0.031918879281845315,-0.02766861857131715,0.02470537901976879,0.10114673673305973
MTMR4,-0.005186224815163683,0.042231697713407845,0.007761912333293442,0.02293560156130559,0.01249314442097552,-0.03880066070228743,-0.08978564644339475,-0.030068523271301786,0.0027562506671781903,-0.017791501903394877,0.02163972568807407,0.015985468448555792
LAMC2,0.06812174219810786,,0.057385480591927496,,,-0.01623677241347169,0.07778906216001436,-0.021410977970336195,0.0361804911859137,-0.014733999065294764,0.007396085161306581,0.06543291591376364
IL10,0.06569774029466074,0.009445708246147912,-0.019831420108859146,-0.056201418000595846,0.0026956709899349307,-0.006775157782897307,-0.034864500708187154,-0.017069418498955383,-0.017708638258140258,-0.026518001782877342,-0.0022774977413263955,-0.013596460288022891
SEMA4D,-0.011198974540488115,0.07141585850285605,-0.016678187821617202,-0.04531373568045621,0.06998036471086104,0.13092924833136949,0.008661796863716424,0.016416557865084218,0.02694837088664646,-0.0057048444740829,0.00813244703294555,0.037014487297965165
TRH,0.02445067050389954,0.0793286292988653,,-0.03507034686923614,0.0370352159593304,,-0.04673207256419733,0.02030055674915452,-0.040577953216323286,-0.03446346486650849,0.11434093084126203,0.033111705251855084
SEMA6D,0.05569986073395729,0.009267910179854772,-0.018234459079412974,0.05220926408690681,0.039643603102604744,0.02371972780768916,0.04655492104007708,0.03251685331718425,0.01276257690173897,-0.0024532710817980613,0.02858555279484044,0.058674750258169234
CEL,,-0.022763190606598777,,,0.0026547347917634597,-0.04107881888216878,0.016425364949783642,0.03489361706806964,-0.01981493073889545,-0.03729795120350445,0.059196559745131154,0.05970284357758591
PDCD1LG2,0.04040994017889641,0.06642249781770126,0.08419507929216394,0.0020704012286447346,-0.009320570945832982,0.05590709098451592,0.00770045996114492,-0.05986602170620512,0.05628777733086344,0.0083128159890837,0.026736380295980956,0.0033480256342664824
SPINT1,0.014908693011557502,-0.027331212578211667,-0.024979384930975936,-0.025157896740797624,0.04321840855276273,-0.036392377166114764,0.03620506892931743,-0.05182792656244028,-0.03627317077310102,-0.03323773844319916,0.04185690479812879,0.02610912657425762
CTHRC1,0.0010754105516460198,-0.02437174760833673,-0.03432300840625845,0.015852533185473815,0.014017259175395603,0.07798716236500751,-0.00965030527520095,0.02199394404362539,0.056866190232091184,0.05262662005480833,-0.020842142283995026,-0.04116955876408385
PODXL,0.029374682092010954,0.05442015864206173,0.04599880863080957,-0.007794364940242582,-0.029359086226227828,-0.021459397833893754,0.006400209232876398,-0.04709694462627373,-0.0027991238918741172,0.022551572160925633,-0.03864095850610307,-0.019276529699592565
JAM3,-0.0397185894015068,0.058142998095638,-0.022762965475738372,0.03484152751689363,-0.0037834361959428143,0.011938888462152417,-0.042800761074756145,-0.0006039055574425358,-0.005568597823405462,0.02130073402357221,0.0008878088462590517,-0.027350295393560386
TGFB2,0.0491150306118866,0.011222643639519294,0.03732087393902236,0.029081084911092004,-0.009372548497299122,0.029661493311041245,0.008349576303680335,-0.02222996978300492,0.024760258588816766,0.014285747035818022,-0.0061342850269675755,-0.04093439136830196
COL18A1,0.06394694952418002,0.10909032676413005,0.08997973422736039,-0.0181085540411894,-0.0005207186577332322,-0.022409199689932588,-0.012203927516623162,-0.026433427815642487,0.032918332445690104,0.03329948946372416,-0.05303204379874964,-0.06835217717728487
NODAL,-0.005827244986872648,,,0.0030117502802298572,0.020025611208270636,0.1255626068298173,-0.003047945561530049,-0.02013857627078442,-0.0276172361412003,-0.016849433001518345,-0.02601715028572391,-0.056679212444038576
INHBB,0.04459131574319062,-0.002531513050528608,0.022653673707360444,-0.02384792906292043,0.07319284110178702,-0.06600002792353586,-0.021547582460447887,0.01950795075220778,0.016709791271034453,0.02316595192715236,0.044040792074544304,-0.005225542591153827
LCN1,0.04010844778203856,,,-0.039418746949414205,,,-0.023690667723654486,0.06564048737580788,,,-0.019224121462364303,0.0857842581595494
ARF4,0.0642530867748263,-0.05854794249067792,0.02291422230838249,-0.04209378266183314,0.08446199503898177,0.024729635216486478,-0.014056866818126667,0.030875692500913852,0.014702561296216545,0.05211849420344093,-0.05155809275585303,0.039142714844544145
CXCL14,0.006222290449747474,-0.05085936578161881,-0.023816786375890044,0.009280400078164637,-0.035298614152021186,0.04047965424258439,0.03454061243351389,-0.022439134657958854,0.0346501780532712,-0.020621078585393342,0.06916105164018883,-0.027995841846223977
LIF,0.03541966986870634,-0.042985024721159074,0.090045158108933,0.008742293361647445,-0.006856602236538582,-0.01533221366524867,-0.03414610895624192,-0.05403511940044821,-0.002649828654702163,-0.01667223799732179,-0.0344916437485717,-0.020772976898598455
IL17B,,-0.020743219710162686,-0.01911751987221681,0.018248260712251996,-0.023186199387172493,-0.038976245721834765,-0.00011016105439103291,-0.004277150698896489,,-0.0028972827864717876,-0.03247223103403296,-0.021577398341446508
