,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
GNRH1,0.056108120966810476,0.03272947055462123,-0.0024947610307723567,-0.020126226379536212,-0.02233747986164842,-0.08649918498323411,-0.036286452388710866,0.0010366326014548,-0.00012873099302556967,0.027873684358583013,-0.03603153665354187,0.019772439779183606,0.10202443001976849,0.048970010114915336,0.00989579325867011,0.026457906631596025,0.06961287782901547,-0.0316677941005824,
FGF8,,,,,-0.0332800919757058,,,,,,,,,0.0829154391464087,-0.0002789037781245044,0.018175977492647523,,,
RIMS1,0.06212812525652783,-0.028098297733516017,0.02536271552273403,0.07923324086186642,0.06156394739493044,0.21795801150451097,0.09233256079309637,-0.08580020714239286,0.1312381161628874,,-0.032651006994583745,0.027978247662418722,0.001924021895702595,0.041914951208500154,0.04205230831727372,0.056839472852696506,0.010985531487759468,0.07465601147295688,0.16434940161773479
FGF14,-0.010658105111130854,-0.02032989332800089,-0.02525287141066056,0.05926560312422643,0.10337573566865174,-0.0659687791857302,0.010455282725077827,0.030578684904518358,0.12929232633255688,,-0.0028568944617136612,0.00670651397494004,0.05229369689915508,-0.01395707561673704,0.04993774781286391,0.03998728243807141,0.05072580215416803,0.08136324802614621,0.18486041581406423
IGF1,0.005191899071187961,-0.020123149792096444,-0.01004919190984695,0.09602333651522056,0.06641233705925816,0.08034104977853006,0.016889935030566593,-0.00908444621065522,-0.05013105285180386,0.048375124737900045,-0.03708785671142009,-0.03630946184048486,0.002725025034368861,-0.00431700966490943,0.006744427479843336,0.05440444767955848,0.1770369811170477,0.04166348534734715,-0.03555575073874901
TNFSF10,0.005973885956956017,0.01552862889131079,0.0483301436202542,0.08287914646336368,0.0310347750930477,-0.16272434136359598,0.006933133962042424,0.03650595579278827,-0.009957542212639735,0.0006616216603106709,0.013010924304135708,-0.03041023293617929,-0.043644380292066326,0.0012755391764507293,0.029688273672096584,0.03346321164680422,0.12068460423888726,0.039297381449068185,0.0852744144841157
GDF5,-0.03904039629372903,,,0.2034961736385267,0.0246932653072367,-0.0629834941176113,,-0.024287802183035546,0.06015250189411509,0.007905505547082275,,,-0.02538298924568093,0.006214302418795361,0.13552518311730677,0.0825412331673331,0.05468873889231106,0.07370965207307671,
CHAD,,0.0963628206464116,,0.006508459329489799,-0.019798703333770356,,,0.16179588245813872,,,,,,0.040009435886787376,0.04944326796007345,-0.01453999444963211,,,0.02926347812520183
RGMA,0.03897059119819282,0.03723523824501814,-0.005552700258098881,-0.11506335803867346,-0.12304899184437618,-0.24998050763938184,-0.0440398164612413,0.031589547544078674,0.00648356202199785,-0.04005121238885631,-0.01057716467834446,0.006827062543033175,0.06937494813989295,0.0628111320158075,0.05406115200612576,-0.00015714227257885105,-0.020847727365878633,-0.006780889364685545,-0.06280781021528307
CLEC3A,,,,,,,,-0.017434985070655367,,,,,,,,,,,
WNT16,0.0520106201121009,-0.020968017709634187,-0.031522106679453286,0.02070534063425292,-0.026063209468029928,-0.09269146788194292,0.0234536583091265,-0.007848966225025567,0.03952351068549964,0.0033566589212111024,,,,,,0.014892961519123872,0.07787217798389724,-0.03186596558858311,
CX3CL1,0.0024537301660400436,0.09500969982659299,0.0468077507541841,0.038717976045698745,0.09419144851430687,0.08349357696287031,-0.011373656944638674,-0.014336115210842196,0.08899924765541917,-0.016795013702687753,0.08521743822417321,0.060348272833906945,-0.07631276249744817,0.06326939733509408,0.11141777569295631,0.016075452464399898,0.11155193074989019,0.047274402106297984,-0.0008183671712940371
FGF1,-0.024719964505579138,0.019068671097701346,-0.036475878532372,0.14281696895724322,0.03590560933017118,-0.14208330101961028,0.04450185627650747,-0.06504005939320699,-0.16751584838481443,-0.007107038133120373,0.009843332470821245,0.031800665029902864,-0.10986469359092021,0.021771706428664883,0.0903541546549891,-0.09301675922868821,-0.05435357816717378,-0.09040238904537705,-0.13357852630425407
ALOX5AP,0.02596491897445035,0.031190006181169228,-0.06348682723939092,-0.10630919058519395,-0.010361418006121333,-0.3159178997468221,0.026507999246280528,0.00752922281480998,-0.1710280683428242,-0.02859155784417434,0.04928979238898827,0.011575612763229947,-0.0033635876354676025,-0.010401255966194482,-0.08233192603767751,0.023455117463912708,-0.06545606499396756,-0.003868982667554338,-0.0035730940473882667
IL1RN,0.013051962079662105,0.004367481543313432,-0.04056729568978327,-0.06846907230592032,-0.06464658535411344,-0.03954782704298263,-0.049179299179887496,,-0.04083410143521768,-0.002967065865532109,,-0.018122839028009385,-0.03478273210339795,-0.03254167680169268,-0.05923844484912869,0.0031634854234319975,0.011782403159603376,0.04680075519333984,
PCSK9,,,,,,,,,,0.027785217381923195,,,,0.01962335438747332,-0.00543303906631439,-0.034483326912282494,,,
FGF23,,,,,,,,,,,,,,,,,,,-0.013312493470228549
NPW,,0.012585539960554053,0.11903366305638327,0.18444458394024152,-0.026321526251041824,,-0.0233945246699349,,,-0.034669014398468485,-0.02983951282601913,0.05225573555486168,-0.038216732582515484,0.054249891777827304,-0.023492601203535985,0.012903613860315464,0.003670836170382828,0.04930696081835766,0.09172772432217682
CXCL9,-0.01995037036022971,,0.020064740113123713,0.06072539938811538,,-0.04783081830872098,-0.0340770769946278,-0.024287798213854735,-0.02066761171558336,0.005827002278390493,0.06661904296150911,0.0476446476457682,-0.03308446669600339,,,,0.05804756367985304,0.02292803489535927,
ANGPTL4,0.003603492780331358,-0.06547265941486712,0.016184758560103218,-0.08344881339129846,0.012878027793596087,-0.01787329095229318,-0.010276611034953555,0.05849506699083868,-0.07374479906516304,0.12589407434278305,0.062102049317482415,0.058736272104723035,0.1340404698328266,0.025909892594431664,-0.12982522369076108,-0.07208354537888355,0.09743015358550255,0.08190235032946165,-0.024544161932660215
CCL11,,,,,,,,,,0.02464274830432385,,,,,,,,,
UCN2,,-0.03507382246282144,-0.015839686590779195,,,-0.04190751673610697,-0.04355328684891015,,,0.05007916318750327,,,,0.009027073935093177,-0.01227802927661208,0.07519162911963505,,,
OBP2A,,,,,,,,,,0.007141584875751922,0.18873092476416464,,,,,,0.00891063161157453,,
COL4A3,0.012501533654678173,0.017116777899672083,0.0536150403313397,-0.07399253430656767,,,0.027429969126277015,0.03935600517700603,,,,,,,-0.02163592047018396,0.05795235470702838,-0.053234130690221974,-0.009036737384649782,
NRG3,0.004603415584528824,-0.02215609553461074,-0.01225581845501331,0.1110184768651437,0.07615611687929526,0.2577331580556461,0.024168271411604946,-0.008462510336440677,0.04583657194780702,,-0.02547550069015038,0.05529195850924088,-0.021922476180785914,0.0010942560641411735,0.07169817037637344,0.0636476722924688,0.10126944390998709,-0.006846865379463882,0.12492154701502921
IL23A,-0.006256850766109197,0.10281439806058836,0.07130142984772664,-0.008171542629709726,,-0.009266839783827295,,,,,-0.025801522366125967,-0.010976655254101852,,-0.044554611699647126,0.04141939076276388,,0.1046454681316073,-0.04100374128765771,
COLQ,0.055690524656916256,0.07726696904647755,-0.03802062718369428,-0.03436135231153471,0.0544651389522609,-0.04046484886509751,0.0037568406351885814,-0.0122751695863122,0.008309554787739733,-8.225685370506272e-05,0.10499427504055929,0.036579172918463604,0.009667037139268515,0.06238269994118324,0.08292193470705525,0.023875676927302813,0.037905983997672914,0.033889977686084344,-0.06300098722090644
SCGB1A1,,,,,,,,,,,,,,,0.05262630749832231,-0.009156348202915665,,,
TNFSF12,-0.017420631408555542,-0.021864999062571947,-0.01761111358871516,0.00349311575945305,0.024219954094203886,-0.11301072966980207,-0.02895234345909881,0.03481272892342711,-0.017659411508474356,-0.0004941752344891577,-0.06166887141927767,-0.06703354775468222,0.0694952119410445,0.051682881856969815,0.001962985651459562,0.03759274789135883,0.07069134738270327,-0.024133765853930837,0.06985059886050625
DKK2,-0.04369781045187817,,-0.0160732053049842,0.10360231700754695,0.009942202115501286,0.110062986856854,0.01739495329788276,0.0007950275591006625,0.005499166627800235,0.018864856960581065,,,-0.022080758047644138,0.05783085549335719,,0.035790060095295194,0.025417381781606595,-0.026007627692298356,
FYN,-0.012036666359852555,-0.0064561711120062395,0.06793843179383562,-0.019985729898007933,-0.09463708740193708,-0.22504195858763903,-0.01983544580964809,0.07041916730221044,-0.0276109670711892,-0.008707312998063625,0.04335486609141006,0.019723472546169445,0.12072003552641174,0.02849049252034632,0.13009587501579575,0.003944889583706015,0.05070374714478511,0.027833000609407438,-0.11817743296331629
ACE,-0.02814841867229904,0.024620946916767906,-0.042271576495144875,0.08831497133037827,0.03551677428566361,-0.10688072672850431,-0.05578177652104301,-0.0253429839470369,0.07759309691427514,-0.054107811984763596,0.008932955908399803,-0.031063986195550335,-0.02220848899676708,-0.04536200202478958,0.040630448630998586,0.028839719588543578,0.09561169902158782,0.06631854079549654,-0.058345955793906314
IL18,0.03172641498678795,0.0221770038284705,0.002529134800106943,0.07953001249832212,-0.07482252721541864,-0.2401916114447574,0.02541685842439925,-0.022843022902368015,-0.10991008887046033,-0.058320920037984204,0.12875091123765184,-0.005207137065723543,0.013544398740530978,0.008860756867793204,0.10706063058641233,-0.0023931916982877,0.10028598875979147,0.035612582867518096,-0.019147236715027296
PPBP,,,,-0.01955397049304526,,,,,,-0.030909581851567204,,,,-0.017733378796419244,-0.05054020796243187,,,-0.027047339956595712,
CCL27,0.01223060867072652,-0.0322714464047164,-0.037318018091684106,0.1033295624433816,,-0.03491263729126641,0.028848776474415805,-0.017216371789693864,-0.02530327385569165,,0.031837234798082835,0.0161111655110181,0.09260464713756894,0.02199472416212625,0.025707725434628098,0.02541235052538891,-0.02709607716768113,0.022472533279082378,
SERPING1,0.01332471483858007,0.03632680490195569,-0.021862461944732875,-0.03145007116661252,-0.00631859278633501,-0.2610035175277252,0.030483516840928728,-0.004370153490703148,-0.14919868072919837,-0.037570944053964654,0.10373533785749886,0.04958004399172728,0.07847684964011582,-0.006752283224889848,-0.07843028330324583,-0.05583113403197368,0.056031821337097484,0.160454343100248,-0.01042099395942271
AZGP1,0.01389966305798731,0.010184429506374213,0.023868385611443534,-0.13458094224523806,-0.1143950804064241,0.01716296203425049,-0.03966574013476061,-0.01605850075579633,-0.054358820044402394,,0.07353007343239731,,-0.036086800287077725,0.08608967852781121,0.04256643811533003,-0.018690706622514812,0.04635198076491015,0.1070334288467641,-0.007811386816684791
INHA,-0.018179926498067316,0.06445290854885871,-0.01629085007057154,-0.020973581326222693,-0.01253694092283863,-0.09092950426461344,0.0023875084719313182,-0.026525187988263112,0.1420214929699306,-0.009341405636294804,,0.06979780620509822,0.12113083993768978,0.07009131618272671,0.009598835004275361,0.019756477954986116,0.025766371898666776,-0.014729595648961293,0.05528749285355427
SEMA3G,-0.03819773941538396,,0.020766777334544954,0.009985925993035986,-0.01206697903322253,0.012118732437870225,-0.055802969659680984,0.0201533977000805,0.027156795345222768,-0.044188886206319014,0.012793218903359542,-0.05024559701992035,-0.03973978053827741,,,-0.008969715092169222,0.11769934711252764,0.021319885971096762,
OXT,,,,,,,,,,,,,,,,-0.03288498554736076,,,
COL6A1,-0.01974711657647529,-0.020096007600971688,0.054136588819369884,-0.15128511766584304,-0.10744462518589665,-0.3118412285683687,-0.1268894009674104,0.013737836841967714,0.03432710315164252,0.132337724961807,0.029953791396705825,-0.00208656986300297,0.09264944104588006,-0.007391615126590507,-0.0971971650473361,-0.06527261945724011,0.10560957693103061,0.09046050163639838,0.09690876874552716
FGF17,0.020606240375836977,-0.029694687831372617,0.010546990558663183,0.04883720101448366,0.063904826011328,0.07578872142844667,0.03289885711613161,-0.024746411169998,-0.03645761423662982,0.014013500047650547,,,,0.0045023728633292286,-0.003282523511441322,0.05893474767951425,-0.01882514757831246,0.04476939771684922,0.12533849772551134
TNFSF8,,,-0.0202058397119121,-0.019553965424537197,,-0.03954782738083621,0.011676079520746995,,,,-0.03155173290571947,,,-0.033200827557095254,0.029552910075306117,0.022848971003142492,0.028879831424599788,0.0634937418383132,
FGF20,-0.0285800557679985,,-0.001077535177400491,-0.040001134335933435,0.048563144689280455,0.00012052058943269902,-0.028242564381319158,-0.034550590618621535,0.025052556489511532,,-0.022264445430390325,-0.014846102551226915,0.042228143856588796,0.05296953672316499,-0.025950545427562997,0.011402533230815725,-0.04882883558640677,-0.05072832641091129,
ICAM3,0.009127324678356103,-0.03343029437970517,0.02980153961196293,-0.003121902340646277,0.004803494272597755,-0.11062256617386579,-0.015625448161235775,0.014630920489532906,-0.02374483960449951,-0.03201427085678671,0.10424118194093306,0.02780108878952091,0.04933930392698297,0.06593380140026722,0.11378450368114396,-0.004837727267889092,0.10370897829920846,-0.04676147730517148,0.04123968947798938
LAMA4,-0.019226697547351786,0.030518315634434284,-0.023411407470005374,-0.02473956240141982,0.009200014822233567,-0.282805313260357,-0.06824448640449836,-0.03056370493393105,-0.0426264383399458,-0.023933019537306064,0.013766678154523503,-0.03912284330633324,0.017124614194044496,-0.029567045862045945,0.03941092548051541,-0.009597933977043146,0.0860158602220256,0.08618170295542982,0.09151350794732133
INHBE,,,,,,,,,,-0.010633025081927882,,,,,,,,,
DLL4,-0.0495422658806348,0.015033170126044547,-0.014472798039907048,0.03402490214998519,0.029671793387708555,-0.19019762326068762,-0.008757996454180069,-0.02410779797064697,-0.009774603343771145,0.0081177775542086,-0.017384957638481843,-0.06566443890834911,0.043561067787753746,0.01563435000099335,0.04852705073504343,-0.0376515718441613,0.12175536100046595,0.1345128598140844,-0.06300083007468257
SEMA3A,-0.02075737538590771,-0.030214468653596754,0.00980960630833355,0.05058285954448292,0.04739304797504039,-0.040494119755168964,0.03783006984640726,-0.021213644640760077,0.06742191908327277,0.020306881589191923,0.05838889799132084,,,0.03743647220344842,0.06843229767751319,0.05389601329013043,0.012185246590643642,0.026681702118892193,-0.07531487375308077
RLN2,,-0.022728564069900956,-0.020391586753703398,0.02125870832035701,0.016893147726430687,-0.03591980972563832,0.023038677695140276,0.009971575421085566,-0.026765036148640904,,,,,-0.01864757288683163,,0.037793090285966835,-0.03550788852735781,0.025069372989456037,
C5,-0.01473404979160704,-0.012013860457457608,0.007678728504391733,-0.04812261134046317,-0.0850269451403609,-0.18531820530087803,-0.03359649040251397,-0.017208051407301233,-0.04265030205161076,-0.06696347023199148,-0.011967487124122685,0.06154335790872895,0.08693468949487518,0.012470884633676732,0.03063683726217221,0.021535711211839264,0.09160231079377347,0.04523020989738133,-0.019797705977814554
COMP,,,,,,,,,,0.0050116210792399436,,,,,,,0.048817529725270474,,
EDN2,0.05335246698762626,,,-0.025716733494057002,,-0.05405209159810461,-0.04410625928181687,,,0.038971739154614944,,,,,,,,,
C1QA,-0.013555858443716522,0.048858763300125015,-0.014085551562626406,-0.011460323592616405,-0.08877722579758174,-0.28062522647668486,-0.03664607102493778,-0.03069519735580235,-0.203999816532282,-0.0637580138087628,0.05900163366871028,0.005233076823811628,-0.11394490462442548,-0.07701443451239351,-0.019949055276021976,0.005109639533264583,0.08287257940944052,0.01980206041520424,-0.1544657774171943
UTS2B,0.01132697823585537,,-0.020391586636551384,-0.021447069393086007,0.08953804763058336,,-0.022703980414318852,0.031059707094848506,,,,-0.048848079505888445,,,,,0.03325136582447125,,
COL9A3,-0.024736312512738893,0.049000913204558544,0.02881491627929901,0.08014256435372709,-0.1309100057996229,-0.2875196776619845,-0.07114274211754826,-0.03611870794418633,-0.1025808259488573,-0.026469648500224756,-0.001086877029623965,0.0005175009814468253,-0.07018197268180495,0.06431563090312524,0.08218750945950573,-0.025350368160362458,0.0804949861878398,-0.006098397063607666,0.0019230046640298915
DLK1,,,-0.016473850448047007,0.10868421277371047,0.07710043851735218,,0.03672447461699505,,,-0.021994417335800223,0.04623874809346553,,,,,,,-0.027615169927130895,
HGF,-0.01000397317823719,0.045600490881636487,0.025637951113991055,-0.010940682968406678,0.024385353983834807,0.11244897822643378,0.015374605826081567,-0.0063766489064999545,-0.06579514806403931,0.0003726013031803692,0.03600671824011743,0.013770173355642287,-0.018906479495822356,0.012155119010989096,0.027487181006690363,-0.016812552460695553,0.029277952725710966,0.06566582242559282,-0.05336883054669063
GIP,,,,,,,,,,-0.02372169210642207,,,,,,,,,
P4HB,0.012763078193756666,-0.03233491477892654,0.045824140164298734,-0.13895908745959162,-0.12421855456932507,-0.31541531907947484,-0.11984201830229257,0.010095935959299373,-0.04053399546652925,0.030594036347079016,-0.004743424439792871,0.1520892397640476,0.08677489827362465,-0.020970351938312128,-0.1727579736334303,-0.07720015777982536,0.09623278609826257,0.10554040259890067,-0.04343171108500343
ADCYAP1,-0.03233886473432547,-0.014930683916294164,0.01867496650547946,0.05777849195208638,0.03171019045292927,0.12307372318707026,0.022125694475967857,-0.01533728562709802,0.12372697893036493,,-0.04887070482815056,-0.018625291105256684,0.08928586596249542,0.042519667609843236,0.07869811778673223,0.10994320462885264,0.036613616976205875,0.02684634828667184,0.04097331939644554
GREM1,-0.012765784284356239,,-0.01762472374339078,0.1514396059911212,-0.010663741669389206,-0.06706544674551872,0.037446657604393856,0.06829273413159048,-0.15659679046534233,0.042499002152666804,0.005863010560269764,0.05369516208837174,-0.10957434107951758,0.032381545647330784,-0.046223412100960384,0.030551543934335425,0.08338689582265423,0.07750702999023573,-0.08770960646830647
EGF,-0.00820722240861999,,0.0008795413012256888,-0.039851840072916596,-0.04901347433480156,-0.0825218848949913,0.031671594455928286,0.041408145086642666,-0.029713626329830364,0.054516362718590804,0.04145329224655331,-0.05144857451096175,0.08454435947110575,0.004458188844013009,-0.01073297469985499,0.030321768051630213,0.009343995257317174,0.0013436384035008606,0.08080788053574127
VEGFB,-0.03460626950479549,0.0405093143272497,-0.04079268105262782,-0.11621483497449915,-0.043097419251231915,-0.23866395225371764,-0.029021469028284525,0.028118012162537405,-0.07952541921094748,0.04699206505999389,0.002259962215734918,0.041502378991114565,0.05810011991983264,0.018251296035984767,-0.05103622458802611,0.012346031015021222,-0.02712563247300549,0.0033824832927653644,-0.005715227775316283
FARP2,-0.019928285515580197,-0.014562062562452207,-0.026014488433739394,-0.07966375133321928,-0.024536845340385936,-0.16572603235634462,-0.045835023339102964,0.031980544047164355,-0.05300288155699619,-0.06745382242520882,0.05900506104178247,-0.01446061209627471,0.05185994009734001,0.018527643748528992,0.11833203715363128,-0.010946931036936931,0.05374916704459912,-0.0014350804983751964,0.018545298115839087
BMP3,,,,,0.039532204130321776,,,-0.02982123496263295,-0.02268142542440332,,,,,,,,,,
IHH,,,,,,,,0.02771953608254661,,,,,,-0.0024412940901286065,-0.004784978636936595,-0.04913469981327485,,,
LAMA2,-0.0671708452552552,0.09119081210027091,-0.03560002362839489,0.024598254771276636,0.031183095420074632,-0.17678675037350428,0.01797327438271995,0.021173548458695388,-0.02144741968650052,-0.08083229424863823,0.03730155747723923,-0.019770238091735993,0.009238945093958551,-0.005384896010109959,0.07917768095695027,-0.025335545434378704,0.1033748705106622,0.015126908069244825,-0.01066767888980452
SERPINC1,,,,,,,0.02770636384692999,,,,,,,,0.05044404373311779,0.10443986631820545,,,
NRG1,0.03069490973642146,-0.020349846348549357,-0.019436187609844825,0.02902843222526512,0.050321845127904885,0.06514226052767386,-0.033000782820671336,0.018984672689255203,0.1568347762728053,0.011189398553897426,-0.023011162749563333,-0.06819421266276297,-0.03709981879812368,0.12410245045672176,-0.03290580467862675,-0.020452755222109393,0.026722332190354886,0.15138076750480434,
SPINK1,0.06276291070044171,-0.003711550114396815,0.005865701754819739,-0.03496801266876805,,,,,,0.050913267511108466,,,0.21797385732455504,-0.0682269877589373,-0.06652012552806906,-0.05964451815840271,-0.04993334019201393,-0.01865064017625632,
EFEMP2,-0.028862900509540965,-0.06661180067631535,0.016063171509702018,-0.0697828850225095,-0.08049117164847489,-0.22430487753903977,-0.027182391387224274,0.042667436584081266,-0.05374776456252203,0.013533622496480293,0.09343003967124375,0.13133188810140578,-0.01261544918744804,0.022595558579681728,-0.037744714034518505,-0.04613264734019337,0.08657874912093667,0.07833577676404083,0.0727590603414491
SELPLG,-0.004714240440359388,-0.02927107704805474,0.014127933727621582,0.1536928989437852,-0.02913729450385073,-0.0873479656675503,0.03634183085178061,0.006269713790458947,-0.10627053762421022,0.02749829466478557,0.04454174730275659,-0.06237141860242357,-0.09467987157318049,0.083675590651136,0.07101403943092977,-0.03207380401792377,0.10479928321432552,0.03605714324223522,-0.01478998877978194
GDF6,-0.011695804178557069,0.06685275703391169,-0.022843702757989432,,0.005245479858845005,-0.03433507269210236,,,,,,,,-0.05666404071377067,0.039450834396711446,-0.02011536582414261,,,
HLA-E,-0.0047972093409913204,0.03339485115710121,-0.017931782712381057,0.0015366106872105741,-0.06968788279079911,-0.30443037389692296,-0.04780215747676737,-0.042708778975430864,-0.18760171027403372,-0.003727424512353468,-0.0003545369672707611,0.014930394948494697,0.08386493349111278,-0.04283815235246753,-0.10081422489412101,-0.083322768566566,0.10890309670608203,0.05442138509213742,-0.06084478769440354
PTN,-0.00533503802015972,0.0517448403510995,0.059842608262221604,-0.00894511943478865,-0.1670418735099772,-0.3725511817053531,-0.11531622512292823,0.009571410674101364,-0.05935511547375181,-0.05234925477082948,0.06800387279560458,-0.03274443623155551,-0.021861779236145188,-0.008498016277901343,0.05980273455124346,-0.08542204794191256,0.007635394637729126,0.041405733214484916,0.033725922227727516
CD274,0.010425866561442683,0.07053448920215859,0.008989970309070514,0.052997451874692465,-0.03625219107928569,-0.0961443794419317,-0.029581810117805654,-0.02318839320623678,0.031684022122596286,-0.015958557920185922,0.09727582166504276,-0.04729507700118891,0.01101638468581583,0.06085085814884,-0.03391885367822196,-0.0438932343061071,0.054917002933270516,0.041881838187710886,
FGF10,,,,,,,,0.029622799453130223,,,,,,,,,,,
CD14,0.07636128393826727,0.052927214657921176,-0.061879808201587984,-0.17888434400690292,-0.11091599546481641,-0.20635469314918922,-0.04636635522180855,0.003972971065508504,-0.18636247882838378,-0.0326600022863848,0.050204839909243584,0.01520121402892888,0.0074338861959171495,-0.06671440413504258,0.0049492966581240715,-0.005803701601999165,0.044288108961680166,0.050377132590227365,-0.023552242895619194
SFTPD,0.0010678240749398336,,,0.07776336988559751,0.0038647287001897096,,0.024871131770491026,-0.047347899438600585,,,-0.029546000507783613,0.013122490498063697,-0.011684078841016675,0.024552096929508115,0.021520390829396892,0.08020062767852075,0.017802908531278763,-0.008235595929817487,-0.055898856457622256
SLIT1,0.0003648781072052438,-0.04723711018848336,-0.0020530518422565104,0.06533577899484629,-0.0555989505948101,-0.06204917756234306,0.02107493307320016,0.0248149970552107,0.14875357914543325,0.01203875532486332,0.01972605570511253,-0.006009774262376857,0.0979239558988124,0.05140073785202501,0.0037900819923038656,0.11592469587802007,-0.01133161642850093,-0.007028999085285807,0.13413633294158228
LPA,,,,,0.03980392355704533,,,,,,,,,,,,,,
CNTF,,,-0.01607320365265495,-0.0005386252572040813,,-0.03877594662617102,-0.006946725811050347,-0.019548697113008242,-0.03627407923151279,,,,,,,0.011452689589338046,,,-0.05589909632840031
BST1,0.018870745970392705,-0.02897776559575551,-0.008371225644393835,-0.023254870555199692,0.029932616114519833,-0.20956793805653834,-0.032839967208328096,0.0034580118835576424,-0.04017536944772009,-0.008254401725854227,0.011666821908342494,-0.03263741881937367,-0.07163012381692954,-0.008588190053310725,0.04918085095810715,-0.06450523784090594,0.11547104419283288,-0.02590181987854854,-0.05754000362492464
AGTRAP,-0.006899325023494033,0.01608541418348108,-0.025998163287097278,-0.030782831928122523,-0.016321682726501172,-0.21763236418776993,-0.018596353947498003,-0.011908920992437011,-0.14919606815482744,-0.010501985353189967,-0.002215623867792573,0.0651578767682692,0.016050231032148702,0.05556825491454969,-0.054846825067805326,-0.03644203115569144,0.049681321966534235,-0.04294780161313755,-0.01750335897068212
LAMC1,-0.04436412933051647,-0.014272363654121397,-0.019691616858347076,-0.08541834487586669,0.005156730958159529,-0.25807600159553057,-0.0716918106843937,-0.0035373965023849934,0.01167687323666091,-0.06635416069781645,-0.07178051712957144,0.04870044336372416,0.05099797353694219,-0.024253893143430703,-0.04204201894040027,-0.030666868649352294,0.11510200873207134,0.04072629419461822,0.05885357663149191
COL6A3,-0.017689644706538422,-0.0970916270893745,-0.0626432860607933,0.005795728435568885,-0.021091713403071775,0.1016195170086748,-0.011443233111035216,-0.02672149472762472,-0.060568568485664664,0.0860158964930786,-0.00539623200887257,-0.022946585295193465,0.060751013312840677,0.0013740010929705305,-0.061722730875055705,-0.037375920889698,0.10788210417826156,0.07870569673607923,-0.00010458932490573641
FN1,-0.04904918230906259,-0.04554360607999528,-0.06899889795898988,-0.11234588705863613,0.012203941137316788,-0.26253351272731107,-0.058309359054534673,1.141167691220684e-05,-0.04859433865669992,0.1026443577776504,0.018776561356096795,-0.02911139899603553,0.025948055916319615,-0.08094181434739839,-0.16810524403522706,-0.08293781086438683,0.08082713994543855,0.10889773187174094,-0.020142283128268892
MIF,0.04632604026706472,-0.05428987016359771,-0.00826427445614087,0.019813935056034303,0.010872697704541405,0.14098797920122974,-0.02464201159990341,-0.015280134612748424,-0.019009831094274322,0.03405638264931321,0.030642126110011377,0.027601794270791864,0.1683949150176756,0.059816224288694424,-0.0689865373067443,0.10096405360964418,-0.04278190417575329,-0.03310518069744847,0.07724354542540836
JAG1,-0.03876826265306959,-0.008069756357839858,-0.010899907544470896,0.005934377568768791,-0.07413481886692393,-0.2909508314562256,-0.10440909064485857,-0.0039494675680744416,-0.03491750338542436,-0.04064400019548052,0.03704800538013783,0.03244919068186335,0.012569777496143396,0.002884657192989106,0.049803204199915435,0.07064838176796746,0.028081640552937256,0.1373502449502915,0.012138102730976489
NID2,-0.05520131285714474,-0.007678652932953322,0.06496492921590818,-0.0003099579717621892,-0.03332470378088682,-0.17246248973627112,-0.034722821139045124,-0.04017776404038356,-0.034788624079057646,-0.013695401408453062,-0.0008207689734457111,-0.03213293694427173,0.022717221438203088,-0.01969003429016181,0.03604325100653124,0.007317940209651582,0.12040418981419018,0.08738395281374402,-0.023280395439952997
EFNB1,-0.039355733352261585,-0.02802219130096888,-0.001521065709029713,-0.006812540811677613,-0.05751735423987474,-0.09635812728024806,-0.03259843020362922,0.011203238323330573,0.012840995493653468,0.051618273709658956,-0.0006300132488406705,-0.07207703936738535,0.057306915781524706,0.05485447628364401,-0.0087166938066115,0.0032616739870852274,0.03500713194699181,-0.025218280631961267,0.060046368285393045
COL4A2,-0.0556721337452946,0.04576260922378236,-0.0383365346070054,-0.03338528603707303,-0.03950301100659694,-0.2671404424705629,-0.06652841934383998,-0.009317102421385037,-0.07981297479239728,-0.041697582515145847,0.04116686421034884,-0.01194827059469002,-0.010636425936880162,-0.02434293182732422,-0.043698956792415,-0.020872303633481044,0.09614335606440859,0.06723783906339802,0.04032543778932453
SPP1,0.0860110952420186,0.06537848799021906,-0.04909651532622129,-0.21973149097201433,-0.18419149834515228,-0.3516693624843156,-0.10288224916618452,-0.04640982755594971,-0.2047109182209708,0.09616036989866146,0.10433578644408045,-0.042176326907825704,0.02164482128085428,-0.06995139113036081,-0.08239853547489821,0.0025826449563011596,-0.10705130836397712,0.0755553382324768,-0.1487202113979811
PODXL2,-0.0436377236776709,-0.0277202172397597,-0.022564698714325423,0.014868150001252701,-0.0371056394487386,-0.036326920285684856,0.0005875108105901412,-0.007115164849998997,0.047998068966106026,-0.012634125622518061,0.061534778386258655,0.05496480231246964,0.045562840674741624,0.08624420655195691,0.07286530378131303,0.14406654593401833,0.03971985195702188,0.003934651032724553,0.04980346440872158
IFNE,,,,,,,,0.03193658439942611,,,,,,,,,,,
