,MGH258,UKF248,UKF251,UKF269,ZH1019T1,ZH1019inf,ZH916bulk
ADM2,,-0.017648947932654258,-0.01900492805488632,,-0.029193387943119285,,-0.021520237183635927
GAL,,-0.02460048093946537,-0.010153177354139474,-0.023472935870371164,-0.05290890626722535,0.11028241898182696,0.03205417662076331
IL36B,,,,,,,0.06399258916772345
CXCL6,,0.012740863373948237,,,,,0.06574569414049991
PDGFC,-0.01412163961640994,-0.0535917922463938,-0.04906551112094942,0.10143947783880974,-0.03650560120142725,0.06013560794219109,0.02270272388798181
COL8A2,-0.02990008732612708,0.08804373377019133,0.014077654124859647,0.09662044228151528,0.0506322677267952,0.0007630423718384532,-0.02536754032855291
SPON2,-0.04671741469520785,0.09089549950151715,0.060396892673619716,0.09126026957411218,0.0036919646523480435,-0.049165784367106044,-0.016402536949008662
SEMA3D,-0.023905384399066122,-0.012571590741708112,0.023492427657847675,-0.015064805686468907,0.04666874603698289,0.018814109911257187,-0.039827890154175705
BMP6,,-0.01516730391719342,0.10650966827715756,-0.016873707330104116,,,0.0005491487699362537
TIMP2,0.03772993203302007,-0.013848213292810045,-0.04911091201021415,0.09150435789668426,0.01558765011833588,0.003744409293484583,0.06239731110795691
EFNA1,-0.035513799520380473,-0.030518627475719682,-0.0053790768740202815,0.047195786768968385,0.0035054679358585204,0.02771395679428878,0.010334295506957056
S100A12,,-0.018131771092421558,,,,,-0.01890352536286014
TFPI,0.036856228420705094,0.048716665282470914,-0.014700667593844046,0.09167943606285461,-0.016286370544765595,-0.016333730575566863,0.004671325569140603
GPC3,0.0910604864304804,-0.014121194070527329,-0.017267644398329153,-0.02226496734814433,0.12695800994604683,-0.022430784246376737,0.059178694290410117
NMU,0.024356357398754726,0.013242059454226712,,0.010139452144009936,-0.07816499372975587,-0.03525582530142276,0.09049019114676717
SCGB3A2,,-0.020712077667781995,,,,,-0.02206248622007559
LAMB3,0.0283005663113873,-0.004788635228131747,-0.02458775054018927,-0.062199307483953616,0.0005229445839346901,-0.005669671899357051,0.03279567085328898
LGALS9,0.025926524533705825,0.08904713070565957,-0.014827920425804463,0.08154209323148592,0.00329230655208508,-0.01572351680478939,0.038965481829869336
VIM,0.051788347926165976,-0.04195017319365591,-0.0370790865222394,0.09231380655725954,-0.08833584576006522,0.048610685881298354,0.031303151276467905
PLAU,-8.315973052895621e-05,0.03508759069273914,0.021205166037861163,0.1296151513569589,0.0255006137479448,0.030219862871186606,0.05322597200642341
TGFB3,-0.011739049733013911,-0.016808593712098564,0.0021187469040219115,0.0737118253389208,-0.0915753429225942,-0.06782791549941404,0.04584705663499861
APLN,-0.06594180051101334,0.06792969545908517,0.04419062716316273,0.10069383641420222,-0.009214995075002511,0.022675343178122413,-0.06500114013237202
SHANK2,0.024688288330222446,-0.041262525953739304,-0.011586902055435262,-0.05206867205071067,,,-0.07186974045229608
LTF,,-0.012952638874230473,,0.10974206575679465,0.13464595434143886,0.051015773162714786,-0.03949035118582183
PYY,,,,,,,-0.020105766024880754
PENK,-0.017851060515035298,0.02960583501773431,-0.02052107587721732,-0.053746206708354415,,,-0.022662349952149784
CTF1,0.05076294755332374,-0.02575157530970879,-0.02949664067811842,0.020686712531890927,0.0077724937818195415,0.0027154789953048675,0.005524875679075769
COL3A1,0.007622753224966737,0.0863350110899974,-0.017584986315840895,0.1345043622497134,-0.07203838211290545,-0.05096091074255416,0.040067935175034215
S100A10,-0.10618605936418188,-0.06285907173207742,0.03358399804095505,0.09528010013738766,-0.11200040486312174,0.0023982612503053525,0.054196103179402336
FGF13,0.010782359410497261,-0.0558737344561892,-0.045169907129533664,-0.06411425977856346,,,-0.057452981324924275
SEMA4A,-0.013198294870100265,-0.048064328270115315,0.0315717106337145,-0.032209716869407316,-0.04610418800959916,-0.008123205430113292,0.03450569761732135
EFNA4,0.016979759561940116,0.017163595235190687,-0.00042402357217146265,0.022421280598894346,0.08254079788097657,0.06229718494369758,0.04370837495525282
HSPA8,0.03611162333040901,0.06501003558738817,0.053417634760435706,0.0237100187310695,0.0442877159068514,0.07467088991909195,-0.08841813958146
NPB,0.016751426617191104,-0.011524985035780071,-0.012920166833819151,,0.12768865053245815,-0.04712783471615089,0.07317119078066142
ULBP1,,-0.02417586795585294,-0.022032964630851595,0.018860034121572174,-0.03160440212245081,,-0.02301276403084691
SEMA3E,0.00958539994513061,0.02544604445048505,-0.015267145189312001,-0.038777112572831555,-0.00915984372582625,-0.022800575804319455,0.06293610624524884
ADAM9,0.04918205936689547,0.0033469057457151765,0.05870123530612033,0.13786672108911935,-0.009670105612015012,-0.02669957866022825,0.08285595305248505
ASIP,0.007596629053345938,,,,-0.002548994292570374,0.08093699641121743,0.037185822591663295
IBSP,,-0.007095731279825358,,0.04915388812853238,0.03784687679627118,-0.04266274566438047,0.11345780224709147
MMP12,,-0.01170561666054779,,,,,
FAT4,0.051021663657027726,-0.019910426157815398,-0.024160285871856153,0.017461960063841347,0.012767915584989973,0.00016913300496110704,0.06972115615513826
MDK,0.03996300487453787,0.021633380914516703,0.01964602595816436,0.13463887908399363,0.08114622356133333,-0.025396450203931675,0.05832880882653234
BMP5,,,,,,,0.02069387494656198
CAMP,,,-0.010966478696815054,,,,0.008349158271099968
HSPA1A,0.015148470279525051,-0.02788797405046976,0.0033572696168966735,0.10101584678649543,0.021189930610190717,-0.05196526262562574,0.06422542717644114
SOST,,0.019777754477932383,,,-0.03723154840272018,,
SEMA3F,0.08328404304195602,0.10269223990238065,-0.021772642384904537,0.04395574269241849,-0.03776462629802419,-0.025051965595873114,-0.00019662973247902538
ARF6,0.040795515661056034,0.032240245426123325,-0.024810608951119556,0.04453876989129401,-0.08431497195032522,0.02087363447788078,0.032736995110425826
IL6,-0.023505932820721755,0.012776386704750477,-0.014503378481150716,0.03168585885748279,-0.03271891477748817,,0.07595172812320607
CALM1,-0.011345720982073728,0.03563412555975506,0.0071499238636820875,-0.09158453747390367,-0.007318008125882409,0.003593079491277962,-0.13543567449243665
VIP,,0.06247325070355235,0.00322846681693179,-0.023017113273642923,,,-0.017484451667120524
NMB,-0.06485524085133458,-0.04383676125611439,-0.006147795315055737,0.1016083792581571,-0.07558749441321894,0.10349995408043221,0.04474340233682001
CCL26,0.044015211771414604,0.019545173237260134,-0.011445484758172692,-0.010433410605306732,-0.03270374588147406,0.05256127593621321,0.004517616156465078
FBLN1,0.07660957610577192,0.09665440836728252,0.06273584227904408,0.010383239508355239,0.021075635792281833,0.019964599942368922,0.014058994135672001
SAA1,-0.0195860071110112,-0.01918792671375013,,0.06264196087340285,-0.047454903422718527,-0.03994332113601202,-0.014782821076811864
MICB,0.061998742430355185,0.02885399227238512,0.03926020626532105,0.15835508046793395,-0.036847814285740896,-0.04016697099810743,-0.02003178277242668
MMP13,,-0.01385017150648242,,,-0.027657518393574984,-0.02277584768401401,
F13A1,-0.00975999474361308,-0.02293570689314451,-0.016054737628967752,0.10664822942955539,,-0.03430449141526994,0.02325795524750721
CXCL11,0.028155277777926337,-0.03148126108478394,0.03798378698396501,0.05633891128315235,-0.02933692582517804,,-0.00792092214500942
COL5A2,0.07881662343475523,0.059543586778538125,0.07527610373358873,0.13936713447243437,-0.014868175339744617,0.07461238529311018,-0.00481723001916358
EFNA5,-0.020796840137179168,0.015227895443316602,0.00990779193595618,-0.047844163019333724,0.0172608997393745,-0.02243080389480116,-0.009279036641189103
AREG,,0.04007213828899088,0.08886210352912177,-0.03194982185488888,,,0.06185884524496277
EDIL3,-0.06443710254089642,-0.024479295180011462,0.004432126859288843,-0.10912897431951704,0.048064180426224457,-0.029855451081998,-0.07280424161018678
CD86,-0.06894935924216299,0.026165900484095284,-0.0425881212488256,0.12054968623705029,-0.027765959593929426,0.0016084457012594741,0.04135829174760485
HRAS,0.009471466598674176,-0.02100392199811576,0.03934898525581662,0.012568595388058598,-0.04700531678526477,-0.014228145452898994,-0.07655358888421969
C1QTNF5,0.037629029622733394,,,,-0.017335794186272666,0.0538063034473627,0.0509547040139344
RLN1,-0.01785106199770658,-0.01205912814795078,,-0.022109856231229564,,,
COL4A1,0.035200203779449456,0.11405993809417389,0.022283318563449967,0.1251420438266526,0.0008938709958157409,0.05592235612340791,-0.024091327309602284
CCL3,-0.048895359829464614,0.04024960979764275,-0.0030797114321120737,0.09588772875512631,-0.07459549634841435,-0.04584149479220054,0.0032713530597200803
BGN,0.04288061474380622,0.1113262503159635,-0.0009216322887075809,0.07648320065876071,-0.0030311668330564863,-0.026600890189397812,-0.03760589952688499
RETN,,0.004832449208750984,-0.01080229891328296,,-0.03473156887374563,,0.04508265379575731
S100A9,-0.04805878285733744,-0.006672323380778844,-0.054082035030700096,0.10065714510524272,0.02213647254714265,0.03641466580553774,0.011388933691554347
HCRT,0.010541824740612559,,-0.0004547611570657504,-0.010447588366110332,-0.08280744346759149,0.010784230469737423,-0.031723886812657025
FADD,0.011054172016423568,-0.0013383790536118211,0.008423986117316344,0.09985667843100196,0.06933323247512799,0.06454746064951492,0.03511746498547101
ACTR2,-0.006814373669308831,-0.006783655409707132,-0.0008443319207522366,0.022686014997746185,-0.04448470841574646,-0.05163847574289276,-0.04672227076082395
BMP2,0.011022803955288167,-0.047398329675990655,-0.016615997292370458,0.07946429882082501,0.04943928815420349,-0.025536757575549747,0.02746674373043281
PDYN,,0.00033952107185686715,-0.04123622725588191,-0.08309255147272843,,,-0.028825314231804615
CD55,0.021144503748488055,-0.01877339539704466,-0.04841623341431153,0.024066152143424866,-0.04754765969914469,0.03203289543174356,0.024370457871753484
OSTN,,,,-0.017071972874571777,,,-0.009539106236694917
CD6,-0.02915414245253335,0.03539696759615066,-0.02015133450081584,-0.02210985571116306,-0.0525993253575844,-0.040801378897934504,0.014367408363400634
IL16,-0.013493617719100279,0.058331125250790025,0.00955671376088431,0.11606075809046644,-0.07026239701640587,0.06171707252584328,-0.02707528442066872
LAMA5,0.054417115295526286,-0.03970785357258665,-0.033679200822658587,0.06992054762823743,-0.04231780495566924,0.0036414333131264275,0.025792342019741277
RGMB,0.031025087480325644,0.009007728873494407,0.04303853956344158,0.022799968812180885,-0.09048070199120141,0.040751271630911086,0.027021396656507494
INSL5,-0.01732565557309784,,,-0.003058480754708424,0.0541138405423488,-0.025383021692068585,
IL12A,0.0219521576977017,0.062498421022926964,-0.01996424624228077,0.07561061159616721,0.03287580303621273,,0.09096101643613598
S100A8,-0.059062743262778175,0.03218477128367785,-0.02898508414596789,0.1174824149435231,-0.01006679214280061,-0.0002988575742931999,0.03835300213599338
TAC3,,-0.007534411524290575,-0.021960870095472252,-0.059260366421305555,,,0.02743494341212525
TAC4,,0.06364179135048127,,-0.004785711309576519,-0.03144442756313966,0.1426644799783996,
MFAP5,0.15960640191710276,-0.01273804818242049,-0.012055897620917739,,-0.07083333184119071,-0.018735318176291225,0.003625533878412294
CXCL16,0.021941677116467852,-0.020622374051467406,-0.05189190779355497,0.05362505670744037,-0.013119495158364518,-0.049375888338506126,0.07575692403709773
AGRN,0.038596832498984684,0.10664089349063813,-0.006972603695847039,0.13769513600799468,-0.08477353042020824,0.06076187566689502,0.042969628892127035
COL4A6,-0.003538879736916439,0.06848462187001579,0.07957853647856462,0.04466280226708869,0.028432810596990658,0.05054344415833322,0.09591731213049655
FST,,-0.035961001425077514,-0.007094832878706632,0.03939909795777239,0.09343887043324355,0.014769873163426922,0.021148200602342335
MEGF10,-0.02646909305111967,-0.043890280500706966,0.06715901421663507,-0.01760851673135404,-0.03051600735380984,0.03779108966584946,-0.009179631922219553
C1QB,-0.055886257554217666,0.06017195470804275,0.024222818319788404,0.11559013649307749,-0.06653708692152141,-0.07268457844994368,0.026356102162176615
HLA-B,0.10426168013701716,0.01301574249578198,-0.05733480324627324,0.1260066421400646,-0.05939058944409629,-0.013739163139348056,0.037812778493714005
PDGFA,-0.01105543775972488,0.02911093180235331,-0.06375567572773909,0.008340633223740007,-0.07610200876280383,-0.02444732811320203,-0.018783608602565918
LAMA3,,-0.021545581355722467,-0.015592518974019622,-0.018734498964551878,0.004941647987072654,0.008860003093212993,-0.03191313200195388
DKK1,-0.01785106644572264,0.05776497252604342,,-0.03147283869701761,0.0313120319619027,0.020345761570055326,0.034809049729133394
INHBA,-0.02226918938249661,-0.014919802885347895,-0.01080229734326582,-0.04502698141073186,0.006326857964602415,0.03560596557504285,-0.01092323136562476
IL7,-0.02655188124174988,0.017089698700495114,-0.020975362581726217,0.05749385222209946,0.1537519392635924,-0.02719117361838873,0.12544527733519786
FABP5,0.020341897955402186,0.00024505186878495314,-0.02829523745318362,0.06012526534606831,-0.01686837056942292,-0.05254514157158782,0.05225213349157562
CCL4,-0.07025638445375891,0.030600489234501514,0.001651332332058921,0.06941116726728917,-0.008136752015446159,-0.009215973488842838,0.0016907302775158652
FBN1,-0.03096051579791328,0.05053779295903426,0.0027825528974167396,0.07464358352288332,0.033199817290858254,0.0038410204175509436,0.015118447190057036
TCTN1,0.0442824142543546,0.0400522993176193,-0.041285441366769995,0.08305218481795075,0.07124278835432069,0.009496475850964045,-0.01874510877845371
NCR3LG1,-0.021189031850465504,,,,,,-0.0248506141369474
BMP7,0.0161732146829408,-0.02504837506045956,0.042803543277948976,0.021895005402295283,0.047104382591298406,-0.003156684549516069,0.08273531367552182
NLGN2,-0.009536361330237535,0.030247254297536438,0.022320289708888514,0.04166760926120928,-0.015187980122800416,0.06862400068422071,0.028932931117224885
CCL25,-0.01732565328580818,0.049994368395138246,,0.018657084187263858,,,-0.02556304413510385
NPNT,-0.004111345220611556,-0.022211117995164596,-0.031446953083248,0.06671158596536905,0.015376246949454027,0.07964786020453596,0.02697418433634391
KITLG,0.04368629634519429,0.07724137388074345,0.0013287285721620687,0.03274449215099852,0.015867952241745864,0.12486344925874872,-0.01117417518503172
MADCAM1,-0.01785106644572264,-0.004359616504810302,0.012369842068044984,-0.026544853869047695,0.008700234697445101,0.032824404964377274,-0.02619720743924126
F12,-0.03615208288843202,0.013045621187720818,0.025700072472745725,-0.04975325685202778,-0.03535288412607208,-0.03973983931144084,0.050823627800721714
S100B,0.07721218630471924,0.04981800185612064,-0.0908500776352547,0.03186871711476519,-0.01835144585226379,0.05575072891056963,0.015228862399333848
IL27,,-0.018012159539245107,,,,,-0.02124434806014543
CD99,0.0820908497530805,-0.004129590661303547,-0.007178458637184087,0.12098545046591924,-0.03838851274734856,0.06699130257800967,0.0749263912230135
PDGFB,-0.04106415688448751,0.08016009904897818,0.011823659046153267,0.04950580554397557,0.13508995238217497,0.01818027720782804,0.020342508706533032
CLEC2D,0.026617255159439204,0.030434213783992598,0.023767402067046164,0.11218333785560451,0.004966127508275284,0.043858731644469615,0.006904461480624551
F8,-0.04900231166990521,-0.03196682382603293,0.022656006719331025,0.06964476740124863,-0.05928691823274476,0.098610305172423,0.01248907811108366
C3,-0.040158582949115625,0.07978705983961114,-0.01826986034463907,0.1189109117966276,-0.03498619948749215,-0.0041505039767436944,-0.08759773953930806
DLK2,,-0.016486437832266564,-0.012203961323502115,-0.02407974990016714,-0.031604360439099644,0.13074196213014566,-0.05409611165763798
TSLP,-0.017590198544549247,-0.01767238024314801,0.19019921086578648,0.09712311503354115,,,0.06947848822624705
OSM,-0.016784799580134666,-0.021847752510672707,0.002122825448393937,0.08434197118409352,0.016014344006401185,-0.04140817472189298,0.061369122303847785
PRND,0.14054287973438756,0.1655903767307366,,-0.01784449187294314,-0.04073963173149359,0.05717287305102014,
SLPI,0.006004921183819817,-0.023105350192113246,-0.01820573652889625,0.15086790699633232,-0.00892472046066055,0.05676894544766461,-0.005918938860206339
AFDN,-0.0031779270415831463,0.0386926581157862,0.030650009645727325,0.02362238984635577,0.08242103379538746,0.033547393384282594,-0.022852786730874996
KISS1,,,0.008669841571677476,,,,
ULBP2,0.051060155591909025,0.06208475310715647,0.08218686618306066,0.04072690010679792,-0.054741114372285814,0.058633362603705795,0.005618909147288245
ICAM4,,-0.01188363108598512,-0.016168406306535838,,-0.03160440212245081,,-0.023620428108322575
ANGPTL1,0.04658213650672446,0.012673608995445278,-0.040456715067807646,0.0702875742230308,-0.09760092864041096,0.005552920384817166,0.017352681366629735
LTBP1,-0.032186450132262207,-0.013557980280199783,0.035649824411862784,0.03130001473667261,0.013043477006326132,0.050598541311355244,-0.021325543298082842
CD160,,,0.03865309266494614,,,,
NTN4,-0.0064403328326901495,0.025595487149889268,-0.01120154190410059,-0.05096651466243044,0.01960632608606385,-0.007990803072402384,-0.007691677337424614
APP,0.09494440024825578,0.025001738550634967,-0.01656118470632219,-0.1108536586193394,0.008174246924772357,0.009760054036694632,-0.09324377456625171
RIMS2,0.03480172745254928,0.02249766262680235,-0.022966265610419995,-0.06840007184525801,,-0.02208078248122131,-0.06046362940702845
WNT7A,-0.01836234165647244,0.022435648966110888,-0.025596885095975422,0.045598332481587484,-0.015241629939348413,-0.009989480736820022,0.009510008327931908
GAST,,,,,,,-0.03286821232200214
GPI,0.06512805642511191,-0.02249936896150213,-0.03425620167953706,-0.04102676485195753,-0.07340977360854377,-0.025881441670624568,-0.0037149182167803938
IL1B,0.10386790552033025,0.01412670706550453,-0.028524502161651852,0.08926961923947338,0.05667924984418786,-0.019516375619577413,0.06250114429076695
SFTPA2,,,,,,,-0.020105761196090678
HAS2,0.013881039870321858,0.011278712708591336,-0.01299203048365988,0.045802366243089275,0.04401401665295477,0.04235852040127695,0.04569253170338526
IL11,,-0.018012164170457555,,-0.013145439456866274,-0.030660139652926074,,0.05221861787085515
SEMA4B,0.014223408289611045,-0.003916932984276263,0.014178524295180555,0.1132615754068728,0.018375896332990894,0.03320260271954496,8.008152660772908e-05
FGF12,0.01500268440123429,0.015009054544854166,0.015232021520566134,-0.08307750234888091,0.034810884683404306,0.07983495088364623,-0.0912446083374644
CP,-0.02866347066270159,-0.006136668443053862,-0.005915687507847218,0.008787595341625104,-0.00014204035569157544,0.03437980351762582,-0.08906641962666735
NLGN3,0.02521620739602392,0.05134791476230633,-0.023921696865870708,0.10760512836016524,-0.049817617173423354,0.12615130994982174,0.038319122116711485
GZMB,-0.02205701211870453,-0.010524243467278207,-0.011128338984123248,,,,-0.0035825165721158968
PROC,-0.009752223798067923,0.019067143064876453,0.006241945441713536,-0.009573870050884278,0.1276050278081952,-0.010435996340295208,0.08557749686922915
TNFSF11,,-0.012232213095792963,,,,,-0.020965085773218754
AGT,0.07933082694357356,-0.014535535565196057,0.024155104623103878,0.11506246592463155,0.08641467377934006,0.10839312337993523,0.06108408362419296
PTHLH,-0.04682058903558538,0.0621013528673117,-0.006628737056077879,0.05873922607214141,0.05548830560710937,0.02304746876292064,0.043539304816186085
COL1A1,0.035282727211510434,0.07800410075472475,0.038675449734944335,0.11007670882506429,0.06848346433701316,0.015080530195190732,0.045037775613544904
LAMB2,0.04865805454817835,0.06941385026500113,0.019789946021532414,0.09389383063780483,-0.02526325910578042,0.003133383817501815,0.03615018876125843
DSC2,-0.03712407651820918,0.029101893212887822,-0.017312020250680918,0.06749527356344182,-0.037189958139441405,-0.03641965603318025,0.0824810323336964
WNT5B,-0.033105561439102815,-0.02562731686156686,-0.00863547276691243,-0.029582946506276284,-0.04549546296090195,-0.03865658679250759,-0.012479057610445302
LEFTY1,-0.019822299782407744,0.048071881525690294,-0.013196371436393435,-0.0036951707666342745,-0.045071221581731574,-0.03382083452312062,-0.03210606452211029
FGL1,,0.08585018884631596,,0.012077183850918785,,,0.08904747517829438
CXCL5,-0.02932060580428607,0.050927590550227955,-0.03380461808782774,-0.017654321065821814,,,0.027721938431818815
S100A1,-0.043473567449503356,0.0013815016317659035,-0.03990677824029986,-0.07319221214628707,-0.09784025755825787,0.0048968841344775435,-0.09370646731545572
NPTX1,-0.008157939383929835,0.01948572717258945,-0.02559688149571224,-0.073897554430405,-0.06429577685866668,0.051324293882602415,-0.1327955710502833
TGS1,0.05043823306277139,0.015714157715323442,0.0052617922442559075,0.030178886770680844,0.08415203675006126,0.049202874474236255,0.030978375827966833
SST,0.016994125453398318,-0.0036702188572072855,-0.03187737262244989,-0.09545449771472138,,,-0.06698745789951711
IL34,0.034248545002888715,0.032398408277825155,0.013181953826618378,-0.02535851908424671,0.0858960834811575,0.010925313931318554,-0.03332898258455622
XCL2,-0.019674877998416468,-0.01369652007212264,,,,,-0.023871048979990397
TF,-0.08597900863841237,-0.03536124859478118,-0.01483392141994304,-0.09249410209844389,-0.046711237332918515,-0.07149655539905098,-0.07595404008465352
IL33,0.0850143178072079,-0.01850133938509245,-0.022653345095386437,0.06862396644377579,0.02790433453194199,0.023911796816017867,0.04927645144517708
RBP4,,-0.0044480526607870476,-0.030846331668343396,-0.06515742261269994,,-0.0061997477739902445,-0.026962026273037294
CCL19,,,-0.010466535119158689,,,-0.019470448304347195,-0.030734312324367324
CCL20,,-0.0310350035336292,-0.01277995974136047,-0.016265290795083275,0.053826337066889,,0.09382866286209944
NAMPT,-0.05962419732178445,-0.012042819782631699,-0.007955794259105014,0.09077976034725174,0.05449938403365272,-0.026216132306822477,0.031001001053456625
