,MGH258,UKF243,UKF248,UKF251,UKF260,UKF269,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916inf
JAG2,0.01589115843801123,-0.05290461460827703,0.05584622203724381,0.02427836305589926,0.07659212117697412,-0.017649901955757094,-0.051146420768072555,0.02061083217561059,0.029481542941190424,0.036306055919917556,-0.06886564345710398,0.034884326234484085
CGN,-0.01743845329649476,-0.019826395589492334,-0.03841259867873759,0.00533611166928244,0.03413369829636257,0.08794402516892931,0.0231069981562515,,0.1254760718971075,-0.02501508939483004,0.012495464526321963,-0.032814388838585035
GDF15,-0.025318227983053204,-0.0015851887800221792,0.00632156472904644,0.041054708716962866,0.027199732400118692,0.12020323263377507,-0.020762985214593018,-0.010444117542130099,-0.040004390715523884,0.026041184961671123,-0.04338015599428489,
SEMA4F,0.048056553196245196,-0.026836936014546786,-0.000921437377301622,0.05251439619290472,-0.0019328553682208176,-0.07209171895151616,-0.019350707043880377,0.022218330441632787,-0.013396120895673621,0.03769458466183708,-0.015461978296177428,0.15433770532138094
NXPH1,-0.0546778624981314,0.09155551734565529,0.03843444913281371,-0.0032618430152474022,0.026159418015488704,0.047881386590522663,-0.06829632318569097,,-0.0016400508670147422,0.08763510395516207,0.02990028053930988,-0.030240966518099658
ARF1,0.01526348017026026,0.019384621055554132,0.047102786985443214,-0.002272055977370235,-0.04018944001704738,-0.15466638310432534,-0.024501181931974918,0.060435295017953784,0.052956924497941815,0.024387455935697105,-0.0018182705189136303,0.06044188148485981
DSC3,,,-0.01068817577996439,,,,,-0.04055901670875656,,,,
EBI3,0.011699879680458552,-0.013898071554008521,-0.014359836251124806,0.007737798415198576,0.04557819552305148,0.11085802364328264,0.048211069452515534,0.020638574274169968,-0.0037733048260457434,0.08619485405187255,0.02504948142397038,0.08202264375497743
TIMP1,-0.010220440293063975,0.08632362930782485,0.04309140973638368,0.02787780338803729,-0.029849968827994282,0.1895264665166863,0.026155790030803434,-0.027088111498385168,-0.11385512429316558,-0.03097518366475251,-0.016234006756275662,0.0631685957340122
SEMA3C,-0.04854123504225168,0.020270908645306188,0.0016937422018102285,-0.025382203357793877,0.02407450903635495,-0.04035182631748887,0.014104542537971363,0.02176388988117056,0.02470834520553164,0.05901144478731213,0.0494384335977242,-0.030960299410713557
GAS6,0.024008168880780063,-0.047708265840116636,0.06125091851250176,0.036565155819811256,0.04164474585902033,0.1381559239693821,-0.054708131688601336,-0.006211243697563837,0.040326279808408326,0.03611130156071386,0.01982709548321643,0.08783970449655508
MEPE,,-0.038860847831952115,0.022468412031175805,,0.021039616457231385,-0.053824223301064796,-0.055754056601037376,,,,,0.07255576615541695
SERPINE1,0.04657462550371041,0.017152083100936688,0.0049859139671353594,0.0014854852152094914,-0.0023897284667083333,-0.12646351003353154,0.04024282940168119,0.02614062065233376,0.05865953315550818,-0.001744546339330751,-0.03637235449301934,-0.10404400961727465
RSPO2,-0.023489374873514032,-0.07814070785814872,-0.02884670838251608,-0.015566640483658745,0.003802084634754251,-0.0851111324747751,-0.08455220782344419,,,,0.036022912653238925,0.045119567026110724
SHBG,0.010513580836901388,0.057001203925703105,-0.013844347010925673,-0.013156967720741248,0.024406134903534292,-0.013602893805567406,-0.010440241114234456,,0.021796127400771165,-0.003075063734883493,-0.015381092430583424,
LGALS3BP,-0.012629136360749407,0.06822135240552826,0.05467756313060216,0.03365444776210054,-0.007659541589995947,0.19489258144946772,0.05427239834416308,0.006736531662871363,0.03621107430092756,-0.05836909229112238,0.02915356615977642,0.018771622012606723
LAMB1,0.026019182943074353,0.059535308599572054,0.024403393797173538,-0.02963663701411065,-0.019484528795487698,0.24216929949478522,-0.0676989585029294,-0.01628964315399171,0.004907868402257298,-0.005069822173566314,0.03061564315158706,0.046932407444787154
SPTBN2,0.03546548272673174,-0.009334705520711351,-0.013001357277262291,0.0016715745015915087,-0.028064317398348717,-0.12315086660818247,-0.08062357132025189,0.07789358714028946,0.06507759602382213,-0.02105899588217462,-0.030141026926824754,0.07934471955053227
COL1A2,-0.042836004749715106,0.031552976207304,0.017367187719746283,0.04799347012346587,0.05044287904771927,0.2437893270524071,-0.02574195558687879,-0.0580456825918653,0.024113806650964034,-0.023798684839182127,-0.008174226968603105,0.010247990907095461
DEFB1,,,,-0.019379326693688158,-0.018313964221998213,,,,,,,
WNT11,,,-0.0153196270029448,,,0.029903238946872447,,-0.018549019154216938,,,,
LGALS1,-0.03003692741378099,0.07532526506950518,0.007953812790754855,0.052442045916504226,0.0037619607119215395,0.06002140621773821,0.06558395998007113,-3.758148834755608e-05,-0.023597715319643536,0.07376669446870505,0.07379570889487855,-0.014522727912303338
BCAN,0.03891278181982953,0.003451252107271836,0.005058530686157576,-0.03931991779480193,0.06495640723827166,0.20218956238123778,-0.049938524979083035,-0.018714527266764255,-0.009668386439192414,0.08671124210809565,-0.05573597786123303,-0.06733420614899503
ANOS1,0.025655694701159734,0.0471773595170123,-0.004747809372238095,-0.0424799158041394,-0.02447501519003963,0.1855473845329922,0.0038548022616043684,-0.021059281722484596,-0.0014037487966637135,0.0666812522321867,0.06659009279393237,0.02427379445817143
EDA,-0.03306813202288897,-0.024419757787127495,-0.011215444345047003,-0.02374048961332606,0.12692702639472725,-0.056467207121916274,-0.019273484773733186,-0.019522814441551566,0.025040157533220822,0.2113807987652451,-0.03440262594822295,0.12624582862325592
FGF22,,0.07366564528657435,0.11019556945448937,-0.0266850326013942,-0.02657143358051418,-0.03211488907159768,-0.009009614540057402,,,0.0904954782196318,0.07934200514138827,0.09310589568075431
SHANK1,0.057323662568400144,,-0.015319626019443687,-0.021628289151473783,,-0.04118717505714395,-0.023335967843141635,,,0.052801260736004406,,
TGFB1,0.019659670875080325,-0.00902253705396509,-0.01506137001527896,0.017669513722428632,-0.034411372257437664,-0.003887030559081435,-0.012066440264540904,-0.05196418122498826,-0.06470814832977588,-0.020210051616437325,-0.05202811142546142,0.004036461618572474
MSTN,0.049433570126056016,-0.01032505530058387,0.006376554169510903,0.0011426157386519203,0.006882427980181508,0.18752715300668032,,,0.032490736236136665,0.12209563294431894,-0.04663817419333787,-0.03737929731154166
WNT4,,-0.028529375042053842,-0.010322330460900015,0.013543506978850952,0.011326109841228118,0.003205058593413281,0.038882428867890506,,,-0.05687919620797487,0.027392218482229724,0.03647199473262972
TNFSF4,-0.03833985409382537,-0.04916397498417362,0.04889342312574073,-0.021128625774767623,-0.027242632916094547,0.053673602569942275,0.03486984892532824,0.034384140217349084,0.00446921082704944,0.017038027613610184,-0.02489454975728308,0.020928950324352692
NTN1,-0.020441554972828617,0.03508908367332967,-0.014989965826296893,0.13343694719063617,-0.034306357461528554,0.21498860681940993,-0.03740221796660759,-0.03924427880910539,-0.03354633557186523,0.022752260402616596,-0.005800570808127795,0.16126259763793976
CXCL12,0.022360733622629265,0.09385467666889666,0.039086320617571765,-0.01817966017883657,0.049720643487935215,-0.02320762110260945,-0.008247474973235297,0.04557856917839418,0.03657018547709322,0.015859268914612933,-0.07396600729077737,0.04501593217571052
GNRH1,0.017382200542269657,-0.0497410129578963,-0.018018157626084053,-0.0349646003308119,-0.021848763703783185,0.1322020148850364,-0.016565647884148785,0.007782276046630398,-0.06165940463830634,0.021341839945054165,-0.035479256137403235,
RIMS1,0.0981262009242486,-0.06701737787408037,0.032779266867232315,0.06026544260788498,-0.0062634525547443365,-0.058170292353127415,-0.010560447521742171,,0.04481445517677079,-0.032636455427094486,0.030687419058589835,0.05073510346938397
FGF14,-0.029562163917806025,-0.004699140604555104,-0.009811030525356456,-0.002150411112476883,0.02838106301005721,0.10886495750521441,-0.06416333704612578,,0.005916535080104135,0.023584518180729867,-0.055100686847109434,0.12486907505463817
IGF1,0.013923738979524838,-0.031341599413526135,-0.03872083948073613,0.08704312488606096,0.012837309326618857,0.00278730809157531,0.04869523394275695,0.006490411435295114,0.015787101067229747,0.1237065558275467,-0.056175497068137945,0.002196142097923784
TNFSF10,-0.015613636616724623,-0.0037934709979702192,0.0235336193798295,0.03046504938236299,0.0067213460349350275,0.10810468528731809,0.030296925240698627,-0.005126470672260098,-0.006080163872010936,0.047014440849467175,-0.034247766284678745,0.05712671087007487
GDF5,-0.0032420236197753453,0.12010143036675705,-0.0158244835350485,,0.08283544707074307,0.04168970950788785,0.1640344587376518,0.006553195818027374,,-0.05553358954651591,-0.07019698675861383,
CHAD,,,,,-0.02593479736781121,,,,,,-0.011807726251608378,0.011628894785669596
RGMA,-0.005347185096750208,0.028138664480153577,0.03987484900535061,-0.04962470684557029,0.014813533439057773,0.22694872249968892,0.03056285528647124,-0.0237970323912215,-0.0439102258387691,0.022968698233323752,-0.0374846619188878,0.04846765073472541
WNT16,0.009507851599349158,0.10047899604734205,0.059899517394473814,-0.01967386559030338,-0.01595723642927144,0.06446366666955257,0.06449801125044391,-0.041239878218920986,,,-0.03258813460787213,
CX3CL1,-0.00044646143383366175,-0.024743266635737563,0.07366501610678605,-0.01830349546701157,-0.004595157799342202,-0.05514150313568035,-0.12226159999635298,-0.05690446621874814,-0.055269326841974886,0.08421643624128973,-0.01132867327640069,-0.012280603944114595
FGF1,-0.04988559353764864,0.07632770758867884,0.0008610930888224051,-0.017713404591093742,-0.003817752116915127,0.02344245322830095,0.10000785867224497,0.00046261462930877103,0.0013830317201789719,-0.017509785123891654,0.0020525047217516655,-0.10320193835315772
ALOX5AP,0.020832930398777177,-0.007632996329527579,-0.03280099715092281,0.05546061715402312,-0.023391901947145785,0.2568256713009915,0.0645257344066989,0.061477045485168774,0.020734438257830976,-0.006944727239574045,0.033303880001537146,0.012210018407851955
IL1RN,-0.020904047978163132,0.01573759077133104,-0.03485035148301458,-0.010967463765763621,0.006292006565892953,0.1296131369004639,0.05139262451862468,0.019720030587797446,0.0015027977604543563,0.059612372288997545,,
PCSK9,,,,,,,,-0.025654127898198324,,,,
FGF23,,,,,,,,,,,,-0.038447800982988375
NPW,,-0.0019687515895656805,,,-0.028994930337919913,,,-0.01920322437988263,0.0375512849931577,0.017900415734503187,0.1278505353983486,0.13523051472039696
CXCL9,-0.004626630285170021,0.041623491683480715,0.02439304270698618,-0.02105406832702503,0.0037877497587603627,0.07264062098931331,-0.02956592005662527,-0.02476807590808083,0.004336304935309467,-0.01773541915322747,-0.006312945639867089,
ANGPTL4,0.026466147500008412,-0.03539613505469783,0.02749729147571265,0.03898364583146781,-0.010130355560704673,-0.0011907222784589384,0.06557320398438646,0.057614670774700075,0.009534572430034485,0.0011745068986559917,0.029938897843176868,0.021100724020382707
CCL11,,,,,,,,0.08160777942113993,,,,
UCN2,,,,,,0.10636910274597103,,-0.05216673028131736,,,,
OBP2A,,,,,,,,0.034723983238370955,,,,
COL4A3,,0.024892093653930678,-0.02074130486244726,0.036729587060769606,0.04175742692306537,,,,,,0.061559550811551414,
NRG3,0.012258003292952494,-0.02169681700941541,0.013459676181296062,-0.028948379475577397,-0.05980769511009998,-0.1172377275289383,-0.049970734022028,,-0.06105953438598118,0.06261380184657911,-0.03248964007917116,0.061055133813162174
IL23A,,-0.013411949788890397,-0.01690989118547718,0.023097348327848495,-0.03545370398623186,0.09035144073811101,,,0.02555962367495072,,,
COLQ,0.0917505155665905,0.034820925334435884,0.000607281102509055,0.0292669565720603,0.008094517713948694,0.07001448850394762,-0.01321211080205118,-0.013040440230063224,-0.04789725299638872,-0.001320534567090713,-0.01336741308719279,0.01614139097170097
SCGB1A1,,,,0.012036521067113724,,,,,,,,
TNFSF12,0.008018049414048836,0.02478726502339424,0.032591012911408423,-0.04773372039667512,0.008006473929015425,0.12509101707023498,0.00815295806790141,-0.0002725939421283986,-0.02454025925039364,0.12855080374971933,-0.012689971922830622,0.09489529155500993
DKK2,,0.007918366991387253,0.060231394587600386,-0.009160758807608827,-0.017638324678201377,-0.0829781697280076,-0.009024829183073872,0.019847995709027184,,-0.03268358610711473,,
FYN,0.034439129167490486,0.02073844019968819,-0.023837555232380285,0.03991646356432051,-0.040314271514666836,0.194201812571177,-0.061418209519007276,0.04714735431951503,0.012102011221813395,-0.03913234421965139,-0.06502547267739009,0.01562560746352667
ACE,-0.006547876533076323,0.06568740739367578,0.007862202631738998,-0.046872598906710916,0.0038603827469029066,0.14387636893839076,-0.02273332994779725,-0.008267829052801523,-0.08239017187010751,0.027778653713727387,0.035214608935076386,-0.03844787586404089
IL18,0.06083246074226278,-0.03867972662510085,0.027639028308496075,0.042069407847182126,0.02877948203131147,0.23399228355839646,0.11145137249144697,0.030427784250313228,-0.011892350986669289,0.034667524217510536,-0.009067783218911812,0.07293751443018358
PPBP,,,,,-0.01669741833865389,,,-0.014475364456986963,,,-0.04190255671645167,
CCL27,-0.023794028381827464,-0.04695072834658074,-0.011215444420395314,,-0.03364526001066352,0.04312603367719155,-0.036197436950308,,0.031000926862278802,0.052268732720067046,0.03329127926949557,
SERPING1,-0.0017603624141940492,-0.08891639670290828,0.03986129135876698,0.001281369938489981,-0.017465639237178907,0.222514455877228,0.003622406370522477,0.02750262647893018,0.023294700014836592,-0.08094758928910596,-0.0510014181356215,-0.0033394269058482848
AZGP1,-0.03614771399006217,-0.04625832405720448,-0.01691089023593269,0.005265811194094158,0.03866156050986398,-0.004171993552718216,0.04325552484355118,,,-0.02178980632417886,-0.03774825545557444,0.010041746962309507
INHA,-0.003574958636938282,-0.0455811518588877,-0.021511131758930793,-0.03059296662411358,-0.045836201134908286,0.001843046909688007,-0.005557109017316646,0.03349944041597408,-0.04013243683050627,-0.007763339938627655,0.010478949982078338,-0.026159685656858753
SEMA3G,-0.02219130141497457,0.03446472506904703,0.04862455343248624,0.035568882226238975,0.021102336097321782,-0.011967168384597745,0.05105444395294249,-0.02134915567882386,-0.016145719618429987,0.019691614885594396,0.0248325418403272,
COL6A1,-0.04395259564950007,0.11994351864673743,-0.008771222638395986,-0.0002821231061846704,0.00380328046866285,0.21352194267845417,-0.1053089443448686,-0.03179522890048041,-0.04761491808607871,0.0021081623900841293,-0.036283132641192616,-0.010083632904569395
FGF17,,-0.03931100949003234,-0.009423527026025258,0.07025593126246929,-0.030001754175929925,0.004133982645664798,-0.05215420740475508,-0.016444245838382138,,,,0.1372601613987751
TNFSF8,-0.02583321990214773,-0.029722246793404,,-0.01937932868878736,-0.016697414010581516,0.10871371860551977,,,,,-0.032588147277155005,
FGF20,-0.034395828281193294,,0.039264561401512556,0.028068778334744523,-0.03415754740272977,0.053125003093694306,0.06582509073079273,,-0.04224103312149181,0.07944787217494628,0.06784393282100028,
ICAM3,-0.023983196255661084,0.07844935780160617,-0.013479010931498666,0.007502152911061473,0.021609696688461504,0.11936902042639679,-0.012017626831792066,-0.007948513469985586,0.03499169419017206,-0.021335333689368744,-0.03394997283799749,-0.04440916847134981
LAMA4,-0.037055933467756354,0.04145825955946526,0.012037449362127455,-0.001741657923705244,0.010483932584461106,0.18040853340472654,-0.014487203094865078,0.03708257902606334,-0.05684396701182369,0.01797531017888453,0.013701298712664085,0.024058489791687544
INHBE,,-0.033509445027776405,,,,,,-0.019041597676444755,,,,
DLL4,-0.0026409555825610527,-0.06527767210659509,0.026718797286722835,-0.040501668847668586,-0.04781981386977518,0.15814867875087274,-0.0012639924583284891,-0.04738533656752748,-0.09555477242191668,0.0680350455818223,0.004943341910646748,0.014708156842383488
SEMA3A,0.0065974950711530774,0.09687058558822816,-0.011567134610626226,-0.0005713164690407632,0.0322480444049212,0.04800122320850345,0.008718609538079531,-0.00147226071527237,,,0.054498931652739245,-0.005567062394538617
RLN2,,,,-0.020812113541146263,-0.011462610922956072,0.08356218494603872,0.04615771635356206,,,,0.008774028899956189,
C5,0.025343933002500617,0.013273780906587878,-0.0017692533381011468,0.004526711128038665,0.0846953410537823,0.13142204705337782,-0.005199768469013885,0.0647027515915478,0.00046083240074424735,0.12303031490561925,0.0024789944610858193,-0.05478435372719556
COMP,,,,,,,,0.048331094697267686,,,0.0010095819750703268,
EDN2,,-0.04019763837922599,0.014180233665000146,,-0.021959890836833747,0.07610576472997033,,-0.015091443841804204,,,,
C1QA,0.03275283836506307,-0.05740682705666052,0.03146176354961193,0.04608226484521788,0.01798615403231403,0.23443863624011607,0.08809026576017016,-0.00500833208939889,0.034649421501323135,-0.05856474817108392,0.008576341419028488,-0.06702187893470234
UTS2B,-0.021907106860855605,-0.014159480024262556,-0.013560120192701525,-0.02367430074049801,-0.018313962881444754,,,,0.06599396010866376,,,
COL9A3,-0.014673527194398234,0.08085562606657049,0.022394748373214528,0.06188229738176572,-0.014015150402426853,0.1856033835065031,0.10318967672395596,0.015062528364031429,-0.04928297035876311,-0.06696491684269083,0.025339986507332726,-0.013991120099084984
DLK1,,,,,-0.014915991034474085,,,0.05958576348163703,,,,
HGF,-0.013123045283812597,0.024038636237886712,-0.003336124720783235,-0.011676215921694412,-0.048299952993235834,-0.0023560071781444985,0.03887362317968795,-0.00108387791311184,0.007082503206211768,0.016528056859363868,-0.04379361128761472,0.05329227066589389
GIP,,,,,,,,0.01922988113132734,,,,
P4HB,-0.004660717726083964,0.027416424824906402,0.020298165163412703,-0.0016540632501588401,-0.02225785505722866,0.1920257771324263,0.022888162050054985,-0.05111507632505939,-0.06564274198434929,0.03347847049132834,-0.022327588013853258,0.0052819635855294745
ADCYAP1,-0.024095085037862497,,0.006593845040976898,-0.007017464177495543,-0.004456721744152269,-0.04792257915163032,-0.006488908257626747,,-0.018037655856230503,0.05776971128691659,0.00045893806934687166,0.07476871631332588
GREM1,0.03101158239745562,0.004353569710697284,-0.01782428256556084,-0.016699782343324285,0.027378094332123026,-0.034099994230043146,0.06212212183225321,0.009066582918645998,-0.08022952369106336,0.044277067675944824,0.009140787445636284,-0.09177306703355426
EGF,-0.034555649001127994,0.002732624521834703,-0.009313997056749127,0.02170376873951632,0.0006837947475469247,0.10272135451710437,0.058383552345199895,-0.019680828558023822,-0.061193704478456915,-0.03540985436555725,-0.018101397061987948,-0.0379167742528236
VEGFB,0.030808198428210403,0.014881782562401767,0.017773640985456998,-0.02856941475337173,-0.01463440955790607,0.15206319449171113,0.057230544529320936,-0.026529588411052688,0.015400006271937527,-0.0843321025204376,0.023992955688797578,-0.010688084690817891
FARP2,-0.0055167014350609835,0.06978591758902669,0.05871357849623867,0.0063976916761787385,-0.006084582154233961,0.14374021421557723,-0.008187499041218163,-0.06473860949276197,0.02976896733519208,-0.0024594656500395414,-0.009529567863329416,0.06091339314596905
BMP3,,,,,,,-0.03244676840733304,,,,,
LAMA2,-0.029609717308022296,0.039492394228971585,0.04647551735484918,0.014559639081859435,-0.0008841147967048616,0.16140656100687695,0.05689658842779254,-0.029980494296884302,0.03819970007619647,0.03467222712130433,0.023699548560972745,-0.08174942115423525
NRG1,,0.07612203037615461,0.0350180934106007,0.028011551871612504,-0.03377391822615333,0.02317094993187362,-0.03778588858851458,-0.009765335058054584,-0.02635336339553059,-0.015957335560174975,,
SPINK1,,-0.004412616382612661,0.0020151292560170193,,-0.004364697444035887,,,0.1261306905062332,,-0.0513091162824255,,
EFEMP2,0.03958388754098856,-0.024166165339117286,0.0015669869680462985,0.03452382103327745,-0.03507403837970093,0.1923361764865098,-0.00760293892284934,0.03327500860018157,-0.07126244841804703,0.06073403282405192,-0.012362486149896632,0.051040187322369375
SELPLG,0.028784664843420137,0.014959435685666064,0.026386821101624346,0.008688843150355171,0.010465041742301931,0.02391670949767422,-0.056119311609627465,0.07124571439450939,-0.02345770843295666,0.061465944832325814,0.007600230960642611,-0.017492526116894933
GDF6,,0.048150975656994194,-0.021511129659173844,,,0.010291663882696016,,,,,,
HLA-E,-0.010975592375036678,0.050456498669270614,0.011108300269887504,0.07418196494458078,-0.02134886379501734,0.2157010083266165,0.05717479938688332,-0.05620198457191354,-0.05656612134021731,-0.04343713486756168,-0.004744178922165428,-0.11833745890569261
PTN,-0.003926922729041389,0.078269673183064,-0.04044555415119171,-0.014495903795421646,0.04107072065967779,0.2758855794973242,0.026251207307315855,-0.04197703333921544,-0.09424875145904532,0.018195843418404876,0.008497087469678236,0.06006846669433357
CD274,-0.008434691523667954,0.002331432073650699,0.08778769110504674,0.0030571768214403667,-0.022823277725092378,0.06745209570292718,-0.044196029806786837,-0.027234618634045,-0.02923173783348186,0.0065875714782728054,-0.04319212326258604,
CD14,0.005743977148114855,-0.0181253752970836,-0.0481345524731696,0.010367743349826038,-0.03145321076779221,0.22746009159422975,0.10214322464224379,-0.008675156148648049,-0.0013719798452930532,-0.04380170273336527,-0.025721685800819263,-0.039856049433810194
SFTPD,,0.02199805052816443,-0.02044623622080038,0.016113036558287636,-0.01875162520182618,,,,0.046829102467117634,0.04740279922613713,0.0654662411072222,0.10185745365512767
SLIT1,-0.034144799976547235,0.009690767497371706,0.027030461892321247,-0.02868252236634392,0.054691652772359226,0.14336796199903937,-0.09486016943874996,-0.017872941887940003,-0.09947895716083355,-0.04943339090875376,0.014316327724910245,0.09010668154449553
CNTF,-0.028256220719977684,,,,0.005003213893603049,0.06795921434359947,-0.00030753056106771267,,,,0.027695805098969607,-0.03683548392176417
BST1,0.013974891842344383,0.003764794840154221,-0.000969952478885164,0.010079562405779388,-0.03726096052242528,0.25377697058091053,0.07308672961469333,0.09936099885374171,0.00397389214379158,0.07553583431624966,-0.06268767019695132,-0.037916782517060384
AGTRAP,-0.033172652694215925,0.05460843973276074,0.0040565049732854954,-0.02384869834814653,-0.030322800740179505,0.2134170879253198,0.11403807813956515,-0.023555210772166404,0.039380351033737014,-0.005983383690859269,-0.007766964437136356,-0.0328315846785235
LAMC1,-0.046834849870465836,0.09000335541896708,0.03836516977574204,0.03182874721197987,0.007868446376043572,0.1959648167163653,-0.012103296387939127,-0.0018943878024875141,-0.06815427785511441,0.05523635950712046,-0.050409211025591004,0.007524130147010422
COL6A3,-0.0067654156394495535,0.042882413357088964,0.0004965007268614772,-0.009172565235533517,-0.03892609122332133,0.043550147648359544,-0.0028289595409770768,-0.009947947215626163,0.09025984402241581,-0.048644614999423776,0.014220888867968217,0.03405254898619911
FN1,-0.06050914487283355,-0.016216934247238097,0.018386663985263542,-0.004506336575219907,-0.02999437641300088,0.21765149109345314,0.03549913675483748,-0.019891596192990812,-0.005744781819728657,0.0194200587145186,-0.022362756226276925,0.029352880918879744
MIF,-0.09856377694212609,0.056666665467728305,-0.03894683269698133,-0.036838211956659234,-0.05133174996211627,-0.027534716596078472,0.01744077240262683,0.02787263298899464,0.0289260375914375,0.025858205930261374,0.07912349187906005,-0.0249268151324078
JAG1,-0.0026092203638604775,0.1451273469213019,0.017081600174035566,0.012732113068150393,-0.008055905042381298,0.18921276780847718,0.001314588228691207,0.03327761608812573,-0.08722884676818665,0.029071794367041538,-0.019304796517409076,0.021801300379211255
NID2,-0.08160655760601085,-0.01582271243359823,0.04095971705483899,-0.017765626659817305,0.025859956829794573,0.15764214882141062,-0.056418363051961615,0.003759316300713698,0.005062566498660308,0.05615250104592551,-0.0497926866979827,-0.035505674207328794
EFNB1,-0.04188092836770925,0.05539056973835917,-0.020938455389809884,0.0077619350846816594,0.028050418595703053,0.11880097091778352,-0.008830327188788815,-0.030563756453480032,0.02382668592459983,0.06810166398477759,-0.02359398512727263,-0.02021733165315443
COL4A2,-0.1411562472219454,0.09543933114826904,0.034867158833936776,0.001682662267429023,-0.02456692242673692,0.24057796937007325,-0.03297692438499708,-0.01350616187055866,-0.10917291647600719,0.0137887344241555,-0.029211414563103184,0.037449071096801616
SPP1,-0.0086954545130642,-0.01856835035266017,-0.05004429320206253,0.03562452113997317,-0.04992752391651903,0.31623299276050465,0.121206820211893,0.004565688931253933,0.05871187500314613,-0.07973531596221824,-0.018881427947528916,-0.07711098945931683
PODXL2,-0.010946440599476723,0.023665501601844996,0.047876790394360706,0.014927620400244541,0.002580797231319898,0.003966070566286533,-0.03793817544994983,-0.013612937920912,-0.06486418242233952,0.016156485595000075,0.0047020937526157285,0.08614680640839986
FGF9,-0.02583322403333328,-0.06644124330140191,0.0027941681930754446,0.045369393279141565,-0.049367946216913344,-0.11983578830616748,-0.07969733487056287,,,,,0.04182890177961591
ITIH2,-0.029555922820405527,-0.029722278436692545,0.04243938964254835,,-0.025448077238980453,-0.00600599579443264,-0.010039751046560002,,-0.007532373914762896,0.007996691610641232,0.02555085607910458,
ADAM10,-0.024785045772440423,0.020764306570390894,0.012303081527651166,-0.02483427973805059,0.04915096818908626,0.10913851144018447,0.06675948286184676,0.06295860637666438,-0.011519015388529799,0.04839717086040881,0.02268885445255208,0.005342728776317398
CFH,-0.05514172163516752,0.07170927647791601,0.023164232946272338,0.0007126791571227991,-0.01804383294596081,0.13319043347399087,-0.03297684515972451,0.02769670254820834,-0.021954892651961544,0.02093622517429518,-0.030757642748098106,-0.018667633209268862
COL4A5,-0.023390302286690826,0.04203954899359225,0.03427378535516301,0.007687999018464786,0.015839449557037876,0.11523169572551979,0.035430050688961434,-0.041345498989851334,-0.050125244975318554,0.012075430357311004,-0.03051973484767498,0.01487558281637498
LTBP3,0.004997305147701018,0.008410568588391348,-0.016722290966219543,0.036637675161750115,0.03637518204398134,0.14262355997010304,0.020637420673627123,0.06131746752914972,0.08562710172769174,-0.017006783304023696,-0.04978021500827731,-0.05367910702930091
GNB3,-0.02874068168693659,0.011726306163697664,-0.034708519113641194,-0.018251403837431478,0.024551241245546456,0.11527064708767731,-0.05107273253418113,0.02196904383814774,0.007060483576531443,-0.0458494407584312,-0.007574931018264861,
COL6A2,-0.022069846875080696,0.03314835688352771,0.026301128973323262,-0.009181458030111994,-0.04774628522572328,0.19750488906010785,-0.05888149831474275,-0.002559050617339319,0.002598580559635142,-0.041015039627230715,0.007838943024531921,-0.0222198155863634
GDF9,-0.011298023169433385,0.01979549311580131,-0.011235239628211298,-0.024612544595905304,0.06644282755447413,0.09236587274399662,,-0.0025822260019141277,-0.062097496803507055,0.001308467535496667,-0.049294821628015385,-0.038972863720132145
NCAM1,0.07138163472486546,0.009084369938426899,0.01823040441955743,-0.06433579333825484,-0.027823156778535127,-0.10272107382250785,-0.0006389677192026268,0.036976950801313434,-0.10497009993396546,-0.12117873984999603,0.016542500408075086,0.010229937313273742
APOC2,-0.03569212047363753,0.0742685888483444,0.03676683169387533,-0.0039068963223026386,0.02749384000513888,0.04988753552892146,0.03698960714987275,0.018133838749034813,-0.025575933628749232,-0.0019592878263448984,0.06973805236877147,0.014918101827938134
BST2,0.00040728394567946647,0.02137666967309176,0.02209011653241695,0.0009446077914736802,-0.029734658038049446,0.23252964863137005,-0.013015638720774988,0.06314877280941436,0.011295544197679148,0.004334765648741355,-0.10235771887989563,-0.024120795160035725
COL5A1,0.05271115428053054,-0.03772649343939493,0.023934374466275492,0.009491312972009312,0.03027489804189851,0.1327637726437307,-0.04270813304131998,-0.049202698509651775,0.00018138157509568,-0.007803383552914119,0.015800822884010465,0.08487043956136694
CALM3,-0.03397193097401565,-0.02463215437450556,-0.03123432772456577,0.042048662080393054,-0.0017034060611926271,-0.1898833648529033,-0.10931323134643332,-0.009155377404079323,-0.002422695948510506,0.0840062222008449,-0.06422316071783471,0.16137261240802023
THBS2,0.017403823190645755,0.04682904421585063,0.012959281584468395,-0.06978493557287402,0.03757455020826131,0.15949564801847468,0.0036308810441551802,-0.03991488157236776,-0.010815070819178676,-0.052469186622789085,-0.04443257947313304,-0.07779544730211556
SERPINE2,-0.0022472056161988133,0.06887662871112668,-0.014136030682637121,-0.044536035388552844,0.0007232545465953298,-0.0176585841212336,-0.00048367067255135283,-0.02150529017160445,0.01491136874620693,-0.012855030640984463,-0.03211204863205438,-0.02009731792445002
EFNB2,0.03168274752325828,0.01853256498228078,0.051711688515168545,0.024849344305117524,-0.05986401975172304,0.06370612276972233,-0.08030131163572042,0.032260411288681234,0.050960075267774324,0.09748535701283398,-0.07693297949677555,0.1431935714066908
