,UKF243,UKF248,UKF259,UKF266,UKF275,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CTHRC1,0.10116495732286591,-0.01983488761301298,0.02473167775508752,0.1059732286279546,-0.025740285083077675,-0.05012229727251034,0.059096905173044,0.06389536052440711,0.024719866315791046,0.01894106429407352,0.0248003570313886,-0.018453481066294474,-0.017713532811838042
PODXL,-0.008272790608334876,0.015152698713981524,-0.050963620379651096,0.051394738594353596,-0.03287884155031618,-0.01413898549845236,0.013746968199672997,0.020285180646178336,-0.04158795311727631,-0.07339555334376728,-0.04673224970988947,0.022358328915665606,-0.1213723077146572
JAM3,-0.02341222827690941,-0.002261264377834288,-0.026095504356865223,0.035928288915136206,0.09741019536245449,-0.045715475082521,0.04903257200066291,-0.007037648989012871,0.01719395896453599,-0.028396301106851294,-0.011624959879109218,-0.002362514933348216,-0.051294173922198795
TGFB2,0.037599285829879085,0.04205340177298284,0.005833820081151981,-0.01879436197751926,-0.056362785508309025,-0.025080722128888563,0.0235475619329248,-0.06597531539581038,-0.034224159369628984,-0.012827299887214929,-0.034519682337571016,-0.002258905978500927,0.0275929565812252
COL18A1,-0.003006359508938159,0.05028830245498036,-0.009872129531847962,0.06278651804703377,0.09332957556828012,0.010528395555675751,0.01482776467009461,-0.05830308226196614,-0.04871377438707817,-0.022221031078943417,-0.02706382544598827,-0.012011179937486223,-0.07389664077487787
NODAL,,-0.0020928277971044885,0.019858507768431802,0.03444856722126601,,,0.03259575432421502,-0.0521508426374873,0.02031882801683426,0.023638028723274068,-0.023269152552768516,0.053021063885145193,0.012843100168611028
INHBB,-0.0024769784062998648,-0.011991960848707725,0.08205489006085405,-0.002959716061938082,0.015112005149021989,-0.05238528277197089,0.0379112222848025,-0.0935497535140252,0.01850080085885545,-0.010657932130461222,0.014861323300133972,0.02962005820677708,-0.010939624806532988
LCN1,,0.0383580732704364,,,,,,,-0.02102604840856096,-0.02887629865112295,,0.008826655245165457,-0.01654400170294739
ARF4,0.025126601867742182,0.06071994041994616,0.06536460623132519,0.10621740299864643,0.04866010481942372,0.05061697904567306,0.020400289839627703,-0.017574440391417766,0.00567279187078106,0.040900951431487885,0.04443179559297872,-0.04807438996850757,0.023653552018167257
CXCL14,0.05048238007048419,0.011807393731494397,0.045212966904040586,-0.07892656325232722,0.06384432743867237,-0.029846620456449903,-0.025610869822925594,0.01311251453829084,-0.028277999393556595,-0.09381319814984974,-0.05901490565840467,0.01229153891480066,-0.05564748070046506
LIF,0.06269088096682325,-0.008776516815306234,0.07094047269284515,0.005395616616495919,0.019447552683416497,-0.021956703125558686,0.08512319810562094,0.004904967803452774,0.08979804015023067,-0.06077377097052657,-0.003587647590331633,-0.025949884831582583,0.07133687892747897
IL17B,-0.02801768784274053,,,,,-0.03150211972837606,,0.184019999967024,-0.04213444804634485,0.03686862659780269,-0.028948987992396428,-0.012497986034692429,-0.018705268361780943
MMP1,,0.012920686189396109,,,,0.0003787571241537421,,,-0.00888730264663826,-0.01104842098738245,0.08678130725443374,0.06353871208451935,0.07646269925764507
MATN1,-0.022075326789909578,-0.006645092474832437,,-0.01621242538608178,-0.01522344102967107,-0.013110387737006195,-0.014505253604692146,-0.03735498075702558,-0.031392527197274464,0.023248966490394,-0.016746835340906038,0.0647478568208255,-0.017046298887948928
ADAM28,-0.028103849709402804,0.08702109505761003,-0.03244841769881684,0.021661625986819744,-0.031269435230267935,-0.036480785893006844,-0.02206497979376183,-0.019140119753856155,-0.002109092809324154,0.021645727227521932,0.013463037347414296,-0.04108512437786803,-0.03828542108583849
TCN2,0.0322593744615591,0.010839111830854398,-0.030605923265946584,0.03228246269446384,0.02222399976259257,0.015257164919102536,0.01685881746610261,0.008938572077274248,-0.05786082381215218,0.05164824154188507,0.009232846047776525,-0.040152712628262636,-0.049009781419875546
THPO,,0.003966426853891816,-0.0006100556301109898,-0.023054775804924744,0.004797818061467886,,0.07749613701147233,0.01756738817993942,,,-0.02588051525934141,-0.02131628559766158,0.13483256768061022
CUBN,0.050894344959419004,-0.0033513652452606853,0.055134833670212324,-0.01616884043494653,0.04753089828945678,0.0009028496886487353,0.024974244674550145,-0.005813715023159247,0.007353823519488329,0.00454674671723631,0.01568707481726555,-0.038726281853045816,0.0819481371632477
TIMP3,0.021095754695209336,0.0369422652553219,0.07219185464714517,0.03926207599498411,-0.00515987182690807,-0.01620165590110572,0.008573888689926236,-0.009724729722320028,-0.017564451300692646,0.06082341035071798,-0.038534936845796244,-0.017432813408971952,0.021455649837604094
PIGF,0.04042608856233966,0.032453891455327843,-0.020464923277475518,0.039504221399044456,0.010049649419632193,0.01002987219242712,0.04344351593620097,-0.025714473673788606,0.04637480274975419,0.006891909820545093,0.032184428251378024,0.07973873349282029,-0.001348158837508075
CRH,,-0.02696737714314368,-0.019750319291844145,-0.013662345260144995,-0.023965249736329908,,0.01379189405610977,,0.006929433677820838,-0.054747909252650946,-0.01628732175376908,-0.007274047270329838,-0.03733408511506712
BDNF,0.021954785163497904,0.08655530546433006,0.006826796206178961,-0.06462294538538584,-0.015725342912597754,0.05545170933127701,0.06545848074676464,,-0.026924443834458803,0.005085502380755082,0.006842300847879217,0.04273880221157143,0.04122600305989286
CCL5,0.05302218190589482,0.026247892334196568,-0.01185954567987364,-0.019957323876873163,0.017546734677927982,-0.0027553203185530393,-0.019678123113053076,0.008044045739839285,-0.008900655797631484,0.05102948296314425,-0.018279187019869195,0.04715524894355211,0.042353173244016676
GAD1,-0.028662822122995,-0.010480446171412187,0.010185847862929405,-0.07410386681613954,-0.07127454636903993,-0.019640844699239046,-0.0492197621201735,0.012653426038725575,0.08872960334639436,0.12378300240736882,0.007424397485137527,-0.027698791021170666,-0.0009435610806626118
COL14A1,-0.04696563604252705,0.011538501694553456,0.005455652666270716,0.048923939940340236,0.036251385431080786,-0.03489129240400525,-0.01844475047422872,-0.03416106646018213,0.0359961199118942,0.07070797551054522,-0.02147657785916942,-0.006529689157275926,0.013510128198578523
HLA-A,0.028237993246906838,0.047357598068359284,0.06967658128489786,0.02037314064142672,0.05058940295822822,0.0765960040033503,0.04900613153401249,0.027590748197198922,0.10327705061942435,-0.04925757621499458,0.014181612924207374,0.004879765373519644,-0.024566244124578553
CD5L,,-0.013741063482133359,,,,,,,,,,,
FGF18,,0.03263374243922803,0.18542400058540184,-0.018955605569305062,0.0517061066414585,0.04167738035087215,,,-0.049813010156524624,-0.017798477887838476,-0.03622531474819252,0.0877111984580007,0.17209644039743838
ADM,0.0188527740495834,0.030718757527910416,0.15682258170952984,-0.03545594430497556,0.13570968247794435,0.01345896495223769,0.04938213872995669,-0.07858336997478695,0.14239854950304937,0.07177707440124312,0.07486386923925266,-0.017015745219029956,0.11044637754124728
CCL15,,-0.004610875641703397,,,,,,,,,,-0.01404201065734005,
GNAI2,-0.012232819105360797,0.004289134017526345,-0.057789936622922485,0.02944230053011935,0.009964322142826063,-0.013836947667009637,0.09648754844564332,-0.004194133936850059,0.03312057390023189,-0.021130485860722394,-0.0277340377291454,-0.006560289038497132,-0.03911605013726721
HDC,,,,,,,,0.028439755519138004,,,,0.04184563705790033,-0.017046291167841492
COL11A1,,0.009667239893474018,-0.03728842771625139,0.08684979483691564,0.04004952401035824,-0.025260259133790892,0.026931438531508003,,0.05951360844075786,0.0851988316462318,-0.014531975185445186,-0.0037308890850725265,0.030233255282852905
NUCB2,0.012756122367150588,0.07543042126273385,0.07134272154768302,0.001711924103345245,-0.04104211118420613,0.005689068049815282,-0.002646379205636875,0.049692750236435594,0.035937061046645014,-0.013807933504973433,0.015439053342685563,-0.036568886020540654,0.007658694396382116
FGF16,,,,,,,,,,,,,0.10332256249187385
CXCL1,-0.04033821639148734,0.0509691138783554,-0.014205663738482989,,0.06005577967879513,0.030413781368156142,-0.01967812644931189,0.07803714761233035,0.05720950061302497,-0.062017667971055276,-0.02143842471193617,0.013068735129807229,0.011254397886263156
VCAN,-0.061131491234885996,0.025165531873649956,-0.10908709361405122,0.10248855333125549,-0.033035921164502734,0.0007050132431666498,0.09052413343264906,0.022244545035574527,-0.03546992568523777,-0.013380311956816274,0.005729774358456956,-0.05281976252085572,-0.040744719449181274
MMP7,-0.06635934076789923,0.03044190200427462,-0.021827993237503916,0.026350244282263277,-0.01503461793466137,0.01636835226726057,-0.0224193497928923,,0.0637202012693525,-0.07882254334158902,-0.03313875673837262,-0.01182567264105504,-0.03153383926881517
PTPN6,0.020056710264452816,0.03468120386323811,-0.052812304275909404,0.027671648076979246,-0.017361743886840104,0.044612987226800994,0.07985144450372286,0.008299099345278895,-0.01902687738952687,0.018124325344295446,-0.042198257711036434,-0.036265274534302394,-0.030908436201391592
PTGS2,-0.040797977260295624,0.03413487650890344,0.0766420424362548,0.024574963910563654,0.09242524101927818,0.012017145890780696,-0.023378705671177,-0.03848570958567172,0.05723363009238631,-0.014898547061438634,0.016901225497725512,-0.041209202487625544,0.04206856757609623
XCL1,,-0.02955141854117119,-0.0170728928776156,,0.03224963893476378,-0.007727075405189914,,,,,,,-0.030336963883040344
CD58,0.028566607202821448,-0.0636681476749733,-0.0004416622331727737,0.0362167221926015,-0.029439648447514514,0.08025417862803531,0.03298372675280491,0.029968838371284088,0.023557161971059646,0.048350954685504745,-0.018042963908009767,-0.010843362961438351,0.043867345632618016
TNFSF14,0.037074427769517825,-0.029776100652158216,-0.002150367526893769,,-0.03219497020515878,,,,0.007500637563030028,-0.03046879273414653,-0.017057163713879383,-0.03367945815883393,0.010915834321297379
CNTN4,-0.03651901789936293,0.01180264136649252,-0.020913184366671476,-0.029581656816050954,-0.0416497635369065,,-0.045617674265606985,,-0.05328158909450477,0.09659594321450589,0.013075601628419658,-0.0065966390221508546,-0.056649155846986696
NTF4,,,0.0056038985838223546,,,,,,,,,,
INSL3,,0.025244070405367997,0.0027278983178412788,,-0.017336495754824908,,,,-0.0026764234164666193,0.058568021515687255,-0.017317311267478,0.023652329306774703,
BTLA,,,0.02112605943658502,,,,,,,,,-0.01859125530793824,
MFNG,-0.014173005989607235,0.013372062360020271,0.012957335471571374,0.03667299601226196,-0.03525564459964135,0.044465112904115714,0.0418975558814023,0.024420530809584794,-0.05406290440507927,-0.013158816296046283,-0.02616552547159971,0.007898028168926074,-0.08110908078920298
ICAM1,-0.01884835620744119,0.022341349176562518,0.005584319107759271,-0.009079232773961754,0.008658471461134132,0.02987769051485334,0.021631561289938834,0.06381140609216353,0.10656937818657346,0.020381807518839848,0.0049940255745883,-0.0005026069162414941,0.007506143902728826
PROS1,0.013761424804577394,0.04440763872894867,0.02888473483683485,0.05037065609060194,0.0781261195305343,0.018821511143759923,0.005541197727776197,0.0011823286041702347,-0.010864030840225553,0.07145966433358304,0.0032049123688059934,-0.02242616485831725,0.012825206098027975
CLCF1,-0.026623128196102915,0.018829779826806097,0.050481680147731606,-0.01561136123183127,0.04980781514906961,0.109849447513889,-0.02784266530267925,0.0012568529600240294,0.03649122318808207,0.09132904470658872,-0.05376069159939367,0.020915368940206118,0.05802138105760732
PSAP,-0.04418818657231381,0.05314589343360652,0.026511387165479138,-0.08802626877870694,-0.0948139439858675,-0.02994032231129598,-0.009633364618853654,-0.08000027618406269,0.12006230959236208,0.013704870008945495,0.03857410130036398,-0.05289248079798055,-0.02440728461087138
EFEMP1,-0.0072284985940648605,0.07712789735935512,-0.029357697165184535,0.07155385061497224,-0.08073128608461708,-0.0004965378796345393,0.028222931232186003,-0.010110525684936828,0.06084446255225665,0.04774902644419205,0.017599432824373172,-0.03596790243033956,0.017622554589917332
C1QTNF1,0.034653915499200195,0.01608435158811547,-0.0041378198752004885,-0.011632895944934076,-0.0010678133198582134,0.07478860668858617,-0.007717984866619638,0.02741376351618178,0.09967776926435146,-0.06122267762071502,0.031093872707973088,-0.015590746325361535,0.04060864176844544
ALB,0.006557135240937272,-0.015688899787655797,0.024412466838553575,-0.01606410905962798,0.06832477648975263,-0.012410595140977433,0.13442617333992038,0.07551012424754047,0.008440555128311121,0.0031817307790492906,-0.005504580203422807,-0.0217407910238964,0.1811817984309659
CCL13,,,,,,0.042852670281855285,,,0.08019838988784737,,0.013535328950244088,,
EFNA3,0.04073708686306273,-0.05034863338120458,0.11725210770638934,-0.044968704560999065,-0.01927520055230178,0.08778710447180658,-0.013555141296299053,0.07635683660493148,0.0588592655012933,0.05526315357321414,0.08101720311339002,0.017619880816473643,0.03152753985681444
DRAXIN,0.024929849960084634,-0.044204664089635574,-0.013236232161089045,0.031405900793356444,0.06582738294674154,0.028495541964844013,0.06469889428620224,0.08836466375110341,0.02106156441969413,-0.024836436096270238,0.07896271334055271,0.024561165341769598,0.003324072489713156
RAET1L,,0.0968084166828644,,,,,,,,0.11729344729235232,-0.036774337817873766,,
NPTX2,-0.025298670621074285,-0.01945236207530299,0.02789423953004972,-0.09405203210313248,-0.051741612731517284,-0.001677176150817293,0.018670041207643654,,0.01406370164240276,-0.011832245893020578,-0.04237278904034044,0.0480714848707751,0.027194888159602703
FGF11,-0.07216860362784358,0.061418616058812874,0.08309278798294782,0.07075112139046077,0.10662377384203182,0.07075968540110425,-0.003229395917190056,-0.12104360630642953,0.07419119194034264,0.019194477521942765,0.07548891626789213,0.005896395535961004,0.10497742033090202
CD59,-0.0617112106253697,0.028972523683694712,-0.06109417822697652,-0.10613895743338048,-0.08153173174831758,0.07771319501895209,0.014249885372955524,0.08323350590994019,-0.02569702284114131,0.0048187065288481865,-0.052955506123036795,-0.01679955773467968,-0.09622550485860074
COL9A2,-0.03612835717797192,0.027268795447903692,-0.0332770820448614,0.0019850065521457554,-0.024678829329167977,0.04086048064086321,0.0544349252335488,0.061307264101851465,0.012301229496775206,0.03246980445149614,-0.032458849005710985,0.026331489967806345,-0.02565590980422443
DLL3,-0.023525422669703106,-0.07174956923914476,-0.09705704522526964,0.12406867233145645,-0.09861754328716878,-0.015903180308537036,0.060758995350421584,0.11711853924135443,-0.04414176323142881,0.035088197910817756,0.02140126799602581,0.058486865560308694,-0.06035347719640204
FGF5,,,,,,-0.02994162663295345,,,,,,0.02221017829953957,0.09191445023207327
LIN7C,-0.03997212096938235,0.015997894628093236,0.008817455605865327,0.022478614550040077,-0.0034640377431946067,0.060662250378529264,-0.05299859308608872,0.01809973563396797,-0.03895420106820362,-0.044321152822487955,-0.00429606410083508,0.05189729003189249,-0.02277342094100023
GDF7,0.0045632940626910215,-0.048632788923971014,0.025625093169220993,-0.02294650315484269,-0.03210128663864595,,,,,-0.024754153313175355,0.005153907905939973,-0.011510025382250195,-0.026057528453015684
PSPN,0.00554989739505847,-0.02563910821465483,0.0057287936344090845,0.07271689265310692,-0.007087601609192926,-0.03626104147841412,-0.015452729540748136,-0.007916980571844518,-0.016135634735484138,0.0656129025254486,-0.005016843496591837,0.06108464458928933,-0.04156024452955118
ANGPT1,0.020320232822559906,0.016324523633541855,-0.05412719805654877,-0.027650654470919994,-0.08945825676811592,-0.001966325143452854,-0.022988187398810072,-0.06201032971964211,0.08092240086917438,0.07309946066689717,-0.025955344762225826,0.060515581957564936,-0.005281901986412158
PNOC,-0.0420408781584154,-0.020965853418081683,-0.033783531379628126,-0.05584504393473485,-0.03871536806147443,-0.012410595140977433,-0.028701041929368096,,,-0.026323675519146557,0.02133401724123301,0.0015005552224034828,0.030342217305277426
L1CAM,0.013478734479535156,0.020658660373131604,-0.006095136389393213,-0.019871806703129272,-0.010893268322563408,0.01176143254178891,-0.028509643862507726,-0.07509609700944754,0.08965796182560605,-0.08093299790295502,0.12522961201265315,-0.00678732739384214,0.03475313001897303
APOA1,0.08062598266075027,-0.0004603390063532105,-0.01232803444132497,0.09352432115547167,0.05066877784945916,0.016669988904276317,0.02656487242636294,0.06385552403377288,0.05279259192380815,0.06382970307779169,0.04730704257876778,0.06528799615717046,0.01199770139533601
PSEN1,0.006051344893129039,-0.008227191938101378,0.014316097602277308,-0.023811205066446715,-0.004879498822515085,-0.03475399144080594,-0.015781590274382057,-0.028397112570064092,0.005952694727960513,-0.007373349168471243,-0.02489989372703326,0.006580139251035623,-0.016522474234836337
CALM2,-0.02676930043990952,-0.02312395945392549,-0.09409964399222193,-0.058377523211627626,-0.13959534829187825,0.006564926809798963,-0.05588975213728246,0.07707983132219874,-0.0701824342350031,-0.0535564097310287,0.01089381484453946,0.036213979521299795,-0.0217764058276408
CLEC2B,0.06209383330146421,0.03447431478667935,0.0382685961414832,-0.023007132835898992,0.024121714175702157,0.02631971640890037,0.006795878447832222,-0.01365858600633228,0.0365842422494324,0.011713697686493347,0.06193679464305654,0.000654473071431319,-0.007272176938303661
NTNG1,-0.018612897024596092,-0.00012122748497536211,0.021069894980298032,0.011855390650985358,-0.017575139819827564,0.03593818835870886,-0.04387379006833653,-0.033070027746384394,0.030665897353080937,-0.02129077967549358,-0.05974533121140386,0.08128028284753984,0.012730826503182194
LRIG1,-0.027742046829682513,-0.022418112446820362,-0.04486427737865475,0.009698474814885099,-0.01796126512449607,-0.08145895312079351,0.07126095554410886,-0.08031426925412596,-0.08390022552876719,0.06038967840680987,-0.027174786672876462,0.07761736131398604,-0.07487734882081493
CPAMD8,,-0.00923586766952014,-0.018560218434568874,-0.03195990180300932,-0.019230176543427742,,0.024995834331960464,0.050173369853728396,,-0.013066030695988638,,0.04211239561615695,0.14176185915866835
GHRL,,-0.013073702987318124,-0.024377909906397426,-0.01707742803339573,-0.03371732150375209,,0.10705307559799103,-0.0025067324404816384,,,-0.026617407803653157,-0.012301740086839362,-0.016287439156764574
NPY,0.010086827586252624,-0.011429621952957424,-0.0008103846040978272,-0.02081284127898486,-0.050437519424356016,,-0.02635963178825993,,0.07069238579888448,-0.04825186329731107,-0.022450954413334508,0.010245953389546189,-0.01503036668119253
MMP2,-0.04701198024796672,0.010243836675899036,-0.052538561790228124,0.06598226975069299,-0.03476835740140636,-0.002640979986272827,0.08895145194436752,-0.03915467956456936,0.012650962629757158,-0.08301877308785326,-0.052884731102104614,0.00019005934621041455,-0.0899550142266198
LHB,,,-0.01616454858394558,,,,,,,,,,
PPY,,0.02519247260948172,-0.028137764642567516,,-0.014054130520787817,-0.011479247088177266,,,0.08588605155075221,0.05971092681692592,0.025403157450275632,-0.027210664192073575,-0.03307563046303175
ALKAL2,-0.008651865925960974,0.06432977153021462,-0.01592970290538844,-0.04860440141087063,0.00022493331259965354,-0.016288278829241887,0.00026131276889922297,,0.024729905593517367,-0.011646858480831865,0.028412676416912103,0.1453830795947569,0.04984715429333549
CSF1,-0.027733135368534428,0.10244814573906927,0.01754276398752739,0.0406059706258632,-0.003235023341139156,0.07402352565247187,0.07080941935114585,-0.047682071717081435,0.041302186811732804,-0.05854604018436142,0.003348701292489856,0.015047912611899982,-0.007179380418979923
SEMA4C,-0.030556146758700924,-0.0011935930532991088,-0.018293592873016323,0.01189579257551861,-0.02920635369105203,-0.002964558496494113,-0.04244069633742695,0.011684854811981064,0.026497165068399046,0.010185831227883177,-0.006372524775897766,0.03244037415584057,-0.01704249286970026
BMP8A,,,,,,,,,,,,-0.01725699612468222,
ICAM2,-0.016502725023563897,-0.007280247949625501,-0.020242461433874127,0.006653864045114651,0.00024301091109367687,-0.029919276245079555,0.022200275965684472,0.043493872303442864,-0.09386556581546915,0.018140880769325043,-0.02288912139520741,-0.021893266150967865,-0.014593915684483642
SYTL3,0.014850257649807883,0.02909295574005508,-0.005260422316584438,0.04653848284008491,0.002328983304742589,-0.007635803192680319,-0.03759136016983527,-0.026120126543423453,0.00323450466740394,0.04209554608338232,0.020653860341664408,-0.02840085100102347,0.026890920424496992
IL1A,-0.045806343802282636,-0.01824479015023633,0.04962185011784599,-0.022946500140505196,0.010892272628144945,,-0.027879065823302466,-0.04912349845815475,0.04080297932891055,0.00892107742087752,0.0333319381176647,0.010500808978558672,0.040678498629773366
HLA-G,-0.034913864618002256,0.12697451155296202,-0.017072891335789982,-0.012393736678191871,,,,0.0719692152696188,0.07155909187854903,0.029081811075237027,-0.04462860276915865,,
PGF,0.08536968036871785,-0.020483250274427336,-0.027754207906877333,-0.010750057613323932,-0.002304504667842943,0.023034575680017072,0.036293678755785166,0.02953310526243877,-0.03406984073833144,0.0027033372957806496,-0.04057313969472631,0.06121361642320314,0.005732812723819471
LGALS8,0.02685074155343239,0.0457034730842169,-0.04270317837799438,0.0457710275121342,-0.004414630903840869,-0.041915600024454214,-0.004379115149597252,0.055833131788377934,0.005431267811071189,0.010169059068982446,0.0521878026840075,0.035834536499689776,-0.012008740547343936
DKK3,-0.006387095101055024,0.03460254423760455,-0.06109044151928791,-0.08158255313458618,-0.017146113969381985,-0.008664700338014355,-0.01957909866933004,0.008826001537539003,-0.022080812049575557,0.016493270189661728,-0.07643174342795914,-0.044707820344949516,-0.06971097342729543
COL16A1,-0.0035829662702410734,-0.03919439578731328,-0.02270071678393244,0.0551120678159573,-0.044650448559931985,-0.021714706607872683,0.046486014426448764,-0.10318497092128476,-0.010958319219789845,-0.0037201615905607358,0.02421826545225916,0.05859230447114617,-0.07586803670806587
TPH1,-0.029400315656564452,-0.023300073037250124,0.00644397960064961,-0.013132892324374585,-0.02376418356331089,,-0.017456439712077745,-0.035801130087723024,0.032344987168692614,0.015532704460655595,0.023152978260333697,0.024387532577015505,0.05289052212731683
TNC,-0.006615831923538266,0.030456643166369094,0.12755545959295253,0.09148417492357536,0.10558000348488704,-0.0016239074258288383,0.0500378875674013,-0.028836343537052903,0.04083269179403771,-0.06962836794424161,0.04124746374337947,0.016818665566163047,0.04120971342540073
TNFSF9,0.019682484683404885,-0.041432581433617485,-0.006817127386430864,0.011603303593896133,-0.030671764764864703,0.028796454679431604,-0.02961695639687892,-0.036325489642442886,0.04327211818162385,0.027950476560409332,-0.01846125527995393,0.0022938139990338418,-0.0011905403963954654
C4A,,,-0.01916401033808536,,-0.01666046679539563,-0.013612930652700934,0.0708216507024375,,0.1200029959302662,,-0.02486667063341705,-0.023239182602878508,
CNTN2,-0.04581259429874072,0.04732790217014935,0.01977993262841247,0.041444573281596675,-0.06182700405024583,-0.014413921787771969,0.01572049828838227,0.003380411429608092,-0.010844464899529054,0.026492851552200773,-0.02935878501482373,0.057539011583082285,-0.00034544390409656933
F7,,-0.02273097729507312,,-0.011405954459348567,,-0.012410596882493562,,,-0.02063244904500021,,0.005487786027007973,,-0.02283829560964119
LUM,0.016035452340476826,-0.02401684773977624,0.026575846156646342,-0.018574667234765214,0.04639492694154235,0.0033764352467519844,0.009993995582701134,-0.009112360739831848,-0.04207163460129344,0.01112387434620786,-0.02265942865201309,-0.050502537179906604,0.010026534983134015
BTC,,-0.02062241717699587,-0.007170942750382526,,,,,-0.04845578087051557,-0.0300184509492564,0.08477150936489587,0.008726593395939923,0.11936807414317259,0.08821812942672694
APOC1,0.016521813047655962,0.0595699574722831,-0.010833637398916223,0.06512708705560066,-0.03007606136714059,-0.010420440808076012,0.0031626890520565607,-0.041442662267947565,-0.061938684812635425,0.0023548985410841803,-0.0037792346784033693,0.017891176340131747,-0.11773402736989491
PKM,-0.05296754660523747,0.03402253408654013,0.1309121099941747,0.03243623606185134,0.0823419147015908,0.08024372829962353,0.055038001826588044,0.009755549524628258,0.1153516563397171,-0.03535402804197936,0.035826563100938104,-0.02976700671247842,0.07499548761893561
TNF,-0.06551638626692727,-0.019629728042408572,-0.03501851817247032,-0.00216797350333359,0.021612430479079524,0.09176634154794473,-0.03645100789421365,0.04792984142527302,0.0021283460088372596,-0.02887628760281777,,0.07611386951959064,-0.017774856097271804
GNAS,-0.026306997949726647,-0.01789896127091332,-0.07620131013732481,-0.0424192677889608,0.014676358787374208,-0.0362875629274035,0.03140155920485549,-0.08841904544727888,-0.007675563490302881,-0.06103180881680475,0.029816737914287086,0.019469007329349024,-0.05413438788387271
BMP8B,-0.06802090032627503,0.022529174777136243,0.023004291015074407,0.0566184243868519,0.00892366647041751,-0.028924707090694824,0.07677727496773769,-0.018356352026675717,0.04650240427537617,0.00918914017887785,0.02398832738996421,0.03098839725541771,0.03732564755898563
LIPH,-0.030203019334448453,-0.023300067300954318,0.03682235777423444,,-0.013432890650553402,,,,0.00039876333458862086,-0.01970030534834302,-0.0005313085555150979,0.01627391534019394,0.042233902075398934
CCL28,-0.02207532243542546,-0.03277444302096182,,-0.02452816421611845,-0.02068444175338389,,-0.013843715001988305,,,,,-0.013400094805950608,0.047231195307893936
PTPN11,-0.02445162010483708,0.009562410738790772,0.0163653694140778,0.016949425678885268,-0.01316438466265963,-0.03354042669501074,0.0076508862860975605,0.050776605831804614,-0.10344724134904139,0.017356508827786124,-0.03331317476739421,-0.08385095042202288,-0.04375004370130962
ADAM12,0.009646113447879122,-0.016826132142115452,0.004051128677086192,-0.008580382302829436,0.08420345616051363,-0.05989216189161074,0.05315857485673604,0.0772829009926681,-0.023635291146511354,0.011637725732213229,0.026966299107320554,0.011708869694343671,0.034001637001788036
EPO,0.030900110383845287,-0.031307714764581364,-0.013144440545057057,,-0.014054131134253387,-0.011284193579405468,-0.017456442275615037,0.10644188536293778,0.09193393798659805,0.019950752031975633,-0.023542449732070352,-0.014249887172097686,
EDN3,-0.03046647992473982,0.020098693098192053,-0.012337637902890502,-0.016359505108407384,0.029759866351340408,,-0.017636566780769653,,0.08624016927266284,0.11863401791122598,-0.017915966823299545,0.0894690886610682,-0.028343274100747395
CCL22,,,,,0.012390406452642973,,,,-0.023935206041969664,-0.030577187324629367,0.05104358125567051,-0.02201980987588613,
CCL2,0.006334543065682248,-0.030650860310116056,-0.050230987988591866,0.022501934405620594,-0.019691101040780968,0.05912588309148465,0.07284694354031539,0.0050939082636064295,0.037960157313321,-0.08808431852898609,-0.023658738129371887,-0.03107470833665768,0.08516742928897694
DSCAM,-0.04830116395202064,-0.04593635044553332,-0.046233520679765945,0.025416505566930602,-0.02626937480503426,0.1000629037944067,0.029985587680721147,-0.025403911649760785,0.005289663905762491,0.037449563496542555,0.028332812776217676,0.10759203601968012,-0.041911672217569265
GPHA2,,-0.025969108944565566,,,,,,,,,,,
ANG,0.02378884848218264,-0.02211445633420133,0.10238217941518503,0.03118078213302286,0.09360135046608578,0.0499670572051146,0.029247682092177745,0.014946515066559364,0.12266259604003518,0.08914445331770154,0.047886428155587524,0.0459429709578561,0.08772636446589586
FBLN2,-0.020285514001886218,0.027148382623198825,0.015780613088369786,-0.06299535500681594,-0.023507391091040365,-0.047020938695382986,-0.022397340927017444,,0.06522471110284607,0.06648291809449264,0.014156713802698678,-0.0022010159312555945,0.04341725124289056
VTN,-0.028577831596226573,-0.01932449298756488,0.06135189962834784,-0.01313288802990695,-0.023089359145418712,,0.008389168564696937,-0.034570158580172414,-0.023718274117056216,-0.02351188815121835,-0.03048429487894559,0.04800858151357206,0.005879714431987472
VEGFA,-0.006098035259420564,0.03696479928608873,0.11573647202442089,0.052054647302977396,0.1073602787154527,0.014813810748347287,0.03959464603250575,-0.04228097411281153,0.13748428936207802,0.04630343802423411,0.05970743545870578,-0.024536613827663742,0.0836976751455951
F10,,,,-0.02283779391689748,-0.015410051030311683,0.024629994727457683,,-0.033632033547832174,,-0.02946332818053063,-0.040774005097712285,-0.008873314276972324,-0.02340149959694413
SERPINA1,-0.08287276924930716,0.021598691931231734,0.014313509439654518,0.0535504556991762,0.0032135832948255974,0.02271318167159844,0.004643861518521443,0.023691882620532647,0.07325818688306539,-0.08992640683967089,0.007063003848522003,0.0059187821673564135,-0.045581525594518515
VWF,0.04686479929417557,0.011858361493090674,-0.030687836319350383,-0.06194722895602236,-0.05895742272695946,0.026683176929808837,0.010071148751076854,0.04280433848201447,-0.05369029612810997,0.0003638280676808449,-0.031002316765179713,0.02110721372120282,-0.03748980938451641
