,UKF266,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1
MEPE,-0.008554056438457703,,-0.015298457164133633,0.03516834281098284,0.04002162646919607
SERPINE1,0.009054110680745978,-0.06476356826701986,-0.028873923343836348,-0.12227768785116282,-0.07591610641949932
RSPO2,0.12448418807669086,,0.010644218255777877,0.05258780626055315,-0.03408968780257858
SHBG,-0.014016871668601112,0.10092137492209459,-0.026221013239820373,0.011598268969566313,-0.025998299393000024
LGALS3BP,-0.04582464631828792,0.045428757675118746,0.0203028324524466,-0.04776651392201225,0.0007990334080366407
LAMB1,-0.024513314923797852,0.06215295215824911,-0.03546456248286585,-0.033566323793260265,-0.012758565561578745
SPTBN2,0.0455554076354446,-0.04881360667825504,0.03280630266292595,0.0470229505386576,0.0888265474041604
COL1A2,0.0007227469634834512,0.10386858667748254,-0.05226238211730481,-0.032750972397224874,-0.07368024382858752
DEFB1,,,,,-0.04625759969757256
WNT11,,,0.009666785268930566,0.09175316165890197,-0.028666053750522415
LGALS1,-0.0609779252192285,0.01594766659744401,-0.027757898929158403,-0.1330189511580938,0.013324092314627875
BCAN,-0.03628044658509475,-0.0006253228335208001,0.034960743658178195,0.13555307410417083,0.06634504923942446
ANOS1,0.026934143874693253,0.02969275811797596,0.043371384912016725,0.09465977555893586,0.010558525926550084
EDA,-0.024023017353548143,0.12603266857536766,0.015559880900603383,-0.004574698001897376,0.03828042743256489
FGF22,-0.02054384541831018,,0.04077948835034604,0.15006062763996864,0.08162677696056832
SHANK1,-0.011095212700131725,,-0.03136520810982004,-0.015690416296739736,0.13000041313418262
NPVF,,,-0.01980564247155094,-0.0008286777051077871,
RAET1G,,,,,-0.026933008348328614
TGFB1,,0.015124308738061023,-0.004879101773480944,0.023740047251340272,-0.014484784384095116
MSTN,-0.0005231899070514598,-0.014784068171260855,-0.02242574016862295,0.05901643787289069,-0.018380929516276574
WNT4,-0.022645055056892623,,0.01817476345892439,0.03052988863790846,-0.06424895907372673
TNFSF4,0.013859780527087901,-0.05747073704889736,-0.03363907653760621,0.06363923924273504,0.050408858809315664
NTN1,0.028121985055414325,-0.010844097438234754,0.016710934086957185,0.10794960394933725,0.04894041204119304
CXCL12,0.0025741987575118737,0.02089335621455303,-0.055930141145222545,0.02784982626166624,-0.02812833441318638
GNRH1,0.11893522890916267,0.01680445047985583,-0.031859071890388196,-0.01157969395895333,-0.019464865024829615
FGF8,-0.015773599959771328,,0.04913649417088172,-0.029012339752153563,
RIMS1,0.02157270031843238,0.03676327924581427,0.05186339500372539,0.034232749414715366,-0.010340837206065092
FGF14,-0.016212008506606725,0.0649790551807115,-0.012386816325444337,0.07826748084610032,0.033519265184889666
IGF1,-0.038060691692253894,0.039945910955206984,0.06257010500260432,0.011142432283093648,0.021326011347801564
TNFSF10,-0.027520236509058778,-0.003631200279493069,-0.018522584861256536,0.05306812866716702,0.031104438517632522
GDF5,-0.013056613766900788,,-0.02731155959190404,-0.005084107514965153,-0.055822243834700996
CHAD,-0.022340602094364406,,-0.01835100756528223,0.09555918543341305,
RGMA,-0.01259969336401498,0.05161041210235517,0.02408248469227647,0.037423232779408844,0.06610341761571782
WNT16,-0.01520893239176807,,,,0.011157684580523932
CX3CL1,0.021204288803685294,0.09361235648863996,0.06042451952426093,0.04066097187958273,0.015456886372198005
FGF1,-0.07367763871204294,0.024360947582580377,-0.02315076944437475,0.09895087386172019,-0.03169320974589874
ALOX5AP,-0.002649475902964802,0.02756869703692773,0.015388480456623057,-0.05437917180988037,-0.05008878701777952
IL1RN,-0.015493631407422838,-0.07272307978194284,0.025246404748303353,-0.019390752176922155,-0.002079898691185196
PCSK9,,,0.007594276161404807,0.05122325141589709,
NPW,-0.01604907706076173,0.03680440555536879,0.013015428149666662,-0.041482191137822644,0.05380080323517522
CXCL9,,0.016035970324460844,,,0.04937532412789007
ANGPTL4,-0.0833358344660828,-0.02828390155542143,-0.015866707703358195,-0.09921252867651524,-0.009948559335452911
UCN2,,,0.013564826419562349,-0.038712736514576455,
OBP2A,,,,,-0.024262572762333675
COL4A3,,,,-0.017635354834279734,-0.016894706602783523
NRG3,0.019341981851244795,-0.030006332077216098,0.019144399231399392,0.12227057699389811,-0.01584486301684675
IL23A,,0.07573771171494208,-0.017275703567108596,0.11298999494918474,0.06252329141772872
COLQ,-0.032493008351815234,0.027572970316991505,-0.009606580268671751,0.07451179765747366,0.03981568403408727
SCGB1A1,,,,0.02904547974160948,
TNFSF12,0.02550767775506738,-0.034927744662458446,-0.04050853237596916,-0.026524926064614214,0.027109022136362227
DKK2,-0.022135684727374545,,0.04266885899514193,,0.008247386015681816
FYN,0.0029755224321228384,0.06053646471761975,0.038369309564481494,0.10193747595323163,-0.03269732519711946
ACE,0.010725787278085036,0.11569986432386269,0.04443963567700153,0.06956111052069111,0.05928156015227703
IL18,-0.0035128013935284094,0.08086918889149544,-0.011312138211208479,0.09866303982076115,0.05938055738036727
PPBP,,,-0.02115243763928269,-0.010631461666192608,
CCL27,,0.16292551280227308,-0.039266367632341946,-0.018707990322000306,0.0488825244544811
SERPING1,-0.048284481050983465,0.021214506780641684,0.03787687041231898,-0.015233328856379513,-0.06306948208506222
AZGP1,-0.015369596134176372,,0.0031032759855623487,0.015411645092219022,0.018434037638174906
INHA,0.016071289299334362,0.021086555864864936,0.047708352479438595,-0.044903758264080704,-0.010146337674761363
SEMA3G,-0.02704212484214565,0.06966490786943945,,,-0.05992373974026376
COL6A1,0.024968288496837097,0.03915871825442618,-0.0316277917590479,-0.06867440666452786,-0.0018262919864226357
FGF17,-0.02161620835283499,,0.019859067202152844,0.048116516649500875,0.08223375413005374
TNFSF8,,,0.0505938921370508,-0.024412504007440893,0.045417032929093125
FGF20,-0.013544737810785362,-0.011197603947713275,0.010236198317359037,0.025388360374472518,0.10359033949203884
ICAM3,0.024250178638516702,0.03066675222161029,0.05600195421255699,0.027530582339189414,-0.0005557801061009159
LAMA4,0.025033897942848153,0.08090800047478786,-0.06256256448520622,0.015949693827527343,0.034551709264639
DLL4,-0.030220837218126576,0.10950208851545248,0.018171431989934657,0.01893458122784957,0.07667990345263587
SEMA3A,0.07483531290335847,,0.03606220659147312,0.022924022975121708,0.00016154388971538938
RLN2,-0.01591188761488371,,0.14718081088162616,,-0.010731078417729996
C5,-0.04135429169588757,0.012763262502080035,0.013262322594549384,0.005015257079120815,0.04614034200280951
COMP,,,,,-0.00741652359791395
C1QA,-0.0467640703173155,-0.038467902295651876,-0.004575246527434222,-0.009223255571321889,-0.06968410906479516
UTS2B,-0.011844247411278833,-0.03448941046921428,,,-0.02842435619590836
COL9A3,0.01530308381609126,-0.0364963917409344,0.02769617447044748,0.09124579637854104,0.09695169897218854
DLK1,0.010960410354053741,,,,
HGF,-0.036384518355937735,-0.04713961831409718,-0.01592370294429045,0.02682770772712457,-0.05115708147616494
P4HB,-0.01916027568725687,0.017824838688997105,-0.03560510355273567,-0.11467643464851142,-0.0525493265853532
ADCYAP1,0.005316101432152615,-0.015566676815870106,-0.0254794263151445,-0.024839031196310087,0.000418634308132757
GREM1,-0.03068472487688203,-0.04786198093203062,-0.0727731485964813,-0.013571274389329247,0.022885776377072585
EGF,-0.018955185573050357,0.1395698499089014,0.0899920513291672,-0.02127806100773511,0.10189836815228502
VEGFB,0.0408829863420034,-0.0648117304456476,-0.003794411383205751,-0.022837724085908676,0.024380282343692553
FARP2,-0.03563352729363562,-0.06202190478078591,-0.023311738341094165,0.038641617790670685,0.06893779837181466
BMP3,0.021885973764107333,,,,
IHH,,,-0.02077576883115512,-0.025955707009802736,
LAMA2,0.01964553678882262,-0.031180718521854146,0.0036654591509550655,0.04812736179689874,-0.02123787509715422
SERPINC1,,,,0.15333929092988027,
NRG1,0.015834211649616587,-0.0491425482909104,-0.007690728104347449,0.03721688198582269,-0.03968056721519436
SPINK1,,,-0.043806129785065005,-0.014189005288757002,0.021205722112017652
EFEMP2,-0.027816728168886112,0.03209467243081995,-0.015548679727235414,-0.031394321646436615,-0.005666898803496757
SELPLG,0.03115485646020588,0.03953541310005737,0.02301272402800984,0.0037758977347430106,0.03370993348030187
GDF6,0.00989287125423952,,-0.029410397012296516,0.03753205588303074,
HLA-E,-0.014564607551096835,0.07028511441936842,0.011182045995285281,-0.07430106017700415,-0.02204515738122044
PTN,-0.03495746167038407,-0.05381282543462478,0.07549971078408796,0.0032032194335855965,0.10179192206770349
CD274,-0.012489370973229325,-0.0013881569864033737,-0.003373521135632923,-0.0033548134176660136,-0.06522569927328753
CD14,-0.05567254365533315,0.029000120749191425,0.023658826834515107,-0.0036836438489656438,-0.03860778226205471
SFTPD,0.03195230676595956,0.002049274303347983,0.060176469927501204,0.03539645778417069,0.033082888458300874
SLIT1,0.02487614905327602,0.026404786246664227,0.029351508543202526,-0.0010390029291158418,0.05972005701454476
LPA,0.23469399648482994,,,,
BST1,-0.01907250419345827,0.08850008141802992,-0.017637124089150354,0.06555388923281492,0.02114880745101995
AGTRAP,-0.05253221279513737,-0.03259600222277288,0.02284823760716239,-0.0165975425423314,0.04806393923286877
LAMC1,-0.040550041484688465,0.06901869813386849,-0.07994864465078054,-0.03991845485843198,0.026749345798392197
COL6A3,-0.038404233826290615,0.04308285626647461,-0.03717945788135073,-0.017084116072222898,-0.021622371950687683
FN1,-0.03544944592993395,0.10404413662102097,-0.0633627730848727,-0.09204280672766257,-0.011760642188771318
MIF,0.08316259132214249,-0.10517720291104336,0.050806659836966125,-0.08303058633243687,0.020969372012115243
JAG1,-0.013704472689161445,0.05648484617101664,-0.03284811882353828,-0.05589510661035059,-0.006128928622117729
NID2,0.0305711224340342,0.09722676835351844,-0.042813501357002584,-0.00012851569317161204,0.025008833909754623
EFNB1,0.06480607629268569,0.04050273395314252,-0.03737930155686729,-0.006133641152131408,-0.019537428746571522
COL4A2,-0.017188683801020548,0.0845814711134784,-0.048335696820977964,-0.014739691446430767,0.007090248736236907
SPP1,-0.08119495191043298,-0.09804999557502345,0.05985074853795445,-0.10276640713825173,-0.06467967550052718
PODXL2,-0.02271765426064324,0.011154730417111366,-0.021445516566933394,0.04190493426319491,0.0709596940385678
FGF9,0.04621736020706336,,-0.018528676769693733,0.1384555510499123,0.006342366982263482
ITIH2,0.0010768254436293626,-0.025531696578624665,0.0603093763576945,0.05705491935030103,0.0040111960848739645
ADAM10,0.02827032198482422,0.020449278062135753,0.04680950368114918,-0.03811051658029149,-0.01278064090272808
CFH,0.042255789205994355,0.07079733955514511,-0.01334802531578981,0.02242594913795715,-0.003915352831994043
COL4A5,0.006153023549743559,0.06875418189603641,0.05654410799859468,0.06712643590091841,0.025489310962042225
LTBP3,-0.047064037152885034,0.04804359948408517,0.017088814355735987,-0.035809244675245655,-0.09593225605793118
GNB3,0.03664021597927303,-0.016986628152130173,0.06358044768564569,0.11421133804844091,-0.03385882418598666
COL6A2,-0.019144367729337294,-0.03901408785260184,-0.05573538788218008,-0.08057568728472146,0.012057319030475815
GDF9,-0.008856930903934728,0.00044656988240127576,0.07513157266132289,0.05299816360203639,0.02331497976388452
NCAM1,-0.00295294602536071,-0.08647855754322624,0.009537843608634142,0.011874012277998482,0.014925763487973509
APOC2,-0.0074795043065784585,0.01872967108633532,0.07537788772765955,0.025961207477538085,0.0692807809856413
BST2,-0.02858404909514739,0.02565795214105746,-0.005485076306343841,-0.00197207980457537,-0.011565304929587081
COL5A1,0.0200459756359988,-0.0007481428700917928,-0.022131635423199264,-0.06374964851445435,-0.03672499671893696
CALM3,0.02758746895048637,-0.030728881583338117,0.0035605333134107985,0.07778338375732693,-0.01405472158185557
THBS2,-0.0073937756691365856,0.07823561777444447,-0.02695089753589198,-0.03838007004038301,-0.06417686570290405
SERPINE2,0.00178589338462895,-0.029539504429108368,-0.003273789056702643,0.002301124969599428,0.08278207568901384
EFNB2,-0.0011281827950142963,0.03779670489630135,-0.01789494276269301,0.007027864788741989,0.02152359448896095
PROK1,-0.017110375241645957,,-0.015871246816392022,0.06257823154969147,
MMP9,-0.04018654033275873,0.09084254025904344,-0.0591116942682881,-0.049163653013822084,0.03682529331745912
NPPA,-0.012462200951044096,-0.07218980304179541,0.058384459093252884,0.12108984857057258,0.05965331429028614
APOB,,,,,-0.021910920162601957
C4B,,,,,-0.024262579546440063
NTNG2,0.04163141447328426,0.11921761213388274,0.03786192056841806,0.03529254711888052,-0.01989647901774309
LAMA1,-0.03955894949752341,0.03651474206915512,0.019057070859848903,-0.01269062002654542,-0.0019666530102011226
UCN,0.1197222360427386,-0.03387646375462153,0.006230130457313712,0.07050713492454325,0.0496390117183126
ARTN,-0.01942068405457299,-0.04566875058524094,-0.02987153666917238,0.009181288614903015,0.004077540130786795
PDGFD,-0.004033047640341967,0.1725404377724794,-0.042922542276959276,0.06285360229078653,0.02111173416081197
EDN1,-0.022982836342907095,0.03208150423655375,0.03505255309976934,0.044165403559832464,0.04137554237887813
ARPC5,0.006708176118127063,0.004364593472314993,-0.009101680277114362,-0.06136533285490596,0.05115527662697926
GSTO1,0.044487127758272314,0.003507135063729604,-0.057387948661925176,-0.048692245432580654,0.029290311497661536
PROK2,,,-0.013790872625899677,-0.02395498851113757,-0.01997766112473068
SYK,0.018858325001275378,0.05737749058678861,-0.03975880597416043,0.008649738656406537,0.031721405800139074
CD40LG,,,,,0.04857839820102364
ST6GAL1,0.033775872602494116,0.01594955223764476,0.002091086901884488,0.08887415079544615,0.02967689736851267
WNT3,-0.008209472602931084,-0.08304123593044674,-0.020840858683200267,0.01978697439136328,0.034963898943712636
HSP90B1,0.055922931984983465,-0.03962135570570521,-0.03883544892232441,-0.12083351167916215,0.020743142825471655
ZP3,-0.024404879005801305,-0.010248431367418506,-0.025596412762408566,-0.021555035198918136,0.01742621765271466
NRG2,0.0682410956376401,-0.04535102131722625,0.04510346123793674,0.0009940256205974993,0.005156289085285779
MELTF,-0.021585878743210603,0.0028199940074269047,0.0005036507353854118,0.06427995287829782,0.004343117736523246
NLGN1,-0.029557620884952066,-0.042601773919431894,0.018558037857429682,0.032615532920866344,0.012272725748880116
SLIT3,0.018276424958099464,-0.015936363165035234,0.02563230678346777,0.04027261179997287,-0.02215505418720596
CCL8,-0.020433950268288762,-0.048576151022307314,-0.03937859025199011,0.05626603860184031,0.03357563724719539
S100A4,-0.027757393517178035,0.06518793537410122,0.010210403456059669,-0.027942861831727627,-0.023314515777979904
TNFSF13B,-0.00930470329613806,0.005066164325029868,0.03254559817551635,0.07627972944856129,-0.014218344221783641
HSPG2,0.004849599942266996,0.09215351465617062,-0.03188897389840828,0.004139495702977165,0.011480093143570156
FAM3C,0.02109567703886633,-0.02825963590542078,-0.013458506547534737,0.061369341758234136,-0.06164978366786791
FLT3LG,0.007275895268783007,0.08334998526946338,0.02803380904847877,-0.016775641023265495,0.0018176648797324382
A2M,-0.07261308498409522,0.09454261763222747,0.041854055613468305,-0.03448886453197981,0.028333003113856652
VCL,-0.05598176318238186,0.05840065322073007,-0.014806364776558077,-0.007999996991361577,-0.06119058080057646
FGF2,0.060312325913810104,0.0567260977427809,0.03147235388574211,0.024670144383866187,-0.030737016012767057
AGRP,0.10632052184346012,-0.03305482498631446,0.010078181400587015,-0.018240585228315523,
CNTN3,-0.0013564877440603268,0.06245348779033889,-0.011657619844607926,0.17277036682173114,
RNASE2,0.00038900105493701895,0.02906740292986876,0.03504291344652851,0.011214093257610282,0.012028644182475859
ADM2,,-0.030533161977833977,,,0.10917835303293293
GAL,-0.0009178480859175016,-0.055337058113119265,0.007610096639253081,-0.015106639782371398,0.05442977174320082
CXCL6,,,-0.007122133843275977,-0.07348639420416486,0.0051309728736248315
PDGFC,0.010133033164086525,0.021157152667788445,-0.04348092197326713,0.053215506272840746,-0.009438450346717973
COL8A2,-0.0009486031805144209,0.020986818349027284,-0.013704894022223963,0.01352825760195653,0.09952185793897597
SPON2,0.061760157841150555,0.06855774757321034,0.0020393807245651114,-0.01978001062265677,-0.03645593521580266
LCN2,,,-0.034566221358918583,-0.01700119361733819,
SEMA3D,0.05011823541644537,0.014585415468163136,,,
BMP6,-0.01618520114024368,,0.04519372545373818,-0.014885341572271617,-0.036630655650054335
TIMP2,-0.028285860470268074,-0.0016975218114619736,-0.0352110472188547,-0.05340755967143219,-0.010094495153145503
EFNA1,-0.023597182424032675,0.0335957893664393,-0.012950272456544515,0.024840272480898627,-0.008746721617963884
S100A12,,,-0.017499478134651348,,-0.024541679467135456
TFPI,-0.037714143028375266,0.058145076735686294,0.006501213775895304,-0.04031375771104824,-0.026083507080171278
GPC3,0.012965376677176354,0.06325657550543631,0.046194178055675376,0.024798134664048326,-0.012215681233442875
NMU,-0.02618031345024629,-0.05889372560466641,-0.0020271167379420645,0.014207308596148188,0.04450549709409031
SCGB3A2,,,-0.01980564568563405,0.018855024973047054,-0.03542636649141457
LAMB3,-0.03353467013516596,0.0499440418824704,-0.016450759308621936,0.021157233767628666,-0.0018605455861847719
LGALS9,0.012335977562385142,0.05509213326543664,0.032149654508911316,0.043419933253123474,-0.02103619286047394
VIM,-0.07694832502320227,0.04470690018144426,-0.00546186705573057,-0.11957051965971313,0.08621902941202142
PLAU,-0.04046369785166819,0.09826183787178272,-0.00909504691248474,-0.018414592566831135,0.015726133472140007
TGFB3,-0.041877964920714654,0.0218729078710324,-0.023832926232923077,0.0055582801101544425,-0.005145358597448143
APLN,0.0013114218263881724,-0.001199493535385307,0.005700565260273058,-0.07491566886722521,0.06109503502339235
SHANK2,0.005641486288844288,,0.028761147682284532,0.07588441071656192,0.06333550509699498
LTF,-0.002014367428775529,0.03453891103185419,0.031906830630212296,-0.05396973005605846,-0.016217788994805745
PYY,,,-0.023125042731022023,-0.026169405347407373,0.08773580153972427
PENK,0.06545146752034088,,,,-0.02667706434484896
CTF1,-0.013219882495194799,0.004829497019326389,0.07010089157183044,0.08391168824798055,-0.004290839007216394
COL3A1,-0.012183795043550046,0.02467512226384779,-0.041530286619426066,-0.039718889573075816,-0.05970202864720644
S100A10,-0.03299401952977549,-0.026172501618042143,-0.010205519479746237,-0.10503868368407798,0.043418235665220524
FGF13,0.027178658511787586,,0.044417995146352654,0.09566445448097587,0.009404159003310679
SEMA4A,-0.013368047655717785,-0.005316449921209147,0.03691302985399816,0.08276478603235138,0.15118309792242984
EFNA4,-0.023045734376462464,0.05154126916847959,0.06586793165941253,-0.010724014911265635,0.03821354641184905
HSPA8,0.04949951716140921,0.07591578531464138,-0.04764310742911848,0.03152358972187619,0.055961912798562705
NPB,-0.019420693740336524,0.044594120963300406,-0.024709244409505036,-0.004168249815561309,0.02805038059196221
ULBP1,0.025131198453743103,-0.03305482498631446,-0.000680865989176263,0.053121037974463235,0.08186416903364667
SEMA3E,-0.03351128437665952,0.043166126176806166,-0.011636174059519137,0.10225320154526216,0.027099760280370613
FGF3,,,0.0661258722340007,0.17016519411446923,
ADAM9,0.021897094736202483,0.01263378117737472,0.012276416782943495,-0.06128908628404875,-0.005036548805259518
ASIP,,0.024144925361703765,0.07901941810915745,-0.041955266406113766,0.07494695134256818
IBSP,-0.014994869246600704,0.08854771367922862,0.04921961949998527,-0.001435677097563325,0.004325956632954165
FAT4,0.0007255887946749106,0.039648016790209205,0.007149857860188823,0.0028901984753850114,-0.007651497764128521
MDK,-0.02445424840082452,-0.02540925896096159,0.11381105511388145,0.012240381092189763,-0.0008416316305366491
BMP5,,,-0.039011820843587,0.12394764559637297,-0.04378111266778372
CAMP,,,-0.0213459105495686,0.10178471167566584,0.10057351311376336
HSPA1A,-0.011592786298343614,0.010434959146294264,0.02050758306105927,-0.06407626901887445,-0.028028732774191756
SOST,,-0.03894021825355689,,,
SEMA3F,-0.04187796434170827,0.09453096841537197,-0.03371314139772092,0.06195496402320609,0.050669085976820946
ARF6,0.014804611040119969,0.03336818428702515,-0.01661045840462371,0.0050149368171093795,-0.03474686459735287
IL6,0.02086892655577404,-0.005620452235088474,0.05218923122824715,0.025064481064717228,-0.01005567662671249
CALM1,0.050810146374377654,0.053489317370483985,0.03757340366602901,0.01840568795586962,0.08237579503771482
VIP,0.013006642116362616,,,,0.02403105030029404
NMB,0.014489469174006694,-0.07055159519609314,0.0933506478274059,0.0367087895863847,0.09597699128106096
CCL26,-0.012550633331884635,-0.007468409945655575,0.012006819377904994,-0.052934163906172796,0.07264432581283754
FBLN1,0.0021214822147513487,-0.04966175622982624,-0.05592844657924458,-0.027626657240774264,-0.07365075914195332
SAA1,,0.02992212115016278,-0.049720652738151926,-0.041358729258394566,-0.05657401862329806
MICB,0.01495293909712065,0.040667653770364375,0.0444301197208791,0.10211308372035734,0.05838273634803166
MMP13,-0.011844247411278833,-0.028926806668048432,,,0.1019731824947294
F13A1,-0.01727267948595396,,0.020701424744544554,-0.011102161759841503,-0.062157078740511636
CXCL11,0.021701866183486282,0.06958441436089093,,,0.10853718260370386
COL5A2,-0.04691928638436622,0.032346552567741334,-0.026410010448575983,-0.03527222217389081,-0.006803760523403306
EFNA5,-0.00262407819495882,-0.038514840174925076,-0.04864748259425301,-0.019195312490372058,-0.0023632008535924612
AREG,,,-0.014562886664051278,0.06431120257171334,-0.0815453985515028
EDIL3,0.0479498152903616,0.03182604606696092,-0.01302218583178536,0.06682368158964462,-0.03609241230545527
CD86,0.005621287870754481,-0.07688530046906059,0.05411629656083047,0.03343139413948259,-0.0074468682588709825
AHSG,,,,0.12636287193860674,
HRAS,0.051092356370164016,-0.01970357478850362,-0.03770072388556952,-0.03527717416520339,0.0257872517231673
C1QTNF5,,0.012634174561443274,0.06864040677302621,0.041830318334280914,0.012943025060245576
RLN1,,,-0.017720617798384006,0.008680147611582183,0.14244740748396806
COL4A1,-0.05332248310008007,0.10690513139581738,-0.0417660453548519,0.006273301088845375,0.01919909818881462
CCL3,-0.02538301601197573,-0.042545363599934855,0.05330876198314724,-0.03321545670196886,0.008454028811725746
BGN,-0.05389181257309357,0.08530897404902447,-0.06777148136415469,-0.012665972249139483,-0.0134305583182623
RETN,,0.016572566958902964,0.05978673271605424,0.05410670946979957,-0.024314571103865163
S100A9,0.06277432227889267,-0.00803077749898164,0.004358895488853402,-0.02942222846540375,-0.07209575985379127
HCRT,-0.0242145623482394,-0.012494957922764845,0.01267604013704835,0.010825513161067103,0.05462645300874222
FADD,-0.022700414612924477,0.04945881203495354,0.007734968151248582,0.02611645239254582,-0.009512365569389714
ACTR2,0.019649800479884398,0.007785829554533301,-0.04748257212564118,-0.051724425593837955,-0.03818784424090109
BMP2,-0.008552919115035711,-0.01942418027135122,0.015115013052401718,0.007654373885026495,0.008053339564858177
PDYN,0.025051956819856048,,0.09284723877104827,-0.0089318703367289,
CD55,-0.046769928604514954,0.04407412927178972,0.030956736253660844,0.019452176132552183,-0.012859728324556917
PDX1,0.06774288623369881,,-0.02668122519416791,0.17559279588016447,
CD6,-0.013861168278659847,0.021467500001561116,-0.020775755787413898,,-0.02266219878495935
IL16,-0.019058770054125818,0.07950375572158964,0.026415175891277176,-0.012860198778634886,-0.008639732859919707
LAMA5,-0.06279002058336591,-0.03318825849380142,-0.03152010863760219,-0.03637501683696001,0.022806893917165363
RGMB,-0.00040225154447024586,0.06871196259993982,-0.042170677536292674,0.05524820420155272,0.020384667855926256
INSL5,,0.038835764208360074,,,-0.012517431094193891
IL12A,0.00014179578772698296,0.0029500529904610663,-0.012236045565477296,0.1304307769200487,-0.014192723168326747
S100A8,-0.023388952652898087,-0.015397408608694133,0.00025715624993138253,-0.0012990914622049248,-0.002326882662525353
TAC3,-0.012752377654033526,,0.07244374222015881,0.03862143562877126,0.06801399123624072
TAC4,-0.015208934553342617,0.10546961011711631,,,
MFAP5,,-0.06003417389020043,0.00394665207053624,-0.004601210915513037,-0.0448138540301305
CXCL16,-0.01750865766413117,-0.055746402938663384,0.06325215202557594,0.044940949282612025,0.01821478958659031
AGRN,-0.04370784485459388,0.06355267129875637,0.003054588525627429,0.10577633713323235,0.06443869060841137
COL4A6,,-0.02355666461134827,0.02971450451839337,0.07919958211547123,-0.036830976671665794
FST,0.03459409817408198,-0.006871157011984433,-0.04865760366825265,-0.003647267929237383,0.0075671168608446235
MEGF10,0.006019075174318384,0.011294116903763373,0.03981004381910818,0.07125001765335744,0.05838648510577223
C1QB,-0.028202400179667467,0.003789090717064468,0.013812270126740332,0.015093666676901,0.010381568642774891
HLA-B,-0.049452832511906956,0.08222519555787915,-0.012541426011616855,-0.09614010003493637,0.01416003904313126
PDGFA,0.018118498174176594,-0.0032724849486764915,-0.015107782266133083,-0.050256046556104085,-0.014710761663537152
LAMA3,-0.010897675746826733,0.06432131768081097,,-0.019397109808714036,-0.029575259793296865
DKK1,-0.012550633331884635,0.17722756214170482,0.0956755379944528,0.002681213408251507,-0.03990763214424056
INHBA,0.07009861946551788,0.10990911147996574,-0.03901576199471071,-0.06874373809495152,-0.052837906576334234
LEP,,,,,-0.0212850065892821
IL7,,-0.017905461603904077,-0.033314762096337006,0.06159484317971806,0.0044970200074601
FABP5,-0.04531283862015337,0.03653709979612996,0.02262936543076255,0.024346431546839083,0.012511591609858631
CCL4,-0.02519982798868067,0.03332586934584005,-0.0072701612281279695,-0.054369439018311795,0.032817273540187784
FBN1,0.013036493224602272,0.08305422361643172,-0.016535825556959236,0.007559323173092316,-0.045455708608441045
TCTN1,0.00843292633630567,0.0019857705745820473,0.09824503877903283,0.026341034337850885,0.008204348679591463
NCR3LG1,,,-0.02816885621740791,-0.029205950676710536,
BMP7,0.029817007930766647,-0.04008810410258749,0.018318144413530774,-0.025145190135925748,0.07148697592222393
NLGN2,0.019203231119407624,0.013318796609529983,-0.0023682357335641766,0.07494970791733109,-0.0579194710747207
CCL25,,,-0.02939927856342896,0.018958427811218984,-0.03295488313442177
NPNT,-0.01472090725432767,-0.06043141366300178,-0.006887666547278686,0.013535924493288297,0.06584091599422645
KITLG,-0.026425815005917935,-0.043107235813970524,-0.03060809560183462,0.01567358156877125,0.010382761005735508
MADCAM1,0.05816269447835889,-0.06365329724274933,-0.021338531732440557,-0.022774371754417183,0.03712108757327896
F12,0.05247967733055202,0.004875967105897134,-0.009222414153456027,0.05884619582518768,0.06326749867955402
S100B,-0.02600860235022071,0.022190535501861987,0.01964580163513619,0.15290528085455946,0.08255605178356686
IL27,,,,-0.027623533376234032,0.031891404413576525
CD99,-0.036369942647624456,0.04843125488903239,0.09798753027377625,-0.015350555184092347,-0.04158340636678527
PDGFB,0.03027315162366349,0.01073094420459069,-0.029428226180444543,-0.019411798991561417,0.03435621011502944
CLEC2D,0.0410689559983537,0.032221737170401166,0.01753001028008119,0.12271899322197635,-0.017211080472575014
F8,0.023079223668776877,-0.03781940842546196,0.0023138613116290437,0.05430856850485866,0.08440765496881446
C3,-0.01505381565531295,0.049273954852550525,0.0009896669980942673,-0.05038134758570437,-0.0652794799062634
DLK2,0.014590959116024304,0.058958149211397276,0.10719647209726318,0.04773110094421884,-0.02369516378620897
TSLP,-0.015634195102157026,,0.03376887868972941,0.005653713938538408,-0.03617775823920646
OSM,-0.018599316693695744,0.013554452237796225,0.06675632653486785,0.060433890479468254,0.009556948056687707
PRND,,0.07486242734200768,,,-0.027687822720960827
SLPI,0.03383770503576786,-0.037802063137519604,0.011604077168682453,-0.10648607723892842,-0.049024732508234546
AFDN,0.024090853850329327,0.0695640493804234,-0.08272071769412236,0.05529841295967484,-0.004361091282380339
KISS1,,,-0.024305754603122606,0.036281904445347554,
ULBP2,0.014909203297538958,-0.0063806332912989365,-0.06418690395974898,0.027664438589441898,-0.016626307559184608
ICAM4,,-0.03305482498631446,,-0.019114199394670888,0.024625708052734025
TDGF1,-0.013383888476873931,,,,
ANGPTL1,0.10383299358372573,0.02963443409317016,-0.028888404400486987,0.09822576389246306,-0.03756841187741181
LTBP1,-0.022530945580269277,0.033154140906130176,0.030564690504085668,0.050669297930847824,-0.00474146043214938
