,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LMAN1,-0.00867840047679944,0.06948327931022179,-0.0716917195195028,0.008452957347981998,-0.03545659956043424,-0.032006749948841916
LYPD3,-0.06331223790779618,-0.019326441264688052,0.03656891711055408,-0.0062230013971698835,0.009976842426610339,-0.025498032700052468
APOE,-0.03042985233428192,-0.05565046693701469,0.02976563790589789,-0.03425557256556196,-0.025636522647110194,0.0003373205494464492
SOSTDC1,,,0.13774783566076507,0.06910011671417195,0.040951613268968186,-0.03498295854429698
ANXA1,0.06717329400830303,0.09258285541978149,-0.011048113754552922,0.011611339725616118,0.0030478283139342465,-0.02500118322067659
WNT2B,0.029781967691977124,0.006669607489173136,0.06145254007341756,5.74675212646872e-05,0.013766672377399732,0.0751538997088328
AMH,-0.08532461164612501,0.004021384082217776,0.027699711656231578,0.026936717845560596,0.028966269003145216,0.030725149721824867
GDF10,-0.03085670820484608,,0.009661360351115941,0.04131549759763799,0.06944952244408623,-0.010824734437175085
EFNB3,-0.07592471495239721,0.010070833505774741,0.015000583193181092,0.010002912610480873,0.046215060085368256,0.037678894836769346
LTB,-0.07144014946354026,0.05054629245381756,0.005217311593489903,-0.02232826466776687,0.025819622053023922,-0.020785203310037637
ANGPT2,-0.09144554953065306,0.084717339808308,0.06124382644476189,-0.05511162743186654,-0.04660606051870452,0.030706553161039058
NRTN,,-0.03096670734077822,,-0.016973408642468022,,
ADAM17,-0.05623875235705491,0.00742220212357586,-0.019208475253921446,-0.0353565754197472,-0.018170025084335597,0.0887800762182123
LRPAP1,0.04595738691740898,0.019735409115849978,0.0029628383712042325,0.049843976298068464,0.06701270062512699,0.02958242898487327
NID1,-0.08406199309180322,0.11244389350356863,0.011338401869696224,-0.04415924536095272,-0.061328873826930246,0.04498224286938743
MST1,0.04352248511313641,0.06594501458135968,-0.027163159216297028,0.07139658703046287,0.05358696633101942,-0.011897770544569582
DCN,-0.0998882015808324,0.10713401997623694,0.03490009824222867,-0.03660775946809708,-0.038787886772742274,0.054181646270687826
IGFL2,,,-0.02607061201788037,,0.0222980018698238,
COL7A1,0.1619583101039544,0.06005497175483141,0.02985546989556734,-0.022522369433647733,0.05224386766561047,0.05984900127466919
CALR,-0.04077033112897435,0.024547275544739268,-0.0953957878378404,-0.04637258509239841,-0.04993404869977718,0.05240198930807509
PIGA,0.0059244158534902044,0.07214334679728246,0.016687176085197698,-0.00872997771134287,0.05342516495451945,-0.016249493245481417
CD200,-0.003958113524933764,0.06110896898603348,0.063147036915131,0.015851026776692315,-0.0058790852226975245,-0.061418441171219314
GRP,,,0.04299672078850255,-0.01861705497095019,-0.0016281096398972953,-0.006733542369251811
CDH1,-0.010768225270139629,0.043346976620246246,-0.03211516498158912,0.014708598947392456,0.0469452339816633,-0.03788969679244739
LPL,-0.12245689275245455,0.014242980173439907,0.09246051869583284,0.05601155767338369,0.059057950862796124,0.07083912885301728
SEMA5A,0.051365269927677176,0.03330579384307705,0.0211763361002033,0.029727407715714877,0.03962437476381034,0.01592639609361605
SEMA7A,-0.014397560575295103,-5.617171955141101e-05,-0.023147059106404307,-0.05201812645833749,-0.0010282614681335425,-0.015976486618959864
SEMA4G,-0.07590477229651046,0.06104263056174181,0.04981739636030097,0.027315576523608713,0.041063852170103346,0.11757178364825861
SEMA3B,0.10881833956917013,-0.035640976357921704,0.004413807003798147,0.012382411528209448,0.0303590718885353,-0.03729095647609432
RPH3A,,-0.0014850157691116727,0.048381129254148794,0.02995167438910359,0.03604489770210927,0.009111191548546262
JAG2,-0.02596474618885301,0.037084977238153634,0.04737580595071091,-0.019446365799174768,0.05410753838572874,0.004221579044733542
CGN,-0.10768136037670559,0.028819874141517116,0.04092587431775055,-0.0009522585001863699,-0.0078086801373388,-0.020876574844193554
GDF15,0.039951396851748255,0.06074635068642949,-0.07585778087665375,0.05648159970330139,0.03884419527453684,0.08747664823877703
SEMA4F,-0.014323008234396148,0.13180382757801032,0.02215264393546753,-0.01696087104426471,0.06771363986029157,0.008712891108307036
NXPH1,-0.05507795974831107,0.09234115681266088,0.06331630299932983,0.033843802989256266,-0.008488917805271499,0.09468671468858054
ARF1,0.1544896343988639,0.06753941097719224,0.015428596714010265,-0.02497234178676928,-0.030972009270951294,0.01905004086179237
DSC3,,,,,0.004298453157010171,
EBI3,0.07696447490790087,-0.007806742739662988,0.0026268762035712625,0.020437032754498635,0.033195718171630285,0.06014785084950617
TIMP1,-0.13332555414869,0.13718994696105608,-0.09824570613290128,-0.019400447487029224,0.0017988087762093956,0.007110779076511201
SEMA3C,-0.04564499663816783,0.01734219150467167,0.024189306365804502,0.04828915436555895,0.008573955689236447,-0.017207920281150098
GNRH2,,,,,0.0010131216962448587,
GAS6,-0.05799487202163962,0.0342678993599607,0.020089158217465146,0.05864347482084352,0.037395896696019365,-0.01951424255701137
MEPE,,,0.04431718826176105,-0.02872937242494653,0.043996905485232336,-0.010267816138965633
SERPINE1,0.027884791463801538,0.053841634450749,-0.10829150707041683,-0.03575223948690714,0.023103282496091285,0.020781220819554573
RSPO2,,,0.056580225503958005,-0.03870003964862125,0.067347170473924,-0.008903209297087917
SHBG,0.1185537175012491,0.026374636391575,-0.023157511343944448,-0.013137549043003793,0.018658968465127154,-0.015282487574210567
LGALS3BP,-0.08943214690259926,0.0012685304739631018,-0.03678455836027147,0.007184945155869456,0.051656407442262284,0.03235914919215237
LAMB1,-0.08705487465026404,0.14022114295391339,-0.08295294174317867,0.004739835152935157,-0.024990800989149384,0.02579854019432178
SPTBN2,0.04418502635078306,-0.03897098094712176,0.020358149127758973,0.08033351770027826,0.08972694292771724,-0.014966705210519902
COL1A2,-0.10650059336481701,0.061019225824312656,0.005171193709143638,-0.051848905628140984,-0.09473645669309097,0.048553530275626366
DEFB1,,,,,-0.038765043066443114,0.0008465500590347042
WNT11,,,0.05856825858508759,-0.0399924634413126,-0.024022880898471887,-0.019513322869906664
LGALS1,-0.1139836312823035,0.09713409356757437,-0.08727628495178232,0.0029816362770853084,0.018936329487153344,-0.04101342105468997
BCAN,-0.07741952137533574,-0.01009284617983919,0.07030951736292984,-0.008841956974382628,0.042269634890476124,0.05941526001625903
ANOS1,-0.04293498110731936,0.024838966473885095,0.03500037506952695,-0.05219596516102697,0.006952349064427704,0.009982483521248853
EDA,-0.06016531206207303,0.0038684030970477447,0.001502297132166328,-0.02834597392723745,-0.05177137537626507,-0.006020697666437451
FGF22,,-0.037295688919440156,0.07292635117076612,-0.02857720848313567,0.10259497485550786,-0.027130492352087816
SHANK1,,-0.0014720697244478824,-0.03159959707872344,0.05987559348785954,0.02304785762374205,0.007476580514797361
NPVF,,,0.015046836170491459,,,
RAET1G,,,,,-0.022570544847933804,0.009370698509653214
TGFB1,-0.006125074078840601,0.07499490031159647,0.018774467327881652,-0.034667702728960255,-0.0005925495446114,0.04785284230347339
MSTN,-0.010191299805997107,-0.0055066218253259245,0.06687720713370209,-0.0021756009402150675,0.015390726096606182,-0.02430030897982955
WNT4,,0.01582417225628551,0.08310895935496618,0.04943804252676201,0.010773693415718233,0.011552026246442481
TNFSF4,-0.0054169622905184235,0.07192142202184443,-0.009267370214960262,0.017689479002574858,0.018935626121026363,0.06955215366327726
NTN1,0.06920347446317256,0.08713834687432252,0.03676947656308231,0.027970669909497,0.0535594728994628,0.07821374210727741
CXCL12,0.0812861610313454,-0.048733490923587246,-0.002979702723527001,0.0007153209461745909,-0.03258023264428955,0.04540855169892048
GNRH1,-0.07646198717144052,0.03199152997607357,-0.05021066065653112,0.05671004756832642,0.039574251619650294,-0.0246476154005029
FGF8,,,0.0807882657767338,-0.023453840984799273,,
RIMS1,0.059954933790883465,0.06947842320351233,0.08916657880934128,-0.011568336356443089,-0.03903358590589685,-0.04426312914336562
FGF14,-0.028556982490259397,-0.04371969699914235,-0.0036094513139936393,0.013322359487658357,0.0024203676485359776,0.02681960929134337
IGF1,0.007842481172323007,0.011660498224635645,-0.011538569470389707,-0.014389286996937914,0.05129660569170953,0.03404177441260225
TNFSF10,-0.08435370001301762,0.06787438242254532,-0.0019516481281864756,0.04961889394790105,-0.0031221274847289832,0.0018620910502634884
GDF5,,0.017153435164596647,0.005628252670341096,0.00689659828720502,0.057691428096151395,0.007270126826849264
CHAD,,,0.09995133796625857,-0.02653036710725807,,
RGMA,-0.010582751982531708,0.04949734267931501,0.04493938266574172,0.01028920381545394,0.07521522024361939,-0.0035147499702530035
WNT16,,,,-0.01697340640215135,-0.009146989584170657,0.04611693026729444
CX3CL1,0.053110766454396864,0.08167513508713495,0.042409104406714374,0.031173461251452362,0.05677130931632619,0.03222422101551546
FGF1,-0.006398144501993813,-0.06844746425673942,0.07897453972104133,-0.02770692454255429,-0.01741141715002777,-0.033363621634542276
ALOX5AP,-0.0748410529610084,0.03415427848186281,-0.032767898736126844,0.003667367672586602,-0.036079917592798424,0.037607361044434726
IL1RN,-0.07478409116494932,0.010888784549217984,-0.05601069307225016,-0.047292849161276365,-0.056689176057922064,-0.014735206930999124
PCSK9,,,0.2396109891518307,-0.016475342406457698,,
NPW,0.0748867429914047,0.086623943131725,-0.037183210019046696,-0.04746598708917851,0.016298737401943326,0.07898521400705517
CXCL9,-0.057567333280731624,-0.03940747468060681,,,0.015638863709374586,0.0736970560236591
ANGPTL4,-0.0868245035230572,0.03888094025999238,-0.08444631015765564,-0.02792019010699888,0.005044882614689181,0.020639836724427665
UCN2,,,-0.04134211815913765,-0.01861705497095019,,
OBP2A,,,,,-0.020332652022234755,
COL4A3,,,-0.018833153865591278,-0.026038063070968655,0.11033797833635875,0.0466556719389193
NRG3,-0.03085672774471051,0.0563658645605606,0.09759169977314598,0.060396312872810075,0.060686808473034086,-0.05501811121875571
IL23A,-0.051039367008743335,,0.04894872889508945,,-0.000646726143633397,-0.024125031860212063
COLQ,0.02113802376626234,0.0859074403019437,0.029054878888989215,0.011487482844906874,0.04133899527220917,-0.007238192607744955
SCGB1A1,,,-0.029930134787232273,-0.019062073338108648,,
TNFSF12,0.006794106237969043,0.04192669163374113,-0.029128096469795348,0.04279753022928326,-0.0035561739625249917,-0.0038873907358376644
DKK2,,0.07812491572523197,,-0.02194128410407934,0.042430881423258134,0.0846351344046768
FYN,-0.10132477392112284,0.018317956472622143,0.079454208309853,0.02027705723720011,-0.018234134278227565,0.03368411384675481
ACE,-0.08386536360955195,0.1360475994594753,0.07275270845337227,-0.02167926166183884,-0.012753312720902701,0.0405963281598808
IL18,0.06621865219198524,0.048090812321308206,0.08080536805288935,0.013195186610412581,0.003911113629999896,0.054302319015959034
PPBP,,,-0.028173380220284493,,,-0.020141238377167275
CCL27,-0.03976582897553073,-0.030459493106115593,0.027387713778596313,0.03546221156122295,0.0808004705924799,0.03065461845425635
SERPING1,-0.039548819475449574,0.029750853061582583,0.01906825513386204,0.002647425164527852,0.022121912016347996,0.0009334471037720433
AZGP1,,0.05054590944229971,-0.010089009962548726,0.023550760771958917,0.025507573330235705,-0.025964747050931658
INHA,-0.030723841837985735,-0.03851418556062595,0.02677938118726937,0.005070056045403897,-0.02816431210129116,0.04541209193277259
SEMA3G,-0.057896444684251994,0.07595161838886619,,-0.027333461215306852,-0.03374528720152767,0.01956537865590054
OXT,,,,0.05422691452032493,,
COL6A1,-0.10256297417375393,0.12172279335070377,-0.06288806248423441,-0.005374298852999526,-0.038542641500037216,0.044229094597615405
FGF17,,,0.0399648436230852,0.06067784856968285,-0.019370781218744255,-0.030608199491546955
TNFSF8,,,-0.02607060921296601,-0.016973408642468022,0.012403458723957969,0.021873672836181655
FGF20,0.012151475661074248,0.0009676272876833368,-0.000467009845676444,0.029752481062369773,0.0058258268579343955,-0.016789660322234973
ICAM3,0.06056255320082178,0.13907946625947454,0.10661960398381527,-0.010821656542463864,0.03465541703163929,-0.03489875767749503
LAMA4,-0.07058962114185201,0.09541157488449876,0.014825426309316176,0.013210003225193992,-0.008814368095162143,0.06357704589542847
DLL4,-0.05563346869648467,0.16229901751816414,0.15535276364587183,0.0020392163948765836,-0.010321703227387187,0.040109701857225344
SEMA3A,,,-0.012757757084537977,0.03824325481641849,0.013401344058312578,0.0348209436000866
RLN2,,,,-0.018617052918027125,0.06933559622837214,-0.019724640088913434
C5,-0.062107168328902534,0.08937524064416619,0.034458108898918566,-0.01303261769141275,0.059421015069142914,-0.02561997200676851
COMP,,,,,0.03114441460995952,
C1QA,-0.0035531896959377523,-0.01830489015973589,0.04284729770841723,-0.010772821834935453,-0.057057399720272926,0.027808972056473643
UTS2B,-0.00953864663673726,,,,-0.023820332210798417,
COL9A3,0.07518266509081994,-0.035243950107726144,-0.018814015282674647,0.06572355622051539,0.05169239277402956,0.048220827910929465
DLK1,,,,,,-0.02024059144583431
HGF,-0.048475580572946105,-0.044458719346319196,-0.021428558971900276,0.0002761163477684051,0.03636025310092306,-0.057635465780375636
P4HB,-0.07752674074972173,0.07008696073361698,-0.1053599855042003,-0.021188925928434674,-0.05042181672362276,-0.011897189008152698
ADCYAP1,-0.040477317860986774,-0.0291045709961956,0.08122571782444168,0.08051133861614504,0.003533354713460819,0.012013394151816825
GREM1,-0.04921841533786071,-0.06792125476471796,-0.03984416291377764,-0.0028195863469608292,0.03746387776365191,0.10616687346322147
EGF,-0.03735498624403737,0.06145696915095437,0.05157391017076611,0.04240273544191988,0.06348244187585529,0.015387140439140103
VEGFB,-0.039412875682420245,-0.0931184617807404,-0.013498815654157507,-0.02365242497323216,0.06697569070453524,-0.08249647266289753
FARP2,-0.08057014277026658,0.03822052200236779,-0.003076535196586659,0.027782663894144504,0.03864545826458502,0.052015817845206286
IHH,,,-0.02771862706474348,0.02234651378323475,,
LAMA2,0.018556727975097182,0.040194734796749794,0.030760862574879998,-0.016159114687323877,-0.01467617852109272,0.024120896949036408
SERPINC1,,,0.13867739867256232,-0.018161788539041004,,
NRG1,-0.06696327645603974,-0.012453570239105443,-0.006405934543494432,0.020295294491182492,0.07056108718151437,0.0023756677353398603
SPINK1,,-0.0025901313320294524,-0.036535645420347894,-0.022324492885654773,-0.0038301913910132263,-0.057355625945210466
EFEMP2,0.028407863794182923,0.021367723985881115,-0.04483381713198351,0.005967175149323138,0.013747245113950625,-0.002220770249763548
SELPLG,0.07292223702500346,0.05878386069740126,0.054817811370728976,0.021683577715398746,0.03781597997927857,0.12157351871268261
GDF6,,,0.04911106577934851,0.08236405916390298,,
HLA-E,-0.08746399875955364,0.059684209216322726,-0.018614013252187436,-0.06181776279360727,-0.07105468846652839,-0.014391626502867754
PTN,0.09455062568998697,0.058702247534659045,-0.004905168307823524,0.044609279857606876,0.07468017208342968,0.09410643797930902
CD274,-0.01549282268609151,0.10033722118231625,0.0006640608596883189,-0.010951136439455406,-0.014082934443706525,-0.03637187812861782
CD14,-0.039446220102786644,0.008464133585090206,0.0008665885685165627,0.008850383660313611,-0.07024579274663068,0.018454409629930262
SFTPD,-0.014985693111475684,0.028438780246863738,0.07572716534283318,-0.01428501475372296,0.02811712450966999,-0.0393451422401138
SLIT1,0.04201918652142841,0.06712234268653808,0.0038058995608128763,0.0631308812343097,-0.019481203186400304,0.015237629242571474
CNTF,,,,-0.01861705497095019,,
BST1,-0.04728095041246625,0.04725397737630816,0.08402118938548277,-0.007461412900961965,-0.03240015507891001,0.0004553777658273315
AGTRAP,-0.08220657894569695,0.030055394373264453,0.02577633391713483,0.03693745128379247,0.05468180069520317,-0.005806028380819051
LAMC1,-0.1074759492200498,0.08312017448839862,-0.06189564317139601,0.024457889262331924,-0.033376992895408686,0.0464046922841515
COL6A3,-0.02234884486574903,0.08362554182702438,0.0006229653588109082,-0.03248321048120213,-0.03818048067852835,0.0937411768996075
FN1,-0.13908489986650552,0.12167899273796542,-0.08495275014221801,-0.08289695970607629,-0.04439512582718856,-0.03164105863024037
MIF,0.0066299849053989765,0.006513968631860413,-0.025903821775763905,0.10071986684850788,0.08901093304445051,-0.05186620634998208
JAG1,-0.03524886993099155,0.09997535833262863,-0.021025522759293737,0.0694477191150771,0.006288077158064165,0.017404875755790063
NID2,-0.08654748321246819,0.05076205179455737,0.02801693377934705,0.003824678965518366,-0.04631638192759523,0.049192841251839925
EFNB1,0.013070662160039239,0.022789493150876396,-0.0019193610356042067,0.02741502079249534,0.021970671533632632,0.12807685460704896
COL4A2,-0.17746487180747353,0.08735689889716625,0.013657223962287307,-0.0374704658246434,-0.04129109927283563,0.04073506996449007
SPP1,0.019459904659422607,-0.0945427863397217,-0.06695505877517861,0.04974970846108226,-0.0282170107282958,0.028256232367964755
PODXL2,0.02814212564908197,0.0577122069266864,-0.0033392476925515288,0.07939947701149272,0.044664475517405794,-0.04075025156847481
FGF9,,,0.09704803073121049,-0.0010356839765632824,-0.0034606038429551957,-0.03171643209901876
ITIH2,-0.02830870002274279,0.04750735137542887,-0.026866618899228274,0.030609940262318308,0.026355212747912048,0.09030029093361566
ADAM10,-0.0495227266156466,-0.001387829420503584,0.009952333129238971,-0.03143142954038747,-0.05975968286726303,0.05686951102154789
CFH,-0.08639819120534281,0.01455371041429402,0.08692825075404975,0.0037024095337142523,-0.012331307291470117,0.049495887828016304
COL4A5,0.009486069507763635,0.0005840981248271771,0.06425135856682103,0.04637106604636154,0.06824009696804148,0.013118770424450244
LTBP3,-0.08685057403517035,-0.008331368014167789,-0.04131145965134033,0.018969466709470636,0.07118678423865933,-0.011471624728129319
GNB3,0.07516516514767606,0.045632033883652494,-0.00558907236963474,-0.046605196761703827,0.0371096208607195,-0.00352684634614658
COL6A2,-0.08319161407401815,0.04953350713401614,-0.07074050648319516,-0.049464062475914186,-0.025939840362454485,0.05416706093601647
GDF9,-0.021567012338704353,0.09941009963836783,0.01328621982454541,0.03338145818833037,0.06853352308655423,0.03159507023195724
NCAM1,0.0423688924813419,-0.08726713505502354,0.04425046642655845,0.020887123312094094,-0.0020036867697006285,-0.029673590607392625
APOC2,0.021118675866457614,0.024892788799901224,-0.033397248834792045,0.0303915546929697,0.03956047074584321,0.06553452627393652
BST2,-0.015089441390934362,0.014403867220341626,0.05457768721654856,-0.046582994742989936,0.03492940173750286,0.04778305418098579
COL5A1,-0.00636995298227077,0.14085028287807771,-0.051154401902264626,-0.020624828812175536,-0.05988065519516959,0.008614837905267198
CALM3,-0.05191662333665727,0.011055288939084097,0.09596091703025654,0.06217244701136778,-0.007925175290689044,-0.04454638304567661
THBS2,-0.041984199288895796,-0.03615682983329472,-0.006612912501466946,0.019928075375444183,-0.015149606328617922,0.06547415637447637
SERPINE2,-0.13383972137120445,0.05857539264822967,-0.07826330715396956,-0.013853265469056988,0.004855612432288822,-0.010099300385770919
EFNB2,-0.03413023584710293,0.052588273500325765,-0.02468966619850614,0.003053018552347566,0.04142614591070967,0.014933187701456015
PROK1,,,0.03873529597942211,-0.017457948094420462,,-0.022494421860426484
MMP9,-0.13109958515330034,0.11907964801021476,-0.060908329626524774,-0.005228582072210429,0.028267139001854978,-0.03832903911860895
DMP1,,,,,,-0.01908428394286358
NPPA,0.05201477788465584,0.0035057140069620924,0.0827193311354853,0.00042702364767691287,-0.024223876669433982,0.04990905712137007
APOB,,-0.006821269619359479,,,0.004747014596742707,-0.02249442150724072
C4B,,,,-0.02155183818184821,-0.020332657707488166,
NTNG2,-0.06962498816631862,-0.07303079071188133,0.006290882759682366,0.0030044396276923736,-0.0020937763948047894,-0.004759738004024546
LAMA1,0.035206910105663215,0.1033921964852192,-0.012876229488274915,0.021769753385469045,0.10266988142971704,0.03832175172110075
UCN,-0.017323999294775124,-0.025868277568378926,0.027609960941867816,0.011181243284911184,0.04165927842155738,0.003564169658973911
ARTN,-0.006413763985027978,-0.012091852583751452,0.0018655077136148094,-0.010786075365299592,0.06663259143818855,0.00116209924119
PDGFD,-0.05757089352522121,0.039980660622387566,0.04614341607643452,0.035052627929448736,-0.02082143269485724,0.05030427241648335
EDN1,-0.11802784204802297,0.023768299933734593,0.06086157735705698,-0.06437447440000897,-0.06636865010316044,0.021455900078740073
ARPC5,0.03842343987036306,0.05204711320422813,0.06104617043400869,0.04411502712846538,-0.03438711118425558,0.07798293492214627
GSTO1,0.007915016240930935,0.03249512324817114,0.0726623732132889,-0.012075880653877498,-0.02134053288672709,0.001387420023237643
PROK2,,,-0.0255820191154748,,-0.016741787272365343,
SYK,0.054506411926806525,-0.026984703539157308,-0.008944965589280847,0.06575396068567765,0.027382737439098984,0.030159118198182885
CD40LG,,,,,0.04213842245660863,
ST6GAL1,-0.06399552923120579,0.05859728447162945,0.08637655801845445,0.031578690306139634,0.005372634893791633,0.03291422669258365
WNT3,0.1029230468287415,-0.020918285987360632,0.11177992695506991,0.013055335179981621,0.018724962761397932,0.02553829464283813
HSP90B1,-0.11272423287370067,0.0508555011828865,-0.1102161091813493,-0.01766663870602556,-0.03301762245241411,-0.04534400329436329
ZP3,-0.02252891130512557,0.10922898943263655,-0.03620258781659189,-0.01734649550828541,0.024172742148709382,0.03926930308133874
NRG2,0.08920113353654698,0.019400239144741708,0.020927292219594388,0.01092466925650639,0.1347993116888786,0.0001598371083784578
MELTF,0.003724959575612268,0.0003528272712380915,0.06725081473736114,-0.017976205792954742,0.014716965966918839,-0.012556093878559951
NLGN1,-0.0378135746653175,0.03624495355363826,0.008757816364870162,0.03511547377489246,0.00573828571336667,0.04496729625296037
SLIT3,-0.04047728555775294,0.01435535104958339,0.059875040133038473,-0.0013709371362027383,-0.030590442240511908,0.051644845134726045
CCL8,-0.04995282539445726,0.0766427392006489,-0.002044419140438669,-0.03761754927438088,-0.06266782988155403,0.006456483925779678
S100A4,-0.05965564001961689,0.07560276066485212,-0.003042838244926595,-0.00427413585402483,-0.07360576077683191,-0.0051668506648622535
TNFSF13B,-0.061160513796868037,0.03583256676565185,0.05928939811709004,0.027718761822336704,-0.006922974046651273,0.013122891717257654
HSPG2,-0.11741094729528326,0.056796730142732094,-0.019068734873624666,-0.04242940921836743,0.003739286811660664,0.05568854873739982
FAM3C,0.0672446837289961,0.04118786224053494,0.015456510939862882,0.045925586181427586,-0.028754386793755395,0.046834440731413414
FLT3LG,0.09118778555183585,0.01926083804198793,0.014525683125428209,-0.014792057349874651,0.04772757875965942,0.015845023604037244
A2M,-0.13666465506318817,0.03768022695195875,0.018418408600787323,-0.019535866392937515,0.0168120313493992,0.0028770103768306554
VCL,-0.11962418313610482,0.019042424442387955,-0.04676323595833454,-0.0005050958601566926,-0.03254013125785942,0.012177741386213654
FGF2,-0.09280961343175673,-0.02284898701259407,0.03814970325995589,0.011788276372330606,-0.0067240700472098215,0.021594596919007964
AGRP,-0.03399161659036032,-0.04707881630948104,-0.019479491704671902,-0.017930081688822107,,-0.01678965617466174
CNTN3,-0.04772392956373206,,0.07901128741016215,-0.02326988995347507,,-0.024398847677988448
RNASE2,-0.0030046314786491978,0.1317449737394462,0.04840063255556543,0.07409052370382418,0.0009062446909007082,0.09098218614221276
ADM2,-0.03139848828942842,,,-0.022888284161946906,0.06774221517964443,-0.01797083841123237
GAL,-0.05690534024604329,-0.014102323910440409,-0.05717359405544091,0.010034748401944987,-0.018618944814802675,-0.04440278798170265
IL36B,,,,,,-0.024125009018894677
CXCL6,,,-0.008431510989711179,-0.03057755285845499,0.013909501900889718,-0.010377086550982162
PDGFC,-0.004796949881448573,0.038250361274883835,-0.005373374725298333,-0.02165410539601715,0.057536132221282586,0.02116558953061304
COL8A2,0.019991436316209456,0.09068138227542985,-0.015155860337997417,0.019954898478376455,0.021614979168627767,-0.049693572178283886
SPON2,-0.030676315356495048,0.023147740744990403,0.007702078150387655,-0.026446498451808676,-0.005722375619373745,0.08010802335586616
LCN2,,,-0.04101590793922669,,,
SEMA3D,-0.012285607415221464,0.0034876668995800324,,,,0.03226071440954972
BMP6,,,-0.003970982205758163,-0.03328341254093102,0.02755783004270248,-0.018423636158431927
TIMP2,-0.0096266833843826,0.017169875813144386,-0.0623821229088322,0.014901240595902119,0.0025936554041932776,0.07274106204098282
EFNA1,-0.05302688643357727,0.05218832136758342,0.02946565786492621,-0.05467465534558882,0.025245862667865823,0.06228302223085874
S100A12,,,,,0.059423433502614025,-0.01578570890273044
TFPI,0.028426973293391996,0.07856988500161388,0.016195978210537698,-0.010424764845520053,0.002399663675671563,0.02477199681982325
GPC3,-0.03193204776958548,0.025136252085254697,0.07895550894678623,0.005476819698034193,0.04290038283452147,-0.0069794330928827746
NMU,-0.002619669956410359,0.027496469934679253,-0.042398032358079485,-0.034991294089458676,0.007056233601640788,0.041230204416660705
SCGB3A2,,,-0.023462105540904152,-0.030069017957453658,0.09903009591925485,-0.018423652649725685
LAMB3,0.01271884901090446,0.049675579759172896,-0.04249433478732713,0.048480660482005396,0.00544013399705538,0.0030472321249416768
LGALS9,-0.06421724730097163,0.06371225225631194,0.04029969783473783,0.05114075743835991,-0.007704378815178175,0.005933682139102262
VIM,-0.0648284826464218,0.10298090503558023,-0.0987604100604274,0.021595440463593473,0.07308135429058787,0.017537169382263327
PLAU,-0.02619459746030613,0.12152095943111432,-0.03500217069987346,0.0277052826487001,0.05929074901140595,0.05508965890821228
TGFB3,0.01800115803867932,0.09548640692042643,0.057992937335242786,0.031158432541319597,-0.03670891390941925,0.07661032203227415
APLN,-0.07977810071812376,0.05139812902906051,-0.07816730831668073,-0.034658915564229405,-0.036988665933962536,-0.03195235677057098
SHANK2,,,0.039229356558723893,0.01821227032537868,0.06993301453592572,-0.0345114959478582
LTF,0.12357684131846243,0.010004033036024743,-0.015342607885460997,0.03999661091674873,0.047417379525186515,-0.09839351426910084
PYY,,,0.10549122991810364,,-0.016966489308238727,0.012690762184256708
PENK,,,,-0.008638599426854859,-0.022356057274381495,-0.007679331715595073
CTF1,-0.07637516749230357,0.10169780127294666,0.006441746986543367,-0.025230560942165543,0.06815889417779664,0.05875749067516843
COL3A1,-0.11781640119006315,0.08501309387504885,0.006379343912695691,-0.05420589122669651,-0.061371225522395365,0.07440673690470873
S100A10,0.016056076885984615,0.0997408072332732,-0.05384851978749509,0.028728859252248096,0.04223248428047299,-0.0677307665075465
FGF13,,,0.03859465815705404,0.035834655494763584,0.039105658953596995,-0.048860032823357664
SEMA4A,-0.049586632772240354,0.16442209662695276,0.053318582903432415,-0.03486848367027182,-0.046500148657699754,-0.062839227087696
EFNA4,0.020333229650609123,0.11586280973022371,-0.005969779599051481,-0.05714417442368577,0.03377354090711962,-0.0019413372043595883
HSPA8,0.02586241307413104,0.06750461982064718,0.05500286481525301,-0.020177983253785732,-0.11402400772112732,-0.028856817856717055
NPB,-0.046578957269524074,-0.04500737067587697,0.02708892794718134,0.0400910149645644,0.03959131644253271,-0.023706013139181803
ULBP1,0.07343034497318471,,0.04327904956278292,0.0621509452186569,-0.029620647103436294,-0.03704696574106533
SEMA3E,-0.03826891238366924,-0.0017249129060860828,0.08186926894115057,0.04507884810710387,0.018572339734641886,0.013591439673764937
FGF3,,,0.08546208427070104,0.0179827951692336,,
ADAM9,-0.027452981694669924,0.0855404090844745,-0.054488731065395535,0.022923450053277814,0.04722921009608498,0.08774209402611073
ASIP,0.026572366615073555,0.09786505786959497,-0.005173937390357499,0.048122123361591454,0.03907445791120103,-0.01103515497494005
IBSP,0.00581552613842473,0.2034410311701867,-0.01247270941088602,0.040802423979942555,-0.04093667647743948,0.0062349412312469625
MMP12,,,,-0.016973408642468022,,
FAT4,0.05513860461809743,0.053327189686877934,0.07220980988642149,0.027059498788846757,-0.054624184661416095,-0.035452560904356945
MDK,0.025332981597440404,0.04605491332972128,0.008104268412306811,0.07431093600421117,0.006085028382466926,0.07306009849745228
BMP5,,,0.08256978699147652,-0.003945907243298693,-0.040426454262709695,0.02097747307552675
CAMP,,,-0.03330071379848629,0.06456813008349661,0.05960939338373909,-0.023049168598081645
