,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
LIF,-0.0002446573280962858,-0.028567583725865417,-0.005716239713526656,0.004341018007698783,-0.013036696439190676,0.04725039548396164,-0.09239081184554386,-0.048930067971283055,-0.07875511099923044,-0.03202227604502128,-0.004111090717598384,-0.03791959233475897
IL17B,,,0.07190252800983363,,,0.16021935932324585,-0.03624602864454452,0.0008571710106586044,0.10878547908304194,,-0.00782876721188574,0.08689690579412007
MMP1,0.03875388581181116,,,,,-0.05112430312601845,,0.023730757501413284,-0.010276471282436975,,-0.03228253191110993,0.13175842527080167
MATN1,-0.021170373717447188,,-0.012288747867906458,-0.016503059331277034,,,-0.03960633174535789,0.07088290792719841,-0.003797342411399439,-0.0229562302138945,0.0034177253909641507,-0.012594577715422389
ADAM28,0.07436849848887118,-0.05142544358043102,0.06556494537898659,0.006488258264505695,-0.015940028668555182,0.13809992969200713,-0.035688085393215475,0.11187057000323769,0.08162503953876525,0.0045500378883322635,0.06330443427138259,0.09826788616065911
TCN2,0.022519022916573185,0.041374270039716804,0.07156930709894439,-0.014950092844679541,-0.014841273673530005,0.037933456053962096,-0.08913378730233165,0.04744380714831019,0.011381639225585832,-0.07515605988053294,0.009940152822570254,0.029868181845325466
THPO,-0.0016433435007729524,-0.02537108497580048,0.050217493997911776,0.0008294364745260583,-0.013565920644667597,-0.04181540467084418,0.013774802364695702,,,,-0.012126648395363896,0.05560000872845352
CUBN,-0.05593732128298818,0.05593291736926933,0.008271320347821791,-0.010707252195631643,0.04857931453029849,0.12288058008857895,-0.024102900957131777,0.03716433965898157,0.12343344883031858,0.04646254040837829,-0.04105537021138374,0.04255372998258903
TIMP3,-0.03356179053032043,0.027804555351495182,0.08052157086421594,0.0036356978930098703,0.031791007738175475,0.09442042519855254,-0.055025763701667,-0.012257558415168221,-0.02688314886384995,0.032244556715285776,-0.04575187676847593,0.16206218455944718
PIGF,0.0011507579548388255,-0.006625684905741816,0.04969176610168039,0.02717533130044828,-0.019594199796446596,-0.04973806677150632,0.006985867342268856,0.15169065489530686,0.10852220170754304,0.0522913401790361,-0.003643944631901852,-0.03962088044326123
CRH,-0.018891214344030287,-0.0141057615366869,0.007242816850156076,-0.02597966763996913,-0.02454470783292361,,,0.018054129141494634,0.0325140591161286,-0.038692438203418535,0.028909450541601555,-0.033809292711555444
BDNF,-0.01235897865537586,0.05119304039546126,-0.04550196183508245,0.012337514356157151,-0.022068434461902074,0.02733873523364563,,0.023892927097185546,0.0368704302363458,-0.0019798614736910285,0.051112448229001316,0.023129043034788504
CCL5,0.08624191511502144,-0.010377822028294816,-0.002008150084184589,-0.003146843260059543,0.01859430110447477,0.12079165047264583,0.0681110835057466,0.06230320410081107,0.03375415568848976,-0.023877189249863047,0.0268608303019957,0.18691597572182211
GAD1,-0.03954103264412065,0.05218527329580495,-0.04051362266161143,0.0017748269073241286,0.010722283956491671,0.004727530558668449,0.05006715041689493,0.09288076199501377,0.12968937172019349,-0.013257613667287256,0.006493320150054807,0.05105885700007748
COL14A1,-0.00327700079468288,-0.009330541901575756,0.0010251700109127331,0.004355093493357137,-0.017769457574562015,0.02909120395575537,-8.176115620966844e-05,0.03927159419327875,0.011705540786551342,-0.009259722918260618,-0.007002784094565905,0.13225515556424428
HLA-A,0.03681849838932244,-0.021639843236348138,0.09778047637685613,0.07023285629236971,0.010491141791287325,0.05204626059638142,-0.03812302728279324,-0.03269310294018464,-0.14137963592206312,-0.03939499533700098,-0.0967485759639837,0.10136912946843141
CD5L,0.018194189398393002,,,,,,,,,,,
FGF18,0.0031055677804725543,-0.011206922054768578,,-0.01768367824319317,,,,0.012815813308526169,0.013049813801546318,,-0.007402020763434486,0.049939596429038155
ADM,-0.0024762906862246846,0.003885380194245039,0.10401303153444887,-0.030548531535010096,-0.022066443408630187,-0.0645337363943116,0.028544757806489886,-0.054460318238645465,-0.11675668962648152,-0.09157618163900837,-0.04411525081144763,-0.0018422630710985015
CCL15,-0.03151831412420125,,,,-0.01590573860443729,,,,,,,-0.019554257174190803
GNAI2,0.02048691019686194,0.027962108049400067,0.0727580101260623,-0.029981732102024868,-0.010182558276240502,-0.028271967700922017,-0.14118603419142822,-0.029403820857634225,0.00729322286441915,-0.0034249863819855696,-0.08171831803963332,0.09750202848549684
HDC,,,0.07522405237631423,,0.018807313226040078,,-0.04520157741612276,,,,,-0.032431563118743706
COL11A1,-0.006121523466560806,0.023569982939333815,-0.0614738288410474,-0.01694823412649098,-0.0136767608623855,0.001683893632066223,,0.10328038055715355,0.026530678483179002,-0.02340899680749816,-0.06470041157396611,0.020338708073483206
NUCB2,-0.03767383556522832,0.025372018612094826,0.034030635004510715,0.10852786450016007,0.04717938120790366,-0.04032266099367235,0.007139616364582766,-0.007831328812447025,-0.06176387705923932,-0.030733461568518056,-0.023099843098303628,0.054033206198580146
CXCL1,-0.051880145472668004,-0.010678362031760617,-0.006419545152716295,-0.01434424954224119,-0.012345068776065539,-0.031390854828245836,-0.07186426640359198,-0.014563025415179986,-0.06497086234206555,0.06836004830003554,0.012557747820386041,0.09947764079359953
VCAN,-0.04142107257281275,-0.007177766128815197,0.07924266121739869,0.08047461315230564,0.014576059602092793,-0.01868462644744515,-0.059393080692095465,0.06058609033706607,0.058496642375306974,-0.03133777285855233,-0.03525267525828775,0.044171592329654126
MMP7,0.04009019194351988,-0.022280123371616667,-0.024680279366521892,-0.01629836456259846,0.08866028278391828,-0.05983704551492851,,0.037432174696802975,-0.0364913197623214,,-0.03875143493176079,0.04634119084525019
PTPN6,0.03649035904795642,0.09665163332508929,0.08068436691451111,-0.01809400879913132,-0.04480581014632893,-0.02736754634879578,0.004770859113601696,0.01473725744485611,0.06406190631981637,0.007253459998517733,-0.03239725271997661,0.05784441662156541
PTGS2,-0.020147603745805605,-0.038822710401180294,-0.09689333533706938,-0.033351299453841424,-0.003415149617313071,-0.0497349713045816,-0.09146126806833124,-0.013347189342628588,-0.10367264220631169,-0.01034510623654517,-0.02725493508117595,-0.02124996895379459
XCL1,0.04561717344054583,-0.012193532272285573,,0.02488063543992571,,,,,,,,
CD58,0.06779388953657213,0.045384645805935736,0.11901535742641739,0.024110420788818938,-0.021025257307270017,-0.03375778991018042,0.02607802843226703,0.10770664356560523,0.1184360729019462,-0.0009337821207859794,0.013927093327600667,0.0008775321695401301
TNFSF14,0.046809181154378585,0.003461591941439079,-0.020634934884018467,0.03713915103610536,-0.01205788374383192,0.07330297637533378,,0.010473265935867598,-0.024639909369350052,0.018138894237060995,-0.028736437902742384,0.0561466546211679
CNTN4,0.029871191185451222,0.032886681702745016,-0.019194903344516255,0.006766452859197703,0.025032023437502073,,,-0.015023077966712947,0.02082512218146388,-0.0105504982515506,0.016244246587326375,-0.02034037370805036
NTF4,,-0.015424284341137741,,,,,,,,,,
INSL3,0.053877100234868816,-0.011206919856596227,,-0.018793728532246944,,,,0.029896913332244975,0.13450637141703203,,0.0012076400592414345,0.10098652618694075
BTLA,,0.048919788113942465,,,-0.015398329951129209,,,,,,,-0.02588932570653158
MFNG,-0.03907903747793364,-0.045875139498890084,0.11099920536808586,-0.011798535846385613,-0.01409402606849714,0.005532756364601122,-0.04079045388831393,0.07879555497807449,0.0798720768752341,-0.052637233037285125,0.019254459566425026,0.06076152745137465
ICAM1,0.06905446251953795,-0.03269990180844816,0.02888021853106579,0.006168395188597284,0.02487738154902278,0.04013999816686267,0.05140595610474044,-0.007403583887876237,-0.029999442707220377,-0.01909666786278488,0.07115328162721733,-0.054309809251037115
PROS1,0.10772843277812066,-0.023732396620960893,0.08832650899942944,-0.04864626973109753,0.038904430203071196,0.10592396735639721,0.0798514303717462,0.02774752637270445,-0.009228052063603671,-0.005106541017037968,-0.03495916247486073,-0.01967552691265254
CLCF1,-0.012940573951055846,-0.027039335339781544,0.016513528566323054,0.033599508939836084,-0.02304158809577281,0.08285234489772703,-0.009230854208496588,0.01918972992668991,0.06424212768891975,-0.014214204784269093,-0.0249131167689727,-0.0675375468936469
PSAP,0.12751594190415452,0.006620924263396331,-0.09228587273965742,-0.01520244871400271,-0.030369819092866658,0.027788530444165523,-0.03184352556635015,0.03272074956890559,-0.06190343525392319,0.03960853042845664,-0.07424069413145783,0.07297733118018176
EFEMP1,0.08614344246204599,0.004763165150391967,0.08055060582458977,0.018730429041663253,-0.037615940548289206,0.08064195358007369,-0.040377147075976706,0.06031606876449702,0.10022961023200168,0.005772930516157354,-0.007546907984821017,-0.03754487530364071
C1QTNF1,0.0564023801488979,0.018962392757229267,0.08446434738167224,0.021537183478763468,0.05441173748972061,0.040358761911262864,-0.01124441674874595,0.02995038325083815,-0.05464564204112322,-0.03472490196787204,-0.0836260834497935,-0.10777944746865165
ALB,-0.0035000195840436295,-0.019896286218523383,-0.011204873613204137,0.07139568812616934,0.027162872349555462,0.03456914269106323,0.07058392887244334,0.04404376655434958,0.06209455002018535,-0.015929306136832577,0.015225373536328158,-0.03027522405627769
CCL13,,,,,,,,-0.039253705178997275,,,-0.010894151320162474,
EFNA3,-7.495340813306742e-05,0.054973792765763294,-0.04359061319236455,-0.017768112070452063,-0.008742059366486702,-0.04217220440540028,0.014520158042253574,0.06601518763365269,0.017374394892090632,0.00028447613936771814,0.1551862490737833,-0.042504126585476844
DRAXIN,0.019500599087410912,-0.008083041511785702,0.0931603554415821,0.03195539855332002,-0.01099658095433687,0.037037557860252694,-0.013555334976458819,0.03677776261894323,-0.07773867270634804,0.027774617266280215,0.022784278122279625,0.08093508259439255
RAET1L,-0.014446442580916378,,,,0.20299627848532326,,,,0.10366005355892034,,0.07073838955858512,
NPTX2,0.047753748157407835,0.09986234935956122,-0.12475184066401693,-0.031026276962066515,0.03772212016602911,0.07050371363713956,,-0.023537802681671476,0.09774666718216976,-0.043255099258675885,-0.003504535612304036,0.11342878866639594
FGF11,0.001766113307208843,0.01755993333197924,0.0999559534956607,-0.04879579167373682,-0.012739251310868284,-0.07457571573866782,-0.10555467008621947,0.013059859662149953,-0.014927135142286394,-0.036113239013210015,0.00805446431428511,-0.060271213999674896
CD59,0.0754148524464139,-0.02638036700566276,-0.07473598237496085,0.01859263480786156,0.031343744767089655,0.03837722481723488,0.03056573667818003,0.023097605531517462,0.0021024116745538357,0.024468281795544247,-0.059356906400103465,0.08935589556503243
COL9A2,0.06950742997098312,-0.011610351844532083,0.05046186029670703,0.019706581993147617,0.0017018221578276992,0.03809972700717455,-0.03498295771114631,0.10036167262849868,0.11925453389511721,-0.04705055711417449,0.013393037370150768,0.04878746167196179
DLL3,-0.0394182271646629,-0.0058758021817331575,0.09641639463624364,-0.034364828989147715,0.004754548812066048,0.036995435190328496,0.11048932133807725,0.07939409176363403,0.1676428540854904,0.03214711466031409,0.020590395444502994,0.030154425997833537
FGF5,,,0.044251108574368696,,,,,,,,,0.016522474257530565
LIN7C,0.02988081412808228,0.04969729061926073,0.04516313009883385,0.025606248799102574,0.014816900481266654,0.07768096986681057,-0.07691185853908981,0.015411792327902067,0.07535476663816157,-0.04116525004562128,0.11687228045653221,0.014610511691382427
GDF7,-0.004045175533082669,0.15482909107789983,0.05528043434484659,0.031133957440209723,0.03532579102667222,,,,-0.01971253490161437,0.04314400732208772,0.028317497008437824,0.13710319238131652
PSPN,-0.011064572584440005,0.02420580199843738,0.06280591434677342,0.03569108684689334,0.04500906124407599,-0.03146367356782067,-0.04365290717081378,0.09034619826303177,0.0594867520551487,-0.05525397155487605,0.09880925350675519,0.07791212391520366
ANGPT1,0.025030408487519397,0.06590133952259344,0.11397456403215875,-0.01956310419091502,-0.0038058011918317477,0.08847724813243872,0.021517048952454355,0.07728953956731423,0.11101394372524784,-0.017725691046916316,0.04819129057778213,0.07580486918185858
PNOC,-0.012104773739640867,0.02551199964827183,-0.07083323005639017,0.0257267078711715,0.012466296505372327,,,,-0.011644348446433285,,-0.009455834259378966,0.11428113136509983
L1CAM,-0.0013065080766697821,-0.023849499710854143,-0.07280590722941065,-0.0341371282638036,-0.006373940781947644,0.18005104397198143,-0.022551055426168344,-0.024165862905503308,-0.0710243400776287,0.018112818987029503,0.07804328660997947,0.016655515208417612
APOA1,-0.027774197270348074,-0.017452926040646927,0.08789014059797187,0.05861674947634684,-0.01951452640059985,-0.09802857822567242,-0.031300825611957475,0.04368812732108042,0.0747024329860729,-0.03166725887125001,-0.04048464544543321,0.026752876945306946
PSEN1,0.06204327245604067,-0.0007966303932457431,0.01246820832212596,0.01864588045415576,-0.00581043779494224,0.10416790080378621,-0.03874097848763283,-0.027330671098699962,0.03517901943532413,0.021838672661707293,-0.022234618443288987,0.0074110547104285565
CALM2,0.022939478122019328,0.005865128483809755,-0.1351913922735556,-0.015159340529281402,0.048504893011582624,0.017104156028192614,-0.08637245119478301,0.10955145867495096,0.14641287178882248,0.03596748066770353,0.12986321355443967,-0.07231903842205319
CLEC2B,0.047418168668803405,-0.04547190097173357,0.062034276724038474,0.003765737326504002,-0.025462655416593555,-0.01942079584272473,0.02227915404129069,-0.003176063683527709,-0.03655144604670584,-0.03669791304423336,0.045691396137211224,0.1380147873509067
NTNG1,-0.018474949627102243,0.0152259925236703,0.020444664465400247,0.046032325617788625,-0.015422745970271877,-0.0530084873130405,0.17963067488757023,0.06371092137352011,0.05762526501537943,0.0056064463321283805,-0.029920300873735223,0.027681247042226218
LRIG1,0.06798223578079189,-0.005051940082427869,0.043814786824570476,0.0030778957625965725,-0.0038172462731758394,0.07205128531755563,0.06059269750553248,0.0871865699608116,0.10315963289433461,-0.03270183129335827,0.0066239959621206225,-0.08122278408455547
CPAMD8,-0.02902439691456162,-0.013255786473029888,0.08247754793858561,0.005724893091279808,-0.02231814491724644,,-0.045201533500611096,,0.018487766641478713,0.029907938130292636,,0.048946326749836656
GHRL,0.016675199638497687,0.055548396511099524,0.010781292725646206,-0.029186489876052386,-0.01099658095433687,-0.021794397629876044,-0.04337120565418682,,,-0.022069100131605537,-0.0409904608988736,0.006825412439505666
NPY,-0.05698962952454847,-0.02862729187407222,-0.06122359521527494,0.016037260298712965,0.031438251707850876,-0.04590457366678836,,0.05256353274966404,0.05818744659285679,-0.055399502429154604,0.02677213433037834,-0.021117440479197898
MMP2,0.05577778013384786,-0.02814436678262402,0.1654329671127373,-0.007379374936763927,-0.06177346062868664,0.013029525523971552,-0.049229943006826773,0.06177269132382929,0.0028699687689539006,-0.02643281905380723,-0.055571184227840444,0.11678061469446648
LHB,,-0.011544788937538034,,,,,,,,,,
PPY,0.07561802200330149,0.008481095674220654,,-0.015235461508473696,,,,0.015231196121484282,-0.003670142131278815,,-0.004363738881664814,-0.020280453195278728
ALKAL2,0.010544006976682832,-0.011377061161055125,0.0017322133593395295,0.02818462453770016,-0.02923862932748024,0.06545407042304038,,0.01973675969784851,0.08749488330387017,0.010957366144288829,0.03646901539588587,-0.055104405106632955
CSF1,0.05318299078280813,-0.01008141432929951,0.05676953387219704,0.058156048058120996,0.013512648211387628,-0.022193787796430112,0.08911573796869177,0.05455041867271323,0.016971634702330596,-0.026060085492991332,-0.03307103293622652,0.010564137408235886
SEMA4C,0.0032179797763627538,-0.026601627739664638,0.09295353612540007,0.012384506208163061,-0.043427903596219924,-0.022940651857195748,-0.0163484199263555,0.054410774125210025,0.08128846574511263,0.004989470447381906,0.007699814375010675,0.09453649078904813
BMP8A,,,,,,,,,,,,0.0989936513950561
ICAM2,-0.0064728034283398255,0.025401975542901276,0.028848134686488894,0.014637083209926353,-0.009813618484512539,0.04312431621761662,-0.04597108755413575,0.0454904137683817,0.032715600399105496,0.00812230176451051,0.02194928656801968,0.1540979486459142
SYTL3,0.0920701368810388,0.013482639244971489,0.016736548218069063,-0.026738001542457795,0.03269124393553264,0.0265373739792255,0.07137997664277933,0.04290496015624428,0.0673569588216908,-0.06642838164048637,0.009183933719862557,0.13369570612608767
IL1A,0.04186590751911827,-0.04655433289585853,-0.006866443565640904,0.02282592372004677,-0.03099784149359098,0.05450655470930946,0.0822103291324079,0.031683409559899615,0.048159595919579766,0.01724383314236981,-0.022732587006028187,0.0003666251708291653
HLA-G,-0.022229625581978055,-0.012193531171107195,,,,-0.037380168143113034,-0.014927333641171658,-0.020284415522815485,0.06372535730511479,,0.06756650972103634,
PGF,0.032177614581956476,0.05081375860447006,0.09820222622868022,0.011417779678204024,-0.01988374980605863,0.028815215347351045,-0.021984305806351922,0.035003689764855246,0.09376600692786469,-0.060536291062915526,0.010446454050491176,0.1418942616294815
LGALS8,0.028522915614131592,-0.03065640707991182,0.0312871446731551,-0.032917883159020236,0.001731087587572977,-0.019850854051116123,-0.1274085446414226,0.03664936474291372,0.032205376425684426,-0.0005851866775928307,0.03766930744846231,0.062227069722164456
DKK3,0.04153990960595985,-0.00846719801665648,-0.08666123302047572,-0.05353127829625222,0.04114410279464703,0.0195391837093375,-0.02357196169158643,0.07628672486699987,0.03717213779614498,-0.018124335769125175,-0.0073085880036185,0.1194764922778601
COL16A1,0.02378955589434483,0.04242733709102188,0.023117137211649486,-0.0555716587175549,0.02232884202333715,0.12890936554195764,0.0882426800586107,0.06764071810215423,0.06422958326560753,-0.021086845996123177,0.02170167592827402,0.11524569761746134
TPH1,-0.01632219075818291,-0.022189077777436447,0.0650271013718049,0.006616338376838242,,-0.04860923960354657,-0.037958831898110106,0.05349980010011105,0.06144332200712424,0.05164977368920965,0.0399173619379156,0.03811864626038167
TNC,0.061484963651222344,0.010634698742170661,0.14468001348256798,-0.015346784371994372,-0.027391448378328607,0.031226454329929397,-0.05168637238819658,-0.018907445005996414,-0.08740045730746432,-0.04589964258492602,-0.07304244003621076,-0.04218947625979664
TNFSF9,-0.029024393901353435,-0.019996418238280602,-0.044206831040946845,0.026871171237756012,-0.018367611147600677,,-0.038514794130112516,0.03512111380941312,-0.015560142078338121,0.05304516210508931,0.021392421922095464,-0.016331671851300744
C4A,,-0.013687017203173214,,-0.018060875427263756,,0.06205823290906248,,0.03915452673669731,,-0.03127253240060019,-0.017593487905159397,0.018755741210734287
CNTN2,0.017518570078265808,0.025128205765581623,-0.02675849252114584,-0.03331662888678255,-0.014306244072260804,0.07508452981429707,-0.1315584533925313,0.08815999747406185,0.14056694365919298,0.02043452872568998,0.05145648434809665,-0.031097075755729384
F7,-0.015923527232595137,,-0.029821302102641837,,,,,0.007036795835706241,,,0.038239593859973095,
LUM,-0.012024729195509804,0.02147420436685206,0.10784738206699367,0.05098972948792364,-0.01659439305070319,0.09430146550045469,0.031142071922529557,0.03258584601153204,0.042477958677527065,0.00420736893600321,0.007567004160384684,0.12885579722459464
BTC,0.07995092700240895,0.01637838215515594,,,0.011667170124452165,,0.027994936685196505,0.007281453310924087,0.13033686519493412,-0.026833013017356733,-0.03667142320533864,0.057527536400452314
APOC1,0.08687853105506076,0.0043572190827154056,0.12915359135439997,0.007341536335980314,-0.012715195189200694,0.08087810029407004,0.017980298347281532,0.008605159660545923,0.07672647055912551,-0.035417721698971824,-0.02462878605056134,-0.027102189696574134
PKM,-0.006377225909692578,-0.0033512256152111062,0.018635911571166754,0.022884219193196425,0.0027438986560046168,-0.05265015919347091,0.033628085030266944,-0.037892937336495125,-0.10518072489960303,-0.018124722395137367,-0.06063633050098914,-0.07411312705025754
TNF,0.00975099037164707,0.04794536141056692,0.08912259194250133,-0.0049652686143102824,-0.016076758324939093,0.047976191000801104,0.05675766837507866,-0.004185501328449577,-0.03882837988445494,,,0.06757585111302156
GNAS,-0.06930469180037876,0.06049118301730136,-0.06435295750786313,0.01769207671199408,0.02443949146825316,-0.009529775040532705,-0.03962672296159484,-0.11009719283445654,0.011329965638553862,-0.056092302789052716,0.0299572648341796,-0.07045267921337658
BMP8B,0.0869459003125889,0.11701475029492428,0.015708575904713588,-0.02208388916377781,-0.010674802279471925,-0.0006233517152536968,0.03331684688877799,0.0763421533704994,0.017365572361879023,0.01949268616550919,0.0038777904679093344,0.0942676325854829
LIPH,0.21439256762223421,0.05121138004401496,,0.060095577107353984,,-0.03738018970299115,,0.03320586890001286,-0.02281378091043686,,0.022821875216302093,-0.041218947176424034
CCL28,-0.022959186013112615,,,-0.02242308876325145,-0.01262603703206946,3.571043333632808e-05,,,,0.09327442896530715,,-0.01866035473040527
PTPN11,0.023816062444422335,-0.00388565813152253,0.03416103047274179,0.0006173187075533405,0.016258479515321705,0.015518972861933978,-0.050460329954774015,-0.054826105974484986,0.039454457266925085,0.03376280028948302,-0.04812760891521092,-0.009463499921135463
ADAM12,-0.04629472063589543,-0.022568580615938104,0.0915516551467541,-0.01823730914323266,-0.01220227988835723,0.05777530536636095,-0.03023621137162959,0.04091375619467554,0.022770789539550973,-0.0178469063475967,0.018877606123335066,0.07749153537081048
EPO,-0.021931712049714076,-0.017677479795719882,,0.05897077605969341,,,0.018980659990078738,-0.00018981476523692963,0.027126043468640722,,0.08671907865401833,-0.019843736432484955
EDN3,-0.028432475651497383,-0.022006005249037033,0.025210148037411863,0.09407341233548026,-0.030398522775236154,,,-0.014441240161400644,0.11882874327029308,-0.053155120050341786,0.051113772429140746,0.0007520613925644003
CCL22,,,,0.07111163511854077,,,,0.03235113882446803,-0.051213303531819084,-0.026833014204881964,-0.03181224175662695,0.041491430862841995
CCL2,0.03791669002163466,0.0060972512372416835,-0.03227094680687397,0.06811077501544209,-0.0038539932090496027,0.029358576091369312,-0.03234308862077011,0.02220803600423283,0.00040838952784713666,-0.022096073725736087,-0.024941235208466295,-0.06292655304026366
DSCAM,-0.0004995919914760614,-0.006814841543339039,0.045973333037126425,-0.009158253543011688,-0.009579785991293924,0.00044424879652126556,-0.05420779147462072,0.06731972608340299,0.08335937119911829,-0.07465803416818301,0.016910090951462852,0.008605598486425057
GPHA2,-0.018191906494695636,,,,,,,,,,,
ANG,0.0686765959052953,-0.020740149406608253,0.022190824649744107,0.06840259620047434,0.037261335278880946,-0.03697527133429947,0.019033674213391753,0.10662258576734909,0.03342394040600763,-0.03714534554515485,0.00162172018493951,-0.0010449027927018884
FBLN2,-0.0162295739355547,0.05075845878832544,-0.0013183540458537328,0.007554424777732616,0.02193368205781754,0.005318403242830574,,0.049646807306093756,0.03239286888827033,-0.012039814341583832,0.03115497062624096,0.10820075461931385
VTN,0.012239086969358064,0.06878294393897921,0.004772253088817064,-0.014089838421252068,0.017640042259271387,0.033680815670431505,-0.057396634066076264,-0.0005360199453257081,-0.039379732730506184,,0.013306581994801383,-0.032361821862113165
VEGFA,0.0005201272738858927,0.03174788078819501,0.048356885080409764,0.02201329638770162,-0.017596087698260227,0.007241081432190241,-0.022861486892091113,-0.10720250817032945,-0.18296979174999933,-0.014192320198628388,-0.08869785709312263,-0.12905466963139053
F10,,,0.04799096696802169,0.017389187504544542,-0.014642317768571748,,0.06653661403949852,,-0.0024718407358773798,-0.0232156106124529,0.008733605064925248,-2.938993638689983e-05
SERPINA1,0.04294508269521936,-0.051630689584849225,0.046453202687563235,-0.03842801018205405,-0.052311311366300635,-0.10328984759715687,-0.043064977694195705,-0.004000690479196966,-0.08172815369683913,0.03406994840672802,-0.04013104639573056,0.03047820929378372
VWF,0.017943059005166406,0.05207577808944516,0.07837511000563334,0.06423721987328723,0.00017705157547017792,0.004100495635156305,-0.08550394739425096,0.06285616867617956,0.06810162692141508,-0.04303515182983281,-0.02375918279461722,0.1331081526523862
GDNF,-0.012243892806924934,-0.01437853174390035,,,,,-0.052015385156737745,0.0028831654447703417,-0.04596925021304292,,0.03222542132241899,
VASP,0.038308450519116244,0.025622649426487485,0.08293706974558904,0.006559677494361809,-0.014576824363814517,0.030494377646987675,0.10679814678258909,0.023079912065881423,-0.015250336576359345,-0.08782737166321035,-0.023564669507903015,0.07512460001110274
ADAM15,-0.02213965925949492,-0.040706773111071654,0.0286987412928676,-0.006247780682547198,-0.00775688185450432,0.014558926425122253,-0.006708859089454165,0.01977094249001528,0.010427710814390966,0.04201196383969049,0.008400369883931546,0.02379551168877099
WNT2,-0.02855167916967906,,-0.00898650964945022,,0.006033829187499288,-0.04138921506514348,,-0.052878955263207246,-0.03533119738357854,,-0.026751444989291787,0.003865327981329524
CALCB,,,0.03236635015411463,,,,,0.10463868917322491,0.06395432855754069,,0.07573425921152081,
OLFM2,-0.041935361100000186,0.0014088776932285987,-0.00041062617169236435,0.020504473648253772,-0.046292890415729496,0.10577930777136534,-0.03452686805115956,0.012244886936396625,0.04882844389036393,-0.006117621118186543,0.07501466198384343,-0.02200121855211363
MFAP2,0.004209620904863207,-0.0056841896647916515,0.009854332764110801,0.028854792368635553,0.06543665641542697,0.02716534946181124,0.037000971971617884,0.03393115206122864,0.08364249290598011,0.0077745351140230175,0.03396154684865846,0.0876470029898922
HLA-C,0.035872974088178085,-0.02996754390578351,0.10828355621655082,0.03770875820403386,-0.019357487769004148,0.03739319584855021,-0.0005538634988695484,0.054036986234376055,-0.0967508971891549,-0.04307202334422171,-0.08276346787946795,0.11760837438271585
THBS1,-0.04580840424948236,-0.0273510602852832,-0.00432514376448012,0.03041529050283069,0.0032034295726810795,0.04924910272822399,0.023117840135914672,0.008814760838266971,-0.003008850061607958,-0.05987072667075701,-0.038969420929275786,0.06664831572124721
HSPA4,0.04823005503659935,0.0020838736501814286,0.018440844772752863,-0.019404160520023982,-0.01662636909701148,0.03829341134999977,-0.0014821994990992867,0.02131933763457086,0.03742428795764105,-0.043520389679853756,-0.039094784697057766,0.006048231498654983
LMAN1,0.05981652615157274,0.01489372175738072,0.09415014969158216,0.00743126923521471,-0.013104908081466318,-0.08410447982027783,-0.05493856485655593,-0.07993937558194435,-0.08407695588522814,-0.00020342779358394224,0.01836387160182219,0.025104064039083017
LYPD3,-0.024900133444515665,-0.012960751657566646,0.15465497949242182,0.045457118112733015,-0.016729820450490072,0.07160832755953707,-0.011529847725153908,0.0017421065270551623,0.024650119880849933,,-0.025333935576947134,0.031293642127923016
APOE,-0.028795938581278057,0.008263546922892691,0.06321212692152404,0.026783081465767827,-0.04546328381186314,0.03245779732061133,0.001087951739847378,-0.013968014566917868,-0.04323682273745387,-0.007638748128323828,-0.042719285325299,0.05397258054201735
SOSTDC1,-0.026525074382308077,,0.004747738628215165,0.07317847124611564,-0.0036543368443127996,,,0.06190548010697809,0.13232393991602404,,0.14293562753965666,0.06665589511451696
ANXA1,0.09238137752588162,0.011036632353990114,0.08135510299157152,-0.013620116900779657,-0.04385120680936363,-0.030047696415250714,0.050775811618755134,-0.09084733821805384,-0.028055154025365802,0.04053979307247969,-0.026763137985963355,-0.019839447876722482
WNT2B,-0.009202285530229384,-0.05089858444323845,0.06119885065456855,0.09843957843986438,-0.02376954599758387,0.0758736097956244,-0.0034298846141033097,0.10591348076095934,0.09865394138598704,0.03201562440164254,-0.0007165325335723555,0.027680761019125564
AMH,-0.030405599882724916,-0.018009519862133592,-0.0001110304480013407,-0.021961147450172042,0.08721143222244351,,-0.006200677121449322,0.03279444314000319,0.08491700838461982,-0.021616774050582058,0.020641735939269067,0.006494625917177376
GDF10,-0.01889121302515198,,0.010788987011417612,-0.0205178216844986,0.03045364737363329,-0.025591896604130988,-0.03445811033028902,-0.018319156378741538,0.02702391309492246,-0.00871519444254416,0.02774020307502128,-0.0085847239480359
EFNB3,0.033201797923889054,-0.005594787314320191,-0.03557692970973951,0.04477160191865324,-0.043144370899643604,0.0049883462758443355,0.05231675931243181,0.04012817994133054,0.12417324722624055,0.05418794235798119,0.058450062825457845,0.034068596069963944
LTB,0.013811562721456554,0.009106119989796045,-0.031020689141508823,0.057566334189387086,0.07956622098065753,0.018878670659661874,-0.051277955393079735,0.10706741873052086,0.06315627670433024,0.0014328280195161599,-0.037130152705524055,0.1778666599957638
