,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
MMP7,,0.02007804585127124,-0.06251356713615702,,-0.0014887240652175639,,0.0032736492855364742,-0.046918709719202714,-0.025461658391793828,-0.0035546149568504255,0.02895962706075309,0.05925910491939103,0.09155491020015694,0.005733988176603844,,-0.030726945666877187,-0.09838018257865948,,-0.12307720348458868,,-0.15992613634623937,-0.16030951154210002,
PTPN6,-0.11280107982733927,-0.007210421453327808,0.029189610743728854,0.08145223591677762,0.002858866362324043,-0.03254697546045485,0.028442394199378867,0.17080567966955,0.02932469985312723,-0.0003972217218393054,-0.029261722841748238,-0.03496362305996006,0.10206845688508186,-0.0377050771812921,-0.07644441525292855,-0.029323467758992985,0.045274920641438315,-0.028558344629362215,-0.017476473696165166,-0.056081209485453476,0.03820253282596843,0.029478487123575425,-0.0036968792197537566
PTGS2,0.07876618296206313,-0.006000651551273877,-0.08424484813553963,0.0005109676390342469,-0.018221376371802933,-0.08812471790474434,0.058994967291781795,-0.2064871485266949,-0.005671824009538765,0.036430057667315864,-0.009428456460900389,0.06028561525625413,-0.021240004958932936,0.2042488569424281,0.07105767401417594,-0.019659429769786407,-0.09290395729578717,0.08951846849268394,-0.07818331316915932,-0.031234934478926737,-0.043591162782822004,-0.06962649913443755,0.02915240989205074
XCL1,0.024430463632541092,,0.006885157549478835,,-0.01943047237534057,-0.030161986872072423,,,1.3323730008791519e-05,,-0.012524853390504107,,,,,,,,,,,0.09336831103927232,
CD58,0.05280857439028548,0.08104795249881469,0.010318255602555169,-0.026460670522078313,0.020751141737713707,-0.019864587593994742,0.004649085600698722,0.2645142393617532,0.006383909375642165,-0.021768981354215323,-0.06903848052697333,-0.01916976664429057,0.019156238450353042,0.03876256063383139,-0.057906889683027755,0.03179553589780713,0.06732088668939694,0.019085785057505814,-0.057916762886263566,0.03980656853655909,0.08938804862691328,0.08110877526654903,-0.008162951874468789
TNFSF14,-0.08995040900271366,-0.038070563839086344,0.05201601542325825,0.005208938198488231,-0.019975540641343,-0.07160331482563186,,0.007073146049539079,-0.004349658957022629,-0.005200079530554321,-0.05667471043211576,,0.022494467400229305,-0.013135241183389632,-0.0028004569740074123,-0.0005648527912516178,0.04191271513427322,-0.004686219691078923,-0.03773077067120231,-0.0324395443926309,0.04710093747505714,-0.04578485144120678,0.0788421358593899
CNTN4,,0.04390439979378955,-0.0013058081835870513,0.06293549594263945,-0.02649687048921856,0.15080636957073867,0.03748126006697195,-0.10311398444510268,-0.050257629749604335,0.04810948859341858,0.06547730311738603,0.055291285155393936,0.0072164665281816915,,-0.015916622061917095,-0.04765901841023009,0.06112129936308307,-0.03421504158104038,-0.0004927465050747266,-0.027097142069430487,-0.06322934174401659,-0.009998507825625806,0.04679507631529601
NTF4,,,,,0.05894851329494017,,,,,,,,,,,,,,,,,,
INSL3,,,0.003755164382855984,,0.04583980506945581,,,,-0.015347103102271583,,,,,,,0.02245411431625262,0.042238498736670634,,-0.04706112133054351,,-0.040773385270627995,,
BTLA,,,,,-0.028346547925156836,0.002670367581108813,,,,0.01650654637299287,,,,,0.015069655582277242,,,,,,0.004524170410603028,,
MFNG,-0.11641941925247823,0.08021967347447072,-0.015751221119964895,0.011663831536105082,0.027343482203056067,0.03995491390627824,0.07604064505775707,0.194783447990815,0.017853637525814054,0.03081377332954789,-0.030311305351503413,0.14486231936659916,0.00604069581498308,-0.08722241407097107,0.036045742583619145,0.055363811298155215,0.07064995542321989,0.026008230237222842,0.026086304732342604,-0.039681043250443554,0.08565017141749295,-0.0046798360949889,0.051958723716887006
ICAM1,-0.0647365099678958,-0.006682044801442318,-0.07083722746154164,-0.015224088558929505,0.035976579830993005,-0.09708331271234162,0.048596772536769944,0.17956752279493207,0.041754835843896825,-0.014963845772877009,-0.04574042874342954,-0.02908955078747602,0.07464394369700575,-0.041889469618750536,-0.038647922075647934,-0.0018307258461284733,-0.0890565646471252,0.06460095154519699,-0.03745373704201589,0.03553420901891029,0.02290306565562184,-0.09398560774086444,-0.040231664721930835
PROS1,9.820153943635326e-05,-0.03453363528061358,-0.009145484231665231,-0.018585903012355475,0.00737095584483919,-0.07770244080962863,0.01112221098780023,0.25425710072086755,0.03526965555650316,-0.0007572174413852978,-0.08470700403025912,0.023284510306805808,0.0584522709996205,0.09815690818388653,0.006940400450577522,-0.04226605213387596,-0.09110268228336263,0.2376868646601384,-0.043342465730631684,0.13772766300919137,-0.014143399814062211,-0.03230099633105832,0.09946695594845549
CLCF1,0.055842419620035215,-0.00678723497735635,-0.024761056921145046,-0.01228791197179269,-0.0016741428637420603,-0.020303507713588905,0.035297678181813105,0.008144231111983294,0.023303280346395044,-0.021413055972853017,-0.018733439766088763,-0.05126076252421357,-0.03268351851276192,0.054617340394354126,-0.07138905510899722,-0.011036210473615488,-0.025997316993858276,0.06391080696923124,-0.08458097226739471,-0.03715349198875439,-0.023467058260642444,-0.06752642457918927,
PSAP,-0.35998758226589767,0.02271814577305524,-0.068618377596521,-0.005348081515923042,-0.023787533146002824,-0.0573373422878234,-0.07570045262003318,-0.19004496413445388,0.02228897006479964,-0.012849557853781066,-0.09691963205338044,0.09420498603775075,-0.0034438644134817944,0.060227739263556575,-0.07217081244081874,-0.08676427883078316,-0.10417301973368655,-0.005161893986141471,-0.013385139836791257,0.07980669524869473,-0.13639263256196785,-0.10588809269336638,-0.0006801730145990947
EFEMP1,-0.20078183381751938,-0.03899802950694578,-0.12549182093365138,-0.02922415234675592,0.016527762340516935,-0.13781528348485536,0.004658600513059063,0.23594320011843462,0.02876405154160746,-0.05308905489824467,-0.05382092376753347,-0.031184627521394476,0.05951924047408506,-0.01642472403036711,-0.11907233257687554,-0.03957015684948402,-0.01717730434198774,4.889530656180986e-05,-0.13033923015178492,-0.010324980543317852,-0.2565452842693196,-0.10062616895315353,-0.08929436839644588
C1QTNF1,0.21306574541620882,0.012664932517138402,-0.083583617650478,0.04443029068445687,-0.00193206425176963,-0.04553142455040181,0.00959497809037378,0.22343940677066892,0.026909209249864046,-0.026223822795613923,-0.009828607582596417,0.005598747213968408,-0.002634046086335139,0.11473659441458467,0.042302953632510666,-0.08026293818662009,-0.14980011304835772,0.12913304208605839,-0.10246360338874957,0.057754955196663994,0.048415447627774506,-0.093322077795035,-0.06446382183213648
ALB,-0.1312772569811691,0.01724467137744338,0.051664629554231026,-0.03447649824300881,-0.0317048605037582,0.0017709827142765693,-0.04116081596980538,0.01936891804243023,0.037814822482520064,-0.013865929305231617,-0.020340694815456743,0.04910723765586365,0.037692492118003955,-0.08608151046704123,-0.04499152543276573,0.06921674526458196,-0.030273533609489225,-0.028987034365620425,0.004776748602328721,-0.0755699629622899,-0.0006557097205384058,0.007571081177579216,0.05810796861739116
CCL13,,,,,,,,,,,,,,,,-0.012318945884036085,,,-0.06765763386173872,,,,
EFNA3,0.10832668153021129,-0.024599557959796344,-0.06394218119325357,-0.011534677006800654,0.05526476088409575,0.06941709719014928,-0.02801401353586587,-0.21059059525903273,0.03149174490300286,0.01444550437242886,0.049567002169057996,-0.02413725459306214,0.13223678478615658,0.0010178682555026524,-0.05699369105830149,0.015526886801715892,0.05366415669415458,0.09069093565397313,0.06515709249213168,0.017276006240962077,0.11086928418985036,0.003165174649818624,-0.02055993628619573
DRAXIN,0.11638142206351502,-0.007879916812641911,0.013440739753823393,0.031048170903946477,-0.022090146132959596,0.03344168769722115,0.02978620115334218,0.23020046200893518,-0.026678399106304967,0.019873264381443927,0.0008357502529128994,-0.03675055133166888,0.12391859945868758,-0.0033880297628922956,0.0315037403987394,-0.05700374301486436,-0.1259577378739276,0.06809191496324458,-0.04039869923285631,0.004784039174484145,0.174946266355,0.025774330410943316,0.10655253407700756
RAET1L,,,0.02622231004208341,,,,,,,-0.011789754832170192,,,,,,,0.028865155124543365,,0.057497750597749225,,,,
NPTX2,-0.06366232754425245,-0.00900116452789431,0.08435535348026706,0.03468060566015565,0.05943612611151912,0.10491275276798265,-0.062085985357961754,-0.3006395197716842,-0.034870526728090045,0.050999295789276373,-0.05668171784024092,-0.02883681098825051,0.011967314563259909,0.0771463462518392,-0.031187204563750442,0.0075894754336900605,0.04374151257569146,0.11603004725729243,-0.053000726313625984,0.084845576403654,-0.01847543096664509,-0.0901525428633938,0.11417241031679604
FGF11,0.17225245194949715,0.019600775060361616,-0.04582356669571125,-0.004948930677101277,0.0034935686658159873,-0.005297167051595691,0.014233217688165918,0.249284538846779,0.028671817519265463,-0.02491939451963021,-0.02413734561132526,-0.032321424941678244,0.053636134976346235,0.09083242155343667,-0.05358492318773815,0.01683159851666491,-0.04890110796892007,0.045601078356969395,-0.028037316799696392,0.011782212378588845,0.07159937311827325,-0.027299274690018308,-0.02437304228756359
CD59,-0.2067861457025786,0.10318742108190838,0.007385388524368334,-0.005188669193325758,0.009999547411876229,-0.0003710812710785293,-0.03713973583624153,-0.1396006390773184,0.014390016613413126,0.022103642537721523,-0.042769736577196155,0.07103902752856789,0.1557249418616432,0.06536184286156711,0.04820622056022562,-0.020977517311137273,-0.04518293761104826,0.045061623695655154,-0.0690201792691206,0.06671483608386758,-0.14660373130858678,0.0031948522514305237,-0.01688757616827089
COL9A2,0.06645511363156456,0.06430066026996673,0.1141319462238413,-0.008032523844852677,0.04919727054695024,0.05138914251880322,0.06580890748507358,0.1447540978680438,0.03886912411236404,-0.09884167250460932,-0.035519759308506316,0.0001088301923058904,-0.057172226176434526,0.06398780369655946,-0.01975433067825689,0.06987721860013085,0.1806549094623325,0.03007518481300126,0.08424980273352584,0.020075300970808844,0.1871457580322106,0.0624033349483236,0.11377726232737545
DLL3,-0.2213175611032616,-0.003310981736335923,0.17302391360580532,0.03538035058978074,0.028286581046634958,0.08648305713970857,0.018286884384982136,0.1120127928724221,-0.011151924619253578,0.020422276344634754,0.05507890844431674,0.047236657718853325,-0.1199747617736757,0.0030823560593090304,0.022857687072927825,0.14704334418001083,0.21622506145255593,0.02090222749531811,0.14834161689765712,-0.020445585777915682,0.3465678628620178,0.03202968169679917,0.07403529200790432
FGF5,,,,,,,,0.029186436021831436,,,-0.0345969644520778,,,,,,,,,,-0.024037763047903046,0.007246701901486888,
LIN7C,0.03704906201006491,-0.014425720332513214,0.03582335461213376,-0.02405538648188869,0.037855687739957844,0.046492421852789366,-0.010760867500267885,0.16118406843636626,-0.0022549191666451176,0.048561105925921784,0.016825160665975263,0.02554032581433184,0.004727640621889132,0.08287440323020609,0.035499727611658045,0.08930131713027545,0.0048851808866519275,0.041460252560438844,0.08945209681395457,0.0452817461826127,0.15185318439378484,0.04617766760924634,0.1394146320459656
GDF7,-0.0705847630971949,-0.018985879643018667,0.045421325907413115,-0.0006678122184770861,0.005573976368052674,,0.07545753940111323,0.050089508772590934,0.003941990094274672,0.013086083221767138,0.1133031144869673,,,,-0.009475659002694635,,0.013631881083620902,0.038254778730217126,0.06597950377811296,,0.026606804008815238,-0.007377330207262908,
PSPN,0.027283473230538494,-0.02375191106882216,0.017589376319557756,-0.030432729585530168,-0.019805886763721248,0.0010527910331306594,0.024495940895333825,0.06580467138261091,0.006773913154008188,-0.03690715379610189,-0.04680403289049491,-0.06658833884318355,0.06469259217428852,-0.06534912690395824,-0.05836116526539557,0.09822201444519083,0.02730763432534201,0.07412613940362608,0.019357882793176715,-0.06405530454198827,0.1537375179502401,0.027906843523460293,-0.06592590615771454
ANGPT1,0.10227623465130843,-0.034221934846819416,0.04431419788588134,-0.002495436193206353,0.02332339901947225,-0.0026896408011570635,-0.01498739557089213,0.2389896316841494,0.011653535566994331,0.033605595351855096,-0.062242563142212305,0.006187745786807687,0.05501870445648964,-0.004314140872843422,-0.06460293092755141,0.020764653406412963,0.05924027133490213,0.06560272301683093,-0.007346049902363655,0.013592208762714386,0.1653111452490865,0.06956015527989025,-0.06809300782848543
PNOC,0.08428585973936242,0.0857165371805244,0.08975580291255186,0.04134005941375568,0.0996859959625782,0.03370533389877966,-0.045388820206292854,-0.2683607444590931,-0.03426592382373505,0.00834812040377475,0.03004910379751069,0.03302191701827855,,,,,0.011665737042625262,,0.07843155300532921,-0.058780665086638685,-0.02016798555553674,-0.038279722803604976,-0.08190523673887204
L1CAM,0.04708897287883867,-0.05292313739615415,0.10095526010540856,0.027796443399957495,-0.015016999579718148,0.030294435076063147,0.04248486146706334,-0.1534788125767794,-0.020722162811737572,0.07315100190599799,0.06923448219522381,0.10265154128169811,0.006877061594695931,-0.012578806550605481,-0.030696945258379706,-0.1028790858627498,-0.13753786839073623,0.0187016025503758,0.012001430565273452,0.007430874617149375,0.0797446486884244,-0.034500070887153206,0.019387272829218292
APOA1,0.11130946535298913,0.16285482695417391,0.07668736703178622,-0.03865094379015737,-0.027811350290385322,0.0058689159180465135,0.04646614236836304,0.035026278610780046,-0.03630195574692498,0.08589625528497742,0.08059391590336065,0.030056817498267954,0.0008653521325222313,-0.04597417233622321,-0.04991344263203245,0.031482213235116685,0.11875437107419833,0.13802432219889113,-0.021921655689971883,,0.15815844894422923,0.03484858759696037,-0.0544324118578484
PSEN1,-0.13927195593839395,-0.004280290797338203,0.05978354351182338,-0.0036387007096099567,0.010226261019147124,-0.02733854686329727,0.011076400431279824,0.043886930997573036,0.020221766969806567,-0.05334336043271379,-0.040423114475875384,-0.07084163550507146,0.0432785322699556,0.03899062058134865,0.015690683116184316,0.06640091641992289,0.027985968352848712,-0.09386583419193749,0.03327318147457831,-0.0859448098455532,0.0034940310692707223,-0.04323553291160819,0.16250604706955663
CALM2,-0.07448974141295939,0.039492615757701216,0.10552151611459129,0.008362788562145083,0.03446544659809833,0.13118023376910568,-0.01140761443934219,-0.33366940699096226,0.024772248852115687,0.00736252580981397,0.1452505238684633,0.07159295933350286,0.025848403108199813,-0.034210610317404945,0.06062885044363644,0.004311142934836945,0.08720408342645367,-0.018057374222868797,0.09290919440805599,0.10804836930088645,0.30568038699088224,0.13656121108400396,-0.011305522175713309
CLEC2B,-0.11538293270944659,-0.06299107623035458,-0.11154549837124936,-0.032718953774355124,-0.025345682183756636,-0.09832981725161422,-0.017726581615446567,0.24940496032097736,-0.004191006127370139,0.054850701689164186,-0.048583657739343755,-0.0037040150474125914,0.03211627747824713,0.03989537610486824,0.012713615213337791,-0.03354641740607831,-0.030792049461290463,0.015240824843194336,-0.016294370086346398,0.03838867086645793,0.04307216919039695,-0.03608057427013396,0.006737064235184384
NTNG1,0.15305145093092942,-0.03835749899496597,0.06697727940326417,-0.023817226105087127,0.0421745475371249,0.02310688908742636,0.03598374040389454,0.045025333880168786,-0.010943995651541107,-0.0036978473861234906,-0.04953879353136496,0.028961673742435603,0.07767159146304846,-0.036172121535080294,0.06330410462389494,0.11972741908592932,0.12910996308838954,0.1293362414523321,0.012940758038811217,0.0076236795078359725,0.19056831973920088,-0.001237972421758279,-0.010790287604821805
LRIG1,0.051182748691984394,0.08223058806285201,0.1104520437004778,0.025951287516087513,0.03443576160707411,0.0365187495756427,-0.020852171570561125,0.24100401949376749,0.040530338448936463,-0.030417181958229393,-0.07319169523875177,-0.03450428321232002,-0.051664730197415264,-0.009886005933932716,-0.05611653401946239,0.15540136129309973,0.15809182849934408,0.16827816827672373,0.1040148310677894,0.09390544812108124,0.2506355827371587,0.08642078897886307,-0.012193222039850472
CPAMD8,-0.013236771536039723,,-0.01110092508117811,,-0.021123181300223996,0.008964810860396683,-0.01779462830393836,0.0004148475340120393,-0.02487653427072404,0.00035059452767976016,-0.029967298335319713,0.0056556766949845605,0.011792653779264188,,0.009072463123904466,,-0.02031419693697491,-0.052765699867066584,,-0.06471612562901984,0.04104764677704404,-0.018316674311674237,-0.05268562529194019
GHRL,0.04728587422144373,,-0.01747661252006729,-0.031527117311463314,0.011126613696753771,0.03981370193756751,-0.026819885696047808,-0.02551188563451387,0.00418757599309532,-0.025385733563581418,-0.038585507693908117,0.04288483366853024,-0.05692147128093262,-0.037529887903962306,-0.03589604279646559,,,0.06656937428377702,-0.004671110884487691,,0.02196388076386891,-0.020967547369221157,
NPY,0.0028718019902091566,0.07925998298982316,0.046322996454912904,0.04396461419301675,0.028002998199023316,0.06075129290098495,0.04730294628877344,-0.10119864710388783,-0.030151098792423288,0.026523088045646643,0.0009687658032443483,0.06712933392536248,-0.07859410814751484,0.01590582365633401,-0.009411536369893642,-0.023228026843605067,-0.07107055931286749,0.009183018295350481,0.0016273147460980479,-0.08086339951360404,-0.002299056707997589,0.08348330825956206,-0.007376846231975589
MMP2,0.07071897307375079,0.07926586293970163,0.1155156768665467,-0.019519507584053016,0.023570807533549634,0.04080672913980167,0.07268610126888908,0.2536133528331634,-0.009627658758589945,0.008337981575803864,-0.049858458763253476,-0.09316920361406733,-0.00321390038459521,0.1699638845777913,-0.05902075303338621,0.01482429018863614,0.06454485419191504,0.15177705919816167,0.002198851374917606,-0.008528848006221305,-0.01120697035978094,0.0898161926763455,-0.0005850021907465885
LHB,,,,,-0.018396695684303393,,,,,,,,,,,,,,,,,,
PPY,,,0.01383770901279441,,0.04294682073854698,,,,-0.039112751814012615,,,,,,,-0.002889364282290282,-0.06154228467999987,,-0.07776237077246281,,0.001203545085829867,0.037007220436526635,
ALKAL2,-0.08689746830452624,0.11501766508471062,0.01677872832391275,-0.02956517893062467,-0.0015724128016652,,-0.0016090442535155293,-0.04844337232705787,-0.016867558712987216,-0.021500674978509743,-0.032597563649777804,-0.009717673772395404,-0.02039921277322019,-0.010216681617806757,-0.055245013239547544,-0.037434538099027345,-0.03922417810028396,0.04933262565029037,-0.025162273212482662,,0.02233109316380365,-0.024780895518137405,0.08656089531480667
CSF1,0.12256890075318998,0.051007284135990746,-0.06326468426397518,0.08097456583168146,-0.0230337052510709,-0.08392783140846491,0.0708348158480746,0.17646140802666221,0.07337538332598914,-0.012776244580638016,-0.02823853600292263,-0.013287914700459676,0.01452685748037347,0.08048446114911667,-0.0958035351748688,0.01750822787698877,-0.06391140424420429,0.03562925640957661,-0.052322553434946455,0.06543424483107316,0.07527973248224541,0.05422656585555094,0.19752167602659157
SEMA4C,0.07447403970526184,0.03337364188832325,0.024623227643277307,-0.021407277358230628,0.04279625307039811,0.041543230602304554,0.01542568273719377,0.07662389263196642,0.018094760140589455,0.0060481274803253215,0.003080038102354622,0.017697920167255004,0.04612606876230726,0.036755003077196695,0.009904593147624222,-0.016505210040642607,0.08631375196817645,0.070069173132014,-0.028568913977298875,0.014688118368168442,0.09532147778002226,0.024301691586975673,0.09520673112221496
BMP8A,,,,,,,,,,,,,,,,,,,,,0.029888672365811223,,
ICAM2,0.05841068837270639,0.035567506614911176,0.12399544436326498,-0.05540615056512963,-0.038102694429812935,0.04441125387876473,-0.006588551813652064,0.17820161767113732,-0.01909158495896618,-0.0067438596962180325,0.020657210458925507,-0.0015545008699397941,0.06807657508906972,0.1438380805707988,0.03276234122902166,0.016425743992505452,0.06927943708031632,0.08266924337061769,0.021941911297558916,0.024985900558468443,0.029189733846767214,0.0730274307802237,0.01742285601786954
SYTL3,0.0004588210757036686,0.006991895871348186,-0.058547164213638696,-0.08053936971781316,-0.0015084106274372167,-0.028519564178574472,0.061267271711435284,0.13414169613405785,-0.011306021529264037,-0.010534785258963954,0.016167316603834612,0.021373365487153607,-0.03569645599442739,-0.003560317411479176,-0.04538335843919046,0.05879930881417528,0.05137281492332848,0.03658620045415758,0.060553175736888676,-0.04239449127208527,0.014357210590784463,0.037996091808329614,
IL1A,0.022690456033997303,-0.005400573045520872,-0.05524313872133144,-0.015109801024611524,0.010766891510410931,-0.029595590457055804,-0.05619266646068777,0.09688400179408602,0.039106629549918656,-0.016093490202921047,-0.02451633847869835,-0.009940675441030267,0.02815014311896262,0.13140426811793762,-0.045198131504339135,-0.016065875222513026,-0.012485252195313233,-0.01927325392072933,0.0014074521646959385,0.07532738792141215,0.08210844263077202,0.03603159413208022,0.12209462102684075
HLA-G,,-0.030027640664784402,-0.019571440294785705,,-0.019430470620605718,,-0.02628709955420892,,,,,,,-0.02041153210695206,,0.04586462136540582,-0.035771987632226984,,0.033234790245273475,,,,
PGF,0.2612250828366007,0.026559781155902382,0.01171308102647402,0.013062567986422831,-0.0073289565052093025,0.023514788724688623,0.047887383184764654,0.24422645500389206,0.0004752063662880526,-0.011450307018304719,-0.06603377444835722,0.018030496703208936,0.1179340576841694,0.0874494818319118,-0.017119013234572572,0.011534560798387376,0.10377029737011763,0.08072714913487426,-0.00333579009574586,-0.008330358793843798,0.030186760313819238,0.033799656897804,0.08770747696113497
LGALS8,0.114496585401611,-0.019687057961259913,0.022368086017818697,0.06746590872324301,0.043248013102234376,-0.008377915685765874,0.07196352140772672,0.14112764253966992,-0.0015141751648269943,0.019540133853053813,0.01914303627214041,0.013216821663234258,-0.024222636236990454,0.044948071446690455,-0.010713175612130471,0.019137355209630297,-0.026995314596857063,-0.014488866112241528,0.02984853365892435,0.13593332149624257,0.05169663899876251,-0.01657346700432231,0.03507635760188146
DKK3,-0.04520656040529171,0.08324521691780849,0.1911418868688898,0.060643731279081896,-0.02026216148603039,0.08711621779115022,-0.0404889841695576,-0.29972311531463297,0.02317336907665117,-0.007019672101035362,0.12650946150141376,0.09449135064060037,0.1065016511528026,0.10787767888017605,-0.02602134193791138,0.12113185971146896,0.11933046219941908,0.09315398087224211,0.10638073607305695,0.01187261120555559,0.13344435271547989,0.05805116983201745,-0.024660643037310238
COL16A1,0.2310206613026799,0.07697111367860221,0.09073921899442709,0.054536530391688647,0.00155634888057261,0.012630321870018363,0.10218069103486542,0.12411909936531586,-0.014076303447965911,-0.018723745904497224,-0.09079579855144547,-0.051737111808264846,0.09966013718087306,0.1375571807183699,-0.018814056053152523,-0.0033255178512761143,0.039602271578023485,0.11226314002144029,0.01930600117005975,-0.0638808439518577,0.13669205660076558,0.1431100396341653,0.06124528730572261
TPH1,-0.050252142576230355,0.02051239319447327,0.0005710199522074175,,0.09033556112563919,-0.037592056446017125,-0.037516490214513816,-0.007375102974313277,0.028459941219557475,,,-0.03315253777876513,,-0.04721686344860029,,0.05919605860307342,0.1091489789690882,0.06802183837236168,-0.013533220894961265,,0.046844274513726886,0.04272468501578836,0.09160423320693166
TNC,0.15363367242435902,0.07962400567619195,-0.11025312128970825,-0.00730088660014863,0.017848453286897558,-0.10743812890901468,0.06817300273384722,0.3463924556375381,0.018263885812550198,0.011033680232564078,-0.11322242470898251,-0.0523027458215011,0.03474928106540207,0.016519647040853284,-0.1134729361793895,-0.15769374584869056,-0.1897159362201821,0.1904102548188939,-0.14043729369549357,0.020163778910547023,-0.12449531460297891,-0.10829485867772966,-0.056556022458136034
TNFSF9,0.015400041660450791,-0.03563488495245591,-0.0022789259617432825,-0.034835196325389894,-0.03186442152351306,-0.00459299899608613,-0.008939907711953686,-0.07688529241944456,0.0010816598264388785,-0.014302245671122319,0.044309387563955915,0.010345034244152267,,,0.06063189807516718,-0.05798341608383694,-0.024628836747347334,-0.05009085196353481,0.03790690791399432,-0.043031000934090825,-0.006638830414580074,-0.01623207977811222,0.15121998065538167
C4A,,,,0.07143764033132523,-0.021810350251955265,,,,0.009361257791884323,,-0.029017836342933107,-0.029142340103105947,,0.07158459686049082,,-0.03189431237715936,,0.037191885541624156,-0.04198178306168015,0.11386487638417157,0.02292719905891136,,
CNTN2,-0.35804342286613816,0.05463262360974102,0.057241468517899366,0.02262518101593462,0.0289236668980816,0.024404350933561646,0.02915822237419433,-0.019250628487143644,0.03102887166513425,-0.018449771205771473,-0.05049859290741138,0.03502357792716875,0.047046927287947245,-0.010431061902410593,0.03395760603959616,0.1095792935233493,0.15245146886466432,-0.1538927100411936,0.0665222571433129,-0.03255651242313318,0.17069231352519865,0.036069092409435705,0.05953591490395899
F7,,,-0.0010652263450754759,,,,-0.03957054678104599,-0.05367610183000516,,,,,,,,0.015853271054605666,,,0.03299639931583585,,,0.0066382973229006815,
LUM,0.13537104877221934,0.10549309457941863,-0.010755336152593333,0.006859589677292306,-0.008834351455985512,0.004851055071297017,-0.049568566259999745,0.2896288777983984,-0.009374145172685658,0.003411255636521907,-0.08912325418007278,0.03825728618636722,0.08605392737557171,0.13421235862808784,-0.05447095108083201,0.02847194584672288,0.08855732097740608,0.14485223628481803,-0.04693340625087191,-0.019474067176319894,-0.16004873945554662,-0.0026631114494678476,
IZUMO1,0.01406746730916612,,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.054041109899140564,-0.009147812443559559,0.04872433161980033,-0.0415068566931884,,,,0.02746880478047694,-0.04006556051452834,,,,,-0.029072429055580006,-0.040961920208230536,0.025530345432778826,0.026511979464756284,,0.1369306564217788,0.057262740256167836,
APOC1,-0.4935655624306392,-0.008507518768612502,0.016852018716419236,-0.039578372722552074,0.08094233054415129,0.05713863833023992,-0.036292412371733695,0.3405288010384519,-0.003109554736810486,0.011084704250525679,-0.07312378463050452,-0.06008490419264401,0.026280190863082357,0.13237137536066929,-0.04966156030531296,-0.02653101912135586,0.07628869085153392,0.09322177240459903,0.12385947007554726,0.030168779000469232,0.11423411527977212,0.0880541246121803,-0.00022956999100544445
PKM,-0.0460093645713511,-0.06940470033923458,-0.13383118939124983,0.006824143956362297,-0.07916636402309343,-0.04128687898912543,-0.00046404307037163135,0.08329946480546128,-0.03164006027145444,0.11462458854942269,0.05990736175297955,-0.05906234858811321,0.08608189927411992,-0.053853606370612456,-0.11919611402890262,-0.11535535125761577,-0.1693817078611408,0.11433131379556868,-0.10363884176560843,0.013687133416974567,-0.09856682948728362,-0.10925980115110502,-0.0698793583697288
TNF,,0.09047804471599323,0.03432572459765338,-0.05424384213300559,-0.035953956247964755,0.006279829562897494,0.030860814277469718,0.04076856300773227,-0.029681980933464348,-0.02191092997198214,-0.006497745195369016,-0.0057477053699359175,0.043452135571629164,0.0720884292943174,0.06020911748997796,-0.02821766178543105,-0.03387310180019357,,,,0.13406919865573808,0.10318618800468182,0.12553173637432954
GNAS,0.28562089622169834,0.027660362124084945,-0.008049213758826362,0.0460156230692152,0.027825962046690696,0.12360331753129043,-0.007967235316574159,-0.24776263413309213,-0.04049899407020776,0.053913728206831366,0.11363451565733437,-0.05524470407307632,-0.01742479990891467,0.034450004139634186,-0.06415439925988853,-0.043736914637936566,-0.06675224879347909,0.18333708622764583,-0.02216685445593669,0.004943887166137698,0.2195085872480806,0.04982952789488388,0.013479068546928765
BMP8B,0.0008754610023406957,0.1437936567801503,0.0039671502876130445,-0.003046921453369921,-0.028169177359641515,-0.01804492647845487,-0.013113539026793745,0.052005533611306165,0.040329034629213605,0.07647091304018747,-0.022254281552339585,-0.024726510259388813,0.019505978407694878,-0.03385824929283376,-0.010902907747688779,0.04510788688265046,-0.032749316332037516,-0.006036643698357982,-0.10190214037641541,0.0513522892407611,-0.02772399460096014,-0.041556277545271095,0.043120343824515954
LIPH,,0.06269949363581163,0.016636278323996348,,0.014541065003977964,,,,-0.01036442401173815,,,,,0.012983861005768595,,0.0017535976286480303,-0.037765594361199153,,-0.0321985022938108,,0.09471165148829366,0.10376473281064692,
CCL28,,-0.01898586297743793,-0.0248678431584662,,,,-0.023149569130964935,,0.05621646859726442,-0.029147351653299052,0.050501022857109494,-0.026291402609681856,,0.020644493477047172,,,,-0.051828474625802895,,,0.002166342152191679,0.008343285372218423,
