,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RAET1L,,,,,-0.020435799255526483,,0.09921975079986504,,
NPTX2,-0.03641995277397426,0.023071526970382606,-0.036187280282518414,0.06024612239338169,0.06527047711316078,0.07792490973716183,0.05194677660707136,0.22900757874941438,0.04663940408241234
FGF11,-0.011293746589989953,-0.08185012281572054,0.10445482815804369,0.010107696814291816,0.05934848718059807,0.020690221919781517,-0.04155361429486275,-0.04676440164243638,-0.010428126188040903
CD59,0.14042740600091297,0.11584560299442777,0.04689199157359338,0.05903203149414361,0.08049766544716126,0.07009096591859833,0.07719020863169958,0.18077098393400887,0.14200922546893022
COL9A2,-0.025948553640743523,0.028254070170889357,0.06989433596173657,0.009371685862198052,0.023926924830522073,0.05358042215390038,0.02295646411457777,0.07861372574972547,0.054771675080136535
DLL3,0.026421151759225166,-0.020549010491600878,0.0689769179330313,-0.04169877547183881,0.037403043078292855,-0.09030093540408175,-0.005532476116280612,-0.0841098974591714,0.03684346405745448
FGF5,,,,,,,,0.032488200734383195,0.0038062783904915755
LIN7C,0.01034836833994101,0.023156073604863263,0.06462013201705834,-0.07016126824116385,0.0054664706982627065,0.002672317643453608,-0.0350078731057219,0.07244349424142597,-0.03236988632133892
GDF7,,,0.07158838828620392,,-0.017518562385270678,0.0019491740146860806,-0.03370387666212088,0.013776045261382012,-0.05406738591487558
PSPN,0.009411408994585355,0.05467001404527462,0.07347401477952631,0.10132626996545359,0.0970634104571013,0.014042264824309581,0.001819090886301115,0.08407363112431825,0.06225769763106166
ANGPT1,-0.00032006122573516023,0.03085719915679767,0.23984740906931182,0.031649433262145435,0.1208202875444103,-0.00438554688320749,0.0750115272180223,0.15037454349542995,0.02744667754226643
PNOC,,,,,0.0032366455844707745,,-0.003383139939215362,0.018164485304389313,0.08945814169253781
L1CAM,-0.0002996865459620335,0.0015921685344976878,0.13137426058579652,0.03131870427373083,-0.0354499204227595,0.007682532951257942,-0.0536873693279041,0.007081143248544852,0.08674304674659464
APOA1,0.00042109259535974444,-0.10862155238152411,0.11761240124335233,0.03849580131159626,0.01120757214362095,0.10266188035874071,0.012226880991257075,0.08690087294672046,0.06776896490456256
PSEN1,0.013600217068322424,0.09676399468837364,-0.09943481426569854,0.009555320633648404,0.057880603820859654,-0.07924310674972325,0.034884873734441706,0.03269778862926729,-0.0047416019985112075
CALM2,-0.09136196289624805,0.02872388397156591,-0.04387563875391951,0.005097025651419603,0.0356343654649536,-0.12715903102472553,-0.03935978361998318,-0.1379152041103778,0.0007651092995925303
CLEC2B,0.07517005874810768,0.04516262932175056,0.028103813726216155,0.038808238000029076,-0.025021313162826537,0.04020263104517746,0.10238648930710963,0.20392515780853515,0.0016082805578406154
NTNG1,0.009661499922950739,-0.051499203622322,0.008394258760516476,0.08914098417552109,0.06570958626683922,0.026284851403669894,0.025093342418167006,0.0591345628339834,0.005942242090824757
LRIG1,-0.03058198552924522,-0.03652882728330827,0.07195412607926842,-0.009901345843709898,0.04991156518788991,0.1199695281222153,-0.0173911493093926,-0.1742206629804313,-0.02769125848539656
CPAMD8,-0.05477536724697923,,0.002424332072038122,,-0.019680690031673123,-0.06132020823869012,,0.09414844322386944,-0.02457697566531474
GHRL,0.022587245824579393,0.13311931615168707,-0.008756192689614948,,,0.018837227874880135,0.024886149846945555,0.10062578345658355,-0.03379519512150549
NPY,-0.038903904155304675,-0.0594038337871968,-0.05831555857660883,-0.012536870222911677,0.0324879534195755,-0.004447302309158347,0.012956846092535624,0.1573801259371765,0.02689452123431745
MMP2,0.08761530418072976,0.0007663946914908898,0.10117042984749437,-0.0258723366069575,0.06982949517567351,0.06544656847180383,0.1197985936185743,0.2976902653613692,0.09883995985213316
PPY,,,,0.006533425287043881,0.01195200433151753,,0.058598737656500345,0.07578908364425843,-0.013296481140663478
ALKAL2,-0.05769094808773922,-0.0552020300255696,0.07793960092773512,0.00951788897494968,-0.020930577704839932,0.05870152042233014,-0.024601785289285673,0.006483511871214467,-0.019025176618333382
CSF1,0.02225665505085347,-0.06682759474879414,0.12679629655143268,-0.010142806449573891,0.025694055779779398,0.047982968303600895,0.02048765756651454,-0.07039818140489451,0.03810748230049741
SEMA4C,0.1096236647601252,0.09867642878718463,0.12247806612039977,-0.021984757048387097,0.06167068750892421,-0.004146088534812343,-0.03132242845220826,0.2654408759965184,0.02849532329867183
BMP8A,,,,,,,,0.1375595113427873,
ICAM2,0.1110497236615529,0.13451205304104027,0.07407961683638124,0.06590019241704481,0.11968642266802927,0.10680484212946591,0.09200537358166005,0.36307286813713474,0.07479459010836616
SYTL3,-0.00030672253747300306,0.006846458840967058,0.041154767063386846,-0.022072477943251206,0.05543749704532235,0.012973804139346196,0.052696011134630634,0.10561762976378966,-0.03216708181371033
IL1A,-0.026599208302758484,-0.027094294708500517,0.10995269384600685,-0.040708251663025004,-0.0461573920936044,-0.032927719809648634,-0.06791402181138201,-0.017259042659593916,-0.024110951797749
HLA-G,,-0.04837263736352898,,-0.03554293208410212,0.0030483461816179108,,-0.054025240965283404,,
PGF,0.14690180447225043,0.12971038393878834,0.18503920634258436,0.058014137036554184,0.10339200899068172,0.23807269441267973,0.18248729929486576,0.3969280421655236,0.018702291412283578
LGALS8,-0.010865136958666446,-0.025975973736403042,0.1743877144317849,0.03667670184556311,0.03851332109278443,-0.03631119663897996,0.008770300078368794,0.07684048514399315,-0.0028338495513024866
DKK3,0.0761974261172383,0.08603813831079377,-0.03112948070377996,-0.010222660118137446,0.0689259550341085,0.09086057286090574,-0.016436552197961966,0.14113806721034963,0.061470352192036753
COL16A1,0.03490431716687484,0.11208875119432649,0.05174027925440514,-0.005963325674667823,0.05949042784997189,0.03003203160857425,0.08946450119098912,0.21553636951933874,0.08885505873401807
TPH1,,-0.06290386685412667,,0.06255122725606639,-0.014907385318722767,0.08883841667841837,-0.033622870237156946,0.12549269363817767,0.010343869801161235
TNC,-0.058142564701196345,-0.08680249093476881,0.1675845122120129,0.03466978403982181,0.02927469820733954,0.07443335225828485,-0.03422024299334754,0.0550293236228842,0.014194724945657836
TNFSF9,,,0.0427845164550433,0.008355349971119232,-0.04401035890444718,0.04336020773802156,-0.01559059076551379,-0.022843528324809598,0.030724342313842065
C4A,,-0.03472607141054627,,-0.017939212514347998,,0.04915160046556742,0.01860333020636404,-0.0010185622552279716,
CNTN2,-0.05081796827747859,0.039362289445416115,-0.2059208147977108,0.018564463882840488,0.04284280765346935,-0.1098417288647923,-0.01921692315875722,0.05142721873101708,0.030558290663638205
F7,,,,-0.02260237202501737,,,-0.001067609288230848,,-0.0029546088408470756
LUM,0.12457871146174579,0.1856397877309506,0.13644671213632925,0.04693499805339495,0.155985856285165,0.1428978157791543,0.22471625185212846,0.22838082527598638,0.11263901202859554
BTC,,,,0.09186968934122974,-0.029853383647306338,0.1215886797175912,0.014045426821394355,0.005933352995115954,-0.002013651509199555
APOC1,0.01713501452509449,0.10862064620016204,0.08974307707281676,0.03851166107480088,0.027347181767339683,0.06747416354533002,-0.026345795368068626,-0.08339220306325569,-0.052411584040820886
PKM,-0.06064583055166589,-0.05377798307910907,0.03325265057121663,0.02575909791109331,-0.01325048234384986,0.09670486167841387,-0.12845673461335755,-0.08913320001640451,0.004504338761009182
TNF,0.03519508179148615,0.07578655986624422,0.08635402305618183,-0.015871250818668015,-0.02043580482939533,,,0.08121492417800409,-0.007661771379787915
GNAS,0.03222646310918147,-0.20965084312013652,-0.018001544805767676,-0.021382356836645106,-0.0028541480092585027,0.11804370548831936,-0.1385784307337674,0.008503677042997206,0.04627443793506247
BMP8B,0.09453583269118751,0.12772902970076844,0.1479290923554244,-0.02180786688163836,0.0732130529518516,0.05393763107175496,-0.02069292997640029,0.35238146438041523,0.04180255312771815
LIPH,,-0.04837266526356843,,-0.01611332421406448,0.012775177136926599,,0.003829131176023957,0.005274369465888232,0.09690740410744733
CCL28,,0.05456055833860459,,,,-0.028800318908713426,,0.024806035648553312,0.012893184051968553
PTPN11,-0.052367477797888785,-0.025210559874502422,-0.08073016518049912,-0.00667051704535078,-0.03456478260070611,-0.04198398945468074,-0.02493926184030068,-0.02819038454481926,-0.03937986241364283
ADAM12,0.11324638917054665,-0.01995855965362956,0.14174281413001058,0.06648455213885064,0.03629084763294754,0.1534919986423155,0.07211985943174998,0.2527016923031719,0.16480978410045527
EPO,,,-0.008373359391935014,-0.017499481610288824,-0.023663091509464995,,0.018667840463538674,0.0017804820483638495,
EDN3,,,-0.011137742639715235,-0.06551944042267004,0.0713770669251063,0.05104418627480685,-0.014220920524686617,-0.006225698556724433,0.02558318428984942
CCL22,,,,-0.01980564410226437,-0.021639534866559902,-0.006196620449890884,-0.03574380375177125,0.07217612339053284,
CCL2,0.05557167157619282,0.005737629298032639,0.19291988466971166,-0.02662392851109268,0.03103234592996115,-0.006312119237592615,0.03831083861829262,-0.05500626495738171,0.041537256984618624
DSCAM,-0.053194265794113675,-0.146777738284788,0.12375342643761345,-0.08477646946722797,0.06703134597268899,-0.024071334091260745,-0.006675890612944042,-0.02554840690753982,0.011722466802759865
ANG,-0.006569405502189025,0.002879128571822863,0.05982615494410555,-0.02342940151489641,-0.03811846024188362,0.0275442630488386,-0.02775988931334538,0.05057895880479521,-0.02202545930521339
FBLN2,0.007635953193371086,0.13064000362662495,-0.08113011643051617,0.033841040364577135,0.10821743155884632,0.06305114105229973,0.19321451660056296,0.10614227050039635,-0.011797268218951329
VTN,-0.015639234651851536,0.06259724974198795,,-0.02000310502856258,-0.016639408917023833,,-0.037121805068637284,0.03132948864164172,0.07208188770250108
VEGFA,-0.04388510907608401,-0.09590353100518059,0.0768146207024667,-0.03158586313623967,-0.06217358254682458,0.04444235969670978,-0.07676770768441554,-0.27888577736185166,-0.02311974972953957
F10,0.05577662071784673,,,,0.016047068965745866,-0.0135331425829814,0.0544077595759308,0.018571506731722216,0.07684619101974863
SERPINA1,0.058589685249382836,-0.02107053532352131,0.1176664605378194,0.060571731584519985,-0.011965908587044218,0.07007953903616197,0.03341580934825661,0.12707699437689363,0.03377036850650625
VWF,0.1468639148950594,0.1970035795974016,0.16226408342699666,0.03149593443902918,0.14695051128800635,0.24345051613623858,0.1877989591571803,0.36496587247914264,0.09934537114382237
GDNF,,,0.04226922200879174,-0.002139996380448082,0.012256602012409435,,-0.0044511559348476126,,
VASP,0.07506260973713766,0.08799042130010055,0.10035269675595905,-0.009462743119669144,0.04630071745717327,0.035554113711264275,0.12965886679902802,0.35202720163616513,0.07761374779445224
ADAM15,-0.006306652803956438,0.1033441070733133,0.005513490081621793,0.015196439589719437,0.05510373430089041,0.07626027939692807,0.09493691333479473,0.16405055516826061,0.0463928298499843
WNT2,,0.009744309901537969,,0.018823951064590904,0.024784934100238167,,0.05230272581829606,0.17814739776010483,-0.024505820027047917
CALCB,,,,0.026081730805852795,0.07417112265253643,,-0.026735400585861085,,-0.048099256738808834
OLFM2,-0.048800261414955595,0.030672153933231586,0.0534784423431834,-0.0030159593258545954,-0.007330209811376762,0.0639798012924884,-0.021457416756582862,-0.04729378616698403,0.04324352734583917
MFAP2,0.10548765973171122,0.19794109967672172,0.154205963202794,0.06645193549232443,0.08261345799350996,0.07759878365786227,0.2099449585170177,0.32806829823308264,0.061466752990838015
HLA-C,0.0035994118068166645,0.1351557862147371,0.04515829544448848,0.0024639350393701903,-0.02354257801399832,0.13424330398282636,0.052371041593191454,0.23528073469418254,-0.03153252555746724
THBS1,0.059377198625537926,0.014469702517477251,0.06943700273826883,0.045751171392600765,0.0479303003957885,0.06941853486213284,0.10162743873170911,0.11946595853422227,0.054682129519930796
HSPA4,-0.0026605063714828774,0.03224524608323653,0.03872401558839603,0.0379330140490021,0.013337652734358491,0.013188414973317892,-0.01044346992432796,-0.022954564417301936,0.047209002621771086
LMAN1,0.031337076261793474,0.001894563715412571,0.09792711746442338,-0.03219559832926669,0.045505078477105464,0.08082106011491066,0.03073143530670384,0.0052534028682308135,0.008452655850833105
LYPD3,0.014869572448921804,0.030748274544285057,0.019329511953392903,-0.036499830562001824,-0.03607554439206236,,0.03757282425424192,0.19522077079716502,-0.02445291267280059
APOE,-0.04357363102023428,0.022285028917592847,-0.0468903491372608,-0.030492571086446804,0.05987875605959272,0.051690323959062714,-0.04519382358146617,-0.02624645248087234,0.04603924097423945
SOSTDC1,,,,-0.011527553495196772,-0.0161554945884469,,-0.011307131227739714,0.006606764849147084,0.03820424757744811
ANXA1,0.04823889280503483,0.14939339057153025,0.22587604278644713,0.05142252763814653,-0.01166010615853648,0.04364360525949616,0.08875578899493382,-0.14385323981300133,-0.04283287052393292
WNT2B,0.0503160806519971,-0.008001409556922164,0.15753502320843246,-0.027174140837713596,0.07565349107713411,0.052754969550064215,0.008690939919759008,0.048055767162518664,0.06396749896329774
AMH,,,0.08357123905286534,-0.02678921720776935,0.06861963521076107,0.07650368064370028,-0.0016446291279999233,0.04684952983989359,0.01203275742098711
GDF10,0.09642872110015006,0.03283027221845819,,0.005158148738037539,0.06806755183122515,-0.03634923225269206,-0.01915666765291445,0.1072643832268363,-0.008991778044378469
EFNB3,0.04310910280767021,-0.0029923859829456985,0.05565410090316613,-0.030627093830486386,0.055874038982128074,0.10567955293727747,0.015123313371995713,0.06296003109422962,0.0028648473788094107
LTB,0.0074684598055825575,0.1158283538895692,0.07229293304828102,0.01544328362220036,0.046179958590317545,0.0984018939215873,-0.03385654181906608,0.21377287988700208,0.02627969229084215
ANGPT2,0.13861885162035026,0.16260774607371822,0.16884156290918953,0.03446207795319549,0.10887374309125873,0.19984732604326397,0.1584734599282848,0.336412538704473,0.16994874775150368
NRTN,,,-0.01134814855540526,,,-0.021840554732631683,0.13799381307439648,,
ADAM17,-0.05389437360309044,-0.003716803229492929,0.022298340102280288,-0.003265956586162681,-0.009642659631540353,-0.010435691547803463,0.017426345531295417,0.022865901192510408,-0.008377330290958319
LRPAP1,0.050559045808802355,0.08500203715038145,0.05268887891805952,-0.015533135156885225,0.01285236052681038,0.07478324939410266,0.0074801838042319446,-0.04779770117310666,-0.0020032564324741525
NID1,0.13274501790379017,0.19829017158323262,0.20054296059559126,0.07191398421992656,0.06943300791384,0.2074472343161257,0.21293504673412375,0.3634666151326931,0.12197717307704861
MST1,0.02387781416310868,0.021344904178698783,0.03712260260769598,0.04758241425771879,0.059601512405420734,0.10535327997704644,-0.02376310303303283,0.03537272231762568,0.010935165479949374
IL13,,0.05964593584556612,,,,,,,
DCN,0.1667994490085106,0.15899447888773527,0.05900401788184031,0.03321472483798575,0.16894813454239932,0.17402956621315036,0.22492282640837727,0.17049342409189597,0.11736315603699234
IGFL2,,,,,0.045759219343862616,,,0.12963731859078376,
COL7A1,0.008543752889208242,0.17109690462559707,0.06382412797235287,0.013457052077662563,0.08684864793915,0.028447141483906587,0.12560066245015256,0.2263779843201084,0.129556282567425
CALR,0.038783017367165946,-0.002760947718810456,0.10629161787774868,0.04319701835517622,-0.0199154879181216,0.044026631925720094,0.03875177856119548,0.23326084054693438,0.041645195193165924
PIGA,-0.07271891167616105,0.02596397993034746,0.029216720669864648,0.07675214935490472,0.03907726408490391,0.0037098870936451344,0.019091125991811727,0.10796459416258203,-0.05607465342593763
CD200,0.051560928763483886,0.1060458285985565,0.10221064094274326,0.014512204848713246,0.0679857165408418,0.12343821529489485,-0.00712691566152325,0.1981664727309779,0.05512029488628767
GRP,0.022533023917545428,,,,0.03251253908963647,0.009973350531618328,0.05953762430162461,0.016536798405011908,0.0073242330985923984
CDH1,0.024010461351746448,-0.059913364082725774,0.06037701073113697,0.030127292171259826,0.03214392153623874,0.010944362462723395,0.04538616524199628,-0.020008012870431285,-0.01701217815026556
LPL,0.15836335097084614,-0.13434473781876152,-0.023572355991015776,0.006403013223687039,0.025788272833398244,0.11535154126623674,-0.048805190525897324,-0.05538027821808031,-0.008734700125636655
SEMA5A,-0.0550571019345426,-0.06908978297446582,0.14430155439530176,0.0033722502319480613,-0.019557494954728007,0.12098405265223082,0.06000066408184956,0.061751813464764424,0.10565909806016034
SEMA7A,0.14407885863391537,0.1142599945411554,0.09006372498180473,-0.025068204609718557,0.06658340823020908,0.032636368559041944,0.04072922053956603,0.36234798180094163,0.09486065576243224
SEMA4G,-0.006421625700155653,0.014563792595533184,0.04105202806888455,0.07660590340590008,0.04789887991441422,0.0741707143473603,-0.026423693477877656,0.04656532183711157,0.007023496586365352
SEMA3B,-0.04339754481037337,0.13127277689727965,-0.0620849850104471,0.0292897466936951,0.008070811331741002,-0.15515048526996178,-0.020682194871599308,-0.03375557687149255,0.008532278517193433
RPH3A,-0.0027840949619704976,0.007147924475158342,0.008117955890574208,0.02998554564070503,0.03350429654312712,-0.04634508627977128,0.013924124209595256,0.06406093917383007,0.037861362713462764
JAG2,0.15547717918693507,0.13158797096259128,0.12011932937146799,0.04117591346876367,0.07569252513130778,0.15004188506401062,0.10398086374994871,0.3338553437941983,0.01055805222380952
CGN,-0.016816899015365587,0.1854741968908742,0.07324922460215992,-0.033378552052581986,0.01460247777993285,-0.02441052527796478,-0.031584457135304375,-0.07926223071433676,-0.03174372787451566
GDF15,0.04741389118649341,0.014489408035765653,0.1047544915360601,-0.0051017042049570326,-0.053348807814142675,-0.05783604608533663,-0.029984178319160733,0.17222828832386028,0.005267036589447809
SEMA4F,-0.04045843035769646,0.004211412289649357,0.07738271807390928,0.061646472564416945,0.003986673755024949,0.009270948697547505,-0.012421559412396307,0.10017835886036192,-0.003953124432826953
NXPH1,0.0010867721696326518,0.017178093406062588,0.0906574710825654,0.008415458013827988,0.04239182361139475,-0.005207290541008957,0.02207672165361435,0.01684379079224742,0.088977850278761
ARF1,0.004830403205725851,0.06627616417266587,0.1648107361068699,0.045737358919713166,0.06843705761633469,0.05467441427573315,0.08211886221979724,0.18421485842937535,-0.0011634953733055016
DSC3,,,,,,,,0.0551987092717772,
EBI3,-0.052337092865070045,0.028531805029802515,0.05198306824033539,0.06395530789825961,0.08297637212140573,-0.01572312267644132,-0.004589105872676268,0.11290696815769273,0.025277310882701656
TIMP1,0.16426954325748047,0.113414962863514,0.17924758858020542,-0.004096126124725333,0.011413317106049462,0.2003919240500368,0.08616732736782154,0.2636361261636196,0.04946587616487755
SEMA3C,-0.009090930103844111,0.07857218284589661,-0.009927638182449587,-0.0008276554729952366,-0.04231410542275682,-0.04459067214109748,0.016436143949086574,0.16956043111048041,0.04435990958237419
GNRH2,,,,,,,,-0.005277084448276811,
GAS6,-0.07489975595880949,0.06373425165700881,0.07206718530799,-0.038646574919441144,0.026701263348664395,0.15073927689913946,0.03725603532582958,-0.005148268430283159,0.0421292141787247
MEPE,0.19984305000172095,,,-0.030284835759676595,0.013589196514633214,,-0.05452291015705726,0.1374713830545559,0.15035705734727353
SERPINE1,0.10081311900380786,-0.01780503703887393,0.1545109633437075,0.010166584490933158,-0.012708462702720942,0.05423125517867171,0.07549107592442388,0.014758236251588371,-0.005802574189288538
RSPO2,,,,0.048713675241940924,0.021533959279587716,0.046984136852339486,-0.03731963056297279,0.02819180138598659,0.07517967498982649
SHBG,0.06561100809486639,0.013551681196842675,0.061083920385462134,0.023677429922923106,-0.03946453421426027,0.15934363506317065,-0.018616514960832005,0.04682198250357478,0.008134746627665307
LGALS3BP,-0.0374166347730684,-0.048848054835389954,0.005147241708928168,0.058163018918088887,0.036104719274230174,0.09470431132240754,0.0019666561599955986,0.04298102794200831,0.015169887141250171
LAMB1,0.16775495044838362,0.07944739124741952,0.16351561811853346,0.06972049168276669,0.06644427274556494,0.16689575587453384,0.10347126408806204,0.3229719564591221,0.13463273797473096
SPTBN2,0.06995589277438623,0.016299598300188636,-0.025882511876058514,-0.0401223991712881,0.021026667086450436,0.017951457895810104,-0.01396074261208294,0.09289712007029455,0.02236471837731978
COL1A2,0.13592790366799348,0.19698783318502758,0.13943476292821175,0.05168270741116381,0.09179564325814542,0.2128020785768572,0.2162785317281312,0.23814676198585555,0.11948161158759421
DEFB1,,,,,,,,-0.01762530082822767,0.12460631166938149
CEACAM16,,-0.051307549454647744,,,,,,,
WNT11,,,,-0.014625124586796337,-0.032743963172365574,,0.0028827627043503294,0.07998066052760454,-0.0153707905022856
LGALS1,0.11183120796196724,0.026712842464973324,0.15981854008919294,0.01745206295814003,-0.024872268788687184,0.040816045574172614,0.066771226311903,0.2558242950403149,-0.02942038524851274
BCAN,-0.21812902717415797,-0.02971959828365234,0.021332184016135434,0.019488543493591252,0.04639638547805377,0.07515767597163991,0.05727794736734718,-0.05214038768375079,0.04780253685555667
ANOS1,-0.005431843722882605,0.023563203305484486,0.05109160124882386,0.03674115800645551,0.01440442829392882,0.019485952793597813,0.017911235297961375,-0.028152401812552238,0.05358372146802947
EDA,-0.008388364750442268,-0.057855750338154106,0.07994501348997482,0.04210048112943433,-0.02520417935753569,-0.012565883585495631,0.028105637867999488,0.11952743443633294,0.010977914289380039
FGF22,,,0.09662675261699882,-0.026681233793708743,0.013703945144312496,-0.011569983130708632,0.03391065437747471,0.004562791126685248,-0.047165159608514605
SHANK1,,,0.023779885140438696,-0.0024237011745307235,-0.01348799291065345,,0.0022943585886949737,-0.005043055466550793,0.028972999324582503
NPVF,,,,0.06594265128525541,0.021434046237980175,,,,
RAET1G,,,,,,,,0.015262439820945486,0.03474208270251954
TGFB1,0.1494493011060971,0.1045003228447724,0.15757853548595285,0.018404274763636184,0.09172718563057752,0.07670681902523242,0.10785021615076279,0.28491028195687285,0.07527363420621352
MSTN,0.07662401467878681,-0.004493364556318894,0.036978729775740356,0.0737836707206152,0.04793895879546169,0.06388374762515585,-0.016170691886080342,0.0009011778757741765,-0.0009804805145248983
WNT4,0.12568913174954194,,-0.06138857947855957,0.025777470545028255,0.08931070501901048,0.007077870426793753,0.060279578428757793,0.06533180264875552,0.038375115149680485
TNFSF4,0.09685371393625612,0.03262340504412981,0.039860596590182304,0.03994084803328602,0.04686792080592973,0.01472378382574597,0.05922456931421393,0.10153271272413607,0.05790553182571008
NTN1,0.0953546964493145,-0.031087898507911795,0.10579610499972358,0.04279479612651242,-0.002777769562196708,0.12400789374229203,-0.014494194151863316,0.0016116599105483532,0.06589197287099226
CXCL12,0.10239190962706893,0.18921964919518355,-0.07855074265457923,-0.020085118489631203,0.05572560573127918,0.10412574589998409,0.15659623541153733,0.2988490617666526,0.06561672017896242
GNRH1,-0.015231569832472503,-0.05164280337074811,0.012490013669887598,-0.04190135073697204,0.014803788968053514,0.11124390979401179,-0.013443022789580504,0.0875893045250946,0.03871395427999564
FGF8,,,,-0.02987153688270635,0.04788926026761113,,-0.01279131939672977,,
RIMS1,0.07854233921720478,,0.0013966023786480435,-0.015777682674190423,0.03316214895777413,-0.049642234029394806,0.0026593444486983967,-0.007384417424251939,0.0734809063908602
FGF14,0.06054572133185172,0.0019873943844536846,0.012737767640590904,0.02122230154305436,0.045313363228485434,0.005162785878751131,0.04140240275274228,0.07118016641465967,0.016070168520744485
IGF1,-0.018526994763806502,0.07240015104665883,0.00108826267088502,0.03954451242074567,0.07293259433921545,-0.01097353440953944,0.06814241355532219,0.14392217343020552,0.03457944330613437
TNFSF10,0.02942092368856981,0.07461272558312682,0.03627609384297537,-0.005125514078659151,0.015311781837910987,0.17324148359532718,0.03356863014246812,0.21375128128540039,0.0033347250956560627
GDF5,,,-0.048137996866388755,0.019030254711531202,-0.01301360946184718,0.014267905232109005,-0.0240258822033699,-0.00032013867972509796,0.023234679141092843
CHAD,,,,-0.0399363662331322,0.011855981791316137,0.08202461202858179,-0.026364274950692376,,
RGMA,0.027172052251054145,0.002354132290617167,0.05588597318543963,0.018816729169370633,0.052808969743551475,0.0706013453060284,-0.09379734828203956,-0.043563211812377205,0.031228145808885766
WNT16,,,,,,-0.02611426239703014,-0.02585504519094514,0.01651334268017946,-0.04864161227471419
CX3CL1,0.03359555734507493,-0.017210813151910025,0.1322820620307649,0.028807263439558778,0.031053979113592606,0.13515945316994754,0.0022831582373413154,0.19831413876176243,0.0437043054990178
FGF1,0.008758502601564796,0.0625584501581904,-0.10412606311655297,-0.02712149447596887,-0.009377178899949944,-0.07003548167179302,-0.056525501228985184,0.03932535545970824,0.013412994420976982
ALOX5AP,-0.006604939422033154,0.08422139881258094,-0.016853442272980936,0.022050986213180353,-0.0568736871493507,0.011625019880630983,0.026773616374831586,-0.13848282036389964,-0.024783399108799866
IL1RN,,0.10375265343846529,0.11729623768732426,-0.045148956365555014,0.04395133564012856,,-0.045599260924030015,-0.04664982263784703,0.007907995499981666
PCSK9,,,,-0.017275712173985984,0.03660887905167986,,0.1114794403495169,,
NPW,0.033395380418961375,0.04555010634821075,-0.05648697732123241,0.0768584403045675,0.005021279544860069,-0.029165244519601147,-0.04578015518103707,0.020074998316860763,-0.010054085183773686
CXCL9,-0.058922058887939756,,0.059122529914070035,,,0.009151964504099528,,0.2582381789344503,0.0707522056115139
ANGPTL4,0.010343653614833954,-0.0695268749930841,0.07530403295232586,-0.011617998247996758,-0.043453834985530626,-0.004413152678844287,0.059287252980561665,0.16460349848625233,0.004166115147783493
UCN2,,0.05020260622569157,,0.0013299585782239598,0.023200426054107718,,0.02916419611173031,,
OBP2A,0.05538491527560852,0.027856390261701832,,,,,,0.1659915615367514,
COL4A3,,,,,-0.016937292825158257,-0.018706570907514597,-0.007675708517001472,0.01528148107651043,0.013508122381454756
NRG3,0.054948860983230784,,-0.034800354724419544,0.03751571203194555,-0.022203945176726022,-0.03394399576651261,-0.05071738976117396,0.04648237163581668,-0.042461210909259806
IL23A,-0.054775375875192184,0.13315177907551068,,-0.017275706147493585,-0.02748868913516108,,,0.0057091965821891195,-0.0292124857302247
COLQ,0.10630792809388487,0.1456299532001931,-0.0453482675930282,0.018278255536525314,-0.0219797411901421,-0.027244913953797512,-0.02271953665233213,0.05446581707087739,0.0831261266011137
SCGB1A1,,,,,-0.026917183431182743,,-0.012277102939290288,,
TNFSF12,-0.027418369375952354,0.09245507865167424,0.0819449299987934,0.06414046466835747,0.04788111743586038,0.10020283587025487,0.026305025437884835,0.16435858350061214,0.03166815771749523
DKK2,,,-0.021322231282721406,0.06430958332295486,,,0.00832215762788885,0.10886990293652798,0.055319563308455416
FYN,0.03233222935832329,0.06340318800496192,0.04835621698935255,-0.017926841861165183,0.03603896003585032,0.061880719489181786,0.06076243145322754,-0.03213227785595791,0.011611280683305664
ACE,0.12884439296075315,0.07783819556297598,0.2051579428248251,0.01768961382326664,0.11129532752234154,0.200762712958755,0.14792844168252683,0.41962914341571034,0.1080810594779674
IL18,0.10501472406366688,0.08731676767027172,0.08338345117390362,-0.010519063181296244,0.0796919292046658,-0.030025907438236275,0.0647366010526051,0.13424006225600438,0.01638307005813945
PPBP,,,,-0.021152440798715953,-0.02533727457817373,0.06003642766735989,,,0.06910077868960099
CCL27,-0.04166145005654091,-0.0892525486893817,0.04100719368030927,-0.014887215082338121,0.04134279505146927,-0.00786573198072894,0.02179076814607165,0.05634960962569153,-0.005462129059412965
SERPING1,-0.04426248351335857,0.08494077287769092,0.04103860602934836,-0.018273367612128548,0.10773930755544989,0.13653244475075768,0.1383043446595772,0.04445904139014008,0.06179205234517853
AZGP1,-0.0160007569456175,0.012110446945777103,0.07920464588871169,0.04766935256963867,-0.004991429987669838,0.08440871698015626,0.011319091825560706,0.06526086671421731,0.045127500558075614
INHA,,-0.02778885867573548,-0.01883733259797997,-0.04147018732552919,0.07995133074589365,0.02183294837313656,0.026667366137822716,0.05771966814948088,0.02752690247636351
SEMA3G,0.0031287992594330807,0.19749916507669887,0.12738455021175268,,,0.12751361141564202,0.05785258317816175,0.16799818133684885,0.023656444428530047
OXT,,,,,,,0.01131998773190115,,
