,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
VCAN,-0.11026728265194674,0.008263981910324196,0.02062194440492218,0.04228120117710561,0.06311293046686693,-0.05605282878109346,-0.15157634477453333,-0.29905567726459187,-0.052526375011598486,-0.03146985687744878,-0.08051379510340599,-0.26593280098337324,-0.05380435968261338,0.00636736684646579,-0.13527277283490743,-0.06372165144529425,-0.027622013191028257,-0.06303818119055099,-0.06812874872413238,-0.19649134187833228
MMP7,-0.12099635191981865,-0.00859962690094761,,,-0.02530805765590997,,-0.026168269322089075,-0.008547996608464455,0.005434611530808723,-0.048611444757786205,-0.05448841359990618,-0.005186234931451028,,,0.11954530001228013,0.04914516980331153,0.005401220474323323,,0.006827605709721416,
PTPN6,0.06497960219391763,-0.04365425915837848,-0.0627161153666529,-0.030043851803359778,0.05405132622314612,0.03797778751657945,0.009206493940640891,-0.1529697786922795,-0.02384461917125299,-0.014273458761655405,-0.14150987651318622,-0.05302175884643303,0.019394803172203,0.06978822622569684,-0.027977388990833043,0.013236765173301626,-0.04449784230458728,0.015251967571314138,0.024806505656806623,0.019429749284541695
PTGS2,-0.11644364677941488,-0.07047208784877083,0.05847685721624455,-0.10686080132055185,-0.028273359795745728,-0.09637798671528733,0.10772748857603569,0.37319826171470794,-0.015317164122801583,-0.012357614658914572,0.0031448763508231266,-0.0005870760237697344,-0.0383638955617599,0.05968783365526297,0.05280750687246287,0.0964806418394683,0.008939332091111148,0.07202529449931444,-0.05950764039920554,0.16960220757302927
XCL1,,-0.01791907300992435,,,-0.024671176315462746,-0.03389588451153414,,,-0.028281830119786584,,-0.07147329497359226,,,,,,,,-0.004913542243060625,
CD58,-0.052439829565895074,0.04045863701388872,-0.019333928147293247,0.002836411466050379,0.012197713446657453,0.046170523227270686,-0.01940921526903322,-0.2728608677980858,-0.03468457267481132,-0.010845137789105858,-0.01733986526388158,-0.13326695095390254,-0.008555954253476054,-0.01955857226989223,0.026632089577732707,0.08970811122021834,-0.0032627465002643082,-0.014141235105111135,-0.0827907981358267,-0.05778834432418229
TNFSF14,-0.007475461946264256,0.04196051853870193,0.009847573982117618,-0.06608732892800495,0.036658102137799,0.005584805146913206,,-0.06343468158628275,-0.010446397523491885,-0.029775298814085176,-0.09700537891336727,,,0.017253444078038582,-0.035418376893399495,-0.012059073849076183,-0.0520309046597573,-0.00763667097750727,0.03623602711579554,0.10485074699550181
CNTN4,0.2644742225875455,-0.02677205426699345,-0.024352707625177904,-0.05087119734071739,0.079949151072673,0.22727275909942152,0.1432042078623653,0.1889326330301244,0.059612461255468915,0.031195609501424262,0.3866292393020542,0.12868617126393148,,0.018715372824272065,0.02878197452204764,-0.04871498222869124,0.0863545714771447,-0.0053265908700162274,0.11534433484512548,0.18616474740572336
NTF4,,,,,-0.021891720389574983,,,,,,,,,,,,,,,
INSL3,,0.012927139551827822,,,-0.022674963215029136,,,,-0.01948172429131809,,,,,,-0.013560854433138328,0.012093690996483759,0.020101502147380632,,,
BTLA,,,,,-0.004147607159900624,-0.04528446528793575,,,,-0.021599062584708853,,,,0.04304135996399028,,,,,,
MFNG,0.05597042848544028,0.05598906604308585,0.0010294600208796479,0.06158067667065661,-0.04058386464895443,0.010411547714933002,-0.03180978115670319,-0.1382235699629495,0.027917436353875266,0.043457296116875155,-0.050278962918390416,0.0038362963393425552,0.042915830494914854,0.020579268336915448,-0.01489077685271179,-0.0038347061659406937,-0.047294978915689026,0.022351050801123654,0.025787450353555594,0.04332755930829341
ICAM1,-0.24089478106812495,-0.10698555548363455,-0.023020226670176603,-0.07733063889064469,-0.05239392234844759,-0.1177020041837236,-0.03315407418064422,-0.19350976415433319,-0.06212672209895027,-0.017532436354498752,-0.09230649528850968,-0.03253298349348082,0.09749121633943969,0.06870726100086665,0.0826328878871375,0.0869721614147665,0.023930419192204237,-0.05172575379617834,-0.06750620055792275,-0.029585948651375274
PROS1,-0.16433522032951747,-0.07923974870506548,0.016220100326155854,0.051607616897569444,-0.009092915183724622,-0.08970740449306257,0.001532680388981241,-0.2397065608302463,-0.09755189895396903,-0.024643022286874004,-0.11245024312728837,0.00041122461271098765,0.10218333219169302,0.09130284858798665,0.040273744787856225,0.12794920375507024,0.024795704864516144,-0.0840425536339314,0.018902699627458983,0.11120890566114448
CLCF1,-0.0950851996476361,-0.03551665000077623,-0.04581445705586072,0.00336092649424841,0.004940478868358824,-0.098417039893295,-0.037704348995081724,-0.047655456737343754,-0.06697551238436328,-0.050515984996251574,-0.08553633510525183,-0.05138682080344706,0.0015271263517070118,-0.06129873538674208,0.08966017328644373,0.06655166000093729,-0.04404296612735992,0.05782128908752534,-0.07553393540474783,
PSAP,0.2573426577270485,-0.07617180057284557,0.02636522208650301,0.03343293188581676,-0.036885420935269995,-0.05106582750323865,0.09397927444232354,0.18194051978312126,0.09876245289144897,0.00923540784607419,-0.17922742566805433,0.26809285914829817,0.10043717556275247,-0.01583041411309555,0.20973790505124434,0.09901011877841609,0.08954054549580949,0.09767597799275611,0.1577995243536415,-0.10683132134550506
EFEMP1,-0.27778118877878566,-0.10080366150387196,0.0014026778215110744,0.003907002025041214,-0.018111673941002337,-0.21541397155590045,-0.0770428662948855,-0.2922970652625499,-0.011174490045900647,-0.04047919709833296,-0.3731438753974235,-0.14997042597389432,-0.00826773334570255,0.04711738797274352,0.06882709102596647,0.07782287228257355,0.023862449084564356,-0.103699906572989,-0.10359981348658996,-0.10711828374631018
C1QTNF1,-0.25681965953494035,0.017557433504534883,-0.058256188975456126,0.005316126774429476,0.02548076159338663,-0.007819372167932954,0.08027562035869577,-0.15956806680163957,-0.0667124859099161,0.0018103516141674358,0.022387083256658325,-0.08074371105895635,0.09032678462218074,-0.02965364036525872,0.1984217334263977,0.04103314553542767,0.036178150956502564,0.005755079707765233,-0.09171128905854765,0.031972439213421834
ALB,0.007847682306286593,0.05400989922397364,0.009199116107743986,,0.004266293445613461,-0.013562635545498036,0.010394662320989134,0.00022696414325964128,-0.038490775188555024,0.00804277296374326,-0.14574917454716874,0.012512768981726638,-0.006355939120864846,-0.02422000703251421,-0.028035621424783615,-0.017787543214568057,0.04818120845125049,-0.010760828989263286,-0.02512247755896593,0.0817560803166015
CCL13,,,,,,,,,,,,,,,0.06671709502254664,,-0.05977953794055179,,,
EFNA3,0.12051405278591133,0.006435444461023746,0.019017271016240064,-0.07736392021408985,0.003218358615764475,0.03493161744801368,0.1355896115402998,0.33369504947350875,0.07396202054536731,0.06496810925483446,0.21692518864511692,0.054480583385666914,0.14089182507019118,0.152816458582664,0.1602811070084291,0.06252711906506618,0.09577312934843481,0.006644707770846189,0.1347163357881391,0.27988884678095555
DRAXIN,0.1655192077338203,0.07336336191301478,0.051105435092115535,0.0608724719583509,-0.03308760579867866,-0.019123633382829068,0.03812904818680104,-0.20866728772354448,-0.09279779328170507,0.029160908129939742,0.0005197846503969925,-0.09167488153505045,0.024614262530131922,0.07997167010737372,0.1809141983734892,0.032475033334524096,0.11031033857656868,0.024256219034628504,0.16682668177876867,0.08268918284337283
RAET1L,,-0.039341649406375814,,,,,,,,0.012948436791790635,,,,,,-0.03386279607459256,-0.011559297424992652,,,
NPTX2,0.31571566920146554,0.10694761098108957,0.029206423786859514,0.01270293691643104,0.01729626073000804,0.18857720073684375,0.14420845410401592,0.37576211349331007,0.13359345759464084,0.061625897056223136,-0.11430643043642454,-0.09395482850609388,,-0.03857159236694938,-0.04388210085748425,0.02480935240152772,0.005647547613014932,0.0551235151791842,0.1593768933947115,0.21283728251948078
FGF11,-0.20619174234119977,-0.0037908052261705137,0.023985330297742233,0.017592577728977574,-0.014965581093684972,-0.053910414152279776,-0.05051202495368074,-0.21407753234579072,0.03467629816552273,-0.0029508907714256394,0.011488275697391125,-0.07137106571092869,0.02831188295203687,0.016854425756197375,0.12085595645904576,0.11433429172677496,0.18553102307285105,-0.0851241339133721,-0.11266033022943293,-0.0516776374264881
CD59,0.09937831041149985,-0.04362163460819166,0.04475758032293461,-0.042847941822781656,-0.00678263566528009,0.0939095960431865,0.06741358540739668,0.2381604646751704,-0.009521727582916518,0.031227369970975038,-0.14148846868444911,0.16027360827378762,-0.04124647201497101,-0.07823322507812888,-0.009086790987422176,0.04186738421212428,-0.07516506478527699,-0.024152104148773532,0.20499162894597878,0.0772444039721448
COL9A2,-0.04391770247961229,0.05151033886043662,-0.033484436195392625,-0.00589807169228474,0.0215503098817804,0.09311110474905872,-0.030634563612669738,-0.20933474146187647,-0.0016658439134777123,-0.03706497246302791,-0.19946681466169805,-0.10727960200465295,0.005408133665795784,0.034420267911284254,-0.024414200199757482,-0.07585090530855261,-0.039352087578192044,0.021675671177122505,-0.013682933536450791,-0.0722024455801228
DLL3,0.36248118471256113,0.1271385906519434,-0.004456009024109963,-0.0028777070573342838,0.03817670838552279,0.0690259577781945,-0.05340993364763192,-0.04770034714378747,0.0806895679994334,0.04655824313893104,0.23544162280911027,-0.03737667040521955,0.010144958454671097,0.0336433683092203,-0.04790628455642141,0.005203293034010584,-0.0535542177276139,-0.004306194795837746,0.20301825453217898,0.02440182233529486
FGF5,,,,,,,,0.08435035602502344,,,0.11149029380350957,,,,,,,,0.002256446908789615,
LIN7C,0.04690352012089269,-0.001506330930150753,0.031231055022295548,0.057057877960670085,0.08071260782317966,0.06214582109076198,0.009696968863711769,-0.09474795045868437,-0.03967062559260641,-0.028988767427916947,0.12950800741230886,0.03393767100811773,-0.013136222066539409,0.018191289960337007,0.034020796605023045,0.04591417474269198,0.06729073382909391,-0.10687088651495297,0.043103394565079195,0.037641867725778044
GDF7,-0.009135767056947618,0.01593656218765692,0.011412551644436515,,-0.024575154681430116,,-0.007728715332452652,-0.05181443795854624,-0.0011308236311771713,0.03142975371971508,0.14521483658598178,,,-0.04806863946167295,,0.014242053178424264,-0.05093299229628871,,0.09587774767403352,
PSPN,0.027803993146807517,-0.015412054644227164,-0.011169845180695621,-0.015553981784288169,-0.019978771003049046,0.05000028416157436,0.025849695475614297,-0.036021817565897195,-0.0549503831114489,-0.017879368553007004,-0.0016771057604077588,0.0027827135544154593,0.004341513521671657,0.053208411099765214,-0.0097851903219285,0.007781468643267718,-0.008885677037412243,-0.03285146385581021,-0.015062018877105447,0.26768423032942884
ANGPT1,0.015699791237414547,0.012515067037061426,-0.017034134438091618,0.015772389142694174,-0.04550902129889765,0.05522238681919321,-0.030459420661822098,-0.19983204816129416,0.09471490260820832,0.04195004553630233,-0.14736010089085988,-0.034400951509918565,-0.0513897661737102,0.05115926613135659,0.10778128101693737,0.020043136379183563,-0.004820713997145236,-0.01388001361613034,0.048660608808377234,-0.13427663290197334
PNOC,0.35056170819540877,0.06366896997263637,-0.029705731426262615,0.025025127142068986,0.08295905707585229,0.2430328865308806,0.10228419117256103,0.37890150715570425,0.17028284105846175,0.07892665756011925,0.19529350745803947,0.17179695477595575,,,,-0.05550770056324158,0.035137606698516025,-0.04390225611028066,0.22548021401953516,0.13441208177466457
L1CAM,0.4644600478955682,0.1838056596347382,0.027104406874788513,0.1038345459115015,0.016838340164125467,0.026152985068335688,0.12949773025907882,0.2893126067740185,0.08536599105715906,0.07543411326003802,0.3026027096730111,0.3935868778075312,-0.03610644261686282,-0.023316521038175962,0.23236903415306595,0.10897836392311176,0.19416336977583507,0.1247910766878631,0.32586963720467027,0.18626817174749755
APOA1,-0.05962002303375232,0.10692154841351599,-0.018444763461495012,0.07620500668622714,0.04136436909143884,0.03593997020862664,0.02924369078418968,-0.03887165972456394,-0.001030144455808534,-0.03576202981092259,0.1565339799175836,-0.03589751906734684,0.09234586185264412,-0.0014598428671629673,0.09271483152393037,0.025638652944466187,0.001956970933890881,,-0.07846316605799841,-0.010068759631908848
PSEN1,0.04094106985359808,0.05035887363916903,0.04025975057700323,-0.04427646303336195,-0.026688894617390335,0.10132969472899774,-0.025264237111405286,-0.1882644126038663,-0.04222917742131255,-0.05586076870209557,-0.16032373208257406,-0.14446810627128628,-0.1336184734813006,-0.06407928904919484,0.05212580051116594,0.079883912236916,-0.06929527472520242,-0.1217514693423294,-0.01636074801458656,-0.04344034351737121
CALM2,0.39104489748484356,0.17704434932398752,-0.03404151234500187,0.046330061481728496,0.07861231689891632,0.17311605960361773,0.17061467667365343,0.35730686455561494,0.14286646316499169,0.05758606963023945,0.42127837806279644,0.2752036958295205,-0.07309975065747293,-0.13196926826695096,0.025076712926029684,0.004260369945864807,0.07440653452546185,0.07270883457932824,0.1913685028544996,-0.013248835360146058
CLEC2B,-0.14668656463371776,-0.0752110433264929,0.004662343298621832,-0.037377057859179094,-0.05122811744955038,-0.07424388352493892,-0.007252532918758035,-0.2256055697778311,-0.0319528628500825,0.0015690311171731401,-0.05261482693116729,0.019101657114619374,-0.1093278131749071,0.04441351120148649,0.004153037647591662,0.011240484321661845,-0.034049968052704764,0.049027888939863346,-0.040540348605904525,0.02993084712773266
NTNG1,0.2729837962584902,0.03820919743532559,0.05487135795202307,,-0.018105506022350597,0.058418566828916024,0.02351009769126491,-0.00015366962462411138,-0.04962815672838469,0.041350147107805796,0.11472025242564551,0.18677116732638624,-0.018449873045381916,-0.036879127700160705,0.004115312185156506,0.013196813014856264,0.02204039844778525,-0.025889975948184908,0.06314690819058365,0.12326852228534033
LRIG1,-0.09586787415900572,0.026194082786715946,0.043604124763302825,0.11801494150963948,0.03665191024352072,-0.039224090290446045,-0.09155808286659277,-0.26605093785514616,-0.05691967457824081,-0.04824828938702403,-0.14173542830143632,-0.2070323355238271,-0.057884121176942076,-0.00969107541987508,-0.1045187296184499,0.007244019866271697,-0.03155895477404922,-0.036805728689374456,0.029354338108524565,-0.04431440660751049
CPAMD8,,0.0012612115399792277,,,-0.026820435454914027,0.052883735457677154,0.04726994324670643,-0.0005336586656812465,0.010831365381965946,0.043329772067472544,-0.04928375135389552,-0.002095734480325119,-0.02570843204553354,-0.054570352610992835,,0.05748770002399656,,0.08334261753165591,-0.04597339431342062,-0.13986239829079944
GHRL,,0.01948204583016154,0.03666406088919908,,0.0006650233483076061,0.051682758363356965,0.046909175082212116,-0.006518375824929245,-0.02317444853344953,0.042942773366826656,-0.020646556999115093,-0.016005267095486636,-0.06517261995483176,-0.005632768637340082,,,-0.04440869964562594,,-0.03354845326610917,
NPY,0.2528334051618585,0.12336346873500492,0.04912323447273787,-0.04091681734483573,-0.01692089099403569,0.12068284295855891,0.11613129360939083,0.2101006592416797,0.021432552258337886,-0.0229369541914714,0.012906154362018012,0.17427955580271828,,-0.042788244184283494,0.17730286285795813,0.06685833511522953,0.0008444681200010657,-0.018623958620369693,0.12193563074297577,0.0014062633353643954
MMP2,0.14135328747691356,0.09358029059224017,0.019871272605530167,0.03719084702536729,-0.00020516704123985454,0.12008128078174836,-0.07696810537676874,-0.2757693029411418,-0.03609394621062924,0.04063878520365375,-0.18016109717902384,-0.29022613330517893,0.05596777008016443,0.06346087420947825,0.0027264262367246946,0.009014938143864415,-0.08920350070526731,0.008176101569912424,0.029147248628966994,-0.008319785087685189
LHB,,,,,-0.02335857379491045,,,,,,,,,,,,,,,
PPY,,0.02882084805690513,,,-0.026133790080481552,,,,-0.028581236178888057,,,,,,0.18333928684492937,0.09813660639277667,0.06701150306647152,,-0.06339868275844182,
ALKAL2,-0.06251857320142462,0.0076208745347399725,0.009128158546461521,,-0.023019210150791048,,0.10156712284281955,-0.006061556614442508,0.08436606977439597,-0.06778229987180882,-0.11262869590601156,-0.08043631907464363,,-0.004379566964015073,-0.010844652648915027,-0.01704402818389145,-0.020182947242393036,,-0.04330522439716653,-0.04664478420524226
CSF1,-0.265311595473197,-0.06454694060316242,-0.021951036508883602,0.017794736476818573,-0.03780274718390967,-0.14292783649012528,-0.07407274615475766,-0.22544576278862707,-0.02945128037109206,-0.04885083500804549,-0.11218436617284044,-0.13235062916823556,-0.1046863926228336,0.03514389648969283,0.06794458376299546,0.006397254844449011,0.04528818933325459,0.005736732031590759,-0.09787412215217675,-0.11135786521399943
SEMA4C,0.06709717967779043,0.025934376650941976,-0.0037789389136108796,0.012127118454600757,0.0405198353114128,0.031936855468362065,-0.04500101570914156,0.009170043011963558,-0.02678125046414976,0.03262812081125669,-0.05310237681677234,-0.029070977870903663,0.02980907723576223,-0.0008935264926822175,-0.09834709212965868,0.0345441665413699,0.10048390209799843,0.021622390173071354,0.06163106476589417,0.05427310860902092
ICAM2,0.1823513727865744,-0.00039230683415134303,-0.03825503695095684,-0.010049925114279937,-0.011205833640971411,0.03434229839173782,0.026560637207093285,-0.07107244559451396,-0.01714764932553106,0.037699424035930934,0.006115046197167418,0.06396827086529502,0.024700558262638107,-0.04813447462280739,-0.0595672831058867,0.009987842318249718,-0.10768989096986607,0.036818602940674204,0.16183397882918316,-0.0011428192724496917
SYTL3,0.03151288844067984,0.004235408109488005,0.029404417871687266,-0.01761682618113265,0.011406961115741696,-0.025503835813673215,0.025827650738371042,-0.14818625772235922,-0.0444856448922931,0.028164224210419194,-0.019850603143578074,0.004081003660499886,0.03312704087366637,0.02308155464129759,0.00972350671855563,0.06586879374705996,0.0820597574789337,0.004517521396184648,-0.04566001032203415,
IL1A,-0.02955043643899174,-0.00870658230422252,-0.011557813285795035,-0.021465595517081618,-0.009972071587557672,-0.04493376629288475,-0.06203579207383435,-0.039078732474160466,-0.12371016573285665,-0.019162247217775527,-0.12926406495551251,-0.04202172753406621,0.044115938342113754,0.014391765274250375,0.0025915888391265392,0.1605456941376113,0.06835096591384315,0.12815011871341114,-0.016636102974213324,-0.05903840794812421
HLA-G,-0.025375884583311144,-0.0543373885298481,,,-0.001227951862072987,,0.00928886701232636,,,,,,0.08867871794598368,,0.10778590932761446,0.04898648114591992,0.05403370959301448,,,
PGF,-0.17081625967812558,-0.0031763964180800573,-0.05218416876913275,0.004614056731671239,-0.052560303532042774,-0.02831832108519901,-0.014014380814419644,-0.1992559264740414,-0.02814833323119027,0.0012302747588230232,-0.028112751670487136,-0.10819180867710697,0.08720705208057973,0.07688308813372058,-0.06851635089024134,-0.09159036541844084,-0.11532942429612736,-0.03975904562921124,0.12664850991663776,0.0379777601028177
LGALS8,0.010486039916138003,-0.05983765669122682,0.02127909320800207,-0.03327400565128375,0.030101388619315557,0.01581725197353386,0.03894155694667462,-0.01605493275261689,0.004519798735349134,0.046000637771050644,0.15362947841880506,0.11160367764604008,0.13469256635269464,0.024297718134853992,0.02588940475816417,0.05323595459235632,0.017880246773039454,-0.006487704923947216,0.10463551713142824,0.07000888590041747
DKK3,0.3480735098767882,0.1675612105903913,0.023911767316947777,0.03435878154736874,0.004974145018770744,0.2169691692554462,0.18428923652891027,0.3583313233932682,0.0760135651286542,0.053405642268249245,0.35249127326710666,0.289034870335809,-0.04775241009641091,-0.07518879603160337,0.04181512840674797,0.04202440605209169,-0.03929711504791233,0.02660101267955852,0.31495301457734076,0.1566118014462523
COL16A1,-0.052863085842215864,0.05493604335366279,0.002162605471214001,0.08035751189692551,0.038585738907893234,-0.04708069228046198,0.024259493500396186,-0.09093200348507041,-0.060255424657952764,0.021827671000689105,0.03422781554491725,-0.25369675727634766,0.07924137172093569,0.04898294217761726,0.01265090402160831,0.04906986910808938,-0.046682943277399254,-0.08481317663680916,0.0432491789150565,-0.09621546731002674
TPH1,-0.01705075679515912,-0.01391749869954328,,0.002710478134388874,0.06445812626929502,-0.0009617862987075051,0.02963073038967838,-0.011229990429717014,-0.033433448305234856,,,-0.02056934446279668,0.012070150875190278,,0.0010506077149666888,0.04339065081305738,0.09174081851028985,,-0.04254201404677257,0.23528410358947974
TNC,-0.3247619917299601,-0.08500903424051733,-0.04003993641786764,-0.04566781799027387,-0.049828211332406294,-0.19388886632743924,-0.18078804266710413,-0.3430695070568624,-0.13862583895075456,0.0138208648085747,-0.32237595925680773,-0.301201359736995,-0.043569621417640245,0.0980399978844761,0.14643439938475875,0.11602971432516276,0.11706260136841096,0.005908225551999113,-0.11133474264912105,-0.15972165263655477
TNFSF9,0.31888198278400026,0.028697564328412112,-0.02578207381648252,0.015483950566520884,0.02713445531646877,0.06626718186955072,0.04548873805870397,0.0851381076857599,-0.007904781370270347,-0.007624725590712933,0.05373121420823708,0.1125689112726812,-0.025032061667241257,-0.006945419216247085,0.005994265833415252,0.025744007997681125,0.033323552067743206,0.042921106463665086,0.04065440066117862,-0.018928347718235893
C4A,,,0.01259937921642214,,-0.027692944678528654,,,,-0.017162733393417697,,-0.025294930720224616,-0.03906204879391297,,,0.05118895028688887,,0.030574845075973137,0.031250339282700275,,
CNTN2,0.19383679258955663,0.03115253107809854,-0.015780171715769783,0.03908906990794028,-0.010232938928943676,0.08153383292809842,-0.08181649778365369,-0.14750070541834243,0.028747325120146563,-0.0726906218548387,-0.3631270303964712,-0.07376580141285202,0.04551579237772732,-0.11448285007063645,0.004694805321432998,0.01386424053960307,0.028921753861322588,-0.15212991150201516,0.2026209924770112,-0.08461439419669113
F7,,-0.011771178994940817,,,,,-0.026541184534815535,0.06773197526585378,,,,,,,0.020367112932587333,,0.0616363436541801,,0.004424553130785371,
LUM,-0.04274887736108704,0.01433602662421682,0.03402755729386836,-0.043888942879086526,0.011995108494547577,0.002095768897862154,-0.02105148509164508,-0.19392790266965781,-0.015491973402004295,0.021714519826538776,-0.13693277652179917,-0.05793231652611591,0.03325043424773347,-0.0029964869984298067,-0.04625825878896259,-0.03528784840855517,-0.10782047764330645,-0.01762226560130871,0.03663130422325689,
BTC,,0.03218133173074394,0.010078096559422777,,-0.030668368895283335,-0.03399025228427664,,,,-0.03627016909956345,0.04661968217847252,,0.08812699103914871,,0.011341272054419442,0.02894718623773626,0.0756290542531191,,-0.08669930003888955,
APOC1,0.1790094259807115,-0.025441530482818598,0.0013113907430445412,-0.00845802330009981,0.04536192493011079,0.15456441259284306,-0.14951527246826693,-0.35932482774591856,-0.03779736818792694,-0.06658610591874953,-0.41991963582083297,-0.270318519491504,-0.016785819894335703,-0.02739251697442805,-0.10010908488418292,-0.06316123026471618,-0.07359854350316627,0.019812677837142596,-0.03827625030488148,-0.1416626891824496
PKM,-0.21655791559645976,-0.026312859714575042,0.07921840368952208,0.020410435484311887,-0.063835478336464,-0.07119729142115508,0.06418823163441528,-0.008678336159688554,-0.020109428220731928,0.05676010259724417,0.317372381007156,-0.06572147880310295,0.10362136515798412,0.09986155841804344,0.16884186655140868,0.06377808806171659,0.10930204899014974,-0.01405353583351196,-0.11175431542049744,0.12783677806906046
TNF,0.08613927494897815,0.014839250539878529,-0.018402272081966584,,0.007346696433541554,-0.017041840143484286,-0.01987986176180355,-0.05651180766443657,-0.0772984982833272,-0.02366738425085331,-0.12448408457156412,-0.05505853472932901,-0.039991236092700534,-0.02402811017586397,0.00017764538812130252,0.008728283686522873,,,-0.0052328699524869186,-0.004840732724778478
GNAS,0.3880574852949393,0.11275969707303517,-0.007711551454465914,-0.04939807838589968,-0.013666429128118631,0.2619034103191353,0.21507312513371757,0.3954029620855321,0.09809766139743362,0.012548509866086029,0.43178016477898645,-0.17530058588359337,-0.06454414008525942,-0.0036151435946690834,0.06293427525305274,-0.07318049793798725,0.14803916675187911,0.01249561607273881,0.29495931929776764,0.09223484063087962
BMP8B,-0.02355050876055167,0.016780436066066298,-0.0031636684737438607,0.02252426866190978,0.11643919128157633,-0.06277556458322618,-0.05852923094074407,0.014115276173082536,-0.03965840246311523,0.0531864795384726,-0.1559612900757415,-0.06603705983257938,-0.01446392918370688,-0.0314801256997568,0.07747840372987405,0.07112095070091623,0.06422000274640277,0.019131409644006427,0.06632763455304408,0.02038496886568996
LIPH,-0.06544086511431123,-0.0444498183317716,,-0.03152573744421194,-0.010236680294944933,,,,-0.02731784934548356,,,,,,0.04075971928960309,0.007691304602997815,0.008736299325769147,,-0.04219151609841433,
CCL28,0.07653694558332208,0.03371617923181192,,,,,0.0773521124388983,,0.11288557802110151,-0.012705570731266968,0.03150853151438379,0.023533720903273055,,,,,,,-0.028722317633377688,
PTPN11,-0.04167258432153354,0.00743372427479985,-0.04620963433503776,0.06701770098196556,-0.01044405501530145,0.08941502491965728,-0.03474412789843741,-0.044323089148624484,-0.027806144450058103,-0.0335570777276076,-0.09306850545931891,-0.07779996716620055,0.012665227881116034,0.01382290789452592,-0.02473521889678802,-0.03751130761012091,-0.06383372933935978,-0.04028435499137162,0.061242642731658185,-0.058881469053153515
ADAM12,-0.040634433836745025,-0.03234067988862325,0.015496894654354556,-0.018707438681466262,-0.0025155243795635346,0.031823111361101504,0.0019310204623930616,-0.14461007879804008,-0.10771574626677828,0.00717460752091774,-0.03066368573134794,-0.0728549912090807,0.10263059158504421,-0.02062764494325157,-0.0005317761588834999,0.02030767571925798,-0.011746582856054849,-0.006582589216455384,0.06931223367367237,
EPO,-0.049647333343437496,-0.029665008952927348,,,-0.0357668484500175,-0.02153066352686641,,,-0.01856676910039644,,,-0.03682797117724333,-0.018081784124870954,0.1061018472071698,0.029314497474835877,0.04006880961553526,-0.04396440508297495,,,
EDN3,-0.011281117850058597,0.010303977277479842,-0.021759173327577114,0.04249863105493608,-0.01102007611223775,0.08025399884996752,0.02815401830849447,-0.0010426366168635318,-0.005122046248814919,0.017386559212417652,0.10811781951872082,0.1596471116795763,,0.10219954503417505,0.09744351655137583,0.023281368847925962,0.04848915709157959,,-0.007860346297244084,0.1346338387702989
CCL22,,,-0.013218411180520787,,,,,,-0.020629046379105672,,,,,,-0.05455305636599554,0.12965572304603704,-0.008839928100725007,-0.033819573841112234,,
CCL2,-0.26868073320184166,-0.1129954943880685,-0.022477816167044893,-0.0804106035405126,0.025683728972023086,-0.21399250042303866,-0.06577483071838637,-0.08604190859707518,-0.1498093413780946,0.01322671808463159,-0.2787656600278397,-0.15847686299280458,-0.03346626711281196,-0.05133594888527448,0.049645798130942234,0.011287719325915877,-0.044178228748204026,0.027767454537119984,-0.05103859040724272,-0.15143837230657084
DSCAM,0.02014542969296271,0.022348447479452364,-0.024334586467089494,0.07410321925867898,0.06161448631097895,0.049613229300055864,0.01393302546932346,0.0009610712254987738,0.02752022225691468,0.028620695116522,0.17302070391053057,-0.0779383881095004,0.04334843816701296,-0.023214396945761037,-0.0027058694387391,0.04513527424205274,0.015033546686396528,-0.07264566293857215,0.09513463209664035,0.0005800771362443571
GPHA2,,0.05348650408228092,,,,,,,,,,,,,,,,,,
ANG,-0.2639481240234619,-0.052678987300473774,0.041029561867482356,-0.054826134882715614,0.01716339151919604,-0.03665747408864601,-0.03811290052080177,-0.1476602606755882,0.0335709877722216,-0.006454619190489215,-0.0763263202947655,-0.06700120716326251,0.07548029858023145,0.08126930301685642,0.16604770548179476,0.06433942953467219,0.06643185744284365,-0.05475625422345977,0.016365537147880003,
FBLN2,0.019803300120523597,-0.021579019869218518,0.04790807739805156,-0.042118832373322916,0.10938909703607205,0.0937236166580021,0.08001151647557822,-0.049968307951496434,0.06590534644792229,0.004523251943577611,0.016997465092467436,0.028161378384866764,,-0.02281768176187909,0.05472049581318947,0.13062150574721024,-0.051458023030693564,-0.066368482437983,-0.06084807251046177,0.03497378051004203
VTN,-0.004547539009053779,-0.010875591243865635,,-0.05087120586313767,0.05274838564442749,0.04580660346790357,0.017616415780441173,-0.045250672697504934,0.05373428808588306,0.016115926787034645,,-0.015922929979055308,-0.05647534233603542,,0.04664091394014854,-0.029636016941016335,0.06695796283973639,,0.02728356092635921,
