,MGH258,UKF243,UKF251,UKF259,UKF269,UKF275
LTB,0.06244702274472547,0.11211434176034243,-0.022441302775626844,-0.025169726226998094,-0.022874895197865976,-0.016263206443472275
ANGPT2,-0.003710866074672684,0.021686164255626226,-0.03502028012078708,-0.0012077559319279062,0.05729368834732968,0.046208209934950076
ADAM17,-0.015119910354332963,-0.002567975555757541,-0.005407758984725698,-0.001930898264409604,0.0842783906072883,-0.002809656755946366
LRPAP1,0.03535772248372222,0.0029263066220173235,-0.010758694325338719,-0.032087610939702346,0.03274680817743643,0.01687813967485168
NID1,0.02297403905393993,0.04235164711050263,0.01794958358686433,0.0062175329022352115,0.04092000405892247,0.001519940848826673
MST1,0.008526739291146928,-0.01647921930216369,-0.017774703540888077,-0.04030955495528626,0.09348652085651232,-0.0053252332784079265
IL13,,,,,-0.01415862704569472,
DCN,0.033823879897001065,0.00512655211409516,-0.014542061427387077,0.020951350514537035,0.014271408789086741,-0.05604288392065031
IGFL2,,,,,,-0.011080501621055618
COL7A1,0.03811645181412323,-0.0014921096509534482,-0.01964868501921377,-0.010539223561378512,0.08764104000752511,0.056506635124339545
CALR,0.0318809715238547,0.012779603702940262,0.0008022886638838466,-0.0003060127306028749,0.03474213794460072,0.018066340914923068
PIGA,-0.012772446899246772,0.010827594303352374,0.016133888249071183,0.06543039758852215,0.14328181595233858,0.03163445963094123
CD200,0.08554685150368295,-0.041962655149929716,0.020090331087365826,-0.05293344940356276,-0.02673747143807221,0.010506002851383853
GRP,,,-0.013056883524845162,,,-0.017203819552477347
CDH1,-0.009041504594349768,,-0.0312635611210505,-0.028799270669227037,0.003881791891677733,-0.03547841423569498
LPL,0.04959487983363279,0.05406762420210516,0.0445476426505994,-0.02694985446443291,0.0876419291949362,0.03888087855894885
SEMA5A,0.10086763401690303,0.08969154197777898,0.0452814294580097,0.015923864319890485,0.08708146975179343,-0.005326769919426551
SEMA7A,-0.02012290427734144,-0.020651303440123826,0.036460544643342974,0.0078827842014827,0.011839187640048134,0.03144400117863154
SEMA4G,-0.04431573758993816,-0.006252102615175624,-0.021258831607114965,-0.014184400927753004,0.016606621994762538,-0.01803590459132841
SEMA3B,-0.007407020462341394,0.005554171281341623,-0.0022138522251634214,-0.03483316658296163,0.011771387708691513,0.006586324078862644
RPH3A,0.0803088613639762,0.08014775591701291,0.058881596356820984,-0.04304341719803275,0.016970498808906043,-0.0028566758474422855
JAG2,-0.004393978258637617,-0.025924244391695297,-0.03201805205660879,-0.043654045898118304,-0.007017957309790345,-0.017260755586923228
CGN,0.040891482872574554,-0.047489061779421166,-0.01777726959211927,-0.0168556663374898,0.05118727751115524,-0.03223931767564331
GDF15,0.0014031844800244883,0.0006809865992086901,0.06021018693747408,0.03378585948797049,0.03969707989021702,0.056692459666385045
SEMA4F,0.040232474266011,0.027381070749980644,-0.01459625875725224,0.056095320124579094,-0.010134234591268297,0.0024081853110475117
NXPH1,-0.02140118283114209,-0.013612975087285841,-0.022728656244165115,-0.022715015776970514,0.014698930984312426,-0.05277542697594293
ARF1,0.03398333902391033,0.07756898773165621,-0.014226979802343913,0.05104481749466306,-0.014578671553269045,0.05198816800542805
EBI3,0.000595644984543363,0.08258230468565997,-0.04274317499174715,-0.019088250658324066,0.04085176033670452,-0.04295202051310858
TIMP1,0.04331628017991837,-0.005380412249564777,0.0034213848578413908,0.034910343997665544,0.041991395990790076,0.0536057941719066
SEMA3C,-0.01365065213446416,-0.024462572188095975,-0.014107449710864617,-0.02954988391129701,-0.047436406625544165,0.044867003315351636
GAS6,-0.01856504866526065,0.05708015081229603,-0.01803774062921527,-0.01665731329762013,0.036799901137350356,0.05145033990315467
MEPE,,-0.024518038113429123,,-0.014865690502806474,-0.02228612425157976,-0.032985998222411425
SERPINE1,-0.0074231155374570364,-0.07818883416407145,0.00285336260590198,0.06908845689597025,-0.06735941193434485,0.06068071527001713
RSPO2,-0.01840845258878981,0.034736580255037265,-0.020437815933398988,-0.016007817560267517,0.06258022041052202,0.017484511552294073
SHBG,-0.02068098763733673,-0.033830990489140685,-0.019694950443345505,-0.014128185443638985,0.14261067414447928,-0.003661459490965513
LGALS3BP,-0.06568508220617487,-0.0054380075410428086,0.018214466430750375,-0.05255694905481709,0.04370414312722873,0.002570849832436282
LAMB1,0.045388078793704975,0.03658257469024869,-0.026416254721552526,-0.04292128967122804,0.08939269266996477,0.013627039791131093
SPTBN2,-0.02711340590166578,0.017683701001900483,0.05703941157495384,0.06712156759431492,-0.05765027974522508,-0.026578575131509113
COL1A2,-6.360246586360456e-05,-0.03551444003308525,0.014216305954030834,-0.03126040160961567,0.04104410130028005,-0.023823836522374124
DEFB1,,,-0.011557255310023495,,,-0.009872074372277386
SCT,,,,,,-0.009073652901070295
WNT11,,,,-0.021635581726860125,0.014136209327718328,
LGALS1,-0.060497693489421224,-0.022208850026249748,-0.05230487540886396,0.03709052805943845,-0.038393244938405645,0.06933360670068371
BCAN,0.09327251490459296,0.10531736772583622,-0.045216173812027846,-0.04804310287718778,0.12799641845343543,-0.029676012233480806
ANOS1,-0.09600252105177229,0.04105902628361556,-0.034230003783824015,-0.0347766029558148,0.05930796117567003,0.005210105979549529
EDA,-0.0259152550385487,0.04267121633056732,0.031215152571195986,0.06851501200888654,-0.016494116661127687,0.1421548050834834
FGF22,,-0.0371524577214026,-0.01591416149824549,,-0.012644887126179139,
SHANK1,0.10475372968051098,,-0.01289846977624909,-0.00261699502980228,-0.012030806993306213,-0.013281314427071872
TGFB1,0.012053467542420902,-0.04488012122493712,-0.02403098458245791,0.08597097606105317,0.08904635354985302,-0.02161784504083852
MSTN,0.08498402497711348,0.10234013656412544,-0.010233735830056916,-0.025625648520674452,0.047881884540542485,-0.011763286129446769
WNT4,,-0.026977104452908907,-0.01511018482243231,,-0.01433720415967371,-0.013942741226616309
TNFSF4,0.0009020272743500007,0.07804580101069121,-0.01892640058004217,0.07671990978417315,-0.005556161106379682,-0.0012899925925327275
NTN1,-0.011143966648396843,0.03307031639054706,-0.04298419800095206,0.0239700104534202,0.08758901187858403,-0.013867307252298433
CXCL12,-0.009196992118491221,0.049286551867368654,0.0748029611353128,-0.02887239936119454,-0.039210489737493755,-0.003826037861755775
GNRH1,0.03935268235570704,0.005498819981380814,-0.020851849975145866,0.007728138398197351,-0.023087688961729476,-0.007457004821773374
RIMS1,0.05402492717177557,-0.028599648058814386,-0.03111551394887568,-0.019974853628138656,-0.04692571657470353,-0.021676637311498555
FGF14,0.06773334972303478,-0.0025870771126619394,0.05779978644511177,0.0336558511289538,0.04768062457965646,-0.03949855164715762
IGF1,-0.03354300757678391,0.08569432050672192,-0.01764439647511035,0.01829478788394881,-0.011144188134122181,0.0511587744740774
TNFSF10,-0.04829156597885035,0.1566964505587197,-0.02210215278035966,-0.040938591660929564,0.04123670956135596,-0.01571856435437029
GDF5,0.03213635709404176,0.05766587315569625,,,0.10372659128789208,
RGMA,0.012144780061808361,0.06393852658443377,-0.04705408475982266,-0.07356300774979163,0.043816127095225144,0.0023339062617256955
WNT16,0.037875142953314934,0.05072858595834418,-0.011732909566784822,-0.024745511603383112,0.03054981847286504,-0.015608263675452233
CX3CL1,0.07599014015874231,-0.02303050455256417,0.05593926324060657,0.0268311427112233,-0.016878074599865203,-0.05412332641174083
FGF1,-0.050611571364951834,0.07106677081757232,0.05135899901179174,-0.03367775302026558,0.01395305848504091,-0.04185483887603431
ALOX5AP,-0.03659872699659232,-0.031399873654589995,-0.014760424451942575,-0.001044168892601049,0.02871257151375248,-0.048611482459495
IL1RN,-0.016382350666713827,-0.03136300675972994,0.0013587055726279355,-0.02279335184930971,-0.012843352342686368,-0.024547231490795636
NPW,,-0.01977387551468473,,-0.017932781856969185,,-0.012587859028286718
CXCL9,0.04985821116963575,-0.01909743629794411,-0.01858837269036142,0.03796512560184265,-0.01553329470441589,-0.0012827306050702113
ANGPTL4,-0.008996784410956957,-0.09988931258852193,-0.038427815086174585,0.04116920291859561,0.008104743593834784,0.045602140751001295
UCN2,,,,-0.012434484544827908,0.04261462954165091,-0.014217521680804408
COL4A3,,0.10439284262891724,-0.01687896569998457,0.03743692607824133,,0.011939805747679147
NRG3,0.0012888700079522742,-0.022871328950015136,0.05256459009272533,-0.018574272736215106,-0.05212063274393932,-0.03280032827985823
IL23A,,-0.015552965524587096,0.13038818701817173,0.08567791705558989,-0.016649264264092373,
COLQ,0.05310168829621082,0.0720694343813793,-0.028827665660204883,0.0055559122728883826,0.0197623308606712,-0.033630872963219635
SCGB1A1,,,-0.011906083848313537,,,
TNFSF12,-0.07457755670435175,0.004984773820497057,-0.0758061361447672,0.0033778684344580655,0.034495191294454136,-0.032091770783589595
DKK2,,0.04332254016043677,-0.013971627330318363,0.07725915008029557,-0.024237990181905155,0.004701475652459169
FYN,0.014525615771636649,-0.010494045956149145,0.018098980549145594,-0.02625274555206547,0.06945514516682212,-0.021174885461463032
ACE,0.08832838968890876,-0.003907997503929773,-0.027953426926108003,-0.05532659590960668,0.00842565682538894,-0.005055842832530765
IL18,-0.06934472900454278,0.009987354411075644,0.06109484490756727,0.0023267856721103336,0.06384835523848771,0.02783644188641239
CCL27,-0.0186472073319022,-0.019416753802573346,,-0.019345015287546178,0.01748387612906118,-0.02039222428089591
SERPING1,0.0035486822162244464,-0.0229821888436157,0.03829075468016129,0.045991404690201965,0.019744381933454857,0.017052852190864883
AZGP1,-0.07500641942065035,-0.007352908152809716,-0.02510640174046641,0.04715553990362772,-0.04883406304805004,-0.004137627107123582
INHA,-0.025560289573449326,-0.00961849971934636,-0.018244737371658333,0.033106365735292756,-0.006532204663145256,-0.0047325811947743525
SEMA3G,-0.028291855211380685,-0.017515588532970486,-0.029988019288614255,-0.010578332763647808,0.032901263888669374,-0.022546676719431467
COL6A1,0.02363465370168594,-0.051020429822572315,-0.049170357333911945,0.005999480639784623,0.07271699505400582,0.025707359240822843
FGF17,,-0.0248020535507079,-0.013056883524845162,0.0648006520310824,-0.020044162024035046,-0.020655237996543938
TNFSF8,-0.020245306924735765,-0.018752323234138227,-0.01155725649984145,0.055630036553569275,-0.012843352452405987,-0.011639947701365994
FGF20,-0.026955760958987964,,0.02199936230668253,-0.01658089443010919,-0.020688235819433052,0.005628453634183709
ICAM3,0.006172713440496708,0.031115216318597653,-0.011826542103306971,0.08749380729560198,0.04848217814562764,-0.006937948554700228
LAMA4,0.061714811543415654,0.005587345589369243,-0.0005893305538584969,0.03197339810483341,0.0782579528004915,-0.06054314423199358
INHBE,,-0.02949509877495804,,,,
DLL4,-0.03650898098527174,0.014502595221071375,-0.028353398960086113,-0.007468789991582956,0.03977633582983698,-0.028051018719973148
SEMA3A,0.027808714606766684,-0.03566202612259049,-0.021758248181998396,0.019305021140520243,-0.029914811943272876,-0.022070786963497967
RLN2,,,-0.012411726864306662,-0.01600782116996225,-0.016494114534739073,-0.011856740221328784
C5,0.009000351853747736,0.03602586164602152,0.07669507869029556,0.009113395654998285,0.0749543677553491,0.001669943038258841
EDN2,,-0.025361444354318807,,,-0.017553683960919303,-0.01439803383321697
C1QA,-0.011409821296630306,0.008791384927940094,-0.04124891015361367,-0.04671004933983437,0.06590243138312017,-0.037476331343565754
UTS2B,-0.017168440632293502,0.03680802523772551,-0.014118650367421097,-0.016007821077995477,,-0.010248876895395236
COL9A3,0.024599007305047195,0.114256505160719,-0.01210176613953704,-0.019239683800603175,0.10237652342854334,0.01597948165301781
DLK1,,,,0.018817760697148623,,-0.031624509558484344
HGF,0.02676769535589754,-0.05185959887780093,-0.04120311515554365,-0.015848717165758676,-0.008265924461970815,-0.02806914578743844
P4HB,-0.005207639404772127,-0.006437021538922615,-0.0482812003562059,0.017969051588802253,0.07936312729404185,0.014614025198832814
ADCYAP1,0.006121974953178539,,-0.017539316929318274,-0.014379929450609757,-0.03998168554055097,0.04026706980214917
GREM1,-0.010878590708043631,0.17830135497108587,0.007100931056411137,-0.013835775962993556,-0.039442832169909195,0.004547013006748255
EGF,0.13737359768716995,0.10281011163524278,-0.025574882948512286,0.028101811684150147,0.047279326673768135,-0.04093777659815592
VEGFB,-0.10199199727449769,0.013857585034256773,0.027131983355342695,0.06244589437290855,0.037720113936513776,0.04097479789761352
FARP2,0.05107250873516035,0.058270230660078665,0.0035911676009002316,-0.028208241290090245,0.05232239341972472,0.0007817630813420257
LAMA2,-0.002917293860611052,0.0347921367796593,-0.04651471791288008,0.0049226999052453075,0.08163622265346084,-0.004353365652152058
SERPINC1,,,,,,-0.010965372427230563
NRG1,,-0.03489645499770896,-0.02352518112356488,-0.02799516872762665,0.013354411561004916,0.0011270173210680002
SPINK1,,-0.047322025294218216,,0.04138258488725381,,
EFEMP2,0.053176907986209714,-0.04046929615428749,-0.020183481027559586,-0.023683528262079808,0.09459537760552038,0.019546168492611586
SELPLG,-0.005712506296710804,0.06919375714384263,0.042538379182757026,0.002419539287268921,0.02479551096167771,0.004292754520153901
GDF6,,-0.023647527275082854,,-0.017932783408493507,-0.016494116313962144,
HLA-E,0.007179363860220601,0.02024357638491854,0.043311515739149785,-0.0024184908402515187,0.0031951903570510507,0.027562646784691697
PTN,0.08644888684534119,0.0815421176225211,0.013126252804687656,-0.0745856064336234,0.1427875032424239,0.02792231318001736
CD274,0.006991214816932788,0.05092336054881685,-0.034195198207620264,0.03533174355442375,0.037941640738715594,0.04464142688160856
CD14,-0.021409362545620106,0.024562549228522235,-0.016136776536202064,0.007115016380376675,0.0210455743035332,0.020299640826267434
SFTPD,,-0.025637044420198134,-0.019694951809356775,,,0.10133142869923688
SLIT1,-0.034756527957750055,0.025710926192658686,-0.05183749620096061,-0.056847510297356664,0.037968545168755335,0.024415755616400792
CNTF,-0.022144195078115936,,,-0.012617800311854383,-0.01725703460974207,-0.009347084530134348
BST1,-0.057825334620774035,0.06157136035344243,-0.020445834242902486,0.047748925872089225,0.006999801668230237,-0.03592058543348556
AGTRAP,0.0384571605637164,0.0070169013235847535,0.04018252228340398,0.04044790669830643,0.02759101244920482,-0.019806275502989055
LAMC1,-0.00037038313122371566,0.017347621433523704,-0.013417714113688521,0.022021233106989776,0.0634774624729819,0.0012441191089106389
COL6A3,-0.03636795908154288,-0.04804142240559026,0.017807325177731443,-0.004014669285528125,-0.04699580858907934,0.0384460302289387
FN1,0.03295112084134923,-0.10697114408343392,0.013375220524544514,0.041361526175629514,0.09175540956954006,-0.02051951050064076
MIF,0.017058019553669146,0.01805472474935387,-0.0028896638593133594,0.02393585755820428,0.006101771632739849,0.08524776890613205
JAG1,0.045899918419366165,0.05227187303017659,-0.031729392068750445,-0.019938259592012883,0.13452503226572368,0.04663108009401188
NID2,0.01846261999696626,0.06522734555273886,-0.02165916163208125,0.032964416805699476,-0.011161794537270342,-0.001540186522558813
EFNB1,0.016103605225904608,0.10899695870890619,-0.0669344113829268,-0.029923233884766594,0.05474332834720499,-0.014684839272796473
COL4A2,-0.004209208276139368,0.04353539008181926,-0.06939121059981576,0.01250384631106925,0.08629023565295532,0.0379600534178268
SPP1,-0.10787760565096984,-0.0671155004270567,0.04149839751353166,0.08192617116396074,0.049162842855664565,0.036045077820781805
PODXL2,0.02289565642656585,0.02012335342497607,0.04749901809591537,0.008808889419569216,0.010140775791408955,-0.003322207509746267
FGF9,-0.02024531016231589,0.05787839427468032,0.0489413822295207,0.06160732183668343,-0.020931139074122994,0.0053069750659186085
ITIH2,0.11043228014578468,-0.01875234319848275,,-0.01685786831483725,0.02807430711783414,
ADAM10,-0.04233387985959683,0.07861641907311408,-0.06395293847556771,-0.01440185098845876,0.07604683411972721,-0.017661130209340598
CFH,0.012356924829558521,0.035023354409526274,0.01332098917675794,-0.015099911121337708,0.07942727237125037,-0.02296122752440746
COL4A5,-0.0768189317956748,0.023632742748629008,-0.03419579022295711,-0.024229338850155897,0.08425136168427004,-0.015304629220483968
LTBP3,-0.014037184687498464,-0.055765730314912325,-0.008816181297393083,0.026012465179141436,0.023941084031330776,0.021465351313043567
GNB3,-0.03157144182525479,-0.02747287716421268,-0.016248320213410206,0.0442507037549295,-0.000544576464852463,-0.02056389829534451
COL6A2,0.05220638312807762,-0.06439687172135236,-0.02929600371119035,0.029768177170774974,0.06896265269987713,0.013750159229085429
GDF9,0.06423139574770519,0.006028915750695068,0.0004256248770142193,-0.0070706020277196404,0.04139276474070752,0.0036646229464386377
NCAM1,0.006550781634372397,0.0418574019118948,-0.03123351008969001,-0.020602809389640694,0.0039041348263816104,-0.04324951174498591
APOC2,-0.01249172194125222,0.04407057341112513,0.01246825166299038,0.004354152599269844,-0.04929415158250135,-0.03321549322024792
BST2,0.0872312879709475,-0.03106230139876205,-0.03699260890925141,0.022626905291881935,0.05111566373699328,0.021559058196877028
COL5A1,0.03105934177727302,-0.10219125046152612,-0.028193936971758014,-0.05122781424422842,-0.0006055756421969986,0.04038951781675893
CALM3,-0.032515748652208576,0.018921287350037647,-0.07575938637153394,-0.022861265935840355,-0.06567232026210446,-0.053139542177745816
THBS2,0.028931427074536227,0.02571631729629869,0.03854152463591029,0.08012131062106147,0.09567395709531597,0.029316735427631736
SERPINE2,0.07404911142429972,0.05574087465338309,-0.0061023996613364575,0.029385967371952922,0.002551875148863524,0.016718124054046688
EFNB2,-0.01868394863573905,-0.010873397102215975,0.004112689840631217,0.02740927153418376,0.016151422896619173,-0.0073744068082226945
PROK1,,,0.027627113913324442,0.007588355401801529,,-0.01510036915499792
MMP9,-0.040231830603168255,-0.0248020489949119,-0.011732911808797732,-0.01966485337379213,0.04864616572051519,0.019697272708021584
NPPA,-0.02931101462750102,-0.011939707038137697,-0.03193575897771666,-0.016189778664105516,-0.022874896592924628,-0.0063866688835364045
APOB,,,-0.01190608503874425,,-0.013231780592814936,-0.018961602659724335
C4B,,0.01420992050037222,-0.013673137228734073,-0.02152515202867332,,-0.012279517389488888
NTNG2,0.058150888439273005,0.11760877511983843,0.018422424603593515,-0.024644097656263016,-0.05755699994140604,-0.03438899029546046
LAMA1,0.017916806869336124,0.056623572430567905,0.03960668718300684,0.035286318074478525,0.11288210521123163,0.029985041466837233
UCN,-0.026266037988004576,0.011375439656351818,-0.017923823447882917,0.03256589009013366,-0.004651271723111302,-0.007868385268363552
ARTN,,0.0071749400667489695,,-0.021414213644397762,0.056798470382281384,0.03701665641697765
PDGFD,0.0011656114192710643,0.012100727837395148,-0.010175042132379821,0.0048928952167434925,0.028864804790233484,-0.031748206583751354
EDN1,0.003746753843428808,-0.02078397414591333,0.03294466306446432,0.04331396779332399,0.003807371977846497,0.004373663485008122
ARPC5,0.07180176688604757,-0.06559641713508296,0.019366056007166767,0.052280389286541,0.02616946396810157,-0.019269888073230705
GSTO1,-0.10231244184660906,-0.010098338112427977,0.036950115474841796,0.02992143016148407,-0.10525748156274692,0.0378716940759924
SYK,-0.08759166775650584,0.05169325318493246,-0.028010297526349634,0.015334683731991523,-0.025128678471851174,0.016638117184329785
ST6GAL1,-0.009650205370241366,-0.007802061661129742,-0.028903010808502938,0.008422772026163988,0.020311883776736775,-0.016566269515482346
WNT3,-0.030356634060644743,0.030722156088257405,0.02390815790995045,0.012736369283587453,-0.02366192550161639,-0.025602256112818807
HSP90B1,0.03269716282665537,0.022944477279251342,-0.040493215854018515,-0.02592149586355975,0.030026897475926524,0.01942100247213922
ZP3,-0.01668466426283565,0.015456655094632775,-0.013038260035279392,0.05339132701366279,0.05188284869524523,0.03135397836969539
ANGPT4,,,-0.01668226244337078,,,
NRG2,-0.036900259023377624,-0.013514302569183291,-0.024571353079271944,0.047199651966001586,-0.007285551325800808,0.027137908002209367
MELTF,0.014360582668993812,-0.013199869291313554,0.028944329109288992,0.0019821885383693176,0.02488199853747298,-0.002449892912506613
NLGN1,0.05946243985507617,0.06010964035843664,0.0016299660957761171,0.025184431276640766,0.03134944746598617,-0.003219874330766401
SLIT3,-0.025738310971748442,0.04783400787519958,-0.024121742306328197,0.011604652403893384,-0.05212062986941783,-0.029409973059752327
CCL8,,-0.04597115374545219,-0.01082736354946074,0.04049868346158287,-0.017257034984442327,0.029726803035488386
S100A4,0.02884791332379146,0.0034804977742577507,-0.0050630891855360785,0.013232865397188334,0.08926785562424565,-0.022749711032384223
TNFSF13B,-0.011746414781449445,0.06886248826983672,0.006777599463608792,-0.02140855458217341,0.041622518469486794,-0.03198207755298464
HSPG2,0.01697906464090451,-0.006724485206724943,-0.015206613985882913,0.028875372831950123,0.07165615135521486,0.01073647975574915
FAM3C,0.07506665526952104,-0.03765710969413305,-0.024327801527931386,0.026691620946338247,0.0733021872623181,-0.030920216967831697
FLT3LG,0.11911542789271966,0.04458060669534672,0.0005793707922986624,0.013013357699118445,0.039369624052969954,-0.014125156435919039
A2M,-0.10039944068256325,-0.004710168365251838,0.02760150522323633,-0.023656699952290732,0.026426487645183596,0.022292749023700823
VCL,0.01951139935048765,-0.0889756795173791,-0.0361690191761401,0.015656495401133116,0.03458535653719383,0.005635318695533321
FGF2,-0.051550602190450566,-0.03253679019140272,0.03646115024538396,0.021725283256318003,0.08120366511525984,-0.016389286070155405
AGRP,-0.016910241502450494,,,-0.025518973001209654,,-0.011080501621055618
CNTN3,,0.036115715427948385,-0.012245394949903975,-0.011013691564577146,-0.004743501800536244,-0.028063129149865633
RNASE2,-0.0805841524439288,-0.028335118060594966,-0.017712608957078293,0.0029908691465308688,0.045046390515917335,-0.021848290375694412
ADM2,,0.007872293888050623,0.012710593582441615,0.039652547483277775,,
GAL,,-0.0280080664193761,-0.014297144132380642,0.04982407943482193,-0.020432745770645123,0.03252496162151828
CXCL6,,-0.02451803386414208,,,,
PDGFC,0.017314350490557375,0.0768805793459288,0.083799359258848,0.05154425243659426,0.0622691682197989,-0.007136417174711259
COL8A2,0.045743791642180155,0.047366182732734026,0.0026234660663236437,0.0527661171983069,0.0781601606170397,-0.016463697623310364
SPON2,0.008974564450805455,-0.022235058165097146,0.0009457974133750854,-0.05393424679906021,-0.036793772918806054,-0.018351120613305332
LCN2,,-0.021167850607669066,,0.043178835848983195,,
SEMA3D,-0.023332209375373208,,0.013958329613274539,0.12047828299770626,-0.028822354470283282,0.0120396339666486
BMP6,,,0.015632356105657802,-0.013498519040426355,0.0905568054040049,-0.010124766468831876
TIMP2,0.007960113637415238,0.031775346304997024,0.09319302553000465,-0.028971961535673687,0.04731363108771245,-0.004222396168123292
EFNA1,-0.037072233702952276,-0.05534987081602828,0.05016293298497511,0.05425934343954097,-0.01675563539195114,0.028017209788611518
S100A12,,,,-0.015566531182458364,,
TFPI,0.019373258599313735,0.038803363713919126,-0.028512164349919017,0.011351264769502389,0.031072628476215832,-0.026398590074663827
GPC3,-0.02390639206679575,0.04763345369844975,-0.01847445902920616,-0.004380748362077764,-0.01938123206780414,-0.013281320669535315
NMU,0.02957908619603271,0.08868109405985053,,,-0.021996806742178864,
LAMB3,0.020395151257882035,-0.03906110687576964,0.03881325334567164,-0.0029392155484998447,-0.07908409591749165,-0.005059149015664235
LGALS9,-0.06405399641148277,0.0032793123978012433,-0.04656061997848464,-0.0027384358428143934,0.08400675795085773,-0.04084589968757608
VIM,0.09014862355691847,-0.07222583372476216,-0.007090044739087914,0.05405101988546659,0.05533737031265547,0.045888059926567554
PLAU,-0.05213220425601873,-0.04978024827171682,0.03771008991463164,-0.007313855092771461,0.08258883034196082,0.03212340752551498
TGFB3,0.03337622828730987,-0.009228737192071316,-0.005774683137692942,-0.017089342132336222,0.044541685475661216,0.008147456036366588
APLN,0.02072534141058501,-0.07196538049425477,-0.04352334369722672,0.0380723744076199,0.07909777986664213,0.027627128237573878
SHANK2,0.027434610123181765,-0.010873190759352154,0.037972993964989425,-0.016641450209392224,-0.055680124252426424,-0.0383012754564046
LTF,,-0.07391292532540895,,0.0064970223595340595,0.04682258990149168,-0.005897056240568566
PYY,,,,,,0.00881741235355272
PENK,-0.017423048906318028,0.03424231753758617,0.05258043909319224,-0.007013674801708372,-0.056847604014849985,-0.026040975549382835
CTF1,0.004822212454268763,0.05723146909870768,-0.0315581249611466,0.01127616257484455,0.01168647359262115,-0.043737392846564284
COL3A1,0.054030292747573476,-0.04661187844696527,0.0003364227152317425,-0.005846153407669161,0.07803228840217698,0.015581308025697002
S100A10,-0.045294099092410924,-0.06431600354514753,-0.02955481276776096,0.015684946405649765,0.06707442185356811,0.05450515441419283
FGF13,-0.025915254172861404,-0.004025490801505818,0.018392894062745958,-0.03396993631347907,-0.06671584779510292,-0.02194348030910846
SEMA4A,-0.028455118252153227,-0.02823429421042619,-0.0182779377080078,-0.04767090003447876,-0.06353516109527808,-0.058793940047396416
EFNA4,-0.005831864965416003,0.06165017985530499,-0.0066423758869399736,0.05774043674890363,0.020074135903694817,-0.0024247221125557224
HSPA8,-0.026836684532054567,0.07383798941039431,0.017560813407369986,0.04452420412739128,-0.016757504699649154,-0.02175762396954715
NPB,0.00033344727604996843,-0.028759947470236726,-0.013823141553980374,-0.013498520337396683,,0.05877630318432817
ULBP1,,-0.06549047102283344,-0.023572821687479432,0.10370561377530568,-0.017405930267337916,-0.015440640520476877
SEMA3E,-0.042427286932927064,0.06656416737066409,-0.009665821055358056,-0.008567631329209595,-0.04097090029394225,-0.018711482761330018
ADAM9,0.003202955582105828,0.028717974607012975,0.018423107898870802,0.005336727435739702,0.04291733774513198,0.07129340716844688
ASIP,-0.012517640547699091,-0.02083219606151941,,0.08118858395006978,,0.06720824846995
IBSP,,-0.01912159934109466,,-0.02412101273086202,-0.03350340402540277,
FAT4,0.040701274117344734,0.1715675674009878,-0.02665311306850648,0.008637295338265148,0.032809549335037526,-0.020458242464788116
MDK,-0.050693809104458275,0.06548418141527969,0.031866803586739774,-0.004520630619687514,0.11637260994446999,0.046673818892630524
BMP5,,,,0.07921890606988861,,
CAMP,,,0.01551191795383662,-0.024151538692736608,,
HSPA1A,-0.06679815425636612,-0.011867094969822124,-0.02814024635348348,-0.023927216478898387,0.03861802238283546,-0.03320423637434718
SOST,,0.08029877648835046,,,,
SEMA3F,-0.021657294933495573,-0.04679729058600487,-0.023294305836897913,0.013163565192827985,0.013440949009854588,-0.035699888733647475
ARF6,-0.047280272982620775,-0.004967017923762745,-0.02049270305625257,0.0432838702705942,0.04475522415230097,-0.022225493654871902
IL6,0.05937807886487156,-0.0061272517418561444,-0.01551700193461337,-0.01305847083531029,0.0028313664918739575,-0.018929977765583954
CALM1,0.03126290292220126,0.06892535183953186,-0.042904714966235914,-0.07215562700568967,-0.03578213509737777,-0.05771891681647734
VIP,,-0.013024814056843529,-0.026725530383176807,-0.021078281728482907,-0.037116757323923354,-0.0005971332854601064
NMB,0.011615250322678721,0.0822707725314347,0.021325198661809784,0.01841759442879044,0.09720285596690079,-0.02313435986054072
CCL26,-0.026091166031033265,0.03629448808031853,-0.012245395744582575,-0.017941339181298976,0.048763340108656635,-0.009347084724421027
FBLN1,-0.017106324012636568,-0.04874133519869904,0.029751897337199244,-0.018689321672033698,-0.006925033511962979,0.01670143273535921
SAA1,0.0056939005900145875,-0.0412571510662741,,0.0002739762948930197,-0.0022862504822895487,0.010025296996249768
MICB,-0.0069061379001568255,-0.04264378395048423,0.029672013908175813,0.009392093622383593,-0.02063112552776654,-0.0173872220760502
F13A1,-0.026266037274929883,-0.012802481516131269,-0.017176783683344726,0.004356525911902061,-0.0010445130126806531,0.028498182800978555
CXCL11,0.011293940896509546,0.16815333442283004,-0.02357281998735924,0.03704577250338567,0.01654812631982616,0.04766403901989797
COL5A2,0.0009076605780165896,0.06768327064491196,-0.00449739392206671,-0.024001757592675713,0.07431493897965935,0.057858995509166615
EFNA5,-0.019357360080691405,0.09162425111623575,-0.0230129505631331,0.00783530919705046,-0.04164743707314907,-0.0011042253109832818
AREG,,-0.02083882271715786,0.040294455360983056,-0.021485170348835424,-0.024841379391273993,0.047091725759160326
