,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
CNTN4,,0.0190306018840693,-0.03925658116317281,-0.01916270565988728,0.03528870352952826,0.025935353294547436,0.031623225051849,-0.07620028934667039,-0.046103600732304836,-0.03617046543121868,,-0.021244184514442477,0.06649331924649576,,,0.08546389605769755,-0.032462878535732966,0.08771155067580569,0.011270800121204846
NTF4,,,,,0.005025784327016805,,,,,,,,,,,,,,
INSL3,,,-0.019851483439616402,,0.05800441694686198,,,,-0.0025736601105204363,,,,,,,,,0.017972407539091042,
BTLA,,,,,-0.0250471734262154,-0.019613905567538746,,,,,,,,,,0.035139441478401416,,-0.03298395509392082,
MFNG,0.03115732750760349,-0.017570155892943196,-0.0028982450800599186,-0.02827405710518438,0.009555046149255036,0.016649052904727867,-0.0753750078204925,0.07478006271954113,-0.03600397884124618,0.05520723034358093,-0.0365656019590451,0.02846363456505858,0.020381895979702212,0.04394498110527321,0.10395069989357304,0.08234031923452913,0.03200818123753145,0.03193320383045897,-0.0034991624182769553
ICAM1,0.06165960133856755,0.03168112981020879,0.024013581113525858,0.00027459679805770277,0.030550885451583635,-0.06421669679458422,0.014681138386704873,0.14158554529920248,0.04737631856679959,0.02577370813035154,-0.09040537082729751,0.07283012530666053,0.02740378498730711,0.04240684180805496,0.015563538069715305,0.06821062844609635,0.005007528433307515,0.05824927633046864,0.002881344317111235
PROS1,-0.04450316209682203,-0.033426978573655786,-0.003016919968452278,0.031613108516017195,0.05673079910395904,-0.035770577770245324,-0.09367920589285046,0.18310789409669198,0.0607503914065434,0.01569737941980118,-0.007393938774069735,0.09247008297427309,0.025737712543002046,0.008751837687446496,0.029545506659634704,0.03143728832552915,0.058411650315909495,0.08179986713081283,0.028055523283801585
CLCF1,0.03710320093011739,0.03269625128153045,0.028309041699816923,-0.035414728931649896,0.01605533078309629,-0.05594615570635436,-0.02557367872510536,0.06496469845080659,0.027364420882237575,0.058044379229757574,0.056584213434152465,-0.01249266348793762,0.05901227734614472,0.032710464226965476,0.008011919184938092,-0.04148977369156804,0.07101223418352509,0.04708400935043667,-0.04394678841186471
PSAP,0.0077861457087208584,-0.13550995130852095,-0.03084895581153795,0.0716557561097018,0.02788202879441911,0.02257950531193133,0.07984502974792143,-0.04373915507855397,0.06034022407677183,-0.0432849198740593,0.11698500486337982,0.010185037965315103,0.06333268494243219,0.1418594865250941,-0.07447465257418212,-0.018749219416744754,0.0005610394665998725,0.2363682884645689,-0.018339511276537452
EFEMP1,-0.05042378022992958,0.0016727566914898396,-0.006978040107146723,0.008065526533085378,0.0375798128454295,-0.02267370130133601,-0.04775239232901808,0.12301323663698502,0.05397953648491425,-0.0035183674820473037,0.06544270591982278,0.07831850262242047,0.05446629779154731,0.04228361938758515,-0.015294333089487204,0.06409618378076641,0.0693379067176036,0.17174351730905643,-0.03558993642022627
C1QTNF1,0.016326465242108703,-0.010827055939943476,-0.006652994164381246,0.023689750422298393,-0.05777529075371686,-0.05822613820638005,0.004230349836849243,0.04372411385683267,-0.0026920287649440733,0.007940615145250685,-0.09409662031355259,0.05183388894834836,0.014094034552328863,0.10405271474897544,-0.02195788159039861,-0.025304639952376543,0.048182568773060194,-0.10069762604705801,-0.02249451819532739
ALB,0.005621036900501798,0.0060738815293195,0.05870147583362976,0.009595596322630054,-0.028014597812343844,-0.046329745380728544,-0.02631534547149735,-0.04317594946873142,-0.017393168745220344,0.006930213146181259,0.00665429583052827,0.031214877504969422,-0.03574822837775549,-0.0531660007509602,-0.03790880278926836,0.11361020744107744,0.04541143558752898,0.016161172603319635,-0.01703003809878105
CCL13,,,,,,,,,,,-0.021218017485610013,,,,,,,,
EFNA3,0.0016442202394074176,-0.05653359769437115,0.048866259093092786,0.032520749855705536,0.03286545234672668,0.02284151020910957,0.08039043426961061,-0.09941733467266477,-0.023209570156364507,-0.060146203762258196,-0.020418822831302766,-0.015314304567388077,-0.04289281455781181,0.1269396074720882,-0.051791644648711437,-0.00020534519972775517,0.009680788751613385,-0.012619787472585773,0.00891754411351703
DRAXIN,-0.024225058142812804,0.058452492135034055,-0.017583788776055688,-0.048750657802164504,0.01655336638873901,-0.0624667457607403,-0.010231232554023424,0.13059498255078145,-0.043602658039024016,0.015135314627945767,0.03427538460887769,0.06120009241828608,0.04716481143448539,-0.04863280929264102,0.018849517282424136,0.0726541521699996,0.0818141271641194,0.08176952644269926,0.0270951253101193
RAET1L,,,-0.015464498394824767,,,,,,,,,,,,,,,,
NPTX2,-0.03307583559552011,0.11741388267416941,0.025226542445843766,0.03430740096337973,-0.015907079126908724,0.01770606786406907,0.11142475653791842,-0.1414672437712735,-0.0063035939885063026,0.049868733026877915,-0.013196569564042705,0.08198010070017588,-0.08010706221260165,0.05816295378292404,,0.06601207851655416,0.057223058279970394,0.05218126069553936,-0.03631259854887217
FGF11,-0.01075785620687116,0.0811829696560684,-0.01464057830972537,0.02332419369981811,-0.00048781322195622686,-0.026119907961262644,-0.0546313427654199,0.17062617541924982,-0.05788919197711741,0.07804504916133455,-0.03954948161501589,0.03767657902975696,0.05638674757678038,0.07184610598535805,-0.04374002824995608,-0.013964922170344299,0.02851839059529746,0.04180291706421153,-0.06462603171149149
CD59,-0.02115850935053312,0.13730292001031366,-0.022224557629933778,-0.022367299020449535,0.022320437825283763,-0.053982363310110706,0.05125083595139558,-0.05778286660564538,0.028359011318397687,-0.01178877124224596,-0.02584351782756851,-0.017545692358219532,0.02162225780195212,0.09581628709076957,0.021363920294217038,0.13257075878547153,0.0347848330333861,0.04180179472495835,0.01559577899921952
COL9A2,-0.03621350808662559,0.16754945213361172,-0.014878398703999911,0.04375394464416159,0.055964580896397005,0.0854488038546893,-0.08268022695122021,-0.01533317767169438,0.015744557632116362,-0.011037910805658975,0.0024102115802322405,0.09417355441841549,-0.04803326962713694,-0.020425073272371825,0.06542599951725757,-0.01611928112134175,0.09576923500873834,0.11457682755731965,0.010106428187439983
DLL3,0.006617220280327015,0.07634798619147098,-0.033817166782722924,-0.02350918270850729,-0.020315384957984368,0.0906562993100968,-0.059315173015491766,0.04462441261254892,0.016588116222875683,-0.05563011875725997,-0.031398571911447626,0.027152372472714067,-0.07729198296826752,0.11438525627120721,-0.009805979384697709,0.03226734213166266,0.09321187263460026,-0.08450483651698527,0.0021216719631149982
FGF5,,,,,,,,-0.02286466003147568,,-0.02856116087223827,-0.032630231272280846,,,,,,,0.13003195594702271,-0.039389625340156435
LIN7C,0.013421063005677303,0.021565990198328208,0.03146093670136382,0.04099014030574129,0.05435951345258705,-0.005370567466407146,0.00804661467470071,0.07133692849581755,0.007559238008634972,0.001982048819042339,-0.0026353672346045346,0.012814905495587666,0.02081096937930146,-0.0696309956270254,-0.040348779386317875,0.031248796277670268,0.0014752875392125995,-0.01651283840123536,0.051683728189683635
GDF7,0.006063813651676837,-0.042628755991034474,0.005100718996304548,0.04494528562798513,0.074847490039156,,-0.005638991313605871,-0.0009925172175792895,0.036467419694775335,-0.021913969154023456,,,,,,-0.02850327676904341,0.009884555006303272,0.06743325027028715,-0.044698996006647285
PSPN,-0.002980874990691144,-0.04517568652605507,0.04933226754977731,0.03535222983285298,-0.029691390876206914,0.01202857270731765,-0.06321461856364022,0.059286500496725084,0.04961451392007877,-0.044832229280763844,0.031026153040711185,-0.025247487559892715,-0.04531609398466101,0.0040470871600849015,0.08513969320644478,0.10062024419483802,0.0018862284164737942,0.08303509642855048,-0.04994100185630788
ANGPT1,0.055424107903245985,0.005819490599505219,0.0035064765673613212,-0.033873183788781576,-0.03815838878528096,0.07926559801627295,0.026928795705778146,0.13200731767565207,0.026570789879165644,0.06967160559838584,0.012612466747531257,-0.019712184948900303,0.07748045405246248,-0.05364986466407912,0.05611906816989624,0.0383748266305662,0.06877160599518146,0.06785836437226286,0.029965026159887574
PNOC,-0.04041953194827984,-0.017809446071051057,-0.029041495014706365,-0.04303183899582244,-0.004024404314233506,0.009062231260866693,0.13470826228240995,-0.09037134640091216,0.018846491744617895,0.012473819754336216,-0.02450295830379662,-0.04787682490937952,,,,,,0.09746451906688826,0.042373770544712155
L1CAM,0.026092761832114925,-0.02178140525002707,-0.015949995403443433,0.03584192995507933,-0.03726704971797394,0.010130642841645542,0.005585483272542898,-0.0650251354821614,-0.020951744162782202,-0.013007571344643693,0.014635117143850263,-0.048425936318032194,-0.021804472388250947,-0.04095159133496212,0.07768150784557977,-0.013363890459257422,-0.0479558912644982,-0.002009289434289251,-0.07978068073821197
APOA1,0.18050316094891442,0.025662580019990777,-0.0016515637996951911,-0.028476920753106736,-0.02457426970577593,-0.047966167325457755,-0.00786181402225021,0.13664215807236743,-0.0016656495655999765,-0.01529555084467777,-0.019433810733381303,0.08728798932628368,-0.08118085687475578,-0.022888332433545544,0.09076163365547614,0.09347901409767803,0.007586708503816559,0.09169099405590067,0.03240452421865438
PSEN1,-0.0223309531324909,-0.026881444619873327,-0.03850582335225687,-0.005106793557983238,0.032178051813591686,0.03189807070025996,0.004374369777865304,-0.01566616175930844,0.0066874942576701365,0.05446819108580976,-0.022468604607541943,0.05425680850330864,-0.041661739234320934,-0.009305802411169736,0.01847790382328741,-0.006941591885986534,-0.0056034979606355145,0.04371899321175833,0.006162179902708895
CALM2,-0.022644551496734895,0.03486797647767416,0.007727972052541914,0.012424320857905038,0.025579992215763705,0.029570599853773076,0.09795870442155968,-0.18243198343346245,0.005362679049590683,-0.0037595538231130704,0.004123782364577209,-0.02471365536703588,0.004892799038734015,0.03677825212172097,0.02411751528025373,0.016186090506776128,-0.040166178753159656,-0.06998920231731047,0.013605839870446316
CLEC2B,-0.03382078995903971,-0.12158827155680087,0.0052192144628370055,-0.007777819458580823,0.018143953990352655,-0.04420552230733575,-0.0115996824662953,0.15115898903036623,-0.06683472425706746,0.09452211890172145,-0.024852641261178164,0.0006566544817089023,0.06486942390846112,-0.03401705794034228,-0.0021659074956270215,-0.01672879687056523,0.014654449423363075,0.14391375818942873,-0.024712685205633838
NTNG1,-0.011706310790063805,0.05630792051451925,0.018198843965969276,-0.014704853415463806,0.0020480142152392218,0.025085125589726965,-0.04781401681450457,0.07691253363193824,0.027211018789385262,-0.017780766833155798,0.01918553923453434,-0.03347816308807243,0.03847521498519019,-0.06036179861214184,-0.05981042930942501,-0.05617591104989488,-0.02679246600805347,0.06204497745098172,-0.04010541294730371
LRIG1,0.031021827216909485,0.1499186509863543,-0.043769297025751566,-0.027835202431505862,0.036577005791732155,0.07694895545781982,0.08160056400657945,0.11179752902599643,0.022585810411524,0.012182416736763341,0.07937444008489722,0.05987372792807347,-0.022736680769301902,0.0401006980656407,0.0763833833928572,0.07705472640015595,0.09797125260287058,-0.0032076454419898326,0.08403054308184509
CPAMD8,-0.025184478405326918,,0.001689797410429871,,0.05837951092221851,-0.007831085730965035,0.07899607241924682,-0.031102029245000815,-0.0007179494863855851,0.05867986943320447,,0.05721365912114037,-0.028248979609021417,,0.04089626300707184,0.02778638392824985,-0.03220189430886964,-0.0357421253624282,-0.031694938342281674
GHRL,-0.016675401664430326,,0.018371835497859878,0.02683793806637175,-0.005981801805091672,0.01469963617121605,0.02591660168652828,-0.013934165650604763,0.021132479244527585,0.02354253708541329,,0.014555396354593488,-0.03806040787763253,0.04635851742112385,0.0547278707075812,0.07420134805409269,0.04100930491039425,0.08286236243412595,-0.02793941793595063
NPY,-0.009696834906148708,0.0020051880132879295,0.0038592844123573646,0.027848417994465774,0.015434263679056275,0.06790826424604132,0.07852035042330537,-0.08430281023053667,-0.0429800596272241,-0.01611048185769305,,-0.05611308301555463,-0.03298869083185125,-0.052272433557432406,,-0.0651769374487406,-0.01015651333284501,-0.01369952732438928,-0.027514343921288938
MMP2,-0.01454426349358364,0.1094787010762252,-0.024345944515348567,0.016335206451965234,-0.03036058273839094,0.0221268381193985,-0.02932660986943535,0.1493541328714674,-0.017038588265758412,0.004903944849794664,0.08919893689241469,0.07643930045326744,-0.0626340348264394,0.07087256974532255,-0.058542767035544285,0.0770998007294496,0.08083791292457,0.030340954170765235,0.009030828671849222
LHB,,,,,0.01871408415729245,,,,,,,,,,,,,,
PPY,,,-0.02607620033136028,,-0.02829595664779586,,,,0.018009933571475446,,-0.02266414378726028,,,,,,,-0.03724489372011213,0.1109507659717292
ALKAL2,0.10272355721236348,-0.003187327536684308,-0.029001237563960388,-0.0165051338202541,-0.0160192605400231,,0.013266581493454081,-0.011878284554155561,-0.00362884127341232,0.0011565213652099254,-0.021107017631492326,0.04925713920028185,0.07443278939890016,0.044276263964715894,,-0.0008843769404476229,-0.030873744767800235,0.042950188778078685,-0.028181035005467432
CSF1,0.03058379176279459,-0.010184992890720822,0.010143664019244665,-0.04034850156883544,-0.0632746493374792,-0.07515643180265656,-0.004312741886748947,0.06616308310951663,0.02111124368222678,-0.030566681850471088,0.0022813324454668787,0.1211391234505147,0.08804388713951014,0.050932195795798316,0.10518455577236677,-0.07178233333313831,0.05911300287567058,0.1205871971278365,0.06249451401579082
SEMA4C,0.02184716679632632,0.08714334717426456,0.010865714433890783,-0.007559358790112172,0.02198412204195003,0.053917960487091875,-0.04328996134650724,0.05462286975271425,0.0462406803588639,-0.023864231647065862,-0.0087084160329662,0.07940505408311685,-0.027387926627495895,0.11035298459570947,0.035329229861202203,0.010178022342789556,-0.021395002913822188,0.0396056002334987,0.019199372800696897
BMP8A,,,,,,,,,,,,,,,,,,0.012976307290711279,
ICAM2,0.08340382372002655,0.14537090010573372,0.04734590162273958,-0.021907481176680836,0.003080277344396368,-0.01764135874116091,0.011388184069643545,0.06359759548460597,-0.0020132486697729693,-0.004037286554052026,0.03878880572430751,-0.004366895244196575,-0.002991019356650942,-0.059568433027276484,-0.015645103588019495,0.05443545601791143,0.0540867574661475,0.08765843167336829,0.015976741482209292
SYTL3,0.041070346821737345,-0.07400345301476732,-0.006074874325028181,-0.06448791165322153,0.036328228949642126,0.021551398472288364,-0.03614422276738792,0.07469441928391793,0.007155320302994646,0.06672120462421496,0.02611779070724932,0.012740266342460699,-0.04852338003801813,0.1390479402751125,-0.013664568700944858,0.09863530234119874,0.031110065997008603,0.10807221699153453,0.06280743289755514
IL1A,-0.029263959149191058,0.07639229022316346,-0.0006789489633697258,-0.03293375483558422,0.041794491808204805,0.053447052078576494,-0.016988912746742912,0.09694736348068352,0.0227085484322003,-0.07045084463756808,,-0.04650566890024768,0.07244019629770466,0.06095011518896745,-0.009834693516978195,0.037590962355027076,0.03591076974997103,0.052118272919968414,0.03960502620437445
HLA-G,,-0.03861868545343789,0.04799823232903507,,-0.017168876036414295,,0.16586501652798363,,,,,,,0.007383342714910107,0.05527582046370334,,,,
PGF,0.01776972358972818,-0.03601164615900193,0.05189793828929309,-0.03879482178182891,-0.07469362492967593,-0.009046303693777224,-0.06509635520190722,0.18697174057113966,-0.0018739807072198807,-0.01714799734010661,-0.03344369175466206,0.010619141225845473,0.056989814037051174,-0.024439310381161705,-0.07803266394126095,0.03768212402076903,0.021231449478749616,0.024611088592874454,-0.020899896211679675
LGALS8,0.0036937362518029136,0.034427875761453695,0.0456723438037792,0.036610577240714044,-0.010165830929585713,-0.04126439402039144,0.003610618326046322,0.06933027347441525,0.07913673221251503,-0.03950419180453948,-0.025178104407190004,0.07832218142734905,0.00010920878614737409,0.04806178659762613,0.03138500959774079,0.016779828014942426,0.017229520826954108,-0.011438274695331168,-0.02594304480992317
DKK3,-0.0045566206699364665,0.030773069515489717,-0.06544853521808533,0.013570042838241756,0.008780731603879549,0.038222553472436915,0.1281360184647453,-0.10438102006285929,-0.019711426390759,-0.008006455539500593,-0.024784737991547456,-0.004998477111883434,0.07982812313251106,0.024252517718327857,-0.004735068061208293,0.0827388907643736,0.008319812941827386,0.09764569290060472,-0.011889367187431332
COL16A1,0.054270434271125385,0.08579813730505846,-0.038117729132139705,0.016242905802122766,0.0110511656807278,0.11486480204961554,-0.02631292862607849,0.06114012033981358,0.045461798972761834,0.00438512856138943,0.0669607498337699,0.06698238555656895,-0.04118939815800447,0.07848382154110492,-0.00489179672608384,0.11006588007032816,0.09938046836109234,0.05691005649851985,0.12305419864171191
TPH1,0.007707669071605609,-0.003358616949599,-0.017472432494445415,,0.02455874967416168,0.1370245103694212,0.047268101232290145,-0.005278176385193736,0.006734444561922271,,,0.041372229367647805,,-0.05535228942322235,-0.0030796331673890462,,0.08488910456716299,0.12004764808451396,-0.0015261099927297976
TNC,0.036697154541844974,0.044277276341690965,0.03211634248061045,0.030955753692103457,0.012950357412534894,-0.0755818078593299,-0.07018915914628693,0.18906158370488363,-0.061029600659943346,-0.035355785817046126,0.06649566131580628,0.08154355746075505,0.03690957040798897,-0.007510006590454572,0.001456001119266042,0.03393565578261665,0.05832038107533372,0.09100048349668735,0.00270341320689302
TNFSF9,-0.02518446645236371,-0.006781334327860175,0.06904296156938151,-0.01610951078266784,-0.0281555868507416,-0.003805679563220585,0.03738857897368344,-0.059355436326964196,0.012603402178281159,0.0649084803452811,-0.0055573020090902165,0.03385271277802266,,,-0.03679502842301035,0.0476097103616005,0.03202362960885144,0.005722580224261536,-0.0126297706449253
C4A,,,,-0.01626506956234543,-0.019271751420652107,,,,-0.02072577503731364,0.015234259840401637,-0.026876799088728923,-0.011291827650753289,,0.023252776745171316,,,0.06179047572508786,0.14886894868037717,
CNTN2,-0.021914946638483934,0.055847129383701045,-0.0568275641861614,-0.044748863759299096,-0.011551393608060984,0.01545568997714142,-0.06260032923173571,-0.008594868773358261,-0.011912247142443152,0.04200938986766742,-0.014769124904885121,0.020075507660722487,0.0007804948724485403,-0.008930474398512947,0.05045726683151666,-0.03874238911478279,-0.06037534386775154,0.015936040038882365,-0.003960099035990964
F7,,,-0.01704567473612564,,,,-0.018684611198529454,-0.03110201116746101,,,-0.024502961742172993,,,,,,,,-0.0001802910528347489
LUM,0.06802449017098647,0.04428070040154265,0.0692478655115894,-0.02398037334413415,0.018497173338929567,-0.009227641089454475,0.015428518912672839,0.15286596067955324,0.06288235712041433,-0.040248610615786475,0.024668416558578727,0.010573719566359944,0.0710381522234605,0.00590769199653304,0.037065344687144536,0.00712539901952846,0.04114210306641709,0.07454238611637615,-0.028202465385628806
IZUMO1,-0.024064555506432276,,,,,,,,,,,,,,,,,,
BTC,,,-0.015464491953364167,-0.02545194503686097,-0.017367111469354837,0.013396363079906454,,,,-0.041889197095486996,,,,,0.1187012620598532,,0.005691494168508442,0.014398682649068404,-0.017774418805728616
APOC1,-0.028579841822939323,-0.21622782120408543,-0.0667349839363869,0.009680805854570236,0.008985306752913352,-0.016498159226314674,-0.061168710754952574,0.20384561867344,0.02264806620114055,0.0464558381607717,-0.016985263172346127,0.04360588532396849,0.0059907198448943995,0.08578820770760313,0.03580579035933414,-0.006817948117868543,-0.059054403742312654,0.1508786543739521,0.032686765832444724
PKM,-0.10813126887372745,-0.024517860518270606,-0.030285932093009747,-0.005912114967677399,-0.022102694967044027,-0.0713246237064726,0.007179837105436581,0.09411064023166218,-0.09956991566120414,-0.046606441845681065,-0.05406732045325438,0.06151363748819158,9.712256264102249e-05,0.010108864272698796,-0.028410961464187805,0.008215527994763622,0.07982533934938772,0.03168543123452667,-0.037153439419748524
TNF,,-0.018685870808222146,-0.031205814278091302,0.00026262521797792006,-0.0150744078045612,0.08418553486259532,-0.02923287778239816,0.024926460934169715,-0.004776643328587435,-0.0009543959532207589,-0.02385448696511208,0.0015368619621252534,-0.009554444626124876,-0.025295710109925904,0.05883523351434909,0.016156732386928444,,0.16366454296676006,-0.030490927915257884
GNAS,0.04643679873146328,-0.03642399783021379,0.050368743643702585,-0.06070435212327337,-0.03612170806823124,0.04176305786392706,0.11707396254535958,-0.12901461196863828,-0.02736690995568945,-0.04494171070811364,0.05751983156621865,0.07088173269481349,-0.06926189068341272,-0.09684776219631984,-0.02215050592676082,0.018545625119464323,0.07831525690084981,-0.08133225729715968,0.001591073241356047
BMP8B,0.008270837921685746,-0.0274368628617072,-0.0162733986550551,-0.037235656059503006,-0.02489044777034725,0.023394829993691073,-0.05812481977220829,0.01901294350079502,-0.06153795212253696,-0.08309269383036062,-0.05710772801319555,0.09327072503644741,0.046052424770115785,0.028195739697736238,0.035684629780331496,0.024481213952584725,-0.048204748309931864,0.031168468733890772,-0.05840996975074831
LIPH,,-0.01598392695337043,0.021063542358436955,,-0.012566953043949457,,,,-0.012788896703355522,,,,,-0.04256555124108463,,,,0.028940272455887858,0.03545453136238149
CCL28,,-0.04262871857201634,-0.02457714369870435,,,,-0.021488718862162377,,0.040208301762669596,-0.04269447220176566,,0.005790565230342792,,-0.03871228707172967,,,0.027840674732973927,-0.023773979648648736,0.011034491360671849
PTPN11,-0.09775049533410438,-0.0002822264570963476,0.05531015868830696,-0.024692873579431625,0.02718139185691647,0.002200095312278699,-0.0029121647639771815,0.07468966524763918,-0.0038154092371200108,0.06358240170576382,0.003100408747001408,0.027408710099086797,-0.03531706786833841,-0.1509872757591201,0.043335734882483073,-0.10216981109644034,0.027882999157265987,0.028210386932281686,-0.020432021965757306
ADAM12,-0.03690895853704372,0.08703319946685105,-0.011500995208846627,-0.01936855440242584,-0.02020805093372474,-0.0032697550231267354,-0.040889463942279186,0.1264829402781135,0.0129024008424928,-0.05673581640610263,0.13546540092681644,0.09349163117777105,0.0536997382552451,-0.06548163836553705,0.030783128205811097,0.06625949408225877,0.05702053027232111,0.033908108218338014,-0.06702067382142507
EPO,,-0.05365505740153247,0.005721934926026483,,0.020856942192384858,0.07673530931645753,,,-0.02519667960178463,,-0.02227903832389181,0.03309762335098928,,,-0.07899258948800009,0.006690244361875767,,0.04395993152877643,
EDN3,0.10457689230609273,0.016019251900745053,0.08194910134177001,-0.05373655086170645,-0.02149784815405515,0.03008917697158358,0.016433130189090754,0.012948764641062625,-0.03905361068662825,-0.03992837713644411,,-0.029419936106970402,,,,-0.050405835130794295,-0.043212454225863235,0.010087754094649017,0.013961352723770488
CCL22,,,,-0.00513714888604306,,,,,0.0078367632937779,,,,,,,,0.008545070082519764,0.015281317020356441,
CCL2,0.00955996965534076,0.11145623801586002,0.035949957939868736,-0.058360258832817515,0.01729490099912859,-0.05681660191570047,-0.026729981474582304,0.08769800021726108,0.03706473372141701,0.04792047123397526,-0.013985574957078318,0.05633118051307351,0.07870862501063494,0.025165942337116012,0.06543551859733097,0.09299785772081659,-0.010727105917172334,0.10017096363413536,-0.07950041710052352
DSCAM,0.01750185300884836,-0.050999597496214445,-0.03024730049356708,0.046273025731313075,-0.020931686588567186,0.06722396675835604,-0.015745234296701088,0.04625444788304256,0.010865869342561068,-0.032840776263033944,-0.03277747235433316,0.02469404744061786,-0.01995299076309467,-0.0008827159161230299,0.06644133166434418,-0.06685701478632419,-0.004485295750447495,-0.021998371014956494,-0.033075071072288444
GPHA2,,,-0.019473909040946567,,,,,,,,,,,,,,,,
ANG,0.02674746363297099,-0.06478721153593851,0.022196890769071168,-0.026700675147447523,-0.013453048296119444,0.03156021804204031,0.030341358287852616,0.07853187323975418,0.012597069697849012,-0.024987870774808216,-0.07570356488129884,0.022395067446537055,0.0182808836830721,-0.025887363787282663,0.01949328650795979,0.0030280372756354783,-0.012306315632243684,0.08941544599430717,-0.042521934645190336
FBLN2,0.09859963605044261,-0.02717540440000342,-0.03729138767710299,-0.001834512369007333,0.026693998563068682,-0.033114219324506346,0.03782959646831481,0.021444215377785167,-0.05447104836043303,-0.0343618837516301,0.014061921141783635,-0.024037297367168947,0.057743865676520754,-0.031095701208851797,,-0.050274479681546365,-0.02437799606100993,0.06920572026221304,-0.03610774177361031
VTN,,-0.044225519038882964,0.02891675177333656,,0.013508233944796768,-0.025367796253875544,-0.021513579387607645,-0.00704123838668039,0.028007325422272376,,,-0.024196523521330414,0.0070561276527083445,-0.03695698522708903,0.0178281503851443,,,-0.020557912745068428,0.0786147373862492
VEGFA,-0.03182176965491151,-0.10188550788895594,0.005486933576941885,-0.045980597372655446,-0.011179860786240897,-0.07205398176811768,-0.07348035117273274,0.10358427572032478,-0.03914052889656576,-0.04180896053078314,-0.030743261246632424,0.03641714260710706,0.007025207147964758,-0.005229659378003393,-0.10682600160595784,0.002072627439510824,0.042154139418171144,-0.15561465523577103,-0.0011665697002901934
F10,,,,-0.023471302579401946,,-0.02366858318769874,0.03516380319960008,0.03476589248690858,0.03780248380437995,0.05154957553433743,0.01277656320095605,,0.11952698899656543,,-0.06082687261321553,,-0.021949209857193647,0.03367704295562728,-0.013093101093007707
SERPINA1,-0.047954792434739074,-0.04518670596193094,-0.011188378964987806,0.0009508323958991648,-0.01925576839938892,-0.0340862791235083,0.04597675097705546,0.17991537272823485,0.046760795874056044,-0.03855714449341777,0.04476469311433889,0.11616904453180858,0.0029007813662033748,-0.06080851312956046,0.014761176147138068,-0.028395205866511775,-0.021288861024145067,0.11185703483138096,-0.022063515302092492
VWF,0.10193877220913905,0.1285571214212686,0.012579261114660178,-0.06929951517022269,0.029387582874452898,-0.007311656392157092,-0.051111617202261796,0.15915123000672513,0.034686436343347726,-0.03507722085553204,-0.00981809208984433,-0.0039936168861873485,0.09146123237079859,-0.01316764529299958,-0.021762771722321536,0.10936214862563333,0.05276563531745342,-0.018202030525384983,-0.019974180549963468
GDNF,,,-0.003058246963157904,,-0.020245425679611177,,-0.03348672047154615,,,,0.020929720834201856,-0.006167151470614217,,,-0.029452783210310682,0.0188465034413022,,,
VASP,0.00736748519032828,0.014286429066415352,-0.006904032082227523,-0.020597834773736882,-0.019662062723557774,0.01634933785221609,-0.057476849741564535,0.08294990058386018,-0.03579696706880794,0.051360834292782015,-0.012383009321038823,0.01885339240131786,0.05087712470800151,-0.0035393676531262825,-0.020455563720708853,0.10807523601044146,0.11007681347253721,0.05797337867226098,-0.020897304117414077
ADAM15,0.05184353085093604,0.046269060986820335,0.01899319329219912,-0.028523070641695975,-0.048040425424401956,0.032825036272236686,-0.07646083098241321,0.0038779984656924877,-0.01798840144696045,0.0457946457121397,-0.05253319963006747,-0.010036891277339793,-0.08733286101720358,-0.019812467719474508,-0.006567207980923462,0.05257144662876809,0.06968881917126274,0.046488370934096274,0.0038789284414513163
WNT2,,-0.022241736058316232,-0.01887073463837768,,,-0.001936162875426085,-0.024772215135095078,-0.06499312929060373,,-0.03646662411709731,,-0.02725150124748547,,0.06716002736171126,,,,0.024160521449964525,0.1164166037298605
CALCB,,0.04295602100952274,,0.027154707236712643,,-0.018428125474311996,-0.021806314186860402,-0.034380765131305745,,0.0003103756519617229,,,,,,,,,-0.02380745514779963
OLFM2,-0.028698626091310228,0.12649809145076094,0.03763274536615833,0.00860912748143943,-0.009122481231909793,0.06359919967693956,0.0057387149754349305,-0.01451657282092488,0.021880509973045085,0.07732454526410452,0.048972178084836705,0.0313556426181018,-0.0027957294244567634,0.021802453508080164,0.0056445581303865,0.06976934217048054,0.011823024497602674,-0.048502819015287406,0.09179730335829862
MFAP2,0.06706495384633636,-0.009547727405928274,0.008877245774948231,-0.012870768807349503,-0.0030605020909714145,0.024059065023540296,-0.05397778159207227,0.11303312494337231,0.004131087498187497,0.024952560518941506,0.014403296758944775,0.034119044780151264,0.019370397513288534,0.07402696815571384,-0.08057326106005261,0.09211416836451088,0.038195065816224366,0.05869183433714491,-0.021293690121642804
HLA-C,0.07704275303696226,0.16534349335541637,0.013613187031794245,0.04282444435194602,0.034862380986552505,-0.0347136165590877,-0.07657767939073887,0.20067739289485692,0.008747711888053894,0.018543358528458974,-0.04071901224199585,0.118276198800008,0.040936901496585174,0.09492230833015403,-0.013796105661279036,0.0007675825388909281,0.01997989083992078,0.09880675557615462,-0.026274948203822146
