,UKF243,UKF248,UKF251,UKF255,UKF259,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PTGS2,0.012769533485384057,0.038517420429427636,-0.017091476711677413,0.03702862135535316,0.04127331087983751,-0.013756030134934975,0.027718017305531077,0.0124697096373051,-0.010647063279280828,0.024026135995858226,-0.03308987598581317,-0.02947809671984115,-0.035087850949401,0.0028240145735205207,-0.04563556769441174,-0.030840805421407592
XCL1,,-0.019140243709694933,,,-0.011518568220423572,-0.025510388279793295,0.05008526093670769,,,,,,,,,0.06855110949989311
CD58,0.0769197671274036,-0.04762042625722784,-0.054715705952612284,-0.016362711822172617,0.033863228267563016,0.019061374145503622,0.014569508022711739,0.04736167480704066,0.12279241011969577,0.0142913931098119,-0.032876572581554686,0.016347814285811304,0.05298535154325884,0.025210777996106874,0.019827255880807193,0.05210514750571562
TNFSF14,-0.038401184435475376,0.0703353468872244,0.04391521109148952,-0.027909881786186655,-0.012541908736108755,-0.027711560706999393,,,-0.030705692002346914,-0.06801452985417165,,-0.02582532952489437,0.07138705253063385,-0.023030314590871702,0.00884889330501066,0.07469792166015386
CNTN4,-0.047774672699794664,-0.03390669938956698,-0.015635670758368227,0.1467456421413312,-0.020700939399885748,-0.0284018082018855,,-0.042622251494374715,-0.028649974263848296,,,0.00872011187998086,0.0998463361282427,-0.031793353485198635,-0.026526401275670235,0.015041208952404829
NTF4,,,,,-0.014570484373787142,,,,,,,,,,,
INSL3,,-0.01714612585915872,,,-0.01058656901269076,-0.017909790490239576,,,,,,-0.014990413041455921,,-0.023030312365772482,-0.0023900441774401173,
BTLA,,,,,-0.016804102328660052,,,,,,,,,,-0.0005771179326498443,
MFNG,-0.050398034698989055,-0.01145065004269596,-0.004847348428331369,-0.022663224112678945,0.04865327873452869,-0.005124341896779939,-0.01229713012538631,0.005427025661277382,0.045688997684018566,0.011083660940422674,0.0659184453700331,0.01412294150874189,0.047935288562614975,0.005741376598531745,0.02907347790873324,-0.046728034778665675
ICAM1,0.0827609988765466,-0.036006304039642244,-0.07020508337379443,0.0787232981836338,0.013676939501470036,-0.04101412049597487,0.006357837517982543,0.007802609437090144,0.08972972966078137,0.021508149431755212,0.07245439474790677,0.025525942679828842,0.03299962438801028,-0.0352265878875869,-0.013434422653977549,-0.040066174401989375
PROS1,-0.0023755695646480385,0.04262058001439932,0.056587734332072176,0.03534152190929237,-0.021773900934834455,-0.007376945932217056,0.005973342118389223,-0.009374616260138621,0.02178668396470599,0.004686357511966973,-0.02963477019089873,0.055164196986739814,0.05083845241246191,-0.013580604885705278,-0.0305214168892836,0.018192144140274605
CLCF1,0.015433467000662277,-0.04729432573904539,0.0016292485879661888,0.09212919255060979,0.045178141883255925,-0.0018325026802944622,0.07221271859423316,0.039204229141201585,-0.06705806236559556,0.08593338482830636,-0.02932441816941723,0.03683192169164005,0.0259001746626829,-0.032009747233698024,0.009194018149785214,0.02960384964577331
PSAP,-0.059831817695826545,0.04164125093545976,-0.013459475871989125,-0.02636400333639153,-0.058705756234436766,-0.1145864980563099,-0.010661719410205005,-0.06212938170597413,-0.05874534412625493,0.037098227263270334,0.047975224511151986,0.05326228866933413,0.04879026869888184,-0.026039968340128408,-0.05996156344622252,-0.05952516433181609
EFEMP1,-0.057770554797198476,-0.0043704307935028535,-0.002300849532995034,0.056655543516923,-0.0017174692741131312,-0.060140147992601097,-0.014027172391133826,0.03936901727133198,0.006457800782146113,0.0783727359857901,-0.027843997338168797,0.08066916963902965,0.08164268081359315,-0.028433624388358437,-0.055103660775750705,0.017651787455604136
C1QTNF1,0.1020740768031168,0.0639123155094755,-0.016952040533514335,-0.001522486202831794,0.008669848829380334,-0.003313004846045294,0.016219952046525765,-0.04531131485722178,0.04566142243647591,-0.04123326260982764,0.0013616573481357046,-0.02283433238740652,0.021815584505394083,0.004742923168588178,-0.05330562900507409,0.016845934561965314
ALB,0.09134328065602827,-0.02650835800512264,0.04948829322989894,,-0.0037081064953204336,-0.019552793758637943,-0.020249912996093782,0.016820226816454786,-0.00799378247947941,-0.06211072828395396,-0.027968091760118757,-0.009934199007104868,-0.027621685824141536,-0.03855217154627052,-0.02413662551124722,-0.014461986817652645
CCL13,,,,,,,0.032065942973246914,,,,,,,0.003997628358831134,,
EFNA3,-0.11478569177539913,0.007245507883389771,0.024066113063241232,-0.0039464374138824905,0.03279362708430266,0.006026669056373931,-0.009739479521044588,-0.005394376327909951,0.0036324124956942662,-0.031071927011587903,-0.05711802187227873,0.06491487903230876,0.05648756539513822,-0.07384830731463801,-0.0161921264909211,0.03883924367653613
DRAXIN,0.04908139387450986,0.030453001039994782,0.04269460824330055,-0.07012803689757485,0.005025962133866074,0.02533367459217918,0.10151955406056307,0.015130254133427808,0.056212332102404484,0.07300009027402755,-0.05897136882975796,0.00449442478818354,0.031069063733643907,0.02823617473764873,0.05868673072664988,-0.010885219547849864
RAET1L,,0.08625899011909195,,,,,,,,,,-0.015175132486685559,,-0.027979682176415117,,
NPTX2,0.007465017740765165,-0.010162101396413327,-0.020319093468034,0.028407682497225622,-0.03126177534665205,0.020091760680118594,0.04374675256455951,-0.016037262422749467,0.048893986297977775,-0.03362733249937657,,-0.001276273319935422,0.0709475936247386,-0.03650272939231453,-0.022052590010419027,-0.00886837604703856
FGF11,-0.032384227453163945,-0.005072110671815114,-0.018339461428188212,-0.00703464191565079,-0.017206077371551835,-0.03580541816261182,-0.038292003170947005,0.005978150091637053,0.15249827926597756,-0.0071940081431242095,-0.037335212726007726,0.07691859072691523,0.07300449425538057,-0.0327998837949201,0.014586883081268905,0.016503332525566693
CD59,0.09093323894292103,-0.022948083091703216,-0.0012599259428072629,-0.008636972149026574,0.015774420169877144,-0.03912693759028995,0.07489703650354754,-0.046687117663483484,0.0013145649233153828,0.015605701437214688,0.036906217670885935,0.038063021342432696,0.07893734916603605,0.04172899837900733,-0.028549311748478898,-0.026583795291304776
COL9A2,0.10995338232564274,-0.03840899763719815,-0.027575235722158777,-0.017408282669128507,0.003296824444987502,0.03841818309541905,0.0036454706245141267,0.02379609391143727,-0.048248062611647206,-0.03088060363625107,0.021690760975488072,0.012926347698661743,0.04472755731233996,-0.03977274077015126,-0.011467894480981842,0.09257293965360268
DLL3,-0.013915223896798733,-0.017216658337401238,-0.002724479072080946,-0.02475918878135461,-0.007054314652099374,0.03823771133356975,0.050054334312594505,0.005198973258922415,0.04659007485424781,0.03625597203737016,0.05167812279764016,0.02158744361483254,-0.04804629220146211,-0.03616485749832477,0.06723472773700255,0.0024954487390088376
FGF5,,,,,,,-0.048854654220158486,,,,,,,,-0.05468379664720721,-0.03649021932102901
LIN7C,0.014592330864953606,0.009840481266548932,0.015891095370651004,-0.007404486808662142,0.003916583497202905,-0.004955909236619295,-0.007321085805084007,-0.01110988048337498,-0.025364452733157232,-0.02937779266215899,-0.023867060670417686,0.017830097466194905,0.015946851758080357,-0.02241830894904093,0.0241565022502408,-0.02342699031909986
GDF7,-0.028879260465155248,-0.031499111658213695,-0.016778187339715374,,-0.018889529875762333,0.006302933074760086,,,,,,-0.013008862626249153,-0.0350256413476055,-0.018722299685966833,0.04070017338121037,0.044603846962843925
PSPN,-0.009823991106680068,-0.03405775456641649,-0.030229853708242865,0.005606876998776176,0.07518131818779325,-0.0350745926959296,-0.0016124162942370327,-0.028416072138580124,0.018178681901418473,0.038456518020990926,0.09194699747101995,0.0022687675541501195,0.02548865819208785,0.016492100065333755,0.05004857714649035,0.06698198726148909
ANGPT1,-0.021854822576072703,0.014971203396472354,-0.005470653542819533,-0.022728569488008356,0.01701981204889548,0.005285273951620069,0.04896208248264058,-0.021478699220986282,0.005059299209307901,0.03656690506875432,0.0004967312495281258,0.0008564516532515425,-0.018807880452400096,0.0621089198855076,-0.022607212647961773,0.11137272213110389
PNOC,-0.054998444907941514,0.03869348713172277,-0.035111517058585784,-0.025734178315292743,-0.03721016664336936,-0.04286312292739679,-0.020249912996093782,-0.026816426899396284,,,,-0.013833681738743681,,-0.004851661191177488,-0.02203051607594506,-0.011024129111670089
L1CAM,-0.07332031748371223,-0.013162794674948089,0.010651445718012425,-0.019602480143436525,-0.004173675754837257,0.016531056334055615,-0.015606751249502254,-0.043929399244049386,-0.03750862115745936,-0.060355965479610085,0.11589744271380735,0.013931381003202311,0.010589926543855422,-0.06909169567537085,-0.01097027436771413,-0.01159371918719933
APOA1,-0.04311142229534783,-0.044736968456847465,-0.0091296733742521,0.17171283193763937,-0.016486832097219427,-0.02332166276710567,-0.030832448259579644,-0.024286625630305786,-0.07255732034637646,0.08870599705887605,0.125174913807161,-0.03452118786698424,0.0009638872919140013,-0.05197725651185405,0.041060361666407745,-0.005491624153991589
PSEN1,-0.01300881352399105,-0.009390784061879676,-0.042099574473267225,0.045439543883929734,0.02282698015758383,-0.03353817694081984,0.01725788190819849,0.011372330876945853,-0.019564593312381567,-0.058127004179164145,0.07598579368452892,-0.02201207774404827,-0.025980461021058776,0.035408943105758484,-0.05258051984373594,0.006396604004113803
CALM2,-0.04288659310163265,-0.0358021863687469,-0.039393174217106634,0.04924139200748092,0.020533746524455908,-0.02383366260424769,0.00743688016135472,-0.06706113188259341,-0.0014724929381441515,-0.09024886553500533,0.0315835240821283,0.04137050563628894,0.04398982239878149,-0.030986146498218046,-0.02427420355668576,0.045030138378660774
CLEC2B,0.016283397091265646,-0.0023257051672670326,-0.033367466020123936,-0.0007824443177941188,0.02532128175379307,0.04659230362879241,0.07509465172581804,-0.050544163075538426,-0.05668444152588037,-0.010967291064314807,0.02741030033598287,0.003218694025800652,-0.020308041512229348,-0.009292018406570794,0.007070103138698419,-0.07230710377892303
NTNG1,-0.0037953306541498263,-0.03775688661398104,-0.010354175233324235,,0.032892632157755675,-0.018474021662715102,-0.033183760626777525,-0.016146759065012492,-0.028711460188064124,-0.013486620718140526,-0.03307003506234851,0.06128045195952249,0.02969302155364267,0.0002635963166587926,0.010972984346792145,0.015602912541649295
LRIG1,0.14014683470903483,-0.008621085743401074,-0.0038042284722192604,-0.01739008175994309,-0.00769928184421085,0.031343306540092084,-0.0558656080457222,0.04960199342395396,-0.029177451274120074,-0.14158064590518793,-0.04002107775259428,0.0742350799977791,0.09427158786417159,0.006760755645116234,0.0038509304610879888,0.10676235542305151
CPAMD8,,0.0779652119609091,,,-0.012522022117578137,-0.019866092770637243,,-0.025031815899440556,-0.02580151092060588,,0.05540720448825954,-0.014614406558102448,-0.021894623372283383,,0.032992351315999695,-0.023399592040626277
GHRL,,-0.025113708236293365,0.008395039459676073,,0.052403591356316136,-0.0030336985905852327,,-0.01729702568767594,0.011054177757137991,-0.051227978284819384,0.027337003947639073,,0.0748299811929901,-0.02025180206900343,-0.030703449817640373,-0.020626983857597793
NPY,-0.003373646229924183,0.003943102526677173,0.029385640722986446,-0.017887141481267597,-0.02468737086970076,0.04606915866394551,,-0.029700999747544414,-0.030130577406154543,0.05321724541477254,,0.048281326231946024,0.01718586770156683,-0.030277286394149325,0.07050882439617062,-0.011864213065556848
MMP2,0.11024236015028605,-0.06515055872700956,0.014618019599615605,-0.003146828026986661,-0.0018131926040932437,-0.03341441862030114,-0.08015162265819765,0.014639635758588199,-0.0019410062725597375,0.03162051805929222,0.08819973210592089,-0.02955824585552803,-0.020843066184636563,0.03584019597044696,-0.0007256787762584633,0.0024675763212197795
LHB,,,,,-0.010905735598016124,,,,,,,,,,,
PPY,,0.06783031891211186,,,-0.0037629146512718034,0.02310402624685161,0.001345138246960393,,,,,0.027417046451044046,,-0.0005650427473780959,-0.0017822224567411377,-0.018008758947720065
ALKAL2,0.1376598401942111,0.07099591404118055,-0.01346724428254979,,-0.010747292269804372,0.012391510571812068,0.03598780115079362,0.03708578448340902,0.028867398002809342,-0.035460065048181805,,0.10069973957078131,-0.039427464420501386,-0.06455934124522647,0.08173394633816806,-0.00462744232723332
CSF1,0.02512594033216751,-0.0008588363441254845,0.02512509905899929,0.00736164573061893,0.02423713229113433,0.008462251278437067,0.07715532789473047,0.06042252145018458,0.1036911667412081,-0.015134516692074558,0.01898619265622926,0.003128596705010459,0.09153704297163552,0.013983360859786492,-0.025874661161090162,0.054747634666307984
SEMA4C,0.08137124123265566,-0.0050311735681704195,0.01962340467943574,-0.017549648262425454,-0.03568937304162267,-0.026163403450844752,0.0018455602377610433,0.09801272218814208,0.02584564682662385,0.010509923535975334,-0.012474316365469721,0.005579037506764581,0.04021669708897577,-0.08634268301163107,0.06782739870219676,-0.032492948668845154
BMP8A,,,,,,,,,,,,,,,0.001961561723276994,
ICAM2,0.007112334256402544,-0.0307838806249658,0.03693475720251819,-0.038660199521111535,-0.025923482770947175,-0.0010567751321200831,0.05130786643533907,-0.04428779966818455,-0.0455859714897154,0.008418094841494878,0.0016328015100747733,-0.005159167269543351,0.07147140171091204,0.04232919404077859,0.052975643854303915,0.035740363377832186
SYTL3,0.07811768376720513,0.012599303713838588,0.025485975274626746,0.025902289055546524,0.02093134109387987,-0.019390722246786084,-0.01399224438134482,-0.025048894271352446,-0.044319353735375655,0.09845002845557886,-0.007933303585106247,0.06878343637125284,0.09052080401299906,-0.030416066653242584,-0.0315269067005574,0.006024913330570044
IL1A,-0.03660582525560948,-0.024059967191298378,0.02140798612683448,0.0021756807997185177,0.04146454776642916,-0.0027626566546212145,,0.025891559017843006,-0.002911568474469068,-0.019252479732969674,0.026870333563914654,0.06774508290748402,-0.03656360924527402,0.035302168825668605,-0.04508258567972575,0.03492207527364535
HLA-G,0.1456348072965402,-0.02055323138187553,,,-0.011518567180200117,,,,,0.07998273678336314,0.06481571668282955,0.042983441856177695,,-0.03395558412615725,,
PGF,-0.0344921224145338,-0.013843161723613884,-0.018578612582360897,-0.03536040281598356,0.02676480887797892,-0.010148052343825115,0.049859451444990655,0.07009298757478127,-0.021850594952660188,0.10754481709461193,-0.0033596126025182012,-0.020873089006375866,0.014009987292528843,0.022537544032648033,0.044933353718425405,-0.008181088288157095
LGALS8,0.08125353137529845,0.02247453990625571,-0.008980316593436498,0.021942287356662912,0.025355445161122023,-0.02188368657294816,0.019718843617554313,-0.06292640992576154,-0.03804773782428601,0.004909115839957689,0.09087146997349116,0.010934431554255275,-0.005703772241405366,0.07580021964043043,-0.02899100472477255,0.014982690544606759
DKK3,0.03666642747574911,-0.04127526215076978,-0.0032826659388221022,-0.02135960511329856,-0.020041739889497374,0.020118669852410696,0.008255126429199573,-0.07036683348002815,-0.021451895963652632,-0.02480063369483533,-0.0038392146133341977,0.050874956672154345,0.04193009624477137,-0.03398784694405921,0.06545537810953875,0.004197850548032393
COL16A1,0.10792443735727086,-0.044742280830660335,-0.026684124501274737,-0.03421559014879318,0.019652427735340535,0.054650122923143724,0.07168194596590868,0.06793534928930937,0.019390605894966724,0.02053673733821477,-0.01660621963163564,-0.026553202148753587,0.03921870800730472,0.051018370810151675,0.04935445939464475,0.02612610918086657
TPH1,-0.03846189023028241,-0.015091291667279284,,0.05542424525232867,-0.0074892861982601405,0.032166349745689334,,0.024597744445847367,,0.09195686311696159,0.14834943797272368,0.0255893841618825,0.0122673065976926,0.03610831329970471,0.021341405799114806,-0.005923866463288827
TNC,0.004949635267454862,0.00014345398460389783,0.027535268251629764,0.026016629938269777,-0.00023134035479652285,0.026154573271195754,-0.04505813607646522,0.023880242021081192,0.01841092539002174,0.10904352279540036,0.026506657792452794,0.03780300454378509,0.08225616214066878,-0.00966464135286419,-0.021654145094271153,0.04061956792272631
TNFSF9,0.027988708448388282,-0.026835588452593814,0.007768554664973125,-0.029581140861747717,0.08709326995839836,-0.039166201087598274,-0.00989125087531569,-0.02767219908441132,,,-0.009272662953878463,-0.019869172919612904,0.008921661541335689,-0.016033984916583484,-0.030320078543759295,0.028233137371129296
C4A,,,-0.013271365591714962,,-0.012929382386364955,-0.0009019834922279602,-0.022211719761034886,-0.014337273304396747,,0.0321703474655436,,,0.06578829512540493,-0.018919757156590784,-0.025800139795127026,
CNTN2,0.008578094233719587,-0.060024325933504215,0.02921538517887023,-0.047105288247605376,-0.05877100659593913,0.05724716627252645,0.04111229572775818,-0.028965601540522773,-0.06106917252516191,0.054066762698657164,0.014409022579695478,0.04285727985110503,-0.02008426265618433,0.027630509567298303,0.014988884707542515,0.027013899772706896
F7,,-0.014722692400741812,,,,,-0.020249915837661787,,,,,,,-0.018722301496367465,,0.09441655162389515
LUM,0.024743163354644746,-0.023161281511099367,-0.01956661177844532,0.07912638740931302,0.005576680087039595,0.058294540611659784,-0.07666903122030985,-0.030865887833780692,-0.08250511582321665,0.05082085295112527,0.1753845695963937,-0.03395345412231289,0.06797132933014448,0.03401849690982848,-0.0032778649152231396,-0.016684421536684327
BTC,,-0.01335699300190198,-0.020767330032599545,,0.010622721570325374,,,,,,0.24158557308655387,-0.022168403905279722,-0.03317551611711955,-0.01811793251545472,0.03011584280990006,-0.006950463163929991
APOC1,0.01875149317285389,0.014987080485233057,-0.002662221167745082,-0.10971126073039981,0.05116815746153723,-0.0011612658935076525,0.08084213928464644,-0.04095927349754195,-0.05520209453598005,0.003921001561063052,0.0488714175205197,0.03359769434191891,0.011749861853344833,-0.0020173409222347706,-0.01853858009297108,0.005798199393907526
PKM,-0.03792387251317853,0.043899624250455634,-0.06411371717303473,0.03636307380608186,-0.0046932296533355915,0.031046665840144847,-0.03002588749511343,0.06762670279148655,0.017079200308331294,0.017353521300304858,-0.024430328117089894,-0.00782726986938173,0.13122022339801,-0.0052887493100122335,-0.07443629449786959,-0.00974310864796232
TNF,-0.037098115420400424,-0.034354896122048395,-0.007298518728455509,,0.0440927899026617,0.02278106252743392,0.06365497412277331,-0.03405750184993434,-0.05869806535191924,-0.020176388246775145,0.07184804978260775,0.011666919540046318,,,0.0034152640089013383,0.07009054075459788
GNAS,0.020111646065633645,0.009629824974576299,-0.008694402660685083,-0.059064818162820006,-0.04805827878172448,0.03681053519137518,-0.0751956943284988,0.09264640321722757,0.07552106744139109,0.03640110606480016,-0.08274166839301496,-0.006742101439494342,0.07006488093853233,-0.022895250770250525,0.05373684002802384,-0.008291074755760594
BMP8B,0.0331303037569649,-0.03486031314558725,-0.02792176682452709,0.008694150676693452,0.05392709765841119,-0.006757198108535624,0.026111069614544697,-0.015244475466068844,0.025714072915623182,-0.03764121423377755,-0.042987831176850844,0.005040602174996167,0.036553004519223935,-0.050559332306290186,0.04137798456872068,-0.025943149391267083
LIPH,-0.0395119980286769,0.03022289984745946,,-0.019061513624808322,0.018343414814450367,-0.013877098384357965,,,,0.040133207647328355,,-0.016918971801363876,,0.061104716204185575,-0.031874846708686275,0.03346229610180232
CCL28,-0.00816176550215103,-0.004778583186601976,,,,-0.02136844858670868,,0.03841141933834583,,-0.015973740448078862,,,-0.02672632130066475,,0.09598036809212408,0.12029003727741856
PTPN11,0.023410866436085313,0.050942526306365025,-0.013168444189684353,-0.01072491018572088,-0.037750011780409126,0.05969665961886026,0.021948084168133136,0.04172182161432899,-0.07433283490532937,-0.13972946614371776,0.08307248505357134,-0.0007192856672518453,0.062269730015672764,-0.057955091536487875,0.025769634480632058,0.016661705063529892
ADAM12,0.165658798103228,-0.02948973815412628,-0.015803631547490735,0.024379774249897065,-0.007871190390564714,0.016843491941379074,-0.012219941322054206,0.03597330733565388,0.09087259602650748,0.13005820300503781,0.04063889864025503,-0.0025548845233554036,0.05141020911799881,-0.02255095338283521,0.00036501516727417547,-0.009639622083827367
EPO,-0.01598574436987217,-0.003407895021458058,,,-0.016698955843579538,-0.01451888246024454,-0.018412004873123614,-0.016310188646097977,,,-0.051056227546690515,-0.017571642009723994,,0.04482309066744693,-0.0158202242904778,
EDN3,0.02162510279520582,-0.026288308305945307,-0.03358532613927938,-0.022484886485267065,-0.020787878939407613,0.003379478246609181,,0.004183671761780205,,,,0.04943478569455206,-0.04267350890706959,-0.019662052879583655,-3.260138753606471e-05,-0.03589491581337833
CCL22,,,-0.01677818693342488,,,-0.00029257218462111045,,,,,,-0.01606899756864136,-0.033175517585339404,0.07879131166933323,0.009451368695248886,
CCL2,0.027570176369884247,-0.031176160281079304,0.024431683409687356,0.11613367862781757,0.04833731819879444,-0.0072022538519226405,0.06232786621905602,0.055317981959284675,-0.025020390491335042,0.03577883211040571,0.02741970110623489,0.0040778845848883916,0.025865060109428777,0.0036908409861165694,-0.016387717890157957,-0.012322622792830192
DSCAM,0.006489602569801875,-0.03642203364073985,-0.05766240806238825,-0.10480812743645057,0.019138176138893702,-0.026662088093340756,-0.02708819707309676,-0.03430065665792909,0.04680249615859417,0.0566586381860545,0.10278632490415342,0.034066885617923315,0.013624430353668893,-0.0070956985098107475,0.06204809459039532,0.007749242892240705
GPHA2,,-0.01682000725041689,,,,,,,,,,,,,,
ANG,-0.004969073673101023,0.06251453540899019,0.08933220891137277,0.03560209905627012,0.03086340757602928,-0.024339258991873454,-0.008193850913364645,0.04414287766578723,-0.05706874489154924,-0.004980269845780461,-0.11515583632073796,0.020047315223329122,-0.021797325295390472,0.042461805543833095,0.023303724850463694,0.039058165245826025
FBLN2,0.10057656559239622,-0.06097619443216954,-0.03051162870183198,0.11399198394333532,-0.02532042635976949,0.00987001317021379,0.09002134536213678,0.022731094465270784,-0.042796131639157554,-0.07823843885618745,,0.04946128181185577,0.08462270097151302,0.015525778763777639,0.0065524461431279,0.032923998855380054
VTN,-0.006482266887248892,0.08382715789495296,,0.0700691723212447,-0.021472419087732824,0.024936565088447535,,-0.013552784785905075,0.012024339035955884,-0.03271356237982282,-0.019111841557490676,-0.012356024428439636,,-0.006415854520742641,0.036916998250821335,-0.03649023198834889
VEGFA,-0.10727276747224819,0.07790829481657278,-0.00563701447506946,-0.05645961099201031,-0.0020896583867429947,0.031844819072935696,-0.08064530190053167,0.059070504481230496,0.012935226135522327,0.013670665699088261,-0.07196606122664014,0.008944828408493028,-0.00650667495857429,-0.03301185897343769,-0.051929301486905194,-0.02026071969657856
F10,,,-0.019151239178597627,,,-0.015919640814376915,-0.014432464379654914,,0.09888607675223152,,-0.03363204098812683,-0.0211029609633545,-0.028703070487984754,-0.018734277669164478,-0.027930522670951047,-0.02963647936202847
SERPINA1,0.1006419916306914,-0.0031251263353340806,-0.04113151300036868,0.06144612382289778,0.028832314211715865,-0.02479727765351115,0.10046388761098685,0.049998178897611746,0.021077955365863304,-0.013361637212257861,0.04831189603327464,-0.0122995603072338,-0.009331908043305538,-0.041746141795754074,0.013418457690870864,-0.0037644969072356837
VWF,0.022463769039470904,-0.03905913662756599,0.023819876707748343,0.019917948289610944,-0.051009858613609356,0.04921285952583595,0.03332541723118811,-0.06151264422306125,-0.0343934706566921,0.06418013355151812,0.027159213768744892,-0.03140334745222597,0.030090793354262804,0.029537895860019987,0.026169314020301697,-0.0018896964742703317
GDNF,,-0.02363405009604163,,0.09156962465425238,0.007189578597328622,,-0.030448502334613103,-0.016310187375912798,,,-0.04905867460642467,0.049665851112861814,,-0.025082553125178625,,
VASP,0.012347478044028904,-0.019561771291357,-0.016444755125513348,0.06693797164249456,0.03278706978656634,-0.05251998558341863,0.04493892531269502,0.051304829158637495,0.05511247099067751,-0.005113729996893377,0.05107438770391411,-0.02520348360671198,0.00888142576480939,0.02036733293978047,0.04667616842525432,-0.00383279501135328
ADAM15,0.05215725035669787,-0.035618276452899465,0.011508494799814051,0.032094812191523325,0.04666251060434819,-0.0015906630675580874,0.0912794982296121,0.056467249785621336,-0.07931548835414848,0.10131235885413957,0.001554463707951156,0.020797528804091168,0.0311288751014837,-0.0255496327274443,-0.01585397791078234,0.04839841375933048
WNT2,-0.0335802481335903,0.000879818170475273,,0.039070756541829545,,,,-0.015263917197625872,,0.03232464258436476,,0.04999402917909818,,-0.02150763215845041,0.048923636424053805,0.043443322662174357
CALCB,-0.03514686874738187,,-0.024273675823736806,-0.033934213789699366,,,,,,,,-0.021373660543369706,,-0.027979676656244304,,-0.03467913185145633
OLFM2,0.07416500669393204,-0.013969652313345602,0.06938272007281264,0.036669950108892804,-0.013975153068116045,0.06419557400552862,0.04130394304196154,0.008490316798632368,-0.09249952406948495,-0.03870306118663235,-0.02320402483639504,0.037712243108700444,0.03690456789129697,0.002451132414270865,0.02766937621133036,0.08530533600390393
MFAP2,0.10660359732028575,-0.03546137855950382,0.04601178308800752,,-0.022631835377723467,0.022891537040101887,0.07964592485325292,-0.038176853721288526,-0.08024198878440472,0.022647308316141878,-0.0014169845256132615,0.0014159456899611226,0.0930847192785401,0.08520905574289953,0.03950395730544435,-0.010246258603892345
HLA-C,0.09327316232830409,-0.029179613797579808,-0.09552178984843364,0.04744945050533272,-0.022245164016240417,-0.06070167297210645,0.06728614295211463,0.028110993862975157,0.007797820691318523,0.03418438034390243,0.0730242086642668,0.026388915212249345,0.03382589202927925,-0.030240508119380817,-0.0021005177172735154,-0.037973869300512976
THBS1,0.07447329320751175,-0.03966005883351938,0.03228458914250704,0.03310204988813199,0.02033275791718993,0.010331321846518807,0.017615052225251133,0.005056266037981058,0.017795179128588662,0.0341033698366954,0.01971467007805449,0.043566028384336916,0.0019523172150154834,-0.03555083308915761,-0.060842522825186145,-0.05922137619827624
HSPA4,0.07621369228551814,0.03733584136503431,0.03174822468565794,-0.02074399316228311,0.03177730184348749,0.0028350965682706103,0.05714779811273145,-0.029611314216842946,-0.04614316591494959,0.06620022698310427,0.03529261700292256,-0.010606627531612253,0.011899792547995594,0.033205009825691516,0.014840861842161992,0.00919577753802013
LMAN1,0.009891479607514322,0.0077910214822703655,-0.03638290114467487,0.03194930392898332,-0.00699838096175659,-0.045012145536830396,-0.013659913267308069,0.054891927154182694,0.06503130997451041,0.04193007942872432,0.01592035780994548,0.019906291543436108,0.00439764366433041,-0.03738402233572677,-0.036186764547675714,-0.03343735784240411
LYPD3,,-0.02302234926258117,-0.015465996651190406,0.054894168859456416,-0.012243318738325388,-0.020327603268536304,0.07143328989986931,,-0.014292707496688017,0.04872829035638651,-0.05212516610099156,-0.03362545373376495,,-0.028528498597750546,-0.008152769278137786,-0.0016124051998146767
APOE,0.02706404751164423,-0.017314520552001545,-0.032483639181324256,-0.05958679470250085,-0.05710014469046866,0.00014527316544561526,0.09183027041808074,-0.07770665441377604,-0.06702845672296293,-0.011128750633030678,0.04286793663697788,0.017199406802341933,0.010609527089231189,0.027451594795005477,-0.04090057999884863,0.005533231934035187
SOSTDC1,-0.042526356675195755,-0.03399669230380942,,,,-0.03511636428655514,,-0.024801072930018393,,,,0.005670167605505521,,-0.040343295824274594,0.006821583622295458,0.0009403729853073929
ANXA1,-0.05390751830671407,-0.009055347701145406,-0.0009870447494291566,0.10157009517569834,0.057376294109210996,-0.050176928220126885,0.0009255574172599909,0.05820736541358217,-0.07445140088224791,0.0018500703404698935,-0.05902621425673993,0.03252648237430883,0.11426452958602168,-0.04141140718086889,-0.08561991807520929,0.08720181067158651
WNT2B,0.011522997758985121,-0.038460126768041496,-0.021784433143766605,-0.026137793733480144,-0.009902199231981412,-0.02636480617273706,-0.03166050991496564,0.05360049112613237,-0.0009137419095891648,0.10192764336708066,0.08914537887533953,-0.0012140164074667622,-0.03410140843063375,-0.017586239991825136,0.006981809245407675,-0.02899540203884444
AMH,-0.04342655427190403,-0.028112634078777156,-0.020767332217235156,-0.03082216893548653,-0.017012616075208497,-0.020928234069305024,0.04530116667686006,0.0449672313054342,,,-0.02490522699633153,0.0172334474641781,-0.026726317892490678,-0.0075986608811858284,0.031202105464398226,-0.01696839991306203
GDF10,-0.03277164817073428,0.06004391544517622,0.10998015680900065,,,-0.019552793212637216,,-0.03137865349729551,0.0970908140929972,0.0331326708243777,-0.032499407956935164,-0.027062010796521804,-0.01843399902017161,-0.02002235499323595,0.04798202347804364,0.005561025874072988
