,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
NXPH3,-0.06066379191734195,0.0348347427181316,0.0184038671036323,0.08886307628601411,0.00740955225667386,-0.04817636780623133,0.09920044746760592,-0.06519806229865972,-0.037917776593041255,0.046958825017211624,-0.013200898424856592,-0.06670861845498327,-0.07917399355903978,-0.009095844828488919,-0.04748978502550905
MTMR4,0.03417446662726152,0.00831913465127371,0.028406543946717776,-0.03228448113768668,0.048600920653440856,0.016555384372712832,-0.03573117335992269,-0.034797447862815224,0.0586353432919919,0.04778412397351325,-0.03716234069344909,0.056118742722880435,-0.11782964342493174,0.028065201542663554,0.05860504671417114
LAMC2,-0.019564664578212994,0.0890081385136235,-0.028843211708613294,,-0.008314759145058264,,-0.02695118002456398,,,,0.006233300557638865,-0.026806917405529974,,0.04574115757146004,
IL10,-0.031040022610710705,0.0010742318918811739,-0.032404380833759835,-0.029265509376010575,,-0.019158717581019936,-0.01571430073466866,,0.09032606399442755,-0.020904610706796004,0.009706334844095204,0.11018742048305251,,-0.05653850492198723,
SEMA4D,0.05694139482857473,0.03482770093327964,0.023831255755015317,0.03885242785555755,0.0032446919745235552,-0.024015645084037713,0.09598606436868064,0.002198846607635546,0.006629942985119668,0.034219683366614975,-0.03156407084964468,-0.010785633669352382,0.008864104770492083,-0.016882684128921698,0.02517985554583193
TRH,-0.038179712694157875,0.0025943417597761587,0.058247245620308946,0.07974767424523493,-0.03833574365029724,-0.06412715352817092,-0.052415794206940425,,-0.001717579145486192,-0.03335134140715208,0.00807781454324338,-0.023092639042591057,-0.04839718678398918,0.16944835025702704,
SEMA6D,0.014535088137290066,0.0471768620130366,-0.002098566368962785,0.05503005973395541,-0.09947844668935168,-0.10922752383147431,-0.025256924233611266,-0.011114913471043533,-0.05051217511097425,-0.1123757465540158,0.014125570874543714,0.009250806857402925,0.0707794383358982,0.05808735782679225,0.015096229862688321
CEL,,,,-0.006493608463483355,,,,,,,-0.021553028244542784,-0.030032279820535256,,0.028292994647446796,
PDCD1LG2,0.04582618748206622,0.01911269725210501,0.05461455680300062,-0.017680238672349566,-0.02544741919098651,-0.019659501572622144,0.03172878021638826,-0.04005888512321629,0.07090085278527121,-0.03575981965653971,-0.014951285769098613,-0.014309448827527774,,0.0008308374429015733,
SPINT1,-0.030292067976369953,0.009248614535982434,-0.03595937516161475,0.032411621221321026,-0.05760777226048311,-0.06411910177416141,0.015358582575779092,0.0012257075641858746,-0.03126996571807862,0.060950367571053495,0.007835612560082687,0.00819248036478708,,0.029315969991556945,
CTHRC1,0.02883732899063454,-0.040103175230095635,0.036191804194093104,0.05323581182989329,-0.12733986641643105,-0.14287484732816058,0.007172471130900134,-0.02315388864598344,0.07562507833550858,-0.054937537340844216,0.017630766349162663,-0.01002531562488842,,0.0876252441116866,-0.02257550924913389
PODXL,-0.04395021385754964,0.02472404494280027,-0.10345316095084486,-0.07422647017818915,-0.09691614329107638,-0.2027030384760143,0.02251158059994284,-0.027221184077356287,0.016784391067552334,0.043110892947364116,-0.04568020918878028,-0.03262142148015729,-0.02639844564307163,0.09333030597457337,0.1168074031891858
JAM3,-0.0993188337511972,0.015389428004712569,0.02039447352631643,-0.021256166973743496,-0.11587229550067693,-0.25164394547366586,0.021758380388158367,0.013215526327760279,0.02405973393666626,-0.10413849156743397,-0.026066787105249192,-0.02729276449754634,-0.11129763170145657,0.08875728396596742,0.016904513643478326
TGFB2,0.008229386133531524,0.018710178567182798,0.001087296142371249,0.15569319049198457,-0.007421476175701628,-0.15736850646046868,0.035286156205945045,-0.030078421415168668,-0.013829569059506606,-0.08581984952152963,-0.03958598880139966,0.01661312331679293,0.061650377389746935,-0.005252932312355902,-0.03412822680313482
COL18A1,0.006214403540651037,0.008518829238297283,-0.052058189952235726,0.01672041720429284,-0.0738801988104987,-0.16802970470428266,-0.049162520062943846,-0.009469829387942882,0.03203846771805287,0.0075938764667358395,-0.028603740598602545,0.0023047175943332818,-0.09386262717828175,0.098925012357178,0.07852372630415384
NODAL,,0.04763949294767589,-0.02541368963982141,0.015334460750564334,0.04639357527620597,-0.10388250381637427,,,,0.011081590813334376,-0.016306832851977596,-0.040326208888793715,,0.06325229219331273,
INHBB,-0.08876400697226164,0.05814216029489106,0.006098872890785367,0.08392606263208725,-0.009099403907137777,-0.03333061008905931,0.03787434066374815,0.0055078641862576225,0.020771036798948164,-0.07673295457289758,0.021573179750461382,0.048420108569535526,-0.03605665413526866,0.09786543456507335,0.06649922621604021
LCN1,,-0.02148018242933819,,,,0.015528859604009963,,,,,-0.015399741083197712,,,-0.015279885239464693,
ARF4,-0.12079147826330694,-0.01137653546175189,-0.022612765312112232,-0.09086304996453252,-0.05268304457192304,-0.06298559298237678,-0.00909899003555783,0.028590965337762266,0.10834217117161551,-0.09216957571368196,0.03375320911960915,0.02274007188585974,-0.033950054382474774,0.09064861687998174,0.12089506557463488
CXCL14,0.12284808059076609,-0.03756250874080298,-0.02741962569423253,0.2753160339759932,0.04177999025138377,0.1425269768128455,-0.018652025612231293,0.06518627573434568,0.016913637004799066,0.07959533010480777,-0.055697886513424236,0.04392062201238715,-0.03340541208687988,-0.015459353186687471,0.037415457022552376
LIF,-0.029466855633785517,0.03116853669065207,0.030019221677941025,-0.03967848716338789,-0.027040185765504356,-0.10941468568680036,-0.0502935631138456,-0.012948189291120082,0.043440951458658034,-0.0201226869832758,-0.011859760770015668,-0.0036593100882439103,-0.012897515824560914,-0.024300529176591958,
IL17B,-0.023384846004861133,,,,,-0.057129912941260574,,,,,0.07804413143053288,,,-0.022931210661016624,
MMP1,,-0.029613978538727263,,-0.021573119536030742,,,,,,,-0.02538263639062207,,,-0.03656332878360065,
MATN1,-0.0184250791994878,-0.01621297436301522,,,0.05547318152186599,0.06616012757702337,-0.021677588684965703,,,-0.019014709151879756,0.15295291128573327,-0.02711649243920474,,0.01876682969906193,
ADAM28,-0.020049511519321137,0.09933566150955371,0.007923972440461223,-0.02377380324850452,-0.07048030854938553,-0.10279060091032685,0.034763863044221806,-0.03408936234278405,0.011041153583114137,-0.060062628564254275,-0.02145995937847446,-0.022175694995898197,0.15417205648046017,0.04146490047023358,-0.05246074329457604
TCN2,-0.025944769307188573,0.050482185297433244,-0.036150431484667414,0.08761800783241687,0.028450660568232856,-0.12593155218655297,0.007363558366891115,0.029523509365808068,-0.021820109269359008,0.14243092189833984,0.06883271488896955,-0.019192652837593582,0.08200123601377203,-0.02395600960241142,0.031758673061828974
THPO,,0.02929575608943749,0.04132483477293901,,-0.017953453550557382,0.022213713670914764,0.01568741422027193,-0.014237709832967606,0.061704949840955335,-0.001118539426855954,,,,-0.046287022427643904,
CUBN,-0.06025093919217192,-0.02357609708890055,0.02921433764602741,-0.025001925156787216,0.03863463803500906,-0.04418204275959776,0.017945143424383535,0.04584375952524148,0.03577715227592308,0.0056582625946493235,0.06114733259104979,-0.004993971952096545,0.013720071069820606,0.07186808697840733,
TIMP3,-0.06245042259189504,-0.0032189205374580634,0.03799427852681027,0.12153061182084493,-0.0711557215816301,-0.13563609211439506,0.018299175438979836,-0.06983232358222861,-0.08108684166827083,-0.009453413833548401,0.03718020591938561,0.04408450326046413,-0.036714639675881275,0.025593642805660802,-0.005359105935130666
PIGF,-0.04543454929277366,0.014809807764254978,0.017525735941221,-0.025724060499252303,-0.034906351099330706,-0.16500969694922563,0.05329956801085191,-0.010349063495047502,0.07319030371653147,-0.008309617187095471,0.03301187786973121,-0.022511353810539213,0.09620834458496118,0.04270932479793668,0.025509628770023197
CRH,,-0.025166591114430117,-0.014555150745956178,0.16109945520997906,0.04769286552781765,0.07038177903284652,0.01547986636439256,0.058462194921408625,-0.05616375707455834,0.0003239380767570739,-0.024480849804648354,0.02214246343494764,-0.056402225005282344,0.2044882142516679,0.08834105990781371
BDNF,0.042235097161035545,0.04937686562802723,0.029024222759394994,0.0697415340844379,0.050752176502166874,0.26508949761841094,-0.06375682462116507,0.010140613397685922,0.05192288237278599,-0.005582876351604311,0.017097714442204745,-0.05809732061416029,-0.052167115598802105,0.02717016481404717,0.14666274032845047
CCL5,-0.05112107714334551,-0.010062443349768121,-0.050307677812030833,-0.044358397213587974,-0.04936723994104894,-0.07852511076034104,-0.04662362884031735,-0.040343510375517665,0.044145746585300606,-0.02579574255279132,0.011567343537139504,0.054583495188704624,0.05282151116537587,-0.04421023346033492,
GAD1,0.19081253920442176,0.032446108646577515,0.1349399166181145,0.238296542954669,0.13117310128002252,0.2652039753955774,0.09664770375553454,0.056116957672749296,0.004506491165821405,0.21284711073606913,0.05739602307431181,0.0012245636501810949,0.03212150812907894,0.14123272449628946,0.026923242614126094
COL14A1,-0.014751722250702485,-0.022004905953695343,0.05423831344162502,-0.008074138628009214,-0.01768268899818756,-0.061364971840671016,-0.02192598622966004,0.025990508792158508,0.09829627112946795,-0.018760894534580765,0.06730527963500234,-0.015100697869089923,,-0.044426358524055375,
HLA-A,-0.18895291970572028,0.04763265084448036,-0.03727947016638858,-0.2010128721920724,-0.14902229616191273,-0.24725641195326392,-0.0731006436795859,-0.044847076331920546,0.021684777161760573,-0.15682194310371952,-0.021064822168011716,0.010785840760590634,0.11895037557640456,0.06743746724873002,-0.09811179729189218
CD5L,,0.22546119878714987,,,,,,,0.023972976994781535,,,,,,
FGF18,,0.03845055709736419,-0.01156395842089715,-0.0048533292725527165,0.07782345994698299,,-0.023228390306196337,,,,-0.02403905177536503,,,0.02510045816585214,
ADM,-0.13139791336659032,-0.012714342211634335,-0.027331536549663027,-0.133628876003578,0.005739563762611669,-0.04335254402800933,-0.12068628129082327,0.026054226923700956,-0.007838563288596235,-0.1515718274692688,0.07825798341474964,-0.01956759614221152,-0.12101833758387172,-0.11264608722955073,0.00016994923342695699
CCL15,,0.01911644618059636,,,,,,-0.05091858265346525,,,,,,,
GNAI2,-0.10162638686059662,0.06357990008145867,-0.06974818378634187,-0.10776259010538856,-0.12231305174415015,-0.21473352993981856,-0.07018840210617334,-0.01772670694109521,-0.00860160169534968,-0.09844450370290247,-0.025226031488760615,0.02663814126002372,0.09491922851924613,0.015181118455714984,-0.04017181004773735
HDC,,,,,,-0.09554325477027782,,0.0057483238089292635,,,,,,-0.016190370853157776,
COL11A1,,-0.048433282193808436,0.01498665580242472,-0.129897482031751,-0.07914413459126365,0.06374692921618154,-0.04436366082770141,0.025932986496133976,0.03217350137018911,-0.002393067431566277,0.04752036941039608,0.054539594492941636,,0.07461433673212588,0.019589542849847937
NUCB2,-0.013018263578353203,-0.0580957968725626,-0.020161707883143615,-0.024113081420367263,0.0408333881812597,-0.055304987333251315,0.017901493461007063,0.023955037581491166,-0.014669384274074005,-0.04746342021583801,-0.026308606699309824,0.004689553964856454,0.005245267609189283,0.03135871022327709,-0.07461732400155566
FGF16,,,,,,,,,,,,,,-0.029182572914087268,
CXCL1,-0.06742369214337761,0.021237777099733512,0.001717887298467018,0.051147069008895645,,-0.018027958599322543,-0.036714972365068196,0.053019911745647415,-0.009886504940135597,-0.025795746926240606,-0.040691230694252,-0.04076004788922698,0.028677423548570568,-0.014701910188094587,-0.03369862885622399
VCAN,-0.07787507841775539,-0.013626149330842888,0.04231627187794975,-0.170603231082918,-0.11720848579311872,-0.2186728136219248,-0.020328074714903745,-0.033248487103007665,-0.08837495914013646,-0.15738232901781882,-0.03004043514354434,0.01342842951121597,-0.005258949392093666,0.03975487913194091,0.02678201925581912
MMP7,-0.026406377473903037,-0.0692458747083974,-0.022989935954110134,,-0.02871851163006585,0.03875422950989379,0.005051866060861054,0.033583372256266515,0.03620631569439902,-0.017431946598941032,-0.0405312767067817,,,0.08799304812112896,
PTPN6,0.0445574285279871,0.006326457292647091,-0.005081970582979548,0.006879314093757021,-0.045248533215132385,-0.1387109700974647,-0.007176665701612262,-0.0013283746900461086,0.04097916206850358,-0.028270006356532235,0.058354092556908974,-0.022821493828347996,-0.03407367054522573,0.008598312695073265,0.09959820772942467
PTGS2,-0.04040803745171413,0.004227227790024374,-0.0009112388576148558,-0.05616297287902177,-0.006492089106084876,0.2704831345737619,-0.021388734512467925,0.019243732226065062,0.012144172781985969,-0.026598377660273863,-0.009777479351871505,-0.03352289089848473,-0.01586511494913168,-0.0742376395345511,0.0017219674516488748
XCL1,,0.04835112400400359,0.07989178060560125,-0.022939081514996632,,,-0.035163008310379676,,-0.05780325384906979,,,,,0.0643197034075479,
CD58,-0.01585601080964358,0.06096863183564916,0.04699871290232311,-0.02557119425323911,-0.03674584757535034,-0.12931945458167488,0.02840262804438383,-0.0251855452960303,0.012826452665435256,-0.04981900912426899,0.04263470947220654,-0.00211057461756063,-0.09037392152781765,-0.019971799340918365,-0.0866886366299449
TNFSF14,-0.025948713551105076,-0.027787758005435228,0.02566869066671912,-0.00154246548114887,,-0.052611297062463376,-0.023981927313525893,0.03018808677411848,0.045872494534271925,,-0.02620755553748387,-0.027611967270296352,0.01876516333994738,0.10993760643089942,0.08571990902490764
CNTN4,0.1819996035171387,-0.01906826563045749,0.0029229503233241133,0.30748065980086303,0.05744274223945753,0.15218373296228246,0.03348805169981043,0.05280205646650918,0.05344125440958208,0.11814377132228022,0.0689825480189041,-0.0340291005430805,-0.011049679029671489,0.1022745452103468,-0.016436351279304866
NTF4,,,0.05535470944329259,,,,,,,,,,,,
INSL3,,-0.024704869332818995,-0.011563956152694201,,,,0.009086833126939213,,,,0.011638662136451467,,,,
BTLA,,,-0.01835551275215473,-0.02391475611912042,,,,-0.018337035946681107,,,,,,,
MFNG,-0.03283070375250802,0.0173284915406914,0.06568808397984639,-0.04513617716647879,-0.02760095926121234,-0.13059806337236932,0.03251439505688647,-0.019770193260462393,0.020268745675521015,-0.023448993782466728,0.03525709245688851,-0.012411982092924009,0.012981894494171514,0.04428640080893201,-0.05453833189221592
ICAM1,-0.032868389675389714,0.020459937019251105,-0.07132876872409791,-0.14353952312800514,-0.009722666308865013,-0.13659417532974122,-0.014207331476418238,0.059939260328678204,0.12215001588987988,-0.009629791317130576,0.00018416665309396545,-0.014711460476497512,0.06342644147654183,-0.00412282010521129,-0.015112884921975316
PROS1,-0.14548859183327892,0.04567826895119984,-0.018879145064427116,-0.08720800357936177,-0.016670234511521338,-0.16061700037836157,-0.03360669843456655,-0.015101284108122738,0.08721279354045453,0.0058392433233304675,0.08145895674201319,-0.042859642525419975,-0.055913595869833355,0.039220378105320225,-0.01678522327329709
CLCF1,-0.03550285728459689,-0.00891602057381467,-0.032911001368580425,-0.006465133091572251,0.025521671071773857,-0.04050858527222015,-0.00717966387198072,-0.061926404760706745,0.03925743853160838,-0.022869330877104722,0.07159700885836842,-0.030624106007192755,-0.04010816237207762,0.016811366946868384,
PSAP,0.04468105796172878,0.04302860829128264,-0.03215191337035566,0.0429633556433594,0.08023042498348583,0.10664318070612898,0.07150890570187858,-0.04087229341218399,0.09830841938186745,0.16501939114449782,0.011357880675474372,0.04546655014528907,-0.02766553977228374,0.12717444966742078,0.1023687630296095
EFEMP1,-0.10200493324675902,0.016989608627276793,-0.038033853281542906,-0.17600346171818618,-0.09428467688632002,-0.18629333598738676,0.03457677267526874,-0.01514973418714166,0.047681782946487325,-0.11351047226055135,0.07403414119388471,0.0320356616689533,-0.05545940108496329,0.04864655391244864,0.02611260558988431
C1QTNF1,-0.16922263811631716,0.009392317165712928,0.02867796146486024,-0.00015329543900223443,-0.0011178788947475721,-0.1858787430433045,-0.03374328299077359,-0.014851746124381192,0.016153930998091398,-0.08514401136538835,-0.026936992363454256,0.019029224866144195,0.038562339553064956,-0.007420830534167613,0.16585672811791494
ALB,-0.00428519810109476,0.0725953571955909,-0.0205301531889725,-0.016168725450932613,-0.0029194239228411086,0.025896786678919762,-0.006149712216233494,-0.0032593191602445,-0.007709985853860467,-0.006097647755441203,0.01448109410786506,0.07617217139215335,-0.05973645393585348,0.005275857795083382,-0.03301858368451143
EFNA3,8.564642178415814e-05,-0.0021942102846123092,-0.057891926757753974,0.027987977498297668,0.09986375576347781,0.1862937927309191,0.02435694137022666,-0.012129006986941334,0.008357176863728211,0.010170372707938974,0.05642732769758521,-0.03544117194410568,0.0763301860024502,0.03169337206152058,0.09018862986632514
DRAXIN,0.04204944725896928,0.025429111608192626,0.006372588561136805,0.026328695822599297,0.0030534908874971147,-0.14133372241711,-0.0851477986542366,0.03715231385856185,0.017917932818995258,-0.09771900820581315,-0.04644606840052475,0.005486335598346151,-0.0007416207445142364,0.04651681579246467,0.0020835963090198146
RAET1L,,-0.019245333141164857,,,,,,-0.02476707777800915,,,0.1715483271594403,,,,
NPTX2,0.1658481646017875,0.05663950245265256,0.05693076947909568,0.22557396382117745,0.10934764051628708,0.26040410982218737,0.11518548456279086,0.05575877282179366,0.12220262823467722,-0.04574695142022523,0.03312108291707251,0.04442734546155723,0.0439645737126696,0.03774996423287591,0.03940639611222826
FGF11,-0.12370526689902919,-0.01037371101444799,-0.03041967862625684,-0.059812600591025424,-0.04677800394337868,-0.17653364231888857,-0.008281479961116032,0.004009090603998217,-0.0025725166468201204,-0.0577704991265396,0.05941393802831287,0.03983339744749389,0.08366415532727102,0.03127869576193828,-0.057072230455973295
CD59,0.06618785356947826,0.008260267235390023,0.005576991053158519,0.14017659958596332,0.051428628091345095,0.1796957958318232,0.04031288163062482,-0.01924230955837373,0.04336613769068244,0.11387190927638773,0.015315885469966874,0.027887166498880393,0.006397058681526578,0.11115708004537977,0.05267949061895588
COL9A2,-0.06743693079070151,0.05186224372733789,0.09262098850400832,-0.05949267169449477,-0.033815944384359815,-0.10606610884169973,0.054518034983869826,0.03526779434408303,0.010068310194428057,-0.03564343799057997,0.007909081341656236,0.007812558143505139,0.016933982283024816,0.08014926171314615,0.05529909301241365
DLL3,0.1754898391703848,0.01921828895878198,0.06809222125094791,0.06440554209814987,-0.05844500081341759,-0.13724689960377268,0.02556237716733514,0.06431014004047424,0.04744634771724505,0.014654052912690903,-0.01887922162500856,0.0031581229609776297,0.04962546605127091,0.061223676716613905,0.009158375189197406
FGF5,,,,,,0.04724782730664161,,,0.026138332503935182,,,,,-0.003615982647592904,
LIN7C,0.05764311382441665,0.043851644113960406,0.0261894011269648,0.06178949220236872,-0.032961278360299134,-0.07460823093942413,-0.02130928727935646,0.020275724043682462,0.013325132795094398,-0.05161397713239062,-0.039019639239629755,0.004131688584158567,-0.014277704496154847,0.07307577634189812,0.03753023424344019
GDF7,-0.01842509173836359,0.000919797955939879,-0.02063347388247016,,0.0458396007845785,-0.0044796689395332915,0.0823218546331509,0.030471647055278227,0.01771913587365878,,-0.013201399402407717,-0.04430769185103151,,-0.033529048854377075,
PSPN,0.0019046186290791365,0.0295627450689127,0.01196414295714641,0.007289838998101195,0.03324126483495615,-0.04659582171708765,0.011422593152747906,0.038006357562001845,-0.023681173496505052,0.007925229373439816,0.06635751317955,-0.030156739992810645,0.10691850462495131,-0.03242624828972266,0.0624516386939414
ANGPT1,0.10029031717588366,0.012020145577178983,-0.04116993112800795,0.006000402227927483,0.005530772902028943,-0.130518244420614,0.04597455713746687,0.002450586857759812,-0.0031161387121781026,-0.03013485384191308,0.06673856962984066,-0.016966565237784528,0.01533638811937467,0.019449706283273995,0.0506075454445651
PNOC,0.1317302352698531,0.026698597862114423,0.1444835844515768,0.22758680732602093,0.14921100163428958,0.2165331270032698,0.16937678201288037,0.07897769590371756,0.05092820052214559,0.1364032356410334,-0.014038426193420833,,0.16851949505260103,0.1423309384725063,0.005413095763303267
L1CAM,0.23656882817778394,0.07078129016413895,0.06063739643240582,0.13434158728634782,0.12469918550439348,0.11938782230602302,0.11026622050932329,0.015506734219070945,0.021424527559163267,0.2335791685382321,-0.04579554547289138,0.007001839330952689,-0.040674771101072885,0.12229463009642787,0.019643542146425195
APOA1,-0.0395807469128168,0.04559040356409588,-0.018008951081368244,0.03389030120981807,0.06260526267690737,-0.06028360149543692,0.021682636315319685,-0.02001285948042843,-0.027056104518870926,0.03855080032414564,0.0175157115239994,0.046810555652333906,,0.04702131367257787,0.047129122779042715
PSEN1,-0.009824651808985244,0.020831127099273785,-0.03017434200592286,0.035143303843773656,-0.005291391274686881,-0.08826526838968367,-0.01652714086081134,0.012532700093195149,0.053148887415852455,-0.06264257907904563,0.013059758296598039,0.0009080510717764921,0.010057043246197446,-0.017311715719537983,-0.021966950303453848
CALM2,0.1443358175001308,0.024380396926978118,0.08552254350667125,0.1966095832971805,0.18033767623743474,0.2559092225098474,0.09625375492652773,0.06657364293008061,0.015120361556179308,0.1930635550188577,-0.035324353525684846,-0.07601904396998861,-0.032466026497587994,0.01991359508520883,0.017249520640282172
CLEC2B,-0.01202797784536024,0.048428019834473174,-0.028534304087276568,-0.05043408852054335,0.023876005649173703,-0.16283326811321272,-0.03566645751019232,0.058920869695494094,0.10576927422087758,0.03457470739059825,0.01996156936481209,0.07635988260850307,0.007767216525832652,0.038040374166616944,0.039035908382530946
NTNG1,-0.037224529551693114,-0.010238367044194696,-0.012810409977086537,0.08339848026467674,0.07541151387711499,-0.04665284762799354,-0.019010359635325134,0.0008010033748093552,-0.04632554330156076,0.09507307340792624,0.01859509501493315,-0.046179436889382704,-0.07123353721199151,0.011499513045776863,-0.025438022763729376
LRIG1,-0.057725394154972236,0.08524591470360846,-0.010944224342077893,-0.17688552635328716,-0.057764836979017804,-0.17983239030241296,-0.021649361922929662,0.0016718397778898815,-0.0056750401606056,-0.06280661314322417,0.0262884854151023,0.06706698910174683,-0.038036933229521654,0.03315512679496336,-0.03898047500029126
CPAMD8,,-0.029427267513954854,-0.013678096703205269,0.022213238611385945,0.05639306676848653,-0.030509258686038793,-0.017040872139442248,0.027292575484875403,0.0665572643043465,0.01496392089229555,0.039171764884256416,-0.004078886598899995,-0.038692351643933906,0.029045013509553234,-0.023671055524813522
GHRL,,0.08910809476228006,0.06313998412262015,0.08223389063374634,-0.013048862515832885,0.008966658016767106,-0.04801215610140408,-0.02067843346068343,-0.07841690965553959,0.01810025008894478,,-0.0019987549358992046,,-0.000796221725159174,
NPY,0.18193886570462992,0.003440130785502448,0.056440241134795746,0.12064328729374642,0.07446399662442703,0.2370469819244002,0.04753132650594953,-0.0014052547893582117,0.04154630162954724,0.048938822157910226,0.01626772280156402,-0.06543932408582612,0.07640200865522488,0.09461674023028269,0.026477712859346695
MMP2,0.0018501788807902576,0.027262983340428825,0.03741368472817747,0.06286377022828665,-0.03801952513751024,-0.184468055085652,0.01693959501312423,0.0021504265222898845,-0.024411980777145348,-0.11618818646989788,-0.07070843755283017,0.016464544099492023,0.09574767009886766,0.07328116131261549,0.05179148983613721
LHB,,,-0.011912589255041451,,,,,,,,,,,,
PPY,,-0.021882742446320644,-0.020736343548427016,,,,-0.020012535941162566,,,,0.06416039946745877,,,-0.0025646102658828693,
ALKAL2,-0.02408311218229374,-0.007165869446769497,0.08717668694719738,,-0.007642024232275011,-0.02236125355248054,-0.022859220538950342,-0.04330780178080478,0.0799938548920039,-0.020315410480135323,0.0034969966416190067,0.04202851387843872,,0.0581248590319238,0.05536213922122303
CSF1,-0.12937169887137123,0.023617845338225536,-0.042540072273351145,-0.15868226341255545,-0.06171331021581015,-0.0975688566961734,-0.06212505535852465,-0.06534441761367428,0.03108916446257671,-0.08831062831600618,-0.03328156496126474,0.05255461371054539,0.0390484516805972,-0.03835443061738868,-0.05639557172872521
SEMA4C,0.03972348336506374,0.035654732937463234,-0.0071159555498463214,0.014185595633663393,-0.055329758532478145,-0.02792206741375753,0.017661235986174605,0.0046825555091688925,0.06209846910654284,-0.06515456007529295,-0.016379208713916606,-0.039266795316960285,-0.021391492290377876,0.07656538305017405,0.015559202783772529
ICAM2,-0.02117332758149431,0.02754427301116326,0.009758145030481639,0.0828840067415721,0.013763858370256062,-0.025163011025102166,-0.017207989640288565,0.005854909784114131,0.07194449678918151,0.02240205335926025,-0.031456707543881884,-0.029694076216481225,0.060434536775640965,0.05977960045455887,0.02086340662439418
SYTL3,-0.04501287506460945,0.07260562399745839,-0.04228583920656416,-0.04606720625961024,-0.024086237721268635,-0.10143013385634873,-0.023959225835355865,0.024098747129983455,-0.005556262778897654,-0.04670845083958204,0.08356165147824018,0.026863427389710152,-0.02929261740784462,-0.015474109748373476,
IL1A,0.03444424731544584,0.05866918095487276,-0.023736363435396316,-0.035542233520557166,-0.0031757536193709247,-0.06302929256151511,-0.04227189656139203,0.0023599423559680934,0.01840551329352094,-0.03654622955952505,0.05825892636585742,-0.052433316062692525,-0.06639120250590964,-0.01564196387575083,-0.09809019988358418
HLA-G,0.07003605719929291,-0.029613972265647617,0.07793475986349947,,0.03040222323358742,,,,,,0.029623716833674905,,,,
PGF,-0.046410742750171444,0.02858011898843044,0.0269675225433953,-0.04764078968881799,0.021686189295322907,-0.13724025797988865,-0.05281152405144346,0.0008424666149720692,-0.04345351285532571,-0.08295140210323834,0.022525044094250872,0.03078538340968376,-0.004983641839800295,0.0960492240312549,0.1608184509859417
LGALS8,-0.027602900806090867,0.0718532483752159,0.06185589264809538,0.024207831309930185,0.007843255549271578,-0.016678862219027982,0.015684709825737768,0.09751502287995108,0.05693505846916152,0.03310296148756388,0.029087329904368478,0.001230055657489348,0.002594138272018164,0.04513639837017393,0.05801853053427581
DKK3,0.1162904329085891,0.025200546056602283,-0.014824331039285862,0.19568448523719245,0.13086300016911265,0.25675817174441284,0.022865598869510857,0.016557850559730133,0.0201970518318429,0.20333524035133663,-0.003267602358872836,-0.05741413842595702,-0.08375069699335892,0.09682024674874433,0.1713754909418204
COL16A1,-0.0761443773255477,-0.03375031159590442,0.031850075501059394,-0.11428311553882117,0.053871427800709464,-0.08904174306926231,-0.026886907700500277,-0.052110518720586585,0.028894408868466923,-0.13286791897830824,0.03879703453329706,0.006827541628515899,-0.01925631646781493,0.043770527052082446,-0.008739505590412129
TPH1,-0.024538850528353168,0.009274441505529972,0.0022074482049904668,-0.02858986879044056,0.016553941649795925,-0.03626781131125354,0.002845446027004926,,,-0.022883372672995506,0.11039835272999833,0.12953339541137493,,0.013361652879075996,-0.04874878393794631
TNC,-0.11543896430204238,-0.019730750756112737,-0.007660129292558966,-0.10362495106383902,-0.11314640928183856,-0.2550721711475375,-0.07362360508780126,0.049495269491695214,-0.039805991282242464,-0.14875602691694342,-0.009168508024704963,0.012179866882958348,0.05743499750938697,0.01247761590311213,0.02780579277061998
TNFSF9,0.21146815240313424,0.06259187306139109,-0.006653619663728004,0.18089979200800224,0.04710075169771226,0.11901036819830327,-0.035648949923154066,-0.03453922874069104,0.05389657582407428,0.09139199354726579,-0.020418566498732877,0.01810558703866139,0.0001621572742357951,-0.005429594596271474,0.10457780824432794
C4A,,,-0.014123065822185506,,,,-0.02372385755534527,,-0.04522528043473988,-0.02011535387103013,,0.023551447589650654,0.0341699002355584,,
CNTN2,0.04176321473029242,0.06962410658850994,-0.06001440112568659,0.03829290529762347,-0.02682966858543202,-0.06174468152142666,0.03006998988064405,8.890223544749773e-05,-0.007937226173787962,0.0032688478360409705,0.06749963994570646,-0.050047403424798395,0.03462206577633897,0.02449092969441294,-0.08604503655719672
F7,,-0.021213083058837394,,,-0.006006239475652136,0.11216017811423942,,,,,,,,-0.04620422101295156,
LUM,-0.04387699722548898,-0.003650949498765072,-0.0040581390626418055,0.02268771987042259,0.018962474662651257,-0.1687694505167957,0.002675061281722935,-0.002593694900310452,-0.023314171106461935,-0.0333802421629478,0.00018553071668497243,-0.05593724831603011,-0.05068865763063866,0.09522417074065308,
BTC,,-0.0013630676678178682,0.022827433345546582,-0.07897500876972131,,,,-0.011078314361788206,-0.06979916631408913,,0.17558386089589004,0.03515297021352833,,0.08294804756167835,
