,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NXPH3,-0.016493194541914277,0.045363688107519354,0.0811446421177762,-0.03145678985655276,0.03699339821567772,-0.07210435564041771,-0.15812529538150913,-0.02211439195888986,-0.022465069241889336,0.06692662410116004,-0.018053468329478396,-0.11107510727406063,0.12733772227567916,0.07225952961877319,0.006472245216706031
MTMR4,0.02602957773582705,-0.036160142831461746,0.05599319374069231,-0.012151332892887622,0.016432275323848028,0.005610691011393889,-0.04180877204363214,-0.03265431319049466,0.04260385190134325,0.07999011231958199,0.07248706661336728,0.1330879222290719,0.06357768518750061,0.038734099291739495,0.12519015986403412
LAMC2,-0.016287849055281238,0.06520283129504578,,-0.014683942170624738,,-0.027082706384763105,,-0.032120686044114354,,,,,0.038744770698902246,-0.0426705226040798,
IL10,-0.025841240514737775,-0.005500264115994359,-0.020728392966266142,-0.024207801235040686,-0.05756713070475533,,-0.03416006434914701,-0.046557245867620126,,-0.12719009775579881,-0.027513957012944266,,0.06957256518855304,-0.09005625355793953,
SEMA4D,0.09120577907248764,0.03880100903734578,0.023681602767050444,0.01717934937652076,0.0649047451129458,0.005491597271236691,0.037476868038140834,0.017579243084340706,-0.004825695838878427,-0.11328785973962122,0.03500142569410343,-0.08632996150303751,0.06573461216422412,0.07697324456419391,-0.11279081585606247
TRH,-0.031785129504798726,0.04186900343058499,,-0.018880016593718785,-0.018275189235452106,-0.07040587257798553,-0.01684056466155452,-0.06230045699222866,,0.05363211004107856,-0.07710480056246899,-0.02438130396126343,0.010062755848660275,-0.04124378639954684,
SEMA6D,0.03248161613438651,0.0001447186336747334,0.02221865781306976,-0.0020794885445884117,0.09227652902248228,-0.1071696467818057,-0.15091201796684223,0.017137406131632334,0.032745762456915434,0.030884551192042572,-0.11160912241655055,-0.08798507284999245,0.05603047124846399,-0.05982589297422402,-0.026569430607145738
CEL,,,,,0.025390089486321935,,,,,,,,0.04023380046178038,-0.03916258748719365,
PDCD1LG2,0.055370541766372634,-0.008350311408040666,0.018902557329188528,0.010275170404875335,-0.022267015082908244,0.011217647705383221,-0.06905488986369213,-0.004371409629338303,0.008894129743778628,-0.041748263720267846,-0.047065891569117474,,0.07391483721740921,-0.027567077296402412,
SPINT1,-0.02521855812038144,0.007245602765321756,0.11369570859955885,-0.003700543508955306,0.004178868394661785,0.02331270314354471,-0.0956883581810131,0.015582749219116237,-0.025719631927457715,-0.05461952944438634,-0.004526401634333185,,0.02743670439235815,-0.04025506360528175,
CTHRC1,-0.005485739882044301,-0.025249109064262223,-0.021709458758904662,0.0028918840244820847,0.008710176540087277,-0.19875555184744403,-0.1830602741875863,0.041133553363534955,0.004847421093546562,-0.03193122520629815,-0.07512708441084172,,0.14141079620017097,0.00041426719806376386,0.004521063983085114
PODXL,0.08287899593414814,0.0344044057191454,-0.07087687943747445,-0.0044919286455082155,-0.09045108264986336,-0.15270684644384752,-0.2943289371228782,0.01902999619586988,0.0010465130880446254,0.055660730520697255,0.016118569656936598,-0.0031631453296776875,0.1491303307723769,-0.06345839223677685,0.006440245576848015
JAM3,-0.05518182325364073,0.048271706196815256,-0.019228238455828682,0.01861058183357161,0.016141445488530477,-0.07030304675033458,-0.3320141390552819,-0.07557866559944809,0.013659729419139507,-0.19155693106688673,-0.16913705725121977,0.008782303405742327,0.048075549509162076,-0.015659567956805405,-0.03892637682029933
TGFB2,-0.030969619658371354,0.07392286679961893,0.04162359426505623,0.051561695011057423,0.12621272366276376,0.07713984389265446,-0.2908599692711282,-0.03675665278350312,0.0038154805519597258,0.08538326642069115,-0.06060100708349617,0.02931492233376063,-0.06100048520841745,0.0031630142890261273,0.09705548624347814
COL18A1,0.0686829555490679,0.023983340196925912,-0.00039261898438516004,-0.036363509498382615,-0.024763577962974327,-0.11871898360919632,-0.2693813868022996,-0.09493345316739076,0.012250130508435727,-0.10947724596909165,-0.026043869267682897,0.019663465145418526,0.08864009143978059,-0.003982845871608775,0.053245092672450464
NODAL,,0.022708778474288045,-0.013938850424816969,0.029893327997480564,0.014186677835270226,-0.016082043316623815,-0.13724223398180607,,,,-0.042256375057422406,,0.015552226533580649,0.03734897450696052,
INHBB,-0.07691565296670203,-0.027979525782914304,-0.025483759960964435,0.03073380325918866,0.05008479981043025,0.03832608696446609,-0.11822188629347402,0.01231505582004253,-0.027577902000035938,0.026236579585848095,-0.09341531528187036,-0.025463776772360294,0.0632938717253934,-0.031389059916363524,0.07259775486465968
LCN1,,-0.03277172693252916,,,,,-0.013742592302441832,,,,,,-0.014107704461715404,0.05555533681616918,
ARF4,-0.0831663232036341,0.019463882281599783,0.009209526717140393,0.009613719165974626,-0.08084754828943014,-0.05049008745550391,-0.08816395495967305,-0.03453531162028179,0.040210375681377586,-0.0454207589981121,-0.08936437365533857,-0.03718656467367811,0.0741742186547423,-0.014970748406039538,-0.0620667816512519
CXCL14,0.08807660868112747,0.023213434964781437,0.02936444214897145,0.08156966529201719,0.19793400558399019,0.20698300673283584,0.2198088940865084,-0.01846497530433529,0.017463103133462006,0.12111531180626947,0.17885837070845195,-0.0017753527607139198,-0.010521003791170769,0.028352158739248835,0.024501220597300585
LIF,-0.0382637712802362,-0.04148229988065744,-0.017638815610609888,-0.07862924458151539,-0.0812260290291493,-0.04323759417322294,-0.11174852798189412,-0.06256525065388008,0.0035149294377595248,-0.046884048553783496,-0.050904106753418846,-0.020520130337138856,0.06653027867668349,-0.04594796482632806,
IL17B,-0.019468201991682928,,,,,,-0.08855486865084497,,,,,,0.05693623636811741,0.05899545356205007,
MMP1,,0.01979138883504531,,,-0.018275185248772287,,,,,,,,0.09316644630955252,0.019086302265403778,
MATN1,0.09847236154725227,-0.018434454278987922,,,,0.013198331836320269,-0.003744389010243403,-0.015013893892205086,,,-0.025026531111070973,,-0.02209265569409206,-0.04855241004373781,
ADAM28,-0.027893014142433992,0.1056435791408339,0.028005683086406444,0.07116756192134856,-0.045821366837894346,-0.06270246186405343,-0.197099925817823,0.028060510356202283,0.015045656418567251,-0.1542736305501266,-0.05887346869922364,0.09764709508381589,0.03049919099729762,0.024929633926972058,-0.03517630849753006
TCN2,-0.02471071325614606,-0.0032633198923403394,-0.005672879387764767,-0.03785238621648408,0.05337392372093596,0.03506002756947642,-0.1962970298522974,0.00926287369418206,0.005602426441777533,-0.07202714884194172,0.09852963793509499,-0.02004609961689407,0.06885871494057574,-0.04459254401216909,-0.05688217569817578
THPO,,0.0013669504373989957,,-0.007142049500764064,,0.05940682993509187,-0.012394599164835842,0.09126478429760299,0.04028025679450347,0.08906658293215905,0.059608273254132364,,-0.022276293298175747,-0.024445659657904933,
CUBN,-0.07797806714177441,0.0685610189098279,-0.012482440979964217,-0.002341844131980479,0.0904020068759848,-0.01778661140514016,-0.07296482210764886,-0.01704148005897337,0.055280775838248586,-0.029989711726402676,-0.01803110393635422,0.08410465942301527,0.0356871049411013,0.019871946853148404,
TIMP3,-0.0893957762255695,-0.04219048283562903,-0.016279687054051913,0.06972229245305174,0.15861796525985825,-0.01691918576180684,-0.21903495103520862,-0.05519781712622416,-0.02361522101376324,0.033350626737155914,-0.0007979345099350006,-0.0066456699195595,0.03377706807248557,0.0071833196363750365,0.007761465096592443
PIGF,0.02724506711408773,0.023915890923010226,-0.01336433753770181,0.04802867432350745,0.012804795942439478,-0.07915258574219107,-0.2491848752121211,-0.06661703823815722,0.022885683549061155,0.004140552534402298,-0.06028834304826906,-0.03274060703208517,0.08115251294807278,0.048862332651960924,-0.009414024193581954
CRH,,-0.03839597985435403,0.019658245409509084,-0.00135845810439346,0.23856368948902226,0.020053457005794025,0.15193079136961937,0.0492247698991381,-0.02309835673378878,0.10985434968985115,0.060195013824761265,0.07166828706779592,0.028525632169073677,-0.026228285854602733,0.016827220525879198
BDNF,0.10118301662122128,0.03503829762699313,-0.015648715744685206,0.1052660787491602,0.08558416445366854,0.16928480735895793,0.4636848090237035,0.005328550678998657,0.016608855385893444,0.08589554528027392,-0.015839439882964424,-0.029357418927572296,0.0575953175918533,-0.02417311857683832,0.17395152853654405
CCL5,-0.03914604503835366,0.0253018720308928,0.030622942387252515,-0.05057511967525322,-0.06308483897262113,0.03166415253376817,-0.09991664667150316,-0.04041190702028382,0.03101726738944431,-0.047253549047984095,0.05027266818210612,-0.039005456032032655,0.13494036984503244,0.05653400232667889,
GAD1,0.12769223234246505,0.09405073294252414,0.12871992219973638,0.1559383286883703,0.20490733024429877,0.23872442146325523,0.3897391289019362,0.10052265773211647,0.012903780104803692,0.28510709878442464,0.32851048920995685,0.16292818548254126,0.039387336927829815,0.10026418144228089,0.12818647793262544
COL14A1,-0.010569004608076683,0.005339771067932173,0.0398875376786727,-0.0013855363140632283,-0.03356738589322142,0.015472223055869367,-0.07881321508052647,-0.03058759917693363,0.05327197490324846,-0.07586207842969725,-0.018334115532505975,,0.1198943046560047,-0.023614921846877586,
HLA-A,-0.1470604762387215,0.0070119506133935845,0.06142972173747101,-0.05363142371145717,-0.18946939456748293,-0.1521519760840689,-0.38439139793350696,0.006042268438606567,-0.01649056057815356,-0.24901565676274046,-0.2177417434058975,0.036682085517221026,0.05503109944497186,-0.03720972626596744,-0.05466647275716037
CD5L,,-0.010992221154086997,0.0010279898206377838,,,,,,,0.05059228245045271,,,,,
FGF18,,-0.01272314041474209,,-0.02038633751241894,-0.02533835100210147,0.10652235402783607,,0.01415129035845499,,,,,0.06787539169851595,-0.0050618373305845185,
ADM,-0.17085086171292094,-0.031945489879362764,0.0450990524303793,-0.0045264339621956026,-0.09149721290570852,-0.040921752189067725,-0.1507598894945451,-0.13746304087259428,0.002553987561793659,-0.057891624607785803,-0.21911767942490495,0.06687208105197605,0.0752470809910017,-0.027136253476433548,0.10635734591704725
CCL15,,-0.028455838283345105,,,,,,,-0.011357335000576002,,,,0.023637722712595056,,
GNAI2,0.03039827214477871,0.018973547555092736,-0.035166300552678297,-0.02458598188635324,-0.07610583339746896,-0.13104158440835864,-0.3827230268664701,-0.05777129435906188,0.011121128021111898,-0.17085783779104674,-0.10588426564644293,-0.01278993947250229,0.06254661470332609,-0.0517138111534625,-0.11471309105017685
HDC,,,,,,,-0.1464648222150883,,0.024803054812902833,,,,0.03761392260540721,-0.016559378452539554,
COL11A1,,0.03911469023474706,0.0032880058012779434,-0.0211719284164077,-0.0782607188759692,-0.19356896407611,0.07740990497600292,0.020627687144740565,-0.02085785372474288,0.010105515918850635,-0.07540672239071289,,0.06760382001997138,-0.04419535156692725,0.01862218017729997
NUCB2,0.045764389218228424,-0.038084890828147776,-0.051630124613546415,0.005455566786623001,-0.053718930828618186,0.07776383263435865,-0.0981262774313013,-0.001356490497395422,-0.01770085238158358,0.07643082733343148,0.027433761871673498,-0.010759918457935152,0.07012783010380631,0.05606610443302917,0.06368999702762063
FGF16,,,,,,,,,,,,,,0.05547361672601119,
CXCL1,-0.01722756376430537,-0.06024589185667809,-0.018766042152613512,-0.012008536688193763,0.10161216873842899,,-0.025246018099398505,-0.03208483898822575,-0.04691986181489427,-0.014657427111057608,0.038485890434645155,0.05822506154050064,0.03416814534452845,0.06724988584076105,-0.03159909814978446
VCAN,-0.054194887066556355,0.05048673378321634,-0.04995598582395866,0.014887507052356913,-0.11224429398111105,-0.22453616291050923,-0.31996321397537475,0.006369865483991584,0.013117977809934601,-0.11104568628054175,-0.23475199231444077,0.02807553518413921,-0.028945581404137683,-0.007999206022885851,-0.1288251081774007
MMP7,-0.07542758024378976,-0.00257229926722876,,-0.04052942571139263,,-0.045799679204919855,-0.03913846176337917,0.07235519434373926,0.06701775960999884,-0.03460954423695542,-0.020772989510325586,,0.07575325232393874,-0.01761019907970297,
PTPN6,0.022987753140807175,0.01602245525881921,0.011138879220967684,0.09879005237523131,0.004072064073859459,0.036466347735650155,-0.1431389773257974,-0.010772446137082736,0.015762574751346358,-0.05454636453720931,-0.059350176737816604,0.007855112422107999,0.03767982895057487,0.024391584205978457,0.05408299750308063
PTGS2,-0.013144585157015526,-0.06114532111318314,0.07947716036750062,0.09214708190281208,-0.07253317052263686,0.01602502455250645,0.414849841214232,0.08887234016937706,0.04903706016320604,0.0018855617883678831,0.02423235807520248,0.027528941755203123,0.06101047718679062,0.0230356704569344,0.1444893651931974
XCL1,,-0.04207512154228441,,-0.022181064805890587,-0.019432329358908446,,,-0.03476825135250633,,-0.013994397472635587,,,,0.08220072623505828,
CD58,-0.030635189309393258,0.0027095379557622945,-0.012773406651474563,0.006793763857769354,-0.007086705575740745,-0.01422916644514901,-0.25712037955786954,-0.030329014238688883,0.09213856483831054,0.022421935952707174,-0.08723376886131544,0.03409255088123885,0.09329004911709014,0.024828694217938603,-0.09281524361731737
TNFSF14,-0.04111589647156638,0.07018917615402871,-0.019572363289465048,-0.06570481850696244,-0.02532745127023986,,-0.04841333964421229,-0.012861200122099254,-0.018154551025338618,-0.026336706599322315,,-0.0001079540448749374,-0.03554877750810523,0.03121329475339991,-0.06013176709719645
CNTN4,0.3206913855047018,0.04769896021497335,-0.015321183546755626,0.021374020410968714,0.20829661886146805,0.05220999881735718,0.2822305584088336,0.07761797560639183,0.036684728290499964,0.2053452560576229,0.19491359482823942,-0.023635284021924597,0.06509284360287095,0.07355111805329087,0.1966326527759301
NTF4,,,,-0.017817384002785756,,,,,,,,,,,
INSL3,,0.0017254315591232233,,0.022932185058965923,,,,0.017249480602590805,,,,,0.047722207359610073,,
BTLA,,,,-0.003622843487046636,-0.02025885025696886,,,,-0.003390142763348178,,,,0.07752486288959166,,
MFNG,-0.011069879606735349,0.07558512046978816,0.01720470863210622,0.02250043451413408,0.02486610761655882,-0.1253531196413551,-0.219696237407328,0.03005405376607748,0.024020371615665566,-0.053341977109687945,-0.03137510016742091,-0.02192632662645523,0.02334868983761312,-0.024004500830080485,-0.12103740528356866
ICAM1,-0.09754887624373965,-0.0363496530120957,-0.01870258267914479,-0.003714233593795001,-0.0982037918427699,-0.04309041573948692,-0.24372205992425333,-0.04959879122228362,0.03930284484326693,-0.12328214297486174,-0.04195821017930074,0.016374406596142522,0.009932872168129396,-0.053744278060942494,0.12336753085721942
PROS1,-0.08184113498894077,0.06785541567973952,0.007860733210238764,-0.033587390967046056,-0.10209834633674514,-0.10651208177877128,-0.25467671299861283,-0.05090414057329335,0.042796005056972765,-0.075757237042921,-0.05156920493103178,-0.0336937273271527,0.029513357271416026,-0.045095020825373436,-0.0027972471202380223
CLCF1,-0.07258026912360166,-0.019000388580372035,-0.0008254056111902264,0.008893657251866013,-0.07617497460833765,-0.006368357678970548,0.016803568433128125,-0.044718851019108184,-0.011182626652534762,-0.06912597630244406,-0.0510052280993101,-0.011204595265185337,0.09336967674372966,-0.0034877748565776165,
PSAP,0.10337477300724769,0.036364137594525565,0.047917646005341596,0.003063410775268429,-0.002805888344949557,0.19965453408698763,0.1548602859397951,0.19982691852134118,0.016677862459802715,-0.09602375047773126,0.22299524742672883,0.06853518119750739,-0.007489760661316852,0.01903664672159652,0.05367473046693478
EFEMP1,-0.12506564033124257,0.028850548266126257,-0.04344367638027967,0.026371508928642227,-0.14652506965757925,-0.06270173822691077,-0.30129572165203816,0.020756286465749143,-0.02546414135209574,-0.19788175498911026,-0.142026311573724,-0.04561777471333505,0.0020347336402794665,-0.03463382815238576,-0.014247756989058039
C1QTNF1,-0.11705565683204733,0.01494663878266338,-0.059906149929241245,-0.043239207391405195,0.0047818693502474,0.006169106079610721,-0.19288104940931852,-0.05435630338448282,0.0025795243048468224,-0.033563131509385696,-0.12280334486907071,-0.08514741267579103,0.007396956128015797,-0.05305575119282051,0.036428584114154
ALB,0.004350194073712035,0.04179554675548606,-0.00037196466727783733,0.015622994601949745,0.0318600644685269,0.008986498922313601,0.047979178826871256,-0.02275419774925635,-0.007509491564926024,-0.08727084386337336,-0.020890394091507697,0.009927678948079452,0.07207645828589626,0.038512285031619055,0.07873832913802484
EFNA3,0.08198401329534953,0.0060538323731415275,0.029870224222756283,-0.009764103399095265,0.066612656178873,0.13621678333157733,0.36197300035452973,0.07988855595500109,0.04306690209490465,0.17702038253873448,0.04573999289116882,0.008876017933201297,0.08618120602506976,0.016250316913828843,0.16303075523797486
DRAXIN,0.07414704025960313,0.046644795240703224,-0.04989102859493327,-0.0022989866393460625,0.07898025987887605,-0.0467787643964947,-0.20555665075012922,-0.07794651587427766,0.03233079999027658,-0.05469571581557078,-0.11037075174576345,-0.055795340450262305,0.13074047570785596,-0.020500703416223287,0.06502736014267291
RAET1L,,0.018479169929209692,,,,,,,-0.020841500592811816,,,,,,
NPTX2,0.18761070589579695,0.06803145563964082,0.048061830206467954,0.10553245897832003,0.22040967868240877,0.23509492659117104,0.4354952904111505,0.21174554262316625,0.003022766271889563,-0.048552612218140764,-0.048591047969894725,0.15664240984918587,0.12675784607279797,0.015764139433267804,0.11351293451221645
FGF11,-0.10418344451330594,0.004199469026407364,-0.03808161521895343,-0.048815840292743905,-0.07524733845490925,-0.07767845476497787,-0.24153103530496525,-0.03592166285838693,0.014281382240573194,0.04955317451571482,-0.10002435030459318,-0.008474322277697732,0.08728829363838786,-0.03510426616301712,0.011448702933341636
CD59,0.07020165776892166,0.03127605969096038,-0.003996987370679438,0.043524513936298435,0.11798009712774452,0.12697322975401582,0.281074310475151,0.0020572696738297906,0.007531970499213119,-0.07935011426087925,0.17976282906001254,-0.033561988388031816,0.034830814932502736,-0.00885408387277846,0.08833566030760762
COL9A2,-0.013674462010580975,0.050878425896426514,0.025540641327917318,0.017029404761907525,-0.005295692490263812,-0.08235768076895839,-0.17559553634975544,0.04150900222161687,0.004108816143680663,-0.07092822252447505,-0.05750196776762824,-0.026596237978168204,0.05984034886090051,0.0830559108813106,-0.060381877464146305
DLL3,0.1992337228141124,-0.0009025866042034994,-0.028174257462616148,0.01881563759969604,0.07997275565204016,-0.1531969507033271,-0.13430634724990223,0.05740244889976784,-0.009590473226860277,0.09808390870017403,-0.0043164488837021,-0.004381978589083017,0.05692036289801143,0.0014167100956978282,0.004410461307707932
FGF5,,,,,,,-0.011145443664133411,,,-0.021873122043475565,,,0.03516564774436299,0.02704312439043783,
LIN7C,0.05807408043366634,0.017052922009113146,-0.002236611121421877,-0.006643023273114566,0.07649123811139076,0.03716700389156912,-0.11548298187860817,0.006958619909715498,-0.009987889469276935,0.111752809669824,0.00801311003782119,-0.05606267532784842,0.0945420978722619,-0.004953727205733436,-0.06370862151778615
GDF7,0.13485066502751653,-0.004796125603365095,0.1180261362735256,-0.03637517079459405,,-0.013390946361300811,-0.08928196261483914,-0.03481658683169185,0.048256543156178264,0.21765840546377996,,,0.004765289859896766,0.07771743869381406,
PSPN,0.0670414429571251,-0.01553625291276155,-0.005512798377381817,-0.0052330947121949885,0.03853914851851884,0.00888040466452162,-0.07724775059406647,-0.027813530987124985,0.020333703972627102,0.009789495876526754,0.014824952237586371,0.03922842524863849,0.0903716748248053,-0.014353056296136884,0.12775195397128838
ANGPT1,0.05756145340184056,0.01828700690221869,0.04637297847519418,-0.02736241162947802,-0.0015404784028418552,0.015802381930940478,-0.21874993137313986,0.052776705919959546,-0.014451192373420105,-0.052188101054073455,-0.013312845751784838,0.0167610726633475,0.07810000977703103,0.044997724446617184,0.05854463013942343
PNOC,0.17377890840764754,0.09748379931469943,0.10851754975585862,0.16045100307480983,0.17833109644077752,0.17507966224016064,0.3818147194411908,0.13924036058050043,0.01897002582594788,0.14947074934325266,0.036385181365835385,-0.00917544435979394,0.0030206269378136043,0.09146161330965527,0.17799139743838066
L1CAM,0.2506063003043494,0.08355475923044425,-0.05017884200964449,0.10504817915115901,0.09290770488250194,0.09447229477472385,0.3164530572918812,0.08838489895304867,0.024673497813963382,0.1834303205895135,0.301620947219245,0.019750762664496546,-0.034855863711316146,0.04603517032473216,0.1399254943027432
APOA1,-0.0329515095254515,-0.03554823830761514,-0.02276819033013991,-0.02281290308735634,0.07920027366319114,-0.008435846794202987,-0.07872866964769215,-0.03831205902546599,0.04844499537278323,-0.042145705282965844,-0.05210402815735406,,0.12638532242495648,0.014912732479331562,-0.05023183801896122
PSEN1,0.017920149235037472,-0.006950624113685878,0.027255212922087938,-0.011814451719596436,0.07215313440405573,-0.03231052739406887,-0.13389030562176857,-0.005860248377813091,-0.027191527308466842,-0.10171668065765874,-0.13137526272843345,0.04228875753848657,0.04427904139428485,0.010358061120799742,-0.1203607105567481
CALM2,0.1748147766618245,0.12487462057449299,0.0438112030008338,0.06456214893123087,0.17590509246427646,0.2009471284502011,0.3567659313401031,0.11702810050863821,-0.004475881686224158,0.2847820849232694,0.24196362091251944,0.09293924214597632,0.030168318321923702,0.0592345430555711,0.024371917395401253
CLEC2B,-0.09599942268552908,0.005635002905559406,-0.012998357915682606,-0.03389818885908772,-0.04081413352675421,-0.0004047277419740439,-0.24134791309695078,-0.0244761483977908,0.034337236536816126,-0.058015314683787615,0.05193269824576934,-0.0346286763640277,0.11301185894996946,0.03108033075157309,-0.04554534357526719
NTNG1,0.16428339193859876,0.04381231086198471,0.03453183313515155,0.003905528943543733,-0.018129373583131606,0.0745496271120547,-0.04204547352486646,-0.05622694918675856,0.0014820861096739371,0.021410261199492176,0.11450719479139235,-0.008538337194559488,0.12270989263263801,0.05526577284235042,0.029104251557292262
LRIG1,-0.08099897112652268,0.05091800282505844,0.007734503239357624,0.013757280425419325,-0.11401351297226095,-0.020306305983207,-0.22107190288063713,-0.0636489863439,-0.028388713386757955,-0.09990976093610843,-0.1394130663282898,-0.05147958902756265,0.02520024508254629,0.07622945234254046,-0.025453432632997625
CPAMD8,,0.04181301475214967,,0.036184152413716905,-0.024672510353834592,0.08234189948875859,-0.047291221997041645,-0.024126645330318306,0.05473978349940842,-0.0027114378852854523,0.03397165207863787,-0.05645592080756923,0.09499944613263625,-0.013312829296993475,-0.04079038245437316
GHRL,,0.021690209202199252,0.04374618889818265,0.05967965107080127,-0.041784711549821885,-0.03977162130147201,0.06819762807260234,-0.0104470134474565,0.039006564678696634,-0.026177030118995036,0.000417273261942088,,-0.04777832058226343,0.03813528808813381,
NPY,0.1267872246950887,-0.001695694515089458,0.04101048389566424,0.002504155873172044,0.11739241815548578,0.1376169899784751,0.33922578505660017,0.003940313814021528,-0.016783366943128916,0.029067650210798428,0.0799880653516049,-0.022448784582323803,0.11417414999280286,0.0656319278596137,-0.05288748139828574
MMP2,0.09779499499252606,0.0476101937805211,-0.010715382538032297,-0.03662777000885221,0.021905016569107098,-0.08887287725135107,-0.3088507937240962,-0.0032239257581863417,0.005395054384126674,-0.09459403308560314,-0.20448865687899268,-0.038439176279375355,0.08305764472688629,-0.026218503287478764,-0.034142580896147405
LHB,,,,-0.007416502377730475,,,,,,,,,,,
PPY,,0.009272544220773957,,0.02344086796202729,,,,-0.023851140592981768,,,,,0.019348048179976846,-0.005052304177820462,
ALKAL2,-0.020049518070625355,0.08406808016354744,-0.013196371598673528,0.03701454034324126,,0.05250675510548706,0.02084666691892677,0.05653103109025555,0.01205921732894354,-0.10619169166185703,-0.0730394902499895,,0.1270303088138456,0.059757308375875055,-0.033943210748743124
CSF1,-0.13115475175352764,0.006803123851446697,0.027482179279735813,-0.03931297497729056,-0.09731145276761519,-0.07166117641297959,-0.249859086389637,-0.05545408574781884,-0.011525642688374606,-0.09528076335690597,-0.12541623855574646,-0.022155903172426286,-0.0058305693418222344,-0.031772480318580903,-0.0370630030155926
SEMA4C,0.14971124418169898,0.015853267605876853,-0.00541797093136938,-0.004094822259359687,0.036517828597792186,-0.048189549158986794,0.03606228816954135,0.01729301689209344,0.08265933452372079,-0.03037011116142571,-0.033496314964719665,0.051526982071392086,0.1286745795346462,0.058404050920777946,0.02564863036339251
BMP8A,,,,,,,,,,,,,0.07109953119643553,,
ICAM2,0.05167427417692341,0.005577083979378436,-0.08114230769734408,0.08275912434397999,0.16648073719662035,0.0106078517621752,-0.06724021659853548,-0.00011198443577315284,-0.034052201970022136,0.08248446363171237,0.0922846129261394,-0.08277694370952497,0.10104882889160807,0.12778114648224012,-0.06789255979527795
SYTL3,-0.037473830009487306,0.00464386509572144,-0.01975238352546071,0.015522795533753022,-0.01915710922978166,0.060965981255985985,-0.18875245754469977,-0.022637269094584234,0.002026162931670619,-0.027913819673752654,-0.06724963904081574,0.09054072388479814,0.09697553394560288,0.02848968862341724,
IL1A,-0.01824368971918904,-0.008899048145130865,-0.013086675915243401,-0.047575439866630945,-0.0201092920245279,0.01521711666979589,-0.07141090255636125,-0.07677643946245821,-0.01254805339104273,-0.09050964720704481,-0.0481009382661726,-0.00845518223137631,0.04297123738946255,-0.024203007292578023,0.06783720552868636
HLA-G,0.07080015695002466,-0.03718590701496205,,-0.02218106280275414,,0.03669566134684579,,,,,,,,,
PGF,-0.06005197470539471,-0.0008764458867921646,-0.023594044211375127,0.05574225651438499,0.007681361819555038,-0.03858569762278048,-0.18436562873633086,-0.030660642121365836,-0.01715872669949666,-0.059833779151425175,-0.12099311777477151,0.008144139156391826,0.12703163488572033,0.07163415827388424,0.09610045170997872
LGALS8,0.037616628269084754,0.010903767223522771,-0.04608589627469724,0.041260830399568516,0.005431645104606688,-0.007102042333084182,-0.028356268245239152,0.025406645260325846,0.04872462862556801,0.13803833624042935,0.0018244870348690728,-0.035136672157119325,0.052798437437048984,0.048034903984810993,0.03635757158869189
DKK3,0.1757873719384983,0.0619306637307596,0.08378084357266136,0.012203090154443015,0.18563073012040984,0.25144850352355513,0.41562909579397767,0.0811687430663274,0.01789643529323517,0.3004248626040635,0.2616925254542086,0.11247823197528005,0.07378909586490096,0.06614945450709414,0.0793449119072103
COL16A1,-0.024168763228765947,0.014834968874580209,0.019956114206100467,-0.00046980343249352003,-0.06428135399789939,-0.0602280349525734,-0.15720861532840574,0.010520384827893393,0.02833028837567648,-0.0008916159391431122,-0.2243033767348013,0.07134176258238417,0.10511431726418978,-0.0016492266961623248,0.11699867381733432
TPH1,-0.020428926435110458,0.0308542338043242,,0.008866925729101471,0.007566056806844331,-0.011207486101078586,-0.04256730953749967,-0.02329534165809642,,,0.016670013342373342,,0.021106671802023174,-0.005608024720851199,0.002729127411679002
TNC,-0.138628584494306,0.02484451653793189,-0.048603219590761325,-0.023292718175975564,-0.13209874352067102,-0.1818121814622242,-0.38937923599924407,-0.0801419346453685,0.0579291864566505,-0.1890187265318442,-0.2546942170287039,-0.04000841075329229,0.048481006995424916,-0.020268030679907796,-0.08404014680650819
TNFSF9,0.3012031658056119,0.0018742733533837503,0.037094186069807224,0.01447260183929105,0.09948166294727749,0.09262701272734157,0.21735324387028443,0.027016307420616663,0.029297204397453484,0.04939566485872684,0.11611898660934725,0.13206725775746014,0.04433276779772846,0.09187711257320978,0.1761018175230724
C4A,,,-0.013004432703210894,-0.02489784000268354,,,,-0.028274330830635443,,0.0536871380832314,-0.026475163277150122,0.07993763461971486,0.013458214202669282,,
CNTN2,0.1038809305713833,-0.004636969249674289,-0.021745146442641652,-0.006340875362393677,0.02878949474803534,-0.07237367863507209,-0.19914663585631653,-0.02841969887263723,0.006962015342817753,-0.21894907123943752,-0.04606219756657837,0.149875060556265,0.08359941125607119,0.026924995506370845,-0.09490763906408223
F7,,-0.021462920334542186,,,,0.046203957333823924,0.06252407516598514,,,,,,,0.01058941937696921,
LUM,0.0004112889756015089,0.004280941705480193,-0.019173059798872193,-0.033630100059948966,0.06993223919244834,0.026173591781715005,-0.25368983325042693,-0.04540383895120347,-0.0017774758121148271,-0.06587953711497299,0.01372504628205768,-0.049548527605282,0.06439119850666576,-0.025502829886520886,
BTC,,-0.029362066257798206,0.010826180701094411,-0.035583633241688915,-0.04622796987477548,,,,0.05813334405313733,-0.05050893177481775,,,0.0032603513371478234,-0.01887996386498485,
