,UKF266,UKF296,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
MMP1,,,,,-0.049740824742766525,-0.005122261937483597
RLN1,,-0.01970232640738773,-0.029786547105758156,,-0.01911251540591127,
LUM,-0.004625461801444589,-0.0014383186527480514,0.07375230286279683,0.07123040601905456,-0.059454363403683645,0.005878444143782843
XCL1,,,,,,-0.0014897572085703207
SLIT3,-0.043436958779440815,-0.014773083415142602,0.026232690381944423,0.04135538384451631,-0.034384370788833635,0.012815759616017434
SOSTDC1,-0.0424603091113993,-0.005411687263908272,,,0.09772932515175412,0.010366181163365736
PDCD1LG2,-0.01424355966818957,0.01589143025200651,0.008156818003669127,,0.01899295354453462,-0.002498696151017769
NPB,-0.02174443435567252,-0.01867541839031817,-0.009160577976582143,-0.007922191304098167,-0.014330543186990343,0.05030639270863227
ADM2,,,,,0.058820023697335466,-0.037712305305818386
BST1,-0.021354582950431508,-0.02451007086585764,0.07448411951480705,0.08452007993527075,0.0019593161542407127,0.09473317518992339
ADM,0.012681453758195505,0.010190005136672396,0.0257572500781254,0.1087887320788534,-0.03059525609986795,0.0381175919916324
LAMB1,0.03234264216755755,0.01068440742937807,0.08026468935767475,-0.024017405046313393,-0.0978714389973296,-0.050634360021685164
CD99,0.05926362431469016,0.005851739838006853,0.0553559386381248,0.010620984688894837,-0.022728700356191667,0.12061265349552011
EFNB1,-0.0019337303723463014,0.018677883243543282,0.13493684272605824,0.008498807059067649,0.00717880620842985,0.04650415197863104
C4BPA,,,,,0.024048618243449543,
INHBA,-0.019611247628239174,-0.03219379883921797,0.041444366558485754,0.07972102734756287,0.02138791840872167,0.007369906460301934
NRG4,-0.018121808332682163,0.029822153336789888,0.0348917173097449,,0.001026076752903275,-0.01679247883607841
DLK2,0.032796122194947756,-0.02375303079740618,0.04518926320317712,-0.04488310746569429,0.09591084056472307,-0.03286844670105093
CCL17,,0.0009052235670326803,0.013715856187294248,,-0.01758741151570317,
EDN1,-0.00239086538422381,0.009066769680161662,-0.0288383418598348,0.0369234141406296,0.0019132587316183713,-0.026835087022736234
NXPH3,0.053844987640322396,-0.03408022086988902,-0.031132437344362912,0.04117077876663084,0.07996786567552108,0.024001249673613688
SCGB3A1,0.10017656028840531,-0.011491950953446248,,,-0.04068467335406147,0.019769048719085986
SELPLG,-0.03697198024688637,-0.0075173574092495575,-0.025826212400629652,0.04282826560457395,-0.012199252572494728,-0.024443301768839035
COL4A2,0.012878037776545894,0.06807355049985205,0.08595335171038139,0.07821105559466987,-0.09863624889546325,0.007443957099746759
HGF,-0.0036719096831227677,-0.0021005524690922363,-0.01019289031632593,0.007564375090602308,-0.019129277373057276,0.03893965929960834
RTN4,-0.07582441568248142,-0.031091515682690654,-0.004073312458520159,-0.011546244800684785,-0.02805093847764011,-0.07084202916207522
IL33,-0.01424486919601037,0.027056300612994896,0.01205233555392483,0.056593942363440314,0.02214152662658354,0.03917755881407487
COL9A3,-0.009406575092328246,-0.03586235660297044,-0.04490321870702719,-0.024513035174825948,0.04229249763467706,0.07806442755631686
HSP90AA1,-0.06758219817616468,0.028878509154059945,-0.0029332285239429936,0.0860316795785314,0.044663591120382526,-0.006113682789544433
HSPA4,0.015046973065312165,0.046822851675973956,0.05761313911333126,-0.040342339153671976,0.01832653982032293,0.03806703872405927
WNT9B,,-0.01814243090606735,,,,
ARTN,0.02938396061308807,,0.07802887590165272,,0.062371871891087935,-0.0680764000348347
IL1A,0.07178752258714488,-0.03239422103890927,-0.027400706727149955,0.011844798897450456,0.021101081667713444,0.0049358281653711636
ADAM9,-0.03749983397689933,-0.05212083331000299,0.01774227471059093,-0.00400125279278356,-0.017268460593048412,0.055571580034415057
AGRN,-0.03918737832472301,0.007546481411600161,0.057421561176582606,-0.02441646159908264,-0.06849266823311508,0.018935375909880998
AZGP1,0.0058391517268392154,0.003470276701686814,0.0960750030313204,0.08653532703437727,0.026321807383229846,0.06471846321033796
SLIT1,-0.05320260992016297,-0.001313960269689008,0.10166189896085076,0.03342140405078575,0.015390905714259497,0.058144475046322544
GAL,0.046468760013531785,-0.022353974087916235,,,-0.020254058559046464,0.05379487969908631
CCL3,0.02176665349262508,0.04024888773022319,0.01516725685852474,-0.027922932861627614,0.05317203368214441,-0.04686947347467491
APOC2,-0.010089226217789887,-0.027406793464839086,-0.01689629087459501,0.053739580576010325,0.01959838719331945,0.004385342140095776
ZG16B,,,,,-0.007911632041327686,-0.03258011902767126
IL34,-0.04950681895300957,-0.008008234749974143,0.013152847567409105,-0.04594730183422588,-0.03761819674274325,0.02983433138834296
L1CAM,0.002795281603728353,0.01676864815724247,-0.03824612387372263,-0.024032089209459814,0.055571917156888646,-0.04553890815631444
OBP2A,,,,,-0.02211826335032949,
GDF5,-0.014618874318174827,-0.016212140099201026,0.011160373718904578,,0.07425576988262791,-0.014987736456172528
CCL26,-0.014052351901335936,,0.003547736416878354,,0.0031990667536662067,0.0714559478865661
LTB,0.01059683331594358,-0.029782531720170972,0.05691198898956264,,-0.02851634716455214,0.05780669407582343
BTLA,,0.09005725720350209,,,0.00863187658958165,
BTC,,0.016090861954785804,0.004985399311835428,,-0.04755018279629108,-0.05250560665999977
SEMA4B,0.01254530345423233,-0.02285736213514234,-0.026564838319051803,0.07853243657850292,0.05630911091751129,-0.0030781265573317307
CD40LG,,,,,-0.021601014737963217,
CCL22,,,-0.029415556735789317,-0.023085033886491774,-0.016129682468378786,
IBSP,0.0840794850973915,,-0.039910009106545505,,-0.05063020028923234,0.020173194134564677
LEFTY1,-0.019301530701449132,0.03382713912236565,0.00492057506070676,-0.042928668456816726,-0.008892490502040966,-0.03785967534236973
SEMA3A,-0.020486883601010083,-0.04845292609056889,0.08030784047085544,0.0959316796121837,0.010810340619387489,0.06584747522359514
GRP,-0.01901283425415075,-0.018357305977649615,-0.04683529471738361,,0.04592472264985017,-0.027914806826571253
NDP,0.05927072847369278,0.041338537975976974,0.020374000201103512,-0.017765719405398506,0.08672660080577348,0.08235723186236388
IHH,,-0.001065323807054262,,,,
GAD1,-0.019489458166679734,-0.009790548176961851,0.023688187808647197,0.02599411504032633,0.03875202751048206,0.011772039061043214
SEMA3C,-0.04712267424785914,-0.027021490518595783,-0.018192554121139265,4.557070245019069e-05,-0.011999896074962536,0.07639562470634266
TGFB2,0.022768321241650194,-0.008621908519387706,0.015046905914090464,0.006149099850895414,0.05693086978963041,0.05054540588897746
IL1RN,0.004821957999440375,,,0.04879919635944148,0.0004673627710295797,0.013128173317440177
TLN1,0.04247968811427475,-0.020729748165235214,0.053303574204983856,-0.022102253155498672,-0.10324406845293942,-0.026766503618989655
CXCL10,0.017430692971390077,-0.018675419877910333,0.034063079812878254,,-0.019348085793394407,-0.0010955843418358068
ALOX5AP,0.008987741399669099,0.02877646014702043,-0.0361591797341389,0.017398055442112956,-0.021577092470425947,-0.03075511620716918
SORBS1,-0.025890132588621804,-0.054612865371441915,0.00046756120253583697,-0.010953405573257791,0.07542350394975243,0.08501760447684957
ARF4,-0.024878848652861798,-0.030732720237479888,-0.026260472492161367,-0.0510637978715892,-0.04591491704709739,-0.03512981804134607
TAC1,-0.02480620859702782,0.033184588283127876,,-0.05276059861240209,-0.02312044080066709,0.013239492153456376
FST,-0.03627821313534107,-0.007396451037864347,0.09500982668147477,-0.05080858061967611,0.05086768107833143,0.031197186557426017
SEMA4G,0.028934621819188294,0.001942835278131473,0.05394708137108888,0.0670981970835688,0.04826899202851714,0.021169588503554274
WNT2B,-0.036806561827190554,0.06950433128738025,0.04878344150130225,-0.035973013137900106,0.07069606831470775,0.02817038846759475
CPAMD8,-0.03419747873742438,-0.023323524632422283,0.026769984173213784,0.029911554547623637,0.07523154635217533,0.004227919773190048
PNOC,-0.0062583776071486324,-0.008002590640220646,,-0.038775177669646915,-0.027420924652587098,0.014387446176286003
APP,0.009167882633808756,-0.07700285335967527,0.037160982002847065,-0.025379341828854207,-0.05522747971368376,-0.04245244335343462
IL18,0.036525116137801385,-0.0208587632679441,0.03969128279526708,-0.09090300667375263,0.02102873574903568,-0.008784583911362099
IL24,,,,,,-0.028809667848335618
SFTPA2,,,,,,-0.03523356170114206
WNT2,-0.023124449369401626,-0.014970501733803779,,,0.026072661330738846,-0.0222961650037722
ADAM28,0.06644040885853983,-0.017492217999374362,-0.06610862085318563,-0.08688385588867986,-0.07504508170415042,-0.026029720607901395
PDGFB,-0.053368423995663335,0.0002211020707465576,0.020355097756494134,-0.0006917866828597806,-0.030028239223140313,0.03163452662748396
COL4A1,0.05091600365779008,0.03400624599044461,0.07716980744954924,0.007485424635227893,-0.10289429414325975,-0.02176399053667804
TCTN1,-0.006844468760111723,-0.04591620630050631,0.0067102339263548924,-0.04890918234881134,0.07070318694187316,0.07344754167323479
SPINK1,,,,,-0.03390019833328053,0.0030352638922364096
CXCL14,0.030396891370444178,0.022011653481873655,0.07179313183781119,-0.0854005536411076,0.0016272630035325684,0.08216276194507414
NPNT,0.08794970726294425,0.05085801427130729,0.05585151269317121,0.0362220750128193,0.08295866819937751,0.14010070880376785
GHRL,-0.01827305307949839,0.03747207481564776,0.07309787794921267,,-0.014183195487851016,-0.019047730004550803
HMGB1,0.04593162037014956,-0.006769441392187039,-0.02310941579229484,0.06877394813457674,0.018135801180872973,0.09430045249422002
APLN,0.015461818973343935,-0.02392339249670071,0.034215077203105244,0.013251146291804083,-0.005848224707249823,-0.019689437508589088
CLCF1,0.07106320613598553,-0.01534191601588376,-0.04463687756712377,0.09659825593185625,0.01584393478761751,0.06360707973492279
DSCAM,-0.012270025703867638,-0.030694756647016062,0.012254418963659468,-0.024471065645868963,0.039114489476566316,0.013190802802323055
DHH,,,-0.008436838811086408,,-0.013331488604088263,
EDIL3,-0.026000713930561126,-0.023064703644784374,-0.02015031038495239,0.00522897800762381,-0.025397554587149894,-0.031943585537871313
LCN1,,,,,-0.022624501967783452,0.10055128219170933
HEBP1,-0.028563216241408215,0.03323389452683616,0.004415683497676616,-0.007821137912757736,0.04759829375391145,0.04517513539217976
MFGE8,0.0010199554827947065,-0.011450292603921051,0.039229057635781175,0.023155288161665125,-0.019040443664300504,-0.009965606367754667
CX3CL1,-0.021163557922766002,-0.013343442282355492,-0.018798081324523326,0.023639934259191517,0.04017844814135013,-0.04435046296277956
COL9A1,0.02332725919691824,0.04754747359107419,0.01342634106484126,,0.046614912264334084,0.08479665000365962
TNFSF8,,,-0.014126299909093911,,0.019618549484144716,-0.02648826659507807
FGF10,,-0.014578839437646698,,,,
EFNA3,-0.03377041770015392,-0.0001534123540109887,0.02464470868326789,-0.022968711167193182,0.019631538494868275,0.06859221617980824
ANGPT1,0.09357105905727746,-0.061083681304171904,-0.012201603903984413,-0.018912586540542183,0.0688460717868735,0.052075718124397354
LGALS8,-0.047835100751887294,0.013760049470931235,-0.0002439623427495051,0.08554521357551456,-0.0005757409785562267,0.07079020153359696
MELTF,0.039366677825667586,0.012921080556284376,0.016368376133216497,-0.012852372688758343,0.07910060554219929,0.040539573202362775
WNT5B,-0.02764210586297958,-0.002899202484873906,-0.01133055170817451,,0.03012391647979465,-0.05952752912340909
LYPD3,0.06569871649336939,-0.017483459347532055,,,0.00030407123194984756,0.0535851212819296
SERPING1,-0.0014849125235093597,0.011629817854635287,0.016356935592520685,0.028097847881912615,-0.06542680210571139,0.012780345336379095
CD58,0.006474951372709421,0.043025200653601096,-0.031484889548552476,0.053915671943814684,0.011488727128337522,0.034150375743776266
BMP4,0.03950262548864878,0.0010147305818042145,0.016175456235077868,,-0.028106239665588756,0.03908521995736865
DEFB1,,,,,-0.04216938500658089,-0.010689526620091677
LTBP1,0.013795996562325656,-0.009764316620282435,0.015659527694367653,0.03562241077760914,0.0793291214902151,0.013882388766381926
TNFSF13B,0.06497539193886982,-0.010370581415228806,-0.011523510075920652,0.05222927278874597,0.0555516861036838,0.08165725283037442
COL14A1,-0.022631110135192756,0.07568486117576903,0.05044173987816385,,-0.014773109444286628,0.09806491821107573
NTS,0.008749652638132249,0.070631119161213,,,0.04986544084092357,
