,UKF243,UKF248,UKF251,UKF259,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TRH,0.1754081525186563,0.07888055750652585,,0.016555288492139185,-0.038808508358691145,-0.03321079199942194,0.0797873412892177,0.10161620901125415,,-0.00931082478373031,-0.019433502469907032,0.023338652351669854,-0.024753092358942783,0.1239775231497998
SEMA6D,0.018181573261735005,-0.06731239331035023,-0.035387361679239095,0.042254540572696064,-0.014204940806241205,0.0006106801699799401,0.036687537086211884,-0.04387612112718324,-0.0015872233783885681,-0.04463038428774963,-0.033869295601989195,-0.031265404231031156,-0.09144225949914535,0.07747025942093579
CEL,,,,,,,,,0.0918435387492533,0.011662069715710882,0.0838235572393221,0.02671388893422286,0.026703604626293658,-0.04920102202413824
PDCD1LG2,-0.06455260728323571,0.07324816533432953,-0.008119756197812992,-0.0024831225260506205,-0.014607230237716718,0.03364333405477021,-0.02328393023177756,0.11016430261492144,0.16146689334879005,0.053278045662690225,-0.0037458309457862123,-0.04862489831571435,0.04401954019190107,-0.03129281928552612
SPINT1,0.05571777921579013,0.02511515252005866,0.01857249934886285,-0.035686458998182825,-0.024848640684916583,-0.03225343951152516,0.047909336969322355,-0.019899451833939208,-0.012081686687275129,-0.0018050569837913728,-0.04048045575310824,-0.026631025627671653,0.06511142216344638,0.04912990403615086
CTHRC1,-0.027655495912107343,0.07762799289375888,0.017632829340298466,0.01435204104191962,-0.012699129788520069,0.0341173062569524,0.09821580808227004,0.10350734593643231,0.05425170497965742,0.06739156481447865,-0.01947375683057063,0.044499303743255766,0.17565960267462305,0.10158686303711449
PODXL,-0.02583277623771689,0.08295326893445369,0.006912018269897562,0.050495443673718755,0.02281826657373094,-0.02674361822079446,0.09367082077486398,0.0806524969217785,-0.03616925440184831,-0.004593485424178243,-0.01985810986420087,-0.030889145038857393,0.10521880738859599,0.04583568543412818
JAM3,-0.06865469636598957,0.09183101780098006,0.005232632507459989,-0.005008518726305409,0.043028132874306325,0.05154026120099442,0.06595561157602506,0.02254882325014637,0.045488432785848486,0.06502189901503312,0.08714058013618654,0.02602629149271253,0.04937246956018273,0.07283437916434185
TGFB2,0.0015565509273099533,0.07642539830955615,-0.03973620903431662,-0.02753915629172196,-0.04530199385418449,0.10238268183131782,0.02342260344298129,0.057526681562761264,-0.024623375112790044,-0.04131452722339788,-0.010100561756049621,-0.034357093397158305,-0.05294577574610493,0.04688866303980223
COL18A1,0.037420814216954194,0.08532244442026929,0.02516113993075994,0.0519538416842204,0.019405443948369166,0.03118991039218981,0.05498016051075291,-0.03813027306475595,-0.06430303103505756,0.03421832696209913,-0.05157548922341844,0.13324959573325332,0.1888380218838939,0.05358485503828652
NODAL,,0.02725980931995151,-0.011754459220035087,0.06822605960110828,,,0.04233679699768344,0.027145297946025562,0.040439294845374354,0.0056865214657395285,-0.03869646146981476,-0.017870711698335436,-0.050823025830081206,0.01578764711901784
INHBB,-0.012268802710310148,0.040562190023364864,-0.034029875141501596,0.018801396705855098,0.00661473268872677,-0.03138146369255563,-2.5287149068237985e-05,0.04732303158359032,0.02548281706205193,0.07189632812803118,0.018490222330102595,0.005060042601540433,-0.04386947430332011,0.052669347038197104
LCN1,,0.032588474281372196,,,,,,-0.04590276049393777,,-0.016893069523023527,,,0.03938625933693292,-0.03230203665704314
ARF4,-0.10669655073608103,0.09270539249760841,-0.02158202624153867,0.02496477758223022,0.022685238060049247,0.06530472170371916,0.010158442902782162,0.06930318127756378,-0.11850333487128759,0.05841921592924288,0.002676129624960263,-0.05391037497206049,0.09664282368275785,0.05287279328118708
CXCL14,0.12624335516082877,0.025273487879870434,0.023670870135864816,0.008744611041248088,-0.011972233024232809,-0.005302224535945397,-0.011314043675260243,0.20360086157818474,0.08294983397908676,0.03565369571691041,-0.0073914907774981645,0.07784937554042429,-0.1390778966534328,-0.030123509803008392
LIF,0.05235693191759869,0.15253431186505734,-0.014874593848535015,0.049371664203271846,-0.006464082446311895,-0.029015400952459053,0.0015220234825806655,0.06187568908657089,-0.026663494722176617,0.04563151714134892,-0.0513860495150895,0.0145853188984674,0.0024028621487767084,0.0710288393296923
IL17B,0.006344969502384729,,,,,,,-0.025101232808911186,0.05861432738346237,0.033418584587024985,,-0.005433268310246181,0.01152658122568955,-0.022494826947326456
MMP1,,-0.023467476627431785,,,,,,0.0848639572367804,,-0.027844016266757157,,0.0074025932266944565,0.16218297516953684,0.05655194106341611
MATN1,-0.016948181506996042,-0.03199634019546471,,,-0.01532533948154878,,-0.012380855539044736,,0.12117841069470829,0.01060962366062433,-0.026020603815346596,-0.022913313932672413,0.003634001935852521,0.04255178786244992
ADAM28,0.015003637273709515,0.030574867949982053,-0.019532476820853042,-0.04901129532890831,0.002113892436627833,0.017738525970942512,0.0035260009516273195,0.08588229529322242,0.08145919428820764,-0.0001247928636454716,-0.011256360130803956,0.005278790190851242,0.0566826853947494,0.05209253787800955
TCN2,0.03977678468772839,0.0022957826835063306,0.006813344371074769,0.022502738617827818,0.01496347141255891,-0.020267604765552324,-0.004361107817234553,-0.023452605236860713,-0.020276322804294172,0.0426258214105788,-0.03786400232994923,0.08184552581561644,0.022494360231650034,0.03267739676464527
THPO,,0.05920375626467487,,0.03605758014084852,-0.014277813553327731,-0.028802809786279724,-0.0123808569612648,,-0.015670356144643193,,,-0.019876238541787102,0.08803581848281722,-0.03007127370397138
CUBN,-0.03330012362177085,0.05518567942492934,-0.0025213503809864996,0.04213714182003329,-0.007062486948697695,-0.02214843926976404,0.015417640404514751,-0.012135232627413766,0.06950783204487437,0.026988800103860133,-0.06085500103319402,0.053795465148204276,0.09677824085020022,-0.021089158263891433
TIMP3,-0.08786495620679881,-0.02443111171852157,0.01189969858986789,0.01878005530168659,-0.02003695305513025,0.057435595466955536,0.024794530287630272,0.035581171560008236,-0.05831357624475744,0.06579720290374018,0.009485622545693257,0.0970144146314939,0.164486714674262,0.038173772113391964
PIGF,-0.04694580603448997,-0.0238038248005161,0.07065572472249348,-0.033154131453051634,-0.008288529249678628,0.003648212162326223,0.03589755867697772,0.011542340561940971,0.051455170227941285,0.0311737433553644,-0.021859290018441543,-0.015054412141306357,-0.009013076221314054,0.042374574078647885
CRH,,0.16072068468805809,-0.014751815326570914,-0.019750318286902595,0.05691071538795665,-0.002213891403075921,0.061507872378058964,,,0.004580334916732425,-0.043857401487965485,-0.02136903605701517,-0.023322569417376295,0.04165919920327381
BDNF,-0.030701115924448564,0.006523180376503218,-0.013196367380435434,-0.01999677534619258,0.06418305540079806,-0.028588853934230142,-0.013944024800667601,0.04786316613378855,,0.008946530822164775,-0.05574936971747106,0.0063712781762903375,-0.03563245823689722,0.03251155614402557
CCL5,0.04146397028945207,-0.021580038318243674,-0.030435312037223078,0.04218349856970953,-0.009257607149682495,-0.021986339620743145,0.0626556054982641,0.12520752858239484,0.10544638759445535,0.07884877287435305,-0.030711428163879385,0.030239269877362716,0.18473609160999527,-0.020540317887472907
GAD1,0.09457575852408208,-0.05022186410163067,0.02702355460287433,0.044296255049244566,0.05033676924826449,0.003253831953900052,-0.013434462661679858,-0.0031688398365848805,-0.02186949263116575,0.05389696495274616,-0.016255792508793773,-0.014477311939780123,-0.010994398146230216,0.014168583119634991
COL14A1,-0.03619559916390026,0.016107239057069626,-0.018408403963413245,-0.011747337032006545,0.009337329901601342,-0.05080250892759672,0.030269621230684714,0.08969423924389117,0.019741730050578457,0.026000547014734282,-0.05183540440406263,0.13119967902366625,0.15354716724841388,0.02179150402055197
HLA-A,0.019888616314593512,0.08665528713092116,0.030143434249356962,0.09234007317122575,0.032453550128560694,0.059277328353775846,0.060378761861374246,-0.04401766646467924,-0.03184837072959285,0.05229761739208127,-0.06409167592164759,0.03402682815856743,0.1740396566365844,0.09520176108062356
CD5L,,-0.016481226712774792,0.04394991823810934,,,-0.030058938379883212,,,,,,,,
FGF18,,-0.02583410622440114,,-0.015691480181521292,-0.016421705025673104,,,,,-0.026370142894927128,,-0.027821045677462124,-0.03713529619493743,0.04658277919999665
ADM,-0.017763352009667315,0.07822528467534026,0.052975205589767406,0.025425519073954215,0.03913569482404296,0.03734089979132108,-0.03902790733362022,0.09704781957483,-0.03604959626546701,0.07220611271694106,0.01849520502551397,0.024880172011116457,0.004902500572548252,0.07005945548343095
CCL15,,-0.018311806938523766,,,,,,0.032078922918227955,,,,,-0.0322074395069356,
GNAI2,-0.017644997249277282,0.024948845792099675,0.011218225598030106,0.002826687005183808,-0.01448176177967761,0.02214014721101344,0.07176208714584,0.004263973642169585,0.0012759384470015466,-0.0375266994124828,0.059306092669497726,0.012617098038203626,0.14125918555867994,0.004945492641566068
HDC,,,,,,,,,0.010669177191419904,,,,0.06952767311533542,0.1205546706309552
COL11A1,,-0.022352499780621798,-0.007054217456410269,-0.01640343026076561,-0.013812039274884317,0.06724835376631168,0.07585025015251733,0.1752588985987516,,0.05515723317095965,0.05717714230084817,0.054433936123748576,0.05594601953167034,0.0008804912932028991
NUCB2,-0.012544163441449875,-0.01136854858598559,-0.03641413535121252,0.008518328217397078,0.013672977030861214,-0.029832554132683996,0.009361969041372478,0.03974185194937862,0.036195041608645416,-0.01023141309925388,0.0032456623522768083,-0.016389586595569834,0.047922453292769986,0.1257070478527736
FGF16,,,,,,,,,,,,,,-0.017895078539984142
CXCL1,0.07596159334976943,0.02854126511189341,-0.015825169973244145,0.03472555490972524,-0.01762126398429553,0.01279540759541432,0.06192382377608672,0.04741144073259776,0.02029958807840638,0.09216710561827277,-0.03911276725771226,0.042806361363945396,0.057549389948725216,0.0026981634872874946
VCAN,0.048782054469092735,-0.016060957630409385,-0.04644975140173584,-0.05774974247235191,-0.0663701880074335,-0.046972147140372573,-0.0147841237744386,-0.0890853065772649,-0.03745528166774838,-0.05778474029864472,0.10599453777427395,0.0025506397711880053,0.0815898649771411,0.05331112677436941
MMP7,0.1123883180750067,0.12013511314528985,,0.026776271771696523,0.04046346762394945,-0.01768925430135458,0.1211668464374332,0.20505806870029056,,0.021712961698991253,,0.05212350106628128,0.16758140068347213,0.04610845272751163
PTPN6,0.02181614440110714,-0.020986310694140194,-0.006190981932743575,0.01588472028222164,-0.00894871561526936,0.032796990756525896,0.04046660208007134,0.08783657702413263,0.08644170684581692,-0.006256583124397362,0.0025635188181031454,0.006864446597212029,0.03799556149349703,0.009780350336391727
PTGS2,0.03992617977051375,0.10570668826379453,-0.01412313407319432,0.08837370154783615,0.03570801410436526,-0.026820471136537235,-0.003800469258022996,0.01618479057050516,0.02108805567825853,0.04516223216039997,-0.03216809344977884,0.021533478446137982,-0.03111168206954523,0.03028514370026594
XCL1,,-0.009206417436395104,,0.12259738461825638,0.03267634693418016,-0.02320326849350187,,,,,,,,-0.023727867264023855
CD58,0.04595295282834854,0.019663920015995085,-0.023642050711101585,0.04167377256272368,-0.002582555286803971,-0.013385097163453864,0.019938988219885226,0.08575768944410349,-0.06124979189042533,0.011002847604103751,0.0069476555675328875,0.06685341885282967,0.012464215123593613,-0.0011275467451064703
TNFSF14,-0.04542889545897387,-0.009779155799865493,0.06446836523150765,-0.007545037392199318,0.0036568992239435585,0.03999614326897469,,0.026337287561710443,,-0.02874892865609689,-0.03396939740159863,-0.023246803059392102,-0.019160927260817934,-0.061127822243097
CNTN4,0.03669823527655683,-0.009269678032166665,-0.012920163551104058,-0.030683058527233725,0.09937753818860008,-0.05307061739543031,-0.03893663982041529,-0.0038450501751036772,,-0.029269143362417475,0.015298055882758255,-0.0204631632794578,0.01877938925152368,0.00841105117037539
NTF4,,,,-0.02159646072938713,,,,,,,,,,
INSL3,,0.04434542776700134,,-0.015691477103729038,0.0459578607662404,,,,,-0.016687427536551572,,0.043047737912852685,0.13455745518219522,
BTLA,,,,0.06021449402338529,,,,,,,,,0.0068399511940932245,
MFNG,0.04968800944199724,0.05178910900166472,0.03675841512223238,0.001169306770829059,0.03043858905679039,-0.0005217490002778555,0.05303329849697317,0.07084675849896348,0.06365672163282168,0.0009212928848874117,0.072179979258194,-0.028016492970100677,0.05038449333755127,0.014364154863305544
ICAM1,0.10795261448733594,0.05028322306675837,-0.010150663572870772,0.07661797237940984,0.03028419352070211,0.014487596036809337,0.04186270295028647,0.1224264077154472,0.08968777098866625,0.07094907808351843,-0.0047197851280928954,-0.004845612896896451,-0.02432820367477949,0.04955392526877687
PROS1,0.04345734393821111,0.09925418659480009,-0.03888588384036813,-0.003367148972449382,0.025691524703397063,0.03821990821803715,0.019282668197799346,0.13425012903773434,-0.08770032712760774,0.07660596386239384,-0.02345740893756826,0.11799171794301708,-0.007450206612913818,0.023019670963434206
CLCF1,0.057137863865526634,0.17788590621509273,-0.030794182408700823,0.04930011035810781,-0.054114315578432264,-0.0406877952090429,-0.03687087434745442,0.06041193471452391,0.10601137633815008,0.07596887067799002,-0.01495914408224899,0.07291743860698516,-0.025227455479986824,0.05599636208645261
PSAP,0.07125691606347452,0.15037736404865054,0.021083646237083427,0.05433512653909735,1.0165899209298325e-05,0.01550992067011395,0.028977974670075308,0.10858099533329454,-0.08238285102638822,0.02566315658457494,-0.02187869158177826,0.08555819318994007,0.04693353358072838,0.1123283548377514
EFEMP1,0.04733446099834534,0.16542326401945165,0.041594292642823424,-0.01283709930930842,-0.021474931026103664,0.08870404225954975,0.08980195786168574,0.13514433405775866,0.13040951328453007,0.08674831700516343,0.02302760110244481,0.08501801494814898,-0.03242539900214807,0.08928633336986626
C1QTNF1,-0.05419677705777335,0.12296782225863345,-0.005696144377971577,0.014287456436695429,0.059733672436542894,-0.02236369157381982,0.033937265976002454,0.0698172725208473,0.0007166281860444921,-0.012925636847513721,-0.014605994041991038,0.0044951583752881755,-0.06629506600381917,0.0901745858781239
ALB,-0.02398831566708673,0.006710160902378192,0.04071986553707225,-0.027857977360607408,-0.019053593955244166,0.009741811194511398,0.013069120461418266,0.09222132494968185,0.07365601308657246,0.004553911308720674,-0.014001358945104913,0.0021865996745079204,0.020510139585654653,0.03908336962902628
CCL13,,,,,,,,,,,,-0.026076117706660663,,
EFNA3,-0.008529754745360529,0.07384880313065019,-0.038012740380884404,0.009243907574997306,-0.0007623669371282253,-0.0021288913860046817,-0.014801252031698684,-0.0006763279301922237,-0.06269389336791167,0.049346152415920976,0.04739170396865725,-0.030079515431585366,0.01693947716723414,0.04391651168456055
DRAXIN,-0.02831724297132489,-0.024226101498334544,-0.005859350256569228,0.007080564056584581,-0.0171066004316812,-0.024216251200703556,0.027454978893554367,0.05461633030942573,0.01842550643699313,-0.022481838712835607,0.012925737368835183,-0.01370740906429761,0.02428143552883351,-0.007100201624012336
RAET1L,,-0.006147933994806409,,,,,,,,-0.016893058452013138,,-0.02824269545485555,,
NPTX2,-0.038554155734904574,0.020102816387123804,-0.005909229848207585,-0.02675173592379579,-0.028381840925892327,-0.010984117813936425,0.011018952757690043,0.011277657629853867,,0.0377939322327014,-0.008363476860910808,0.03314104877255043,0.14260173426514383,0.04868687331319373
FGF11,0.001693338501874572,-0.01381334664608971,-0.0229964285361579,0.03128691951864895,-0.002424248606768767,0.0031799494118254787,-0.017532786640991692,-0.00024537990747105587,-0.041814854498256164,0.029107270425468196,-0.08245421125769913,-0.025215526315609634,-0.022051161552299824,0.03735029510171249
CD59,0.04830383437415834,0.10350836562196858,0.04489131056662049,-0.03523236469822565,-0.015349434840342483,0.07803523578778715,0.06446379208811728,0.12455507986417423,0.042597561791103966,0.06854634591436014,0.034159453743730424,0.09702501613439968,0.13125826500380383,0.00390066342351611
COL9A2,-0.0047155751116057035,-0.05165299582170239,0.07076434959616555,-0.030003636043782728,0.02085381512269529,0.015221117237054597,-0.04217329097060969,0.03215606395330286,0.06732748698341896,-0.04718678156993003,-0.020797863011417957,-0.018111319025126745,0.030848283380948475,-0.023600165149270883
DLL3,-0.003627853788835974,-0.11538854807135673,-0.04049458187775061,-0.00170632980375198,0.0529129120103162,-0.06550717225057198,0.07066281030937192,0.0027548222615833384,-0.02854153190343833,-0.0031890932055163483,-0.03304506325559652,-0.07203063947721344,-0.0522960288792182,0.02906377019992003
FGF5,,,,,,-0.01701268346845379,,,,,,,0.0005338685251625513,-0.029396586418375996
LIN7C,-0.0007721281897650122,-0.0066530915762842225,0.015308911006679249,-0.022284904464390874,-0.01419094908597376,0.003184569750027619,0.03916658081497575,0.07078968110905126,-0.0025981646701764014,-0.008525887242037865,0.054056810939915774,-0.021131471915048848,0.03769329821844401,0.01815147853861234
GDF7,-0.0169481930407941,0.012632006003234695,-0.013864254874014083,-0.02799817629209351,-0.013207239142709501,-0.0312719583670709,,,,0.04075743655432226,0.0706542378333783,0.020087865325095863,0.026696165983742384,-0.00011842709839426197
PSPN,-0.0060288386646590595,0.05844352568383646,0.09505103671647752,0.023690605966095277,-0.02881034613656329,-0.011375442957608065,-0.015351875393661629,0.030587413763310266,0.09388260322266148,-0.032830077996742424,0.003992880441474322,-0.003098149147197742,0.10510610313472532,-0.0017741787838565734
ANGPT1,0.09746049787661486,0.006958542396837904,0.002595809039378226,0.012097667514030404,0.03575125780974265,0.09118436829838371,-0.01962140304786464,0.05540260969545408,-0.13013991175762604,0.01446626742252567,-0.008254036080822253,0.07209984400975435,0.09415413657565708,0.044645945263653695
PNOC,0.11440190373814574,-0.027929200995504225,-0.016849848261989767,-0.06232296922224427,0.02948476703511865,-0.0563120915483511,-0.024497569200212125,,,-0.015399746554053665,,-0.022404697219707954,0.012532523057140272,0.023398446811091298
L1CAM,0.04125250955443693,-0.04300220559030204,-0.0317018023993149,-0.006235902021724252,0.09406632271522078,-0.023175295929032464,-0.03408145916299728,0.004248270160285572,-0.017442714705510304,0.012569926661804821,-0.04153898191397346,-0.028918430779654024,-0.00862634636172535,0.029125474904496382
APOA1,-0.03640807594897831,-0.02039646688638096,0.015424061875180702,-0.02443688300302213,0.02743077257399109,0.008096887647060822,0.06316574261446496,-0.022858670477058855,0.02069764815875938,0.042595648669245194,0.05189247021833366,-0.006653506150389085,-0.018268222780263917,0.014387845846003262
PSEN1,0.09028206351407339,0.01748038525582013,-0.06481772680334548,-0.07407211126446729,-0.03225881281111397,0.047329616424435256,-0.043773711817926386,-0.01855628521031937,0.007345900589847079,0.06511508713305554,0.08570767783867386,-0.00249049997357597,-0.0049050232095980825,-0.004096422491519423
CALM2,0.055830802680243194,-0.06364833041934766,0.04678132827472688,-0.027387335608875903,-0.019765329908873395,-0.04621959574758467,-0.011621022320507447,0.014044236793434056,0.16411550689490348,-0.011604372103811855,0.014322781361043245,-0.003725329327749236,-0.1209240841805637,-0.05512502628569932
CLEC2B,-0.08600770588262069,0.05527676416910148,-0.037207284160106616,0.05346949381441283,-0.009274386001796548,-0.0015757363947502467,-0.013176025050978162,0.06697828720531614,0.07637500976360045,0.04586992935225098,-0.038608374819712,0.021979684282523358,0.10011002200560762,0.05931019216003118
NTNG1,0.06719797993401974,0.041882530382861057,0.06984566882278692,0.040399050654794565,-0.027357339404657635,-0.017594281990761344,-0.028326038009822464,-0.0017289461299508967,-0.06940344475177787,-0.030473719095576505,-0.057839052067337436,0.013368694599431434,0.0235914179051191,0.07485755250205062
LRIG1,0.0033187599155550013,0.02653449910355227,0.01989842194929731,-0.05660658315599388,-0.025433212307442363,0.08897148961525086,0.03689999171430314,-0.005224564600747048,-0.11099633807266983,-0.007267977585884344,-0.026531417905033213,0.00815227939945624,-0.15025713007541058,-0.08143622529736018
CPAMD8,,0.01148980695285359,,-0.018560217490182385,0.05340189006784475,0.05889740905596035,-0.022867276259587007,0.05044430628666826,0.030772033353067253,0.082696144978987,5.750646945807162e-05,,0.029944805578261045,-0.03607569470309893
GHRL,,0.010114170652960853,0.11258543243828452,0.06364738161055529,-0.03394300916897831,-0.01897400651364438,-0.015801325259750677,0.0775145843417671,0.11233724765678071,,-0.009878122929805956,-0.020442172096186415,0.05738987996542331,0.03531937859811955
NPY,0.16162045309365852,0.033048338385308726,0.025842255431269754,-0.047558917054996264,0.037075218059270394,-0.016218966602397814,0.013232835350121227,-0.04345266995891513,,0.06106497135318427,0.04629235194447598,-0.03188033517059556,0.03639109729418967,-0.0244062531451639
MMP2,-0.04390279722733271,0.0065605959871451215,-0.03916119039374328,-0.035145842851574224,-0.008788133419552854,-0.022854536303157848,0.09772256205631254,0.1241301943407749,0.08758849750776279,-0.005567964229865865,0.02014567774927769,-0.02006095133992584,0.13621819465179238,0.017399432769953142
LHB,,,,0.05477092271871444,,,,,,,,,,
PPY,,0.019149991285662794,,0.10749846931739808,-0.014148202165941128,,,,,0.02997361754311804,,0.0382570465485354,-0.018476193749202282,0.13016861398387503
ALKAL2,0.1068819735497434,-0.032224013393667095,-0.01112833605939738,-0.015929702094848612,-0.03412774444359649,0.09679462669052856,-0.02378254550106668,-0.04646189127957268,,0.008619537470117063,0.010823476220068705,0.0673839629807247,-0.01603405282940882,0.06418953617604134
CSF1,0.05809595674120646,0.08310767961904714,-0.04875090098591828,-0.0012259411478344436,-0.04273240274928534,0.005984466011098943,0.06153596476962866,0.09464463603438215,0.003173384685168018,-0.0011243704012903254,0.07305421832624279,0.061795674817452434,-0.027151035327711272,0.004464435997695461
SEMA4C,0.10656129747995226,0.06028952101739594,0.019740925538221085,0.019149014857955567,-0.030000331892323023,0.0061941718749852605,0.00957621201859952,0.026270487709839235,0.08761509900331085,0.03598309594660822,0.011986940669102192,0.0045847578981403105,0.15103495169254758,0.0206341747936339
BMP8A,,,,,,,,,,,,,0.06115473634280412,
ICAM2,0.04924393602932836,-0.03552068871732222,0.012388340889156493,0.09823526065807003,-0.01851954355809003,0.03202324653397602,0.052871350427434745,-0.007574193953443713,0.05220401932198116,-0.012676686318941569,-0.03281547552476033,-0.04353398548651778,0.18710470331016235,0.0651300570814911
SYTL3,-0.041404781411628594,0.12827415982338666,-0.021528829684892614,-0.03278995446861097,0.03460607336397105,0.051361721376913666,0.09080116396215575,0.12958393125241632,0.08646438810792142,0.02197664510977991,0.01227695162851462,0.03024602641419461,0.10898227919724998,0.03201007815656024
IL1A,-0.02517087633348684,0.01894429247550293,0.055737787258740644,-0.02629690807970412,-0.0013716304074653173,0.02255555840003257,-0.023795977369893962,0.06672935819214042,-0.037898352979950554,0.05129343479680162,-0.050314270809583506,-0.0301437441918536,0.0032715449695413816,-0.010827485000190132
HLA-G,-0.02680488131786397,0.04276033847370787,,-0.017072890467082106,,,,,-0.037204707974740146,-0.009942205640959073,,-0.03427477179405394,,
PGF,-0.010397980640641619,0.0120289658314904,-0.035281092774727414,0.043763805304509545,0.001555526534721919,-0.03179861597022252,0.013454085632527622,0.0335122650220869,-0.054600821599031686,-0.0007938460110475799,0.016450532373813866,0.009290614474566875,0.16179982593483194,0.03413875840381171
LGALS8,-0.062363739154419506,0.057922162969553,-0.0348370602451927,0.002895758677368482,-0.02374117904250795,-0.036473817772564684,-0.04285186090187747,0.03829960465118201,-0.010085591515916571,0.05480400070291569,-0.031769833327573535,0.020138605462759942,0.017895722773556666,0.0949511664247089
DKK3,0.09803025472838021,-0.013041718732723806,0.057940600707793895,-0.03942560466698689,0.051785205982664485,-0.06064378740522982,0.014886743994288288,0.05786373340281287,0.04724579008399245,-0.004530660230619792,0.02784326490330896,0.07771509362656501,0.06883850590561591,-0.009583070861324743
COL16A1,-0.06855849367128518,-0.00887309731236222,-0.02516765332110257,-0.022183780340696967,0.030578885094824825,0.05322982633469342,0.054665336643540764,-0.015217134228130962,0.006958567368184002,0.024678886966738083,-0.05951417214250736,0.0017675404380984524,0.15193387377702589,-0.007319742507804082
TPH1,-0.02257189172566142,-0.010180867813463319,,-0.02129975559767984,-0.015486302569567964,,-0.014899819347616649,,0.0749023077327444,-0.02585752476338727,-0.02761138801230633,-0.016472607591120115,-0.006864443943272066,0.07954105479821
TNC,0.0849665077045651,0.15147497485305772,-0.00932881706478848,0.031580697708835696,0.005294146505232922,0.0566891077295677,0.060051688670601476,0.20094170613773804,0.05125622612784096,0.043499456122527876,-0.036065081564341454,0.10778130292748865,-0.03312947910611597,0.0517657159933106
TNFSF9,-0.03181032011770864,-0.043866697566586905,-0.0012188458198682801,0.05359551534717215,-0.04447538423609037,-0.03836117009445599,-0.025279341447524254,,-0.05255120226869985,-0.02401445173743281,0.025476799722821,0.022286036295043183,0.018075107716964765,0.04693546085492994
C4A,,,-0.010966476375801289,0.01078609150762803,0.016683746998043845,-0.02047353012155885,-0.01309750721952895,,,,0.0952498892772218,0.05688826827325129,-0.05330252099485458,
CNTN2,-0.00019549015995925985,0.004845971145494058,-0.04445877845344394,-0.015190793957944494,-0.014458854176871901,0.09957050220975004,0.07598165033902496,0.030016771868302598,-0.05492089836061799,0.05064698570381833,0.054234243091472394,0.019265297573950024,0.005667199052768316,-0.030942767131101837
F7,,-0.024066395862722533,,,,,,,,,,0.05986795947466774,,-0.021594622397512298
LUM,-0.040359952047328035,0.11208300086994336,0.06371717061196981,0.0021245168548726526,0.011287113308456834,0.02797295072829369,0.0386533847212856,-0.004463407494594348,-0.003277301472333879,0.020884381823919943,-0.0005436930373907556,0.06004482707147171,0.15842643111692806,0.07362904000562367
BTC,,-0.02183396028182936,-0.017160587779538505,-0.01746428985861058,,-0.0025396253876563382,,,-0.009655464908478502,0.04081527809373589,-0.030414889308527576,-0.018288243843489357,-0.03825730157407783,0.02530237306797122
APOC1,0.022320405218077093,0.039703873099259525,-0.017760474901927132,-0.0038683290293324746,-0.05166700825738216,0.04907895967954716,0.04611433053693436,0.17834962449477876,0.05463133725434476,-0.07231178669992312,0.004574786526646035,-0.02626111791150967,-0.058555794056784814,-0.02944544858452417
PKM,0.0012807685514050439,0.060886684587152705,0.031122222695442906,0.015153469412157712,0.05383094634783995,-0.07806603776760108,-0.007425336519777621,-0.011378859680079852,-0.01765553542588951,0.06295546912171338,-0.012483646897380395,0.007544411967120837,-0.08675284967236255,0.04132925371479357
TNF,0.01831187511400937,0.00927306141234923,-0.024350138095026657,0.04309465292769643,0.005582079301214036,-0.03496696099517966,0.011881109141898322,0.02253787782598748,-0.07898287200208294,-0.01689306305959863,,,0.02250460473376793,-0.034705270438013226
GNAS,0.029116842440046087,-0.08480854486268914,-0.07054342139101083,-0.03249750817742473,0.03457611150670139,-0.05440939838833582,-0.05379194969057417,0.05651137514168717,0.04454242230764792,-0.014288097671041812,-0.05441657740573579,-0.04813007815864505,-0.12924509518256497,-0.008774382850145847
BMP8B,0.031995280661817734,0.007841473049826036,-0.006610830481994587,8.659752649216644e-05,-0.010476765588322603,0.007151873599028978,0.00720939947377936,0.011733643935482927,-0.01231913580737086,0.008067691523613982,-0.03951605786576929,0.08860130496847081,0.19852058259525365,0.02647092193134963
LIPH,0.10200294421900793,-0.02466891924679298,,-0.02427828490701677,-0.013522804012379167,,,,,-0.018834311979758354,,0.023209732034208133,-0.01979564977528905,-0.027743015902134627
CCL28,-0.016948178163870575,0.0669989773425998,,,0.03395727711742929,-0.02543130318373563,-0.011816203993005696,,,,-0.02450234989906885,,0.012422960593962962,-0.052507542853798786
PTPN11,-0.02415893172137103,0.010392542421621045,-0.010857847954144448,-0.0503150561908206,-0.09487191562668239,0.02257651122570541,0.00047665102062561415,0.012252770650196487,0.008427199449022618,-0.02377655720437763,0.013845000191071452,0.002548748054942632,-0.05755071580314012,0.01803120034473349
ADAM12,0.10192975748321925,0.09685970011592497,-0.013058953942585914,0.12295444680885552,0.012843444849355342,0.060982545841868664,0.036227758775806834,0.009172970947874129,0.09088220709281057,0.023166858270713055,-0.02709749755580218,0.0059135680035827705,0.13073086698469263,0.07447938378532727
EPO,0.008375143207350565,-0.03314700671690563,,-0.01325307841978124,-0.014148202783512948,,0.02967478630134899,,0.06885421158786252,0.021792644936213888,,-0.018080603961845923,-0.03268423520502671,
