,UKF248,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CLEC3A,,,,,,,0.03926520958720124,,,,,,,,,,,,
WNT16,0.04604951254992944,0.055463484053384665,-0.00753728968352456,-0.0014964743371463785,-0.01677589428446467,0.04682432742756573,0.0061521915377056,-0.01242091559376782,-0.01936480438594667,,,,,-0.02278264067516841,-0.002718183714170704,,0.10649155911225087,0.0255486232388483,
CX3CL1,-0.02678416977606014,-0.00660737630290582,0.04007139276949836,0.01752515113027407,-0.024396496908762565,0.01691669072516422,0.014852863453439197,0.03089132864066745,0.01610366775612874,0.017954889056548625,-0.016144488557432845,0.10112283565438328,0.03238129528721357,0.011894978917282889,0.011459261920671083,-0.005569861465079233,0.08108440428509835,0.0027385939474214916,0.032000492096548316
FGF1,-0.0069790738742903265,0.08511112377631137,0.045059025941920454,0.058796180415047875,-0.1293608959478097,0.009695495909428977,0.01179635192428884,0.004209055083329702,0.03873684025692958,-0.05152128539306541,0.000616558578370654,0.09306695739323446,0.13637738629732174,0.06720104726629272,-0.07581370480328763,-0.03220568269102693,0.06860534646774204,0.04798041028504924,-0.05754007626550039
ALOX5AP,0.003222256622940555,-0.056779252702698534,-0.006099004426943781,-0.06374653727529002,0.041470533251356925,-0.034021519099755676,0.009169202290138428,-0.0007594843549332068,-0.009187833354489573,-0.028859151330123817,-0.027645394175891153,0.017014751151524423,-0.09651995602920443,0.12091853270044504,-0.06371229050859877,-0.05660541716082614,0.0026656689563047497,-0.028388384034241595,-0.07301415771334047
IL1RN,-0.0037817793335459754,-0.03941982720253058,-0.036102839916469724,-0.06195204576584163,0.04999180801352919,0.011955343870293006,,-0.05374479904043702,0.017731542607706673,-0.018995780127968112,-0.03189570626878198,-0.013557709603657632,-0.07801778348471557,,0.08017452278916397,-0.05187574187381311,-0.016775693658357443,-0.07329388729093647,
PCSK9,,,,,,,,,0.07798354134189049,,,-0.04944747293278183,-0.01493324946371237,,0.015039629400068578,,,,
FGF23,,,,,,,,,,,,,,,,,,,-0.04979319143371664
NPW,,-0.002121196246731648,0.003813849986420392,0.021224816205747732,-0.020208050416732824,-0.014173368130109946,,,0.0715230421829655,-0.02115716322668528,-0.013319878481922023,-0.023694037393098118,0.036432007387753096,-0.02544438268986161,0.033840523257111885,,0.09718201421347344,0.007076996482693558,-0.037540528590662946
CXCL9,-0.010338686067668683,,0.026233342213182985,-0.05097826323214865,,0.025394654175916354,0.0035189325150963963,-0.027202181491908922,0.06574867302399594,,-0.030338399774293052,,,0.07085630367505867,,,0.030322306379401424,0.08134768906109723,
ANGPTL4,0.036075989696656055,-0.043912216474498306,-0.028719929689117952,-0.12351906859254391,0.044288184750902834,0.014882928233990036,0.0006376558174660765,0.08360772311385128,-0.032551851565831735,0.02360076258282175,-0.016648189027806137,-0.1265935455919857,-0.13596279557373495,-0.044589049644438127,-0.010393303212847017,-0.04851592341018104,-0.07933090226634874,-0.04830515452880007,0.06717049087940534
CCL11,,,,,,,,,-0.0171351540806893,,,,,,,,,,
UCN2,,-0.029773008935129304,0.026898282652778577,,,0.01822438643372812,,,-0.0036149668497326938,,,-0.028928034596664636,-0.006818392787406772,,-0.02647345423639459,,,,
OBP2A,,,,,,,,,-0.013706703418267649,,,,,,,,0.021221348331342947,,
COL4A3,-0.03143784988093516,0.018354274577605516,0.03501816914270329,0.06546695467846472,,-0.007364649396128833,0.03168475319278816,,,-0.009516669553333688,,,0.04047311432358126,0.16931699901940478,0.06281410969560243,,-0.05004193537834484,-0.04288573251444022,
NRG3,0.07911626022490646,-0.04791841974187122,-0.037098884222752766,0.0024521159869239067,-0.05612139662742307,-0.028169096625591354,0.11219745436426382,-0.052122313680132135,,-0.02869701632576637,-0.016698452630645236,0.04176303441041523,0.12093246119882874,0.0003830309576363493,-0.012719825344960356,-0.07165482160119259,0.09204280271553719,0.03698021692331654,0.05818179185474369
IL23A,-0.025630529232250805,0.08108889580609074,-0.0026491846897714944,-0.054328214887832314,,,,,,-0.02914657321081737,,0.049442382633282066,0.09686934162668344,,,,-0.035331081718104396,0.1711968822890054,
COLQ,-0.006910227039521351,-0.03671900389658446,0.003580511954671876,0.05388719414225594,0.08554654917278415,0.002268255577108473,0.014728246158697366,0.01718511127370972,0.025934974768647253,0.05235965777024583,-0.03752066228213603,0.03869994883264935,0.07582747610399242,-0.0006960742062604818,0.03541866599141036,,0.07650698147726252,-0.028663673597844733,-0.053765960025653516
SCGB1A1,,,,,,,,,,,,,0.012065087629503165,,0.0031140486633786037,,,,
TNFSF12,0.02369417055546443,-0.007662170788180499,0.06675079741614795,0.044395200738842296,0.05663876224070613,-0.013081502667022018,0.045270268473778824,0.037902463338531395,0.0003102487446068017,-0.02806816708038919,-0.05949906764414975,0.06554783954493405,0.028335833511872206,0.05164346657838335,-0.005284809152038091,-0.00996052782965569,-0.022130684653776437,0.08423390744233293,-0.011972059781801936
DKK2,-0.026846752849126472,,0.11673637825164075,0.007462878980895461,-0.02600344941091422,-0.016412494612833367,-0.010426470936936017,0.07316353937167092,0.033792072110698096,,-0.020248017630877812,0.034712094064959655,,,0.007747976983098342,-0.03289788636717691,0.012117461284684232,0.014559408193685857,
FYN,-0.025285742213757855,0.11255902953924964,-0.017325498519804212,0.006902151640862688,0.17811122613276298,0.02752115454648661,-0.06395094560133224,0.07019826807315212,0.015806222324816155,0.005556238410603212,-0.08340578183829261,0.14591788730237332,0.11349400859667845,0.01855031680925601,0.04740315692989549,0.06534754905827035,0.07272704755597297,0.1085493850941187,-0.023037980060907806
ACE,0.03343016430398401,-0.03552440309364397,0.01409717417793924,-0.012967495635658405,0.07183071364581231,-0.01747624073783812,0.0019239589747677291,0.028088755744156445,0.06884889779761967,-0.009533559919014443,-0.04077833364148601,0.0902797388951823,0.006658611339645759,-0.04828864538362589,-0.03004296328417632,,-0.0035771578970120003,0.07485003828400222,-0.049793288411085615
IL18,-0.01274297753809771,0.03833796733670736,-0.005066665440294928,0.04176371864518581,0.07307744358654776,0.019304551222074546,-0.006249093057383179,0.010665394731075691,-0.0022700550806298682,0.07276461509891877,-0.07233651878958257,0.07714145378750353,0.06086925634726222,0.029115636132423864,-0.001193146753876409,-0.041467840127005606,0.012420385124377669,0.0700045176826055,0.07726644936047761
PPBP,,,,-0.0024772202849580468,,,,,-0.012809466911007868,,,-0.03471642835475516,-0.027541397432502997,-0.029294431992777318,,,,0.05297121309062066,
CCL27,0.0030043055459421323,0.13611823943028123,-0.03165792454365247,0.005565517287580305,,-0.022960735505173715,-0.010740765182661507,0.04963329773487526,,0.02494297075019689,-0.03644133604426673,0.0756491916381943,0.08705847428667542,0.016964665082552045,0.009613939316174578,,-0.02718545305437997,0.07733630711309189,
SERPING1,-0.0206433018939557,-0.04208824951227011,-0.002909919170734923,-0.10822348765779978,-0.01992131888777465,-0.001060635885138903,-0.03879769261387157,-0.0272673617974396,0.026005178603174917,0.011558786523121431,-0.137860416156174,-0.06635719903217546,-7.024356075658438e-05,0.044758601902810696,-0.09667876723224018,-0.032391484457603724,-0.0550209085257692,-0.014594176721031197,-0.07531238388573647
AZGP1,0.01642232767804526,-0.025944981121430847,-0.02836342581343832,0.11210589280209225,0.16006045975979036,-0.040252572662434725,-0.020724375586648545,0.011431880421065485,,-9.569503633285644e-06,-0.0038263301836300324,0.007220693770465899,0.006882798140673223,0.002899666935613509,-0.053029194970758115,-0.0529341805720162,0.040278704619924686,0.0006911356586557756,0.0767598877154219
INHA,0.021526358505782,0.08832147980681707,-0.02625650926748089,0.03339656544760935,0.06988166439933206,-0.018609485096545503,0.05187577433090273,-0.04602365542105261,-0.02357063119495203,0.013534299963365316,-0.004069120341703076,0.014116217899390866,0.02882181810569395,-0.025444382539046722,0.00016548925368543174,,-0.002536958177022211,0.01908188729752879,-0.0338790308536542
SEMA3G,0.008287966696471326,,0.01299801670147359,-0.015060976886993689,0.005098075184441727,0.06472517727615199,-0.020211893810380018,-0.007274197574712229,-0.018892187762073995,0.011019734304750579,-0.036441311265222015,,,-0.023474396121535675,-0.029364758636430014,,-0.013882313712986049,-0.03648245726698838,
OXT,,,,,,,,,,,,,,,-0.04120422269281356,,,,
COL6A1,0.0073043197477695035,-0.03223823902805543,0.0367106997407469,-0.06616777293363617,0.1320157226393781,-0.025694828691400603,-0.015213465590552509,-0.043038373007925464,-0.018923525367222273,0.05577243421030941,-0.09223720172426715,-0.08547633582646853,-0.13927851930973179,0.04754445244999827,-0.07626848571913046,-0.06670216524565806,-0.10065171069237788,0.11045259153971547,0.03312055981671199
FGF17,0.07741517846549084,-0.039873601043379094,0.0207079322763128,-0.03871905944197285,0.030496338298012706,0.014008245974905052,-0.02097654247402162,-0.03626133461188328,-0.014551759547688782,-0.025150123233408563,,0.04991097601748418,0.10501837359324742,,0.018504465473818617,,0.0446230660022424,0.017883759743200205,-0.03665643990911116
TNFSF8,,,-0.02969713185454647,-0.041196895594049786,,-0.013106062231548657,,,,,,-0.01949280779187845,0.01017574659423962,0.020625003107997704,-0.04692188361420409,,-0.03481397372109115,-0.034343323996585226,
FGF20,0.01894624957730183,,0.010107203618886498,-0.007246790901383378,-0.023486686645301198,-0.019845093768891427,0.005024315657110228,0.047012841690101476,,-0.008637147627416884,-0.0199224023205664,-0.04606799630947542,0.046855694175773184,0.03933178490357806,-0.031955937819120005,,0.013870688846657302,-0.0003896398802566861,
ICAM3,-0.046267012894733006,0.005989291353761366,-0.028514999805371366,-0.05102579728807506,0.012414866500035409,0.010229462672825717,0.02978717818236521,-0.03302087120144123,0.05110980439561586,0.04475561900979733,-0.03554075684727348,0.09652004304347207,0.017665174056641194,-0.03657548356130186,-0.025062579076803773,-0.0449611034081347,-0.016767953785383788,-0.0181262219532818,-0.017343311324999854
LAMA4,-0.0008258497214158971,0.07395910526109285,0.019878409324210575,-0.06717915678555772,0.11102859045731317,-0.00777945901902399,0.04586473079468149,0.013654852570763232,-0.005717570651903805,0.026797429575233504,-0.05400770132422547,-0.043161284229859424,-0.020680464037769585,0.0002145061595442998,-0.02270114561544877,-0.03603594659829881,-0.009297038476848178,0.0766687618893254,0.09464168779492901
INHBE,,,,,,,,,-0.016850195108656606,,,,,,,,,,
DLL4,-0.005530347616985992,-0.04602862105290789,0.06661396098635375,-0.004401111206989133,0.11454793687482323,0.02328681755344346,0.003602667385172335,0.04586360560727009,0.042508157525206654,0.06127607396963505,-0.09570680373076426,0.03223836398526656,0.04189807458578462,0.033543599463023877,-0.007529368966159059,-0.046173934454570964,-0.004178652397869597,0.10367485913656825,0.011384650046375584
SEMA3A,0.012419987953785024,0.004946089125033754,0.00037454325216648346,-0.021795704198251706,0.04403946323431941,0.07912105948691693,0.008648522140845332,0.015624468690290142,-0.001865241499110574,-0.037632303823634965,,0.08762514641924128,0.07244739747227731,-0.0458629465102575,0.05735927604343525,-0.08279501909953212,0.028849712255784858,0.044902572033964944,-0.016751459830612225
RLN2,,0.03388473203598268,-0.00942763749985348,0.013530704157546461,0.059721524284348564,0.06958584084281509,-0.036173973044179526,-0.005080596115606775,,-0.018221549378295777,,-0.00496261924016321,,0.04231792963200961,-0.012062150718024234,,0.018112695153952103,-0.01207496464299156,
C5,0.00314764490537218,0.07740068597308275,-0.03960234170815102,0.036157734777712544,0.09720740236492116,0.008334804557354924,-0.017971172049178013,-0.01413848346310216,-0.009016301209376123,-0.0002766398145919077,0.022310247872345083,0.005405482032194562,0.040396313754696773,-0.0019638698229456856,0.02221758635903611,-0.052417351726352146,0.08031690577141173,-0.005463645148067138,0.13049497814480718
COMP,,,,,,,,,-0.01990414543751475,,,,,0.047786785406950846,,,0.05277017962108419,,
EDN2,0.10545522942073769,,,0.0009073440291741125,,-0.016211544267328605,,,0.10063745252644735,0.021625681805756254,,,,,,,,,
C1QA,-0.020416225040454747,-0.11309806469676863,0.06134157306930001,0.0377725071347386,0.018887010000760103,-0.06825845751151917,0.0341133819638765,-0.026651658388545572,0.03113804756871391,0.010867046855113686,-0.03346028566471102,0.0009869874480406134,-0.00030631288670947385,0.06302677792904747,-0.10029617969590218,0.02296974260765783,-0.1387580216942938,0.03381642320987029,0.04259264478829604
UTS2B,-0.02055324030058584,,-0.02997012971017815,-0.036528410516755844,-0.017179078777119994,-0.011539778514534723,0.031649368358489076,,,,,,,,,,0.0131471419379505,,
COL9A3,0.03367597539112163,0.05908759342647852,0.007679958201796594,0.03545036714577986,0.15531668347215952,0.007880584178154522,-0.006778232180868575,0.0025482920468403334,-0.0333181060675693,0.021330598005083353,-0.011709520677701375,0.07941040010675589,0.05528528211777796,0.04883621523714591,0.022026039749634106,0.0675944466593168,0.1057221045996793,0.07684205753855279,0.02986017543904678
DLK1,,,0.0013349165889595428,0.03537754006918043,0.048875832693746006,-0.027247757206208114,,,-0.021225948776319243,,,,,,,,,0.03659010671202945,
HGF,0.03252129479597434,-0.006693307655221985,-0.024417993385091933,0.02275086462356349,0.00998144483053551,0.003808883848552409,0.004188695481209978,-0.03836120515979469,0.026220022153957363,-0.027753444810377205,-0.0342271716701883,0.013605686971225177,0.03834952190028095,0.004029077400382632,-0.01252435996383777,-0.043958825181792525,0.00034334968440499254,0.02194246866332245,0.07663551956670825
GIP,,,,,,,,,0.0037031515512673356,,,,,,,,,,
P4HB,0.004982704014317949,-0.058953088976749675,0.044058051369638,-0.01645641968692419,0.13530010023217362,-0.03952614150766138,-0.01041456116395585,-0.05709551165297055,-0.04933917827714293,-0.02719523350185199,-0.07495441811790284,-0.11818169806887555,-0.15222033248545064,0.03210201597803518,-0.00015071036560883246,-0.0021046972939614567,-0.09612510107171561,0.027590555372868603,-0.022423920271750723
ADCYAP1,0.050688854519287604,-0.061895716912546056,0.05474297231497475,-0.016198718978535833,0.01416761652324684,0.0029947640100992197,0.06559935256835896,-0.019630727451893426,,0.026030905470682483,-0.02240656416830514,0.07353563321771615,0.05975083437186209,0.012534417549214423,0.044730749334798585,,-0.0010831419993180549,0.04752492042393135,0.0682867288724723
GREM1,-0.02701648344921705,,-0.025903587891913535,0.0629213555815178,-0.0030589710344237704,0.05859016267182512,-0.012195832317615483,-0.05054205846798724,-0.0240087051764154,-0.03394275667554371,-0.07897749792502208,-0.0364524892804164,0.008999243747355019,-0.02782488635852516,-0.030741189582973304,-0.012592328333832179,-0.0151839910295676,0.0676276080836467,-0.06754291250783008
EGF,0.03616897130119486,,-0.03536038974664031,-0.028813003904596082,0.06619371710263491,-0.008406672374283643,-0.018693784471044306,-0.03910831436790396,0.14029404594642073,-0.033165236509737205,-0.02847402675626749,-0.0077897214720581,-0.0022325650026520584,0.09210389497678355,0.02975302178372569,,0.08644831079113206,0.048230429458377445,-0.049105466389488116
VEGFB,0.007712745719001747,0.05540195904902322,-0.0007680901260957258,0.02709652909290762,0.12411405591246066,-0.01590278394418732,-0.02831365179877066,0.019509166003127396,-0.001863317404545585,0.049165992212485174,-0.04397456637275827,-0.023404756994424795,-0.04483954158274686,0.04845158057657252,0.030389904491751073,-0.004651779811163489,0.0013469180921711506,0.01039777572541521,0.04062587038847781
FARP2,0.05194076372296286,0.0201394237632528,0.04675589284744345,0.010611836280949501,0.13015556841527798,-0.031781175276135505,0.0405083425006519,-0.0034424617818729166,0.03357846779973327,-0.004778698254143691,0.011426869585331192,0.019325368809216713,0.09309531604309305,-0.017855319153616902,-0.004564640680730201,0.04627079564836701,0.09098564585663838,0.05649678351610116,0.06629896884830135
BMP3,,,,,0.09209962234244556,,0.021711879598654026,-0.02985271154598917,,,,,,,,,,,
IHH,,,,,,,0.0029158276167998696,,,,,0.038216078828558465,0.04453760735951034,,-0.05258292950252507,,,,
LAMA2,-0.020853533854221777,-0.01011879123665408,0.021177723085568364,0.06335046040968764,0.08133212096680666,0.01976547310828595,0.03897532204645664,-0.05453019764832827,0.004283522527635705,-0.05177393609884192,-0.06574399138865976,0.03332272546338274,0.0377605896056339,0.01896361057912131,-0.04745539289926916,0.020746747944591398,-0.05710488754010682,0.03577880175415376,0.05373122039219369
SERPINC1,,,,,,-0.012346520543775824,,,,,,,0.016071174727157134,,0.04564911099201014,,,,
NRG1,0.021109222368998704,-0.02785110866379385,-0.052413056963674966,0.006793242175717941,0.023746460839571753,-0.0379184033811265,0.053092516313442466,-0.060062818075275054,0.021148214624693226,0.0126793345391718,0.03492965056734128,0.006597033448141102,0.09232481128588939,,-0.03981324605934572,,0.12911025413081878,0.008083078103481082,
SPINK1,-0.01086423072489335,-0.023548165413374664,-0.05371961458625033,-0.06267008393309081,,,,,-0.02270171594601367,-0.018221549378295777,-0.0215055268135127,-0.04875442386116978,-0.08528594200248907,,0.007218974920500525,,-0.0033308775071757054,-0.05753383534250924,
EFEMP2,-0.02733281136946887,0.0012209069991892443,0.046004408603143566,0.006667976848402641,0.10251916638475747,0.030535794655341123,-0.0005948342370744833,0.045567636400938256,-0.04150024267415965,0.04060232817504599,-0.06988469217473355,-0.03616080776399444,-0.017459968363509572,-0.02096809839206192,0.026580259290845423,0.022805719052178382,-0.007079996920365499,0.009262921434662575,0.038850314048545255
SELPLG,-0.02138492977216834,0.06621459116087651,0.020156862407319148,-0.033679487345573425,-0.01718568558702444,0.06274593613614166,0.01954010648515833,0.10186009332928835,0.08299418938794177,-0.03133051301803399,-0.010315138131253086,0.023544236945362094,0.06278459940569557,-0.004218315457150767,0.01788807454094933,-0.09056251958616665,0.0356187599839712,0.09296976029991945,0.046434804567656425
GDF6,-0.032604682756427465,-0.04871739592399153,-0.015093578207994321,,0.09414955131969759,,,,,,,0.055782117222250543,0.014589602660513734,,-0.03899039676701325,,,,
HLA-E,-0.03771340666478687,-0.06503467015478086,0.025135652035072398,-0.020226678231472256,0.04791744184039399,0.015182905545087786,0.026983831145242984,0.005355535174346851,0.024905556174398356,-0.011233569324845373,-0.10604127430324292,-0.10442976251121032,-0.08460153734571929,-0.03284724846450541,-0.10648785437443588,-0.07808254487299383,-0.11054808477763109,-0.0007329566532753935,-0.049833116849217256
PTN,-0.00337727537791198,0.13938402609199033,0.026290048871810964,0.11991386842323977,0.17863757580385145,-0.017193590845196827,0.03972311793282542,-0.05075260469550926,-0.014437110049348107,0.03447810480932715,-0.026555195759822934,0.08824922593529683,0.04680623972379797,0.048758227031029555,0.044180511455277495,-0.016063608016291416,0.1925244184507331,0.11846739113007836,0.02228575336836516
CD274,0.06505374745415252,0.008670043910515962,-0.0076313513003532785,-0.037639342037339235,0.018676518394800373,0.023831978684468416,-0.014466525783353877,-0.04988379768687743,-0.02410032212061712,-0.029987954998877697,-0.03798994603958445,0.028530185156766714,-0.0011901261270704506,-0.0193880317521343,0.010470335545545047,-0.029787095283269557,0.03355575348664098,-0.03155019567863915,
FGF10,,,,,,,-0.013625875333946673,,,,,,,,,,,,
CD14,-0.0016066702619757112,-0.10996254518855018,0.026091373240935682,-0.04240872770099823,0.04398750931798445,0.03708599049136256,-0.012135234216084754,-0.03576883117848144,-0.026562521672028678,0.025386722428155182,0.006801405152967078,-0.012649651505476813,-0.0001378772729199432,0.04408272203168356,-0.026612229201815142,0.012182465562435626,-0.06793192201023417,-0.06030042071120477,0.07200618072911476
SFTPD,-0.030990610725916468,,,0.046635390212674904,-0.055628315496686793,-0.021191110466946942,0.003747598108251186,,,-0.019031514203280007,0.01461860137359318,0.08402237637526505,-0.0016023439180719566,0.023832969295347704,-0.0019662310173802003,-0.043087169442973625,0.08586982081671742,-0.040374994425188646,-0.047704898198530486
SLIT1,-0.004441396520597784,0.16992773084326623,0.04524997505304489,0.03899036015550396,0.0950582502760586,0.0018377771491683492,-0.015334806276115807,-0.06614093876160974,0.1270942398676861,0.02954626472528133,0.021401513820077794,0.004214891995244855,-0.023317175103824576,0.04514494838054962,0.05413053797681189,-0.052056911242654436,0.11239149485562021,0.08556861306893863,-0.0007087238158334247
LPA,,,,,0.040418431880161074,,,,,,,,,,,,,,
CNTF,,,0.030086012787694807,-0.02176149139349875,,0.0935922460405983,-0.012195831263558466,-1.3896778597383056e-05,,0.04279575494355087,,,,0.08410738523768387,-0.0029048669404862235,,,,-0.0477051029077459
BST1,0.03583254025458512,0.023253038868516235,0.03029182059064825,-0.03470762529332003,0.10080662415263476,0.004847189025773278,-0.02290793937835451,0.024151781561150585,0.020508108973929882,-0.028257911297976494,0.11542255236024339,0.12011696764315309,0.07895537913772199,-0.00842204658526533,-0.038877534665981026,-0.03483079017017617,0.16709803821787234,0.03645889989208198,-0.024915037752888357
AGTRAP,0.025526609828598463,0.05445709556771629,-0.02140386754569666,0.002969742912222484,0.09791184425292435,0.010428485513830271,-0.04208450744682897,-0.04163389033190949,-0.008222405924936225,0.016167239933108434,-0.019917772610315146,-0.04698399615027863,-0.02583582212522423,0.06929227620067877,-0.01656826167225157,-0.012639570607547666,0.03188956777624228,0.07437647787435744,0.11385773944767723
LAMC1,-0.024121331893035513,0.011395170122638954,-0.006756106638639072,-0.07637172970909699,0.1128375816264749,-0.005906573496277062,-0.003516148630136797,-0.043560050979351374,-0.008847188168122012,0.036062544393404214,-0.07394530322350004,-0.03438501291529366,-0.07962642971138982,0.0396825682774509,-0.07614212932919912,0.035424585073117285,-0.04031463811083666,0.10924932335807314,0.014151809218590102
COL6A3,-0.0629678349500057,-0.02505097493435781,-0.012854426362403248,-0.013316710231973615,0.09281625271824044,0.12163296129843879,0.0011270354313125638,-0.03932685649199144,-0.008676116593530458,0.020183699749400104,-0.01077322521838606,-0.040778911059446844,-0.07040683900507567,0.03616033950621443,-0.06227120417498491,0.006233888511546242,-0.06337497915926854,0.011197793224925876,-0.06565089803678643
FN1,0.011525562906373518,-0.13608059923167132,0.05916838931268431,-0.10500928366445775,0.10209219748746322,0.012287266836618533,0.015929187246943977,0.01969456013263377,-0.02163378851951332,-0.023084745186151785,-0.08629123427789845,-0.14103856637664958,-0.17168751093146528,0.00563605497193601,-0.05619378409718608,-0.034635665285807096,-0.0936297218133872,-0.004029335166027339,-0.011902604585920804
MIF,0.02635020905248678,-0.011945696619598366,-0.04268730054408301,-0.020319093502499802,0.12184679248295326,-0.03948023411289781,-0.005024017172394044,-0.11404326696131058,-0.05638284120879538,0.05898142168514712,0.02389003624261967,0.0024082848059742905,0.02120198712848063,0.0643629619807653,0.13109219975602082,0.007265442358246213,0.10442684595351735,-0.05815774742301185,0.015577444624781854
JAG1,-0.005321028893527775,-0.054384105373888304,0.020650791004927047,0.0198931493821029,0.10406590137782816,-0.0461618531567804,0.00968480825842367,-0.05680703587019074,0.06339176838726501,0.05895857524993863,-0.0641478668475935,-0.005156251773897761,-0.0599523961122671,0.049525522347242716,0.04421689478867659,-0.01973640465514247,-0.05454602396309899,0.0033122927173269414,-0.05931787100063826
NID2,-0.00045540714189690006,0.08610304392967118,0.0007359431100909884,0.020309882578367005,0.21099808096290457,-0.007479366322655862,0.03136209307195998,-0.021549598595113247,0.041450753314061506,0.037101633211927526,-0.1164472703965686,0.060686994112974166,0.03953401024549706,0.028954716896891865,-0.0455307167090271,-0.017520310059171276,-0.07279375534914999,0.10885897188175331,-0.019894289665394395
EFNB1,-0.023128912906725172,0.09484390569069817,0.009584043421510209,0.043739999626412354,0.07097418571492822,-0.037948546190515575,-0.04904894098569993,-0.027446269861516878,0.048651712010645144,0.020775281760237803,-0.02657583204498597,0.026274071363101136,-0.005274198089736723,-0.033538213258687936,0.01065226625846533,0.044474272053814795,0.12997010735624973,0.02771771561349027,0.048594520230663726
COL4A2,0.0021453720947473293,-0.09311935981022677,0.12353597467845351,-0.0004261982894159149,0.10640593169608116,0.03128845556549498,0.03315150092945085,-0.005940554035165514,0.026618924903789504,0.00630454197376715,-0.08359763126358549,-0.022786373456991364,-0.09675649234073028,0.02526126892806655,-0.011841318986118668,-0.04505889806001144,-0.07402399441261232,0.06769394432443959,0.08289957791613749
SPP1,-0.041786885811162945,-0.09786464649557719,0.011434757055664855,-0.06694909336276399,0.13033350637771562,-0.021350168645207467,-0.011983024084943889,-0.027523170618473654,-0.023439773309059223,-0.01430414395638122,0.010651454442318709,-0.10155230410892262,-0.07429573860961494,0.10335247300535942,0.0007226413532777009,-0.027997459618980085,-0.04054232962237405,-0.037154532052873085,0.0811836890889637
PODXL2,-0.006280158739383641,0.0007793814208106325,0.0406548391084668,0.05807957027603858,0.07675142266857053,0.07060815733547073,0.019070387103287165,0.053771812978683914,-0.012046292746388125,-0.013283985424736366,0.020303083173598673,0.08029406607739599,0.10452965107494631,-0.006706753253946351,0.07410692863093064,0.029170357364729532,0.13714301597872247,0.013658518760716285,0.06048807287256457
IFNE,,,,,,,-0.013625874270807782,,,,,,,,,,,,
FGF9,-0.028741300542992614,0.025091243440815463,-0.012235917330820838,-0.022257863290271487,0.0862730328487826,0.0318900851929821,0.016036509457071836,-0.03197070582459191,,0.052992380112464786,,0.07818408594992826,0.12779374350163647,,0.07905133590130531,,-0.029957144414499093,-0.037123354152314145,0.03652069488549295
ITIH2,0.011381858197370292,,0.004648398025095277,0.037958643149350345,-0.023690988951527745,,-0.0491653943630811,0.03610686231437062,,0.015280681005507902,-0.035847781483148676,0.07482182655985342,-0.0041239141560499544,-0.002971574787608092,0.04022354398389058,0.07446181472823457,-0.025396038726533822,-0.05404138021142181,
ADAM10,0.001060082056432839,0.05263697452259482,0.031188082880404422,0.0399543738344945,0.03204896481127714,-0.012740220261227187,0.03592295636097589,-0.03996578778619996,0.008883933491474648,0.000769348073058634,-0.015168587067811315,0.00408344892956182,-0.07442869937587097,-0.03279584674501474,-0.015212563105232328,0.042457146129673995,-0.036694457604038944,0.02231567581913817,0.012654766657311972
CFH,0.004756962361064808,-0.09313249818082714,0.053274580660199654,0.0056685884411898785,0.05876669141845311,0.043943491140224486,-0.024420717122559922,0.04101810502313753,0.030259942542302545,0.008829108848697273,-0.10362826281969591,0.102489172869384,0.014974255721893764,-0.027969366594803764,-0.03637157120106327,-0.022544013568152887,-0.0642237745432404,0.03619140634527719,-0.06165354378805124
COL4A5,-0.04786753570470384,0.041060047921098866,0.02295971748396859,0.07708452988573891,0.13039111796606181,0.04597344102707753,-0.0059788403817623865,-0.04953792401403942,0.02968668468074729,-0.00999920745735583,-0.08423705182036678,0.07144105013437764,0.07437424958675232,-0.021300920663350154,-0.018114195406571842,-0.038725658503731664,0.12334627347514093,0.08412421719394547,0.02769559222402932
LTBP3,0.0005897673710208343,0.03608109255813211,0.056588080848463486,0.023142383579068403,0.0226467499708358,-0.028379404354370686,-0.021258476046227135,-0.004498468174451869,-0.06600604564914424,0.01359521970216014,-0.013423663697038346,-0.06427940317485102,-0.07567414259295033,0.01743527104965984,-0.028765593597267398,0.06000233649614497,-0.04855367031550168,0.020688373876923467,0.057127214416769635
GNB3,-0.039095658884798684,-0.007226848845699883,-0.0035585851917035835,-0.024044016578495208,0.13818771591128493,0.028875958974591387,-0.01803603941395215,-0.0514234114361468,0.029005734419716798,0.07142797570798468,-0.05211086988676346,0.11224806255160785,0.059728481241195945,0.022495395680795543,0.07108859788700678,,0.1118994935457014,-0.034818341333892076,
COL6A2,-0.005511384011388905,-0.1045568036120214,0.026455374862283037,0.08001016605793893,0.10436514023967305,-0.022264817155167236,-0.025059683264530758,0.03512150603095515,0.011728852292809937,0.016969120864410457,-0.04634393851782493,-0.11948968916569767,-0.12417178625396565,-0.01494352857291436,-0.06644664429436531,-0.06315109853837224,-0.09125282753976408,0.03770913376461283,-0.030586153974723206
PLG,,,,,,,,,,0.011252385113263869,,,,,,,,,
