,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
GNRH1,0.11846520966597271,0.015317927023238994,0.027751426512505527,0.03203876855586682,0.07852397039604365,0.04348358004551366,0.014064758169059872,-0.04389276638075201,-0.0029054223407490925,0.010758390926133617,-0.03651403285393679,0.00859505303838934,0.04522589178387129,-0.003643375060304115,-0.009063902456912411,-0.020729140059063105,
FGF8,,,,,,,,,,,,0.0795829436190906,-0.02769045362065333,,0.014838521301841724,,
RIMS1,-0.03838433052383591,-0.029847956619128473,0.016488128377559846,-0.0226828845626646,-0.07603073463115596,0.007558542975130748,-0.006934764883399193,-0.10794386189134937,-0.010794459592881929,0.12065249305096981,0.034157510659642884,-0.03287434824183631,-0.07685519861797817,0.019313896000119905,0.0013651613420486734,-0.03027991755503327,-0.08171566750068106
FGF14,-0.02636349347180041,-0.007135421856115734,-0.008254974874854784,0.0010408116138098718,0.06526660217179249,0.07816532472518342,-0.03667783265848635,-0.1604932247317761,-0.010338934414265255,-0.06427059503265879,0.08029620628386147,-0.0018730391229448088,0.019028911291903212,0.04644855767266165,-0.08078644559240603,-0.014667162884378481,0.01513211802389998
IGF1,-0.03872083392420594,-0.03725784539810301,0.09848080884222955,0.013878216171941451,0.008385575511650178,-0.033560587166169366,0.02941033078026307,0.11090412922864938,0.04909247463717556,0.10826839765862846,-0.042203532025243976,-0.012457525348725707,-0.005878830253763893,0.014405575912357976,0.1567099001001993,0.07010657171495825,0.023944373789571018
TNFSF10,-0.008964162291607736,-0.007458796825157914,-0.013140908283900824,-0.0183538889054014,0.07152085271887372,-0.007458761286903437,0.06783058752443945,0.05060988527487212,-0.008822987186285674,-0.06546767920845502,-0.0015055456441797855,0.04793570640261551,0.056199607092613915,0.06575740106299773,0.014181956920199607,0.0004028367897843813,0.03804051667992197
GDF5,-0.015824481264198442,,,0.03575586446071756,-0.0013489515390129269,,0.0006031556063924593,-0.04609124602791566,-0.014025911741831806,,0.013885065801220597,0.010782158407497931,0.026343484721043867,0.058987630402085704,-0.012265957471714394,0.0544062161116771,
CHAD,,0.05712492110840767,,0.08358860990571657,,,-0.05345878543217969,,,,,-0.013463999185522215,-0.07400174220391247,0.010292370128323798,-0.07568072414423223,,-0.01744620789778149
RGMA,0.005210501114563655,-0.017277413943519296,-0.053801414528165566,-0.03280364171732669,0.07941368778320443,-0.034748397939065555,0.03439071776890759,0.048947408429661,0.031062667628993523,-0.11350849063357582,0.06759077992448466,-0.03274410373601541,-0.00010037019302937622,0.07157814832136193,-0.1032153629558317,-0.08657250691728544,0.059840164424838804
CLEC3A,,,,,,,0.032141992834141375,,,,,,,,,,
WNT16,-0.03297941394979306,-0.022273679669916578,-0.04723131070187757,0.03126341022044716,0.02255859244891231,-0.022174848398031095,0.020393640915446726,-0.059258820309724805,,,,,,0.009885388860392254,-0.021654278339754158,0.06242654077272855,
CX3CL1,0.03786244390670717,-0.038481407510606136,0.026143916634988055,0.003954655807218543,-0.03969475442903974,0.022080564287609263,-0.09064557209603989,-0.12575243951847023,-0.035657655769246774,0.02225617211092591,0.05631578191366065,0.10510134898297449,0.045308725071369765,0.03360073921958274,0.001974221482424724,-0.023865746395671253,-0.011228741879621923
FGF1,0.017368806725961822,0.03801860682363712,-0.004702661600621351,-0.04426161979646396,0.027772531790410775,-0.02464557042076341,0.04980670347224071,0.1278864995467795,0.038068479108619074,0.1458209028377814,-0.0631879076876095,-0.03700409999300632,-0.03577895336725213,-0.041019620677230216,0.002455587413992808,-0.0013412135040683465,0.03202947926531526
ALOX5AP,0.03315836753976731,0.013893528662553455,0.021808127923654903,0.08039527385338928,0.12940456598241423,-0.009939509007489024,0.03413615324720878,0.21325032456357287,0.08682911111037141,0.021521675931120057,-0.11586096198696855,0.07662855155344987,0.07267369596327894,-0.017391479411609005,0.18057246383000145,-0.0035696220532750265,-0.006056362809584714
IL1RN,-0.024684349018860883,-0.06688234331295231,0.006092063052177911,0.024075394440462975,-0.0025297229259605204,-0.01897554663317995,,0.14004616964858,0.03033438569177333,,-0.06558725435646273,-0.038319996496150796,-0.0028498345408993256,,0.026794115691944013,-0.023037467637628612,
PCSK9,,,,,,,,,,,,0.06094289123889678,-0.02677068673629119,,-0.005598783365439028,,
FGF23,,,,,,,,,,,,,,,,,0.11565950017427153
NPW,,0.05978112296328886,0.015122868032522033,-0.012691593753960487,,-0.017883723097723576,,,-0.016777343076639313,-0.05076686722640631,-0.041459044947993566,0.10491324921058316,0.050046533526323086,-0.058362274609120246,0.08532343152974621,-0.03536849397065047,-0.03922935952085786
CXCL9,0.002882483647877078,,0.013970299148618477,-0.028239957403302693,-0.009249957127122833,0.017677712608528434,0.004372985804065955,-0.026280445348782103,,-0.059114489153458155,0.02721158253669238,,,-0.029818593490497425,,-0.008630201581013701,
ANGPTL4,0.08414304549476877,0.08439753688146291,0.012834636934408172,0.05153381216947625,-0.059203492779229344,0.019204424596255945,0.009273322654634797,0.08827772760130893,-0.02515350719435433,-0.016127743738150895,0.038855277860719906,0.09027912780242703,0.15985287610535917,0.02867473169375948,0.15000224975035945,0.01600592293034945,0.04758860615571089
UCN2,,-0.008844529329582003,0.008502754740334172,,-0.022050882325383398,0.03536192585535903,,,,,,0.11169394431329084,-0.011281001102992117,,-0.009905895858553986,,
OBP2A,,,,,,,,,,0.032220930266847546,,,,,,-0.015772853367679925,
COL4A3,-0.02074130188602195,0.014778175634984146,-0.03044760180006706,-0.04990821183137534,,0.04083951660075724,-0.009517201851053179,,0.05231943491450627,,,,-0.03671054794369896,0.050304452935683495,-0.034715609792032684,0.056952698496592014,
NRG3,-4.4919671180252227e-05,-0.000916558633295144,0.06205340737460056,-0.04824854263660032,-0.04824484756395237,-0.013200285063940479,0.002681134271590553,-0.08217487687236538,-0.05096636466076525,0.038781400840426514,-0.044794273905599764,-0.034666819827824234,-0.02109922362195319,-0.0011117158580187033,-0.05515869019012892,-0.004976188582362644,-0.017914074470587873
IL23A,-0.016909888758868608,0.11142233442728953,0.06218865327996598,0.11099846887845555,-0.026975737089747206,,,,0.03573824229198665,-0.02572726463581084,,-0.02342084131970752,0.02537658699137157,,,0.04889068906451263,
COLQ,0.03194902682169435,0.012757741896197317,0.011096538272912503,-0.01769394052913927,-0.002752267510614936,-0.01779480663134024,0.004650789318525123,-0.0510703410472719,-0.02211188219448583,-0.014984045689359696,0.09569450474570335,0.06010129191759689,0.009159025321582241,-0.01119002907773607,-0.024035535972866204,-0.047150098792831115,0.049721653032038876
SCGB1A1,,,,,,,,,,,,,-0.030519938835596783,,-0.060757788753897,,
TNFSF12,0.04728061847999379,0.09825672209424971,0.0016272253009618058,-0.0016126739538882549,0.06927232519518041,0.04706060539053917,-0.0026246190611178602,0.04212339468456235,0.07225883678787784,-0.09425524065336927,0.018628401821572896,-0.032661253045060894,0.005684423071074481,0.1066666205791011,-0.0032991299156463192,0.03041619035199431,0.034222236276548836
DKK2,-0.017712299270212943,,-0.005366663165181511,0.07357749289981114,-0.039271263904500905,0.03286495512691076,-0.02640319868965474,-0.07075350786544904,,,-0.041636070741920536,0.06899106752930446,,,0.08732640104327677,-0.03527568141051386,
FYN,-0.008324572114721498,-0.10516360407795296,0.016550996396299367,-0.0624035055834289,0.06564750493432177,-0.048593675939923975,-0.0018020916743323608,0.04998490399694579,0.02262188196719812,-0.006899526873982697,0.053614772495726826,-0.08652466652548974,-0.07788933662582284,0.030218576627035556,-0.19687019110104448,-0.04869076278624063,-0.010768026205754025
ACE,0.10042193280955439,-0.05048081728205111,-0.08326896698748268,-0.012634257736186124,-0.009918977806487593,-0.02668567492489684,0.003644921905849528,-0.03635193859054182,-0.0070926756572414346,0.06910350684387818,-0.026116779835150192,-0.0368911020624549,-0.04644048104950568,-0.060985014746931736,-0.08535725352634195,0.026690231131264598,0.06098944455097781
IL18,0.02339666698374652,-0.02456065752289134,0.08857448709667731,-0.0008199177223974319,0.023530831493801276,0.01808228489497117,0.014983317135696101,0.11803534972685086,0.0034740569328510313,0.00901323696540685,-0.06840758032465864,-0.011276467639831091,-0.05202935506867393,0.009576690926421265,0.09370883891240143,-0.02983311117336147,-0.003346180109721593
PPBP,,,,0.13600238583982177,,,,,,,,-0.022479874998185077,0.009199321575863678,-0.01118702490037629,,,
CCL27,-0.011215442810953049,0.03009868043191556,-0.03486906175481199,0.02875412554168986,-0.03310588180163849,0.01151278504145524,-0.05412783151189482,0.07153783254218395,0.07660601843311902,-0.02673754008530676,0.020440926945315054,0.03190215509240701,0.0038670568507231918,0.02671589886264507,-0.0876623339886618,-0.04050135340957137,
SERPING1,0.11113556069307198,-0.00638253406929545,-0.03263326731159055,0.07823347208356901,0.08813402392564056,0.07656182185402213,0.018033519890993784,0.15712353568775045,0.07494981045146458,0.0025877549861123518,-0.039027569523163705,0.03900377735776062,0.1505323548748651,0.05270208636421418,0.09800089578258436,0.05853775842382495,-0.017217475841424083
AZGP1,0.06869507043997844,0.036811192148394234,0.06959364915782904,-0.03368448861698315,-0.02556726349662069,0.026701259172609352,-0.018184864660509944,0.07334462440143354,-0.02632221272628968,-0.001321427825397458,0.010403460979389744,0.19967019896511656,0.21141392193777325,0.03988666782719048,0.45200764458807097,-0.023394519557833136,-0.0048621187362671405
INHA,-0.021511128672033537,0.023852351410618974,0.008603477533909028,0.012275429336914263,-0.023578094274635475,-0.03677734210720402,-0.009011087286710883,-0.03246692182207813,-0.05675969460554324,,-0.03626317883863027,0.0457887408637995,0.06556803826712267,0.07666747267331746,-0.014149969543539474,-0.030693287415509914,0.06601362189693062
SEMA3G,0.039926088487330175,,-0.023916883632530354,0.032170999844446435,0.04366189744134073,0.005530247973810889,-0.0775338625087296,-0.008575282499703697,-0.021436680716268627,-0.010286393730285323,-0.016666881462991053,,,-0.04248921866483824,-0.003912223475150347,-0.015409946121698546,
OXT,,,,,,,,,,,,,,,0.03497645979961688,,
COL6A1,0.1255497357114993,0.10163108911150248,-0.01855085544047187,0.07320036035761732,0.1368917695920307,-0.018877597639644344,0.01397961913803504,0.0402832850918633,0.027173304249287978,0.08512126703898928,0.043759835389620486,0.22195137173980756,0.18406816142459373,0.06375741777888273,0.28640286083220584,0.0189871746426722,0.015096199861999305
FGF17,0.015365996022535943,0.0018794184361720567,-0.003273109726987407,0.007578159263600327,-0.032476272606880935,-0.01957652445659232,0.013633952615778452,-0.06970894811624889,-0.019943706128544174,,,0.04323736890117454,0.02618456033072615,,-0.032148748798871196,-0.015026691621267437,0.08453545855035004
TNFSF8,,,-0.049718768503310536,-0.01325011521865215,0.015831603566305186,-0.01653701404626757,,,,0.08655953634444949,,0.11603325103781816,-0.00796613209134858,0.017256249980505425,0.032943457386014424,-0.022913912577279295,
FGF20,0.054798292233646545,,0.027975053827937114,0.04088250253095614,0.014081734242161475,0.04698898711024994,0.017372626824418164,-0.0017264268407935913,-0.018340539540730477,-0.04706686721810893,-0.04096650682006264,0.016784827953380908,-0.032792772326531966,0.0020824985977531078,0.01000509109834378,-0.02586949433711586,
ICAM3,0.01247970402587538,-0.02844965415243869,0.04007080212281001,0.04881412954625318,0.05665134096371764,0.037946675145367016,0.016440703972399957,0.016634553074933552,0.030873253587039823,0.030543081881676263,-0.041082504625068,0.10251024840207233,0.03038909323146409,0.03152060821444566,0.07249789802048037,0.06265540037953207,-0.0601010324961723
LAMA4,0.07206800639497501,-0.04878303402002857,-0.11651422234644997,0.051558705179599935,0.06454582120186848,0.0001565499298918228,-0.021270488236975874,0.01445655428216234,0.06413542766863814,0.03575848529225011,-0.030306354619981254,0.11595691999316814,0.055391250846200765,0.008879102878496008,0.3446414363706496,-0.009313478118817076,-0.01579364532782533
DLL4,0.08789184855175149,-0.04342890632052993,-0.04036039227975103,0.03012672313604733,0.02614376353680149,-0.011685058320526173,-0.013536546680758038,0.06282305240002657,-0.018916901127307838,-0.0022204107416747363,-0.02184834619836349,0.021273808532923787,-0.011209658580840533,0.055368620426138555,0.0022123282026998785,0.04249443312798502,-0.05618458220834053
SEMA3A,0.04034706795124745,0.059143044627221544,0.0401911815903264,0.07594215664700066,-0.00614163469319582,-0.010362977856152897,0.013206002815529033,-0.1443295186815403,-0.01863286371828504,0.04545373290472548,,0.10386666518836335,0.06206555491285461,-0.018488029230989793,-0.008592398136478545,-0.018012256870846906,0.1497597064363372
RLN2,,-0.0241438538664312,-0.05017582024194983,0.008357479310750777,-0.026724357915136682,-0.016845013793322244,-0.019869273570595855,0.014878319700027936,-0.01444944116714119,,,0.043383338499510905,,-0.0023960670666207536,-0.0627753070382199,-0.017342488006474033,
C5,0.019252235769045264,0.017478067331778285,0.016636742985575895,0.01364492895114271,0.029854727780585334,-0.01362504153027022,0.011380449914343893,0.013403976631037076,0.0016357426461983098,0.020083122384202446,-0.01900353267927484,0.07069324241491741,0.05953621564388787,-0.017029880231128794,0.009465019006906113,-0.00134031899133368,0.09810870271769559
COMP,,,,,,,,,,,,,,-0.01128809623878507,,-0.021423637258298187,
EDN2,-0.01267167271872659,,,-0.04040736266792015,0.08253293538084622,-0.020455460269001267,,,-0.03808101744104158,,,,,,,,
C1QA,0.06617396867722679,-0.09652244860072562,-0.12112953377541799,0.05037261235134555,0.07571903841959197,0.014202965218089988,-0.015554703190727583,0.190492837827301,0.020865700468313243,0.08767617970866998,-0.030855875782525615,-0.0014399467746684727,-0.09585748646308827,0.014055542286480949,0.3430776658224505,0.058270181089585184,0.12775534346093886
UTS2B,-0.013560118246792855,,-0.05017581995368397,-0.021309879536224346,,0.004583644587391047,0.0038431661271847617,,,,,,,,,-0.01847838672099852,
COL9A3,-0.041463635533593654,-0.03400691416195925,-0.04862221484286756,-0.09699614623167721,0.09157053410879434,0.004676010422305864,-0.01928464830634358,0.14355469153389158,0.04143575223882168,-0.10980361214836594,0.043294243805474246,0.17412823040431813,0.05041533742830486,0.03552172773584906,0.05940136769406612,0.010045820857134194,-0.0019226431071466396
DLK1,,,0.06652692222647315,0.025457063756087358,,0.019797956454751908,,,,-0.015006682723339205,,,,,,,
HGF,-0.03434375780682611,-0.0633776628480538,-0.030043201482880543,0.026659110251695706,-0.0625923124271293,0.02168584372838866,0.031410258110420745,0.07587717012824874,-0.022008104780086055,0.015023193220301238,0.04658716941504055,0.06040161046554954,0.03533395733798657,-0.055669871404386936,0.12200028238165977,0.017131528585423203,-0.043006022657795025
P4HB,0.03996752590629929,0.06838342521743097,0.019534555286736106,0.04546104114257449,0.09405721331691343,-0.05796638765697227,-0.0024277691715591863,0.1599619517312549,-0.002636072098237463,-0.012537373451837594,0.034860756929464325,0.1525367919288892,0.12713355152110406,0.04703404415188688,0.21556731839620433,0.032410354608829926,0.03882904111690649
ADCYAP1,-0.02526498723710243,0.030572361771308586,0.002980810368960596,0.026280502509020524,-0.05220687702898614,0.012624250408333575,-0.021648727696590975,-0.053999656548593865,0.04484817822069164,0.050890462819959084,-0.046074697671748814,-0.008140203342454563,-0.05769365897408201,0.015265176838422852,-0.11557195870344364,-0.026568255216315048,-0.03398267463696337
GREM1,-0.017824280007734988,,0.03152238187063414,-0.002820897666525565,-0.011221484271386285,0.03859265996230281,-0.03799778272847048,0.11649866096439572,0.011120825270376852,0.07627246979121984,-0.01744458825502563,-0.0034994161422147113,0.06588798804164091,-0.11904386293692834,-0.04194914364793378,-0.006724302320208298,0.08144777839648662
EGF,-0.045197128204992804,,-0.015516810786131287,0.017942335971352225,0.04675800674106276,0.02239745525644048,0.029735828898588716,-0.05681407518132831,0.04022590470659849,-0.03470893900388018,0.006041370658005684,-0.04087393507271348,-0.008053308210865624,-0.03879916565177476,-0.035549497999101204,-0.05824644623985321,-0.05131456768863287
VEGFB,-0.03065164972459166,0.0653995775428618,0.02502616231493157,-0.0011906264670084276,0.08949483596667604,-0.03273418887132213,-0.015467652247919298,0.05950996333833015,-0.07825425284180622,-0.07850112874008215,0.022829477018499404,-0.004547075817626674,0.08666815794388434,-0.012507863589934689,0.04757749436638939,0.04944807568171922,0.04630947387142086
FARP2,-0.03406449928047992,-0.03216061775924559,0.029984008306996456,0.016918389336998275,0.0723907297123843,0.046408537580297615,-0.014243409562467772,0.043411363528133635,-0.0034895393177648234,-0.057818999570074275,0.05137922380747027,0.025824594944528517,-0.04649114788344834,-0.017562620430829057,0.004690911490843394,0.007310574436365884,0.05893119933460486
BMP3,,,,,,,-0.0001229260716271806,-0.017342710655715105,,,,,,,,,
IHH,,,,,,,0.04600526264986812,,,,,0.020395354197667807,-0.0001494859087851441,,-0.03813213043468317,,
LAMA2,0.11931820596411515,-0.014719702821807956,0.038567911734846215,-0.005039039393326018,-0.018707476787040763,-0.07468089588431913,-0.049633723902850486,0.12216576062897842,0.03573699715426789,-0.046311068581034856,0.015508962720731791,0.02149919996057265,0.03490324189422997,0.012955564888101522,0.19195457953249395,0.09943525225455464,-0.054408741857407995
SERPINC1,,,,,,-0.015578636820712397,,,,,,,0.03228805409626546,,-0.0025460131740726016,,
NRG1,0.006326907132960856,-0.021617015264697507,0.008095412681691186,0.008652356157387658,-0.028411510505053028,5.2759078889670825e-06,0.014560098096357853,-0.055135181407314195,0.020937397748038992,-0.03185473805817228,-0.03698335184614667,0.1231779983394127,0.07303302999786301,,0.34575735779271605,-0.009072574181394899,
SPINK1,0.0005525233098987554,0.04813550110930251,0.06973391195257907,0.05054223140225412,,,,,-0.01444944116714119,,-0.027012877138675014,-0.06200670658429897,0.09278027052990673,,0.017073866543108527,-0.024174721540158168,
EFEMP2,0.01063735135189604,0.029578345019190624,-0.030675971283064426,0.02544669699307619,0.08844779231436098,-0.003582359295256691,0.04673592570392869,0.09882036705751084,-0.03500632168829172,-0.012240417902256258,0.04894661455630196,0.11155758465797823,0.1630072612073386,0.06982745240357499,0.09064517301247968,0.0703651090733225,0.09295146068738609
SELPLG,0.0423232824670937,-0.023225067347396527,-0.036471776853497874,0.0004015563534977855,0.06899402534198928,0.047658392379787376,0.06944647027337943,0.09681073073868782,0.05862919571475721,-0.011151070122103719,-0.047381649062904395,0.06009801465712722,-0.011374121629726322,0.03804223301228593,0.02841359822323196,0.029433074399378898,0.09262374546549118
GDF6,-0.02151112657227689,-0.0296106946213119,0.02811807311110428,,-0.02672436079789793,,,,,,,0.07653132780087044,0.05416203335003473,,-0.038393387313190745,,
HLA-E,0.059639929860948834,-0.031766519676355465,-0.03726250055967173,0.01069890475472093,0.10528601557877218,0.08971571931339464,0.019822238662523983,0.14817686454925086,0.012498497540450558,0.13967503078375842,0.017853959644765688,-0.01800882714226376,0.027715765962414266,0.009288449178462952,0.1590306879183435,0.0833331820588224,0.006957464054828769
PTN,-0.060606953784290346,-0.07193835799953853,-0.00856809447597743,-0.10273450397418554,0.11377350421994903,-0.016238890829306588,0.057273669741706106,0.08054372778195018,0.039372726761297945,-0.10602596122750092,0.15275669664455543,0.07937516312962191,0.06257372064043971,0.011985957337391122,-0.20771261891611906,0.011099229576480013,-0.02914297141363187
CD274,-0.023415540518685284,0.18855470018611414,0.012521485482441325,0.07029555716718751,0.08575913865327398,-0.0028415120524957257,-0.013582651331865576,-0.014260052737328645,0.03464732143864992,-0.03736601063339155,-0.039943903146767906,-0.0028645512380594974,0.05054853925711252,-0.0009536036774306745,-0.021215868448177157,-0.0007610210532320685,
FGF10,,,,,,,-0.008892791472413909,,,,,,,,,,
CD14,0.09395794166694714,-0.10383069222667189,-0.09340531072185776,0.11103968445953166,0.10625308645914504,-0.02475530897489221,0.006658498034211968,0.23175315865266471,0.03244920009964406,-0.008929109226355548,0.006177103606831487,0.028433358961902647,-0.015886778288811493,0.04791791892157742,0.3072593747217299,0.06306336739250319,0.05818261558953516
SFTPD,0.04928766454730459,,,-0.003360330942146144,,0.014134908360783795,0.019345137059880776,,-0.024431119370050047,-0.012096354493852048,0.010713662222550852,0.0028587792490676776,0.012887464162639774,0.05691143173785657,-0.024860210517179716,-0.04159520190215889,-0.049850992316648905
SLIT1,0.002670290240259205,-0.0484518398421715,-0.011039900951297667,-0.031183341599182637,0.0035599657481959045,0.021384211303790323,-0.035051740698757564,-0.16969656588800366,0.015770784551748622,0.032038957754955105,0.08201649143087002,-0.01673219871285325,-0.050872001593169326,0.0805248641474559,-0.14670441420885671,-0.0473798168545864,-0.07891568847188753
CNTF,,,0.022730329748824007,0.02757772107478679,0.12737366382227586,-0.013279515693042353,-0.012672873765839117,0.04962982993353263,-0.016777343154425996,,,,,0.0409446670899442,0.01678730492965515,,0.0735718765163468
BST1,-0.015978897405791455,0.00292312503224788,-0.04418246493160159,0.03764900520487386,0.04850954594789313,-0.006206866359708522,-0.03109704704942882,0.07311240291800479,0.00516347407915124,-0.01851209748118289,-0.011609251810607985,0.03348594418781098,0.05843178023554449,-0.03965386492018961,0.11126657508563642,-0.03132673381306862,-0.0513145788730162
AGTRAP,0.014137997226502289,0.08469458198473803,-0.04072356007129494,0.038248971851502396,0.05126508393955241,0.07272356506395085,0.042499541150360094,0.1292269941076863,0.08685543218068079,-0.01718827416351951,0.041300464196697015,0.11485755774356622,0.11699450098800697,-0.0426687959484275,0.10658437935598448,0.004861420148237918,0.08322216797234484
LAMC1,0.0784460865718277,-0.04483140662853363,-0.03012114819919331,0.04849349853148437,0.06782536556715103,-0.022763632445910998,0.026125612733747985,0.06672636174546683,0.03282376422707034,0.06932320604602041,-0.023725753913961627,0.16877197957633844,0.17143641475311105,0.034662556910474845,0.3152042864494435,0.08662329466435029,0.010000462967390895
COL6A3,0.1424711797553917,-0.015614805082810417,-0.10020098332177801,-0.004379054348870406,0.016439471098373,0.0036744697606459495,0.0003164848810761497,-0.0029111094805011773,0.038288955354730175,0.0037228308942914737,-0.03149698579013381,0.11077097363978021,0.11873345784525806,0.0014285978043765577,0.19486080898871333,0.0801949087627015,0.0826768051805171
FN1,0.10202481928156208,0.09688774526366825,-0.12406264852590522,0.05600096347891794,0.07146469418922907,-0.0569260308231073,-0.025335691863372433,0.07391275344876955,0.05553041821317771,0.10006709637673039,0.004418742443686791,0.07633511729424684,0.12661699269443769,0.0408315678005697,0.1611306117702969,0.051587693817585406,-0.03827653463176245
MIF,-0.05816734062701525,0.10738827997021022,0.0009761140451838508,0.04639902091647798,0.004330868417359649,-0.05818182831761186,0.022077635500231455,0.005468891589454974,-0.02985799229185941,-0.0037298499234380365,-0.007898656013727358,0.03980615421694741,0.09126704785628333,-0.000713922704470383,0.01209762166658139,-0.054013947203744785,-0.03025216906499544
JAG1,-0.002998895981075798,0.0363260639775865,-0.05537192900218132,0.05522744202174705,0.14850543689977266,0.019225486792578222,0.05413631850259448,-0.02476582090954466,0.0753067894991192,-0.09179743764357401,0.030174247255788923,-0.06597300946896464,-0.058650455862261364,0.06339685094407645,0.10194119620163346,0.018272842078862327,-0.027772875900013514
NID2,0.028837988142555386,-0.0390040886232042,-0.094131038978895,0.05754969642547201,0.07954959251842993,-0.01795433729779418,0.04439000021680338,0.12372286229524698,-0.018195012078695207,0.13571831570743828,-0.09011095371982454,0.05748113170372607,0.02408370036282301,0.04798168957455724,0.19546066097741707,0.10544671880883048,-0.07841285994507347
EFNB1,0.021537670076576657,0.07000691715203576,-0.014764289339832192,0.10471568100715263,0.052326591146765467,0.06556111979899383,0.09094699195194982,0.02358675913106149,-0.009860042570107414,-0.04170399800402827,0.0015192016987912672,0.06935589710779752,0.06751291688629943,0.004874569256055196,-0.030028412786561844,-0.06902997171526704,0.04854805841226874
COL4A2,0.07366087800057908,-0.00505490685513372,-0.08789574382529454,-0.006604619245713441,0.08285072164515117,-0.08624711338488943,-0.028531787881554003,0.09554603305577902,0.05139782729180483,0.09704399358388986,-0.040735261128540014,0.04111734949343946,0.023664137561769587,0.02858937621437865,0.12192371831213156,-0.0011566141535996636,0.12447277958967985
SPP1,-0.012410334836908987,-0.08978260719235508,0.09246968894750623,0.10519928747183653,0.11516214107405157,0.031382984474958256,0.07061806370038692,0.2586683836422856,0.029085385880029593,0.029684708351731037,-0.03816753501024232,0.010411559670510334,0.03557810851337722,-0.114988789271755,0.26197748026111806,0.015888489512473923,0.08741243012801539
PODXL2,-0.0273960331106883,0.0061706081526105945,0.05400873443797828,-0.021890449285271892,0.026375641163385068,0.04383425029021199,0.006807192231230354,-0.06287888214299706,0.007511090700316019,0.02090342311630677,0.08286313360910089,-0.053702261266095674,-0.020173924134488867,-0.03548996413285309,-0.16535316469302988,-0.024220064129102038,0.052667544154549155
IFNE,,,,,,,-0.01481117231962475,,,,,,,,,,
FGF9,-0.030358663686617555,-0.00802006179186504,0.01226544309882954,-0.005970925127471022,-0.0649038856548029,-0.039766750629571905,-0.0093713171526474,-0.07068407140753229,-0.03133184088125545,,,-0.04979292001214634,-0.04573252108606342,,-0.06034580180029132,-0.024546107323582842,-0.07893533417528978
ITIH2,0.012146085191835878,,0.007297930862109841,0.02451008619134998,0.0017717003516502985,,0.049810654256475934,0.029774196790358705,0.03521893384590403,,-0.030926590903459766,-0.012706675136207395,-0.041378918025377645,0.03561051390508877,0.05943296483299695,0.05410091394234264,
ADAM10,0.0557047688326566,-0.008939460282651445,-0.05345549432346681,0.023587489288371653,0.06655040607958809,-0.0014716418494309436,0.0036238651323355015,0.08586467705139482,0.04511579266312062,0.0009284051154299763,0.009730546767244592,0.06627157229127624,0.004811054154012099,0.0059420265753804095,0.06344888855709985,0.020581791197684662,0.05718693503595193
CFH,0.10990148058622316,-0.051614777454564505,-0.016518514869344633,0.0476904515174328,0.02880056662584483,0.004210812227365923,-0.024678862351396113,0.06475097440011278,-0.016086133843186228,0.03340308349488985,0.023084512487716535,0.025869189143347817,0.04144064357549565,0.008672408388843762,0.03471135643264593,0.11278108425891067,0.00097350418397142
COL4A5,0.04103087150800273,-0.032085289920978345,0.007671192250524908,0.04498581851679281,0.04401234862206295,-0.07164454898962705,0.03127862999398927,0.11870747631692731,0.02175890839523959,-0.0805065615001359,0.025277311920188124,0.034667030590757666,0.013427907231293392,0.008379985086287678,-0.034606566723354784,-0.06444976375823114,0.027450543680950658
LTBP3,-0.005120444552572495,0.07850805732254755,-0.032777119825459035,-0.008825267142378645,0.012577674995719703,0.0038943217939085076,0.07600326059360948,0.0478453490058093,0.04564607782731909,0.0408403359140023,0.015000396475692885,0.07061397387789027,0.1397403875404717,0.04081836498754925,0.1202970855946447,0.010117671896555994,0.00577941156796207
GNB3,0.02120423010472624,-0.020396307925059892,0.06488350411321595,0.0593088666667833,0.018302931501019706,0.10404199235413121,-0.04426985655121834,-0.06887246127524486,-0.016786503027039802,0.041079055132376745,0.047307455428839094,0.08914916187547288,0.10035326680011064,0.021421591319072654,-0.07388433621604537,0.038512427191357154,
COL6A2,0.09991602622642018,0.14352381101224365,-0.08372133896315002,0.06984846158602548,0.016747249463371038,-0.024988216591718262,0.029754053872521117,0.12364055799436303,0.06859607180243271,0.01078662561007782,-0.018001043419930737,0.19823861430364692,0.1666383457307219,0.01587720604482915,0.27290315954912714,0.05418777416157752,-0.060947747896845816
PLG,,,,,,,,,0.043722789924047864,,,,,,,,
GDF9,0.01544326667269068,0.08969220527170021,0.06735189702569279,0.030450853585237646,0.046293299962635225,0.023519774035146664,0.02196153435764633,,-0.022020653691402995,-0.027599363308096928,0.01639712666378002,0.08780661630779973,0.07593674930327247,-0.04693267663211167,-0.05510618286047606,0.01707521838196017,-0.008327933369368637
NCAM1,-0.02903157396627268,-0.03674777071215129,-0.015421286496649587,-0.1328125522836608,0.0034974171568811874,0.03802822983108444,-0.05319522288307794,0.051458956499973105,-0.027103411932734564,0.03635027335919781,0.0675451983058608,-0.07689270918537995,-0.141003535376351,0.001664452403847742,-0.03982347006376539,-0.004170319105799366,0.10838559599185899
