,UKF269,UKF275,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1
LUM,-0.05584185272128445,-0.022380239579230268,0.027333863249593315,-0.0418248767270619,0.023630244312531933,0.029093376260650117,0.11354056993029281
BTC,,,0.015952684965401323,,0.038417326497404175,-0.027782689751177477,-0.03605381521576098
APOC1,-0.06407416584124322,-0.015321636903305727,-0.03241646188154934,0.11570296288347252,0.04737486263114388,-0.03854983493997837,-0.05355362231747023
PKM,0.022435949251765015,0.03856958045924479,0.05001255830826265,0.04071328579495652,-0.045884766556479634,-0.01858429708799742,-0.055962232428938066
TNF,0.06171414728302653,0.021214437449514796,-0.05615470600515106,-0.040299070438146484,-0.015482213062987707,-0.019018334139216872,-0.02800478318556842
GNAS,0.11189927524296972,0.022317240075301618,0.025874642122428498,0.051544241713111845,-0.0616320986564608,0.012274184070209578,0.018834835300678778
BMP8B,0.0224997315679759,0.013012034001759407,0.058087386195732366,-0.07246350324279467,0.018922053581775095,0.023096927022550912,0.05291322291195997
LIPH,,-0.009065562139558126,,,-0.015718352730064274,-0.02120380639375948,-0.037977677711895655
CCL28,,0.06677288698455916,,,,,-0.01452083217211164
PTPN11,-0.054329056480395946,0.012145907635585264,-0.01211101011479382,0.005617811448335382,-0.012993657926093341,-0.03248729808202883,0.04897629650287788
ADAM12,-0.015846838283864736,0.04167017487032755,0.05001902019324026,-0.05060091060660737,0.011473622158334643,0.04540326855805897,0.05477933686154646
EPO,,-0.009484823663760245,-0.05042168415604849,0.011467997583511063,-0.017070532491595042,-0.0033314193047960087,-0.015441698218856596
EDN3,0.06376949033791834,-0.01470100888886866,,0.14456544999451773,-0.02919373126413637,0.033513020594710605,0.030931645109113698
CCL22,,0.009627939023327143,,,-0.01932016608799942,0.06322012455546906,-0.02386147025822225
CCL2,0.019538815836455187,0.02204987340554774,-0.014770988428292603,0.04334906190141084,-0.024239411313361846,0.024796603893455484,-0.02773506842695155
DSCAM,-0.0033586859198670702,0.0036256509959842823,0.030712405510647533,-0.03584224443501817,0.04047336519589264,0.02795591038617412,-0.054268637983724374
ANG,-0.05903595147882337,0.010620835393678672,0.06684300793631871,-0.031013676628583904,-0.01484746189702152,0.009103738754396865,-0.002404632168189635
FBLN2,-0.022244401582404975,0.07342762284218647,,-0.0453830569529426,0.016486583523479814,0.012012839954350124,0.03737050310971122
VTN,-0.021621539682653807,-0.01558250011413178,-0.05346124177361087,,0.04834459617223158,-0.015485264285154532,-0.02518283231121152
VEGFA,0.02250271742834305,-0.0182003526320258,0.009289595391822086,0.08472834619524824,-0.06448756138672658,-0.0167336411402092,0.03514510260186692
F10,-0.020856399213914183,-0.010399904147458906,-0.033214051051379125,,,0.07989766304710516,-0.027262236884931835
SERPINA1,-0.020742428386442014,0.008287821831431588,-0.03363209088697457,0.1283810905103096,0.006295812843825004,0.0012379326901672803,0.06034294862912145
VWF,-0.03885108137321694,0.005197159311449782,-0.005827941381555653,0.027744344493902093,0.042767417134130445,-0.006239345953701773,0.07728031732403937
GDNF,,,-0.04844895745298445,-0.028088893375062648,0.0551923959577842,-0.02794171988370533,
VASP,-0.013296995861041633,-0.02402908145285951,0.0224028300886929,-0.05555973454035245,-0.011770748730606018,0.04651882590519986,-0.014790017688235438
ADAM15,-0.039849984987037415,-0.0090338471199387,0.0025198978779852653,-0.03344839595059895,-0.023241426669275908,0.05789040062488685,0.029788925832232967
WNT2,0.11659310603869721,,,,-0.02117430090612383,-0.02261746025286857,0.023480355841125223
CALCB,-0.014178822263024915,,,,-0.01853138617763621,-0.026786672701411655,
OLFM2,0.08501206631058,-0.02314439376931058,0.012075562744119547,-0.06438251734803575,0.01952468780187277,-0.01461545850968476,-0.06714008190270354
MFAP2,-0.0165630402819281,-0.024908961125908645,0.0070246150235486315,-0.01173675566931075,0.0372494661783508,0.12545316451666888,0.06675628614441163
HLA-C,-0.08078805923321292,0.040994479004027966,0.029053289546504216,0.03303232223741768,0.024936294314207498,-0.02377125258431538,0.027299913664401643
THBS1,-0.02775796679842453,0.0007182802787861898,0.1175950341156479,0.012931504910049955,-0.015862923795060734,0.013084107571088108,0.06216157122377702
HSPA4,0.0381279429324181,0.015068604051579058,0.07286024407681899,0.08004790468647442,-0.02056825365304322,-0.057743814292597395,0.004946691940144686
LMAN1,-0.04577901876811997,0.03512387126583614,-0.06875125119263378,0.026051775387564056,-0.07712047565230071,-0.004676371951997395,0.023383752028406982
LYPD3,-0.021995373531052846,-0.01327951603967292,-0.02017403415199414,0.04158009985408918,0.026768195369355645,-0.02329928715054224,0.048633037576933866
APOE,-0.08112593268295515,-0.03504228207532173,0.09201974894689832,-0.07970408560614138,0.014478210271489522,0.01841964083511251,-0.02719116875808628
SOSTDC1,-0.006631541541339189,-0.010821215234125747,,,0.06490712418934007,0.1103891369362163,0.008288078836203644
ANXA1,-0.0721264072908657,0.012195366053462633,0.046485924190783304,-0.04200654084680109,-0.0556659025674777,0.007315291460811136,-0.025988091603952632
WNT2B,-0.05293761065762814,-0.016604322334401022,0.030830389859370817,-0.046303456269433205,0.06772648152660986,0.11683044862385876,-0.023456967922700266
AMH,-0.029089436109995138,-0.013671893156018727,0.06002638447262261,0.08841686210943951,0.029056839078676632,0.04172359085127064,-0.038551750730274906
GDF10,0.029290342270933852,-0.01277335196173966,0.08431920154422573,,-0.02632286158058384,0.05138162067556953,0.050196493527849426
EFNB3,0.1274557169181176,0.02222592067150038,-0.0493307821070032,0.019815482309788787,-0.024115829396846852,-0.04012628361077077,-0.05562797391285151
LTB,0.06302786336580891,0.053001272229673296,0.03409345734259794,-0.047659641065844194,0.000668140905198542,0.06576352387037138,0.012555225197511398
ANGPT2,-0.0703652685383111,0.0077303097029776495,-0.059849682660019485,0.008121095340228937,0.029418183718999815,-0.03174521424037197,0.07417743034505
NRTN,,,,-0.028769491392457026,,,
ADAM17,-0.03585299243475354,-0.010500234296790594,-0.013222337799790878,-0.041718737723492036,0.015295424235108233,0.007200967964339426,-0.017595950213385524
LRPAP1,0.02041547510714002,0.031937632582897495,0.06080990321514279,-0.030023990658520412,0.037464274088757486,0.006745231876076619,-0.04508392126807764
NID1,-0.060014297043744086,-0.019416095886999104,-0.002165305347738859,0.014402393618422243,-0.01721776769018841,0.00776526241973586,0.07566108236763411
MST1,-0.009248461194435613,-0.04609218297166166,0.012870445716143222,0.11486261436077176,0.003060559157140912,0.045722089969419004,-0.026516219939686905
IL13,-0.014362150524790528,,,,,,
DCN,-0.03243569969044274,0.002808555276882401,-0.012865667378169587,0.06858337242575979,0.03056934755706891,0.03276209533394308,0.1057045054775974
IGFL2,,-0.011243783405843505,,,,-0.021819906989703288,0.10051175901040542
COL7A1,-0.04042480532829841,-0.020862592212895093,0.04779927582375945,0.026478609458934124,-0.019088478025947406,0.03784857191206769,0.017697169476276968
CALR,-0.08486375338624973,-0.03555862240325688,0.021625526139696767,0.046167550493896946,-0.01988959314363398,0.006331022224570332,0.0772213750676081
PIGA,0.061411251568627444,-0.037521885686206964,0.016030717044193607,0.02943330065329184,0.007520139002264952,0.0010367455798042876,-0.038051867520849034
CD200,0.03353033103304991,-0.024598655151021782,0.031848717923509975,-0.09495634115393273,0.036053166677115105,0.009107207253249254,0.016275053080096788
GRP,,-0.01745733428112098,,,,0.018940820204483608,-0.018322571118604115
CDH1,-0.064173727197413,-0.010435962455126192,0.08625914920234361,0.04236373748021482,-0.010618819612232279,0.08234281988880159,-0.03106958850064416
LPL,-0.06352595770842631,0.012400392103411267,-0.01892970791108946,-0.010746732030068908,0.04131752290058409,0.04037970309971439,-0.010103202472742758
SEMA5A,-0.03561370989311453,0.010201098826288828,0.0700435782088185,0.015192335979665777,0.039093241819082095,-0.019066803073878365,0.058591886200890446
SEMA7A,0.010070499193797643,-0.0013565212365749101,0.11538076897372469,-0.06310999658609459,0.0008084531707508054,0.022535282561776507,0.030411839605964122
SEMA4G,-0.0020747355129384997,-0.017411835733513993,-0.06655496240026086,0.049935055303454386,0.0611028829316799,0.043120861480411735,0.05311439639497248
SEMA3B,-0.07619887118646636,0.019897385856428376,0.09766180207919661,-0.07485297572505731,-0.056041754750899744,0.06119844732851238,-0.08291352162431086
RPH3A,0.04989714708774398,0.08222599919180107,,-0.041543724787873396,-0.014798829537051226,0.03900971398758203,0.03502352094360022
JAG2,-0.025230150036198468,-0.03601721666941931,0.06509179607255568,0.013118363493379014,0.036759123440845844,0.022762193529897737,0.014376803662507022
CGN,-0.03769313258542303,-0.03271439484366787,0.02565655343702605,0.006604274964852368,0.09080765601895958,0.05182557194882104,-0.03313613438882653
GDF15,-0.06328309724677494,-0.02340090273812285,-0.027699473475430586,0.06456737733182895,-0.00429159468910876,0.03355153312299687,-0.04178215639126264
SEMA4F,0.023863244070375954,0.08070600182670137,-0.02457792025180677,-0.08467487450362232,0.015555021000974473,0.09257248971112506,0.02283195838395137
NXPH1,-0.04514640457951435,-0.01814527601153817,0.017552801634389298,0.03560896407305612,0.060462797738511584,0.008260866898850973,-0.022579992874131358
ARF1,0.0958818307022697,0.030241036855173733,-0.025367809469035232,0.033907925860889726,0.006192792995614693,0.022674249102731223,0.06250990423613177
DSC3,,,,,,,-0.015441702906022285
EBI3,-0.026521054554528172,0.004286268337637563,0.033488115102953006,-0.026154502472649607,-0.014319329518975844,0.05074111148167525,-0.06812610543626282
TIMP1,-0.002793057469594499,-0.01219664772419858,0.0004343530614802406,-0.03866984589284498,-0.033725039181348636,-0.012211109261334683,0.0860012503795985
SEMA3C,0.12926522862765968,0.016370872911094465,0.054416293793613964,-0.03683852037972075,-0.08154504363009978,0.027859142735361858,0.00877743474264221
GNRH2,,,,,,,-0.01673318962154371
GAS6,-0.06646350547361964,-0.04563486711821005,-0.03474600047002167,-0.055586284801513,0.03249727260401242,-0.005294018873896869,0.011872428037918931
MEPE,-0.005740682084059703,0.0020640213481023066,,,0.047004427399669854,0.03402611196877929,0.055005950495169924
SERPINE1,0.11159734790581019,-0.006234506015217174,-0.07635363261996232,0.07504478232403397,-0.04680884921180349,0.005554969863605548,0.07391414060711712
RSPO2,0.07090471207093804,0.0028654849013709893,,,-0.0238705169599037,0.03929016272788669,-0.02137457297964719
SHBG,0.06418581984778982,-0.019097897926113057,0.04090114582033083,0.09372986646902734,-0.02557828484853421,-0.0255746469947297,0.018799881187528917
LGALS3BP,-0.08513080488594242,0.031152989050211823,0.13011321096881454,-0.008171545137738143,-0.022182030199452737,0.0013028461375203262,-0.037521423638956566
LAMB1,-0.046871067141989894,0.0425846355892751,0.008792509162813269,0.02093438170756362,-0.04502601056024133,0.030793003420378606,0.08686573639056737
SPTBN2,0.07839531099285621,-0.023988133786861907,-0.016351674656746498,0.062479403643323335,-0.009313198337455447,-0.024440231552482324,-0.027423263629456678
COL1A2,-0.02569468278804197,-0.03941244639593621,-0.029501172188556052,-0.0008867520236773789,0.019471255781791107,0.0028916980044703324,0.12635748584210843
DEFB1,,-0.010017548826249863,,,,,-0.00514415543173076
SCT,,-0.009207361851341755,,,,,
WNT11,-0.013993246139234418,,,,0.06242426036635194,0.07002404924679649,0.05919470150196933
LGALS1,-0.0011747149553824694,0.027756077745580966,0.0664930118248865,0.08026296299909587,-0.0273134650941292,-0.003767673635209529,0.08974216667757957
BCAN,-0.08170291806516207,0.011805141493470795,0.07877823136944151,-0.0450741772609321,0.041663144871793775,0.004715184514305364,-0.06882854576862199
ANOS1,-0.05721456255625815,-0.01180701681028454,0.10473301138787444,-0.014504104675947054,0.0431317155459752,0.03982044762318806,-0.08413600791866677
EDA,-0.01673121168429984,-0.014427029565534663,0.11797080825911853,-0.013974675356991127,0.003977542932449196,0.039802106544527996,-0.013160970416569722
FGF22,-0.012826651319302393,,,-0.034649405554676035,0.09611478952649559,0.017940492110727898,-0.029594615288816507
SHANK1,-0.012203744078781064,-0.013477027292621261,,0.042148588920480186,-0.030596385426790933,0.03398197794363459,-0.027529442833640907
NPVF,,,,,-0.019320167383014047,0.06677903216897867,
RAET1G,,,,,,,0.04643735092408567
TGFB1,-0.027790332055892753,0.0047238793682096904,-0.01973651656214625,0.03779456972015153,-0.02415348520193399,0.034861603102846986,0.06906240713631145
MSTN,-0.054650363332531815,-0.02432569737341343,0.03420187962194054,-0.0011518388497745657,-0.021876041353777326,-0.02813082411565075,-0.03723763283649773
WNT4,0.03844880200762315,-0.014148200848407394,,-0.028769485249629693,0.022912526904553122,0.02987567794792656,-0.00831472630111222
TNFSF4,-0.023085325989050692,-0.02420773950227928,-0.01471814426684301,0.01550901346691214,-0.021239560361907432,0.06428576254131718,-0.04455552633577158
NTN1,-0.04190598113493311,-0.056317257840168375,0.06125368455241212,0.0049400770467326405,-0.03306262430552744,0.01171324123733407,-0.012678186414992604
CXCL12,-0.017521433788651623,-0.00840855338954714,-0.03570211342460016,-0.03922203870032279,-0.007111801250065814,-0.005835262543365272,0.08388038341886563
GNRH1,-0.0231560839423473,-0.021354744501591492,-0.014190133586613788,0.0008542981466643689,-0.020284892272527055,-0.021367861321225583,-0.007810205257418963
FGF8,,,,,0.019660780776294663,-0.02593123944367956,
RIMS1,-0.019656395406648212,0.051448123882534065,-0.07778649465352325,-0.03241044875852082,0.02482269509396576,-0.019416001145169018,-0.03329817617852487
FGF14,-0.0018145537987116073,-0.002814393762051819,-0.020198654919702255,0.05575932561795436,0.01497189283301126,0.0009748501917196142,-0.021324999701131588
IGF1,-0.011359404243960832,0.10319439406238165,-0.0466830919291999,-0.05984222709216124,0.03868085589545365,0.016199041486283414,0.020165180088498772
TNFSF10,-0.016397956645122527,0.00897933373898138,0.03432477276107645,0.025857449405764853,0.013192677551907972,0.014253483090240287,0.003163290094414638
GDF5,-0.022606490270941564,,,-0.028088877688701826,0.10839396567554672,-0.008984688775164128,-0.0350407299123071
CHAD,,,,,-0.00427528759861152,-0.017376177276981743,
RGMA,-0.07669915496156819,-0.053615373384923413,0.11661355074967131,-0.006497103687279804,0.02830335519671139,0.008370863304981933,-0.08476057601245865
WNT16,-0.03670716831756966,-0.015838266362832823,,,,,-0.036175217485965215
CX3CL1,-0.023687075825250443,0.03895184236722157,-0.005756534150895088,-0.052369198347770915,0.02002222502857957,0.023490313428901084,0.006710352414986041
FGF1,-0.07084324709689192,0.005468466025481382,0.017770128393800357,-0.11418458818391666,0.08378534358032483,0.05110083673401376,0.02768577724793392
ALOX5AP,-0.09270697795163077,0.020891998776761865,-0.05060085546906121,0.08286121283658718,0.00848698116217293,-0.03784737096338096,-0.04683155073056395
IL1RN,-0.013027969378194176,-0.024908958414945184,-0.02840358413194161,0.15342635299838384,-0.023875197340655366,0.03335558283864915,-0.04835953776685768
PCSK9,,,,,0.034609150628750696,-0.01991922142346939,
NPW,,-0.012773353165563979,0.025982178755015784,-0.006462764238926983,-0.009342106208075594,0.11123877494676691,-0.03889397457121048
CXCL9,-0.0157565783723775,-0.024851110373147852,-0.02765428992483325,0.0024648979224548046,,,0.13350320735740903
ANGPTL4,0.06202813910672135,0.014808267201695624,0.002123935020307627,0.08797111009154866,-0.06663911233333251,0.014165427962215562,0.012071051293972583
UCN2,-0.013805305767135402,-0.01442703045528903,,,0.02876458801059037,0.014930820174820647,
OBP2A,,,,,,,0.0778018984433276
COL4A3,,-0.004221673643725828,,,,-0.01576248633473328,-0.028057454968632416
NRG3,-0.0034602919516439627,-0.015522591472380562,0.08771038475031584,0.021593582142780288,0.033971260289033106,0.08445334955608252,0.02670003098832635
IL23A,-0.01688858945971181,,0.02385408671986415,,-0.016852242236287028,-0.025582015456986653,-0.025038990810400945
COLQ,-0.01954143941832175,0.018697005807161018,0.008673168867777439,-0.006560774131186874,-0.0303370809949515,0.06292708404006692,-0.04147260330907311
SCGB1A1,,,,,,0.0720210526085622,
TNFSF12,-0.04938220168205959,-0.031110279338207106,0.0008660477694100656,0.06921789576527995,0.020076596537987323,0.028356039353438472,0.0030586042722855716
DKK2,0.007070633050939523,-0.014791303527371975,,-0.024434620606382268,0.0014137994023477596,,0.008481732713624627
FYN,-0.04447126885444986,0.03242695725358582,0.08964887792699462,-0.0367360525404211,0.016861823223272534,-0.006590650643636558,-0.014233220375423567
ACE,-0.002603317984650396,0.006289697237787213,0.04472730479185164,-0.009404179038796383,0.04269945177552278,-0.015569180143711286,0.08454366164186947
IL18,-0.09912015313023138,0.02052299609880358,0.023389828657203664,0.08110182468848107,0.07150097883046246,-0.030124937085582545,-0.002202922840445376
PPBP,,,,,-0.020633949963336184,-0.02357982756870218,
CCL27,-0.002203656538851496,-0.020692723201454922,0.042108444034770376,0.19093294439711275,-0.0383038720541139,-0.041434074658825225,-0.0026983027178279716
SERPING1,-0.09111117595742839,0.016152101135052232,0.005038805677841676,-0.020313570202108083,0.017566806211818758,-0.09225268242821054,-0.018081822920177838
AZGP1,0.02095238839889433,0.027258334109339807,,-0.06748779584239512,-0.0038305839237273744,0.048814239466605305,-0.036851052875445704
INHA,-0.033102577369704976,-0.01568261231906807,-0.016473443975067406,0.046087308454624595,0.005181560576265744,0.03578923643994592,-0.03375275015205127
SEMA3G,-0.010932551082087384,-0.022878923556414785,-0.060220780005625356,-0.04397613788161154,,,-0.0006334871114252912
COL6A1,-0.07808933229258515,-0.04747067774975441,-0.0005384433093517795,0.07166247169199218,-0.0194553459945941,0.014286528288912958,0.11418263515417446
FGF17,0.03641822163250109,-0.02095961267565463,,,0.06252139381614005,0.07691704169692161,-0.01652453062581586
TNFSF8,-0.01302796948949096,0.0343349857280669,,,-0.0035407770382082,0.03451559860813826,-0.0161459295742926
FGF20,0.016943457654398753,0.0295446536231239,-0.0388546882479348,0.006249338902800173,0.011997734045701423,-0.03405368872316181,0.0026703840197045206
ICAM3,-0.05796165347309194,0.027875429238184615,0.006511738750448618,-0.006082479082164174,0.026932785860608408,0.03788712997393192,0.05343120970303834
LAMA4,-0.05751399112202041,0.00535968103058116,-0.06289610303489514,-0.005810868690014175,0.04167306349807738,-0.003418534912989085,0.11133002185942287
DLL4,-0.062232148768924286,0.01881037628313024,-0.0055482659614540155,0.03042043308928207,-0.012190711821126483,0.0023224854262592805,0.08726425829799705
SEMA3A,0.038637355902740166,-0.007286246430742023,,,0.020554705578029086,0.06252806627302829,0.0334800991516352
RLN2,-0.016731209527345404,-0.012031460624006769,,,0.011745384709303006,,-0.01907116226337071
C5,-0.049280834694890814,-0.01655237792554781,-0.03602951447841691,-0.04238781032233214,0.04944378692982569,0.020606082829706208,-0.0501669043406447
COMP,,,,,,,0.012411873316506457
EDN2,-0.01780600975629089,-0.01461020262684421,,,,,
C1QA,-0.056936498289219,-0.02058894273222496,-0.009387702867322448,0.047834023731767775,0.02358691885863482,-0.03862399103011253,0.042795776410555146
UTS2B,,-0.0103999038947841,-0.036890726624865665,,,,-0.02032028572774121
COL9A3,-0.03562278957461711,-0.055566801034457006,-0.02426860141045785,-0.07482486670880989,0.05832312777501756,0.020078134728379344,-0.06905730912802824
DLK1,,-0.03209052694112148,,,,,
HGF,0.04871167134815644,0.008085842523095296,-0.05042170187217721,0.06411680175130845,-0.02437753269689619,0.008002338239184467,-0.05479620963850905
P4HB,-0.08243146090913649,0.0033195440382909115,0.0771856573055298,-0.010556184823241506,-0.023893249316416596,-0.014560843354152326,0.06115191554471766
ADCYAP1,0.06622467141448354,0.08255999036343724,-0.042102337499616484,-0.027039481322367838,-0.004551548186757137,0.01134921447083255,-0.014618872633178773
GREM1,-0.018501949456253285,0.0038315220166694522,-0.05119435879787304,-0.0650454138256335,-0.03573472030243627,-0.021123489090797518,-0.023891145413687257
EGF,0.0002922583558575529,0.07531991098532499,0.15926822138163285,-0.03436148928793731,0.07078832765138217,0.0869758330954956,-0.0640523682121194
VEGFB,-0.07459265724702414,0.015812548643121805,0.031350462985983166,0.029521818749670196,-0.041884117248733636,-0.017333723743004213,0.021233974356129566
FARP2,-0.018381083639751272,-0.026296826068646206,0.03341011522230167,-0.03867204120057308,0.04050832270463193,0.05717421928204257,-0.06367599819374312
IHH,,,,,-0.02026651404544368,-0.02319922002675519,
LAMA2,-0.04629201316086222,-0.012285894295855687,0.006319168740116556,0.03360900013305486,0.04323578959262888,0.014811029088744898,0.10020708367911844
SERPINC1,,-0.011126957673279335,,,,0.06457043217936975,
NRG1,-0.028694638009759348,0.008379604415447715,0.007746581620011435,0.0720542892400696,-0.019144854326601846,0.0011277802574571252,-0.06960369374839145
SPINK1,,,,-0.02595214001726364,-0.032840261714580814,0.02177689358703094,-0.02658442300735921
EFEMP2,-0.06155393995972413,-0.002110752955155942,0.07589720358554206,4.561406509910716e-05,-0.0023019487535602683,0.014138333390805306,0.02138156554166143
SELPLG,-0.012648218849841781,-0.00036713055318918523,-0.04131972793217153,0.0019999233525544863,0.005500446086922805,0.03037127255992828,-0.035881836209220384
GDF6,-0.016731211332143954,,,,-0.019435362704414646,0.044094365901960746,
HLA-E,-0.07427997862536083,0.012713227601010487,0.10972515695518377,0.011285860612593238,0.00802574816211069,0.0004771025002612434,0.04763915432944893
PTN,-0.05752232816465241,-0.03680896180780158,-0.06987959846859736,-0.028945319358003888,0.044455369103960765,-0.017142812981561385,-0.05887321221625736
CD274,-0.05138091194108727,0.04324310031286543,-0.03142964464849867,-0.04584497777790296,0.03862174386534048,0.020877108285522698,0.020486342674064465
CD14,-0.07271958178904181,-0.0004435504464977185,-0.037250637506753316,0.0005842271803883996,0.018533143238966897,-0.043174820959173243,-0.023879056003357654
SFTPD,,0.08165667471397799,0.03097416054752639,-0.022234122311405775,0.02101967134153422,0.062388549936443743,-0.02698343339741118
SLIT1,-0.11295708918528616,0.04636755800361198,-0.049995755057413445,0.025639303195077998,0.06237345075418435,-0.05510879353117978,-0.04322134801628918
CNTF,-0.017505096212842172,-0.009484822756871613,,,,,
BST1,-0.08829808269286658,-0.021205493492331952,0.004672073742502507,0.03002843855885495,-0.02753742837427893,-0.021745683925054323,-0.054213659768009
AGTRAP,-0.06843699367097539,-0.009769368169836033,0.05558098084088823,0.0009421322514241517,0.025420113298561857,-0.0203775527826078,0.03858578749525855
LAMC1,-0.008757882543163113,-0.014784167786794372,-0.043271481039033624,0.06562563854450859,-0.0296686083665763,-0.014170628417599272,0.07071324344280698
COL6A3,0.0876440072517794,-0.01966503294869322,-0.06774613882686563,0.016540050143770964,0.005802759845910689,0.03500877010273543,0.11679665682802372
FN1,-0.06060144794464776,-0.04254761840720013,0.001711440147874153,0.06548301224608336,-0.018851392275466533,-0.043092454370545305,0.11679647217656501
MIF,0.0739689896497965,0.02895457095879682,0.04757656391011062,0.10648190507083284,0.033371895455597114,0.005254573031668464,-0.08095543915649055
JAG1,-0.04565426207268573,0.013627588517398637,0.054185436883134916,-0.0454187210880538,-0.022923121029969955,0.023654235840590777,0.03371729186540426
NID2,-0.06354506741494795,-0.024966706277451844,-0.042258106463084553,-0.018556244515961707,0.04383027203067101,0.005663122903723061,0.05012498113419984
EFNB1,0.02920320710357085,-0.007368120220750529,0.11430474762312433,0.07025624084812317,-0.03370436902673524,0.00029359475525359176,0.039644190941695794
COL4A2,-0.0778302739142599,-0.001496998499709878,-0.0010218968797836275,0.017021837793496145,0.0034899718914083435,-0.01722016759159072,0.13392500433758578
SPP1,-0.10249995414469353,-0.0076033194593384985,-0.08338770011978852,0.07463655855556156,0.003251179004219076,-0.02665322267936738,-0.012238766613483588
PODXL2,0.0276268790055723,-0.0237977947036755,0.03645302086697624,-0.018040247773244544,-0.009422027322787909,8.627949297378991e-05,-0.06186117435940536
FGF9,0.0322006533134646,-0.0331892120181817,,,0.04625855229260704,0.029699301333683443,0.03759193378826357
ITIH2,0.0714379565086688,,0.03540787400864972,-0.011070558339218438,0.038805111656128745,0.05666267593395282,-0.008360720258058644
ADAM10,-0.04898021409427933,-0.002046911902601705,0.005315710883975475,-0.025113268310231845,0.00670341530525354,-0.036241310563179134,0.060718966432082175
CFH,0.01944059569225672,-0.04764480381639833,0.0984616170676347,0.08020559923658341,0.020065531628716736,0.05496608357597578,0.07486621828186782
COL4A5,-0.06660414951936725,-0.02274010213477081,0.010512241394617462,-0.010103701218177922,0.05497367564340677,-0.015085430120119776,0.017168536267890062
LTBP3,-0.034397579625864295,-0.02658254386103479,0.06094419324290849,0.03236095969978223,-0.04886604150647974,0.024441261476666205,-0.006990531108473672
GNB3,-0.05439981184424024,0.04968013318017603,-0.03156048296128331,0.027707655191764734,-0.02326860123535498,-0.001441566030546981,-0.021661803937862763
COL6A2,-0.038092597910492236,0.02303960412049449,-0.03021152582055382,0.07546733983828624,0.012883297115117334,0.03355764745129255,0.0959074303074198
GDF9,-0.037825274607747164,-0.025807770525669304,-0.060476659438609776,0.07407386459865599,0.06522603152729016,-0.010213439483088439,-0.038893975526537276
NCAM1,-0.0473404746062243,0.039490154183582045,-0.04650885520111384,-0.04961729298363368,0.001561558102352464,-0.06882257288005043,-0.012184948095412994
APOC2,-0.030806787383584135,0.0037354236618216585,0.0017691734122286021,0.006743163480813262,0.06493180360209105,-0.0287588250835653,-0.0738434669920011
BST2,-0.05869691957467777,0.03806760778482956,0.08911694309323034,0.03905111975094408,-0.03578265567675077,0.07128240569702553,-0.06688905929697611
COL5A1,0.047928045691266456,-0.014801229437379078,-0.009724665701917903,-0.03603141439078656,-0.0446647612031065,0.00972184019449658,0.1203675591964867
CALM3,0.08785588215781702,0.010592222429142645,0.1155342271232441,-0.10523375029699775,0.0611723987850552,0.024482785958163247,0.0044178322679321105
THBS2,-0.10023904538129845,-0.04385531107016121,-0.002100902899529776,-0.017346993670130047,-0.016440125512939836,0.024190787515125694,0.03063314349246743
SERPINE2,0.07101317361223473,-0.04889600382535132,-0.07362279682124111,0.060992520878661804,-0.059335188358715985,0.011235807718468063,-0.002494452148369071
EFNB2,-0.06183513764903803,0.03409486394337567,0.0270020378184907,-0.0015065019493101877,0.04498542071042196,0.028602334504667738,-0.060402744397052184
PROK1,,-0.01532288753105219,,,-0.015482211471315665,-0.02099475008110496,
MMP9,-0.05904859920277285,-0.015838263727238292,-0.017331070872745696,0.08986790236012275,-0.002554735639457756,0.06540869876052506,0.08908439329063714
NPPA,-0.02320371227000431,0.0229656873772163,-0.030023282254524768,-0.053977184611473036,0.014729283457594222,0.07796175805781945,-0.020664535280214034
APOB,-0.013421981098287036,-0.019241020002964033,,-0.027743017231511517,,,-0.015663895962783097
C4B,,-0.01246046781793155,,,,,-0.01734507355162829
NTNG2,-0.05838435423476982,-0.026123673046273218,0.0707561165703188,-0.01821924001329237,0.023650156770625097,0.005024691334514703,0.08477017900282542
LAMA1,-0.049126614582782994,0.0023284860834096033,-0.014946926285864047,-0.03973881772006295,0.0369989547921211,0.07008994658301021,0.01060598594339794
UCN,0.012049053128256038,0.014729763959794303,0.00024144530003138902,-0.10468912569212409,0.06638279321910381,-0.043873559508488126,0.030021460995697045
ARTN,0.0751179231987442,-0.015838265264668274,0.027565212950885556,-0.03136125049634694,-0.029139326798675615,0.01851486702473236,0.007917332458219337
PDGFD,-0.028694642850455917,0.02819941972067929,-0.060121861543608705,-0.018550928934620015,0.04134053807541222,0.027104482976267264,0.057704157694821505
EDN1,-0.03156858168453339,-0.014086975846731672,-0.011163311341655947,0.07013979535591129,0.08763524495444378,-0.008813706227925705,0.033987827337552796
ARPC5,-0.036491090499685595,-0.06684196934294422,-0.07932038882338446,-0.05054245997285085,-0.06550932423311125,-0.03505290656073642,-0.006707127965029476
GSTO1,0.10209841346749753,0.025405379189808994,-0.008015492911103338,0.022788768826479767,-0.03353594698461883,0.04847315695162959,0.06947836736130113
PROK2,,,,,0.05196020894252914,0.056826393418638745,-0.014281828563805834
SYK,-0.073112681220152,-0.0010818373013829388,0.0672812083530034,0.007390954605226259,0.01363649301732684,-0.009700157238559732,-0.021145259069461086
CD40LG,,,,,,,-0.01693944405683494
