,UKF248,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk
TCN2,0.037809689349074936,0.022501275187256916,-0.008851036160187063,0.014339752684485516,-0.014347500663681,0.009725062942814968,0.09649727326191371,-0.01402744795108687,0.05140952730427613,-0.1013057089789857,0.05739704570584486,-0.04184040909707311
THPO,0.006217534546551628,0.062417739505492266,0.0212849876046871,-0.01802874566669983,-0.03181348789905168,-0.009835002049480278,0.14262114588317304,,,-0.03571352572315336,,-0.02516082025275666
CUBN,-0.02005018719349806,-0.005285198539715726,0.003082064864260256,0.0012003063703493284,0.12759421323436074,-0.02876747966531276,0.07940471388960602,-0.0185027261854042,0.14391592138781886,-0.035258559410715595,-0.009368272012339796,0.05555500309684201
TIMP3,0.00976298090649927,0.015087250723511606,-0.02163505390410814,-0.04232446988953191,0.01017846614398611,-0.01566715579786679,-0.02376963143194375,-0.15961598960528392,-0.055957279261732544,-0.22608844509964252,-0.009094222522909786,-0.034071018683678234
PIGF,0.043724867213796335,-0.04577743722914544,-0.03781361670425101,-0.03483583082090278,-0.029946959610416785,0.0033590372614960397,0.11943456066406595,0.09221530878332769,0.18195746298196416,0.04235351233715939,-0.0014533945449809625,-0.008993944070511142
CRH,0.08036076887518483,-0.014485115764396856,0.03873796616654046,0.022174106751316612,0.011898267869439049,-0.0134517496476328,,0.05338634579757461,0.04635730751474893,-0.0033900008257491316,0.06454299733015617,0.0071872666373508564
BDNF,0.07899979811589933,0.018694166670018227,-0.002260463309322936,0.10670099707691721,0.07460449704785373,0.019678670218865407,,0.1489034698687456,0.03325447907121209,0.06831439032655423,-0.042554759444539764,0.03423250277929884
CCL5,0.03362765886828275,-0.04037832894052132,0.001459873709146107,-0.025170343784738626,-0.017822726883123655,0.012367440131816876,-0.0039974198263497945,-0.005841658692933496,0.051374967995457606,-0.06110974522996133,0.011602478982880865,0.011231968795831004
GAD1,0.07423694066319525,0.07992969999297256,0.029711087645227438,0.02461666345897957,0.12421619407160418,0.0983086457738619,-0.04472299426388182,0.04965098327994881,0.14497482147950624,0.14091122788768795,-0.00036212750274577634,-0.06180553506732139
COL14A1,-0.006127520259295894,0.01934587542838323,-0.02645601364809648,0.049593051315344756,-0.05611275479725752,-0.022523054822883207,0.07980767589854502,0.0015307727788329947,-0.00043959183522726704,-0.01398023240823208,,0.008335875978223441
HLA-A,0.0821265328431609,-0.035360684534168046,-0.06286692296848237,-0.008291501005041923,-0.16135530390117014,-0.08188041867543758,0.03435447976406445,-0.15449557921870197,-0.2372454355309785,-0.20872924247229319,0.013957007315123598,0.06842817647857755
CD5L,-0.02006054312242714,,,,-0.01694153740002513,,,,,,,
FGF18,-0.018151165702517416,0.16975356835733005,-0.013050569386282504,,,,,0.03858250690159899,0.016870486872224765,0.06684868063551602,,-0.023049161517396204
ADM,-0.003568860682965293,-0.024883653781587578,0.0058779501239560545,-0.020167363774520088,0.01170660794193593,-0.0618155416758911,-0.09723587850955452,-0.07924424780979031,-0.24255081533435394,-0.05426280544251971,-0.05232059281462788,-0.026008474264736826
CCL15,0.03744107898593591,,,-0.02770506772817514,,,,,,,,
GNAI2,0.021425605248066016,-0.05966566311303748,-0.0298368188180589,0.008258996602893783,-0.11553058537790635,-0.012888409024312897,0.07924961707759416,-0.08898208851153411,-0.0011901444268568168,-0.1514518333578882,0.02667515002836771,-0.023221615285072803
HDC,,,,-0.021947678951343204,,,-0.03126671838122699,,,,,0.013475325094728272
COL11A1,0.007131988726351739,-0.09072097867935854,-0.024925146608500707,-0.03799954880379737,0.0011698722021327393,-0.029633558912878114,,0.022675453730112462,0.005789137917715416,-0.05221117931925712,,-0.02797419061040487
NUCB2,0.017678162830064344,0.015432625463026092,0.004243617106291491,-0.031584972796431215,0.002765023712986406,-0.013485796838125197,0.11788855687640695,-0.10035541555472638,-0.011493286729321992,-0.013731186100442614,0.04716960277701143,0.07495416417394848
FGF16,,,,,,,,,,,,-0.016544012049590433
CXCL1,-0.012901151771993656,,-0.007171531627326411,0.019084604810427872,0.03667279452864786,0.08985941086275526,0.0064305085940238906,-0.08108654956899466,-0.13718374443416242,-0.0646521952411979,0.07602090621174516,-0.04215058529733474
VCAN,-0.030940266534572308,-0.08166923274897746,-0.053571426242714625,-0.04411256516414425,0.024011125903083085,-0.06059912160614004,0.03540747353962245,0.06916887903802264,0.16690724166491644,0.007926121590658648,0.04302888434993722,0.025641064617039532
MMP7,-0.011768696183104409,0.00024037292042789886,-0.012028206727239742,0.01583207088394802,-0.01953826317068074,-0.015200997641368164,,-0.07480232564756548,-0.10461172745915523,-0.06411895399052504,,0.04758877591707465
PTPN6,-0.004164638829323139,-0.021047297641150306,-0.06005029291198613,0.045751255946636156,-0.0795393304413983,-0.05135875587019478,0.019670325659312798,0.05180242336541528,0.10090940939056983,-0.02269051459191067,-0.03069803207752369,0.0006516038644988148
PTGS2,0.004100859269774026,-0.0037752328994193306,0.019181914847266265,0.013276418518561086,0.016070427449541385,0.024023571250554373,0.03713508337395706,-0.11154562899294199,-0.21697747403049247,0.021734201159626657,-0.05264982667691582,0.051378058598151276
XCL1,0.03882222271743528,,-0.01975587949642056,,0.016189047380388163,,,,,,,-0.029880214696997497
CD58,0.03345562019338478,0.039539087344047964,-0.02177746626956366,-0.037500714714491165,-0.0650452669358689,-0.004981405918109174,-0.032177680290997615,0.045669608012240445,0.07604180017029995,-0.0139106938662109,-0.09919021519552841,-0.040438954436476555
TNFSF14,0.03962760728269321,,-0.012813444068872006,-0.016024604963440478,-0.05565201948518852,,,0.030293824421144692,-0.043255437441583264,-0.025400606284836945,-0.047656916957604926,-0.01742695613264081
CNTN4,0.09281663071850382,0.03649631045099955,-0.03332123025272254,0.04137362643755371,0.1506009790469215,0.018461017105895875,,0.08387040001060395,0.08755655299023768,0.13894395736170925,-0.06686869489487728,-0.03449121418546906
INSL3,-0.019692502320551912,,0.06699204286260423,,,,,0.05296400492116419,0.026163646805619088,0.06425684700038957,,
BTLA,,,,0.0647425674941837,,,,,,,,
MFNG,0.004627624458127701,0.02450013491276915,-0.03424107556122935,-0.03525048052730633,-0.061238201750931164,-0.003801009405290362,0.06679976700292273,0.07721464232355513,0.05552235411265028,0.0018446973979637596,0.1368010624943917,0.02504994809627886
ICAM1,0.019131213610868423,0.01262729133667052,-0.03457898883580169,-0.036855851045887525,-0.08069565002755824,-0.03468369056578294,-0.026062469048609444,-0.018330234398198395,-0.08887750865649888,-0.04256926700812989,-0.03842256117477928,-0.03602975316849528
PROS1,0.002258157996074801,-0.002488371040531354,-0.051798871607768124,0.0005002156327338106,0.007265570875572888,-0.02098252171786935,0.05644218611407046,0.04071857106611504,-0.027831498068005934,-0.11432105187254318,-0.0515473357064848,-0.018089001109363123
CLCF1,0.03791664912174515,-0.019961848142295544,-0.045636069780307514,-0.01750480060983243,-0.04494077800487989,-0.02928917811649599,0.0041446588054056205,-0.004249972863846487,0.04096991994455469,0.014775107229571134,0.03523208437619678,-0.0291052216418406
PSAP,-0.05564155543378038,0.021586590424001056,-0.00665384380163042,-0.04897013198478912,-0.05969449018805964,0.07431025426104237,-0.08524061970041606,-0.02582722854669452,-0.10323657721301663,-0.1467096790386914,0.03983137141669856,0.09804371620798345
EFEMP1,-0.024625997768718027,-0.04880513672031388,-0.07734753323284188,-0.05523691354164958,-0.09752420280951496,-0.03378390591632189,-0.047043542027836394,0.05923391704624946,0.08078896452333457,-0.07114841078042641,-0.013885062437887924,-0.024287387267903544
C1QTNF1,0.0039138603154884035,-0.031839762041326124,0.00588338411974523,0.006290796531359343,0.03487342099594353,-0.06697141526597379,-0.10184958541887075,-0.0662621850177545,-0.1483586651750497,-0.13819149380022608,0.03011455401565881,-0.00877352670380807
ALB,0.084533701711591,0.046512954752920464,-0.015142170047642458,-0.01820056672460966,-0.05303165300646108,0.07920230631893324,-0.012090508076927922,0.03894085949538697,0.0097856765060054,-0.04307682862568063,-0.027881424766511474,-0.02377112249809685
CCL13,,,,,,,,-0.027858375722098518,,-0.03654767956792473,,
EFNA3,0.013662558279659563,0.03710025915560403,0.02447355942462877,0.03226555924466305,0.06253681506690888,0.03398724710144862,-0.017355333817080543,0.20610596122371241,0.15997730131670668,0.2731350633065703,0.04293531071103685,0.027327803429387745
DRAXIN,-0.0028802413446388925,-0.008156393772104063,-0.0004607779516602445,-0.014614161944618429,-0.02674750901910138,-0.049874118446767535,-0.0051844208931814744,0.08935067959731369,-0.02333810367174798,0.18138709403111242,-0.05799465127631499,0.06048409814205491
RAET1L,-0.015340650559066865,,,-0.017503747865183963,,,,,0.07835738516934974,0.015508728016506141,,
NPTX2,0.14004396870392213,0.0289772889860014,0.11318888600004087,0.00991652613082281,-0.07329060833701279,-0.005902364060302428,,0.03235033856113758,0.06892253982593495,-0.08910400029531969,0.09444696866779147,0.08602621915157221
FGF11,-0.008792596310490397,-0.07730406765375314,-0.0073143724556170514,-0.01492377272597436,0.013164589975107575,-0.006031720882847092,-0.0514329762055487,-0.02441787873953953,0.006212454336057342,0.08538420059528154,0.008105727093658466,-0.047218540613892704
CD59,-0.0430442448366901,0.059602334458898266,-0.03524623751940862,-0.022913261211904543,-0.04305102030450619,0.03122628534234533,0.072906618366337,-0.06157607114942813,-0.011507866853492553,-0.2723176888419499,-0.011945791206335352,0.012967450817811211
COL9A2,0.019621923080139495,-0.08983631383175786,-0.007626137435985881,-0.006739112606532331,-0.08802457419159096,-0.012887439523485526,0.0687054189782452,0.11710033643730482,0.2564019841054775,0.04747950842550681,0.06759211146502687,0.0161546720327443
DLL3,0.006272242982356703,-0.10226897531294937,-0.04122712175186455,0.017134853110376807,0.16393187858826025,0.03585827280003043,0.14297437893590192,0.16597783217868825,0.26495224415131674,0.1293974995069627,0.038255265364408854,0.04340495071602643
FGF5,,,,,-0.018790972258264496,,,,,,,-0.02837952684644946
LIN7C,-0.031833537335251114,-0.015560601249112434,0.006597569821791083,0.013656381453874948,0.04590055078982834,-0.033197632210312564,0.06346950985102263,0.12397137636987864,0.1026805981883668,0.2287670474681269,-0.01821103891269955,-0.01784683283330364
GDF7,0.049345960840366694,0.019809052725392885,-0.03127167822440423,0.019780295105574608,0.22456716790445105,,,,-0.005231378559781033,-0.0007247497006822778,,-0.02566520986249724
PSPN,0.12294953489295499,0.06659026798714013,-0.020684950505385397,-0.030965383370744618,-0.05283464075860851,0.016120264710897742,0.03830746469351098,0.010382887246616655,0.021133196504826847,0.09086965577850065,-0.011352184950465673,-0.01564670550751156
ANGPT1,-0.008194446463758524,-0.04274696268213227,0.006791282385713412,0.013426114254142979,-0.015235653165725479,-0.015586686753039855,0.011473240482758848,0.02243476687113631,0.03312189038838404,0.041032035265633836,0.03239539091261893,0.05702849064560219
PNOC,0.0473754233636819,0.10487910684532048,0.03553287969841489,0.05255200323051919,0.09532100529317676,0.1380653741983343,,,-0.02211551871815013,-0.041546831841700285,-0.042554782453538074,-0.01812247327892535
L1CAM,0.04136220367490382,0.0013762634343619737,0.0481717882973042,0.007749464767933763,0.0776617745659593,0.16730501662932618,-0.0523031655121311,0.13927222774529682,0.011081626065671767,0.3145569509639982,-0.02579357882646189,0.04704319701993584
APOA1,0.0068992729152614046,-0.015540011969848775,-0.018060875994116037,-0.025934283599160373,0.028270305514493253,0.027412413675954747,0.11112258848721211,0.03185109451554328,0.1332551108568585,0.023583590206768472,,-0.06240281719251116
PSEN1,-0.018144472703537636,0.019044135474230107,-0.06164794878966372,0.02233273932060125,-0.1039005222922082,-0.029353496217154607,0.046306612368691845,-0.08996215227209502,0.08618569657492813,-0.0678467700280519,0.017123466442281167,0.038880187281007964
CALM2,0.020819475632173044,0.08262303723699263,0.05871089574516027,0.07891431452925442,0.1758002085243465,0.06930542135456577,0.039497511585131435,0.23751469322904686,0.25954111170060323,0.2409378642634981,0.07158439623063778,-0.043111278580267656
CLEC2B,-0.004843320987273454,-0.006200377420742518,-0.05136732638751757,-0.016532840009765796,-0.0398040813163027,0.062086308240249535,0.03153756055524468,-0.058482023289673696,-0.11019318487092457,-0.05344359148968436,0.062481494618624185,0.04725219589103653
NTNG1,0.030964975470349026,0.02157243983486771,-0.021745369955703198,-0.011844851416231877,-0.06865488218900032,0.05852873568510544,-0.05130656360505787,0.1529426697098222,0.2198269059266624,0.06553285972826656,-0.0581079863366948,0.03920811627750388
LRIG1,0.02062585253029941,0.004659057700828494,-0.018519351635234157,0.056414766953641546,-0.056353861087523764,-0.050882734258836625,0.09809295398019756,0.0624792036553352,0.22871916756909755,-0.05533294103230373,-0.08431312185731923,-0.029585001577923428
CPAMD8,0.0025992204844449817,0.07061975365902878,-0.015384796598815281,0.02091647464794018,0.011580542556438854,0.07362628555074624,0.07979861564843704,,0.011640488316714943,,-0.0471130095087963,-0.018198557390698412
GHRL,-0.024143924303560986,0.020898388308812237,0.016486935440753185,-0.014614161944618429,0.08148186957200011,-0.012552125171978118,0.028490412954200215,,,-0.050911830827205545,,0.10919191198066745
NPY,0.06211907253163047,0.05775157810233955,-0.02597622291575282,-0.017496748628112457,0.004167435635941398,0.02218315633379401,,0.0007758544950068427,-0.024186435716385835,-0.0320494341087934,-0.10548311742933335,-0.0018544240334242184
MMP2,-0.014815426535295924,-0.03602906986083138,-0.05594599159492427,-0.009940101848286894,-0.049165516582568417,-0.0852172243738571,-0.03992652085920157,0.10473432956663126,0.12606412120657712,-0.09492758915334525,0.046474117455652976,0.012709336394365294
PPY,-0.02586736840591553,,-0.011243783381147347,,,,,-0.05869094937751947,-0.053590577442649716,-0.00566740030793669,,-0.03257764828689548
ALKAL2,0.15082952141359263,0.019208077134989242,-0.007077864206793657,0.02116161646993008,-0.07390442315000943,-0.03230145792931267,,0.06436134904918388,0.09917490513127475,0.06980974334013161,,-0.062027406648274705
CSF1,0.04598193003623011,-0.034668606974571095,0.004047275799350177,-0.014485446114889588,-0.09606919297555369,-0.00559215539113332,0.05656552417576374,-0.028168341441130493,-0.033971106201590294,-0.09381735660385573,-0.02768875355284349,-0.028771073089667296
SEMA4C,0.06664160333596444,0.054366555509618116,-0.022464806042953832,-0.0040551806342577395,0.06576106762168406,0.04304086278768116,-0.006959832492043005,0.06190473621268723,0.137565966426486,-0.015675378387108967,0.0420418764359464,-0.027099579686941218
ICAM2,0.026436923749441697,0.024858260999253933,-0.03762847391046947,-0.0065632154794004315,-0.00966112788922153,0.029257186674219948,0.10548969826876108,0.05976357563511292,0.11422481178583761,-0.04731399652847161,0.11887545659726534,-0.027511561221281792
SYTL3,0.02737875404832822,-0.04464085404204756,-0.040910333021486354,-0.03292311289234338,0.02422601320100548,-0.03070721749078554,-0.031614101485524654,-0.07210833933650676,0.016327903920744877,0.04567802314091885,-0.0590265971104685,-0.05764597397576566
IL1A,-0.003285621544501069,-0.013851331421737428,-0.07625252177993708,0.001392264186886539,0.004394520982637692,-0.01890285033859119,0.0702469657403832,-0.03943787363357824,0.003374052952087888,0.007224209788259338,0.12266340035365879,-0.010553862436904784
HLA-G,-0.023605598139606977,0.0039325118381144004,,,,,-0.06415821758227006,0.04167174373239984,0.06934047741400172,0.11859406470489522,,
PGF,-0.008979407674952552,-0.02198796095415734,-0.022153321042075364,-0.02642497162878744,-0.049030280528577365,-0.060280392223204866,-0.06794538234790988,0.035475392523629044,0.11404764010858512,-0.023400712933751774,-0.021932294340892108,-0.04012946746035817
LGALS8,0.02687296348946472,0.12371363062453263,0.0279461660979898,-0.004928170350882185,0.011530282320001906,0.02155094610736927,-0.015871647874743874,-0.03152670374008877,0.03571772394439979,0.09542858629808837,0.004871412422595789,0.06707822299430477
DKK3,0.007038311923953747,0.05820430005271139,0.09275369712151596,0.04026784673851953,0.19345481919275287,0.06824363664043605,0.007366753698414806,0.07176689338964531,0.18287904809191283,-0.03386098136417531,0.05101447635556574,0.028068074595340123
COL16A1,0.03139271204418598,-0.019683881730581405,-0.0015903685507180558,-0.03513788820170819,0.03066960928090637,-0.05622098623835183,0.0394146126777015,-0.012447444776979023,0.024132926417294046,-0.03088017547940756,0.021769686662467213,-0.0006365728269916289
TPH1,-0.01733250406646697,0.13036881192011318,-0.015201098728725833,,,-0.011835994412920308,-0.014760462700370765,0.039860524610889764,0.07120520348291356,0.09595025700446537,,0.020975464674612074
TNC,-0.006539795886922154,-0.06416083180427323,-0.046886618220755016,0.03537158628776118,-0.14461184768208366,-0.08542740291074565,0.005055140312398407,0.05183486359032796,-0.06505938457439325,-0.049898229601880596,0.017139235256807557,-0.03084828949382373
TNFSF9,-0.01974087201120205,-0.022939635872121868,0.047503747581750314,0.02212526128543747,0.009054790613247484,-0.0028645411081710316,-0.0313541862457654,0.03958232295309727,-0.054543853810729834,-0.017510152679735685,0.09951228358880974,0.012479937555944542
C4A,,,-0.013328941224727279,,0.19129350861760755,-0.010404288713629613,,-0.005164779647526079,,0.03580835830890695,-0.020790987209716207,
CNTN2,0.06500509457570258,0.032949265804155074,-0.022474153944236963,0.046446007465387615,-0.12565619148422935,-0.022499640505723735,0.04889148119908464,0.20566503736757485,0.24425364009109257,0.11638953557824874,-0.009866548225715808,0.09043871030794172
F7,0.06289071424254941,-0.006017398078327653,,,,,,0.08884730173994426,,0.023818076278700882,,-0.022494445349261604
LUM,0.005525145613818417,-0.018861953430825973,-0.026530654206317294,-0.016618786830105797,-0.05045291980296148,-0.033426396106510825,0.0069269874373874265,-0.0007766390045840553,0.06558217914910429,-0.09553687051772258,0.08470845085049304,0.018399500870680555
BTC,-0.01534064416919287,,,0.012971313633566964,-0.027559760055389636,,0.054312400140252445,-0.039271031508685154,0.05272899445175796,-0.012655285036168432,,-0.045828552001271
APOC1,-0.04814263474030434,-0.07595410297441889,-0.06715817022417576,-0.021917277643418113,-0.17759494938254153,-0.06584133957557689,-0.06151993827957094,0.2553026694310185,0.21225422715310108,-0.039516993818760955,0.06195871530427021,0.0769521366557393
PKM,-0.004966380984571261,-0.0054827462587681754,0.054696175455614504,-0.02399653302482013,0.11848681410198418,-0.039378381341121496,-0.08384902921129603,-0.08668275192083576,-0.2410147422423258,-0.046091698402917824,0.08609307615548839,0.004021658646092471
TNF,-0.03945695238463344,-0.012418832950640096,0.05358837945476494,-0.0213655817822623,-0.07069493701233996,-0.024714886477265274,0.08116634037236924,0.03926727935964958,0.017589081485714596,,,-0.017507240290833233
GNAS,0.05016185829890106,0.008056175856691205,0.06392889491568592,0.0010393245052902548,0.17404326348901625,-0.06424313048002055,0.05877007916149828,0.001086261706936372,0.04936604284792662,0.2754203599310364,0.06996005546347601,-0.004586375701415604
BMP8B,0.02437334823129578,-0.02370155513993986,-0.02605035097732771,-0.014186526692868072,-0.08367546717292836,-0.04292598542355712,0.0481070298204985,0.05812404318027784,0.022499866773659057,0.004010553123405448,0.04276551222896875,-0.0419232622319254
LIPH,-0.01733249979933998,,-0.010746770313116138,,,,,-0.0335521340202007,0.02773750521413065,0.02110806810555445,,-0.02791654949210212
CCL28,-0.024380317007111556,0.04435772889187055,-0.01654825832811258,0.03474005307596191,-0.028089567028223916,0.06193159112001258,,,,,,-0.026487682078852107
PTPN11,-0.01734653405793036,0.060446684323367326,-0.019734674352716572,0.01975054857812939,-0.03368051231175624,-0.03378825647233765,-0.05944293639652184,-0.07153265537910004,0.016450463399867388,-0.04308625679386456,-0.03179792816630216,0.06434386435107754
ADAM12,0.027175151053535625,0.011261380841863497,-0.000837519154124134,-0.016216503577112684,-0.035673299330832804,-0.026446709821344616,0.05363029756963447,-0.042842702801698676,0.0030954241415540396,-0.09033225081680622,-0.03316283570947042,0.037277942280211904
EPO,0.005951607635433055,,0.16035012591249326,,,-0.011835996151076174,0.0026804603805702042,0.006236310765466694,-0.021817444878449305,0.0215403978856843,,
EDN3,0.047261103454222006,-0.009060052208417832,-0.01742731045991714,-0.0030392966163509303,0.029446587255805467,-0.01195812601671911,,0.05733434140591892,0.011632436581071572,0.04762018530294389,,-0.02791654163585025
CCL22,,,-0.022639602325475898,,,,,-0.0031906789198043457,-0.047406489647502326,-0.01646666213763461,-0.05081830344376668,
CCL2,0.06119211555081813,-0.03669626398125183,-0.05087616965776285,0.02654586550341483,-0.09339455147546007,-0.01706823970443997,-0.03863751998962472,-0.0470286060722489,-0.07651403265110877,-0.07643566877620318,0.0008930056779815071,-0.038313522457334034
DSCAM,0.00615022756426241,0.016708482867817183,-0.04026062654558831,0.024504836322445052,0.01821114191348063,0.02123945808394918,0.05187455236498515,0.08687004172385838,0.1635113367661845,0.05441111987210299,0.013378690104817525,-0.013974472796803576
GPHA2,-0.019317951736228904,,,,,,,,,,,
ANG,0.025093696375741808,0.0014929629889469213,-0.04597500351497835,0.004818911141763738,-0.005423732911523193,-0.04848331678944234,-0.04538429088377757,0.002269686001896422,-0.04197637448494467,0.04149779223106648,-0.06852378924535472,0.061469778089051984
FBLN2,0.06154891405075769,0.009162589524145705,0.001743166233138169,-0.0027495108899642405,0.05388972938449752,0.03477891025870056,,-0.023609822679793384,0.07811668875522515,-0.023671137451475477,0.01549937966277237,-0.02290142992947303
VTN,0.01038533669584775,-0.026570900792220877,-0.0033728119594963264,-0.022375137036693596,,-0.009835000197910806,-0.03146496732786862,-0.003967112551061638,-0.021849399275359428,0.0036305531774442406,,-0.02837953669820018
VEGFA,-0.01055865580582023,-0.07264852722431377,-0.046338861731631445,-0.04251551535193843,0.07635896077170741,-0.06377320852299806,-0.17176786158424687,-0.11775907072083175,-0.2737229069569674,-0.019695993879966775,-0.045879027398785625,-0.024895083134001024
F10,,-0.013043722824790282,-0.012328565998513185,0.004164806564740644,-0.030858940101773098,,-0.06983923394579056,,0.02261175749217543,0.010940590017876036,-0.040110951111000374,-0.023049169814231045
SERPINA1,0.0369569964733985,-0.04713892809480647,-0.0329868345905863,0.005177938317804708,-0.11741162449750707,-0.004865531148403191,-0.03569982333624565,-0.061947485034548146,-0.07916866369174107,-0.05613871281856997,0.04527494817710141,0.03884013191836314
VWF,0.04751426027484747,0.041139058918230526,-0.07096750487388777,-0.05126914299225368,-0.02460752344089337,0.011459170042492136,0.08177658945906668,0.011868573363398572,0.02474343377003547,-0.1432852865098321,0.04194614004634693,0.0342592812996148
GDNF,-0.02714395019512446,-0.04135863732739963,,,,-0.011835995229326756,0.028279730862368777,0.03132376950981239,-0.03098933039327942,-0.0069855679875549526,,
VASP,0.01807143058505553,-0.016341613214881524,-0.042121240745805304,0.047907550398581265,-0.05262865570013489,-0.02190981756485618,0.07172381336672479,-0.0156663887062846,0.0251759964638512,-0.05920441976435638,0.06221464093202392,-0.02734162314628415
ADAM15,-0.022286913716010714,-0.043572599502503806,-0.008534419206221108,0.026197693753421635,-0.0801896071152272,-0.03090726694580149,0.01432108637883872,0.03850006940852974,0.048682543192790036,0.0061165230282584256,0.1295940264132378,0.03510527710170629
WNT2,0.05079163214434979,-0.006946073789175856,,0.011554329939401352,-0.03181350973325982,0.05011453479758189,,0.058335490567455385,0.007499467288795041,0.03707632707852587,,0.05984623007870551
CALCB,,0.07311345338857228,,,0.23062482043929344,,,0.047529914815813444,0.044833676380381,0.015053128898304052,,0.049875251538605066
OLFM2,0.026846121048067745,0.052212786910859586,-0.003299646095913356,-0.019434851143873017,0.06874624868453456,0.005631738996528492,-0.02334709023194691,0.18503383453748645,0.21997950576805272,0.12445483545767813,0.019350340661409046,-0.08702872461583157
MFAP2,0.08938660888934463,0.011321768929158607,0.0069288343132174095,-0.03342708620462875,-0.024759510498703938,-0.02770422240416401,0.0933329428360625,-0.02247002414512156,0.07305016002696817,0.001714670321440701,,0.029886681536104298
HLA-C,0.06427610206347953,-0.015963246872942788,-0.02721332503654942,-0.06400712803198036,-0.15168416942268673,-0.0905639551480493,-0.061520093591152375,0.020487219268483098,-0.11255755469356166,-0.10545837357255886,0.04873178225884849,0.11864512179789836
THBS1,0.049101152745177234,0.009219013716066768,-0.04660620187539584,0.03144837960786553,-0.03906815256520155,-0.02655009943558695,0.12183646577604103,-0.05830209813217022,-0.07379886570985164,-0.12798679597969684,0.051177284590299375,0.037848814185134146
HSPA4,-0.0614861761233638,0.02433781884872033,0.056016097725236656,0.01947264740000176,0.0698378219924587,0.015318819322697637,-0.0077734007076393115,0.040853234751887166,0.027683180399509615,-0.01846565764926812,0.00944615626419423,0.06240739033890268
LMAN1,-0.04331842399953228,-0.02248283978434209,-0.04152937573663903,-0.006168564434527222,-0.044212360561575494,-0.08439102413172998,-0.08204634458361444,-0.057218117345613516,-0.07724502018109214,-0.03279535067439176,-0.014495087177131938,0.0005262540772752221
LYPD3,-0.026441405481446804,-0.021896792291694857,0.019180289455272646,-0.02223348387858932,-0.025628631394511093,,0.18676248007177387,0.07940768890699287,0.05793608944829799,0.003150710620557398,,-0.025498026396799645
APOE,-0.0399250420510226,-0.0696610245066689,-0.07156655680337054,-0.06125362843669889,-0.1274775652727639,0.0023287188461717937,0.03055605983708239,0.06315450011362088,0.05418082029239046,-0.18988807601493263,0.02593700603202035,0.027365647212673455
SOSTDC1,0.05720581844498055,0.04783214267801453,-0.027194986355700074,-0.008120469364511072,0.179289157663173,-0.017997670665353366,,0.05644536859470852,0.14479051360445125,0.11882771723052858,,-0.03498294989631873
ANXA1,0.008518548168571501,-0.042737242493317645,-0.010847105957562823,-0.03013417830946123,-0.10634769537454702,-0.0391500085784576,0.0027678771279977003,-0.1283283139020561,-0.10406933659346364,-0.09340842619090871,0.04076956834011838,-0.02781995973122979
WNT2B,-0.03607168478766891,0.020991747337618875,-0.024744690413529516,0.016986297724879473,0.01756075793444721,-0.0193813866098676,0.0011342685093570033,0.03218447790060299,0.03983235137555321,-0.009071945751941203,0.14126768294295874,-0.05109287545172868
AMH,-0.0322876500721259,-0.04836747173671285,-0.016207345251329257,-0.01887313468798016,,-0.03442534753617824,0.01767965022937426,-0.00870116993907667,0.0545818202052763,0.024229032228709656,,-0.03271477410977806
GDF10,0.032547480337312744,0.13446490260462993,-0.015142169624805909,0.021113457090694024,-0.013452681157537198,0.14707099140675092,0.04441627019137906,0.09780247150443677,-0.01443902068688154,0.052320187206933974,-0.04711321154698156,-0.028225908095831927
EFNB3,-0.010731422531845586,0.09705023592005033,0.0751788427264859,-0.008536223066316798,0.07905411380446854,0.07477766086593332,-0.0039054747169938214,0.17470821056752406,0.11861169371003842,0.18847133645204414,0.03330462193219813,-0.009723636236439943
LTB,-0.03416221982187259,-0.027642107279977665,0.039505904728662486,-0.022735109190627475,-0.02237064522992687,-0.02199898480906979,-0.03860959001347853,0.10081241587940348,0.04882454888718953,-0.08296449409661663,,0.05749097569564597
ANGPT2,0.030770372753530555,0.015205496479069287,-0.031944135657810215,-0.02609885374003621,-0.024722855003295605,-0.02688802165120682,0.06411271871520204,-0.03313232700283494,0.09971549634391207,-0.13059870359519135,-0.013853001545953958,0.042725899987798036
NRTN,,,,,,,,,,0.004415909012303476,,
ADAM17,-0.04481624254625875,-0.047935772907800635,-0.06503210454658982,-0.02047987435695523,-0.08563443760309124,-0.04119614863723202,-0.062097530152787066,-0.1274803688605145,-0.05729206694741015,0.0019615182800828673,0.036277651627810256,-0.028003021380342392
LRPAP1,0.05143478567822165,0.059061752828386556,0.031768660340692964,0.0014322256605605996,0.05382959549360211,-0.028610712452311077,0.10904716527648503,0.03088761399185684,0.0367016543638518,-0.017225076197500862,-0.005879637574932134,0.01821999426146927
NID1,0.06549184226725913,-0.0011753969993576886,-0.03609900342780273,0.03186105671281458,-0.013867733355598743,-0.061013182736329656,0.09419115280678221,-0.11910324463367279,-0.0724005141115335,-0.15721936857625915,-0.0655444746857695,-0.010555228582820247
MST1,0.024390479413627167,-0.0332488670465929,0.02985642300252861,-0.030378505230556123,-0.0198992827609388,0.009435864820954288,-0.0421730111990533,0.034399612139697236,0.1556106598120254,0.08627742556165337,-0.04314699879377616,0.02479617027600309
