,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF296,UKF334,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
SEMA4D,-0.05464603284791982,-0.025836064739715534,0.08458516735405587,0.07556285275597868,-0.006835281509978562,-0.017297895992878586,-0.01703374587143934,-0.07600926662757512,-0.03695887312464429,-0.0642073876801132,0.06636224613986072,0.02664982748049063,0.03173702458780709,0.04806988325632307
TRH,-0.04770394660711314,-0.027448321520887647,,-0.017051372988824684,0.035476199779414706,-0.026144945319957265,0.06366416049873551,,0.06401966145127812,,0.017652548273820432,0.030936221005998132,0.029953999856736427,0.0061010593705562955
SEMA6D,0.04783582787210054,0.051731472896475596,-0.017365155129176194,0.07481462260997235,-0.02826213544065751,0.02084029726387014,0.0890643347056904,-0.02855333160404447,0.046340625518766,-0.01931102778208248,0.03234609502891211,-0.014469200213876215,-0.014393714885827422,0.051702954878144504
CEL,,,,-0.018711832534785512,,0.008023016510120917,,,,-0.05069227725917526,-0.03180283459001217,-0.00362291796275721,0.03404528559363576,0.024017256036804584
PDCD1LG2,-0.021242871688187052,-0.03885857047171564,0.007142096487947274,-0.0009243744850122596,-0.0027757572706204334,0.007618363447117929,0.04040724763067516,-0.018597152793488024,0.06566288517422303,-0.007413713232831671,-0.006359205830327626,-0.0017870333032470888,-0.006390333732558248,0.048279317820528675
SPINT1,0.027110261355772013,0.004608645720363457,-0.0086158919544975,0.07000953129376661,-0.005871098103246113,-0.017288837855247444,-0.0012006176441515793,-0.019936243010896918,-0.01357121387759921,0.06155359570327079,0.0016482600654632246,0.026546946321704287,-0.005966202912468034,0.0009418381717058438
CTHRC1,-0.06201866032135554,-0.022374127196928814,-0.02007683511603769,-0.02003410100581663,0.018550437339009646,-0.014874866590833539,0.10097590655054223,0.007146205636907087,0.01823182523195728,0.00022543023960924785,-0.03210532346705381,0.062273151738935925,-0.00894642065961658,-0.01241932145731866
PODXL,0.0021792383798395,0.03396399753138694,-0.05114611032607882,0.07013840583822221,-0.03723672195862393,0.045959403652248196,0.11642196815611296,0.02641937015019376,-0.03699370043878093,0.011814223214730284,-0.01750893105356383,0.0333260776476835,0.038031641538884144,-0.035267769186866
JAM3,0.036600146381409925,0.06599494448783938,-0.03904218890325025,0.040002267704421154,0.01971663048253059,0.09384898742300717,0.08545235365400487,-0.028941445218041286,0.06401519902693635,-0.006426550648431955,-0.04205317391815479,-0.03020396855175173,-0.00657861194971283,-0.025657509790756892
TGFB2,0.019234958677208612,0.07884808380841789,0.08844795840150343,0.034837673518459115,-0.003688882327250897,-0.05084427356088631,0.11393387311017417,-0.026325507708336828,0.01260407338221982,0.001156823676602734,0.10051972095096984,0.005660674961637977,0.0022354113750113255,-0.04119360947490463
COL18A1,-0.06036351293531741,-0.004971377716704731,-0.007666730951199272,0.08908221651390474,-0.027232677550757076,0.0330657936599725,0.05025414641564224,0.02555677225995905,-0.05751523214731139,-0.06883524745066806,-0.0377303116700252,0.02061049730932634,-0.034822214798543485,-0.01689958953147054
NODAL,,-0.02862493663445835,-0.01289060242330435,,-0.022983829474084918,-0.009143229956122245,0.04234124801864612,,-0.027445710251031638,0.013760984885342303,0.02730635635753748,-0.028212081394507007,0.027618785021695673,0.09902924601435167
INHBB,0.007762739715697285,0.022339380239968603,-0.020325721084176924,0.054845262369160847,0.040566321154909636,0.046814446593926515,0.02761893292997342,-0.05418983976316778,0.05382351379066178,0.006598132388224278,-0.029464618976239365,0.06728467203166646,0.012225501869718675,0.041669738853273554
LCN1,,-0.013931311120401193,,,,,-0.01628736643236977,,,,-0.02272327641578429,,,-0.017742062961037742
ARF4,0.03866712450561219,-0.0345604222283969,-0.006957104591769964,-0.07212762300199338,-0.05406189193030664,0.015040168105451378,0.0808718636158869,0.025299694831632923,0.06243687584780346,0.024020017495077726,0.07170754512400007,0.018664137542733713,-0.007896199681782368,0.022929141795013517
CXCL14,-0.03902582779674883,0.033382266195376216,-0.006263364865653361,-0.015700800197616542,0.0019721481471941435,-0.08655202730132938,0.002002816371377273,-0.027419490514526274,-0.014280022722276122,0.011226623942891475,-0.0016846146280591328,0.04408382696252244,-0.04889667134591002,0.032016570341059446
LIF,-0.03613059389206491,-0.04141392261844711,-0.016312317897430345,-0.062356697657619746,-0.007104819363843529,-0.0237600910710697,0.09662160182561708,-0.014462478215214621,0.08026330915009916,0.09711748031672884,-0.0173374273123709,-0.04783532187517353,0.08802462628563888,-0.014552206175089339
IL17B,-0.029218382395060725,,,-0.017051372988824684,,,0.03005840754051318,,,0.11918626864390353,0.0897104419404909,,-0.020962259145494738,0.02737260955247664
MMP1,,-0.0011361594065110467,,-0.044274569858534625,,0.03211445846527574,,,,,-0.03745365975631614,,-0.015179422367462229,-0.02279097351161343
MATN1,-0.02302136219319144,-0.018291405084991108,,-0.027239521292399788,,,0.005120454976578696,,-0.016254847239723955,0.04462197219055365,-0.009878190206733757,-0.0275441016357919,0.03050357670955622,-0.02133799289126957
ADAM28,-0.06227563387388826,0.004202445623896429,0.03105125885682122,0.020295902373322718,-0.011235896814030647,0.05346016818024104,-0.012522626661559694,-0.03482462652335656,-0.006672556716413102,0.03430971657880225,-0.041867087565186305,-0.04835152107074403,-0.03536559568088978,0.02965772916810054
TCN2,-0.0323739678796135,-0.03255919450174944,0.015918699851856725,-0.014385064825670112,-0.010734529555584777,0.013866876711147254,0.09213611617051888,0.0074495269770430625,-0.03808304674143193,-0.04788331283024431,-0.024984425485735828,-0.0308249593392681,-0.02277578955015849,-0.012065009298445027
THPO,,0.13979965522061022,,,0.03925739147921274,,-0.021291814439951685,-0.015049581978685351,-0.0162548491069592,0.13395911150581158,,,0.020346167014211314,-0.023099110361646545
CUBN,0.017375777474063447,-0.02927312768765529,-0.0310496036270714,-0.026745350659237416,-0.04433301697145232,-0.03270366540918902,0.13363201224815313,-0.01577589532858357,0.136605902090837,0.022045277569193073,0.07028790772494996,-0.04093656424091949,-0.047346472428580644,0.05832470786558187
TIMP3,-0.0007768023379366278,0.1008891419683666,-0.017275883253825976,0.01396433254414508,0.03462153358638673,0.05583698030888947,0.02479994530323265,0.006300390805387923,0.05512234002048116,0.08336790602594656,0.007618992916122633,0.04123996561356579,-0.12769285398391358,-0.009613550809430287
PIGF,-0.06317234983203088,0.010057308869826337,-0.01699821389729741,0.07274993117355179,-0.006874020526602608,0.021591795316849714,0.07009138775859937,-0.040731286398788605,0.009469500709189104,0.0318003140114982,0.05539287327382853,-0.04553668663291421,0.01222373737121598,0.045507610093398314
CRH,,-0.01632218961865923,-0.01617767205085133,,-0.01316349996619411,-0.026568024211941238,-0.025045686585757537,-0.015940540772124295,0.03723287922460851,,-0.030259090775501436,-0.04642523796291702,-0.04236297068760595,0.039737994430720576
BDNF,-0.041702498237945786,0.0007285804686685327,-0.014471880173195048,0.0750957727170928,-0.035303739095976804,-0.031008201459665888,-0.07976660662500876,9.031889027777931e-05,-0.018307134941279047,,-0.0062703459705950775,-0.02128998565230353,0.052227151596198465,0.020744875028703216
CCL5,0.0050834737929718885,-0.0367415732546274,0.0781992884182223,,-0.02775015601629485,-0.034367994223332136,0.07284083304851083,0.012243087883391898,-0.022051657550040304,-0.049464299574955246,-0.030112708156660634,-0.017096514146461263,-0.03819554945491322,-0.004505059160160168
GAD1,-0.02794726394538105,-0.006730972311857116,0.0018591338430402914,0.07099692826959592,0.006833765449401435,0.02809838970462946,-0.07563864972223291,-0.04251964518713826,-0.06460208455584032,-0.046995294553749935,0.08607971669793124,-0.004464315826742298,-0.05874950627730245,0.059792305209647775
COL14A1,0.07942668319329718,0.045389604315911915,-0.02018769322330695,0.11027494323740204,0.0007643535332892761,0.0015586246983025224,0.03749790271328028,-0.005029710661097216,0.007925974183719058,0.06577454593759612,-0.042820413041215526,0.004820245270420967,-0.05669157244071915,-0.013140835000857939
HLA-A,0.009424973941007721,0.05759358904117189,0.040508571437797965,0.03516373963396979,0.08727395908852517,-0.032500300862013595,0.11286825485459609,0.02911771673354248,0.08431355556426944,-0.016868251995464486,-0.09906044276428526,-0.0413615534052147,-0.05099026363288295,-0.04251734637515999
CD5L,,-0.016322187730306213,-0.018068716842294035,,,,,,,,,,,
FGF18,,-0.014768629758043121,,-0.017051353947358287,-0.010458302283460803,0.005474785132614466,,,,,-0.03547111703462116,,-0.02623112198527197,-0.017544609821196728
ADM,-0.007720225832310303,0.0293381719246971,-0.03158888101065624,-0.05762005565687235,0.03429625680080496,-0.03706902681740699,0.14039990978835246,0.07806188728872476,0.0877723336938784,-0.06354651999772767,-0.07012019617310059,-0.021758270585235964,-0.013428671499876909,-0.04335890149835112
CCL15,,-0.027232124427101535,,,,,,-0.014202538303213092,,,,,,-0.015216438735878884
GNAI2,-0.034715920729340106,0.006347424495535184,-0.00571661318520742,0.04804629494056259,0.0162283965251376,-0.031180823028687632,0.0824053268211599,-0.006227209638662405,0.029936954798429748,0.05686361401255127,0.03692173762424541,-0.025536084598745443,0.009620793849044048,-0.03926989534481242
HDC,,,,,,,0.014160211191740015,-0.018320930347927457,,-0.010587181006230975,,,,-0.0118185423682189
COL11A1,,0.02000714725888301,0.023652762752789838,0.1381520115140715,-0.0023149006163747025,0.03492380702856938,-0.029611803157580947,0.019861903626610236,-0.006237469559994466,,0.005451084277977387,-0.027416853360714498,0.03359948719151396,-0.01698691499579792
NUCB2,-0.07012055725512913,0.01599068027463621,0.006024824259213477,0.037120473030546074,-0.014760444343039076,-0.047599683591233274,0.004426370637321942,0.04277674778061155,0.03238349963489853,0.020266595737725625,-0.037646818652437075,0.04430109352858726,-0.024577005252632525,-0.030613043823124225
CXCL1,0.010240235060600025,0.015356950754046042,-0.01735477324712649,-0.01680177483807222,0.042909837393065725,0.08343116588865708,-0.011062706452700806,0.1536402026723804,-0.022051661288711746,0.09833852662330654,0.0020698452104724986,0.05584282433627642,0.004854243534365572,0.05192395950074885
VCAN,-0.0644139531539249,0.011856224782614434,-0.02296743278316707,0.04950393297354078,-0.02506705448146415,0.10260463368388391,0.034215985766105385,0.029799361848571043,-0.015240843864903878,-0.050658323985967965,0.021252120817479774,0.00024337398376470402,0.10353997848678102,-0.04692140969524072
MMP7,-0.000559993225582884,-0.011012914267097254,,,0.006884228831055299,,-0.011888434285836505,-0.015174898050196636,0.12500755433880684,,-0.031051432832537175,,-0.03686618051730208,-0.0601643091948806
PTPN6,-0.007054102574025258,-0.023636895082875968,-0.02611780293395884,0.06420025321921127,-0.02534850654127579,-0.03764323383026056,0.12255465473399696,-0.007963009710323333,0.015113894663503475,0.01793292295330717,-0.08587933103683996,-0.025518234267330363,-0.034760808626508,0.028839879412380604
PTGS2,0.09528191963213209,-0.03678067579964913,0.02597131617271707,-0.06950270479786769,-0.02355985110474867,-0.019126511490426188,-0.06371885905133043,0.008837864268452506,-0.01975301463979656,0.010502291035334559,-0.05999029133255845,-0.03405152477237231,-0.030211929199492685,0.03818962135066312
XCL1,,0.019808760322864348,,,0.08952977545584896,0.041062146141568466,,,,,,,,
CD58,0.02625221532715183,0.011023847885098482,-0.008664967036775528,0.012892845051274814,-0.018828731553034574,0.007836700245394644,0.11264184477816225,-0.040278411487239534,0.05827150505634726,0.033816077995004926,0.049576006019832045,0.056526599564204055,0.014521303982119732,0.048721566154595684
TNFSF14,-0.0029709772697049217,-0.01802218874935618,-0.01810045634751721,0.115377546433253,0.012755545183441675,-0.010241022179986103,-0.00953127216063233,-0.01337661590727242,,,0.06774927593731235,0.016044232430082964,-0.021918289265183858,0.03575891105286445
CNTN4,-0.02133450701821504,-0.01021296805373414,-0.014168979488011987,0.035087328275198046,0.06380510212363415,-0.04295199366985609,-0.042213374731598,0.01718365663205594,-0.03736344629118853,,0.018340709699013056,-0.00428975144024381,-0.029371201800530638,-0.009748371690135246
NTF4,,,,,-0.014393945755786789,,,,,,,,,
INSL3,,-0.016022732674480532,,,0.04417566902998707,,,,,,0.013943854212280104,,-0.021918287147524192,-0.020834756108897737
BTLA,,,,,0.05145498536181725,-0.028982820664102942,,0.08135240814584806,,,,,,0.020582716306406363
MFNG,-0.07175785093592596,-0.025274455897476435,0.02882058260777825,0.11352822298281055,-0.006615355248348883,-0.03135459728593341,0.042390645205964285,-0.027632016974072707,-0.03894893193711494,-0.00023601671591327143,-0.03483585420117343,0.01849916685061391,0.046926749574868205,0.027468761902077834
ICAM1,-0.0182827357074892,-0.010870588287754548,-0.0016921920837187038,-0.0325776693404356,-0.015780408796524707,-0.0337575822726554,0.09626832945197143,0.042007485827113264,-0.011553913478421872,0.031124576887966895,-0.005927554430603489,-0.013915231196818308,0.01973925878019188,0.015561340980226735
PROS1,-0.032442026765956485,0.006403951062529051,0.022900229337099606,0.029856428169376194,0.017948682410521735,-0.016047402708051113,0.1235457896481563,-0.029063310530367367,0.07190687318995559,0.026961553574103358,-0.0340308446586823,-0.02829710266172782,-0.0002008131711105015,-0.03422101535332351
CLCF1,-0.07644179460963055,0.06680229969804556,-0.04442846071501614,-0.023851948626045342,0.020166990434373647,0.01432491702498881,0.0013701659611716137,-0.011450965184008396,0.024088388247809667,0.003369199786070952,0.04939704350405823,0.005330265368808112,0.053066059521540636,-0.025406089311219866
PSAP,-0.004150861539814188,0.031551777170356586,0.031325707503272245,0.07698405107855427,0.023146630077541676,-0.1212919506694332,-0.04858998802848662,-0.053694200483932836,-0.029598290397771475,-0.027258522084461913,-0.08756556665500864,-0.04221039727164827,-0.08002169562821208,-0.03669772319482429
EFEMP1,-0.01890616534522127,0.04592769322190565,-0.0671605135318377,0.050735049905757876,-0.017756308223152852,-0.03151377431521558,0.05729750644096447,0.013877941152202863,0.07448319574491315,0.021576525753274435,0.001405334124476061,-0.04229778749417926,-0.044174618757010016,-0.049474040779957054
C1QTNF1,0.02991229960030721,-0.012442448061705613,-0.030963465114115043,0.023376891304055847,-0.00531904646735976,-0.007604821446625785,0.011305720001756066,0.018340532676508897,0.025324690272999096,0.0983319559030763,-0.08818455096802724,0.02054376027251098,-0.013988214213675822,-0.030139978089204263
ALB,-0.03258424528605925,-0.010135075937204299,-0.023877100392417305,,-0.018567218954024363,-0.0439252174568045,-0.01994135276742411,-0.01519301043147309,0.014815728903083481,0.009610103069560737,0.07100933448677184,-0.05010530248744356,0.04522314809741063,-0.023559120040386808
CCL13,,,,,,,,,,,,,0.053459533825929224,
EFNA3,-0.022965017332721546,0.04083388745896628,-0.03254240988721359,0.030723177788356225,-0.012609790246135523,0.008729869892741176,-0.0828782860564164,0.026351134219838795,-0.013818993544807043,-0.040217263398533765,0.04610275640579232,-0.04749332044436408,0.0008601556872612773,0.024344787749903143
DRAXIN,0.001076679736424697,0.0019272133438077697,-0.04481924240682492,-0.0751506161319632,-0.04128881465470597,-0.0220402328444919,0.06409241334507979,-0.012199241827541866,0.07471066244872583,-0.0007855107243740578,-0.09094199165665945,-0.013519654474242226,0.021857691124448315,0.018720755276551395
RAET1L,,-0.012481864364389207,,,,,,-0.014611337544013654,,,0.013244415288216252,,-0.026628675221555605,
NPTX2,-0.008362077484924778,-0.062065167753191285,0.0022132373317823714,0.01093010829006097,-0.0010546241296926129,-0.04128416646697077,-0.07606279920133852,0.025051948851409753,0.015327122808027883,,-0.04184963682274617,-0.05690446411719622,-0.020041879715847012,0.08843677081274007
FGF11,0.04309412577431492,0.07183969236154725,-0.02052118506827567,-0.046642266645660395,0.059980043267164995,-0.0358241311538431,0.07644375382184457,0.025934409270021254,0.052112417899528286,-0.031671832719468294,-0.021396841450896004,0.008420738800972813,-0.04684798409487803,0.03999756081563406
CD59,-0.02370357174275827,0.01139704031638044,0.017581584229740082,0.054124853755136565,-0.009953287611204575,-0.045810780421041176,-0.059126092084559614,-0.0016349891030468153,-0.02752430851454563,0.05804699360889587,-0.010126575260488397,-0.05160825804696566,-0.039169803491928494,0.0004777028589052427
COL9A2,-0.02801552835135355,-0.012368477815725712,-0.001512688030917312,0.011457809082719771,-0.03235060699920504,0.039940758715972614,0.025416090980652895,0.03433034486008722,-0.030915859960879605,-0.01674735029669864,0.08607231763401059,0.018678035183205866,0.08512948271248187,0.08950528658513743
DLL3,-0.02604683765905695,-0.025739277009955323,-0.0411002977333231,0.0323368105994091,0.005993515671988219,-0.02919855645831122,0.03272164881564336,0.029023718559274072,-0.039987392789633563,0.060296857125631584,0.12376005457252312,0.07556545574064695,-0.005776103501652058,0.059357396055056445
FGF5,,,,,,,-0.015879186949773253,,,,,,,0.043690862674041875
LIN7C,-0.024634414961807828,0.0029571074074528233,0.006427226502688,0.03540320492800098,-0.029047745610489114,0.04270545993854487,0.054234464443965506,-0.015422131914299633,0.008392174490912625,0.03063073970629774,0.06498103119915982,0.018527426007029727,-0.01543462509049187,0.04039397398293155
GDF7,-0.023021377859989815,-0.004965960166732142,-0.01520432323859316,,-0.0186606609230635,,-0.028405270533792337,0.07230962916098242,,,-0.019479486445611743,-0.04500639492103693,-0.017818288091867085,-0.014819050701223227
PSPN,-0.0755524751370896,-0.03484954647073657,0.02130430485985222,0.07219277635204951,0.00383221261224767,-0.05425933761191002,-0.0034291628440080296,-0.028719522706193372,0.046961245400050575,0.08296705037512085,0.03248083978816766,-0.017524832196879742,0.0014077607935973555,0.10888313787158896
ANGPT1,-0.03234157006237291,0.0030668784855184994,0.09458294697969252,-0.020034099825258268,0.028330605717197116,-0.0012148111772192218,0.037747245560528705,-0.062057788823235135,-0.02576097493151933,-0.015846556971769402,0.04700036389605534,0.07271124258521289,-0.04529938527513085,0.02041810828145767
PNOC,-0.029775441911884908,0.014309489261187757,0.023414061782157977,0.1156179162105745,0.042212509428805015,0.019725707826083804,-0.05701014657843319,0.006168203366270291,-0.0092189261952914,,-0.020714571570540248,,-0.021124308289006556,-0.021503402476166666
L1CAM,-0.041898159567617534,0.03968123319623928,-0.004038308565863338,0.022057264174586724,-0.011653192339415237,-0.045809497811092004,-0.05715041684408964,0.022953349016144358,-0.06841214021583396,0.009894279264579323,-0.03691572425942284,-0.04397107568314768,0.02935281440567315,0.052942111808848884
APOA1,-0.0235874074703499,-0.03980943546532378,-0.021055946545018616,0.04982505254119467,-0.016287074664386024,0.026891712212498253,-0.033983861763602186,-0.021648767712384265,0.006508993913942144,0.027814140300303335,0.04580619626778028,0.019293797889719865,-0.03278563176853174,-0.008934870164240312
PSEN1,0.02486370359507532,0.06523225401763762,-0.022493147818635886,0.07600604583240084,0.0075213574554880945,0.0016301511882719861,-0.012094576794486918,0.005951705389140782,0.04151885376953609,-0.016757050872315344,-0.03182598277756184,0.057316000045220944,-0.05761221070642189,0.005597570690475577
CALM2,0.04844671307232398,-0.033881349310175446,0.011642915791500808,-0.013886106290160417,0.009572065941097179,0.030996590908295343,-0.12957846343487503,-0.010919216939582635,-0.06509774514835887,0.02016426062694293,0.0399956653902549,-0.08065729529087484,0.027219699472694883,0.04574563279065007
CLEC2B,-0.020022345318623895,-0.014631383782436308,-0.029317475582985177,-0.05995994187319941,-0.05179187739111809,-0.06547318356700581,0.06804143878846781,0.03475716333588344,-0.02741153170502385,-0.02247561516206073,-0.024992382911188254,-0.025848146990291455,0.039724301769348415,0.08269061467052409
NTNG1,-0.0202119742522068,-0.020850899584813506,-0.0038924245985270953,,-0.03551587940880766,-0.03531608309100871,-0.021493210787566656,0.00037922022125682606,-0.03564344464465597,-0.03950158684251691,0.02843575466425285,-0.02547591955208633,0.04900676569827852,0.11038842916041762
LRIG1,0.04441470118041414,0.05558336815842654,0.024945571323386633,0.103738157891556,-0.02347995569015018,0.09266040127197389,0.08630730813515738,0.04379178711249418,0.06706382020147227,0.06337990583405452,0.13165102845826443,0.0290348006391561,-0.01722591859419664,0.06453625695128269
CPAMD8,,-0.02507735613917308,,,-0.01237030303793079,0.01040446226929098,-0.014364861562719577,-0.024759009015455583,-0.030022487639560357,-0.013926037156093259,0.015285370964709806,-0.024927273878743276,,0.017078612339524856
GHRL,,-0.03325578684068444,-0.01928504201021518,,-0.014342922854226541,0.040460268429690936,-0.005360602443198659,-0.012199241827541866,-0.020745588014691927,-0.009371750157540567,,0.03325842711520089,-0.01927393801496765,-0.0025123753949498466
NPY,-0.011454836025540264,-0.033767234051502705,-0.043492733309255176,0.2090299474188038,-0.03628483700737695,-0.026505390142691786,-0.06967213824239986,0.00437483987254971,0.016180914608944923,,-0.044397332581649705,-0.0580935257870942,-0.06370475183719945,-0.02630920125698924
MMP2,-0.004128158645903166,-0.04854993392733014,0.044492613604336956,0.04213065738767828,0.030867801624435785,-0.0436982766428018,0.10790515238806388,-0.03266619600496142,-0.011087733376527147,0.023074509552272936,-0.023917801385770883,0.061327836628427876,0.0011040238169232265,-0.0025217623384285264
LHB,,,,,-0.01077359973750797,,,,,,,,,
PPY,,0.011353270253561868,,,-0.0033993437067066493,,,,,,0.006810569341050673,,0.03922990544683406,-0.009707550058084035
ALKAL2,-0.03009083664092243,-0.008302929660050029,-0.012203960479109552,,-0.010617076137252839,,-0.016287363792656502,-0.03243636466215592,0.057124932873487175,,0.06466560367629053,-0.017279678458042954,0.024802487977157492,-0.02692594185371127
CSF1,0.0008553950961887196,0.008882805727516447,0.04810106001828939,0.07975916276630741,-0.019270675301309038,0.03138540819730288,0.0532087242978312,-0.046613408613111036,0.06519056514958482,0.013283751550481324,0.005362373848047258,-0.06929917761809108,-0.026780371167098273,-0.0001752868982738732
SEMA4C,-0.03356190087305281,-0.0025304614710438505,0.01440152913637862,0.055922853485886465,0.026954489259274364,0.012903510699153112,0.0028504620969222703,0.05004874937665376,-0.007638322139514777,0.040975635298264354,0.027266336267497554,0.010212478378161412,-0.02082003254948654,0.02347070803658884
BMP8A,,,,,,,,,,,,,,-0.01870031512611515
ICAM2,-0.028331181378161235,-0.021161108307298296,-0.04885411770162927,-0.03407703669511581,-0.006423068745741762,0.013486405524275172,-0.0027278679259453782,0.03308318311331588,-0.0044670859707910925,-0.11828963299565042,-0.018740491693925464,0.14145874174832584,-0.010126891919814099,0.015909958532361722
SYTL3,-0.03138827394678823,0.013616805053321118,0.015575306785984885,0.021504941866787173,-0.0487434520602116,-0.018588429229837253,0.030548207239691826,-0.006467059392859362,0.12226674322261609,0.03959787783002111,0.012833234347201255,-0.008533943437000277,-0.02894802907153783,-0.0250467539746438
IL1A,0.07202807662133097,0.014088149595024843,0.04433923465991188,-0.04572449899287925,-0.013934824853240706,-0.03946350239739617,0.0016286582325418632,-0.0343879762339213,0.0461690825566983,0.02032636507760613,-0.03485634926990832,-0.009277303910608534,-0.015317548792969305,0.046162586055779574
HLA-G,-0.03641009397434944,0.10523255989624684,,,-0.011379006141653245,,,,,-0.0227307721393494,0.020484879349250303,,-0.032316029036806575,
PGF,0.03322600145017654,-0.011751709176417633,0.09597288995810087,0.03135517642730351,0.022166635327342168,0.021544904858277012,0.11091309070077392,-0.008821479055674868,0.05068142810228225,-0.0746307123394474,0.06474599413598886,-0.0070153245596617595,-0.0389318289173586,0.04073866833280719
LGALS8,-0.03722812140175011,0.020525040051651018,-0.008916837224512746,0.05988889102962194,0.0017056695304414726,0.028769618520675524,0.05811606036496252,-0.03429806882591823,-0.02608661134017816,0.020939326202301323,-0.05028056202217137,-0.020037402246933917,-0.03840990149920079,-0.009662334937187473
DKK3,0.008141065250942882,-0.030317100368822476,-0.03232260165732961,0.10515519612613876,-0.019340348094932316,0.0025420231055786513,-0.058359571212097616,0.03250864583516853,-0.05321274079475988,0.07695457201619565,0.004378470282925414,0.05242199657547323,-0.08568521649995497,0.03684925178239094
COL16A1,0.04393122132622345,-0.002079092773131218,-0.029507316675490156,0.05703337728608555,-0.029518562822728932,0.04892178225175161,0.006378913425968628,-0.0314401526538886,0.018072364258713138,0.09701375651611772,0.05096409036542997,-0.018613583588456196,-0.01772960792133476,0.034170476789293
TPH1,-0.03066026255309174,0.03531077525602473,,0.07019488698573591,-0.006033974009442908,-0.03464869287548682,-0.017076196246859205,,-0.019561999300549058,-0.04276384223400156,0.11530030906204754,0.01615713565150592,-0.01586896065449214,0.06029249915358515
TNC,0.0057473062908336954,0.03735764134798965,-0.01937291792579967,-0.062235552498717234,0.011158496158924823,-0.006747196274330541,0.1263362172085285,0.059507566469462585,0.12795649085002464,0.011531856529699987,-0.10370503468892495,-0.023499160880265803,-0.035729762179276967,-0.04128720819106015
TNFSF9,0.011959672356947313,0.03162920059061775,-0.02040780411837157,-0.02607429954102276,0.10883019414610944,0.011498637926767233,-0.018811975294454747,-0.020376418007950422,-0.03318929231138041,0.0008231091785643946,-0.048936617679684144,-0.05469133428398227,-0.027537206267147868,0.0833075878495501
C4A,,,-0.012026456028199317,,-0.012772727656190485,,,,-0.01719574050462196,,,-0.03752244174347805,-0.018006211272057714,-0.00871976118804755
CNTN2,-0.04148624755135042,0.023176529419960595,0.012289754661972796,0.01565672053037882,0.028695198923344205,-0.013774300198316656,-0.017726110235204456,0.011095867312224702,-0.021631810956702746,-0.01217218088585876,0.12257729537245068,0.01625059640446361,0.01161780973721965,0.028746365144126877
F7,,0.01094906242927121,,,,,-0.014364853213381512,,,,,,-0.017818289814852003,
LUM,0.14571785257561792,0.006203603590061417,0.000850288829738229,0.058640287563704034,-0.025170593989437405,-0.000822958618126167,0.08172861734380858,0.05153580889315627,-0.024010049061201306,-0.08834656179681678,-0.019705655174372446,-0.029435811341666486,-0.00952471114773517,0.00027827359679294405
BTC,,-0.012481859165291542,-0.01881926767325888,,-0.029241803448752733,0.014034291649344747,,-0.008016504683378764,,0.03592018103969828,-0.009242504475470323,0.029254853848151477,-0.01724310296300586,-0.0015525206091603248
APOC1,-0.013190795418402604,-0.03493945815080221,0.06666025850799032,0.06498030078825666,0.03231684868299549,-0.045766357534696024,0.10847261009856485,-0.045338354815595346,0.04432475794751873,0.017673862813356665,0.035460874980357326,-0.11777459044657534,0.02453441552621735,0.034789459966791225
PKM,0.015749171237477134,0.02486005824601947,0.005149748048355517,0.04893033831878461,0.011759176237668159,0.013462508542787263,0.08556015074503813,-0.019576698418464832,0.04999081600065394,-0.09833548618994196,-0.06602299930481917,0.01814119936825249,-0.0076798403135625425,-0.014725105047217234
TNF,0.039051253422143335,0.013513641196177359,-0.013425223038526815,,0.033916531024378284,0.07952632657757695,-0.021082204536380163,0.01421045539237737,0.10098755792697817,0.011922156358934394,-0.02272326772167513,,,0.013031037057306356
GNAS,-0.03644100333279898,-0.04735932198957875,0.03797477887740126,-0.05336010700108035,0.00020941347120456794,-0.00018679015134126108,-0.06802392468551925,-0.0651997979646359,0.039667973085799293,0.03853494710695995,0.06830802167061556,-0.042745353860216544,0.028109666098806017,0.04897233431771867
BMP8B,0.04012266439414997,0.05434290577765058,-0.03331514652703391,-0.020979103048956806,0.054615558301798726,0.08234844585918172,-0.04568085940166999,-0.011842271248602484,-0.0045023357758415565,0.0412510700872371,0.025296044125841577,-0.02845827849454683,-0.03077944399166855,-0.025758947848999618
LIPH,0.005630816768246648,0.08240440886519557,,-0.01680177307161418,0.0187082375351657,,,,,,-0.02533448859805361,,0.02346209932932934,0.042176712495367204
CCL28,-0.023021357652096446,-0.0024328635538376645,,,,,,-0.014006906302723866,-0.015513515221464517,,,0.10850558059273993,,-0.014520835131479741
PTPN11,0.019087665392668592,0.011297452587383417,0.01582025332362831,0.025228518089511404,0.029803507168798257,0.03733101615559894,-0.028211634187918104,-0.042511413132879906,0.00014369900681360392,-0.03234260184554334,-0.0517069696454388,-0.020889959811699877,-0.01811520109205589,0.04856297110797953
ADAM12,-0.025976501216326785,0.022147959436010414,-0.014321184853080413,-0.0026791725811765245,-0.061745125335566656,-0.049540860905056584,0.11967509803340082,-0.013536804196099978,0.00586352489255657,0.017665768422502774,-0.025376791811716454,0.03958452734054794,0.09519421114022496,0.008195649763906446
