,MGH258,ZH1007nec,ZH1019T1,ZH916T1
SLIT1,-0.007855808231783301,0.004745844687154112,-0.005849618140533108,0.08800817047332299
CNTF,-0.021867511878548507,,,
BST1,0.0005112999223930647,0.05610939669575423,0.07958447757798226,0.09120873166035853
AGTRAP,-0.02846035415914844,-0.05234964452849919,-0.00627747990610643,0.04730188953341882
LAMC1,0.039145632505079256,0.07142823966190988,0.011340737671182518,-0.03906010345347455
COL6A3,0.020524987702229745,0.06833550576070659,0.005989273463571474,-0.04905471394947664
FN1,0.051962652829344924,0.10704465714048023,-0.022233254194880533,-0.10672000993344495
MIF,-0.03199977016364931,-0.05520479981837296,-0.010261444635384547,0.030536185997131694
JAG1,0.027598588736246713,0.15135806307887806,-0.13357680032539587,-0.0645666685024951
NID2,0.030993686381337975,0.07860954093146118,-0.02974806172960575,-0.02977173713371473
EFNB1,0.008039062499043364,0.04061446410030058,-0.02253098587649255,-0.039907350458248766
COL4A2,0.037114784179350796,0.13084657038269573,0.007453097365549915,-0.10902626556496166
SPP1,-0.06883012688750481,-0.1218603991775936,-0.08817286345899583,-0.025545337816136306
PODXL2,-0.008975168152089652,0.07313785278143743,0.03636838721671523,0.0891918058717873
FGF9,-0.01999235279935081,,,0.044570067863688445
ITIH2,0.033750296053466425,,-0.06336828115887,0.007574931711431495
ADAM10,-0.026870188645435385,0.07402471844486432,-0.09142034828830407,0.023853915452931116
CFH,-0.02235002335568835,0.03301091949630697,0.021228094761264922,0.0043334870416980075
COL4A5,-0.008683203723288234,0.040268787221882034,-0.0025973325922348657,0.10198473253999159
LTBP3,0.008910782137411385,-0.0014120474832376398,0.0884533492225686,0.024790489449150008
GNB3,0.08102305424182768,0.042803118272991714,0.04123040028331844,0.12177004790890956
COL6A2,0.037591245952142034,0.16757083872257456,-0.06818741488448747,-0.08296486693387128
GDF9,0.09027104287521016,-0.04551628889779494,-0.03092386812263478,-0.00912704386939951
NCAM1,-0.018345125144137393,0.04200829308824792,-0.01200993300533243,0.04684844800505277
APOC2,-0.01189342797801994,-0.04882451707996042,-0.031524467608792704,0.05104821031043136
BST2,0.08211108363919802,-0.028864496157982634,-0.04497887295771039,0.07941376261392152
COL5A1,0.057202165055817523,0.06654384932629542,-0.051475786199204905,-0.060366974640095224
CALM3,-0.017204876681655972,-0.004144892195728098,0.022036105971671202,0.03358491293136274
THBS2,0.056057237231415605,0.04303388019793551,-0.018169579195856732,0.036975320916357024
SERPINE2,0.06142443878356435,0.06010025474472148,0.12284167314858233,0.028390927455389223
EFNB2,-0.013443609759718948,0.047961553982628614,0.03082759330251238,-0.038605620810730386
MMP9,-0.027799535737222204,0.02031377981495408,0.032676453269833684,-0.08719197725612485
NPPA,0.0635549332813059,-0.0936356070933712,-0.05874467752694339,0.19066530094874115
APOB,,,,-0.013813200874650627
C4B,,0.001629983781777321,,-0.01529574671100291
NTNG2,0.04705916288006276,0.035862859844831355,0.06862527170791403,0.06378894941311726
LAMA1,0.021753029719552636,,0.05919308793604435,0.04332870024406651
UCN,-0.02593785394677642,-0.052866405080060797,-0.004291363999724981,0.02762844467904003
ARTN,,,-0.030715577993971517,0.15057885409298807
PDGFD,0.07596910526801577,-0.015474000287715738,0.031160783018232944,0.014492448493654789
EDN1,0.05866132608278569,0.006652577388666997,-0.04671806347247853,0.07321169683531976
ARPC5,-0.011388016044131635,0.030286725172751692,0.004593403288725423,-0.024911796026439028
GSTO1,-0.08391805481676412,0.026178846552552405,-0.0015888580309295563,-0.045080251603771236
PROK2,,,,-0.01259442524885881
SYK,-0.06688349670379641,-0.0769461571160992,0.059022496777605266,0.03460048261877357
CD40LG,,,,-0.014938042490700618
ST6GAL1,-0.032791222292088,-0.07432567049639671,0.04082685844484507,0.07703866532965226
WNT3,0.0030630737075737495,0.05975652640802218,-0.02087109403394641,0.035741136734462935
HSP90B1,0.01617696056559262,0.0010897963593389831,0.04134601688888707,-0.060213303579348176
ZP3,0.010195925757573212,-0.045586714443444726,-0.033373697544356144,0.06639800967250174
NRG2,-0.03643920448084676,0.019970561177037355,0.02586027756175771,0.08140570764988092
MELTF,-0.01845049570607812,-0.009327798847665722,0.046841276245192714,0.07266775249291917
NLGN1,0.11396003714312629,-0.025067023476773774,0.09123278945731839,0.08654537646675833
SLIT3,-0.025416720676594187,0.09831060599449193,-0.042632120108981236,-0.0544309313300645
CCL8,,-0.08079816710341726,-0.01632048617939306,-0.047143431350022295
S100A4,-0.0019220536058469652,-0.12325329534755974,0.0026979949232056404,-0.06138826370406468
TNFSF13B,0.040798226811140176,-0.06757895749590505,0.06694765689749904,0.032579226705241694
HSPG2,0.07171043106200609,0.07080522148850549,0.03510267647404932,-0.08746611939236354
FAM3C,0.050490503655214146,0.06377794354245699,-0.04270282683743998,0.0016615769523529382
FLT3LG,0.00021269716053847466,-0.04175171921119166,0.039204432918591596,-0.008802639940179779
A2M,-0.03853131250450349,0.043932092353488744,0.03146597938575547,-0.029093773500014162
VCL,-0.009840714723977968,0.004917806325795063,-0.01012546112995081,-0.033842941772468806
FGF2,-0.019197116355208717,-0.025390804385134247,-0.016729106565971583,-0.010942702760481794
AGRP,-0.016698954539530818,0.021146293515790855,-0.03580118234734531,
CNTN3,,,0.0221851194486797,
RNASE2,0.009711365713799,-0.04825353409778963,0.08793144122556813,0.03146855756950077
ADM2,,,-0.03307000717934662,-0.014197443174610773
GAL,,0.07367015661873194,-0.04297157614250042,-0.01400656362834846
CXCL6,,,,0.03901000801573379
PDGFC,0.0516168655116719,-0.0002972215619766181,-0.0400390773024806,0.0479865254936014
COL8A2,-0.016229353885682814,0.04472627543891925,-0.09946965467159377,0.038266958542576224
SPON2,-0.01788680197864584,0.09597770989107016,0.03556975394768272,-0.024419966605244724
SEMA3D,-0.023040682394140317,,-0.03934360000106647,
BMP6,,,,-0.029263109863291774
TIMP2,0.006149747340929647,0.0776999039574205,0.039852580277524606,0.04899443254110684
EFNA1,-0.02900122171791991,0.039343406355669186,-0.08249763257004332,0.012861640617717803
S100A12,,,,0.08981221195769823
TFPI,0.10968498440176842,-0.04369700933255249,-0.045929768078222244,-0.012105035932817334
GPC3,0.01614287926680415,,0.08584973590778047,0.04870522579434679
NMU,-0.029637738652496998,0.12557589532059904,-0.03207675597670961,0.07685398209875549
SCGB3A2,,,,-0.02233368169722682
LAMB3,0.011530127360183471,-0.041432739543064534,-0.05685190525105956,0.03934768148076238
LGALS9,0.002844026094064215,-0.08918176077305642,-0.0036816096002194984,-0.009827218802758721
VIM,0.050177865462590676,0.010779223770010718,-0.04336122263556704,0.009188898823919257
PLAU,0.009308973783927917,-0.06149640433419685,-0.05326951342457887,0.020296401976736978
TGFB3,-0.002716123941806513,0.0461676091651545,-0.027898065776956225,-0.042871610364943046
APLN,0.09993605122191768,0.08296381185101316,-0.02191409603941758,-0.04964676360791008
SHANK2,0.07538803644939064,-0.062265220116238376,,-0.022080625954584383
LTF,,0.09494560230054344,-0.0063535725768917115,0.01996465389897132
PYY,,,,0.012518186279577606
PENK,0.09385474271788155,,,-0.016817899285231076
CTF1,-0.023879367751997154,0.05957426885214285,-0.019577310746214896,0.050785350050975765
COL3A1,0.06345578955102493,0.10333070155195667,0.03185471524998696,-0.05303888198593258
S100A10,-0.0434583794517159,-0.04104292146957883,-0.08845157924881467,-0.010520222871992734
FGF13,-0.025591453040471796,,,0.031755660169037095
SEMA4A,0.057336866400807554,0.05700909273097027,-0.033960833073173956,0.006846436200902344
EFNA4,-0.03443692341164482,0.012034694051583543,0.01514207944042189,0.09794042044193592
HSPA8,0.10109947271692282,0.04275166946625244,0.06928136542627154,0.0397560488694741
NPB,0.017262492273063982,0.053253012777545364,0.00861090501272963,0.03163229397610417
ULBP1,,0.0265880886024522,-0.03580118234734531,-0.015838499660912317
SEMA3E,0.01409002945339513,0.08358073639872854,0.09681781762960555,0.036666180621760816
ADAM9,-0.03733944120325984,0.08138456483634889,0.06366021094216236,0.01482900114436036
ASIP,0.07996939496750019,0.0230557821939503,0.00631396176896732,0.07046812342382319
IBSP,,0.10690562851044848,-0.048135557448005205,-0.02957463534924972
FAT4,0.042810013437390076,0.1517271577828606,-0.024592860640834383,0.010136046022938036
MDK,-0.03773232641995196,0.021803803147699814,-0.023598212906986316,0.03797735716114133
BMP5,,,,-0.0023947471059594517
CAMP,,,,0.004602771739466484
HSPA1A,0.0004395066182682788,-0.015545417122821297,0.015309639030310036,0.0066136877787853245
SOST,,,-0.042175563020473116,
SEMA3F,-0.034573146478511195,0.09175719190612745,0.03628072803296519,-0.022182759011743363
ARF6,0.016556420194792615,0.1340727563138977,0.11959837958542016,-0.030867346393854102
IL6,0.020744874905273346,-0.03554336138820331,-0.03601109536348326,0.04024350897266973
CALM1,0.03367679656620085,0.014908258089267303,-0.009578056876975575,-0.0017659723881626888
VIP,,,,-0.0193944285277006
NMB,0.034096253097899036,-0.015367377165417454,0.12768992852613223,0.03016803130701167
CCL26,0.046996969077913425,-0.041610852258127794,0.006861056326899044,0.057376462409035274
FBLN1,0.03500129096474648,0.142598999486855,-0.01626480270058703,0.04651255599254696
SAA1,-0.018877544978185425,0.05826058778188888,0.10582431897856237,-0.0012955213794182885
MICB,-0.010523098464570552,-0.031966327627828,0.036373460045548554,-0.02226706982316759
MMP13,,,-0.03133018797340409,-0.016817892180286103
F13A1,-0.025937853242611324,-0.03098106570863408,,-0.03006108745533872
CXCL11,0.012326220042501534,-0.020045601757944863,-0.03050815055108528,-0.02739870628641348
COL5A2,0.03761134984819369,0.13284508894617594,-0.02672843728466663,-0.03160881047135505
EFNA5,-0.002452040278766425,-0.016911697231220945,-0.04171484243986299,0.07078039021491035
AREG,,,,0.000747528637694624
EDIL3,-0.08176181561588612,0.07267456621186068,0.015562893532758314,0.004308784456442548
CD86,0.003482819418571557,0.0376654256056379,0.014191378216259518,0.017672332733212587
AHSG,,-0.0184516364672646,,
HRAS,0.007720444000643002,0.08116934461546124,0.03042286349269878,-0.009664146156187384
C1QTNF5,-0.027938355661782314,0.06089600769436911,0.011779649376571454,0.02027140655375503
RLN1,-0.01720535604118263,0.005126028692119232,,-0.013217136819776699
COL4A1,0.05598438405249178,0.11929853980860514,-0.006098906588244968,-0.09304251920935817
CCL3,-0.02697806794322684,-0.11054190081308954,-0.07572810114765356,0.07013237482090547
BGN,0.027428945902258292,0.08435886465404219,0.012659347599623078,-0.07998541744627577
RETN,,-0.14608081995995978,-0.039343608704910576,0.10121312944829752
S100A9,-0.037104216751374076,-0.09212522496651401,0.007042725516887389,-0.006109750578046581
HCRT,0.00679797033631822,0.04719064904304077,0.047380158478248655,0.044518092079348426
FADD,0.07805905390920566,0.005710205108060359,0.013274543727270497,0.052948392461524295
ACTR2,0.022151664318921065,-0.06715229747822465,-0.020835458618816034,-0.03939683157152078
BMP2,0.03489693871522376,-0.08501704465048256,0.03185164330465422,0.004602208360489197
CD55,0.15057184208853375,0.04530482834754009,0.0904517708805258,-0.0007015186223885664
CD6,-0.028099583152847586,-0.04692523197560921,0.04240268487123965,-0.043297989676489214
IL16,-0.04785406151658393,-0.022163598705610084,-0.01812429399753022,0.009598904434375465
LAMA5,-0.0050989906886149535,-0.00782573877869093,-0.06617412930612704,-0.008526500139045504
RGMB,-0.025506437840318075,-0.014702923455125343,0.0010090366823579263,-0.013714946685494115
INSL5,0.09537949797925706,,-0.06011595757514314,-0.023078594324178393
IL12A,0.03983099053675447,-0.05300085106444428,-0.03635455328906296,0.11965092410100214
S100A8,-0.01388151893137478,-0.11852758502996077,0.016885643380737052,0.03990403755285822
TAC3,,,,0.050381332428130525
TAC4,,,0.04789172420308666,
MFAP5,-0.008416831637399898,,-0.01146763765552984,0.056812880372666415
CXCL16,0.012028859433151726,-0.00032070959667209885,0.06122001930883318,0.06823258175003546
AGRN,0.05348452484218571,0.0938813543201074,0.07752092758786447,-0.05657659242316579
COL4A6,-0.02304068778444697,-0.023082114573819864,0.09228826845812713,0.035003544053660296
FST,,0.02987190780304171,-0.004574470319658074,0.03430665030837474
MEGF10,-0.007957722041414615,-0.07414550092698942,0.0898381597152786,0.06621831077470199
C1QB,-0.0673598354139217,0.004126314817055459,0.022588163612585144,0.03861246438257464
HLA-B,0.06491113416296564,0.002968990039423534,-0.009556574225300044,-0.015856975131042197
PDGFA,-0.01337224752695325,-0.0425065627062689,-0.019348327125295838,-0.05470093967106112
LAMA3,,,-0.07935657882029025,-0.025314491438693836
DKK1,-0.017205360328305722,0.07665748562777246,-0.044856886142156306,-0.00046603339252568386
INHBA,-0.021463671580077608,-0.02127649144772298,0.025178019214568748,-0.041087634788450164
LEP,,,,0.017228666826796066
IL7,-0.025591450547098937,,0.06010209335423261,-0.020525123007559383
FABP5,0.0077967609773364754,-0.03482093000176593,-0.07760222172808791,0.08643461886539466
CCL4,-0.06771508097660685,-0.042790659314481456,-0.04039790651871966,0.06459113469888163
FBN1,-0.05482866333730424,0.045898124770941545,-0.02637944978000413,-0.005441004762851762
TCTN1,0.06351552449129955,0.033010852245047614,0.04327821848706773,0.04804154459542837
NCR3LG1,-0.02042258534545762,,,
BMP7,-0.02432506660385069,0.05695532175514961,-0.04230949404412313,0.033515831515474034
NLGN2,0.012564331056418302,-0.04863849016070817,0.06072945980626043,-0.01805059083428638
CCL25,-0.01669895233497666,0.1259058536675901,,-0.02077559578320999
NPNT,0.001021374765461852,-0.0294608864393634,-0.0755713853875937,0.03135067611488444
KITLG,0.0966911258117276,0.11566427372132025,-0.023010399254855412,0.0034659403066358324
MADCAM1,-0.017205360328305722,-0.07017814645110414,0.04184753304498624,0.12501642381136732
F12,0.02189855781484095,-0.0052076842598796965,0.026297040475520884,0.003176353333716361
S100B,-0.06414789936023475,0.01194076907378595,0.09900066550122928,0.0668537796640101
IL27,,-0.04479745131910012,,-0.023922659354179476
CD99,0.08462463654392809,-0.06279217564130928,0.0533181589971706,0.03125050685402098
PDGFB,0.032905113833188525,-0.03538775333659548,-0.03444640773063333,-0.019619356389758057
CLEC2D,0.0403724759929953,0.04306976962224858,-0.03933622007217845,-0.021546947674780235
F8,0.02442065050132305,-0.010431065206828098,0.09633522813476389,0.09421813124575017
C3,-0.0685480425328766,0.02555344925079386,0.08354934455207015,0.04418070561997567
DLK2,,-0.0043048632420325745,-0.008816333956893132,-0.014938033396484404
TSLP,-0.016953928502009843,0.04489911070157229,,0.017886496178322598
OSM,-0.01617766230901062,0.032162153087668954,0.02007656370383156,0.08473340632034813
PRND,-0.017205358184743776,,-0.02448152386096206,-0.017455107051101138
SLPI,-0.0474916707804789,0.046954348535202486,-0.06532802413962777,0.03432964745309938
AFDN,0.019395029580385977,0.018301186547854457,-0.05582740456753096,-0.028922767597207823
KISS1,,-0.026136029186457282,,
ULBP2,0.04247928508464752,-0.013037121534691972,0.029287085536940344,-0.05052248748320021
ICAM4,,,0.021328916242789545,0.16674625236239132
ANGPTL1,-0.005516947254457475,,0.027167044349847316,-0.023684081542592543
LTBP1,0.013487888926946849,0.04549686611931142,0.00851643483521818,0.003283136517385641
NTN4,0.01741732877717965,0.1035123712352903,-0.010279369046196465,0.05481414845553978
APP,0.08259844045157763,0.0899097624762765,0.12287851955424252,-0.03805100999271126
RIMS2,-0.017205356755702925,-0.05771789980953026,,-0.01649086624957762
WNT7A,0.008360027918049087,0.05973371699755249,0.09271877306413868,0.04507424383305693
GAST,,,,0.004565730732404256
GPI,-0.0019944116378913215,0.027275600792831728,-0.013629166206872448,0.02022314255186705
IL1B,-0.021463680154869824,-0.0467902999024141,0.08292277997668297,0.0612332868368992
HAS2,0.00870823627170147,0.012847664351398145,-0.049584591563822285,0.06224759833456209
IL11,,0.045792292437980414,0.12432715308882425,0.012356496648854593
SEMA4B,0.015257245883734435,-0.00866749944631528,-0.010230463598473807,0.08668526087594391
FGF12,-0.010116498424904401,0.03408182251540137,0.0971573942980457,0.038753145723463285
CP,-0.025027018021247672,-0.1204993014618916,0.021199329051125818,0.024040818155629876
NLGN3,0.05850755945694662,0.04830592810659564,0.019551843348747957,0.03972344713618173
GZMB,0.02335752292453618,,,0.06499427314973619
PROC,-0.024262887942160728,0.025308486234066462,-0.08023925143059508,-0.026427996233287187
TNFSF11,,,,-0.02999580504432751
AGT,0.06838270799994951,-0.040438573912246374,0.13609473997869068,0.0458685771865301
PTHLH,-0.0127445987078318,0.008891963921011067,-0.0034426807172545947,0.035399573202159945
COL1A1,0.00069684989311283,0.04751443510793398,0.005537675333077472,-0.060323247604456905
LAMB2,0.0840039329977768,0.07429332361598243,0.0479237520948566,-0.02310057055695772
DSC2,-0.03578122995023814,0.009096755148378714,0.04741637029553478,0.06259732396129128
WNT5B,-0.03190807200020867,-0.0564323115310047,0.052175148053768765,0.02326729944568296
LEFTY1,0.0061923067451546835,-0.03534390891131003,-0.05105627425613988,0.00256462447736445
CXCL5,0.006779787017199832,-0.0017850877001362178,,-0.031546562948105615
S100A1,-0.06521058549577873,0.063623465468353,0.11382257808359211,0.049750649220971825
C4BPA,,,,0.016885687578904386
NPTX1,0.04632379315296316,-0.0993539053450842,-0.009851383917391376,
TGS1,-0.05677573564927563,0.017551760970711382,0.05236711192571151,0.02596706305459943
SST,-0.022066918505571183,,,
IL34,0.06273054282099527,0.05993491630795033,-0.04712978658582361,0.0349040918053382
DHH,,,,-0.019817711346674878
XCL2,-0.032340358174589155,,,0.015331220098189128
TF,-0.0541720375528608,-0.073304212135762,0.0015181428203019565,0.10876876515580741
IL33,0.006188572259560792,-0.08122478782264475,0.03858106204372322,0.012111237535931489
RBP4,,-0.01725043480895982,,-0.024742454187244807
CCL19,,,,0.03891712840171636
CCL20,,-0.05248514051530516,-0.054133960444294325,-0.0018965772415810262
NAMPT,-0.06986683890866972,-0.07086164528265315,-0.12055231988254848,-0.024966639720716048
