,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916inf
NTF4,,,,,,0.06124955922697228,,,,,,,,,,,,
INSL3,,,0.014180381401980373,,,0.002465262626844849,,,,0.0062358733696475,,,,-0.007075303034348617,-0.015212284652141434,-0.03109994314985505,,
BTLA,,,,,,0.003007807850853237,-0.02380442113911038,,,,-0.020094586423956586,,,,,,,
MFNG,-0.029335737054827633,0.0256180879838669,0.018887084683552345,0.030767967690542727,0.1324533175957488,-0.019849820750777517,0.061927679168387845,-0.015761857296961453,-0.10019049784635588,0.0209778468071272,0.023079425078911073,0.03172139588069031,-0.007384057930544489,0.056275780842940555,0.06586784999473064,-0.056258383501599,0.0671261971909312,0.0741022709102837
ICAM1,0.031475804393681577,-0.02805692664436453,-0.008789855752500164,-0.031837481568754565,-0.08117947895776423,-0.04048240615144511,-0.1256711721500577,0.001987984997036217,-0.14271867601123772,-0.025079676185061794,0.00624359547741769,-0.0210332893243268,-0.059651247486431545,-0.06613777943759991,-0.026632420491949336,-0.015526075239257255,-0.038447402555949486,-0.07995972678108947
PROS1,0.003935046080470412,-0.06064768378640186,0.028565392162945714,-0.003878638875982622,0.031107538311739846,0.035267479658135245,-0.11677765762298742,-0.051470587239865716,-0.16769188163125037,-0.1085546798853356,0.005107396255170599,0.06569400619110931,-0.06250273658255122,-0.055006270411677924,-0.0473549312523534,-0.08763963592657749,0.06967221320372248,0.009565871324100328
CLCF1,-0.03864915862117684,-0.045715138620661545,0.019815576935418952,0.05100009833975033,-0.02162128446360584,0.06144190138266223,-0.08531058294989796,0.00012348843311577533,-0.0035724295667915536,-0.04184103551230247,-0.06804957721696135,-0.017881413419334257,0.006544257948160725,0.024950971867268114,-0.012754758372615296,-0.03211809384730246,-0.08336683167528937,
PSAP,-0.15448228400195146,0.03595184943368442,0.04358564060735857,0.012360224111246145,0.11378478735291543,-0.03578994717441123,-0.06949495834469138,-0.006281845832968483,0.11183025105425268,-0.04700456993324212,-0.02373683914263197,0.028648327558712574,0.0719623794840265,-0.10765640106837435,-0.04875584502977723,-0.12272286814835211,0.09232024274972137,0.036912549987430064
EFEMP1,-0.020128249193899602,-0.04568949992742676,0.06330180954264618,-0.028465754253196876,-0.0156486633639614,0.013684151527354443,-0.16612249824719266,-0.045085824934811475,-0.18240990794620318,0.02142280601985702,-0.04398926877653548,-0.02654941513498922,-0.08288060314395614,-0.09525158811568189,-0.00965774771605665,-0.13267846041256842,0.06637759804692585,-0.042655820311342504
C1QTNF1,0.026303373290955334,-0.030012040122721417,-0.04794575891266407,-0.01591163662209608,-0.064046475884576,-0.029764809304470476,0.033950620907812055,0.02817600621437851,-0.11828031705121962,0.0025865976082430583,-0.023660721639302506,-0.026598300717338062,-0.03728496408683636,-0.13547644771325273,-0.07249256240878121,-0.19048695089059353,0.05624147714293519,0.07350477140224315
ALB,-0.03249206988173342,-0.032254134624596593,0.03339434079083574,0.05018977666653822,,-0.025832297096152694,-0.011665270440376421,-0.01914406285098072,-0.03740805113412868,0.05024506055996382,0.05254512630182181,-0.025269186105918568,-0.02921486500587982,-0.023419247306637962,0.024489093070648154,-0.0037367790224863444,-0.007458784799537733,0.038935397735410965
CCL13,,,,,,,,,,,,,,-0.022418025490659636,,-0.028015238518722393,,
EFNA3,0.06014457409842924,0.004881850963400829,-0.0010008785561891132,0.018508457390183284,0.08984252631046659,0.0005905613324887441,-0.0018843195365585111,0.0326300208977952,0.2139339301551303,0.025668815214787092,0.010668400546404794,0.08257935148596315,0.004364778863529679,0.03238586760774238,0.0430722713457506,0.07967271445401887,-0.0007723030365296526,0.0899752835380588
DRAXIN,-0.002795572782518514,0.049523707139638044,-0.0011046614328778265,0.026913459002440004,-0.06554381713264842,0.018836268337163373,0.01446266883663227,-0.02774728780604774,-0.12089291046301033,0.017637339446500335,-0.03442886111279167,0.04763267410704712,-0.032731356735382404,-0.05184775304751909,-0.026457169304696673,-0.06047439447978877,0.06441824124489047,-0.01681234335318929
RAET1L,,,-0.036109155372933875,,,,,,,,0.04781267661591188,,,,-0.015399738111485602,0.03005329472428872,,
NPTX2,0.018364281381754905,0.05490822444068904,0.06318910098289628,0.017415087723167858,0.14651300719620863,-0.005844929522223222,0.14584574209212228,0.009462103791903265,0.2825815920030854,0.11048973508520923,-0.025214720458273426,0.03459967748507338,0.02978504566553443,-0.013434086335352853,0.007106059191925654,-0.061705564887369516,0.042023207810753346,-0.01506616319109482
FGF11,0.002049638842715294,0.023034293741183754,-0.006753032906660427,-0.045814939663245256,-0.04430220647980103,-0.014318530228756362,-0.04432235338857225,-0.04978645342284629,-0.14321637640304846,0.010934677811208781,-0.0037798193798728908,0.03299383552059646,-0.01580702964894319,-0.0023875112287585374,-0.036650103842984415,0.044312945799901006,0.016804721914281503,-0.010920123598216399
CD59,-0.11249710225575213,0.04652136155409909,0.062331850477642364,-0.035139873404589274,0.031022491619180935,0.023505648212501704,0.08635980758549326,-0.01564027472271492,0.1640777820655922,0.031330491555486804,-0.041655870562361565,0.07000301904432599,0.06838486259219563,-0.04364390770497934,-0.020529138777065952,-0.12019220596088163,0.08822205234908548,-0.04228412541875746
COL9A2,0.054881514379255175,-0.04309882553617463,-0.00802935850919929,-0.023682492374901998,0.09364346720666551,0.046984098365804645,0.07615574026980405,-0.0199718903943791,-0.08957100194262702,0.0048177128784390975,0.0059244361151236866,0.02525701730255809,-0.03848554138390002,0.13804126962663393,0.11386273699899482,0.03677945749776759,0.05213258578294031,0.03170310411333535
DLL3,-0.039666549320025016,0.052411467449186476,0.032307140616192546,0.0354627837983239,0.15509565666150604,0.009978500355624247,0.044918271511494384,-0.06653997780611696,-0.07994173066943253,0.006167352216815737,0.020615339035058786,0.11600281279011927,0.10815230930309097,0.15652106514431097,0.11908258787996347,0.04175122471202644,0.04679294650984856,-0.07522068948321138
FGF5,,,,,,,,,-0.015251970503048653,,,-0.008802654615914385,,,,,,
LIN7C,0.006766248750907426,0.051007958595610275,0.014660887358025775,0.038486834509965345,0.04410001310436489,0.011733460571835632,0.04542894898456921,-0.0650052584634392,-0.04828632977336038,0.03604215632299735,-0.0275083694105726,0.009573003573070038,-0.012991584515073448,0.12448816014163526,0.009479674313637693,0.04071712337993703,0.097997675503553,0.010412081523714938
GDF7,-0.022355336459906113,-0.022788148512296616,-0.04868742348206355,0.0018820796194983858,,0.015688230720073245,,0.027817614258681424,-0.024998345931447164,0.03871008717358884,0.009268127915440691,-0.0027206326680368873,,,0.047394455006849655,0.027944470894609098,,
PSPN,0.04624425421861569,0.018302668943787445,0.01574776278202745,-0.028489453678606336,0.06653462195352579,-0.00818263963007546,0.07851871848105807,0.06207061540726524,0.01120178487633201,-0.00901950482990007,-0.008425815872496606,0.05213586637582663,-0.014342145508318901,0.026011019098936498,-0.003292796889976124,-0.008112729993194347,0.05110294247522111,-0.055742318133995224
ANGPT1,-0.014237597936661801,-0.0065052494189092435,0.01662733529224193,0.02802994556863008,0.02152244378837913,0.030264909060615918,-0.004113334714516054,0.05922645976782372,-0.13524301451640894,0.06871681206829384,-0.03703091633758515,0.06621713258612465,0.045534401556947074,-0.02308173889561794,-0.03819652814994529,0.04665360132690376,-0.053944095419569495,-0.06857421195978702
PNOC,-0.031570382689966495,0.056089330143846504,0.06334801003272474,0.020554097932270515,0.37395459624386923,0.19998029974601814,0.18668301301405268,0.050926374849551585,0.27389111109399733,0.09412497280226519,0.06717374132389006,0.09478405921674915,0.06276554659958636,,-0.014038432684604724,0.012263464443043723,0.09751099901822942,0.07333870085055455
L1CAM,0.02399542236515949,0.06895800998214646,0.01907375681062169,-0.02086893699584703,-0.10522410034137405,0.02777642861935677,0.03738659200512415,0.02207843771518627,0.18336807441369107,0.04161133152430686,0.02359353531053525,0.03787172084040603,0.09474268238159092,0.008079486846474615,-0.07686244092641976,0.03820880580708457,-0.08382536060832783,0.13742905113125
APOA1,0.04965034823330325,0.00019981883335725472,0.06913818681722404,-0.024173646142559752,0.07301812159939684,-0.018102642548296646,-0.026939842103264288,0.011967630830234532,0.0215934146108188,0.007049295623003662,0.04413584016995495,0.043065280309929455,-0.015871255755918655,-0.04483509570797587,0.07209423322676149,0.004535097481520428,,-0.028591501263465165
PSEN1,0.005704223806357526,-0.014308364886802585,0.023663127505978262,0.01909577016748645,-0.026207109206542775,0.010258803226152682,0.05621765971936138,0.014465166158514854,-0.1121582324726782,-0.015551081385858812,0.029504177826448166,0.06439759128951851,0.026584069382075925,-0.015592968720313625,0.020319835950874162,0.003975280541418945,0.027228997017714716,0.006354664273752122
CALM2,-0.01904636509306374,0.0595339551637675,0.048961407333028194,-0.020571220102991852,0.1498880516084499,0.058467287988808146,0.153196061495332,0.07995301805119603,0.23204794119761496,0.11744890926250043,0.04995194916997941,0.08259218986394548,0.11336313317680624,0.10973191199257741,0.07298318757231569,0.13222737757873307,-0.06151371529533849,0.07310011444707205
CLEC2B,-0.0035701474363200487,-0.012445715041849862,-0.022871072235890386,0.05574030247417838,-0.10133626224890491,-0.0024125289521303396,-0.11856521089705097,-0.005506532317655853,-0.12126947493959883,-0.0046662762727467215,0.020027929439212635,-0.038952998444463136,-0.03763983491974205,-0.027665910640930116,-0.02582572063282742,-0.014736706363252774,0.04225169978595745,-0.05355066115616183
NTNG1,0.06756215815855982,0.07324993718098927,0.03886833149443024,-0.04305954068726235,,-0.012814649399018555,0.040042390183941755,0.0906531613727262,0.01851429022918943,-0.02796741698118363,3.08055163981615e-05,-0.047935299507949856,0.04725244813350254,0.009206516985547107,0.07263967036824338,-0.029964785850315864,-0.07360188844925414,0.056899293588248495
LRIG1,0.012315532220923402,0.006333814252167385,0.11772358153170615,-0.03654011968166851,0.09121259640110044,0.013087358791109761,-0.06904913265515412,-0.04110389143296396,-0.14142603719666352,-0.019005119192872205,-0.06711701780666877,0.08109454252322101,0.030832818267559924,0.13579725525183706,0.09273737539590397,0.08815592428034424,0.0936844228304764,-0.017086379308253064
CPAMD8,-0.019670777536977515,,-0.011645379037654432,,,-0.0051234064981775735,0.021486467978039988,0.03834349528713459,-0.022331873328590872,0.009164743029662772,-0.04155119429446152,-0.03885458026567801,0.026741257930007017,,0.09373324146355722,,-0.054163049605260825,0.05838438607959332
GHRL,-0.031383311413459,,0.10611928643618017,-0.020429840080436645,,-0.016158378859106086,0.10646339410951078,0.0041173129914524,-0.0021945086298444656,0.02903494854246687,0.0044124575654999245,0.060019334533030114,-0.021431187490857484,,,-0.025110837818561972,,
NPY,0.03867841100958936,0.13446371720667158,0.10129492298894412,0.1994363477080787,-0.010576062992365869,0.06842896734687028,0.18560388813753767,0.10720757190189363,0.30650288782278245,0.2638135590042588,0.133548263282197,0.2754548641183768,0.1400915259338015,-0.07955369051213347,-0.05885717270606992,0.14445225455102276,0.2314272241215988,0.1132417568167879
MMP2,0.0016152202937361258,0.023615422064259702,0.07248416993952883,0.034743127368670516,0.18361577150450017,-0.008109369063111018,0.019477265961944403,-0.03729162379624636,-0.20895034747647884,-0.03240991138819329,-0.004317211233151783,0.03362524078125725,-0.016454189270587623,0.03524553068734661,0.03543862892066715,-0.008547037100455405,0.09347908105692791,0.1302245071460951
LHB,,,,,,-0.02355731978540206,,,,,,,,,,,,
PPY,,,0.005184669830530402,,,0.022427600641033153,,,,-0.03201895650443809,,,,-0.04921311695983995,-0.012682695727712974,-0.06155977751647994,,
ALKAL2,-0.02945715122764616,0.008788119130390237,-0.02610055644533266,0.04705798352665587,,0.0029795329537658367,,0.006324323381948083,0.015120205937472849,-0.021041812557450718,-0.017623982603334244,-0.028793382950936818,-0.026528330796822767,0.001849314948026876,0.05774813805971438,-0.007408813857024241,,0.020784430815172783
CSF1,0.04556653674575975,-0.04890161316471741,-0.02276946927747951,-0.03770230476482395,-0.03258847283738938,-0.025336851926444377,-0.10810754505670499,-0.05924757198548943,-0.13475883675887615,0.035580652291369384,0.010383091433663021,-0.0405484395397375,-0.04434672853002672,-0.06159743538401875,-0.026690858010343505,-0.11594384746624443,-0.07555726270013496,-0.01691742355852106
SEMA4C,0.062097833475470945,-0.11707995246378404,0.07242592925578283,0.024196910679529834,-0.014022168883538263,0.04411821784423417,-0.00379074924444194,-0.012006068895441735,-0.0008905834617695881,0.010560166695209877,0.0108582695797839,0.06721354036697179,-0.02455552822645983,-0.003611255991739443,0.011657373292604368,-0.0272154477163597,-0.04152874625441342,0.04605622766168099
ICAM2,-0.008075312246664386,-0.027925826150601463,0.05061244400801319,-0.027195281546620795,0.16705942254153322,0.04357158606537541,0.04375965315871935,-0.012468079247444879,-0.06025839596016796,0.03482021458779283,-0.005467327994858182,0.06240624891495886,0.06509279413273539,0.044839002707359285,0.05608315573278274,0.0017934945415939763,0.10457088565421012,0.052120678827705186
SYTL3,0.010910047046533262,0.028123984629086888,-0.0275750028295842,0.027603016616120843,0.0032917625733439554,-0.002542778099030984,-0.015743897020818354,0.04136927895381969,-0.10738785020404759,-0.029245689724945956,-0.04055848453864487,-0.0552411945931218,-0.027429592643348044,-0.04700733340029034,-0.036041174144648754,-0.02634696139498224,-0.013074315573891538,
IL1A,-0.022857127354806644,0.006540891565840155,-0.0496213740178305,0.02936993775143745,-0.08223435415519537,-0.0009099059671142478,-0.05554560613593535,0.037139379954866915,-0.03583839807149748,-0.029362573873559318,0.0055475890981506815,-0.07602146609666716,0.0516634338771061,-0.0253962417597558,-0.02326308242628693,-0.05240990733297234,-0.09848526627824376,0.02906534849011083
HLA-G,,0.045000295735685696,-0.036060975818180886,,,0.04570612216764969,,-0.002401650256086538,,,,,,-0.049449923549804944,-0.03733840835120458,0.029592577766831725,,
PGF,0.10841771446154584,0.00988007540169878,0.060511049126406424,0.012376398484068959,-0.02586519943360924,0.0020606098288434714,-0.027398377399890535,-0.03906801228927451,-0.12913963976777645,0.021622008385737915,-0.05143366200901071,-0.09921081365940188,-0.059808328585611546,0.09114716967616536,0.12378701489307208,-0.05326049118269458,-0.05380305941147023,-0.025496544215624625
LGALS8,0.009350231751375197,0.015224464706857978,0.03731665299960351,-0.0022989547554437247,0.06341824128626833,-0.012437730885777536,0.03416562910516583,-0.005469377171203469,-0.005542323317748772,-0.01569568656208547,-0.013485815771903841,0.035047533119020244,-0.010272211027890442,0.04066884692446102,0.017323152664561463,0.02213643071297288,0.1749825726697976,0.08143087449410658
DKK3,0.03661701737419324,0.09621138463352404,0.06640459237806726,-0.0018210083853289671,0.12358273675409841,-0.019662752711024543,0.18634209470852112,0.059468864318299675,0.2838691865182746,0.03098705728187411,-0.0035107586830151975,0.12629485895326775,0.11178368781429597,0.059114644866030804,0.08188688876724594,0.03170752694631858,-0.0633724761810984,0.050521366422833315
COL16A1,0.053961775587593235,0.06927059133478107,0.06468287232012013,0.0381167674778239,0.1326637624079889,-0.00542801868470137,-0.06353554656478469,-0.029778711873167347,-0.13419180175216983,-0.038527576967056436,-0.06187314738610011,0.05688038531425738,0.013611124912290709,0.004211518172712231,-0.034527325069660386,-0.04110190462225259,0.12413342020207789,0.07449005496189315
TPH1,-0.03664562948987556,-0.030349643741357284,0.006993140499795032,,0.08902950910352703,0.030089168615026012,-0.028457964346766933,0.0026412900528601066,-0.04017362519908799,0.030989846075405367,,,-0.018166934156265992,-0.009218239307954105,0.0024993104636671743,0.04370064796596345,,-0.027342885457884537
TNC,0.029533395535283797,-0.05521867201680138,0.007897704205401312,-0.051953708334404,-0.15907443175748748,0.025628538824423064,-0.16300103556467074,-0.07317802866351511,-0.2642548355163188,-0.07033531279629365,0.017209290249942617,0.003200438543097601,-0.0924972367860592,-0.11621280008871544,-0.07110626276501261,-0.15332637657291198,-0.03700877519160854,-0.02807312563703933
TNFSF9,-0.01967076820090645,0.07198790809890664,0.002249957592414212,0.01943516433055443,0.1909465718408149,0.0038923244323685914,0.1250325306354213,0.006719490373873909,0.14574330503017238,0.09280554638058218,0.02460057164827769,0.005579031863778381,0.03776538646728037,0.026289872463896375,-0.020802601024236495,0.04708209196460598,-0.05977007757862534,0.021747537808986982
C4A,,,,0.10084537465300226,,-0.027928569583032144,,,,-0.019591970864232887,,0.006140245627763668,-0.021464607471653126,-0.024958342921151334,,-0.03320436047076494,0.0023800343125397762,
CNTN2,-0.10415197261667108,0.10301172460276932,0.024962757969393304,-0.02014801607973552,0.07670073787396663,-0.019360102327313704,0.04822626961624393,0.00800146354180953,-0.09267247384151407,0.11350964197764411,0.07604238808020516,0.029879400240248828,0.024207161352018378,0.10285117261928552,0.05656982105993096,0.0450784297567846,0.14794256149721602,0.004847129404558103
F7,,,-0.031137006942625008,,,,,-0.014709055541537524,-0.021522292378267343,,,,,0.025132414270091347,,-0.03285782383898984,,
LUM,0.0006450651157629188,-0.005572894956793115,0.06460586127035091,-0.00586289682309712,0.03207629311468425,0.026191854459887684,-0.01363728758605998,-0.06275294056269666,-0.1240107156325511,0.009695806240553422,0.00882258123738625,-0.043185000161488,0.014317167817810027,0.04127303815017969,0.05061973058539891,-0.03737729052451782,-0.06089902255476332,
IZUMO1,0.08298441011708589,,,,,,,,,,,,,,,,,
BTC,,,-0.015952501706946835,-0.008483553970884041,,0.014263103418045068,-0.05347426751333311,,,,0.0559158070491315,-0.05723225607594104,,-0.022750126898476008,-0.022496516243958396,-0.019445287081745023,,
APOC1,-0.12270288056011178,0.020086485069011187,0.05529510387617708,-0.007170075029436884,0.28227125385254864,0.13124777831705636,0.15479163492310233,-0.09033892309585374,-0.22738988799895427,-0.009064201097304094,0.05580541225602229,-0.038738038396418366,-0.08837748056316332,0.10955288293487181,0.06570054778249373,0.03518951641873433,0.1327756088320788,-0.08570106125212099
PKM,-0.020622572428598628,-0.02963815089986421,-0.019707153000202888,0.06781048767322073,-0.12809080060031694,-0.03271954313691654,-0.07765874735382301,0.02995390812763634,-0.0672872748273081,-0.045058286847427055,0.034498489684986436,0.06903601452190603,-0.0910169796103144,-0.14297949126152076,-0.07890716989938885,-0.0804828660278792,0.021722085070595542,0.086855467496609
TNF,,-0.025273787897018857,-0.06075358128523302,-0.011188527891989335,,0.07760074207320547,0.0018703164760448543,0.008911004222326829,-0.012941870568334011,0.002717419141970569,-0.004045793683623357,0.001031768051968831,-0.053301993351890016,-0.022081243544168874,-0.015399742311767639,,,-0.07695703301820558
GNAS,0.09163692724026377,0.0723358683562136,0.002265501965984529,0.018416257838139095,-0.04367118328374442,0.049323545054069835,0.2136849736998708,0.07191635442488993,0.2589786729416876,0.04840684678051979,-0.01426796966593645,0.06483311825464147,-0.10200194964165377,-0.09298852776378355,-0.051300987214202835,0.043842403548156966,-0.03932653438934238,0.09392497791134247
BMP8B,-0.04556224607583054,-0.016755994302166496,0.014591049715231735,0.02123515204343286,0.01852170099902682,0.022908060852368243,-0.016878741295229645,-0.015022605354196285,0.006830332596032776,0.040376722693397024,-0.01606148163343183,0.02517074679931114,0.026375225932929066,0.038038854831620963,0.00033521898355778337,-0.044861301339538064,-0.08592851408067412,0.09681216197066549
LIPH,,0.11826612877570533,0.035674620368395936,,0.07383271438460326,0.0574125010956305,,,,-0.03727142367568864,,,,-0.022418033735464072,-0.01716938781820945,0.045264687953187235,,
CCL28,,-0.02278812850912921,-0.02205240531201781,,,,,0.05541667126774717,,0.01671422630933252,0.020256039945961483,0.14870403060286438,0.028743652095046607,,,,,
PTPN11,-0.027269296767608593,-0.011828928172661885,0.037788918386602074,-0.0432555595276046,0.10945128572793422,-0.03927138740401184,0.06290587048260396,0.07135547012736676,-0.07275209210005257,0.04819220387953712,-0.03087846205097045,-0.016963333841107906,0.008415361150535216,-0.008954828142723966,0.01720685246902469,-0.011348210249418171,-0.028530963566719292,-0.005309105675538805
ADAM12,0.06788083760466425,-0.05106675654765501,0.04986328571354551,-0.022983244735682806,0.03368799016793399,-0.01071154833018261,0.02409933278413194,-0.0132542664789977,-0.07266767268236092,0.03361807169456776,-0.023126429708801747,0.025149318813041634,0.020853608385518804,-0.04666468599084222,-0.002297113094264925,-0.03887715517026325,-0.010043148076855971,
EPO,,0.019370700189615512,0.0344391757280537,,,-0.010312306817038973,0.05770405737756484,,,0.0664465183237719,,,0.004321369250583821,-0.024346557164794478,0.02753210542796408,0.04166323638582501,,
EDN3,-0.027625273402668894,-0.031450234159734726,0.030762052755148914,0.012939771635240847,-0.035644519169863054,-0.01099058196534331,0.03790046734318154,-0.030018552809247864,-0.039536893873268,0.004909555120480079,0.0034722250981136927,-0.00934062249895175,0.07459301475567182,0.10959953299146293,0.042085824974609776,0.05606148388668214,,-0.04490830637468672
CCL22,,,,-0.02440054207497434,,,,,,-0.035870972954809406,,,,-0.027555058890307068,-0.016306833201508605,-0.0275838389833706,0.02452408629609989,
CCL2,-0.008610071463783684,-0.04231490904471847,0.05062371983489473,0.01627942033049004,-0.05161096103099072,0.02776611908064814,-0.18164100724321186,0.001810738019232316,-0.007227211264778032,0.030875397150322333,-0.03755596895391471,0.011081982517494869,-0.034556281541295565,-0.09231514680599008,-0.05536719100278795,-0.050889349867640286,-0.10566592398402076,-0.08180206864281915
DSCAM,0.08608566203304749,0.00990882903183111,0.004203614930821169,-0.0280792672671184,0.11917092579174353,0.005761725450776773,-0.011660406191244805,0.008362392007978274,-0.008123968193145028,0.004893287118660981,0.0525406928199649,0.07498407214511386,0.017717320288493356,0.0886170292757859,0.072863113927576,0.04227700477290743,0.033831979322011776,0.04402266901086148
GPHA2,,,-0.011437309613392677,,,,,,,,,,,,,,,
ANG,-0.004553684350799196,-0.0012745325890477428,0.04734554645504756,0.012964686857816881,-0.15512263426516354,-0.016049827167655212,-0.0911426109919951,0.02630069687252198,-0.09380718105769902,-0.08244673696013373,-0.039377729074946306,0.026281397678861975,-0.04542073907463746,-0.04530312221505625,-0.05302411941486072,-0.011923272760391226,0.04937854853244602,
FBLN2,-0.007288810492990672,0.05423475996379885,0.0021513192163187277,0.05864653277937058,0.0966278510031717,0.05425319813946364,0.0345395193301722,0.027639791201795116,0.08577907433862722,-0.0066300356168586564,-0.033111900271315144,-0.0003779767093477086,0.00039761903255958127,0.0055274005128340105,0.013374499233474443,0.008444128978197045,0.0015498461015301143,-0.027973494779867672
VTN,,0.031540800896261774,0.011191881538604285,,-0.03525438884739437,0.08360047069755872,-0.03078763193383602,-0.018649702611653836,-0.05029499221994845,-0.007799356653822132,0.0034478328735922663,,0.01918179254744266,0.020041031170030307,-0.012538904715595564,-0.04070555044459164,,
VEGFA,0.05581347277599005,-0.022351634960760862,-0.04633471480647212,0.04575807377723525,-0.24742887011430967,-0.06944622925847754,-0.18216139211818624,-0.03816122298967609,-0.0696296222732906,-0.08234054980720647,-0.020687362367512133,-0.04923326281833728,-0.10013135132172479,-0.13409498837124723,-0.10098050400653912,-0.1111231326593006,-0.04984593646448001,-0.027529949070395042
F10,,,,-0.027851675465263136,,,0.023143262560241296,0.017023901817106613,-0.03805666803211186,-0.007886476172938807,0.047317238098866204,-0.009526003655552503,,,0.015722023008064558,0.004281203074978299,0.05082336181565999,
SERPINA1,-0.055969783861503135,0.06023348672571719,0.07070086205715251,-0.042259894195765924,0.18266197459949152,0.009265311868093373,-0.10994600807624885,-0.03511691534213601,-0.16706415459212967,0.020731575798114986,-0.03455751513500005,0.022791944757354746,-0.015628023326041192,-0.11200702543119148,-0.04935262517502107,-0.11721053956402229,-5.601117037408029e-05,-0.02074287642107488
VWF,-0.00910149483774078,-0.02199592853374282,0.07498264683724455,-0.02516258408364481,0.12277154553689301,-0.052453733430049575,0.054559168832530744,-0.02687736389537698,-0.18881308964106427,0.0314268101691362,0.10501369236037646,-0.01843180298853171,0.07842514557039829,0.06463908130454149,-0.01289339770886623,0.02502179530801827,-0.027210302905007068,-0.020344694307004824
GDNF,,,0.010142475509359275,,-0.053794719371524406,0.009405801263047176,,-0.01531031652994673,,,,,0.002188710643262317,-0.007193656053054779,0.0031619666984049445,-0.04402012819733343,,-0.038690832433837315
VASP,0.005194439863583904,0.03301084410189156,0.01704211486963417,0.052828063394404386,0.016044207609261327,-0.019049908785396277,-0.06923932465452139,-0.06220856342043836,-0.08356942311184819,-0.026247276332284523,-0.046457326368400186,-0.0533551914961747,-0.04230813445991913,0.001797081915978339,-0.027589071771049845,-0.055445402939410596,-0.0483745384277884,0.0884109394434886
ADAM15,0.02118493049212851,0.04534056082519097,0.08259230914896358,0.018226071026783166,0.07416829680700299,0.08277571790569212,0.006267296432589973,-0.05207714218737343,-0.0371146716297051,-0.03760504603746712,-0.05005551294175354,0.010788391610056396,-0.009838255399150163,-0.02020155080020379,-0.0011009113337894607,0.005928344061047394,-0.002358735039497278,0.03685074990455997
WNT2,,0.10939795869616206,0.005825257655754848,,0.02072239958235647,,0.1407787784300595,0.00016466663747160626,0.24242634762121415,,0.026925560412237176,-0.03276293672214331,-0.013072266947473179,-0.030199487197562744,0.0704448619964112,0.00635610174111782,,
CALCB,,-0.006632413768083713,,0.0033252261989807456,0.035367233067944565,,-0.0371882842004561,0.04975573174137513,0.02795633166081772,,,0.02532262088206571,,-0.02643007493403302,-0.021690009964689068,-0.0003157199675376114,,
OLFM2,-0.01308444078779291,0.013238797040492136,0.06144267481130457,0.005264926064970923,0.16458460593722107,0.020659121003265966,0.06932087488327048,0.04970459947012002,0.15156761643699576,0.045414816532952304,-0.03443742512781281,0.042535647337443416,0.03617727632866352,0.1187666507483591,0.07176532644334088,0.03275159212511086,0.015239206863968239,0.041161972076253134
MFAP2,-0.04737428996259989,0.05179678357629182,0.048775115886161485,-0.013331876713297879,,-0.040616398123599115,-0.04976306616141039,-0.028254414321607763,-0.08118201629046298,0.038994913294509874,0.04189370894535238,-0.051417089347976924,0.0014533163534123947,0.03169934679211402,0.04328317298123248,0.018531819802710573,,
HLA-C,0.07539728196302202,-0.02108344489953065,0.008704048717948203,0.02150573532010729,0.08198042110572278,0.012672110213106196,-0.054926233365911924,-0.015200543212339584,-0.24541578280966053,-0.022051477740848223,0.05006053000968825,-0.053820322575688584,-0.11206165096155118,-0.0883865553169965,-0.046527887019910535,-0.0762028617249857,0.10774054193552263,-0.015058346114316149
THBS1,-0.0426971423159173,-0.06937643247210608,0.044757372363844215,0.06461407107259336,-0.12628806160489311,-0.007686163503529687,-0.12843645853162963,-0.049823503160769556,-0.015468977124140838,-0.0035049524869566542,0.08182055998007495,-0.006176069813528123,0.06145243971518253,-0.051289020260071545,-0.015433725917544997,-0.07202640696000487,-0.08887356599773946,-0.03650389898439871
HSPA4,0.03168905708103001,-0.048311575068002405,0.014414891746017212,0.014602012971155508,0.11301895350828282,0.017837491266445727,-0.046658415101144664,0.04617229796309169,-0.029987850566283183,0.08632461774321706,-0.021693685384214546,0.0132057130065963,-0.008242363030488973,0.016258367834270024,-0.02828757548503557,0.018957707018770392,-0.0394675583388508,0.00637274351612562
LMAN1,0.04156787096697524,-0.09729941853028848,0.048413011254225626,-0.01300151006924404,-0.11578517035693371,-0.011911541357841702,-0.06821093643693796,-0.041052329722143156,-0.2315252173800954,-0.09262058256389144,-0.03581576820571964,-0.029448788812335952,-0.02022627259494776,-0.13460971317405032,-0.027929941671075105,-0.014286915829884644,0.16430945434383376,-0.056619434379939944
LYPD3,,,-0.011455722626982964,0.006899167967896804,-0.003889158159004242,-0.0035701948813914473,0.029524740526364102,0.03925436594061643,-0.024771303637193768,0.033069560421946385,-0.007624839051308308,-0.04199784880445216,,0.054883058541846275,0.0297863295868947,-0.004626955558630747,,
APOE,-0.027447625814817436,0.09047636965780076,0.004752106552379682,-0.015490059744334712,0.14725750629760437,0.020270972714474124,0.00031406016192714553,-0.0644884088253293,-0.1725917597463054,0.02739179796226407,0.014618293015788352,-0.05014625542721647,0.08012657644840325,0.07310251925463845,0.05037292986036958,-0.013915866519617346,0.14304342401069178,0.05331090166109693
