,UKF304,ZH8812bulk,ZH916inf
F13A1,-0.14175899912768758,0.039601927458942886,-0.029104144559041468
CXCL11,-0.021838694666650598,,
COL5A2,-0.07937145549332718,-0.05342298995543842,0.14164464740234725
EFNA5,-0.03457022770953873,0.044661234813866274,0.003057355443934535
AREG,-0.04709484901816327,-0.021889347747863358,
EDIL3,0.06918644260899366,-0.034923134370389346,-0.03163666738623034
CD86,-0.034052093709250456,0.031829805073706356,-0.06132778937428962
HRAS,-0.006903853662970611,-0.0348928698925163,-0.025987226921163894
C1QTNF5,,0.04180450697652553,
RLN1,,-0.0153605869366815,
COL4A1,-0.007257389328353534,0.014071664179134228,-0.0655693930313543
CCL3,-0.08124781001291752,0.07174208137400924,0.048207254857939176
BGN,0.003891369668192281,-0.019705395043517978,0.00925404963350181
RETN,-0.008551168837410974,,
S100A9,-0.025492578814343428,-0.025646868663092258,-0.0242747513690969
HCRT,0.04798725485638762,0.03765845236853881,0.010445145129015572
FADD,-0.06856232713049411,0.061980169947115936,0.04696610061992055
ACTR2,-0.03177581956410539,0.017849128393374672,0.053357008988144175
BMP2,-0.007304760617731846,0.01145259665414495,-0.006716431862939836
PDYN,-0.03798447553501708,,0.047103796867720864
CD55,-0.05261339693517644,0.029468721038004214,-0.02634692399543407
OSTN,,-0.01585612538834924,
CD6,0.013912210749600279,-0.02038817330130935,
IL16,-0.024319117719122957,0.039665744803177506,-0.020735094704486628
LAMA5,-0.04903637186515631,0.00391527245321135,-0.006372896161424188
RGMB,-0.022363964425290466,0.012054835083591724,0.0945626979454221
IL12A,-0.02183870667762224,-0.004849465667231191,-0.051360532875527935
S100A8,-0.019971698654055587,-0.026958575401951006,-0.0464363574805007
TAC3,-0.05992926651294962,,-0.04265388646247322
MFAP5,0.014390661574783817,0.07287046998104425,
CXCL16,0.03402060441965211,0.006125288692712138,-0.035650701237780504
AGRN,-0.030234642640118933,0.037770174066273504,-0.04448185947842443
COL4A6,,0.0701547376271339,
FST,-0.03185305993533543,0.014747227629651999,
MEGF10,0.1002518261432551,-0.014015748369593769,0.022929544225189082
C1QB,-0.015467745979960274,-0.01112547690739634,0.03788658437059474
HLA-B,-0.02942228831121171,0.026461597690626233,-0.06721366910960479
PDGFA,0.05526586137254366,-0.0017425884767689151,0.03452900433330248
LAMA3,-0.013398647216910491,-0.01792768423028747,
DKK1,-0.02276672992586179,-0.016098529761627418,-0.029747283639961864
INHBA,0.05313236866699299,-0.0448158546032531,0.012233814485111913
IL7,-0.02337687032484341,-0.016806096878525172,
FABP5,-0.042205427859035784,0.006399570710637413,0.04222801177951804
CCL4,-0.010046604073450658,0.002544287424917028,0.061655116648070496
FBN1,-0.058050052168219984,-0.016131235137397493,-0.020815703449847116
TCTN1,0.025886874021152487,-0.0074597437024986465,0.06563394274103443
NCR3LG1,,0.10025522953230721,
BMP7,0.019719844391870158,-0.007696921196904758,-0.04144028120160547
NLGN2,-0.02165581240575856,-0.036867846539306075,-0.04851591080874669
NPNT,0.013033849299430834,0.03867072118478442,0.05615339562046549
KITLG,0.06795331170171431,0.007996596842316118,0.09209312940322935
MADCAM1,0.03874341729225255,-0.02225057868621369,
F12,0.0025215635889652664,0.07211413889155528,0.03202775653873923
S100B,0.050404978745477294,0.02381534027037411,0.022662578584495538
CD99,-0.017433066239708254,0.04329170457691537,-0.061418555714984724
PDGFB,-0.02385602781305426,0.024083239100286157,0.05273139947799602
CLEC2D,-0.043904700853258725,0.027772179690362626,-0.05818710093690076
F8,-0.008442207998467411,0.07258814661110939,0.03151990907218358
C3,-0.023225896287911316,0.012544342979019634,0.027605862363240603
DLK2,0.13979554628191118,-0.01792769139128866,0.01061791708802936
TSLP,-0.023376880968472066,0.07124542379956617,0.038759906500309235
OSM,-0.04797471801079745,-0.012030846096105621,-0.02332055049902616
SLPI,-0.06358716459234609,0.00026236154451938517,
AFDN,-0.030142062797910023,-0.03004024337481888,0.021290274550669407
ULBP2,0.03502575284825794,-0.0251371821499213,
TDGF1,-0.029513906424770458,,
ANGPTL1,0.021201142915099568,0.03408171894455218,0.011463000031197447
LTBP1,0.12170036508993924,-0.012846592769835461,-0.013665850146608429
NTN4,0.031047731239657303,-0.012542757894568322,-0.010198003912492112
APP,0.006147799731991812,0.022248953796941206,0.014650855592760593
RIMS2,-0.0009924102301067982,-0.023646928814751528,-0.01310891042909536
WNT7A,0.005872263976588308,0.028304275016664996,-0.03561006581327354
GAST,,-0.019397478613217542,
GPI,-0.008851181477887493,-0.057472654080322316,-0.0005780748480713404
IL1B,-0.030213821510090486,-0.019220399010182708,-0.027857031072638178
HAS2,0.015178329080489755,0.02266234670899938,
IL11,0.07133174396226333,-0.020388176533269308,
SEMA4B,-0.047807795300682694,0.046264038860435654,-0.10259748093956557
FGF12,-0.021350566526321755,-0.012953500714380731,0.025959167954550416
CP,0.04382441203904566,-0.03924295202687985,0.008505509953207617
NLGN3,0.0641021493804107,0.011672470314733065,0.032668099731632066
GZMB,-0.03986008823175026,,
PROC,-0.01984794974516175,-0.022427180521960313,
AGT,0.0200772542698138,-0.06001589204593824,-0.03209147850436813
PTHLH,-0.00017775430004449277,-0.03840824748776521,0.18204765896999892
COL1A1,-0.09402656623981707,0.018570291573512344,-0.03773312044804071
LAMB2,-0.029007186813282217,-0.00944991668179827,0.008683748965170546
DSC2,-0.06285570575804442,0.055171078493154876,0.12969161821285674
WNT5B,0.12807100293910495,-0.03887169741554462,-0.03450712641018357
LEFTY1,-0.027775246038535137,0.06970645341614792,
FGL1,-0.04134607718990874,-0.026246270155105746,-0.038758085483291446
CXCL5,-0.03447959761083197,0.023460422583415748,-0.03450716531873218
S100A1,0.031793707383039806,-0.0014177241391491067,-0.09597616375854999
NPTX1,0.017598505283829592,-0.01609852574816606,0.10678034099191411
TGS1,-0.01737861789324348,0.01664585666571993,-0.002237558606209363
SST,-0.02284591315303259,0.03958196365444763,-0.03965109226266353
IL34,0.041362318631589436,0.1692118112475906,0.016396785328422675
DHH,-0.023673440816560833,-0.028355206786427032,
TF,0.04991066724530736,-0.032402702063149234,0.03169157581437281
IL33,-0.027300840954415803,-0.04799911926791251,0.05957840601213812
RBP4,-0.020376426266416482,-0.02133742734683063,-0.05711242672321575
CCL19,-0.04642594401342992,,
CCL20,-0.04243411220145239,-0.01792769398585643,
NAMPT,-0.01926016648325278,-0.055754995038930846,0.01061912023875939
