,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
VCAN,0.016824983297513845,0.1358545346497417,0.02323413597706835,-0.06059885871341304,0.06057831568825872,-0.13702880262701045,-0.05161984322312781,0.06476862058407039,-0.07274493785942676,-0.12707790196799873,0.023877249000664846,0.035252285206016,0.09732712607653805,0.031911553938961425,0.01791371568605175,-0.07208076607787062,-0.16700615834133517
MMP7,0.0035995437258276855,,-0.03518875256384381,,0.005167205594858241,-0.020862296270520924,-0.020961949325308454,0.00786202973913927,-0.007567387271006037,-0.026026779748312523,,-0.07058589813173385,-0.10130150911654447,,-0.02585300199142296,0.004185804996833063,
PTPN6,0.025513856063225114,0.029941851806064686,0.10965195673114765,-0.003164501704605874,-0.00444021541549995,-0.022439690609920106,-0.009915116532778094,-0.04135954242987171,-0.0750321951261386,-0.034440251757201064,2.413752480975037e-05,-0.030030258505888897,0.05480242420042049,-0.008068547464148642,0.009594535416407637,0.014120964182458092,-0.013379338697229444
PTGS2,0.03419419438962501,-0.008749839593764384,-0.022965935749781435,-0.08467992153564217,0.043778188612589426,0.08573767445240976,-0.0055917017661498885,0.011616257649534346,-0.07526713398025389,0.03299219049609612,-0.02063741965720882,-0.10534169263391761,-0.08231814538616203,-0.023024191427653024,-0.055851308446821665,-0.030207758491489756,0.1987664694195587
XCL1,0.011698814607572283,,-0.019258205300394036,-0.021971026052677204,,,-0.03442921744461085,,-0.027881249585981118,,,,,,,-0.010465714185660478,
CD58,0.00955017661207052,0.034527320502076686,0.040219224833303154,0.009677874838890209,0.08737963579147627,-0.0980376273841936,-0.06738648308803166,-0.03311743918508485,-0.08188154597207031,-0.06818394683723675,-0.03402711543767532,0.05793313911421122,0.023075519470927962,-0.002137350373469064,-0.003799755232948414,0.08040470373502455,0.04698810358308583
TNFSF14,-0.035995488069767684,0.045847028302241064,-0.02722567402247889,-0.035071116758707145,,-0.043469660231656354,-0.03275546249997875,-0.02776935168410372,-0.03122410970812576,,,-0.04015688656649358,-0.027420316882354263,-0.016226462535055473,0.00784169255857718,-0.004948931305845758,-0.045905257446316246
CNTN4,-0.0028104126384930804,-0.020215862678021796,-0.016912470376100164,0.1310268431684276,0.04372723790229205,0.12178235041224586,0.019767721130738526,0.06103798647451645,0.1246937145014187,0.11793422772386147,,0.01706376968631895,0.11116723405148513,0.014019244049830971,0.033946957017401164,0.0734880107941898,0.13787888663344364
NTF4,,,0.08136339323409442,,,,,,,,,,,,,,
INSL3,0.032674044984964304,,-0.01769997065361751,,,,-0.024171332259348834,,,,,0.0822800849230642,0.0014401551844892778,,0.031696946127568744,,
BTLA,,,0.08536804518439596,0.010354070383938358,,,,-0.03546241188297321,,,,,,,,,
MFNG,-0.026010641536822223,0.029863236727727255,-0.023993878183287538,0.0083235503546156,0.047698012990074236,-0.026397544114074783,-0.018013137333214715,-0.00933377735887765,-0.07372145342989533,-0.02981502525287373,0.041075923825875986,0.05726598548470688,0.050368058361912924,-0.00921646390582829,0.05947793817890076,-0.03698428691492608,-0.0382744615280852
ICAM1,0.07834352628922171,-0.09852122713654565,-0.004330112427230566,-0.11707175593282289,0.0026819226668942805,-0.07133141948753918,-0.08281855839797338,-0.022659721987168147,-0.07150922602381962,-0.05342967006139122,-0.008515643735817752,-0.005503020595573965,-0.05678680144943274,0.013933097500379554,0.005812763875653948,0.011903619031714987,-0.019570253337982332
PROS1,0.01550008009129981,-0.05100361581157677,-0.011031517612929451,-0.09999241937742356,-0.008672338309869222,-0.08035846652998867,-0.0114362760893842,0.012175617137877508,0.0025758496690118328,0.011832275506013174,0.02382454827937175,0.002307786775865277,-0.0020767266337960704,0.014756527945152219,-0.021779262894644092,-0.0297120037815095,0.08835251908821397
CLCF1,0.018768032129015302,-0.030194350417959547,0.017687757233952193,-0.04945577087575339,0.10803316420897843,-0.060312411516373135,-0.07050281772043947,0.01494275615163861,-0.0823373131118975,-0.05014822091496129,-0.05424547888804123,0.02600618053443764,0.018701202463247597,-0.013749138250828952,-0.04830796719928392,-0.019373550578355214,
PSAP,0.0003051440306653554,0.041636778683676955,-0.0711988606510368,-0.06931647079112244,-0.049753784583009525,0.04805500066632511,0.010855191391909835,-0.04866985879455974,-0.1005280807506083,0.1265534163184818,-0.015069643015348046,-0.05092626542570243,-0.1281624302232706,-0.029366118930768563,-0.040347292792462505,0.025695780047635786,-0.09152877895834258
EFEMP1,0.014518713702371474,-0.05650610267608586,0.0951859187004995,-0.20456696053084236,-0.0034277695274918135,-0.0738396946319919,-0.019603465540856093,-0.01662427291486902,-0.11599982890559063,-0.11726453964847393,-0.08007980306206428,0.04949650956647505,0.04774008199623957,0.010572719406299667,0.013177657257683722,-0.05329859923773452,-0.11877620833480802
C1QTNF1,0.01542724420629703,-0.07054495890044778,-0.024519562547727223,-0.014195332857125967,0.04024968691409728,-0.08849010934335766,-0.00043014406714483926,0.004259367113157138,-0.03896406871825917,-0.04220628357219578,-0.030242845923328546,-0.06332795245112241,-0.1031532211677622,-0.045603152889552336,-0.04089617343626872,-0.10113687585066586,0.10202036079493473
ALB,0.14746417012598032,,-0.031423770910305925,0.03276671511421712,0.00840377218457505,-0.013574927630230814,-0.026388755066460722,0.0335306538354046,-0.0033056931728342193,-0.036431692772626124,0.017926980612263055,0.0433461092998862,-0.0033342906922896637,-0.02084438704482079,0.004376022457191353,-0.03980964050757189,0.1487554596525613
CCL13,,,,,,,,,,,,-0.02980970149613407,,,-0.06442066527778903,,
EFNA3,0.07001275065116208,0.030970591407389607,-0.02265426230272567,-0.01902415203706571,0.0681227715448864,0.20419249786784263,0.010774963880932492,0.08317538809151942,0.1050257791960407,0.04370670955493143,0.018936172290972844,0.11298939611161216,0.11238157407812857,0.029856969436206506,0.1220211580155579,0.09899354272156614,0.2677496957235163
DRAXIN,0.066001418494943,-0.03869443492022795,0.0309934608168856,0.002160453866685208,0.12280260882592098,-0.07966958501899513,-0.10163042283534635,-0.025325167361968062,-0.0311872501903024,-0.07006529543518542,0.0013011123015033716,-0.06990092692605109,-0.14788168443830216,-0.004240473761495236,0.07155762295190483,0.02100132109095291,0.027588832633189078
RAET1L,0.0707306263283406,,,,,,,0.10222369376284973,,,,,0.15192976467410294,,-0.03997797251323621,,
NPTX2,0.09105122304890571,0.05069026993264433,0.029916755675524626,0.14794097399284728,0.0015075780434985735,0.13388191377109804,0.022191769757964285,-0.03780278647082418,-0.06683781463540059,-0.0918500668769635,,0.04743870545229314,0.0532239716206737,0.10082327680887142,0.042903962273204053,-0.05787611346483455,0.20267527999928295
FGF11,0.06428831733888966,-0.05980876274539982,-0.0009786788329655316,-0.07525495478627382,0.01387992071101458,-0.013154802325924926,0.01930586953692684,-0.00032155255771701684,-0.007582717585498968,-0.04757734705132739,-0.09325301148482401,0.027362655664372133,-0.0034490555059598356,0.03327778668638567,0.025409398345178982,-0.01640226792679253,-0.0178888884839457
CD59,0.018427855544426382,0.0365639965167114,-0.026493233397713607,0.16898486619890116,-0.005310213571456389,0.04590493396461719,0.02174100722459046,0.02155382876168055,-0.10575482756057775,0.05480503462826118,0.07540652666914104,0.02259899803116821,-0.04327525066326825,-0.029370305287714372,-0.025436716170587986,0.0520626651724995,-0.02071335573527955
COL9A2,-0.078068397767978,0.047259832156394996,0.01899102843540849,0.009692088243177393,0.06832359345527635,-0.07249442940808502,-0.015791946735790485,-0.04435593034995561,-0.06309219279799713,-0.04000004155510374,0.05239382384489226,0.0714954133668769,0.16360214436469966,-0.08193827018693792,0.031119703264291816,-0.00499292546027719,-0.02749277485872473
DLL3,-0.0566424849321544,0.04189186597441861,4.87361414363011e-05,0.04275605946450646,0.0025757697097400782,-0.02474263331308777,0.033247471739986836,-0.023858504962430898,0.07599562005765291,0.04270356368591026,0.05703624622830898,0.1305190616565324,0.16087942655444848,0.06925422820950039,-0.01604833517331574,-0.04637377449879492,-0.011261644612978782
FGF5,,,,,,0.014196462443154562,,,0.011114721346125433,,,,,,,0.052524027269542604,
LIN7C,0.013543271873780025,0.07899219474503533,0.02054554046156299,0.00231243020028065,-0.017011327676748015,-0.06249904799050468,-0.012044841572648301,0.0047358282067533775,-0.01003910982578101,-0.0047121597349617335,0.04126096794812348,0.02924863944932464,0.01187974021527863,0.05076666690355076,0.0556160960669295,0.0114693829044417,0.14526875081792062
GDF7,0.1334827386642777,,-0.03158191516636088,,0.08137552654633595,-0.023500088306937342,-0.012867261145677988,0.08264968832312185,0.11098147001896096,,,,0.0482888360799144,0.028993317215949964,0.015502398961067749,0.028340581071961312,
PSPN,0.029973470853902198,-0.02992004422871925,-0.0055294963434963755,-0.009940711979983755,0.016718335740058245,-0.04896646645021074,-0.05993978403441962,0.025941225349732918,0.005378757591265861,-0.03174199074931903,0.08625482071794585,0.04755461421178151,0.07607579245281683,0.03742340882388792,0.02107334297593247,-0.034971486156307775,0.13243783709873955
ANGPT1,-0.05503267263785016,0.028169848000379697,0.04110966575639943,0.03146988908024637,-0.0024089164199556194,-0.07504140443810663,0.04797170513043852,-0.011016803551524406,-0.09745317609511911,-0.026687147297708307,-0.03572428414808946,0.02343094797834753,0.05678066622888411,0.005997939240742,0.02153327175247628,-0.0037688453348362454,-0.04984842823159801
PNOC,0.08691641404720052,0.166922731621393,0.07300033562798812,0.25305799201173573,0.07010225550585601,0.14714235448616345,0.07434596340322469,0.04004529207613496,0.13298605414112163,0.11330614571600035,,,-0.039007407711353574,,0.04791725463115546,0.09915316349947456,0.20891792295747336
L1CAM,0.049177666848358705,-0.019685866921995185,0.029941617884673033,0.04623438281068362,0.045213809473847524,0.12752311662058258,0.1379049592238617,-0.00784359290880954,0.05691426440438583,0.20496278374329122,0.019771120388538427,-0.02566231445112704,-0.07259567510902679,-0.0062883152791224925,0.08033186215886512,0.11966786088753616,0.26317320623426127
APOA1,-0.05923805714230982,0.10738850857456543,-0.027564779858524992,0.07319656876124064,-0.01367197487161106,-0.03416890705679733,-0.03147527939488783,-0.018057862147901966,-0.01938326784520635,-0.009985889340768536,0.10511879067306806,0.026274688697303056,0.0862095276692736,-0.04049992900607679,0.03420979296392915,-0.0419520838770167,-0.038347541866428546
PSEN1,0.038824348332888704,-0.032913929318890076,0.036350759595280405,0.06788845425640487,-0.002329181812636554,-0.0025755042133630674,0.018394503623100675,0.058726664547805944,-0.07092871849378342,-0.0630533393553309,-0.00256645296818756,-0.03134386766241747,0.02733130389718107,-0.0076701521046111274,-0.00961942803318525,-0.07279382815958557,-0.2136792763903155
CALM2,0.055421646016739386,0.07284042639660675,0.011585545758844355,0.18050356080565147,-0.012379052325683397,0.17681574190897584,0.04798058228491323,0.0435269816401315,0.11339622700148642,0.15644132045337247,-0.09615826766693619,0.13021574079896392,0.16637494471208716,0.059869646890650725,0.04030749933424189,0.07044875315069171,0.07687780752121239
CLEC2B,0.055641172332587946,-0.05463523489012553,0.012110683893768528,-0.015157785220838459,0.01945196816359628,-0.0520234146923987,-0.061673870860113174,-0.01482365236023549,-0.06480482617648703,-0.025820996756870353,0.04891233716022244,0.0056994579092402445,-0.06446215497599059,-0.03275758785551501,-0.011077657563585315,0.05555043107658278,0.08128468328261693
NTNG1,-0.011153443590918488,,0.08158020619745883,-0.027947855159980686,0.024482620320826355,0.043742773725955066,-0.0007537090001268344,0.03699231888654346,0.08576813373538267,0.20272151596912535,-0.006683431730300384,0.025400967259859044,0.11651577616989525,-0.04602079000419728,0.00890709586419398,-0.0629624575943765,0.140967000574161
LRIG1,0.01957487812773297,0.08151163261507975,0.0199483942005107,-0.1038343273742497,-0.0696493265789844,-0.11710920496326452,-0.00041017583898469,0.027167829061870048,-0.0595093551195606,-0.08507022755912481,0.11275943144816547,0.10857690719917433,0.15443802793907588,0.048569144751420025,0.018291897941491747,-0.013779488068382216,-0.030994532276632063
CPAMD8,-0.015707108760061424,,-0.020935906972257945,0.03904506406835896,-0.013914171425696687,-0.02520802913159959,0.07929738115524924,0.0978415488448797,-0.03968474211863142,0.09096997601458018,-0.04444881728411656,,0.10070702996682636,0.017982444162559483,,-0.030477232513446598,-0.01751914634835364
GHRL,-0.04235940668029507,,0.007292291005535635,0.05305700212178379,0.033616446448967344,-0.029835586738278554,-0.028900252543585882,-0.025325167361968062,0.05224195752994589,0.041164790750072476,0.02072938705338097,,,0.045275006816954254,-0.021719500783649787,-0.026865997577549733,
NPY,-0.023823465359868706,-0.016260060779085143,-0.04316449070130742,0.09883747407102007,0.04165646375870048,0.06196584055770894,0.016757135633534825,-0.05942968893146941,-0.02799218654700902,0.004743724568445867,,-0.047435343919489587,0.0003713950459897701,0.005498843013398253,0.0334381562999794,0.010820799268416573,0.02057197059743996
MMP2,-0.07029924931341819,0.16702236710784035,0.006466105555010601,0.03984269936888526,0.08628945327199318,-0.11803265166126452,-0.04518208893396448,-0.04851631294342271,-0.11326376275610334,-0.10559519304895795,-0.06928038104952394,-0.020708926898558275,-0.014209970378915762,0.01403025060918607,-0.010143792325554969,-0.04976407446336293,-0.06098947229710958
LHB,,,-0.01823359388765133,,,,,,,,,,,,,,
PPY,0.007043680007996532,,0.044555975560671084,,,,-0.019594909100339605,,,,,-0.014517683489405766,-0.06135744730250465,,0.06395992199738734,0.014662524799745504,
ALKAL2,0.040546262952290225,,-0.017968688207988005,,0.08457202044372875,-0.014394134468797493,-0.0016002134479369866,-0.03553953531167829,-0.09271536797807166,-0.04932072224227565,,0.0067847249251472746,0.07145551699398478,-0.03257739812165036,0.05571202330901103,-0.00918234996220735,-0.06981812191412788
CSF1,0.047517721101668284,0.07051538810167947,-0.019163563115104032,-0.12884214274551187,0.04074333547202628,-0.10258777725796314,-0.018066826332028784,0.03861125436545505,-0.0778952103305255,-0.057216804051322914,-0.002426850003355285,-0.02507635254060671,-0.08650967692819901,-0.0699007247492641,-0.06474281651597613,0.0373717205046048,-0.03575434375944064
SEMA4C,-0.027436097567826754,0.06418668174339426,-0.013438761925476985,0.04717485078400515,0.03373731370632281,0.02587596330000164,-0.03798593086997262,0.04714593771374647,-0.019420961372394772,-0.0394266761200101,-0.07398854591736828,0.011640657845841165,0.01815108513767462,0.018500665714247407,-0.014864025521670083,0.03583874448165189,0.15014609594431155
ICAM2,-0.03653223902759385,0.011403456761593196,0.005959714472954425,0.09015363937286638,0.04750343442774381,-0.021347427213524187,-0.030139933900956033,0.05015916112296621,-0.006897579835520522,0.007968890285668192,-0.013369465580446358,0.051041417592418835,0.07456368442346162,0.016066192940583427,0.004444129345412002,0.01202438115185948,-0.041010325157544165
SYTL3,0.017274870724904075,-0.05220903469700654,0.047863920307782436,-0.041906061423118625,0.08425489699496652,-0.06472863451267367,-0.03031861254833472,0.0015955991677102429,-0.04098157548322651,-0.03242625679896717,-0.0568529316433527,0.004930663096164332,0.0993887142997116,0.05755218746375045,0.03424000655040828,0.022237028641574185,
IL1A,0.09657732220106202,-0.047155510104592006,-0.04232649030842254,-0.09012021410152321,-0.03336840473789698,0.004339395667380985,-0.07807165124490875,0.028697571237388492,-0.08496506924220158,-0.03236500221794305,-0.013666938250697288,-0.0503924655707039,-0.026290661437709112,0.11322513583915955,0.044887116168436256,0.09708877207338151,0.14751784260096099
HLA-G,-0.019702728216585315,,-0.019258203561216353,,0.06351698272014454,,,,,,0.07731120713142586,0.08168648185680076,0.04034257226745023,,0.035464125709806185,,
PGF,-0.10513885786063308,-0.02392337826488203,0.002874468822480247,-0.012163753276981515,0.08650029272566308,-0.056507222440410176,0.023428051440553356,0.019721331751674752,-0.02673344231614658,-0.08916680654108036,-0.09991310373176486,0.01054821596590284,0.16419092140221475,-0.03208931341740829,0.02608695282379999,-0.0021015585431941076,-0.012429654036880634
LGALS8,0.0846002985288018,0.045799414072949025,0.030613847234600415,0.041966064862636154,0.006922750201132822,0.005595915819477588,0.010048657368961253,0.055980673827803785,0.07487714336649406,0.08081324860315717,0.06589410651390971,0.03700830101872889,0.03780904366299839,0.04068726533727346,-0.009667120743314387,0.042591331217379944,0.03367330174140629
DKK3,0.010141390545940925,0.011166034522236771,-0.0044313151991191594,0.169208415002584,-0.03173971564239037,0.1268584461137557,0.06370202742475749,0.03996891569395547,0.08671767529009383,0.13124422390927204,0.008759873143903057,0.06839282846237138,0.03982415706952185,-0.030123696614574567,-0.03808210908241527,0.0773853459967598,0.19388906342495013
COL16A1,0.00803820027332222,0.14041668662844714,0.02084606737811022,-0.0857312562013382,0.04535033473981602,-0.03574270725285181,-0.020833959300346514,-0.025566657065501,-0.009342936244817322,-0.11257970231936526,-0.021012636564046408,0.033633601252920226,0.0638794130275838,0.06459234392141658,-0.0035449928794133814,-0.028418480950343213,-0.08138365328997921
TPH1,-0.028166800980243944,0.05940656237776698,0.06099139309185462,-0.027383343645504477,0.019419239926558578,-0.029965986833098555,-0.032735148679487173,,,0.04679197816863712,-0.012850678859239966,-0.020405987251782335,0.06667026860520694,-0.03333586179347775,0.07136657885770537,-0.011033080400363075,-0.03667287125580302
TNC,0.014034265232368344,-0.024391635444638883,0.05495641320465498,-0.12565452289943282,-0.022030757194111565,-0.13144186192859086,-0.07634950688397796,0.03032031471774442,-0.18529203564488186,-0.17992107844588975,0.03695776885693232,-0.08883728523999224,-0.151825937295434,0.0882833734113411,0.019463027874006795,0.02553236582936961,-0.20337474535199304
TNFSF9,-0.008280032798623169,0.049725417593307175,-0.0224870343947046,0.14815929444076628,0.013389020587885493,-0.01111031965264864,-0.031623895196945084,-0.028909677201257863,0.006705765286512121,0.02514997772877784,-0.05203600961689499,0.04632772139183739,-0.033458665126704555,0.00493757261569929,-0.0609323002500926,-0.060529600906175214,0.080469666126672
C4A,,,-0.02161698360759967,,,,0.023327350584791833,,-0.04474811016905813,-0.017813970975862826,,0.04718341380595065,,0.0011784696771779065,-0.012444812401654782,,
CNTN2,0.059431308704155555,-0.016779704634730847,0.028282109633043492,0.10625926154308106,0.02074804825374158,-0.10330465154178353,0.0645855971333732,-0.04210191696988389,-0.1624786100910222,-0.045674783370308183,0.04325253184561567,0.05881833546239705,0.19524357779022744,-0.003262016739142542,0.11208343207282953,0.13856612116645387,-0.19897469074289367
F7,0.021577640766362063,,,,-0.016586342252243116,0.022486125207513225,,,,,,0.02294000325619472,,,0.10231708190554012,0.014605340358309842,
LUM,-0.0737123318372962,0.009039868688879592,0.006412006427372433,-0.01599602996579299,0.04070428857063047,-0.08027851567659941,-0.0015309859315466474,-0.004482248410182044,-0.05734859982738748,-0.017181566653733764,0.07926210593355675,0.03914211230770996,0.04569199847884833,-0.02326534438162687,0.015919739926287056,-0.02013874634342928,
BTC,-0.02492985834968699,,-0.031507532693510816,0.004352303182756335,,,,0.0028144557012123096,-0.012204560502702114,,-0.011487944730357542,0.026495112224558866,0.06613774310142703,-0.02944784924754832,0.010819781756270786,-0.06951068113994686,
APOC1,-0.03382350499911351,0.08268443432771592,0.10888495804953503,0.19072553049041513,-0.008659168789618773,-0.1565046264804881,-0.05021320373697141,-0.07690109297193971,-0.12848199194773852,-0.1381458793431554,-0.050109795838015045,0.06320278337249116,0.08605631807430479,-0.03839891140688903,-0.012762656900178741,-0.09169485477929457,-0.12422489332757923
PKM,0.0714731261467012,-0.14561466554674815,-0.03148914951911527,-0.1193348261663718,-0.06845257188902742,0.07441084909965465,0.009067075799240744,0.012093283036950191,0.08053096775370194,-0.04995683972398904,-0.1058672811851813,-0.07910841364101798,-0.17400291472538423,-0.04371993960942614,-0.03686029180458053,0.013981159361937707,0.11921887373074712
TNF,-0.007982941783873902,,-0.004838845156583178,0.025669127331597378,0.004238393150825572,-0.0369958891557044,-0.04136068591342386,-0.021474991518383373,-0.07006172926583086,-0.03451596088977017,0.05101185118434524,0.09356201491474661,-0.022947073244628444,,,0.09574655329426834,-0.0610055221811032
GNAS,0.07670491854947674,-0.06154374899506509,-0.01878013272311301,0.20893680239466314,-0.003594235745832887,0.16086113443102248,0.03314855245398793,0.01941370928804252,0.12622384894070487,-0.12853854105254955,-0.08108034194189248,-0.06587225348944105,-0.1012689658390138,-0.03868779995152503,0.03856782748869612,0.0613023506696979,0.1257034845805158
BMP8B,0.012966187985171029,0.03293459040722432,0.015255819393114748,0.0035993218024246727,0.059005430884891914,0.00505327948689369,0.0015054674645424114,0.013099276457110355,-0.034890673810644715,0.009400614155220524,-0.04127834249251466,0.02682304798700123,0.02909317035047793,0.12814495155484046,-0.03552946448796627,-0.0551969606005129,-0.03394690552849484
LIPH,0.03625305716907086,-0.017327607678696483,-0.00670539680598825,,,,-0.018728748168594697,,,,,-0.029809712459417124,0.00650056417004966,,0.03888456839292563,-0.02313551768021116,
CCL28,-0.0018303255286918707,,,,-0.0251159729002712,,-0.028839191108217102,-0.029077810847148715,-0.01582325933632584,-0.016071265428464352,,,,-0.03438685608356912,,0.026233803862308353,
PTPN11,0.024638943557043692,0.06165319324371096,0.06849285522532961,0.061462132459279895,0.009588430028811578,-0.04844753384345857,0.01390801265120528,-0.01984479752964987,-0.06495670266691708,-0.01605054274927982,-0.02360830511183895,-0.030809557253047466,-0.08358149642834663,0.027509472865098288,-0.017849143555151176,0.06135797873778369,0.009327421155920161
ADAM12,0.0013160632036129888,0.017383675742673715,-0.04399043263380214,0.015205317117650757,0.080543709785203,-0.06320165158809657,-0.05657186462189329,0.024364617432267057,-0.03110352705666504,-0.06352785425968287,0.008592191841741195,-0.05818077602220856,0.005518100808712459,-0.006319114324075599,-0.04299213387553662,-0.032680500859012064,
EPO,-0.0005874644383820535,,-0.027919435279087454,0.03461364152318286,,,-0.0051354499637076,,,-0.020265305751222266,0.0170904834980088,-0.032374109033084714,0.01353580455231684,,-0.01850918637991144,,
EDN3,0.09521047635489267,-0.02043957785228875,0.04471481457431615,0.14362641842330762,0.055543833521761066,-0.008379048930943007,-0.010974826964930292,0.02141488391556872,0.04037239295709889,-0.004028713625374279,,0.015562486987251253,0.05653829582792804,-0.041515731728581605,0.03546816488517421,0.020330055057857965,-0.0016983717844080753
CCL22,,,,,,,-0.008872662560287879,,,,,-0.02486714289068417,-0.04531042071882067,0.008579811826957415,-0.02881298866910964,,
CCL2,0.016445256461747625,0.04163716311992571,-0.005536414786330813,-0.20740438980340284,0.039053215758090815,0.013766101758820036,-0.06036970422448876,0.006908120437247053,-0.11152890796803576,-0.08654669059799969,0.011849398703041006,-0.019098225124396552,-0.05201511348205896,-0.07219750945354206,0.01558160019966384,0.014856819079196221,-0.09640991828055706
DSCAM,0.018414629322547473,0.03310242009748625,-0.014156783459286004,-0.044118690181625835,0.06620547229592362,-0.016137904543294623,-0.06284926756920381,0.04100373356053805,0.08383600926802233,0.03000317500746733,-0.054099339969941845,0.10056616090337321,0.15916936461131798,-0.00673971245923322,-0.010549593115807172,-0.03997128371900453,0.16069043100847613
GPHA2,-0.019771628543450527,,,,,,,,,,,,,,,,
ANG,0.07176567960589497,-0.035151948101771524,-0.02008904905695367,-0.07604536528306212,0.0389376526674215,-0.037569179633665344,-0.026093436390567635,0.052758562622192876,-0.008920840531417895,-0.06657848756769619,0.06806817796129219,0.07163064736112755,-0.025703820044841674,0.04486566722827462,0.043870145958408636,-0.031636663784998006,
FBLN2,-0.02189412564036047,0.212189252386108,0.0011921636602105765,0.13275277457153703,0.04238239479819382,0.027024526307098052,0.07282395070488865,0.0043015119097358865,-0.096577929723548,0.07167253364614828,,0.02671194028591662,0.1024192736245454,-0.03214540491077753,0.05778942199525146,-0.07019172720491955,0.055236050106058455
VTN,0.023757926382887522,-0.020215866064772783,-0.019707617119040708,-0.02962503905769772,0.00016430423671397952,0.004922429532630177,-0.03219223650800513,-0.008400809034404915,,-0.01683924897659518,-0.06320408322560671,-0.03700582209327753,0.019202625360747547,,0.028000070146523812,-0.024787508821419293,
VEGFA,0.08717425634938326,-0.16552238646584502,-0.00933977686672993,-0.17222699827831647,0.04642664501655625,-0.01988355638025364,-0.05617518743355387,-0.01722350280502184,-0.014623340207822596,-0.12652008295906164,-0.09066414448426542,-0.13353787168551307,-0.1919062869917621,0.006542919277024223,-0.028757973238936703,-0.028096846370177064,0.08735141733002345
F10,,,,-0.01358000466267196,-0.01028803849860577,-0.04098876912033682,-0.02148539525258554,-0.022882647152103523,-0.061064181848562424,,-0.003803837902939773,,-0.038003401564595564,-0.008592109829678448,0.020188478226817054,-0.038600582045546145,
SERPINA1,0.028735358563911437,-0.03456396604448044,-0.08204596689967558,-0.05206580117526887,0.04283478666844844,-0.09345768759611109,-0.026940241223904392,0.046293607015396504,-0.14083498105738157,-0.050340332068183294,-0.06327967318710495,-0.06370106988679881,-0.061848886627191534,-0.05686289823927947,-0.00615460554809434,-0.028157478812609958,-0.05187753119075631
VWF,-0.0613822625743845,0.10038744674162597,-0.05835512863052543,0.11360071369182945,0.06327345143988292,-0.07576501314999379,-0.07339234483358281,-0.0139492808234924,-0.042542218972896714,0.06183415567732904,0.009637899858132752,0.038414501545160386,0.06925772459888534,-0.02047674601169789,0.01564312541698116,0.0033968438345604395,0.06491782217501466
GDNF,0.03521342782047614,0.037965614904903196,-0.02270914695257228,,-0.0053685637651171595,,,,,-0.02026530417302525,0.022755450298230496,0.046450667837589464,0.005774544455974357,,-0.021468317880970585,,0.13592421305937735
VASP,0.011330922470002329,0.046498324542900885,0.011608116551482896,-0.0811831786057799,0.06042772518579512,-0.051384418073472896,0.020754818763141142,0.029471730341001937,-0.1077654574523454,-0.05410390924130961,0.02262195048135767,-0.05141975188508265,-0.037922657071961414,-0.029936376065043752,-0.0074856532354014025,0.03796431469226868,0.11850893897540364
ADAM15,-0.007562706175082832,0.07699310644387668,-0.044340219035389095,-0.020540495681179216,0.04740488489848162,-0.12827550034318425,0.016255636997919636,0.0025976169165747537,-0.05581587024543352,-0.03449675970244957,-0.01821935402909053,0.0156304503740655,-0.02076325047749243,0.05306333760199644,0.088854311479921,-0.014866655276740531,-0.051385962153295474
WNT2,-0.010439991958197156,0.06077492407902602,,0.022897602213607964,0.06752073694448539,0.004456003627378523,,-0.032990957187083954,0.012054140129559566,0.12720651591689305,,-0.018319809808938856,0.011479130714639973,,0.015543700845863768,0.02858508275700275,
CALCB,,-0.030847431898988857,,-0.0022336647033422154,-0.01935748014878026,0.08903679305829097,,,-0.016444483394751006,,,0.019365973192339497,0.02522970887632963,,0.05170257826396568,-0.03323131088523215,
OLFM2,0.02225157211225934,0.11400366769619993,0.03530632048212843,0.09385378014266053,-0.036288538904075185,0.0858144991468539,0.018590770384492823,0.03433388128803808,0.12864625545333253,0.03595711156839332,-0.07937941066831201,0.06565897927085101,0.05412025873222657,-0.09412809422416918,0.023743765314926495,0.01374313094177851,-0.010808980319743082
MFAP2,-0.059712318447158734,,-0.006773379845397089,0.019471564776957447,0.053990721995484686,-0.015628363325211225,-0.0067822425968553845,0.004615029856994092,-0.02548037796016864,-0.04743449815748697,-0.08472519766402646,0.03636300427315796,0.11095574426872767,-0.01672815528025561,0.03188659589394846,0.030353402648132768,
HLA-C,0.040905961868402126,0.009862238409259884,0.028536003569268113,0.012630800279095602,0.019182997820902523,-0.10378626772664014,0.03178077946929452,-0.03775839880696854,-0.1576163753181381,-0.1592673174509032,-0.003788855259570764,-0.04448529611224987,-0.06666582814084644,-0.03138824386724709,-0.009103532003885582,0.01116655214840357,0.021600936953321576
THBS1,-0.0344506852578528,-0.05159461547028237,0.015558603837801971,-0.10376866614347922,0.11702583567437225,-0.007679286273134507,-0.07033905404504097,-0.0030467111892920327,-0.10368552662781386,-0.012516000950129039,0.04197399028767644,-0.030285613766139204,-0.049415313944191304,-0.07492978128619758,-0.034456504078548396,-0.05726046085023784,-0.030958389008466248
