,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
C1QTNF1,0.036458580171989836,0.032586021256823076,-0.050560816313547426,-0.055788835899052105,0.012039923638922116,0.024259147679538105,0.034151612572046186,0.13579692402517976,0.005512164077123639,0.028370331752213155,0.030842370108173797,0.005475618703887037,-0.016494565043653635,-0.08057808524005863,0.10476991442035745,-0.024291161497148203,0.0028891660719432156,-0.036647530438088896,-0.023188089982823755,0.11657393699096116
ALB,-0.03585380482468715,0.0019862929202390093,0.04074834219515821,,-0.01043655652974051,0.06227112737568014,0.09576011445527667,0.06615426214089293,-0.0319897332786956,0.01059705068623763,0.07226744814183872,-0.007451306109745366,0.024615699482174822,-0.053544979810812195,0.0440585779718673,0.0323652762009715,0.09499763161418723,0.14863719707800327,-0.03226552750207485,0.15464392781584524
CCL13,,,,,,,,,,,,,-0.020615887277867298,,,-0.04225392937152132,,,,
EFNA3,0.019968375177893488,-0.0283538798720768,-0.04091447031230081,-0.006101208649664093,0.03589026327671492,0.05713729227818721,0.007767628403206792,-0.10806561986797661,-0.03200362571970478,-0.06086640870363943,0.037293272126916514,0.014237922668667014,-0.01746962603723651,0.08483963115527712,0.10828356299470782,0.05761422092611056,0.01761594814883332,0.06539619472239322,0.020956021789438804,0.055762504646547265
DRAXIN,-0.0039767718716004884,0.01677017202800253,-0.000963876489532932,-0.034133731726009295,0.00033699046804751476,0.02035956236174607,-0.00476327497482384,0.07569089901374784,-0.06983790715248112,-0.015019202248111624,-0.05734727934751331,0.01720180825343098,0.043295088651415826,-0.059355847329000455,0.09404527622440385,0.033912499083941935,0.05650210801678758,0.04018114662317342,-0.016664678052002883,-0.04539383388607247
RAET1L,,,,,,,,,,0.006702197973536815,,,,0.04406982015863352,,0.07282399078594638,,,,
NPTX2,0.0613068549123361,0.07497139108204944,0.016312120600903555,0.07279087344540901,0.012183438254602143,0.04813137302604895,0.06141082266809688,-0.12142561161417884,0.04617393959259099,0.0773435119476597,0.06872030274579202,-0.0157040356178392,-0.002058747331320236,0.007761842270960776,0.027834183466216387,-0.07885721853004254,-0.08579706294097561,0.018371157347876067,0.005639660187893679,-0.10249921062649275
FGF11,-0.04019491952853199,-0.055811524850503724,0.014501930782274481,-0.03886372653465032,0.045541423645076545,-0.021722190144221623,-0.037414135495968136,0.08002946176552903,-0.03334338595001271,-0.02197695936705879,-0.062387864952991284,-0.014508115466683591,-0.025747122137013762,0.029695998691253143,0.08621778325601118,-0.007604678303304678,0.007925613691115505,0.012254209507561174,-0.017426137983111854,-0.009094140742528737
CD59,-0.03644934350346439,0.08794594927624805,0.052110295695481666,0.09994939138887927,-0.07495996995783806,0.005699726673140356,-0.02625845910845205,-0.07928687377384737,0.0730017363912762,0.008825098780518415,0.004101677912470328,0.06649629315441818,0.03506079070996857,-0.025197299617252866,0.03292716354459003,-0.09906432354346778,0.06659801103863683,-0.050124207659718006,0.012917171682120442,0.10167599181010674
COL9A2,0.039082713188683615,0.035394180860132955,0.006393163312788162,0.10718653115827444,0.020009543292183962,0.0597551081638217,0.0692175974580913,0.007518007334991358,0.07043577689963558,0.06349043295927159,-0.033863220533599796,0.04791396410746397,-0.0005447727735685059,0.05589951652839943,0.019896330721202154,-0.0206752426044342,0.04422591163390618,0.03681445107935724,0.012120521726581459,-0.024278214767040326
DLL3,-0.027387854117721367,0.02992451338209281,0.07683409811532166,0.08477822955001586,-0.06792741905451312,0.03028114191013981,-0.022310516564593506,0.0664363551780804,0.06989094163323936,-0.0328996339891372,0.02694074818115583,0.02878005651520032,0.039765091762456725,0.08521491707552531,0.012343852879883722,0.03666042171602024,-0.0020658529306498952,0.13248709168840037,0.0916015167955897,-0.06640630754090163
FGF5,,,,,,,,-0.03400747231537743,,,-0.01129765870815069,,,,,,,-0.045556084150244175,-0.038520705281515306,
LIN7C,-0.021309336186409063,0.020415201161019445,0.049128357238733,0.061279482586759894,-0.050243103935538797,0.05354442839882598,-0.014248877536776807,0.05387772668275547,-0.039060660435783365,-0.007227267266444064,0.030721872407645616,-0.035061763315170476,0.023109775507675217,0.051302363508043375,0.029774159644885872,0.03525806267492758,-0.010769919655979055,0.03753567259436828,0.011370232479537458,0.05565160158764919
GDF7,-0.024668292082995043,-0.02370879637991796,-0.0014210575552712384,,0.0006929028006270742,,0.06586840221520406,-0.01989653671540931,0.01035331023560648,0.0026828604126921643,0.04324717547090729,,,-0.02026796516332379,0.02251334864759391,0.03437483666682151,,-0.00801943391293959,-0.034836450602247604,
PSPN,-0.012133380639987644,-0.025114722322713577,-0.01911549302461246,-0.007821813046497622,0.03868024950070716,-0.013579687490628881,-0.026274387113219246,0.02881127089050289,-0.013520841691068847,0.020180069837641507,-0.026937918632441896,0.02607488848081549,0.0005897421944521459,-0.0007800179022706838,-0.02725098410087452,0.0475888092486448,0.013871187561354715,-0.0021948939078932157,0.044731474680662936,-0.056878896136247865
ANGPT1,0.018150040320279504,0.06423977935633267,0.02921057125839336,0.0982124113138739,-0.01278643875008295,-0.0089989023209539,-0.018966310121597517,0.10504877351434068,0.08822481273375062,0.015339167423204968,0.09036633742445624,-0.007310498154995709,0.03458436981739992,0.04504666408011884,-0.018827381800063932,0.047073523165102424,0.08054235055602661,0.02754406144026311,-0.000884921571668736,-0.013424049843670308
PNOC,-0.03483675688642689,-0.04515167322611393,0.07561900957928638,0.150884210126285,-0.02107871768971448,0.0807353779240863,-0.05674859610999106,-0.10384018486397831,0.06619492073091718,-0.013980826134852421,0.13469198386549802,0.035692720444719696,,-0.0215530433072309,,-0.036304733111020074,0.07717302880765621,-0.01835322537504017,-0.03555630233940244,0.05764789456001671
L1CAM,-0.024537578434127842,0.03848190650616614,0.010323784591851348,0.009022279831622846,0.022118341031416865,0.040997147034440067,0.048301611072861024,-0.06821852418694117,0.07072919250075041,-0.022101800093942272,-0.006293606243592005,0.09858884100962743,-0.003785561472116346,-0.03163815495919492,-0.040278740085704486,0.060379810828113875,-0.006298880558805339,-0.0034126380611485987,0.02812377297098599,0.08607753065911586
APOA1,0.005840221737919386,0.0009775505594516855,0.0596513468373426,0.1890882422622501,0.06752906237760585,0.00022125218358854846,0.0163904956207173,0.06950299147318907,-0.009585872966191053,-0.009071558074917439,0.08607324591181362,-0.0338052382764498,0.049327372696127546,0.0576401869084656,0.05978951892830299,0.011988335567523675,,-0.009321797336629346,-0.04702938077696352,0.013240130228581363
PSEN1,0.0056052298118962375,-0.0684999337113348,0.034574911374766315,0.007228240812130242,0.03882680841806826,-0.015286409354178692,-0.025010708385864375,0.0504486258152626,0.0655284452503321,0.01394098279391889,0.05010568720445395,0.012869284906578293,0.030517931168878156,0.007682577790994459,-0.06805714269502576,0.08726212880479067,0.035351362752334865,-0.010558451021208747,-0.026859674666792347,-0.05336589165707016
CALM2,0.05252368295551868,0.044606952686472204,0.035192023704274544,0.014562971204221026,-0.016647090062693673,0.08309078262275026,0.0646013114377439,-0.14427698434686495,0.069889650014443,-0.03963971807751792,0.07734487514953248,0.09485889122964872,-0.0004106530577359566,0.10715536090807326,0.07413732193418725,0.11157530731185984,0.065036423403471,0.10921381500689367,0.09031665950262648,0.10254849011063139
CLEC2B,0.008074462422535612,-0.03254548613661626,-0.0031062176884497205,0.014611529940028796,-0.006974402227710361,-0.06454095727302703,0.001453197234002674,0.12810297938835394,-0.009431596459613919,-0.005564185554497686,0.021104740519393636,-0.01916334529543586,0.021132448947434608,-0.018684295674211513,-0.010752917756527943,0.015033250812422388,-0.05103355434439173,0.041720078564567976,0.011227863450823414,0.04784535049414964
NTNG1,0.08441044104342389,-0.034670364083409115,0.061874906063746946,,0.015019150004962243,-0.0014373586274503997,0.06297571909920115,0.02830180729201704,0.07568468213957424,-0.008472231425842332,0.08312026771782782,0.06377203032763028,-0.012750696080998755,0.029928160950253437,0.0720851411700937,-0.007412946354318722,0.055681846048918286,0.09188208472657412,0.017790634546478445,0.08661781109416401
LRIG1,0.05504085859718084,0.047730897606128975,0.023143240314386665,0.07866259546824558,0.0191704510187708,0.12695073219442204,0.045360529565323764,0.06615080526926104,-0.07104755497092634,0.0350056388175606,0.002110823179917126,-0.0021875961291131303,0.09539624048297929,0.06431470685472199,-0.0012394725273393483,0.04222866179168413,0.033287445802477444,0.09455609507179125,0.026863221623013366,-0.011867727268068637
CPAMD8,0.06536067510583725,,,,0.03605333332528134,-0.03256426114244279,0.0565879407300173,0.06354590976725813,0.007848959091297618,0.10745535451888558,-0.026557722609301164,0.05409039945337168,,0.012812264835231625,-0.034274656516314256,,-0.015793065959019394,-0.018632678727065623,-0.024701654456354683,-0.06830900243777707
GHRL,-0.020684192396253128,,0.045881901241735024,,0.042927158285726984,0.01944500316471582,-0.01939749725567867,0.03221487143618408,-0.002834795134271322,-0.047285959015700284,0.004798279081191636,-0.024267925512279524,,,-0.04360744745984489,0.013571421119016302,,0.0389914934697607,-0.021774765425079168,
NPY,-0.031843519783965164,-0.029390860872312005,0.06702270987393977,0.005786326577440911,-0.02227163272464751,0.022004227016026837,0.010908037555064434,-0.10512498254101092,-0.01463355471155816,0.05963672930786581,0.04204437664518519,0.014036141544741637,-0.05159447575879115,0.0029052303681702508,-0.023485504305837863,0.06078442165024019,0.09279977283889866,0.014938689001787315,0.023483102230778197,-0.002061273323883397
MMP2,-0.007233040495046062,-0.007838370193376713,-0.01752820887901237,0.11574169317597195,-0.05543997989234501,0.0008281826499565566,0.0039439277350895655,0.12788204895489208,0.023882233065684048,-0.023197441695387403,0.030949229485817926,-0.029406509435068527,0.01696443708877664,0.04985241650351032,0.07332946275661677,-0.040772999613714285,0.06042621466882868,-0.018824204148706163,0.012558295453835315,-0.06700525887245981
LHB,,,,,-0.02375473542659532,,,,,,,,,,,,,,,
PPY,,,,,0.03761596549996051,,,,0.06250054514047948,,,,-0.00027408545039583784,0.03113853837846289,,-0.026246364699120072,,-0.010794917309097016,-0.04421898910486466,
ALKAL2,-0.0032352295279664497,-0.03098934925441165,-0.02088518209521871,,-0.02340961617187361,,0.10502346463322822,-0.022261909763524074,-0.02160542865863626,0.005894924668334871,-0.016192228954969884,-0.0065950032401499116,-0.021820206155851802,-0.033470532044344574,0.03475826592341413,0.06439767069929864,,-0.01375374652368766,0.018041805011443743,0.09008519689999434
CSF1,0.024499498682133417,0.07137342704225995,0.05337005459716367,0.043057138628235785,-0.03594368985119756,-0.04008288393348196,0.06118898005123899,0.040166559181268456,-0.00046712891103545327,-0.013224014862214965,0.000711727253864221,-0.009243665072455033,0.026575807663267188,0.006988612407050838,0.056523308505409646,-0.02486583676510824,-0.13518934612742228,-0.024210291414133132,0.039584347144305906,0.07831699390191614
SEMA4C,0.0321486332547229,0.034985421917386475,-0.0580612680902079,0.011539785443237069,-0.050481667738743116,0.0016665560296947924,0.08706906543613802,0.054888373253292155,0.0034769399991538634,0.03848357559341097,-0.0028440516695113975,0.04711886845788207,0.11231769488582347,-0.024124369741082164,-0.005620446909545289,0.022542836200020788,-0.056052855009834854,0.04444111687192923,-0.005448378454980937,0.037698425842310215
BMP8A,,,,,,,,,,,,,,,,,,-0.01596078101938811,,
ICAM2,0.053376901688595164,0.05621218213701859,-0.030929429014603473,0.08344549683133452,-0.0008618585860215804,0.09742315944683373,-0.05076030543552425,0.12243831873554854,0.021207987024423662,0.019442900022859526,0.1043813881032068,0.04193740203824479,0.04042555299961904,0.010601138481073663,-0.02233422725441812,0.04340003521941304,-0.030558122500170544,0.022188388771449758,-0.044892698698444665,-0.0524944606131473
SYTL3,0.010725352253918121,0.05461886119475261,-0.0075992688668022855,-0.012110571958234216,0.018526129938135405,0.004760997414223566,-0.02203413626457522,0.046063666289705714,-0.018768554144372163,-0.04685519696779608,-0.06728767322353685,-0.01627733008038032,-0.02228326148105194,0.0018295060979084293,0.05906067379063005,0.02719943132032773,0.08947200992777397,-0.0055344496783444564,-0.032635763366955166,
IL1A,-0.025221999891517365,0.04033649390129927,-0.03345594499845482,-0.01975100171219763,0.01644825362299966,-0.06911507488511821,-0.005809346664915858,0.030579427653302283,-0.02908436182001543,0.00561376781434719,-0.024940230724157707,-0.03654623880032628,-0.02573497171943698,0.00929497437980921,0.05134892087124317,-0.017726972932038156,-0.023194389407208707,0.04049312215961724,-0.03914082511056882,-0.03536244156297805
HLA-G,,-0.03749729966040836,,,-0.0019081848291503394,,-0.022587227227650268,,,,,,0.003468980938793259,0.06906969516955887,,0.01937033470165797,,,,
PGF,-0.010215726457934005,-0.0779571757343367,0.03821541196641434,0.049147333137332216,-0.023010255760778774,0.03737574122446737,-0.026929693878801533,0.09071412995462155,-0.04529931903607255,-0.0005942266290109571,-0.028429373256218946,-0.051683325306918965,0.03037731578350351,0.019066057553760507,0.01925893273194182,0.007624038257591586,-0.03559667993938515,0.014148308707919107,0.07538966271604498,0.0725168878160925
LGALS8,0.06434299146436637,0.053207973046244465,0.03958360562309859,0.039394918545919276,0.03635138813344241,-0.053523520166694455,0.033832864542985015,0.05666303365311575,0.004723513723267388,-0.010826386268665321,0.0706253515910325,0.01223661580340204,0.002846500166343876,-0.02460761246961431,-8.926639451713353e-05,0.025742069724621192,-0.003834104952122707,0.010190014534115499,-0.043513516958420956,0.031311885777459865
DKK3,-0.0941143760604301,0.029841903524145598,0.022441339667943025,0.06123547479377499,-0.024600872209948717,0.07621653815214352,0.05038428412139816,-0.13268751816513308,0.01934050892550277,-0.07061652240544625,0.07254064954742469,0.09068235263424433,0.0626534311456973,0.023001519164822966,0.054376687410518834,0.019291770776919,0.10864249732194474,0.03630588331701558,0.06550401753862256,0.007494106994024415
COL16A1,0.008285054743374431,-0.040520156127234856,0.017127065895240094,0.05712957411485372,0.015277634446478821,0.08901091200220079,-0.016661842092941963,0.030611057948813865,-0.026793279608152015,0.013088599716696847,0.047885353670798665,-0.01889169038885679,-0.015787909901790773,0.017451898456022703,0.051277757534880036,0.002921781933132629,0.08430986384150083,0.043150045927033344,-0.004988552923112501,0.021147969396293122
TPH1,-0.04043710518259243,0.026083820090462957,,-0.01226400525867928,-0.012602440876833229,-0.03938969604750214,0.008457625574991263,0.004382950529046884,-0.015039913075888338,,,-0.007519974822409479,0.14593945698959654,-0.02595090677511898,-0.022568139671598566,-0.03659288416840357,,0.026195334933406162,-0.02887634745385735,-0.027900403034653416
TNC,-0.028180512017214863,0.041662094845202294,0.03607351035244996,-0.025897343469257903,0.04553716245789868,-0.10557547388801523,-0.01439130635684766,0.15578042183906599,-0.10064724088122287,0.054447533988591236,-0.0645886381259804,-0.07746980009499528,-0.0026081658410216824,-0.0701216986644366,0.014679821191682171,-0.021268366014943637,0.04845116157542996,-0.0022647893087600775,-0.02173785183268807,-0.09214349340697958
TNFSF9,-0.021705969684112245,0.021239592716734732,0.0016758474488526014,0.014938709794393719,0.03251546948671238,0.034070179965312496,-0.039972675883283446,-0.04824936748094891,-0.0242597966380451,-0.014477698603381292,-0.02377765935597013,-0.01967375982971916,0.04288872858386855,-0.042696195733253825,0.04874883604977851,-0.024127348353788717,-0.021935285758160308,-0.025259110271599158,0.0054285257604391,-0.060131049977520314
C4A,,,0.043866736505034906,,-0.028162617281245316,,,,0.012412291875794752,,-0.014236055496379435,-0.020115358957245283,-0.022951993899694385,,0.03217569186854005,0.019993035127194535,0.05733016591718588,-0.02149363086798212,,
CNTN2,0.03973162984083418,0.04788645449831986,0.004611877617296255,0.05520890482144037,-0.03757295230395439,0.03682271792879238,-0.030135192142833757,0.050231559140122985,0.021185881091755374,0.004264588767123435,-0.015249691684064808,0.06966988472639074,0.09979177801151383,0.06725776938896656,-0.05268106511997479,0.03741553324619436,-0.10841353959937947,0.10164296577014992,0.03694219223696286,-0.07513502874071212
F7,,,,,,,-0.02078702265595678,-0.016976446179396587,,,,,0.03053570038337352,,,0.09223765505109899,,,-0.030532640817387914,
LUM,0.0577505427135229,-0.0365442602607147,-0.03034416257740225,0.10714018298374818,-0.02842747604020688,-0.07053388655995989,0.04262105508767776,0.06299994312939508,0.022222497269989247,0.029285245996933326,-0.034530379455960804,0.03537079045628754,-0.001087487764724557,-0.020052589367544806,-0.000736909029416671,-0.028517628085533993,-0.04877739494348861,-0.05262833866875718,0.0048818148530439635,
IZUMO1,-0.02074074165010672,,,,,,,,,,,,,,,,,,,
BTC,,,0.07964366461945746,,0.007417276410454261,0.04251812085975401,,,,0.011152514968672216,0.0073077812657151055,,-0.020921291747641683,-0.03453864115469177,-0.01824369049029356,-0.02963440234412557,,0.05968469567308478,-0.05350400510408829,
APOC1,0.0219099443475383,-0.03339025636347146,-0.08116428776398958,0.11448666670525273,0.027697192233584172,0.03260439022476753,-0.04136889386839296,0.1521793461337575,0.05370972140372859,0.07667354653072221,-0.01946939332197978,-0.09900877650004537,0.006166310847240791,0.06616365059557028,0.1398907528035377,0.02064497323182482,-0.0004994096871392338,0.05132116034871007,0.01093521033145202,0.021289219377633922
PKM,0.01622952986558866,-0.049861510230876004,-0.023405330070172165,-0.064045342745593,0.07906287255394254,-0.0879411574629334,-0.0024787587887956566,0.06302487134512837,-0.07990600597145713,0.004217229494482424,0.07203374059368041,-0.016856573256335577,-0.01809045011661689,-0.03731569709730259,0.12304135562086631,0.018268600772939392,0.09197021890687891,-0.00986037578286774,-0.049418902453494534,0.09862136376588954
TNF,,0.01715425959458324,0.01763111742192753,,-0.018412557791532926,-0.024957960915617826,0.010719678531097652,-0.03556779778775932,0.01804265673281752,0.020436586811758722,-0.041252770944715106,-0.03322929126976808,0.000654884407864888,-0.02364304623048948,,,,0.028920784837430623,-0.023763301170760354,-0.07852617606383323
GNAS,-0.011503731434441156,0.05966346125758895,0.028018349966635492,-0.06178510935619179,-0.031122477534930287,0.08889685541670021,0.005390671648691278,-0.08612445303656206,-0.04555601573378229,-0.05807543085619807,0.06533405327424756,-0.05286755575339002,-0.07082293449759337,-0.03691924274688898,0.08737340575884159,0.025820204699444224,0.08182693572266019,0.07746440899445216,-0.009880683512719968,-0.031710516268643324
BMP8B,-0.008651051687711695,-0.002181386494357045,-0.021215221606389598,0.012907165180613776,-0.001914034229292185,0.039025569305178774,0.01952105645459843,-0.03515519274712715,0.03272733069080933,0.0063826897952852036,-0.14775523716609415,0.030878354995362792,0.007417101098181768,0.01762799867476691,0.029138340297526374,-0.045683902099926496,-0.09346737025945466,0.01725382545374155,0.07236239948253176,0.12929825136719808
LIPH,,-0.03243787758886382,,-0.02109778299713758,0.10013395431381952,,,,0.06915451822715137,,,,-0.020615894859889138,0.03624067061950415,,-0.0486305704636446,,0.11679045044959233,-0.03789228697435594,
CCL28,,-0.023708775568616735,,,,,-0.010496300515916393,,0.08021700030355994,-0.0352747064118243,-0.03954752727000519,-0.01814751317540354,,,0.08666552588791973,,,-0.012393580973858863,-0.035952826150714656,
PTPN11,-0.031407549994052715,-0.014861340153740014,0.014370228527373075,0.05617334455520449,-0.04632415898804396,-0.026838076128124066,0.03210152967089037,0.07242009114482793,0.08442203517685799,-0.04293968061449137,0.03057464787008616,0.07875692362916305,0.007600799706626143,-0.023038005702650688,-0.02781154964272719,0.05325391028587873,0.1087529087147252,0.010652822819238884,0.03042784735403563,0.00036715487904953056
ADAM12,0.020405233759682284,0.113128935097614,-0.024508482634622228,0.08398900487554539,0.016614244961518733,-0.021423582670399278,-0.016638081914483096,0.07042913952825602,-0.10618693393553628,0.02015791609700028,-0.027304623382900916,-0.011181922548385211,0.031573868999357595,0.029323435613558248,0.08357541823921079,-0.049191747367403234,-0.07588919787678339,-0.025072007703137666,-0.005692260650818934,
EPO,,-0.006642695063792778,,,0.071776564111883,-0.019656095863723907,,,-0.006419697702325946,,,-0.022883381819612435,0.017183638612155633,-0.027376830576784184,,-0.029297941180988867,,-0.013179543360940927,,
EDN3,-0.014479441601528746,-0.0327208328220055,0.008797385676328543,0.058769030145502485,-0.011460224134208125,-0.008882862028190852,0.046753393934650236,0.01667983929714763,0.005122041927520726,-0.011756904410627754,0.021038582670357048,0.05126187517405241,0.012370963705263943,-0.00388582959720876,0.015673449961158346,0.032755586198358125,,-0.023947134329992875,-0.01125222804791979,0.06901979919980611
CCL22,,,0.061627654323883195,,,,,,0.01656106785457537,,,,0.009177935585283136,-0.02503569238048468,-0.042880429492290977,0.08109871000284741,-0.02380148659472286,0.02224537178929794,,
CCL2,0.025547076312082986,0.017291039569055935,0.0027342159186597116,0.08709546021247286,0.04545146890873893,-0.1087157862198685,-0.0022629470587080523,0.05493185126334459,0.06292484882931555,0.08876374521183464,-0.0588961914194489,-0.041228322501818494,0.008905856418860303,-0.07801964311386178,-0.032907366739250425,0.0010638389150674867,-0.1665996572719448,-0.05372733424484079,-0.04844359248188449,-0.07739435047017988
DSCAM,0.03544653104855537,0.08430945323065564,-0.03455952805726114,0.07389576536479495,0.012738282105458538,0.04880949371723671,-0.0047784684531721145,0.011683681065655961,0.04394052142685593,0.045457664569077544,0.0341850598295131,-0.03846903308642226,0.041858418098123074,0.06363464613638231,0.020553074001495305,0.027702625227108944,0.003536792119572592,0.04157937505225678,0.01679561774642199,-0.045354302499723484
ANG,-0.03750274892767522,0.013222883209916568,0.009814970478515185,-0.05753016397239732,0.05089296257394041,-0.015645669581817564,-0.04867190279145807,0.017571639334828616,-0.011007736134334317,-0.00043292435324786613,0.009340821222719207,-0.030469722034457154,-0.03507221689312706,0.034850647384532335,0.026463921335390137,0.04505245557561371,-0.05519410358754934,0.05160289624885937,0.055618975601122875,
FBLN2,-0.02858200702940704,0.14203730460594619,0.0028013943604941216,0.006545854030037795,-0.02220623940094274,-0.016779111376372446,0.05378098431166101,-0.0018848765799162532,0.029969872817410113,-0.007590820922592212,-0.0629766672991556,0.04469627609191334,0.04455463815215958,0.019146934091187104,0.03030404286335762,-0.012576222460910296,0.05500896785456147,0.005149523897658421,-0.003457083901377974,-0.028543870391741204
VTN,,-0.03069243484595116,,0.05835240546212121,0.019490356154905082,-0.051948251506268264,0.007028549516710551,0.017081140772998292,-0.017022470887643356,0.03620681801001549,,-0.019014712564290055,0.04042650544290728,0.0660788063852908,,0.06323784895601994,,0.03721837075827023,0.055765352177662195,
VEGFA,0.039193173783934804,-0.024913106627689717,0.03253496664937727,-0.12475194479629234,0.07785453386138962,-0.11012018545614362,-0.015533976093299881,0.016977079681396008,-0.09057485351977332,-0.014261947093771508,-0.006852391894724637,-0.07882530742177841,-0.053402878585877854,-0.07332914289709438,0.04068354847604807,-0.00201149130849947,-0.016113378564403667,-0.01819360852695033,-0.06188365360750915,-0.07978768419385847
F10,,,-0.018975315096384653,,,0.003539521779464974,0.029814365839448954,0.05509301932702022,-0.013688405407066886,0.021498586740005543,0.021591423951560506,,,0.09389277238095783,0.02190437418878407,0.03438820667729628,-0.0062920300945994755,-0.023268414396445024,-0.031285591271535726,
SERPINA1,0.010751561433284885,0.043855730598834575,-0.03097906021284464,0.08176140638521318,0.026545387534573608,-0.06252352571817137,0.04922823284744415,0.11260637839776835,0.04557451194721705,0.016540676262518345,0.0007663326298856415,-0.04386398979441296,-0.00748530765787506,-0.07969883144510252,0.02902944322839943,-0.07729430832044909,0.029040759784408496,-0.019988089963696623,0.04741389555709465,-0.004435289016683463
VWF,0.032682761720295044,0.013007041944599944,-0.0010537946177729617,0.13112361295126615,-0.05885422412364923,-0.006669518087912744,-0.037806184565334855,0.09487152739355352,-0.016103766441889357,0.011700235837457829,0.021365395488414887,0.04447560908147996,0.025349483213693288,-0.02130994713438195,0.021696475168867756,0.024064869674342987,0.015594310993313522,-0.07623303434221157,0.04059863770861332,0.1378765349731265
GDNF,,,,-0.037559259576647595,-0.029585488244715675,,-0.03725468032058951,,,,,-0.022883380037528055,-0.04899348506297848,0.00241354142567688,,-0.00307242158290083,,,,-0.03947973304840152
VASP,0.09783800137249155,0.04287963619246025,0.027032406168366233,0.015710254282963645,-0.02191200856386774,-0.08861821654457694,-0.007547336983273507,0.019453814629162926,-0.0009730695107535778,0.012684239910598827,-0.004582999837129894,0.017873044695135364,0.01992180404468101,-0.0030881648429171705,-0.01152368550887422,0.013698611731352197,0.010108299395980987,-0.020568741094589386,-0.029327781566372627,-0.024729112610777076
ADAM15,0.022533106059296357,0.0234704116943788,0.04135053437602518,0.06601187323273625,-0.028250163266092622,0.07490953441102798,0.0023151764000903393,0.025737738191821354,0.024194181564163354,0.013344329908930445,-0.06148558626377203,-0.015740196505922295,0.03197295782365331,0.022071069338342478,0.0008635880885211113,-0.023033203090746614,-0.09994534725378218,-0.023321809781015255,-0.06155812479633925,0.017357764287596524
WNT2,,0.05530745133179064,,-0.009865910944820321,,0.07461882817397089,0.07385452669508502,-0.041778232460573606,,0.008978199182264134,-0.042409644871320436,0.10733205251940928,0.06385811924259466,-0.028117376341188282,,0.09560533670026072,,0.040895415868941236,-0.040971293020293176,
CALCB,,-0.028854269157231324,0.03389326095316539,-0.03755927744278232,,0.015423112000764504,-0.00929284715905699,-0.03400747194580716,,,-0.009462294343624106,,0.08176226966495585,-0.03330042139361343,,-0.012300864525350357,,,-0.02274096264052942,
OLFM2,0.04787786380758023,0.01392591542743077,-0.0012755651735924588,0.05026898526328506,0.05465059945718667,0.05398168354928229,0.016923502099510795,-0.047589344256648056,-0.028032591945170878,-0.018948751180550966,0.048971876714459996,0.05054836131540008,0.03221971074439713,0.033156469079550485,-0.03823460309969934,0.010773516909015192,0.068208020476019,0.1067505807918363,-0.015477453293335126,-0.054959056813176095
MFAP2,0.0030272272980673303,-0.03699256894409492,-0.013558391452082482,,0.03326323150881711,0.003951098964669707,0.00934695019003937,0.08119350470959263,0.0008806194781037447,-0.03706425381426652,-0.05308496443773016,0.02525400268784671,0.008422807521511347,0.03158249896833955,0.07984036443272667,-0.06518605619690146,,-0.0479868541436728,0.0005273545841612333,
HLA-C,-0.012447051101815404,0.02100515481795753,-0.024049121225029165,0.07173348244267806,0.036381244198875624,-0.051890343932576424,0.00515752546544533,0.12621380427172535,0.1464135902970074,0.0691221734290666,-0.07034286029106697,-0.06589896508623865,0.008051327834526997,-0.05063478253688211,0.03476744469667431,-9.958603262228113e-05,0.10133777959130655,0.00013369100487213134,0.04874498130742764,0.009765531137616822
THBS1,0.017923682964947143,-0.023619707816725104,0.012933898041545069,0.003138009964260836,0.00026369923968770956,-0.03914497528208611,0.0007527606207564114,0.043075156975687645,-0.0073381910836172355,-0.019421249817730815,-0.06218412984907593,0.01930463098822646,0.0697800920132026,-0.012808593286420021,-0.01579209358900261,-0.08870792706318732,-0.040819379327726835,-0.08950683720959506,0.02272461884160575,0.032280739643032644
HSPA4,-0.004068508342219455,-0.06458580747388659,0.028522981054376978,0.03227841257259802,0.03633482882232636,-0.045518830577003566,-0.006645582893227884,0.021695918468344722,0.00011849897440832955,0.02551715144483983,0.10628335652651846,0.004070968816271447,-0.002216954784799439,-0.01614456619403753,0.024981886681497582,-0.04048190822400439,-0.1058561497035654,0.008658077960188635,-0.006607698244510021,-0.008186367662772214
LMAN1,-0.009648010509903934,-0.0010418461913558412,0.05558288799259807,-0.06075788519722461,0.02741807767903249,-0.07924492795792795,-0.02300364335235153,0.11297938138443081,0.02236556057395928,0.03045300123366495,-0.058192740180874974,-0.022272536224537013,0.004388782067805514,-0.04088805334985866,0.006911553556991326,-0.06652445017199744,0.08598804170324938,-0.029261287257139824,-0.009908711510009743,0.06892994172686522
LYPD3,,,-0.023984873933169497,0.041651473851084,0.09792575616075465,-0.005541717027607495,-0.030080585345568994,0.0019688123465826843,-0.023998195073943625,-0.004132793897665044,0.05384419280358925,,-0.009748037228971792,-0.002065555149977133,,0.0404300689138453,,-0.02733147314498747,0.026930213782301336,
