,UKF313,ZH1007inf,ZH1007nec,ZH916T1
HLA-E,-0.0057749449030139455,0.006740247666048362,-0.06656523452248592,0.1652703949462151
PTN,0.023735929100860392,0.1705093696573557,0.03915100687617545,-0.18991571758501533
CD274,-0.02656831931745914,0.10578261810596921,-0.057371995468997586,0.0034268378959170826
FGF10,,,0.03741759623715388,
CD14,0.03392343413242716,0.03455568050871768,-0.06881269291394775,-0.07056699989228725
SFTPD,,-0.03659078994942767,-0.04052410099131817,-0.021140135320982027
SLIT1,0.00421214777494485,0.0653218170055858,-0.03598884957436635,0.018144127968205987
BST1,0.040886827237013174,-0.014841478569415372,0.037620670490872435,0.007062703069507616
AGTRAP,-0.009079413615529696,0.007218716415840492,-0.00570291036800792,-0.061467946377470516
LAMC1,0.00673544039787569,0.07189647985940037,0.03690214492508664,0.20700574322232643
COL6A3,-0.01659876734606358,0.12639013869845825,0.06488351509179256,0.19702042409672982
FN1,-0.028730443982920555,0.08061785338214625,0.11035335920665558,0.20439224601555064
MIF,-0.031479939850319216,-0.001819242892647789,-0.16518390211725353,-0.11488582215499409
JAG1,0.01916412888134982,0.1729010812935486,0.013444692946897397,0.1684030023174787
NID2,0.08216165168445264,0.008276179715075329,0.11203708158941583,0.1939566961390127
EFNB1,0.020409603806695514,0.07807690400488881,-0.006764800310343156,0.09750421085396732
COL4A2,0.02037524212367734,0.04696222299411489,0.044151227265485996,0.213823938163325
SPP1,-0.0337416537247758,0.06999241273112501,-0.13015517705350382,-0.11507594945533682
PODXL2,-0.01327989520952661,-0.018657924912553307,0.09881415217910751,-0.02410062503282577
FGF9,,,,-0.02797987674670424
ITIH2,,,,0.010005338919809918
ADAM10,0.035409695834032445,0.06608151855057805,-0.06338087987979854,0.04984272369618097
CFH,0.012498274793217697,0.012282282373918933,0.05322979442199271,0.15223715604821017
COL4A5,-0.0006147889742433078,0.0551055192882272,0.022129577082988405,-0.07355448832043132
LTBP3,-0.007265557390979491,0.0574290467680423,-0.12693121387599612,-0.07693230212061036
GNB3,-0.012576364156531015,0.0029188467311186597,-0.04499758985231755,-0.03100355521734312
COL6A2,-0.0012846423183654088,0.08521497147160348,-0.08444698954501902,0.21466844334025395
GDF9,-0.02053956541361926,-0.03731480450951856,0.13135800181665644,-0.04031621443175298
NCAM1,-0.009364588406669162,-0.03517175892668665,-0.07504827650137712,-0.15977678043971855
APOC2,0.0375020495150906,0.07881435956330285,0.0789569695732368,0.01666531583186242
BST2,0.02634656156624553,0.10322118656258968,-0.011544303148930438,-0.09772800715007651
COL5A1,-0.010407613351522547,0.07181383984539788,0.028998460020663957,0.20472520942525185
CALM3,0.00861287188125295,0.05765151241034508,0.05365050377521941,0.07087438789303489
THBS2,-0.04317198612643808,-0.016414478513530565,0.0134212152401845,0.08460571612646735
SERPINE2,0.002436850050403322,0.042751175745905944,0.07462199344515806,-0.0609737415701596
EFNB2,0.10294712223721776,0.07185392016823558,-0.07266007954650282,-0.013673207386846905
MMP9,0.05059090501000491,0.11469659530601194,0.03625855464139667,0.20035746689679929
DMP1,,0.1684707930335561,,
NPPA,,0.054592955532356574,0.01837303811252183,-0.0214201768837233
APOB,,,,-0.01623667881524109
C4B,-0.015489286603366337,0.016883042811095903,0.03745551489372423,-0.017979332150421364
NTNG2,-0.025147910826825267,0.050958453973604934,-0.06757078980314402,0.07401891019523824
LAMA1,0.00945912550243956,0.02904943597610663,,-0.01162935588570708
UCN,0.026657450595191586,-0.015946514599783943,-0.04957986463819933,0.005922621851618275
ARTN,-0.00920155580003351,,,0.0007822077523099994
PDGFD,-0.002520856973491439,0.09902156130440831,0.06215511126146425,0.1052333136649168
EDN1,0.05523371655191794,0.0450080269057579,0.05869804177737149,0.10340918731073157
ARPC5,0.0343348609844283,0.0004274156577456519,-0.048747105707585246,0.1343161747690579
GSTO1,-0.022210725315591734,0.062375455660374286,-0.037171027814297534,0.14180456071576938
PROK2,,,,-0.014804073254560228
SYK,0.022005204687817977,0.05913491501509725,-0.005582071712893475,0.055684745162382546
CD40LG,,,,0.14966785279501177
ST6GAL1,0.005642004009966703,-0.03505790198449111,0.04110746442781013,-0.02743419613937425
WNT3,-0.013338632808156378,-0.03276621451260898,-0.035940155644581376,-0.0209349338400089
HSP90B1,-0.008517967231743093,0.05312408751484782,-0.10597764900668413,0.13794963516869127
ZP3,0.021793704188016617,0.04403068018280973,-0.04033239064652382,-0.005304742791102555
NRG2,,-0.06297282860813087,0.014288443753689425,-0.061351255062561214
MELTF,-0.00946170207111791,0.09361074318792424,0.01961285050121308,-0.0068815105508082345
NLGN1,-0.02068365224841747,-0.01865144660545819,0.025099795772148305,-0.08810586072159117
SLIT3,0.07170054787654939,-0.006560790827231386,0.028845821236721785,0.16000892735421837
CCL8,0.0035612862657301556,0.06689689699756361,-0.07663442533675947,-0.006735142342923676
S100A4,0.041851406957007516,0.05663896119382047,-0.05711171101443546,0.0844740697843207
TNFSF13B,-0.003087261688594292,-0.03337278700663082,0.028270866628928405,-0.022276513707534796
HSPG2,-0.018932105225641746,0.05648334867947727,0.09752800332231,0.21119992419480843
FAM3C,0.028893546283766818,0.07862952924207618,0.05015817712369449,-0.11731141707052448
FLT3LG,0.060981919716490036,0.04020477426620173,-0.04816116907292478,-0.032574893451943567
A2M,0.012965001037872681,0.0025397803068945525,0.05400822434520245,0.15231214372866145
VCL,-0.007398187781911827,-0.014047963688304304,-0.0025891636263959375,0.13029463926276807
FGF2,-0.008237744994477854,-0.060904957029443596,0.14185654941041861,-0.049765674545789396
AGRP,-0.014524511135541634,0.1641567452131332,-0.07795626744662978,
RNASE2,0.03502339488699598,-0.014573474112846829,-0.09896172188095977,-0.017061139771235547
ADM2,-0.020683654516982602,,,0.20568926982033928
GAL,-0.016925514589719557,0.01424633583226224,-0.05453931022866221,0.1816827873906649
CXCL6,,,,-0.0034184273061589727
PDGFC,0.025752093346941257,0.10989236587468214,0.06105839820918052,-0.08005081570507654
COL8A2,0.011413661276813999,0.053719219232837595,0.15377563341928666,-0.03745478894507574
SPON2,0.00034052404287740517,0.033064859108489754,0.13356507659422545,0.19949324421143969
SEMA3D,-0.01793241908712018,-0.029835915346979654,,
BMP6,,,,0.0034554022256256286
TIMP2,-0.041071431656298216,-0.050258231363407846,-0.020524728847575224,0.0848593492343424
EFNA1,-0.005783533208404218,-0.016764536746591865,0.03036764012499051,0.14961944850903686
S100A12,0.003935730309813165,,,-0.018186153942297778
TFPI,0.02824876942794663,0.01363381594232066,0.08852900461997781,0.1753593686040678
GPC3,0.07348855709541878,-0.03802702637009356,,0.12553353424739294
NMU,0.028046674098432135,-0.06321438740185104,-0.05934714601506797,-0.0003935698360241691
SCGB3A2,,0.0051095153937563784,,0.21303456401761683
LAMB3,0.0021997208013361546,0.08901221749333059,0.05731743599919062,0.08257063585488716
LGALS9,0.0630770486959174,-0.04369746499887671,0.006067414870361572,0.039532452334432554
VIM,-0.02581943302411785,0.11851644502447134,-0.1662489476556937,0.07794585247537035
PLAU,0.05339292566968211,0.09727580543027063,-0.0820864377629172,0.12415629263398681
TGFB3,-0.05325214468276806,0.07931025564786022,0.023829333232841816,0.19283936444002703
APLN,-0.04893731161166803,0.019055195184850923,0.011466085760419627,0.1291057647105317
SHANK2,,,0.018064534854919424,-0.01024794930575314
LTF,,-0.1095162633754208,-0.15460929945834584,-0.15552285075518815
PYY,-0.013915426273017823,,,-0.027556550136853826
PENK,,-0.008938991163911614,,0.0011654260858698388
CTF1,-0.0038569226963237474,-0.01880771295957658,-0.10338018058882008,0.005419542665390226
COL3A1,-0.03401715796601721,0.07503819618410808,0.10949399451545741,0.18925223322142487
S100A10,-0.0030128355651952523,-0.041774090051575,-0.13680340284692685,-0.11195272584391243
FGF13,-0.01743567879699539,-0.02983594924183922,,-0.011855081129586458
SEMA4A,-0.03425870804825303,0.01574182807171143,-0.05988420251244961,0.10411491653713426
EFNA4,-0.01845384142778235,0.019685310933192656,-0.04638193907083706,0.012599586233294598
HSPA8,0.04305351573427999,0.09588679202389516,0.0403438852231447,-0.08867360840504096
NPB,,0.027257137358856647,0.15680869016701152,-0.0024943476976245953
ULBP1,0.053055610840001044,,-0.05921644108882151,0.011064817994769724
SEMA3E,-0.0205395675762379,0.04807516224286741,0.0008554387948115033,-0.11174549718252072
ADAM9,-0.0292394747442085,0.08037497377154591,0.03875714275527449,-0.10157482854545445
ASIP,0.01411481225603288,0.07669450413140319,-0.0445506195046623,-0.019485147620378986
IBSP,0.0061783631421711924,0.14799114299155564,0.05931311659316426,0.19237842438591643
MMP12,-0.015675521552409793,,,
FAT4,0.06215946647856956,0.00581987688229597,-0.06954374862918515,0.08444855186924732
MDK,0.017522423483820403,0.022542586957665565,0.015055560294355844,-0.06814621623079614
BMP5,,-0.010254908783633046,,-0.014403267782538825
CAMP,,,,-0.021596608552038234
HSPA1A,-0.07937317503880506,-0.0383506615560367,-0.09978325519955382,-0.04160805476822737
SEMA3F,-0.025306672512295472,0.032593954567934576,0.07607102645936016,0.19970550958199035
ARF6,0.001468166168950675,0.06010162407902485,-0.046785722260334346,0.07235624866497718
IL6,0.058265629311153935,0.13887236338351094,0.023525582637448212,-0.006810845835765823
CALM1,-0.0348113351944351,0.0034216487609837866,0.1353140418733506,0.05406495965362648
VIP,,0.021163417438137124,,0.0688280827334999
NMB,-0.01224486133693124,0.07333988601322133,0.02808676346439886,-0.12315067299279432
CCL26,0.0038607268706873383,0.014426049132440163,0.047579405353886425,0.24822779342208023
FBLN1,-0.008435989992481494,-0.0005116326365001536,0.0994309448892522,-0.020898243250321052
SAA1,-0.024053870042890328,-0.017077206325493192,-0.06776444647961248,0.035914818518916175
MICB,0.02907169072479873,0.04881572732569859,0.027088115486865103,0.08644978258159795
MMP13,-0.013075906726076784,0.06408028541835262,,0.02362503915023023
F13A1,0.06856670114627893,-0.04659935804630814,-0.05376875326336602,-0.01684901209750612
CXCL11,,,-0.015223022500053316,0.044351139004839564
COL5A2,-0.013424590676396729,0.07483739744305601,0.08238476017995054,0.20821576526748606
EFNA5,0.038601469397425994,0.02723320294423876,-0.07714345187748943,-0.0003069878213711923
AREG,0.039122497963741155,,,0.18418153134556495
EDIL3,-0.004901030028866016,-0.15182214730342514,0.10030725050410416,0.16884353235311578
CD86,-0.036401542798923305,0.07926668635429486,-0.0030101875781811814,0.02182537668508272
AHSG,,-0.031121952920210885,-0.0011965173739611886,
HRAS,0.021352316761936982,0.05963822831281781,0.018557958302658887,0.03035433094288108
C1QTNF5,,,-0.035388577015847064,0.022265012299999182
RLN1,,,0.004883431141047399,-0.015536037399820927
COL4A1,0.003654460065697721,0.06778566943272651,0.07782475055208757,0.21379392511756182
CCL3,0.04155526893276891,0.037403295111301964,-0.05549837626224885,-0.04201934638472422
BGN,-0.0192018554110797,0.07821424807081423,0.0972934609317177,0.21187616454504438
RETN,0.09711682041767089,0.050115135058082454,-0.07309660976444458,0.03526357013739506
S100A9,0.030945814260520423,0.060939212318610554,-0.029257906453533305,-0.030245647494301437
HCRT,,0.10200972837235193,0.026940095140528954,0.005648735627343141
FADD,-0.004912896745867348,0.10887782113122928,-0.07099862185184423,-0.0010038826466030092
ACTR2,0.04537889468576232,-0.04231034372401633,0.020570828347635496,0.12641647160535058
BMP2,-0.03513583836146677,0.0636721291558663,-0.045276120307211884,0.11946988586665709
CD55,0.053337245262336797,-0.008442294582828852,0.08622409355105172,0.17951297565019148
CD6,0.058995276930428824,0.05246408115957182,0.008976693820969068,0.16057612446116512
IL16,0.014608947766446074,0.07960836406450145,-0.05025359380663601,0.08052531881326064
LAMA5,0.07492585913154326,0.07397101804250737,-0.06519150374285591,0.09273571082001773
RGMB,0.008367874502265255,0.05609045585387604,-0.0979708252418532,-0.00416422726980867
INSL5,,0.01313139154234768,,-0.027127653246294247
IL12A,,-0.027630954734623032,-0.0660781973558555,-0.043908105396576844
S100A8,0.025854301355402856,0.035093512002359,-0.08581081080360112,0.008046491028577874
TAC3,,,,-0.032330502436194015
MFAP5,0.0013086543095877888,-0.0070334807070253505,,0.009260569592611931
CXCL16,-0.003180517219023964,0.02352659655457497,0.007911914132927873,-0.003511964552722106
AGRN,0.05012316169346607,0.059942787821778115,0.09564281503744983,0.19462101941843354
COL4A6,,-0.0044688839198234916,0.002298120224535407,-0.052634804438377335
FST,-0.012010955896772533,0.15461855881717002,0.03294439873709865,-0.05076527229468672
MEGF10,0.11991900583847014,-0.05124506795597793,-0.030120868912582307,-0.05818600862806621
C1QB,0.044173481441090616,-0.012078757766984673,0.0478234282162243,-0.02779695107823533
HLA-B,0.0036449947587071907,0.0632936839230631,-0.031998919709397,0.18828425722999162
PDGFA,-0.001095440111750127,-0.0915551304647131,0.10744696354739221,0.19587717093632087
LAMA3,-0.024782149440524242,,,-0.01607104275444265
DKK1,,0.1227011790024312,-0.07250238432790154,-0.044078741705146245
INHBA,-0.011845467063291194,0.022911300532704244,0.09428470326079243,0.15479739645428364
LEP,,,,-0.015772857233095013
IL7,-0.02248185288159355,-0.03154019519010069,,-0.01303514672626402
FABP5,0.010220082488062849,0.13160158488678894,-0.016981790046443387,-0.1290840202024717
CCL4,0.09184316328822507,0.07841033256915006,-0.09192860241099736,-0.06011381569752684
FBN1,0.021110331251310097,0.018597581589664104,-5.593330476305904e-05,0.16504183564977756
TCTN1,0.021672358294380096,0.06855366486719912,-0.044689301966518026,-0.05767091716296092
BMP7,-0.02912932607887191,-0.05106121127801886,-0.03923245682874852,-0.04918640355521988
NLGN2,0.05077618355060709,0.021538899738241295,0.04269705011785118,-0.022016308478318487
CCL25,,-0.03236211638240343,-0.02081930289565544,-0.024420601639573977
NPNT,0.016595467045040477,0.04171495218909349,0.015007588948710187,-0.08364230865245503
KITLG,0.053064642996147764,0.005292778563060959,-0.07195650749457415,0.07045898835210415
MADCAM1,,0.1701174913247652,-0.012835594138909107,-0.03217760533709837
F12,0.052753080663854576,0.047599836987852036,0.10382396093051932,-0.005969634214217658
S100B,0.04323475792352404,-0.1308862391857051,0.07578296789568356,-0.16155743032282174
IL27,,0.06685796557021609,0.06216770700576819,-0.02811980654339534
CD99,0.0402924681338064,0.19784807192975057,-0.13219188865634635,-0.01145981560085265
PDGFB,0.026290778471750768,0.033245999236485434,0.04046427876287152,0.19534472007660017
CLEC2D,0.06172912273469208,-0.026704534506989695,-0.011229232958801324,0.057655792600574185
F8,0.00940766597153395,0.12747084199814504,0.0330033915431403,-0.014172462993360994
C3,0.01267540313374855,-0.09640598076840093,0.04280307276130197,-0.10391247568706521
DLK2,-0.031217858787097475,0.10827946802615114,-0.07047252888811385,0.028419505386962786
TSLP,-0.016577336033725774,0.07292633377360906,0.04904443594747801,0.010135084289415374
OSM,0.06368335512504171,0.07130800654433805,-0.06397482145690586,0.005221256020156244
PRND,0.05440474211946162,,,0.04181834160345375
SLPI,0.054160477529906985,-0.012337514475991093,-0.0037649518167473207,-0.020039404577333837
AFDN,-0.0025921165483488167,0.00835826245120027,-0.021426678977489014,0.07142892923707979
KISS1,,,0.0974274583270174,
ULBP2,0.04990894257104663,0.00429714620826278,0.24422741544686097,0.046602922130849524
ICAM4,,,,-0.018793971630432293
ANGPTL1,0.04896592484224204,-0.03112195463784578,,-0.012934576491734429
LTBP1,-0.013729081399619217,-0.002472041043924099,0.02309292930575595,0.12496030885203534
NTN4,0.02445398140141891,-0.041461095142251776,0.09868309515704218,0.09364031537851698
APP,0.014208313650977378,0.06347892700470421,-0.046828122093307376,0.14497244670215684
RIMS2,-0.0041348329027538515,0.11067024210795359,0.07599659182018648,-0.019384131245848073
WNT7A,,-0.03363227597190047,-0.05279598200896988,0.018232061882022397
GAST,,,,0.01648915948861107
GPI,0.021939174748075115,-0.045176337638147844,-0.09890943412025474,-0.11382889730467459
IL1B,0.07229507805188395,0.08306594574740239,-0.12629844991176517,-0.07029012606541979
HAS2,-0.032726683120134624,0.06975052891640796,0.040899537471939085,-0.006611544791043244
IL11,-0.013279890887863353,0.14872705554698953,-0.0062862472550205255,-0.04115577680786139
SEMA4B,-0.03312122992673536,0.0044961119865350695,-0.1217764699419727,-0.0722175541674849
FGF12,0.1145792869024818,-0.010819655946647877,0.020209641958295655,-0.0413635877137577
CP,0.0018688783309776574,-0.08516383322386584,-0.11639720962980692,-0.018096575737718883
NLGN3,-0.0241621313432817,-0.022231578110621,0.08837099587189061,-0.09354443547222718
GZMB,-0.01995392279581599,,,0.15753875074784437
PROC,,0.09315335911503159,0.06912013176370602,0.025591445974002147
TNFSF11,0.0448219270358769,-0.011766238307575103,,0.3302465055140761
AGT,0.054349959591478945,0.059736043579704134,-0.005841070672500588,-0.1572966660483804
PTHLH,0.08136546656841429,0.22240200183270323,0.03480529427402444,0.011263684174911293
COL1A1,0.00842457180498889,0.05868741094365959,0.06639609866856318,0.19102853538713274
LAMB2,0.014067285126890393,0.09803703383934183,-0.08163860797287405,0.17747027509471475
DSC2,-0.019717413527774612,0.025513796454959724,-0.04079577846804298,0.06612377101577856
WNT5B,-0.03805305130362431,0.07002850684955525,-0.11166133660302492,-0.008278988326143913
LEFTY1,,0.15813823076056616,0.01456186414752012,-0.006637997943934926
CXCL5,0.08555235133133092,-0.038027059553956105,-0.02444244480369935,0.1208329295402868
S100A1,0.031740044785104914,-0.12885142323760057,-0.00039641301222660355,-0.04842131548037955
C4BPA,,-0.028950120474408616,,-0.015772853367679925
NPTX1,-0.01306150173995383,-0.019525905034488415,-0.02163549726230372,
TGS1,-0.024669836579634778,0.0418141695732435,-0.00028251667141858465,0.009481922087419789
IL34,0.05529437090990891,0.09240198173749374,0.03760620144915001,0.13762771625953493
DHH,,-0.031121969667163244,,-0.005799409764025745
XCL2,-0.017267169680381753,,,-0.016463962313951024
TF,0.004318006170720656,-0.14769564410550912,-0.05265314343631656,-0.0692098045283866
IL33,-0.01331412374490479,-0.04211723885389943,-0.005961804066776279,-0.01982406508667983
RBP4,-0.020248642106670312,-0.011152681229534486,-0.029899872355416496,-0.02908343152211431
CCL19,0.016952140825596068,,,-0.002203204552503808
CCL20,-0.00035129188420336596,,-0.05762035897948164,0.008094138633324408
NAMPT,-0.03550670336788357,0.1227914873656021,-0.15150364190528476,-0.1510121522480572
