,MGH258,UKF304,ZH1019inf,ZH8812bulk,ZH916inf
COLQ,-0.03341315088202682,0.027898413457861957,-0.01589310608738382,-0.04465993235202444,0.019766851033786177
TNFSF12,-0.06747810829721476,0.025491493687402042,0.028363316734549143,0.013334718875786276,0.048401280807663614
DKK2,,-0.0011451081826583896,0.03637689544809818,,
FYN,0.0011592515260193874,0.061143121116099715,0.03563648599414099,0.04487959984111851,0.040117347805648594
ACE,-0.042415314937458676,0.03025000511306577,0.0875240682879061,0.026849171475193195,0.05909489117321872
IL18,0.00040012402326598844,0.0666126553943462,0.00996888414673026,0.008183438345902414,0.016808250270327663
PPBP,,,,0.14114643845662403,
CCL27,-0.020844685338848454,0.09324543541802133,0.031965431217258575,-0.029601572920761186,
SERPING1,0.01493586519514866,0.10122022318242868,0.039468642246149786,-0.02065089175520755,0.13902855275093032
AZGP1,-0.012639529402529392,-0.03161782167415964,-0.018173698886934656,0.02733863992854648,-0.013499095027422643
INHA,0.0032610296735362428,-0.0008619935457820362,-0.03385079567702133,-0.023947845579168753,0.06634399739375377
SEMA3G,-0.03162590564028075,-0.06124446272589694,0.08045691552720084,0.024756235408954535,
COL6A1,-0.01323280620103455,0.06777089652623805,0.09360233943604657,0.04739019122959269,0.07402346897122687
FGF17,,0.01326949268679969,,,0.00433186184396876
TNFSF8,0.02051824662700739,,,-0.02144266507738133,
FGF20,-0.030132359514125826,0.01530443294966491,-0.022744469123644168,0.009627232138573883,
ICAM3,0.015638186494654333,0.06537991415733292,0.02425842632674154,0.04813947163468091,0.02383886784295335
LAMA4,-0.0550875176749178,0.12594610582494492,0.10039273905962712,0.02201289927806012,0.14245072124658428
DLL4,-3.276657434987715e-05,0.0027350633278698327,0.05493505698060135,-0.004667327667376808,0.07134757160786254
SEMA3A,0.05072209573776202,-0.11925856836469025,,-0.04288929409534399,0.10715147169393906
RLN2,,-0.018949533860786325,,-0.006569383861350325,
C5,0.058525577538781376,0.05022926155556458,0.04560463476751289,0.040543815911033204,0.01827213485711369
COMP,,,,-0.025678166405549742,
C1QA,0.02236284977945491,0.08232250596775217,-0.023014803128069684,-0.007596182315199179,0.020467270893101585
UTS2B,-0.01919165354731711,,,,
COL9A3,0.022245129462011085,0.057063692991565065,-0.04993887443343759,0.0013128282903392644,0.07136253147901694
HGF,-0.012280043700141914,0.07910904942935705,0.03499808102963152,-0.014764472504722431,-0.017754057908060228
P4HB,0.015654929709843286,0.12031028856980394,0.07031461049202624,0.06473964833994403,0.024077619647726742
ADCYAP1,0.10806887035419414,0.002313020767597851,0.00157737459609947,0.03835431654641376,0.02887814533971831
GREM1,0.0043948582150976755,0.030746298674216348,-0.043960552317799,-0.061536451094570274,0.030120518355841345
EGF,0.024005512071811,0.004966517223660228,0.009812755249891014,0.045535023760081283,-0.026456911306098153
VEGFB,-0.0004287261651582123,0.012376722627540403,-0.03744105603596238,0.07095122203853123,0.03869736943253489
FARP2,-0.03478946898455281,-0.026954814290260216,0.036636161803329625,0.019348962621604595,0.04780567085930268
BMP3,,-0.024259144798776146,,,
LAMA2,-0.010227883364011219,0.04217987393773351,0.024915502926931676,-0.03008163147725534,0.12341771526045488
NRG1,,-0.012474935902473418,0.03198991847498727,,
SPINK1,,,-0.024551847850833638,,
EFEMP2,-0.03390006864697899,0.018690986664048753,0.03992491825918766,0.062065936138423955,0.0026708600669911537
SELPLG,-0.020473503804394135,0.09656223088408303,0.08359692404940233,-0.005735361632087047,0.04830570586127624
HLA-E,-0.06629222708105356,0.09864914168087573,0.010179094080534253,0.015543898307831875,0.10024001303974603
PTN,-0.05228480833648211,0.0965122679822551,0.07613836804534925,0.041433072048581786,0.09682140158134876
CD274,0.019414695469932772,-0.05239555703269624,-0.04337133347689923,-0.03010106231182298,
CD14,-0.002930746251501024,0.1327214119774931,0.029944918494312932,0.03225379061521384,0.0831850551158739
SFTPD,,,-0.048591656180792704,-0.002748880056400993,-0.020499784432201237
SLIT1,0.034370448975065054,-0.08467476829283928,0.0727826615203302,0.05517375103476155,0.0006813441177914054
CNTF,-0.02475377520448885,0.086030058696796,,-0.022093734613227896,0.04855167914246993
BST1,0.0018641597242783367,-0.0492504993154099,-0.014243621723230678,0.0059088913213692,-0.024426412309045586
AGTRAP,-0.02002551615944741,0.1202227187193765,0.03584969527717832,0.01812873536725676,0.118114137954925
LAMC1,0.03858014934128094,0.03110024367625122,0.0756406282450667,0.06020339466878625,-0.01715102111113548
COL6A3,-0.04065373704371989,0.052562848173788715,-0.024477494544118947,0.0541060940373807,0.053425577202553066
FN1,-0.07641909850268157,0.12377123422579232,0.07481139500811736,-0.01706851009786842,0.03606241328370439
MIF,-0.056699916771644106,0.12446108579114257,0.07482314667691818,-0.08070253707157331,0.007139448109764607
JAG1,0.013797393661087287,0.037420743824356444,0.042032310680120956,0.11425051806425014,0.025090564459603486
NID2,-0.03056010736015632,0.07712105258058595,0.05160893033274176,0.040024169066129475,0.05062904896072871
EFNB1,-0.013125993912738432,-0.04153284891994045,-0.0041207524982348935,0.04072696023669461,0.15010027813532914
COL4A2,-0.03215939354165584,0.08996988405744039,0.07363377247657002,0.011757654881176766,-0.003319356711450249
SPP1,0.08736738101639237,0.0711026833111293,-0.04158969160050844,0.03731558217833226,0.01545622655905984
PODXL2,-0.02072979644763925,-0.053042579236267276,0.004875468922674484,-0.012251113170772883,0.11242140172327486
FGF9,-0.022631116413817275,0.021771320299419042,,,-0.03842724779229608
ITIH2,-0.03418775661029909,0.013123753124032108,-0.04092572501926253,0.06610731918222332,
ADAM10,-0.018896121826928024,0.11625819316776312,0.014670409898087943,0.03092543806842219,-0.06504761484881483
CFH,0.017939091787446557,-0.03265761513575372,0.030570954840810047,0.005834362581936926,-0.02564430361188328
COL4A5,0.005767737575163275,0.028114772219380708,0.053853027957523975,0.014668636184771293,0.09501564957134341
LTBP3,0.012465213008702737,0.035040238340006864,-0.00901118268760514,0.01906822235537056,0.028079219722381216
GNB3,-0.03529197476210306,-0.020503829522859226,0.01629971967686373,0.0447621951167443,
COL6A2,0.03410000153467558,0.04822216541479625,0.07067409625702833,-0.009721302065604955,-0.009010565256858423
GDF9,-0.024296646989549992,,0.10323390074134094,-0.032435484632775555,0.11114185044422158
NCAM1,0.003289680720704214,-0.02314797381307709,0.004842221581158252,-0.023513870728304086,0.05001418279373084
APOC2,0.007170472352632628,0.07632134796607515,0.057745470511629635,0.011567871647517325,-0.016675983200063572
BST2,-0.10239405779725579,0.06129064480122219,0.13270846574860207,0.005454428625697589,0.11430049078552973
COL5A1,-0.014340379181882445,0.013300830227560661,0.025767326561455417,0.10255973655151622,-0.05134328273948209
CALM3,0.003015242671285572,-0.04992129705857742,0.021714802747627354,0.0016225060746471879,0.07036663466170544
THBS2,-0.0645663497731631,0.0857667561234623,-0.06309934688673861,0.06583920282836557,0.034833257447116545
SERPINE2,-0.010184626523732488,-0.032293495947556726,0.0690700054582187,0.026393017956621342,-0.023283423381429965
EFNB2,0.018130263165722454,0.08768703793773804,0.09029169750785714,0.016617305799586413,0.034317908282178095
PROK1,,,,-0.02209371304686601,
MMP9,0.02442123846094289,0.08112078375561915,0.11552677394840682,0.07671368777845962,
NPPA,0.016092808166542495,-0.044880190947401914,0.04625684614456835,0.012537788190393315,
APOB,,,0.3542373254144634,0.06373713858885864,
C4B,,,,-0.024537034218012635,
NTNG2,0.0287936576585051,0.02002399976349071,-0.030996879722374204,0.017728881021236657,0.0925863182746658
LAMA1,0.004829181110398503,0.042430812443511746,0.047078118183875,-0.04142090378137584,0.077985160355622
UCN,-0.029361356218821237,0.009001618428706911,0.06201139457484436,-0.047396302538327335,0.043899502477612005
ARTN,,-0.013103190293729012,0.019369197670061372,0.034762329161962084,
PDGFD,-0.005097681244963525,0.08397957221928265,-0.0716679185106011,0.028019655734204528,0.07805618403552395
EDN1,0.03094129163542062,0.032896669497548756,-0.013602478846651327,0.021449604782485945,-0.03330332438355155
ARPC5,0.058494637943172306,0.09407265170288996,0.030009384523584162,0.060237073904772974,0.08654479248256979
GSTO1,0.04431161645303764,0.03017946678096489,-0.029772144127651785,0.0030195215339615385,0.11965756610707506
SYK,-0.006566091830061873,0.019912047854114143,0.003820336080938233,-0.008400238220984652,0.13718404380866225
ST6GAL1,0.08932468692499496,0.024877768152530684,-0.005527440675238566,0.02136871616319065,0.10038145127593599
WNT3,-0.005793154704286331,0.021163610319374165,0.04807076900743558,0.03612661353564896,0.03229485252532131
HSP90B1,0.017997990604087955,0.07557806302565273,-0.0023685629879184223,0.03590653618313946,0.0009664841578131366
ZP3,0.01640717074067572,0.09564488355673499,0.018440078437747084,-0.036120268084273946,-0.0768035954250353
ANGPT4,,,,-0.03057166506987091,
NRG2,-0.01702253780907172,0.08142486360008482,0.028741874376176785,0.09001649268165311,-0.04290206541317339
MELTF,0.00029481086662579907,0.010922251368215563,0.0150039028883344,0.017687254648063325,-0.08333319772744231
NLGN1,0.038142336771806326,-0.06789981920669481,0.08433825833150224,0.03772946835976034,0.013173851616942175
SLIT3,0.03440993950359176,-0.002461629421151785,0.06698303240570555,0.05061303290405885,0.1427237179369853
CCL8,,0.10360220755021478,-0.024551874933563027,,-0.025901757454785155
S100A4,0.06847333950212073,0.09092843357438402,0.10560905097847574,-0.02902853079992567,-0.02836871048321365
TNFSF13B,-0.11817109571618852,0.12344545232626966,0.038463898589664126,0.04223564476145602,0.0090210319094739
HSPG2,-0.05026395782906123,0.04896783082694182,0.11995141374034485,0.036109100049216046,-0.03289622743287439
FAM3C,-0.058220344514785125,-0.05562858595984772,0.08760307029618977,-0.03274645977441964,-0.0005806818715613269
FLT3LG,-0.022698287607650094,0.038665928790664036,0.03326708421025366,0.02151337401708747,
A2M,0.0472396852094291,0.11144135568182505,0.03814202029831987,0.02062927474259982,0.025053289563782954
VCL,-0.03639668353897461,0.12011379899620221,0.032351538551379726,-0.00478245176608001,-0.01837953886685048
FGF2,-0.04747105937959871,-0.03403154757655399,0.02202018528314509,-0.006796629340641495,-0.006866155086949068
AGRP,-0.018903026970664306,0.11161072670491064,-0.04137840041040613,,
CNTN3,,-0.04453741955763267,,-0.03464316289042742,0.08660667359902838
RNASE2,0.019634959375297363,0.07459948760579722,0.03848307756568517,0.014478299302031296,0.0607077818971281
GAL,,-0.028596643922590266,0.09689074125768875,,
CXCL6,,0.013565596045699669,,,
PDGFC,0.003040466440509442,-0.032695773192925194,0.0363982413775725,0.0963084041149607,0.14238814285089324
COL8A2,0.06861585517563491,0.04655400953837225,-0.027557929377430436,0.06816283282020946,0.026292570653095336
SPON2,0.0030756177459825406,0.021658696200724744,0.020363713266484614,-0.045212144724352595,
SEMA3D,-0.026081790910198008,-0.013625099693352212,0.1504291339775379,-0.03738880217586854,0.029293300231761635
BMP6,,,,0.04327017431322775,
TIMP2,-0.004658390794999301,0.001962492752592548,0.053652887251347724,0.002204036350150146,0.042679276465491855
EFNA1,-0.00029245446367651346,0.11591423615151318,0.08269677829195207,0.01380546411657978,-0.02984721270338546
S100A12,,,,0.06380905906598439,0.02742598501706321
TFPI,-0.06263781675080761,0.05172460702619587,0.047559161869845906,0.06765916506053139,0.16879979791848
GPC3,-0.026723638094963295,0.006001190159639493,0.03496178056126597,0.09316650955774067,
NMU,0.028416731210058055,-0.00032383441934749385,-0.03690908304788689,,
LAMB3,-0.024372346368276523,0.03884552642064035,0.05482664889683596,0.05742866248026453,-0.007220445494663264
LGALS9,0.035416970048159836,0.039033057374272546,-0.0070163455774665835,-0.013981422435634862,0.013030937217755625
VIM,-0.08068962530470764,0.1407847690243186,0.11802784964022774,0.043649897777185184,0.037222639303830615
PLAU,0.06186352028127901,0.09559418803724927,0.057122627319177166,0.07091224357450529,0.05013063631561874
TGFB3,-0.018883471108625594,0.1584904217772747,0.007867427113355066,-0.017266675529963187,-0.004570387896797218
APLN,-0.0459090114330784,0.08974223177487821,0.040791738424411216,0.025150274511869773,0.06648551300979218
SHANK2,0.0386070546995785,0.03595705873682692,,-0.023038079025859953,0.07725697091229779
LTF,,0.165647850296425,0.04513944515891578,-0.04157631369585695,0.03131951690363998
PENK,0.0052297189379428505,0.0761384588625098,,0.04676447675069923,-0.04794494209022546
CTF1,-0.030882594242337042,0.10184358185165722,0.015324343561253416,0.06917267170945939,-0.038773477738773966
COL3A1,-0.07726490117782507,0.07490756407110459,0.06069383698752552,0.07907200827665536,0.01515321465213002
S100A10,0.0645419808916939,0.1283496831782732,0.11141682763753838,-0.04379775755729728,-0.1510713457134767
FGF13,-0.012340355532184322,-0.07286574225968931,,-0.02144266570653324,0.013164038952633957
SEMA4A,-0.0012422699162199778,-0.05907603029961671,-0.028051107133130616,-0.030115603231535535,-0.030665261441023644
EFNA4,-0.027006525521678735,0.11660583021039364,0.08247340819399838,0.029904335882515377,-0.02031144862797335
HSPA8,-0.023091429824301558,0.02286325024834096,0.000435148054478057,-0.030766286647541167,0.03503706171567498
NPB,0.10995661661287628,0.09347407390709961,-0.04999698591320117,0.004978473230641903,0.020215294348127074
SEMA3E,-0.03676042493647156,0.016309398265588575,0.085064142874723,0.07541416681368547,-0.021057380685900753
ADAM9,-0.06937705408762139,0.06520070395267079,0.055494279081740074,0.02002200732732323,0.1393323970978764
ASIP,-0.02881911445683722,0.07455605398547317,-0.01607605380469663,0.044317067372971704,
IBSP,,0.13347216371230672,0.057529892019267045,0.10450182714998787,
FAT4,0.009992047234231114,0.04887608706302814,0.13824698725156243,-0.027627496424019737,0.022338865163934202
MDK,0.005863156807789674,0.12749774750217166,-0.012419817134798762,0.008652637602057799,0.004671068068362024
HSPA1A,0.0535803225059342,0.0867764111079738,0.018529505628589876,-0.020013443493904465,0.009963409977746638
SEMA3F,-0.039136409336101276,0.11274881158295597,0.06715922189641688,0.07122324203459153,
ARF6,-0.023367942315851375,0.057722442137499864,0.04437112200785567,0.021047705206833522,0.03203727532120925
IL6,-0.025645972252308805,0.15256088606977972,,,
CALM1,-0.04053013539292231,-0.08380754966224463,-0.079158779320356,0.0013278576102791857,0.018907022515743346
VIP,,-0.003988194965035009,,,-0.055584437368961646
NMB,-0.12008728262766859,0.10958175827213323,0.09257751843648893,-0.06914426850205407,0.02004021470245211
CCL26,0.0033347284305514716,,0.11118541067205402,-0.02595628217237307,
FBLN1,-0.025999387504877097,0.06330998273573347,0.05409401197259307,-0.03644506252320059,0.05617144259033284
SAA1,-0.0213691666156601,0.0717897814150134,0.16973445200438453,-0.03547475670657285,
MICB,-0.022700797958771484,-0.031870809030150306,-0.025395528243431144,-0.04232853174959197,0.08530468683424677
MMP13,,,0.0932440333930398,,
F13A1,-0.02936135542171434,0.15440303989614973,0.08678409069115092,0.015221097886066823,0.044660033149666344
CXCL11,-0.02095723274004916,0.033982601557080265,,,
COL5A2,-0.10790643554920878,0.044520328171941966,0.09917077257309188,0.07333214462554602,-0.0783572977353091
EFNA5,-0.04689986796870567,-0.05128910380742831,0.09816109858074624,-0.0355890388711023,-0.00544651479725598
AREG,,0.07855805229630976,,-0.029601550998304933,
EDIL3,0.08318507456885761,0.02299314227508921,-0.0956886561740867,-0.02499216252999052,0.0495718376822175
CD86,0.0705997715555837,0.06281919460940155,0.11895056011454984,-0.049766493900301495,0.0898238997524421
HRAS,0.039421961158119904,-0.020718955128569562,-0.009962949536839768,0.03554449607594529,0.14257801044172644
C1QTNF5,-0.031625901450326434,,-0.041152568071060595,0.04007018704936626,
RLN1,-0.019476267721817226,,,-0.02077253296021383,
COL4A1,-0.016737996580119634,0.09636847212893496,0.08637570700364611,0.006511703827288524,0.0727416544198389
CCL3,0.039672709119068526,0.09707436907000025,-0.029219303796643725,0.10542521326334293,0.012062968167907974
BGN,-0.07067193695901533,0.09321544207656492,0.05487636415082505,0.02287819465084904,0.05779960183081032
RETN,,-0.008377627336618836,,,
S100A9,0.028815039660802497,0.1151717359248762,0.035894619833798325,0.08452373513507674,0.005825831523056696
HCRT,-0.02919387304045464,-0.037283378720656964,0.06546588239818148,0.03414912456395218,0.07703477031521576
FADD,0.07686118239714791,0.10543579291382267,0.07534213038320356,-0.03434518353275811,0.07393960060162424
ACTR2,0.02782858140655088,0.055201666851067546,-0.023967522617553628,0.015874911507998433,0.031998411268498686
BMP2,-0.002675807359412086,0.08140866731358921,-0.061335332272871676,-0.020428657453200865,-0.08638381009025779
PDYN,,-0.034196030790213904,,,0.02916761857902524
CD55,0.024875861620073172,0.09305130457545903,0.005993635579859429,0.05709341418793811,0.09766211288272399
OSTN,,,,0.026541716409932536,
CD6,-0.016780125535263604,0.02123459261209714,-0.042714685284970244,-0.027571472603604565,
IL16,0.04874905026284825,0.028498735809674356,0.04650056526869324,-0.013412324467306797,0.036314124157398486
LAMA5,0.051464491370837,0.051923837721811715,0.06261596093606929,0.03470921133421097,0.028308582634316327
RGMB,0.040367565938552036,0.028035767049813497,0.044904930701350085,0.10814273445569762,-0.052794228579992074
INSL5,-0.018903026970664306,,0.029272644354175516,,
IL12A,0.02519482539694677,-0.04424104274981202,,-0.013523387581877575,0.019283706177368867
S100A8,0.051989209108278915,0.13387852325263438,0.055638338442175694,-0.019334416265979936,-0.05565294118061935
TAC3,,-0.049019433346202776,,,0.12205579919529747
TAC4,,,0.06650440976870414,,
MFAP5,0.01907863375654068,0.0815041281714306,0.01488354237926786,-0.029601555804828605,
CXCL16,0.023216363641846115,0.030885809213424518,0.004024911256463594,0.0028098277417800996,0.006081856974062135
AGRN,-0.0452955247725031,0.08606611581463103,0.09481055707021166,0.0728169490054284,0.07522623675828508
COL4A6,0.008665562226891084,,0.02180936007558216,0.09006516945168462,
FST,,0.06872012220955719,0.057330479384212964,0.008799901347395047,
MEGF10,0.03256654687066759,-0.032301794188866126,0.03220223198250691,0.044952441806385676,-0.004450252171874956
C1QB,0.03887678223493575,0.10958221974279127,0.0012344681205640595,0.03426206609562755,0.045952040755023654
HLA-B,-0.08614225883925572,0.15143283503581187,0.07304361850280343,0.013168321562276198,-0.05968347925355853
PDGFA,0.022864943515416493,-0.006057482479214509,-0.039959754881653334,-0.023465785655986116,0.05476364802449488
LAMA3,,0.003926800637390856,0.02671869926166935,0.05900663931421422,
DKK1,-0.019476272574791897,0.033308554941737456,-0.029669063859444164,0.0025108976244882794,-0.05134345837034265
INHBA,-0.024296632571052402,0.047514195213316686,0.007884824437769805,0.02837006341691646,-0.050360652716666496
IL7,-0.02896923150278993,0.0360530976162406,0.07414763146858935,0.043297227716087336,
FABP5,0.03205574639520747,0.13305228117509138,0.07202808695872036,0.03361432932750547,0.05467680081271347
CCL4,0.07721288052639307,0.13464207749835091,-0.06104016260865489,-0.03575602461418286,-0.056435739108831956
FBN1,-0.025248882297788936,0.005503781416968096,0.06660660539325548,0.04177069851803161,0.006139315606818589
TCTN1,0.023585808973283818,0.032061473424665074,0.03463287481646573,0.005852022932960901,-0.010435678155621788
NCR3LG1,-0.0028764612809107385,,,0.13053332768985187,
BMP7,0.06773555179952828,0.005812672292574779,-0.05288930434526081,0.01937589884909414,0.08529902125494769
NLGN2,-0.00041237409475635827,0.018888397197208463,0.05949220316657012,0.04824223462211933,0.16094858839340287
CCL25,0.005283123778362755,,,,
NPNT,0.000242847049935609,0.022544791187562266,0.04246505632906712,0.03552189385964032,0.056311657695802604
KITLG,-0.03345243420090731,0.09108999222320022,0.02967323003531121,-0.006313692941576434,0.027072460231681715
MADCAM1,-0.019476272574791897,-0.029079429953798374,0.048245120199276,-0.030090053267395455,
F12,-0.01644667536929695,-0.059529554830470094,0.09368122691232825,0.02203503472077272,-0.014220562824354912
S100B,-0.011040004983736482,0.002389175079388668,-0.04191898163603255,-0.07316180103138209,0.003653950913984807
CD99,-0.04463029774261053,0.14548366087137268,0.12626985835555746,0.052763930708176345,0.06803179571322793
PDGFB,-0.022451339217563458,-0.011184586308820585,0.07087060492583407,0.005089388750067367,-0.0036588511285166295
CLEC2D,0.05615220394989192,-0.021834960873991706,-0.006603840236733925,0.02096237851186898,0.15992129372209996
F8,0.000673280965390182,0.04513572344862161,0.007152914713773152,-0.0036692829812924968,0.12907384602288924
C3,0.025097891043893452,0.14611176310578158,0.03452086167529358,-0.014985505156455262,-0.007753062388377936
DLK2,,-0.02343294983779635,0.023921788880104936,-0.024244097042722738,0.037737507197255014
TSLP,-0.019191654601702433,0.07876711328752294,,0.06209648052261449,-0.06179177756501581
OSM,-0.018312930083473313,0.1773095237841058,0.025631576533161903,-0.04308485047543805,0.09263228620122121
PRND,-0.019476270148304105,,0.009333539648954059,,
SLPI,0.019966715424464085,0.1452182418530382,0.08829429576525336,0.02351473247933509,
AFDN,-0.018905944359628186,0.05979515754882793,0.10406570931478207,0.0006958049057508065,0.08149163373858898
ULBP2,-0.03660891898669263,-0.03395928700585502,-0.033318889359613205,0.02363504158057897,
TDGF1,,0.059159373548141006,,,
ANGPTL1,-0.0631457486606994,-0.07843243762897924,-0.05885965455754591,0.013601183321796852,-0.06623791049995628
LTBP1,0.00985335049348425,0.030300313839859015,0.05539524323900758,-0.015548844038192478,0.04507300660106193
NTN4,0.061626172349945864,-0.06789190681070538,0.01449695721333956,0.06582986177396188,0.0999769571452308
APP,-0.05137253847496775,-0.07466535436043052,-0.0002747535106445298,0.031026677731650913,0.025816816756973913
RIMS2,0.07680084572913319,-0.020409671786805104,0.10014419135573865,0.031005178203280605,-0.01538791534582663
WNT7A,0.004005797741217426,-0.033719264261186335,-0.011249964268720918,0.004017284123308326,0.018775676079360745
GAST,,,,-0.02623172965323903,
GPI,-0.09473022495066355,-0.05230885922993379,0.026146005397380916,-0.06275746305777023,-0.023203612133463943
IL1B,0.07512672546855649,0.12022014280868884,-0.05862609424241139,0.02079723717690587,-0.05101843010713646
HAS2,0.03992099135095136,0.09434192460631734,0.01071924893733143,-0.0144939810418136,
IL11,,-0.02463018674605181,,-0.02757147697427054,
SEMA4B,-0.056917825683945086,0.046910530286351095,0.0940372048039732,0.1091724884271005,0.11578130676272284
FGF12,0.03236070323016149,-0.06504148147927186,0.0742477205608088,-0.015373210110663347,-0.0127561150146954
CP,0.01862322003526978,0.14542855154940318,0.058607673247376826,-0.050010046209909204,0.034726843798239225
NLGN3,-0.04767056439594716,-0.005311985372971194,-0.010099375355535876,0.05098731034774459,0.05783837535830084
GZMB,0.08923388852804154,0.011090716289629121,,,
PROC,0.0332910320424576,0.017056495656336487,0.01647409891155836,0.02567455864808986,
AGT,-0.10557939499656806,-0.04988063466525055,0.04679778676121128,-0.052958717781694385,0.02532285762650718
PTHLH,-0.005400482423896003,0.0058397676576954225,0.026966892926160967,-0.041745145516738434,-0.0004946096387333883
COL1A1,-0.04419117153567927,0.06694849342774932,0.08687228846731494,0.07021374528083334,0.015739126314099707
LAMB2,-0.1025044815575303,0.05739712282469234,0.09464105801420175,0.11391602965674898,0.01853959711032466
DSC2,0.05332457774554504,0.06507411338025906,0.10071123577866206,0.011574506500278126,0.15912351748091896
WNT5B,-0.009390245194418176,-0.017986966140565903,0.0970957794453786,0.02083574067853292,0.07977746638433093
LEFTY1,0.022247678149165347,-0.045988126241542276,-0.0354068009893481,-0.009367511055186994,
FGL1,,0.059419842252050735,,0.025210795682118974,0.18087635681104344
CXCL5,0.08287840049438648,-0.015293210205928102,,0.03751777426108259,0.1514176652754794
S100A1,0.08281877385440245,0.05114101091248844,-0.08424546246684973,-0.06559656196086094,0.10537207857053128
NPTX1,0.0026888866862428903,-0.04340329189439655,-0.017281537887926097,0.0015760600171619286,0.022392695930675267
TGS1,-0.03295513015790622,0.050842593971275024,0.0582757814020522,0.10167803360082099,0.06311880895485014
SST,-0.024979501242595948,0.012553481332419137,,0.1256720363202435,-0.019149289897267437
IL34,0.023125895101857842,-0.017611959107198746,0.0704876377096983,0.025422845786860278,-0.03475844283048293
DHH,,0.036221227114133746,,-0.038345505285228634,
XCL2,-0.011748104245043613,,,,
TF,0.07701766987156031,0.08987759705941065,-0.11116566515949794,-0.04459875802792546,0.08068693202181888
IL33,-0.06518783727720265,0.14351850859742338,0.019504238487523574,-0.04549193663066911,-0.04807645394829348
RBP4,,-0.05110058519570113,-0.04315327268174992,-0.02885517426354042,0.05396849314007365
CCL19,,-0.05307793746079533,-0.020383479532834488,,
CCL20,,0.0020094484448876394,,-0.024244100551426194,
NAMPT,0.0036282549322390317,0.13699933175009907,0.08048761013526609,-0.0022363625577416254,0.0210339963940156
