,UKF243,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SELPLG,0.017690165637633603,0.046125529140721114,-0.0014802432616199295,0.06970623131712414,0.07534429680365635,-0.0038639716309775405,-0.02428956178672931,-0.096910582096554
GDF6,-0.02335775138181959,,,0.07636333773419202,0.09410435906862065,-0.049847392984950584,,
HLA-E,0.0677892163079405,0.017846321716366673,0.12388137694223178,-0.005770593488515373,-0.08551753279086376,-0.022738726827389987,-0.04536303199106603,0.07701721928584743
PTN,-0.13215273140295067,0.0006777247414508632,-0.045568327588317616,0.13990137779553882,0.08268732898475568,-0.003587177599925656,0.06803625408807824,-0.04595070111519456
CD274,-0.026749933890671457,0.062393504394108776,-0.05364530516702373,0.032359485873368635,0.005266483005160186,-0.03545230497895443,-0.004079234126577106,0.018103250758047158
CD14,-0.07948793789015947,-0.029137740745583368,0.03883938077690336,0.10679048491712897,0.0072637783171157376,0.02518699078800883,-0.03379864254536884,0.02013167248359068
SFTPD,0.06675543559769082,-0.02443111660317998,0.07557955267647753,0.09418992953211278,0.04270056464760911,-0.02523946156595278,0.0725607724062103,-0.05565368241609431
SLIT1,0.07928718704062719,-0.03709922739165554,-0.09959687300236388,0.0028774383752115155,0.043042846704427117,0.014198452596847285,0.0712111992844898,0.028008709017900462
CNTF,,-0.016777341254360437,,,,0.05024626973491536,,
BST1,-0.03975985044943768,-0.004300179722202514,-0.016297266611025974,0.02783259158133384,0.061225927710674095,-0.002989686497726598,0.06603085829235633,0.028969918469229847
AGTRAP,-0.11048864364605891,-0.03949999903713661,0.057444841150524874,0.018041768233535146,0.01294199473225712,0.042958236303683534,0.035478208148004536,-0.00871010788136389
LAMC1,-0.03322269868432463,0.019515809172911583,-0.009312067128030588,0.044668683998314654,-0.05957522716560452,0.028944078249873724,0.022144589710465564,0.00827539982376086
COL6A3,0.0006928661895683043,0.08153727764131154,0.03211112316975438,0.07082047895993043,-0.05274668200052675,-0.034797961781470536,-0.049415686411694776,-0.010235469723053054
FN1,-0.09846205189495784,0.010956747057131754,0.04118786587037202,-0.030090323289919348,-0.12097303931666094,-0.04461864486520663,-0.05647743430899351,0.043502677606436134
MIF,-0.07676026692773355,-0.0048977143339213524,-0.06800731753911242,0.056098185258466375,0.03746692661920537,0.03198046829179432,0.06036837284461006,-0.0017739903684039807
JAG1,-0.0763681497656306,-0.036800073589246036,0.06539745410848861,-0.03634613041034776,-0.003830008077875424,0.03100744117637425,-0.007846696720159018,-0.00040193150015576523
NID2,0.0350196330438067,0.08011866175114814,0.021019428418606014,-0.03366241782238856,0.035559258912174985,-0.02323928702044813,-0.018172304784015072,-0.017877472352406422
EFNB1,-0.016522355716432943,-0.018022377435174,0.05349193759517111,0.024491347484632404,0.01043673629374414,0.0073833587807543705,0.092932583241335,-0.07266748702664456
COL4A2,-0.030525581006076316,0.021793188679865752,0.040511303930628004,-0.018904327283493512,-0.11415367088884641,0.013194938466643063,-0.051892057299188964,-0.012239137500646266
SPP1,-0.016445270022251678,-0.03423952376861966,-0.1428652956845742,0.09357331261548298,-0.003843542722415871,0.07692744327768992,-0.01370961642560591,0.014265251098892404
PODXL2,-0.06359867566515642,-0.0016462097433850467,-0.04417768838998392,-0.015793743318133973,0.0514544826268998,0.0431088465865416,0.046266842635326884,-0.04172110512714508
FGF9,0.1813171109823918,0.07081713698950161,,0.07463357851996986,0.046354049421224286,0.021745729787042496,-0.030466532933599175,-0.018184111319271078
ITIH2,-0.018522552703353675,-0.02351516487213671,-0.038694799832249244,0.006457770034624367,-0.0028982128222267717,-0.02511636191724051,-0.024728774885404984,-0.07386215143806571
ADAM10,-0.010070168137952917,-0.016949914805845148,0.08698269898354269,-0.003523991708796061,-0.004788922792392513,0.08434058957594441,0.045575975273461876,0.01796022740192055
CFH,-0.04403010779728378,0.0666140729827414,0.04315708688154067,0.016813789469835933,-0.049434552369964795,-0.027687716213300788,-0.005098538940810383,-0.03951258107167159
COL4A5,-0.04936650358420769,0.0010041587408016858,0.04622956578513924,0.004463094732482358,0.05735450245011045,0.0003227362733442273,0.05229740936671398,-0.04754247894552272
LTBP3,-0.11296072904309917,-0.02349689431558079,-0.03852635395544119,-0.10257024539240599,-0.06910583578253282,0.034862269006653096,-0.02330457361997584,-0.045585941411837104
GNB3,-0.03752588819535303,-0.04696228094676104,-0.08601480394606414,0.07630441083092261,0.013006464188561226,0.0393019629482356,0.004952163940204834,-0.010112322772156918
COL6A2,-0.11144056723649497,0.04895500462654344,-0.01698024903250671,0.05248739186218277,-0.12142056708636191,-0.006284606010749173,-0.05723101285806395,-0.04171329294049456
PLG,,-0.0025352511286045373,,,,,,
GDF9,-0.003571103218086842,-0.02727618355944839,-0.04588773716560939,0.06992348054509803,0.07418673143412459,0.08878235104274992,0.030383713678105124,0.004197456388891201
NCAM1,-0.05878614476010543,-0.045754225427400555,-0.09683954144294245,-0.03484449844090735,0.025649863267840082,0.028083037158685566,0.05478394521219335,-0.005486121019925063
APOC2,0.07425619242608474,-0.06031938309898264,-0.01426588126064195,0.07748439694677516,0.05132866308996176,0.004457525578583546,0.06564190995391388,-0.03811193081339494
BST2,-0.1370080331117021,-0.016982169791924562,0.09904846829425809,0.006755367270216274,0.0760312738309208,-0.0034016641346223783,-0.017884748454432976,-0.06896986315424766
COL5A1,-0.04941636986349778,0.04015981310973043,0.012251345981666332,0.006765875431843752,-0.12372775543893702,-0.0028113518311009824,-0.037109798692862725,-0.04954664028794016
CALM3,0.059740970827053756,0.012886273827261832,-0.001960463684229204,-0.024282531312643237,0.060781475264809655,-0.008869238537306137,0.036358421640036026,0.02651121671536495
THBS2,-0.11438586054857268,-0.030432977349925946,0.1812363054065659,-0.055713020439246086,-0.007851682818617981,0.024757021383469916,0.0160828530479338,-0.03926647181267205
SERPINE2,-0.025597090986409672,-0.012202670066980108,0.02002815331151826,0.03248010419344713,-0.033261781529021935,0.024532462773545847,0.029723066405774125,0.02046583831362144
EFNB2,-0.029097452866793515,-0.006753592948166171,-0.011630494078350073,0.004164533168292146,-0.009412694622993037,0.04499864326541626,0.0013948004391995694,-0.04094652761840279
PROK1,,,,-0.024139263087923874,-0.01849793562061106,-0.01967154016509246,,-0.03181834755390642
MMP9,-0.024498125636724984,-0.006119215432562204,0.09257312620314165,-0.03577040358727498,-0.05450038549090115,-0.007148308014547614,-0.032264940171107516,-0.01561377225570884
DMP1,,,,,,,,-0.026994709314123087
NPPA,-0.030541016796331415,-0.035318559031179496,-0.000308767757620089,0.06894910919606088,0.06190364571433221,0.0702528161703989,0.12145524221355676,-0.049174800395187984
APOB,,,,,,,-0.01767968152022266,-0.03181834705432534
C4B,0.0783146411969638,-0.025067354185708633,,,,0.021078127164330742,-0.019577209722678738,
NTNG2,-0.03566320200645519,-0.06124750683630923,0.011618219981249027,0.09121604143879991,-0.022967497490516096,0.0314209501480973,-0.054837097640494596,0.060528538736118034
LAMA1,-0.014882266472402228,-0.027946032078152744,0.018065331804860273,0.03536306511318313,-0.02142098935639315,0.000663700901989853,0.0548357509057373,-0.007115781141921816
UCN,-0.009712849790034568,0.0012986046607242334,0.057905426234956835,0.07096189532017197,0.03730388134111049,0.08155881316403982,0.0230628820507082,-0.04415248078626639
ARTN,0.04626631409952194,0.0036491243860803627,-0.04366485623328257,-0.007755230472309189,0.010358721594540743,-0.02823738800712584,-0.0449267881813127,-0.023442049868968553
PDGFD,-0.03263111243948521,0.03740795508975386,0.009862178123018235,0.004166266674181638,0.013585222238802763,0.02492697574899472,0.03788705246120671,-0.0063118601604125295
EDN1,0.021257605601047808,0.04267651786807913,0.057623880474778004,0.05846031271711192,-0.02232697824836852,0.03706344984913183,0.028907581991879344,-0.027779462687033536
ARPC5,-0.0017123606129936834,-0.036224772936164655,-0.009052982114754138,0.008985032980213978,0.044636004209745346,-0.05703972534326701,-0.0027568672695773445,-0.043002986110492296
GSTO1,0.06185719435950062,0.0034534482311386564,-0.047874995906881074,0.0009257595181697865,-0.0098425894805308,-0.006090401638895294,0.026646644253958733,0.025888391971694
PROK2,,,,-0.020975132349703933,-0.018794982951806483,,0.009546162994635211,
SYK,0.010091942962600497,-0.02357843968103458,0.06140368675582831,0.03603798080255022,0.012350485811240743,-0.005398470569493695,-0.044504129272396054,-0.049430426603838444
CD40LG,,,,,,,0.02441685625422632,
ST6GAL1,0.107874549908726,0.058505584801349896,-0.06338862707406281,-0.032741075885820065,0.10728092553820782,0.04155917510648322,0.002438272377264761,-0.018189704664138506
WNT3,0.0007115164396922556,0.11788403106438115,-0.04658722746920227,0.013143481458970359,0.01291968644371565,0.009224866753749008,0.004360322823557806,-0.0082174561067701
HSP90B1,0.04869360110494687,-0.009217311574411562,-0.01622647352256285,-0.0035271047530378978,-0.07945461792362359,-0.01684806746940088,-0.021763798895453285,0.012693046230845781
ZP3,0.05457870554053524,0.007939300687388557,-0.0005715841512839286,-0.038930686979218296,-0.026633231179753195,0.011161525372017785,0.07658976137814318,-0.014337836997746371
NRG2,-0.0784341024237991,0.017987665270282924,0.03176265996884661,0.013103219792214274,0.05390440565328482,-0.009213110887559302,0.07794446967974292,0.019899408927456775
MELTF,-0.07454037100082866,0.03568437710351752,-0.03186492185170252,0.05441703638840902,0.015647524881081915,-0.018173448229615415,0.050966975448436716,0.03676129655095463
NLGN1,-0.03321737367180988,-0.019252643437912918,-0.025792025545389854,0.003963403519628319,0.05908660952299344,0.015118590637168014,0.05101274801302011,-0.10008761950530977
SLIT3,0.17519940023058636,-0.033959977994870306,0.06037146704885884,0.03185482560130302,-0.0249768225814432,-0.050043430776213496,-0.0022441645217986467,-0.022154680450462438
CCL8,0.008029288863496489,0.027474025651374155,-0.046444683149285675,-0.0015238896463202621,0.010331476360972596,-0.042387291304860145,0.005679444995275858,-0.09727242896396725
S100A4,-0.0625133814791931,-0.022973834807561818,0.034277872980647245,0.09202850602801649,0.04300729621807712,0.014194666824427039,0.009569758245338407,0.07265131368315365
TNFSF13B,-0.10534862357289546,-0.033374025810333795,0.1186878544838734,0.04946821430293592,0.08854732539974045,0.05536298117490542,0.03056928751737486,-0.024100498457367198
HSPG2,-0.0391488819874459,-0.004183361070050076,0.004431432128390542,-0.0007449347569515632,-0.05183145754173166,-0.0017130653977898052,-0.03077841033691392,0.007330516730749396
FAM3C,-0.03679266574914702,-0.0029124919648065785,-0.018053899833845012,0.0740990279132653,0.03262295797421093,0.0543198710490604,0.002327234806873176,-0.057059827314029546
FLT3LG,-0.009189446576205162,-0.008262469812993395,-0.022084113391042524,-0.021489417132982937,-0.008155345204025256,-0.01810449295740584,-0.02738104345706088,-0.02869095243896594
A2M,-0.08996310767924497,0.037300017684077966,0.05546336638504326,0.10713980292987382,-0.0075073413479838464,0.006254720717268691,-0.03051190413022903,-0.009259151099872433
VCL,0.023759507629662238,-0.041738304629870264,0.02334062576809285,-0.030638075662820827,-0.0604030124927513,0.04058631742019928,-0.037901083941262605,-0.02458905372645676
FGF2,-0.11474972158490723,-0.04213903719893157,0.028807346020994287,0.032564488010953935,-0.013955309321486913,-0.0023044420458954323,0.07415560407270798,-0.04187557272748223
AGRP,,,-0.03160441576236571,0.047147223249924715,-0.024425421977601863,0.01621220817039114,,-0.023748959577210023
CNTN3,0.18068357507807115,0.03389178019231364,-0.04437232067902824,0.022542508713864345,0.08329952243272118,-0.0011108370480853256,,0.03684167251782522
RNASE2,-0.03945191766775596,0.02820870121116968,0.04951613220912595,0.06738519350644363,0.011058454890026348,0.07133185237450868,0.02833357313549872,-0.023221855679860813
ADM2,-0.04523912736107518,,-0.029193400542482047,,,-0.02579041928447976,0.07279573289486624,-0.025419741211914915
GAL,0.0555349891009255,0.038940980120347995,0.028433302253250966,-0.04255131327271882,-0.0594221608382644,-0.01158295593778465,-0.017927168828506476,0.09632457194833269
IL36B,,,,,,,,-0.03412481220754361
CXCL6,-0.024217590816486653,,,-0.033023169037152154,-0.08176125113831634,0.09381088414490729,0.017154224439362358,-0.03912557804699046
PDGFC,-0.00928974357280633,-0.024507948281056114,0.04235467606172052,0.019138333630962543,0.06124432893355129,0.02807750914873108,0.019250299859870187,-0.013721997471528323
COL8A2,-0.03556222011749992,0.02351956272921611,-0.0016031716781044181,-0.035169753654114504,0.038133657513532336,0.041846113269995995,0.06178588064133187,-0.0038012738469891997
SPON2,0.05624353208442116,0.011619068497132358,-0.014336291858753389,0.04042008895391665,-0.04910457603755959,0.0035788424304474217,-0.02343368459436102,0.01505346775948368
LCN2,0.14553327553932768,,,-0.05257325533344785,-0.0026408529053479485,,,
SEMA3D,,-0.01695767067010356,-0.034731576179749216,,,,,-0.03584038775058727
BMP6,,,,0.07791996695391443,-0.038588744394617694,-0.03750360483884813,0.055842225012247816,-0.006969333471130481
TIMP2,-0.09430611831154492,0.025392162704975046,0.08656416305013732,0.004169628955880571,-0.054886345963959714,0.005939000633923176,-0.05767981095013509,-0.07956510710465689
EFNA1,-0.06714854885785303,0.009792766343044207,0.0546155530784624,0.018439591501286334,0.03426844207408983,0.048775855746567,0.01085073249037482,0.02006770823997452
S100A12,,,,-0.026615710251411052,,,-0.01980241239210547,-0.022328876704117654
TFPI,-0.10036845298669249,-0.006424446264393582,0.015221869134627763,-0.010800090666835618,-0.03188358452895894,0.04397069181888474,-0.004034368224159054,0.027768663934048764
GPC3,-0.029844483428315506,,-0.02968948861761106,0.04404142083402267,0.04078453483584974,0.0012042409056827344,0.015837277654462384,-0.052344294728139146
NMU,0.05718412407091138,0.009151838046694232,-0.009021591732124008,-2.8476480956065247e-05,0.10610679373898022,0.028392318577955294,0.015273640413616767,-0.01564467606725285
SCGB3A2,,-0.008914061287701258,,-0.030123259839796808,-0.025404407705561134,0.0591763588316277,-0.028585147147581962,-0.026060246707327758
LAMB3,-0.014003757033973383,0.010493352649046255,0.07989674319002774,0.036889080825182524,0.0006962384091265834,-0.06538461690903491,0.0027860444334650725,-0.008776964422539285
LGALS9,0.07855295100755527,-0.015153197816469172,-0.06180138211448556,0.056837901558104184,0.0132421878141938,0.0055763800126734635,-0.004569221087374585,-0.04158902212537965
VIM,-0.12806044538706265,-0.024567391370998466,0.07080781981824132,0.056898955365284484,-0.08549140096506555,0.06280901274531432,0.008273675066461185,0.030154014386259326
PLAU,-0.06333984557547909,-0.0041515102769943005,0.005866563080856287,0.055724590179204975,0.010359655681029185,0.04697089072251151,0.04424062836834995,-0.011330719302431777
TGFB3,-0.06625942054928351,-0.004510362107422837,0.049537954536989594,0.02584380971260888,0.0017413446316189647,-0.0638688763558324,-0.023035899171717274,-0.06563001425820758
APLN,-0.10457375771184671,-0.05078331217658397,-0.0285710082652754,-0.0022675460818035753,0.005192963017822497,0.016558247645967087,-0.04609316945969474,-0.020134245337333594
SHANK2,0.08054349077691753,0.04073083019504339,,-0.02767264270292059,0.06985891462512697,0.029363399303838054,0.11053241620061637,0.0075298103461949265
LTF,0.045088333949374254,-0.04460077667060339,-0.0671570823741872,0.09614060315173557,-0.008964914263719783,-0.0014893140698288162,-0.015295372014504007,-0.005021618528327307
PYY,,-0.014025912273804881,,-0.010159978476732561,0.10550504929489968,,-0.030005584008861837,-0.023748965443950113
PENK,0.1835463851808387,0.05866167830502762,,,,-0.027220135165152825,-0.0023809174903560142,-0.02420752897860788
CTF1,0.03477985298067781,0.02885963877198281,0.0450514349839334,-0.005277789535279984,-0.03794166676586697,0.01731177341594422,0.015127122235408377,-0.00020706744554801768
COL3A1,0.052815518129338324,0.050990405697141465,0.02912720763069411,-0.0017963734155031403,-0.09955877890485045,-0.004445591549142576,-0.07726472285310534,-0.05958128906565111
S100A10,-0.07063215366406407,0.006722367461531295,-0.05034594248055981,0.06542392170205417,-0.027256178648379734,0.033889552946468005,0.00535178076186898,0.027180920599755985
FGF13,0.1216699988946373,0.06598463010395848,,-0.0164683225009438,0.07060759717452864,-0.0052891572283745,0.026813204321111745,0.03527603057796162
SEMA4A,0.07927486041794246,0.0049568027405469195,-0.005045878115986762,0.003354225955991702,0.0776926000337756,-0.04098970210733571,0.06055702293906019,-0.024820564554243377
EFNA4,-0.08089846688521024,-0.0169084442658415,0.028494943261379673,0.11584641372281108,0.07261091005570076,0.050790982176246544,0.05349490844255008,-0.005384927752146678
HSPA8,0.02776636807900612,0.017352136605939438,0.005800373239868243,0.027759613856220545,0.055869705411413055,0.041866142415410375,0.03176484207356667,0.022360400663766832
NPB,0.12270708433128295,-0.020695291885855928,-0.043307758764876705,-0.00018431570068895887,0.09305152471935546,0.0045199078949953245,0.02448312768517266,0.009487855531085262
ULBP1,0.030564017331512844,0.006216024505198337,-0.03160441576236571,0.0617438598870711,-0.02984249838391354,-0.013607988650989644,-0.01623324478999909,-0.04832395037168888
SEMA3E,-0.09564311790382603,-0.030273678078106794,-0.035581320898107005,0.025153081643942657,0.031415269051590984,-0.009137398204753708,0.06802566627232647,-0.009945430842809695
FGF3,,,,0.012334351739583893,0.030868792667783338,0.02545756226912,,
ADAM9,-0.07447690203095338,-0.03608837414194779,0.025979593935153127,0.08000461835175267,0.0005365183433314811,0.09023263788686174,-0.0029112853266064537,-0.10179161978033004
ASIP,-0.04690711235981282,0.09659728238911065,0.11733920549427743,0.10565156627040856,0.06668112995901232,0.015367829068500984,-0.04634424374154882,-0.07264450102996835
IBSP,0.04813577973320326,-0.035404370533028924,-0.01976431175413872,0.1047934717214935,0.0026525131806002236,0.04679121648287155,0.008246480932411818,0.0548060750135277
MMP12,,,,,,-0.019125563212984288,,
FAT4,0.00939947034752955,0.015344650992770804,-0.038001393425876946,0.033066729414559314,0.04687603535244178,0.02183046935531506,0.03163405573872765,0.034526459258332476
MDK,-0.07112630155144584,-0.003093829887675179,0.02007607634565901,0.11753550915408642,0.05314931750683206,0.02262979872027275,-0.0480939050291348,-0.04989883056555454
BMP5,,,,0.08240362214092614,0.0763144357660001,-0.033601956746608555,0.008911536015060853,-0.042265548833860495
CAMP,,,,0.044146910041511195,-0.005307516237635295,-0.014061608743846609,-0.02351596440760681,-0.03260303651424642
HSPA1A,0.03664500933765372,0.05376077195936982,-0.007375572131563146,0.011047117199566733,-0.05547387112005989,0.004381878256921446,0.03243754878397663,-0.02243745823090368
SOST,-0.02638654196795643,-0.019317159619889848,-0.03723156447121437,,,,,
SEMA3F,0.0744137575981946,0.023142840116788903,0.061114137242361616,0.05603418769768042,0.011174111180245708,0.03652838881916631,0.04892701488378992,-0.05048913204501107
ARF6,0.02149434120949453,0.0058486863451842315,-0.01421953252121666,-0.01278221321541755,-0.08709256318278896,0.024340091550728016,-0.022636718115074027,-0.04192804305955908
IL6,-0.059390947124850345,-0.019943710628555975,-0.011276244288678593,0.03506141773938511,0.0493254088332509,-0.017562577460875507,0.04072379203770491,-0.047934437525951994
CALM1,0.05713851204773794,0.03196442445434004,-0.052552687761809935,0.08070346552794234,0.02574246358854036,0.03397848645922502,0.11582459825772505,0.057125480473682266
VIP,0.0818960914677887,0.0997659390315173,,,,,0.042365727100358505,0.048123244330666726
NMB,-0.11024046060993563,-0.024162771598708,0.023859469389501675,0.014470402633864305,0.06864162980234838,-0.004776436671368581,0.08432199966605912,-0.059195110937150346
CCL26,0.12468245786454128,-0.022148885288591474,-0.034236891737581855,0.11697504345667052,-0.028438931783308512,0.009161500261407511,0.08036807777366073,0.03415576497005543
FBLN1,0.037393865233413315,0.03967350926713485,-0.11314868107452951,-0.020106333909154662,0.013185075412967866,-0.001983387964279388,-0.010293001057870657,-0.0345623392638034
SAA1,-0.012839277934137368,,0.059573130077154625,0.08243843364671467,-0.07642902451960268,0.03668565196209101,0.03275787107435618,0.05432962281856082
MICB,-0.042121228655690346,0.005851147750879594,-0.010346112231160668,-0.01167769832400683,0.021325762152638476,-0.030344402580231227,0.034095746443680214,-0.0674074014411077
MMP13,,-0.013366586056923998,-0.027657530330082933,,,,-0.021525421970410734,
F13A1,-0.03073378842302322,-0.028627071495696755,,0.08510761915507203,-0.046692568477621425,-0.001890573884280489,-0.01954557389719782,0.006352676584861306
CXCL11,-0.01036566270141492,-0.016411092375755932,-0.06288627464130052,,,,0.017678288328268628,0.06677045057369223
COL5A2,-0.06427340953747988,-0.02133108149447722,0.11082902606739052,0.02229826931405706,-0.11662764467611728,0.039691985233916156,-0.04235627201505876,-0.02670173166037922
EFNA5,0.02517850798833453,0.030375076938037374,-0.03682485151300502,-0.03596376835011986,0.009562120136798687,-0.009967220788700692,0.045750676254624686,0.0019113552808390493
AREG,-0.02058346458194251,,,0.007891147203584397,0.06038736337697657,-0.041697758919351076,0.047028807308822945,-0.03114340519774613
EDIL3,0.11204511405188906,0.03195718765509909,0.0287100090937768,-0.011160549138387845,0.033572083626014944,-0.05152103756379273,-0.024241054667568304,0.025457468675814707
CD86,0.004713901363670303,-0.02331404998655736,-0.08853184059084203,0.008047499161864412,0.10382740323808817,-0.04921220700969093,0.012981174780193736,0.046985199868945775
AHSG,,,,,-0.016046154462424373,,,
WNT9B,-0.028161894196390407,,,,,,,
HRAS,0.0712434791853125,0.00694578219146428,0.023431818280738502,-0.03540695352541018,-0.016087516670401376,-0.00563437898591795,0.0380021942224975,0.10289921251362891
C1QTNF5,,,0.08874705961965068,-0.011737916510152819,-0.008600812316676625,-0.02245044333175525,-0.011963825735356627,-0.05464936827790799
RLN1,,,,0.051775415774581744,-0.020295251809180653,,0.08001659316346264,
COL4A1,-0.022132537312464354,-0.007763721081002379,0.06410132364677795,-0.025162608552106086,-0.04721079068181784,0.020104053713789132,-0.05472933821512515,-0.008102830339479746
CCL3,-0.011601934240953187,0.04174489873454835,-0.07404420357741832,0.10709831220796887,-0.004191245387242378,0.025677726823362442,0.02266083308732154,-0.014777766545003039
BGN,-0.04800176583816112,0.06443987301190936,0.05365296762557784,-0.047984137000954705,-0.09972824901554019,-0.03903508572532057,-0.03684041254175629,-0.02442086223942245
RETN,,,-0.03473158386329176,0.08488180533117197,-0.03376286395681377,0.037846333921414135,0.028762734077016506,-0.032081775142125936
S100A9,-0.06970432613670356,-0.004051627016550718,-0.04565114817871509,0.04942788572548986,-0.01785600787563143,0.09414727030269743,-0.02755933858136143,-0.004890421448203672
HCRT,0.022063704080787463,-0.025442431258286317,0.07932314313797048,0.1332784042544386,0.003933436288566475,0.0734029615223699,0.055305314626838485,-0.012897762789252667
FADD,-0.031191874611090086,0.03885863543021861,-0.06772623828089723,-0.0045169695753555904,0.009072653435262064,-0.0054000524939217046,0.03349049627438931,-0.06038974652371993
ACTR2,-0.0035049615928933763,0.05839970668671016,-0.024777148295868027,-0.004982714136936683,-0.07345358686885547,-0.022344736811389765,-0.028963287151553645,0.11330237125924598
BMP2,-0.07832024410861962,-0.028905847806554634,-0.05470035617546635,0.028944840608479957,0.02901991764311273,0.004825877152949675,-0.00988705157052252,-0.007124082920250931
PDYN,0.18947737620721464,-0.00599248089725552,,-0.03297187646098764,0.0026100300485636203,-0.025850446926282605,,-0.012835106857806575
CD55,0.0735512265333152,-0.012023698502418427,-0.02361694453309985,0.011856147660462071,0.06882864869200944,-0.045900647557062906,0.008491406420785249,0.02471820718216462
OSTN,,,,,,,,-0.045001019974888305
PDX1,,,,-0.04058062494529185,0.021191433309567763,-0.038168287645142435,,
CD6,,0.09979215089667096,-0.05259934805854609,-0.017758954864040995,,-0.026818684525923196,0.02785740224963205,-0.04549533594104945
IL16,-0.012076324360044813,-0.04027919887495084,-0.025291036127994805,0.051776615366359025,0.03493959532398049,0.041928146881433065,0.021292380035280837,-0.060758754857261295
LAMA5,-0.05150899082446927,-0.03788362126110965,-0.08800367081693687,0.04407320254637527,-0.04341340796860689,0.0712481277456259,0.039924058182331544,-0.06107614325480626
RGMB,-0.043004652662366916,-0.008976871980121771,-0.051218121360367574,-0.011979916409544822,0.0411633567615285,-9.954569389795385e-05,0.029858322182965493,0.004660917457621396
INSL5,,,-0.05046186781474084,,,,-0.02953856975573826,
IL12A,0.046731748587658835,0.03431996599449496,0.10163321228932812,0.05466099094970187,0.03436806317780667,0.04792578091773463,0.017168163711117842,-0.06217925876510065
S100A8,-0.057282372892179,0.013666436519724746,-0.05406909813026557,0.09560308975515387,0.03794638910060295,0.07374302589052494,0.01232617729182725,-0.02703068805548163
TAC3,0.1161888706620502,-0.038170825330193434,,0.03530472382671778,0.023216229965004814,0.015305939114636877,0.002060099036781552,0.0038190828573615174
TAC4,,,0.1604634650142709,,,,,
MFAP5,,,0.032653242292929235,-0.03777563699708916,0.10560198183180647,0.062463126300176516,0.022735169206171746,0.03479158988006686
CXCL16,-0.01401848755604974,0.043761438623846925,0.021235784443407568,-0.0036199375598704483,0.028726198292385242,0.0371288183599866,-0.013676515729150898,0.009066344303086822
AGRN,-0.07470113710334504,-0.015116597037731886,0.045914667660557115,-0.04824246066314764,0.007521726581238878,-0.02429538996488685,0.009175644391841275,-0.04357780610671147
COL4A6,-0.02611829054568312,-0.014449439530714892,-0.026169595435809885,0.05125179962167698,0.09038129449624098,0.026200789318121382,0.002815286932825051,0.006699633645419254
FST,-0.031224289276353717,,0.029340249631416973,0.016063649988995177,0.027002627023967853,0.02915973305370495,0.047314896680202785,-0.0670717073789752
MEGF10,0.049748453278263466,0.02809056106380027,0.013299913586170614,-0.04378374351270551,0.02558793406650006,0.04908919234482933,0.07064879861870225,-0.025365376079678714
C1QB,-0.013203607245023324,-0.03172766524237119,0.003605972684016547,0.020758299089822664,0.02803444393996296,0.0573919182269049,-0.04404177524328382,-0.056111033278666414
HLA-B,-0.12944530022680978,0.03551673843643875,0.08621262237031972,0.0638280171478266,-0.054719428867749435,0.023884810676800254,-0.06355530369086151,-0.01093336154962256
PDGFA,-0.03303987431167915,-0.0022255531033466345,-0.00948839677847153,0.0004792947233477377,-0.052940881713891184,0.02653997944342203,-0.00998893503929329,0.0016939471207234596
LAMA3,0.07932591989421967,0.005877710018981606,0.002848780586820021,,-0.010259224776976014,0.04806772141995427,0.021664787180610063,-0.037695846464378444
DKK1,,,0.011980691942005635,0.0907245499198684,0.0027669993919372696,0.023628373523631802,-0.0259221548709308,-0.01828565933060888
INHBA,0.12019281840284082,0.04705498476431883,-0.0006221355877685648,-0.08394849572241805,-0.019521101910279295,-0.04632181006379977,-0.024855569550107978,-0.05272646157655442
LEP,,,,,,,0.07741507919324098,
IL7,0.027498833922242633,-0.017136232637296616,0.12130010710905231,-0.04206679811219021,0.02448214018113589,0.005180214091961158,0.03311964565815805,-0.06296423504453728
FABP5,-0.10411669982229012,-0.07251721774305575,-0.03129603462933133,0.04259132530077081,0.08682034731366424,0.024511108539562246,0.04068485782499329,-0.05993254156626471
CCL4,-0.011107339336721058,0.04194445435112494,-0.05046149238318604,0.030988577845550945,0.10049652535694244,-0.0025095284317467356,0.025612953395847297,-0.07049630582446349
FBN1,-0.05522431406108395,0.05140676885172801,-0.031082618146038708,0.03515799059037398,-0.04158154669506961,-0.019640978169678476,-0.02026761520136511,0.006627774828241414
TCTN1,-0.041204582461033014,-0.0024307561144260984,-0.00202345325013341,0.036130956621670755,0.05551424655430344,0.029332688169442626,0.05041227009698908,-0.04245227253670565
NCR3LG1,,,,-0.011286684748422168,0.0022784299294196023,0.0438874390770981,,-0.029353588202954452
BMP7,-0.018454688940137375,-0.027149805864865338,-0.0028532389729514275,0.0710661394098152,-0.021574488687128517,-0.024990791315806685,0.09553188726475625,0.04643408734075101
NLGN2,-0.0024451404172706193,0.0619944839385174,0.06961737531585786,0.006540848413102027,0.01529938704563059,0.014110267865500613,0.04784410145280323,0.033198096268942046
CCL25,,-0.03714920523617897,,0.023004655031069136,0.16618876614784556,-0.03392444328513079,-0.026590934293448016,-0.030195111743341482
NPNT,0.027620882336863398,0.031721261476595417,0.1058024409368973,0.05404607417867505,0.06590033485874713,-0.03831600622447046,0.029193652570218727,-0.06193768499228824
