,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH8811Abulk,ZH916bulk
ARF1,-0.025931247166031977,0.0298344325633845,-0.033526850851427745,-0.015037096865393305,-0.0695524906789763,-0.0020904241260876113,0.02297938393326658,-0.021654485995336377,0.026657756970126154,0.005327516776357788,-0.09254038612366035
DSC3,-0.01919313238907508,,,,,,,,,,
EBI3,0.053910490835763394,-0.01975862695757252,-0.04478051858449333,0.002886558941015631,0.13488552310000257,0.01616330263082764,0.02411191122710355,0.07382421205300509,-0.019636463203205137,0.06531500032616756,0.054047753812458355
TIMP1,-0.009421047174276366,-0.01962220619791939,-0.04157981751701107,-0.04680245808303408,0.07000001804293464,-0.06197394018461483,-0.01629053941726006,0.06121553340410487,-0.07113053798476342,0.04399128890765109,0.0021232081629581046
SEMA3C,0.026385354798772794,-0.021470594205709313,-0.04327347940582506,-0.02340885951919629,-0.0790240119569805,-0.011553057271977458,0.004872093306523636,-0.004517022630098953,0.021262051434914365,0.05299857094358614,-0.03814392247080246
GAS6,-0.025706288486100612,-0.005198745693794722,0.05192405763028879,0.011908331045712409,0.10996685068177425,0.006241432156658977,0.043865045498565916,-0.0068103042848106895,0.03964748333023117,-0.024581208724961872,0.011541914244360617
MEPE,0.007843197155837717,,0.006402993135392496,-0.010723193959530732,0.06993256322413753,0.014657516831707598,-0.0025400819157373414,0.042496268614529785,,-0.026793709573788866,-0.07315814843671423
SERPINE1,-0.020606737188979717,0.02210780485935107,-0.024792099205599875,-0.04964477226993402,-0.08815977757875704,-0.046793539423440646,-0.008579877637986875,0.07530750831834494,-0.029660314318951688,-0.022851950593676073,0.08159431316829194
RSPO2,-0.051801046724225704,0.07249707998330142,0.0012541536057860125,-0.018965253666202372,-0.056889567167084945,0.00042692819241488906,-0.002281955236757121,0.06758641395264893,,0.0175037062056101,0.025238268594624382
SHBG,-0.01065057996659954,-0.020187699636904997,0.018565040022370412,-0.02475996313714355,-4.751950999331263e-05,0.0052014587925083575,-0.01920637445106058,-0.02097170580377892,-0.018884391528317987,-0.02319835326137857,0.06270466272070001
LGALS3BP,0.03951405010661042,0.03072122609460157,0.06489542890918333,-0.02900536876337464,0.10475062606936673,-0.01936925851363152,0.04643349578074347,0.08986072208801321,-0.00843302939709086,0.023268403590046456,-0.00020610809887134602
LAMB1,0.031669773001061066,-0.03888959091007176,-0.05566890167812862,-0.0012915272706653003,0.09155518113158301,0.009974892284486989,0.009498213782883243,-0.020393437518726923,-0.08340387784153329,0.038147863422225745,-0.0414109633275613
SPTBN2,0.04745023295515517,0.029538599816010536,0.011223359669062748,0.016022580038606675,-0.043748425483535275,0.03226092502374481,-0.01085797073838974,-0.05894934832137173,0.0632122604180845,0.06356499862349407,-0.03789647662648536
COL1A2,0.0404309023771203,0.04851543147071318,-0.002445188756917074,0.022565578467009625,0.09987957628445711,-0.03744264005567028,0.08260060739128966,0.01270795459253049,0.00795859699768223,-0.0066851471103826065,-0.05896386571984436
DEFB1,,-0.011846407001476437,,0.05807848374207564,,-0.016548193204577906,,,,,-0.029248203409863123
SCT,,,,,,-0.015209828817725105,,,,,
WNT11,0.03543925664464092,,0.03294440065215764,,0.043656746379449704,,0.0024552711105989256,,,0.0018907026788895097,-0.026258140196906813
LGALS1,-0.06633540283372266,0.02170758789857804,-0.04455381451540554,-0.04182905518526222,0.030321314304143206,-0.030856902078502283,-0.06769678192490247,0.048149798129317724,-0.0672072901205431,0.010425566028091362,0.0005099398158063243
BCAN,0.11844583203871101,-0.06297758643858148,0.014987664414724067,0.0027516268846838896,0.13399688259582523,0.06659967897211595,-0.0056996795802396125,-0.04680631908601982,0.08756048820909812,-0.0046999253328995376,0.015134745359422512
ANOS1,-0.013957312960800713,-0.007484990979471433,-0.03973475370651986,-0.03589170895073294,0.15469660609965513,0.02518811174236944,0.025811225794014427,-0.002446616639003866,-0.008569876863595975,0.060928087049707313,-0.0010131489193768977
EDA,-0.0033965421495950306,-0.024445273710566203,-0.014624286402444925,0.05115155855185887,-0.027632066894226873,0.02283597927756719,-0.02616328087534151,-0.02566138963432472,-0.06624283894336976,0.0260422712631406,-0.01356900905238489
FGF22,0.04243660308886294,-0.016312318897371392,,-0.02766372012343282,-0.02118357558146686,,-0.013818737483853113,-0.044252394640074334,,0.052519788184216876,0.019819766242299287
SHANK1,0.021732723899328097,-0.013221177396087028,-0.02255939345377552,,0.039614205645219926,0.0029062192089262607,-0.017299809261317356,0.047074689793405095,,-0.027749544656926677,-0.014883141882907716
NPVF,,,,,,,,,,0.006935269616969342,
RAET1G,,,,,,,,,,,-0.02418250511929863
TGFB1,-0.027046230770828312,-0.010700308649614403,0.0043551362364536135,-0.01354303758166914,0.014916725519683554,0.012821188127658655,-0.026807817678961725,0.006386204919771438,0.13815776997812643,-0.005314367271189118,-0.019844992802184595
MSTN,0.020054105718502364,-0.04791828536717844,-0.028177356153156245,0.0053692483481682755,0.07109751232551186,-0.032603179726973894,0.030568762631998207,,0.10881614723667069,0.001484452974748252,-0.03269975720047981
WNT4,-0.018536171108938897,-0.015488227478960245,,0.03072933645439294,-0.02401866026265914,0.02463242657330226,0.013573479311399277,0.0003748143049769623,,0.024804828074378657,0.06786708811591129
TNFSF4,0.009074240371246742,-0.019399921376635525,0.002344488595755685,-0.039375645137733686,0.03285712200249925,0.018183941377443513,0.05360756116343751,0.15200233309583586,-0.015257085792040334,0.04839968715516763,0.08134404330932653
NTN1,0.03225770329486846,-0.04405962233175697,0.06288311672391676,-0.049541707814943756,0.1312326730114147,-0.07368223614377076,0.07406836800822757,0.09780343456754823,-0.050105041830878355,0.03293815646018602,0.12091006255014379
CXCL12,-0.0038965075127012985,-0.005057766483439105,0.023311831040644087,0.04406968201857879,-0.011504227231036208,0.010224624122136134,0.033112207248624424,-0.04777693542062401,0.06060451392466859,0.04771222705928749,-0.08524208017573029
GNRH1,-0.012242288096313282,0.03878554884356774,0.057302997899817396,0.07540773872368757,-0.031041189152255698,-0.035276337952128034,-0.019130245374036386,-0.024001527719024144,-0.04252576656070348,0.0017203587463238048,0.03129273113780324
FGF8,,,,,,,,,,-0.026428054294539892,
RIMS1,0.10202438724672694,0.02266213582857852,-0.018200436708568232,0.04010064536650265,-0.05067338306121665,0.03075533039736591,-0.02634563860335018,0.011521383860369376,0.06312497364714963,-0.004522270602291493,-0.036183282471723
FGF14,0.014900094074726814,-0.033439168511436634,-0.03473000267907874,0.020520335781707956,0.0679744882859836,-0.006539106688757783,-0.041331893937715754,-0.046800713185877016,-0.07712782869277895,0.004848944515120267,-0.07883492964863627
IGF1,-0.023073583735277185,0.03708581567591341,-0.004525640705005372,0.04426308997226577,-0.010891750048521689,-0.024661266141242793,-0.02811979396255095,0.038107284885643515,-0.001207467525212543,-0.04429475030619835,0.04556145003581335
TNFSF10,0.008801097123438902,-0.017319476638785566,0.004861285985194452,0.06180070683171131,0.06886356953541765,0.02979282853367197,-0.0008367221768716854,0.02590050220404508,0.03494065606833417,0.044581291225034354,0.006885446166266855
GDF5,-0.01620812667055882,,,-0.02527680879233408,0.1242341309214534,,-0.013818737687727185,0.03893549605575705,,0.006161420704517055,-0.023176916740788096
CHAD,,,,0.10174007929615231,,,-0.011612657786933827,,,-0.022675019113446344,
RGMA,0.03124790376682943,0.03779308161105093,0.015238926236293382,-0.02664980446481878,0.11175930911594247,0.010789124322888203,0.0007439015300392363,0.037095317354307135,0.08423595120441525,0.00971641621510792,0.12150065467353599
CLEC3A,,,,,,,0.0038731481483985017,,,,
WNT16,-0.034574837385762454,-0.012026455963043619,-0.0029988919856189233,0.026889816473620213,-0.01984210996006842,-0.026163555211324272,-0.008945759582251826,0.002151667367832665,,,0.06145207528428771
CX3CL1,0.017326022661294547,0.004588745344335875,0.0018410344908577569,-0.00048753361427738,0.010085604975882201,-0.023025539442990718,-0.06399628128403939,-0.016397428928175427,-0.08284518822299135,0.01379364178577724,-0.06737512430796223
FGF1,0.05533455927185784,-0.003908986198847251,0.021489261847282635,-0.0013165846956048944,-0.033262773661383735,0.024057578375415212,0.05965502964295551,-0.01814122995860971,0.006464856564365778,0.029735970306404763,-0.04641462031107751
ALOX5AP,0.008304406847118929,-0.007523608737319493,0.0008707084999225948,-0.003980748870911863,0.1382495266323304,0.006036805010426185,0.030940328779436567,0.06721266852478264,0.045925361428430615,-0.024556365295345977,0.0012885768643407529
IL1RN,-0.015965190617641314,0.026823472967960203,-0.019489876253078204,-0.06405827498901324,0.048190086542300344,-0.041147616400450206,,0.09892485457728414,0.10059448390556754,-0.0399443481885756,-0.011413780079779414
PCSK9,,,,,,,,,,-0.015284230640816658,
NPW,,,0.02023352654863649,-0.005804686652845306,,-0.021100562594731018,,,-0.008791637959403631,-0.004277123038338962,0.10836421855852972
CXCL9,-0.014182798975166905,-0.019053436346099312,-0.031007415084587448,-0.012644214911125823,0.03679514614327813,-0.01301681259862558,-0.013818735429430283,-0.02160909159152132,-0.020514844469747787,,0.10941056218779188
ANGPTL4,-0.05794372564021489,-0.013321635683124198,-0.018607193516974197,-0.004341074215935024,-0.046170634572667166,-0.009920380938117144,0.006288207723411851,0.012921925218717685,0.07070380979939637,0.02409833182891313,0.02128781685395045
UCN2,,,0.01325553768282585,,0.045150907416572864,-0.023832305834822348,,,,0.07582119379882069,
COL4A3,0.03783650201006504,-0.01792380876817844,-0.03571204040265159,0.05168108751268961,,0.03389231552971724,0.03800228138698014,,,,-0.010852969354037394
NRG3,-0.03351832800810799,-0.033681921183166624,0.0008516323010997843,-0.005017152265650748,-0.006148552622817958,0.049997140288797086,-0.039061856930456544,-0.020875197149603043,-0.018242323330825885,-0.04180027262823937,-0.050710306439167886
IL23A,-0.030365685116829026,0.06590119296253444,0.10365565373125567,0.03517818668948757,-0.014378479268342724,,,,-0.053948031096464316,-0.015284225309036477,-0.017121249869319004
COLQ,-0.006826853323769951,0.064298227014094,-0.012477456556071369,0.022361951208064508,0.07263283580356102,0.03769515190531938,0.012541379865591494,-0.03475555551060899,-0.12865688793732658,0.11658626938344026,0.09294239314169436
SCGB1A1,,-0.01220396290272316,,,,,,,,,
TNFSF12,0.022071799184899564,0.031576130215787306,-0.053227950016166564,0.004352588034773684,0.09625554470549126,0.018695089649320883,-0.031122679117490955,0.02138533334830266,0.05497980347471603,0.0014928009368596223,0.08901135473444305
DKK2,-0.03180660204238462,-0.014321184345936763,-0.018477777432610844,-0.018363392997426634,-0.04060513089897277,0.01004299628783979,-0.009508760386458998,-0.03868957052102016,,-0.018041966821953016,0.012709933233649153
FYN,0.020449674038976146,-0.016899768911975616,0.014296638297912471,-0.03831343657210782,0.1239249965784196,0.0006278485321317606,0.0441557537676223,0.012515554081273682,0.06280617384529576,-0.037429562282209256,0.0652292620795335
ACE,0.061708050317144235,0.017646861313414235,-0.04799428046938809,-0.0009522295529709134,0.11876214023076552,0.022783340503397274,-0.014419091721398977,0.031089696889468173,-0.11523920952245763,0.023133915481518212,0.03443037312532505
IL18,0.009630829210779325,0.015758379790701212,-0.0014214635324820443,-0.059701789215396824,0.0820598337494225,0.02758888319855046,0.007910623080461204,0.04371705920176332,0.013328873139987579,-0.01738060093436506,-0.01538725402530529
PPBP,,,,-0.017383808303182167,,,,,,-0.01871406402976676,0.04522093358809989
CCL27,-0.020139967193136658,,0.008432645566042653,0.021096404992720322,0.02394812545815791,-0.0011321115422308291,-0.009795391279262771,0.054257732768265544,0.009341089607049647,0.017414596151922992,0.025854074272359886
SERPING1,-0.0677141142585544,0.03276293754399901,0.017638548695536594,0.014285218794650301,0.1128939985291763,0.047912662266225786,0.011161254973709636,0.02279433486782386,0.008304813943534238,-0.04266748582661015,0.02712969936961228
AZGP1,-0.0025592439002087852,0.014533868840516904,0.025364478558494784,-0.03277048687096687,0.02055472883933605,0.04836441626051655,-0.01890027055216938,-0.010261976702259317,,0.06337233290232126,-0.0017272751639237352
INHA,-0.004042589871296928,-0.0187012035939243,0.007538852960770922,0.060514015134632844,0.03898497690301739,-0.01723250831166587,0.02242308001004899,0.023329764475928116,0.011196631961259841,-0.036689654320341436,0.0019262473223557797
SEMA3G,-0.0018437065373127046,0.12260325177107188,0.0002846379803022162,0.02041358483893701,0.010122612566217873,-0.030483262520537464,-0.018432896074032066,0.02384546276195817,0.0017556170502487883,,-0.049482274549661934
COL6A1,-0.014384488263823894,0.03825776419717942,-0.03621561029338161,-0.016402459159386762,0.14947137671545535,-0.07230197188608459,0.07772167190863657,-0.003954310270188353,0.03015231108323577,0.027421209214284908,-0.025776560838772136
FGF17,-0.03894400618908302,-0.01338355450813984,0.06118371905898745,0.0527013007606598,0.022955418098433045,-0.0005289671749166994,-0.019130242373309313,-0.0077505722719214,,0.03110998341133889,0.006904618191192547
TNFSF8,,-0.01184640822106252,-0.0232286592469484,0.004292220796111881,-0.02151605820440169,0.009541384647541607,,,,-0.02030616813609994,-0.01387647188859974
FGF20,0.021649238603336212,0.021553545682560658,0.02125107763711877,0.03805487340048607,0.04308645275734473,-0.019002123063005492,-0.019657832566186785,0.09017522515404747,-0.04986515047693762,-0.022081241019018295,0.13779070341801777
ICAM3,-0.0035395623980449117,-0.019454224606790988,0.025859765202116594,-0.009658770699316852,-0.0021406166923406936,-0.005866292378225357,-0.004978067243542236,0.007778179856071202,-0.056855046409742406,0.042294820090556365,0.10751893827663414
LAMA4,0.06172111653455091,0.10366701383347136,-0.01947463995503802,0.010429468568829342,0.13345476838760337,-0.033490977064065494,-0.002867060578878372,0.05856306389333883,0.004847515120632728,0.02229923961372955,0.014264660633915236
DLL4,0.003164047049002084,-0.006047563840977424,-0.002559649448062727,0.08782170136448253,0.07880019114806949,0.00346346948220095,0.06869267336602906,-0.03014787002111214,-0.02956002134851187,0.05078689506397961,-0.0456740969311418
SEMA3A,0.045719236627616226,-0.02230261915037367,0.056255605233929654,0.027543775705587248,-0.04236969227394792,0.0207196425636177,0.03674333271000292,0.0091542801735934,,0.028158896000266612,0.014764578083645966
RLN2,,-0.012722256632871487,-0.023442194284413593,-0.026664047122237543,0.001257245038841477,0.0075911542196938665,-0.024355648247173605,-0.027984274407007136,,-0.014041665945443435,-0.007673906579177429
C5,-0.00817904268420744,0.03303959793954438,0.011474763714876058,0.047634923359163535,0.07482636401706755,0.03923973613939442,-0.01959151086880296,0.005494451147288984,0.011743140066349446,0.08051472595504762,0.14450013053705787
EDN2,-0.022754970725550137,,,-0.022862608154375325,-0.015965132476447,-0.02413489168063868,,,,,
C1QA,0.027002612817849398,0.004497635651041439,-0.018050690837536354,-0.012924059681549513,0.15864925913039574,-0.04307578494645104,-0.008182191057158056,0.0518350822677036,-0.03708480676809148,-0.013429022442164023,0.048779373379615784
UTS2B,0.03195658189729228,0.07495820926172604,0.037362478231867044,-0.019066805032106258,,0.09259485172535128,0.023168816445802848,,-0.027966069008967694,,
COL9A3,0.1308968658426691,-0.030647084187632536,0.016497065979865215,0.043281379488318915,0.1136912008529615,-0.030028417189423666,0.02513029752858636,-0.05377569845349859,-0.11126296311032213,0.10774532367197566,0.01794403429285703
DLK1,,,-0.008689698693909684,0.007699290034610083,,0.032933912796451525,,,,,-0.028929401700735838
HGF,0.03018393092779237,0.019183517841888216,-0.009440530941354705,0.0229250372428381,-0.04481747603824376,-0.00291105353462091,0.028884614119204437,0.014244557101966857,-0.018293020357010085,0.03421084866719066,-0.0694452393033006
P4HB,-0.0613891461579244,-0.008012112333873313,-0.023554200343981035,-0.07346234917388658,0.10819602425218716,-0.09554964536570296,0.07958983474698068,0.021107730238052683,-0.059136738156212794,0.002174046857200784,-0.05653798421884308
ADCYAP1,0.0413774113191608,-0.017978134193538706,0.012234269817396217,0.015183956760807062,-0.03763287091740667,0.002689696790818074,-0.018745601248497033,0.04757729266966428,-0.054033103584630565,0.06548179490976151,-0.04524762493014615
GREM1,0.011273334895973108,0.0047783172137257825,0.03894157688090019,-0.008377747846267302,-0.029910620764704864,0.026418596752115404,0.09011188792126323,0.004725373828659166,0.013091504805358185,0.11738382084782824,-0.021073598441546132
EGF,-0.01253431466320489,0.060420877454157224,0.03384141164536704,-0.015033484330897698,0.03591751615787218,0.039721734823628174,-0.017048406726150097,0.07404795312498373,0.06683852652632781,-0.01716825248113954,0.014724749680841446
VEGFB,-0.01748530531980681,-0.024588347329345624,-0.03591101709040915,-0.03676082861492211,0.05412124577857199,0.02803663645533731,-0.037276987433964424,-0.015323716185433857,-0.04746983444032822,0.0009114767779012553,0.0761863936129279
FARP2,0.024917320612529863,0.0245792473005545,0.00315787785987719,-0.008962406029645644,0.07597964228058277,0.009061108186290459,0.010697989261074367,0.07677429436531988,0.05621279067973082,-0.03135287381358444,0.03954358826782594
BMP3,,,,,,,0.0280817232695116,-0.02371464135126159,,,
IHH,,,,,,,-0.003375760542300097,,,0.005770932772623226,
LAMA2,0.0709767741854043,-0.031017193485226708,-0.013181994015468997,0.04554241829783927,0.054602334059386706,0.005163591978669214,0.027409616467730095,-0.06884182719616458,0.06180337364000745,0.027823139049145535,0.01187949334484709
SERPINC1,,,,,,0.012162996392580429,,,,,
NRG1,-0.04223114568701891,0.027907391076567093,0.005111444744559632,-0.03516228126905348,-0.011774192841402088,0.013418535593305107,0.019341077164952283,-0.045022421728524144,-0.07873407050091417,-0.015222227200863006,0.08511865207049424
SPINK1,-0.0022777372930005376,,-0.0026519997763253308,0.017775671654124952,,,,,,-0.03875632358189898,-0.009157849058441149
EFEMP2,-0.08220383229831375,0.006913766257968096,-0.027522806993354763,-0.040740296584363025,0.10965121419101027,0.009727691211079326,0.020572019249920394,0.07414432880930324,0.0010125394316402496,0.04420145840876601,0.04296021383936663
SELPLG,0.05317292866126991,-0.01195979967851,0.02711080475789692,0.05214171330613443,0.016942497089299857,0.01570082713980748,0.06321856206935113,0.01690980510780554,0.036187330668108454,-0.02067892437962741,0.05704383228040113
GDF6,-0.020217854618894315,,0.04065752034776806,,0.08570204168009204,,,,,0.03354095194757146,
HLA-E,0.016828664969870153,-0.0036879825777093667,-0.015035191479186364,0.004077553502782313,0.09300894856482106,0.008504698618873263,0.05646730759332759,0.034785202245891364,-0.0704074298493983,0.01716282959685541,-0.07974609240093794
PTN,0.09252008735237782,0.009255326321930032,0.06206519022587889,-0.014254117580421739,0.1712687132483357,-0.08595353698077308,0.00352485206062666,0.024686911311947324,-0.11357782236206862,0.008764103046974598,0.09832116009654378
CD274,0.053580362603195215,0.056086309957430316,-0.03246320519818651,0.052176200818318495,0.011628206413909612,0.012415312649826326,0.008203549394001933,0.01898280547537707,-0.0761090071419727,0.015709685593056556,0.07561511227656226
FGF10,,,,,,,-0.012426561622808847,,,,
CD14,0.02307243325151766,0.006549711272454861,-0.07318334550885322,0.008394182110867567,0.14679944445723958,-0.023630880905352886,-0.03536733227398143,0.03799135844028353,-0.0617314438266101,0.005088826518887554,0.02237381032081029
SFTPD,-0.036716024017845184,-0.003834925774095153,,0.0743127402308299,,0.04142885271796457,-0.008355388490285649,,0.019135395743428363,0.001662855666187092,-0.004252784739749256
SLIT1,0.10790194131530438,0.027209855913137015,0.04940937717557602,-0.0266808051030764,0.08514324032283636,-0.02110519462461129,-0.05671872258546742,-0.06183898524216763,-0.061468638413809125,0.025338532702199493,-0.06597355802265664
CNTF,,,-0.018477775533091014,-0.017383805383808723,-0.015388827156426615,-0.01566817214612434,-0.011122386270511368,0.08049783989339457,,,
BST1,-0.0360180794208574,-0.02133218742251217,0.03614535291833247,-0.04730028913804223,0.10450478751824538,-0.003963827433691447,-0.02089164280165473,0.021412777015377735,0.07632426533940587,-0.008193617316191627,-0.013542773401682154
AGTRAP,0.02746600395095961,-0.00040478162937892175,-0.05897965484087475,0.013207504670674714,0.07741909567767132,0.003884997542326878,0.003966679171557045,0.008616411308227523,-0.1035552414880733,0.027275429304249248,0.040641714742061984
LAMC1,0.04475761624362727,-0.03189803736570102,0.002601685243952833,-0.0401519246914528,0.11315867995035295,-0.03747246158204372,-0.013279086284616423,0.08774197071097663,0.021941710793231164,0.006535100623126143,-0.0410290151024285
COL6A3,-0.015684680745656654,-0.01858245626638764,-0.031131037007026133,0.01507258061922574,0.013109096711518855,0.028392364214378518,0.049956886691815035,0.0341238595293474,-0.027878769152710963,0.027932631318654283,-0.05983803552172011
FN1,0.0292390875455087,-0.03171656327599008,-0.05989754212525362,-0.055131780773427105,0.09756863168406484,-0.038989661215801705,-1.8798192821049214e-06,0.0042030231953120115,-0.020175414336164293,-0.015598598566203638,-0.11454005948279818
MIF,-0.05408294607783291,-0.016087802130774334,0.02036413973715103,-0.0007505506259822061,-0.03926370245807369,0.005713366667820322,-0.043469197722297126,0.04255812765518445,0.03871783807624864,-0.008320120847044424,0.07840633303688528
JAG1,0.030923842642052918,-0.014200935641101047,-0.00490628338539116,0.008268930727550989,0.15333644074633032,-0.04378096086608546,0.004786887184754094,0.012038302727007857,-0.09587861061138248,0.027336057187198223,-0.011259304805244808
NID2,0.06756640059291906,0.007241839895658352,-0.02268554023476313,0.11206345127951096,0.055548204813159384,-0.003943355157821652,-0.0162414906915789,0.023575543738227456,-0.011898431478357629,0.02921992559662489,-0.004076098332915012
EFNB1,0.011652353656991707,0.023659787850821425,0.026225568423795528,0.027887732305806313,0.1260782536473963,0.02042752251978216,0.07603767496978164,0.018332802934195074,-0.01188995133221443,0.05360596851635859,0.029236527999045952
COL4A2,0.07536175938401238,-0.02165112759317917,-0.08677630144543794,0.010849197002676574,0.14112910379494875,-0.058103808574774964,0.016744665728797577,0.06079666095397755,-0.005013947166400722,-0.011404917544911363,-0.031088062211954884
SPP1,-0.07444526942665362,0.04409988290323535,-0.050239784880961,0.004233191768266286,0.18519816135663458,-0.08161160493353035,-0.015589903333838152,0.06409033851572768,-0.014364500194598508,-0.04732523514062865,0.010967141008265605
PODXL2,0.023085838778251676,-0.027923061317089718,-0.005477508745617239,0.03031766548117967,0.012044871623012987,-0.0023147489230061122,0.0047128949746598325,-0.03390373435004221,0.09821703952560841,0.006570989881785856,-0.012222492014025288
IFNE,,,,,,,0.033487125057346974,,,,
FGF9,-0.023396684445574703,-0.0090941565489325,0.02903237968397448,-0.013310211297977274,-0.054762879151198304,0.07916400869223018,0.008776046983238897,-0.030876796440594465,,-0.009322880622612632,-0.05957442025194478
ITIH2,0.07117878890226377,,0.10570174294446621,0.056212639198499156,5.9962065619349546e-05,,0.01714152505712627,0.044005189828354295,0.0018438847050098808,0.029894036894164866,0.033095406813677335
ADAM10,-0.06917878643678413,0.0024814239950852975,-0.008734426877845,-0.014680837824434065,0.05269879788915152,0.03148273722865862,-0.006319594092792071,0.018695583641962173,0.00870078310469041,0.027020046993085658,-0.07858130768075544
CFH,0.07078255350335223,0.055101981284145285,0.020594082238861933,0.06030712994508746,0.026996148689887284,0.022702457164476428,0.035173441082834406,0.007004356417523469,0.05175564534888984,-0.020205300721208335,0.008031146183968888
COL4A5,0.10602234185064614,0.0421083942927219,0.04237964254511651,-0.03984776785484759,0.04020793545546884,0.018178440233267083,0.011731570156371721,0.08129037315583679,0.10016223327999417,0.04914171974229824,0.03907159409328047
LTBP3,0.024481902850803674,-0.03855386198115666,-0.034566432768379264,-0.009796990628628176,0.03888691644243417,-0.013479814540730637,0.024388286987744267,-0.05835113492408394,0.11236307761043635,-0.03356931747082485,0.006082280259409748
GNB3,0.06625232166340533,-0.017328979520451843,-0.03691257614603173,0.018888273037176648,0.03601759463313338,0.020424657496906216,0.05358832315261384,-0.02459985943421431,-0.07172334635522115,-0.0008962218362040731,-0.06340950134289798
COL6A2,-0.04648150026243392,-0.03002896225529689,0.02368742541805312,0.06235464354393895,0.11752659535322778,-0.09040854408220786,-0.04493292045822503,0.011379844178180056,0.004317180992328219,0.034837648087018835,-0.028437771530877204
GDF9,-0.017304896206734893,0.05519710758049071,0.02352226002203209,-0.007554286334678937,0.06185301911142234,-0.030284597258063997,-0.017048406635410997,,0.054280950206226565,0.03024955044828842,0.010714688969358696
NCAM1,0.106883260672196,0.001619718464626523,0.007676005643611315,0.01041772925157948,-0.06554243122449194,0.03347608261332549,-0.04611876193750143,-0.029875761041363302,0.02499146482813703,-0.056178765182727554,-0.12237178556174096
APOC2,0.016757810593574302,0.058203354865797766,0.0028061904920135545,0.024219897627091137,0.0434157072772429,0.005555234372245262,0.004130853024046455,0.06606322675656631,-0.07893499528898903,-0.018141348613460156,0.1367125013876738
BST2,0.006139423515728869,-0.033029618436175204,-0.022772660257188007,0.01614878620619997,0.15716070462205076,0.017134310257730052,0.025210392800696924,0.0618791194246612,0.007545322262921781,-0.01598025037777435,0.06538329457676012
COL5A1,-0.011307382778150332,0.09864345286119681,-0.02719334466886697,-0.04076333243275058,0.04736434636515878,-0.010881563047324795,0.15133195754495496,0.012414831110519775,0.09292127628138043,-0.00477604355100757,-0.04647045640674623
CALM3,0.013292089726983227,0.08328577097136058,0.011725071420151655,0.013133468289530499,-0.10554363159855387,0.04603274157370622,-0.029422303071884655,-0.04127687999863274,0.010514357060858586,-0.04213344567791812,-0.07045952497497632
THBS2,-0.008040669951219763,0.03189403048543805,0.02973357161782844,-0.02283475150490544,0.05299433560481886,0.005300821116850605,0.054967764409338954,0.011687186873745684,0.061948442363780436,0.021445616876582498,0.09283179621139563
SERPINE2,0.057958131335710934,0.06115709695990539,-0.01510947016751893,-0.08462067325457173,-0.04328810754122533,0.008468140053587219,0.05410894844396383,-0.03950252259893552,0.04947929642158392,0.030205229684034694,-0.11992572754460105
EFNB2,0.04352340785939684,-0.036893195788446874,0.01739051005100764,0.06701528847715313,0.08541433820852433,0.01949392029982295,0.04390380028440182,-0.017790897063865774,-0.05259104059685034,-0.006098918300780035,0.046554596193405455
PROK1,-0.027850365230546598,0.06716549654795868,-0.03199130588144453,-0.01906680764896962,,-0.002950747502367727,,,,-0.014041669060524618,-0.030269661748402635
LACRT,,,,,,,-0.01573806375750966,,,,
MMP9,-0.015723473100055424,-0.012026458261149588,-0.015274454294368899,-0.04522870935383607,0.08884490010495433,-0.0052881858284813624,,0.11681530623531967,0.06868431423388487,0.036191751433216915,-0.04865751713338501
DMP1,-0.001541308780526882,,,,,,,,,,-0.02568080314512247
NPPA,0.020831212160737314,-0.01994179284000376,-0.005681518871536318,0.11474454572198714,0.0026956779482848617,0.011831386059439944,-0.028676515671714187,-0.021921277089055384,-0.0939589024457452,0.00026513760970744266,-0.03103442264724325
APOB,,-0.012203964122937332,,-0.025098588568064236,0.05058775741820203,0.012376956065382692,-0.011612657768478812,,,,0.10523172894985396
C4B,,-0.01401522630188345,0.005895732831239737,,,0.03395540757285255,,,,,
NTNG2,0.009621255367379213,0.00269820281110452,0.058369007037687964,-0.047311312548235604,0.06248315499040963,0.018148171285987218,-0.0114820078696692,0.012812555122728808,0.015574850565818917,0.021184490374191067,-0.0205122264749214
LAMA1,0.01670113528849705,0.04729321482521194,-0.04143724020006304,-0.03556169513060956,0.16565071493493863,-0.037896120424546,0.05055228740839442,-0.031885834836468695,0.012656242576985454,0.07468679755124685,0.016998066227321775
UCN,0.030676439370551985,0.0017945242522929559,0.038613217421071044,0.006049053501166897,0.07338968655827793,-0.015186695983032912,0.018122875336966198,0.08277348417201456,-0.06278169902461724,-0.010859039617862562,-0.020281479209011497
ARTN,0.0005749690252227049,,-0.012626695375210486,-0.0026987263318100823,0.07652736718080635,-0.004699918912483383,,-0.008910274085793188,0.11420966885122709,0.0713064353317464,0.04283239849757561
PDGFD,0.005334064183089181,0.05497514174493762,0.031147747660886235,0.08378228210497589,0.027761482694410724,0.01335853400775397,-0.0172998087494846,0.054280037793180816,-0.05876693261229345,-0.007041127730155292,0.098326438708533
EDN1,0.010917877499005415,-0.03519264503608348,-0.0178423482380396,0.06921406466417585,0.08160844859101628,0.006469567857903147,0.05756446666111609,0.08970588087158536,-0.04456725132224848,0.0032524849814232885,-0.042681061823209535
