,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CRH,,,0.005662940017764893,-0.019225800962102954,-0.017644386243797182,-0.019259076464527344,-0.04794315377777148,-0.02597966763996913,-0.021733133384324973,,-0.018536722719922617,,,0.03413146834546318,0.047141116110207326,0.0019088120271414906,0.04793264148251529,-0.035938267254124356
BDNF,,0.016061051698789037,-0.024051228835854876,-0.017198610954819688,0.09861403608548207,0.01982198927288408,-0.07723526956766856,0.006126435699045206,-0.03421351588435318,-0.012483330776995037,-0.015263919704953109,-0.05501295463942053,0.07077322789551727,0.012846091684288385,0.010279786392964464,-0.01096652106217873,0.007536360406121239,0.1813215271675128
CCL5,0.05928956654316123,0.026475377934985122,0.000923501586062022,0.023664523195011156,0.007205412838912995,0.014843013200461525,0.11414324736028028,-0.01640750013146076,0.05277357810992465,0.05183137969334629,-0.018385986189787797,0.04974352128329824,-0.06614254040958754,0.03128268203350722,0.03184829826390631,0.0294970361236928,0.017807893036709658,-0.05397952981747166
GAD1,0.045946220122760034,-0.0514457828404875,-0.0528684376865392,-0.018754030585627444,0.045322258888625885,-0.010193525126384441,-0.06268303841518878,-0.019429978254816,-0.018292561229551293,-0.048117713298112666,-0.027745754277262624,-0.01586747687439896,0.03951743091925495,-0.018982969036455934,0.08794620394568971,-0.09817538995115578,0.013034410308618554,-0.03208910214926267
COL14A1,0.03187128406356489,-0.0063127311042122745,0.11645810345971884,0.030324005160897265,0.028370534532641264,-0.02394687445549967,0.08971572080595529,-0.0045059865982116,0.013364939341111052,-0.040455629642955473,0.024617592667614027,-0.024893413078231584,0.0057084403225599835,0.06227899839002059,-0.021317959375574912,0.003806872283626852,0.0376358800489539,0.04477961736645311
HLA-A,0.02537684052205634,0.007548794808360201,-0.019729569337857772,-0.030727249438015188,-0.008844840542557898,0.07774383821116648,0.15088675096140933,0.03736136422998539,0.03629578972648749,-0.051781571902635465,0.06852943179458794,-0.0040754514815679824,-0.05063840906540323,-0.023742948359542857,-0.06626951051040532,-0.044213658162661776,-0.05621819493916273,-0.03451348937648016
CD5L,0.03373379562584373,,-0.023947078183657683,0.041743060195175215,,,,,,,,,,,,,,
FGF18,,,-0.02166777746494631,,-0.014018332921918236,-0.026277279606012286,,-0.01768367824319317,,-0.02858511029644315,,,,0.03712607250261353,-0.007368057446360823,-0.02211310551976874,-0.03574375592659659,-0.04226554701346059
ADM,0.0293722747374141,0.11129155093243406,-0.06934189204477821,-0.002137661869852766,-0.011820864967445402,0.033683355491982175,0.06433576671683254,0.060288915452991435,0.02366738081532494,-0.09597622090169171,0.06750190388522878,0.07106162148439295,-0.11710527261989166,-0.03846040873482898,-0.05306934131220985,-0.01423217463756061,0.06413386623727477,0.08471714337890476
CCL15,,,0.030914956434848793,,,,,,0.0042055452302016344,,,-0.029245028736191895,,,,,-0.031000556740233373,
GNAI2,-0.02544084684795273,-0.0024404546594488643,0.0173666667841585,-0.002672606433683163,-0.030231852338109665,0.03382022928845206,0.10739833821025664,-0.03734722205210684,0.044288525532861056,-0.008256284321105062,0.03533167026861008,0.03741691029896245,-0.10568185584350992,-0.02893265274222428,0.0355183970724513,-0.03272641842208397,-0.028822375707913222,0.04791321142914065
HDC,,,,,,,-0.003927107619976669,,0.008924332089588375,,,,,,,,0.06168606358505755,0.002200261676185138
COL11A1,0.028090851404316313,,-0.037786757675235684,-0.049044903307250164,-0.01605949711719821,0.009169401379707093,-0.014671058710966993,0.02344238299805171,0.08244122683957208,-0.10680625040993336,-0.013560365325829797,0.05819168963688708,0.14752687238989773,0.05166890472218904,0.05302789089524831,-0.07543990510029323,-0.00403892237846076,0.07108416397864364
NUCB2,0.004485342356833399,0.01895621828639199,0.0450756478540254,-0.020066409127201524,-0.006117412476211057,0.014424670067097094,0.08036447448723316,-0.03148668401311283,0.0010195605924584628,0.022175214921566808,0.00327515258614325,-0.0725238035565177,0.04881906823613418,0.04695181253991396,-0.007946329594953243,0.04081181206796169,0.0055366038961548346,-0.07703932239138485
FGF16,,,,,,,,,,,,,,,,,,0.09007022505754488
CXCL1,,0.013088440711024588,-0.05821725340615472,-0.020624686613926302,-0.01572781695871511,0.004869316369840605,-0.03026453176573683,-0.029545861864279176,-0.019139019915187357,0.1240383317892659,0.01754586088235365,0.061491051615308656,-0.018185548231216077,-0.0387873320812366,-0.007427818613378901,0.03884634573127458,-0.055622947164784345,-0.012149573568465766
VCAN,0.07714132989589605,0.036677095516757276,0.013284292183732038,0.017040153618800766,0.008490400169198572,-0.030416615219553446,0.07476010230779113,0.012533011239283588,0.026585418331988516,0.06162898959884898,0.03720875175145356,-0.0795259657967327,0.08420725800831685,-0.015265393601880508,0.06092178066697675,-0.06533536007684644,-0.05023752025515962,-0.04220102287550883
MMP7,,0.10315714397775107,-0.02075305951266275,,-0.027869399415679567,,0.03163996779683577,0.07125609344465633,-0.0038392712126124424,0.1088690058095906,-0.02094721398519527,0.08317838447885136,-0.008048608502142464,0.035764016505143735,0.00318712831564245,0.010062159890288176,-0.03446095293242732,-0.019499292849062766
PTPN6,0.044238749603813535,0.09665251757150763,-0.019689991025724517,-0.054879004837749566,-0.01903125331817704,0.018333566013318682,0.06588389498377889,0.02011180229928944,0.010541883457314324,0.12880802562586594,0.04368986018232599,0.05113044169755288,0.062274382912682724,0.033118546510718314,0.020622169983341484,0.05260641791426458,0.1220588786758254,-0.02266770613813454
PTGS2,0.02247094195257333,0.100731575753183,0.0010104398978116548,0.017122922813998596,0.072702351079735,0.03945988689924151,-0.07278110663343804,0.03299253156109494,0.01645432072093406,0.001714929347459043,-0.02069189962216162,0.0015559316183333645,-0.053447517441080214,-0.022061707211501445,-0.015715735043488742,0.005561592830528306,0.00669217029708513,0.018080267357211556
XCL1,-0.004217364874299745,,0.05571571224348663,,-0.015252447911362143,0.08697943436944297,,-0.016230799547062875,,-0.0017184015291237787,,,,,,,,0.01377638384215038
CD58,0.030632933094397193,0.06594233046980057,-0.014070684679699389,0.06070473759093401,-0.02246279613159572,0.03448228484773877,0.07391089005245521,0.008460845377722147,-0.030388672698339732,0.12445902615098195,-0.02917577306050523,0.02795518474631003,-0.03590842732498523,0.08729304619143614,0.023226544353745555,-0.03939034851249983,0.07773891124993444,0.05809573154341034
TNFSF14,0.04774864108604438,0.09773552582349047,-0.0011426748186843948,-0.00611617973648903,0.024085866343967602,0.04931799258500988,0.10068400417269822,0.026088354101181713,0.01306326160219849,,,-0.03135034140625758,-0.05706487177881306,-0.02612209656575687,0.028709487160038377,-0.018477343195840417,0.05063636407098789,0.08192310533484347
CNTN4,,-0.037308862515377954,-0.04648686500052343,-0.016838638996783388,0.1353744850147529,-0.015133169106725438,-0.04068083981493856,-0.01854378941033781,0.01794372731511131,,-0.026718565374931894,0.028903438285819545,,0.04191090253032884,0.06718596008484504,-0.007184404352591937,-0.012488176859540614,-0.04409569988831125
NTF4,,,,,0.04101709793872428,,,,,,,,,,,,,
INSL3,,,0.08047106996655246,,-0.014018330172304052,,,-0.003768591360887318,,,,,,-0.03139149120271881,-0.013869323530076359,-0.01847734141063155,0.06501278777051275,
BTLA,,,,,-0.022251350216482172,-0.021009554751789245,,,0.0009865677096163538,,,,,,,,0.07310673379338298,
MFNG,-0.04200463327346858,0.028707540299616526,0.020645223569506772,0.002661641969670225,-0.01137479560116386,-0.008249478882215498,0.07574792377038084,-0.014426791548768532,-0.016208145986096774,0.14072847621136,0.03003010376366624,0.01053416252281703,0.1177610242708595,0.051720729828373856,0.05674473407258572,0.030617507603894808,-0.02842075809369499,-0.03342277515358012
ICAM1,0.052702771293676905,0.047260203316978396,-0.059281559944505534,0.03350312130350375,-0.03775175441110727,0.001846732621011293,0.0982311554882769,0.0006954900421887778,0.004803768109702017,0.05241613140628472,0.06976913483605454,0.06075183776125163,-0.09334756094846144,-0.004161835802997555,-0.0007570295921890381,0.026914641127988904,0.0045109014461309814,0.05534483654188098
PROS1,-0.027012847254650273,0.06540116276528879,0.010370568752740023,0.011358762383664804,-0.010280484629078768,0.04490520430442519,0.11330091066209712,0.016019112045232636,0.03106297510361295,0.06897107671368743,0.025006694854708026,-0.03912401665628996,-0.12052564939678395,0.05674312144196815,0.01622996453964008,0.013520750122718988,-0.013608858733725136,0.10785700304183943
CLCF1,0.10341533605209359,0.04640091622221759,-0.0011750170191925544,0.04983096762930463,-0.002612528280509425,0.009601531409140662,0.07905044992820932,-0.002701080735263738,0.02660841196468294,0.05216721533760418,0.04591146067218388,0.06586817492736907,-0.09449786034904908,0.08044642484920614,0.06514072403780588,-0.0031417746464862174,0.011461094478199941,0.13624140109072017
PSAP,-0.01266545735069238,-0.0373367460418603,-0.055271764141428356,-0.022279270601266048,0.004297631782906203,0.0019395649444616154,-0.06088410150744812,-0.032772516484719065,0.03274917403514609,-0.02450252243411408,0.01671889455885366,-0.0023446844367619123,-0.11713092233352555,-0.029128197249037893,-0.018925679735158595,0.006271935730766726,0.009037759298245511,-0.13024713282887523
EFEMP1,-0.02419840798660647,0.03930618879555344,-0.01760097729063483,0.02374713044813952,0.03082147601520231,0.04863601845186269,0.07597559910898716,-0.026412124926351824,0.010282119308858856,0.07702433906558168,0.12567784395719764,0.09599676081330336,-0.08320172892889888,0.10495039307644319,0.09781337689726248,0.017408276561336273,-0.03831793984949458,0.11601650045464014
C1QTNF1,0.0343180871805669,0.06825923166549208,-0.01851362458672294,-0.01322104629280317,0.0052694266003071,0.014923665164749505,0.08472660770255429,-0.01279871469475965,0.04707174907116312,0.0021342833698665457,0.035848090996698875,0.037488726262442394,-0.07841871888100845,0.001877470899967282,-0.033637025186557236,-0.0578760066317914,-0.025113225573483704,0.06630001226654207
ALB,-0.010074999116112787,-0.03192101621514202,-0.0363435687387742,0.08714524229720272,0.02049915672938911,-0.017224963891182016,-0.03817229521705628,-0.020517822257447197,-0.021232192930871644,-0.01008453175985709,0.06286040598382339,-0.049442715849567144,0.00981264148359915,0.01452066107106574,0.05915782466044518,0.05732437445230554,0.009794176318258243,0.05069371972105176
CCL13,,,,,,,,,,0.042102800253078304,,,,-0.013237652171131906,,-0.020726177911437067,,
EFNA3,0.015023436430611242,0.07363289910053859,-0.01585814483537503,-0.02191486488369758,0.04244774215256498,0.02144186876209475,-0.07527701513326815,0.02791195664916446,-0.02742568188176441,-0.0001526043428121347,0.019033897308724755,0.022021120648292945,-0.06689280011088497,0.031085781654274842,0.051180903586421723,-0.08122188983179777,0.0916884294532092,0.0029825960301446694
DRAXIN,0.08174486875977698,-0.020590633023677387,-0.03202963500175248,0.022874190975133105,0.04996020928368709,-0.028124056180081125,0.0754247206182473,0.03342247488637556,-0.017048409020779847,0.08756335915454981,0.003863778001257878,-0.010802141474902946,-0.18924820608629403,-0.03820099285570539,-0.02553164933698362,-0.036613705324673805,0.04028547211448883,-0.02115872140161079
RAET1L,,,-0.01831275235591421,,,,,,-0.020419306569416124,,,,,,-0.029129637680303192,-0.02244824698526158,,
NPTX2,0.040983846910138746,-0.1056741677105273,0.0012560187675433503,-0.024340324916342984,-0.012286514466722223,0.034395973901168435,-0.14874536049506523,-0.06246972874274542,-0.008049344732138137,0.03432522103330592,0.033995305287059636,0.02654872820904073,-0.06380397421445984,0.03454095452868152,0.06656753078550792,-0.01852203175340636,-0.009905406938824147,-0.02806086195142501
FGF11,0.002887133012609283,0.12094483739403872,-0.024398342638632473,0.03967344725533345,-0.06737386743938152,-0.0329918478381265,0.12618236549835588,-0.02486738367454234,-0.030659719121360708,-0.01791158159765193,0.03579231405389492,-0.03858718076352964,-0.007496030442638511,0.007977512033848779,0.01402599311951201,-0.03331121593074838,0.009321340951184873,0.04647479218860792
CD59,-0.03605389107902671,-0.08055803546901083,0.014704406887210251,-0.025464440447766336,-0.001504942234618592,0.01911742861462003,-0.05667463116487972,-0.08893455081449145,0.002723191055084463,0.056164435299485754,0.01550478366165422,0.09913546126509487,0.07039414337718485,0.05699081466872978,-0.0028945564684069564,0.028335743265900767,-0.03784846012892785,-0.06519555409879317
COL9A2,0.03619924313201012,-0.061387088051625065,0.030932922398384282,0.032565986238995696,-0.02389611435498866,-0.03558006133139554,0.007360195598141253,0.003936441784895136,-0.01742177326934572,0.0878146188378722,-0.011125677855898441,0.07994501967047414,0.08264178804893524,0.06614433300449278,0.10838100814636106,0.0531678956529115,0.14314553074747066,-0.00030486794913463054
DLL3,-0.00581052533204649,-0.08244863715260864,-0.02746982411779341,0.028848318928870215,-0.0552348529541024,0.02139088659594275,0.028287781590206566,-0.01564096757035645,0.03403406580638926,-0.027838857619465467,0.017419173974938695,-0.052538624777354256,0.002906037937174765,0.035228384044101294,0.08509462923178608,0.06182083541805615,0.0372004644880493,0.009113934155610359
FGF5,,,,,,,-0.030396383792164847,,,-0.07491411470124176,,,,,,,0.03208790793639699,-0.0018364450438795627
LIN7C,0.0012912681428340175,0.0045461308467532584,-0.016241528589032102,0.001370449186487674,0.022134561190718247,0.018521737265289776,0.07078327996060349,-0.0007232633441766515,0.01626075987565134,0.029136526354122776,-0.022570228110324206,0.056901964284143826,-0.008726081122358313,0.03144673599662607,-0.04587116581370963,-0.030062786600029815,-0.014117219429483543,0.038647082353468636
GDF7,0.013730540618376308,-0.022552794134472386,0.02470314326907123,-0.01806905786134328,-0.025012793689873133,,0.03629390163608052,0.06772288356944192,-0.01869378553707857,,,,,,0.008289413662218055,-0.015021000053994081,0.05038503288742856,-0.047062628861140945
PSPN,-0.05768322159538619,0.039726115588014164,0.04913493042809374,-0.03255566079544378,0.022869646828986984,-0.013145402524140794,0.0866802516452533,0.03784260263229958,0.05574676443855424,0.00035129186597030284,0.056109214797508584,0.09145073188970182,0.03750713569949277,0.024058154605005252,0.06752561951441209,-0.03601839948283811,0.056240513692858554,0.12359599440810401
ANGPT1,-0.015936746161410345,-0.03621942820728237,-0.01966796578402083,-0.007264222403140398,0.007086978251854397,-0.02689883069080076,0.09385423120901742,-0.04174465985302404,-0.015851162672194795,0.10879566280310986,0.025741513255886625,0.09994026801157563,0.06482421820385098,-0.014869042956025405,0.01365831050121225,0.011287183426447784,0.05695077423260683,0.07636533686804793
PNOC,-0.021451931303960912,-0.04295015127625976,-0.036184189464000656,0.0092122642029738,0.03978295949457302,-0.02232489988977909,-0.12969493048321712,-0.043587871160906316,0.028221574909965092,-0.00122888294851904,-0.026816427436407563,,,,-0.02655463714651522,-0.017808009069882873,0.05495572542294845,-0.08235345304872951
L1CAM,0.062160166630582936,-0.013460182992399868,0.04408930117791615,-0.027458207292189465,-0.029764500540605577,-0.03969972717758167,-0.031001454395508755,-0.019507191633225632,-0.007969862525619225,0.03966357305235675,-0.05919884850314159,-0.0006058959306446632,-0.05063925956064176,0.0034100970153116143,-0.05553268135884619,-0.0959227616550906,0.003371862050254809,-0.1155018739775889
APOA1,0.06845227506103856,0.0006068382223424069,0.06910748413133783,0.0017965078504795869,-0.021831233098948966,-0.030567008039131413,0.043599097387656015,-0.024472703865768778,0.10363747208547325,-0.016439884587704637,0.00648783254158901,0.026996542876935776,0.03984957207284919,0.04027482706794495,0.061775060753042524,-0.01299756824760585,0.08376856258268987,0.04095565402064357
PSEN1,0.02453611209335167,-0.012871624978241285,-0.014966288613231286,-0.005235189620942705,0.023676037360169853,0.011849119889905587,-0.022496347376625078,-0.03323169611373492,0.042421865282192744,-0.03224800373237827,0.037770335844588845,0.007405936527614578,0.05934733535793342,0.025537311807321106,0.02973720107910722,-0.000978743638055591,-0.03941704537100106,0.021701078004212396
CALM2,0.04004464621300786,-0.051869795947013894,0.01589176507247299,-0.024431017321445748,-0.04475267421725585,-0.024089985004164212,-0.19606621278171613,-0.025076672084555624,-0.010457935246746541,0.06460720032107614,-0.04456346375991525,-0.0038381008648900854,0.09661345853844422,0.11512453420717184,0.07037917627894422,-0.015004875021853756,0.032125093794672994,0.006407008892710929
CLEC2B,0.03889523567501307,0.023724029724967538,-0.02485603393212689,0.0046078547537769495,0.009245396453595673,0.0071001995434249,0.14380435479109796,0.037324996412813415,0.005694773393063339,0.028096015455744368,0.06897758111667444,0.026657581323094582,-0.016087634620773537,0.05271892117098218,0.03813568168915871,-0.010704534678603276,0.03402100632035164,-0.05094377576426948
NTNG1,0.0436616994650826,-0.04556379765447396,0.016671121248891353,-0.03982880693311774,0.038666631747994666,0.07694188613981022,0.02850009075884244,-0.014726842938632464,0.004420841433835083,0.0004546991918462208,-0.04099287791095286,-0.01505606552965468,-0.01028581456097074,0.07097206112945531,0.08196376994654293,-0.0547864431611304,0.08790636876435372,-0.024803010587669393
LRIG1,-0.0038751551934341406,-0.013024727797960385,-0.019131475368820743,-0.028958533767083672,0.02899054029671529,0.016515658044382053,0.12548850359108274,0.027803199387536698,0.0065089701781869585,-0.025771757299481318,0.0007438840600581497,0.015634334870624447,0.12387669704456286,0.03844586073640455,0.0931279196529991,0.07241123237867172,0.060551730174837,0.0370791224500142
CPAMD8,0.06149177420066353,,0.06117987820468723,,0.06948161397480462,0.046713078435134656,-0.02749761978134379,0.03164147272439001,0.0075291539890880305,,0.029815064083694554,0.09505080730548736,,,-0.013439054293031254,,0.054235708541470896,-0.033370931189544435
GHRL,0.005821946336361378,,0.03457539393319891,-0.02291864849706108,-0.023739515691585156,-0.0433330704338328,0.049643988740471455,0.04960850187417508,-0.017048409020779847,,-0.017297026034056834,-0.007796775008644701,-0.011665607713883861,,,-0.01624812790492776,0.07568093675030052,-0.029416823069592146
NPY,0.04217662904462971,-0.06554076645767105,0.03646865236759303,0.011598339350467708,-0.02008703100252559,-0.05652761948048506,-0.09290612576810471,-0.030184618041366858,-0.012199503249094485,,0.02620193226618484,-0.05666929817628708,0.0078118774055540435,0.02062324919467179,0.03161303529299773,0.005326060202193755,0.03444297958316861,-0.08882809496766225
MMP2,-0.027534301306511987,-0.11329496328588876,0.04105980599747502,0.043025250240885715,-0.06194293989929269,0.012621333180158999,0.21391063608483013,-0.04149589840428552,0.07615813169858451,-0.10280680756491128,0.06411608881941169,0.07117811869150549,-0.04851206949604494,0.027979403209891295,0.03322025053473888,-0.05375136731675001,0.05885610705102847,0.03628681086125841
LHB,,,,,-0.014440958369191481,,,,,,,,,,,,,
PPY,,,0.013344218257716558,,-0.0021829457150783376,,,-0.015235461508473696,,0.013325769060950822,,,,-0.05252677561450799,-0.05237536041770023,0.012775533498501657,0.014119832305604454,0.033946957226873464
ALKAL2,-0.03276931362477046,0.00982386799140561,0.04846478587220001,-0.014503379372706699,-0.014231153768115486,,-0.005085084409654912,-0.03675038925391652,-0.04532973603811494,-0.04601623475457186,0.03362136234154369,0.044773614861660885,-0.06006615856286069,-0.007984429054170988,-0.006121568060036999,-0.051796300913676506,-0.0419400948724049,0.09872642666171262
CSF1,0.03506477683769521,0.05337831204508145,-0.018029100881639573,0.0051067827868068365,0.010706627878075138,0.036645865060808205,0.06995192443652198,-0.03579581221638413,0.011081247374187237,0.11030045454839896,0.01971149997146617,0.020519287160017215,-0.10353052403210991,-0.005158247261574377,0.00990644623064529,-0.02255525186784928,0.03802059009139855,0.08810246675412223
SEMA4C,0.042977703674900086,0.03584477216337768,-0.054460128299615364,0.028046957977101977,-0.03536835152479703,-0.04423386280390545,0.012542154227601306,-0.003084400017724232,-0.04632721305572268,0.009406619698700052,0.027838283290411082,0.0817669212305903,0.010880221419431253,0.04000611863598077,0.004864297486070885,-0.04173234115892623,0.08453455532226838,0.018184344004225875
BMP8A,,,,,,,,,,,,,,,,,0.037147702522614484,
ICAM2,-0.005007083102857933,-0.06522921979522672,0.032334762092595816,-0.04722879104911422,-0.015217432105015588,-0.04766449977939797,0.06436325730511097,0.01242122973010483,-0.004531858212821053,0.042296845411244885,0.006783918613423942,0.0890116741482451,0.04842571278000288,0.08833326785134503,0.08597649888658203,-0.056826049254865944,0.09986560726115903,-0.01596429689192762
SYTL3,-0.05164958668762549,0.03125302796924077,-0.014007366322967365,0.03154314059271597,0.0571480904949203,0.014735094314764557,0.03382688257641949,0.03848496424794259,0.08953168353061178,-0.05537749884071096,-0.016044065423886318,-0.06347130281102731,-0.050280756146063844,0.06142789689042536,0.0435646722076394,-0.03838237987165939,0.06664727551153884,0.01836010057324899
IL1A,0.08658414055872582,-0.024145146135979685,-0.00673811362475674,-0.02893952546825448,0.0183712398970859,-0.028804186357147946,0.1314380751935759,-0.019456433285341558,0.001988260066721325,,-0.0260484252622351,0.09065027426489139,-0.02170921668318258,-0.013888144130517996,-0.007254932339695077,-0.02395926464458399,-0.07444636206815947,0.03864035419639282
HLA-G,,0.032157658259442855,-0.028178953120626102,,-0.015252446533937992,,,,,,,,-0.052634993760838786,0.011867405625753127,0.018206008362977078,-0.027242744724074182,,
PGF,0.00694345277466109,0.05321899528700808,-0.00475885926629409,-0.02350902077647812,0.009761204183360095,0.023591987325757055,0.1085312463444104,0.024758025785562653,0.02553702253099135,0.10576299989271379,0.0580032633388298,0.06039713890557547,0.09256147112412856,0.03650641167639031,0.11148160421440045,-0.07915424077925995,0.05985424364256428,-0.02517996854865443
LGALS8,0.0373393802043364,0.049732485549777536,0.02755093780095671,-0.0026409845988984043,-0.02570313150974652,0.004688400575479562,0.006918863276922588,0.0063526884555982965,0.009732598033934557,0.08074694028755885,0.039276061445021805,0.0009701974409760489,0.02323958139769399,-0.0020173966092499195,-0.04987140280516032,0.010605148075110106,-0.0005272557817035293,-0.024507424451006392
DKK3,0.05260702069119985,-0.053292338483477336,0.024376668578483106,-0.012380212888030337,-0.04158539770689354,-0.017055523706843538,-0.1168067958345081,0.022161626128817793,-0.019010135935192195,-0.04054729445906671,-0.013198981454687593,0.07424613427644579,0.1178131313671873,0.007946111290442192,0.11463957110555859,0.03239445206164495,0.09414821092043828,-0.11839275127184835
COL16A1,0.06651999708171329,-0.025230695560368232,-0.04397754243454092,-0.0062618186729216235,-0.005643893898767203,0.02370756379580089,0.025151709545189426,0.005065389651540188,0.03232050071439088,0.14194940676461554,0.03198008903426804,-0.05312592454581215,0.09559994541001195,-0.015114001090797009,0.08848547546510156,0.004767896103690215,0.05767286103043131,0.05259495497557389
TPH1,-0.040766064459208266,-0.03003619477835444,-0.02069050810165854,,-0.006722243302639854,0.03305098838036019,0.10231539024732725,-0.02662584163922703,,,-0.016310186577510866,,-0.03323759313160798,0.041076363268045195,-0.007479664786006653,-0.03366982070161971,0.0005218394123181287,0.0538494753434382
TNC,0.04134603313888036,0.08469796530944709,-0.014822334611298145,0.07396746895571385,0.030703766264765682,0.06013518243622091,0.18265113016737208,0.05650519922367072,0.010213408392203967,-0.07765215485191938,0.02927710164515023,0.025215394291006887,-0.1550933964450688,0.046188109325495295,-0.06651932514535148,-0.02988347231632652,-0.044925464490028544,0.08376324449699077
TNFSF9,0.061415394929035,-0.04232968076535045,0.001798189192527664,-0.024252956718377138,0.022651634715510315,-0.01223660010955557,-0.042445534030511586,-0.035846548079833014,-0.028475991663157365,0.01762210072447413,-0.02767219963855983,,,0.030755440487366732,-0.014992715317107502,0.04490701932655239,-0.060293334969434655,-0.05624238876938556
C4A,,,,0.05384246536121266,-0.017120594122492665,,,0.04321680653838796,,0.035256247708090764,-0.014337273591507237,,-0.02513763882795631,0.09943582837912217,,-0.015179421226961792,0.02967579145661407,
CNTN2,0.0030369396100762935,0.041167085327549494,-0.060342114335039485,0.011415582565110485,0.0012952388753546791,0.02251298363085413,-0.032362178388997916,-0.030299124911611672,-0.012653540119514126,0.01662688268155902,-0.02605324364208884,0.013959013461389825,-0.014314742538140132,0.05834235779064132,0.10287025373328895,0.04312947259972718,0.018372564271559904,-0.12754293551814513
F7,,,-0.020185150026372337,,,,0.0025856666076834213,,,-0.03518381811912397,,,,-0.04001916837027435,,-0.015021001506488083,,-0.028346448074472706
LUM,0.03499856874810791,-0.010204467976450192,0.027340228573882464,-0.021072016494790617,0.03787718373141845,-0.03650279254493572,0.18065981010817941,0.00391150957905881,0.019889373394266198,-0.09320870910940797,0.04549695368520139,0.13416531810444146,0.058393735551949225,0.04947525562542219,0.07553514432015689,-0.07539850038035964,-0.032551194706189265,-0.0390514650905134
IZUMO1,-0.020909469340649516,,,,,,,,,,,,,,,,,
BTC,,,0.05897368035687499,-0.02236511491896472,-0.0066798411110159045,0.044747775904883345,,,0.0013139501014403354,,,,,-0.028952461390199025,-0.04255366958265406,-0.01453611307679762,0.033587406118164916,0.06026395377079982
APOC1,0.009470802005414431,-0.02823990655609823,-0.007232530099335604,0.00632954704463393,-0.01114382243694385,-0.05898544984125496,0.17948722138714956,-0.02838913341669776,0.020796373022979056,0.07331025779464855,0.006937675339186323,0.03989504180618563,-0.15803841506182714,0.0479644975428556,0.0754067670128202,0.09734237076620028,0.06681307959858143,0.03502180755951666
PKM,-0.022972408159519883,0.05630265669688902,-0.020412788719602646,-0.04294799171584008,0.030509137595932784,-0.012840486561243048,0.05833510197191101,0.033126264172340755,-0.029975742300702348,-0.0037047731655291912,0.05253737229265668,0.00930955537212558,-0.11103044236801377,0.018193430334101056,-0.04534595913843225,-0.045591799903105294,-0.044365710367857435,0.07615801059070948
TNF,,-0.06693339493611701,0.04151729964129553,-0.03173513889992045,0.01135433658894461,-0.027496379476332985,0.017794984897265144,-0.007178821344885097,-0.024924397209452206,0.03494185195088342,0.03560049126170716,0.22036741215678596,-0.10101637632834441,-0.02810122132562508,-0.029129645625418425,,0.08792220433385828,0.052009514520913534
GNAS,-0.028688678765340037,-0.09369175319873876,-0.013532732672852123,-0.025533698678260205,-0.04902083395529105,-0.05113281680672889,-0.054447880689289824,-0.007615491579361302,-0.00809279443774824,-0.11614720734732831,-0.014227894653671542,0.07176453620333237,-0.10567562808481021,-0.0049038174708651875,-0.0331485807885149,-0.042808606334330326,-0.024318719929249454,-0.07076470720445777
BMP8B,0.10992106451396697,-0.07169934306263838,-0.04261802500833349,-0.00453316036640576,0.07218169983779874,-0.0042448542025796876,0.021933165296810397,0.004501155672066741,-0.016549543556501276,-0.01129309688194773,0.03946965994758962,0.18012209125257653,-0.017593329178745287,0.05568658645418853,-0.01785499960562222,0.0038960444582099175,-0.003548296330002636,0.009299290489069852
LIPH,,0.008860074427927774,-0.020690503007817215,,-0.021689545961415334,,,-0.01456200283264271,,,,,-0.009558493622970385,0.06527066819474456,-0.006765499191696425,-0.023854014771073698,0.10006997947633141,0.0012466514397585795
CCL28,,-0.022552774337896268,-0.02910376623148081,,,,,-0.02242308876325145,-0.019574615467123063,,0.013214909233774014,,-0.04787021674387902,,,,-0.02958339866657449,0.09633860447409454
PTPN11,-0.026171072276952017,-0.0555260803760836,-0.06386356515822364,-0.03492223450954738,-0.048018252995795534,-0.04322008838705181,0.014600939437388702,-0.02114615634187684,-0.014240769899993193,0.035388835711367445,-0.0013875141551473733,-0.03633049169600339,-0.03450232132936876,-0.1047767560773382,-0.013940456244838315,0.01119089227221456,-0.018857043744946806,-0.08218728462033716
ADAM12,-0.021935409493385984,0.021149425718629284,0.006968072838316238,0.001702689266568649,0.0350078802345081,0.022037743687266086,0.054631296649866094,0.029023948993047444,-0.003821293396443364,0.06726685548427006,0.11518700983304513,0.04967096447493148,-0.14131491319786083,0.016301594425707173,0.075141508612628,-0.04692794029689697,-0.007341895081160365,0.011032037361609808
EPO,,0.002290349437113493,0.03357700814109538,,0.031741494457519566,-0.02695152344829228,,0.05740550929182793,,-0.03199048508930525,0.13018704404248785,,,0.029806858786733958,0.10694860096298166,-0.01437107389508875,-0.031459485867120024,
EDN3,-0.01565886317158706,0.08289687383891593,-0.03604187553822015,0.011684194913991275,0.0175706581657043,0.011959650383927968,0.0005894898780253699,-0.02361421495841686,0.035814656890875464,,-0.016478485849669586,,,-0.014224789687409981,0.02499444903432805,0.040449178037380004,-0.019519721301133688,-0.009904190342530515
