,UKF243,UKF255,UKF260,UKF269,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL12,-0.04608264109744133,0.05266269371281621,-0.03620462052793426,0.04439032418588709,0.00046862161656837016,-0.013020172726236673,0.019652250670920333,-0.005625509112201556,0.10679459186881043,-0.03835333938003655,0.02157085720289063,0.055157281522602325,0.0055949517234241,0.00018131968366337842,0.040337915034871406,0.0137842105743843
GNRH1,0.01206704996323176,-0.0227203441175322,-0.038513467140762606,0.08313224613223828,-0.0282666434680784,-0.023744025096879527,-0.04087708095702074,-0.014514856914384753,0.005144607283642477,-0.009902445636174075,-0.003336391042847444,-0.014666012386471633,0.035914269322625335,0.018577141051400663,0.0328520781788486,0.011551575742822945
FGF8,,,,,,,,,,,0.017494238241964586,0.022680757201616164,,0.0016628897299404517,,
RIMS1,0.02739508957968341,-0.0265610581760166,0.017079696607217216,-0.03898958336850687,0.01053733289018137,-0.03270551334534176,,-0.032650993807631486,-0.058064811754661425,-0.043060890957085256,-0.020074110960980655,0.018338533619571887,0.0265419030179363,-0.014923831119743453,-0.041301361222231756,-0.08096229459935957
FGF14,0.03428703798554118,0.09849103472597633,-0.005395125545413811,0.05002827505248429,0.0012187523220483722,0.01427923730476918,,0.167298367663712,0.07965580453804666,0.05750937236268415,-0.04300658930423625,0.05582711590880808,-0.011122856104037262,-0.01181964302422818,0.05461211897157372,0.03119486763768498
IGF1,0.0019829550836706323,-0.033154959709966965,-0.034203200177256254,-0.013058059327650499,0.012193770250557625,-2.1283450163413544e-05,-0.013313939135841406,0.023491236421202454,-0.02038856660634279,-0.06497855765351108,0.06923666204534269,0.0023957819859196593,0.08793373823619806,0.05468747409816395,0.03883905694356853,0.04099865863670662
TNFSF10,-0.023195373137778166,-0.03222965429642949,0.02514949539639511,0.11908811234276878,0.003735829284605099,0.047737271520842686,0.020024037027348947,0.0037079039757239337,0.025994993906259464,0.008689955140323844,0.03154625485235112,0.053364061775774685,0.0014617509038257561,0.01190612241006868,0.03560450194494984,0.03409076792316623
GDF5,0.06583566752461656,,-0.014448101822893106,0.04350752378322329,-0.026004004630635714,-0.03095762947560531,0.018647217619240444,,,-0.002052486541520632,0.02782457237194111,0.06140088901172094,0.010199640368407946,-0.018026512675564366,0.022445833766237055,0.059113166958033266
CHAD,,-9.734680581712303e-05,-0.029801685512946763,,0.004603371205852545,,,,,,-0.00661555758806795,0.03740897904821,-0.020709236072707558,-0.02989430436585308,,
RGMA,0.09322270026989128,0.03864965786539169,-0.005000300013888048,0.12741330507693002,0.05912623737352463,-0.02566888576689764,-0.01850395482659162,-0.00047297006803152304,0.017883274331135783,0.15060398144773346,0.015190648962046496,0.048488642242594304,0.054120759955857065,-0.02305492122531448,0.08413057290308112,0.09703325439883856
CLEC3A,,,,,-0.0023092170536958,,,,,,,,,,,
WNT16,-0.00473809388391375,0.08562834330847795,-0.018336466446085047,0.11642229208310743,0.02463398051536269,-0.0320563735819258,0.04849225406386975,,,,,,-0.01710803431254774,0.019202554464006195,0.011296475517791102,0.06904203034122207
CX3CL1,0.05308954093893848,-0.006022173803890353,-0.0016755666295608343,0.007698704810830467,0.004698753402125446,0.02228450771005776,0.020350872765827466,0.02875578735388456,0.007830661337724809,0.09107144137983608,0.001501499733490066,-0.025121289359610152,0.055894650182944663,0.09512402849467086,0.07505622360384687,-0.05248208384405376
FGF1,0.07295889318933305,0.02086640613061949,-0.015982513084386463,0.03272242478797748,0.013250580258162723,0.018569276271262435,0.06003108824678738,-0.051060165027641186,0.030378365652810945,-0.1053543837835663,-0.0023892330509331632,-0.02581508632206323,0.0325335006072544,-0.009791800964488654,-0.07682565458428837,-0.1493882450021018
ALOX5AP,-0.010776399737090856,-0.06403860844415231,0.05257201674127471,0.10954067098619455,-0.06444814822288837,0.0006693755942830626,-0.026342066796755582,0.04019812552206059,0.03393822369121937,-0.01725713671224896,0.11782938947432299,0.015469014161487937,-0.008980858373507726,0.007107258484945219,-0.045620109910607234,-0.00527973570669353
IL1RN,-0.07033791543550973,-0.040378871741939736,0.001855469103887122,0.010500362586667346,,0.1037354498304431,-0.007071512537464186,,-0.07812345790511922,0.05885082485568878,0.09787783775969237,-0.024356441386862927,,-0.014665556625571776,-0.02732897119783993,0.06813906595717549
PCSK9,,,,,,,-0.03230404997022535,,,,-0.019451729603688704,-0.005987865175051574,,-0.018564345470197113,,
NPW,0.016267358640547618,0.02973831249942748,-0.033318085472029066,,,,-0.024180978687673285,-0.029839500774561385,-0.023272348799277216,0.06578225649277016,0.014399939819459672,-0.024530949789979856,-0.019106800582348663,0.0053346275558312575,0.025970866654021353,0.03667671103843616
CXCL9,0.06438552432758694,,0.03390596204447063,-0.02753003116676689,-0.026004000380988282,-0.021377256442854122,0.029483354713017492,-0.03702135763232148,0.1024113234113107,0.05170127068384838,,,-0.022412611703636738,,0.10438970777332816,-0.010544305965931184
ANGPTL4,-0.08657309815852884,-0.0423708787884968,0.023963718456548672,0.05498222163194104,0.008798359705942563,-0.008123447469447426,-0.085428031896189,-0.0034484432192243264,-0.13166976679888834,0.05418075617965244,0.05948334905586015,-0.0006082445028799067,0.05139025884014826,0.017439877409891478,0.03144947490498556,0.04969112747909923
CCL11,,,,,,,-0.024382946330518664,,,,,,,,,
UCN2,,-0.033154956493291615,,-0.024120750651185772,,,-0.02152933161733375,,,,-0.007870472635426392,-0.02974417207230859,,-0.020977618042275263,,
OBP2A,,,,,,,-0.019504336654468674,-0.02803891525193949,,,,,,,0.013796982593586263,
COL4A3,-0.02669902158862942,0.12450011506021003,-0.023401617750983997,,-0.005359560731086291,,,,,,,-0.01844159451236884,0.0023413730695416263,-0.0021568054184992855,0.02581457311190651,0.16603142734411525
NRG3,-0.0049717230586419844,-0.020943949986913964,0.02597500883929408,-0.08416127388999199,-0.029487446833722297,0.013017257245232353,,0.0012442723959027264,-0.051250904033289094,-0.013342089684268909,-0.01597479289594301,0.03145778168800192,0.02065348335786089,0.011833124151847162,0.03105666928756479,0.03356953188560859
IL23A,0.008234146453003448,0.04474383400948873,-0.022465991255658006,0.07288445662985212,,,,0.09331357569573306,-0.06345183866267687,,-0.01945172281811023,-0.029930123068676588,,,0.04823212825487354,-0.011575340636668187
COLQ,0.03505055646512441,0.029211488924254538,0.02211614636963648,-0.02678093169376733,0.04906780724474898,0.04970428470536912,-0.048316307941775646,0.013810830802488757,-0.07631297551789973,0.07499792409034466,-0.024692025625927677,-0.0004205021372468096,0.003916326611711422,-0.022419262533799323,0.008263381982679377,0.030438917943816556
SCGB1A1,,,,,,,,,,,,-0.01517576412187259,,-0.02147906283806139,,
TNFSF12,-0.03348502519916276,-0.001683524304695964,0.013101472507084797,0.11423145315661735,-0.01777192141158292,0.04058733664070492,0.012936957212284135,0.04589572311949973,0.07969736337996146,0.046558929594824626,0.012629813543054234,0.030023449813281047,0.047971464311307256,0.020083262333121205,0.03157544814554473,-0.051731780927255916
DKK2,-0.026556439420835673,,-0.0017663717634638554,-0.042957571965588394,-0.0178935192713506,-0.023939501722854962,0.02350700298293069,,,-0.03430445899487742,0.07321497697219893,,,0.006870563924356108,-0.03845093042763142,0.0024650284307519265
FYN,0.10611180945561462,-0.05987924295033821,0.002380962263015082,0.07830326657619312,0.05027412349685592,0.016747069002349808,0.012192174066957493,0.009451759763264117,-0.02108166269710374,0.024205638984640798,-0.058128103705733056,0.02127710444084978,0.03591277476472056,0.011809380423437188,0.04814826457776846,-0.00048502321351233597
ACE,0.019691405680933534,-0.031769271919805206,0.010180052066317658,0.103915104222856,0.014952712634704995,-0.00841157978345863,-0.0009599007963126157,-0.01898151186774165,0.01779161745962925,0.09531891970777943,0.02403911939719508,-0.026169616007067253,0.00422894004880547,0.05034027923889654,0.06738390224344332,-0.01820390370803504
IL18,-0.020602028946448567,-0.06200723690228604,-0.0037865057730817613,0.15288578986000337,0.035485847509590884,-0.08779677587692784,0.0019731187851801044,0.06684787765123228,0.08034460946644438,0.03617620528181933,0.010057228755558738,0.039472428011989844,0.0022993092149692653,0.011150429205905322,0.01382638318496843,0.027575316926011218
PPBP,,,0.13461412278422996,,,,-0.01822758889373788,,,,-0.0238167639476088,0.04747595169336184,-0.021997895452271838,,,0.007635948013826096
CCL27,-0.016727253755390588,-0.030505896603032927,0.07995843762479736,-0.02479014233023072,-0.018432899295212857,-0.026172089039636706,,0.0933133651692376,0.01775043141424861,-1.527143130324499e-06,0.04572074268081175,0.015532033811868089,0.01864055143789898,-0.03628074860227696,0.0781512370537954,0.1131395179013912
SERPING1,0.004890171517970282,-0.05440473479026934,0.046710119206124195,0.1162591836755248,0.032035529743656234,-0.017478321875608556,-0.01707556221004561,-0.04072193946876327,0.05619791178127163,0.012928487756281956,0.04093570118207166,0.06815365973248351,0.04530603863133977,-0.015576931649681228,0.0077143586219672045,0.09460115726932027
AZGP1,-0.0944395597104952,-0.05384293550877734,0.025497542977309193,0.007303228682104667,0.03936078259700084,-0.055576373799131565,,0.04688609965315628,,-0.03734790063821761,-0.020432215098040094,0.020365990921447398,-0.01868110510161047,0.042259475591019766,0.08522232011025618,0.006885971586568281
INHA,0.020077721911693554,0.01046922795969553,0.026637668925229133,0.03563042209774828,0.04377032208577192,-0.02092486521910639,0.0649300323432448,,-0.003778520547657944,0.09327044659007883,-0.01870493906884559,0.06913177206613827,-0.01910680046909813,-0.02918654521754107,-0.008142020554554655,0.06266704050610103
SEMA3G,0.12147909919950789,,0.04849971410859698,0.015297373222024027,0.0638225596256301,-0.029593303051200844,-0.026883166506676735,-0.027808987629059867,-0.05545584782222169,-0.0378368261822636,,,-0.017627490159702535,0.01937532704047032,-0.04764343924566786,0.008771330161050845
OXT,,,,,,,,,,,,,,-0.01798647804389476,,
COL6A1,-0.03475778289528325,0.007876284686049133,0.050802752163100824,0.12492135836784901,0.01875635905123081,0.02584507323998077,-0.015881431449110753,0.025416283001410536,-0.00036762744391943494,0.0878412101606713,0.05226103695153557,-0.03132966825011955,0.006517711824705235,0.07981048948818584,-0.0012533026996405935,0.08789789617594772
FGF17,0.14611598198467193,-0.028070110811977838,0.011075162307352712,0.06263373322814735,0.05543803769585343,-0.03770942572157214,-0.0025480770080245478,,,,0.033166289508355234,0.04165413113306119,,0.01836326952642736,0.010037663992931807,0.012906298144559661
TNFSF8,-0.02511636581593099,,-0.019187004786103627,0.0608210566195753,,,,-0.03155172016273743,,,0.007702135518816662,-0.025528576213374028,-0.017108040963634972,0.08115862014391283,0.06957292830585828,0.06272446435183945
FGF20,,,-0.03925045070346872,-0.003810210798728918,0.0018050703371896167,0.033765374089654875,,-0.022264436438319143,-0.035132639089289486,-0.033752797233992354,-0.028102057585338402,0.004021535158063776,0.028698761051852845,0.0025165521264436078,0.008028891173936726,-0.035096954947850825
ICAM3,0.012935162358540067,-0.01575442339270629,-0.036877266509324526,0.10197123660928645,-0.02852499517509504,0.022208269553307913,0.02906451950929182,0.041927233654253084,0.06156928297341306,0.10820088859854667,0.04513549285311821,-0.014776869873558418,-0.001436470014598717,0.050787152575506825,0.07891463251975156,0.017631345531357492
LAMA4,-0.024870009195879037,0.022301080980311604,0.013728448210279721,0.12164703746108749,-0.047509409898176196,0.017746431109813922,-0.0042964454189823925,0.002427465858996352,-0.02665384212311764,0.07157203110054484,-0.02723520707448501,0.044628913809309015,0.028125258824387676,0.051926986183291016,0.0608724597634351,0.10716581999499616
INHBE,-0.024588849852258943,,,,,,0.008585709080867145,,,,,,,,,
DLL4,0.021689910868603505,0.09470694253327239,-0.048357348271136774,0.10552006375141997,-0.025811281125346457,0.006431292273998296,0.04948417751087587,0.04845811005755134,0.023870413839623784,0.03425436466235942,-0.009036582243519027,-0.0001652924424418778,0.03764590163655259,0.0259148848625023,0.11206576271208078,0.049486807486801745
SEMA3A,-0.002670744587668559,-0.020242190244235927,0.04756761364079047,0.12734714108430606,0.004632934985582419,-0.03638989947272585,0.020611772354202355,0.08544557886932633,,,0.05172485849072045,-0.01788112756589576,0.003954404048290452,0.09234365638149954,-0.033000743810638965,0.09238146297190275
RLN2,,-0.021485099141712947,0.008556109166299872,-0.015096846519856377,0.04719200770609872,0.029854543454827066,,,,,0.006620784839760949,,-0.028486033083840387,0.05180370332684921,-0.00569250410321856,-0.014053224649159835
C5,0.010599386632410767,-0.03998509869216883,-0.004325518038862881,0.05808543744884462,0.06314749667944247,0.09771067942899249,0.01854270112597667,-0.038356125504555735,0.04780571542708748,0.09858812089528333,-0.0236952291728631,0.025635351634428517,0.01648443998548499,0.01856398628579637,0.040830000366312416,0.11336651891808615
COMP,,,,,,,0.013647810677227252,,,,,,-0.020487337798349357,,-0.013689798716906735,
EDN2,0.03448682047524893,,-0.009992262879168424,-0.03111081555661868,,,0.06098643936784843,,,,,,,,,
C1QA,-0.02848875316921882,-0.1526011307127904,-0.0002748275332716592,0.11312743674206856,-0.019125999781627035,0.015881635073654726,0.05974817635819599,0.06950896700181046,0.13843039970288215,-0.03754329312294187,0.03755324045830357,0.049769692810354496,-0.04500484577204178,0.06745749742813344,-0.10581183370228979,-0.0029688872733480694
UTS2B,-0.027009555504364558,,0.04962932864193748,,0.022522534271529157,,,,-0.030710078375283494,,,,,,-0.03816242358169149,
COL9A3,0.08457566404942918,0.01917712536546284,-0.0036776102740766897,0.08999426270927474,-0.026095292790399047,-0.0455341483235072,-0.029056685200867037,0.0840989099109166,0.07718923891136167,-0.03564802192271374,0.04911493447765679,0.05798284485604593,0.0407541914480849,0.019261291939202063,0.06754571750914763,0.08903216098499611
DLK1,,,-0.017139970967154923,,,,0.020595026849498325,0.08891208342540234,,,,,,,,0.005880466916116645
HGF,0.05780485592642702,0.018979762326015434,-0.005402682907096648,-0.03832597449233663,-0.007750619451959051,-0.050834116954060746,-0.0038144915578303515,-0.015902008979548975,-0.06964704081504017,0.02046996407492947,0.00021404491453836888,0.06236529218707691,-0.02582313824827629,0.03804985471404485,0.04735265565782825,-0.056060278818856765
GIP,,,,,,,0.05085071797439566,,,,,,,,,
P4HB,-0.06141833054261659,-0.06273913421722814,-2.0657617284833717e-05,0.07474062421406433,-0.025763439442051613,0.03702699349018104,-0.0088802838116538,0.03324366805584329,-0.0047351784162717485,0.033276451828398106,0.05632426887401091,-0.05894238483668726,0.016897795927167406,0.05881718913266915,0.015472832396822232,0.017647688873315873
ADCYAP1,,-0.02991284900501853,-0.03463760367797938,0.04560854920054868,0.03380841783046386,0.02415279003493729,,-0.016580873197207104,-0.034082700183779346,-0.019663870134573175,0.04655335996037192,0.09135948394261917,-0.0344943293527039,-0.017325600264101206,0.0016401806066286293,-0.03798838776832746
GREM1,-0.027009538758363448,,-0.04195528942813363,0.036531291483826916,-0.006729857783187614,-0.03950707602682512,0.009674793066992348,0.023750188271696827,0.009550196679029767,-0.052528466776862126,-0.06649531245160652,0.00889642330478062,0.0016198715073195674,-0.0014161685015284427,0.0772348557801687,-0.08654482055651712
EGF,0.06653608310922524,,0.021505688647376783,0.13347026205316748,-0.032081573401997444,-0.030733875720192132,-0.02478238479658042,-0.023376358241855258,0.05644674801226079,-0.019318872997580443,0.017478079801073635,-0.022250835143466718,0.047058358692683426,-0.02641174279665462,0.0271989562230551,0.11874754855070054
VEGFB,-0.07981961325033189,0.04380933580959051,-0.022919564781851268,0.0767703897107999,0.010351167439237374,0.030053485558428808,-0.03328929179165869,0.02202681351803047,-0.006933307503565644,0.0033247682527246746,-0.02505526511973208,-0.048577667028801896,-0.010855307682234814,0.07679361513694098,-0.01324367391456371,0.00728237860208557
FARP2,0.027713206493875497,-0.0057009853793745955,0.046919329346115514,0.10814241750133169,-0.0017347022028716518,0.06309707570967249,0.012840466686850889,0.009274473505110643,0.08122383334372314,0.025810090721045436,-0.021961956390463926,0.022380461793051688,-0.027811759692817756,0.002234881012625642,0.04417454339867154,0.04568441740418435
BMP3,,,,,-0.009227328599506757,-0.023460216616192384,,,,,,,,,,
IHH,,,,,-0.010617165693774633,,,,,,-0.02339265055497829,-0.027142330191519577,,-0.020722615433195746,,
LAMA2,0.0014328840167889638,0.020315888564678485,-0.013019233042832637,0.09523748112999553,-0.017961047070000992,0.059149389950502965,-0.04210542226768325,0.04782036321850791,0.059553744794678204,0.010072190176555779,-0.005432688516878619,0.05548510152728614,0.023763481098330368,0.03951584101485096,0.009173256894199743,0.04296789877319749
SERPINC1,,,,,,,,,,,,0.09010828226875668,,-0.002370760068177699,,
NRG1,0.04128805936480348,0.006987898720013624,0.07127407560365165,-0.0501355218156143,0.04132546729163673,-0.003770531361082552,-0.04927978796029371,-0.023011153455911083,0.14871802997522415,0.04746530252285034,0.01084461028188594,0.02951379282970153,,-0.01759408194271597,0.05448614460733361,0.1403826518392941
SPINK1,-0.021540020562211753,-0.0035552915952189153,-0.03431178340912222,,,,-0.032304041090949094,,,0.001468550625291406,-0.023473143345673474,-0.0031144782448963076,,-0.025155143252974733,0.01957290168195417,-0.014080019608716882
EFEMP2,0.1010446084901845,-0.004705569874386108,0.0138643359448532,0.0921211629998241,0.04373285892714738,-0.0429981794428655,-0.05388594224729808,0.0827239822063595,0.08734881198861671,-0.015630975851838258,0.059499442798956366,0.021557261395169232,-0.02504923071442892,0.028815949209824204,-0.0011406289606641301,0.06274143628814303
SELPLG,-0.002614209240355849,0.054264455653231514,0.01917667244488753,-0.013330385004878103,-0.007024535613810651,-0.0352553710654207,-0.02365286937934395,0.006727085815985107,-0.0005159863098981213,0.09695352158782954,0.003205945119940692,0.012486065774249247,0.013465962377132604,-0.019941398920693174,-0.001185262939426984,0.03866750023179087
GDF6,-0.03167287264982351,0.015350124346053358,,0.0899683752998778,,,,,,,0.04666358069507687,-0.03152062042711938,,-0.01648728501215385,,
HLA-E,0.02525233379094118,-0.10298101209944643,0.00861029255648827,0.08971581299058157,-0.019985413504756112,0.010443613373867818,-0.026855423195748632,0.048832995218308396,0.01588964867036245,0.04152245094234995,-0.03415437734324217,0.013297997720633127,0.021711656169853807,0.006736012196672499,-0.05028843441738016,-0.06148462151690574
PTN,0.09891780312880051,0.03501605917660491,0.040295894176561174,0.15365275517053287,0.0036209358228766106,0.05515599807115303,0.012466363899379853,0.11191586446989404,0.034764295246761286,0.11321541697484325,0.09696730443687605,0.06868609251138848,-0.0048992192565304364,0.013956451942197658,0.11603377611349845,0.18473243661635272
CD274,-0.03013675973682866,0.05167086880158601,0.05447949052880463,0.052164015468811636,0.1147302920805762,0.029681877780550408,-8.903815888826279e-05,0.07038631629751103,-0.021802648508762793,-0.041070174464962424,0.07120583702713944,0.09403920624732272,-0.04662830581376349,-0.024623209243273603,0.04266185719233209,0.09481805744010652
FGF10,,,,,0.0007789775552295182,,,,,,,,,,,
CD14,-0.022783602462545655,-0.11227003540034355,0.04020645389622625,0.05060878978459068,0.02930421385227922,0.017448553161989788,-0.015946996118176675,0.023973832764161443,0.01915887230353787,0.022638585113430764,0.07735046437740131,0.0657457304533341,0.03317413054348526,0.08665229679475496,-0.1084329197536347,0.041958835975034095
SFTPD,-0.03433757929922756,,-0.021547499646750998,,-0.023069857253461182,,,-0.029545988574868395,0.00020062590796574836,0.0026000854237480087,-0.026284059697551473,-0.025626854588556312,0.12610100955735404,0.07815022084832643,0.14767614529709513,-0.011784434085855824
SLIT1,0.0841034713220819,0.0010160818533416509,0.037113817841801636,0.027391220251030548,0.025708067108821425,0.002714534871754218,0.02912038497385817,0.03437276772786574,0.029324112896015147,0.13741513773205558,0.04178760865002951,0.0039059257097015616,0.0002778816603629983,0.0567659335127268,0.009876271538910575,-0.03923476313423942
CNTF,,,0.018859873187826885,-0.03058505678882883,-0.020930029255781232,0.03780838801162414,,,,,,,-0.01762749711562175,0.05106986778676801,,
BST1,-0.006353204272527939,0.011686583044658402,0.01631191729855092,0.10193205732614458,0.004038211862492339,0.06106954644753673,-0.013285942243450734,0.17428013578966728,-0.06166924137129796,0.04096147115180328,0.025375702913409626,0.048353344852600226,0.020822897205004673,0.02606551874487176,0.06814191725233988,0.10957154503480179
AGTRAP,0.04304670425619405,0.02737787725456846,0.010805543120505199,0.07129285922293589,-0.014707370113212076,0.024748605952656436,-0.02057485698838758,-0.009607083008129217,0.09106735933376423,0.12324290629448557,0.05893413044611768,0.049901175805603486,-0.0295399094913124,0.0051377078085220115,0.06989709595926501,0.03509080231824342
LAMC1,0.08606220325094133,-0.053607268502774766,0.048110853592987224,0.12965099134957664,0.03334893624386384,0.10090638936518562,0.020764935186167927,0.01091687061948068,0.006096176206825895,0.07719308607732299,0.02499647339712745,-0.02821168283842244,-0.03876507215480082,0.05159600260534707,0.027010635552097657,0.050192892035517994
COL6A3,-0.0198277770198373,-0.06377549205117657,-0.019821427872563125,0.01978979686281821,0.000854194932332137,-0.04124510863487072,0.02887206517885598,0.04482035332221164,0.0067520500307453706,-0.05766649184769765,0.013786264852521695,0.02292836023833377,-0.0032862023189572276,0.08767669226716263,0.0053137530350265945,0.12705478221753655
FN1,-0.10400880149290549,-0.041210442511850846,0.04939921990426397,0.11170195369456451,0.03336189788151493,0.057892180910461576,0.0011070671714696284,0.010492901663867746,0.005923255562764615,0.052347124155198085,-0.012862196459361177,-0.0489866621371742,0.057853167436505995,0.04715467548333878,-0.002078890902354105,-0.023586208055918583
MIF,-0.07684725705808683,0.05611601877393931,-0.03425594750258644,-0.027251729141120243,0.012188731957580301,0.10407421988796405,-0.007207733706746222,0.006125241796871202,-0.05580885966361931,0.06606960849732886,0.054207133420028336,-0.036224346377080066,-0.015436281179116757,0.0011695764056668372,0.0923638198918789,0.030873082083745
JAG1,0.08918858162477357,-0.0711548506729828,0.03907380126486888,0.13911120536422672,0.024177345973270835,0.06854989838345289,0.04455516883928166,0.03231760728476622,-0.01862775017406717,0.0495226572463857,0.037312328331109035,0.057312504592050326,-0.02007032992097323,0.03837100635337242,0.0527298684630368,-0.025874336626269003
NID2,0.08082320754630734,0.049172191988560786,-0.010086773557450886,0.08826159372409753,-0.030855711446152786,-0.04770867639353199,0.09133955310382762,0.018053443935105384,-0.11992784630522388,0.002786698797444397,-0.035905385618171595,0.010235842598690188,0.035778178491884485,0.08851581173736078,0.06252252408387868,0.03651074828459444
EFNB1,0.09173336365258489,-0.02286204258676893,0.01837939384119476,0.07482968353618968,0.007669551884408619,0.048034926254853144,-0.022233846267438382,0.06625250722393233,0.08426208045348908,0.028178946117464458,-0.0490338509701061,0.021081227256810425,-0.08102441771375574,0.00606380196853114,0.06633768921329201,0.06308531805998842
COL4A2,0.03737006020944591,-0.0044585463968001325,0.02374644398791915,0.12547248033819486,0.02084690550710518,0.038556889948814795,-0.004874743303642035,-0.006577125989840401,-0.0393639784140461,0.03753412790377952,-0.056564139902268225,-0.03419734063675477,0.0032506285371680555,0.05680796271003582,0.02496908229775046,0.0013966785654398572
SPP1,-0.11152846781190659,-0.19301383052784413,0.02614919996554541,0.09466335675152379,-0.0014100815843923235,0.019541916845492408,0.02184856181285867,0.04489703233818439,-0.09172947669167082,-0.07472035902533342,0.10564341107240871,0.0018600361780770954,-0.048274208248897804,0.05705294641471306,-0.016629124754633802,0.02176632380141903
PODXL2,0.031586605615615534,-3.378168783896503e-05,0.06330573090245584,0.027773924252553615,0.0572183465942372,-0.02571029251767735,-0.0171416088897569,-0.026756259627062278,0.047607970763293934,0.08971353714123838,-0.058070262404635406,0.024834094977651412,-0.060850149381864616,-0.033420555546043694,0.06671626092002657,0.02479507961499693
IFNE,,,,,-0.023384215553699912,,,,,,,,,,,
FGF9,-0.01359127393906633,-0.024738184336631747,0.03422324119045237,-0.04764251233177221,0.023044733030724657,0.1461872302104758,,,,,0.033495116698088634,0.012115458377194698,,-0.010125695052515645,0.025571154033575034,-0.016219472173095568
ITIH2,-0.0018013059027909893,,-0.02924239522790917,0.009605678685379914,0.06204806286474163,-0.03052318169499204,,,0.03534629616211112,-0.011329158781602726,0.05166698227073795,0.001373584308789281,0.028004208954281896,0.07876907241279654,-0.06750945587912806,0.21446396015242675
ADAM10,-0.05707368908736083,-0.03651281966966863,-0.04261029939042018,0.07501200317857039,-0.020938252949411637,0.07232767807809078,-0.024501323459423234,0.024244645027175733,0.07229422366032084,-0.010018966919234373,0.004095216785829563,-0.02309395163611388,0.03873855186956714,-0.050682993737568675,0.01961057823410365,0.039022692875355404
CFH,0.06810181724913113,-0.045930886465918065,0.036808290318804254,0.06027786925034046,0.04923894215154803,0.06305726869847965,0.03733812231410059,0.044657042365799766,0.045659126573830124,0.14021290534645192,-0.01326983352809306,0.03240360338393984,-0.03224380949448275,0.07709017940162718,-0.01675845989775391,0.07543166998037767
COL4A5,0.053158415407989566,-0.01785625422241849,0.045221923009062054,0.056259360793915275,-0.022757204463565453,-0.008617295409840908,-0.00685968433531475,0.07645166251680043,0.01964900309730021,0.026187216518214207,0.046891261320570775,0.05116186121801025,-0.007392746732773287,0.005050793739908893,0.05987869896523387,0.0799878269699743
LTBP3,-0.019236948976764905,-0.011329457768309546,-0.01702293791741244,0.0458324252868366,-0.04425569813221585,-0.039872997677304615,-0.022450174781178042,-0.051894806081807146,-0.014738439267558629,0.04440055737238215,-0.04243709153065821,-0.008041049207286325,-0.05453957714515385,0.022841439774501076,0.02340298931464833,0.029538338316521397
GNB3,-0.03462451941484028,0.04363408987551612,-0.04361161175665843,0.055533126486599395,0.006400832729108995,0.008119904676183995,-0.018982055998621468,0.0523167469629958,-0.04372682634869578,0.10161217244269402,0.026665862811694217,0.020500936184137442,0.03934580833818693,0.007090422503563354,0.010146698300927232,0.1288066062600549
COL6A2,-0.05689463954965287,-0.021198972667711796,-0.024792404695109464,0.027175116124644048,-0.002541557241395351,0.03328539875214619,0.015956124251146776,0.011851022929556634,-0.02395593603552931,0.07604871498762762,0.025193800149637655,-0.03988242818748847,-0.053396530973595896,0.08214769413385979,0.03004719997032661,0.07788065062765975
GDF9,0.061943774888554855,0.1049487809403597,0.03208760663528236,0.11432866164910127,0.05725322619018331,,-0.02651234753970547,0.1957139395061511,-0.0622842590344209,0.05712145580081114,0.0745173324421417,0.058560958620914344,-0.02587866749633737,0.029695965379333365,0.0014047530058884559,0.10045209643647944
NCAM1,0.12624661746721813,-0.06268346666758047,0.03774372626556572,-0.015083474735549203,-0.019084843325691075,-0.0196120985283213,0.05831630595988771,-0.07152383980440816,-0.04931481062048985,-0.024668278928507537,-0.052708043639764494,0.011074416328504255,0.006053395084001511,-0.02782316732241314,0.019526134238051843,-0.11884410826884054
APOC2,0.03868108081801081,0.01631345479945164,0.06370148535438934,0.03946577161698892,-0.031095992874003955,0.026674263674682282,-0.004995976470097029,-0.025882003747189318,0.012924395979753159,0.08251285747195514,0.07557697251284444,0.0363545421145314,-0.038666429533931825,0.05097445373819135,0.040747646566138315,0.12221308872022808
BST2,0.03752518898707079,-0.08134492118015199,-0.003171725351226365,0.14336015816789308,-0.014698079597291015,0.0642879884341219,0.022833377279006032,0.05135152910821608,0.12225159171312472,0.09155036132165253,0.0025384598111278254,0.014223803108161426,-0.026575390532338455,-0.010364563997425073,0.05793287617506794,0.09687060109153026
COL5A1,-0.11768778010860921,-0.015422227305394838,0.009270607830981659,0.0033504542107990966,0.03607419281549949,0.02663039135696696,0.03435808567826554,0.015978893768997644,0.009855742312784467,0.07445368792306868,0.02596844456903277,0.005410960624401286,0.05585770354347879,0.09845533579208261,-0.0073250847604127735,0.012218402167203619
CALM3,0.10155969539915653,-0.030030098358559288,-0.012676326201462432,-0.07654815293926942,0.040741536427966456,0.00886296658713079,-0.040046586415833356,-0.05567649619969454,0.14199179679667184,0.00046134532229392093,0.03565178224016535,0.00837407440459856,-0.007776015411205579,0.035188733229614806,-0.0015234602161001076,-0.09516763547924947
