,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916inf
DKK3,-0.06757157555865063,-0.0003341483492706866,-0.004582849263588782,-0.06325908822709791,0.0017318798010500895,0.044032813260042616,-0.001903270587459475,0.009054140862206682,-0.037727908469159875,0.04411568480001525,0.0543175073056628,0.06323321960840174,-0.010650796594191785,-0.05356962896235684,0.16616228837094044,0.03654943227900932
COL16A1,-0.06523906205193376,0.06146410922320793,0.02288815506696404,0.04568502139514358,-0.032475249417995816,0.018821778842987632,-0.012151030630104115,0.006273898583590499,0.06029754849224241,-0.0851672400109144,0.04221145687606197,-0.023298795422618875,-0.07778109543280662,-0.042981075890658985,0.0014920943385984776,0.01884255538027341
TPH1,-0.05002075232463317,-0.03475029399952814,-0.013931311498064107,,-0.009953939365174212,-0.017823164230042553,-0.02193640748658313,,0.006127985721601393,0.0013609221645009988,,-0.026606469999057067,0.07768310235030958,-0.020067353562153972,,0.037430740463373975
TNC,-0.016683226740693176,0.03240967819443179,-0.023643126253865193,-0.01897705534774367,0.05823751901077298,0.002066642481767451,0.024994687811290172,0.01348315669966024,0.07064890636470203,-0.01890561319077813,0.011562805559205172,-0.009957704797309225,0.0194786676615679,-0.09264877978393858,0.05466414710492082,-0.005719454634911627
TNFSF9,-0.02685031306351705,-0.023332588366510552,-0.024772892222176275,-0.02356140092335142,-0.00045211467521535253,-0.03387437872741675,-0.00933235744823383,0.026299829646680532,-0.03903468172797336,0.09476960484373227,0.00536472621184955,0.0716832950493576,-0.02683481997129492,0.08080481622727223,0.02316009304261173,-0.07319770815928756
C4A,,,,0.08237903974823928,0.01709907902568061,,-0.011243783034103408,,-0.020224301602374848,,,-0.020775768857339474,,-0.05416828526832657,0.14351184245421691,
CNTN2,0.0645830337272125,-0.07083977739275385,0.01376384383734435,0.07653356044770986,0.001620215640550194,0.017593267938974044,0.017199471363759204,-0.004996003077763102,0.0484923218393288,-0.028788086262535602,-0.007058395817461079,0.014798564098265639,0.036993834241472,0.07152101390577201,0.08193530947082409,0.08690106880360772
F7,,,-0.013591044321913425,,,,,,,,,0.03866181490149591,,,,
LUM,-0.038026503629065254,0.06402662798748783,-0.01452774738253339,0.017615406063848982,-0.04620884835895855,-0.0016133646071837707,0.02647190297416014,0.027947496988949848,0.011777351555552967,0.07943841732970106,0.04911642769354479,0.02774180454396749,-0.015246657689988926,0.020481404666736022,-0.030939777822466735,
IZUMO1,0.10802026254099492,,,,,,,,,,,,,,,
BTC,,,-0.012330318324601448,0.010823194772925069,0.004826652912840645,0.007996888058573584,,0.03302555637147584,,-0.031875441212182595,,0.004000087123870496,-0.009132842468380238,-0.02434923158595646,,
APOC1,0.06244698833595455,-0.018605361999625303,0.010295361450004894,-0.00272509272748664,0.0005740004228217719,0.03359018147621731,-0.02698969780202334,0.01827232320050653,0.02309828619186533,-0.0394182327742914,-0.015204585749452283,0.0277405850907681,0.059741352361870184,-0.035748284382747755,0.050813939255413186,-0.032697214058304336
PKM,0.007868162203276593,-0.1032434278781109,-0.019681271782887075,-0.05984405307840413,0.03005824933613182,-0.01909405096768604,0.027636814289240995,0.023103789850203928,0.051941855203309316,-0.09122683343375143,0.028247149230069706,-0.0046512900811012834,-0.01816477926023586,-0.029969307672290987,0.05422216093943306,-0.06458717056383043
TNF,,0.018261629440629985,0.0031160629098129873,-0.022032233638892694,-0.0073941193036733245,-0.038505609628809494,-0.025651887218493402,-0.02093646983637831,0.11300625754434036,-0.06278082307946695,0.02331413192794489,0.0276584640682634,-0.017496420597297453,,,0.12244723855202584
GNAS,-0.03424906913863456,-0.061367540363887654,-0.023300973974771124,-0.023477710257189876,0.037322129763238926,0.061005134099601066,-0.04362637862327148,0.014733711838433002,0.04632392743424186,-0.03063948508312255,-0.06721168908179309,-0.042129894752133454,-0.02909578672297928,-0.0636914015511262,-0.07424343710686163,-0.09755180297806149
BMP8B,0.02163676378547843,0.004712977268737716,-0.03881939747093158,0.044678223497699725,0.02469308697034388,0.0005841779234562959,-0.018867950296114825,-0.013901600771517043,0.028591871038221806,0.001644577787029924,-0.023714892363660395,0.02223661524801743,0.0041592272702254745,0.01926064351606333,-0.014033621843026015,-0.06373248612812242
LIPH,,-0.035699065744934325,-0.013931308068284139,,-0.00750176675237202,,-0.009065562799080747,,,,,-0.01866117027862982,-0.019507003726676415,,,
CCL28,,-0.004545113234003105,-0.019596117753391356,,,,-0.013959475332400205,-0.01644265828546124,0.05421232715349198,,,,,0.07366146355216147,,
PTPN11,-0.035737275911780345,-0.011312186062063486,-0.007339531966694487,-0.00267889961058448,-0.0036218942093030233,-0.017882452932118417,0.057925409675245065,-0.04592866320851605,0.018872361113644025,0.06577657148521102,-0.039735809729264916,0.016608210078779957,0.007227027263409842,0.058515933327819986,0.06958971085043274,-0.0004306412757613336
ADAM12,0.01593223888989854,0.03476076284796191,-0.002621741472380821,0.02682605680794528,-0.004919318786875905,-0.02389969539565097,0.021187521631505914,-0.015890807067823774,0.058713217701756866,-0.016061289340879397,0.028593834501272435,0.03548008552967734,-0.06183673577942397,0.008704515620826163,-0.005752525673600969,
EPO,,-0.02116153441920321,-0.018719148475656415,,-0.035357825044185984,-0.019125159830156228,-0.009484824353784277,,0.036729115251983906,-0.04291495627450264,0.013813547770720426,-0.020266507505156073,0.06180860353365487,,,
EDN3,0.037276036028702435,0.10946700121441304,-0.01044526732301118,0.08562935710475496,0.023795332977791996,0.0547100473141971,-0.01470100995837188,-0.015873233236899358,-0.02324471704101369,,-0.0472796387632798,0.08183979607335347,-0.013873836556866897,-0.020385970398294418,,0.03429785475854704
CCL22,,,,0.05675770823468026,,,-0.019097899243024262,,,,,0.014651782262249908,-0.01852701211016693,0.027716716040969685,-0.009910523046058306,
CCL2,-0.003691684401554466,0.08653306576801618,0.03731942398008245,-0.024277652666282252,0.002914323916852444,-0.03344308451119919,-0.04493586992132296,-0.03397428354503775,-0.018738401958410103,-0.1059975064361113,0.034490880373483836,0.03268322015386858,-0.05098832569071333,-0.06384752914459473,-0.10471224048286044,-0.007573625416817692
DSCAM,-0.013059740017378495,0.05450186952224201,-0.023936832227540585,0.06077001215169775,-0.028691031236455437,-0.028453152032266858,-0.03457739834584584,-0.03825014440229665,0.03212783814156176,-0.04989070536554629,-0.015203122317924884,0.09320367523649566,0.0029106313767587157,0.007787816034878957,0.08443149272261667,-0.03764550789580125
GPHA2,,,-0.015527150728477006,,,,,,,,,,,,,
ANG,-0.019470921684934125,0.0012410637597688736,0.02877931805069378,-0.011661563272342955,0.027546221242072507,0.0014416748980113745,0.07295333434177444,0.0018449667091813336,0.0937253844526929,0.05671622718570594,0.11815622997952664,0.06233620524828269,0.03833974858716112,0.029001351816139515,0.12626958459479257,
FBLN2,-0.0353559803082629,0.059724968683737986,0.0088735690482586,0.043356016543472826,-0.0302322733145444,0.015781388058225973,0.03605036971399993,-0.0024347051041124306,0.02659759292139087,,0.07266522684614332,0.04015005873986238,0.013886237589355126,-0.015310433981213255,-0.026695169386367196,-0.03474653935782418
VTN,,0.07816698316769738,-0.026335027271034213,,0.04875618851474086,-0.01928223022294997,0.05383882424803309,-0.021925748918406655,0.01545889651124835,-0.022623801647136423,,-0.00356688512672118,-0.014246079336396017,,,
VEGFA,-0.008530711304038522,-0.03188431336574225,-0.08272372539077964,-0.01987122301648595,0.046304882996352305,-0.09092363319733987,0.006122895097940196,0.03417605555616647,0.08740172435162533,-0.05548109009983796,0.09994363715053359,-0.03852554447874492,-0.008427026585730552,-0.04524378797852642,0.05882652718929998,0.019065930295768904
F10,,,,-0.025067588794612624,,0.022051419902589495,-0.010399904904055344,-0.0053226262373029885,,0.006204434489139208,,,-0.024331002083878325,-0.014471054564056337,-0.03001359689973379,
SERPINA1,0.03619018172013732,0.017075422021888432,0.05649163957370492,0.024729955424017035,-0.02460718722875181,0.022808960612802315,0.018518130128141234,0.0028500949055480576,0.0049733191179717,-0.07165315323851142,0.02615906433822631,-0.00040795079080896277,-0.0757697392320673,0.02570123464804042,0.1332538383188421,-0.011056960201097699
VWF,-0.04882312806285597,-0.006036975247742611,0.027455375726662894,0.017995901025098755,0.030089208005703746,0.03620615557624134,-0.03388004391995767,0.03254375839695629,0.0037027658628667206,0.01131597629190997,0.04212067656285269,-0.0328884769551951,-0.023295967582297163,0.03338563371073922,-0.053329181037095476,0.015091519734959143
GDNF,,,-0.021817437573132998,,-0.028759394193520534,,,,-0.023007313990488693,-0.041235927070687725,0.017308565410472317,0.03768546843358275,-0.003284599754770046,,,-0.023313501617919605
VASP,0.024256212580274092,0.07070779002913245,-0.02072277744501434,0.0463184435356576,0.014327126759105345,-0.043179698391308745,-0.016722686217277953,-0.008979858534377995,-0.020713251155227704,-0.05119783549528952,0.036549960111404156,-0.01896267995140386,0.0014172998973829283,0.01806460442581892,-0.011582598929654698,-0.024620625163771167
ADAM15,-0.02029225176268757,-0.0008470785387868639,0.04726601180928058,0.024361064039582107,-0.009981584278376516,0.004057359774858345,0.019983011525554116,-0.020798771125860552,0.05702008797166296,-0.0692068789357063,0.015909387474479317,-0.02872370034539533,0.040292738083761,0.038032539992391944,0.08311301993376918,0.13520551108253456
WNT2,,0.007858333158339493,-0.024369420882192214,,,0.007827851209076288,,-0.018655428993228182,-0.0215314347773362,,,-0.008294103622863577,-0.02080753206511604,,,
CALCB,,-0.012986332400260541,,0.027005801696480855,,-0.023290945503399187,,,,,,0.036241414730346845,0.04126807863025178,,,
OLFM2,0.06634910120872169,0.04397398948509059,-0.010870307268665565,-0.002818469923882023,-0.021093787903957745,0.036543995942146835,-0.054463954005572676,0.011309152990626977,0.024178850804316924,-0.06033619821887809,0.06713287367207668,0.008179476351321041,0.010341991598565574,0.05732042782913857,0.02710340817768464,-0.019861120146677305
MFAP2,-0.08202275497456955,0.01975266490248774,0.060821922973058724,0.006984271646700665,0.03201634634174687,0.014689584118281779,-0.02490896293804374,-0.023829387901458828,-0.034798107193188835,-0.01903575835528593,0.000785375246532829,0.0016304376374843067,0.0051614142209996765,0.03445509107345432,,
HLA-C,-0.06065790952541074,0.07642106884258278,0.01894225071465123,-0.04018134360595398,0.047928335740635576,0.0011681269723704956,0.016184611672678616,0.026008056534611457,0.0236657933416052,-0.08291989734563003,-0.019785863930833286,0.04320932101679203,0.02614767633266195,0.016891231890879693,0.013895242873386528,0.02798991162365672
THBS1,0.0012642635891696407,0.09280384717035683,0.05077810558415243,-0.01642983746704003,0.0680513526751623,-0.00040671663391734597,0.011904391421841957,-0.0009542159189804612,-0.02253348138147374,-0.04393593647171582,-0.02212697062070003,0.00022515542633740323,-0.065568858257237,-0.0763552771212857,0.022934883691660475,-0.05578775176904867
HSPA4,0.06260203224521173,-0.04709270821664801,-0.05239310857756466,0.020683401511422124,0.0478132312696018,0.0029634901080836922,-0.025994170094849754,-0.005063130195577847,-0.015488516416983254,0.02366576957873722,0.037881263075433075,-0.016902338103888415,0.021544820255287124,-0.025767747747463238,0.028945981373675773,-0.06630475766404192
LMAN1,0.049978657091476565,0.02438962825258668,-0.029627201663055915,0.03601723753204689,0.01664605768885295,0.00454439742960498,0.03512277474054777,0.03149263355962054,0.03714507088513574,0.05613648949579234,-0.12099261442109296,0.007209518556510604,0.025318592067324452,0.014229621104038253,0.049155652965352986,0.031113041176243656
LYPD3,,,-0.004962963191036525,-0.011960825911804569,0.02196804957718381,0.07549479339532585,-0.013279517005762067,-0.008874451008151759,,0.021201782001344628,-0.010324081342528569,0.02353038678919132,0.08053692117099247,,,
APOE,-0.08819837997761601,0.047563179679917224,-0.007668336073672916,0.0021519330092628565,0.03314260221476209,-0.0031375509239076407,-0.07481993833617123,0.022205880788128098,-0.033268934671975635,0.11942316414014525,-0.0016315345291118327,-0.04061529033802921,0.013972586438903093,-0.00432115624045002,0.057680197718153074,0.030649997188901976
SOSTDC1,0.10216457401857572,-0.03842253691495177,-0.03138356350338788,,,0.05251564157892643,-0.022940646300670484,0.0012539736278491139,-0.03498464236190349,,,0.015474712302404851,-0.014444042939846566,,,-0.03626719587747425
ANXA1,-0.0055812782224993664,-0.009373024763716476,-0.0011324079130552102,-0.029495154881973427,0.0062564807062013734,-0.002528103169708629,-0.05215010917669064,0.005353961025345178,0.015595496678365703,-0.07633589516561472,0.08173801235984804,-0.005660927992154643,0.02999818561930219,-0.04932566883001463,-0.023664182056448144,0.019227271871771836
WNT2B,0.023074076987656508,-0.057986740090990356,-0.02506774091076862,-0.0056269675906925505,-0.028987472035286004,-0.0012611479216465544,-0.03389363814550108,0.027540222254835534,0.08369769216275137,-0.0053346476954875275,-0.016746705006396658,0.017370724099309995,0.05827509987048283,0.001928723140398955,0.004912429772883078,0.1181366210956061
AMH,,-0.0645387530689547,-0.02595177874877986,-0.028895806918286977,0.027287070845288603,-0.023943741307485483,-0.013671894150653438,0.012357089548297954,0.06602077638311067,-0.02164751390173737,0.026861227741458858,0.026717144233091367,0.01741493883441111,0.06054777702749213,,
GDF10,,0.04782301174502013,-0.016124022634506758,-0.04903104958990581,,0.02941908974986338,0.030054500921261402,-0.022689442913731636,-0.02898666280969043,0.2149512063583379,,0.02275481727136124,-0.03120158551340296,0.03522018568047678,-0.035253139126765566,-0.015436657459041174
EFNB3,0.07190685847649957,-0.04381090534468431,-0.0322040137559043,0.011557541962620864,-0.036913243477918384,0.004250208314969493,0.001649366939478679,-0.04407611766668234,-0.012862151444919175,-0.044121605438524586,0.015763225194129753,0.05131930199499549,0.08061915336849089,0.027109824148528246,-0.03229048972499965,0.04563759106358565
LTB,-0.02508882506801869,-0.03601046039552841,-0.0020764212995109184,0.022891329608843273,-0.061423862349943834,0.02568874784905687,-0.016502861539279563,-0.029273491521630234,-0.001974813857438692,-0.07348107248449137,-0.0658958841955747,-0.005859769249613175,-0.012740456005802418,-0.024555510297315085,,0.01701974211012879
ANGPT2,0.04340177570127621,0.08241366321822854,0.03952520141515377,0.0391595343348606,-0.0112283999168252,0.024737489370928938,-0.0059433110544986545,-0.012178630885612728,-0.053962736745764246,-0.019099460321101682,0.0548455314169668,-0.04972301293120426,0.005614954525111381,0.01725348930308309,0.05650062297165613,-0.034993429522062164
NRTN,,,,,,,,,,,0.00016818158046594953,,,-0.03673457679568264,,-2.7653233851654988e-05
ADAM17,-0.006927291276696557,0.11809900004567304,0.028306288626280412,0.011165264836907909,-0.014731520489057895,-0.019249440390424404,0.025755329669048498,-0.006548819042405206,0.024496597244323397,-0.011417726540663363,0.008777401499304407,-0.04408833177700589,0.0030013015200513033,-0.04023645221413458,0.025883965155480738,-0.05321452088939977
LRPAP1,0.008656312372596097,-0.06779554492401621,-0.02786140581577039,-0.005029467029142437,-0.0013575043342546904,-0.0006196750573089872,0.039895241494053234,0.002741710101514379,0.031420856989484935,-0.16595283621659568,0.05492437763758119,0.04242296240798524,0.051347722827696146,-0.0386011002302957,0.07019603158911303,-0.04420571766887641
NID1,-0.03892077000219329,0.013842475907885366,-0.016250801854573206,0.059323448469194975,0.029229504427113483,0.013006183185279047,-0.008438348482971973,0.02645269982677398,0.053893683228021926,0.04578722204423616,0.07248445054871153,-0.048583438537298705,-0.04557456233984799,0.007273946039621374,0.04206336749101628,0.0932238055493681
MST1,-0.014924581058718741,0.015513754265247325,-0.010719003965176607,0.014410971224786831,0.012977280746665317,0.013953460195777489,0.0015734262481084888,0.07609162433979566,0.059180305693683745,0.027629068974218518,0.05888947789544454,0.09845368758954348,-0.02745184889573051,0.09129127906496146,-0.0016014791407031172,-0.05578160064880279
IL13,,,,,,,,,0.024472329099983463,,,,,,,
DCN,-0.04542255451350862,-0.002632927162874706,0.016125553290718082,-0.02221432632226562,0.003153574312034669,0.007955976077918253,-0.03678531614362693,0.03789829436912517,-0.023373889694468943,0.028452804124644796,0.02603952835093982,-0.04933750880970325,-0.036172077006663916,0.03885105479602992,-0.08177040368561075,-0.09464284398731555
IGFL2,,,,,,,-0.011243784223832437,,,,,,-0.0200738018004704,,,-0.04185967490964404
COL7A1,0.09309837121647149,-0.03615915844852092,-0.0069466203480281815,0.0068928074417835515,-0.032745535223627914,-0.014373895299370927,0.03815661693383047,0.024512511227884476,0.05090470026440805,0.03188253923658864,0.03032509366655808,0.01867609309773074,-0.0788130822333622,-0.027064294340054734,-0.04136598575309299,-0.048497002980860536
CALR,0.058009317397262124,0.11184859569732142,-0.014859284783126139,-0.013785286699615467,-0.042920760829716416,-0.0030469068471834183,0.013288180313695306,0.011725779680811252,0.0488015643463994,0.038009803114149684,-0.01064596730032792,-0.018871137951190192,-0.0016074380020297933,0.04422393532464789,-0.030457727630978773,0.037668518929218846
PIGA,-0.00975143560635725,-0.09721766107847796,0.0005249623590449178,-0.008471399998891583,-0.013566466623276006,0.06207139424391034,-0.0306042919561915,0.002278501064383369,0.10680821720740907,0.02834561764805362,-0.012626212933348842,0.08670072017982725,-0.05052828052441128,0.07619514803314077,0.06582847591661202,0.08209818299924851
CD200,0.00805632576536196,0.03890612967200205,0.01746497363667806,0.056245302848906796,-0.00502844522277187,-0.003750818645219383,-0.026255417134464682,-0.008190066830411213,-0.034023923962694595,-0.032396859072979164,-0.05935674493361355,0.02536051720814006,0.02005723993373416,0.022737525122841485,-0.00535260783627313,-0.044467015562771196
GRP,,,0.05618650990299335,-0.016786055679706802,,,-0.017457335551147774,0.16270845910042925,-0.023244720539516994,,,,-0.01892464134660738,-0.04074352372180213,,
CDH1,0.025262419729207532,,0.0011913284808804183,-0.0023879870414723206,-0.009334087380647194,,-0.0360012252073382,,0.008862535502860912,-0.031517202037192875,-0.054390030469053975,-0.026454524170126056,-0.00860511629913648,-0.018768720596585665,-0.03862065022885942,0.0011859012477887152
LPL,-0.023370462276456127,0.051254502810574025,-0.008166379614086198,0.022017424914841488,-0.037389576607386885,-0.024074171145148072,0.020750455662386508,0.03129936540925913,0.07452927829825656,0.0807763423848107,0.030589820157483325,0.09524246719576154,0.03942201958102545,-0.03281510052060319,0.010256738511228899,0.005273338648049355
SEMA5A,0.007884153306665493,0.06288853515920789,-0.02809041267162825,0.07294241422399034,-0.0007567060655739767,-0.002146324059944256,0.03373276524648563,0.03288549225062379,0.05152931459067616,-0.04134104333919,0.10970496459691077,-0.06644875445521212,0.054791464021290016,-0.02604931029672619,-0.012311545294173817,-0.04580258172262388
SEMA7A,0.04985994317307063,0.07363992896685483,-0.03756906148333104,-0.03592093787850584,-0.022444061719454123,-0.03117911703348708,-0.024922242931232654,0.025197995466786006,-0.010417736420958184,0.004898465810505161,0.009045605450148158,-0.0698162482017674,0.017635101164422507,-0.016201533480053883,-0.021412891900680218,-0.08086712144274587
SEMA4G,-0.011506738800691453,-0.042380565396581596,-0.034600459334936044,-0.011567610073106038,0.015079070565935673,0.04914576430259436,0.05489644404007997,0.021819095767248158,0.043799236517861675,-0.0187576631843706,-0.0429384470870695,-0.005232985574839938,0.05655806470787762,-0.010478819180330964,0.21775539905305766,-0.012992725544804101
SEMA3B,0.015892586548077958,0.005207408330882102,0.013747332519735016,0.025398254628937626,0.012502190615933577,-0.010889378322020374,0.005244614523216941,-0.00981449612404052,0.04076835288279216,0.13015372741777262,-0.02410149426511061,0.03719796219702208,-0.048289226365813745,0.05460505374916276,0.0590943248229264,-0.02555724829033014
RPH3A,-0.040673131197384894,0.017656573908181605,-0.018253838848043335,0.011441373967079215,0.0633387537755262,-0.014552423872000727,-0.016411041388439143,-0.030490856970145672,0.02222471351294365,,0.07051028701158842,0.06558346290956606,-0.058889373587185635,-0.009241939493255432,-0.0397820660207758,-0.02125773730518944
JAG2,-0.00625440217248492,-0.07867970694488274,0.0028901482552033094,0.06066831389046238,-0.018931847335686577,-0.004291369682986213,0.027152853557242274,-0.003407768264701007,0.023694138246308727,0.005631285632780786,0.00710237001897659,0.07468421734351147,0.004059904224000936,0.010087536463826659,-0.004680076491110046,-0.0007749636397620084
CGN,-0.02875324128449703,-0.006202066273757657,0.007764381250534324,-0.027143932028624147,-0.015597365081067857,-0.009273616787749779,-0.032714397223650826,-0.01732528598048695,0.06436887178710089,0.0005704148867839727,-0.06588896037933904,0.08777131471071148,-0.03373216402291847,-0.006706128029865426,0.14121919373223618,0.02520978977205298
GDF15,0.020596015941304495,-0.0055852252942371824,-0.019792477845771338,0.009057577437590097,0.013911893844820535,0.0098600765514371,0.029399828703305157,,0.06870210610919394,-0.09682226437429195,0.001703543504728744,0.05461546857284023,0.004163651301680839,-0.03715646895514071,0.05991186683139581,
SEMA4F,0.012838721363724612,-0.012972602325296423,-0.006806572402053853,0.012916138103441678,-0.007978646948086216,-0.011228213070554376,0.022003108744887145,-0.002813544319772031,-0.005860189449133394,0.04574807981938115,-0.04374608498823904,0.07094335422841112,0.034540448647869725,0.031216584211654113,0.010547497305935441,-0.012457022154626629
NXPH1,0.0479005100494794,-0.0189778844698962,-0.053207909059782385,-0.012025386049440461,-0.03263088458887656,0.05181108496614009,0.04907407385771515,-0.006993410997852396,0.0006048245495251088,0.024371860565748037,0.10625998626698706,0.01581748616911556,0.05388553698613758,-0.04179909900411355,0.039011292007118434,-0.024208874685121475
ARF1,-0.02149558220605936,-0.024151731930553675,-0.006676953601887474,-0.02998945193696957,0.016608243962775566,-0.004828192091012315,0.04367802460250457,-0.06847846622083253,-0.05846138359070547,0.017247107746412426,-0.08415018585062185,-0.00463186627791189,0.00015489454152462095,0.03939544525811407,-0.0015716202260429419,-0.020585730235140202
DSC3,,,-0.011750640525390372,,,,,,,,,,,,,
EBI3,-0.00012575628754016207,-0.021945742144752037,-0.06189038561734823,0.02366168465075135,-0.024564196437843914,-0.028914182178197762,-0.013626592765566447,-0.040781691006653464,0.06192452106347773,0.01028266660977322,-0.07635409379032247,0.040981482441643735,0.02859410845099325,-0.012467267319948409,0.020108394583801148,-0.07828089561882405
TIMP1,0.019563347515249994,0.05714399214643692,0.04965416327726927,-0.010069321819068198,-0.07300115409769163,-0.030173082772353456,0.0345777834899463,-0.030504172938888765,-0.006023135356494992,-0.06158300263330817,0.02401623888065337,-0.037111594766420036,-0.04422532060840819,-0.015209264801267412,0.039571773864093066,-0.018109035875415385
SEMA3C,0.11046788430006561,-0.022312429911611437,0.0036312823538537055,0.07696106687892927,-0.0030466602981008587,-0.029330432235358174,-0.03276207633105104,-0.027944699478082917,0.001668113244567386,0.011320156836895953,-0.017539947570683147,0.04770634618881306,0.020417051591379017,0.02395839069700907,-0.00950604253153478,0.003955123974861887
GAS6,-0.030380737973463,-0.0861628612655918,-0.03164061641493023,0.02025590886124268,0.0001337941352442697,0.03515414413551075,0.042583202361867016,-0.007640937757266071,0.008796239411164617,-0.026755568654067207,0.0019401382649607936,-0.023117994765035493,0.047539171985870494,-0.09273452257798749,0.005338066864424173,0.045283614591750426
MEPE,,-0.03069913156315157,-0.03146647774101286,,0.07852120199782975,0.06683568442356738,0.028237511341984517,-0.03675822630247548,-0.0426240698003179,,,0.015831969393127667,-0.028838499779269517,,,-0.038447529262929214
SERPINE1,-0.03267810149867013,0.06828813073812341,0.01780781541832302,-0.024685825224848773,0.011659445309326943,0.0010427811558106977,0.021458027811984904,-0.03073248243101097,-0.013654711756991258,-0.014123938372991451,0.025105772539419376,-0.03127586705400842,0.029158579362631644,-0.008508242856295364,0.02205739483010083,0.002271952021139646
RSPO2,0.007362486326326443,-0.022430906348559543,0.010646068955807655,0.004515997718189896,-0.029295415201450084,0.01596610544643406,-0.02244306518447938,-0.038868320017962005,-0.05040002834123041,,,-0.012449757624530678,-0.027169635829115777,-0.0706673784869279,0.11616529312499979,-0.009110994913760483
SHBG,0.08639297770664335,0.013931085707202053,-0.015220552915971245,-0.04036288415223545,-0.02005048729308301,-0.02892549887329344,-0.004667061982508068,-0.028079298344613614,-0.018540792762695314,0.09787303267285144,0.014870264989569282,0.03970702398489102,-0.03378815246346058,0.04069054564089252,,
LGALS3BP,-0.0484064249694052,-0.00029965203210774005,0.00811554562585597,-0.011380514431835262,-0.019025208765305182,0.0007100971495915396,0.02754628285026957,-0.030583415853475793,0.013282400299671057,-0.00896768279056815,0.015892939277890605,0.015223445341397124,0.0014082503522838386,-0.02859055021845833,0.02734873807124715,-0.01731263523392213
LAMB1,-0.01095453674320428,0.018234979903438215,0.021470067598529635,-0.007836093249752695,-0.03265985574902428,0.0035168866710095755,-0.04105839633430792,-0.019867877086704396,-0.005345827718642824,-0.006582782302291861,0.0771822638405425,0.010596318714483627,0.007872426379553465,0.04299211840859787,0.07538842178247754,0.07323134093014456
SPTBN2,-0.04700548411044583,-0.010338457039772812,-0.015214701078389443,0.0279689245012209,0.020485835107824014,0.02588511816147836,0.025355546562229807,-0.011087146200674549,-0.04930356351092548,-0.06591354168940622,0.07434437829744388,0.024444837146593755,-0.02354973461295663,0.0017626819066609593,0.012935017601804695,-0.10508831468296115
COL1A2,-0.04337080077922831,0.0677593602327482,0.017230985624794977,0.005325717974204718,-0.050023821315714624,0.005615271660624043,-0.016620533207294834,0.027944271830841725,0.032928185767633476,0.010549646110638489,0.02395874830941567,-0.06670872327452555,-0.05510824977022568,0.017971399969589182,-0.06386652372240101,0.10564459465483952
DEFB1,,,,-0.03683824505205535,,-0.015684898209841702,-0.010017549555029827,,,,,,,,,
CEACAM16,,,,,,,,,-0.023234187739362155,,,,,,,
SCT,,,,,,,-0.009207362521180349,,,,,,,,,
WNT11,,,-0.016842484031009037,,-0.010850136447682306,,,0.01910432008199377,,,,0.022069433167182326,-0.04221917863737067,,,
LGALS1,0.0700746206999156,0.005537943494935444,0.041159233370916704,-0.024866648627800376,-0.0012194360186464298,0.02543036551249101,0.09056729094974868,0.016785920946238653,-0.008469717901687797,-0.004386454520294444,0.06278747715600913,-0.029650121714060746,-0.045175717153189056,-0.059647284738269725,0.026481226446306138,0.0034295434355943186
BCAN,-0.07796845744741508,0.047208533167112786,0.019530438340650335,0.02771445637195284,-0.04993536979245979,0.011379293553899534,-0.05917114020435465,-0.036398805925437136,0.09063859404601166,0.08672559386063437,0.0870711412528686,0.019808210842280124,0.05018104448328032,-0.023724835366685813,0.08203213020438586,0.04811337795615316
ANOS1,0.015500866541539269,0.009471609406731875,0.017796730227164905,0.06248068526761704,0.010810751821166132,0.04911758181419248,0.011159008415819134,0.06870048805887129,0.077814935156394,0.028090158813087348,0.07700190195398002,0.041642779843505374,0.03389533845691814,-0.025038454505372454,0.006246746349175376,0.022708847655083315
EDA,0.036135751222862805,-0.045762262417270196,-0.012330322549355437,0.04883218109755262,0.008630041198740402,-0.022985618631912907,-0.014427030615105797,0.049904526856560494,-0.023957445988783275,-0.03528555011003306,-0.014844120188680334,0.025406253021965024,-0.031201583720338565,0.04859768482886516,-0.03878736256818507,-0.0503605572186863
FGF22,,-0.03316750730564881,-0.01753376685351417,0.005509142852445148,,0.04127239633505905,,-0.020202691223359975,-0.009993169531623545,,0.024065844313382316,-0.016084492301449833,-0.019120575799452408,-0.04034784823838019,-0.030013583953478765,0.0035801299326223127
SHANK1,-0.019583062139108976,,-0.016842482949742384,-0.025509555268688828,0.0413069615520568,,-0.013477028273079417,-0.02529194183895626,-0.025935452032776418,,0.03420325568356799,0.15552490344480285,0.009912700731187218,,,
NPVF,,,,,,,,,,,,-0.02293732298400843,-0.017283434502394904,,,
TGFB1,0.042883987085055905,0.03204824632583495,-0.016558554847235677,-0.02974948740122858,-0.05064831080569699,-0.029471438546907362,0.0036449684057134617,-0.024098345377205354,-0.043124815561479325,-0.11986529621569153,0.045761694985334576,-0.030943931805518573,-0.044566837681240784,0.015245825118309736,0.027859419971766376,0.07815736317300724
