,MGH258,UKF243,UKF248,UKF255,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MMP7,,-0.03109512604483267,-0.020151486530355176,,,-0.015749253157361157,-0.016298363751504945,0.010640474002925806,-0.017472848706229782,0.015394562332638877,,,0.0028794911065492933,-0.0987487060804499,-0.00062340817907261,-0.023980358433316463,-0.09996990930503225
PTPN6,-0.03598305746306169,-0.02383861806251448,0.020925873258582618,0.03082630922344657,0.01770301218099373,0.03133507273049215,0.020584587058974393,-0.0331388587701119,0.03070387624476263,0.03826426716386867,0.05114222810537098,0.031562062677032064,0.03552587444665561,0.059215100393877305,0.014815126238895672,0.05189042554553205,-0.036021747664462804
PTGS2,-0.04335365880956682,-0.08458949037368539,0.025096142856641506,-0.06518137280879772,0.012132969599987192,-0.08424433498118797,0.021717386456722033,-0.048919160680922044,-0.04075958745309456,0.02638105280811532,0.08706055034261155,-0.03736707889724473,-0.036202190796022056,-0.09394981850022693,0.00437373099762785,-0.03245841901580888,-0.029387841846107033
XCL1,0.044847059055394656,,-0.016308798195955012,,-0.0037752685245363337,,0.03479903685561919,,-0.02291940592690446,,,,,,,,0.030560173030541826
CD58,0.04733545883794013,0.008325190556055698,-0.007220698074282579,-0.001816827729591746,0.019459439612199037,0.09185491574009104,0.022359043913330913,0.08906727022956006,0.009060942651946778,0.012261018397479983,0.08255468772266968,0.04581230414124505,0.050714222788961656,0.0016556729922913458,-0.050674210576230144,0.05652990025658298,0.0011045751321393067
TNFSF14,0.03292992581322587,0.08998763304968127,-0.016432795465366076,0.08401880392554548,0.033888672767900585,-0.03281588348547291,-0.036379810196581694,0.03834072527065382,-0.027269599668631024,,,0.009494057982768521,-0.03172734493097203,-0.015655359790595152,0.053188057080132155,0.04695591589870548,-0.030073800240076182
CNTN4,,0.012399781820775243,0.020390360038541264,-0.021104828109858823,-0.019915313271925538,-0.05592234513728568,-0.045150664901412986,0.05603611737512359,0.09763544745272822,-0.03208356948458938,,0.14480651966619762,0.03116380441321714,0.028924712853312304,-0.046142108953470255,-0.0055110872854015735,-0.018099224889881364
INSL3,,,-0.01460967324767268,,,,-0.004235114730704279,,,,,,-0.022892785212707985,-0.02877505048289818,-0.02026662767924598,0.07031123162781336,
BTLA,,,,,0.06009404961837071,,,0.0595314056401213,,,,0.06361659754476101,,,,0.004681592423358713,
MFNG,0.01830181896244882,0.010360791035870277,-0.03960997680104316,0.1287682601114321,0.0028714408436859963,0.06148904606032488,-0.06277958105821543,0.044802046475559465,-0.013690791717255077,-0.04726109862967604,-0.0166731618131556,0.04647568087697259,0.02147732925847361,-0.004716772840592353,0.029940373476087932,0.04823296133600718,6.36533873587065e-05
ICAM1,-0.05591582920738851,-0.05650583807423233,-0.06717236997332623,-0.004272480938335326,0.033903707642711556,0.11023538735589077,-0.003562030900456909,-0.018836522846091507,0.09272902117033838,0.02779012927651687,-0.10762300780950046,0.040092148498190094,0.021612326761346324,-0.018447313660683532,-0.026634958275799137,0.00926465490566332,-0.08350260213646257
PROS1,0.010426810488334303,-0.03162360722057115,0.02594677668892699,-0.017045376053217196,0.1081106923217562,0.11819191397452157,0.058484477419231205,0.000914212649297643,-0.026858261279333877,0.008797314566185627,0.019000026698689717,0.07068581873910362,0.07706281660343604,-0.01040973754250632,-0.02977402865959604,-0.07553865354662352,-0.09595966672839773
CLCF1,0.08321970666625043,-0.055024361132226744,0.04360669303633903,-0.009611383140790459,0.0593880755371931,0.02814445363785918,0.0432903717854444,0.023603698071019936,-0.04019003162972374,0.019605520059859907,-0.003012358447820305,0.06651462021995665,-0.013530136457774383,0.014063133705125479,0.011202254178034247,-0.007284116728699693,-0.04260000759893119
PSAP,-0.033556545633981257,0.04249542362641495,0.005897483427724795,0.0809902860618381,0.06991756009410627,-0.032194788344395174,-0.09190108098077066,-0.06689671832830167,0.05396845028035094,-0.1250239302212209,0.020533971887250486,0.10923116617783939,0.04144573394537191,-0.10727142115967167,-0.07798266449151489,-0.06959188927523585,-0.09667292683766682
EFEMP1,-0.03131794680785305,-0.005287707793700986,0.03670507545764355,0.10840056941953588,0.12167633702569654,0.06691840194221836,-0.04689360376440178,0.011023007527056478,-0.08168813498431524,-0.00644143015968736,-0.05544715702381173,0.11413417272606456,0.027722742834060066,0.017721066377649648,0.014155898164474998,-0.14022440605641162,-0.11301092408002492
C1QTNF1,0.004428170484019572,-0.06683472704292916,-0.0037449067237928044,-0.06687822202747487,-0.05523477968583349,0.039079282595063665,0.02194432695090561,0.016455021249525296,0.008501544194978372,0.13159038091517786,0.12523669864025871,0.0014628227048347786,-0.02538088838434362,-0.14933118311764482,-0.006515469173360984,-0.015573403127410637,-0.05290877858194441
ALB,-0.016443891376692124,-0.003399881231411124,-0.022586936079225302,,0.02774511133363048,-0.026417390674276547,0.06022668866171948,0.04379264912719598,0.021641719961572378,0.04528011702954246,-0.021314497718560286,0.12244628969496736,0.06440479953689514,0.030213701682030393,0.0331894548733044,-0.021101967932489904,-0.03467745178978515
CCL13,,,,,,,,,,,,,-0.023552191480061317,,-0.00563041286040626,,
EFNA3,-0.021818456784730947,0.030926941982901534,0.02002098315186338,0.00832341575129787,0.03898333557117437,-0.037632033769921414,0.005557004060897412,0.06254123957740934,0.11866391315704718,0.10788433467360539,0.1552772740580145,0.151800486929797,0.017880826906106814,0.04949195912072406,0.022728404076580968,0.02629744213625153,0.03858340457317992
DRAXIN,-0.028570907831152355,0.10032369646953186,-0.002608670322354538,-0.07154007214357432,0.013869724237598333,0.034671805755524525,0.06938223250263616,-0.017782556862890545,-0.023919996075218778,0.04579936032872884,0.06922179460201995,0.08053819898225963,-0.057109229086235426,-0.106498222947874,0.06705015089194527,0.07421128544473041,0.005055073864910241
RAET1L,,,-0.01138107734743244,,,,,0.029725984851981194,,,,,,0.057426392257973725,-0.02462206296844641,,
NPTX2,0.00037842583384424506,0.09605125678323012,0.06802050322092158,0.07180767165622572,-0.036875854444202584,-0.04298002336078677,-0.048744845975594066,-0.02541355557810808,0.0029271983862271993,0.1157115952707848,,0.009718339329665766,-0.011550760751421283,0.006886876706148118,-0.01563891177319763,0.014573696510481772,-0.031045837529912867
FGF11,-0.007749210600219905,-0.043934849794737524,-0.024727201628245057,0.0017952320988622482,0.059908679334530944,0.07502588960217162,0.015900216583230414,0.006042273146778421,0.11693267680813327,-0.0004906363241557463,0.09350600440678924,0.07189658954084338,-0.006071665497917573,-0.020662479487306103,0.052962103185109737,-0.010511613230449642,-0.050012007314643364
CD59,0.01636468366880274,0.00730453549043031,0.008016701658799929,0.09907743601185,-0.016477865107408857,0.001556480589323165,-0.039726787404035,0.021294931865532097,-0.03024060442980183,-0.08879813275258253,0.017038759924761396,-0.003977642958097179,0.05300518221728682,-0.02881387188020895,-0.05242751576146015,-0.015286171464568454,0.0649893111404106
COL9A2,0.02080016321981248,0.04275590922395363,0.06336148436086957,0.12079250244889173,-0.008498450941926942,-0.009881221585487304,-0.05253960104927819,0.08168495842292489,0.01704099550937958,0.008304316519190598,0.106174294916894,0.0458437572529193,0.06293045064619157,0.07523888380651546,0.04224493398016245,0.07092359590941627,0.04845765198106317
DLL3,-0.02022744574630166,0.09944479417381999,0.07675702854437555,0.021817218128991032,0.01661899464371381,0.06509223021677003,-0.047077171034944014,0.0045204139765960315,0.0373346340854343,-0.019475953257366493,0.033938139357561195,-0.009232057926331446,0.07359492373359068,0.14588074630873343,0.03612049919942049,0.0908979999999041,0.01326229448693233
FGF5,,,,,,-0.021036019478442844,,,-0.01680455485952884,,,,,,,-0.04780849430416248,-0.04140021886275901
LIN7C,-0.020497277217520826,-0.0037736646424519505,0.005098728204294026,0.08815229590464756,-0.020287038210502973,0.05371907802043267,-0.04735601844391003,-0.006707226037789056,-0.0216379907980731,0.01303186920099556,-0.04254456110741551,-0.0023169965911404894,0.009245143278528373,-0.02497763536170964,0.02807147421590305,-0.009621828009157696,0.04886651387384762
GDF7,-0.028086494553773173,0.1139849910673661,-0.026839399914508653,,,0.006282497427744965,-0.03549316572990462,0.014514828663024365,0.16536914646933684,,,0.025585179754875908,,0.007867013623405831,-0.01647558535066472,-0.026620090519181887,0.020954301596307467
PSPN,0.01810102953155945,-0.05237208335272476,-0.019687496092661603,0.040624828158649505,-0.012481916314728614,0.018282952044709675,0.011311297671675474,0.00040720834729282145,0.0014565442068323923,-0.0030470440507774535,-0.0868904479293238,0.06992293762143022,-0.003542382100109287,0.09430270470630757,-0.004392258678808864,-0.011292069930088768,0.005853067178083374
ANGPT1,0.1257304074191597,0.15371249243890986,0.06976798589123104,0.09967440416866044,0.0045098805121172834,0.02134871304178106,-0.037020629479005716,-0.022653876904997327,-0.05163673490728169,-0.03029806468280727,-0.00046512980060722125,0.03560879086176311,0.00011064728248292842,0.056200615386428024,0.013002040927741506,-0.031440380316628436,0.061219548552029546
PNOC,0.010312533032020099,0.19913236120891595,-0.00035073932127275734,0.10030115850384441,-0.015439263958250269,-0.09550770046538265,-0.09414390452363494,0.05597025877795701,0.005782802302884922,-0.03782751592171945,,,,-0.010665744447003803,-0.019532479349019943,-0.019260656115916746,-0.01905400990752738
L1CAM,-0.042176201052940766,0.08171063377600606,-0.0029443195815220115,-0.048537285760662525,0.012255455635817206,-0.038090926695547304,-0.01405355483506325,0.015437951697845316,0.1365334496404112,-0.0759560147843956,0.06850609443481258,-0.02077495547669721,-0.012775202177915954,-0.07627047623640991,0.054402655379387405,-0.023441138121371805,0.010321501227822745
APOA1,0.04406305466389342,-0.03212095893651623,0.0070711690587321316,0.043913951006568995,0.031320256176132745,0.04296152072494306,-0.024472702647876557,-0.02372767763483721,-0.018745719408098868,-0.0027893324923522127,-0.023525012622662215,0.04064205922343488,0.11488281517877402,0.04446239983197602,-0.011836843496460935,-0.02391323813819512,0.04498257079558659
PSEN1,0.04482043521940451,0.022961207397281313,0.06082414211418296,0.05754460477399409,-0.011479603107229622,0.033379369541820705,-0.01220674923620603,-0.03904198997173009,-0.041547091794827753,0.018540682281586444,-0.09091505766299217,-0.013356882899792408,-0.004716353598556024,0.030572596795418235,0.026267932362975217,-0.027797203741673097,-0.05594175676833555
CALM2,0.005058265776093565,0.05230885025043479,0.027793013986972478,0.015194765070909503,-0.014197314647494498,-0.11792412446867478,-0.0574246897150733,-0.015994223971067728,0.10777257927929229,-0.030198823692691678,-0.040944791580351844,-0.03568273679119756,0.048794020799039155,0.057892634060068,0.020876432581875187,0.02991702003838518,0.05682024022021259
CLEC2B,0.009152900595709432,-0.04529079250353123,-0.01663050286857308,-0.05895974991955507,0.02401285103246431,0.05042244081837095,0.04059971299240425,-0.0009734473235785566,-0.006161111267249933,0.015652857043356606,-0.0648837729178153,0.07139880069823427,0.006735369747076505,-0.061485918085536995,0.03763773176095758,0.012395871145234107,0.02760404459704589
NTNG1,-0.03648258364552796,0.029665591596760712,0.049353853924015485,,0.044503539866071244,0.01780301139518805,-0.009771987576176807,-0.014844005621457717,0.08071760104653185,-0.011572385269175887,-0.006707475019901704,-0.05531854917480363,0.040815643906840594,0.07932264660697781,0.06616352558394015,-0.035568857266579865,-0.03607517163862796
LRIG1,-0.030648120017939023,0.017947958888008615,0.04985465999620888,0.058533380290999804,-0.0002923197456684521,0.0717261499092298,-0.006092347110664081,0.012113760733502201,0.006471223875343091,0.023630480102629723,-0.024203171467405183,0.12299714676430913,0.06053137525395159,0.1706207582425926,-0.04459265149815579,0.03143403445901099,-0.11460801486418296
CPAMD8,-0.024713704808320424,,0.03858789590994969,,0.044300064083215955,-0.019029910573779025,-0.02084658311056061,0.01588081944159721,0.017903754996288646,-0.014904934881315297,0.037195218603130326,0.027855377467878063,,-0.028053282142661548,,0.04497459911506428,-0.026548161392467164
GHRL,-0.001980942007446618,,-0.007940945703610714,,-0.01869430634541305,0.010048866024425722,-0.003668826298687239,-0.02851031731200989,0.03885132016538457,0.0028150111714562906,-0.08518841623175463,0.04241382156453297,,,0.06826870605697194,0.035873687040740634,-0.023402480502248305
NPY,0.01704349364504018,0.03543209549848504,0.017958704495076753,0.10190218294760946,-0.022912546397152223,-0.0614115853895914,-0.022898966197974227,0.001140283465292186,0.08559557089749063,-0.038681111624525956,,-0.06418220108827243,-0.06690267229241838,-0.06250140888978266,0.009604562409352565,-0.005806638643974267,0.06477280630449088
MMP2,-0.0020255339515915737,0.03142272806552031,0.04079736740945491,0.09532142169965808,-0.041961893219746686,0.058296452759990014,-0.03615118402136854,-0.04162757799519265,-0.013253448761997674,0.05107309374734822,-0.08168255062903891,0.042305935527306604,0.004601013816724137,-0.017261712793960524,0.030270813607564492,0.07300305745833731,0.044141552041891303
PPY,,,-0.019190745494704915,,,,0.09233811912219807,,,,,,-0.049298131391786994,-0.023554482062460764,-0.03613345115784215,-0.037334284913397645,0.056494825886493516
ALKAL2,-0.02366398364699165,0.07376291147611719,-0.021343422816555987,,,-0.02157675346216006,0.026264925509210283,0.01185382893599041,-0.04615315597596426,0.12669437434453118,,-2.400161398741314e-05,0.008666301535225773,0.04318380501632434,0.0370555524581205,0.05989206680320681,0.02749360667488331
CSF1,0.026765814858594684,-0.08452407981071838,-0.009475216926067698,0.0397117824918744,0.08213022691013482,0.07070824606027089,0.005943108811259914,0.010826707011180986,-0.07210859076141055,0.04698035037223694,-0.050851195410642376,0.0769025911668591,-0.02386418352361532,-0.023728967073198513,-0.0294372685319406,0.028662664298516376,-0.07358673740962518
SEMA4C,0.0017438075494794613,0.002530017058297561,0.04119636684521094,0.001345937959124794,0.0068430274449028695,0.06374642569819501,0.017090943685072784,-0.03049513142007428,0.09610971466521076,-0.05460812340888335,-0.07216867596950771,0.11522290023558968,0.036467871864437125,0.04292179728841961,-0.021259797276628276,0.041528463222680424,-0.034664118828778456
BMP8A,,,,,,,,,,,,,,,,-0.01674992314832905,
ICAM2,0.07646201632303211,-0.001621018782768194,0.0728263679585539,0.00714344758409833,0.002919651243662122,0.04430176084161322,-0.04746860887961041,0.04075880949177567,0.012335245206319316,-0.0506098659733974,0.026100959714137156,0.0013923198978428245,0.05417537145651926,0.06503511649330398,-0.036474575528804204,0.06661473577843964,0.010997303872706223
SYTL3,-0.018629896697119112,-0.04245288070575573,-0.04563430615710542,0.005874644814784394,-0.0051092867443752734,0.04315812347062422,-0.006564366633889324,0.00827640322039454,-0.047816717223298735,0.006639469424104293,0.049002336662459484,0.010950784626951341,0.007962816437202317,0.04825538992348463,-0.04209920599587591,-0.0546306183388401,-0.05240354828926076
IL1A,0.10423550857163906,-0.035870253511016616,-0.028967508762051973,-0.011447629005804892,-0.022492093392650018,0.058142959935616564,0.04746306600468105,-0.02653083593548227,0.02972142447761041,-0.03674416451183022,-0.12102404613344965,0.03766875993684322,0.03573285507742677,-0.046098545306951115,-0.026279402714338262,-0.062480126517531785,0.08179025303940844
HLA-G,,0.01685546935873821,-0.017512760441602555,,,,,,,,0.05122027758111862,,0.034918233408004935,0.0318479534967932,-0.004626285254701082,,
PGF,0.007645470109936032,-0.03677713304610502,0.061333491127171354,-0.04089090476424013,-0.029832297873745212,0.07112898304786867,0.026605149298375708,0.019452790346365666,-0.05287698174354707,0.01813925722583425,0.0332488525438321,0.08092661794708073,0.010520965958444584,0.030069580472562068,0.010234253488175268,0.06931104819996707,0.03969477101885502
LGALS8,0.01204312124796479,0.010365633953676779,-0.024627326194597815,0.03359810701940721,0.07805509037498773,-0.04964650085101133,0.009434369272903928,0.0018293278899921028,0.036537254101939295,0.03171562665868845,-0.011124291014940146,-0.02602692246975523,0.03165142043626882,0.023831338170576387,0.016796008458271987,0.012793391492887949,0.037693631399476256
DKK3,-0.053027989549749945,0.07318438262569747,0.047384064292367925,0.04919819588998905,-0.05218613512348798,-0.026661825153938848,0.0033445851807106033,-0.05915615900967953,0.11130300024761526,-0.11057146152316573,-0.04876582575549744,0.015889998702160447,0.03653128303775094,0.06350741225860428,-0.05046227039888428,0.0373038553115727,0.06674209043340681
COL16A1,-0.020841017726029174,0.05028958190228443,0.08083555968355581,0.05392399614369811,0.03581661585196831,0.008027578768916998,-0.00919039239032719,0.0575116735567095,0.01141610640652931,0.0695997191527616,0.07756049287698455,0.0415003841128397,0.03650407858895407,0.07917226266411163,-0.0009750502701557296,0.08295909268247817,-0.0187652173726508
TPH1,-0.0008138877055326614,-0.017461721297564292,-0.012858813819245671,0.016466840793616475,0.04649629053982677,-0.02262176256270931,0.01308803991859529,,,-0.023007309378182385,0.0915659529884267,,0.02791196502876512,-0.01178586147617633,-0.03840658742540052,-0.055802416944124515,0.014075875422540293
TNC,0.060574798197056426,-0.05296102070444636,-0.018134245758227977,-0.03639137698951158,0.07284734487203844,0.08915453959339571,0.11361721787123273,-0.019235531513910577,-0.04139272247999224,0.052086985267806515,-0.047561873470018244,0.11152007257727303,-0.05221491381945822,-0.11831279391262466,-0.014228918182868458,-0.1033747839538271,-0.12577588641997564
TNFSF9,-0.024713693078794025,0.024451798436018263,0.039608659973581935,-0.028072796825377003,0.021361297787636534,0.011835163036293641,0.07787333063615424,0.038857903719211946,0.0031842822935331874,0.04768905664283046,0.06321443747130158,0.10493094974677024,0.06496092659258959,-0.002240807686863347,-0.025462131369417895,-0.026507985751481406,-0.043077016072798915
C4A,,,,,,,-0.018060874528458302,,-0.020223062442436712,0.014232396696760446,,,0.10558351614499706,,-0.01664934752010749,-0.02255633134618719,
CNTN2,-0.02069235649715436,0.07778621252003329,0.01657876257254572,0.1127324643900326,-0.02444599345185816,-0.023535450705386922,0.05551141579940599,-0.0013139546787079802,-0.07310840157888772,-0.007426344371957282,0.012719759507971232,-0.10895336017708188,0.05752913690500415,0.11083253090782028,-0.025495057853906693,0.007659327762619862,0.07299654066757227
F7,,,-0.012544742005724733,,,-0.019029899512958418,,,,,,,-0.006151272516241595,,-0.016475586943813566,,-0.03281502773793825
LUM,-0.00010931997989173957,0.018752665314603068,0.05613142107791644,0.06010796818498788,-0.010353198441356778,0.03749611136200645,0.02694186246567827,-0.005807393077561885,-0.004664715829284506,-0.0417115684698115,0.05502052889934913,0.09011767032665594,0.049371598190668,0.011056681563003427,0.0014175241609805658,-0.017120757200367435,0.03532001745226307
IZUMO1,-0.023614716634497202,,,,,,,,,,,,,,,,
BTC,,,-0.011381072606847946,,0.07009026143670027,,,0.007534668411777994,-0.024646383029092972,,-0.03819675557397201,,0.050158157857718794,-0.003320764395265188,0.07681439974879938,0.0679933149842342,-0.05941927427414236
APOC1,-0.060544534926484594,0.005559127474155546,0.0945671875050607,0.06982806282724066,-0.06269613817830802,0.068857452861386,-0.008308951236533003,-0.04440998248547463,-0.1061103509217446,-0.009241789705535429,0.011021110696513703,0.09983403286361266,0.05911400948705361,0.04394217463552162,0.04259033545700891,0.030547595907248502,0.05837580382178356
PKM,0.006191796751606161,-0.030804641938533796,-0.059588727108234055,-0.06110605958542494,0.1307670771294379,0.04934857431579863,0.016445534249692584,-0.07968260835076481,0.1114665740416173,0.08421023174445037,0.05027640875576351,0.09477315366758673,-0.0514558411742877,-0.12882327372239233,-0.0037216103191945985,-0.11959829123540078,-0.11674043610659479
TNF,,-0.015133026061497128,-0.0292727238166611,,0.046566619623343276,0.026597367413520732,0.07265084800133885,0.009855098685938049,0.004934203314918333,0.011120083259573357,-0.08075687417100202,-0.03715296130045086,0.05477584716634225,0.03126735667100725,,0.09963350686992578,-0.025539663985415892
GNAS,0.042992449692736225,0.10273885988221966,-0.030188882710132474,-0.093013227293829,-0.09806495397939043,-0.032099724736966935,-0.05649958924037799,-0.07314280984542282,0.13878588336193673,0.14885189286133343,-0.0714017414043697,-0.028248477202510905,-0.11741273760057602,-0.029497064182579195,0.007456753994769183,0.05528304821762241,0.03794975326982882
BMP8B,-0.011090010165567342,0.01812018968341702,0.008449364260324114,0.006738286929544721,0.03509165515612409,-0.01304380365507791,0.04556820504268861,-0.006624484711304424,-0.057422322741854985,0.09010939128748809,-0.06867145671257355,0.03967271304929386,0.053801277792424565,0.014342577153496752,-0.08207745498060755,0.018078470847411182,-0.023988716170432585
LIPH,,-0.035125763531819156,-0.012858810653506246,0.09584523151494763,,,-0.01456200210795981,,,,,,-0.005045197423715551,0.07199576945191705,-0.02616396078184826,0.036869734699540156,-0.016243887232391622
CCL28,,-0.025673345673457547,-0.018087516728478126,,,,-0.022423087647359,-0.006016123985142089,-0.025120183438012138,-0.01824579577780466,,,,,,0.14401297934453208,-0.02494025311109982
PTPN11,-0.028498445036268215,-0.05233359916176841,0.07173722768527921,0.020757874970415684,0.005284630526807248,0.017397577598355765,0.006145625495022293,-0.06365684564828347,0.011345673387068522,0.05038242821303194,-0.011221568325520544,-0.003281466312664104,0.021098556579588604,-0.0500464612430573,0.06730627127955194,0.0174575453467646,0.022067855148508172
ADAM12,0.0011973391503043928,0.02581946025587341,-0.0029701289538705206,0.046401281583719055,0.06387605836199427,0.06461610336659761,0.04495256779065267,-0.03163627612906527,-0.017242513079398582,0.11811506421865224,-0.04326218635805854,0.08305909529964199,0.022854660543495,-0.03948971563690914,0.040157836611631366,-0.0028056461639841854,0.045685852171159
EPO,,-0.003108067981192568,-0.017278060657586386,,-0.015311664704215204,,-0.015235461415306774,,,-0.02300731275688369,-0.03116039428642744,0.13323749044398905,-0.02557829084744367,0.04144901806952711,0.14559124938766305,-0.013831173935515473,
EDN3,-0.0062949360877197075,-0.018136359642275945,-0.0223994386684611,0.0034111960199632967,-0.028879870445458287,-0.03371829663215543,0.0011634717550681331,0.013958740050710454,-0.030095062230710276,-0.02324471398445571,,0.018122526045342664,0.021983202126025447,0.08341356835707268,0.010439441840777577,0.061225702997046515,-0.04072481334409985
CCL22,,,,,,,-0.012110393169680924,,,,,,-0.02894911612529271,-0.030845462027530274,-0.01383110274258041,-0.021372788201208543,
CCL2,-0.035795095094008966,-0.0899376343761905,-0.027993592877650356,0.01629569957297686,0.1062951670674889,0.061158692264264326,0.029100244553113858,0.014954728889792037,-0.026437392510969493,0.054712464863710696,-0.03788344027621031,0.07620272940409188,0.010370613214466542,-0.09907711371889429,0.03073728508011583,-0.09396959081692596,-0.03463428137004184
DSCAM,-0.037557725433022826,0.03048742806976839,-0.04449019047667943,0.08566708282628034,-0.0640209683242235,-0.007640682746619459,0.010339905380393855,0.00371961529156519,0.1258947725107823,0.05388455685111084,-0.02593807093133623,-0.03570739852384097,0.03406735366140918,0.06341430661934001,-0.008993952279511604,0.03916581856619847,-0.023008057880520336
GPHA2,,,-0.014331797863294884,,,,,,,,,,,,,,
ANG,0.015041470434600693,-0.03220290121475576,-0.018634580999330987,-0.026902341652436997,0.06976893075298643,0.014048420609850197,0.08132287035979549,0.04161357350881039,-0.05471655124718883,0.03448262143467255,-0.006803601067499645,0.13265672728715702,0.024419124492306647,-0.017536047934856747,0.02862884129909006,-0.01907431691627642,-0.035464594350655
FBLN2,-0.03254251984963043,0.029466224337414863,-0.047906061616023454,-0.024804998923172217,-0.041523682542384095,-0.021615935109184543,-0.053311797994552455,0.012149735034018044,0.030857984581409304,-0.051417154806947196,,-0.07048288211236968,0.11476796197059924,0.024464312241001256,0.04222614547966634,0.023364902583010546,-0.00377239048788663
VTN,,0.019170768683736197,0.06180888526751242,0.02669937710840005,-0.0024229501807730073,0.043333801524274546,0.008750831803458961,-0.0069046278182482036,,-0.019117691711717302,-0.0068216048606215725,,0.02862991325561998,-0.023718174123222278,-0.0023084916518671954,-0.022556336029151892,-0.04140023323455028
VEGFA,0.023461989511567735,-0.02417818573864687,-0.07805873349542777,-0.13502662110288452,0.09336747695833032,0.032477149120404086,0.10035429846240929,-0.05019306841509497,-0.029938419322093884,0.11840958078299275,0.02701512384740503,0.0731945626614465,-0.039353967218016504,-0.10134326190106867,0.003666610065383179,-0.09138824485804731,-0.0814563322107447
F10,,,,,-0.026518139610604424,-0.030943022432146347,-0.016705354150852274,0.022904348464422596,-0.02759680258796013,,-0.046013678960006014,,,0.07166556397209994,0.04187251545689355,0.07801934054848939,-0.033624263014569895
SERPINA1,-0.015262307887911027,-0.020706976206819095,0.023181642517984782,0.11987190677898102,0.02286796077832646,0.08156138878938163,-0.06879147289465355,-0.030128579268243,-0.05245118362886348,0.03870601672150879,-0.024692675975157535,0.03460804507580809,-0.030804043922317028,-0.1509408710479384,0.049485804445814414,-0.02275775633385796,0.022141900765279762
VWF,-0.02379616099399075,0.09884478141588014,0.0982493100011657,0.12974184865354,-0.01945263685184572,0.10847220194338708,-0.022638055981477664,-0.03822455984548789,0.11507730004280771,-0.0700832061324587,0.08977712550786994,0.02520279893981323,0.04474929540587311,0.010223111303536361,-0.007035292421064959,0.10296792477262749,0.06348810558204611
GDNF,,,0.10105373336622174,0.07976354526607589,,,,,,0.06685153560025808,0.10448919412981096,-0.05531853372835014,0.026963889962768644,-0.03406854809340703,-0.022072595341276962,,
VASP,-0.00624062788342913,-0.07051704217538761,0.07770291910257189,-0.016293586740445776,0.02896283997914601,0.07675523688283364,-0.022274271320526135,0.0545449911841024,-0.01309388985094592,0.02831458037099878,-0.09991409342964808,0.031125377057709517,-0.014157265220058302,0.03289124798997731,0.05094259959250914,-0.011653646204792822,0.0010869432892011126
ADAM15,0.033475648184124955,-0.01981603942737555,0.04049723492323959,0.02814283021285262,0.01797646202881258,0.052447053018197465,-0.03097621706235932,0.020519015182608836,0.01115617193490933,-0.047743621392494474,-0.09372881559618264,0.04206792759201976,0.025219016533821206,-0.04234331782087178,0.02674618305501291,0.06344235577380952,-0.03397245363520969
WNT2,,0.10758820853233027,-0.02249334860185216,0.16469004475831261,-0.022838503563599673,-0.008867053061336228,,0.022463783849059994,-0.00946696606377495,-0.02153143194606582,,,0.02170048786687541,0.014433418251050132,-0.01892667221766844,0.05727164490044488,0.00027032818808833003
CALCB,,-0.03124520809118295,,0.09383286763316367,-0.0003471251385924109,-0.021036019249837574,,,-0.019046720604201883,,,,-0.027767217319744346,-0.020113473766169815,-0.024622058110707407,,0.03775353470830366
OLFM2,0.014991635456499982,0.06630801037848162,0.05469429967169298,0.06348055139449162,-0.05803899036578458,0.009298129219751813,-0.05868917615193772,-0.009403636072527094,0.02988497816665023,-0.015916534542885014,0.06258914668870252,0.1355495242271888,0.05547492772427609,0.07481227524606668,0.013774169155694623,0.02760202212555468,-0.04402041520981904
MFAP2,0.013884698304229275,0.15255026899097623,0.0036057525107140594,,0.010529882890326647,0.10584140515941942,0.002780588451938198,-0.018631261628014303,-0.022142151388018626,-0.053852645895031886,0.021719290420020916,0.08210379337621465,-0.0016082295105384514,0.007547394832851537,-0.014728916010828248,0.03533544525099483,0.06375829354351895
HLA-C,0.040278810761918596,-0.024903433056165117,-0.009325132617562858,0.05388708298311685,0.057246713180491564,0.09525417902413676,0.02107536868044335,-0.07483022386980631,-0.08596396522566616,0.09173563757640874,-0.021237535596494873,0.05725705203124875,0.049607582343519266,-0.14041405899873569,0.04445137070962622,0.046379781017498754,0.039007552569672164
THBS1,-0.044108245436654474,-0.03811664170150286,0.006235489582317255,-0.09117453375226105,-0.0058334652198082084,0.14766159446007676,0.05134434695206068,0.0025751231677380976,-0.033886294993117926,0.017599754103295985,-0.06865874326530252,0.03863839949954603,0.0016956517148552508,-0.04839252089696512,0.02357093610125583,-0.081807266329674,0.014727487924923309
HSPA4,0.012561734445087977,0.08462032235174044,0.03580417578904085,0.03374644943518736,-0.0205531133922817,-0.043922432506057346,-0.020611103237952386,-0.016376002456674737,-0.005550375113033942,0.05880367101826366,-0.05999850056268074,0.015432178821491503,-0.011115353358132464,0.017306736448900694,-0.010841187569404874,0.028135108379211352,0.00934708902042427
