,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
SEMA6D,0.032246510670667985,0.033775430641898134,0.020455655993256237,-0.0061943993287743295,0.1368569028015094,-0.008730976462668584,-0.04029654012992328,-0.06379552422515676,0.015215669067415324,0.07573322243828638,0.04053478856489391,0.09181638543098822,-0.04648267986102391,-0.018928017720206965
CEL,,,,,,,,-0.06957317802032356,-0.043721071276103286,0.09444582234880576,0.045422738698433315,0.03815602680140181,0.07526455090566542,0.01547374044629556
PDCD1LG2,0.02562108359595125,4.6639383462085935e-05,0.04943434606971652,-0.020224512671847567,0.11551590286269688,-0.011637224939820742,-0.057148818833530124,0.04296198984477514,0.024983901678065246,0.08003686369131323,0.03880571991315742,-0.016398741861187636,0.007370789952038401,0.02095368616464083
SPINT1,-0.03305025288322493,0.01411598785254673,0.032604998608381494,0.03301977994374137,0.13091070823376463,0.0021685428836050744,0.00044295467588979185,0.14322701552514286,0.09250870753496965,0.05484492566862679,0.02616591449913492,0.08658713188666552,0.02147135245027741,0.03744025469023354
CTHRC1,0.0690711920099554,-0.049986806224173834,0.016657701315768592,-0.026730622224920047,0.20785717372736767,-0.015890947892404646,0.013963679523732004,-0.09650120930728794,-0.06323090189151655,-0.02534480013237834,-0.008920680758993322,0.0070371556391735325,0.03369348146556358,0.11095512664329442
PODXL,0.0362858424265418,-0.007584723645794565,0.07866706202151698,-0.01771103600515929,0.30986607916694675,-0.03796311514704619,-0.003877482793438576,-0.08494807340654648,-0.01635328124313044,0.013888932189300325,0.03435589291224415,-0.010048749197588152,-0.021167365981934246,0.0921330551836691
JAM3,0.026500966720911037,0.05256150179027854,0.05660214985268872,0.046448610892113086,0.2690214948750791,-0.0010820301284124767,0.03150983088895422,-0.028621694672053288,-0.016606242406277005,-0.023163872456713364,0.07293543841267448,0.002362476879911044,0.04362228929825424,-0.012745931684656087
TGFB2,-0.11783749931754704,0.049698533241419596,-0.009948826580316343,0.005623548901548271,0.30592560693223686,0.04262768201825011,-0.014919423622618614,-0.14877777414118057,0.0051217813125003005,0.09292953115432077,-0.03133104822109498,0.0018140557032464363,-0.06702546229564779,-0.11144955326110602
COL18A1,-0.03317683168131583,-0.020351148394692643,-0.02555637498696137,-0.029605120614817394,0.267019921060351,0.03734541107012734,0.009795040753283843,-0.08082165529053116,-0.051660411932393194,0.03017297849532029,0.04396967948179613,-0.025389194681547735,0.15772199293470443,0.09655550700279057
NODAL,-0.05066858006080212,-0.006545822221872503,0.0048797671455321845,-0.036291932120108825,0.10982609745401342,,-0.002786693526434649,-0.08153493355261707,-0.04280767245279711,0.046044445477407506,-0.047093358965053574,0.019741177923591428,-0.036840061411433395,0.05571504091592132
INHBB,-0.03261654712543906,0.016907592521410376,0.03158846966097832,0.01292495394022719,0.19025280501569575,0.03920710237906103,-0.03243315154754747,0.032607347402276235,-0.01863010688082319,0.04779477276754761,0.04284298951657914,-0.03246996207020159,0.07592092139511468,-0.004512432690588278
LCN1,,-0.0059374977478286435,,,-0.030530950958432033,,-0.03719587974217731,,,,-0.0403979691632024,0.0029520778409451547,,0.06753297314388246
ARF4,0.0666294933256438,-0.05611451477693318,-0.035261458392072266,-0.021618679788000247,0.16017996601398715,-0.012465122482472451,0.05720957189390081,-0.0050168212008863036,0.0248807688404934,0.005877419248167305,0.026993535037808505,0.1464864890828681,0.020852792519931915,0.013938696431610305
CXCL14,-0.11964967288929473,-0.010394811429458377,0.02147733862565689,0.008625690657483118,-0.027977610334949086,0.06633836205210099,-0.005360860587774231,-0.17554646430602555,0.040640981606344426,0.027459306902827284,-0.06390595404797517,-0.10054758068595981,0.06703412479261939,-0.07840739982514754
LIF,0.022248824074295317,0.05488233209669162,0.013150784201351769,-0.0032170297483673444,0.15643993912186133,-0.009237341309354876,-0.003350665988386323,0.07203395154145359,-0.03889217644026646,0.09025260037701492,0.019071905664524134,-0.013267109383042526,-0.07137555963488483,-0.023582980659346053
IL17B,,,,,0.0710259434826121,,0.06318648760261358,-0.06004654282383777,-0.005472406772936205,,0.06907939881777063,0.06765219562866681,0.11573621020011025,0.04644568964905368
MMP1,,-0.028940547901015558,,,,,0.16705834906548897,-0.00660893496719959,,,-0.01591981647567427,0.03468944842855089,0.03993756108368311,0.12877175443227584
MATN1,,-0.03664652915351443,,,0.009350666510151446,-0.01027396591417201,,,-0.015079582126280085,,0.10952656989739483,0.021366959963573354,-0.01569552571047749,0.045669437984672254
ADAM28,-0.04174317625351663,0.006381571605194107,-0.008906545049150479,0.01680446831776611,0.14597255233028222,-0.05614233184399515,0.027774456328037114,-0.11078803422556241,0.013885585542377827,0.012213840903957857,0.011536725648024881,0.019632394667076815,0.03356346254478289,0.07051446915632047
TCN2,0.025910505532661374,-0.019589876367651176,0.013586754407802602,-0.06477198026501384,0.25942542341296304,0.024321266573771365,6.95711079505128e-05,0.033940530768119676,-0.0918004013370716,0.06512743236459614,0.05565666115872341,0.06011072877881402,0.025190657639216657,-0.006780345127447327
THPO,,0.040973035417913646,,0.012934331992802368,0.01015818380437214,-0.021092006536040694,,-0.0030399346305955734,0.024996305730952097,-0.00932564656308974,,,-0.03183195062425372,-0.03554801311461846
CUBN,0.010287489516738763,0.011745364612129678,-0.03784430090149209,-0.03417556886584824,0.0817211729526438,0.050756552408536555,0.06052376066773567,0.0035708304456314385,-0.004895038137248011,0.05393826052163947,0.046112682732119825,0.10415468127103406,-0.022506968724693828,0.10468764611314266
TIMP3,0.019829485474363216,0.039796519569447776,0.0008394475281598184,-0.011822498174150904,0.16622160139584669,0.004984069133690681,-0.04195825456604155,0.05307214014610571,0.005618746082179796,0.025548129713062983,0.004314902355766077,0.022839771575541682,0.08823983987805661,0.10069761384325493
PIGF,0.08494550403731567,0.021757285140689,-0.03275975364372477,-0.060598426964816154,0.18784631761153797,-0.031425299235345316,0.013251535792876093,-0.03497605798471879,-0.010015736684993368,0.037446648071415296,0.012136220557858115,0.0766681353912166,0.005915687766477562,0.013275091125907395
CRH,,-0.0211638831078263,-0.01971789064786274,-0.028377376715805928,-0.08809506273563628,0.05129772007066117,,,,,0.03298156158459354,0.03274084431218418,0.008418841408187085,0.0035280620111799565
BDNF,,0.06023001747081092,-0.017638814152436504,0.008781949567226232,-0.21079056578372063,0.07452459974310473,-0.034181383313364753,-0.038535826172875716,,,0.0011808434498399027,-0.022265483333344847,-0.0190669852003623,0.0048481876526787065
CCL5,-0.11602914956705092,0.024443846874230762,-0.03240250680728796,0.023548132071856225,0.13650466122820584,-0.017208020815844455,-0.09015311901165793,-0.07979581501827562,-0.004093584228748584,0.0019824517865349796,0.04573224541979767,-0.013426901686465398,-0.014111246903619068,0.05726842689087404
GAD1,0.04422546482174735,0.0744398579792436,-0.0049707948504573605,0.05814407752587146,-0.17385926263370138,0.008212588235548011,-0.04474899069498336,-0.02780127935407036,-0.0006761848822746632,-0.02062898779841122,0.04033818549482018,0.11046077097220205,0.06624932866283702,0.009615883315931434
COL14A1,0.0426461869953855,-0.059907570467378865,0.028117776178774107,0.04646608404842847,0.05266585047701254,0.02863879178969813,-0.017423438164864778,-0.042073479121895026,-0.17144805558194662,-0.04284912686588842,0.05074363614341734,0.028445405449533695,0.13667312422650535,0.049314566926185716
HLA-A,0.07786951916741591,0.05515227992214548,0.009163277030796422,0.018099637128060043,0.34176897546416835,0.022859452501615963,0.016438865537048965,0.10331345763637902,-0.0502536542126389,-0.06609022951847335,0.0033953544679699455,-0.12209209000923035,0.12412315142265229,0.16149393381383434
CD5L,-0.022155194141625426,-0.009923257160162466,0.013065582475803937,,,,,,,-0.036866346578211355,,,,
FGF18,,-0.02252866949729936,,-0.022545613588157792,,-0.01100895923966196,,,,,0.03902277263565715,-0.022036468907262657,-0.0020373945627794347,0.08253989165451558
ADM,-0.0022753086787048672,0.039510981946868695,-0.0009339907445154077,0.028866521418862433,0.23749804994820686,0.03598794896752114,-0.05584836181803381,0.05219237724105961,0.09379828792710428,0.14745108998348486,0.05822895861224999,-0.08245290642149634,0.042972999109002444,0.012612711403689393
CCL15,,0.00645591118606157,,,,,-0.0018956682732303534,,,,,,,0.1547396066588836
GNAI2,-0.015016463357797308,-0.04853514708580303,-0.04068759747532951,-0.0540205079309651,0.30578993761191814,0.0400510236356342,-0.06927486652191978,-0.10497478584188633,-0.028774458471977633,0.09013742477460515,0.020401986340608455,-0.03593504925119232,0.056630556601581755,0.08370962379169442
HDC,,,,,0.12262127516836754,,,,0.009115718964941425,,,,,0.03625945126993893
COL11A1,-0.014903351432500081,-0.011889626604762617,0.003968134637209436,0.018624992691215574,-0.04186390571406584,0.018415554248129257,-0.05023208013564583,-0.047196685813132445,,0.08536382737525436,0.09948306860288508,0.05124743831126183,0.1341280209654625,0.0013162485269898275
NUCB2,0.017568458251629226,-0.005238348069407543,0.016525561863969897,0.005260332745890158,0.12077523750538954,-0.014691062055680736,0.015003465683184131,0.011101516720720527,0.0928084866509684,-0.02385009177539281,0.03854077055526252,-0.06439709051831455,0.022647440785741872,0.03695677426539028
CXCL1,,0.04609866201070406,-0.021152581164314444,0.05782710386271664,0.05449695751525142,-0.02324728570540762,0.09269344017846662,0.01326402042735534,-0.06827247435330745,,-0.005844822903590612,0.002808832507880997,0.0750695295072081,-0.008247268302974895
VCAN,0.08586907059563063,0.011156407457673977,-0.005445432818198563,-0.015105028810999248,0.2378109936592603,-0.054681045592417314,-0.1274327195750707,-0.012894732169248828,-0.032793521374414034,0.022616358893221746,-0.0501493314824624,0.08760593420079124,-0.036099273156011975,-0.01003047135509704
MMP7,,0.0627013326470301,,-0.005284216193924449,-0.008152245634977084,-0.01014653335551743,0.020692084123901833,-0.04708855840486134,,,-0.001772987679527454,-0.03066051064092565,-0.01801220202063226,0.016278439663268997
PTPN6,-0.05005570295935421,-0.053397202823425215,0.06591776487188025,-0.004385741367641432,0.22708188058126366,0.03587040386018763,0.022419086315686895,0.05130348980194518,-0.06770851740973714,0.0841950983191915,-0.025602618062684247,0.022797114562314435,0.027176234861773573,0.02204270484352858
PTGS2,0.015379827535379484,0.06423789747798044,-0.01887756910559717,0.013592920873415161,-0.2398818529179408,0.01204551171042271,0.07796936434996138,0.033010949372153625,0.03933118376708471,-0.0037514333225908,0.0538231183790319,-0.07301472250968351,0.034353727575175214,-0.0007947093689561514
XCL1,0.046369721164766876,-0.036464820705409184,,-0.024530434453116135,,-0.016665301388947333,,,,,,,,
CD58,-0.030251586692639474,0.014368341089291898,0.03532566140579349,0.028424035191193377,0.29699838669051304,0.033832757047580125,0.06346893008491726,0.08375262962857019,0.12767562731724386,0.0027061483499099706,0.04709574975175315,0.09773983092045334,0.07353118904687911,0.06638458190232356
TNFSF14,-0.003465775368429942,0.012984370371278134,0.05079066187946428,-0.016767904940484208,0.06994611677478917,0.03782452582149304,0.047356796827377645,0.02892923842416837,,-0.04403222332976123,0.013818340994467243,-0.06260040893300506,-0.04792275018388177,-0.01644500790543102
CNTN4,,-0.0034457315534957306,-0.017269628612710596,0.0034052430332287267,-0.16308422775846443,0.014334964148948472,0.011806649740956675,,,-0.05725956597939149,0.015966566936641512,0.05104488844460399,0.011814455829594889,0.03425218790946347
NTF4,,,,-0.021503431211140383,,,,,,,,,,
INSL3,,0.055933107576859147,,0.03259421291360164,,-0.011700020127453891,,,,,-0.015968688560253224,0.07634301409427148,0.0005799359091289425,0.06255328719697657
BTLA,,,,0.01409796013349942,,,,,,0.09790823856233667,,,,-0.031003627929263065
MFNG,-0.03206844723788833,-0.04221066107841944,-0.010681810377273619,-0.01932897522669563,0.1784602942135532,0.0018601625506114833,0.01990460171707777,-0.018268649196807606,0.05945210804251083,-0.009328964516889323,-0.006878935791209375,0.0608049461472194,0.028701045592796615,0.03675680273004177
ICAM1,-0.0034008044118930074,0.044770194478737244,0.010012669851338767,0.01341660221786562,0.21555585400468052,-0.055381561359581055,-0.04824491357151804,0.042752187827047275,0.018334106326629112,0.028745384180353578,0.06758945143519186,-0.03409831219327542,0.046972003945385525,-0.04815317713645052
PROS1,-0.030468350827144355,-0.026272636176437374,0.05696773475497368,0.0008760664738665684,0.2717375919913996,0.044425442678396876,-0.013685427039420505,0.04370003766247674,0.07884458890456757,0.04618046994001195,0.04575083300759294,0.004624694490700468,0.14859029334820487,-0.03266779150811112
CLCF1,-0.021112702331957715,0.02533389241692426,-0.021106762609375225,0.040230668591420486,0.09516426175796032,0.023263268692566574,-0.03276628000313607,0.015424169064491658,-0.0066955608746680694,-0.07815950651202454,0.012503818730410898,-0.0010566123566658424,0.023237085120461173,-0.02228720669996239
PSAP,-0.14039308823876123,-0.03565836925985636,0.009334880546156494,0.02367309409207129,-0.15706070038829503,-0.020350586440551485,-0.10487779794545035,0.10927371697764769,0.06163677173362503,0.04659091098176629,0.12827307246342276,-0.038107005458310805,0.11347685731663835,-0.018459403290775243
EFEMP1,-0.11905522915053929,-0.0015806411474094462,0.019694237493598117,0.014144076509524697,0.26734627246642856,-0.06385248056760445,-0.07517764956624062,-0.074294305613529,-0.040294993622115825,0.07080794346455963,0.07234263059999566,0.0029617284214298258,-0.006926877976662592,-0.10122455308838532
C1QTNF1,0.09664555737828734,0.022965889217704847,0.017198979308282205,-0.01754256239776718,0.23407598030573878,0.0008790646542551068,-0.0023271642791451402,0.018765437076085408,-0.07357711696017563,0.05359004006790661,0.07715399858186435,-0.0851375602330678,-0.0010998844404648672,-0.0045102428672599655
ALB,-0.060746123471056866,0.01660677078681083,0.07383105056730127,0.04910446065366115,-0.039064330902482805,0.008932657917434904,0.11871884597781925,-0.09323002673752064,-0.06717218160999323,0.10015832449812839,0.0482239145394845,0.028204351129169015,-0.007272920695857524,-0.03625593778516601
CCL13,,,,,,,,,,,0.046126226671568314,,-0.013633994469761232,
EFNA3,0.11182396097313697,0.07435580797861621,-0.00699287716206046,0.039215651199501836,-0.2222516252417748,0.04845244818606568,0.007471047248682066,0.03657893678048739,-0.02550187484216801,0.13245639409216658,0.013982095276300986,0.028998528770626603,0.003543147770176624,0.016673188408943385
DRAXIN,0.05930759837203063,0.049723864725380554,0.009241476495717497,0.029086726870126305,0.17825881660645118,0.03438188723104941,0.015843691951971887,0.015229534117642394,0.07236042612450026,0.14833372905506884,0.038128023801864405,-0.03661534339188166,0.0007735910424258081,0.06892923267208428
RAET1L,,0.01680839130943788,,,,,,,,,,0.021289108688680867,-0.004538474841567128,
NPTX2,-0.0026587950505990166,0.05685582968792096,-0.0006345505280994322,-0.009060906754743525,-0.2733854086527191,-0.02149610676057004,0.09366575326025474,0.10048373692445108,,-0.070608922121403,0.00847642434325388,0.07581095602583926,0.05125141805295333,-0.018020866035349886
FGF11,0.04697999645910197,0.030364984036575834,0.013928052020577482,0.02906402067853831,0.16850945356067457,0.043523760909076364,0.02816008716109331,0.005079509125988637,0.044725844472485864,0.14298018573209087,0.043807627230966734,0.02140459633234333,0.007110742775697443,0.03040368618811765
CD59,-0.09773337933343706,-0.054176594693041,0.007644741647464087,-0.05514206852332611,-0.11067994694830818,-0.05347250201622479,-0.007877233892951592,0.02683835914900548,-0.025147874568806787,-0.04872024345126867,0.0174049041006232,-0.004040131743193999,0.08848625426633204,0.0492612308127872
COL9A2,0.044473728655988295,0.001642321194230772,-0.016908831995043533,0.026848800642095355,0.10854849958321107,-0.03383682143515913,-0.043559683775803056,0.0191948260531738,0.013746232147644474,-0.060687105281115,-0.0048851648472195,0.1381222347167334,-0.06054157177102182,0.02826115039503739
DLL3,-0.11700885443111692,-0.009731670980838771,-0.01885827215479981,-0.03963889573663934,0.09510559715020046,-0.050791745238485765,0.06585267199742699,0.13382620502652665,-0.1200640816605951,0.03205864764037742,0.00276149690653183,0.12917986366444262,-0.0024231299744396366,0.05808110415391284
FGF5,,,,,-0.022986342741844454,,,,,,,,,-0.027937549657784947
LIN7C,0.04402615736889065,0.007015027915316862,0.011058547766367449,0.019179189964640457,0.09810621430445028,0.03960917713910136,0.00548187039120709,-0.014258290511856495,0.050953900302911435,0.03635512228945815,0.011884487386568781,0.05915429443329613,0.008458419459881916,0.08092893749354921
GDF7,0.024164534207574723,0.033733894385806734,-0.018531540387948575,-0.004457980040182308,0.054474977912470114,-7.956304166243485e-05,,,,-0.017189571574757437,,0.0021109363718075256,0.023068382360709613,0.0397970561039654
PSPN,0.029749435976247754,-0.010363739579684015,-0.01422960818158411,-0.027684382317610744,0.0699645124117635,-0.03527658128668429,-0.0034872166063835363,0.05048077742040011,0.0008573099420768984,0.0625957271919902,0.08704923599814857,0.06959574587267965,-0.08250304486748579,0.045894860857369234
ANGPT1,0.013553802692389412,-0.03305481419777115,-0.006698695773291339,0.040822924791517355,0.1697781085588961,-0.036550346266346324,-0.03984539170035193,0.0683272818680471,-0.051865813051844546,-0.0048736173597287375,0.018349736014118552,0.04741399495384655,0.05137486329919388,0.03529873300217261
PNOC,-0.04141633157734227,0.05339149073615203,-0.012371030165253172,0.0024717717396558875,-0.2461946288700649,-0.01438956781312336,,,,,,-0.03671094375740678,0.00846888601541779,-0.03309232352519067
L1CAM,-0.03211250089509019,0.03338061773854888,-0.019200651846698197,-0.010648700214877061,-0.21221448923383812,0.0015566893127474746,-0.04383249007391367,-0.00153263862632992,-0.031838238419510695,0.02795411609555232,0.1215786021078909,-0.11332912083254827,0.08034187565636113,0.024884149731314698
APOA1,0.0297995608903407,0.04484440827042289,-0.02566369562671857,0.016307865632926907,0.10754634756563854,-0.015235461516399809,0.06773251685593583,-0.04611809538993399,-0.026180121996927545,0.026132076647405154,0.054751678919358504,0.05363085329427428,-0.041147265789637975,0.025020474226955254
PSEN1,-0.07316250825442039,0.004687366831968618,0.0033180659231383095,-0.0146354036952136,0.04837650486949624,-0.02847463940907713,-0.054295970490927596,-0.01958954994995459,-0.009597727835367373,-0.05330010865708968,0.006164972307608654,0.018798491789216543,-0.04013994623255534,-0.00039264369553930034
CALM2,0.0023541098957951543,-0.05318297879255627,0.08320178348554627,-0.011375542554553563,-0.3713415831187249,-0.03293060522722965,0.020707167321071553,-0.14922880734942434,-0.15285552774107666,-0.11423008774606523,0.023130987305957442,0.07002308576004855,0.024320309710409153,-0.054204308292435256
CLEC2B,0.006140178512733145,-0.0007641685260962279,-0.045473058944223495,-0.01385496639531427,0.2018208490711852,-0.008815631327748541,-0.009270899782210858,0.15075546362168443,0.02154333979293411,-0.058310396200638194,0.0095725178346084,-0.055186825280215845,0.011000952267298471,0.05259674278973523
NTNG1,0.03151305504643382,0.0073497509618651695,-0.0178906899504302,-0.017935356714521653,-0.01462613552999019,-0.035775683799150235,-0.04592384570043216,-0.07798429415046478,0.04202091433674798,0.00409738423850608,-0.04703228278979297,0.15948806277112093,0.006574827121205849,0.016725167516529756
LRIG1,0.02287432562925487,-0.022926579731562435,-0.01142985216557155,0.0033071845076103087,0.1676202733028534,-0.026972924537046805,-0.0408564534463475,-0.012859074366538836,0.03680525786255574,0.09355235465378224,-0.044152177796599586,0.12431323572388189,-0.05960357588463697,-0.012752975185139693
CPAMD8,-0.023159060760700706,0.0023748327718448596,,0.06131295052237241,-0.048116247491380784,0.008339605471255361,-0.030151587459634484,,-0.026077212326081636,0.0802743522462311,,0.10223821699347896,,0.052143673343796326
GHRL,-0.058673224481902514,-0.01087633261217339,0.06383665857938484,-0.0002600252586127168,0.04474311116291537,-0.022755079562600884,-0.04062382899328916,-0.03647993222993013,-0.07362996891957636,0.1595071647040011,,,-0.042141067917107304,0.00881167059385025
NPY,-0.053951606921725605,-0.023372536375929478,-0.023841447789906163,0.016614836746549826,-0.13971251801410964,0.07499245111257347,-0.035210524789283236,-0.034567769477716066,,-0.007528446386652912,0.024679599659316032,-0.04704482291447265,0.01931542727632388,0.14844151459356375
MMP2,-0.014439515372808716,-0.005986449646535073,0.005825398179440769,0.00028317462170646547,0.25583073124434796,-0.061908360076280325,-0.007190804047654218,0.02858208421125834,-0.06196145512126179,0.05460863765662762,0.027365727823727398,0.01344886445799287,-0.05190721140019549,0.08066994746816453
LHB,,,,0.028178604419637272,,,,,,,,,,
PPY,,-0.04491483049663158,,-0.011467120304874134,,-0.009484823939769838,,,,,0.09570732452179193,0.01797098222038958,0.0326533108982096,0.10927943161156034
ALKAL2,-0.029397767247982397,0.015467427591594862,-0.014874597373560778,0.026438967299105734,-0.006653723888268423,0.11406078456507011,0.06997786101327984,0.0018753884101552615,,0.03073333248108921,-0.011117610474804217,-0.01062916934552833,-0.01642774793597947,-0.05012449820792613
CSF1,0.04432719999560189,0.016744394948400985,0.037914811020810624,-0.02626360883992988,0.20097042512700244,-0.013811097017895301,-0.03769564182322333,0.04267754333702622,-0.03901361099611109,0.034786249183253015,0.02579569935206789,-0.02819714293451105,0.038277423332908435,-0.02765674653780743
SEMA4C,0.06667183071678306,-0.010009166318846987,0.010075991500583012,-0.007830801249129824,0.01616469073385403,0.008923145172987831,-0.03883886699205697,-0.015305384582002125,0.015648127263766957,0.07873111986072127,-0.016599762327900964,0.026932277012013388,-0.01424566768371691,0.14419127021215003
BMP8A,,,,,,,,,,,,,,0.11620794611589948
ICAM2,0.0005811818028679223,-0.052445774892335456,0.048106370395729764,0.04311457093796225,0.12979465289435899,0.003767721647221147,0.01848064874375505,-0.06054168393190085,-0.023443923641344958,0.026326536404889377,-0.009367542077253769,0.1212895800078221,-0.016125122356496463,0.09651545339009555
SYTL3,0.02024003591080882,0.10597384156762289,-0.032267444291387386,0.06483289990879018,0.1537449031290235,-0.01828417246704827,-0.051791496801043856,0.031615773109907756,0.07098553219181582,0.17878774398065161,0.010609995365425543,-0.0032324142069384593,0.0703163877949827,0.0016470587876647237
IL1A,0.017888740641656777,-0.028971956193252844,0.059345190944089195,-0.0034634497356679107,0.14508250496923839,-0.011222977409676033,-0.04205946757086028,0.020844497528787354,0.04389162753114485,0.05938355873419486,-0.01594999954447639,-0.013848726302702842,-0.049506995001893185,-0.03223133389113278
HLA-G,,0.027158061082368328,,0.011137700464652962,,,,0.1500235854854449,-0.052462043821226045,,0.05208265388926344,0.14483298711254083,-0.012875036517281889,
PGF,0.113122173108657,-0.010767681161376835,0.05127259954267475,0.022270662607239613,0.28076906562143067,0.01701200072609392,0.03225122260414775,-0.06596861429631234,0.06342075233882374,0.030702759515317885,-0.0056547371928036385,0.115702882285749,0.026078956615770553,0.1451108559163813
LGALS8,0.06432877090202099,0.05768652485346827,-0.04328870629568952,0.02406208747768888,0.05937633051129341,-0.010826864732900707,-0.06818793534479184,0.015030372144402717,0.06813763339397799,0.04448789691226452,-0.013570868462436438,-0.018229094243303313,0.06059498439254235,0.022423317583821184
DKK3,-0.018871041152097773,-0.0014515251482531888,-0.0853840152794881,-0.08182286330173491,-0.2661175325109751,-0.023596865562071415,0.013406565103526388,-0.14660490275642601,-0.03164185173224463,0.023164750937569922,0.071198534256504,0.10568932362888599,0.07879236682831818,0.015977916885044175
COL16A1,0.09577678600223119,0.0411250501311185,0.09356256335570433,0.004092817829575259,0.10514204717351468,-0.02847364074297658,0.08333517329763493,0.04362407565637416,0.08864798810858733,0.07567741418568855,0.04884688126736257,0.13454184005057918,-0.022806220643079904,0.09871527652261045
TPH1,-0.01841081625679422,-0.03507233784079093,,-0.044639051739883966,0.06170959509348453,-0.009661419209455482,,0.0291213971396341,-0.050279827657535546,,0.03827090289716324,0.09422467077675728,-0.01708532627528448,0.029250044844255283
TNC,0.1049577647970917,0.03760716694249136,-0.03267940351547867,0.050945183494673765,0.3571851484808802,0.036896218704820606,-0.061956118956383276,-0.016011558089697564,-0.04570263553802936,0.11596499932181432,0.022724558796538997,-0.12404948085722611,0.0676409643341805,-0.04513183490780589
TNFSF9,0.038140551244434155,0.004705765491003126,-0.024873717844210958,0.01851890666456354,-0.09080076498191672,-0.010128954032106924,,,-0.05101624876986623,0.003446605142483428,0.04085195945416211,-0.013862499521774659,-0.002451401433218199,-0.0037868436788735934
C4A,,,-0.014658248980444925,-0.005081766135324427,,-0.011243783034103408,,0.017515307788664253,,,-0.03406990364331143,,0.05483438142901257,-0.027671605073103085
CNTN2,-0.1096040042562081,0.03787721805158478,0.041443151242262874,0.010704551718071671,-0.02495801736820488,-0.014588621797495052,-0.02225897123030311,0.003477072421196489,0.007215214532992348,-0.04152380422482708,0.005891399754825804,0.14756775770002692,0.015490927974613948,0.03412687976075846
F7,,-0.033765016378689845,,,-0.01586141943992792,,,,,,-0.023111401683417625,,0.010985748470040845,
LUM,0.06591990404269564,-0.023224625162084324,-0.006735894178566859,-0.02262094272981048,0.22470068491443662,-0.02238024120740004,-0.019943071477046277,-0.04475285378613442,0.025326113058248605,0.055534022690670974,0.002748644044831312,0.07963261155674714,0.059613866699602135,0.03532232726325511
IZUMO1,-0.008047756525347697,,,,,,,,,,,,,
BTC,,-0.0204155660114171,-0.02293755621252376,-0.003144825639172251,,,,,-0.0834473019464183,,-0.031055532562913827,0.013633788833969254,0.017643122128670335,0.02949511015462923
APOC1,-0.20575622807680272,-0.029795856339630614,0.006416970249609894,0.05317916019555196,0.33816522178167924,-0.07099690198967928,-0.013727531009840895,0.09042466056086071,0.10011186744872166,-0.011825583272034944,-0.08769496897518184,0.007895892472789103,0.013176580185616234,-0.025264333223405107
PKM,0.02525059384751137,0.02379635103668389,-0.03811040880011252,0.009938159799792068,0.13606226837970722,0.07227891346194437,-0.058940891161655705,-0.018165408742740134,0.02339109043561771,0.20184734877017413,0.07181879126185584,-0.08979737732153038,0.05833754974733191,-0.056844462870093974
TNF,,-0.020080291270437367,0.05233763758693294,0.006117082087193928,0.0044184026224018385,-0.025651887218493402,-0.06859442676111982,-0.037996733577004435,0.09754776970394256,-0.023164729079349525,-0.030142459467402096,-0.04027081132111276,,0.05080359799991943
GNAS,0.06922604328283247,0.053798702170950036,-0.021457125483327507,0.022461980595546983,-0.25250410906658444,-0.009540052632015105,0.006651880993378597,-0.08414194269248203,-0.04509891596879616,0.07368675065583423,-0.025553828822183242,-0.08777388985873154,-0.011430439128074975,0.03442575850667486
BMP8B,-0.018253775296387425,0.01621448442410906,0.04393664460014398,0.03207017608026907,0.05285355486266537,-0.010748528049255147,0.10070241601822856,-0.10404935158884387,-0.02686900659439569,-0.02337641250159733,0.0836803648497082,-0.004759134813463058,0.0941760727543428,0.10325682291633084
LIPH,,0.004545193545128075,,-0.034883186529553786,,-0.009065562799080747,,-0.04345914338601465,,,0.0741384622016548,0.06773591172663065,0.11040735879368008,0.007337678244885513
CCL28,,-0.0008701219069927534,,,,-0.013959475332400205,,-0.01497978431486092,,,,,,0.1878690202997725
PTPN11,-0.020334870690763455,0.08481846656984889,0.03446338399714115,-0.0832887916912934,0.07221038257074443,0.03544324005639228,-0.07584491741921337,-0.14528167763488448,0.025802291904722812,-0.08238674927130946,-0.016301820032770233,-0.07603810288299229,-0.0346137432191387,-0.021798894135351223
ADAM12,-0.030891970988424135,0.00590286712563524,0.058517021039356826,-0.0008226869133641957,0.18532314746190828,0.03547051921711355,-0.019097129672899962,-0.011715916419596793,0.011276474147925994,-0.05570873741313468,-0.010328676370570281,-0.015598696934730327,0.05896674572026268,0.060194438657306774
EPO,,0.02167657910952625,,-0.03556280901562825,,-0.009484824353784277,,,0.10816658929089301,0.09793368208171259,0.0762137971006256,0.040132870564942254,-0.03727274948832914,-0.023763763801847897
EDN3,-0.004325541784895018,-0.023744511495865064,-0.0015163430686771324,-0.031328140999079074,0.05186524495962284,-0.01470100995837188,,,,-0.032297111845734854,0.012605667382244523,0.04203895481875123,-0.013397491705189954,-0.033303127925188504
CCL22,,,0.05286831479837791,,,-0.004555026900199575,,,,,-0.012964595958055738,0.022123495339139522,0.015129711953936156,-0.0012603471727603874
