,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
CCL5,0.0035601117988559253,-0.018479722518140566,0.10217817846464801,-0.02387380903911508,0.10004465329260426,0.009515969834781266,0.034133676101405275,0.041320854961913546,-0.007139497156582394,0.013710292017003817,0.04056469762310682
GAD1,0.00854191799174094,0.008036896931560329,-0.0034635890811261305,0.04535582571498697,-0.015730514849576584,-0.03934366330180692,0.08214291902562909,0.036539884224826014,0.0474042594135822,0.008354868388913864,0.07574995931197094
COL14A1,-0.043438712704676745,0.07991916122554873,0.1779720276834405,-0.010551414354149358,-0.002853960039007315,0.09135985948983533,0.03478534189921503,0.08302639836812213,0.03239382596287838,0.06231150619533839,-0.027901940399204857
HLA-A,0.027293635182472003,0.04727749619730583,0.0694304282246803,0.023945020729063585,0.0032809824704003988,-0.05982523864724604,-0.009861400912168649,0.06504678175518769,-0.07403621307165067,0.026394826168976263,0.12552502176003066
CD5L,0.04257246212343037,,,,,,-0.02914594304724394,,,,
FGF18,-0.019433562061406822,-0.012024415658281853,,-0.0169579491241247,,,,-0.025441569526691587,0.13236740287159993,-0.022546129374362022,-0.02963647867215972
ADM,0.03781677504634825,0.045235319503505886,0.005099420245522506,-0.04300004133422823,-0.033653737643355566,-0.11247908129293324,-0.005411292655689906,0.03719163556718253,-0.03419022626706233,0.004514941299941733,-0.031083981411704143
CCL15,-0.03583387144158138,,,,0.053079551935651975,,,,,-0.019554256256054937,
GNAI2,-0.012792377530135433,-0.044333038884686524,0.025634011936835954,0.028972716743316734,-0.0005120737064175332,0.03633632697452027,0.04200537495444765,-0.015342761833462927,-0.007861263756705403,-0.02950836885040137,0.0242780335447501
HDC,,,-0.03491518951168191,,-0.029855496363002332,-0.020092070168125743,,,,0.1010091140160727,-0.02158802791216608
COL11A1,-0.01517457850208763,0.019417140661795635,-0.02893542171098833,-0.023509250200245472,-0.005076855997952847,,0.0018867398869750875,0.01640979643142522,-0.016024387588492655,-0.0416295190816474,0.09401419610885947
NUCB2,-0.03381545299924439,0.04581246518332683,0.026054110679082126,0.01763775878573737,-0.018881868331641495,0.01769816640906775,0.014931492761329952,0.02494349899373367,-0.049069868251488076,-0.014381212706131321,-0.035018480209598316
FGF16,,,,,,,,,,,-0.02127219508135187
CXCL1,-0.012754043999598643,0.051671812115663275,-0.022073332872302127,0.03595872615452135,-0.027951242542046034,0.07524591032990666,,0.04073667818717571,-0.02217773953259595,0.03831419869952826,-0.04315858484652481
VCAN,0.013363964578038658,-0.022274649164706423,-0.005735488809665977,0.040662464560289574,-0.014187010937128096,0.03633630045050206,0.022252005193586,-0.04129882324988251,0.023629604380876995,-0.02729386255172358,0.050798659550664406
MMP7,-0.02296581051724954,-0.023905356263642822,-0.011616883231103901,-0.015629488009111955,-0.031017973106681675,,,0.07856718339469256,-0.03950940505079155,0.004374141343428812,0.135586928197468
PTPN6,0.003162288889967786,-0.019842498944015036,0.0004344243406450655,0.032383761775720415,0.027770044917207866,0.023944825416607633,0.08985160740565883,0.0029711335446273588,0.023209472217173774,0.06960364774368595,0.055800144857281485
PTGS2,-0.01722118738281526,0.09818508053985282,-0.015920489482287935,0.00686318212880685,-0.04411707077685266,-0.00950071369664898,-0.04503045836252443,0.015673015544723928,-0.026764064555804344,0.01259832024005384,0.0004770234150432858
XCL1,0.050992839945245574,-0.013082994569614988,,0.04010509785694509,,,,,,,-0.02483786374306739
CD58,0.0410512305436465,0.03997225129118476,0.06259947810354471,0.0049726643233630975,-0.0026249255677600414,0.0417055649776023,0.038458765435193845,0.001207698962479183,0.027849217054173935,-0.03353146397089677,0.04183041536814235
TNFSF14,-0.023714815069574065,0.014840152574189367,-0.024205483445293996,0.0541086553255775,-0.016570373633492504,,0.16945884561936286,-0.020351917467388313,0.03762643505634451,0.026300716197111614,0.04300932493598701
CNTN4,-0.006607411374542633,0.061112879911711195,-0.03195791340381289,0.05291353053922182,0.04226667976907566,,-0.04526849562933338,-0.04155980297592705,0.028783166087626138,0.11625385107622647,-0.04874874896017115
NTF4,,-0.01654941519562466,,,,,,,,,
INSL3,0.04399901340692671,-0.012024413299762901,,0.012899134909412552,,,,-0.02263387048426356,0.005327544604508567,0.07934631665784816,
BTLA,,-0.019086398179532556,,,-0.03486432218514029,,-0.01029079188172631,,,-0.025889324490943676,
MFNG,-0.031447876196072665,0.009978418473624236,0.06078786511471025,0.013869572167087408,-0.04169735648099353,0.03852738017023089,-0.004224921177821086,0.0002885759339072319,0.07005709778609301,0.035012625427137664,0.0431705695837262
ICAM1,0.028782700512013582,0.028341016632209913,-0.015580873777611902,-0.006997596653912252,-0.055989839245663434,-0.0025021465705525963,0.08956861327795847,0.05946542955570903,0.005349350372408508,0.012797858697085093,0.03698150032707955
PROS1,0.04214388461930473,0.018732469052250296,0.02449549914616894,0.007990988524707861,0.03026376256504449,-0.08142960740879836,0.038999847216886575,-0.008946322367671317,-0.060623093013279616,-0.013095811418370904,0.08740853779855329
CLCF1,-0.004394437873304498,0.09039583642468517,0.0112550858738859,-0.06339832557496322,-0.03853016859560924,-0.06336819281233828,0.05083646506747679,0.05256566832631882,0.0456244040332097,-0.03122990273326733,0.051852665242611076
PSAP,0.03973552425128249,0.025363142029534613,-0.02931083266991832,0.057600785574774556,-0.09241468473874354,-0.03246489495529441,0.004289761943682897,0.06463201258167003,-0.022847480951495087,0.07419584457754075,0.08754427555817179
EFEMP1,0.05773439666997026,0.05939793456216765,0.012584096094704674,0.029265098456664106,0.0007755465035610412,0.03135580362642531,0.08895727511454718,0.045519530606294024,-0.007820474049488874,0.04662109816647841,0.06782825334977485
C1QTNF1,0.06717990121531,-0.027334031153701026,0.02068889865535995,-0.021106644885157285,0.023937367359210995,-0.016325548411573482,0.013556885849454622,0.027746356816390347,-0.05053242787861264,-0.025542057333043013,0.10655944804733078
ALB,0.022433106756279315,0.03217895134706692,-0.019485860038390795,0.008618555291688541,-0.01191808796894265,-0.007005654822080153,-0.046909399773096674,0.07109530116667048,0.052700016068523356,0.011868386305985967,-0.03056477192875031
CCL13,,,,,,,,-0.015107859110845827,,,
EFNA3,0.001875086756150556,0.012778665163022375,0.024837703537798624,0.01444241481918094,-0.013681815951142812,0.02995157370458294,-0.010634428466516759,0.030070290983354408,0.04227291889552201,0.00997637029871911,0.01976626927939652
DRAXIN,0.04057301669213948,-0.035244297461427106,0.005462165577338928,-0.01635111369233427,0.02370399122078867,-0.031729290358790435,0.03323265271309956,-0.048643654013229926,0.019464270049847614,0.022299352135666164,0.10798573313364519
RAET1L,-0.016424481467911114,,,,-0.02982101450290261,,,,0.07201207719609322,,
NPTX2,0.06469146790214472,-0.0746222031491454,-0.02335243238006506,0.04477183651105404,6.139564138303936e-05,,0.08993894362977353,0.04848574732571897,0.021288889268137223,0.00036197505759481743,-0.02686938998951086
FGF11,0.06900133068722937,0.06131341522789701,0.0008081709500210755,0.041113531027428735,-0.0006968852695581644,-0.07759172232986604,0.0354246536148496,-0.02517119113115616,0.0006628561363577401,0.01628078480026729,0.05405043148474416
CD59,-0.014281517428535237,-0.020129510825720266,0.021862086436172948,0.03380439288042749,-0.020818792699022176,0.023146150933076787,-0.0025852698009699486,0.023331445964807976,-0.04770539561032068,0.03270519545819367,0.06625162750026456
COL9A2,0.056763222708229345,0.05463773483363324,-0.009607623261624527,0.07329906914302053,-0.01045691394531109,-0.017003246844840027,0.0291893397133661,-0.01608022532939176,0.05141053062014697,0.03294724126336551,0.062279264369531594
DLL3,-0.048049544804304754,-0.05372941917912123,0.06134646197900684,0.05706850423579764,0.019275661865564852,0.015258580716315065,0.05858952226440543,-0.04022108697476639,0.10885649966994024,0.025863156482684915,0.10137543822175779
FGF5,,,-0.015516480653819352,,,,,,,0.05002355894908108,-0.009586909619127896
LIN7C,0.011848974108371605,-0.004447990930030348,0.08846266807519146,-0.06182118870674691,-0.04431053145011018,0.038002923473935364,0.02519633266413415,-0.08644316123387014,-0.004995374399383169,-0.04399932646928582,0.04528817025632234
GDF7,-0.021118825223729397,-0.021455063863665764,-0.027756448242483057,0.003344460375940389,0.006447617625172449,,0.0029707786151949626,,0.09176531107768884,-0.03819213305621479,-0.03300017851548852
PSPN,-0.037945562726327195,0.03075127604906288,-0.03763451982698226,0.03295261743291358,-0.007386794154701548,-0.10893162742912617,0.12270004887214261,0.03375268196640019,0.06408256687113036,-0.003862435817468925,-0.0017225742077346903
ANGPT1,-0.025866874703725767,0.014861352999169809,0.012733911594507997,-0.0003398856500749168,0.021009078915284293,0.05258203457861754,-0.038994383188696934,-0.005532762364205193,0.07250632913786045,0.04305578025247824,0.03642876334585002
PNOC,-0.004979346302751711,-0.01717997185938507,-0.020856886011650595,0.02806025577094358,-0.006571706246374406,,,,-0.016306842166177477,0.04711887939199818,0.0885931451905126
L1CAM,-0.020453932642533236,0.024786033601993333,-0.0575598300440018,0.08317270905693544,0.017883187880991906,-0.0541455005034506,-0.01647685960005956,-0.03974626402485404,-0.05128635090577017,-0.03363125551640893,-0.029017028476607473
APOA1,-0.005989521718015009,-0.01872603701001859,-0.009859394382231313,-0.011379822739873872,0.010246766340864962,0.04199257562022495,-0.0020355205705384362,0.04007330296256653,0.06474181123753146,-0.025399463753732702,0.016561598697532758
PSEN1,0.015385550239142821,-0.004680211702182628,-0.02503968497097387,-0.00433857771470061,-0.006475956650715418,0.00480092902249396,-0.059464218814708834,-0.006260730703219885,-0.020744511326877026,-0.008184310006095449,0.047515720747475905
CALM2,0.03774510241097136,-0.0502367338348873,-0.0742555555065202,0.004056868588125162,0.013305298359508985,0.025403916514693013,0.0024170675445538007,-0.026699358194314207,0.05391170749667523,0.006672068098089866,-0.05042485164402522
CLEC2B,0.03266145402229769,0.0015577159869323062,0.04356078760963772,0.05223025843460938,0.04545106316659699,-0.029170188034414037,-0.006509814393753607,0.03959343485502668,0.02681984186240225,0.0424032659237097,0.01836180595900413
NTNG1,0.06367588875147111,-0.01486474357656612,-0.05457687898897004,-0.00241782237771966,0.023466213354395995,-0.033070058340448495,0.01983525949873815,-0.02781612640313663,0.07955496901346187,-0.023308057727426484,0.03289025714584633
LRIG1,0.02372024630538826,-0.04388031496468493,-0.005697496465394165,-0.0737538919122614,0.01528164212828452,0.0758837232920605,0.08790255401147577,-0.00668637381754933,0.04548844365674129,-0.04312244373036632,-0.02326734556325813
CPAMD8,-0.011612035617153198,0.06582655459312758,-0.014036744906256948,0.035740079340576644,-0.032627163030456215,-0.04263217273043652,0.04899448699318913,,-0.01722714354688981,-0.028054230575715232,-0.023399599918914358
GHRL,-0.028259208671682887,-0.022579709674387688,-0.004728765112855498,-0.0041111384931248884,0.0003424056896805105,0.061764690072186976,0.048130072401299746,,,0.04952691374544004,-0.020626990802390714
NPY,0.044496607014425905,-0.032470684090387475,0.0411686682459158,-0.0020623019676236326,-0.04100232886858065,,-0.03301602868135903,0.08865357042457701,-0.029942426649499178,-0.03380928167234366,-0.004833433152756215
MMP2,0.025052699330658804,-0.04319864667855483,0.09405784083787987,-0.027157636279363784,0.05217854653055194,-0.03916809609357695,0.04075775222699708,0.010701531438772869,-0.013287625866397174,0.037708967427257746,0.12662907730663045
LHB,,0.08191102164810006,,,,,,,,,
PPY,0.07350474453716148,0.031219137294687713,,0.02267569288432334,,,,0.16787822903231447,0.02786016297258732,0.051873689943788125,0.057134236475988365
ALKAL2,-0.019449843472905456,-0.012206965632638775,0.05654689727820274,0.04400874278875024,0.04106057890399231,,0.055576260355580887,0.018277630526372463,0.017979492413235477,0.032363975207105926,-0.022457204862291025
CSF1,0.08098801464448034,0.026167635142664618,0.03634198990509577,0.005398734389501957,-0.014719962526890635,0.15077408215935842,0.007034343725119429,0.006637410589365737,0.07456269335115616,0.017601935998078,0.11877008687204894
SEMA4C,-0.019109793141426377,-0.01618913305573142,0.0333224929135837,-0.020386413973911992,0.013130515818148114,0.06746816580402996,0.007778569242455207,-0.007047435274207899,0.04312328435586194,0.03326503515097733,0.0707813521135954
BMP8A,,,,,,,,,,-0.024031296704321487,
ICAM2,-0.022783322474572317,-0.03980151539112947,0.046123139042710225,0.007402041328871603,0.04018773694447665,-0.03966350875953817,0.015826455702056236,0.015658381433536823,0.011326294908686998,0.06420057915955077,-0.055199258589305716
SYTL3,-0.03555018518321969,0.008332835095682181,-0.03238918765570093,0.02752081964323018,-0.0017234238066810776,-0.00882091539053837,-0.010765133992772043,0.09861466458280482,0.04108533921164292,0.02501552096135237,-0.03586656937705084
IL1A,0.00010193377347152229,-0.02024340954155429,0.024626052956266437,0.017202727540163325,0.0008159207737488739,0.08973378801476678,0.07115415900835287,-0.002155854809534328,-0.040403055892192244,0.023049905129261035,-0.03707766415815482
HLA-G,-0.02527335510903622,-0.013082993388110694,,,,0.11352794858092602,,0.08370363980932602,0.06755985014044515,,
PGF,-0.05899418606595517,-0.05739119411967622,0.07284519415101119,-0.017376189030568426,0.008456474807248263,-0.0121089625084532,0.07763953440757565,-0.0026913900915042656,-0.031138719429580387,0.020534693674242762,0.010000686085917134
LGALS8,0.07572913589764647,-0.04987649975526255,0.0036807744926010415,0.014463483902765487,0.03316407157145705,-0.0849782308706876,0.05382941137723663,0.008522452656883804,-0.0022636717794747305,-0.031249679176306795,0.013261559474247208
DKK3,0.01659054524997214,0.006327576169775521,-0.004292558771026506,0.02590262315447854,0.05203323375406134,-0.016537233713676706,0.005887445946303459,0.009041026980825909,0.011294980348513204,0.0017343963637048807,-0.010450764149596031
COL16A1,-0.025197046972970167,-0.023284967972608327,0.024093611578084748,0.02951292333943731,-0.003325061639110249,-0.016962639429909276,0.089703842576468,0.048319748581704194,0.05323673494005069,0.013875888097011735,0.11142521834334936
TPH1,-0.01855706123648885,-0.02380766931062146,-0.016686148323796706,-0.017677698060100364,,-0.010068941269884368,,-0.010313104061552518,0.06935081685091314,0.06003040417058696,-0.004181520234293848
TNC,0.07006480314353467,0.10622839618908148,0.05467267059658969,-0.07403387403201735,-0.032370205855073976,0.04255715297549335,0.12813941943829035,0.005377657586193882,-0.048434567193567445,0.010268561721476279,0.056410451689161215
TNFSF9,-0.022731494384399288,-0.007622105823922793,0.02927389576614203,-0.020787382165558782,0.010286586458091065,-0.036325523248231406,-0.03334070887252138,0.009317809163488386,-0.0162239730533617,0.019602614948614157,0.014854718583319004
C4A,,-0.014685422381694938,,-0.017319666328501807,,,,0.03336776327797241,,-0.03236181362392022,
CNTN2,0.00033368358631110333,-0.00289077166427656,-0.04582631768169874,-0.051707531541503975,0.01576557995207863,0.08979694092161442,-0.06531112999506669,-0.02908749087160896,0.048673798713155324,-0.030146047240172256,-0.05292337332567505
F7,-0.01810381181876728,,0.013372263403805196,,,,,0.019252905921102056,,,0.04064544444985588
LUM,-0.04266660410979749,-0.027925859299142465,0.09741016181730391,-0.0344740118950956,0.009483356858695067,0.1533266903939168,0.07302528916938666,0.026998628115665998,-0.008909089097332675,0.030999870867182727,0.07392293108323117
BTC,-0.01642447462658671,0.0382595234672426,,,-0.022046582784195898,0.009706466989141398,,-0.015331667460153567,-0.00992554844723396,0.04100657010508364,0.07257699898563647
APOC1,-0.028908453491171122,-0.010933077719872921,0.04788693697501751,-0.03476746434169005,-0.020019016848061056,0.06982536722164279,0.01581989325732508,-0.04983320460305184,0.02706407663404664,0.03322472759074459,0.05973562898887801
PKM,0.059986725239003356,0.08295214251876011,-0.00492898795770999,0.014874114079973848,-0.027062536779042485,-0.06276021196238968,0.06333747865915859,0.048465172335606314,-0.052962426735325946,0.009874322910830194,0.06783267485057227
TNF,-0.007612784813698967,-0.03242034284145386,0.016895157944313264,0.0511590646760899,-0.002176435307562245,0.05580994078851473,-0.04082641872694143,-0.014880896473089048,-0.01788811991478169,0.03555097669697988,0.10927070097856818
GNAS,0.0006546202903980789,-0.059584693128694535,0.025972465112054467,-0.014814492580097668,-0.006980475414372544,0.014918292630898625,-0.03256476437826503,-0.00445739281480654,-0.013562392336797726,-0.052594477869719124,0.08522681948691958
BMP8B,0.04408505240930186,-0.018966970401317985,0.09655229141496055,0.021294690724177185,0.0131974589809217,0.048270558009374555,0.0704942888159758,0.03835585471013812,0.0049818536689388414,0.0658510993552418,0.08818226789090065
LIPH,0.05551336609706935,-0.018604502941408144,,0.06668799930425486,,,,0.04067330833514997,-0.01994371476728102,-0.027210030956234598,0.06368027683494622
CCL28,-0.026102808568860287,,,0.004845925170104926,-0.028587400348263157,,,,,-0.018660353854241026,0.05533219031693478
PTPN11,-0.014446912628666283,0.01059853059412999,0.014301582502225265,-0.025637970240565282,0.011159717184760724,-0.06084937268300154,-0.04113896710849465,-0.03272359501843545,0.0023413076234906514,-0.010999923919446503,0.04558431669994379
ADAM12,-0.05703527963949874,0.02723803472304766,0.04195333184685822,-0.043809569562573564,-0.027627945288297085,-0.010358248674153026,0.021816926379950828,-0.00915256250600875,0.02740922048151448,-0.023078073053589852,0.023118176688636034
EPO,-0.011406856504399961,0.01113045664915171,,-0.014610206590943062,,0.02762458143290359,-0.03332093095381383,-0.01640752686417996,0.01833580657694032,-0.019843735500757097,
EDN3,-0.021556949249318086,0.025700787648740515,-0.008452139028473561,-0.010538988562835005,0.07444802889464108,,0.08687806175250326,0.02610993170437543,-0.013662803386380923,-0.023689966509236552,-0.008668582026288969
CCL22,,,,-0.02022969547538741,,,,-0.018569786517517683,0.0031479334748150505,-0.030663771416354325,
CCL2,0.036630443975902795,0.010829773741658286,0.02309894744191143,0.028531185649164216,-0.06618633492440651,0.03658291587823816,0.11398442278768624,0.03477372373280403,-0.015198078111435418,-0.009206014827201984,-0.015706811621043745
DSCAM,0.03208438125255495,-0.03930420756793261,0.0014372718386509414,0.03176022157520367,-0.011185208007901907,0.13521714851753286,0.061489432948773515,0.03711625364259255,0.05198241328456324,0.04332614927527496,0.10071338700861773
GPHA2,-0.020682782589175466,,,,,,,,,,
ANG,0.014889535196958232,0.08227163365379625,0.030532308912742674,-0.024748108986735937,0.02250347393271353,-0.023688520854872105,0.06880691939719483,0.10666969766549715,0.028150540148614803,-0.019552446822910564,-0.019276365371749857
FBLN2,-0.00273442098468302,-0.028759390423006813,-0.003345041131366601,0.030452838781459057,0.045143649031055735,,-0.045976933614717,0.12021810429216184,0.019337657271350134,-0.022653024591473895,0.03216396194958554
VTN,-0.03507930418475644,0.07236389795671293,-0.007478900072254774,-0.0240029286723294,-0.00117908927784705,-0.016908549758390012,,-0.018754926027648014,-0.014565011973037967,0.035435831965791385,0.05934770205815032
VEGFA,0.04594869200340933,0.07799098527400591,0.030579737440187608,-0.03413454569811883,0.032263113759811335,-0.0382746515924862,0.02296169828632305,0.0009003097925884751,-0.03922284405240133,-0.06612652095550423,0.013442305404723512
F10,,,0.010866826704480555,-0.016019775749857426,0.023938058635694346,-0.03363206466182452,,,0.04125598046452457,-0.01106605017978366,-0.02963648934018201
SERPINA1,0.03971949203293913,0.0029903496261399314,0.006684334118321194,0.0896398104603398,0.04097686220384275,-0.024567670642547192,0.015322555162100987,0.00627201741965107,-0.029615464395871392,0.0407169522996851,0.04302120637224547
VWF,-0.04411688687246268,-0.030241129646575878,0.04443031008432211,-0.03194314295792541,0.0523543842316829,-0.07415647018657169,0.021395621557678723,0.027439724956026815,-0.045566159356196324,0.014752530658248466,-0.016567810070746924
GDNF,-0.004761629108399906,-0.015427379739015083,,,,-0.029362761247293027,-0.028456460906879994,-0.031222645264553935,-0.0006721858001429763,,
VASP,-0.010759908474833407,0.030592359967241252,0.06099420431400452,0.028310109874272123,-0.01802675645249859,0.013321454512066004,0.028237579881856465,0.022373911403199578,0.016454604813551616,-0.04168792031418536,0.09698791607619925
ADAM15,-0.043040318845793735,0.028032116133615417,0.0032702746283204396,-0.02405913298229244,0.022731960647590792,1.910330344483548e-05,0.007794252544956395,-0.0042960842425624705,0.0052821769490692975,-0.03286088020601256,0.008189624198115548
WNT2,0.05213466317938197,,0.07012921497566334,,-0.03243454969623543,,,-0.02035190824413437,-0.002504196130012064,0.050344216886961085,0.05449982435999734
CALCB,,,-0.015516480485196707,,,,,-0.017811642178693923,-0.025194804649730042,,0.008646583985567665
OLFM2,-0.021214070291946677,0.02550374270785582,0.02121528785133382,-0.016856351035037857,0.014717340352914918,0.016960261565949777,0.015437993857776215,-0.07085645120181136,0.013299062099654702,-0.024802962104621528,0.052996373390962206
MFAP2,-0.0355280149837389,0.04639912588887862,0.08083139345917348,0.009760045343424523,-0.02740427475132436,-0.04477589893191698,0.03218535529485294,0.042212326788906934,0.01571617917657505,0.05017600882255198,0.0181094287230351
HLA-C,0.04305931667893194,0.05513349398444204,0.0715264491439775,0.05590157008788305,0.00669817291106001,-0.08108974212842233,-0.06427209006555044,0.09545099364517336,-0.038348802887610084,0.02843406040716315,-0.0066649732394394616
THBS1,0.0022994247172045106,-0.009256481448927118,0.06475295459325783,-0.02693276322278524,-0.0007120965733414448,0.03118266307767416,0.09580746112444584,-0.0146247108403619,-0.061522305629652836,-0.001300159851168216,0.09803335223223937
HSPA4,0.055854427327376395,-0.029728794613169598,0.048535712765341556,-0.027207464564300215,-0.018441843479677797,-0.02851483067355581,-0.005540191264252382,-0.0215049712974123,-0.021691390661519656,0.011969675833535217,-0.026316081818105692
LMAN1,0.0638186450807749,-0.019322735807627864,0.0374504485398393,-0.0203413584928037,0.07574102194240741,0.030142062672788572,-0.017056648291084824,-0.008669566300972766,-0.01666014692930736,0.053280019506719345,0.07722026620804776
LYPD3,0.020620612055632762,-0.01390617909295034,-0.02407046070738901,0.005979326864959836,0.02367002168351901,0.04238066882910569,-0.03624965256537131,0.041642777804180554,0.046386857746299026,0.010823880723270498,-0.017645801289385157
APOE,-0.02413341766324493,-0.05153196409533003,-0.008277083518580593,-0.03263768907256062,0.0013467596041900145,0.08630427360368255,0.03149840157034113,-0.01997137276907066,-0.025343558494541504,0.030292455794917184,0.03663416117167881
SOSTDC1,0.00839165104222514,,0.008568020481030407,0.05411546463031324,-0.03225182043534098,,,0.08231184664819291,0.0733622764583108,-0.007987908764302236,-0.03255146763496066
ANXA1,0.07886860588134287,0.04501294146110882,0.012846066198631776,0.05896459011808496,0.010533435336763259,0.05657774884355542,0.0782011266647251,0.07243883432275033,-0.008334665769328536,0.06542815202982459,-0.08897280281470929
WNT2B,-0.017987299177357544,0.04409628417393803,0.018832757489240643,0.054437800082920575,-0.023377378020099676,0.023121218435166808,0.04925633527725903,0.01796651241363986,0.02588827774838076,0.04808887361476219,0.011916956663078319
AMH,0.03465005127969852,-0.0042726198018559584,0.05185116561820944,-0.021059873180556726,-0.02308838570823612,0.0681185039969096,0.012890856104848294,0.017331275200400953,0.06105916146236286,0.007783876360797429,0.08237483462847459
GDF10,0.04105080665793682,,0.006406834298111007,0.07885989865276559,0.023886525647778583,-0.002990137614997629,,-0.007838676052886255,-0.019371279972587547,-0.01044620225758216,-0.0227609535635629
EFNB3,0.0021564847608879505,-0.013945472946454956,0.04855026781890619,0.014762540887074068,0.012384279458307479,0.0591831172681683,0.09942310269968894,-0.0016171512712389112,0.02074094673479995,0.020431724113931498,0.04269965849290359
LTB,0.013607229693756936,-0.03294955530471745,0.004816242302491969,-0.025420630623950814,0.06233255878800641,0.016660655477816526,-0.033197450279802525,-0.047245506289955275,0.0527899878357799,-0.024313243013399814,-0.03847103889505462
ANGPT2,-0.07645519526109654,-0.04411490862700321,0.04571713470813772,-0.08001559611995585,0.0014142026210531664,-0.06759998467884817,0.010791314221090297,0.025272239943629718,-0.03966529983898093,-0.0248736606176316,0.03765701756387332
NRTN,,,,,,,-0.029145965139626934,,,,
ADAM17,0.06715418745337672,-0.006243263200644264,0.017559993861892793,-0.025443666188854876,0.02409313114659704,-0.0598623449906451,0.05358823260441075,-0.02199720543970526,0.01007421794413908,0.003894877853815683,0.03955569407758087
LRPAP1,-0.00703524274881246,-0.030511425547731688,0.03101318577124415,0.07462236546777384,0.06411253434785288,-0.0031609739770453254,0.09695670459550396,0.0010357420264377336,0.04555231417268852,-0.0011940629483874043,-0.014214998615489527
NID1,-0.03964320393103734,0.006461420068769257,0.05383901332801457,-0.04267145128486587,-0.018982158307629917,-0.011831451444954271,0.04728971893822644,-0.0010350084202210158,-0.033560437754324164,0.03076565275060439,0.07730926199358704
MST1,0.042205752350352316,0.05009847704405868,0.10115161241924765,-0.02090451958150277,0.00483286141430006,0.004656221934387783,0.1939794273406591,0.08970869136366354,0.063853371071007,0.029240524869562988,-0.03393697187278619
IL13,,,0.009425277676850457,,,,,,,,
DCN,-0.05902955383649638,-0.049062832316406374,0.10158726806693422,-0.039400276821695925,-0.0012874133125004253,0.03815102312293246,0.08147957135235831,0.013135085773036237,-0.044052711794971645,0.03171920540265283,0.0986022280466073
IGFL2,,,,-0.017319668161133197,,,,,-0.020523201974685042,-0.03614246701237552,
COL7A1,-0.0425482279452925,0.013529834436985067,-0.01662948945583895,0.01536230035541826,-0.015701474574182802,0.04903820471253252,-0.004801205896858048,0.028894833146353983,0.01949445294417969,0.032770265434613643,0.0829731503262776
CALR,0.02339106892325308,0.019774254796028894,0.02871153317733006,-0.04506022231180683,-0.003596176508272265,0.09298223511352621,-7.038670234939906e-05,0.05214501953782241,-0.08285281117655359,-0.011136084700126928,0.03929530804555509
PIGA,0.06317105937933523,0.024489405836649974,-0.02346779667830645,0.021345881958115008,0.0015632627561993895,0.017153522174775414,-0.06117764853262446,0.05922953568559868,0.010819419656863432,-0.0027493878073293013,0.10167992903740332
CD200,0.001623799944886548,0.013678114282658202,-0.013409146818121734,0.05275553641492991,0.01877475547053186,0.005282228035686279,-0.006429400176476143,-0.041687796677090015,0.03580684529813419,0.021726478876319046,0.02385794113921687
GRP,0.004925375288459046,,,-0.02689088057048957,0.03599734375373374,,,,0.023397766714670965,0.046853615594839366,0.02638495998197362
CDH1,0.04089389303832628,0.04422037449790783,0.01701167925777051,0.04428070355183574,,0.0006954327217526572,0.08554412912108068,0.010225815183997289,0.009049664252090195,-0.039926741708451764,0.07484466890669965
LPL,0.005586173152753892,0.030422145053447164,0.019678372058718835,-0.035527708815714175,-0.017638704613990773,0.0036094445857559644,0.08053357034164639,0.0196916674389382,0.034231437409258464,-0.03656780687299952,0.1201945489278917
SEMA5A,0.001098178392593444,0.012972478270389913,0.021469672493324692,-0.06970191038836973,0.012896103258473377,0.02822228759318759,0.0002425513770499262,-0.04361762246595165,0.022255590363504062,0.0025884745051130507,0.10871676341843475
SEMA7A,-0.0357913396873294,-0.0030389726349975845,0.002457902359972123,0.0007191540492611413,-0.02118470622714467,0.01503081795858912,-0.04387844728609702,0.0126636854404522,-0.03502569240523528,0.013073292376758217,0.04316194373713647
SEMA4G,0.05082344405436237,0.013065626257396074,-0.003654616328429982,0.046865831573752334,0.01919025627282304,0.06109168868791455,-0.016602357094304066,0.03104982137482946,0.045546448501144435,-0.033302099241335884,0.015503572016134944
SEMA3B,0.10380006205981787,0.01125762952637696,-0.027994161176857837,-0.02158776512536912,-0.0016988339855068214,-0.005463465684980282,0.028890449123694806,0.06616920316160066,-0.010136294189896436,0.0340461808645324,-0.024366595946695022
RPH3A,-0.024627534032331564,-0.004667151135145189,0.02208543441035912,0.027615700604713588,-0.0013237811035086413,,0.05113668215104393,-0.0319605082954938,-0.006555370567660989,-0.00016709002223588254,0.02946869665167691
JAG2,0.008160870492315547,-0.021151489069616596,0.04981245268950213,0.06075444753744532,0.010356212596292347,0.03576628044440303,0.12335405605506669,0.0646518313976456,0.03517368393798637,0.09118123068047009,-0.028242316135388423
CGN,0.09138005345576264,-0.03558067749051437,-0.021194313227457684,0.017633514423988726,0.010335679073904246,0.08398002196219745,0.11605602670962363,0.07400468016508568,-0.021798783544577923,0.07189866352772821,0.03668148699100369
