,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
IRAK4,0.07902538181502008,0.006722011650774552,-0.012906123637387443,0.08623663314492114,-0.05716876500647127,-0.015544380805491607,0.09963999726949482,0.12246251746742386,0.016525997486214257,0.07600991203974176,-0.023214145380146132,0.038687977144277984,0.006694731705896412,-0.012496200582602583,0.11697331127729879
GSTP1,0.004570065853662927,0.019712894032443175,0.006337149723208358,0.00892421799077175,-0.013265997573938877,-0.02151327895960753,0.08063222049274935,0.1778384234116831,0.001084397834905977,0.02408403088604197,0.10232352737143796,-0.04846704160466055,0.014775496185542782,-0.03500016967960451,-0.010287050560745277
VCAM1,0.037329795239719715,0.017466584491626778,-0.06699647280364975,0.05877094651467616,0.02985200438593064,0.0289868457595458,0.10563963021435654,0.16528873599847382,-0.061048508176136045,-0.028201215605098584,0.008269616787768224,0.004233765917456938,0.061623311008392884,0.023408046126250227,0.05339866963141967
NXPH3,0.0318225296817809,-0.02808537712706435,0.002669996715121463,0.01039835491532925,-0.008328926409417613,0.042960416097393636,0.1287669358021473,0.08396206786491454,-0.0943243176870683,-0.020115549996809628,-0.007909771082898004,0.0268157564182732,0.08230082359710031,0.015178566560232885,0.06215751076224823
MTMR4,0.10705959650163271,0.02179010621703102,-0.006562253008520903,0.013463326233723778,-0.0590704118488748,0.0278343607702562,0.04482080909155828,0.05688866049425292,0.013552953774865564,0.038479936508389656,0.054739547543941135,0.061554138820259556,-0.05534513544459087,-0.025829332847629102,0.07546371074972698
LAMC2,0.005943613162827905,0.04180670454191078,,,-0.02640537904541056,,-0.0053731068315847974,,-0.037640237695500824,,-0.032577716086824096,0.07674096499483335,-0.02161632861642707,-0.01905431070493342,0.1630058742163395
IL10,-0.020865085283342126,0.10374478421789043,0.013475476913185909,0.02756956491832648,-0.008764791407535525,0.007123828410107735,,-0.005049267940132894,0.030245332996760237,-0.012563672450756415,0.015687087566748137,0.04323713672864229,0.09230314083674708,-0.02185682695912323,0.01758188571829585
SEMA4D,-0.061123461544628506,0.03916964208415199,-0.0036407640590495807,0.051497272555223274,0.02282172593526906,-0.026311517479152,0.011394464546416693,-0.04468360542532171,-0.04803669030965768,0.0496922396171848,0.05331368068912881,0.03747132483853795,0.02843054279884675,0.07016981707955247,0.06956665028984138
TRH,-0.021694222335160156,-0.0008616843845479018,,-0.028849835273960223,-0.028003934613864256,-0.03069034779575803,-0.030115356188492374,0.05062930923826616,0.039157627962685,-0.00834568032095492,,0.03913280774638632,-0.00797037265732146,0.01677213320481573,-0.030898032404615264
SEMA6D,0.06140510874038498,0.0299173699827397,0.011799592065208917,0.046812052150280836,0.05369125003784788,-0.07131457998943405,0.09389009047044741,0.10207393304026992,0.07305010786251209,0.020743430647014983,0.0721947028413506,0.031924927930114276,0.0402132557086304,0.014074628464119587,-0.01076932731651439
CEL,,,,-0.03165922689371075,,0.04024317413099787,,,,,-0.04152356544169285,-0.022896718259240775,-0.02687279702949499,0.048023778353164334,0.11600481196800905
PDCD1LG2,-0.04908037273495863,0.059722706714824804,0.04105523742016559,-0.038980762318957,0.05428691432309686,0.04311483490555803,0.22108436874939724,0.12994048995455204,0.05649611211287003,-0.021491654035768692,0.014584037630312498,-0.038764362354982616,0.0570351063888802,-0.048924644252227936,0.018073533003056405
SPINT1,-0.01128136731823661,0.002149254468404902,0.044151461097101156,0.017286381993845988,-0.023418875950277755,-0.02648383299427545,-0.019995579817165387,0.12533714087001696,0.019303250398446607,0.07437093121099105,0.17168157084208618,0.005014896579582344,0.027297208958124677,0.025700583499872344,0.05343764616310047
CTHRC1,0.00046962867784164673,0.052277578840936145,-0.04096603155658432,-0.033896420790190555,0.03722962323806294,-0.0389866058565725,0.09653319444692009,0.13547616132767523,0.05634303233112818,-0.014776613368376199,0.20962401834173847,-0.014559431741331159,0.060587341397250596,0.019541795116504865,0.08670669684219137
PODXL,0.011481626512141671,0.048136229148687246,0.01463309277521312,0.06708081814096917,0.0280196753438555,0.060362525297037076,0.04558529351865537,0.11549734935844556,0.061986982144183536,-0.03491947948705363,0.1060808206767677,0.022407645928792224,0.03133524692646266,0.041637035351536525,0.06008616278629273
JAM3,0.08697124609144337,0.07162728626882721,0.002243478846564431,0.028171402637752266,-0.02947523190839771,-0.06580583450133598,0.06118470563174246,0.14515381894271423,0.02347581995841316,-0.0028356369849657395,0.006816745470111558,-0.012890423655746884,0.1040530125912743,-0.044004501544621544,-0.011021403913751834
TGFB2,-0.0030417248744072888,0.03862289173811548,0.0006039979088667784,0.010555145443766893,-0.05579173192286675,0.030223457516414698,0.05351542765168243,0.1502143015117151,0.023627418454703838,-0.01085946876428107,-0.019411950844961803,0.011960174776141102,-0.01330609641184373,0.01798123405685412,-0.07276398645565527
COL18A1,-0.005565638818936905,0.05168461526719288,-0.008058508057260858,0.06150323184933544,0.03302171302452502,0.03018597579995654,0.08101589526872445,0.08442931267718738,0.07433011538169428,-0.01582662160990468,0.09437698278410421,-0.01566752386627395,0.015524524176156908,-0.023545759647705215,0.05349237275764768
NODAL,,-0.03585765058305535,0.0001327046681570857,,0.03024788866097818,-0.03977481441921615,0.22733519862804635,0.07275947095689025,,-0.01929548901046849,0.03243146253910973,-0.022602683670180698,-0.020331723433622353,0.09737130316011555,0.13908895287974865
INHBB,0.06845395526720775,0.011010404105214606,0.007300397200181171,-0.006193365615107561,0.031324591378719284,-0.020129347770185612,-0.0027013607375494723,0.04413086652661784,-0.017147447965920604,0.05173599125639483,-0.08539841948394192,0.01726167909962767,0.08710237091276948,-0.0008217427178073986,0.037381473887826956
LCN1,,0.04163271151081629,,,,,,0.04306242836857755,,,,-0.02404160752354958,-0.01920074115526342,,0.009790001760804672
ARF4,-0.06078023133957041,0.054797424459248394,-0.0630305747936442,0.010842929156530689,-0.010076606644948787,-0.006440765034057587,0.04562315348679257,0.08751675725076652,0.02747588113348951,-0.005120947123773687,-0.06265347442197253,-0.04659915789184147,0.0323028724988465,0.01368449978082502,-0.01850456640506057
CXCL14,-0.05215356938255548,-0.00814034425177937,-0.0035078603132993507,0.06505284825455464,0.028516634777075226,0.016884062884966022,-0.04729795211398914,-0.059596870103745654,0.03238459171930126,0.008894836650482303,0.10593213771001554,0.11296810269220958,0.045813426013136885,0.01048990536958277,-0.028671130268466037
LIF,0.0530837531514689,0.10630143281727622,-0.033284674894468666,-0.024905981018701808,0.0315107077461541,0.038108065576717545,-0.019503067256829643,-0.03318100554132847,0.06098017145319635,-0.023244294644620245,0.06668779331634128,0.04168889089052239,0.02520611316248853,-0.014853294321931623,-0.028603874563594412
IL17B,-0.04240026192354639,,,-0.028849835273960223,,,,-0.005678724175515537,,,-0.0010508809268709816,-0.02092128482380948,-0.030743390611917443,0.031158921671120426,0.08753679149244029
MMP1,,-0.017516046943546814,,0.009451230577156284,,-0.003736656095037191,,,,,,-0.033054001256154555,-0.005607581690346831,-0.01963034239880764,0.047264285523389814
MATN1,-0.02763032075299065,-0.0024585999705210378,,-0.02329638676526517,,,0.00052543887667612,-0.020973813987197137,0.008988138215951163,-0.011427841488239431,-0.033991614331876016,-0.030251286791952697,0.06699193507658782,0.028706253696600983,0.02025956747147983
ADAM28,-0.02769637183751559,-0.0019438656752584446,0.041889760432089314,-0.03144125185014535,-0.011436205776767553,-0.012556548623508726,0.07939011878336615,0.09201061724885067,-0.03879096806223624,0.00935230354148369,-0.01115964174623855,0.08858108850257156,0.005688921820572904,0.007266986884715176,0.06146929723558065
TCN2,0.08224801848243107,0.030152676625553532,0.05473659029757675,-0.03483284803344637,-0.013677079063870659,0.006634617293853183,0.10789162652490998,0.05943510007533842,-0.0009768866159550874,0.05730760691095669,0.039537059141502434,-0.03541587024313169,0.020287477298261636,-0.004203967793692204,0.09463042450839733
THPO,,0.03132242038515849,,,-0.023966686684363577,,0.0010974931911921593,-0.03331887279638531,0.012419386634460874,-0.01142784280098437,0.02640790886939723,,,0.06974799911357607,-0.02083441890013999
CUBN,0.03858597442234764,0.0744141663232246,-0.018698519798868544,0.04979517845552685,-0.011188493973068262,-0.03932148864933554,0.06002402334300143,-0.0015477855880804145,-0.025413969737106603,-0.03342655484378686,0.11327733250662889,0.04528986641238562,0.019557410569641605,0.04047239724730353,0.08142589162787899
TIMP3,0.058110569745561245,0.044398556167537226,0.01843364651593411,0.022810410221256783,0.03997961096001281,-0.012800551538789017,-0.009219409568133195,0.04395345041175138,-0.04098676325849244,-2.2695008884875724e-05,0.03503318352478949,-0.03891113413823245,0.002546500525737038,-0.000607690860871839,0.09943404888791772
PIGF,-0.033233460166758225,0.03530863334577104,0.0011911024764983346,-0.030535027512185935,-0.04312652031715145,0.011719989933908076,0.03717193579564161,0.10426879958057406,-0.028535109001421075,0.012499436089129892,0.032624750876790606,0.0015865691653434574,-0.014724874091172522,0.06533812148636961,0.05371300584652064
CRH,,-0.01049458972784194,-0.003358373834241815,,0.07411812172905384,-0.031186980631708956,-0.015866580136396063,-0.04826400305962852,-0.018777233131544394,-0.01563034553505436,,0.006246181375476632,0.041677817727285994,0.013084521668190205,-0.01010755010458456
BDNF,-0.06096461384224885,0.09667775190786948,0.01657554340681707,-0.05672443327655045,0.033674711057397166,-0.0619334541522723,-0.03366393599217879,-0.1020040670837293,0.057902075948528954,-0.012870686086884403,,0.0013541016841880455,-0.04080535811406669,-0.0036284082998444362,0.037915048237750784
CCL5,0.05349094123590018,-0.022013037108383204,0.0681679196846926,,-0.021608021391959754,-0.07411657666056529,-0.007543951752782685,0.0409464680128762,-0.02363661200297449,-0.015503243021499996,0.11000645212312375,-0.027132020039442928,0.04803879025835145,-0.041330148193605615,0.11174877932834837
GAD1,-0.06851371368168223,0.021412590407944413,0.03833980692492788,-0.0251548424553955,-0.03148512372801154,-0.07248733262105567,-0.056168322004509115,-0.06663518891471303,-0.06915826804302254,0.04616062892419029,0.06980017603308725,-0.017661242773963096,0.015449907367909004,-0.029178959100395842,0.13583644974699655
COL14A1,-0.014662072764142435,0.03228095248496617,0.0660868574513121,0.06953867978134674,-0.014978194715152634,0.06470770697764085,0.053496150238023885,0.12788555587954306,0.0016754843866241152,0.05018368516064613,-0.0675760493167955,0.013243513339672063,0.07534947997374632,-0.005737317159482193,0.10951614395516239
HLA-A,0.1356304618491653,0.0038337769060475513,-0.026992040628488857,0.05110253029850472,-0.00755242425711954,0.0019806220556478765,0.08615050377379482,0.19367922507658944,0.07349415076611066,-0.043350262950351055,0.14786811020258947,0.0530242212183636,0.07371128540416375,-0.08308551400641652,0.09062349183101348
CD5L,,0.04368136114945978,-0.009446628644783718,,,,,,,,,,,,
FGF18,,-0.022530118561442967,,-0.028849803057013863,-0.01058657088724871,-0.04255183324268598,-0.005072678571514245,,0.041069780181672955,,,-0.0065245358792000874,0.03856602852328525,-0.03392262851711317,0.05356618746722115
ADM,0.058413163328616347,0.01064265423796985,-0.017252144566220966,-0.0517947307579934,-0.01125159163265958,0.05200170976051112,0.054146329233500295,0.10026460984300593,0.06757224680142475,-0.00524486822735646,-0.050317025841854844,-0.0012319292095037664,0.027430296126552258,-0.0969562520426982,0.029958131960995775
CCL15,,-0.00820929656559997,,,,,,,,,,,,,0.06988580709933288
GNAI2,-0.008782877560386088,-0.05367306452408307,-0.0672878868878076,0.06856229680232338,-0.03432387387046047,-0.01845569936990094,0.08955110450464697,0.12302620637320678,0.10360531401760231,0.034869630070344076,0.01698802796702238,-0.07728276943864393,0.007975857315345202,-0.06853479580500105,0.024417918919958623
HDC,,,,,,,,0.11064720369891591,,,-0.03879366048337375,,,,-0.0010050289672228357
COL11A1,,-0.01096769396684961,0.02155651503331921,-0.028611538350586108,0.020976125839437636,0.08049044149982372,0.11270218970699604,-0.021651465368119713,0.0009037098635192015,-0.023839856414057448,,0.005002875054075389,0.029169297653091095,-0.01836848488640303,-0.03179509573137975
NUCB2,-0.026770397769820462,-0.03476229571545381,-0.04988893509775305,-0.005921419230645773,-0.03834441036914982,-0.012797337166715498,-0.0009210083197204685,0.0915221946751637,0.001939668344430341,-0.013710121454893575,0.10613000676887147,0.046175930279199154,0.01385051063860609,0.01957159054573269,0.01892317558239258
CXCL1,-0.042780675770901694,-0.01965364307058263,-0.006499684176896718,0.08328106304973175,0.07843281373526846,-0.08917768632498994,,0.07210267386195114,0.05448779196261062,-0.015503245649943315,0.05246414979598274,0.06554509982031642,0.04059396132187197,-0.03556583711171715,0.12849984126654926
VCAN,0.05339145759660463,0.006242869134559089,-0.05138027075114896,0.08766146087545175,-0.028462012759175176,0.007357151523849986,0.11486759157189687,0.0910437530365918,0.05163366754861616,0.01408302128961961,-0.015073818947668021,-0.07140556559918981,-0.02136506790209459,-0.0011279185521294636,-0.07628836739227593
MMP7,0.021472206815696872,-0.01661793651281427,,,0.006688234005093973,,-0.00039585511230143066,-0.022909470929501,-0.029899581582451696,-0.017662895298823988,,0.05488691806199201,0.08082689476700547,0.04465227770644854,-0.03447304790657316
PTPN6,-0.030800878722360116,0.02542199647922588,0.0008815205422342445,0.11194996716881477,-7.769393640326541e-05,0.029057441202837635,0.06867448698004225,0.09430465838141547,-0.0004503091384613783,0.007072805311687364,0.0570554236887546,-0.009235004100135613,0.07132859123966966,-0.050781279636006336,0.07338244940823543
PTGS2,-0.005228889671740367,0.051410812835591305,-0.031603143649099635,-0.03948543197536108,-0.04290602773535951,0.028218422654388006,0.06424785528775577,-0.10466576525235968,0.01549592142120988,-0.026378249166615027,0.033928362461962513,-0.021522234465464602,0.018313648544231783,-0.02489532230708843,0.06453057313850194
XCL1,,-0.014254242586233907,,,-0.011518568000709781,0.06931959475151853,,,-0.01298284199788023,,,,,,
CD58,0.08249792245580326,-0.010662997844735742,0.06811993917266405,0.0708834162314725,-0.017462047878024828,-0.0031893787321844564,0.05932436075252462,0.19496653070699352,0.02448352943649373,0.02744522382463102,0.024643007193878068,-0.014843878818067997,0.03120916500980889,0.006643421089160454,0.05767314538318177
TNFSF14,0.06729347453565038,-0.014282044056593493,-0.027580547613885623,0.09317484588157043,0.012958553325698403,0.053114028865098195,,-0.03013503087642415,0.06725690780756503,,,-0.01978587505370994,0.04661376448182564,-0.014939236317492808,0.02697608566436703
CNTN4,-0.0372550529630248,-0.04833696403361975,-0.028911272990772577,0.03199886221445582,-0.020700939005020538,0.01634502082897421,-0.02658290795781304,-0.08134679958670686,-0.03160225556126843,0.04044895884885651,,-0.016157475615368542,-0.045546801472869956,0.04562172757818116,0.09533404407112994
NTF4,,,,,-0.014570484095858817,,,,,,,,,,
INSL3,,-0.02444330129122182,,,-0.010586568810754619,,,,0.005757492043403809,,,-0.0014463227146318796,0.1551205253474724,0.06169089422774528,0.07263709924314118
BTLA,,,,,-0.01680410200812603,-0.03402159902795529,,,,,,,,,0.03795079062394234
MFNG,-0.013574508936173355,0.037705675473765764,-0.009114415765885647,0.05947462696991608,0.02227901194729638,0.005310111162603059,0.09272161149810412,0.1437783068609847,-0.01733371162479417,-0.00029532714246829667,0.13231104486106307,0.08176253833065415,-0.015201709307190734,-0.03674465862969727,0.03862506653428332
ICAM1,0.02102922845018869,0.013921247249650038,-0.05477266981232433,0.053656454575527805,-0.0238715455694002,-0.025778349226444088,0.021117886771096904,0.18258294508229284,0.0010986870599404297,-0.010671253319462608,0.14356363944529188,0.03282872003268351,0.023628842203880132,-0.07351434305764833,0.05521591417578971
PROS1,0.08623020547010975,-0.028133381360202034,0.0139241401831193,0.009698562641773037,-0.039809501195025104,0.05716706788763953,0.07522184063809106,0.18136929346115008,0.08095065332744013,-0.030105696692278132,0.08647855811544214,0.00662779390676538,0.03999977978711811,-0.038243895634879156,0.023091520113548265
CLCF1,0.045848500722975645,-0.039977231375477575,0.029921545246387522,0.04020022362504181,0.01167902621297756,0.06513951383245603,-0.018130043510586034,-0.086187830296281,-0.0024606394135923138,-0.034032745656930014,-0.024117734356021554,0.04378455726422157,0.07198506920172748,0.002160770720645501,0.010037719760496491
PSAP,0.010275661422587101,0.024239061720652946,0.03200350960366427,0.014776608203694152,0.005396982028912959,0.031082917792441357,-0.0711874606734553,-0.0986844365028729,-0.026205086971759366,-0.0633537779831857,0.03264276501279404,0.05590324396278277,0.04565077544340081,-0.04139207316577885,0.05449416710591271
EFEMP1,0.06117400406839405,-0.0330933595577715,0.06266704348869157,0.09792011720600823,-0.006169231439351728,0.06833285374486181,0.07288074061711362,0.11364241283537281,0.020707416005564177,-0.01986627011840998,0.03956911824200554,0.051475325221375094,0.04959957583412411,-0.04071940317936185,-0.07545971063250216
C1QTNF1,0.09984696126925531,0.012954112101547443,0.046687855607700245,0.030189896070438427,0.040732216591195206,0.011253494214068514,0.08058786536850517,0.15440445684977766,0.081128775735755,-0.025962826731789783,-0.02773266515813144,0.06288465037108837,0.10823471063851724,-0.056819430137916516,-0.008482834402470656
ALB,0.05275171574228475,0.018069499812942015,0.02525368573572533,,-0.01879494150276188,-0.02906713476392723,0.04127278372827543,0.012950838678626257,-0.037640236732008586,-0.010415369975173542,-0.020795098069611925,-0.03261791370908135,-0.001473421669958397,-0.013914068569031383,0.011425592005245734
CCL13,,,,,,,,,,,,-0.014687668283602202,,-0.03179501102822165,
EFNA3,0.0028403977258310933,-0.005841639865597919,0.045820213168141895,-0.02379411441188126,0.004702555469227085,-0.0008119292828627459,0.0007995248968045592,-0.11028250761864372,0.024597225070337864,0.058828458310385794,-0.05325229760756661,0.0118821306465726,-0.0018322967081165892,-0.0019265211047943675,0.04762511341441025
DRAXIN,0.015460758221636969,0.029089149050487626,0.048201078316954034,0.006815225182303814,-0.053680355663747056,-0.03624768822096687,0.09324161297852993,0.1485850116800596,0.08322163457414174,-0.009507724247359073,-0.05412159136541001,0.03172488073863121,0.031121587915858468,-0.03213376385298151,0.08746984152047205
RAET1L,,-0.019041569096441405,,,,,,,,,,,-0.019200728571901672,0.007901588693661511,
NPTX2,-0.04631028037975948,0.05288561526080383,0.012266768623398252,0.0810922128754668,0.006034999862967209,-0.01650448498247767,-0.07395398606914741,-0.1660124755885763,-0.06274085076339429,-0.001766258880442556,,0.07110171033265389,0.10082488777926406,-0.09011022178704747,0.05523497215380127
FGF11,-0.02387626147478081,0.0018045175613005309,0.08342048219254025,-0.035325102270409865,-0.00743419823481751,0.07435515960953315,0.00891801925604838,0.16882961267523103,0.028427548348717746,0.022100932846956065,-0.0010312390398001955,-0.01888723360687721,0.016908030598805156,-0.04818796068968982,0.07600476647953751
CD59,0.008208199495593994,0.040471885214876824,0.0528098351955049,0.03654840380044859,0.04579050073366191,-0.0315092935376839,-0.027974656275988184,-0.04922882752130668,0.01760093659082773,-0.025199692598020847,0.08707036878795374,0.032389518041615266,0.0212002682278153,-0.013958421235765609,0.08001276535853992
COL9A2,0.09860772188734328,0.053914834382038875,-0.014881860890244554,0.03393697554412196,0.044097423054022616,0.017462529402463987,0.027785397963159153,0.06209218283439377,-0.024008920632390966,0.01036140142807675,0.03510787151449243,0.00031582012921195724,-0.019994996961142583,0.03291115205906207,0.08984839354783955
DLL3,-0.11484945841978858,-0.05486770236046321,-0.061463925138185556,0.08089168728165388,0.037762372361060274,0.05759344149590505,0.09104220720656966,0.08595237025707646,-0.0776990932132172,-0.015566694038655272,0.0492142248163632,-0.04041306282008757,-0.02390499504013352,0.029731245029644245,0.03253286142189474
FGF5,,,,,,,,-0.030599805076379334,,,,,,,-0.014817362795227067
LIN7C,0.09766749696731246,0.0451231234879613,0.019088311758256933,-0.011265962441771487,-0.002833176832706762,0.05236238445792056,0.07852135181595442,0.09768245419006573,0.0349611477928662,-0.0021207493071217177,0.06678361510454318,0.02155239676421005,0.002203673021835183,-0.014472657946430328,0.0362559500324548
GDF7,0.0004357802484757582,-0.04490473725621728,-0.02025863434707157,,0.1031290050483482,,0.11266523671493876,0.004170299117620725,-0.0597216252303515,,,,-0.01645979964490715,-0.023042978035430053,0.13307056624084684
PSPN,0.024192992006971694,-0.0026878131898631814,-0.049614475098253986,-0.04067758028880016,-0.013222322757339342,-0.016674006304862998,0.013115214044439919,0.0626163299834673,0.0512975190150959,-0.015453879164236925,0.003502994439346606,-0.06212046928303406,-0.0045594250085489625,-0.04307567917945112,0.038561959999976504
ANGPT1,0.006930689841562731,0.05070613936848408,0.0012714875364573687,-0.03389641879276112,-0.013504139818979034,-0.008664650168214777,-0.020465492247482505,0.07789749678526536,-0.055860116935245376,0.055082543608115354,-0.056427045863920326,-0.0005228243204209966,0.010138039976509253,-0.04390178530708152,0.04760565519256163
PNOC,-0.06486143625183065,0.00027069370743633235,-0.032071637915359635,0.012733109740976462,0.02180103292830883,-0.05413130451984904,-0.042910013487034465,-0.11194310039743076,-0.07636469249788626,0.02268492403756618,,,0.07375182486002343,0.026896185448909957,-0.025940846034928144
L1CAM,-0.08388759919886087,0.07464977710048734,0.018036721930376087,-0.0033630530676909054,-0.037035702482981325,0.03843914639189259,-0.03648086825026811,-0.09271681808010553,-0.01768370034559505,-0.00977370993987944,-0.05216327286484528,0.047591232196558385,0.07374935058660696,-0.043939495970925176,0.01657202249660418
APOA1,0.012840931697625955,-0.028522058513616243,0.03898643410163791,0.1068060773127877,0.01788904489494938,-0.04817950143432904,0.07629146337266834,0.015959532544087243,-0.019790258286801442,0.007716538410941311,0.08796149146128755,0.005339532585819799,0.04072786026403601,-0.012475621600623406,0.1285457120757442
PSEN1,-0.05702984646970726,0.0008523447912905698,0.023150417770746844,-0.012590176118307256,-0.022339491089570482,-0.003490140198504546,-0.019435278931233268,0.007025469779414166,-0.03525150485568689,0.014881067967911886,0.14043858406538795,0.0004082090052807152,0.03542360952812698,0.022941329147661584,0.011609898668367242
CALM2,-0.04097376314455161,-0.010532264023058529,-0.0014337340551315583,0.05540214164769275,-0.004704991807905339,-0.025479295544770655,-0.11286029537169909,-0.1933708550721398,-0.11838345052749157,0.05385034324143681,-0.012941108300556127,-0.00012514400174051072,0.017258306154577116,0.042838756587533014,-0.023651718043524284
CLEC2B,0.016992499830259383,0.0009508560993195317,0.03706428800286578,-0.02839145357244793,0.03796448556069333,0.0026352954117241176,0.14321673729628895,0.13813919174996814,0.07890436429572834,0.02369413498515305,0.07108541028939605,0.03332465571884956,0.022064031215494568,-0.009163776111644057,0.08507119394188581
NTNG1,-0.03998014888975121,0.019351730651824613,-0.0011499604727043134,,-0.019322769330105117,0.01398922073863407,0.030572884178312505,0.07976923866235812,0.029661796859052188,0.006145492166755839,-0.03009246976758568,0.12345373332259373,-0.03508000131370635,0.01846764339003404,-0.005207448496324877
LRIG1,0.07838162237355155,-0.01026894881327138,-0.07782929784388247,0.020440435696956114,0.0026888342310191337,0.05378708931040791,0.01712506621080648,0.10364568055561656,0.048586307567609024,0.02035489952259593,0.13884973230026537,-0.011489938727429492,-0.025051837595536208,0.06787751347549219,-0.014414548903324963
CPAMD8,,-0.01963567728333424,,,-0.012522021878723717,-0.0037367230985401517,0.01535047722520404,-0.027681641708656224,-0.03824335509581522,-0.021107071925540278,-0.038793622793462317,,0.025494315458687376,,0.13937246410845439
GHRL,,-0.009642624087596646,-0.03935040732238916,,-0.01382810827040622,-0.057563868406322785,0.05336311021057876,-0.023529781890972032,-0.045084582377718146,0.031898129577765805,0.006601290255762657,,,-0.024925454569221853,-0.012659846401306815
NPY,-0.056255503216377546,-0.0017249226479530214,-0.009495669942353872,0.05159349303999491,-0.016322040231233834,-0.0343997902339005,-0.08330386461955851,-0.0464653047395916,-0.05164705042995193,0.04264232869421772,,0.04914448566901504,0.06258497484412529,-0.010689844719300278,0.08332461355698721
MMP2,0.020212737013635535,0.06469640065104623,0.02784993204612775,0.05379413345937367,0.02071458197758717,-0.0646290447021732,0.09597641998234212,0.171671547094112,0.05749777919578703,0.03557301560926565,0.09532470547515554,0.02144882005633643,0.04146059010798581,0.008238141727249043,0.10068098280257541
LHB,,,,,-0.010905735389991962,,,,,,,,,,
PPY,,-0.03210784842193204,,,-0.018983704621512627,,,,-0.005376883642337372,,,0.020831841269690725,0.02322957810496037,-0.004827664090588196,0.11301587767951161
ALKAL2,0.0041968149639596995,-0.02627191806928199,-0.02490172515802272,,-0.010747292064802476,,0.009455438385916249,-0.0313863775796458,0.011909052782395218,-0.0006798138033778509,,0.006708891959651188,0.060699245014586324,-0.007536452520887372,-0.014966518415473862
CSF1,0.032474496928670306,0.0659652487103926,-0.05399802370543302,0.025478661049461435,0.008222525050262105,0.06104729003163879,0.024089348947761557,0.09054858930025692,0.05638848284433261,-0.017351952272455985,0.07487435509857161,0.056770570347883,0.04354600552941406,-0.12363704290455002,0.028741978248915598
SEMA4C,-0.030109454280545102,0.08537593405172579,-0.01049079857804214,0.019419176121759613,-0.022782418814004727,0.03456823223994729,0.06283921885804578,-0.012605717110961428,0.01077222155229598,0.054323492249460655,0.12716748828353927,-0.01561744025724169,0.04682321536810775,-0.037812418383484,0.09489078079048618
BMP8A,,,,,,,,,,,,,,,0.06975228972904471
ICAM2,-0.05385179493554822,0.04324008044680543,0.059272123663993356,0.001366539977474571,-0.001529240723967345,0.008336580489726403,0.08745083656112804,0.10699324673425463,0.00953429970403085,0.011395933381348996,0.17013539952728451,-0.05677043230238705,-0.028805022968148627,0.0234840076744823,0.09474361194869386
SYTL3,-0.027512752446413335,0.05253240265210881,0.048527688257160424,0.020327195316278666,-0.007187483756596882,-0.01377795576265666,0.04543732972320839,0.0659474629467068,0.04605312090176061,-0.03568044547167926,-0.03156630504874867,-0.004260221254512354,0.07069657021798714,0.029942249436342133,-0.016259640432498966
IL1A,0.0035267742373818883,-0.010554298154592573,0.012952547867338361,-0.025004427818930395,0.0044390834360438225,0.01907880823301832,0.06898766854017287,0.1037310891718822,0.08295556527576815,-0.006480890813649156,0.06044210950400449,0.04932847437055139,0.0077880616580724695,-0.026838976117681823,0.03478520899146855
HLA-G,0.1375436774039689,0.05165229458498067,,,-0.011518566960486346,,0.03811648616350427,,,,-0.03399158647727322,-0.0042057089574021956,-0.018186601052891528,0.03459314723186535,
PGF,-0.039598858163664506,0.04784168384487803,-0.03140320791266238,-0.04414299127432775,0.022963027653242856,-0.006214707676285172,0.12086747060080917,0.08692245097516554,-0.0018953897922476635,0.01658659675196936,0.07151285577180265,0.024276855434748997,-0.015538547565545993,-0.049961728597481055,0.11234420540333034
LGALS8,0.12175583399371735,0.04620116308990902,0.07513413936244642,0.03275216313573938,0.026671764416532687,0.06282949508098956,0.046000257719482414,0.012136609245177557,-0.04845138843801959,-0.022315013258368623,0.0068661332883358985,-0.045941707341927644,0.014871770348790258,-0.05944500844188631,0.0807066360442538
DKK3,-0.03630203817886954,-0.0020273804971459586,-0.026433073925155908,0.0685454448217675,-0.009119036819565551,-0.06125526103113957,-0.09843978200329785,-0.1552954208600951,-0.04770127752055941,0.004115895174833956,-0.027659806961282524,0.001990946770073641,0.008504206293877305,0.032250873778428495,0.03137801793381475
COL16A1,0.12713820290266775,0.02879442503587493,0.02072595825492334,0.011528010956295121,0.00544078502215699,0.04506186584089539,0.027175285220186255,0.10456999708998947,0.056200369205450906,0.009336908883375053,0.017626706876702845,-0.020229161854530452,0.008837009388094917,0.038938314617634175,0.10321309288429255
TPH1,0.05434157979959298,-0.021513955521326848,,-0.025685168078231266,-0.006458133303913807,-0.040672505603038374,-0.015251707120534202,-0.03290648811256382,-0.025951910590690616,-0.01375290852647359,-0.03257766921371862,0.025161118567248217,0.05912815495530052,-0.03468480499455441,0.056907690591054806
TNC,0.07748575856010878,0.03731947992823881,0.0494072172678386,-0.0077477081656115564,-0.048500543874903664,0.010211438364969733,0.09585070016819534,0.1655186058077092,0.10809698677826352,-0.04934927932591196,0.06499770000886,0.0978153189228217,0.07478087764560098,-0.024138913529107745,-0.07005405207538028
