,MGH258,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
SEMA6D,0.018953121717029585,-0.0008104456967418748,0.0322110720151005,0.03645909321676778,0.025429971128660685,0.09129509488608012,0.04208762178133648,0.032838619090689546,-0.02322653264978598,-0.08902607195059982,-0.005554230290348865,0.005159002499447705,-0.071090583523484,-0.087285807431574
CEL,,,,5.1721417178955106e-05,-0.02631093118890846,,,,-0.01718160988899583,-0.043176454586727565,-0.038758735004836335,0.08584749392861289,0.038972063373406786,0.04062285854572897
PDCD1LG2,-0.02747894439767796,0.008622560299600112,0.043330446724217576,-0.027720649150890325,-0.012970669000953233,0.0048763450769974855,-0.01971315138541849,0.043963422952740625,0.01784222955668496,0.10365472223835655,-0.050026490716856185,0.07031166223193294,-0.023377290944364814,0.05601721134367916
SPINT1,-0.03618126545953619,0.040130047081854046,0.0024107245261182856,-0.027032059742889282,-0.012110636023422968,-0.021661877531601433,-0.04833559511352863,-0.010397666726870395,0.042962110544776444,-0.00856039053998504,0.0918016486584523,0.06991972615655964,0.0021670564001196315,-0.03158284184950105
CTHRC1,0.037567590955667925,0.041241355633119335,0.09394934243035785,0.0626197120956919,-0.01711743250304862,0.10809509928081269,0.0136785840287861,-0.01303658531349444,0.060860104862043275,-0.023693000069620863,0.0781550072284021,0.11395099808640663,0.02591615060836354,0.1424816394928787
PODXL,-0.05135859341392379,0.052738648511265376,-0.0009983107914985248,0.11941097172652744,0.01503804074611328,0.06340910003747305,0.06339943422929578,0.06676658422450837,0.02578171441986488,-0.057973603118098765,-0.008113793501336484,0.08880928578262874,0.0009543571558248765,0.15888512383265707
JAM3,-0.07484799146812277,-0.02778096594038657,-0.06060450384281813,0.008907816027647987,0.04404434114531197,0.03632695071014901,0.02577929841755518,0.06742628814906594,0.02864092488839439,-0.028216564113857413,-0.06957395827847924,-0.005849148077883717,0.05235546180269858,0.05883606126267334
TGFB2,-0.020803780687909355,0.06154321626487876,-0.03082799991866992,0.08430955367762774,0.030413219589635686,-0.01593163100616991,0.07700438339819397,-0.002912580499942133,0.08894183462657522,0.11069217756729653,-0.010578536797835192,-0.017382437122073054,0.009031812838169654,-0.07308519566156284
COL18A1,-0.04224704291344843,0.0649682222103999,-0.01896000768921507,0.08999801585303582,0.07387529203844423,0.12843391785102026,0.11489846419288736,0.06640648346391298,-0.06514515400276251,-0.057474952581036624,0.0669533096780237,0.0028291636563037084,0.15152500508050432,0.17747418794765935
NODAL,-0.02686752522267092,0.062019100315843644,-0.011583492072401985,,0.00226497716113014,0.09346619643117751,0.02228785400137234,0.041862405497937655,-0.04602504644158248,-0.002101941596499753,0.04375171718271556,0.07221480233903108,-0.016861377897268316,0.11033173081026516
INHBB,0.03404656530108355,-0.03820449685905938,-0.04765962294719614,0.05355584884790551,0.04794010854198258,0.06597615745813318,0.032453323346230495,0.023523807410913863,0.050186724851540784,-0.09109167734540295,-0.033286420153515996,0.037236855410124156,0.0454291511134378,-0.07385816641502219
LCN1,,-0.016124024448779216,,,,,0.02813320132676013,,,,-0.004547596202067881,0.00743521104742174,,0.18461896796972108
ARF4,0.05997703131546776,0.018134604503485478,0.023026813233131233,-0.12543370138636128,-0.0018856166894021251,0.012375974650466167,0.028132881075104275,0.03691690446219033,-0.029248868677625484,0.0573574609560122,0.08486482006365996,0.16003186621273838,-0.00814853138721535,0.13203437359584003
CXCL14,-0.06569601871585935,-0.04304757748742356,-0.08813783122002974,-0.050302686364899526,-0.07391489361108003,-0.08117544326268701,-0.039431970294052404,-0.011749567661723399,-0.04127598829508137,0.11194147758390112,-0.09839387585225855,-0.0895573691872031,0.10416445408304414,-0.1049734469238839
LIF,0.0782805936731872,-0.0019208368422998288,-0.014658244730733806,-0.08042934388438244,-0.06412249301801952,0.014119996332825362,-0.03177554526144382,0.03737907405492469,0.025312191955176415,-0.0270218518248965,-0.04153023702379773,-0.07857073003209582,0.0774600771060312,-0.030686250498576168
IL17B,,,,-0.020516175521316217,,,-0.02808996734248602,,-0.04506109415485445,0.07805932276716682,-0.014694165411609362,0.10649509909375703,0.07188770195541919,0.18636754131099428
MMP1,,-0.02222963029084354,,-0.0816712454331706,-0.025197143354026424,,,,-0.0858027531777339,,0.027911304001822394,0.015992160709998565,-0.01181236454292943,0.14428732854880819
MATN1,,0.011882158373714063,,-0.032774533776122904,,0.08650796675165656,-0.0178323682372963,-0.015151446758770708,,-0.03642147031254465,0.059621601827566935,0.02850448974611559,0.0852996852018337,-0.02431936718097771
ADAM28,-0.05023231149440255,0.07898513804946611,0.014457407862433214,0.011782850963111515,-0.029406350013897475,0.06755951248677157,0.062431707367850815,0.0038458812252593153,0.021164399465095365,-0.003981641792912416,-0.06373581584456608,-0.010476842554838472,0.04987886456914831,0.04532366443852862
TCN2,-0.02063250012791043,0.023563379673805437,0.010910870827146904,-0.007442583032485796,-0.016311006730528328,0.055673183167294533,0.07194682164618607,0.08385316476376711,0.12951584077172915,0.06529992221556694,0.11683536786614931,0.10639278343486981,0.06005620765506355,0.030395851132665224
THPO,,0.034304198887373495,,,,-0.02900554772254523,0.02109568250196822,0.00666513059905072,0.05908422913427736,-0.034906518567770085,,,-0.024052208804140447,0.005988881304243256
CUBN,0.010042821352242498,0.01081048858099121,-0.005126430814031601,0.03139458304356995,-0.01976549571040145,0.024420205409039154,0.012054922437874649,0.04838987477805265,0.0228733769013176,0.04688964111363736,0.050200403709123986,0.06536014102456664,0.013143067107345406,0.007491372163845772
TIMP3,0.02599088628981292,0.00305079253920703,0.005700070837662554,0.004942102860070769,0.09271195563246624,-0.03953319834894045,0.018182209844926883,0.03011462475063777,-0.03749205997862893,-0.020271207731116417,0.13293606327996277,0.06747871351472647,0.1025271704238692,0.1264508185700284
PIGF,0.054707399104208174,-0.019724273920183433,0.02650440221649798,0.03160649553902142,0.07827920005330904,0.056012433148891004,0.011960618035117453,0.0417974685183652,0.041882860051486316,0.05616146033575853,0.07395318931587255,0.08728166754931274,0.06770045201804502,-0.022120016503520367
CRH,,0.05286843984209762,-0.014537252007103586,,-0.025604890449956084,-0.017188794668754698,-0.01100980721685277,-0.02072327905836663,,,0.03838221178592061,-0.001994757051810039,-0.00934078564586719,-0.02998516813351836
BDNF,,0.0032191709756893947,0.03758133059389865,-0.0007165669311182942,-0.012706127669260481,0.005277652455007781,-0.03597713994002759,0.02247725806337925,0.015495209265329829,,-0.06806838856657979,0.04205186529169537,0.0678883235409365,-0.03429974630611258
CCL5,-0.06095140198761333,0.08803585836617966,0.03964963666573197,,0.016060861191221663,0.06159158924930279,0.0019012690605139028,0.0464208821055556,0.014726148692834971,0.019924788611087336,0.06280749934191679,0.008784823023715945,0.01779265809625845,0.0935602461678375
GAD1,-0.006580192814934611,0.03882706002623335,-0.027471949428064236,0.037450031618817825,-0.012781570028858073,-0.10027369310490143,-0.029398247740963897,-0.008216469798282732,-0.005276301289559586,-0.0383604196877254,0.07590841279744345,0.1028670383496377,-0.020901376646793056,0.020542730781567455
COL14A1,-0.004953938538965737,-0.03820728648895642,-0.018140656016937047,0.08468298990011999,-0.04824835400790591,-0.026609540415980286,0.009590783485806725,-0.008275809458765196,-0.08618638495388783,-0.023618266659197133,0.04619004341767515,0.06183926903970955,0.16156839442575954,0.07710175424911998
HLA-A,0.09186395653748397,0.03155217084744318,-0.11321117124164447,-0.051406791305895386,-0.025522325890912828,0.05363327770481868,0.0761236083007156,0.011450843109267247,0.16476209681214313,-0.08381794607194486,-0.09499209908296123,-0.1398018875659632,0.11191446237113584,0.12965409636305025
CD5L,-0.032470232814065636,0.10699672973695759,-0.007735171767759165,,,,,,,,,,,
FGF18,,-0.0170931325297111,,-0.020516152610664563,-0.023416885542753334,-0.023848322213255932,,,,,-0.052085270096792854,-0.003827322679391261,-0.046019766189851465,-0.019995967308773652
ADM,-0.017299406375128636,-0.013468172188699586,-0.028385760474737353,-0.12757768434107164,-0.13066641058277406,0.07323269909282482,0.0051411921991588155,-0.030866148508501688,0.003995139762542564,-0.07507166558567563,-0.07367944754873096,-0.09932718051904249,-0.001195863367668038,-0.0026216973844439243
CCL15,,0.047134966174561775,,,,,,,,,,,,0.07781656326870078
GNAI2,-0.006339531615943267,-0.006279900222043004,-0.0003260993305471081,-0.07293421627852331,0.0328777487243731,0.057049123051745795,0.07402800068753174,0.008315566909272664,-0.027522777919339728,0.0058291507024624285,0.007279191428730552,0.004823124877932651,0.10092490728003164,0.08656128947611101
HDC,,,,,,,0.028847667346313357,,,-0.04156678584944846,,,,0.032643453346716166
COL11A1,-0.021388498491072647,0.07860372550867323,0.060064263507077074,-0.008190407704370198,0.04208475896408422,0.12091768205368107,0.05482010344873433,0.0016811625401604584,-0.04248478690435401,,0.03406079248102029,-0.020760146790127918,0.11903322995808704,-0.044264480095269086
NUCB2,-0.02230339693650832,-0.03855805674567471,-0.010780987810294379,-0.013359792319085302,0.01242069407364476,-0.022524307364835586,0.03628287150092025,0.030318328473861258,0.1375247228111625,0.03225289911573019,-0.04635814014803409,-0.0912618619121891,-0.011254454886662286,0.01806198177467065
CXCL1,,0.006370662635364096,-0.015594994843917655,-0.02021585956001565,0.012100613829370032,,-0.004203176364985732,0.07990234106512765,0.06977892803979947,-0.026659303199026627,0.023326251058183204,-0.053297929144335884,-0.02437264363149674,-0.04362713459501352
VCAN,0.02392593604931191,0.00497366115667303,0.024661819879306546,0.14736369052268833,0.1668281410384362,0.15052055333912465,0.03854729396337135,0.008297297029561316,0.05272690814567051,-0.08445426165232878,0.05081610761971497,0.14944599837858658,0.04594824197861686,0.08379153374260925
MMP7,,0.0023260501075030244,,,,0.030420815472542308,-0.01241488050875189,-0.023418107260350384,0.04860535469742545,,-0.033626422952993305,-0.05380194966030141,0.02602158393785515,0.10815038942814023
PTPN6,-0.02505052392033038,0.011394673382908721,-0.058034176030679785,0.10076596169350502,0.011496027516205674,0.0689861750154145,0.07269630480391392,-0.007206244186395577,0.04626785037786089,0.058424884312077874,0.03544447538248241,0.04724923184848099,0.004899532526461201,0.04868675189476128
PTGS2,0.015153354078831196,-0.010856246704458943,-0.013917714844377883,-0.09264197874274807,-0.031178165298462037,0.08556720003764691,-0.028092311391393357,0.0033417056032286527,-0.051535313584107845,0.017233323406210314,-0.07145878465251165,-0.10539904071742023,-0.04861922689919082,-0.017652879080030548
XCL1,0.010844771359298799,-0.02070138964082946,,,-0.02679257046611695,,,,,,,,,
CD58,-0.014674054752196877,0.06682308019185328,0.0217503558244078,0.09612472504482622,0.011448410706281751,0.04760712657024135,0.014485389590830374,0.017263754260589848,0.07812084950880348,0.06298914285840952,0.13439332695788936,0.09639652097312898,0.03690185457918196,0.03974495083943898
TNFSF14,-0.02712992662658623,0.09181487343725364,0.02375483566884521,-0.024627429303202285,-0.01238389226541565,,0.004808547570169265,,0.24152375340454607,,-0.027492916726267677,-0.03765831275426526,0.02345298209522958,-0.0016167562892501742
CNTN4,,0.012407421159251267,-0.012732241378936379,0.20021799588619416,0.05152841055613283,-0.032971027054422467,-0.04408267653784488,0.023930089574123316,,,0.03867859989621695,0.06507097921516175,0.009406286126265073,-0.0001757074001351858
INSL3,,-0.018544624489883456,,,,,,,,,0.05782357165987732,0.005390051126509694,0.07162150389109866,0.045361898229047515
BTLA,,,,,0.02642731826111577,,,,,,,,,0.03087020906461981
MFNG,0.0072078619974170555,0.020515386119399282,0.0334925910198315,0.015155298599341645,0.08763789233530873,0.024447388906196098,0.07289162085399906,0.02055616216694972,0.06037718703302587,0.10361448210875168,-0.006202243950554741,-0.02848331594179114,0.009683024780910125,0.04547278697867204
ICAM1,0.028763990590460704,0.013434100507554452,0.012107284672735044,-0.08124457679530797,-0.0741676755144113,0.06881523777421834,-0.0012058985783122008,-0.058465894022488994,0.09314150816369161,0.006091026882981126,0.03588162473987398,0.007564288348438497,-0.00535589595972386,-0.0424168535167111
PROS1,0.026447981595650576,-0.00387069288414835,-0.0038844264092522535,-0.043648173316043856,-0.0367183269682586,0.048715602288163386,0.04133889101715079,0.05434567615038617,0.036200010382166165,0.1413979445946282,0.021104466094433477,0.046836300731689005,0.14509084569337993,0.010674296721422612
CLCF1,-0.037222536182637975,0.00954112834973135,-0.03992340354481987,-0.028075759153991,-0.08769108179227117,0.01825090105281443,0.01773567212668255,-0.022351155132942446,0.12087437851791635,0.02310235132998384,0.020191512196261172,0.0656816940765208,0.09434943674445889,0.01907932157140562
PSAP,-0.08470389691242916,0.05113262049654543,-0.05731272158617152,0.002467805031547097,-0.026874362007462783,-0.11946232081231672,0.018345219578069026,0.05494589820990455,0.19744522325344857,-0.05272282810560153,-0.017031549952150827,-0.05500719504174524,0.10910136479146056,0.04235725306727097
EFEMP1,-0.04641957554209217,-0.009812013601232572,-0.026470011966371946,-0.04208285202110353,-0.06631883729897874,0.0266883067264394,0.005900522423241104,0.07716116245288268,0.04148915722322338,0.001923285975402936,0.001391107947688948,0.03855796649104845,0.04713175791014604,-0.062316974118471355
C1QTNF1,0.05461856881534986,0.026276067215421053,-0.06528622142236841,-0.016278210970930015,0.0582340339555635,-0.008999991078834016,-0.0012250447914401144,-0.023783847672007658,0.143166968656499,-0.046682324075836286,-0.07103558439750107,-0.06540010686260181,0.013558360335663832,-0.09642318262687793
ALB,-0.02496790371472915,-0.028670473381939548,-0.02145595636457572,,-0.0550686210231033,0.05594661494786621,0.016852620684432898,-0.03278013251258278,-0.048379378326896094,0.07478454913589223,0.013408612606966063,0.0033039185764024183,-0.002265681218014977,-0.026850833330126212
CCL13,,,,,,,,,,,0.0616870668608961,,-0.017169722856744,
EFNA3,-0.01027773633736717,-0.009843678820459131,0.0166965865447702,-0.02356398225022991,-0.043767479392245866,0.010355559776073033,-0.0613074498508374,0.0017610191632050631,-0.061335553443572076,0.08237204443842681,0.01315844696825645,0.0291842689962687,0.006334085001440831,0.03120876499888355
DRAXIN,-0.007411842933576244,0.006469827893015844,0.01808783996955646,-0.025533508008354616,0.01148278781709822,0.10676063571412109,0.0260872090626592,0.011807383202837704,-0.05755967710928334,0.022073183560178167,-0.0808896309776422,-0.06360188267260593,-0.027635172477001865,0.017762985401225936
RAET1L,,0.15382710784277256,,,,,,,,,,0.021272996890364132,-0.01768052030038333,
NPTX2,0.04797557818208578,0.03681639296499259,0.007444110600600889,0.045577162227180404,0.004522052367542471,-0.058819824902307735,-0.07571948042727042,0.01936748343360138,0.13163356771368384,,0.0005973332356030368,0.017216436124561852,0.07333584985194187,0.0974727724874558
FGF11,0.051887851678403984,0.04160391849201301,-0.001637661065808631,-0.04457790647958877,-0.024043241733682993,0.05220892846571915,0.02368918165132382,0.01453953826134436,0.0576614333701603,0.002649314151577796,-0.008128702340355242,-0.01104511796022225,-0.03703677929488601,-0.05439544065514522
CD59,-0.03151853218504203,0.0773660339720368,0.022215980337741907,0.013525031635796367,-0.02470553151909691,-0.021419347955672973,-0.03945589742583267,0.061389403257343,0.11051968159321374,-0.005311626273907679,0.029841891245102458,0.0021900138779729875,0.10101358225179184,0.14215444727555446
COL9A2,0.06360339542418643,0.022549779225802154,0.07302369978925852,0.10504590006719795,0.1712647699332426,0.11747110727994493,2.310891903115097e-06,0.006200381203005003,0.037097126584190045,-0.053155341681457385,0.08729447178362167,0.053531342157002934,-0.030140258274395346,-0.02141699120276328
DLL3,-0.025790131663688376,-0.013564017986221798,0.07094684717930029,0.11597789173843735,0.018111868347496847,0.08442828687479034,0.041551423937511094,0.04525322843954835,0.08224109475998212,0.11865188169803076,0.1666268072814973,0.11867309114874398,0.004742420059306215,-0.016362710669667425
FGF5,,,,,,,0.07754503651567193,,,,,,,0.026665228123291678
LIN7C,-0.012503150215707535,0.005363161851674052,0.010288355910019021,0.033164670286679805,0.0001882096457858808,0.027649816376548335,-0.028392809307306185,-0.03362205115457316,0.06100317464223118,-0.006888356485334473,0.04411001891140023,0.016501213799033375,-0.06852013067294857,-0.07534224915212777
GDF7,-0.01717852664582329,-0.034068290543572625,-0.013662601010956876,,,-0.0017433122115183173,0.03692556986653277,,,,,0.048444990645570764,0.03520995205959205,-0.008441357374200629
PSPN,0.025898183253864296,0.02725119263675201,-0.024616391596586133,0.021418755520823878,0.027360211604114,-0.010396587010661179,-0.003012803135109998,0.013318513542699476,0.08702000513586632,-0.108376572811152,0.09333571470726482,0.06918883155140826,-0.0469628333533739,-0.00844861348172068
ANGPT1,-0.054992810646704395,-0.037057767174154425,-0.042417758200256554,0.1483761271360341,0.0327379265896467,-0.012361048470993782,-0.0073923388576258384,0.0353539930785615,-0.06469307301784227,0.006959384987196097,0.04415647044673841,0.10703907237766976,-0.013959164080297948,0.03335245883290979
PNOC,-0.024259650988974885,-0.004819212669851176,-0.028591565867508162,0.019211858120916078,-0.0076483937118944955,-0.0315522389759711,-0.06014850157951292,-0.029979641898394485,,,,-0.04088435634264789,-0.039382181985785136,-0.007676005068824701
L1CAM,-0.025796205796362354,-0.011056345588542493,0.022920813343570833,-0.013397317231184782,-0.04875153931981062,-0.036461418933455315,-0.05852341517286111,0.026788407771562377,-0.03726465226457325,0.023874312026335213,-0.04752669290023635,-0.09883344613998028,-0.02277208172146814,-0.029827269891560072
APOA1,-0.03618125253468234,-0.007643673332056991,-0.018920868231899278,-0.012124301067752977,0.01467719860498159,0.02473686595547483,-0.03548874249350969,0.011218096760030022,-0.021668211753644282,0.07757748997203995,0.0773706859082761,0.06524465612416973,-0.010329007687916497,-0.05873249946983384
PSEN1,-0.030345839570880183,0.0004229847014135025,-0.047851426325570386,-0.00015982043511092206,0.016425278377840434,0.01557468579227988,0.030008929730435643,0.0639544543437504,0.08218780648031028,-0.026178742995847423,0.07062121400372325,0.03128300258258316,-0.022384295954929165,0.006250499198748552
CALM2,-0.036202986328366195,0.022259456767879177,-0.06619299079602638,0.06535770582284456,0.03981030974551836,-0.08308422375716756,-0.05899705719833787,0.0212531890845827,0.09679358743761621,-0.010924521873002467,-0.004187024326637773,0.15974564294343624,-0.12599925813693733,-0.13393195380113243
CLEC2B,-0.028198266470498903,0.01025987200220346,0.02707487126184871,-0.09952097871487112,-0.04930805826421334,0.05896874336511621,0.1319166937104333,0.03809583789858754,-0.042873829782273595,0.015957387567517866,-0.09126610604685913,-0.06271818865337979,0.08756818523827023,0.04122550018204073
NTNG1,-0.007874000432591993,0.029270920305500964,-0.017569854296794,,-0.04488802861160106,-0.020382216446428115,0.013734859511007379,-0.020687451617208186,-0.03397888727481461,-0.03224359936454891,0.028339354364786098,0.07437331764541656,0.06070785459199073,-0.003639379296452227
LRIG1,0.04972595379725023,0.05900082844589351,0.06595510230952772,0.10032681472948352,0.13183861507524436,0.0010046807377114724,0.04196876784059475,0.06162841424732084,0.12363556945439168,0.10277967137697434,0.1558292362131238,0.16862700028257702,-0.056445123830126454,-0.09375785393680447
CPAMD8,-0.015115629177358824,-0.004134395526478449,,,-0.03401753644773779,0.075744918727114,-0.015000969474878003,0.035177420526584326,,-0.018935411502626932,,0.007698934299229989,,0.1272454939098943
GHRL,-0.0038534738308283285,-0.01135370227709118,-0.017329533865493615,,-0.023768006825482926,-0.021485359822721924,0.015493674249341163,0.05062781685949089,0.06035143832252333,-0.0034529522355122642,,,-0.0074637899508315534,-0.0341561090770205
NPY,-0.02217521793828342,-0.023797987225570277,-0.01921244591513806,0.008550473612511144,0.03330392528737209,-0.06689262947022671,-0.020498970387803267,-0.03484477134286808,-0.021373925139120904,,-0.08818538375390166,-0.02310060161766793,-0.077674618260048,-0.029985159750837903
MMP2,-0.010832970203831796,0.04537229583745726,-0.0004027380878690551,0.07039472646613111,0.003887869982896906,0.08934765108858916,0.13475766504940773,0.07244627107547572,0.2073455259171342,0.010089408100316352,0.01109665027559981,0.016225088850427373,0.03368784787118571,0.16411885956172917
PPY,,-0.009728841392179118,,,,,,,,,-0.024283394383442132,0.013289157074629677,0.06383742878301106,-0.047505363713762495
ALKAL2,-0.02263577907591425,0.13995752748363438,0.018209879135682526,,,-0.004268804850799597,0.005158925794324598,0.018360366003340456,0.12815000110617678,,-0.01583210567626515,0.017918162282639923,0.07451231087159599,-0.012170288881711908
CSF1,0.0015914770611292132,0.06690945376490484,-0.017731134288018695,0.012592429757500875,0.012076289612738067,0.0791092269091433,0.0074534195543698775,0.009938060388366277,0.08013967949277036,0.07205579197593959,-0.019983868391196116,-0.011384683625151359,0.0488538921342896,-0.05886790479202619
SEMA4C,0.031683320579864546,0.03507367710160686,0.06612891524828658,0.07929899797027004,-0.016928400337012102,0.07092476731073463,0.019349409968454693,0.012085641090087806,0.04812621562200728,-0.05139946420068679,0.032451698750258384,0.06438799872941664,-0.02180671565706562,0.13581102141312715
BMP8A,,,,,,,,,,,,,,0.11433471727990654
ICAM2,-0.04822494306312451,0.04678701824742942,0.034444561234915405,0.038239913150029024,-0.00040323993786100333,0.040581533288567624,0.05779529296257864,0.10064766216795615,-0.09188917181523241,-0.006809736705615666,0.09835617447554167,0.06149158407314067,-0.03967653409568049,0.10830550769200917
SYTL3,0.01660139341137755,-0.018035614496404645,-0.018071023581074517,-0.013156639110336788,-0.0031221246162786032,0.1190967936652005,0.0012794448474124254,0.018473759104576402,0.012658031785494165,0.11530055927861947,0.015420788610983754,0.019446243947960073,-0.027775643791623474,-0.024153553570347153
IL1A,-0.017564118169983083,-0.018636413425269574,-0.021882114327890695,-0.05501561942120288,-0.035056020066810044,-0.016311905791720965,0.06857888307273352,-0.029121047657477087,8.669740084069844e-05,0.03405674872506588,0.09452550325910453,-0.0014308052316494178,-0.032361977301091034,0.0025181884364858377
HLA-G,,-0.022229625581978055,,,,-0.015592739817628732,,,0.0711794457124019,0.016027093175269975,-0.02658456281799717,0.03675416435268233,0.010262413194362581,
PGF,0.04495848188282736,0.040255297774492445,-0.024583483975953373,-0.043869484911222285,0.059044581790720696,0.07938720969686175,0.05377747046914986,0.0014538929047763008,-0.083907583513533,-0.045513315672992764,0.11906228307617611,0.08178191469408139,0.06076942591318995,0.15308107163738358
LGALS8,0.04526172559820175,-0.006792904391252372,0.008760314969583044,0.0043481663802345015,0.04072290478311387,0.007614661461349336,0.0009240533439103012,0.04464387698524131,0.06036821371089131,0.010031623945714007,0.016307132016783583,0.004375881936010108,-0.046061629919561024,0.017158819910109795
DKK3,0.003193020942521973,0.06694598668924669,-0.0060247459900996635,0.07937672822154083,0.013796858773174613,-0.10734812254441611,-0.06270207121518077,0.04448247860551776,-0.04126130319229555,-0.03691435317466588,0.13427215556348915,0.04306172192511296,0.04133672979054057,0.044822913650810474
COL16A1,0.02225484258338282,0.057690267004900105,0.0015789330120430552,0.06008346059884892,0.10595341542200365,-0.021215345065857056,0.017206214421715226,0.0029057270327473746,0.05294445041352914,0.11742195792682567,0.07128188295543571,0.07936706671174502,0.0706429801698416,0.1069733542151934
TPH1,-0.028159626394969443,-0.01632219075818291,,0.08148972942433606,0.01283734087127818,0.029301671753768403,-0.01783236806896625,-0.018234104973502804,-0.02821026731098542,0.02042982879357846,0.0005531048934020564,0.022143276272771403,-0.053461914879606255,0.08126479617935721
TNC,0.06954047666247325,0.013947529169431034,-0.023340701287812814,-0.061372945071224566,-0.08637005567754469,0.08071915795660461,0.04448254031672082,0.015257562566561654,0.002383686064614037,0.05959168705933449,-0.11232188068548894,-0.16119187091124196,0.14449512335781933,-0.028779689610717064
TNFSF9,-0.015115622003235284,-0.029024393901353435,-0.0183384476114882,0.0384943921398326,-0.03774904809205777,0.058286831449618416,0.03409678304319578,-0.030936359351827293,,0.01925378698940746,0.12842910919127323,0.0007694733126558666,0.020385997247108847,-0.03372962700007308
C4A,,,0.1099653564469483,,,,,-0.016028470947220118,-0.01856962686417339,,0.00709206209411282,,-0.020885273305140457,-0.02870141284704862
CNTN2,-0.08726076791072118,-0.010060914713906712,-0.04315292260120778,0.0902840432528154,0.049473242752843274,0.0012593082554826062,0.004354854648601207,0.02455108214198076,0.0929572583051916,-0.012628319536478689,0.16667610556136764,0.09771870031446474,-0.049758209059621916,-0.03560995663393449
F7,,-0.015923527232595137,,,,-0.014349996685768786,-0.015000960755812738,,,,0.06029907926696898,,-0.040189682383770284,
LUM,-0.036649150184945446,0.06586293345456977,-0.015933235483215357,0.034817408284976314,0.036395714082643034,-0.0072504933769867285,0.125859150458718,0.09343651395506868,-0.05118998749947633,0.07480939388109305,0.023761184116546766,0.044341927781968146,0.04094508325164059,0.12830366042062294
IZUMO1,0.14501415662375694,,,,,,,,,,,,,
BTC,,-0.014446436563508745,-0.016910989164284948,,0.027253487894700845,,,,,-0.011525144145593056,0.003151881567306073,-0.017167953663657955,0.021932966520572098,-0.04297981340764692
APOC1,-0.09920617755331358,0.034034696628551624,-0.11166468380697722,0.1472951988518938,0.015541341093539489,0.09216965689573409,0.09604333199219081,0.011626519337966582,0.03963454839961341,-0.035581164649079504,-0.013712405364026382,-0.02126005448480701,-0.04263546418977204,-0.03402298239677778
PKM,-0.046416083831888895,-0.05913220293484007,0.05547456778569152,-0.13185685506004374,-0.11048612876013686,-0.07816121669595483,-0.033399376131784925,-0.013476991668180288,0.03598528165538239,-0.06418955126775808,-0.10581186709347427,-0.14472533982371596,0.012953239085702986,-0.0798127319448605
TNF,,-0.026829989547177822,0.0048068360698096625,,-0.010532844060182506,0.0400167495518352,-0.004617243047328954,0.13094814207489702,0.10255987895811193,0.08712294638221763,-0.02289765132915471,-0.0006030206354685469,,-0.04949889251931503
GNAS,0.08932646575976101,-0.07270830278787405,0.010348962601590607,-0.04274655800627791,0.05860771390471227,-0.061722966536714156,-0.04519636182554886,-0.028737873618734245,-0.14257903671202732,0.08265897124048062,-0.10384217670051199,-0.014764757351741285,-0.025624505191153994,-0.012261541784851305
BMP8B,-0.006392217921089115,0.04009324257382447,-0.02993698223049265,-0.004959389802439807,-0.03206787811682176,0.07723245007248507,0.003484719602252737,0.07797566408984279,0.08485887018405948,-0.01427194024482724,0.10422381636196093,0.060904986833083,0.07112512835118547,0.1803929025151612
LIPH,,0.06778491757383602,,-0.020215857434617106,,,,,0.0729576693928907,,0.05532277904906212,-0.013677020955126658,0.05763224404447997,-0.01324229553954531
CCL28,,0.07843981008222742,,,,-0.030859239046040786,,-0.014460437336191807,-0.03522695624437753,,,,,-0.016549706579074855
PTPN11,-0.00821150157544556,0.015330251381860864,-0.04246567185846588,0.07713247042097288,-0.003847577076882124,-0.034359473443992844,0.0439223398643479,0.00021735379969804657,-0.07973473168676007,-0.10967985942172168,-0.06293372580149242,-0.02257047599039928,0.044075695617010045,-0.03442873023501146
ADAM12,0.0072605915712391535,0.059427074946131545,-0.012869013081433369,0.02327122322735624,0.05565505914414975,0.07254795630031925,0.03844530368294555,0.00025271531726190634,-0.026369310262104595,0.053366505567951986,0.006940788729522929,-0.010574297558782711,-0.02157120665284997,0.09486894640212522
EPO,,-0.006406466804607114,,,-0.015014610963951522,,,-0.01823410765124287,,-0.04978030845679499,0.01996886112470667,0.0032466952772963503,0.036883713865045846,0.005336857887607309
EDN3,-0.021228107932842716,0.03322603734115915,-0.020241995061353057,-0.023846545902216035,-0.0367083346948254,-0.020582130581281607,-0.02657958567712809,-0.018422256505732208,,,0.03631824728393471,0.06540289671397831,0.029822419131124846,-0.031977686465841114
CCL22,,,-0.013662600680111546,,,,,,,,0.02279589619120741,0.001908519108115462,-0.011319328366434286,0.14114341676843506
CCL2,-0.07645618159519756,0.035003120603516825,0.017594423421081182,-0.0303954567514377,-0.09174401842251169,-0.011653123565758955,0.009509230688186618,0.03995292936520498,0.11117666811252566,0.08594244686306006,-0.02443441591796718,-0.036751849386418636,0.046458246903451364,-0.021964407097663587
