,MGH258,UKF243,UKF251,UKF259,UKF260,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1
CUBN,0.00557411196071122,0.0726141130819814,-0.042274820759690766,-0.049522335446450134,-0.023520440935926513,-0.013923830579463971,0.0015616170747037245,0.08946788914999666,0.05558565830537816,0.06954262116587348,0.009924682769689204,0.007024065024914318
TIMP3,0.02570919287627371,0.031584541268813306,0.0022618637369316266,0.007469792489435253,0.07924558567062351,-0.08592623821877979,0.039973281386790634,0.009419720275086045,0.04799014215184965,0.04401076681236812,-0.040858213676458914,-0.018080789710238715
PIGF,0.003392720997723627,-0.028435994532193584,0.050576052263763424,0.012139191742300508,-0.002390020804802083,-0.020710112601661418,0.051870859197498516,0.05724069339295017,-0.0016627998074778233,0.016321434697293354,-0.027758833240830685,0.04587104510364245
CRH,,,0.008554881457878643,-0.012667394737651933,-0.009516576351727889,,0.04482585476463574,,,,-0.04319943642033445,0.024500004676835406
BDNF,,-0.03634514725875382,0.04440385001049657,-0.004991607899357772,-0.020747640956978664,0.06294538053646116,0.0011007671029415642,-0.03662067260405007,,,-0.005165021957530829,0.03544511901376617
CCL5,-0.008044242544719325,0.008674428391647924,0.00150816483204422,0.019284495150793876,-0.03407269225924112,0.05699275266768567,-0.021231985291542688,0.015147339662373902,-0.00027698226204676954,0.002150204187925853,0.019947583345330252,-0.043374229828854416
GAD1,-0.004937022639778309,-0.0626062195109635,0.002625959641539496,0.007973498469001899,0.11814613858347703,0.04898527215464376,-0.056122398990587054,-0.03712751878237716,-0.019549796043313476,0.03079165444982297,0.029046643547468835,-0.007125047456550853
COL14A1,-0.04156106676926057,-0.008920635245300412,-0.027486054985347355,0.04354292678677355,-0.03654484225179793,-0.0673559800822553,-0.0076974849545532005,0.03358138773580468,0.036269937554238185,0.045390489031025404,-0.013977687553933884,-0.009631670104541688
HLA-A,0.002685914769436563,0.062344775971215675,-0.013612290218116352,0.0506219503167592,-0.08549540725852264,-0.022449587116618385,-0.03710092748150858,0.030401866274224053,0.026546348789314805,0.05553791184541503,-0.04596073595080745,-0.07970241158995757
CD5L,-0.040990231323382774,,0.049698377963163544,,,,,,,-0.029145938609762726,,
FGF18,,,,-0.01006415038937305,0.07003081188883478,0.1622853602259853,,,,,0.010788059684580601,-0.021123083519378562
ADM,-0.024493661175623693,-0.055921676360317765,-0.0027263330124839167,-0.033667371185652585,-0.05377215140749446,0.005294684876491488,-0.03126748367596201,0.07864526057126718,-0.023729692659735353,0.07024726807338598,-0.04120435622426722,0.021808381616399867
CCL15,,,,,,,,0.17103563983279232,,,,-0.018320048696503454
GNAI2,0.015530880739583777,0.04445946357838814,-0.0472943148721058,0.0393889786174045,-0.0256241493611951,-0.03647717356357987,-0.004161028163762232,-0.03305639173561101,-0.06326374730592951,0.016714442063707292,0.02075982943755606,-0.041192116989523374
HDC,,,,,,,,,0.0311768230262697,,,0.10685707689801706
COL11A1,-0.027000714957273395,,-0.0559535192706165,-0.01770062005605606,-0.06018114122169748,-0.048809940379051925,0.04237420964740312,0.0387960367536971,,0.016226244393414406,0.014194358634355857,-0.009366274907132661
NUCB2,-0.012622177139405775,0.06944476168886203,0.052081512885957894,-0.001838434648643236,-0.014207224835078225,-0.03786427621426059,0.0007844904843996168,0.03623943615868539,0.07253454441556724,-0.009196029136039138,0.009929595464559734,-0.011029486953244504
CXCL1,,0.07343729659304761,0.029825744494920495,0.006345315652009531,0.023006084697851408,0.0679073365516184,0.01103189402832287,0.11143978321481957,0.05389195279331199,,-0.04012667550047495,-0.026462409449049856
VCAN,0.0023314608426609523,0.040045419916003244,-0.024405143491419767,-0.015235118261143085,-0.07791359383689356,-0.04983007079603651,-0.0038870530903809706,-0.08293882221579842,-0.07577352012562821,0.02883406311837682,-0.039386100734895,-0.05486299375904677
MMP7,,-0.0011580027553880668,,0.06738951752605825,,0.009079743210813911,0.05946280321421802,-0.01628778692636898,,,-0.01477408296329842,-0.060005888387447984
PTPN6,0.031374605957873246,-0.10302060699286023,0.03607095189215744,-0.04268335213002941,-0.008642897712338773,0.07316299553261699,0.02361055693935096,0.04255692055554513,0.05840200715683646,0.09476654230262399,-0.007502343165494661,-0.011776443268236092
PTGS2,-0.003269737324432222,0.0022869928479102145,-0.02108760979348232,-0.024533067475800804,-0.060506580484923085,0.0009767941424094677,-0.026327831636563718,0.10289038905284341,0.011828230987235065,0.01543048810139119,-0.04112300515571721,-0.03942603369905497
XCL1,0.06652861998187903,,,-0.01095015580247915,-0.009958001694957027,0.028070231826151742,,,,,,
CD58,-0.038311592050939,0.030416418527701904,-0.002526076149192356,-0.023131121229339094,0.03305802925929306,-0.003024225212996008,-0.003594742654192643,0.044578705168979924,-0.03073018126769695,-0.0036492463088022,-0.007099324863358803,0.039268566470454756
TNFSF14,0.020246910859586197,0.03947461720773118,-0.024644229180843497,-0.004905357750411599,0.017921576723477144,,,-0.018516925729360454,,0.005703872072366819,-0.026207562071713365,-0.005878724396343484
CNTN4,,-0.03319153411731653,-0.01929142398717116,-0.019679400021654123,0.08695584557492808,,0.010162787976772622,0.050942869580384485,,0.15456850592211024,-0.03653031510907794,-0.031172702139992212
NTF4,,,,0.006598407526001511,,,,,,,,
INSL3,,,,-0.010064148415348691,,,,,,,0.03844688921794306,-0.025084302123517418
BTLA,,,,0.0021734310257108085,-0.010381548267876236,,,,,-0.010167954163690587,,-0.024255265921801737
MFNG,-0.03238480408519483,0.04627254587450025,0.011528048603508687,0.0654230234476707,-0.04162421510683326,0.009509146317350057,-0.019056772990203245,0.10033123835417941,0.0004526917043094152,0.027666367804543786,0.041487478198201436,0.028676882141095587
ICAM1,-0.05681618069028074,-0.016467216364115245,0.018336012725827862,0.026558808825731358,-0.012858735271713169,0.10748009269792365,-0.011207257968445454,0.10169587269396024,-0.029960091761325736,-0.00478498488769821,-0.020843047896040898,0.023272982825029577
PROS1,0.03272045467659324,0.025401663390603613,0.031700852830257094,0.012219228280174096,-0.023208230286306697,-0.008569002824527498,0.0028085378451083464,0.06725661801038015,-0.04084094325535342,0.1346362556152376,0.030765938688304337,-0.0017945718924086888
CLCF1,0.051616849234944064,0.03776328466255629,0.0264328785347145,-0.014328646890623261,-0.004891930937688584,0.07905413458502612,0.024260727170360867,0.18637525599804192,0.06354106940769005,-0.003697948751999072,-0.05440818327620602,0.04203030113778915
PSAP,-0.037779991156881146,0.0019712544790599067,-0.002705179472071941,0.055943276977591744,-0.022551582811789164,-0.0012579131973088078,-0.009112496112953042,0.056935076703180716,0.03230627019715673,-0.006219068571842149,0.01227440607664459,-0.05279225700291595
EFEMP1,-0.04042466694733785,0.007078158383156101,0.033448290395201995,-0.019092924617852912,-0.052838753836751524,0.0391566649726481,0.022530749507274392,-0.019368273820059283,-0.08801170293063684,0.0894668073439049,0.0919458903900801,-0.03246077224081162
C1QTNF1,0.06757121344516809,0.07290855046537156,0.02188049391308424,0.034461037772686574,-0.04009807544709059,-0.028260032278914157,0.006195706793270254,0.0834088881870968,0.03946699355744569,-0.019009098161839783,0.0020043542847087694,-0.020604161422271738
ALB,-0.015604955183615828,0.01364873931290085,0.0099355802531187,-0.0014521545738184647,-0.024522117038458066,-0.013758522402212058,-0.02337036920760501,0.07377414999553414,0.026246399943349256,0.012367790432027206,-0.011929051814038414,0.029764597709223257
CCL13,,,,,,0.08198234936895392,,,,,,
EFNA3,0.03494889871311901,-0.04877823898821298,-0.015991620601190838,-0.027054405607476864,0.02405453412641512,-0.0175329789890899,-0.021436849793242962,0.04490493784427826,0.07991215411581824,-0.0057207912561822605,0.016810296967297883,-0.008378793598183392
DRAXIN,-0.018657787091056248,0.028521499701561415,0.09563436218614337,-0.029560260964429087,0.04879259827256559,0.069835161247944,0.01541675327612309,0.025999739821747383,-0.02893968312649998,0.06486100543537092,-0.02343262995333522,-0.013588533825799488
RAET1L,,,,,,,,,,,0.08939477776074814,
NPTX2,-0.018678043294591173,0.03155491029938513,-0.07059611034319664,0.028051615923432964,0.0851580103681146,0.05433847680820173,-0.02806678170438142,0.09931796322567542,,-0.0156542658787022,0.007028500260999775,-0.05838734377350317
FGF11,0.06299544462118617,0.022685050354323378,-0.014105148595696152,0.011269674539783387,-0.03882003968986579,-0.04161537913678352,0.0034546122900434174,0.0029480508811743178,0.08165195623238497,-0.013907430302928025,-0.007144187082826748,0.045408642838777886
CD59,-0.006037152895915159,0.018060677231261705,-0.010678987688621787,0.026214774824926027,0.08774553565599312,0.06270337476230668,0.04162739903953821,0.06568726181023038,-0.0159900280863206,0.02887936618199547,0.013590467616392193,-0.10789559741815195
COL9A2,-0.04417868380604247,0.10671898604809615,-0.06283667264086532,-0.017231938548526393,0.009744261928432267,-0.01104703386771617,0.00548074020489015,0.019149485663771094,0.09365807228299401,0.04440485503863938,0.03842833649647973,0.048377687173045324
DLL3,-0.03055483002509981,-0.013896552725751814,-0.053804297724591714,0.02773757604618709,0.010814443313497438,-0.017630440769030833,0.01762831607795338,-0.031288950802043136,0.034645928492852314,-0.05820295371198477,0.024881086672050166,0.04908378951211141
FGF5,,,,,,-0.03319361691430655,,,,,,0.02473123109917822
LIN7C,0.09788405465923648,-0.047497333316097894,-0.01941678169673029,0.028988256179465044,0.025811770477744186,0.024671691210192876,0.005897589505088854,0.03144127235228335,0.040922686072828306,-0.006698945994904144,-0.003796620369528316,0.03791921425139012
GDF7,-0.021686071209879438,-0.020063914723924228,0.041654140589442404,-0.017957379009001163,,,,,,0.04308531716077838,-0.013201402693862092,0.037616275105692216
PSPN,0.01802445192356,0.01637938586337873,0.06442568146700822,-0.009044412835977584,-0.03231311490941414,-0.04019938978276985,0.009212998791139388,0.060086060250773246,-0.05142043063134504,-0.03764359859611573,0.015233109686155414,0.035733919975037554
ANGPT1,0.059794210426604606,0.014346270493122027,0.022019987336716357,0.023868339762642975,0.0740261286277371,0.04890421239637938,0.016679184493242266,0.023122054652660963,-0.017904444950195914,-0.03899437725178686,0.059524953732429844,-0.019983497442507107
PNOC,-0.015652138788334023,-0.03821026199451368,-0.04332088932273354,0.036943344486480435,0.1577944064752506,-0.013758522402212058,-0.030967389348838546,,,,-0.014038429693567892,0.039053604120863596
L1CAM,-0.0031502994574476133,-0.055928160064441124,-0.028584172557561772,0.015271474262238136,-0.03019647204240793,-0.026267167671841056,-0.057002088624628265,-0.04696051220927184,0.010078309394769997,-0.018130052321901385,0.0244777660827317,0.04893210918843684
APOA1,-0.02435408608525403,-0.0024322705789501494,-0.02866820384593263,0.05923808554593903,-0.004507359547031399,-0.030488347339431173,-0.023822870302342085,0.034482101597468465,0.00815214338034876,0.1605354325259863,0.08578844866647195,-0.01075590392184947
PSEN1,0.01338008659785901,-0.07788137984331822,0.009945329594704644,0.037830165134072044,0.021061804609065194,0.02502897652841351,0.05090272193357672,-0.020498342663964986,-0.0034239120891043978,-0.021308040998310265,-0.021516164939536977,-0.018711239997346304
CALM2,-0.020441655607485416,0.0017586330671355707,-0.0181491176559519,0.025825971263645314,0.07963668510301362,0.013713771517770075,0.022270987815495753,0.018301550703933665,0.03389123867485514,-0.0273581700193521,0.05949546355623054,0.13365588163064188
CLEC2B,-0.025237164415238184,-0.0399455689099073,0.049806174680928926,0.02255636149422818,-0.021187261168348036,0.03222785672236577,-0.03363695514781934,0.031705446755985724,-0.025612503857334816,0.03740644535954156,-0.0284254038177445,0.017517870820323713
NTNG1,-0.034477186951553766,-0.04053547179948537,0.018879478246142854,0.026989395663679503,-0.025302245252226893,-0.022546245707881895,0.01176197511705332,-0.0006528656592031518,-0.045184701494495105,-0.028456464520196713,0.01058772526819499,0.05699045116329032
LRIG1,0.02294256373747375,0.06922833696295279,0.006194537252243231,0.004377125327805464,-0.08521859457765875,-0.046466255463629376,0.019691018207560963,-0.0441556016806349,-0.11124893914432256,-0.00023927079447441218,0.05270659198951034,0.06729567152126323
CPAMD8,-0.019081881553679948,,,-0.011904091769534898,0.0730143743422943,,0.041396062263502904,0.06661431577096177,-0.0064598008767946585,-0.018403418331481323,-0.014830709774429934,-0.026283529455685333
GHRL,0.017018643494185096,,-0.026257072525529362,-0.03175237241018683,-0.02141237011535448,,0.1158637631447086,-0.04352287114443628,0.04690179291101649,0.053323680434911584,,-0.03608139249229232
NPY,0.10651072231695961,-0.03898567793084032,-0.01630675141283162,0.005032072419532565,0.07347048063633867,,-0.02434900198866246,-0.03772325680046332,,-0.033016023654655766,0.025639721280886974,-0.031675338530932136
MMP2,0.028169585852849326,0.05683706619954756,-0.04899750079176521,-0.06369584508282461,0.0008697252768937464,0.01712721302559839,0.0717678281461341,0.06729070503966765,-0.03466202344402916,0.042508913168430834,-0.04162985412479977,-0.02603845651078295
LHB,,,,-0.01036756493113241,,,,,,,,
PPY,,,,-0.018046906811766652,,0.10763508575066219,,,,,0.04224819675173013,-0.013466868028185627
ALKAL2,-0.028575274646776883,-0.02622518877917715,0.0028115186325862363,-0.010216940383308339,,-0.019206892259334803,0.05932013471527855,0.03871039357445892,,-0.045741700222656334,-0.025365539588647436,-0.02068149758265936
CSF1,0.0005651081039323302,0.002422335409018891,0.00772987695352376,-0.0019738478529668694,-0.09706757020160658,0.046866012559173664,0.04260597076743906,0.036797009729181394,0.04739568028324616,0.015496966306488816,-0.01653464155299463,0.07377889050194836
SEMA4C,-0.014634879223683695,-0.007864116892998048,0.058468353887193965,0.024858622491441617,-0.042298907813125425,0.015719978174348247,0.010686698178621133,0.0420073062867918,0.0996626886622076,0.019995288278575774,0.06668180357561797,-0.04005712432166395
BMP8A,,,,,,,,,,,,0.05251947193296929
ICAM2,-0.002939494030219665,0.06333298624210003,-0.0023670859489432197,0.06066386761896399,0.013586566015236909,-0.027406846955897762,-0.03065707657977332,-0.004743382588054706,0.03213993561265295,-0.02846933290950706,0.051235401620782876,0.013890889913452218
SYTL3,0.03205174333424404,-0.001819216688756842,0.04247300932655879,0.0034636544147753773,-0.034358175817539936,0.07764420571522518,0.014282605053097962,-0.0020114881643203525,-0.018926733735958157,-0.013747164173901726,-0.014497552335839487,-0.03617129610228001
IL1A,-0.022172839686784202,-0.001768117294727931,0.030304546476532288,0.026781681383974208,-0.047197867921861564,,0.028530649897977482,-0.04910821203936386,0.019575035148751183,-0.029639481920376735,-0.03478266691783357,0.008641346910128368
HLA-G,,-0.0317326367272327,,0.015022152080898578,,,,,0.029490445438753597,,0.09440196578594236,
PGF,0.015721175193708505,-0.024401174256932223,-0.010459860572063917,0.006540287178223939,-0.049677318902179184,0.013369528252699738,0.02007512902217221,0.05151738945540322,0.02318049301067116,0.12351772811966892,0.010718827289994473,0.0033114355718537095
LGALS8,0.07186022292309473,-0.08576286995566938,-0.013237591098402555,-0.024620504339214734,0.030040622821007227,0.029804475247354113,-0.002059416736387782,-0.0213658631856781,-0.06284045061074843,0.09936936698626858,0.0026144608995941543,-0.02004696050869254
DKK3,0.03837800643241666,0.06561175288156383,-0.04656066057354914,0.0021228620196813825,0.08839460132620401,-0.005897783475534961,-0.0030723722377888232,0.02896922501167228,-0.09144396221869726,0.020459355927131006,0.006586201885595787,0.00441902588156877
COL16A1,0.09564567825764742,0.070195766184092,0.05988796643021085,-0.0025248966121036477,-0.03203262042673211,0.031189202109525856,-0.007407794167838338,0.057912294117736095,0.08085023448587596,0.026269772245693525,0.009801623397048886,0.052312319590407275
TPH1,-0.03554854708063011,-0.026721462851599796,,0.040005208618795314,-0.012411044517527095,,-0.018834869010636655,,-0.04891629933259473,,0.062065884418266846,0.004782715210859823
TNC,-0.0025830311486296042,0.037792848095066334,0.013913107962224785,-0.04263893205627347,-0.058355863848843045,-0.015217116188862583,0.004683545593739545,-0.025910719101540674,-0.03201368751914661,0.09297963342384596,0.015487485872096949,-0.023660297608089152
TNFSF9,-0.019081872497108496,-0.03765826531750037,-0.027785741536836828,-0.0014730277590333891,-0.006189683089287213,-0.030117681900894512,0.012832862871886185,,0.035455385078210465,-0.03229638159743822,-0.03316473451540182,0.06348747244036117
C4A,,,-0.01637432410000728,-0.012291349831960247,,-0.015091444787086508,0.1300450716046226,,,,,0.039472563851926636
CNTN2,-0.013739560050004576,0.04434071010311771,0.008793084515197731,0.010797485077782028,0.03384001632514473,-0.015979432377581718,-0.035039836454880235,-0.07533120369664996,-0.014714416828159126,-0.14461893572043955,0.042283931585254,0.14619961996380107
F7,,,,,,-0.013758524332876013,,,,,,
LUM,-0.01684091922657015,0.004569867000135046,-0.024141452557022196,0.032546990523399204,-0.039759911960175635,-0.008187021309500315,0.0016687772899441145,0.1407914480382283,0.063466529250079,-0.008554685944607284,0.01679615543432654,-0.08515053999092546
IZUMO1,-0.01823333365993277,,,,,,,,,,,
BTC,,,-0.012428920161770433,-0.008037039156386842,-0.04103340828972489,,,,-0.008409723384939921,,-0.022496511450837243,0.08983445985602513
APOC1,-0.038379342929373686,-0.055741160284362185,-0.0034858306713352618,0.056016147021434,0.09798105045520115,-0.002351495017705721,0.020932694919620756,0.1201648292027663,-0.09201948200948697,0.07889150428632519,0.016174074518661492,0.059416399635069124
PKM,0.012940177151333797,0.02734174424434037,-0.012892469123004693,0.011986543740261613,-0.0589055968931201,-0.018152173992402543,-0.028124726975063324,0.030673443296809946,0.04215039669800448,-0.003537300690451002,-0.006732383868709803,0.006281943729619415
TNF,,0.08266420125275954,-0.0363578089611092,0.029838329593656506,-0.026813130884590045,0.11712460845624072,0.045704869378807224,0.046314894743873444,-0.06628136300078301,-0.040826412511103236,0.27591093010444734,-0.002849235000279258
GNAS,0.05816252222673201,0.12007236488829724,-0.06929259274798881,0.02513966018114295,0.08228299447111577,-0.041696731938944985,-0.002142358287465934,0.0522965619514178,0.08660787761814738,0.0009622725593616671,-0.012218061654083059,0.0025718086199511834
BMP8B,0.013270336513301492,0.05997528464865156,0.02913332940371497,0.05549382104467231,-0.020857754146619365,-0.00786126513446564,-0.045904179479819084,0.17631768684846066,0.00969138419223219,0.023688105494098673,-0.023579957123903445,-0.03182300469689609
LIPH,,0.03519880556879341,,-0.015571527202896028,,,,,,,-0.01716938416008945,-0.0034086078456378784
CCL28,,-0.020063897112057038,,,,,-0.014936869314917157,,,,,-0.017482566804238625
PTPN11,-0.02593184683103629,0.054516108700440234,0.017158845722930402,-0.01744435093679498,0.015134626838053106,0.013533748390962523,0.03446235462136503,-0.05369464540994012,0.04589598375476472,-0.04200206576244492,-0.05100799716881946,0.009842644397938452
ADAM12,0.0016480765008510777,0.0033871767694220248,0.0641921588299567,-0.02569468246314768,-0.0287409323670337,-0.00606788883647848,0.06240347054048076,0.014564273372076981,0.047313858387137794,0.023810125702646314,-0.062277288921274494,-0.06823478429845066
EPO,,-0.055360103940732354,,-0.01587490430465944,-0.013317680687517467,-0.012509781230436636,-0.01883487177660096,,0.10857362201940653,-0.03332092588068908,-0.017831714334094303,-0.01859125685651355
EDN3,-0.026798238857961794,0.05764164440841088,0.03489009152221863,0.03801902505700682,-0.013643396387532175,,0.017090064039475227,,,-0.025533575374262072,0.05377503150117449,-0.03378017835016602
CCL22,,,-0.020701070192046814,,,,,,,,-0.016306829727165007,0.061421300695036485
CCL2,-0.048763924085739624,0.050049339551841154,0.029882427878543193,0.008918210791054614,-0.07107934002535148,0.07124709299541289,0.011860375386788913,0.03211758997874679,-0.05687743463293585,0.12313525121336812,0.004677435467185578,-0.0024326061795082753
DSCAM,0.03820960958142068,0.06811592127476941,-0.004130015866482948,-0.0043811170552740955,-0.0250087660997148,0.001911136461103559,0.02364630157599468,-0.07570307347217078,0.0878623547761085,-0.010984014375667964,0.018747194956495655,-0.018449364025715422
ANG,0.015795780812184336,-0.04766367543144315,-0.016855686197659616,-0.022422594210785216,-0.035630476133172634,0.0300966036842278,-0.029051102511600257,0.08251427887442771,0.043802415673242674,-0.012804019166088382,-0.01688122854816315,0.053763800901787784
FBLN2,-0.025126645885155265,-0.009997966263911856,-0.029070042213129955,-0.024070926899843467,0.054729983013611316,-0.0015078395157897045,-0.003032359299340747,-0.059723393390284846,,-0.045976926614710895,0.007834374888785519,-0.012283418337424875
VTN,,-0.025973920630588145,,-0.020412809124132212,0.06959867565388886,,-0.01565064446507549,0.029893941313801138,-0.02211728521051181,,-0.012538902044049055,-0.03031923673398335
VEGFA,-0.0036218805113076985,-0.059804534598115466,0.052890924904789055,0.0082143163031672,-0.08038976615248995,-0.017414155729169507,-0.01644816273375007,0.0795327147246385,0.003062275978562007,0.05586444821820301,-0.012449621554893138,-0.03027583577055674
F10,,,-0.023628962299319187,,0.01627661076308747,-0.021551542477975028,,-0.02971785349924573,-0.045952589098682814,,-0.02141529922438886,0.021818967180492903
SERPINA1,0.013012429492794984,0.04180162863092741,-0.018956353046109438,-0.01862349564091392,-0.016277710261186015,0.010663094176544537,0.003489570108769481,-0.006545166838469073,0.04410150992985381,0.026357703078078467,-0.0014948087899072167,-0.040332229517074755
VWF,0.08202117206720051,0.12274796581182353,-0.006609093294440035,0.016587029879959813,0.0399898810794438,-0.0048486682741061115,0.02855707342217259,0.03400123554092572,0.029862758771067408,0.06716221125313551,-0.021143357246587564,-0.03627615793483528
GDNF,,,,0.009262995439377853,,0.04316874996467535,-0.01883487030980156,,-0.0670305176159509,-0.028456456574372707,0.0020384447220008193,
VASP,-0.015313894784970646,-0.013156200057084249,-0.01049563154410438,0.026012793748805742,-0.030535146131898987,0.019210752604123867,0.07311770437742744,0.10432571668721363,0.0687159456983707,0.07146803394574447,-0.010569329244447603,-0.0007844969928718684
ADAM15,-0.004274086470762946,0.021374010758110285,0.012333216546348207,0.022630819366113067,-0.007786085138584034,0.02994706917327535,-0.01596565193580907,-0.02968566381248816,-0.05932797961814032,0.004091816900628806,-0.051579177793070405,0.0017443093226184472
WNT2,,-0.023329933804000877,,,-0.010789340541008507,,0.04170902513288439,,,,0.0034628649178721185,0.06307164777073208
CALCB,,-0.02441834610727926,-0.02994906833736137,,-0.01621849845330717,,,,,,0.016143080405912294,
OLFM2,-0.006223303864849548,0.10706954392033705,-0.037891088199279686,0.019501308791326975,-0.02391777581335425,0.0003127359873349201,-0.007314423615077714,0.04526543748397016,-0.004286246961330222,-0.04248636026992722,0.022456328644338358,0.07924490246224043
MFAP2,-0.030954784522594227,0.004815807505317338,0.009861554558950578,-0.030191505303976886,-0.021702593408726243,0.012302956883142225,0.029192269351519466,0.12777041528801814,0.1820726010351011,0.012302796920772765,0.02252172975994204,-0.030734283072738035
HLA-C,0.0793910711222636,0.02698610932446731,-0.005899660592946441,0.009749732309193038,-0.05501099684212178,-0.014581561568706575,0.03510321677000422,0.09065774379092113,-0.05561827633838797,0.07579529566965973,-0.00427663881586762,0.0520563654494954
THBS1,-0.041418892101310285,-0.02733972099956374,-0.014495601348526295,0.015683316497234437,-0.02453826537078407,0.0022923908918098326,0.047920758775464055,0.05784839875986412,0.026937224717702452,0.10381811625502285,0.004602655419914544,-0.10769184483794057
HSPA4,0.009833716517177115,0.019819988816840158,0.0699877464704918,-0.05259618526921283,-0.056741980488822216,0.06514476993452477,0.059854868381944225,0.06191854401957883,-0.02419266100591027,0.0592540047200217,-0.011237158353703754,0.01592679451604564
LMAN1,-0.008481314573368528,-0.025718742948729223,-0.010702322358485502,-0.07875550663138779,-0.05827532343032728,0.011701040407002653,0.02819331174263171,0.03963699363348415,-0.02104000298527679,-0.006803678624277796,-0.01427190351090744,-0.0189219800763343
LYPD3,,,-0.019082078626054485,0.08765356344110824,-0.013427056789484009,0.0031303325622771628,,-0.008863797796405627,0.05893885793845737,0.123073026048501,-0.02181368428158304,0.01642506948556329
APOE,0.037572398620329905,-0.02288770908043539,0.04645008967944432,0.05663483636753624,0.02709250612634951,0.04120851789856051,-0.004497646344818912,-0.07734274375972432,-0.01750977257664738,-0.0304391247523775,-0.03372823312602089,-0.04120481573552292
SOSTDC1,-0.01908187996877901,-0.009235231608586357,,,-0.016762694827976675,,-0.028640075151477765,,,,0.041310408080446386,0.009372267947918463
ANXA1,0.008332701913885285,0.07211783591062569,0.01619307507997819,-0.013414500860286227,-0.01602365821222208,-0.023155162720657207,0.07723572501143103,0.016021869239615842,0.07253190878488186,0.06500754267175594,-0.027110111458762142,-0.044600093968646545
WNT2B,0.013604576106540027,-0.004646871404463113,-0.026877819480284577,-0.0026337647036970206,-0.01928434194755711,0.048033489303478796,-0.019846540975687017,-0.023436687451500356,0.08296219417105916,-0.013759527815431456,0.05792584261233785,-0.02070257922985009
AMH,,0.06613936385597281,0.02545865772970123,-0.016173086191474926,0.047685888098545876,-0.018027029315542016,-0.004493513966977445,,-0.03799662386387618,0.08863599091269096,0.03244272732325715,-0.025360840645747514
GDF10,,-0.022768157621397916,0.008692159192050785,,0.02012353288533111,,-0.016503632819234313,-0.007122408296891444,0.08798015287461307,,0.07977241077333788,0.002771656223053514
EFNB3,0.04623992598829084,0.014892083959062214,-0.0010409864908213866,0.0610868925889084,0.02000942547264318,-0.027047306199138095,-0.02029963287691687,-0.01936837006731748,0.07207783087820202,0.022129041951311833,0.02363033975319027,0.10993948111108248
LTB,-0.03364722600594873,-0.007271339342699636,-0.03131883639951953,0.08078174995101754,0.05841249881453313,0.07122754676921228,0.006032148591713826,0.07115620912540033,0.10643236292484312,0.035642610380465914,0.006371765352137561,0.00017790479667225683
ANGPT2,0.027772503928157215,0.0856029180107309,0.05400193135245284,0.0369391007588948,-0.009055311331662623,0.04029789353502081,0.06296125921098009,0.07600847840423323,-0.009681674732654001,0.10224556305317983,-0.009157545786634668,-0.021765136718727242
NRTN,,,,,,,,,,-0.029145960702142357,,
ADAM17,0.006866982979783233,-0.008744833123088101,0.0470695401485121,-0.05972621182356775,-0.07889793558440128,-0.0216831681916466,-0.02794706066542176,0.01906498661292654,-0.029382913983437814,0.033107051559105656,0.012178285595120474,-0.02962523037044748
LRPAP1,-0.0025491276816091476,0.06240537338269624,-0.01255747593938709,-0.03646361540360698,-0.04880966422676509,-0.007227197452680591,0.02831686951527861,-0.018653832505439213,-0.04196634228759426,0.017387932140658473,0.01513996289009921,0.0389507691248145
NID1,0.0336016513854839,0.039306001230524724,0.000665137872364979,-0.01352592944938612,-0.035580654667427256,0.021352088770292578,0.014306870737341635,0.04757743938370702,-0.02237434048976188,0.08386351894016879,-0.02290702757414834,-0.08735720405815087
MST1,0.04039270242445212,-0.03373840403982083,0.03753476461975511,-0.055133694353428436,-0.04257586233515752,-0.02730889595413919,-0.01571961604635053,0.08841726721513203,-0.024063794903651008,0.1486473038370343,-0.0039554892175018815,0.02439125578081325
CCL14,,,,,,-0.019296394047043766,,,,,,
IL13,,,,,,,0.008295620397754203,,,,,
DCN,-0.04763864451043815,-0.012389017971392772,-0.027636842457116527,0.012919067433574537,0.030239623975011724,-0.015282745313674883,0.006558303412916129,0.022753443098483116,0.06472810426782358,0.05239694872425534,-0.002361431770603051,-0.064949583379209
IGFL2,,,,,,,,,,,-0.01766826005136021,-0.014602151051572542
COL7A1,0.03034280353364444,0.08076851126217643,-0.02883068165033462,0.021547730427993052,-0.025133063958379567,-0.03879457010396468,-0.028640414163177395,0.09338024487098283,0.041949217838460465,-0.0005048104862108404,-0.045938851841270736,0.018779881974094394
CALR,-0.06655977333321308,0.0999163878235885,-0.026657144190201553,0.015748203143850815,-0.102971974852604,-0.028635889825569583,0.04445076692000328,-0.035723298451926004,-0.09052526136892627,0.11845727643504915,-0.046247439989454645,-0.07987834945223045
PIGA,0.10761446040785343,0.054315844096306645,-0.043856874376620336,-0.008927446706871435,-0.011952373522630885,-0.044964220238681636,-0.006754802488807893,0.09482908997075772,0.09129938374620486,0.0532069644551171,0.07884243668870168,-0.027666494049921556
CD200,-0.014762239695019441,-0.07375357469440903,-0.030939894628071705,0.02060389495136345,0.04607190148164158,0.1124883543092855,-0.052230059020129005,0.16249785762097566,0.1040734418839114,-0.02444057236308883,0.02246838820426604,0.025839461705089255
