,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
NODAL,,0.04411535095991357,-0.03653370930987991,0.0255572541724071,-0.08447718099116286,,,,-0.011328320663662197,0.008705863854540622,,-0.04614173648855797,
INHBB,-0.07513617234581327,0.06311044068686618,-0.028242309489833396,0.05625109637205645,-0.08854917877065763,-0.005633407186780667,-0.031798495710497504,0.057095936971515174,-0.04906306041357099,0.015726518285613483,-0.008249159686065835,-0.05701987642698282,0.0289935519638461
LCN1,,0.010356370582981887,,,-0.028130540833580995,,,,,,,-0.019084276579289735,
ARF4,-0.0767118724340416,0.03045794992182259,-0.06825659530225373,0.048787264115326266,-0.08846749546901023,-0.03241333399728826,-0.0031670709995795018,-0.04167815054003984,-0.09775663969550166,-0.07725739537641665,-0.06270821185504089,0.013842976834867479,-0.062324051728918646
CXCL14,0.17257068844484771,-0.07667170151405626,0.16426853826817428,-0.0015568008143490156,0.030847022531609158,-0.07963750206265481,-0.0093480828768717,-0.004778084625388245,0.0793400479654602,0.04029121019781017,-0.007905198264755792,0.09619378133125533,0.02609310602954822
LIF,-0.05589840451157149,0.024264838581418587,-0.05676897227213342,-0.03840560554290529,-0.06713314622579147,-0.06293104195078465,-0.029517200933047362,-0.05801668879708913,-0.030298701722828048,-0.11507284875527825,0.03301680542533675,-0.08373895407639244,
IL17B,-0.023743167285193267,,,,-0.04645800609580157,,,,,0.019099945763840383,,-0.021577398341446508,
MMP1,,0.05403171569574088,-0.015168685815278322,,,,,,,-0.014035572188501273,,-0.04828856320223157,
MATN1,-0.018707402973080718,0.021312472367952175,,0.037381948161352076,-0.01574445473895943,-0.016407861880697996,,,-0.014896075182391614,-0.019975892859371062,,-0.01966369977905042,
ADAM28,-0.012814291602963317,0.010570741784763462,-0.000905678815737852,0.004161661039549622,-0.10143408488095629,0.0053880566058122775,-0.006471813814604137,-0.13347417533555103,-0.008181576191577593,0.0665930317233266,-0.047191564650085616,-0.06364269325758966,-0.027515909752816415
TCN2,-0.0375331787717965,0.009898743509168516,0.026200666623833677,0.03665747504604528,-0.10451941692997244,0.0117348293259453,0.0054893415418101185,-0.04806694224657437,0.016128918840593365,0.00356049324888647,-0.06469518484167894,-0.0015437342998238014,0.10719048084966012
THPO,,0.03263906643030537,,0.12268504016807708,0.002200659826833898,0.06675998033901587,0.03934251621148686,0.024518390023487477,-0.014896076893541294,-0.01732816181564588,,-0.0294678419503696,
CUBN,-0.12757481664194242,0.08487736941077728,0.02077857640645401,0.04876093076321928,-0.03914245443880086,-0.03623046833807733,0.01968675695169748,0.005906596455479295,-0.043571174359900544,-0.026965790466041445,-0.03883879852354749,-0.0015155848394566693,
TIMP3,-0.060579477297039226,0.004510127772202487,0.10932781474767594,0.02618375959281542,-0.05422351556785446,-0.028306932283924335,-0.002392249950025308,0.045675742759744224,0.026314426189372096,0.07197704410641398,-0.07619373259374301,-0.07016053451734598,0.12835143600373314
PIGF,-0.038522634216466276,0.050139168831455805,-0.06363701913417553,-0.011813868929147308,-0.14122691938176363,0.002451571907389826,0.0091003195437291,0.04786021807144009,-0.058426660873003855,-0.05711967398154681,-0.028954103817913312,0.0362088815743864,0.013284834619517757
CRH,,0.02886391701080835,-0.015414149656291898,0.05541372618747427,0.042447840262907335,0.10374241914972487,-0.044040076740852016,0.17119480709944393,-0.020373996476634595,0.025805448949333072,-0.007254368411260585,-0.04306660619139992,-0.056772228856649044
BDNF,0.10870316824549134,0.04769006363707089,-0.01134611507591727,0.09181868096714824,0.17909224859458497,-0.07312107726359231,0.027243712427665035,0.0750240766595909,0.04510626701601872,-0.05294557274743925,0.1241262007350594,-0.0046849264062898775,0.10046804223688344
CCL5,-0.031857150278962305,0.0305112734798001,-0.02514807305931871,-0.03768410647353299,-0.019180760130622608,-0.00806368144081145,-0.05164319039836522,-0.0552106867195586,-0.020208319642586344,-0.023761481763532214,-0.044713206629994146,-0.018407057295721292,
GAD1,0.16762505357222418,0.05796280441810153,0.17130496205088883,0.08882841013827011,0.19382139540224333,0.06833285043872815,0.032350056849780665,0.20960377091688814,0.21653146138287596,0.02099912391035345,-0.027382483518196127,0.04451736225693778,0.17084832181316195
COL14A1,-0.010215720310942977,-0.022924619402155885,-0.022482378005469154,0.007950268926433546,-0.049901953093711135,-0.03564142674061943,-0.0402329418458231,-0.07696948670490587,-0.049901612776280566,-0.015929531445785055,,-0.01082899837238796,
HLA-A,-0.16129309056570537,-0.03759517655295837,-0.1438764175450769,-0.08297819391663003,-0.2384816599901984,-0.06348737242900454,-0.02268791274420538,-0.2481010851728257,-0.16208239424207072,-0.03394231399606683,-0.16068515422504984,-0.06573998956909176,-0.0016405397816801864
CD5L,,0.0019151203046386097,,,,,,0.09236773161413014,,,,,
FGF18,,0.007394341764640879,0.04860593905179366,0.011457219938005763,,-0.017581670424411264,,,,-0.02425446748216546,,-0.026994710103250993,
ADM,-0.1529016233898039,-0.04264946679440761,-0.07076479907614104,-0.025017076321426305,-0.1240583927960186,-0.12371547828786589,0.04872082490837031,-0.030275471593654707,-0.14307312323286978,-0.02168707450939125,-0.06672874376512786,-0.07837553003431223,0.11355352979962713
CCL15,,-0.025108087605293008,,,,,-0.00237943930814085,,,,,,
GNAI2,-0.004260308521437257,-0.09012115711259257,-0.055475913111861605,-0.056972097044822256,-0.2173023522492894,-0.048881638119813,-0.028031727978825128,-0.225643493570882,-0.0997831844426481,-0.003978634726254654,-0.11348249736763834,0.06187464045334379,0.012236427081818357
HDC,,,,,-0.08781337370077319,,-0.01326285428976313,,,,,-0.019663690873546892,
COL11A1,,-0.016016775040928063,-0.03600791488091977,-0.021921949680420282,-0.011296662697911509,0.008973431165268362,-0.06025591496429389,-0.027137170933495703,-0.010889804058659702,-0.056215549914482715,,-0.005315671670921479,0.04710568883274434
NUCB2,-0.07081785616772424,-0.019953912692316583,-0.08699048327231425,0.010322553717285406,-0.04225448481795686,-0.018486705452328646,-0.018906786070831745,0.03098151841360657,-0.015699212777996224,-0.030446863036748626,0.050586673034672534,-0.04503292362327365,0.02814096092893652
FGF16,,,,,,,,,,,,-0.019376011092044107,
CXCL1,0.004676658594578918,0.05482762076714546,0.010121776101508944,,-0.059433251679837616,-0.03712668079123112,-0.005654193526668123,0.02145471369301524,-0.00306092596972868,0.06900929933966835,0.005851374449104925,-0.0331245269053096,-0.03462676460656332
VCAN,-0.08812479812908797,0.01688795398424285,-0.043250232932492284,-0.051403637307819654,-0.2050839491739368,-0.05221117812484503,0.07384995036061062,-0.02129528202706439,-0.1339617246433396,-0.08011858348192304,0.004215554760213478,-0.05380077937191189,-0.019176497075298275
MMP7,0.005054363781806484,-0.02458739273428944,,0.012913944582493116,0.015976785777424164,-0.016204347888246057,0.02612904527538595,-0.03536990453917138,-0.02302340442687816,-0.01270020487674017,,-0.020649038302589406,
PTPN6,-0.010459767214761263,-0.027505590169760525,-0.058928648550452635,-0.03950973762330103,-0.10901873304526467,0.0016898611226519105,-0.016495622360115387,-0.08621209180550858,-0.0007746742823809778,-0.004555185723304889,-0.031166011190253695,-0.04598458280975144,-0.037173623703449885
PTGS2,0.00024389344771327172,-0.017846284997884026,-0.04945304826007697,0.010331432776239685,0.21108546886976584,-0.013130055023816548,0.06363627290150894,-0.04258772690634009,-0.023925316891965323,-0.01999345294978094,0.02869186460080865,-0.09804154381451273,0.1502606915488914
XCL1,,0.022213510648864957,-0.016129133286027452,,,-0.026615035096900976,,0.06770318688472822,,,,-0.01946698039576673,
CD58,-0.08237387727231126,-0.03084432034476714,-0.041013243173813926,-0.019082485203411836,-0.1439251377961467,-0.050530259578260975,-0.01379988422330416,0.011508716591365884,-0.06400244685859019,0.006110643910307791,-0.07714639883959708,-0.019940616434024738,0.05388996652502454
TNFSF14,-0.03794504587655578,0.04761355826117738,-0.0123181633899255,,-0.042783470756362386,-0.028406948961708794,0.01547509721800419,-0.04237380008219865,,-0.02026662963732873,-0.037576102444971636,0.03800308672544965,-0.005601776166029713
CNTN4,0.19280832527492248,0.043075463577011266,0.12382613780662996,0.04118773683085139,0.13811084967428486,0.06477540714961708,0.0004688725592866186,0.22310923505356015,0.02550034415425544,-0.0026638808823194558,-0.013531848216518502,-0.004620234602770461,0.018207014571264897
INSL3,,-0.024574392720110114,,,,-0.0039389017803948415,,,,-0.02026662767924598,,,
BTLA,,,-0.016815158387922514,,,,0.018464372173204017,,,,,,
MFNG,0.03376156893253003,-0.016247695479837718,-0.04318171380776914,-0.0008254950173783109,-0.11424288357998065,0.002417776207481523,0.010755245084725827,-0.04607779339522641,-0.009760645977513716,-0.0057258535277341024,-0.0468997144810682,-0.02038136769284547,0.02106166190452409
ICAM1,-0.04831249114036061,-0.05041235202473971,-0.09999184742889444,-5.351228851438337e-05,-0.13357213858796635,-0.05631422941629839,0.007924433892654261,-0.047836388703264,-0.027206456825048683,-0.05188071445294451,0.08313013245221697,-0.04214343848821069,0.09122527224082233
PROS1,-0.04823430326406544,-0.0924386436459651,-0.09162076833930627,-0.06499581248076294,-0.14196131270125384,-0.05572533032449765,0.003585596542224395,-0.08085768640711308,-0.009509319895064695,-0.0387082127652593,-0.06720572096386028,0.019362849087712904,-0.01404572205345795
CLCF1,0.0016281347270316964,-0.028578670375546785,-0.028273458118736737,0.057523100198273336,-0.0012387921006975283,-0.0571167925523396,-0.0006770981223243243,-0.08135579985092978,-0.044361337921124976,-0.04189676823659676,-0.03470858694491403,-0.06470830063779913,
PSAP,0.08807833275192518,0.003220218783760596,-0.05656646598355651,0.053736890837607625,0.10642176131861433,0.08763584501116678,-0.011428311928858011,-0.05775376057480841,0.1533225165818476,0.042373253585965685,-0.03700319439639539,0.04585121994839392,-0.015497344066365881
EFEMP1,-0.191707782318218,-0.03700608303246399,-0.1496854567115845,-0.00935947193190107,-0.14639803784840935,0.018084308520832,-0.035010311479525526,-0.171299877599925,-0.054891162201913514,-0.05726636073505782,-0.04713192810336887,-0.046650022002607,-0.04124766186986918
C1QTNF1,-0.0972304028780668,-0.04461991315793994,-0.03355804760326969,0.017466181024175624,-0.11902539779689163,-0.0875217775847885,-0.02389382027727373,0.0444213330741769,-0.0571524684612015,-0.08761737744911245,0.03753367270080393,-0.049641711720041067,0.06737507577663276
ALB,0.01616126647343202,0.08172863431141372,-0.039718861904708865,0.06703339039841877,0.034658437243106924,0.0328306125792174,-0.0018958104829931899,-0.0026540659148787922,-0.032227636487158144,0.053236097430934444,-0.038421696904262524,0.08099032957500434,-0.061238122337689126
CCL13,,,,,,,,,,-0.0061587402940652645,,,
EFNA3,0.03345440230892796,0.009025161107757255,0.0651095341423096,0.04491248112904247,0.19449273430008215,0.051927698508330046,-0.002018969952530738,0.15834089948088695,0.015034694463521452,-0.08986554788721961,0.003066263531278192,-0.018485792694867116,0.09650721915952785
DRAXIN,0.04604288479675525,0.04034090442431657,-0.035464879661629665,0.02949336032691867,-0.13958418114527055,-0.02886362981478432,-0.024898047685601683,-0.04842072360279706,-0.07250232317154204,-0.03293705675465275,-0.008845479355282397,-0.0036207507808344508,0.00473750781795625
RAET1L,,0.05167283899705401,,,,,0.02260090981452968,,,0.08831671977894372,,,
NPTX2,0.0977190462217099,0.05879993373413457,0.09881933586135545,0.02764974760441136,0.19326276499524148,0.14276067037049664,0.016232504708676793,-0.13281097741939882,-0.021268128527927775,0.026418313413250964,0.029145399300565047,-0.05556384258328774,0.1028865024334006
FGF11,-0.15271819014601598,0.03893100915371106,-0.045441814030987016,-0.07021677424857829,-0.11870832634114503,-0.04377151287837053,-0.016775308429242165,-0.02421717230487928,-0.06467706959347545,-0.05232918190843456,0.01670492977326618,-0.0701171049302468,-0.07673263889891704
CD59,0.031260823390298,-0.03853669862113913,0.11960097206321887,0.027330981085213736,0.07424638366603907,0.028054833945547593,-0.016660662360533825,-0.03843859804013121,0.11035028128566676,0.047431853370694936,0.07975813521613835,-0.0050577814540848755,-0.01187499372010706
COL9A2,-0.05290209982355847,-0.014675436026610096,0.02252332419798164,-0.04027342249225161,-0.10838366344493733,0.026628338046896727,-0.02657613225787578,-0.10782093263723153,-0.03753819015624521,-0.013173768469008362,-0.09204824740547181,-0.017656763023387693,0.013753227030237474
DLL3,0.09937449394892522,0.04012631817444554,0.10393042286758739,-0.04152523264306739,-0.04108431282032913,0.054082772696760706,0.02724536124893944,0.16143083745074038,-0.010450425572380937,0.0037315386605012955,-0.06875769275620558,-0.017409379234174023,-0.007566321537725757
FGF5,,,,,0.10372125477375199,,,0.1395151363094083,,,,-0.033237525777635134,
LIN7C,0.012778889459598354,-0.03338881510828863,0.021203876638449144,-0.018755320578554287,-0.07508058413336373,-0.0055090072526123995,-0.014631010632742058,0.08061679795060425,0.02770642986017148,-0.004875537181223703,-0.07763552635950846,0.01129335526460824,0.03411828123163138
GDF7,-0.018707415704087165,0.0028465558109745225,,0.037115458918517655,-0.023069951814830895,0.008260627752186863,0.03899260558793337,0.1960616872742392,,-0.01647558535066472,,-0.030058572822890164,
PSPN,0.05344301787476244,0.01808454686263573,-0.037822128389092984,-0.07861411261425955,-0.011356492710270045,-0.005802390469362776,0.006202285887790846,0.0015804521579801238,0.014815277268804338,0.0041635949819141,0.0996379134707424,-0.06935610916212544,-0.06123817967240464
ANGPT1,-0.024714475776047684,0.0131478342898212,-0.0433033634841113,-0.030571542969669446,-0.11268503541491844,0.04145405174567571,-0.00443200029894717,-0.06925998255422475,-0.023607568480485727,-0.02703031073240769,-0.00269242453753801,-0.002594447314837498,-0.04252252900477436
PNOC,0.22461496629868144,0.08013625743091009,0.17393845699480864,0.1046153201198228,0.1877438635402827,0.09615175037684874,0.018701240569021345,0.19622511732181586,0.11241805192679158,0.05552678047952245,-0.03355321676431817,0.09146563644219055,0.07780079685323664
L1CAM,0.19029287178327023,0.08963538089606951,0.00605514159755455,0.06895236222122555,0.20143239625863638,0.06539124407699384,0.008775586044793554,0.16334042828761255,0.20536326077754424,-0.09053649521175612,0.16588630478724273,-0.01586991144706816,0.05821530452212901
APOA1,-0.04018723471724172,0.03090168048073741,0.0009228101168684263,-0.036349163359804953,-0.019892672005851098,0.020124821039856394,-0.01692732539535499,0.05146282658616807,0.009057463307938989,-0.03587108492594717,,-0.007592988558050508,-0.031410453495439736
PSEN1,0.08497007644453079,-0.04719561851876318,0.08413357890716847,0.014825799281968794,-0.06771431817625964,-0.0036400065601038907,0.028324703372339007,-0.10925538311046837,-0.07107072450032133,-0.001900829238572133,0.002814319699971866,0.053339335727642524,-0.052643545267496775
CALM2,0.15143652352286724,0.03593688394724773,0.1672247696466719,0.08693481705291123,0.24199918863884298,0.08102124065307234,0.058064118984737276,0.2853348854281713,0.17688590347116026,0.011832834867738583,0.08038948468766177,0.08183327122841241,0.04664138750100212
CLEC2B,-0.02309376704669501,-0.00984918576717325,-0.05882328436841447,-0.00604934767963155,-0.12188682801300607,-0.015399091792119603,-0.017972792039806,-0.06770015217147744,0.061990334672569,-0.02794349179800971,-0.0249246106066625,-0.06573354162962895,-0.05883043833186306
NTNG1,0.3090779747935617,0.03889327669622602,0.054243380834672,0.02537716975260018,-0.023597133490242502,0.027063148782001986,-0.03175410309856159,0.12700543850351936,0.11443786843061013,-0.037551817054826464,0.0015305283477176712,-0.0032458034648261275,0.04415086678162492
LRIG1,-0.07569427445783591,0.024206115369228218,-0.0637129259805313,-0.01676807817801152,-0.13612992710603056,-0.07853018236836999,0.029821655097172238,-0.09028501699567808,-0.06511822043719975,0.04692916847187944,0.10332129743107298,0.05395087720752804,0.0006579465302810925
CPAMD8,,-0.038461653868046154,0.04997473898790308,0.032083608996259456,-0.02481010827850742,-0.007382757691465654,-1.7774445056212203e-05,-0.010762642560861973,0.01076971232023394,,-0.03714724713242178,0.07157871807750071,0.07022484908793392
GHRL,,0.041453808597917655,0.04339596497569913,0.0314280630577676,0.03568919518909947,-0.028061328678753248,-0.024898047685601683,-0.03793878405953079,0.05165661573057422,-0.017821544312888397,,0.08535437693879648,
NPY,0.0601283077662563,0.006538561531840058,0.033823868081140455,0.06658166075276556,0.05686603814679451,0.09178696039440694,0.011699795530889637,0.01964097612615181,0.03041535159435199,0.06766845001018955,0.036731148579824686,0.15937515382135684,-0.0723716691972188
MMP2,0.020820780375063977,0.045988526068309145,-0.043161763656663264,-0.02840953532741234,-0.15981273122358464,0.03548760833744962,-0.040921062359840804,0.011069239549658823,-0.12997850338397465,-0.03164183690858233,-0.05088500427689896,-0.03617952599357979,0.005025437476159529
PPY,,0.0007043679906743115,,,,-0.015147576161588168,,,,-0.02486286780430798,,-0.03815428039265876,
ALKAL2,-0.024452132854473844,0.01288833093927469,,-0.02638256648636927,-0.028130536274430056,-0.02175503198129586,-0.024594937711059417,-0.0846558834148433,-0.04892373165432714,-0.02871273616850769,,0.023813117257762622,-0.0571879908016357
CSF1,-0.12148895048188947,-0.017284656293131487,-0.07620116183051083,-0.003536408965631781,-0.15685217752137023,-0.03763066795877752,0.014233514481026815,-0.0994163353191077,-0.06524650209093284,-0.06610892459575092,-0.08973771312334573,-0.02831561277659964,0.05152217450051613
SEMA4C,0.048806107341003616,-0.004057916540838548,0.0340321306354382,0.02513803806302357,-0.054185539601736235,0.04816655687527219,0.018597536519237283,0.0033046531149396696,-0.06871956091886486,0.002446474698214393,0.0010121263824646066,-0.015535072276877402,-0.037130498145331974
ICAM2,0.12452180151917105,0.00954808316171762,0.009499386267473833,0.004769555901223727,-0.06381142316881157,-0.006380184704931969,-0.035963468130566646,-0.002086315605046547,0.059555492538346376,-0.0022597540990915055,-0.01901576332802793,-0.03487769740986017,-0.04308154635641226
SYTL3,-0.017384429683958005,-0.03492473442779869,-0.023321310812031468,-0.021206493542614304,-0.1011806193574011,-0.016615724796002894,0.05782578901205269,-0.0689928105875418,-0.012972474443041341,0.04186504118944366,0.023879685728811047,0.00506717136945872,
IL1A,0.011630462106234469,0.00805739247808296,-0.020340964882130056,-0.029782042021014487,-0.022876563758828142,-0.03107099837687435,-0.004181744284095311,-0.083908804381664,-0.028630224044095366,-0.026279402714338262,-0.05272405866394666,-0.033772595129371,0.22839718167773876
HLA-G,0.03133728199740376,-0.0294575686539538,,0.10459065398340398,,,,,,0.02011899941672554,,,
PGF,-0.08545790047285165,0.005526866482010452,-0.03638095119899926,0.036743772595512224,-0.1064814131805015,-0.04960178116210166,-0.03128541329906627,-0.042459047278191706,-0.07453969039896761,0.01935439743594234,-0.044340692976657325,0.04727946774313256,-0.010815996112727901
LGALS8,0.01076693072042,0.013321240489672082,-0.013599752035263353,-0.01065412681888432,0.06592618751353363,0.03239012483644583,0.03804073171679274,0.028522007066958777,0.01618497657895553,0.00991550475588609,-0.016588677207658203,0.015639479631889722,0.0776731796459714
DKK3,0.1665763945665192,0.01344166886390875,0.12571113107659312,0.10041592551672483,0.18829911171535274,0.130730676158962,0.04305559438354319,0.2788928199779527,0.167780550995145,0.04929971013455438,0.17203990050373008,0.09446319475435458,0.034953440821777614
COL16A1,0.03570128377427567,0.016377924731556484,-0.037672723867868595,0.026341874802470067,-0.09058950318912466,-0.024194699491916147,0.04616173226890232,-0.026362510992972456,-0.12984551090873905,0.002678923810353748,-0.13248787606397824,0.054582218749879945,-0.009264320969438355
TPH1,-0.024914854387321092,0.09012051312726413,-0.02010236565267813,-0.004385176082759802,-0.02949295933134009,-0.03503316510930556,,,0.0011469455130704346,0.020734559855080777,,-0.04437564050249379,-0.03003873158641997
TNC,-0.1881220283135376,-0.06411253351673306,-0.071112936749907,-0.06865691160786425,-0.23073088157452828,-0.1527779178741116,0.06419651461119161,-0.18978128798449906,-0.15651895723975956,-0.10156491756872932,-0.023173149521294116,0.0025455427749128635,-0.030663922105187202
TNFSF9,0.23802758971848342,-0.011817706156667957,0.09264122977556564,-0.030252766577098602,0.06430432175385398,-0.003170616470283381,0.014979530686613111,0.0038151702929359005,0.004177213684077746,0.004520370146072268,-0.01281138280650306,-0.034892436746549425,0.17208567298870664
C4A,,,,,,0.043968649320019156,,-0.04093710190620832,0.005120595717580507,0.029194095501324926,0.10872181129355153,,
CNTN2,0.08382821459338995,0.07563518721505903,0.07605261879640261,-0.014435893963555673,-0.09257652898749333,0.00703089571008987,-0.004282175181331892,-0.22978570772122678,-0.03354621990975006,0.06336285791932797,0.01747969759749328,0.0679443573460046,-0.035321726699679486
F7,,0.011021512305128161,,0.016651020400549187,0.12031491764046229,,,,,-0.016475586943813566,,-0.026345037787098496,
LUM,-0.031071364925521212,-0.03095553708165881,-0.024820794206178436,0.053482988873107186,-0.12147068957339903,-0.03574198217663832,-0.03679351041333505,-0.04586320579594206,-0.03650586170396084,-0.041762893974548444,-0.032602274016125136,-0.005327165589583423,
BTC,,0.017932050619058875,-0.022446173867804318,,,,0.011428378753923957,-0.0029342314520720385,,0.10105270880749195,,-0.031885930458783275,
APOC1,0.09699945371790959,0.011411595444592746,0.09028520917535023,-0.09360033260068909,-0.22801643539582858,-0.06483810991485937,-0.08583067982291799,-0.260682293728524,-0.12735768439442752,0.06901913325506195,-0.18190454306849185,-0.055831151160949374,-0.11735416446225472
PKM,-0.10613693526632594,-0.0017038548874008467,-0.010426048244088893,0.08936552449274934,-0.010162177981185707,-0.08037992553767963,-0.005500028306077922,0.20090427904671523,-0.1056893548982007,-0.026452046038637135,-0.04973904714649624,-0.012951029249018376,0.08727751471483115
TNF,0.042462572448211534,0.01452614187732619,-0.008758536728423645,-0.02124733862552083,-0.03641189126769471,-0.040966908589768494,0.022200803806885546,-0.09356774352892687,-0.028170489278666166,,,0.003517043654094478,0.07677731778177088
GNAS,0.13593143650526684,0.03270941781482199,0.14020102379990007,0.08367113153372377,0.20145609028965905,0.027508244585925976,0.035087126304988774,0.2861761295606905,-0.10454948783757749,-0.052428549379862244,0.07577025310909176,0.10290916544790592,0.06243244345498737
BMP8B,0.011560524887588339,-0.011590168324155822,0.0009580345659553124,-0.018079900844247605,-0.027154680368951325,-0.020622193856543142,-0.024169488433933784,-0.08375309722358007,-0.051477596604088245,-0.013508955756647498,-0.01916645201671218,0.019614109762218866,-0.07949007026083511
LIPH,-0.025595093520950307,-0.021629331303705687,,,,-0.01447800231388041,,,,-0.02616396078184826,,0.016487468031128657,
CCL28,0.10316821743251323,0.005026397646332694,,-0.008317909407295302,,-0.022293741783305534,-0.02858740124862704,0.0505013126654035,-0.01421671244731037,,,-0.031021835587642835,
PTPN11,0.05721413920684772,0.05439897615261182,0.04990454415122056,0.03418806327900107,-0.0940454840961869,0.011536324144164736,-0.005490065428549793,-0.05597254672968925,0.004510889081827914,0.02100635819063156,0.043946126896991365,0.0037654932624850497,0.02664316384807755
ADAM12,-0.09114107079891198,-0.008233765544498048,-0.02866535677848646,0.026667224275195914,-0.11948576103100098,-0.04771743107582933,0.01674599776511339,-0.020675703209270826,-0.08284851056227922,-0.00835558032469885,-0.007166420006464683,-0.009050195906998139,
EPO,0.043846912498427267,0.018019540194354765,-0.021570858637080192,,,-0.01514757682278286,,,-0.017926779058211422,-0.015762722434468458,,,
EDN3,-0.0033534749604989013,-0.0008594151938414285,-0.02209842552246739,-0.027601625408818747,0.010491975358432642,-0.023477996999289364,-0.001870138950372078,0.030253948689812203,0.1305364171893777,-0.013471938986622868,,-0.032695286896937216,0.05588845699798811
CCL22,,,,,,-0.030499973973904564,,,,-0.01383110274258041,-0.014743391882497037,,
CCL2,-0.13710402655864548,-0.0458606233318426,-0.13689976104273568,-0.05250068842138969,-0.020289240863727482,-0.04390905491704371,0.01598433527534589,-0.1613974790282235,-0.04946114546453777,-0.04873000207865474,0.0268459822898775,-0.019678233829668323,-0.03233343461152567
DSCAM,0.018597473948587354,0.009023242535487194,-0.026027773394546264,0.0015066953198081068,-0.04080406267485693,-0.017971907335061477,0.052246644855873964,0.11303153539680282,-0.0188661630771338,0.013533638077436185,-0.07264526615207564,0.052091080195722166,0.08119062103798307
GPHA2,,0.061035040217739936,,,,,,,,,,,
ANG,-0.09735489456741184,-0.03884413231137287,-0.04647783105773779,-0.027905414672415915,-0.10385290475631519,-0.00641486744437856,0.003413892664526895,-0.07549270246581126,-0.05312208813892937,-0.0342771036747179,0.0024256388685732263,-0.06576908696094008,
FBLN2,-0.002464723574378902,-0.0004717234116386325,0.02418416612478371,0.1010929149758642,-0.04344954707627778,-0.014420805044108434,0.014790672015737319,0.019269294190972307,-0.015823161090405023,-0.05930650407070777,-0.0064990856156822265,-0.03413291412580386,-0.030731515242633678
VTN,0.0250509027626086,0.032044176158302476,0.013428597544905652,-0.030033781264888766,0.03650893418776013,0.05516302379716895,-0.00593307714950726,,-0.014896074089157408,0.015499895865798124,,0.013485467627962502,
VEGFA,-0.18022469828335969,0.00803969230730936,-0.05531756473045716,0.017809175960985617,-0.05543025255741648,-0.08313877791708621,-0.015778666565880294,0.010202022178497618,-0.1597880912701899,-0.07227383046070729,-0.11614422429057936,-0.02185302056979034,0.04538664363449606
F10,,,-0.002084591152421164,0.03649153284946479,-0.04034174170338114,0.08356303390312689,0.021265091039048008,-0.005806466460886814,,-0.02730001899595518,-0.03162632634110594,-0.026994719820335543,
SERPINA1,-0.01766191837597738,-0.019520003749952955,-0.067218743854104,-0.034108756531744874,-0.11904708586139628,-0.006775889135887994,-0.000313306351657556,-0.18930582791767378,-0.06984578693849595,-0.055730264017448586,-0.059278866673492144,-0.007065017665760799,0.0245542016730239
VWF,0.1344884023936246,-0.019592190963660484,0.071465322429777,-0.012038016314479755,-0.18602618873309737,-0.009578449528223423,-0.03700087216839447,0.024831850468639772,0.06233088079621779,0.04294850736454681,-0.052916270657747545,0.010060292510583446,0.10735918072480109
GDNF,,0.016918018978776848,,-0.03022873495866417,,,,,-0.017926777662131365,-0.022072595341276962,,,-0.01305561109197251
VASP,-0.019270622342710122,-0.03150618447893007,-0.062286925846437795,0.010700789821697606,-0.07341050851665214,-0.05632384672731593,-0.017297565062295774,-0.07757638449466725,-0.08077443974969639,0.00516123321123632,-0.08443382007901984,-0.03890263933118777,-0.030502576236025977
ADAM15,-0.03566147160155471,-0.05288274472252979,-0.01485749333473265,-0.016256557261002117,-0.06519059450088216,-0.021246977918174974,0.014826978651846377,-0.06899364028269689,0.007970564734727325,-0.003871380700568329,-0.11087721684995211,-0.09268574092523879,-0.036826623778064935
WNT2,-0.021752622856788025,-0.018913390168627055,0.023894759752179074,-0.012073415768218595,0.0464118627932126,,-0.013074050480621777,-0.038255224925387896,0.22608620597346707,-0.01892667221766844,,-0.05161367390430275,
CALCB,-0.022767448811495297,,-0.026269359181280028,0.047487655446437765,0.0005267525325203512,,,0.017209403798731916,,-0.024622058110707407,,-0.03158787643116537,
OLFM2,0.024565924860405482,-0.01118888500628685,0.05929351630303475,-0.036677903603750624,0.1585626507671951,-0.04887424426155632,-0.001861067590670786,0.07565771996468187,0.06457847045716882,0.010367243765633836,0.06234689212402488,0.029533767580790567,-0.04009745131524368
MFAP2,0.054397432992632645,0.0010167364789743737,-0.035152034762062474,0.034618328140290575,-0.11143504130249185,-0.039780434049822795,0.04368998462476755,-0.044821871582214845,-0.04196076677279437,-0.034468213857620424,,-0.07085039334495298,
HLA-C,-0.16057437562505703,0.043247765984580154,-0.043092605746523474,-0.06359863006925111,-0.199388019131607,0.006693801529274976,-0.021519210951326976,-0.23052507202641326,-0.14659385540007647,-0.058979218178037515,-0.04949880872795829,-0.08078714639951479,-0.05033610790321897
THBS1,-0.10353479046159125,0.019381327125015696,-0.06568936557558941,0.028947007544537145,-0.06193865428184977,-0.03764502908366766,-0.0048509093678553005,-0.03545810600551339,-0.0037493144480572438,-0.04959934148389107,-0.06159653941898937,-0.04140112459443151,-0.027498180886528036
