,UKF243,UKF251,UKF259,UKF260,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1
ADM,-0.059448280517338754,-0.027091709728540025,-0.020839223850180416,0.05368155854085877,0.05953794522468602,0.0006411765570183267,0.07739014119896545,0.0669743012536004,0.03269070456584508,-0.10157576037610247,-0.0692940506265541
CCL15,,,,,0.047446063268474024,,,,,,
GNAI2,0.046341202766380075,0.06000827624262769,-0.034362812471985214,-0.04701845452736088,0.006247414271188439,-0.11343842785894033,-0.018146553155001723,-0.014580823910058771,0.026191123481296503,0.009395809030825852,-0.022745507764289987
HDC,,,,,-0.014710806121812109,,,0.12975109867125406,,,
COL11A1,,0.04179720368037573,0.009671766874726016,0.028717444191043228,0.005702593656141864,-0.03558874758747516,-0.0224233353894743,,-0.03134660687415724,0.00966794270568331,0.027671688663306767
NUCB2,0.0405002730368199,-0.03521798999117785,0.03336605267710285,-0.02389327871182142,-0.011673929342126133,-0.06057489097420356,0.06311330211329844,-0.059607845830854086,-0.02648921977473821,-0.03758182428303924,-0.022231206784714772
CXCL1,-0.050236197932887396,-0.014884049835673983,-0.022291124319813137,-0.006762781109264677,-0.010996579712649756,-0.040000572445735925,-0.018194415203578767,-0.04194905475913641,,-0.038732967882534566,-0.03855940294550924
VCAN,0.10763635030074284,-0.010102770923754174,-0.015592845948888764,-0.005840569816964963,0.0032364804257105375,-0.04710948213881596,-0.016530326949454856,-0.011843511700645699,-0.035435316585143886,0.07365832061814621,-0.007733914144623633
MMP7,-0.06597392442808597,,-0.01859098104993437,,0.09827487802038404,-0.017253962720625512,0.011459202417329228,,,-0.02771727486315922,-0.03555098967154726
PTPN6,0.007162602474737224,0.05510276533383621,0.04799106422823952,0.03950778588569194,0.05039994293100673,-0.009207645727029253,-0.02228835498523405,0.01609790210162227,0.034313573730035324,0.003980698635477188,0.09716655198129663
PTGS2,0.012957252213610172,-0.013283233717977993,-0.021677439936655524,-0.028973955992153473,-0.023452351517045257,0.072396230714814,-0.03095718332261633,0.11847348531891216,-0.046173958074540375,-0.06610348950380307,-0.045151172476360156
XCL1,,,-0.015673632493593374,-0.014777322085734543,,0.001848546115414209,,,,,
CD58,0.02508150449296526,-0.05929904015795625,0.034553128349009574,-0.07018192090246907,0.025289899232331374,0.07146221006313815,0.0029458980385432577,-0.02638366828589106,0.07445410278568355,0.029540578071008843,0.08374725609394015
TNFSF14,-0.032539143732642016,-0.015523573283764724,-0.005634398932702366,-0.022471576107840112,-0.010740764766899136,-0.04914550802887522,,,-0.03569516238215905,-0.02298634162028505,-0.019518780547338778
CNTN4,-0.034051065292774074,-0.01215180364601601,-0.028168337437170225,-0.012311612680700149,-0.03678089532479335,0.0578034533790131,-0.01672850312520354,,0.02837753960892938,0.021858717884877962,-0.0007496187079344904
NTF4,,,-0.01982645871936214,,,,,,,,
INSL3,,,-0.014405435545258844,,,,,,,0.04191408900643875,-0.019518778661510295
BTLA,,,0.029913425555788853,-0.015405850209957083,-0.013716323968771028,,,,-0.03353939886037891,,
MFNG,0.01788160915284566,0.0316307444387637,0.012750652112399688,0.021506370706055076,-0.03776266067414329,0.002629765887999615,0.03990315029803937,0.04543008020147169,0.08149740658183591,0.07337618432148851,0.061184251359602385
ICAM1,0.019091412049012782,0.010064645960887462,-0.018476845094280308,0.02650049029575357,0.019233627895762072,-0.014386341358034113,0.017677838739192365,-0.039144328086081766,-0.016178256676220654,-0.007651640665455058,-0.000558052947482098
PROS1,-0.040600928905306255,-0.03685753295113988,-0.06203567063748354,0.007267805932420699,-0.01042620879026011,-0.03756060043242513,0.04991111297912804,-0.017749822400908867,0.1321721210547219,-0.01566855445760143,0.04398988046314155
CLCF1,-0.043245787359532564,0.027349852110976874,0.034111298461667335,0.05609180770259792,-0.007922478321246535,-0.011335448902208849,0.004577982152370197,-0.023236667065559328,0.11789881518608834,0.05041841387262011,0.01546363453163982
PSAP,-0.09926134088402079,-0.0020255543749435785,-0.021938085991932484,0.03783026722004103,-0.08106570494071086,-0.09398428067516847,-0.029308776217536255,0.100556163679771,-0.009632174445039993,-0.03013453518035976,0.05540585798729859
EFEMP1,-0.01782116231549588,0.044357414723508244,0.014737115679281352,-0.036008511498554344,0.013938754562890798,-0.1000240125207177,0.041026418930983403,0.0556910675970757,0.027789583458764196,0.02205415286232015,0.04978242715521503
C1QTNF1,0.016923545250008176,-0.018846174858522493,-0.0003180277245078667,-0.05614907664028448,-0.023836142811211474,0.03875241626166507,0.022038679719026576,-0.007408983881583368,-0.008212389319897729,-0.09029344979722288,-0.011031325874749321
ALB,-0.029133683904340017,0.01203239085997619,0.031183476336270943,-0.014409870957188556,0.07900114362570634,-0.06171208089213744,-0.029015915733479565,0.04610901536251763,0.12239784326680095,0.03222989828178051,-0.008243368328546052
CCL13,,,,,,,,,,-0.0170634738092618,-0.021894366194892777
EFNA3,-0.0890321567365289,-0.017076805299254854,-0.01864776360298116,-0.008268007563876646,-0.014264719452754291,-0.016117171129469234,0.02098284729796951,0.10538107203310158,0.012203232502644708,-0.012932477435328178,-0.015008302040361009
DRAXIN,0.10110040143267525,0.039075951334106025,0.026421497406419924,-0.042283263368829864,0.10560631234712117,-0.023620345342553323,0.05566544864319075,-0.0006899083351539093,0.061756747875370284,-0.04585871692957673,-0.02075501541480116
RAET1L,,,,,-0.011732185522699433,,,,,,-0.02371349614139431
NPTX2,0.023004407566315655,-0.028088486980707258,0.06261835594185128,-0.006136495677521613,-0.011465662546103574,0.03790722950302731,0.04066971256396279,,-0.013853451684783621,-0.024258606112463114,-0.030918895773587883
FGF11,-0.003549268383511872,0.006465778069340493,-0.013887265203462534,0.019256109294404255,-0.02220220235042053,-0.03350880917098226,0.05951744929315314,0.1443295448914815,-0.034434945144830156,-0.060442288300593366,0.017166965177486202
CD59,0.0007167166647096758,-0.013112625270767182,0.0023868297818372664,-0.00501903297563265,0.013129185166342058,-0.006802320127314988,-0.013905256374915192,0.005355103324282983,0.05528564372104107,-0.012830509275677053,0.01741956919625922
COL9A2,0.09595526096213265,-0.01775545093138443,-0.006868259166614706,-0.028639352103105392,0.07837353998077269,-0.02771797110532388,-0.04080497276754813,-0.045121322492435716,-0.00601050231330273,0.06678783613579076,0.05279432655761586
DLL3,-0.03263124648588145,-0.01801230428315405,0.04072959361880492,0.03636822179071665,0.10489241844911965,-0.03646114901323395,-0.056376548170319445,0.013525651789795045,0.0282754670203173,0.10248603643512795,0.060942140321658324
FGF5,,,,,,-0.01659404072901059,,,,,
LIN7C,0.0635520693408607,-0.03503861348068645,-0.028715088404849983,-0.06668508219081527,-0.020699977852564763,0.06475409794387212,0.0015365768987072991,-0.06088350436078077,0.022358868519191253,0.02984264780082008,0.02152297809797874
GDF7,-0.020583491798788545,-0.013039750020265257,-0.025703502690941564,,-0.010740764349513,0.005818006639851981,,,0.017612193546301422,,-0.01586762775080549
PSPN,-0.03227383147526756,-0.02349417893145081,0.0168019310812989,0.04268170673297695,0.01706393550737506,-0.000833838033418651,-0.015561094103158224,0.008708507015077247,-0.032721100434214,-0.01135378457839021,-0.030888777554417515
ANGPT1,-0.07729256404433366,0.1058561380013678,-0.07571915818345529,-0.02947930563628197,-0.00022710092934290942,0.027859548535072255,0.041805979443775114,0.05234911281372252,0.03487037182537317,0.006646972456995276,0.02022076910566206
PNOC,-0.039199758632138225,-0.027288132860006843,0.06208638131153373,-0.03355044240491081,-0.012643402221420462,-0.003990392803587972,-0.026537011792426356,,,,0.0009407146905804788
L1CAM,-0.04665034557366698,-0.03324826939488633,-0.026005083016348175,-0.060244098996009486,-0.035393596898303736,0.04663201592451128,0.0033509537252502707,0.05117114342657717,-0.06552111735602491,-0.060516508219833315,0.02640750531429518
APOA1,0.010001857283589405,0.01849209250617852,-0.02243408575878488,0.02543704044679453,0.05059035717312062,-0.04422485893796636,-0.004203591067595464,-0.0038287158808431683,-0.03283514405535048,0.06124611845572723,0.010927584417480688
PSEN1,-0.045124654988526414,0.02772112541493564,0.028752489464915442,-0.054253697421706985,0.01084088808556601,-0.05930320841749635,0.014404399981059024,-0.09528736031385449,-0.012047512347654613,-0.00015631716141720865,-0.015507343547530956
CALM2,-0.018249498911177983,-0.03919887097440973,-0.03547093176917548,-0.003648626421052967,-0.0004351593811730448,0.06573843663101966,-0.016142233964674454,-0.03661268298806253,-0.06556820040539717,0.08157766212697257,0.05374948188594254
CLEC2B,-0.00546698563960299,-0.0037251738492624464,-0.042689843107631936,-0.022147304316573323,0.030527886590091736,-0.010851947439107336,0.04375661446489932,0.08260524077583757,-0.0027599099893667323,-0.026397567140646203,0.01620941247224555
NTNG1,-0.04158518229495054,0.025696984165363,0.006908956774145689,-0.03754763646744068,-0.015975635697593624,0.07620043417553514,-0.031222424645760784,0.0182890314423454,-0.0291790900544725,-0.026969253597972448,0.029938616796557925
LRIG1,0.03862979802680702,-0.001178416915370113,0.04098697940392664,0.045903313246210234,0.04725456733047463,-0.03371277353929109,0.0290698833336697,0.04389869014217223,0.0737747527468486,0.12201964517772611,0.0914630741326191
CPAMD8,,,-0.017039059802551597,-0.01876221967157488,-0.00582631297151272,0.005521453924955941,-0.010196539594259733,0.10245286269044308,0.0937411463480426,,
GHRL,,-0.016539514649702238,-0.0102093180532515,-0.03177519943321476,-0.009795391279262771,0.03948945333682919,0.13952476688217338,-0.07444336435625878,-0.05089028609620065,,0.06925407197094728
NPY,-0.002587613766494528,0.01339823483277027,-0.04654637185441184,0.06259580586322014,0.028364689161703493,-0.004557562211912291,0.028968044092949705,,-0.033854434965947595,0.00087182314194163,-0.0170372255043851
MMP2,0.027630047322953193,-0.02069598722479583,0.014890014418962661,-0.008040499320485726,-0.04374484340494291,-0.0023681857071148494,-0.028327876842397983,0.042464561384504974,0.023833999973679926,0.025524728546558795,-0.059184819059126426
LHB,,,-0.01483973429375737,,,,,,,,
PPY,,,0.08071916999990605,,,,,,,-0.05844700559598253,-0.034800108167411394
ALKAL2,0.01710114116625024,-0.010466535827181605,0.005312281677447489,,0.009636799881899392,-0.06526394648184934,0.03763703320844515,,-0.013645912259581375,-0.01841463156292107,0.05411942586022304
CSF1,0.007966302859153236,-0.01832756356637174,-0.005465555167760088,0.056491023435490825,-0.03123887839645406,-0.024651287996329277,0.01111047648683377,0.01664416927911536,-0.03169729502760424,-0.01722277154429788,0.010990423982581883
SEMA4C,-0.047447279879874855,0.0035619667741949488,0.020687311218955767,0.022057678034686435,0.005659113804829767,-0.02071850347087615,-0.0180043337912662,0.0017721182308087185,0.05039351537736284,-0.02625496446914521,0.0657525810015705
ICAM2,0.029910561982858852,-0.035073821323424494,0.05265967608017308,-0.010911486073488633,0.03497204313601084,-0.028275017915231116,-0.011025644901558572,-0.011050261936346624,0.04133396596717013,-0.0060688146399603534,0.0018534254594294826
SYTL3,-0.05028589045248198,0.047113056122373986,-0.01818614738570067,-0.05098631692252132,-0.008237400697030437,-0.047217707327788634,0.07287748043915061,0.027098075969390924,0.010452896030645531,-0.03349660947563969,0.038724194001398426
IL1A,-0.005351114285854869,-0.00472498099524781,0.02575417064232401,0.008212842804086231,-0.027611853857406624,-0.04093195618128197,0.02610155504287684,0.030926846430407093,-0.004783964317338178,-0.001920861808109509,-0.025309679195574263
HLA-G,0.055035758913277256,,-0.01567363107813272,,,,,0.0091115266146778,,-0.024780864977425182,0.011384355005327819
PGF,0.025126881082574805,-0.03318293225310803,-0.026856730308826376,-0.00732772068745396,-0.017711787896445744,-0.020835284940121178,0.053760856097785095,0.08440850725426048,0.08435347145737603,-0.01837270466144516,0.015534298288462612
LGALS8,0.0004563660114891166,0.03832569636613379,0.001722493076373572,0.020471615282475136,0.02621088691948736,0.03533459045010373,0.04396645480957631,0.010244697502869778,-0.03571028854138739,0.00043127628066703174,-0.04537224179884866
DKK3,0.039413899941149924,-0.04590530497144795,-0.07066537115927732,-0.04555869506898687,-0.025528755780440112,0.09501990263420379,-0.004967696247999075,1.195467266638022e-05,-0.031775649989610785,0.04344784997615057,0.04644854654698643
COL16A1,0.049866711458588286,0.013135446478875474,-0.009093161414225137,0.019873683999475693,-0.023814025979927936,-0.021946632111026113,0.00773882735818729,0.013755952053351747,0.0035878553337514822,0.06096587497293869,-0.08011167149891113
TPH1,-0.02741344443622917,,-0.007960891695235763,-0.01841755081732583,,,-0.016140241446049336,-0.039205292956992314,,-0.04134339416228125,0.03328247344735623
TNC,-0.018707113834038065,0.010363012484694538,-0.001247389423896713,-0.0020793995823269688,0.050825396185027974,-0.10290328387697062,-0.010458123258230917,0.05253887772795929,0.08438866264398032,-0.051513329424637794,-0.02045128372529316
TNFSF9,-0.006314742973221915,-0.017502434011046994,0.019184010435052905,-0.035004058963106426,-0.016361261632429548,-0.03771230547198403,0.05867636086599656,0.03456889760152824,-0.035768244176793765,0.000494977918873062,0.005614197222178141
C4A,,-0.010314301911141285,0.04739794014588278,,,-0.019969723961169424,-0.014187885365092447,,,0.0704007622858918,-0.016034978006544905
CNTN2,0.03416728903731974,0.018153327892967763,-0.03493786472862486,0.005574311067510604,-0.020592168239697888,-0.07258190899658086,-0.031166888983500042,0.05954585336921335,-0.02957378969319158,0.09725223362580122,0.02050310348920641
F7,,,,,,,,,,0.012661607104294417,-0.015867629285166322
LUM,0.002304122159537707,-0.015206870752393985,0.05224425831005918,0.013697071614905909,-0.027677029812705516,-0.012801104716135447,-0.009441167343177546,0.01257972660974942,0.10127892844772532,-0.007088688668994075,6.50275415299201e-05
BTC,,0.003740965806849757,-0.03313803614634752,-0.0006497829083246525,-0.004025800573853867,-0.024337632696986,,0.0781339745757369,,-0.017316252702597193,0.008985253711661053
APOC1,-0.047480811084091766,0.0368313337283606,0.054461849657575466,0.011841669803846037,0.004252143248839716,-0.0924457664746056,-0.0017598514716878437,-0.018894732453722442,0.06183516489623334,0.036178104903808204,0.11655517887811356
PKM,-0.05463425254686181,0.019751618910166538,-0.01849668323855758,0.021255586251684975,-0.03679326008897965,0.04730393356850071,0.05503947699553333,0.06247710712304801,0.025295981465980208,-0.10373438694568655,-0.04807732378163488
TNF,0.11974086738123073,-0.02290203956890725,-0.038840078722757014,0.034455295725702086,-0.014320645566912942,-0.007576131649176926,0.08123322178865663,-0.06527843118965886,0.028429306811994993,-0.016807132325228256,
GNAS,0.04032114821727279,-0.028059099794277707,0.02692021630814365,-0.0179770511670366,0.002740314490819595,0.11175593926473344,0.06424972655229613,-0.05320926887515363,-0.046214051931351155,-0.024006011879386335,-0.0002599541142993879
BMP8B,0.04654024028188791,-0.028572214348767493,-0.009992418397998764,-0.020858961337255105,-0.009508761458710982,-0.05181492788083059,0.03450426446627146,-0.006589849067730843,-0.047675379690196945,0.045928563081052545,0.0007263646469820525
LIPH,0.05188043752773501,,-0.022288486040255958,,,,,,,-0.017063480084792377,-0.010384970317561495
CCL28,-0.020583473730842742,,,,-0.011246856959372073,0.017277538809410162,-0.01279991260118136,,,,
PTPN11,0.009359814867059262,0.05087340057528214,-0.04874468348654605,-0.012678980327918102,-0.009016987679614898,0.007703251268302037,-0.02062618845154984,0.06066136556023966,-0.021756506303883115,0.03267340878201854,-0.0013065398502782144
ADAM12,0.0077256038154786206,-0.012282340196777947,0.08245807529953875,-0.04265052644518583,-0.01086938808543021,-0.04260090269201983,-0.026476074832252713,0.031747856199468606,0.12539442246836513,-0.07747963336770589,-0.022094674962139772
EPO,-0.045666484179583994,,-0.02272272837303944,-0.0004667561403513788,,,-0.016140243816298458,0.10734273018340167,-0.03416707990133375,-0.018531375151672278,-0.015181069844011628
EDN3,0.013125205054123717,0.001350149302838875,0.015058408904539255,-0.020246317377512774,-0.037155465276541184,0.07742415537870208,-0.016306787112153578,,-0.026181976848510626,-0.014355241788983843,-0.00423005654779682
CCL22,,-0.013039749704502513,,,,,,,,-0.020973525339389117,0.1543601099835229
CCL2,0.010746772353125553,-0.05575332098905607,-0.024385451641140032,0.0011258917688733955,-0.024223451204884252,-0.06572055691443492,0.06863042792675911,-0.005507682112197552,0.0267849353474505,-0.04033671664784674,-0.020278541861602068
DSCAM,-0.015821168379384274,-0.024905992596698356,0.06725433891712015,0.054537343370494686,0.03185533160478482,-0.03846989923796988,0.016080966274246784,0.06120877831159951,0.09374987528103658,0.044348234647460794,0.011752048412771603
ANG,-0.057958212613065205,-0.0142890445508111,-0.011772998311369928,-0.03644638228920484,-0.0004941342140454071,-0.05403110570536729,0.046461591689548644,-0.028085671475385085,0.16596318660168277,-0.04983160625799307,0.019959037798278522
FBLN2,0.046834927200914554,0.03203413386800576,0.00034840186529281036,-0.023498536336942686,-0.008082822234223299,0.0750076497148018,0.011766707991681823,,-0.0471444680405171,-0.04071884363692369,-0.06949289294650828
VTN,-0.026646543789612388,,0.032017916594123966,-0.01992527535621037,-0.014997317193562855,,-0.013411570864121208,0.0760876237178409,,-0.021182629962287057,-0.019657436459227014
VEGFA,-0.06278634652717488,0.001287844244967841,0.013908828304272397,0.05179850517641631,-0.019047947003710052,-0.002087674402824735,0.055296540665693616,0.036985515194371,-0.020627060187348906,-0.12226804094409519,-0.0361291415891544
F10,,0.07327010833769869,,-0.018590619089910894,0.03608009218373368,0.05024426431220946,,-0.036829947120421036,,,-0.02629263420982237
SERPINA1,0.05298747772847787,0.021714143232552205,-0.033558633346744395,0.020825614063397804,-0.022522929787234313,-0.05919374332992258,0.021729934704384144,0.01079878011359962,0.02497673380823162,-0.06368920078492162,0.030279043248278053
VWF,0.051281088927633015,0.11338544639709754,-0.028115361607448396,0.017659561557675958,0.030161157106566857,-0.0356440468525705,0.006668845935319849,-0.005128118555951964,0.06583711553116557,0.044463337281181445,-0.02388769611197714
GDNF,,,-0.01848224266101998,,,,-0.016140242559348036,-0.03401506571555394,-0.029179081906871664,-0.04671988599333955,-0.002915927099315333
VASP,0.04491608303811341,-0.04391407442876985,-0.021094487417112263,0.030853674372939864,-0.05636266854441047,0.011226241095042132,-0.0034912151970255723,0.05346594701408298,0.09952659417456437,0.017469747668662862,0.014860795593508764
ADAM15,0.06859914907510059,0.022590808664110687,-0.004133060149136281,0.00981542044134134,0.0314524262777743,-0.04866477382669311,0.0223578683189488,-0.02166756840368942,0.01928960759389368,0.04202615434785069,-0.013938734800828433
WNT2,-0.023934088024622983,,,-0.016010999510865636,-0.0127604027134761,0.048247704137781504,0.030017057269338714,,,-0.022986331203140503,-0.018228268247802094
CALCB,0.06959218102648011,-0.018865128777364924,,-0.02406767770614864,,-0.018808118400172415,,,,-0.020117244116864864,-0.023713491462908385
OLFM2,-0.0022881875577519797,0.005279778117280455,0.020575020748413574,0.0295165472924371,0.04753601076146907,0.0521672061135833,-0.004565950580504455,0.005146505351026568,0.06640385622185585,0.05587853350876691,0.007068455489520581
MFAP2,-0.014511641220997054,0.12801363052802295,0.06196841789163727,-0.03220588052911265,-0.027039342031568554,0.0033462279170372194,7.217583079268909e-05,-0.007667622576152404,0.1447934673962467,0.036813887422625015,-0.06467548477064479
HLA-C,0.05953220631897034,0.001349975981849399,-0.012057433501874767,0.016857813425250497,0.04929828842041627,-0.09908754135069539,0.060595785049625706,0.02189704404939276,0.07265524965525422,-0.05627660470170309,-0.03269717690130341
THBS1,0.05087172023516978,-0.021364044681082356,-0.02408317991777088,-0.027776089687147423,-0.02942167093781118,-0.06823181647842248,0.00024695830783706723,-0.004505042528058342,0.09328380901996407,0.0328162505976884,-0.07113828975614886
HSPA4,0.00962443562566085,-0.05428641115304436,0.03589323635205852,0.031731813591066575,0.038296944832409585,0.05237856645889168,-0.046503931494655155,0.07243191160951234,0.022449436659180352,0.02653560386482311,-0.0668382748841576
LMAN1,0.004875131897397421,-0.0012637468860860449,0.016056039289619302,0.04158920715862181,0.023827714525284222,-0.016709867515016442,0.02751399850862923,0.04942525064025527,0.0759719470741424,-0.05922524025379807,-0.010637983176914393
LYPD3,,-0.012019935530723646,0.10590394127985615,-0.01992527707061314,-0.014902371748532692,-0.022632280402748835,,0.1365808511212734,-0.03717017322575343,-0.0261268237190474,-0.008576903560029386
APOE,-0.02439650587981955,-0.04731276057066864,-0.029043296394852824,0.08190774916713973,-0.020301870566548964,-0.11729647386131113,-0.031231162127935322,-0.006612825984250503,0.015512968058183186,0.09189035601888856,0.10025042991923414
SOSTDC1,-0.03031036459234839,,,-0.02487524586617947,0.04052538824000221,0.06129689514705975,-0.024542656904956297,,,0.03286879719123185,0.005983278794157738
ANXA1,-0.019494582328502978,-0.048699492503660465,-0.04228845232154739,-0.04817082275541347,0.060500710856160364,-0.11498355119887531,-0.006889028298936162,-0.010351368890851826,0.07248149978351902,-0.036042201135266655,0.018682775562410436
WNT2B,0.036613362955321124,-0.01693052752221305,-0.004823372192021172,0.037160730611787644,-0.02117312686039412,0.08800467998523052,-0.026429571401369745,-0.01641849021093814,-0.03300910540795106,0.07410887232417639,-0.02447037612231555
AMH,0.0017873710500362686,-0.016140052272484717,-0.023149534474659852,-0.024742243666486405,-0.012650040394760347,,-0.023851755479687285,0.016820147736280915,0.032623666605574635,0.015750039125079225,0.018152886426237927
GDF10,-0.02335776403169978,-0.013522624083242759,,-0.027418066562753696,-0.026104092944801663,0.006826239010455573,-0.00830187995069878,-0.035589617559085227,,0.0012346964843095228,-0.008069544514559804
EFNB3,-0.07984837677287698,-0.0004547805870663357,0.0031553122550744914,-0.004961881255316192,-0.04109610517733426,0.09771718586733073,0.027954381216130607,-0.0628011384192635,0.11145093517667141,-0.03555558887228618,0.008102777444224742
LTB,-0.028407551176092304,0.14879065107922546,-0.006473962120493447,-0.015296706493510422,-0.02538572890433753,-0.04108568499237847,0.01742458622429117,0.02341099031917841,-0.0031759061864717413,0.061148755472787204,-0.007345989040744863
ANGPT2,0.05772767808464111,-0.01935434794951195,-0.03411567460989142,-0.012022877803507716,-0.047140648762353236,-0.06055072185737472,0.03113656577002085,0.0401443279759565,0.1187105877468386,-0.031164254184539473,-0.03142959992222591
NRTN,,,,,,,,,0.061316590855512984,,0.013775132516194862
ADAM17,-0.00969987215215663,-0.011582450849882187,0.02795067600921951,0.044553148847181485,-0.02079073418438868,0.006709369669952802,-0.002836097534404727,-0.06833818533372055,-0.0250206855193563,-0.03960829554945791,0.011797390899188612
LRPAP1,-0.022023972864685798,0.018758487711157092,0.0018004473089442657,0.021248202662402106,0.005946762703647599,0.0826703159409394,0.05616798764325859,0.07157196795298812,0.11746140678733719,0.03080143398905944,0.01489796638264448
NID1,0.0961987148944689,0.007864572971466238,0.06606446647183162,0.01580463499731843,0.0029410389032023697,-0.041527126382192296,-0.008392396315898215,0.045900845014342585,0.09597086020667218,-0.0596131300029081,-0.03822902339516203
MST1,-0.010465241311950884,0.018327208432850114,0.03659265128074603,0.09512110485661328,-0.003289703125837893,0.017758856424583448,0.031891561830105865,-0.010535036912979948,0.04929647009080564,-0.006332377360769658,-0.02850008902249996
IL13,,,,,,,0.12173049787891962,,,,
DCN,0.03559051974372707,0.03528114891256216,0.012559531517378852,0.008621109885132146,0.004577671131205542,0.0033573452858396895,-0.01757998992562664,0.006941697654504482,0.04458499842941939,-0.015019035251423478,-0.03910058883155905
COL7A1,0.00688338223230423,-0.027613222983598404,-0.0015689455160691485,0.026598351507004053,0.03954519738311747,-0.04363920072215816,0.005646503613788867,0.06850662863955305,0.07131473769855992,-0.06501741477250025,-0.011068515542220415
CALR,0.06600645222604307,-0.05077954299616725,-0.0014222450849634108,0.07086238623542908,0.04139479490731045,-0.0805340018377897,0.044094718981123236,0.0458171015579999,0.00389002260031605,-0.0353153329998529,-0.012720624680294858
PIGA,-0.0002373378256811749,-0.01876569457972967,0.003318515689000986,-0.004799472464134514,0.04844067584007828,0.04610808012680507,0.04883829009922356,-0.011852287703576507,0.03677850149081224,0.03153687486535585,0.015526318002706922
CD200,-0.029628819204468252,-0.020231352009541865,-0.025365519641183575,-0.06170002246710453,0.026977157194627115,0.030514674507172077,-0.022448473945912026,0.007260506295333823,0.05775203000949457,0.043045815827772095,0.029259090404982303
GRP,,-0.011478193458035288,,,-0.01564721217595375,0.15865936981093584,-0.016306789566446673,,,,-0.014826656318523408
CDH1,,-0.027483526375317324,0.0050975528685111805,,,-0.034550035775061445,-0.026537019161940085,-0.018364400790989006,0.03336080645516388,0.06490438401885075,-0.01645565816321807
LPL,0.08699863931217079,0.06017999515958564,0.027122068215427914,0.013471223902871372,-0.04000162504628285,0.03233215182138641,0.017587040893047204,0.03489467528369621,0.032070859087051776,0.10098294607677144,0.014581249080826194
SEMA5A,0.06449555939138599,-0.018893834023025344,0.012148138100081519,0.039528436542728036,-0.025413426161389835,0.04283515705759502,-0.0028501071907082974,0.06846051359996966,0.07241154662023583,0.06568220028321578,-0.019631381597823534
SEMA7A,0.07983203332761034,0.11066049469805746,-0.04812578319035658,-0.01058231475667317,-0.030673621390553744,-0.017621300549908604,0.07996178874299723,0.024919532209019893,0.01636117653225878,-0.03254988551117393,-0.0020935435177134734
SEMA4G,-0.00508014579731196,0.08713135617371132,0.03149173476537661,-0.036444175590535574,0.05919751615358793,0.024939453632634404,-0.025685724746484628,0.008679118245553567,0.026737727228858667,0.028784766819324202,-0.02918037741407236
SEMA3B,0.05973678075984545,-0.017329269225102382,-0.007306920010108447,0.05125946562849374,-0.014064625102596246,-0.07606598005667776,-0.01738744960643389,-0.005224164483944544,0.014440076285237113,0.022862552982986242,0.043655827617207384
RPH3A,0.04685868822950788,-0.024204223225335445,0.0008474011569631186,-0.052621691956130034,0.021665586476392617,0.09096277778482331,0.03154752079047846,,-0.057446498080322345,0.03754067307124679,0.05204730170710601
JAG2,-0.06206801515468111,-0.005217473968174445,0.0477324551743475,0.08046548288749575,-0.033240877845415004,0.05242270471963997,-0.04960454512292036,0.12048666132675936,0.02613796109712985,0.0019372692335505057,0.0003858421377660665
CGN,0.157911040431688,-0.015627844052197963,0.02889559252404353,0.05446327039089332,0.011996687599380417,-0.0382499572434497,0.04168349367848945,0.040676602281616694,0.03428913712794989,0.07431381894096696,0.024617163899955653
GDF15,0.03224938518204915,-0.01796670963451319,0.0025710804097810597,-0.008917236816983077,,-0.030800325730051096,0.026829915467200014,0.06386961157254853,-0.0026399778618114798,-0.08202631214517879,0.007133840750944927
SEMA4F,-0.00913565930989701,0.017025137038727534,0.006576574650255093,-0.034709495475691014,0.048210175598348746,0.011539629261720308,0.05626036543237898,0.01780315132809172,0.016683092786823832,-0.011581466393676985,0.04657222671412591
NXPH1,0.0022898310937470323,-0.019980565263930602,0.018580080620919145,-0.0226016496266927,-0.040476713897222134,0.04632857531256207,0.010913780428594847,0.036877922017358254,0.0008060183872811387,0.05841963932123505,-0.08080590510136698
ARF1,-0.06635787096468347,-0.037673408832588566,-0.02361781686648783,0.01337764252381168,-0.036085367728083934,0.027322816376729196,0.03317136833215738,-0.07153622222776829,0.037713302912229886,-0.011591451666101843,0.007962287187464947
EBI3,-0.048374364135493245,-0.017474952186050906,-0.010023528072160642,-0.024820457495791978,-0.027894871823657536,-0.0015620930333967685,-0.030862430932641637,-0.08652401700001551,0.05635388870791061,-0.01318358381403284,0.018153507883859284
TIMP1,0.045339910546645865,-0.05237717160041994,-0.011469979211651223,-0.015990690489769442,-0.06887840646006615,-0.05248606513819708,0.009814364257479037,0.07086250270551636,0.0879686490031602,-0.12972289477119314,-0.025177962909199145
SEMA3C,-0.07335785330689094,0.04738155512555683,0.1445734405518715,0.018565329999549324,-0.004875392594897914,0.0006037104784213352,0.04823916082501116,-0.06305577900517731,0.0325824457804914,-0.03201116631947161,0.08158094107504536
GAS6,-0.08718267452970996,-0.02258350396986369,-0.018626979111294167,-0.008592402708148808,0.05329250463610044,-0.013446496173746141,-0.007439534813836048,0.06045966015143272,-0.013075679978494266,0.04461642536898264,0.04031065516517053
