,UKF248,UKF251,UKF259,ZH1019T1,ZH8811Bbulk,ZH881T1
LYPD3,-0.020721017847619705,0.032061421446823606,-0.016659824600077245,-0.05353258721164797,-0.004603030233035146,0.13631334380407845
APOE,-0.0882207161834399,-0.011073939035458932,-0.009503850639259523,-0.015916168625288715,0.02411561828345052,-0.09306058463939193
SOSTDC1,0.02471905687288879,,,,-0.0014310027098218576,0.018307671611467687
ANXA1,0.10616222275942036,-0.05351566813996749,0.04118286385550134,0.14039934423847986,0.06762097859435846,-0.05847016660892315
WNT2B,-0.013983794906702747,-0.019740966971285516,0.050521171246130536,0.03101431390332697,-0.005744854054592672,0.07043040654857902
AMH,-0.025302473950246786,-0.018819274142988698,-0.02314954023978915,0.06416712630906059,0.022174297702671483,0.007979298112729157
GDF10,0.17914241564662253,-0.01576735722157294,,-0.03329455664728078,0.028608268503236736,0.0463465040296695
EFNB3,-0.01964388454663008,0.060447941408738555,-0.014626577220889496,0.05819704392044899,0.05056696951577605,0.053159476607932334
LTB,0.027082095566067898,-0.02300276312948373,0.007551269885813602,0.01791997161849109,0.04214572972149284,-0.009797592396556573
ANGPT2,0.01607356931122819,0.02348605371969692,0.03158426942961144,0.021595980089290655,0.007333033064538505,-0.08170563917157928
NRTN,,,,,,-0.01668676490684832
ADAM17,0.06692239008522306,0.016339746255479605,0.026485792441549603,0.05846206457954368,-0.010151446827531913,-0.0313247072516
LRPAP1,0.08063358671814816,0.0009923507316609462,-0.013951553340844877,-0.01876962760133054,0.07175023166602486,0.023584811687641108
NID1,0.027225278102309847,0.00027386454876281613,0.031577916988113956,-0.015705009113854418,0.012024560993528517,-0.1018568238805982
MST1,0.04186810661700677,-0.002178783986886232,0.028021380842122655,-0.0008505815058496474,0.002153529998487112,5.057459127074965e-05
DCN,0.004386511393691836,-0.05904256343207296,-0.004649281640542151,0.048932834291449956,0.035052883256452734,-0.07082831104845531
IGFL2,,,,,-0.02712587737386907,
COL7A1,0.06860998691452895,0.032494167279696146,-0.028375874983021715,-0.012312080728593392,0.02851915654014273,0.0024061226766177047
CALR,0.10382984305044345,0.03001086040698945,-0.03650798909377992,0.1379201001231351,-0.04707459007288161,-0.07108950463609642
PIGA,0.02084129694230517,0.06398044294141578,-0.04807853696886755,0.06505975438030791,0.03804053798540241,0.013536580654239459
CD200,0.04369110821689995,-0.007734092137473241,-0.004258485991961939,0.05249588392044064,0.039869779993539585,0.07776337127874243
GRP,0.001343784894108507,-0.01338355450813984,,,0.005524767594510538,0.002804169209733416
CDH1,0.003921740401548322,-0.021086902173828827,0.05911041317306419,-0.028198774579280474,-0.02432925021966419,-0.056499404130960114
LPL,0.03919362549165412,-0.003140197767863897,0.027016588936888717,-0.056888217081008316,0.005484071405503276,-0.050001499596357635
SEMA5A,-0.013393788291252625,-0.017117830940619347,0.018062393002107494,0.14372942305079614,0.024891033455755492,-0.02164238477816116
SEMA7A,0.0045496167918445685,0.01029918330358392,0.006553567465824483,-0.008158745397429045,0.04510019477133697,0.01038409460962067
SEMA4G,0.051283542666597765,-0.02179070764105352,0.01169580952304341,0.11667211867721132,0.03379086396658028,0.07829648500841348
SEMA3B,0.08705907179672609,0.008305859036555573,-0.00847761255922049,-0.05227458895425346,0.052677748681186014,-0.08292407641369666
RPH3A,-0.04856208775475069,-0.015298205202548466,-0.0033747815151633676,,0.020458972178937062,-0.00725613283691817
JAG2,0.04742860626754158,0.06259090174485772,-0.038443186811880144,0.08054439455032951,0.009044797586616027,0.022540596227014337
CGN,-0.008679680053439595,-0.01822204020885195,0.01709136857169436,0.07302667857658805,0.0393500605043801,-0.0039051594392379295
GDF15,0.0227632521188346,-0.02094915359325086,-0.07474382919251173,0.03925939230995296,0.04589204948175472,-0.01781136731406925
SEMA4F,0.035071921765651215,-0.02462573343021004,0.024561819178728475,-0.04696997225400879,0.044478378428181635,0.033618483287527694
NXPH1,-0.04490132563731547,-0.009205927595327516,0.020017453236710583,0.09710870035504843,0.015576121131266336,0.0031609180649988028
ARF1,0.053538347067077746,-0.03155331026844495,0.006749613321457544,-0.03610323641992183,-0.016891963422338185,-0.03027711525467649
DSC3,0.047636557418829585,,,,,
EBI3,-0.003364857744085999,-0.0335857118415907,0.02882518873909608,-0.09099785783107311,0.04604622949021,-0.022450167821020908
TIMP1,0.05302410212245275,-0.02727816536276913,-0.04882278716996848,0.11494531690862354,-0.020107961893160956,-0.10913518726047583
SEMA3C,0.01065717967989584,-0.01603501656940711,-0.002271572779883235,0.04229260056472812,-0.0028059538712760595,0.05822817719288158
GAS6,-0.00896275540788617,0.04550570493322916,-0.05769114041336298,-0.02180264216827131,0.03643438608375045,-0.01562881537730268
MEPE,0.073984698749396,,-0.02193784384249697,,0.004325678020077175,-0.028244196182073786
SERPINE1,0.07742716965876899,0.0017281970267061396,-0.04771559346887756,0.07505081535825728,-0.03822105310792252,-0.014114436008034097
RSPO2,0.004780108536886805,0.09054314606490499,-0.018826721585507442,,-0.01410131318630425,-0.017782203126566573
SHBG,0.007831693462300702,0.011946048394561436,-0.03012481058085184,0.05002173171500363,0.037098131440278535,-0.011987765138724252
LGALS3BP,0.020942602592794263,0.03267382178608725,0.011724629325914166,0.012237159944685732,0.003520699631243073,-0.10871760749572863
LAMB1,0.05665279420451356,0.027022593174215143,-0.001877667996651612,0.08693655954707497,-0.005136485700234719,-0.06355690617365627
SPTBN2,-0.03236543413583422,0.05122550714640204,-0.04031126104929172,-0.09583334950836044,0.032035231450223044,0.09142744572285783
COL1A2,0.057434302726105495,-0.002900335886623866,-6.663198804895798e-05,0.06710689394219103,0.013816040638851957,-0.07861996588823592
DEFB1,,0.015289457517973235,,,,
WNT11,-0.016421090730518412,,0.033355583494578615,,0.08531070210166927,0.03698918596232459
LGALS1,-0.009742399977857565,0.013488635147946456,-0.09773095584451214,-0.012748138634461928,-0.023853448950885595,-0.09181863741340088
BCAN,-0.08235636204136212,0.06794658349561424,0.04753766010512755,0.0008036724093011613,0.03170886228686099,0.05951308057127489
ANOS1,0.03820172696422125,0.05257856845350569,0.0492416346982321,0.09731311578496891,0.025666784893610288,0.0013748138759962253
EDA,-0.012021822015489972,0.029342645478709347,-0.034951857644018876,-0.019276766695522467,0.03554612922625428,0.004302129329805025
FGF22,0.022827950704283985,0.0036368186464400573,,,0.007446757751562764,0.07797603853389488
SHANK1,-0.01642108967630469,-0.013221177396087028,0.008169920334031699,,0.004695025254732132,0.09241959715081835
NPVF,,,,,-0.023355233332047528,
TGFB1,0.08906902867954261,0.0011123179567778456,0.07538523381333469,0.03129598206099037,0.043338344360630866,-0.07968336897874437
MSTN,0.031293439686742884,0.06808423377440898,0.01157067919842431,-0.1185917952379306,-0.012183589081908055,0.03852625389918157
WNT4,-0.011064494260614201,0.005543158040443002,,,0.04525764040273033,0.004439461349155481
TNFSF4,0.06880823758069265,-0.019399921376635525,-0.02722466431362075,0.07688146233948187,0.02594147945954789,-0.03347153149579992
NTN1,0.08816315098138422,0.0778592054144269,0.01981842432143612,0.12587965498906392,0.03312029850313004,0.042409213357257336
CXCL12,-0.029747900700498736,-0.030077317456625487,0.01573806690233593,0.09051675176009963,-0.010482447388010204,0.050465362117314595
GNRH1,0.07574524186335495,0.009747137908420965,-0.027304455461221178,-0.08250290168163067,0.023158981704846048,-0.026400637072331454
FGF8,,,,,-0.032236966987697215,-0.012001854374466553
RIMS1,-0.029074494540154736,0.009689126295401355,0.06735764689427018,0.11242691941414604,0.0013057458215440805,0.011012715381627278
FGF14,0.009180024940093352,0.044372979273837584,0.04535000326972265,0.004640751969922453,0.043670110303630834,0.047645721317467776
IGF1,0.0012644252896753892,-0.036521978855940204,0.03636265236066652,-0.00578557482900604,0.0691028451374088,0.0124594115358143
TNFSF10,0.016524046006533222,-0.02755803899982322,-0.030155887502329237,0.04223880719665641,0.05786028010350499,0.0035526681776768265
GDF5,-0.016962245872087858,,,,0.0998176629532945,0.05512146438420255
CHAD,,,,,0.08424637161947277,0.017022046622106587
RGMA,-0.033242972114457245,-0.018433695000317978,0.004702458646425911,-0.051903816571545004,0.017457810916127064,-0.001282433530289521
WNT16,-0.00567462400176886,0.014703114686053587,0.021319322855511025,,,-0.016686762704365695
CX3CL1,-0.00017007818652967598,-0.03533525097854387,-0.015458512920304819,-0.015879662724978077,0.03983146622246948,-0.025902904938480242
FGF1,0.012778731741617345,0.02362003037435959,0.06566725841433435,-0.0161081566689961,-0.002655122517552599,-0.02817569420289762
ALOX5AP,0.05882544982612634,0.027906890255753995,0.005015228023794462,0.15134220218643935,0.0030234591886343165,-0.10764674233820981
IL1RN,0.019513336943127416,0.05974367465182225,-0.02084112612325835,-0.022275707563892903,-0.022675522754461507,-0.029057802487719307
PCSK9,,,,,0.0909755682839431,-0.016197109919838318
NPW,,,0.03609393031173954,0.0978622972673513,-0.005564333230145178,-0.033502895914433534
CXCL9,-0.009671088989568899,-0.019053436346099312,0.006343197678748326,-0.06211546695856542,,
ANGPTL4,0.06544454521383762,-0.023722558093862874,0.015235032825364571,-0.030482734676932827,-0.04689660041729922,-0.04205988776085694
UCN2,,,0.005122255757554646,,-0.043015531311333996,-0.018302653644998574
COL4A3,-0.022232581051099914,-0.01737631880974474,0.017131009020721413,,-0.019595467186227275,-0.010889395559250883
NRG3,-0.016104848768138624,-0.024017964886720235,0.01581567845799472,-0.033294577730901206,-0.01409417723051644,0.11696144007994778
IL23A,-0.018125693095957084,-0.016041984883110955,-0.023008074583908016,-0.036844551596739494,-0.004877712446674397,
COLQ,-0.010058089021837874,0.09658224288402233,0.03814700720911226,-0.024404061910385553,0.04781963997700581,0.053968092859957496
SCGB1A1,,-0.01220396290272316,,,0.022544510734339787,0.100469018053485
TNFSF12,0.03330107328267942,0.03985175215718262,0.06024380175880166,0.0497511033813869,0.028405116329668946,-0.00021600814105933471
DKK2,-0.018985796132292527,-0.014321184345936763,-0.014839739209848036,,,-0.021570743821195303
FYN,0.0042634158695471725,0.02541067661356206,0.025406377911205192,-0.003062041448044281,0.04014126148983926,0.01194085791231477
ACE,0.036043294368819805,0.030895331555383255,-0.0272005480590477,-0.003670490455753887,0.05983286025367386,-0.06685939773379242
IL18,0.01084969091614373,-0.02081567431774419,-0.007365449162147874,0.1388732751817975,0.06529028012972728,-0.028845409479733505
PPBP,,,,,0.08088255407216881,
CCL27,-0.012021822096255741,,0.010107942969433893,0.011829247938344395,0.016341976513137898,0.07344662566683534
SERPING1,0.06629098169505625,-0.019453398993744427,-0.021238763664282897,-0.006458446517890616,0.03863720421379605,-0.0834899457870183
AZGP1,0.0646999651970558,0.039551523157378775,-0.005117453858044177,,-0.012415269613589866,-0.09822134584717764
INHA,0.03796959692490415,0.05065793513317884,0.008987376692745703,0.027353353225039793,0.019393875569925438,0.03851497836621553
SEMA3G,0.06680759750341758,0.042316430496396454,0.026511279882564166,0.09454669408267061,,-0.026871858858631803
OXT,,,,,,0.008056428341734137
COL6A1,0.12017277775145074,0.017928204931051236,-0.04207950864848386,0.05923605357895591,0.002433781132062761,-0.10008368065806468
FGF17,0.04335817892998531,-0.01338355450813984,0.025257084763254244,,0.012137985013872124,0.00868236681508902
TNFSF8,,-0.01184640822106252,0.10577254250151907,,-0.027125874455419634,-0.01668676490684832
FGF20,-0.023858561095140632,0.14247797233265497,-0.012635378356805605,0.1309544248060221,-0.04233456104410995,0.009644174704090713
ICAM3,-0.006810346029140836,0.009848229019681885,-0.028169479027640634,0.05021891316967974,0.11039519545661086,-0.04065323828054616
LAMA4,0.004019040670841355,-0.050002397958133195,0.00740645285549186,0.08834757032222731,0.009827071166944172,-0.08461634886135991
DLL4,0.04423372804173992,-0.029062774417132436,0.0223339580239117,0.021741251139912116,0.03520526058098055,-0.015043312192641429
SEMA3A,0.06309263491094085,0.037880815176931065,-0.017055272417950657,,-0.010290667819816038,0.016203465628535606
RLN2,,0.08896563758087149,-0.018826725830853038,,,-0.01830265162674489
C5,0.003983381061959518,0.04422284239009293,-0.008332465855270903,-0.03009524469702996,-0.010955261340693885,-0.03953105403135038
EDN2,-0.013582753499285451,,,,,
C1QA,0.010045061918314373,-0.03810025996033573,-0.0041829802497242545,0.03773575385335588,0.011555643516394324,-0.11258445602478694
UTS2B,-0.014535077385257724,-0.014471885761574921,-0.01882672572269133,0.01005442653695863,,
COL9A3,0.0338198031670745,0.08307256117040167,0.07595072305014863,0.13190652014812926,0.032976916962953684,-0.024576424607116232
DLK1,,,0.006996245328861335,,,
HGF,-0.022662346899600387,0.031971497913940196,0.0016006246289780235,-0.03325500249131341,0.06658409493806706,-0.03113312986445732
P4HB,0.07650946828972235,-0.019207686286672968,-0.07504255815716304,0.10278913270062306,-0.04598516336180351,-0.05092368928265673
ADCYAP1,0.037659201204568844,-0.017978134193538706,0.0025992180534624224,0.04575558083894702,0.02739962515248679,0.0879508428916772
GREM1,0.05080397646904829,0.020342566752803295,-0.016272193320173167,-0.014274748149959566,0.009141481792161522,-0.0004598894470701511
EGF,-0.006941805826423596,0.0265934549573193,0.015186282487186826,0.008831753737571857,0.047103555721950754,0.042926876499276685
VEGFB,0.04702251964563347,-0.022330796304255416,-0.02169527172099563,-0.03545855041171049,0.017190479133514323,-0.06540241758513836
FARP2,-0.039247693681327654,0.00835910220063847,-0.039459126183720654,0.15871155408256712,0.015428593338593904,0.02398617819262834
IHH,,,,,0.07099755359239834,-0.018080167735342493
LAMA2,0.004065084308628036,0.06011843330837176,0.07110187810606414,-0.015683775632132305,0.012509497439798836,-0.033895624371598945
SERPINC1,,,,,-0.023643050188177205,0.04512285056556063
NRG1,0.0825402540379969,-0.026045628472018603,0.030709196585208924,0.10681032601052506,0.029555088003500384,-0.05550277438593207
SPINK1,0.09441689354070826,,-0.03726635171387839,,0.0243691169896936,-0.004330890807715143
EFEMP2,0.0014484627798067088,-0.019143034882354495,-0.0654109581488593,-0.06416040770617147,0.047796503255783995,-0.06256814995933152
SELPLG,-0.006628689394494875,0.002302825742254606,0.05707366809127799,0.03767198349904675,0.04392621554127147,-0.0004315029286980069
GDF6,-0.023057755373635323,,-0.021090665183672436,,0.053616278691141335,5.661406756585161e-05
HLA-E,0.03423602311465943,-0.00042400231981044097,-0.022069842989537125,0.07706071491057871,0.026381125800012752,-0.12223667793412538
PTN,-0.027985141682316667,0.06668706471407662,0.09837777844788506,0.15614106276129477,0.03538909416266241,-0.0024952369467846633
CD274,0.09666143644245212,-0.016625597128170775,-0.030209993594810525,0.13058764866627715,-0.0661148066080141,0.00687241840566579
CD14,0.07355710711040493,0.00882071925950721,-0.03250836261267605,0.14012421515169737,0.026862809824704684,-0.13917437493670795
SFTPD,-0.021916297310295853,-0.02018770103709259,,-0.0025492418212374295,0.015893290026403106,0.06121464573767735
SLIT1,-0.026948947867589872,0.006329370411774904,0.05943658481699931,0.047884490457368076,0.02701738615748421,0.083004307365761
CNTF,,,-0.014839737684319383,,,-0.018302653644998574
BST1,0.1059668202348408,0.00395795682591606,0.07526472038047574,0.00330162879490839,0.04909024225128767,-0.06499079338799814
AGTRAP,0.03772355917281421,0.013975049161030567,-0.049356394540321244,0.12210865141212697,0.06703883903756586,-0.04144595400188474
LAMC1,0.0840987897203287,-0.0077511933580567466,-6.069322514027833e-05,0.03700170002090018,-0.0447720445502478,-0.08637535232537825
COL6A3,0.047015905532447826,-0.01858245626638764,0.02397080680871606,0.04235590485619999,0.01544716650184821,-0.07840928331400522
FN1,0.09119527103386527,0.014108546427575365,-0.007002086888553855,0.05539020344498514,-0.035290510671111025,-0.0948288826539669
MIF,-0.00377038487419562,-0.004096575456035164,-0.023580834496335048,-0.14175087400113934,0.012202199992231995,0.03658236227205748
JAG1,0.07446369180978306,0.018944514263144658,-0.004460956566367323,0.156094025799792,-0.07606368689893024,0.024499737143870343
NID2,0.050516745510772273,-0.022201053547883903,0.011239736900491536,0.03607616299360423,0.032563593473614615,-0.03592290004636723
EFNB1,-0.01297245164503677,0.02613717243378908,0.04979042861617967,0.034770771901693115,0.06307645347884161,0.018643797040811566
COL4A2,0.047555865205784364,-0.012042567880535591,-0.0008357503929611944,0.07696784188899101,0.0024546127920204966,-0.06837009457730565
SPP1,0.050656135621711916,-0.03809979643525744,-0.07158101886780698,-0.05197591926804761,-0.03292442760378253,-0.07624168445373326
PODXL2,-0.006473440554291007,-0.0184016133947621,-0.030671072783519826,0.09001653365184861,0.023034198680941698,0.1244914672574723
FGF9,-0.003002811401492108,0.03626144918505448,0.06697050244981281,,0.006604428871901417,0.06602446713997193
ITIH2,-0.02295599480948912,,-0.019826462420232914,-0.04910510494464095,-0.011427758323394006,-0.04213351746694246
ADAM10,0.061246867161179906,-0.006971437162219031,0.007624973846787032,0.02109889672990836,0.03644848490229885,-0.051164582272901424
CFH,0.025211263718196354,-0.0024394747322781245,0.03284360462594443,0.007797595977521988,0.024763855288853564,-0.034455376094671954
COL4A5,0.03481856648733275,0.021025475668526267,-0.0018513329394601453,0.08557972101782077,0.04117111781713486,0.06487307102166165
LTBP3,0.02577997458039684,0.0049808932812413186,-0.03285791643233951,-0.03883414040798049,-0.008233110907413778,-0.058110574355121326
GNB3,-0.01768740346078942,0.02846847078380377,-0.00638222806750844,-0.045798184261879385,0.01894781673919783,0.020001597996786965
COL6A2,0.0707320172627452,-0.03002896225529689,0.007307407545979544,-0.012950009942062564,0.0011335555446998198,-0.10313666338571847
GDF9,0.01633826502860378,0.012583894258817714,-0.03145962414420138,-0.05096968066508661,0.0501183878927341,0.10994033781199514
NCAM1,-0.05872677793258653,0.029646431967418344,0.04389075461001604,-0.08992959406823756,-0.03495930788971198,0.1249019203684681
APOC2,0.053912850985203944,0.028547539464562368,0.061959964082341716,0.0344133083338008,0.016750103310123065,-0.037296576782631215
BST2,0.017897908754090253,-0.04293232989492208,0.04093233160905462,0.049836794966988285,0.0923342078845672,-0.06332544855299341
COL5A1,0.08917314382553014,0.017003538113144385,-0.013475602903374302,0.030115040423442842,-0.013550465716295099,-0.07541640145807597
CALM3,0.03811749517261758,0.025476561298109643,-0.008195203796932069,-0.023209785492588605,0.03621652754551172,0.1461002132351798
THBS2,0.07952407051373359,0.061679146854371675,-0.0012175661440096885,0.10216458256511544,0.05965188163042246,-0.02806683075434106
SERPINE2,0.008139363610960076,-0.0012902777640442086,0.001369072651705213,-0.09198897901849555,0.030943219039931084,-0.06768720493791716
EFNB2,0.021261466506325006,0.05779388300742351,-0.0005929604127662841,0.07246867238460518,-0.03954324223261953,0.018275744862014234
PROK1,0.1051252090719861,0.0054523871191402675,0.06739386284418233,,0.0053654654650798625,-0.017163121547587736
MMP9,0.021301185793569054,-0.012026458261149588,-0.010526063585809537,0.067687629658654,-0.0033535309577713873,-0.024501275335253273
DMP1,0.004185318459258427,,,,,
NPPA,0.014395960009943734,-0.011682997296855076,0.00457684726542397,0.06486219196590343,0.06339656707034995,0.02383171341823403
APOB,,-0.012203964122937332,,,,
C4B,,-0.01401522630188345,0.06996958129791804,,,0.015099414388496189
NTNG2,-0.01341219757704764,0.02557279902815413,-0.012799071478372169,0.05969679443885587,0.053951542099106374,-0.009998391147950944
LAMA1,-0.045635558554999955,0.07269935355258657,0.016239883550511317,-0.03162660139150326,0.05120553429022542,-0.0445787660112077
UCN,-0.019812339696827608,-0.0009539316017093981,0.03276451730030442,-0.07231096346836136,-0.016514671513185652,-0.026129624085326937
ARTN,0.10644503545647187,,-0.025185159484595845,-0.050673363286143906,-0.020763153417200097,0.013098656483932245
PDGFD,0.055790950178995956,0.12068242151236998,-0.03460831753263299,0.030197948544680414,-0.014367576711912994,-0.03375605932093336
EDN1,0.038319369205849864,-0.03519264503608348,0.027228170340869478,-0.06648927532584845,0.00969070239701038,-0.05183237640658241
ARPC5,0.07934994852592421,-0.013528242730129801,-0.0660937919788663,0.00579002374635851,0.010671536390277618,0.03093123040579754
GSTO1,0.028841755146659903,0.0012839036469602238,-0.012987240435135038,0.114238223095734,0.04452654323537123,-0.05007294183794902
PROK2,,,,,0.033816188501652446,
SYK,0.0625543590131758,0.017673987864586824,0.02831622337070364,0.06662782477042746,0.058134172973617615,-0.036167372554818354
ST6GAL1,-0.028505869355553052,-0.05754893084734478,0.032817472047525546,0.11425256520397788,0.0387441688966909,0.06278825485308183
WNT3,0.0053275925596935406,-0.022106844016580453,-0.05518203182729313,-0.018219589357325965,0.00727275427005559,-0.002474902877794579
HSP90B1,0.10450189386463168,-0.061954922669627474,0.0029824340710344808,0.043400430404007796,-0.06777549328844279,-0.09086886608200821
ZP3,-0.023957072012741394,0.0225433821186195,-0.05578168316746522,0.07450381019939108,0.07736095174516887,0.07197228962869463
ANGPT4,-0.012738048606145191,-0.01709963700795092,,,,
NRG2,-0.035277572707412636,0.06471846924323922,0.007333914364703154,0.020514680057527254,0.0217455372046546,0.04367330297812064
MELTF,0.00195458237579639,-0.038557987191727795,0.03412308339072766,0.11624820335137935,0.014673272595899688,-0.058445594651472664
NLGN1,0.0033053359780351554,0.013101512386401807,0.030904571747323226,-0.05858500921261348,0.0007196692496882964,-0.0327838231049427
SLIT3,-0.0031686008862012102,-0.02472524568161641,-0.0182887022913976,0.00013904439927524932,0.05517333832535892,0.004933990518669609
CCL8,-0.009608089419678214,-0.011098254033431206,-0.019892090893073585,-0.01873716551123847,-0.035102902859061785,-0.02684923853716801
S100A4,0.025823604869768098,-0.03814749805274021,0.028703112411645772,0.038775597103766664,0.07354688287810204,-0.07330894666676908
TNFSF13B,0.005064967902907066,-0.00026118033873023913,0.010836648340806465,0.09490726306026731,-0.010050250536522835,-0.08334563606363615
HSPG2,0.04192730483521178,-0.04430570975393288,-0.019477994848800334,0.1136016336547506,0.03743442150582837,-0.09941163458015324
FAM3C,0.022902254184815604,0.05394353421740863,0.02678528814205052,-0.03796619777411858,-0.02361721746185509,0.04723466468748242
FLT3LG,-0.018306639433342677,-0.029355221399990392,-0.01717631436840164,0.0320901351011962,0.014314272276445031,0.07682019990982925
A2M,0.060610867740149926,0.020757230539723625,0.014244727898653433,0.09694967945980251,0.06203947189941682,-0.13248285346667524
VCL,-0.0063524129322433,-0.02132866955328037,-0.029616430280765462,-0.018046048904482075,-0.03272049944219181,-0.07645894349405898
FGF2,0.07211304638872651,-0.04600453723392845,0.004453046107701234,0.02569886706743883,-0.03900890956980494,0.012650065973812765
AGRP,,,-0.03001274833580915,-0.036677139913539464,0.11925702969254012,0.02505942664651711
CNTN3,-0.03700323563440833,-0.012551763249927869,0.00826796620341791,-0.05149438059763514,0.037834600241179024,0.08065617782016815
RNASE2,0.015375169767141079,-0.008497907071824648,-0.043355695823483094,0.08959099633689713,0.03048204234932847,-0.017811029412571587
ADM2,-0.018125693784093896,0.010144160462318466,-0.02272273380464163,-0.03387914031695628,,0.04312739798671799
GAL,0.044729727068533,-0.038335113988072295,-0.0013638832063752756,0.052637934635971266,0.020066142774721293,0.06024759337685525
CXCL6,-0.013582751377843674,,,,-0.014331154740225293,-0.03931706620141164
PDGFC,0.060941036187396234,0.005949910251111355,0.03734257845032479,0.1366305441105627,0.054523006244576365,0.003964110889056953
COL8A2,0.04191297126313218,0.009870554413544962,0.04134164967204312,0.1194053248023835,0.08106416003081193,0.05496003385764816
SPON2,0.01253510169468354,0.012255515591325549,0.07163933682434992,-0.01716128929544162,-0.0013464144357896726,-0.07063040674538067
LCN2,,,0.003859102539697775,,-0.023092224772063866,
SEMA3D,-0.01291118343329383,-0.020186529947692447,-0.026233296233651515,-0.040306230893194135,,
BMP6,-0.01557701384707923,-0.012026459003614876,0.020114347847196946,,-0.005983005524516129,0.0027204341180902627
TIMP2,0.00980270729902203,-0.014531536326223808,-0.07622807643661413,0.007048416343571697,0.007434475177628501,-0.07006457639773161
EFNA1,0.06939522515195688,0.010218063159006275,-0.002061240584627596,0.0876135390298569,0.01893335833354244,-0.0015395782427157386
S100A12,-9.496005267129815e-05,,-0.00242706469668992,,,
TFPI,0.04254277661501047,-0.01778375764602424,0.018763965675991003,-0.0054664538658718755,0.05893117420852122,-0.0679374716598784
GPC3,0.023551615355598268,-0.018936672671950563,0.002984882638273533,-0.034454853909567984,0.01709479996021397,0.02277516846970501
NMU,-0.03126238458133814,,,-0.00932694906831023,0.03154373569541721,-0.03440036769021589
SCGB3A2,0.09068240268944,,,,0.042284284412649635,0.008333723017162724
LAMB3,0.04072482366197432,0.03386663654437925,-0.035292157015699134,0.09557028352935383,0.03799390914471754,-0.03752354666266607
LGALS9,-0.003697535239318324,0.019446695386700824,0.04571957096145465,0.08232550237836726,0.07768686569677605,-0.07869696187017809
VIM,0.04521752139787605,-0.07848353415366177,-0.0418369881631063,-0.0001913344685174042,-0.01186509153013197,-0.09877681189525565
PLAU,0.03407505031390974,0.012158351874628825,-0.004377981325617758,0.06469402602342568,-0.013363065318355856,-0.007102617604996713
TGFB3,0.056075771507778635,-0.004377950139844599,-0.04714461917328561,0.16767772325538935,0.05604149946281114,0.022075145431520733
APLN,0.09641743879138195,0.023489377333109993,-0.04945426027097611,-0.12700258775720133,-0.002061084873539742,-0.02024499796302905
SHANK2,0.06532274250912122,0.028270128498587198,-0.024642634505698136,,0.05302119821166955,0.038508990258301366
LTF,-0.029679053077810748,,-0.024510420055465835,0.08839665370053813,0.03464239616191493,-0.07416298537924713
PYY,,,,,0.04227866073208382,
PENK,0.03085357393673459,0.006706518356444343,-0.01706495108403484,,,-0.023749156622230823
CTF1,0.01868042126035498,0.028802278196228825,-0.03151584410767981,0.05224507378303392,0.06118416784442836,0.042370371388679356
COL3A1,0.022786101262186987,-0.031276030099875056,0.004653201113686775,0.07761070333022169,-0.0007035046971574379,-0.07591270942114747
S100A10,0.06919109140199813,-0.09457812281249528,-0.0422732263883054,-0.029870264649225115,-0.03463074252077101,-0.03306665499357629
FGF13,0.017443165866265712,-0.02872048221221858,-0.028757356856439275,,0.07498128598592796,0.046304400510255576
SEMA4A,0.03582988382459862,-0.019494085887063906,-0.04751435538073271,-0.016907241830185465,0.05661654348075006,0.032133004521808804
EFNA4,0.030751769455451224,0.027074478372403548,-0.002909407231058641,9.614672189110764e-05,0.007434665866508094,0.043563360827232556
HSPA8,-0.01138661001165129,0.028036754406902436,0.029312419597363817,0.0026329204639112614,-0.004217811335189429,0.14238493151454124
NPB,-0.011836306074556897,-0.014168983594699187,-0.01587554850945155,-0.050258949240019106,0.037196640035304374,0.062149296955694835
ULBP1,-0.02482892358256144,0.12351299301319121,-0.01597881017832613,-0.036677139913539464,-0.0078469298727515,-0.0077914133020077336
SEMA3E,0.044346704951867134,0.012353314874752701,0.0140353577153936,-0.04129236543085935,-0.011431913291913315,0.07712562463552658
FGF3,,,,,0.007696296057719471,-0.016954358217892946
ADAM9,0.11130146068021605,-0.017768979223471374,0.0012244514903793388,0.023886846894404658,0.0010589958027474756,-0.06715067153404716
ASIP,,,-0.014624140945791252,-0.055708408514573066,0.04522796352584595,0.003291857593053257
IBSP,0.0626484636579937,,-0.0036243550018908335,-0.003989920986571771,-0.007857264449816645,-0.0796978707037182
MMP12,-0.012021817048398307,,,,,-0.01668676490684832
FAT4,0.06611577523865302,0.0038526511636155485,-0.0018065094347989568,0.05648103942107252,0.01637217662345283,0.08060353914810517
MDK,-0.021420220514240248,0.03331149287044409,-0.0055832029677790425,0.09691595352234585,0.07868013492119143,0.06779620267083193
BMP5,,,8.593060412007306e-05,,-0.00029905077058165635,-0.031669320510655005
CAMP,,-0.012026459003614876,-0.02840451505134244,,0.05216935104902148,-0.024436064885566416
HSPA1A,-0.024130821568509805,-0.012743512834755727,0.08043417618655753,0.06726798456898915,-0.0032124505212334717,-0.04243951933553017
SOST,0.10896879313978208,,,-0.0432074843458039,,
SEMA3F,0.06611742423366909,-0.023877107527548413,0.024555158897525735,-0.029231493999625293,0.028453296629780654,0.029459800710874045
