,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CLCF1,0.005821243343331537,-0.02418186351800687,-0.00036244818660820694,-0.11892312827169897,0.01979990932808436,-0.05331745617752011,0.03760501930580712,0.004714466624917362,-0.006446465659785454,0.0004733962011166521,-0.007267722681210844,0.018999304981938133,-0.01721817457803559,-0.034064484306093455,0.048665985037971315,0.026986511767502847,-0.013676269223201486,
PSAP,0.04131173051747474,-0.039946094340670105,0.05599848465252714,-0.10792096128057867,-0.0020155253737963704,0.0643200940163814,-0.01119281468057303,0.02404306988490002,0.02173119412588549,0.08348396389056405,0.019654099847118706,0.036716945366524555,-0.057724083761063555,0.07707627828510899,0.04327684322560937,-0.03738046117121626,6.970072993116457e-07,0.029962324305893066
EFEMP1,-0.023982346551658762,-0.008445997724288463,0.05057119394685364,-0.050334971255418734,0.0067574332545012935,-0.019909628352670176,-0.011624311788551988,0.043807072284997924,0.021663781733659994,0.02918580440681941,-0.046288462593799935,-0.001232514044092157,0.030751554176968968,-0.005063430701772938,0.06981138744492202,-0.06523244012181384,-0.035007918943992515,-0.0030994616861324225
C1QTNF1,-0.017494938811812133,-0.04270089250363731,0.02925130259777293,-0.02005099121628515,0.012724267873813533,-0.08745396683736874,0.012448006089267135,0.016444553247219267,0.025220132783712865,-0.09038513606079289,0.031158017863804954,0.0007287408114068451,0.033612736979910275,0.01417183674801585,0.08516391902819104,-0.05123559930652329,-0.05425117985642642,0.16403655171380327
ALB,-0.02477156046601418,0.17830583741830147,-0.017140407864965526,-0.020091619233517637,-0.03536973105422748,0.004825666279888242,-0.016202949021848063,-0.022461397019919525,0.06156526428408644,0.010794516814771,0.01371934006487191,0.06584409251996198,-0.02496290818941493,-0.0017375361655313265,-0.022107140293615952,0.032309973870154406,-0.039111589262648315,-0.002494802475427392
CCL13,,,,,,,,,,0.01770642357670373,,,,,,,,
EFNA3,-0.013006174524157954,-0.03585196178792203,0.013750091100602704,-0.06534274642461699,-0.0027966873261141157,0.04872397230017664,0.05247407758067822,-0.024281160625940754,0.03842714796583806,0.025331578172625685,0.06197982954595279,0.1008526928481013,0.08692704212855283,-0.02797323706551149,0.020646290674900248,-0.012119535402850252,0.007670541909604878,0.04616319798857476
DRAXIN,0.043239722563145074,-0.03520982076466311,-0.028311430711554994,-0.015369306074388779,0.0565854006609613,-0.07351467295310171,-0.035777132558221576,-0.01803539958498263,-0.038843390524605184,-0.0004126802726191604,0.013033240744585143,-0.043462728261219226,0.13665116494577625,-0.04436075453387736,-0.02626454392329953,0.0803568611633508,-0.01548679739333826,0.11625574987432423
RAET1L,-0.012481863174864778,,,,,,,-0.02160144989358279,,,,,,,,,,
NPTX2,-0.09753658523655681,0.07149321358002174,0.016869577838390663,0.009535061408433718,-0.027887648060663565,0.0947873121557917,0.04362751243208863,-0.0008332017558896923,0.06956921523906413,0.09897359756158142,0.029871509858123806,-0.07235762631356492,-0.055976408646598065,0.012029607281535723,-0.03219684421982503,0.0767199108453772,-0.04821983485079419,0.007321675823883315
FGF11,-0.017474618425644593,-0.002946619929494233,0.02210383427800693,-0.04280614996936122,0.009525839532878905,-0.08715047089976093,-0.019082183147529904,0.01974134597327694,-0.021754992403911405,-0.00981143093868268,0.033969266404747324,-0.0021265015468998924,-0.00888211044114028,0.031037561482801904,0.0589132264547654,-0.07697620816327805,-0.02430407502017987,0.11338850417404711
CD59,0.03343683461231159,0.008104365253181435,-0.05965600716897849,-0.043723027680215375,0.009335167326045302,-0.034707380498055246,-0.034348517172762126,-0.02372411409582515,0.014538725671331767,-0.04261775874835028,0.010654664222140401,0.07384511628226781,0.06407637838484016,-0.019557501227204333,-0.008438309427384272,0.06574425946785764,0.1123845159381269,0.03914854051374246
COL9A2,-0.026934383235947604,0.006578783813196317,0.0546701023079018,0.12813889488881,-0.008750652162882856,-0.07979652558916986,0.0053024049436176356,-0.00796545230031599,0.018133807456069788,0.04696842170173677,-0.0200388900545974,-0.03513087501665927,-0.03985251514529484,-0.0078116704334190825,0.02089678858213298,-0.030188825943469378,0.004712404218372627,0.13179685071557198
DLL3,0.0019251535819573933,0.02879455679878704,-0.05787991281840694,0.03665314264972597,-0.026118787777991013,0.03164688853711688,0.034348546750324144,0.03693235706504406,-0.00812062928456687,-0.02704134550307921,0.013692311491967687,-0.08980314813309838,0.047077415122479635,0.0023431015880852894,-0.0017781869252903092,-0.036406003563628164,0.022359775024813167,-0.04109130393171167
FGF5,,,,,,0.094775220639484,,,-0.019952974820652346,-0.02343680268046864,,,,,,-0.04977897022942807,-0.014044134453730577,
LIN7C,-0.02379897299558866,-0.01333611954436099,0.0025180290593951053,-0.025071023345741024,-0.012906962464605437,0.007633242338242618,-0.020792380539796696,-0.017652715372460402,0.0017350293108907052,-0.02581125960425439,-0.0052519443475257015,0.09023399557539173,0.060793886013944184,-0.016210254945701875,0.0246500603469033,-0.015575447108828517,0.02451080822138395,0.06741174183565096
GDF7,-0.029435325602452867,-0.01644071829612986,-0.0005771503002665212,,0.026588371341574737,-0.008873745306492627,0.07922100401241274,0.05456915413954164,0.0036129482332645864,,,,0.05943609650017574,-0.019839279677398392,,-0.03546984215047389,-0.005240611665828206,
PSPN,-0.002641578902627527,-0.007939877763351293,0.0011531873986353385,-0.026259300018133414,0.024296651093603336,-0.042539651061349354,-0.03128376728466622,0.0237200791529279,0.1001165038499067,0.031022911443608876,0.009361187607340064,-0.07716532625908391,0.027977980209581896,0.0042514826751608266,-0.0644604836503319,0.02316318415000842,0.05762136658404589,-0.07111936437903091
ANGPT1,-0.03321440624818802,0.04745881335959535,0.026808438858731746,0.008700778658394822,-0.007674968711989542,-0.03922588530718951,0.00604348109751423,0.08061700703320178,-0.031139198471208437,0.010190972913306765,0.018379315808541866,0.010413296951188766,-0.015200791187669576,0.043741239703485195,-0.028107676433123133,0.020406072235607243,0.03730949901248359,-0.0710813069311946
PNOC,0.01823144141209879,0.042133892428980496,0.03048518674645763,-0.015313318382259153,0.05209306907164062,0.01747737662807743,0.07091787159945201,0.05393351633078403,0.03309234697804625,-0.0289838193363519,0.02204425652452257,,,,0.2062119595745435,-0.008980934602645126,0.012229379399278845,0.01734071678866274
L1CAM,-0.04714434519232135,0.019806873853722335,-0.03377542015922383,-0.06748482075214976,0.04047543568274629,0.008185673554898654,0.0017807099051490817,0.0018303114452853204,0.06314243923079554,-0.0005573462861413228,0.06288453367175181,-0.023689717366651018,0.06779701071211838,-0.03927914152749792,-0.060542690198866635,-0.031234058666832328,0.03719901483347324,-0.005939905752040263
APOA1,-0.009262807574895655,-0.02276818771692012,-0.01503548287796836,-0.011187682764917597,0.018659575526093555,-0.029914791074851465,-0.004723552659998389,0.035004668101707576,0.012387567363224111,-0.059126042489775,-0.015556247228738872,0.07355885468016864,0.07677143474730173,-0.01822340047668354,,0.033179739232864845,0.01514892402329154,-0.03647873760133056
PSEN1,-0.015470141105459913,0.007926520497231195,0.046680857307421324,-0.011932912632236347,0.07157184788293837,0.0037718274291882385,0.030741981247194624,0.010684058611235402,0.04698755688716768,-0.0008005534732185461,-0.04376494887037469,-0.04086616379664219,-0.03973111437537663,0.04653132444429871,0.06455765452849076,-0.010959123956400854,-0.008444905419566849,0.06396137138512221
CALM2,-0.013694745220026111,-0.003711290413233643,-0.044366987632407484,0.07389307985194189,0.0026893768240731403,0.06482724801567705,-0.02353307834445455,0.033479626791823126,0.012649740202861557,0.02935609206859251,0.0015225255091615242,-0.04546075821459561,-0.09488908806106443,-0.022035923040311024,0.02733544285475599,-0.07533513443797324,0.04449925618222032,0.020689637808948075
CLEC2B,-0.04838557050925598,-0.013707556536165247,0.009206974833415892,-0.10948897786848977,0.020232170242233123,-0.0256789665642017,-0.011134743348894386,-0.0018523428667425903,0.05426774265938915,0.03357303484474891,-0.027403851940726143,0.09420650669068908,0.03996347020903536,0.0843101509004155,0.03966944505576182,0.027508270256260174,-0.003964805648968311,-0.06832311807248703
NTNG1,-0.03257917760188603,0.01574248221060743,0.054815979068045986,-0.0528319105475874,0.007412906728704533,-0.019627832404562683,-0.02600388764853135,-0.013205609295270154,0.01870197299023695,-0.047496111370591954,-0.025404025707114596,0.054936977565074985,-0.02538302603072097,-0.02785289680572807,-0.005489993489049243,0.00496117614121894,-0.01596157292261175,-0.04837596788465753
LRIG1,0.024399697617141856,-0.011849965259300077,0.01761287786042356,0.19864112785622282,-0.026666041461899742,-0.03856701962127209,0.06457876246886667,0.003838494691891966,-0.051268681047582206,-0.003227198558140009,-0.028947546297236008,0.05593608772598417,-0.008308136685945879,-0.034093951093417486,0.06580316406432081,-0.053102973006552805,0.03889847472095859,0.02883139910664819
CPAMD8,-0.011225720382362013,,-0.011419698340843812,-0.052516055738382986,0.02018057703378874,-0.012644879368246676,-0.01646257268395402,0.013244254587996529,-0.005218973464391708,,-0.005635971462095875,0.07169093403704001,0.019100064580514033,-0.013070331717006736,-0.05601788285320912,0.0376578760554718,-0.013153142749415613,-0.09046464032809245
GHRL,0.07337747300696681,0.0573798189755641,-0.030460325873700195,0.04611271393941981,0.052847046527152296,-0.026891119342074075,0.02966164438934798,-0.01803539958498263,-0.02588723902080579,,-0.015204741251367029,-0.039103770659484234,0.022483868442906865,0.05501252483658796,,0.00044136357604027045,-0.02639490959946173,
NPY,0.002540161870910034,-0.03847709560876215,-0.012800422067470544,0.047408558106656166,-0.04215297312274185,0.07303282872024547,0.030419126980155767,0.00616615364874763,0.025649661614819866,,0.061634281233593276,0.009945815257461327,-0.02945013029507692,0.025548926761478356,-0.0072258953113728645,0.06408807528416817,0.03904251787602346,-0.03543284284578681
MMP2,0.033054198249600604,-0.026502658799138365,0.00835925483210819,0.061829108718625125,0.06604561131366465,0.021988138066568852,0.022405429679386843,-0.027767053739559136,0.029497236565652063,0.03608546580209167,-0.013084096043787416,-0.00457695504830964,0.024115999089111034,0.04357127833481277,0.0442992284456334,0.1023952703107972,0.03760317418395348,0.07856774227406814
LHB,,,-0.009945694836261251,,,,,,,,,,,,,,,
PPY,-0.02104688793303022,,0.050508255143738905,,,,-0.012031462357391609,,,-0.026808740430385978,,,,,,0.0444961191444174,-0.0536013223204788,
ALKAL2,-0.023407773723604447,-0.013196370084059548,-0.00980119940291127,,0.011000667560625996,-0.014337190058231168,0.008837509769882668,0.08020096916829628,0.04200302317107511,0.07022656039460998,-0.004429726188890636,-0.029303878365920952,-0.04080137104231861,-0.0114589985526645,,0.01491457600241847,-0.07810003051329298,0.13866110305620838
CSF1,-0.02870011483071189,-0.010726073666647436,-0.0076491188127907495,-0.016396476534737983,-0.009063268075062175,-0.02290926243231405,0.015334976355913401,0.0051754002412153855,-0.007699084717464677,0.005325465257085571,-0.019448546298297436,-0.05232738655801891,0.07245051492427843,0.017264228876698134,-0.024147733381793778,-0.05693758279586001,0.028511219080167682,0.07340796992166651
SEMA4C,0.018890807275490935,0.02581545885443085,0.025680964960692932,0.04221205889821094,-0.012100804624756586,0.04861484082037864,0.007816853460109888,-0.015406332872752919,0.005817605030893433,0.0023141580537363897,-0.0014863582552221964,0.07790979623084703,0.11207912669096474,0.08433204494090517,-0.00593006417363622,0.0480587230114956,0.0396294697814879,0.045592421073915416
BMP8A,,,,,,,,,,,,,,,,0.05174235572201306,,
ICAM2,0.005205691847637659,0.05261652168135625,0.017916300532700966,0.050281267345767974,0.015347738383310692,-0.023940633267884006,0.0481877424434892,-0.01734045975662789,0.07060902144301802,0.044883152705750426,-0.03893065470943414,0.0711957647331072,0.0029436377223176213,-0.024032540929840637,-0.06161040492649802,0.11369901074305773,0.1206170522772375,0.10817656890496306
SYTL3,-0.017760710200490186,0.003210367474210614,-0.029913591074001298,-0.057492245417929515,-0.017267306844626396,0.0005268650390350709,0.009280430133483338,-0.04063055403690543,0.025058286781942826,0.011711260554511745,0.0016658002002865118,0.07378652500018754,0.013410917967007661,-0.016407944181696787,-0.010237630702378825,0.003222522943565863,0.0230984998167827,
IL1A,0.044856918480681414,-0.026331565790441096,0.043259422036282705,-0.024601323109747036,-0.04329696168565069,-0.03477910524349245,0.06594927306214718,-0.01543262381462521,0.032320000128786955,,0.06499234775491332,-0.036940659544430314,0.05241066011112331,-0.013061658772658429,-0.025988242276308523,-0.038005594115213356,-0.025000003662968385,0.11504947193613511
HLA-G,-0.019206606982209967,,-0.010504578356556197,,-0.027288356387360893,,,,,,,,,,,,,
PGF,-0.005964759187466726,0.05996524982767394,0.028727125719748853,0.05744164350146239,0.055738111824451854,-0.08302726964898308,0.014956091668095814,-0.032611170189099356,0.11698295737951081,0.017816646319937922,0.021718702766392227,0.10059156295509611,0.10899860253597596,-0.02676421638889692,0.025075403230797846,0.1247558800275277,0.09008915865143143,-0.0038754985497296865
LGALS8,-0.057843514110324325,-0.0021808029001494198,-0.03541710408657103,-0.05090241983060392,-0.05728522498362584,0.03936471072091577,0.04527669732438954,-0.010266687407718479,0.03949785338347516,0.033711406534959985,0.0016004209930760892,-0.0033046261016732026,-0.02648240023569473,0.008783286479899444,-0.013888093805734143,0.03115070774414719,0.0044349753845148165,0.024104920223425783
DKK3,0.0681207990287994,0.02758960827503648,-0.021569061913744064,0.06730736602600447,-0.026065820706024003,0.03408104278933509,0.03668053045606164,0.002604928349364023,0.002507607292840209,-0.06984151211807327,0.04301666899309244,-0.04557019411773098,-0.1108945529983424,0.02848604776201178,0.10820892975251975,-0.0032576145526984094,0.06692991220352454,0.059976581063264006
COL16A1,-0.011788010396390452,-0.009239658641418054,0.022121058475298824,0.1806145281807012,-0.007911563542964791,-0.043528881902927884,0.01917612265794296,-0.018736016019122115,0.044842152707688016,0.05510483265436045,-0.03426480168157318,0.07925891465996049,0.030697803397845617,-0.0011564671803017128,0.030835041319038033,0.03243459672684183,0.08243437279599265,0.0922151659423855
TPH1,0.010378197197481964,,0.04363721499991582,-0.030016234425990624,0.024573477064577177,-0.015031571356762993,0.012667805176099165,,,,-0.014337271978679468,,,0.014799438449277598,,-0.038678327762746434,0.007344422093397478,-0.03488567930344916
TNC,0.06292677521434162,0.0027132603829048787,0.0792467795000932,-0.18624828343344757,-0.012010661877967645,-0.09552500192825074,-0.0026940654085193462,0.04150745180345093,-0.006281787506192524,0.00406229843844536,-0.04228499354844324,0.03565141811288008,0.01301720696137225,-0.05249626557929395,0.12035967779666132,-0.05889416129940944,-0.052516493408271546,0.015607259673215261
TNFSF9,-0.011357238309174482,0.007533702560989929,0.05091356086337613,-0.029743908076792093,0.01572994373386745,0.03832011869421468,-0.005132533011490281,0.04699758181797274,0.08386191521145549,0.0006802881252116981,-0.024324911954924786,,-0.006538729144587149,0.019083470994799255,-0.05366166369135342,-0.022924483389699574,-0.02656896375155133,-0.02211925622054755
C4A,,-0.013004431210626706,-0.011791198354332864,,,,0.005301881402108336,,-0.01737204067098839,-0.03179176487462926,-0.012603006712235191,,,0.05108968073876038,0.15685102774280685,-0.030055101118703274,,
CNTN2,-0.035745727377928325,-0.01995181418395949,0.036161793860127966,0.015293801524594836,-0.08750983787061675,0.05241364650618124,0.026948569477824636,0.009770405502892503,0.015201675480559246,0.03665085630696247,-0.0008623745415659987,0.07640928904137027,-0.0919324419476916,0.04622523864684134,0.02950417339113403,0.023971026508875105,0.1081787249174327,-0.00392298143937896
F7,-0.013758078299569728,,,,0.0076217239855032315,-0.012644872018619796,,,,-0.02898382340350487,,,,,,,0.12068048789231117,
LUM,-0.01766921208684525,0.014657309556905631,-0.05139091849342361,0.08017848317590674,0.042017502779173085,-0.07564781579504068,0.0019212672255489206,-0.01297727892741687,0.05695517102352067,0.0042010440774559125,-0.005022249692845462,-0.047819335286727015,0.010880042220719022,-0.051609168127180215,-0.049164083682247735,0.0831809894770845,0.0653783714268299,
BTC,-0.012481857975767608,-0.004691754697734554,0.0836676289664091,0.008940331540673464,,,,0.02462811011964054,-0.03261369805804525,,,,,0.0661402402151071,,0.015573550816306953,0.045975127593862075,
APOC1,-0.0206801661440269,-0.0153309895786632,0.03414981761013206,-0.002981505605314529,0.0096693651464588,-0.08165678497988625,-0.008556719896278025,0.05007904327105044,0.0009784634472496123,0.012913301869891387,-0.08576050332140496,0.06734052515447678,0.09794643700712177,0.02640651714476599,0.04936088457779386,-0.054016941231902545,-0.0629815541946928,-0.029116667073935155
PKM,-0.011590670656711996,-0.009596949764675594,0.06919699923971662,-0.1518170416956967,-0.06859727324855,-0.08548705298721064,-0.03900700231299402,-0.002427194056961713,-0.022998821685684175,-0.08671570320039637,0.014633621505400676,0.01914803100821193,0.037457150791186666,-0.009031547064158844,0.05234768171675646,-0.06032675571040703,-0.0931076985175243,0.14196388154388212
TNF,-0.03210400230849836,0.04114609259238731,0.008706212294455276,0.027646629921950924,0.05174387099687464,-0.018557918711244462,0.003080972292083601,-0.026367355601299037,0.02933377754158011,0.02612739689383215,0.015062346966874215,-0.05289321153748372,0.0630749838182473,,,0.026698422879463588,0.06122514453711819,-0.03827863755663469
GNAS,0.009849655273177011,0.02151239795592121,0.00914571919147002,0.08155395547911116,-0.015143595203066101,0.019083999546249755,0.04028680568318309,0.02924889183593972,-0.017353220230075465,-0.015844184982417693,0.0026534885080255277,0.0038255178804831673,-0.003138007759970212,-0.050988751863007276,0.01174012058633465,0.006518995993471393,0.020441447016376065,-0.016005215907983882
BMP8B,0.009399166867822115,-0.03602428930575236,0.003615954639075652,0.03974797947599726,-0.001129974169258634,-0.01906132424635653,-0.013268539799041603,-0.017507653096941113,0.058593931889182285,0.013861742749212615,0.0086481275460896,-0.052839878594045854,0.025674163553784126,0.002968795611508847,-0.055697254198025396,0.10635474910883005,-0.029472967616289363,0.12951455105054413
LIPH,-0.014102523888458379,,-0.014937900917262815,,,,-0.01149963122756251,,,,,,,,,-0.024658848759559288,-0.03485683006455548,
CCL28,-0.019836954102493146,,,,0.026136618348948475,,0.04464736084088597,-0.006807330710599128,-0.05358989681012523,,0.10492261632213379,,,0.006317056696957074,,0.029933672479438372,-0.04358125461137209,
PTPN11,-0.003869768338007271,-0.0060711708629228355,0.027942901710544837,-0.004107773625175723,-0.04143682831015504,-0.09929684304660913,0.024025835997311857,-0.04921330585152627,0.06789241742496217,0.029399341475480973,0.057141871600266285,0.04600170881610847,-0.004385013341037625,-0.006108106398895053,0.061109889092616415,-0.0785313137401269,0.012955866431700758,-0.09513440059237437
ADAM12,0.057556476996454005,-0.015485764288321128,0.024605406543503985,-0.029924901969157952,0.009513245249408022,-0.029596592848179303,0.002009616724616728,0.009169395011218797,-0.014980872309482156,0.11894882005202025,0.0028271762656942494,0.0001968573223396742,0.09691076496267105,0.025870092397978682,-0.07649081873510134,0.0786020655001526,0.012551098045576352,
EPO,-0.018949206869564122,,0.0035626603739829002,-0.04346278213565456,,,-0.012031462882567316,,,-0.02635321065160068,0.008932521812953306,,-0.005048482935783867,,,-0.01842929707150973,,
EDN3,-0.02456592817345022,0.010403825164992152,-0.01895790507355601,0.002551743235199532,-0.025605169073973172,-0.022404928901969864,0.039490348305543266,-0.04224091631082418,0.09333175412419509,,-0.014485213415602105,,-0.022775823325567143,0.008400451869092374,,0.020915781912885106,-0.03473577768932696,0.030934215603813514
CCL22,,0.04362897373691495,,,,,-0.024225611071625214,,,,,,,-0.05244695836242926,-0.02589762831055237,0.016157835564742748,,
CCL2,0.04647775579664161,-0.06256015124081654,-0.06429435086876321,-0.1033600975524109,0.018204260468518862,-0.006260147186156311,0.03916544308346307,0.004372819416614509,-0.02252094127987912,-0.033890325392798605,0.04652714857760119,0.01584985109663422,0.00879576342941589,0.05177042996335429,-0.11585612979153315,-0.09217128717837166,0.038394231540095504,-0.023607234545117355
DSCAM,-0.024833653409191705,-0.0021710452607615685,0.0032576155550697113,0.04344047055745116,0.0047549211630797845,-0.022730300868288558,-0.018962416743273796,0.011440514362452057,-0.010371132554490627,-0.018972081661913165,0.053338712993190436,0.030264102677101164,-0.032647951008760175,-0.011442420012645995,0.056056934798473464,0.004309060047931513,0.021283487022344234,0.11236265906782422
GPHA2,-0.015717979459986976,,,,,,,,,,,,,,,,,
ANG,-0.04896949617447758,0.017940455184084082,-0.02228216043714989,-0.011926955023521472,0.02289816433706972,-0.058199320122163584,-0.04614324194410467,0.05192369135405701,-0.018639862256107594,-0.02818932820508403,0.011292000093153853,-0.028619599531167446,-0.017985307475964152,0.0046905673783915166,0.041281249860204726,-0.009410467621891115,-0.009511746653416602,
FBLN2,-0.035589799353083894,-0.029897931289366558,0.0014128818867423232,0.014907031076324245,-0.004849305860129626,-0.042020513984644334,0.017445283509655934,-0.0604805835174986,0.11600403949516674,0.09747440334947682,-0.0046370918387954665,-0.021614657766314306,-0.023925272097298292,-0.0016898280963756876,-0.017039792802199204,0.024633744387596433,0.021013472810850774,-0.03569024817773106
VTN,-0.02665868483939897,,0.010165121483989242,0.0003084952682837119,-0.0289158095141723,-0.021315128798698447,-0.0197663423577504,-0.02761325204652709,,,0.0990749677351548,-0.024614826630826106,,,,-0.030055107358502444,-0.025369710013651858,
VEGFA,-0.048551210275826207,-0.017156486547840705,0.043599666011098964,-0.1846342588904487,0.02949448845567856,-0.0636797335290511,-0.0363839184801609,-0.02029819481535562,0.1517448450999227,-0.06305790537830014,-0.00020879973755609884,0.025084561603697108,0.09981002171065555,-0.03079855821712193,0.08358618003250176,-0.042188962749073265,-0.09077139977658158,0.011203716996075986
F10,,0.12040164667179233,,-0.01699826397169955,-0.011425731201704386,-0.020560831561792333,0.07091718369882889,-0.013297210233625751,0.019545671565088813,0.021966687138373693,,-0.026700447308959523,,0.06804357834786177,0.019110284532631965,-0.006523402362530291,-0.03792373131270562,
SERPINA1,0.0005617486994722371,0.017520277592270414,0.00038025408773251966,0.009251968283707245,-0.030712441016105745,-0.06874959220545926,-0.037112448773060046,-0.064671982076456,-0.001116448871838424,0.026512010549465323,0.02158785937827228,0.056041308896767644,0.02815700023322372,0.007949430998970042,0.01826328759213975,-0.012221193573997185,-0.10498279175986729,-0.05626819035577887
VWF,-0.005995509945091662,0.024003293152443074,-0.03478123039404545,0.08285726012470856,0.0005610432924763628,-0.11158550994832442,-0.04326151820143255,0.0029579562709451143,0.09622054149179704,-0.004961020210290801,0.040074856862933855,0.08056754404947278,0.07580363187359282,-0.054720493048263874,0.03786936733232869,0.12088217969190748,0.07625147945671625,0.04888056091717717
GDNF,-0.022085573949837525,,-0.012386929695470412,,0.07361052061778486,,,,,0.008189043977884749,-0.014337272967615493,,-0.02538301894308514,,,,,-0.02499408427862313
VASP,0.04944648526574485,0.022023398783316325,0.031474717207519216,-0.02681767996979496,0.07677976314256656,0.017777538614885725,0.05608459357679403,0.03446274506970769,-0.01864989227279919,-0.024723661532394643,-0.005593165296627601,0.024377753689479534,0.013369190825363562,-0.08247200718136227,-0.026612361478781387,0.12427489918321881,0.04638670191789324,0.07346002576326044
ADAM15,0.011551185258486594,0.027121777815523017,0.007981308212329312,0.0716198554685192,0.0388962555881372,-0.011391105982776026,-0.017094952010770756,0.005943460986177512,0.10347990247052001,0.04507318952110427,-0.03353978967129495,0.02450078194393931,0.014220478564928883,-0.07699570875723194,0.030803834020240003,0.10276784710778175,0.1035132136203096,-0.03027000615353401
WNT2,0.0466571637442664,,,-0.0221195285473078,-0.013618097171746684,-0.00736041869044406,,-0.023494616523390067,-0.01352861798872778,,0.012022954677994647,,,,,0.09068788467400882,0.04060660941181921,
CALCB,,-0.023785445838060644,,-0.006921167775174235,0.02138080387261604,-0.013977886273875867,,,0.04626577308999786,,,,,,,,0.002324602976021798,
OLFM2,0.024085264983313533,0.015565354919079302,0.027332574218725075,0.05714988058559705,-0.016798453705814065,0.050735412152048,0.028954825770034123,-0.02032630662709111,0.027431803316302218,-0.005247055804505526,0.03263435270379691,-0.03845263384176676,-0.06575770118887789,-0.08380562641733429,-0.018951138579872323,0.0020664494754712966,0.02728975448745195,0.0072027056374426475
MFAP2,0.07521686027627739,0.02967736803713962,-0.01871388523654814,0.00863481144463062,0.04108089680216943,-0.06463799965156733,-0.013715946029648554,-0.015113674057727958,-0.047236741362426504,0.0536016220651174,-0.033558901576764284,-0.04736186280491434,0.040658186021399,0.012158361477071142,,0.15534458556346548,0.05064330036384251,
HLA-C,-0.021866071469111438,0.04764802859478722,0.010868259263866482,-0.08061067926292399,-0.035056026962479905,-0.08929245036755527,-0.0422754540695839,-0.010301884938292668,-0.025998208585524585,-0.04038959738224951,-0.03328066157027607,0.06494660118790346,0.028522280994044732,-0.00914225520990482,0.027429092521615555,0.12908679919415317,0.05574252005711413,-0.03557231185664957
THBS1,-0.009482625696024457,0.02032663941600255,-0.009469496845815644,-0.17856543404213204,0.023095841994962226,-0.04337489767807758,-0.01574446812497336,-0.02100303535774235,0.016562665379928104,-0.05292310469421892,0.009064889788198003,0.041218692032484947,0.05264365826370406,0.031666855947851305,-0.10931442272482951,0.05618957371801847,0.001717151091775707,-0.02587537310986103
HSPA4,0.042600597722637794,0.02229436924999157,-0.026983918032629957,0.02501523141617728,-0.009191912133227512,-0.06393400832235237,-0.03484185945704378,-0.009199583202050152,-0.008115757264616795,-0.01930708880032144,-0.0003854027855047309,-0.026404371895251664,0.0333618543428721,0.04626664220148251,0.03163276395153077,0.04017643248655161,0.0813917530351064,-0.08965453331192308
LMAN1,-0.01664847005956294,0.003036463317506226,0.010209125374213042,-0.12307908218061162,-0.01293279676875887,-0.0481309452762809,-0.05392001825972931,0.0020565030141182993,0.03439543923546491,0.013640109961793339,0.006188789229123098,0.1135946327116324,-0.0496162349372497,0.030594154350750417,0.06662645651468702,-0.021236076835872725,-0.06819711675464181,0.0611111171698527
LYPD3,0.009528592784885702,0.06857581831800347,0.014885584149882638,0.04640253293130831,0.08963578739070668,-0.021683664839373267,-0.016845015784557105,-0.0070511984207103666,-0.0488948694166977,0.04260105317226033,,0.10890658511213436,0.05634408393989955,,,0.2003451294547066,0.019596611351796748,
APOE,0.04160879348747393,-0.011968854867646457,0.06619360194281321,0.10191870265115228,-0.07369583044270284,-0.012104749512074868,0.056128692328029015,0.01885166235855199,-0.053024891819971394,-0.02319350606205687,-0.020789717798365023,0.03424971383619051,0.035607478056292684,0.028901619135397003,0.08065878049929606,-0.05783787775978261,0.03949297459882791,0.010338445752082894
SOSTDC1,-0.03176926759799877,,,-0.032037598330408465,-0.034312027807989656,-0.015938070198410693,-0.029100120800708267,0.03707869657509133,0.03134831871296035,,-0.006047540107449449,,,,,0.09119263601459712,0.025603684072877723,-0.03725220541383132
ANXA1,0.022331747612408654,-0.031484663837814106,-0.018723066283648115,-0.15729667790784516,-0.034666493459372776,-0.05417884196930676,0.02022487243634988,0.030548533369491128,0.020609279101795594,-0.059721512560871805,-0.0015385858336134446,0.03801424534751669,0.017736632601392594,-3.1178796036109105e-05,0.03262630023177522,-0.09728241734212707,-0.020231215551514015,0.08128622743163649
WNT2B,0.011797753384196929,-0.021346270685020083,-0.0033832530970925195,0.048925484229593426,-0.010938015680491565,-0.022465010226842216,-0.013019930590756216,0.015033020294287871,0.00109639498043029,0.05215190998064581,-0.02347721716109255,-0.016908269393202637,-0.023994107683295185,0.10200500671632944,-0.024398439867914776,0.00822521111503333,0.008500822103157581,0.10353198530115354
AMH,-0.02627072619159526,0.12864765640406783,-0.015514981665361121,-0.018802410302384946,0.05460881255472376,0.04364565021190374,-0.01734274467005246,0.001508591351151681,,0.010919997893446014,0.05966432013265769,,0.07036995123278045,-0.028222760807832464,,-0.011414662369103844,-0.03404850491125176,
