,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
C1QTNF1,-0.003258797184272288,-0.016715835218772238,0.013901356609571855,0.0037753410250919695,-0.11222599707366733,-0.030853103851179238,0.06227825025197011,-0.0006790944945537848,-0.03225759930114046,-0.021557591317600874,-0.07455592834519528,0.048048993142032974,0.05524077894248336,-0.09994401844317495,-0.10680878561334203,0.027277106827493524,-0.04470817937876316,0.04886206438417578,-0.01433044888093574,-0.13009033654393784,0.08624655244965343
ALB,-0.009105641663246853,-0.029102206876619383,-0.009215596107954187,0.04176195210017766,-0.005348080559584621,-0.02849371479596527,-0.019824827609265377,0.07562742305427322,-0.013196858910430301,-0.02317803776567078,0.050238556041425526,-0.0470039458982621,0.06644068254429558,0.10187461321578607,-0.023008981287538602,0.010022178714185597,-0.017434016469239727,-0.02752196660512502,-0.012516519844282165,0.048379938149927006,-0.01725749725894653
CCL13,,,,,,,,,0.020825396448274535,,,,,-0.022991153903759786,,,-0.0034563602992038842,,,,
EFNA3,-0.02733725071623806,0.010194229497500576,-0.00395397146868553,0.08504711816680872,0.1305043541702506,0.020061846662854856,-0.03014517635514085,0.042823284984711926,0.04994622155795654,-0.014001263126630714,-0.051633348920408446,-0.1452005140926562,-0.07406927234823153,-0.00657304770978955,0.05555829604051035,0.08258144512003243,-0.0033151905072297634,0.11999657559917579,-0.07358986716573623,0.20577835726483235,0.0852190839834715
DRAXIN,-0.04444756830902777,-0.0465997082480883,-0.05724079658508122,-0.015068360285587836,-0.122748579908136,-0.035257985486645216,-0.015918363729531638,-0.05275836972817424,0.07774748805219807,-0.02984951597286108,-0.058199495746330196,-0.08318676879623266,0.11695360884965263,-0.10203479422696375,-0.06300187214951078,0.011980725798252623,-0.015150626803573883,-0.04374993977027107,0.015447672797936865,-0.07257071133202476,0.0690432655271195
RAET1L,-0.021282075466661065,,,,,,-0.01906582301495675,,,,,,,,0.05308870944882934,,-0.01848402421181407,,,,
NPTX2,0.07671519667192424,-0.0051651984054373,0.06571697825253979,0.03258481960115355,0.13020899554357954,0.061974429417613684,0.014231169661411204,0.026846607267667744,0.15221226111907815,-0.051773040943701124,0.00878777986069115,-0.02267089670625539,0.011042073300877734,0.0010571593349891955,0.016751367072260995,0.06363034316486732,0.07033367991051245,0.1220547747174733,0.05331471705733484,-0.10716613493360928,0.04524974516356285
FGF11,-0.01789627910449068,-0.011457037497212082,-0.05977340071870048,-0.03142108759169122,-0.11094905088149296,-0.011377984639456537,-0.03608051200148238,0.06446413958131342,-0.0400444504639896,-0.07085570410483225,0.10038495882027157,-0.08961832750830022,-0.03502926745801612,-0.030921190473771076,-0.07280946822296892,0.0033114298458280854,-0.0744629248794709,0.07125107385992295,-0.04917381386693396,-0.05305448605330303,0.02199883969689369
CD59,0.06810138224751433,-0.030965412557301817,0.09617793159905437,0.03344759488065662,-0.02505930302289306,0.053201635034156945,-0.01747968989719158,-0.020943239067905236,-0.0030728404509441243,0.06615747742770371,0.10665183225713847,0.059968832214374414,0.06065632393892613,0.0010417190105116915,-0.03401467881639231,0.01596844880207532,0.12160532363366437,0.024459618744496314,0.14905721133087743,0.029447522407840054,0.07126556407064145
COL9A2,0.057250857352331326,-0.002635001934967119,0.04794939041987067,-0.05985711036549739,-0.03696369101514962,-0.012784188991263051,0.034421964713135016,0.020691470854248613,0.06741927570580426,0.05498896689084745,-0.01248389720921003,-0.13634047356446513,-0.09036676840708081,0.09982652610120854,0.1391388857605517,0.06658476102163244,-0.01214758315640333,0.11049358021462673,0.024647807284518694,-0.004680591698377016,0.049803091469110765
DLL3,0.03130259327012209,-0.013726768694713582,-0.0022641251564967653,-0.035258799283532156,-0.10129248667667161,0.060276806129502356,0.08429889072786394,0.020185122211308356,0.028894257052570246,-0.04110672876719507,-0.05624887151910307,-0.08266043030371541,0.044175040044901165,0.09969177616443024,0.163133599644927,-0.05679562634949121,-0.031259223045592574,0.026337449183602254,-0.0508864818060893,-0.03334230642867741,0.01957079393015884
FGF5,,,,,-0.01655714221450877,,,0.05168323746766811,-0.031838555503209236,,,,,,,,,,0.01460788824022683,-0.003361887789422109,
LIN7C,0.05663631479181313,-0.04152035644207652,0.007483041863630693,-0.03616845221117939,-0.09378406603956274,0.02780859619326781,-0.006689580796978253,-0.0036794847219731334,0.04091159134605207,0.04940499761874324,-0.007321428333386074,-0.03444306001509485,0.07802537928150395,-0.01184682380134009,0.040855227519223804,0.024881531949602943,-0.08749604472948222,0.034188334162871814,-0.008858947470781146,0.053653455517249427,-0.07488649726270154
GDF7,0.02101691416290485,0.05230899151934234,,-0.026346230201042802,-0.0050879281368211805,-0.029194373468173156,-0.01745467728386673,-0.0019611679450432895,,,,,-0.046444291000532725,,0.07088607805956051,0.038894338422876484,-0.027261097114562562,,0.048551828031701744,0.03794078665607302,
PSPN,0.04222630182031041,-0.033388925137007794,-0.047079270417590156,-0.01807854076037567,-0.07056924852417923,-0.0001949072845977523,0.06310623178603095,0.020563949030653818,0.033336873367089716,0.054877720075438854,-0.0340921263863953,-0.03315282696408119,-0.02919748209601618,0.09496628491922265,0.004793697300799573,-0.01810346303898617,-0.004187833674437794,-0.01649137628041951,0.04261501584526972,-0.045880172688481234,-0.05627068016070079
ANGPT1,0.05314450713391352,-0.02477936138235284,-0.03132101149039204,-0.02035894757616629,-0.09934392676774018,-0.016236713739583936,-0.07175704489824307,-0.04758278392818838,0.10958099371128967,0.020363419571081655,0.11483816932611685,0.1390199929073973,-0.04101402123873033,0.04726238614941986,0.09628556751628858,0.02165419860756267,0.01008708011877966,0.13997486041192775,0.10356608446191938,0.07603640030158496,0.09548354609615346
PNOC,0.03727435244400313,-0.02142665611026491,0.16644613830634256,0.04982024695403726,0.10674077644599994,0.02945427470208474,-0.015842682046986155,0.020092334391462702,-0.013196858910430301,0.09468251194418048,,,,,-0.019696666749383685,,-0.02564602909047795,-0.00044432506606779357,0.007083005484516236,0.0486732384465176,0.10828204333287356
L1CAM,0.044616509221978365,-0.018914744019919782,-0.004410851434322082,0.023220972758930154,0.05988617310547731,0.06257781521436916,-0.0014768360165110246,0.028992528540738954,0.01112493107423975,0.1277110490143368,-0.01895829211072641,-0.05063931105855618,-0.0044412140150136194,-0.05289704083636427,-0.09208626724790411,0.08265350300597182,-0.0035270389817658745,0.024977457759002206,-0.04687116550902217,0.06800190726634689,-0.05199411741767522
APOA1,0.018976605809924423,0.05476616872928373,0.032108020010788135,-0.06717134833520619,-0.02217095675210693,0.019603692599394082,-0.02824871935597266,-0.045460369419450815,0.0074713048280186135,0.04658529612947387,-0.05174644578689856,0.016457568516589857,0.016137170409852457,-0.03592187105513223,0.030354820568541465,-0.038989621254430507,0.0014182363640324062,,0.010017873260244645,0.037764002282955456,0.04330495147319978
PSEN1,0.008304038839743986,-0.05561376340537647,0.004901476299279237,-0.004996323358231508,0.04268251738027947,0.013749799783603434,0.019945381727945036,0.05151099081023401,0.05087462724144261,-0.06358000655885929,0.035979481767501036,-0.060058013881677884,0.022486716158201296,0.048674759235999135,-0.06396076450509107,0.06103845286394813,-0.04036033987467092,0.023807627082074276,0.0011150674227743227,-0.0003443099101494223,0.04431764852524185
CALM2,0.1097910407058329,0.019082892517806434,0.15364334961363385,0.0706622339907112,0.19820893484513538,0.05006231263210523,0.007717074265025503,0.08433356327071334,0.05587538895348078,0.10249882905984287,0.015848500103784524,0.04837596036428051,-0.04518340150060976,0.025445565434853212,0.057634934461298436,0.0029176088850227386,-0.007161836279614286,0.025962073356089695,-0.11149170505585972,0.129219968131581,0.06931776171269596
CLEC2B,0.017366727844334837,-0.040792802886640084,-0.027423651535354147,0.0007854153536094426,-0.2004948099451529,-0.023142059889613178,-0.035200002945416364,-0.038608698568558295,0.013927727789958686,-0.016166399099468605,0.03886096058125551,0.023412210328230768,0.0718352375375568,0.0043675625677507945,-0.04227692688192042,-0.0057045707558024215,0.02817108767872173,-0.014510186145827522,0.13116887445273379,0.0065339283586359955,0.03948374817606287
NTNG1,0.011655273781046147,0.04531024512865917,0.015234823717859195,-0.05855582544034533,-0.01313255902194873,0.029042367150758797,-0.04628705308579837,-0.00880634677740733,-0.021625841414407588,0.03190977837352391,-0.019859037045538604,-0.05810621765894325,0.0011340867044418604,0.0012088361524281003,0.08580746952656157,-0.07838764087687766,-0.003283576451972816,0.05465543991083709,-0.05564643569503665,-0.12139425614337569,-0.006941488123438294
LRIG1,0.04629860802584016,-0.012183642905149596,-0.060061618929017895,-0.052781204320061816,-0.08665734618906352,-0.0022035511172556407,-0.036021030320812567,0.04067068654168968,-0.0311274264620782,-0.01537664388658966,-0.06818706956562375,0.005762072962765377,0.09300626591147841,0.09498867814046223,0.13571290302392167,0.027181657413755805,-0.06611007418577655,-0.07949439049282749,-0.12864784535714754,-0.015873952541210812,0.04965158211797459
CPAMD8,0.08835633908623536,,-0.028034638093770374,0.01186786997429138,0.06657446621916892,0.02930064601581472,0.04350793284334887,-0.01976347165398362,,-0.0021765702588676956,0.057727652628092783,,0.020655914113343225,,-0.020808278023974055,-0.04178050977611236,,-0.07741485327194934,-0.017651904308850757,0.11046399391462447,0.02857864122417456
GHRL,0.013738374200924316,-0.02350525285657429,0.0006410179998349995,-0.04000115094251464,0.03310989344737717,0.006981384802434015,-0.015918363729531638,-0.0250266787609774,,-0.007313632837692194,0.10922975792968909,-0.04954271259499231,-0.04701887681041764,,,0.04791677126517118,0.024584117702630814,,0.08132563501908834,-0.034950228616456164,
NPY,0.001379189429850952,-0.004352050809403828,0.111445120108226,0.015199487376685623,-0.004651118096351042,0.04096366270960828,0.011280932399872119,0.023871097340573827,,0.025226489621353376,-0.03971100058851792,-0.026317926633598485,-0.03797564104743102,-0.05939028114472144,-0.07135501912132919,-0.02285402112308125,-0.04593168978683792,-0.10944618716353129,0.016474218117930598,0.13390354514621866,-0.11676135527792263
MMP2,0.06777495858480763,-0.0018965438221073322,0.0016993254894403812,-0.03893760316287242,-0.13920902348424471,-0.05537954409652181,-0.0043048413504735246,-0.005375109358086783,-0.07972232115882381,-0.0644936442601609,-0.09799341947120586,0.04428023842216101,0.11003585699929849,0.07943195855430907,-0.02837276074576197,0.0024209462892167202,-0.07768902922612879,0.04337213913616502,0.10907885999131285,0.014830838405321753,-0.036549576733870416
PPY,0.013187314168724798,,,,,0.15222257096285324,,,-0.01220650601359575,,,,,-0.013637840913698754,-0.019671221706827172,,0.03156251327138567,,0.0032792961053832513,-0.01845919219742763,
ALKAL2,0.056962027711828296,-0.0148745943494011,,0.017238496721465248,-0.03929862582534852,0.010862216095837977,0.0360129255751573,-0.03548346656909036,-0.031120748922024124,-0.029893238283519436,0.0019534809859842353,0.07749056699700685,0.03743184930698659,0.023888454476098556,0.004203578557247235,0.04017432755994961,0.013146855319032218,,-0.0179556263340175,-0.06225771264379632,0.06597261049767848
CSF1,-0.015649454625802747,-0.02092174186680343,-0.08891240842265333,-0.04420297058768213,-0.11161128496685806,-0.0032947221066592053,-0.054057303448950135,0.08237982049867087,0.1282666932604444,0.021676733984841975,0.029729147103828308,-0.006194973940441436,0.03860124581709546,0.005960861021504298,-0.023213442218293724,0.08272439969388211,-0.09750962961228854,0.06675262360680558,-0.055499089423556885,-0.029013819942159232,-0.0032272637751971384
SEMA4C,0.0381652591779844,-0.05179988995830436,0.026141475133383878,0.038762165593076055,-0.015464419135438503,-0.035194265830103606,-0.011591020387373594,0.0479334431126056,0.04389228882932527,-0.005437035970778998,0.12356568217371518,0.04499768460417141,-0.0029014688389358005,0.07530302491960947,0.048594194510750345,0.0003144195552510166,0.06316734486430735,0.08389334717825637,0.11447290576168997,0.05304831818504807,0.06404031464671289
BMP8A,,,,,,,,,,,,,,,,,,,-0.021271669508953973,,
ICAM2,0.08425236598168015,-0.04253982547615906,0.14153422308467456,-0.006699108473826934,-0.10011740765798222,-0.012332381661298084,0.013375913683082264,0.043743126271230136,0.05960825485804734,0.016049485138791442,0.06235733841313973,0.15373788261179172,-0.0018037031896481004,0.14982479045930117,0.024973190903136062,-0.04693135002675643,-0.011288232647404932,0.09556080965773739,0.1835491324536692,0.11923904905037362,0.0027746728690964772
SYTL3,0.02908488074684688,0.006347223377917267,0.017316232592662732,-0.011595156704221881,-0.10743797439232003,0.02169536928853798,-0.03586124802193971,-0.08096568078849421,-0.03136215790941071,-0.04308519422233472,-0.04385991725695627,0.008892646654370097,0.12270874406619138,0.006059798908480753,-0.045392136513267976,-0.014638671976600437,0.09988575461273226,-0.025327055550872613,0.0883186219467964,0.0021698503012173654,
IL1A,-0.03969250712226367,-0.029680234581363762,-0.013765379449503642,-0.0253074369788795,-0.09057120165452798,0.0010674344833568653,0.017565620904325133,0.04628290920373157,,0.0016917505451449011,-0.0282114801494089,0.055014397803241626,-0.001290049563858651,0.01811978570092125,-0.048801939667745015,0.0361505164876073,-0.020533495654476264,-0.062426521490008914,-0.07035859945400091,-0.04545096252925134,-0.02875788943699154
HLA-G,0.009285390587973019,,,-0.003930149530812438,,,,,,,,-0.05263504728832769,,-0.01300550928896445,0.01545607072038498,,0.0032954967046844703,,,,
PGF,0.06985411419635287,-0.01751589464998862,0.05999145315952342,-0.020942700962957105,-0.1559034712045466,-0.0012838635823394671,0.062325867478755764,0.004631936184936541,0.09702759453655972,-0.07967158798847841,0.085933373226807,0.15055707238341615,-0.059036055746837506,0.08400175393643611,0.10689004326827174,-0.023935950763682174,0.03730337264601799,-0.016620784924508792,0.18972880695825559,0.043755146442456073,0.027009281422794938
LGALS8,0.015987327913793085,-0.019066009532908098,-0.05588871274023556,0.06727595642706537,-0.020682094169162165,-0.012190735282263694,-0.05489521470023582,0.018347514569566584,-0.0012197623974966572,0.08338032268292969,-0.0095994911646089,-0.048365439043527116,-0.07328479426720451,0.007791374811624777,0.004492526794907735,-0.0013034969456857583,-0.054149563838865815,0.045096844386000624,0.03250340270848444,0.07204147272333732,0.06779757882159193
DKK3,0.15336758494943115,0.0201952155996547,0.1665330168786279,0.07662912102124114,0.13344677184036238,-0.009302548500079227,0.060758089625754984,0.04352542269611076,-0.030788175038714307,0.056805221640682795,0.04818606271202118,0.0853412753062875,0.028858518344859224,0.03800196879287896,0.05604519790887354,0.02675897574810967,0.021610530981783404,-0.04943546576914704,-0.003217505396850049,0.12208527099811754,-0.0555623531671519
COL16A1,0.09362680399997947,-0.02821155694085195,-0.03486813679518861,0.009232342712117581,-0.07508897721140571,-0.015944546174707905,0.028847405691990003,0.08336515367673887,0.06507071764358789,-0.04047744952742608,0.011345971308660507,0.027891051848119477,0.004907445335623143,0.06136318392076487,0.03843165201601103,-0.02135863966986577,0.03775978117504037,-0.021316406478699233,0.09773376357588491,-0.004310207091990208,0.15843947172359152
TPH1,-0.02404537266190081,,-0.027519631513514532,0.03353012619244214,-0.04120194375028984,-0.04893388027796258,,,,-0.02798749530129341,,-0.05065731173456023,,0.018103378324671147,-0.02335710172201901,-0.006644891944417101,-0.011374876682833188,,0.05462775993440117,0.012286011927095105,0.015358641460521686
TNC,-0.08331560487962361,0.014523094575254011,-0.07382758165068534,-0.03310784060006789,-0.1924224366475526,-0.062133641440462316,0.005737527045122541,-0.03407989139367629,-0.07482671989340536,-0.07564553275239845,0.06601987821411474,-0.04677882486762257,-0.0392203727961339,-0.138217620526647,-0.11297318305889648,0.052881164397114044,0.04623406689486092,0.061048092626457405,0.008015058901339996,-0.13653863167364352,0.05928546337143099
TNFSF9,0.022103353008792855,0.04011134695912627,0.0891771358031936,0.013437953661276718,0.09003411659008193,-0.0016305836088540114,0.050599060530382406,-0.0172939139315094,-0.015604780792365385,0.006517352913479294,,,0.08395279135284331,-0.009037028764873811,0.007927642701599511,-0.023545540197630454,0.04954619882088885,0.12323021858311552,-0.036498999613686536,-0.028939125139523115,0.11988725092695687
C4A,,-0.014658246000271116,,,,-0.025081679085270495,,-0.06416059190204407,-0.014475367469526315,-0.011171706726331375,,-0.061811306239691735,,0.009520127250590035,,0.00012496864546634388,-0.03749877160868516,0.014922907213915659,0.012801409610883248,,
CNTN2,-0.006656559136949741,0.0027036324056153704,0.07197990919360621,0.002574585251384873,0.05285200779633744,0.05580891243792728,0.004084556507662648,0.04719890323746058,-0.015327104785743801,0.01142360542384669,0.10209979955708039,-0.055567081507908955,0.06032676805081011,0.04936969210632349,0.11397223396715575,0.13136035321743955,-0.006187385086505805,0.05971476511218374,0.031649685586563434,0.11601254320866625,0.13730215233806578
F7,0.05055383844254331,,,-0.026716628820196382,0.024926712922891208,,,,-0.013196860762278856,,,,,-0.03225000614584267,,,0.012975286765583917,,,0.02905060305954638,
LUM,0.04196597320104814,-0.0060728390170212716,-0.07828915512245901,0.005251479947471632,-0.1565764713644667,-0.015327533862077268,-0.05217938536774137,-0.07678003671567635,-0.05713622360469587,-0.06995656111931464,0.021128108264076635,0.16109019794584353,-0.05084026939630209,0.029818262417457435,0.07423793499184449,-0.045396898638870205,0.04272512972193594,-0.01883992056663855,0.17403424858484873,0.04425914239022973,
BTC,-0.021282066601992645,-0.022937551549081055,0.004107131655858778,,,,0.022045183009491973,-0.022563759783298963,,,,,,-0.023331745655782856,-0.03156380725928749,0.09137128914621391,0.064404128520107,,0.050199066592843754,0.03247564008511977,
APOC1,0.005992485445782346,0.01059770928126238,0.12068550920028147,-0.041795305924200186,-0.22256703331480504,0.0030472440373928793,0.02090573352946795,0.04053714248678241,0.02983529488682353,-0.09862093107627878,0.017017169759475172,0.09782228098010926,-0.01544297580561161,0.030123915163477562,0.056787236024564945,0.05573144158845945,-0.022843464435616852,0.1087327728329599,-0.06730386548801134,-0.03511485863622184,0.09344637630437577
PKM,-0.1032081840379802,-0.05212170492095216,-0.09642382897172491,0.057995453947435445,-0.13327442289312155,-0.02944730395340181,-0.058102873309264585,-0.017867243528515663,-0.025503549402467674,-0.03155520879910159,-0.09498458047548182,-0.04669557404758432,-0.009968186737569107,-0.11126565884776458,-0.13585682774727473,-0.005019812535355015,0.06217549851195664,0.1285474735426747,-0.026781892901229884,-0.1117107182777225,0.07139857717516215
TNF,0.0012844004082969865,-0.0010644002688443973,-0.026073556993926123,0.006386296332350666,0.007125179196099661,-0.016901443400393786,-0.011177379690653098,-0.023937411368862602,0.02329917203855246,0.008154871570924425,-0.02228334229612659,0.1719450254406084,0.036354613938263766,-0.022645761952671012,-0.02160665646628139,,,,-3.472186276937406e-05,0.06104104490653324,-0.026806756297636427
GNAS,-0.058246658690390384,0.03110875352111488,0.14350436478078477,0.04951336993026654,0.11256109686053556,0.030680172865154173,0.025634529646010547,0.010273375449384977,-0.08115953254949305,-0.011843239294158195,-0.0641467105971247,-0.08113922604626808,-0.010889006755779059,-0.06793892364919739,0.04289564789131136,-0.027389535387343886,0.03995063591398913,-0.00833133684689877,-0.12021238367166755,0.11945873324833571,0.07835524717755862
BMP8B,-0.00973610888935193,0.0428779481989763,0.0003312730391869694,-0.050505614699372765,-0.004215675097892751,-0.007844676800152816,-0.015452565313807993,-0.049224367364811346,-0.030757209800605846,-0.0339782591612635,-0.011799064191104944,-0.04239937421273129,-0.05810670653975213,0.06023308376970703,-0.025249424437148265,-0.01690129080169338,0.10153950745820502,0.02456997018257767,0.07313012092169174,-0.03459426674630353,0.011787037795269953
LIPH,0.03312681000018007,,,,,0.03716583126967869,,,,,,-0.052635077646810836,,0.014829610646528114,-0.024089563111775635,,0.06006545336364165,,-0.019259035695643023,0.0376496631588374,
CCL28,-0.033822799394892786,,,0.07860032818167642,,-0.031139615503433728,-0.002667669739625054,0.006566337395058462,,0.009719188071289162,,0.04210437911400711,,,,-0.013501582041404421,,,0.05794796299954656,0.037669321395869676,
PTPN11,0.049502816592703176,-0.004051858050998007,-0.0320429932777951,0.011292291946039116,-0.03606510705059568,0.0013756471511475886,-0.000800530955095247,0.06820485884659425,0.023866190853461016,0.007335390374137261,-0.031113105256559026,0.0035481173736754746,0.028471224224371205,0.02333670179914383,-0.014077584748352488,-0.00309614117935484,-0.04308439693492248,-0.05849653791401275,-0.029920880613656598,-0.033064567086848684,0.0022245059980698905
ADAM12,-0.024700189656998515,-0.017455138080543952,0.029102344348199766,0.055862881214579586,-0.1487437572701748,-0.01931519020022149,0.04701382748694604,0.03289258978627586,0.024998809555770884,-0.03142812369290389,-0.017602918133253875,-0.003068883181709184,0.07284868675272324,-0.008866405368225215,0.008152813990537801,-0.02386537512464692,-0.02169771318029196,-0.03635128938299854,0.13834931736507464,0.02106057352474527,
EPO,0.04260569363518321,,-0.029529961367679828,,,0.03224067505871151,,,-0.011999095038859604,-0.027987499411351886,,,-0.06195929348156437,-0.024968989487307653,-0.025018847725525,,0.040833510128523834,,-0.011982809921931094,,
EDN3,0.05067637919642679,-0.053551010899048276,0.017382721429409838,-0.02837765805208362,-0.06141251625917826,-0.023908471137338592,0.04232829010140837,0.04212252551612222,,0.05812183810005517,,,0.021960198133869433,0.0021692734827714042,0.002451828314179125,0.015800860245176226,-0.010624411439680112,,-0.032430773109281,0.08883406974867665,0.05313089425221869
CCL22,,0.07064398489200857,,,,-0.006043878294880491,,,,,,,,-0.012245439117979515,-0.022879353167404106,-0.05521854796601921,-0.006706546621687999,-0.05588534975112426,0.00021314945521149384,,
CCL2,-0.01089772167860157,0.1011387118152509,-0.11549738565743829,-0.01744605613394793,-0.05156572351438401,-0.007633215696417862,-0.011104160777837319,-0.005202870512237245,0.02266505932035021,-0.021850254326316102,0.03612161834435591,0.09499270191435995,0.026964025933873675,-0.06333777610604795,0.0032106174103378087,0.057392189720697866,0.005486396013380468,-0.09247477329781144,-0.03687146760316701,-0.08639769360927854,0.14578510349289198
DSCAM,0.0023635490839902288,0.017541660234452784,-0.04943888439524237,0.056599371719777365,-0.061210330579908934,0.008854838442690435,0.00979002388592481,0.031196192136234625,-0.01765336547275768,0.02811879964665455,-0.026100739567610783,-0.06901925685156067,0.04458325106567238,0.06027842309122247,0.041244385370926215,0.09617627193480661,-0.017229792053455015,0.06109260109969565,-0.02485380426397661,-0.06769329599662327,0.056517122799600576
GPHA2,-0.013897784766566345,,,,,,,,,,,,,,,,,,,,
ANG,-0.007665482709773171,-0.01898125968051679,-0.027827923928727818,-0.016827476574741318,-0.1173554353217244,0.029998182684931228,0.012260157625366693,-0.06357083446216612,-0.008983243567118373,-0.03688651067952293,-0.005523130815023085,-0.057819436266950866,-0.018891871975630407,0.027578462894047407,-0.054832911812226236,-0.026509420383809077,-0.052223245416234715,-0.07469865684986239,-0.0018266722003339863,-0.05944919151745273,
FBLN2,0.021677656981201776,-0.014806063477128218,0.005555635363299441,0.10089424608297076,-0.04371591480258309,0.027241957357509512,0.002191317164769046,-0.012982772675068107,0.09038653800442376,0.026721156458584597,-0.031762235220271995,-0.019489288009488997,0.007987456623957192,0.05023590796416427,0.03450302185813706,0.03419358189298875,-0.02460363589373217,-0.036860842063869255,0.07775674708865007,0.02832422847066825,-0.013850120969698482
VTN,-0.03730906062921159,,-0.029772483922910552,-0.030761695225308076,0.0049089887403501115,0.006242854270607742,-4.7441526970730435e-05,,,-0.023255926982085656,-0.02884013782541583,-0.04569972032083814,,0.034785464420041864,0.005192349982413033,,0.00026653568854470485,,0.043064113172065516,0.0007922762665087626,
VEGFA,-0.10019124853654918,-0.05441982442364481,-0.1252935091546626,-0.05847087274749374,-0.13302608272182156,-0.07840069777124438,0.027830789096600854,-0.01513526907242955,-0.13023714853979002,-0.06894401178985295,-0.05667182329885805,-0.07715412180160675,-0.0634461909736285,-0.12819132959636206,-0.12432397379661944,0.025712057671227688,0.00805257627697413,0.02526406910426792,-0.09972752577036063,-0.1474305305817721,0.004518411559394497
F10,,-0.021152576436080102,0.11799255254073815,0.05788767273975925,-0.012529292891254993,-0.023199227211132965,0.019435015634952268,0.08270372043767904,-0.01875104184052745,,0.06642238345577398,,,,-0.03004680875058174,0.0022558686658065087,-0.009082259894814261,-0.029930714004680947,-0.003903233722434798,0.03873080135370452,
SERPINA1,0.04640853330380159,-0.02970939695244085,-0.07004773488078146,0.01034056164458958,-0.16957274745907727,-0.04061375902214668,0.06096046364108962,-0.013484607793881087,0.005615128254921052,0.0011891290733901032,0.03557745943575378,-0.06058361274388005,0.027736659823745832,-0.1070594126874005,-0.04628996502453264,0.07947434580746529,0.1199450181598946,0.07723529762533576,0.06524080505251753,-0.07296719538397409,0.01309735706099348
VWF,0.08389734430338995,-0.03383725164295772,0.07145038355808252,5.399661462178294e-05,-0.1606054012454831,-0.03901240338207021,-0.01855133395479314,-0.039569136632339325,0.046588871266887426,0.006073070518007579,0.05906105754054962,0.08198843498781844,0.02863394604431905,0.0836244103739821,0.0591670603707038,-0.08776371269933639,-0.043452846792092,-0.01321608081596686,0.16917354538032828,0.18047335939554404,0.06470071722471755
GDNF,0.03358195718334605,,,-0.0317971101914698,,,,,0.007400692550514995,-0.015972775893001355,,,0.07954495403840595,0.017564731924610087,-0.009317266499251709,,0.03201566301880083,,,,0.016462347377686506
VASP,0.04722366605757504,0.000826944238142543,-0.09007134406703715,0.0700426193368433,-0.07754422527551147,-0.013529030060898796,0.054038264931052155,0.023471998119678733,0.04729929389565653,-0.011093070717673605,-0.05300932289392286,0.03613517172108548,0.08362782453063936,0.06384386329836128,0.027195513394510925,-0.0005537917938077121,0.08085688464396196,0.022318497394161727,0.16154906887087359,-0.08317404918368146,0.08858309592228306
ADAM15,0.04575110127799693,0.011915760666197992,-0.022380143740651656,0.00621045324946097,-0.06814015772003829,-0.003961316701153844,0.04696390212176865,-0.016099541177765807,0.057385674717477145,-0.04963390501985381,-0.004952279198159582,0.04903507712083718,0.0170918548975515,0.02583560703400512,0.002160507761095148,0.0047587784548471885,-0.005586156096876723,0.17670236453022345,0.06877856926221215,0.031611273814011416,0.06897132418332762
WNT2,-0.01756673848791164,,0.09957083564172818,-0.0017877470583029687,0.040338262547913506,,0.035871830690850204,-0.05889287635844304,,0.13575809962917246,,-0.03962882984308361,,-0.030971552702671074,-0.025695609838708406,,-0.005205340019722956,,0.03913134939588868,-0.009297313133372674,
CALCB,,0.04893533635056211,-0.02520110916722341,-0.006528253336160961,0.018325380621455094,,,-0.041619573576137145,,,,,,-0.027105773465617426,-0.03043223610950563,,0.03982753677297695,,,-0.05876009768544898,
OLFM2,0.005488475562410958,0.014569243871691836,0.07431645557691056,-0.02111902453926518,0.043745575225157596,0.002226799170794937,0.00867746773596379,0.015521093689889775,-0.004799873968432858,0.08881654891204797,-0.003650437965716185,-0.012086440894635097,0.027138049200903243,0.05595804047733431,0.07509297531170632,0.009339205315513842,-0.07168993227103361,0.02611256573082863,-0.08500511122450086,0.004856462332471378,0.014403554012878426
MFAP2,0.0575539967914953,-0.023313989283252335,-0.039842611112642826,0.021882820782935634,-0.11637519206993763,-0.007009420533228405,-0.003449338232587652,-0.013760697363605525,0.13309383664931324,-0.040762579328821005,-0.10148300018804765,0.005244486189470536,-0.03208005439728328,0.05609956876929767,0.0539848414819134,-0.05957143577119457,-0.007253683412690695,,0.1827853876409487,-0.03558438359607641,
HLA-C,0.008968301245183389,0.0244233617905131,-0.03649955100334998,-0.04614958997964126,-0.19316367861379083,0.03657294263868497,0.031020529695143146,-0.0074593032522430065,0.046109393427500214,-0.05655847351381398,0.04283680917388935,0.07418968212814707,-0.05135613752854212,-0.03756926235603841,-0.09511962293910288,-0.04631131926530768,0.01222164667510892,0.013568630244004327,0.08276551356431437,-0.023500581836114694,0.061057973051976466
