,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF313
NPY,-0.008378023054782293,0.07104054037140692,-0.08344978706689518,-0.01045142565691167,-0.07842930105926435,-0.015904594960961235,0.013930639920455415,
MMP2,0.0037121407661756794,-0.05458979704586871,-0.04441201579430723,-0.022175166853761825,0.07602681552142099,0.037014445782049696,-0.02311006124606818,-0.030606934289782062
LHB,,,,-0.014135107086850692,,,,
PPY,,-0.018628176370500064,,-0.02460509888920211,,-0.015753426367085026,,-0.01220650601359575
ALKAL2,-0.023708770424155333,-0.02071774880692688,-0.014628086616762657,0.007082448454747469,-0.0168309888144836,-0.0379998039935507,-0.01713471905009219,0.01840681942722027
CSF1,0.001126646606988836,0.00467848478263395,0.01463651561672296,-0.03539855097660321,0.06269968776358559,0.06508639566849395,-0.05244627542367643,0.045650052972527465
SEMA4C,-0.05614251111926408,0.016563963963235662,0.004477372619961107,-0.024033883646461685,-0.009095744741080899,-0.0025829975265378594,0.007534727990504685,-0.010395448649548375
ICAM2,-0.02713421925727163,-0.05621466958060148,-0.0258673513742465,-0.036010428663742655,0.030886348794319892,0.007783641253378107,0.08168462481396423,-0.007532391643804319
SYTL3,-0.044313206406214924,-0.02642346782248018,0.08442143104480089,0.017767522936793918,0.019445019442922134,0.031125459362941806,-0.023607321085761638,-0.00407290237645251
IL1A,-0.0549411791199041,0.02596340187004751,-0.029188361851327012,-0.05136558058348139,-0.011402640288215662,0.0381501108112404,-0.029538844923693207,
HLA-G,0.05691371034947754,0.06346291281251344,,-0.014929408393949198,,,,
PGF,-0.00019402112362042857,-0.03883766359482259,0.040463765104766056,-0.02712993332227743,0.09497841138205498,0.06628766107706341,-0.018947867777958607,0.06115395345417965
LGALS8,-0.0561124746393089,0.014125734840696971,0.04385524001055193,0.0029511755188591344,0.009394461093139513,0.0108649970778216,-0.009597125869972403,0.024553632949164253
DKK3,-0.10239095739856215,0.06767876407287432,0.0016443075081950538,-0.005468656438929856,-0.04914751527788004,-0.0415617788105106,-0.04855066085654341,0.02123792463283779
COL16A1,-0.06543296496061268,-0.01984516275926027,-0.014859896198091287,0.011546725155275602,-0.014631579983962136,0.01869552120535578,-0.03738131160720117,0.02793082908920565
TPH1,-0.024157424889509324,-0.012481862771116653,,-0.027167667788425505,0.0707384803458595,0.01972333431206339,,
TNC,-0.05703100029768702,0.012430896206275409,-0.026534696078762333,0.09600925059431682,0.06825189159831736,0.10013476569624012,0.0388295801707507,-0.03874539102490017
TNFSF9,-0.03404479466296376,0.04221251862533525,0.01649247247812384,-0.02448303859696433,-0.030339034990682485,-0.043625994464001984,-0.017503090252908506,0.06410826208486015
C4A,,,-0.014415323679090045,-0.016757989679426624,,0.01175981482709934,,-0.014475367469526315
CNTN2,-0.024611770309601967,0.047965668141051104,-0.054717633020311705,-0.010264979443424294,-0.04820209814894442,0.012954628945779574,0.04563019963707987,-0.015327104785743801
F7,,-0.012176997848756803,,,-0.014844310401240759,,,-0.013196860762278856
LUM,-0.0431949843627453,-0.0117098849383271,0.057512627007519655,-0.06495568244656459,0.12536325397861162,-0.013516888200962734,-0.019586087375627018,-0.052291755139520286
BTC,,-0.011047440958681235,-0.008260868328426771,-0.030421063543574132,,,0.05826120318450045,
APOC1,0.10328569029633004,-0.027110090825257383,-0.013256829190384383,-0.0016212412314159908,0.1013970269312968,-0.07233414223222304,0.046436117874365156,-0.023714075465400487
PKM,-0.047786489061318174,-0.017560824650535895,0.03536630305218211,0.13146993615907787,-0.0015500040898229247,0.02866172259101768,-0.023171877126093334,0.026655733347112295
TNF,0.09229820409113361,-0.015854558621026835,0.008800963729851808,-0.0034439126818483212,0.06581080962725462,0.010934925231745362,-0.015320062564171002,0.08381657931642723
GNAS,-0.06569370170679659,0.020128380754749414,0.0009578645982740279,-0.017493630360824578,-0.0698487531006356,-0.018270842710936548,-0.048771146160982534,-0.06122737866340621
BMP8B,-0.03987633452649227,-0.04786894416133251,-0.03993268004118854,0.03157096151757058,0.007348009041909142,-0.03028241158390757,-0.010172364072175892,-0.030757209800605846
LIPH,-0.02481698426409331,-0.012481859698179628,,-0.02123017371782235,,-0.01505707190121753,,
CCL28,-0.018138680886115588,-0.01755728831980124,,,,-0.023185413684910512,-0.012031758726433235,
PTPN11,0.003245654826494831,-0.007532769329916707,0.022136498045333186,-0.06177866877481355,-0.029250961553769973,-0.040372088877230546,-0.011044677108338227,0.059341835531889674
ADAM12,-0.03408013301714582,-0.027091173044896083,0.0021835064419771302,0.06545951780158014,0.07259721463488443,0.03891923950124757,-0.011627946849531716,0.03823919271989973
EPO,-0.05004806661412267,-0.016771561133908233,,-0.021643797152988607,,-0.015753427054725197,,-0.011999095038859604
EDN3,0.08832951177121996,-0.021742807971239182,0.014521357176008096,0.0911149023921639,0.03067278358227216,-0.0009787945986227168,-0.009872185429929006,
CCL22,,,0.0168553530088096,,,-0.03171986653642537,,
CCL2,-0.05852813635073738,-0.021367986019941748,0.0015794738398596717,-0.018626754772439184,0.044072020848557714,0.05381319170352533,0.037538965289679406,-0.0005941035332615904
DSCAM,0.028788344022953213,0.005332536371880222,-0.02229741337183417,-0.0028944695961558554,0.012283655046232697,0.004295942930823006,0.00548520450679298,-0.01765336547275768
GPHA2,,-0.013911666869714704,,,,,,
ANG,-0.01927836073974121,-0.02540281843778814,0.04404002359232959,-0.0009014933449717489,0.03442050111398971,0.009157733377491902,-0.017490506763554035,-0.007659021511662581
FBLN2,0.029479553183486287,-0.04890782348529767,-0.033141653786382154,0.021787399978127356,0.024053055616629748,-0.04470045527399043,-0.047384374416544056,0.02997628170549937
VTN,-0.02348161252264466,-0.023595064722825358,,-0.006964865629426913,-0.025022664338902663,-0.015415680743808072,-0.016043958118127564,
VEGFA,0.0050515766460496984,0.02197194440781823,0.01850337807296751,0.15239660694620624,0.07236822194428787,0.05161847352509595,-0.0011372066377390538,-0.0021434523145388894
F10,,,0.08775348371633519,,-0.02413716527628307,-0.017273292279445095,-0.0022848398536137945,0.012247778956730218
SERPINA1,0.08131678044467074,0.00039276478892059203,0.02996339988302012,0.029770996933599886,0.04662949802723882,0.018330523218321692,-0.004003158155267556,0.08604601802293887
VWF,-0.066132181923888,-0.03864895999248963,-0.023758049822781593,-0.08787522190423228,0.12665578357128046,0.004299356089641218,0.0064079755473155494,0.03920078195918425
GDNF,,-0.019547496432270016,,0.046899449360588374,,,,0.021637153506367468
VASP,0.007007365478652005,0.010508342294502752,-0.021099080352553583,0.013156303640309836,0.039759365082872984,-0.021782979765211586,0.007071568588317706,0.053213754353002705
ADAM15,-0.044245139479611124,-0.015617170451687711,-0.011841963142139351,0.01517826895849517,0.050987879110180996,-0.028880899000001705,-0.01688823410635269,0.01609249140978046
WNT2,-0.021091327472501524,-0.021833964972025492,,,-0.03810307703786758,,-0.01365093263435976,
CALCB,0.08020879496590613,,-0.001168829653964833,,-0.016409188032676027,,,
OLFM2,-0.07348531561532952,0.06815924364210522,0.02838030782384013,0.016158678920583525,0.006255991500563239,0.023585772240121403,0.002951413644581082,0.04626427946116332
MFAP2,-0.028301605086800203,-0.009246739524729698,0.08174000684198733,-0.04116300822996828,0.08517261442651432,0.014596316929803744,0.0026795496335123986,0.044764978897899085
HLA-C,-0.060297915778943424,-0.021893954755750858,0.014773855598790743,0.0378327841236878,0.10766883077677132,-0.02508597365193742,0.03930570539803008,0.05248881967027112
THBS1,-0.00514901971078003,-0.06881134973894185,-0.029858503447497707,-0.016477615661938318,0.04919602343079774,0.0395441061634266,-0.015341052714542728,0.04050042878220857
HSPA4,-0.00013251222035556154,-0.04114233200263862,0.029592884170660888,-0.018396359038898465,-0.0632015337716343,0.0194587081600127,0.04145786542998404,0.028862053925486568
LMAN1,0.12426603374303888,-0.0008138267195333811,0.005769548622918141,0.0342311938911535,0.05857833028192306,0.033308491634631024,0.04913001828599401,0.026742458833817387
LYPD3,,0.01765302158622125,0.05965194296852333,0.11330857798353622,0.03373004049141668,0.06686368491836672,-0.015942386568769073,0.006372972423793771
APOE,-0.017250445523305746,-0.011989592220315084,0.04249360245071543,-0.054912777078780346,0.03624755956662074,0.011073624060295384,-0.08307479213720699,0.015807464648719086
SOSTDC1,-0.02671026465560119,0.05615862969994079,,,-0.045482152666466956,-0.007569949190577201,0.021370645474651506,
ANXA1,-0.0013846145484677688,-0.060028602454148434,-0.020872416538309558,-0.01621062590411418,0.1333946418519382,-0.03053595633702394,0.049040288698227276,-0.019465300901648577
WNT2B,0.033788574981582935,-0.008069480744338655,-0.023662196083945944,-0.04880507259097736,-0.02702498768124842,0.027981144622612916,-0.009505663914804485,0.051872060620999694
AMH,0.027770542728692865,0.13792918608961735,-0.02255742363465058,-0.022050337447599107,-0.00955988228621143,0.06206866636525305,-0.013532868290154588,-0.02945839962894531
GDF10,-0.02058345610290943,-0.014446438719732807,-0.018899291956932174,,-0.02644086635380278,-0.021215372631800917,-0.027925859572928813,
EFNB3,-0.017545404639941333,-0.029414847026564373,0.08803786333319218,0.012463947576943284,-0.01263323772151222,-0.05854577280023299,-0.02415169591959521,-0.009908294566837887
LTB,-0.025033457047973176,0.08767110859985865,-0.02757189617074578,0.0011101246102088581,-0.02685371516833898,-0.016878071446142538,-0.01638209473322163,0.10643457337262253
ANGPT2,-0.03878393722377129,-0.011114678118667391,-0.043026714492238424,0.002922330591508838,0.10045457489972733,0.06467238841508292,-0.01975825404814691,0.03659355405165673
ADAM17,-0.03934147003420291,0.05914964885568883,0.023433838959751027,-0.028901818289375276,-0.012079813216867269,-0.021223465203788337,-0.043525059978798665,-0.023499291966646307
LRPAP1,-0.09494927505772761,0.052969149070229024,0.021542184669833823,-0.0003949729090788948,0.019609187587667675,-0.006039964545872716,0.010088147835210485,0.002670705024864477
NID1,-0.0680771272115067,-0.016947355421616725,0.006211323588173647,-0.06590612813994133,0.0996355301802002,0.004068695646732324,0.06744543449244865,-0.016841497999936256
MST1,0.029108447805687825,-0.01794888175261211,0.06314276235703457,0.018687944503877806,0.07741097114864968,-0.04774852648766938,-0.006060221586185894,0.035751486575512026
CCL14,,,,,,,,-0.018508658290076373
IL13,,,,,-0.01662135430877503,,,
DCN,-0.018800432085124077,-0.043492336171907876,-0.061104436795708574,-0.07250021766042039,0.11944798175036254,0.028675652202199996,-0.04480257125920911,-0.017220474907631057
IGFL2,,,,,,-0.018674898762731783,,
COL7A1,0.020318823424594935,0.0026844319079880755,0.03375615721042744,-0.02225180638221853,0.09345819379203565,0.006423788817139831,0.02311607940200049,0.0366199217947378
CALR,0.010697699189890636,-0.04545015438853137,-0.0348621095589822,-0.043357632331706676,0.058389213246936744,0.037030379267006176,0.018339652481873733,-0.008537795376356145
PIGA,0.02148416158841937,0.04996866792888136,0.025873062907169255,-0.01626560876552894,-0.018804670065228055,0.018599634592889033,-0.012972698332772791,0.014765436279124175
CD200,-0.024905296838830228,0.06561526068215676,-0.033675271189576646,0.02275935756652603,-0.056011131766041576,-0.013894596809725004,-0.02604303522173916,0.09419479488317875
GRP,,-0.0082076256660437,-0.016041984748387497,,,-0.028995040067889305,-0.016739208324820277,
CDH1,,-0.014208233512361024,-0.0021085544507290365,-0.015518593216396525,0.0370985409993677,-0.020166494699076016,,
LPL,-0.09905765813773841,0.007310881959154633,0.036338699709977676,0.03031447462642778,0.11486515370671582,0.0861478226207929,-0.02725504069372882,-0.013546046094669643
SEMA5A,-0.020351363031981214,0.06979721723321852,0.01600397647008026,0.002050499914642594,0.08278717844143847,0.023287346322030507,-0.009757051563203247,0.02330711076943911
SEMA7A,-0.04676579638324236,-0.02331790831824597,0.018286955829077634,-0.01579573335273147,0.031086402512803122,0.006595439284975827,-0.032814288753763,0.0013393564630848572
SEMA4G,-0.01808781213989025,-0.0024676489059288413,-0.0014247920000102108,0.007640367012523018,0.046975770523586854,0.0055324603493884465,-0.018724850796549945,-0.0023421668212063496
SEMA3B,-0.015165584435628824,-0.03195846428641546,0.008112245360615588,0.007225182182120809,0.02448067383529316,-0.040018442928761846,0.03612562951767595,0.028114194219231583
RPH3A,-0.050228401168862735,0.03154515409292245,0.015779797200614717,0.012045270592753985,-0.05068518840564777,-0.027316938262301884,0.00838580027322759,
JAG2,-0.04364070790451313,0.0148731312460851,-0.0432003468516618,-0.005414240557551654,0.06213220427135137,-0.016956173929859066,-0.0183880451417833,0.0447544060816175
CGN,-0.0413357782193762,-0.03783720451162013,-0.021841558678385477,0.025914763045540877,-0.035057431793737645,0.023921649698456407,-0.012677613142881648,
GDF15,0.07824308112140102,-0.03001614240141951,-0.02511036976239482,0.07885176874378622,0.09920472090413053,0.05256001896898506,,0.04821172227519675
SEMA4F,-0.05170667939377756,0.04314103424969788,-0.04141382340772567,-0.043149834248239614,-0.026909207386201894,0.014835535361412211,-0.005995137876086169,-0.006290276188378967
NXPH1,0.031186899028291592,0.014751144353143534,0.020027328976948727,-0.01818386798475904,-0.028754318651534567,0.059612527319001206,-0.0013705801486882572,
ARF1,0.034147973514768934,-0.00889073318444877,-0.019037013573089078,0.03680058459942463,-0.028780888149898255,0.015486558744041399,-0.011531668747469354,0.012242212547095883
DSC3,,-0.01052807429731407,,,,,,0.035784581544734344
EBI3,-0.04262872076872428,0.007279930265943247,-0.01590469762017638,-0.043482183730186974,0.023258607275544265,-0.05615233142103661,-0.010575423367297656,0.003588512770759314
TIMP1,0.021966164946373587,-0.052995656288979905,-0.005299748032684043,0.03905988118814981,0.11545451667469946,0.08681206861486446,0.041944672647882125,0.05890607865412759
SEMA3C,0.02651877382963707,0.021683565820898122,0.027662925426339222,0.001973238417421206,0.012587321008122737,-0.03333107984738814,-0.006601620414635796,-0.04222300558702805
GAS6,-0.05492883340991509,-0.07307689164310051,0.0051978808087565845,0.03024502184479332,0.08577872519851726,-0.0019776253869971078,-0.011041359480621871,0.02952693211489289
MEPE,-0.021341170952972915,0.02308379562534046,,-0.04080713706897643,-0.026162534415194443,-0.04518573295117728,-0.02689748229299839,
SERPINE1,0.046148735738483805,0.004579811005827674,-0.016909972449505335,0.07909453455393334,-0.01405407015656109,0.10856199043384321,-0.03662168608995668,-0.007755338689828474
RSPO2,-0.0429124503921894,-0.028414604637527176,0.02774383560748307,-0.0018113332649332202,-0.012460996898327496,-0.03727588166955104,-0.020556348859109033,
SHBG,-0.029447419414104715,-0.013636968265627552,0.08314535318791903,-0.0075176861203394875,-0.01288164730919423,0.01430139095751413,0.0340006247721585,
LGALS3BP,-0.03414128821585792,-0.027098164805594703,-0.01184324551948063,0.04990966646903291,0.09840803508549137,0.032600564502654576,0.03372763875072764,0.05990193719664296
LAMB1,-0.04885246555377088,-0.02644623561298573,0.04919932737765741,-0.003209003554297072,0.10410995236047203,-0.03371834412135695,0.015602513254210814,0.002231253517417607
SPTBN2,-0.053140155643179726,0.026712178506694023,-0.0011247255184450862,-0.020375203164169804,-0.05320821281395219,-0.09545324070940338,-0.04002547557801227,0.04608378074055022
COL1A2,-0.05508892230124021,-0.05581172516252989,0.03687296149103823,-0.04810511160519006,0.10580148948190125,0.04338732288199334,0.00821044811210155,0.012811578020909537
DEFB1,,,-0.014199507337553277,,,-0.0003842950198810834,,
SCT,,,,,,-0.015292588289835218,,
WNT11,,-0.01509014958347542,,0.0005363368006345663,0.07644314199522537,,-0.01259886149593342,-0.016910713260327944
LGALS1,0.08323442555900666,-0.10025605570143305,0.024716064226704512,0.09210651762745475,0.05862458441894356,0.03670383554423853,-0.01131771465693116,0.007699191433167541
BCAN,-0.08616460095450489,0.027030540468552862,0.021244606665995258,-0.10178114642755645,0.05820204541235951,-0.03612920358743017,-0.035747045949432184,0.005278170839705658
ANOS1,-0.043048714071790506,0.0029021926462355807,-0.009037639123388041,-0.05890716821870891,0.05940951745332288,0.0046073346305007794,-0.009652480355157188,0.01974018756282555
EDA,0.04805913616836778,-0.011047444743881184,-0.017946774040021544,0.04986217319841654,-0.019363074975425398,-0.023961980310228687,0.044059892528891,-0.017798499980556264
FGF22,0.039430933146162354,0.13893555578588734,-0.019552501602120034,,-0.014844317068341767,,0.023537797352810495,
SHANK1,,-0.015090148614706474,0.10598153185524162,0.010095589967206251,-0.014123424892178105,0.028504492007142227,-0.01850713775389802,
TGFB1,-0.05631886255716678,-0.014835761106908318,0.016088209011808508,-0.0027898797008115406,0.049848835553902515,0.0034711978096023796,-0.018848792288997128,0.06786357821937199
MSTN,-0.03055753185531363,-0.0009868027853251172,0.059715490981571126,-0.012208821468098227,0.06154723741780861,0.02399559017433783,-0.0043992301863295105,
WNT4,-0.023481609551393855,-0.010167709088158878,-0.018564717530452964,,-0.016830992819154875,-0.02349887124128416,-0.009539810071248165,
TNFSF4,-0.041480779419656263,0.06797584841081773,0.004010468896273249,0.09739756880846685,0.0014688653881997384,-0.03308547965162081,-0.013768050927210201,0.01664034600197333
NTN1,-0.05255089145216351,0.03394815420629561,0.024721971777196174,-0.019226302250379346,0.04224948286779744,0.017248310892876484,-0.004820412253155455,-0.0030341254997919326
CXCL12,-0.044429970617300585,-0.03989664150994516,0.036384102577059575,-0.053344368061206265,0.01392624432000791,0.0077352023826656935,0.03726699288407829,0.05562293719785495
GNRH1,-0.027316219797852558,-0.029434028327985202,-0.025619058226294556,0.03636004267570445,0.010620672894449722,0.02048891726524396,-0.020465317337042224,0.005539802694493975
RIMS1,-0.036803862957790964,-0.02399638490320662,0.05825627919893373,0.006247678624584989,-0.027107990765720888,-0.05060338769172771,-0.0525687470352091,
FGF14,-0.012355168043503553,0.0145771356634396,0.058226267691188785,-0.013868151671281784,-0.006828286105617551,-0.01689396947781749,0.01916089672756156,
IGF1,-0.023525956031069044,-0.029220865057552503,-0.014878601429804872,0.03675581167918484,-0.04053212136627074,-0.02509171654132557,0.01846995045910346,-0.0005580790599766985
TNFSF10,-0.07810739028164128,-0.040794417600041495,0.03572599799731663,0.01194388666075711,0.03724157792243299,-0.013098807419760822,-0.03136620665957324,0.06433550071597886
GDF5,-0.0167117256278932,-0.015587443713820434,,,0.03298344900380877,,-0.014783127265084921,-0.0228137729164867
CHAD,,,,,,,-0.012423088260991338,
RGMA,-0.021436247771909642,0.03356556250972207,0.023573972233030118,-0.02541813824468338,0.04999091961290954,-0.025470296456982528,-0.05505882277691466,0.10302907737005883
CLEC3A,,,,,,,-0.0293560927610594,
WNT16,-0.03370896354862094,-0.010372280655943962,-0.014415320161692563,-0.027721190746108643,-0.04248130175387265,-0.026305915920557876,-0.009116508363297561,0.007359148978940506
CX3CL1,-0.049105200281684316,0.007553871813856094,-0.005928148910186797,0.0755631877174023,0.020781149815723387,0.016027344870430688,-0.0340951621825954,0.08178131167485318
FGF1,-0.09102354923527786,0.03455345166719386,-0.01801895498775734,-0.08759964802814696,0.005659109157954668,-0.06403218735124666,-0.018759846033258032,0.09609442900924786
ALOX5AP,0.07464238869211605,-0.019719372546762218,0.004303773848734367,-0.011794100771854454,0.10161624676122376,-0.056987661994877266,-0.02649462935906902,0.03476305806870614
IL1RN,0.004167821044392516,-0.03432831731570843,0.0010101791261576322,0.025111023249703716,0.08442519666857565,0.013793067924777155,,0.05589410676014725
PCSK9,,,,,,,,0.009513978937884042
NPW,-0.01616262778114378,,,-0.020089221610493393,,-0.021215374631243313,,-0.017507137086982174
CXCL9,-0.030920332882041112,-0.03673194313050115,-0.022838098435105467,-0.043023155204596396,0.06481392541204045,-0.01376686572156156,-0.014783124849184768,-0.022580483971109115
ANGPTL4,0.06155032279813395,-0.022969855114359436,-0.05004563443798946,0.0801581496542772,0.041431076436907466,-0.02495692574377879,0.03240994695458194,-0.023735657991623044
CCL11,,,,,,,,0.0038398097380263094
UCN2,,,,-0.013929747075812668,-0.01597691641655312,0.06795714018438578,,0.07485474473525576
OBP2A,,,,,,,,0.0934891425460819
COL4A3,-0.03251229353539804,-0.0034839391684629685,-0.03512791128212539,-0.03788940668227224,,-0.03099736504060141,0.006137242943150716,
NRG3,0.03638441214678892,0.00020425540264751838,-0.032061736824980286,0.04208870820987806,-0.06118640605749842,-0.03338592517325937,0.06956472419266778,
IL23A,0.041183497308058606,-0.01665659270817055,-0.019228470035535936,0.018868713794284696,0.057614541393612155,,,
COLQ,-0.0288792319971268,-0.0009494580392616792,-0.03541832719673471,-0.02754717448951071,0.018493816162410404,0.030695394663106557,-0.025348789447881284,-0.03540896744283597
SCGB1A1,,,-0.014628086031726587,,,,,
TNFSF12,-0.017643385881652863,-0.013242828341102953,0.0027792708828277605,-0.06555114853578047,0.05713991611339586,0.05820104121730262,-0.022547399291996343,-0.00460855982183664
DKK2,-0.03268535392312811,-0.017446983778319245,-0.017165859840645174,-0.014135108249324667,-0.028453904552034802,-0.02456700613771622,-0.010172362925093003,-0.028016083886987956
FYN,-0.03829108056560111,0.04866352534633755,-0.01232022199227207,0.01679034115950084,0.09224550145674805,0.022959135433012635,-0.03094653416269937,0.043569125655891
ACE,-0.02921017819290078,-0.01654210138261063,0.014699639530089986,-0.059357523910457816,0.052872179480142105,0.09293123214034081,-0.015425379132399792,0.0445289123462355
IL18,-0.004348241466364003,-0.0083724981252549,0.01386796140082038,0.010755480974989528,0.10432905256247994,-0.015729254194004238,0.003654711876730983,0.013827131197085245
PPBP,,,,,,,,-0.013196856159113885
CCL27,0.1601864747861314,-0.011047444818100827,,-0.03281823478062826,0.008531827931678303,0.08012711796046806,-0.010478997370450945,
SERPING1,-0.043227967645600135,0.010458583823000127,-0.00418090297955245,0.024805446546318416,0.0834289094860459,-0.025460022528908575,0.03465816929188262,0.009762911545310744
AZGP1,0.06273510738161765,0.022150974175628654,0.04094722920749769,0.16425252863323223,-0.0173241614240402,-0.0073866568407785224,-0.006290215510445131,
INHA,0.017620238795894083,-0.021188909879445314,0.07650926996196743,0.025594701116735556,0.02466537107621546,-0.043628783921679605,-0.016144944973023767,-0.02428346406765729
SEMA3G,-0.009940379862981066,-0.005252217513849591,-0.02807041010416422,-0.02626114814045163,-0.018523179281725054,-0.02211323976792517,-0.019719301045023202,-0.019463533194563322
COL6A1,0.06199859846531352,-0.018006175810140218,-0.010666537216796284,0.047528114391861165,0.09359776592745656,0.08613613894806851,-0.0070448032722308426,0.007708625998867738
FGF17,-0.02158838575752654,0.023117429449605476,-0.016041984748387497,-0.026145917453999627,-0.023530609129596754,-0.002436863457160639,-0.020465314126898785,-0.014991839937369507
TNFSF8,-0.01632253502721951,,-0.014199508799390739,-0.0017607787995548893,-0.015077303112438899,-0.019617780165605316,,
FGF20,,-0.02192480765623254,-0.033847245265526966,0.00670536969626148,0.10364322256838537,-0.04463451985964488,-0.007172585154232552,
ICAM3,0.02943148316727851,-0.04024409255589193,0.042182227222364775,0.08853668807190217,0.025333176380107555,-0.006876104485809546,-0.029478018058089302,0.03338082422509941
LAMA4,-0.04384058333102839,-0.0023995151740867303,-0.014010567976405947,0.008193607736203014,0.11235845149327989,0.08226106491427018,-0.03956511078931463,-0.008260468076441095
INHBE,-0.025673340677549197,,,,,,,0.004414345518395075
DLL4,2.9206429498071997e-05,-0.007718181816643078,-0.024923427933892732,0.0541606819404162,0.07158811047433858,0.0014498970132431393,-0.014673565059334974,-0.011400300399656099
SEMA3A,0.005432057350705083,-0.026767770957817457,-0.026732679725837382,-0.030239958792171617,0.0021800442186171447,0.04712390553615453,0.02038429404189483,0.02137793737935932
RLN2,,,0.06951777846167771,0.0458620683461733,-0.0193630724791764,-0.01998315878304348,-0.03529236157407453,
C5,-0.03705376087236368,-0.045021190498400795,0.07358621868731857,-0.023838893066470128,0.027533222837333067,0.01872444114173118,0.036685534778524785,0.07538865607059793
COMP,,,,,,,,-0.02050609491666173
EDN2,-0.02207529481257212,0.09675722200282162,,,0.015984660346871533,0.022659953799674382,,-0.013758521535359674
C1QA,0.045627382966766716,-0.05782339321565824,0.020255136855465667,-0.09421033921310999,0.10487935389355614,0.0529606565421447,0.024203878960498942,0.024539260050375118
UTS2B,-0.01755287444929574,-0.013356998968606601,-0.017346495695623566,0.015043146054700663,,0.0304835519369069,0.020022123604448792,
COL9A3,-0.051781833518481646,0.017659147740330436,-0.004275397881469258,-0.0658974618636974,0.07233702668894855,0.01991573674088712,0.05032851670017931,0.026471763854045934
DLK1,,,,0.04222412921671139,,-0.031204208328100395,,-0.02186787278408017
HGF,-0.019626199102767878,0.022526397001784184,0.019039640758367993,-0.05042614665271172,0.008177372205279062,0.00047706638901773995,-0.035721109317481126,0.05504875840588741
GIP,,,,,,,,-0.018227597839313818
P4HB,-0.008918997551311252,-0.01337036820609691,-0.03613708844374989,0.04536419770770472,0.10714294991254147,0.07219309512826817,-0.04788332442970973,0.018841911158678407
ADCYAP1,,-0.024025467469872466,-0.02154920461240731,-0.03620820854419072,0.0028448401393253993,-0.03312424202864539,0.03877989975912032,
GREM1,0.01535707583311374,-0.017557287137653116,-0.026088409070341458,-0.015499545563573342,-0.04630345063273347,0.08113337610056207,-0.011898602437846528,-0.04286471363351911
EGF,-0.009852068924190762,0.016781133368724294,0.00596520083292825,0.0013053442265433235,-0.02855113249415554,0.024535166618405435,0.04511236143310699,0.12906418737732545
VEGFB,-0.052434186369419176,0.0364165783778286,0.04770607676322161,-0.023935488799403756,0.022778235523064926,0.030198042884203434,0.00774317967593321,0.006330214320787372
FARP2,-0.04963739987282231,0.060874003509148976,-0.032742008865929824,0.02125290252607645,0.0026341694808397777,0.01902921777284141,-0.021655364797653346,0.05516183817708596
BMP3,,,,,,,-0.0289880542845696,
IHH,,,,,,,-0.014050602056964939,
LAMA2,-0.08489773963718415,-0.04811929274242377,-0.012664898944413194,0.027271547653481422,0.10532986651979245,-0.0014935860324511864,0.000971458905427243,0.027228876072339838
SERPINC1,,,,,,-0.01848086187587891,,
NRG1,0.027303644928206753,-0.008102724170675667,-0.003350303440543964,0.0316415826957972,0.012942634670204668,-0.0398969893618599,0.07675675110668342,-0.035678787636419275
SPINK1,0.12174077359149645,-0.03734837763187315,,0.06575525906048665,,,,-0.02338827072086423
EFEMP2,-0.061175546754763534,-0.030348223272438458,-0.0007383780079624942,0.03651779247558023,0.09894990423145933,0.020930086761290545,-0.01698953110892978,0.027829493704360365
SELPLG,0.0027669870764956655,-0.06229043984502907,-0.023158473245817168,-0.06292777027060993,-0.01058379556723092,-0.03445103017221574,-0.024775323597368976,-0.0063573248492942505
GDF6,-0.020583454510424926,0.058953775457369906,,0.008594059142786157,-0.019363074567874478,,,
HLA-E,0.0343810030712922,-0.07422479884284928,0.06781174466129566,-0.02578713756707794,0.06480319706136267,-0.013833852966412662,0.053127607309478415,0.017658997123708664
PTN,-0.048452203829456884,0.040687769351492986,0.054337355219332875,-0.0617820826506987,0.07968300891090808,0.061460416954010035,-0.039329391095918584,0.01165074114520566
CD274,0.019444214334659125,-0.011358133187904062,0.06309368816448427,0.016619102513700922,-0.014693318758586276,0.09780613431675027,-0.014113955855588464,0.08417315100959626
FGF10,,,,,,,-0.013293793260187262,
CD14,0.046682474772928924,-0.05443757495017214,0.0015091562813692426,0.0045029648338858605,0.07008073450319313,0.01389376371309664,-0.011477187665649922,0.007657194738932682
SFTPD,0.004328731139421531,-0.02013996574013471,0.0022195414807332356,,,0.06869632966699045,-0.03218941595443083,
SLIT1,-0.009094274508332835,0.029502464638729076,0.0025228428489472974,-0.017982268425029625,0.03281281822204643,-0.018390633166000345,-0.03531628723315076,-0.01629434919833729
CNTF,,,,-0.014135106796232243,-0.0016482983606009498,-0.015753425548465896,-0.011898601409478389,
BST1,0.03211925537428375,0.02660186537214442,0.04386406150158158,0.034811229518804394,0.04569454947281842,0.02531395567683767,0.0036383126669576036,0.09961320750505157
AGTRAP,0.05553320885727009,-0.05538344112376828,-0.026362562993079035,0.04782713658124978,0.05987184804460006,0.03585737470710489,0.05063062151044307,0.026583660899286335
