,UKF266,UKF275,ZH1007nec,ZH8812bulk,ZH881T1,ZH916T1
APOE,-0.07094995835215022,-0.0001854106936266964,-0.3155761426620419,0.09408196220333835,0.057816480566902397,0.008931221108784852
SOSTDC1,-0.037318748910652434,-0.02195377108744252,,,0.022363893735484225,-0.012679471257807988
ANXA1,-0.00816316442701527,-0.02111459700884752,-0.13851317541053929,0.018492742351317926,0.012757024203595143,0.003180049320843174
WNT2B,0.07229890531761168,0.03720283988380799,0.06817309555095705,0.0032201965695149892,-0.04062919880220202,-0.014656493775681938
AMH,-0.022482257953919015,0.011836377832740217,,-0.021616774050582058,-0.023983455415173972,-0.025880628738757884
GDF10,0.04422178670335485,-0.017202064410389174,0.09701645717759026,-0.027282796527683166,-0.0030298429810705243,-0.025919984727551602
EFNB3,0.020594736200139876,-0.06064656987684218,-0.016326081063476446,-0.023703183198835093,0.012122879260420716,0.06788948151220234
LTB,-0.012848655593189706,-0.02222464920344661,-0.08419239511144405,0.09809624709315688,-0.03638421511409471,0.02391119161245992
ANGPT2,0.041625673068916916,0.06368806098298019,0.031827350935444226,-0.0060333889087462655,-0.02734062107755457,0.05301851321865645
NRTN,,,,-0.027282806315257917,0.058770457316997905,
ADAM17,0.013888192355147102,0.003069952723450724,0.09936166441708849,-0.049702991963729196,0.005228989779171786,0.05267004312656552
LRPAP1,0.04644308146162451,-0.0673909060475793,-0.01235160783633373,0.005090993978631357,0.026270000727455552,0.011064565389440171
NID1,0.03132312732707084,0.025080471932261882,0.015190658921116915,0.019797533802416525,-0.0523557851329775,0.002997355988299402
MST1,0.05717195928035871,0.008429067907798482,0.08782418833783634,0.06336484231016354,0.020170164069149996,-0.025061808661167594
IL13,,,0.10608509866559876,,,
DCN,-0.057030752033366966,0.024801956517197733,0.10521333836026531,0.02759246128390852,-0.02874772620329831,-0.014260423067140735
IGFL2,,-0.015142171525777223,,,,0.006290946832993638
COL7A1,0.015882825759434074,-0.00548482187638139,0.04291596450493848,0.0525328463158841,0.039575839256325226,0.019346406434611316
CALR,0.004552773509673745,0.07472278264537474,-0.07375123675812864,0.07804885659472344,-0.0321288369145775,0.023147677020042442
PIGA,-0.014429501075551965,0.016226752734317736,0.08930642392203625,0.0859076458456577,0.03216503259256033,-0.012872410616688364
CD200,-0.0012528498783957866,-0.002895776116025952,0.047864066421416704,0.045083325560870635,0.0028001869841450273,-0.0022767877719657376
GRP,-0.016710551629498496,-0.02351005355814517,,0.05304686677678795,-0.01664934026283805,0.021807919004922974
CDH1,0.059556080828976524,-0.042033007727257814,-0.07657603919418553,0.05453959820209786,-0.019992623259251167,0.0036310994280519073
LPL,0.012289070003754244,0.08424274029077125,-0.20251516397963568,0.027827095136291998,-0.05322218606765402,-0.010216559137760352
SEMA5A,0.044628381714269895,0.05906203147438835,0.04366611129094376,0.07829515783955798,-0.03051287092237682,0.03253416300697026
SEMA7A,-0.009671368284709015,0.014753841745686428,0.0027639213034845265,0.009871587464607822,-0.022280111030794955,0.08775929802007436
SEMA4G,0.014209569305967338,-0.011467627543902306,0.031192342324323996,0.07125025569289807,0.01331440032422596,-0.03197793558920206
SEMA3B,-3.757143459815312e-05,-0.02071101840804929,-0.03768597305571612,0.022296643755611786,-0.0024955521124958744,0.022678057068893722
RPH3A,0.00849639128529973,-0.05628543660578852,0.0929158276027589,-0.03598302777551983,-0.028436080002943058,-0.04023418157649577
JAG2,0.06947203906626312,-0.018582027903578723,-0.11447706124842963,0.05095443385960063,0.044753553268744875,0.004405666883318095
CGN,0.05136741595871184,-0.03691897907253037,0.03843058257425047,0.00704837509849916,0.03999581886747772,0.026450538066189397
GDF15,-0.002535922367223189,0.04560486108867707,-0.1489908244983835,0.012474574224058059,0.01746482672303339,0.04711020658295797
SEMA4F,-0.02387853358277522,0.017800680408264553,0.06065230268650069,0.047437918148912864,0.0286016789095691,0.024565795352797862
NXPH1,0.008214849010066957,0.0462086845194157,0.04104606281117577,0.06463812439215602,-0.04982246732731552,0.05262943600637581
ARF1,0.05394910724974041,-0.01309297746000262,-0.11078952404447046,0.01667710723904812,0.01845500747169543,0.019944337363267797
DSC3,,,,,,-0.016731609336210772
EBI3,-0.030834249170531836,0.007413407019222602,0.03459079032587348,0.015009141340141923,0.0006723967616090529,-0.03916189990871717
TIMP1,-0.038810320878906596,0.08822497820080209,-0.26549868837539514,0.045297172363284344,-0.04650608913395957,-0.002121610342949394
SEMA3C,-0.0020784997695622487,0.02282294639564093,0.07270035346960767,-0.017715099327648167,-0.03144617485737749,0.036730883375222845
GNRH2,,,,,,0.12128362051342635
GAS6,-0.004606724558795549,0.02324925587050475,-0.005047935833327596,0.054286782311610854,0.0563853373650763,0.007564100174038678
MEPE,0.0529379240253687,-0.04507734939396651,,,-0.025692844426097664,-0.023120438187916908
SERPINE1,0.05947620721720375,0.10632666995411592,-0.1824721447470421,-0.00044199867236696373,-0.03657208841637215,-0.024583520014123988
RSPO2,-0.004366096661067158,-0.030224409844798027,,-0.015421088473338826,-0.013094674649118733,0.05700219751623624
SHBG,0.09384515436559639,-0.015207188352512871,0.13370263269943983,0.03647811889630397,-0.008290714935463678,-0.011140041600548517
LGALS3BP,-0.01036693325155931,0.012728667014854523,0.061659775917586965,0.11820905474036594,0.06740757909562027,0.02465053868515112
LAMB1,0.05066476111171349,0.049718581679931324,-0.09432693349487636,0.03416075598380444,-0.06140946519390272,-0.013691476733145757
SPTBN2,-0.002834965941247145,-0.06400304297277278,0.06315562409040257,-0.03554508027862665,0.05480491762269689,-0.04400183039789626
COL1A2,0.009782032782218446,-0.0012373269598835585,0.0503805044208366,0.03333313765526643,-0.061035159318479075,-0.013086164634420198
DEFB1,,0.12845330376008302,,,,-0.03583148358742204
CEACAM16,,,0.07368919792192295,,,
SCT,,-0.012399692116130316,,,,
WNT11,,,,,-0.0013263594677721511,-0.02220494018698301
LGALS1,-0.05259160837037878,0.019517401177422657,-0.13574724834237972,0.08301024771955683,-0.11276298816256589,0.003586480876476964
BCAN,0.03440493474265079,-0.04111199082763304,0.0833726395316417,-0.027482972682472732,-0.03542240923097474,0.02966809926725055
ANOS1,0.02892686591382642,-0.04328080944943394,0.15813768819633908,-0.03003306420617666,0.06801544958942056,0.017060499346040894
EDA,-0.007840148685033004,-0.019429096808753103,-0.040776418339088405,0.084501515456449,0.08049255842160963,-0.02132778213680413
FGF22,0.015854704628896297,,,-0.029231369946883405,-0.02555676333019411,0.06433509962008209
SHANK1,-0.010918498825891867,-0.018149714518370587,,,0.03988802815031915,-0.0028325534915648303
RAET1G,,,,,,-0.020862510223237547
TGFB1,,-0.029542084719704615,-0.1368264145464559,0.010075558179934677,-0.02014286315318893,0.041629097627233685
MSTN,0.10811565233838345,-0.023824970656962624,0.08743892975708954,-0.01198397501146414,0.003724604164099788,-0.018485886629049358
WNT4,0.01310715311846831,-0.01905359399900854,,0.14336660963645786,-0.03042050747807202,0.012490413297381488
TNFSF4,0.0137924297045803,0.001704723003379734,0.03605314732630321,0.08971816789453238,-0.045705561849596725,0.07517885649333016
NTN1,0.014189509889505163,0.019407935794196612,0.057573703970287146,0.06590723665291427,-0.0542437290615214,0.024696000587815094
CXCL12,0.011869320369075608,0.04936287978837216,-0.16886660683297416,-0.033947946884530594,-0.022573678563877,0.010466226047662737
GNRH1,-0.011107157916132622,-0.02875875427875945,-0.013439774627325604,0.0751019107515394,-0.024015817503767068,-0.023538587594405334
FGF8,-0.015522373233890916,,,,0.018957664872156162,
RIMS1,-0.028702864917682005,-0.006569404099564002,,-0.008426677839147443,0.05628826335754709,0.05697622659810749
FGF14,0.01368621046933421,0.0014067815577196074,0.0024214524719625976,-0.02122266795659021,-0.024667706311906363,0.06889826766563015
IGF1,0.06395611949664684,0.0015221913370514007,0.11235814202323688,0.0034007421190695394,0.03839856986515641,0.04268519675089708
TNFSF10,0.02007176189344338,-0.008122553627073563,0.06504050939455763,-0.01949977328831332,-0.04754036548282563,0.060227570068138545
GDF5,0.04348430119930917,,,-0.05333968408565971,-0.0196134799409469,0.019147013057429243
CHAD,-0.02198478247597175,,,-0.023726592507813105,-0.02372626121349426,
RGMA,-0.0210268909154973,0.03413975049847927,0.07682940960436746,0.00020061853528342442,0.03238939928555119,0.04178610632153701
WNT16,-0.014966699147697902,-0.021329630541648693,,-0.019600692044766225,-0.015179415812533762,0.0795754399680712
CX3CL1,0.01843547196308106,0.04025036925675796,0.04911319525943359,0.04081213410045896,-0.031650182047045596,0.005775022285660304
FGF1,-0.049963027863527645,-0.013331455130358908,0.154848580880363,-0.006332655718318979,0.014167565348948436,0.04095715404456957
ALOX5AP,0.006747176181319628,-0.025260876812792918,-0.10246474180381422,0.047756787096722646,0.027261104086376834,0.014367369247488219
IL1RN,0.008643797616590163,0.049341542320437796,-0.07307815782468902,,-0.04229426936289363,-0.018020780953656335
PCSK9,,,,,-0.01473399429178777,
NPW,0.03136608335624205,-0.01720206603159741,-0.05010593785312008,0.1392942062071247,-0.0445089190680484,-0.021266583961964226
CXCL9,,-0.01580546907233498,,0.013313541188558063,,0.051537959762775296
ANGPTL4,0.036695105356086756,0.024511268109908467,-0.05886217269721609,-0.003553381412719032,-0.0758848946817681,0.018222691950439185
UCN2,,-0.005235888363881566,-0.025329082373612383,,-0.01664934026283805,
OBP2A,,,0.05321011970528005,,,-0.018793970794118254
COL4A3,,-0.025133599076242463,,-0.03682090690476901,-0.02328599085785848,-0.03040120499406829
NRG3,-0.010043473324872286,-0.032708208544901286,,-0.023945076233043268,-0.01215911407503275,0.010468613661505042
IL23A,,,-0.06630616243994074,,,-0.02713059660338446
COLQ,0.05139585724267491,-0.0011130744963496926,0.06846480975778876,0.006539520402475315,-0.010160674428614395,0.028660788342301992
SCGB1A1,,,,,-0.0170473227702537,
TNFSF12,0.05968427298168666,-0.016119008140313747,-0.033709388386189545,0.09588223788732986,0.05376287558210413,0.0019453709697664855
DKK2,-0.02178312883567182,-0.01991967000937598,,,0.05624249412468377,0.0224606765432894
FYN,0.014072915387660137,-0.003367923695392258,0.2547855943539084,0.07443173731716898,0.040579031296730066,0.021088252967124497
ACE,0.06616961557192426,0.008863463175611892,0.014550044284337767,0.029654196439795374,0.05695380611210459,0.03562934208391736
IL18,0.05184891424937388,0.014320490597943783,0.017189558374637776,-0.05554010587208521,0.053367118132060756,0.05630718231601995
PPBP,,,,-0.0252030108495108,,
CCL27,,-0.0278672002778903,-0.0015859649581854863,0.03123056908553575,-0.030680350741267917,-0.022019492034714205
SERPING1,-0.03514636296619519,-0.049041912562214116,-0.07625527425371223,0.05304461646315241,0.012786048352988,0.04010597380504391
AZGP1,0.011861733573802527,0.006818733888517962,0.15805450606143925,-0.01695849473646588,0.016310324644643614,0.0897533401993888
INHA,0.05219984041050233,-0.019581820635002474,-0.06988826353381895,0.11422549168948984,-0.044379237741551336,0.010116306023798457
SEMA3G,0.07002650688429124,-0.021663928959260767,-0.04472329596365496,0.028737982000341507,0.03713994383457084,0.0285194044134379
OXT,,,,,-0.01427535731079549,
COL6A1,0.054752400641572,0.0908182622451332,-0.1647969439126154,0.05081794076476362,-0.07699253582479947,0.010089685161043159
FGF17,-0.021271926181087163,0.013326241205983663,,,0.02073144603914492,-0.017904889932027712
TNFSF8,,-0.015906688223413557,0.050680541243952326,-0.019600699664923525,-0.01517941781606196,0.054553332857257296
FGF20,0.09531537194404834,0.005830823832701463,,0.031144784273938714,0.02914223060370826,-0.030824512832067122
ICAM3,0.03628438849540995,-0.01625837871528988,0.04199108001882773,-0.03649817967573706,0.007847903348485796,0.06306581365227996
LAMA4,0.0169750373809896,0.022567818489926336,0.09535183341337887,0.0683511004933652,-0.043984455087548044,0.006205917730825991
DLL4,0.05718766329046761,0.0220644000317405,0.04105208568011507,0.006065903347517715,0.07266424377013757,0.05796951900677865
SEMA3A,0.05335342768417021,-0.03074109032968082,-0.00960622699754897,0.04423340865291416,-0.00766384693737578,0.027640231402181987
RLN2,-0.01565845837626606,-0.01620294823356906,0.13914957332389533,0.02789714391977725,-0.016649338426897038,-0.020664251768097282
C5,0.005668643748252698,0.00045858738376551214,0.1347759090132273,0.0415193370258132,-0.05602570666840546,0.03953980231173631
COMP,,,,-0.02347236343266038,,0.04054579226568851
EDN2,,-0.019675778714045713,,,,
C1QA,-0.032500102689621974,-0.017021882021544175,-0.21259537431023975,0.07162078651551286,-0.001891421619435395,-0.0046464107831118585
UTS2B,-0.01165560363273481,-0.014005706348325516,,,,-0.0220177194488147
COL9A3,0.005754777203283865,0.04163929922774965,0.05110253102982663,-0.06563057865346811,-0.024450942190393905,0.04251495581923993
DLK1,-0.005699473106559951,-0.012450705062342818,0.05364733923310338,,,
HGF,0.048939799925847974,-0.02368862598901536,-0.0020600698364687153,0.0667951287616805,-0.07421059458968475,0.006257868269936711
P4HB,-0.036122238957574715,0.07124035354079272,-0.1830887538986935,0.03985634375635125,-0.038426906354771556,-0.040100313298061054
ADCYAP1,-0.03538522893046991,-0.02685813512735406,,-6.632980370147769e-05,0.02460185374520771,-0.03165711370963894
GREM1,0.06075046871807387,0.009886411409990654,-0.039485336827691966,-0.05192317456608254,0.09516075456488703,0.03928919643169374
EGF,0.02203215415004575,-0.011750864814620699,0.03443353333528214,0.006137676456566164,-0.003311351329542373,0.02108845755758258
VEGFB,-0.028430453137192047,0.010289004179663648,-0.054124250893483036,0.025501814818538696,0.009283464734161332,-0.021999791367264123
FARP2,-0.01818801692185663,-0.026477858024121358,-0.019077948546529045,-0.020884359728314802,-0.01920106642058768,0.036903304478535674
BMP3,0.002257701766660427,,,,,
IHH,,,,,-0.01644695192694975,
LAMA2,0.041398707084303474,0.03681721583672259,0.09734877681073541,0.032164681924687695,-0.007515354724029263,0.004516945897329963
SERPINC1,,0.021389105258718115,,,-0.016242192851664165,
NRG1,-0.00987079503718548,-0.03944156657417048,-0.04897969900820684,,-0.042560225238710225,0.04653378125891023
SPINK1,,,,,-0.019964923497757883,-0.014711640394977509
EFEMP2,0.019446718799715695,0.04645142148364153,-0.11009453809172044,0.024092044509819083,-0.0038278605354886276,0.0416883540338897
SELPLG,0.07042840051454433,-0.032535643932507505,-0.05152098532472762,0.02615771961496621,0.02717251098270416,0.05810502252358917
GDF6,-0.023259655234376907,,,,-0.01871776638690084,
HLA-E,-0.013604122743700972,0.04784551188922127,-0.17195966594321632,0.04657893008694478,-0.014346486434909482,-0.0037757354930369694
PTN,-0.011159216846158556,0.0855102111925894,0.13034705362373727,0.03916803096490966,-0.07097917032851618,0.026879513209600577
CD274,-0.01205030953405883,0.06758854483850779,0.005368192792058069,0.12484204248629659,0.11697855486115649,0.028427096644007218
FGF10,,,0.04355648990336494,,,
CD14,-0.02175573190157698,0.02761440134186431,-0.16549977132558327,0.04678984681108743,0.013201093068875338,0.00809550708641415
SFTPD,0.0010964554707452343,-0.025719425205705755,-0.0670292505034046,-0.04255311447131502,0.0021658363522377433,0.007681204713076332
SLIT1,0.03819115930993135,-0.04180576878288049,0.05249940599770424,-0.02563568586736707,0.017535909711641713,-0.008119896570909923
LPA,-0.011655606554841092,,,,,
CNTF,,0.07451656000996036,,-0.02019584109846534,-0.01664934026283805,
BST1,-0.018768735694505392,-0.005417311782361086,0.024229240024876558,0.04138814338737297,-0.027693984497912622,0.021958055796215827
AGTRAP,-0.03227352902337959,0.02849484299515579,-0.01677369122907033,-0.018757051756891956,-0.009331581436004382,0.04635784861314688
LAMC1,0.022267669865819587,0.015911003503893743,0.0481251726626003,-0.016862937620015367,-0.00837613619606915,0.02241917181740018
COL6A3,0.0267517029736303,0.026616494840098103,0.17546278361823375,0.03580815219820753,-0.04468669216074881,0.013978124522068374
FN1,0.03803635301680213,0.030547591463183244,0.009360199844656676,0.04430007306588436,-0.08273287642137879,-0.0035937612259092848
MIF,-3.5068773279080935e-05,-0.0028102380890598355,-0.10087160438530536,-0.06001736677292278,-0.02110943892545735,0.055475339541165236
JAG1,0.05250430664982209,0.041293599990627816,-0.1861202717160207,-0.06203539928573543,-0.035943715110655285,-0.024015045375861875
NID2,0.08556773986565955,0.0007255054748202399,0.026144346801710485,0.006605317655750917,0.02406114125800083,0.009309117903681588
EFNB1,0.06902924810028727,0.02075150691139849,0.02043392755874832,0.02361839733687514,0.05049553427242674,0.03274024739864812
COL4A2,0.02881795906381607,0.06080836025659155,-0.13161568117942773,0.0324108267458342,-0.015826543750062854,0.008214217416641668
SPP1,-0.03295917227551005,0.10183791649195686,-0.22850509283387152,0.12883471874348906,-0.017597144557933767,-0.02295676009538092
PODXL2,0.005412521254213722,-0.017154492149834277,0.07528021448888422,0.053971931088805145,0.0907029504276234,0.04525213908394756
FGF9,0.0904610139489013,-0.018718608216863854,,,-0.0523948154485481,-0.02924764552075239
ITIH2,0.021714271583956068,,,0.024781766372598237,-0.013008276265979316,0.01626262854717863
ADAM10,-0.0368363402900607,0.013603600794177039,-0.07547446082668839,-0.0015370805907187867,0.015676546376539154,0.02570403351033764
CFH,-0.006402826057324672,0.024081810877312655,0.060142778703855204,0.0971825972579423,-0.010986570791339521,-0.005392959259940095
COL4A5,-0.025779534224751096,0.011056361074373688,-0.0377185612891701,0.037904619627107,0.04383960806058886,0.06392072987868908
LTBP3,-0.014689716259891543,0.04258795754424329,-0.24027793456419935,0.08730339883906899,0.040071218393903346,0.028496084518691244
GNB3,0.09613244755245633,-0.0035255905261408903,0.033633201537313764,0.008936871058586033,-0.032038076040683906,0.04021534633909879
COL6A2,0.017619587628403852,0.07636015288056548,-0.11914097498390412,0.047247087218044416,-0.08732321935158462,0.010032777153714097
GDF9,0.03893947515151849,-0.015350078398644825,0.08047549702390716,0.005533324299643562,-0.02660455790158628,-0.009291975735543712
NCAM1,-0.028681764142827602,-0.047125569905395216,-0.10116348308113005,-0.0727388205215556,0.05065856272455363,-0.04040786869484752
APOC2,-0.024443667193913245,-0.05392611874901339,0.019212512021425463,0.04469395856323789,-0.030413917304291296,-0.0066038283468384225
BST2,0.051145349880147795,-0.02319192901774362,0.09951158861752973,0.06603615993278975,0.08588676199908205,0.04724375425011272
COL5A1,0.08746423375351817,0.058871871826764184,-0.098798642621267,0.04368015169481633,-0.06481829176210774,0.01927635188511431
CALM3,0.056815801451287645,-0.0578469614117935,-0.09726792736974703,0.009670235430930334,0.05130744190796985,-0.011851329888105964
THBS2,-0.04513450478715252,0.06877329242958617,-0.02765468860260234,0.013986471225719973,-0.05230633548190086,-0.033611514539730325
SERPINE2,-0.016613332658397897,-0.013373373281492289,0.06753268940310203,0.01982513258555463,-0.056000937039416866,0.012275571460811928
EFNB2,0.01944523263877656,0.042761085457469525,-0.08306205418047606,0.02986753635638769,0.04640449390321434,0.02272097306567438
PROK1,0.06997743990952585,0.033982525429509906,,-0.02019582138469465,0.07994970720027879,
MMP9,0.0190356998814357,0.056385473183629554,-0.09206178899918986,0.05848058447872999,-0.024081227812738217,0.017329678976467786
NPPA,-0.00635636792169767,0.006368279679453611,-0.04209453296810565,-0.03913530026930771,0.0030933315611025537,0.033778033405296747
APOB,,0.04712517995686916,,-0.022161492444260186,,-0.016972363056546275
C4B,,-0.016780698647440015,-0.05705674089271711,0.08946345484128358,-0.01927393391377529,0.024547534973563812
NTNG2,0.04431740391107546,-0.020490191149795903,-0.045233785703669566,0.036096317263827164,-0.00929747506724059,-0.029440396066170296
LAMA1,0.08902482868359571,0.04064946797785328,,0.02799684508881363,-0.05387784840808036,0.0908063585914855
UCN,-0.02137500096805576,0.03892355105339605,-0.06334804472429115,0.045901281774968834,-0.0006726850025806651,0.0006611156655612858
ARTN,0.00019304166694204608,0.004738777656434439,,0.007463561957391056,0.019506604388948277,-0.04312938324740753
PDGFD,0.056860200581824026,0.06107620864512824,0.0865503774312904,0.020037777726127366,0.05487415809522474,0.00013558707101998514
EDN1,0.011751844495438802,0.02097297307349796,0.017309339928584064,0.04375136286429818,-0.028252941997839006,0.005076924743771943
ARPC5,0.021754392591165565,0.004549250495928838,-0.1384666769538862,0.01251786273758921,0.04986341645149398,0.044317788620554535
GSTO1,-0.023321045958184513,0.03253740395397324,-0.06564747055861654,0.032170460382019435,-0.05138172328170482,0.006199921879555626
PROK2,,,,,,-0.015474846109307116
SYK,0.06107053504827224,0.016320344767446086,0.0013017734388225256,-0.02631836099725759,0.024938332605511895,0.04400848290186505
CD40LG,,,,,,0.004251369254898935
ST6GAL1,0.010879700443529062,-0.017171655054438795,-0.008525919066650595,0.009448243281810275,0.04653111422984003,0.0028226147578839615
WNT3,-0.014380976761534782,-0.016075192568611986,0.01793992264244786,0.14455435925664137,0.04974959496382614,0.020384769367790326
HSP90B1,-0.0026569944325865987,0.06532308451072145,-0.13717379677849514,-0.041821843222927174,-0.0825196775503755,-0.03850494323174865
ZP3,-0.024016181570607576,0.04856356962834578,0.12278094387965913,-0.018121863685750382,0.09520716328204566,0.022993181782735482
ANGPT4,,,,0.048750911621321745,,
NRG2,0.025661152659454775,-0.0409775154277746,0.06012340867124854,0.09811697838329408,0.01613460629347685,0.0005639956174968211
MELTF,0.021554405689919277,-0.004913611102440469,-0.06417183003354468,0.07232231520158267,0.008204335416158882,0.08416869748676946
NLGN1,0.0024235131949202873,-0.013892560020596223,-0.09731087248016708,-0.014183496865678508,0.06027946350716482,0.011024886743051441
SLIT3,0.013109895245597544,0.004373491543147616,-0.01667693305147167,-0.028379745574898755,0.051988253060618696,0.042935702359683914
CCL8,-0.020108497965973637,0.021224762552236223,-0.12771776671490417,,-0.033641592545143456,-0.05792541785679213
S100A4,-0.019807360821017042,-0.01701029753696303,-0.13648255153041244,0.06276001297871289,-0.051381229947069465,0.02470409120923275
TNFSF13B,0.04949045771395962,-0.03542249026577745,0.05304587336665057,0.017545760970328953,-0.00955370825543428,-0.030283415092946894
HSPG2,0.03533162802413427,0.0732047749221035,0.006492806181202215,0.045985044127259844,0.003232964901477636,-0.004721504076613161
FAM3C,0.034677040811642634,0.027804814989884522,-0.07143860248999828,0.10058914451599849,-0.030120057745486335,0.04085254092395547
FLT3LG,0.038419409833516806,0.026972936700215968,0.10708772484068398,0.07025929147598407,-0.0135064943762571,-0.03218414709740792
A2M,0.014704567818523346,0.03930666633231563,-0.20358009223849183,0.04659901312085117,0.006863669626936347,0.05788022519444786
VCL,-0.03194658486918164,-0.02073275276961395,-0.07148290901623432,0.0003365419968374587,-0.03389610212739179,-0.014367543704337064
FGF2,0.02578415008760492,0.017816663783325335,-0.021125423291846843,-0.012499140271942573,-0.007564939100452085,0.04084330775283436
AGRP,-0.012180488331252995,0.0032668241775729284,-0.02144257292540971,,-0.01603497607132246,
CNTN3,0.011895128289434705,-0.03834995288749583,,0.09436008202978162,0.1167664615183267,
RNASE2,0.043940895259378845,0.02024945044906847,-0.014679026490571569,0.01863677669558808,-0.03714713416081669,0.06238396623619911
ADM2,,,,,-0.0022744813075799017,-0.01744448388326747
GAL,0.010976497656646917,-0.030113660438704552,-0.09356373879682126,,-0.020634687731659468,0.1022261634888735
CXCL6,,,,,-0.01453523523891003,-0.005484100679107362
PDGFC,0.03361951471245009,-0.01287255096244502,0.07274056542271154,0.010848369780552421,0.049733199611626894,-0.018027639755646706
COL8A2,-0.035032974209554944,0.053262365747013284,-0.0295317971924121,0.004880770101363038,0.04420630992320807,0.078969988514174
SPON2,0.018029103652563973,-0.0035920389378642776,-0.02013539803593175,0.037173803643364506,-0.07869321686050387,0.04042136702158978
SEMA3D,0.02308366345755152,-0.03799627568581392,,0.04467013495034565,,
BMP6,-0.01592741882672302,-0.013836101990018427,,0.05174143764694451,0.023079649173477667,-0.012481645800227693
TIMP2,-0.03573591910409919,-0.00400607907350672,0.007699927902588254,0.07742001769054713,0.033444107152480994,-0.03181614717090818
EFNA1,0.01586286466408613,0.06847441237914847,0.007393182680756719,-0.0050427779526165,-0.027333302060899012,0.03994266887056707
S100A12,,,,0.13876898399082294,,-0.019010168940533735
TFPI,-0.01445203853965394,-0.010288673419943113,-0.09136727218822778,-0.013406102823103179,-0.01856253937966063,0.01076999134585113
GPC3,0.02493926614194258,0.04145561920173696,,0.01966511833976399,0.063687695508561,-0.04576989261282732
NMU,0.046561484708894665,,0.029698577973923133,,-0.01906496341810106,0.01835309250476783
SCGB3A2,,,,,-0.026890897197446584,-0.027441529128147388
LAMB3,0.06304279492670056,-0.027239784701622284,0.1453278738890732,0.007329998942228576,-0.02288243612342167,-0.019440003488556405
LGALS9,-0.007781617111133889,0.008687784307222855,-0.0583531221970562,-0.025405694970019557,-0.01314205060151,0.017323716128273978
VIM,-0.044615012084565565,0.10171026680934533,-0.08003548393050837,0.07563684439698293,-0.0782209791290785,0.06298776706132521
PLAU,-0.009310803909855232,0.08658695913690818,-0.22849864472459702,0.02273211355662559,-0.05259235038221991,0.06281613051636878
TGFB3,-0.01289745524457758,0.002470672014119937,-0.027518620039570597,-0.008572275679199366,-0.012106514953432033,0.039980109265045576
APLN,0.04320358276342275,-0.023145132253227386,0.07417295698744181,-0.050322254803649116,-0.049977897915825076,-0.022097018811980264
SHANK2,0.03493447048986564,0.0009612050101252793,0.007426212879154173,-0.021059064543193506,0.066521193014193,-0.02713059801401632
LTF,-0.001701282567210225,0.027118366608472867,-0.10884456047732202,0.1202368055443443,0.03341997237680122,0.019432258610391998
PYY,,-0.017202065331075277,,,,0.0011177560435520343
PENK,0.020617046801748223,0.009074836284438377,,-0.0039040920944749358,0.08370188068137008,0.06138798158696774
CTF1,0.029544908678832027,-0.022384630566832032,0.06417682070904593,-0.004314164392796867,0.0025030344693895254,0.011856420119527217
COL3A1,-0.01588366141702055,0.03864597452050364,0.015199737206305831,0.04193106960703022,-0.05574670150326801,-0.017396158879436224
S100A10,-0.05805846115914296,0.05367565309356448,-0.13520598835429337,-0.0024559382389068704,-0.09430248060816514,-0.007285881206716177
FGF13,-0.0019326190542268181,-0.055806903634100444,,0.15706258210689317,0.07279017948943597,0.07546767313817522
SEMA4A,0.028080321488201526,-0.03337893324330889,-0.07257022880075695,0.017775840988352186,0.0012495734771987563,0.04616951445193252
EFNA4,-0.02267868408942119,-0.015943727216243878,0.11760234614362092,0.049238011020662206,0.024862925288210526,0.04845083650978034
HSPA8,0.01022468489462667,-0.05523168281536883,0.0888488316665635,-0.11184431509913309,0.036125099895286644,-0.019625442427880675
NPB,-0.019111379613240987,0.03426779724455364,-0.00843127581988923,-0.0337512944505049,0.10328539516482015,0.07591150282860891
ULBP1,-0.017214642381725074,0.004954851474011461,-0.012069798829742316,,0.01335940694713943,-0.014786371450456543
SEMA3E,0.0428359878799787,-0.01590256369699877,0.1746483851250057,0.02119051910941764,0.027733770093735188,-0.0035079653532457135
FGF3,,,,,-0.016356343844787794,
ADAM9,0.034538772597888276,0.03953563949171963,0.011061440514028034,0.019587040221886905,-0.0636784490927892,0.05686388638633211
ASIP,,-0.01892690708935197,0.11716829894275042,0.09384838867308967,0.035148253697833504,0.0044830836558830195
IBSP,-0.01502206591518864,,-0.023282921405095237,0.037924710615710816,-0.023242048136523835,0.005330187860175817
MMP12,,,,,-0.01517941781606196,
FAT4,0.10031157735431849,-0.01822256368479523,0.015039459097511063,-0.010040141714637235,0.018019672448884135,0.007191144405606791
MDK,0.007438707575293316,0.07829862724797793,0.11094090319900975,-0.00800461935495935,0.004131432098897163,0.0021506824181573444
BMP5,,,,,-0.021563951440620843,-0.045373928499718726
CAMP,,,,,0.011523340604753796,0.10525563185345929
HSPA1A,-0.025462318390950884,0.03612862728818347,-0.1268462979101203,0.020453486870128733,0.013722375504291125,0.0067190101027010535
SEMA3F,0.04597487834483945,0.03732852901461435,0.05157010711262784,0.012650877065631174,-0.04316946801618037,0.06021019013485637
ARF6,0.022538111220829264,0.038740490842784324,0.049524267457764205,-0.037898341268964235,-0.03407172261951859,0.040065125782057835
