,MGH258,UKF255,UKF260,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEL,,-0.018412494759418686,-0.021239434022383968,,,,0.0012298111597773892,0.04338179282526531,-0.025119174938965847,0.03425494826119323,0.16659970689022677,0.030057766315179785,0.025537363806880962,0.023393831017302556
PDCD1LG2,-0.013326942020223399,-0.022670581449306396,-0.023936408506472877,0.025804618550201178,0.010371939589808591,-0.020980873921056336,-0.04596215758291508,0.06184005852969201,0.003341723831831571,0.0344627481867691,-0.02620913760550357,0.0025841230796330734,0.12040204187574063,-0.002822649578576143
SPINT1,-0.054448497654962756,-0.02210743726843804,-0.028715122804064942,-0.0032443042334161,0.0024135752508902854,-0.024721457710837957,0.05684278756635132,0.004511151797709877,0.030894739174955624,-0.008657373203819122,0.032330917502867984,0.07007933559402554,0.060019652275086446,-0.07401917279697864
CTHRC1,-0.00817449952084421,-0.019713610577345397,-0.05558547011847265,-0.009822111365871205,0.009412600466503334,0.08917657951188952,-0.009663790482306048,0.03316899645239474,0.11019788698599262,0.05124167691193075,0.03979679104804372,0.06270730996233324,0.11244271277573493,0.03695643382222083
PODXL,-0.012916737493729133,0.013131290778090688,-0.04982263899382438,-0.013677513654606874,-0.05944371244727534,0.06319874273634303,0.0397903575828801,0.07687042919844636,-0.030589557307599973,0.028641011558154742,0.03252355135692943,-0.004605553312970198,0.08113231476698837,0.07293297008470713
JAM3,0.014743288012466521,0.0009960840369267576,0.03029857612113327,0.009322947304464606,0.007293053257925371,-0.010375083377245936,0.04997930720236454,-0.01532778594963674,-0.042304117119452186,0.06180265024926397,-0.0773199109367656,-0.04268455370688906,0.036434833124452795,0.02392869527537238
TGFB2,0.015361345715625026,0.0005889237520087858,-0.0162389164749196,-0.004777557407209024,0.004324384806449085,0.009580682401811426,-0.058793656263549224,0.013501928210898103,-0.014891624801037583,0.012198845667647984,-0.011437958239514923,0.03539520856251185,-0.023130343965165025,-0.048824428851695724
COL18A1,-0.03299494561902176,-0.00602416335476169,0.06687830067416355,0.021341115386915778,-0.03136651392967252,0.08010566034496468,0.033396883359651214,0.0019141773620099862,0.02306778615970646,0.016511228972168054,0.03967085541558027,0.08385346461951078,0.13378523049731758,0.10256550629795248
NODAL,-0.040432427265909204,,0.050912886096225164,,,0.06670021990070317,-0.006082839582806946,-0.0007781617429149417,0.04510056131897103,-0.020713068640275407,-0.028943993706306095,0.09648204179556215,0.08786724609878888,-0.022050499176460483
INHBB,-0.028085575845328028,-0.02921491794657114,0.021929850878153,-0.019948805197209457,0.02820077230064312,-0.0946955743879252,-0.05175917693620266,0.039957649329349476,-0.010016082909097036,0.0027083591194352304,0.0675647469636858,0.07828476511627083,-0.03917692370458948,-0.02021504622672944
LCN1,,,,,,0.10334904577081513,,,0.03917054721416606,-0.019560873469066053,,,-0.02500482020976067,-0.02249440251028383
ARF4,0.04995390079451774,0.001051020870302015,-0.019952338048329785,-0.02508335120461199,-0.02669642812547383,0.06694159103446659,0.017521514898823764,0.07763581238415446,-0.0103256461110963,0.0015845036071336046,-0.010759584268009745,-0.021645103097561683,-0.03714778753518889,-0.012792053931074278
CXCL14,-0.028139675148590455,-0.041138688424897214,-0.06046509272529117,-0.01679265684422345,0.01888661344733664,0.0058738164782547305,-0.061718375297153474,-0.022151527615612582,0.003233684002293798,0.019335163737315874,0.09376846508862904,0.052565482313563935,-0.06681941188658547,-0.09057104397289764
LIF,-0.02102652667597905,-0.01712359680413611,-0.03495477035033471,-0.013479429260075585,-0.009923135893335452,0.017910121861745183,0.04525210722758924,-0.03243600117797677,-0.027622870528385416,0.02849600250417727,0.10963761347172535,-0.01825513328915091,-0.04137412920514562,0.011082845667475166
IL17B,,-0.01677859799215153,,,-0.03769784914296107,0.1911513547892252,-0.02782016271473536,,0.05364514820063769,0.07566197786357359,,-0.02728062329500058,0.1120165747291676,-0.02543301452379667
MMP1,,-0.0674179461850565,-0.010765611153931648,,0.053599163219743666,0.2230500322223328,,,0.016129881241999988,0.021689723308390925,,-0.0004743733262881311,0.03880135472772453,-0.0062069348947423044
MATN1,,-0.026803763988000752,,,-0.02854490712232836,,-0.038802419269914935,,-0.019498325543368455,0.024309792496405518,0.03320230736230491,-0.0145614932906932,-0.02068801651354818,-0.0019272689249857401
ADAM28,-0.016220257856815867,-0.023117616008788804,0.01403099311973405,0.004364317105225735,0.02040874700554304,0.04910670383995461,0.09474154561354721,0.044867051828921034,-0.030510007918974694,0.030613580106879538,-0.04920322735828376,0.048906738225005936,0.10612400365609037,0.043371391260443655
TCN2,-0.006992051447576221,-0.04749157780210941,-0.04384245783475096,-0.0560424354880086,-0.009369038934119897,0.1074043081127855,0.004660989340119157,0.026968557033204915,0.02030441508292575,0.02543693034713643,0.03190874241577774,0.045500309106418516,0.08743506645223058,0.04468639038098668
THPO,,,,-0.014026626187895496,,,0.02889350405299758,-0.057914655883685495,,,,-0.024388990304464214,0.06032626337461234,-0.03473338353628655
CUBN,0.033395926795246694,-0.02631749872368494,-0.027038028871722856,-0.0402469991346991,0.01974254894625141,0.1483034907630648,-0.008290111385658926,0.055117631937903006,-0.002014966514868121,0.062054028920694525,0.07649963446091057,0.021534512496347604,0.018839564506179643,0.059340370967306606
TIMP3,0.0022353580688605984,0.04195627539633775,0.04877401286292886,-0.02938813937237088,0.04737139279610323,-0.00649326489427546,-0.06517024121226286,0.04777675585964948,-0.048211297621089215,0.03632903304090025,0.09887946633822454,0.056562080428868663,0.12287267281328693,0.00507756881724214
PIGF,-0.011508663901444876,0.05686114352566018,-0.005399258928497241,-0.0064228682473518655,-0.044017347178715326,-0.021466546594296903,0.10450943849894609,-0.00349948428252059,0.069363552382744,0.04924200740811376,0.002165087855426932,0.04275281267432927,0.07270709109706634,-0.03887129205861561
CRH,,,-0.010939823231159922,-0.013146395968095482,,,,,0.044243437984657005,-0.022061613964619194,-0.017534473323798018,0.0016723724037092773,0.004415767887280601,0.09876805633356675
BDNF,,0.030387283994082533,-0.023850544160422687,-0.0228178896852714,-0.025004561685896567,0.06701317385758654,,,0.07109483593189457,0.03096256290894268,0.032277131498938336,-0.03937818144693796,0.008954700520574841,-0.05661668536400233
CCL5,0.04363151667500037,,-0.04911272009069825,-0.018268859152741148,-0.014605009023280699,0.046435477973196165,-0.07716018853990904,0.05395996747264619,0.030049322680567793,0.0022350727652135677,-0.013002353014313855,-0.011123185064083342,0.22657644376591202,0.07249246663110993
GAD1,-0.05754038616340066,-0.04669840421629004,-0.05275865870225092,-0.01690726855998117,0.09978482965999988,0.00779390180575531,-0.08056334505126089,0.0630392026893249,-0.051687462489149884,0.05842979958639733,0.017921497741690162,0.00082466483072871,-0.006738301602194369,-0.03379466899116356
COL14A1,-0.009117532497747547,-0.06640669119426074,-0.020791820163252463,0.04287852289942813,0.05043272473021475,0.032600202929750265,0.12923246372349106,0.035709948072158194,0.010555710533313004,0.05790256086779093,0.08356515960089035,0.05776476894942225,0.10580766754239161,0.04800314363735956
HLA-A,0.11049592869499483,-0.08042728199735608,-0.054811760322894226,-0.044078854746581096,0.036855927773928814,0.013201924937811882,-0.0907512530583887,-0.02633812328717595,0.01859997942158851,0.020085878338655164,0.09764305895707093,0.046368647906325534,0.0838951744586582,0.023117212592675296
CD5L,0.035853258182031396,,,,,,,2.7009335375479654e-05,,,,,,
FGF18,,-0.016778579255296144,-0.014926405968376383,,-0.0021954428119232033,,,,-0.027134758440724674,-0.017514847300590997,,0.011636816623182073,-0.032762061780643253,0.06405764565842843
ADM,-0.007922717998772064,-0.008682978493144523,-0.02555208497818562,-0.03296437871065661,0.05442300342383566,-0.014678170517152991,-0.12275552054366973,0.028565787887695315,-0.02455859083743599,0.049548773057564846,-0.01758041453505888,-0.02756247530603694,0.0005112675789612911,-0.01766218578286473
CCL15,,,,0.02124630262860277,,-0.02487459928183398,,,,,,,0.017048503516962348,
GNAI2,0.034262404023896215,-0.04831181909949267,-0.00015062036478400548,0.047262345906250856,0.015329614782143522,-0.02699320531357405,0.05014465205284962,0.060339452037977824,-0.019503939137241334,-0.014903750692050884,0.04266605943676281,-0.033144843023096386,0.07934457384593929,0.05481782996202299
HDC,,,,-0.017075613247518058,,,-0.04427585164142179,,,,,,0.0024355653600375547,0.02172852914871333
COL11A1,-0.03218714423454199,0.12985165602419796,0.021182822997450855,-0.030629954312979702,0.030437879594692314,-0.005888480100080979,,0.010853840651402026,-0.06471916316366183,0.05032818950473188,-0.03492073932075154,0.008525703393508178,0.0011632405055670592,-0.020684965629760934
NUCB2,0.01211228561234011,-0.05779103772476371,-0.0060111065173902535,-0.006549919309395248,-0.035076234208177036,0.01925119566814497,0.0029674141945099162,-0.07190976374999487,0.04977503098136232,-0.027257201377560072,-0.010646827438342901,-0.00917456186886401,0.04345103573332207,0.0661430630988926
FGF16,,,,,,,,,,,,,,-0.022838266398903007
CXCL1,,-0.016532992724247023,-0.00038390080171433886,-0.012764313570844621,-0.0319125156208071,0.08557691218604453,0.020396900476726647,,0.010950112807404863,0.023501411135553558,0.08823970281692853,-0.01136212295529587,0.08047885160456499,0.0617706934140891
VCAN,0.0285174637485752,0.024247619919731584,0.10119688189025956,0.018967756898151677,-0.049009705418395444,-0.09749585222952298,-0.056450491701532955,0.03964207079448696,-0.03537149691303315,-0.08386669403739794,-0.02807022225531535,-0.06426670242202662,0.023482010832564022,-0.003272898266885095
MMP7,,,,0.011609235246317306,0.004095648465890192,0.02860474463958619,,,0.00757282026172327,0.0011510308558495108,,0.03306344205289612,0.07545446539365291,0.028900661728119597
PTPN6,0.0182927052818801,-0.054892720570143265,-0.039289324006835075,-0.018990980833110037,-0.023257580080315633,0.04495759238577914,0.05265614712536291,0.07513592267327142,0.017131080362190826,0.05964929449597172,0.0559978638740835,0.021594839995835318,0.13172002989198062,0.018122181638137308
PTGS2,-0.017588020653086425,0.008752980168941247,-0.05856877084909435,-0.006355537982512096,-0.040837547178797146,-0.012718145817639056,-0.039404879794458524,0.06486792538441788,0.009550894536682075,0.04549199219816655,-0.024060936297251628,-0.004044038062306752,0.039102745153782814,0.04363338641370409
XCL1,-0.024958025175273735,,-0.011447265723732794,,0.05678594083702871,,,,,,,,,0.07142481189857151
CD58,-0.01046963475830812,-0.05411753317052069,-0.027372505603202958,-0.0449533911377369,-0.050697658031294016,0.08348651015232901,-0.015594663323089203,0.07935991473833294,-0.03406018002625524,0.048289462403052846,0.021960406845204446,0.01280041625410385,0.048578146802337394,0.06639632554699137
TNFSF14,-0.04082731014367146,-0.04421648433755948,-0.0194217198038852,-0.012467375589309026,,-0.031703543016342775,,-0.00957576707638887,-0.021706379541709064,-0.033289045252947506,0.022618917526935026,0.013738660999186298,-0.01090892785052761,-0.04452947769979774
CNTN4,,-0.019288795177526227,-0.026959946720929138,-0.0032241844395942422,,0.04540533697658537,,0.0030523383947297345,-0.0024118429838267076,0.0006463994529973257,-0.024424266478069168,0.1078872545571932,0.1491963971595814,-0.015032054006264721
INSL3,,,,,,,,,-0.0241402012373804,-0.019322755886478537,,0.05155595359733963,0.042856495485053325,
BTLA,,,0.018941465750175246,-0.01592126504346486,,,,0.009124562207308127,,,,,0.0002497219159711915,
MFNG,-0.008263690908701032,-0.041371566224947955,-0.02894644366154703,0.028478806778881,-0.05022385071793215,0.04252328596247719,0.04625715712914114,0.054343144371043615,0.014580009202156703,0.01566175943851834,-0.029349292627368264,0.07007663155364334,0.0764054329315613,0.06467023881971751
ICAM1,-0.013388999779452201,-0.009112751636004694,0.008762371577324728,-0.02445307698270956,-0.012387342619762803,0.0051578281744591664,0.0151312313028518,0.005431936664684946,0.02359850278728227,0.061378821318533894,-0.02355664504969179,-0.04111262842373762,0.013720303066054254,-0.03749553982340401
PROS1,-0.035979292372326395,-0.021894094375955058,-0.038280075823172915,0.033183640673195076,-0.019859515397310516,0.02063727129503567,0.07216072840236906,0.04946039354208025,-0.029367021979435345,0.06477456914217271,0.05156190326085101,0.05003673077698855,0.04064206892965005,-0.02134708490419925
CLCF1,-0.038735368882406064,-0.04348731733145907,-0.038329493869589844,0.0654229448764306,-0.02838336011716637,0.040121504518646656,0.1177631454954302,-0.00797295415969944,0.0943039551455641,0.11300028594775159,-0.07349103238871857,0.039986735101097584,-0.012365929520165728,-0.062368642227851205
PSAP,0.0004941254368358573,-0.014933644547554904,-0.007839766654234383,-0.011815408315575978,0.0029076430721819433,-0.09487262190325645,-0.12117018102458246,0.041700051284119445,0.004772103694465773,0.07366050625844299,-0.02423420042232212,0.028894926947447608,0.07812400353486268,-0.06065515809241603
EFEMP1,-0.016740838197677545,-0.012924926291936215,-0.0387389471911563,-0.004510610244135656,-0.02777689759619771,0.060303271965049414,-0.22716435018587855,-0.022990461857562348,-0.012652174904809839,0.13389270729891917,0.03713284548309691,0.08768264233310834,0.03935479788090108,-0.06111281458960525
C1QTNF1,0.06371414261698341,-0.029326481725316853,0.05283522215081145,-0.027667875749742915,-0.027849554268920145,-0.036568636052736664,0.005489979693212831,0.03549137094243882,-0.003796666420003071,0.003349756180401668,0.05077461417727348,0.010123181992606029,-0.07857244163527903,-0.0615886546398669
ALB,-0.03757372301920014,,0.0010595954637548613,0.025615789807203564,0.029517612386013484,0.25780659632370845,0.05544880369262111,-0.004247055527780502,-0.03578395258769607,0.0028613981242406592,0.04780771196062425,-0.021206034383929054,-0.042455100918663335,-0.03281496813379874
CCL13,,,,,-0.05149979068706055,,,,-0.016113318287977987,,,-0.019496937287401525,,
EFNA3,-0.02582565037681445,-0.0015587898364945237,0.02269382436097219,0.057795381712296645,0.008328711893689257,-0.003316617721052174,-0.1153795578009591,-0.0024034408609741997,-0.0023992331825027162,0.012933940586207504,0.04540803027106827,0.07325783143168499,0.0526484758676524,-0.05857825647466474
DRAXIN,-0.026136079936778193,-0.06039412727517558,-0.039178110300749185,-0.01137003041898553,-0.01749661762189219,-0.016204611075345012,0.03312329271166922,0.07946119468634644,-0.0035790940984940234,-0.026614553930334017,-0.0023551848807457534,-0.012177986364085817,0.0790188014211459,-0.047847533059738774
RAET1L,,,,-0.013618170267141579,,,,,,0.001363894794506843,,-0.03465498887892073,,
NPTX2,0.01771184282807484,-0.019872627617505405,-0.052380319521935635,0.04162249350536549,-0.048862857168735147,0.024765042408677163,,0.022986842262092903,0.0425854361145908,-0.013708371797873698,0.018957616240492938,0.06117395113629215,0.13866550411273815,-0.05648350156034137
FGF11,0.03305732648001937,-0.013841738042155842,0.0021761627010270933,0.06349752751244656,0.03766204058357771,-0.014626275379581494,-0.026823062219422034,0.005967052592369257,-0.010005599562734646,0.03337445356701415,0.035942247919005924,0.05826343421941245,0.010422998057092889,0.04366151594162764
CD59,0.01424557090280472,-0.08358284929314377,-0.03992301541613644,0.021295312616976186,-0.04002387356825599,0.04879515729564638,0.07354318826055166,0.001965252504137476,0.06433163745643257,0.05910712509403274,-0.0320924180794702,0.04429928178471158,0.07431263622798964,0.04708116846939573
COL9A2,-0.023915592527272645,-0.0635656835007786,0.02663651671133281,-0.03131751963475034,-0.0018348712834325809,0.05981275303721013,0.08874608849129632,0.07335760042072983,0.016540745897087827,-0.01348013637771137,0.04660032910814281,-0.007799700121705998,0.08282338800873493,0.04618594694427997
DLL3,0.017952796442980277,0.07284670554485975,0.020213336850343537,-0.0023989263171983076,-0.02275459945738367,-0.0014771570222527777,0.16184332681534835,0.052148533083817394,-0.05259707500627152,-0.028762700599770034,-0.05899443723492746,-0.0194214946124304,-0.008157482903058337,0.02237608804414886
FGF5,,,,,-0.05291340441216893,,,,,,,,0.14921128695481736,-0.03917666358385407
LIN7C,-0.056332124235946066,0.02798247629792775,-0.006586661841287929,-0.011604318214609948,-0.02506041439096333,0.08880960789751838,-0.004964351398015587,-0.011527045119176276,-0.005186796339250919,0.03210050767265599,-0.011059492937298807,0.0059371592673365834,-0.0015113548379971605,-0.03540612190191134
GDF7,0.01107840008764143,,,-0.01246737510482679,,,,0.02566718342214614,,-0.016768522401123427,-0.0009283075837416072,-0.023189008485304082,-0.03829853516077557,0.10086825891882975
PSPN,0.04912618262909034,0.006616359999129585,0.010374070044756822,0.036909391484050126,0.07800508113403828,0.06372257633878219,0.1601966342712345,0.11731792663042788,0.014850054051351126,0.08616339651088935,-0.02232097188143367,0.05610399208334709,0.018920493018439358,-0.01963709215268631
ANGPT1,-0.03303016071660702,-0.019713609415672715,0.06418667013641229,-0.0051433020210816735,-0.04093612222047321,0.04271336225232041,0.014365225699631112,0.09356107211246772,0.08335953643670176,0.015063649270934969,-0.016172224499764905,0.04057927669643428,0.10699231173777243,-0.01822613571093633
PNOC,0.0544176883486838,-0.02618291061392367,-0.016421106827641637,0.020875303457642436,-0.012738484137164833,,,,,0.1433850296449925,,-0.02749151667289175,0.04490837082913711,-0.06095240335779045
L1CAM,-0.03882021905455424,0.06791117123423802,-0.0031913147071158756,0.03487783191453986,-0.055435859540292017,0.03947952809209947,-0.021996765032007363,0.022090706275307005,-0.028361627577653547,-0.03498855769879742,0.03277273803290213,0.0029787847171350483,-0.06488498914454784,-0.021073234404279582
APOA1,0.027251895019419173,-0.024171941352573376,-0.03337661428729935,-0.005840091709739669,-0.026034101162761458,0.10103534179990699,0.05732172682356774,0.006192214692365436,-0.04325166078832399,-0.011464101056899722,0.010481451815308223,0.016756870601815462,0.014982094236157314,0.04706245540537466
PSEN1,-0.025500243126333682,0.061817165651250824,0.04033507117069486,0.012181631804974077,-0.011919227646889548,0.0052899656802612395,-0.015721768214601715,-0.07068842746643891,-0.014027949454649628,0.08239150706812369,-0.07845334382185824,-0.030340214137286124,0.08715363986095033,0.04533534619512422
CALM2,-0.0626737018654336,-0.05483960341816344,0.010045916473238279,0.025286878336704625,-0.05871631429668954,0.018865919576367178,0.005022185629551646,-0.06848947457065163,0.05852893566889035,0.008393872442917744,-0.019114247823919118,0.0061390673088331385,-0.090120346997529,0.01804539666192845
CLEC2B,-0.012300868013512108,-0.01756599174178338,-0.05737550831979672,-0.030418852842328648,0.007303362360101932,0.08364493685058143,0.04939266571156461,0.00621195968279137,0.06947346659353876,0.025238358683841833,0.01328565812569992,0.06311457862997645,0.11976346036271622,0.03336439914088723
NTNG1,0.055874813263208534,,-0.02908631005314844,0.008491851780037002,0.030264262867946982,-0.03509134856739391,-0.026699119088346414,0.1577102810815492,0.04270598088177168,0.052016059665311976,0.07497129724729855,0.035000272790879555,0.09343001807589711,-0.0017216116643962612
LRIG1,0.13490782983322339,0.0881508316512809,0.06199170329189893,0.0008234107551159778,0.02481320525466661,-0.03759137433005588,0.077096863800525,0.039304616871699435,-0.02573100805105982,0.03895059939701227,0.07353401495862964,0.004309352711036275,-0.042807611701710005,-0.08795648940363297
CPAMD8,0.0835657268422159,,-0.014534170190071234,0.0032840168060606833,,-0.026639989461743587,0.0696568046543615,0.04091702530897147,,0.0032170980242246855,0.05665130972423543,,0.0879491010574785,0.03693614213373741
GHRL,-0.02316018616209827,,0.05002778969604378,-0.01137003041898553,,-0.035892583689854464,0.07612478720560484,0.04253806335569429,,,-0.039145683518411634,-0.0250834148527608,0.031654496798200406,-0.022145561807379928
NPY,-0.03337106335490762,-0.01551440009942685,0.05604392890241246,-0.006380441559054026,,-0.03110973876863789,,-0.052987096568472204,-0.0197617268083872,0.07836772530809867,-0.023069380479385337,0.01955465250773399,0.024004650690442934,0.08180794552995042
MMP2,0.04046319829476616,-0.07601812511325848,0.0237263166327178,0.05315588050614828,0.035537102793296235,0.06486597272928027,0.025184474240606297,0.06372284643628832,-0.05187000377346556,-0.010224204714129034,-0.013618069081971869,-0.024976837080340333,0.15829855948002433,0.04737905614230696
PPY,,,,,-0.02499346690116305,,,,0.03261981975742963,0.04496431752347502,,0.048027219024643755,0.01740028607392098,-8.128867263245906e-05
ALKAL2,-0.03406415304383251,,,0.008660959416502285,-0.0055116460144375885,-0.042585364013078796,,0.0356483691740216,-4.8645259133333944e-05,0.03439322192357245,-0.034333650402150806,0.01128840767504129,-0.01923886393911793,0.011542117928969316
CSF1,0.057417882995097654,-0.040106934580951055,-0.04058144596312127,0.05790834356568465,-0.03919028863958493,0.06830472206222653,0.05361079447270532,0.04109530687259339,0.02345511972752706,0.026005672274848936,0.02701459361279779,0.052725425692492084,-0.009613523937982442,-0.05146485891348105
SEMA4C,-0.05884125715636735,0.017767180809251364,-0.054327532912513105,-0.007350193956798697,-0.04804791790440158,0.05355193444621978,0.09074872736073378,0.018968221196244608,0.00850576071046413,0.04781367099506386,0.020898532378160573,0.017325254845623392,0.14171185812548578,-0.017488049783497377
BMP8A,,,,,,,,,,,,,0.031197179001369688,
ICAM2,-0.027173459579214805,-0.03353189797946909,-0.04040362790626982,-0.03126220179422339,-0.07449908481141791,0.0952158351476958,-0.035148212466163724,0.04316678043689195,0.04332550620666157,-0.004992232941109558,0.10356008793140412,0.004288872163049871,0.1351756247671876,0.052638362966653494
SYTL3,-0.038362650950397315,0.021364955242463866,0.0027118234109320036,-0.025614660388479274,-0.06085936091643933,-0.013389567962009456,-0.07239001066510524,-0.0023960967673219034,-0.023350499295571113,0.019698163818407905,-0.045196911449091895,0.03424160775089725,0.09467034982779152,-0.04059980157971173
IL1A,0.044793653433241924,0.020718692918596387,0.06347040289715948,-0.03205054390710617,,0.022491304717421202,0.04907568962786154,-0.0014246167676361305,0.05151058157756201,0.08147434781505597,-0.03763382703056587,0.004211128458059646,0.08573327643834831,-0.014649068625817854
HLA-G,,,,,,,0.002182770667158324,,0.017897010262522342,0.06254922121160422,,0.012250864289407302,,
PGF,0.09498049807215452,-0.03417912333657697,-0.023272576624659768,-0.020559012030846053,-0.07646884725727972,0.14274905637108323,-0.05787166466806782,0.07759556789938446,0.02711456558485889,-0.020424576114499028,0.07144758740179727,-0.005435989509792973,0.14931950126158447,0.051913693325817044
LGALS8,-0.015488251387001727,-0.01312073129336814,0.04333222804661001,0.01529417387378056,-0.04836326958868526,0.04072150810128247,0.017105956057919005,0.05770480281395176,0.03271273573225492,0.012011800116059188,0.03743203407826461,0.028093071333611844,0.022674820027045524,0.008148507499309449
DKK3,0.02640104663879063,-0.059357952516716335,0.006089009732133249,0.013103026012241755,0.06308773879039523,0.02004263291980958,0.028976935784742596,0.000826051551502238,-0.0016321732951715742,0.04554284626426957,0.07380699672938626,-0.0014221605279949796,0.08017009201083047,0.00898728611030733
COL16A1,0.0007527893658634727,0.016865487868883994,0.06595408987749185,-0.01289899926570321,0.008959559722270251,0.06804145211468784,-0.029001092487953503,0.0272930082300612,-0.007733071377757715,-0.025394202299699214,0.006689817163341231,-0.0065029800484681785,0.10323303478876532,0.03742554686555569
TPH1,-0.04237688572407317,-0.023039292604607405,-0.014267172154947381,,,,-0.025674686737288236,,-0.027467561081756294,0.01862323776224953,-0.008870954805196694,0.027518091473400175,0.10221699311152892,-0.041858344464503136
TNC,0.018855792102434342,-0.07302484422348429,-0.024902618447057153,-0.04892781406118521,0.08835288038489944,0.01515639023116168,-0.06904943584239162,0.035380523099285154,-0.005386636028859322,0.05869354676457598,0.03994322363349994,0.06295989040634166,0.012422907085674628,-0.0970309317787521
TNFSF9,-0.02274721181648272,-0.025657182574827797,0.04672982662637292,0.02560603384168977,0.0013207357566045004,,0.014048755635647862,0.0066938214756802495,-0.01574356723508989,-0.031152891058874057,0.019862331285841174,-0.004092998443548619,-0.060956349871919356,-0.012185254528367448
C4A,,,,,-0.029639080776170737,,,,0.07842561249970852,,-0.026513499367278474,-0.02343357475326194,-0.054662189017169585,
CNTN2,-0.06463015712981353,-0.03722511006070582,0.039309288163908836,-0.021699778083988153,-0.03138305799599568,-0.017392944892817876,-0.04271729800382464,-0.06427798644125006,-0.009623686852880552,-0.005219455153966628,-0.04125759936395866,0.053680951551481566,-0.013558632491392247,0.036694796559379066
F7,,,,,0.03082122238668023,,,,-0.02260237202501737,,,-0.023189010727624543,,0.051252529071984895
LUM,-0.04490629657546435,-0.05410334192721286,0.006726032586686877,-0.000176447262677879,0.010028316752751726,0.09994220637466092,0.1621776563148802,0.07463436128631944,0.05857791300110732,0.037244443664947315,0.12908151182155592,0.04009002001908093,0.1362766877235976,0.03139674629813084
IZUMO1,0.04230591900794849,,,,,,,,,,,,,
BTC,,,0.008012873396674943,0.035098842408431793,,,0.024265664820970288,,-0.016352021544438305,0.05718726083949261,0.020439777899794537,0.04489264781918132,0.1073754980800543,-0.011544935986527574
APOC1,-0.04269603582022173,-0.015712783457997072,-0.002305933868833168,-0.0020102836895874725,-0.049698164269396765,-0.03622737741869149,-0.048556929750745964,0.15223305888406163,0.017182314677394277,0.007036950075418657,-0.009795899483959826,0.005606070799738626,0.030216915920349433,0.015967802242356915
PKM,-0.02182009041092804,0.0445734091941806,-0.0031543827525273866,0.01986419115861029,0.04645470704844161,0.008498500099437024,-0.11659400884997087,-0.004919447850663559,0.02631431281548443,0.06272817194536104,0.05947101265735704,-0.00909826810073837,-0.06643435735479372,-0.0979830466839604
TNF,,,0.10814421868239062,-0.01662273318882318,-0.018144814487659672,-0.048696013392121325,0.0546728845313971,0.05599185855263385,-0.015871250818668015,-0.019560865984917814,,,0.042992507565436607,-0.024167959771375765
GNAS,0.03864286933687518,0.03720457386023967,0.017564150953005928,0.04924541897355793,0.049322882833071006,0.02382727365644307,-0.019876537231029803,-0.012326036710165553,0.01746917414737769,-0.0440817374611813,0.11627744492350342,-0.008450661541548119,-0.040164538988630843,0.013523094348682681
BMP8B,0.03681271537529805,-0.0744424456814697,-0.0037085980418522175,-0.011037323977175325,-0.022977425519826993,0.08798537903420739,0.042133042618927835,0.09512195771613516,-0.022394250762257706,0.005223813548816184,-0.01700915978952247,0.023563716343509726,0.08696320749308674,0.0183657505343078
LIPH,,-0.01653299098604744,,,,,,,-0.01611332421406448,-0.02180868272701153,,0.035271210491807044,-0.050755859324535836,-0.03853754411733351
CCL28,,,,-0.013054823651277761,,,,,,,0.009527718886473288,,0.04050760948940553,-0.03656505675848134
PTPN11,-0.011633123011308104,0.033148549626341096,0.009703801833092994,-0.003288699527439487,-0.06577185407621447,0.022733187767414363,0.04406475272228468,-0.023701096854641023,-0.018093718685240283,-0.027758718326181576,0.00896767315171183,-0.029287447589469037,0.04868544137021024,0.041881191796680914
ADAM12,0.0001521177715736164,-0.02372092826616098,-0.02128836433859331,-0.012616675500113533,-0.014042112566039183,0.023188289283132428,0.03649348875475473,0.0003074153588167631,0.0594155351813866,0.03093196028146355,0.039549824940172014,0.013558420160429616,0.09571873307593973,-0.013289571938795245
EPO,,,-0.015309399849875685,,0.04239255391184381,,-0.09160239799597637,0.010751443455940887,-0.017499481610288824,-0.02264997956624091,,-0.022185670281489257,0.0075038489603331225,
EDN3,-0.031945775536605554,-0.019502251127602073,0.07953169906138303,-0.05626746137635659,,,,0.01198143310187553,-0.013229820064850724,0.047843695282488226,0.0037757518570214273,0.0614872764890876,0.06248871358744775,0.08057810974206248
CCL22,,,,,,,,,-0.01980564410226437,-0.020713059506805794,-0.0005266376577947565,0.11591915483316186,0.0692761079575735,
CCL2,0.034752352080446004,-0.10423352213616603,-0.015082309145947485,0.0010147797923066942,0.02647195535648426,0.03898542907011135,0.014813690027438948,0.03104305667459279,0.03694126024771748,-0.0012833597417252834,-0.02198887847458446,-0.03667198919454777,-0.05073514740202219,-0.02967069264778209
DSCAM,0.07286392506879213,-0.05687419368145047,0.02567254383238095,0.015613638622286706,0.03225214387113827,-0.04760675997159792,-0.08704874233165784,0.11848904524802373,-0.034990624654937345,-0.022544115031404875,-0.0916768108793963,-0.018506187616727076,-0.06929144376781986,-0.009452950660118073
