,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
IGF1,-0.029982492722362575,-0.05253214832266189,-0.018804172806473597,-0.02259704695765005,-0.02035441967700389,0.02324302147396216,-0.03405975030517203,-0.03046017449003697,0.0003437973237702251,-0.029119458679263337,-0.015101954380095083,0.11893817569156807,0.11753584932484716,-0.049480558523691584,-0.007048747752795841,0.036582834607346786,0.03028921720579785,-0.043350368010300844
TNFSF10,0.039727303330739025,-0.012728665341014446,-0.05670436936965913,-0.03345194309025511,0.05217428445152379,0.0051764304609036825,-0.025864686274424873,0.020355801314031922,0.03480235589735877,0.011588263148445577,0.031007149844598018,-0.030563143210013223,-0.004137544643270345,0.032197895909589706,0.054420742941528565,-0.034650915751089306,-0.002704956853668971,-0.005624729280303793
GDF5,-0.05152066275612113,-0.021468907372379237,,-0.02566612497357942,0.08586861559970596,0.02171635888239491,,-0.01496885652010074,0.010509549086927064,-0.013349796034220505,,,,-0.011907525147817606,-0.0354767068034488,0.001183257797226335,-0.04146923382063159,0.023650416656688673
CHAD,,,,-0.027416784384401326,0.00712681241563703,,,-0.01257916693679082,,,,,,,-0.0462511291067167,0.07216805239334685,,
RGMA,0.035276463071584746,-0.024336005103753132,-0.030001596137375082,0.057816695007380736,0.06703983407197418,0.026386710016979998,-0.038980092866608015,0.07458143318658421,-0.03195903221451242,0.011192289252473023,-0.038527426287293096,0.04480605824478451,-0.03394876885124911,0.061111622615240314,0.05955089789766225,0.006931917069534714,0.06127711049053147,0.023690421661942566
CLEC3A,,,,,,,,0.01119031821011666,,,,,,,,,,
WNT16,-0.052173114745773304,-0.020564288923318706,-0.02731456851323106,-0.016869077646823816,-0.01681147788694651,0.05274673738354968,-0.02250466583771008,0.0942121829517225,0.054751678847528754,,,,,,,,0.02210054113659663,0.04368946032529139
CX3CL1,-0.0605247106097513,0.00014742724799086932,0.022907974610858493,0.000934054970355436,0.0009482873661336084,-0.022176724517590667,0.02964766855641078,0.06252526935717916,0.01906179049956351,0.02799612167333423,0.0019424210679416475,0.023959531951486045,-0.09195589447663025,0.08415897003250714,0.04892573256268803,-0.014742565387560625,-0.0011465726046304247,-0.0156695901038968
FGF1,0.011996313196150903,-0.0413097196157908,-0.06267530328831616,-0.008262336625103742,-0.015576668076386357,-0.02252191709676474,-0.08373614255026403,0.015004559394902087,0.052275228286659155,-0.08848597499218062,0.04620015964811395,0.07401645515248988,-0.04837776824151374,-0.10093746034909279,-0.005428787797165387,0.046089575589130884,0.02307025544028349,-0.02196565642736576
ALOX5AP,-0.03417948182974525,0.014106236636824303,0.003809274678888789,-0.036256902740475765,0.0377674793739938,0.041578034917278156,-0.017992836122857247,0.03157888478653913,0.025032567610334334,0.005723975099025267,0.10114810987597161,0.006015398303822692,-0.08063781148754394,-0.10893783995983788,0.10286607927968888,-0.00944942343000884,0.04633409269279844,0.032150125124586384
IL1RN,-0.041836551577825995,-0.0012778140562299896,-0.01895634139153649,0.04601888089273704,-0.017126175268907792,0.02549136302139501,0.04654904084575602,,0.0704022730852609,-0.014337268266226328,,-0.04751698418144104,-0.04545830445904579,0.0020394107106427336,-0.05228793720757671,0.02326793669245011,0.03374629957732917,-0.029599856482191166
PCSK9,,,,,,,,,0.004087363066601531,,,,,,0.06793815066983262,-0.024285526962393705,,
NPW,-0.04423416145513243,,0.03783468652490883,-0.030651781929946005,0.02326480475088519,,-0.01814971651775268,,0.013933804970277557,0.06831400173265594,0.01453454735945105,-0.054767865420504644,0.07699922350950171,0.036405985944377925,0.06403469872073644,0.055369764419776514,-0.0027261637633201326,-0.015010516118701122
CXCL9,0.024949106200415246,-0.03558057359746207,0.02634041755886523,-0.026902253362443982,,-0.02111950350808145,0.07061343384454308,-0.014968854073848188,-0.013124426621581585,,0.07434396219387417,,-0.009755471854569576,0.03935644795559339,,,-0.02343546560527468,-0.02677269145624019
ANGPTL4,0.056096459310915926,0.04238129063856763,0.09502258610762386,0.008119498339891642,-0.010803475649558891,0.018112746997043405,0.01428578107577074,-0.047837089172781164,-0.010916340955428221,0.09633730284069551,0.03177179438223493,0.02694231761720967,0.04314859183832706,0.13001738228314408,0.021064432652564993,0.006994465731852042,-0.0017015718968173747,0.05076784950261322
CCL11,,,,,,,,,-0.013622384086164693,,,,,,,,,
UCN2,,,-0.013725421622722885,,,-0.018504093762531752,-0.020499434217664887,,0.05793730033005331,,,-0.06673307155530225,,,0.014383208205972603,0.05927344913510394,,
OBP2A,,,,,,,,,-0.03808996252804351,,-0.029835970203191762,0.11421938804374641,,,,,0.0015614750404540228,
COL4A3,0.005121691736549283,-0.028139506220718785,0.023227754795472327,0.01814877211758749,,,-0.026518192493084555,-0.021534879434501067,,-0.01808104209816782,,,,,,-0.01921763299571043,0.035636539065107956,0.07157892360550097
NRG3,-0.0200358861617005,0.0007742258338833062,-0.020676027382438802,-0.05739123645442877,-0.01024260747874091,-0.0366124393075329,-0.047292923969905566,-0.014445518187982023,,-0.02140902070454533,0.020279478236619485,,-0.0017752554397875862,0.04694795355333723,0.03523809631653226,0.05123399306941052,0.09418172285497985,0.0185895285314515
IL23A,-0.04040135746963698,0.03758116687551255,0.03135256933500185,-0.014456351794492566,,-0.022636807047284848,,,,-0.021998687937508424,-0.02745516845736144,0.03867075838200193,-0.04923616279612518,,-0.020007351464403824,0.10411743897421319,0.0014244226444216194,0.05533523087838433
COLQ,0.08199480753788123,0.007651283424879145,-0.025608198905093835,0.0049220137665295476,0.03796783532689511,-0.010349338410701833,0.010889322087402729,-0.018202370222357333,-0.02210182662137535,-0.010893922695720693,-0.03416296951101151,-0.02725925194631417,-0.00781814517294134,0.07686077635319336,0.0231965988450539,0.013255939166520547,0.11071770122765151,0.111446870056149
SCGB1A1,,,,,,,,,,,,,,,,0.050179105957045354,,
TNFSF12,0.01796659199372966,0.025432495027230023,-0.058059643480391006,0.006418391535555825,0.0013500148541062435,0.0030327325464158546,-0.030494305315281144,0.03495957922134678,0.030203497011720364,-0.04536629652076294,-0.014653767147976199,0.004729303542126721,-0.06911309073613636,-0.06578133773622334,-0.008758003850940698,0.019223577318274673,0.032686971800429745,0.0004981998649789237
DKK2,-0.04158334887522306,-0.024030090214987122,-0.013927770500706725,0.00048328862546435323,-0.024468093139009314,0.015237373699595465,-0.021017031508498457,-0.010300164394562205,-0.0589137208391833,,,,,-0.028899691058256072,0.05039044089452092,,-0.005229971842087789,-0.036875631124080856
FYN,0.0007884581305090139,-0.062236850108216626,-0.11184292872208883,-0.04141528652076145,0.0899610381511082,0.12436172575763983,-0.05974351433244547,-0.029147007185565302,0.0674950774666571,0.035228463365014326,0.053760597832749904,0.06499168845183796,0.13613779872263942,0.07235802721282517,-0.007437310745966797,0.03311322475618539,0.02058559359405596,-0.0019210260432261663
ACE,-0.05823612735144801,-0.01669402435320175,-0.0013568749639001722,-0.02290649189834642,0.049218708730698224,0.08839863336466944,0.01195970985732432,-0.015619177381121065,0.044713645069006096,-0.048863593810752885,-0.006692735207518403,-0.06109531371158372,-0.073300425564307,-0.017310322316061062,0.017864327667874585,0.027941316108960428,-0.029475680022679637,-0.003584510341943518
IL18,0.0555261586419129,-0.03136435702438005,-0.025955829379965233,0.0021371113650777867,0.08923886848238279,0.13885206704456812,-0.009994816575928931,0.049979882192808335,0.017105684540896626,-0.04796028283881792,0.02249802671172428,-0.01855394243582102,-0.04390968572917644,0.01327706013270335,-0.004015738324820992,-0.01380366171942378,-0.00897651583323512,0.03917881713460772
PPBP,,,,-0.017651555625231314,,,,,-0.03559660552618631,,,,,,-0.024497077791017233,-0.014144459948975162,,-0.02438051000373682
CCL27,0.016288791483650374,0.11846965934979836,0.06846400082792127,0.005382813327663309,,0.0005420553609150077,-0.029402385984224698,-0.010610651271552323,,-0.003067536619084254,-0.027455167736571966,-0.025568961147883647,0.09736760718852513,0.018349763211637952,-0.024241144526918803,-0.03389836449547326,0.021404486368019927,-0.010729351223536892
SERPING1,0.0140647340883837,-0.00579927451313263,-0.009225315512980094,-0.08514149652642207,-0.02653731574856727,0.058586708034726646,0.020366206461840602,0.06543840756389165,0.0088231482677223,-0.042895866154425276,0.02344756075318867,-0.031087231380458737,0.03655861569136212,0.013796281431956305,0.035650941442479454,-0.02870413742826804,-0.0028962531612493686,0.06402482340783086
AZGP1,0.0073415754792553875,0.005185452785032437,0.06864483792744824,-0.005249738207343315,0.03784443764384001,0.010460284686178283,0.07130756304249808,0.006894684996775243,,0.05164181287300311,0.06410423456898326,-0.040872006497089226,,0.06502160299724626,-0.015456283713403495,0.024814019306626175,0.06640163341142535,0.05034552594829208
INHA,-0.019828940174936867,0.09792819116339657,0.043055102398513144,-0.027983264093701995,-0.022587049378333928,-0.008485177801033127,-0.03732434962645602,-0.016347783557062286,0.008070633629338912,0.0030591506536396,,0.042510447842948794,0.14625338385949713,-0.042319981864114974,0.03337639908441419,0.042600403439217754,0.016321167489311065,0.01435971064768903
SEMA3G,-0.023699722445997783,-0.026624727222667635,-0.02587594222370008,0.006274557801204163,0.11034948134706166,0.08585331023024714,-0.03250876816744838,-0.01996704639868561,-0.03769586267712611,-0.020403330669719378,0.04176398087779151,0.00953476351319958,-0.08791527551885077,-0.05201213553452472,,,-0.03142725591139026,0.002395286272457011
COL6A1,0.02981553140904739,0.03882491292324641,0.011478358670870327,-0.018002491056877783,0.095496846287336,0.07193441403938891,0.06748477104586298,0.0690788015577807,0.005766694361937058,0.05952301700045865,0.022160408350132416,-0.21998909143209575,0.03770631925830524,0.042575351348843944,0.03178244364397477,-0.013288069629220878,-0.06621654708359674,0.020311532705046823
FGF17,-0.04011993063907595,0.008999565737316046,0.018993356406411907,-0.03171613850417766,-0.008765170094868545,0.030754944687483413,-0.029781610470975422,-0.020722432088362247,0.02898341471012367,0.05099313786301467,,,,,0.13008645861992066,-0.02547256647445885,0.07004198812021833,0.004074644244365859
TNFSF8,0.18158809780108917,,0.05041467262156523,-0.01765155104984075,,-0.01746218251411941,-0.016782977199420835,,,,0.05323115913694626,0.07229445908668887,,,-0.026581173371870492,-0.026602841106966032,0.06828846778426183,0.062313385682254384
FGF20,,-0.007481237948378224,-0.04356544860980269,0.014382899780184755,0.010422437470297601,0.08195451478530495,-0.009427510809068064,0.03381652671782365,,0.02121268582304819,0.03889160330021475,,-0.04063073478579461,-0.0028356907212262316,-0.028904778679002607,-0.020561467465825205,-0.03210911401972164,-0.02032350115619672
ICAM3,0.048714051927322685,0.026448066181215542,0.0351985192819623,-0.012225612615403333,0.09645569095967507,0.03960459751461868,-0.02953974298181729,-0.029848368000635117,0.04301533992237476,0.009372705077728813,-0.0038458478949894874,0.07452617267058746,-0.0684921860748067,0.016737900296934574,0.05538421104543473,-0.006082472434097312,-0.03228620426019962,0.006313820272059772
LAMA4,0.027933883120572902,-0.015173534048398782,-0.03148624734747136,0.022530596533745412,0.05019784568111515,0.08413496819788198,0.06812393187928487,0.014057038490838298,0.04674694980299702,-0.0076699566022608145,0.06184899933335206,-0.029198738556195595,-0.056382027332916904,0.0450947963099264,-0.017391885446014894,0.03796713071868098,-0.03979903736648055,0.02423610128124215
INHBE,-0.03589762721903927,,,,,,,,0.039819139826738015,,,,,,,,,
DLL4,-0.047782811599238445,0.009513437747180081,0.032461945066148086,0.02477560485899092,0.058166822470700284,0.07864428573584731,0.0032753949945011924,-0.014857917818939035,0.011173446595646052,-0.017771887040543437,0.08173339793227165,-0.09145216408893361,-0.0675379910301233,-0.0050632047289418,-0.0390554100390524,0.015903380211668403,-0.002853315952987428,0.023955923418120657
SEMA3A,-0.03105909211666989,0.04916392583500265,0.00827082102230956,-0.008796067621152658,0.11992625979908689,0.016477250798080316,-0.036645017249747454,0.028083111102738118,-0.012563629965749779,-0.028403383896889834,0.054641372687468374,-0.09006851974737054,,,0.06929244378239578,0.007441966246729979,0.04964651457219351,0.0002474608060036725
RLN2,,,0.04802349383572703,1.238049570885619e-05,0.14887376072826553,0.0458947506370274,-0.017095557978380308,-0.03573576058602669,,-0.013752909325280787,,0.0909403829262958,,,-0.018380816824922052,,0.018471180390925837,0.10308070591239304
C5,-0.03848103227649492,0.036468526726645606,-0.051432879049026256,-0.01730137497694234,0.009134869026562605,0.01523281704629621,-0.030396162605593895,0.020787693001738203,-0.0481139108541335,-0.011156728827057427,0.01586277838864354,0.04389059988717248,0.051424549973588626,-0.013208571739682911,-0.01208292778945072,-0.053811618344447205,-0.0030934885386187374,0.12107313850237522
COMP,,,,,,,,,-0.01808645641773496,,,,,,,,0.05212687119947455,
EDN2,0.01869185734513967,0.12264850342837477,,0.025090054670598893,,0.1496399453768806,0.033335592828030974,,0.06545991960238154,0.006282680870260071,,,,,,,,
C1QA,-0.015697007610330604,-0.06489357446717824,-0.05998366671234542,0.00034801822013887584,0.048248447696869624,0.020617713987299672,0.025359182264497352,-0.046522262702686216,-0.0035220760358862556,-0.02411593212023366,-0.02776762966211225,-0.03040745764568501,-0.03615253235485449,-0.05825269680481331,0.057427690925338865,-0.06687248131126991,-0.07615605955737621,0.003509078083603991
UTS2B,-0.032620322488754655,-0.01839686987133928,-0.017669738762752962,-0.019360474054356414,0.09856554316117402,,-0.01477727148506892,-0.02588877524017022,,,,,-0.052770837622821753,,,,-0.022935300489186156,
COL9A3,0.027896586680387494,0.024062716817602452,-0.005057026862699167,0.0025245556478409406,0.06309726700639601,0.06086519814154632,-0.01458140783188298,0.022891796508257782,-0.048330354845527605,0.039879148773212636,-0.02376278910775318,0.12945823602349815,-0.025408342411674254,-0.07960772777970584,0.036873334000919626,0.06046058060890371,0.025307532363271847,-0.000830079051249023
DLK1,,,0.022878627294375536,-0.015768332571566675,0.1204199544087197,,-0.04559757796855247,,-0.024608592739378238,,0.09693598227975059,-0.016628208073585112,,,,,,-0.025428978494544043
HGF,-0.051633501573133324,0.04591459039034934,-0.025786577015293605,0.062076314042101836,-0.003391086052990946,-0.00893035496132328,0.006619043354325266,0.041856772412030285,0.05727695826414402,-0.02094720937375091,0.08745347796677574,0.0015646098181823368,-0.06757343470104372,-0.04885192738858029,0.0262810523350575,0.000283391916289109,0.02353046070769888,-0.0237982428050257
GIP,,,,,,,,,0.045142242422936185,,,,,,,,,
P4HB,0.0405446879739148,0.04386039864432978,0.04654974120385028,0.033608423871210685,0.03269585457728246,0.07225768911393626,0.09757614400619606,-0.02517798812211442,-0.044651200813025066,0.0600095778133809,0.025953661885491787,-0.0030040700032603887,0.025579528987979418,0.02821815858334511,0.05838068260967135,0.018502498787247388,-0.07520870321496347,0.06356604206607
ADCYAP1,,-0.026972425454090683,-0.010483827071942049,-0.020362936430808085,0.027978854602298715,0.017760891740045623,-0.028337732099247403,-0.02030577769205232,,-0.02026530156684992,0.0047713393460401075,,-0.01931404794601901,-0.03198055206913291,-0.022580529134688988,0.01577273284578241,0.019835202625280983,0.005205480264681253
GREM1,-0.03262030226406208,0.0035738339679459493,-0.0152721938641687,0.09512491467552522,0.06500557279787142,-0.05362758179977437,0.037758248221288614,-0.012048091685072995,0.09020166421349984,-0.009772677641525396,-0.019676790768537174,0.0006034177066150489,0.05210678465724791,-0.08872818251680158,0.01783633809274352,0.012229643927429973,-0.014824507481114624,0.06824324133725951
EGF,0.013770316778917017,0.0009301605275323863,0.06567840318273324,-0.013599171686704404,-0.02095246891075556,-0.008557602575713379,-0.014727220510061602,-0.01846732747570042,-0.031774791590571616,-0.025031817053559877,-0.024874583117650582,0.05757503894472463,-0.02224361216741879,0.04887808440024692,0.015470377565730583,-0.023187169815950606,-0.030649299282385883,-0.0035914658773187336
VEGFB,0.11194275019081262,0.015784696148981342,0.03252858869343338,0.0886138940240769,0.060184870617877584,0.024135047199529233,-0.02954902657182825,-0.03503633831247266,0.02749384266855361,0.008075172257523657,-0.02445741702799886,-0.04383173772423153,0.04901055276040289,0.014335228905371974,-0.03254009762816055,0.01445890490719636,0.03488260494377285,-0.04953771926868923
FARP2,-0.003956799510652464,0.024432842901716018,0.0059139998514708145,0.04494656211112447,0.07056563182093582,0.029739574023338936,0.05839146683459115,-0.04617443078791011,0.009035953435510695,0.04505341416053037,0.014927681154383234,0.003605704181694103,0.0635998758559821,-0.0008643700864527436,-0.027101282206862747,-0.003691417562344719,-0.010405037982767498,-0.017166308935043905
BMP3,,,,,-0.020426488505377247,,,-0.010303685313998593,,,,,,,,,,
IHH,,,,,,,,0.05653632984668361,,,,,,,-0.024060849813348377,-0.028284503268910254,,
LAMA2,-0.014427087980169069,0.01794285025822801,0.012031554513128968,-0.04730094216908917,0.05824265209983491,0.03257042508698496,-0.015331271149468875,0.010985467187452956,0.010230485037712386,0.04166783763617442,-0.019786988103311753,0.04377068377199241,0.00030060874149601157,-0.03396356971513111,0.019083787588509555,0.029329675681750458,-0.056527391973257464,0.06671114040393288
SERPINC1,,,,,,,0.0018193417872981862,,,,,,,,,-0.02318717166054109,,
NRG1,0.028983126758544277,-0.03190589926547355,0.056340084627445434,-0.035703854581571236,0.07504155492038768,-0.03846117436083926,0.03109853561984483,-0.03165805702133927,0.035202436738037836,0.04448976615362774,-0.024485971824610646,0.08898234799473677,-0.007692999569509513,0.11899514079467753,0.032250550859446316,0.020864726695806184,0.0569818009464331,-0.009755811515791909
SPINK1,0.03772231315346419,0.05698530996767169,0.05888785055186233,0.040387295883377645,,,,,-0.04926628001986512,0.10697701239030818,,,,0.11274756283428282,0.019643373829051403,0.03182707116629901,-0.03000556872943113,0.030807554191837675
EFEMP2,0.05534033365354172,0.03757272102288149,-0.004203882483031389,0.07872588930537662,0.08414093565465733,0.05079203991177301,0.008886449185359357,0.018276184678311103,-0.005899029460937246,0.05492499886796682,0.07621419873988074,0.06575802749732082,0.0029591832201519724,-0.016723780988218112,0.03573412300308104,0.012957526832673658,-0.018525890430913045,0.05387795319611052
SELPLG,-0.049066939338334205,-0.0305117245343283,-0.008808589674790118,-0.004048734655616884,-0.02165700090957437,0.005104372277896872,-0.0025107474829390098,0.06105495284030537,0.021596579759266984,-0.05183127350752927,0.003983204671599391,-0.030842815132334698,-0.06672565147653625,-0.03273030068091782,0.06127879645236751,-0.029664946434880175,0.0474012323817142,0.09279287123668162
GDF6,-0.038252362939314034,-0.0045984414720162325,-0.019794548962861692,,0.030620105667841627,-0.022425863539201174,,,,,,,,,0.002478314948385042,0.006507461027834972,,
HLA-E,-0.034310712692471095,-0.03835593815386829,-0.04101443225822123,0.006821138702391323,0.06400709427785008,0.09574115823688634,0.027625019499026036,0.013465663007155565,0.02653211005448427,-0.00415162316673106,-0.01753312010403501,-0.05276949111968675,-0.05437472498081424,0.007372420363959164,-0.00794041072891525,0.003221109077300969,-0.026545269741263804,-0.02019023995730312
PTN,0.025490524819390705,0.006503032834852518,-0.08732003600940129,-0.017555105179306234,0.1223742988067949,0.07434258485052446,0.062179306164903594,0.011397057959889292,0.05012181502980106,0.03548408125363858,0.0785947959241617,0.016059368390519753,-0.09551215736330292,0.02655919515329395,0.1346587560913741,-0.00494538226627281,0.027396827372161828,0.07142137011822317
CD274,-0.014473675617433276,0.05825196139803071,0.06479325238424086,0.01012903696163971,-0.029209075259131623,0.03662532569069318,0.0745212238275826,-0.014291277910616415,0.04005566543274311,0.03645794052343564,0.029189996045474904,-0.04486873968541822,-0.051840303563689634,0.07362515964680795,0.07782075461202204,0.006579238893084058,0.052006599762651304,0.04616174231533664
FGF10,,,,,,,,-0.013460811122800155,,,,0.1200327575360799,,,,,,
CD14,-0.0036130784365234012,-0.0004608619234767302,-0.005116282047457902,0.04951848957416993,-0.006243593403757922,-0.00037680512954276103,0.008140750674646159,0.03781061565937043,0.0008624573727798245,0.058392717359793136,0.0726123191209096,-0.008587568325754658,0.000969214436931268,0.030180158013501594,0.04763858608317117,-0.05514550803166185,-0.06368545303235286,-0.008604127844312715
SFTPD,0.07007518881064757,-0.027739189754024614,,-0.01982314562648781,0.011986300727559315,,0.01419390442343518,0.042721373260025744,,-0.023253423127220254,-0.031439634052271,-0.0732657470970611,-0.03346306311461165,0.03762743070372328,-0.01635005819707407,0.03569977437892253,0.10259699890367345,0.06886780413245773
SLIT1,-0.05658145139127371,0.014824904342683154,-0.07197884885643102,-0.01951998228167492,0.04084610193724156,0.02839871684200941,0.025202204203276176,-0.005940885176451849,-0.015974978709412578,-0.028600973153135277,-0.008611662649900613,0.07949107251829249,-0.0018468613841401615,0.05992008652652784,-0.0061076220186637884,-0.011238111789524958,-0.01899249874957287,0.027742991633417036
LPA,,,,,-0.013092263693013396,,,,,,,,,,,,,
CNTF,,,-0.01392776906892867,-0.01765155266089336,,0.042528348103539095,0.006788641913656593,-0.012048090643784854,,0.005116334991468588,,,,,,,,
BST1,0.10191945042033629,0.025895451531388395,-0.007556308616932773,0.06212500569090366,-0.021082149242149646,0.10423023576552015,0.04408939473963199,-0.0096090093414162,0.04218056443766958,0.011295782725544467,0.09294594239181378,0.09071803785528781,0.05601506533014596,-0.0076481256737795066,0.021353869965601815,-0.007772554176957551,-0.0026560870707287004,0.037717044055526935
AGTRAP,0.11981534801542883,0.04105509097138557,0.042341394598729105,0.04135336651101715,0.06577109392395723,0.03776368316450565,-0.0311513087290852,-0.004827643121995396,0.03752712912020959,0.043609968073662304,-0.022018336416647577,-0.033281798479239434,0.04552527828333917,0.09205653685977666,0.08697363134599125,-0.013935831108792004,-0.0049510628891051844,0.033633572973038595
LAMC1,-0.04953276687953884,0.0010224537460419006,0.013436687210370514,0.036311911767309996,0.06861016992179156,0.09842898350723053,0.05052350743161469,0.019516092555440293,0.02318407671610148,-0.015278569817470326,-0.06824867346114952,-0.04518207797886616,-0.03752102661701423,0.0002980204484455891,0.01966980054845454,0.04246967563244496,-0.050636914643505164,0.00360996848342734
COL6A3,0.10558644371019969,0.017213149766729743,0.08359259567123965,-0.044602520506803696,-0.02513521292899578,0.03282077393051317,0.0435826627384549,0.004441785588414439,0.04075696633534697,-0.04315654122479743,0.05862470386676483,-0.05165161359011634,0.07208278673216138,0.042899658386513356,0.003751442034978271,-0.00568641482837124,-0.046077023740558776,0.06918518505245835
FN1,0.013110455026530519,0.005222704488240612,-0.004848880292709318,-0.030665156401159837,0.037079281356442395,0.0827324376910069,-0.016643633233878505,0.0033334573399693415,-0.029479625491055293,-0.017807747403177608,0.05343551163818913,-0.050727144003920865,-0.049765158972391414,-0.0038576282601753714,0.006773037315412508,0.03838738389857701,-0.06213372017674209,0.015862883381206283
MIF,0.03284547416049508,0.04318179568396584,0.10399936071000117,0.012081240432115448,0.0342416270172369,0.0016920209082666284,0.0644081965219227,0.019370809824009003,0.07874196369742553,0.03230095421059645,-0.02979067256430776,-0.023183612298934342,0.09675327817267917,0.15834405711020688,0.05352670761549419,0.05998547768478736,0.09375773339886247,0.03513479245807691
JAG1,0.04584674940387586,0.006566549102175621,0.016116204446694583,0.0039871109160679276,0.08665663543905468,0.09006954718717215,0.07718515948071361,0.015985002267281695,0.0437220897200004,0.03805449882675356,0.003897229152119307,-0.12903206951875032,-0.09446773984975883,0.014748919712732653,0.04785592647000353,-0.014813063155706973,0.0003467295655041219,0.020338473538245676
NID2,-0.014634757310853874,-0.014634373909353009,0.016128462994096756,-0.005037678490072407,0.08858631910674676,0.05814455051334805,0.03817558777274633,0.029398360601810423,0.02546508038098915,-0.035556011675668193,0.0962467426447269,-0.0030895032816391247,0.041732903946863305,-0.06968996761475792,0.011773812093169581,-0.0011114051340928943,-0.014373477866678228,0.029832515053495188
EFNB1,0.07657935110213233,-0.022387222033946105,-0.019945588655776104,-0.06057537652510008,0.04569065069349273,0.05708456669732302,-0.019415073984260504,0.03185641451971634,-0.002468585603117114,0.034432196941950564,0.011991853005301506,0.012027550135006584,-0.04415691605312931,0.03533560350107483,0.0695922260156235,0.017984170802096633,0.05912240432395947,0.00903132972739511
COL4A2,0.018290585313698263,0.01720184776770199,0.002571194479197202,-0.022895986671400817,0.056738881511647375,0.11412765768641682,0.02782932815035367,0.11418193590716888,0.0016946910908700772,0.0037425501617629133,0.03772744198688957,-0.08253572061935835,-0.07323118166363185,-0.009703606898740875,-0.061552770632450765,0.024319317663469463,-0.06195004169875135,0.002737208762316926
SPP1,0.029917586136193376,0.0027469682817323937,0.07407501501920434,0.02704040816071198,0.043334012537566725,0.04859058825826859,0.09183293284043426,0.019944404986567944,0.02224828208254705,0.08083493067687535,0.0716799965346676,-0.0700616124278826,0.0038373048411535324,0.001585568649553135,0.07405386176595273,-0.03934202988325627,-0.013875110905760917,0.0064658780289907234
PODXL2,-0.04731348312064703,-0.027573594898438282,-0.0203495134089241,-0.012107665873185786,-0.018285967260434244,-0.005633457462721091,-0.023725043308728176,-0.015397790206887566,0.07818114351444871,-0.03751884894242111,-0.007314230857252812,0.0020979590540388493,-0.04401036230251033,0.08256619417167607,0.036231595657552074,0.028388140223147708,0.08127783834537113,0.05405401048720673
IFNE,,,,,,,,0.07028434112236653,,,,,,,,,,
FGF9,-0.03021655076781052,0.005473516698041063,0.002189214011926023,-0.023308512608365018,0.022927555019392185,-0.046412077621178556,-0.04715870466977665,-4.907502771977714e-05,,-0.029821497014980127,,,,,0.06677853793461488,-0.04520384006719139,-0.030466531294446465,-0.031948352399487345
ITIH2,0.011220675800436238,-0.0290551221767591,-0.0024774790019595856,0.02726516929050015,-0.020822074772374206,-0.006343923755481442,,0.0023825656266091054,,-0.02238162453070065,,,0.06213455245629732,-0.0511649994025591,-0.0025794601783295863,-0.01743261566661886,-0.03710378689693562,0.07851324707455391
ADAM10,-0.054397335536283356,0.009401826182040655,-0.026151325862927725,0.0068887365032006655,-0.021463661513858968,-0.013177581554519743,-0.04191213519324043,-0.012834933176826314,-0.04997490995434552,-0.010957207263122489,0.039872182880073236,-0.10321852314506703,0.01254994690389843,-0.06354781897347972,0.03552876484283872,-0.011232174086681809,-0.0005258688730259262,-0.023361038424924985
CFH,0.02231335047526943,-0.021109191327990686,-0.02473240995310364,0.028439505141139684,0.01880284309710404,0.047988688281678536,0.04473498485432798,0.010624896314814909,-0.030242526460530283,-0.006246590196038939,0.03872864637097427,-0.03478053194020943,0.017902125669003528,0.11153024178005325,-0.008213738860056906,0.06880057016773145,-0.02761526862418818,0.03989330327998675
COL4A5,0.09145374110661231,0.011140380862611599,0.0082943046179681,0.017735730595149334,0.05741043690756218,0.0420651129484568,-0.003230593147012844,-0.009221373494392199,-0.024822403558778693,-0.007900006847844003,0.005790959282798782,0.016163648949478488,-0.04656421568043049,0.05326671459193551,0.08137461841443108,0.009213502363774674,0.03971568456000312,0.0520954206077052
LTBP3,-0.013933791577851894,-0.009642032944995944,0.01545357714303058,-0.04776043250506561,0.023503365216834105,0.04115334569808766,0.012435652874429754,0.03171128886386896,-0.0577823950547657,0.051190657519259095,0.026594261150123498,-0.010239299589526024,-0.08139815239622349,0.10920651008916502,-0.05677702897808602,-0.005102114897818124,0.02232474425714844,0.018110750344299976
GNB3,-0.06793600283689083,-0.017084605619953192,-0.019560522940669425,0.0026908343860821285,0.04092677648612501,0.019060763275974713,-0.014613042394254908,-0.01781755035947985,0.06523064926918057,-0.003180047581740895,0.04146997056249061,0.1608131341297393,0.1242296175913516,0.0379630963218772,-0.017243516711016114,-0.04021118311480155,-0.012225712365033559,-0.012435462506733106
COL6A2,-0.008662638058739854,0.06597418910115933,0.029265065998688465,0.027037385488475344,0.07569631057960358,0.10987167467247863,0.02184933266371007,0.06158794414125816,0.05562672362470757,-0.048115736473504325,0.06229281707781228,-0.17759499847095278,0.018707984295169948,0.07041911362240906,0.015909844069162547,0.004019749917289412,-0.05486795175925039,-0.009602850381500237
PLG,,,,,,,,,,0.034634030870779764,,,,,,,,
