,UKF243,UKF248,UKF251,UKF259,UKF260,UKF275,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
SEMA4D,-0.0066919542737949225,-0.01575080974438033,0.041014896735644665,-0.00031077419052833973,-0.022293103487078896,-0.09374111069390284,-0.01687741555494342,-0.05867569879761101,0.019692508208189106,0.06500539379213958,0.045146279416523445,0.04901087349952652,-0.005321582490330747,-0.03558437572320501
TRH,0.11809291926131939,0.0005740425434441675,,-0.028479717187441075,-0.013296220939874074,-0.030059801032431315,,-0.029411953356353323,,-0.03882802890807165,-0.014984748441267019,-0.009245718214101998,0.025304505022400278,-0.01571476298882549
SEMA6D,0.01416355103102357,-0.008487629892871966,0.05896630084615349,-0.061770066071275546,0.044221928818131466,-0.051706399796289916,-0.017952695969706885,-0.03108641942376491,-0.0907949331936478,0.03978939667282131,0.013242022888136583,-0.00045537631729255276,0.03223321487605097,0.04630330072098859
CEL,,,,,-0.026232058891584344,,,0.05842061804147691,0.046291055606560536,0.03132219649590274,-0.03371755849028294,-0.033247044224005574,0.0296233196216624,0.01428665462144584
PDCD1LG2,0.045432109785621504,0.02217572351620394,-0.019392651213069326,0.018860641310952168,-0.0295629948017014,-0.04556605893315528,-0.02833165397372517,-0.00030371493337617384,0.08866621457532775,-0.005819278183648131,0.07128617347006931,0.020443696335504045,0.011100394797145486,-0.06108253699057055
SPINT1,0.0008123307663595516,0.015380651295059423,-0.02803833330315735,0.024280084284353822,-0.03546501247074006,0.023895421878813123,-0.0026839824337631475,0.0003839452536017693,0.045925118448820565,0.053142795356409346,0.03405736851659091,0.12022498422688958,0.056060495530718985,-0.019752228352779223
CTHRC1,0.14360029365888802,-0.012918412807751438,-0.01749685849882354,0.009216238669315851,0.005812553151702306,-0.004315961026566799,0.09722865228968108,-0.04374817740240016,0.040808491250157786,0.020880793455796822,0.04168418537566047,-0.004853097632968573,-0.05487585897230278,0.021495124496082013
PODXL,0.11065061655073839,-0.035913974760081784,-0.015343926346620802,-0.05494545686018758,0.014252014961403088,0.02064559659604522,-0.030084541782123775,-0.0565394369028926,-0.045605781211414106,0.006052373652193711,-0.011028207375598465,0.049020858855503856,-0.013182496691732524,0.07848402722339265
JAM3,0.00857462294910033,-0.0008415131522764796,-0.02506473921637269,-0.026226633911920788,0.06559520257322363,0.07286914344006451,-0.04884818019942835,0.05526191363871042,0.028535590275884013,0.0006167423973329768,0.010126318796156336,-0.008625151502280262,-0.03832347442658509,0.02658733848106589
TGFB2,-0.016401081094361933,0.032421622493584976,-0.010766024729989224,0.016595466713078988,-0.013649593651133458,-0.029353732139297983,0.016708224225643963,0.01513144464322399,0.05677384877620291,-0.039057326256891435,-0.0452468326420829,0.001102678223009941,0.051287663928039455,-0.033268593118085624
COL18A1,0.14853126802670583,-0.0019013822412720937,-0.008302472495969803,-0.0084996408360192,0.010408448167837642,0.07948809791617922,-0.021324207132104,0.0049472693950206575,-0.0507762500395028,0.04930414600109817,0.03769000909670994,-0.0020602424559868645,0.00972670896956875,0.047469360890445775
NODAL,,-0.022974687284508168,-0.011234093683669252,-0.001671040378083945,-0.032023879371331214,,,-0.04875000700231112,-0.022753752871974037,-0.00788376330808699,0.10041036690498205,-0.034509077708259124,-0.019154128593328493,-0.021507082242698664
INHBB,0.014562398727461973,0.03515020612110392,-0.022275424077233284,0.038997848873404656,0.03952280084346342,0.012189257103699114,-0.031652774943327806,0.1248102584621428,0.022179739125738455,0.020520130363706063,-0.02188037773574937,-0.012287741156452831,-0.013473898924207514,0.03140544761378407
LCN1,,-0.02457185144784345,,,,,,,,0.04015065804983819,-0.024091355739739445,,,0.16256149386763025
ARF4,0.0028156270662129637,0.050400518412539404,-0.05922322822172855,0.1128486278743583,-0.023087654239874557,0.026247504956888202,-0.01837538968218036,0.02216131609932138,0.10320666744649665,0.08011642920360862,-0.018790043525865812,0.03248432577608581,-0.023492717851935116,0.015517033164846714
CXCL14,0.029950073983514285,0.01968366075091664,-0.017198976957464657,-0.006801068945756172,-0.0009867712201367521,0.07640547295925931,-0.02026449637835694,-0.024400637007024755,0.0012095205078905607,-0.06068114215063589,0.05029562585738269,0.018170483372412005,-0.021029762314991828,0.026115784081190738
LIF,-0.01891144726146135,0.01351010003093948,0.03136877960485815,0.0365444050842571,-0.022458577926095288,0.09792194252677348,0.003970722040402367,0.04873571647719247,-0.037498081686950166,0.02142364457445168,0.006806613778508977,0.025760207296546135,-0.05538675719255318,0.051359217623618024
IL17B,-0.02579644799083721,,,,,,0.04678226927151074,-0.06183135700494886,-0.03376084971006906,0.012467147868180324,0.1032242471782173,,-0.02382951581049784,-0.010274579977914516
MMP1,,-0.03387635481341905,,,-0.013296218039341829,,0.04551782051884213,0.07723835117601471,,0.050394463936768476,0.06748496749490783,,-0.017255691897951144,0.0475259089465139
MATN1,-0.020325196804710205,-0.011130881043314032,,,,-0.024849317619575536,-0.013322655606727466,,0.14939498558396824,-0.034702387557599086,0.06968518204106441,-0.023204887604001325,0.09873782842679318,0.06650760971988307
ADAM28,-0.022618903119158856,0.006462325825736883,-0.04308918406702159,-0.03572575256317951,0.027901513746253753,-0.02472337523162812,0.02360992999878106,-0.024145874360979157,0.056569589979213145,0.022265738585283586,0.02441361133141086,-0.12477446508392842,0.0729646090328485,-0.007812209790882769
TCN2,0.115098428462398,0.03548511211081535,0.02520756299658295,0.002368185249030268,-0.00476943762470011,0.008385850715261253,-0.080259114780764,0.043035024163774666,-0.053180155371532166,0.0063462432210319225,0.003600931422342435,0.048582525522125414,-0.016704114245106857,0.010467526747054768
THPO,,0.0026257943057563975,,-0.00132226752518022,,0.06140499599757188,,0.0202826328266866,-0.03535628470290375,,,,-0.021303685908408646,-0.020689948503181156
CUBN,0.020761011595432276,0.07451889463508428,0.0867593119927109,0.03144118778059341,-0.033393694244767,0.007299109989555607,-0.04234773498215043,-0.02775416742941214,0.06882720068535268,0.025840488573650268,-0.015297155925681356,-0.023462036680294684,0.0352956683510711,0.035342640012331616
TIMP3,0.09782878560888554,-0.009265245861797732,-0.02387299460548357,0.03387339993519999,-0.01470909706965771,0.08103297472775632,0.02045946289661693,0.030179281941839775,0.07607489491465567,0.03016153452731459,-0.004850599805494518,-0.019825545911528315,0.0031044764863332455,-0.005786559904209437
PIGF,-0.024267943503067293,0.03028061384546173,0.010026463519565727,0.0038102979753537546,-0.005027493932213797,-0.034629259517992526,0.005116628506112833,0.05561931744285862,0.058677835542152466,0.05179559256411884,0.0677294910458757,0.08387615215932563,0.030391907524198417,0.035322938767344936
CRH,,-0.005256298883469091,-0.014098757950550014,0.0381908265852753,-0.013511381092399697,-0.039118626424198014,,,,0.07575961211329506,0.04566831331153398,-0.03911154711681096,-0.015700387209531944,-0.02356524397778766
BDNF,0.11483427108667789,-0.056919813734170654,-0.012612169106277788,0.01839351344359899,-0.0294569468448725,0.06718871642200219,-0.020550171020559074,0.15444435878026935,,-0.05231545515985949,0.034400828007040925,0.01590189810770627,0.0027768573792928426,-0.019418976554287253
CCL5,0.025211271709253767,-0.02396407177786966,-0.004701416003375983,0.03128179071003157,-0.028514771241583085,-0.030527984842219462,-0.005884603843717075,-0.02849661997179982,-0.0666780778403711,0.11294476969801348,0.02269792171916414,0.013528856468726199,0.022734542858038657,-0.006059175185579065
GAD1,0.09153539284780046,-0.05856810264333133,-0.03697081085343903,0.025437951544769237,0.029103133358808344,-0.07114953091487729,-0.0199588459931341,-0.02143817207066131,0.058099306060669716,0.038578440953424956,0.02091001734992842,-0.043437986858939306,0.09623478680578447,0.11660397058188274
COL14A1,0.03302877394685425,-0.01427083290314461,-0.017593470768891353,-0.004027250547536876,-0.017856774168480593,-0.053978095374777046,0.027755458203331706,-0.012469371089931945,-0.021744600408737387,0.11095142721677562,-0.003457803050237855,-0.034515787520532915,0.01329662550353976,0.051992215534427656
HLA-A,0.07586178887569019,0.051700602577883586,-0.04204864982972206,-0.0037655816818407905,-0.07068595832022936,0.08409086324935834,0.022229048563110008,0.02545423739375096,0.07943538431123118,0.013586301328617354,-0.000685633918792561,0.004155181430229868,-0.04447911285249758,0.05174522109994849
CD5L,,-0.016969710584119523,-0.014356890878149812,,,,,,,,,,,
FGF18,,0.04302972825644749,,0.001938838505157069,-0.018435065642026776,-0.006000137590716386,0.09915052324357519,,,0.05840329146956328,0.05151467112224546,,0.04570273266749215,-0.015714764249608593
ADM,-0.07752169472546121,0.022058537842859122,-0.0012538850315268607,0.012661171896258752,-0.04630856717089044,0.16833845745994017,-0.001970030551649079,0.06664632895805557,0.060457324802852125,0.01534137190826317,0.0033690417324343694,0.020576736905988352,-0.02815386118572904,0.025930758581079266
CCL15,,-0.02593647867305263,,,,,,,,,,,,-0.013629413813697352
GNAI2,0.08322719000497439,-0.05993132593382825,0.03211468912172879,-0.009059375378476259,0.01877858481381322,-0.008945066697453121,-0.06160827380379796,-0.02604535968628978,-0.13466191586757661,-0.0020323380956243577,-0.04263233059601368,-0.023581494215006334,-0.004171985169663211,0.03434229339822002
HDC,,,,,,,,,0.05612314394820837,,,,,0.005085953679581774
COL11A1,,0.02134544502961559,0.021654344777992336,0.01572244366590032,0.053611214460588634,0.006936276951787352,-0.0038303900953750103,-7.145899461964667e-06,,0.056270284104206154,0.014042922780025424,0.03338129833677313,-0.04283283193315208,0.023864308167368255
NUCB2,0.08226458921331069,-0.07852628345851959,0.06214777464170963,0.06182541207923138,-0.021142147628301564,0.03495971200794459,-0.05038423204123227,0.005550739657409162,0.007159099725683576,0.0021155554221744637,0.016706538920688133,-0.030825389849735107,0.007701496487168413,0.06194148817282475
CXCL1,0.016801254502027584,0.014005813703183477,-0.015124595586361964,0.046065568378434646,-0.024156164816891073,0.0392943935045323,-0.02913042354596766,-0.020690988136975487,-0.06446619815812461,0.01342543207244417,0.024646071337659226,-0.03488033462011292,0.01473938651352123,0.04387455964483585
VCAN,0.04142648903978324,-0.03297682236848481,-0.03342157976501531,-0.06927878114049259,0.054800187136077656,-0.02185817750182854,-0.0033552270878752467,-0.05090879356129801,-0.16531015848547914,-0.018686169190150773,-0.014175987841839962,-0.028567490730482824,0.042785728705696344,-0.014998170259514507
MMP7,-0.009796510804775,-0.00035116114553018356,,-0.031719274037392144,,-0.024541100505411785,-0.027423401908424325,-0.02706621041645722,,0.04050641865972092,0.023974842896260177,,0.009730492762965129,0.06531943175141328
PTPN6,0.07256049199370686,-0.017943711284867502,0.016319616735376432,0.04183954005204578,-0.03214510786510027,0.02195670070179896,-0.05938385065968838,0.05510717773521484,0.0037462411377884833,0.05890774129339884,0.017218278422347005,-0.04908324064629524,-0.03065557381309339,-0.03289015629787147
PTGS2,0.04886509474869367,0.02625319868909647,-0.013497908182356405,0.06536228231474209,-0.025570056993779556,0.0865988618375127,0.010065996151048895,-0.005940566983770999,0.00447534492503437,-0.004816868511688588,0.00514422115785687,0.043443297101514074,-0.030850030733375784,-0.005400440754152211
XCL1,,-0.010296515730994688,,-0.0173594187598229,-0.014138105012407896,-0.02594832222622005,-0.024843194942653708,,,,,,,
CD58,0.015920464655811584,-0.0335664314390758,-0.03175678531927609,0.00792096220493402,0.03328977468692244,0.046253929323212616,-0.029397068352723328,-0.010626730225978013,0.11315693908349271,0.11615771056783368,0.01763180880849335,0.010242766514561448,-0.08060194290931733,0.006736797884385931
TNFSF14,-0.03300637043316901,-0.03178728411754992,0.06665056250963597,-0.018097150629506634,-0.03979404457861962,0.01792220876054924,,-0.05762164029092445,,-0.029209555714721894,0.019316189728122816,-0.004433446426754299,0.049230120658769694,-0.03268985357363391
CNTN4,0.03665623397195339,0.027341240791906765,-0.012348192717707903,-0.031197998647710314,-0.03329725779660911,-0.02843591240731451,,,,-0.009282147871148746,0.0664142693626573,-0.029120339038606183,-0.023758841810244558,0.030656226369777807
NTF4,,,,-0.00861399065501743,,,,,,,,,,
INSL3,,0.04645292034218854,,-0.01595482018287736,,0.010111562063802289,,,,-0.03248466892661469,-0.02379808788546521,,0.036227259610947964,0.04640130040016047
BTLA,,,,-0.025325148371209454,-0.014739445131541415,,,,,,,,,-0.01804498786472125
MFNG,0.07826736679700705,0.02320212601208848,0.013100148055073872,-0.02946951744241109,-0.016632636746726062,-0.05666712792035316,-0.007624775347061567,-0.11760376086281914,-0.025564703386530503,-0.004224319236832849,0.1015076842092196,0.035699396153663215,0.020004715122864822,0.026310014571452645
ICAM1,0.014608748225305699,0.02421440904117908,-0.005229499703311097,0.05203797917141698,-0.06003200837245862,0.020111255810601796,0.0392257874311552,0.15292304567424575,-0.02594722497807643,0.017197076871193803,0.014314146488507743,-0.04120969046942887,-0.025186761457370123,-0.025592928769876025
PROS1,0.016211303360488896,0.027980189714541175,0.03320729987701644,0.009234210014434018,-0.047002059522308945,0.13022333049483484,-0.01499300986645453,-0.0065145229913005295,-0.03429054708851514,0.04008682815146178,0.018717521812673384,0.028514496159535958,-0.021864651563847353,-0.019880831446559836
CLCF1,-0.03206629711973596,0.03764376174965994,-0.038719174907713004,0.06229253879648565,-0.015667041321019832,0.015055945662344916,-0.04964373341035817,0.18464964967260797,0.015311032981805391,0.033974485599164814,0.0322588237817415,0.031288708007340967,0.023495027385487127,0.027418958360065745
PSAP,-0.0009385587886205919,0.006167232094855921,-0.022841898473497678,0.021188744520602265,0.003783031306115715,-0.058769213447408986,0.08032712154476306,-0.0195123327259087,0.05553881598840681,0.048175592631197854,-0.0009574850185569616,0.0195577987147443,-0.013732187287953456,-0.051256866215435154
EFEMP1,0.04312368801607985,0.02193128021686323,0.008777515364270825,0.04979507665614186,-0.019348604350106026,-0.09077110919748164,-0.006462544190978697,0.10033867123967079,-0.056677337343001725,0.045266150273859676,-0.02402920362684917,-0.002236891758552434,-0.035214680235082445,-0.02217193079181549
C1QTNF1,0.06414413347991328,0.06392446161012266,-0.009853003158876826,-0.02506007629327363,0.03217061221243053,0.030390392224252265,-0.015617845161809136,0.010706915207273496,0.10279091081364945,0.021742415746312572,0.011200199443291333,-0.004970007397145464,-0.04321487137457237,-0.014998353815027208
ALB,-0.028768115136469836,0.029651673877040374,-0.005444955226182277,0.023588488994420752,-0.03481584723889457,-0.022038394664535343,-0.012611532797848749,-0.06638459782462998,0.03335254079640517,0.00926963430769379,0.1108419822289415,-0.0255335783958003,0.09011031190083382,-0.021101980673039252
CCL13,,,,,,,0.040528935128384985,,,-0.02168315851002955,,,-0.027948820405102895,
EFNA3,-0.01652639646130114,-0.02340510704744804,-0.006131536783552353,0.06988419149878482,-0.014964638168845579,0.04740558106130473,-0.0028658404114446797,0.029011296761876124,0.08161258852858702,0.07070794642606852,0.05394913879975091,0.033847060253115915,0.07325508353631024,0.041397907314634406
DRAXIN,0.03990466590146644,0.04794027551024788,-0.03626615411861926,0.10484926252692396,0.022164664581163354,0.08363955361858658,0.020192839817234135,0.05623563803710841,0.050535118112732424,-0.01710236130653231,-0.03729789108565457,-0.011165145559532718,0.04718241361842317,0.1077221522939636
RAET1L,,-0.022015337558915278,,,,,,,,,-0.024091339951273688,,-0.030270994781640703,
NPTX2,-0.0005132202993827539,-0.008646353383283513,-0.02159599407809522,-0.02862755143520257,0.0008490551370414278,-0.12096526761093547,-0.015269400141967551,0.0025499192505013665,,0.005054685388646216,0.029173625723550502,-0.02393220046921619,0.03389807689936112,0.03389940704455727
FGF11,-0.0038711336936174687,0.01117265700540677,-0.011088920262483173,-0.02053705048085382,0.0022150170583218414,-0.0004169337389481637,0.02666645754716151,0.10983955494769433,0.043351511161196656,-0.02215675945412065,0.0017519782350893926,-0.04865722997799888,0.0021560848453931174,0.0524709648455483
CD59,0.10617473971246837,-0.05700601503361329,0.005198313397261299,-0.010366165207265052,-0.004484793535902793,-0.10081880290142972,-0.01654690163827482,-0.0036061366355223663,-0.06587612825968157,0.06261937324514413,-0.006818284297499804,0.04009970844431124,-0.0619054573469694,0.034751046594648685
COL9A2,0.03726147865554783,0.002491802391655638,0.033224268869985134,-0.03353258013475594,0.0663814465736046,-0.06358981549563975,0.046389297850963,0.05312618762364788,-0.016871156110689445,-0.016595358059511015,0.022989125024323393,-0.014094951685982036,0.036801173516701965,0.016134247052141632
DLL3,0.06699387575390302,-0.01552190848031135,-0.05023768603448898,-0.060454972227780956,0.05913421483802545,-0.12462813959433365,-0.01616066576767093,-0.058341560575123325,-0.04410293960694641,0.020692941775414295,0.06107319774209866,0.030599364481686653,0.007490945886545206,0.00012967811710253637
FGF5,,,,,,,-0.016253724636265503,,,,,,,0.038579179455120134
LIN7C,0.021860656309282616,-0.012292687360364235,-0.0553762212115658,-0.006183157848526771,-0.027506954853802258,-0.010274016402051502,0.0040438725362288985,-0.010270585275479365,-0.042486525088858744,0.015287131613056988,0.0009466229785851674,-0.019393205707112962,0.011314939513684405,0.026718959759748386
GDF7,-0.020325210636678862,0.01529402685271524,-0.013250489469006583,-0.007917031935803443,,-0.02635687853777973,,,,,-0.020652269901653957,0.045751229411075955,-0.020255506567974497,0.11545085986517788
PSPN,-0.019212033526309465,-0.021551613135728866,0.019987824000372162,0.034093711331554956,0.018901279037954733,0.02748071048599348,-0.03684813731286999,-0.000837782163326452,0.024760536302601166,0.02743771490901228,-0.0011383846837162018,0.0011319798201350237,-0.05456564135025853,0.029233046874795957
ANGPT1,0.04599774867549659,-0.026024914437150062,-0.003920914645276666,0.022687057154329116,-0.00659273515373879,-0.09664115305278455,-0.055024618913462574,-0.07546828749514603,-0.06123970411293648,0.03591588879336295,-0.007235194144343285,0.02496549718380089,0.046810722126431725,-0.003536542428561459
PNOC,0.03457292708679962,0.02364460739989147,0.03321110767811157,0.014218694709216823,0.05289704782594955,-0.10672122675529193,-0.012611532797848749,,,,0.052110517497657806,,0.03924870497164446,-0.019260667744753476
L1CAM,0.019258588988177963,0.007235028074078142,-0.027718575360202412,-0.03460874431715288,-0.03703047456579895,-0.024953791898028255,0.0033321548975521692,-0.029479567995820726,0.0037230869485403136,0.008745505474151542,-0.04697316641517773,-0.03704400610142254,0.043329312772438566,0.1023907116425243
APOA1,0.12437472091586899,-0.008632343001318309,-0.018350149071189467,-0.013179337432062156,0.05818924155853372,0.015671083393583897,0.040225830682838255,-0.006701801735687763,0.07649895589532768,-0.03613627879478952,-0.06528801399771936,-0.03201027241787301,-0.021366643787230934,0.02473584491505575
PSEN1,0.001888489083523957,0.014057939454105632,0.023934968468094304,0.0210031916186425,0.05234246325315269,-0.031534438201785725,0.023070798913772415,-0.07345246761575591,-0.11652608943454949,0.03311681108117958,0.017858043285340013,0.0014142504495474534,-0.013794810688777692,0.03420417846477117
CALM2,0.03296491699694644,0.03170712720174534,0.007711924392416493,-0.04893419275621278,0.010056546309473788,-0.15983600316379987,-0.042204546107531354,-0.06537735851123187,-0.09894943371066799,0.04242124098221116,0.04187748596244734,0.020919340513094197,0.07115017591474332,-0.021199561996053353
CLEC2B,-0.02976574746281352,0.07576599836695698,0.07537001876396154,0.02779591647722852,-0.003415997720935165,0.048420983862560725,-0.017055948853310646,-0.051693603158518765,-0.05853454740069059,0.012437661260335261,0.04835154274824829,-0.01846687963238357,-0.013758564425786548,0.03275612260333636
NTNG1,-0.041063372423492533,-0.002766506787501133,-0.0027593820352049526,0.0008630632271945198,-0.014888747494844706,-0.01984740564125627,-0.02066666091757013,-0.0753694780167563,-0.03265905411810263,0.022603962846558766,0.01103006062594411,0.02115239263249699,1.4585095566942e-05,0.018289439080906005
LRIG1,0.011371287469765325,-0.01806149013246793,0.0013054825864256242,0.006134370940030253,0.0614614971962609,0.04070953140590656,0.08081612226621669,-0.02601446567281706,-0.05757267525263601,0.03599335474412621,0.015062887839040811,0.04657264706717447,-0.008548788084224858,-0.007930298326698254
CPAMD8,,0.019144089469366472,,0.08660642611458866,-0.017950629379504746,-0.005150548333536348,,,-0.042102327792771066,,-0.023201157346486444,-0.04652390503498047,,0.06644650968088976
GHRL,,-0.01395914003979345,-0.016806814881248883,-0.008046003529589488,-0.03040071156131016,-0.03467336905108676,,0.04137636665848322,-0.05142118511931012,,,0.0551511668173036,-0.021910262985988246,-0.026843172602796804
NPY,-0.03942374351892164,-0.004683967981242917,0.0038285974377065134,-0.046637125383169206,0.006549355223769788,-0.06181736524924287,,0.026981812908346836,,-0.028637078345017268,-0.04811464448186773,0.021880217133134757,0.02514647286811844,0.027944621531060924
MMP2,0.08774532705247623,-0.04261154229185964,0.05757842891061163,-0.0342860720874441,-0.009273112554475096,-0.034739442051831645,0.05653892794410659,-0.10027444912448737,0.008127810069210161,0.04986538761048898,-0.016447606097206965,-0.02575728879021886,-0.031570137066179976,0.03833467013259076
LHB,,,,-0.01643583017498574,,,,,,,,,,
PPY,,-0.01898000911166069,,-0.007865175046750569,,-0.022940644792287992,0.020404383669391832,,,0.00047499126998255055,0.015769719569355772,,-0.03514736203597092,-0.0021885064374708
ALKAL2,0.03759173374401382,0.01981278108474919,-0.010635688762400735,-0.016197043198037425,,-0.04481316462500495,-0.029740436598403093,-0.060652209923160214,,0.02545252917248243,0.051068548849951385,0.03396592636067573,0.014559647907438682,0.009189456849621224
CSF1,0.013427894773805807,0.020200767891057535,-0.007314752726976149,0.014563959852881968,-0.005589079944054339,-0.05500355469425974,-0.0073262565958463095,0.06600076597938254,-0.08884639835774234,0.01336762920379543,-0.02824415718257257,0.024989565726075986,-0.005889848862923989,-0.05132168305598573
SEMA4C,0.005450089113671604,-0.05194518395662357,0.00834354010414863,-0.002187231893598426,0.014878428898299224,0.04951063670095841,0.008398607452994295,0.007923650685127036,-0.025855461482850416,0.09245813024967897,0.01236019442218418,0.039315314503770384,-0.046097850544097325,0.09046832635793506
BMP8A,,,,,,,,,,,,,,0.15194582800742215
ICAM2,0.10406717599859046,-0.00940651787605633,0.06361339602946581,0.02312362579271451,-0.031956185228112645,0.029200670739839275,0.00582371316740601,-0.024791875813118362,0.06117275480404593,0.016319048527544226,-0.005501546503536091,0.017093174745998904,-0.001933447164916537,0.06506782413663062
SYTL3,-0.0021752846289962964,0.03292180087712405,0.013109840324762805,0.04022039675997611,-0.03246356561419867,0.03906848803115592,-0.039188852049559304,0.03715726101340245,0.029336332530829214,0.003296344553979401,-0.013981448837204537,0.028275423884914233,-0.00665253662902349,-0.01952904000188303
IL1A,0.034580182080212074,0.002010721741990435,0.07423807209746,0.029184514005546648,-0.029059377071429516,-0.02872804469084454,,-0.030376090184759924,-0.035013307894937805,0.016549218815459493,0.010195520114798202,-0.010012932861398212,-0.03230857070952258,0.04805654407033035
HLA-G,-0.032145896471995596,0.02988771431293435,,-0.017359417192121585,,,,0.09340038231819302,-0.036890726181512005,-0.04782894600088681,0.04140435040135166,,-0.01673491576780406,
PGF,0.015688399965753996,0.016753075124944478,-0.012396197756053594,0.018499258447311075,-0.022484046759952758,0.05355863046474983,-0.016807632469089312,0.001491526945391568,0.08485736763089823,0.04136079981801048,-0.01858081657510926,-0.01039547786895702,-0.020576216955369216,0.04343616299081813
LGALS8,-0.0008759331700558923,-0.03727137346019488,-0.014618322340407346,0.035458356618277106,-0.009031140991044732,-0.042670057949294384,-0.0021961837194846364,0.04372576496702958,-0.0203129478318137,0.030906315833513904,-0.045267408955986195,-0.03119615451929005,0.04049190400878478,0.04273326448370058
DKK3,0.10057700017323527,-0.07403023852936215,0.007362867051964613,-0.03248500324646247,0.0360228109277405,-0.011142705211963817,-0.007398763272921552,-0.09395846892803554,0.016192825691537925,0.07020057897564605,0.02864145522462996,-0.013914274248889625,-0.01803275402806303,0.0119671299459037
COL16A1,-0.001206891753344481,-0.04067718954210859,0.017427221829949525,-0.047411604938056594,0.040434662092015315,-0.041083940567511176,0.026772882035631933,-0.06083734106586324,0.017395786541517824,0.05568640559940787,0.0321907542704748,0.03150308182456331,0.0020254770677594967,-0.02850416794800898
TPH1,-0.027069461192004533,0.02979409730103207,,-0.02240620588212567,-0.017620869736478247,-0.025041633166280667,,-0.05250123322662573,-0.03535621602712484,-0.026580185846834244,-0.006985368618760919,-0.03264342395761969,-0.03151872968758393,0.015425203177854015
TNC,0.047060457842390956,0.01894358107162495,0.0031152920397736084,0.0403533550590553,-0.04725505775577028,0.18185029850188447,0.05531197618711205,0.093000712544713,-0.08695880692383648,-0.0030774495603883355,-0.03397775504051994,-0.013629486595018007,-0.027794259273563514,0.028984454749237856
TNFSF9,-0.007073433471964279,-0.01958126814478499,-0.01778529628136561,0.011527803127407182,-0.033489901526790516,-0.025660092593796334,0.07880155134228019,,-0.035874059169146766,0.0006271956656011919,0.07185956493155758,-0.04389112993769148,-0.031303796387851274,-0.02650800175597453
C4A,,,0.04975060779106386,0.039124896349715776,,-0.006949249588061105,0.042200166666075296,0.14726370599222433,,-0.02414020386998296,,0.035991972526735416,-0.0024713941164274758,-0.022556344964824733
CNTN2,0.06319360164887504,-0.01907346616786388,0.04378892037718247,-0.022093093369573262,0.04482461779350164,-0.06880624774166703,0.011161858609569903,0.013471985777023975,-0.08065519258195405,0.013830945976007727,0.05861657992559476,0.009557644722620502,-0.019678769360868455,0.07876486018900627
F7,,-0.02426630813715005,,,,,-0.012611534567561445,,,-0.015828174243517602,,,-0.02025550852663249,
LUM,0.04909701618015909,-0.005775626036738512,-0.015452633712148556,0.06434307142469464,-0.026923007012363123,0.07557942944763324,0.04450480949710604,-0.034200401261666256,-0.011798579380443404,0.03854677018823771,-0.01628418148435765,0.026113170091084624,0.016434491494853928,-0.011349692927172141
BTC,,0.01027430694801429,-0.016400894943220518,-0.031002406168264062,0.02627736166012437,,,,-0.07363119463089796,0.05776462411076318,-0.011126380568976888,0.01000855401541808,-0.019601646550930114,-0.029354683693457336
APOC1,-0.014262249289737025,0.02441824783142912,0.08708716922620742,0.06013114874021436,0.01056407393773448,-0.10614626686164404,-0.027906915539021682,-0.1573516945380541,-0.075983811036623,0.000631659370527243,0.02250151396044266,-0.0065710066155097386,-0.029457660585050043,-0.053859042123863825
PKM,-0.09387731302147426,-0.02369702868564254,0.04814455232758274,-0.0107303910548327,-0.026018641240464966,0.08094534244473157,0.045455626756610364,0.07442594438712508,0.045603216160986317,-0.014165500045999218,0.0073105127965084225,-0.021974087256493358,-0.01989313287529442,0.002439301636200322
TNF,0.11714830806526987,0.007493647436299112,0.03543725773040528,0.06476136547992925,-0.028356476195268456,-0.04725298447902011,-0.017952697428252753,0.015172709254169543,0.011278034551879331,-0.00023935964256972982,-0.024091346522192084,,,0.007780275361756253
GNAS,0.03064452245599613,0.012917564040217886,-0.029171320092070296,-0.019705763619479646,0.029196030576740865,-0.03488640489063177,0.04822255970966755,-0.033796042502888035,-0.15355023909610982,-0.02476579524787225,0.00711999467352275,-0.049612036470288515,0.01948255752193021,0.02198930047853755
BMP8B,0.05344841585374506,-0.035837591392511206,0.10319646283875683,-0.025166683365162833,-0.0004685725945561438,0.010755593452303262,-0.0011217917283687935,0.027621975654731585,-0.07115922394810753,0.013713382471276445,-0.00995575667130891,-0.011656661623073843,0.0009464272326238987,0.06638541035094055
LIPH,0.03417808818847446,0.0326656460638163,,-0.013219839594854467,,0.02901930722078499,,-0.05314857165125495,,-0.02168316648456779,0.07962446849601272,,-0.0321666434412646,0.00394860256258015
CCL28,-0.02032519279544921,0.005316797928924258,,,,-0.008937011252012742,,-0.024306744086817492,,,,-0.02185092550029406,,-0.013006359396089053
PTPN11,6.150189598543964e-05,0.0003626865658462381,0.001169550288815054,0.012482673450006162,0.04652067092355333,-0.104704168115808,-0.00623157493037967,0.031803329015727966,0.11204593469396028,-0.03925620558919274,0.0220737864146639,0.0010844503129732901,-0.003923795121829051,0.001995800842369796
ADAM12,0.02248817620097295,0.04425552984307582,-0.012480838910196513,0.0009390185790858391,-0.03056404806432324,0.1042495192842731,0.0526023309905418,-0.04855379134162333,0.0008021394130836814,0.01353093302080319,0.03941430113246888,0.009507231034791307,-0.007411723816959019,0.05767288442898382
