,UKF259,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
HGF,-0.03282554193751154,-0.04507116331404107,0.06351893187015215,0.014916236818731297
P4HB,0.013963099208617265,0.10776222033814092,-0.050821727305504535,-0.13572801895736952
ADCYAP1,-0.02357019417396987,0.012032836036082949,0.05419841647239951,-0.023376603615001493
GREM1,-0.010089626447435227,0.06751770401509963,-0.005518715231677768,-0.03504930033981537
EGF,0.05484423173055543,-0.03473156310248279,0.0546504659563469,-0.021930862066090184
VEGFB,0.02482018814276793,0.022376180203845176,0.03924547722551135,-0.045037926452855225
FARP2,-0.004815358184596381,0.05334605125864609,0.028565622853600276,0.05468675132559952
IHH,,,-0.023840008196867025,0.21962302060588362
LAMA2,0.0487160960249447,-0.10440876850315225,0.0857923909984561,0.04026357517293875
SERPINC1,,,,0.05159445568295425
NRG1,-0.02041524780035245,-0.06226047699731599,0.030768930541508217,0.014369694917957313
SPINK1,-0.010368068187600325,,-0.024235772822077246,-0.03650860486553107
EFEMP2,0.002753461984791485,-0.07799502244179801,0.022146495820430417,-0.043710081642719084
SELPLG,-0.022884230849486355,0.09176778283107796,0.08913734688101586,0.09932406663282457
GDF6,-0.01307733561445411,,-0.04074063067644785,-0.016223944839874115
HLA-E,-0.0046691157725293805,-0.03586561733775267,-0.03417005018158668,-0.07288814603173571
PTN,-0.0642681258259935,0.07044934246310751,0.057097543804668624,-0.017479761107485958
CD274,-0.0009899430016542725,0.09907138227011421,0.03491668224278241,-0.01351418618335996
CD14,0.05412534313539052,0.05541580671168851,0.02445818161338889,-0.054097106725306446
SFTPD,,-0.03656528865490361,0.0003325679498474078,0.0318017631562985
SLIT1,0.04606289487077029,0.05783991644764104,-0.000536801255450838,0.018434494439891265
CNTF,-0.009201427666612597,,,
BST1,0.01582089357732535,-0.07257706060249974,0.10266975330446633,0.012286573281206
AGTRAP,0.03546034617298085,0.03682489243740223,0.029400133687184037,-0.0652544913750848
LAMC1,0.03204290801688352,-0.0035638744381742754,-0.01536592980220553,-0.011898506834559824
COL6A3,0.04876739307156323,0.03625221352063533,-0.01061383594118593,-0.025856454286414948
FN1,0.04627083234568222,0.05988445113522874,-0.05103370360422438,-0.06721724830753864
MIF,-4.336462210725335e-05,0.06346769055733464,0.0043258590395638735,-0.03289163672404997
JAG1,0.030515484193966956,0.0008973300133201884,-0.023060012837040414,-0.02140770792401379
NID2,0.0448565081710924,-0.013722679748299141,0.020361860389150634,0.11674416232534064
EFNB1,0.0025495352070825095,-0.08601404970859146,0.02701750063724994,0.08143254091802142
COL4A2,-0.004835126328666337,0.03423086416744435,-0.0038932644021654078,0.003625365842458737
SPP1,0.06851789197301879,0.038619564127284886,-0.015670168154033833,-0.137171170398455
PODXL2,-0.00553731687340583,-0.01947477543229728,0.052323863376868056,0.06353518868066292
FGF9,-0.02519381145176688,,0.06392413681057453,0.06935180146500772
ITIH2,-0.012293462574972274,0.0335454890543454,0.08992016399965612,0.07129360122426572
ADAM10,-0.00951643059315544,-0.016246366194230644,0.05165783186629083,0.006078656673590038
CFH,0.01123605623125353,-0.08883785420337818,0.09131277881483606,0.06843905755766017
COL4A5,0.015883380787447644,0.030455224511356033,0.06546182310839468,0.08575823032612279
LTBP3,-0.019435000167667884,-0.041375691712539825,-0.05670518525074566,-0.06441198546506727
GNB3,0.05311636330830865,0.017923318058040972,-0.032158794520865605,0.12161241791920875
COL6A2,0.020631035712601522,0.03714027714902459,-1.2220536374162542e-05,-0.030743344974717847
GDF9,-0.04572166146385313,0.020115581170970356,0.09466616433706276,0.08747607301681148
NCAM1,-0.09200597846152583,0.026401931212537137,0.040328888576161466,-0.009655367122100716
APOC2,0.011065975863160212,0.12531918063331815,0.038033064042774394,0.03919422860114485
BST2,-0.010208380259073578,-0.06004825021708294,0.014715722686930598,0.019098537323752513
COL5A1,0.04006780666714682,-0.05906156176806419,-0.03442273098244614,-0.05347065525758961
CALM3,0.026329489265491928,-0.04545442455660046,0.08341496189045057,0.1280961981741714
THBS2,0.019935692919073635,0.006186263205797975,0.05687986090486664,-0.06225056577074196
SERPINE2,0.00037257476508568825,0.06922195529190699,-0.005371265800943667,-0.04308502804445297
EFNB2,-0.007467971652436206,0.03723665319288446,0.014582352607091049,-0.021173908592955558
PROK1,0.06766661941235252,,0.17459775202395209,0.027921663748661524
MMP9,0.054139066159063276,0.16126402735195164,-0.023014284182432693,-0.0731699138072218
NPPA,-0.03861189708716871,0.09753721293604925,0.10677301286776125,0.0037314173156368464
C4B,0.07644943356894263,,,
NTNG2,0.03290192599687122,0.03568503508412874,0.03696698298956338,0.02715597311256095
LAMA1,-0.028882352774232862,0.009073824229929221,0.008326037000375397,0.04223336345013243
UCN,0.03880302628761254,-0.021153275886124458,-0.01721902819301121,0.04961229490324239
ARTN,-0.015616140136660338,0.0012226605710677337,0.04455220161659846,-0.03814317795776642
PDGFD,0.0027450084325679894,-0.0011252702718502886,0.09259069541169217,0.09281707804977156
EDN1,0.0037024384082439393,0.025128302715742963,0.04197505880952587,-0.019949657757354203
ARPC5,0.03777382402704743,0.014218402947327603,-0.02677942265286733,-0.030135335101879903
GSTO1,-0.010106284021878974,-0.003928174946237428,0.005464542046503774,-0.022179875246094237
PROK2,,,-0.015824902515779376,-0.024689916465675792
SYK,0.04633826841817957,0.1014671992447684,-0.003760848699673787,-0.010062372361364019
ST6GAL1,0.03259935825518668,-0.018525012770004415,0.0560144419704945,0.12537302452096005
WNT3,0.008942495321411203,0.06535068020711296,0.03926765678057735,0.02552698055678713
HSP90B1,-0.03369047047491747,-0.029893033534957154,-0.04823618990542731,-0.16544570666444589
ZP3,0.0004868724757403308,0.08265906674194344,-0.014329726830674986,-0.010674656994812787
NRG2,-0.005258465688258791,0.009566155207726574,0.007163712943623806,-0.007604488423876058
MELTF,0.021854498062882196,-0.015394003108800616,0.06244904889195151,0.023261553727957265
NLGN1,0.027537112371057933,-0.02113156176004877,0.010308530810442994,0.04115325427030677
SLIT3,-0.021549012889253163,-0.03763458480166653,0.045504337244066176,0.0838714343071616
CCL8,-0.008274625786157503,0.1684069758607394,-0.006215253786615972,-0.0011322681520178385
S100A4,0.04834110678417558,0.0354804653958596,-0.010947520129018489,-0.00565621377212091
TNFSF13B,-0.007607849591411983,0.011632520976819941,0.02343458924495086,0.01772541433880594
HSPG2,0.036356706132201204,0.041540020377960084,0.03067386301531404,0.023455005620354637
FAM3C,0.016082144987108974,-0.01878318625854919,0.016621238721043995,0.0747798168106814
FLT3LG,0.04727487745107924,-0.05857914935529526,0.024909017418893828,0.17103687665475711
A2M,0.014703288418913864,0.07979889313025311,0.04792028063129505,0.007665072466548097
VCL,-0.02407291209825837,0.07347147175049151,0.032597821843001404,-0.06358834917078986
FGF2,0.008920910765584475,-0.036044637205503376,0.02426575181787844,0.03717827568348932
AGRP,-0.0032599509217976874,0.09162526500499961,0.07359638702725661,-0.01880019793634055
CNTN3,0.03246045478298726,0.02112627249475368,0.006048266322631853,0.09000669286045238
RNASE2,0.035571000796050585,0.018459910507911237,0.04252943758855655,0.017682988683446057
ADM2,-0.01408930507660063,-0.02919338720198081,,
GAL,-0.02203770840830734,-0.05290890492401619,-0.023994241331769108,-0.05517982200308018
CXCL6,,,0.00152870226833062,-0.07017447762036208
PDGFC,-0.01621755617967271,0.012640322606976652,0.02180258396380529,0.05639782924470546
COL8A2,0.013275147031936156,-0.027693687871995012,-0.009579416425422002,0.01994289647797189
SPON2,0.05947022071238429,0.08834688307723049,0.04335191592062336,0.07089858326302319
LCN2,0.07122344468690571,,-0.02819908310888791,-0.039585590809396914
SEMA3D,-0.021733303186474873,0.020779861481280356,,
BMP6,-0.0098436845953399,,0.06046656081081002,-0.0024487250601404574
TIMP2,0.01483547453489465,-0.04531930535892295,-0.06055736665646928,-0.12402127425229593
EFNA1,0.007212533377017973,0.03910370694443662,0.06316227010755228,0.10746476964266428
S100A12,-0.011351765534036223,,-0.020080494039064065,
TFPI,-0.017310012037106918,-0.04487046548945586,0.050022546173931495,0.013793749206355314
GPC3,-0.014266230051265923,-0.029689475050412573,-0.018204598136765764,0.0662983548897602
NMU,,-0.009974581434884283,0.07093849585400423,0.05423413755887099
SCGB3A2,,,0.05352316301142973,0.013555994234879354
LAMB3,-0.012426315092211298,-0.02597132539277352,0.019649596874962073,0.028410804111661355
LGALS9,-0.03125195298850245,-0.0856634335427935,-0.03114645620875134,0.037792635310353616
VIM,0.049982815541961725,0.05085188826195863,-0.0066439575146692645,-0.13099680826751375
PLAU,0.022335628270966457,0.03899665242715918,-0.000795135840381457,0.0061403033903274585
TGFB3,-0.0015538802244543814,0.01771711733482158,0.04252013124723613,0.020148272960530306
APLN,0.02989565976682503,0.029004465144664156,0.014159977249643655,-0.06059194494600966
SHANK2,0.07715478053320643,,0.04151952297665644,0.08524777500815406
LTF,-0.04159333875419738,0.024944118164112655,-0.018998154448972855,-0.02446580517380669
PYY,,,-0.0265357789038228,0.020773974346173063
PENK,-0.004172799306835356,,,
CTF1,0.0066092832921522465,0.03106506022761293,0.008848629338141643,0.06296669505086575
COL3A1,0.02999255291896619,0.0852879445861493,-0.004179151996835365,-0.019623081507285558
S100A10,-0.020180728215880895,0.012603352967348226,-0.017701012959973225,-0.10420198858109928
FGF13,0.017165722346257295,,0.003213149304421832,0.09757588283887607
SEMA4A,0.0037135755202801044,0.08525146334541404,0.019928834913756157,0.09797480377183584
EFNA4,0.02986380290038935,0.06708246979656204,0.03342878261019838,0.07604723556449539
HSPA8,0.024597587515193118,-0.029345786182744093,0.06347325526594401,0.035859155087008564
NPB,-0.009843685541144903,-0.04330773897454058,0.005678299412801918,0.038980256538958716
ULBP1,0.017564175400394105,-0.03160440132010343,-0.02448577709463363,-0.02296971069924508
SEMA3E,0.012560444162741229,0.01886449856275626,0.08108035102829853,0.06479198690264852
FGF3,,,0.028085821945949444,0.04018812173259176
ADAM9,0.03985383241500566,-0.012999744573827098,0.016907248851822692,-0.07585381000981704
ASIP,-0.00906774620694499,-0.056363019930621004,0.051505966530843696,0.11101128001469752
IBSP,0.06518754065113025,0.01699624890286144,-0.0755809789777992,-0.0505415219482622
FAT4,-0.008738662115366409,0.020509948891588983,0.023207372171676507,0.11893994976891005
MDK,0.0131153217077829,0.027469891268722083,0.0939500300580132,0.03176636227793366
BMP5,-0.014870399760266544,,-0.011699316940401177,0.057585887507031364
CAMP,0.04763931189770049,,-0.039380459388572674,0.010990109130559303
HSPA1A,0.026053084744656254,0.16097954013065235,-0.021078069248872504,-0.12293512301995703
SOST,,-0.03723154745751529,,
SEMA3F,0.03836693736460626,0.04331300715988149,-0.008804411852222907,0.10583336708642392
ARF6,-0.026552961738424894,0.0381759392641547,-0.06061927878127659,-0.049715213204598534
IL6,-0.03528717435103938,0.11162570386960002,0.08065300490168459,0.05208628744185768
CALM1,-0.021101737132002054,0.0916037248714866,-0.015294455220072183,0.038827596999326815
VIP,-0.01537116453482797,,,
NMB,-0.047967278103407646,-0.011308458455569643,0.05566520092930518,0.10770578925684715
CCL26,0.03683794518573185,0.013423803078638408,-0.053435793344696024,-0.05455815954226619
FBLN1,0.0693097110819762,-0.006924740774472228,0.0035425548936050505,-0.02154139632219862
SAA1,-0.036662376180890625,0.1351649130386214,-0.04735684363082527,-0.12495342663485427
MICB,-0.014539175168210251,0.05080005981478393,0.060496080212903425,0.03153580378758701
MMP13,,-0.02765751769142794,,
F13A1,0.011588430397933855,,-0.013764271569341874,-0.07950144657444755
CXCL11,-0.005059118845082988,-0.04763154375444814,,
COL5A2,0.008491197604771543,-0.04479855806129977,0.06605542493117868,-0.003016737965440621
EFNA5,-0.022218760108759058,0.06604266880474494,-0.0011125174587186372,-0.014745235928003392
AREG,-0.00945474676683978,,0.08094295218698844,0.02947019014207894
EDIL3,0.03903437391545567,-0.07318420687671723,0.05179562844899214,0.01532015435585921
CD86,-0.021055461966558556,0.062498188133570796,0.009960560676130707,-0.0013286135649874125
AHSG,,,,0.06818572424121422
WNT9B,0.0229972819687265,,,
HRAS,-0.006390266781173188,-0.08247983716173252,-0.0010244406586472949,-0.047675431121245906
C1QTNF5,,-0.036847402361032865,0.0010241849251053474,0.1542749582223987
RLN1,,,-0.02033424981767733,-0.02539424627615298
COL4A1,0.00229920049712978,0.07816926319499683,0.007779327028075114,0.013176819347571568
CCL3,-0.039177308915421746,0.013786086524214319,0.022149053387096895,-0.0595664417786693
BGN,0.057972977850452245,0.028648739743672044,-0.005561509118367319,-0.04377655037653135
RETN,-0.011021134094363685,-0.006842806306847828,0.09180146506839923,0.03704153145681704
S100A9,0.08865209987143802,0.01717245917643983,-0.020096322948362687,-0.1326415512851162
HCRT,-0.023107131062710912,-0.012720687270263441,-0.03998073487098372,0.03375843559076356
FADD,0.01685696805139956,0.03221557583718473,-0.005388177618011204,0.017994283367030257
ACTR2,0.02597234109183932,-0.024983664302119332,-0.029850274125822446,-0.07010624631169063
BMP2,0.0406294650730377,0.04864709561683687,0.05708761916732939,-0.007808701340406337
PDYN,0.003781541431001472,,0.02119796095743912,-0.010585123688986344
CD55,-0.020109725721644416,-0.03379668328095652,0.014656640868982084,-0.02259614142876078
OSTN,-0.0020694128363531175,,,
PDX1,,,0.0670176352693288,0.07272046795622876
CD6,-0.002601199512240213,0.00380220304324645,-0.02383999322929109,
IL16,-0.04505236326204276,-0.06007883437688081,0.05123430611586091,0.0621575111249781
LAMA5,0.02507416077391181,0.04891647699633861,-0.010004184282814098,-0.003843187785178805
RGMB,0.045480429955845704,-0.002326833391012455,0.03159918283499999,0.03357604101469472
INSL5,-0.015288727084169456,0.02625018574550783,,
IL12A,0.04870008647374902,-0.057414972418330365,-0.01276528322282242,0.04107372139193714
S100A8,0.12000623130711847,-0.08066603105953542,-0.004758655777172481,-0.053170106051139504
TAC3,-0.019023166960621316,,0.09348989260030692,0.0619624786144515
TAC4,-0.01724419669924743,-0.0516628885394316,,
MFAP5,,-0.07083333004293052,0.001289533556926436,-0.021235604862233755
CXCL16,0.010749296107620038,0.12296570891042866,0.03718729466326457,0.047905212101276747
AGRN,-0.010208862484157498,0.010167872953436425,0.07668081693842542,0.1248189751792001
COL4A6,-0.012192193653691499,-0.017592242896656802,0.03232391207807072,-0.013839713697735945
FST,0.00870969570338086,-0.021104453575657038,-0.009140301786317648,0.02832729617983997
MEGF10,-0.021539854479165482,0.0357989633283586,0.0802206771054339,0.127683419733946
C1QB,0.07631406311847184,0.17461240715534254,0.025467556342806955,0.017344739426551153
HLA-B,0.040868772064183274,0.12862032966269904,-0.022884093464290288,-0.09593867365829002
PDGFA,0.016505847105156655,0.041749778225445754,-0.08073353231111159,-0.13958189774355387
LAMA3,-0.0001941356836038023,0.019776709368605924,,-0.01999220415530676
DKK1,,-0.03959855341794363,0.07635507496551962,-0.012018312536808561
INHBA,-0.019828607508781633,0.1620350098435284,-0.04008544479686344,-0.04048352006792648
IL7,-0.014785457163782616,-0.052599388241232045,-0.03822839038632058,0.060467547774863135
FABP5,0.07334890268992217,0.053897762450774274,0.004451617517871421,0.07107162701502583
CCL4,-0.02435900791332494,0.0176674225751759,0.0338779303406626,0.001008582299181104
FBN1,0.060451807026003376,-0.003523519016786928,0.02665493505189862,0.0136776897778651
TCTN1,-0.013506570411399445,0.029811523567073183,0.010909549214219407,0.022195274913913775
NCR3LG1,,,-0.03232350959317233,-0.002864041537153911
BMP7,0.004310949425378098,-0.016541389561768184,-0.009733433016951282,-0.03877997861026919
NLGN2,0.03578862184577208,0.05290898642562185,0.05474443507299638,0.03687897676108701
CCL25,0.0033887834449552127,,0.07481977384833062,0.022639248028526977
NPNT,0.022131411103697114,-0.06429758125041281,-0.010878708314255496,0.01757876632099248
KITLG,0.01714472229819491,0.05031778432109606,0.01643518881637495,0.03939334340704141
MADCAM1,0.02021416800849266,0.10305499273535038,0.04678871402200863,0.011652624138123499
F12,-0.004899233613774324,0.07733323886215303,-0.015807801164170954,0.06615612894144043
S100B,-0.05232431143824125,-0.012899088053359648,0.07119233647703817,0.1926884638447848
IL27,-0.019294775393010125,,,0.05891212951632616
CD99,0.014309516329696124,-0.003254744548095389,0.10892315095956201,0.03367362984560135
PDGFB,-0.005677000760083573,0.035462517162020805,0.015846971462650152,-0.00781628066720244
CLEC2D,0.022881269738298796,-0.06456751677191895,0.01703705390516367,0.04402023536807908
F8,0.06683719101469206,-0.03151554842388318,0.03418015089736613,0.029036027761002555
C3,-0.03348111273776002,0.10613333112916545,-0.05315871233588209,-0.012847379806442892
DLK2,-0.01372923158670877,0.027564295582383526,0.0498760997768519,0.015170574117325697
TSLP,-0.012858100589703063,,-0.03232350453509751,-0.03016795429215298
OSM,0.09708602875926306,-0.022598554604997177,0.029013327923884558,0.018980367465751113
PRND,,-0.01777002442116314,,
SLPI,0.018794508838365295,-0.05830827021105728,-0.037194849681316505,-0.14264857652678667
AFDN,0.010194254691720441,-0.015347288620587542,-0.04415471885109179,0.05030296964578743
KISS1,-0.01435395078869609,,-0.027890635175943305,-0.022455876790097466
ULBP2,-0.007795814961745648,0.05061301308795936,0.0421033853158882,0.05550912924190964
ICAM4,-0.008932140300906798,-0.03160440132010343,,-0.01970061418076982
ANGPTL1,-0.02863227027064244,-0.04802940676673855,0.049026550578602515,-0.005443286558065072
LTBP1,-0.01843250623268578,0.0596021063564819,0.041269364340449935,-0.0011235219940414444
NTN4,-0.01523756474390513,-0.055439288512059745,0.015605973523806162,0.0815479419257943
APP,0.052687552279411146,-0.030698384002464198,0.031802104398086395,-0.033635130486575654
RIMS2,-0.022218757515378298,,0.08646817226863242,0.013950321947526132
WNT7A,0.001960237083073886,-0.0322516415847356,-0.017048076795508862,-0.041867326520133585
GAST,,,,-0.022455877196423606
GPI,0.03565651703279485,-0.0023301017200627796,-0.01729316198311765,-0.11654065756773989
IL1B,0.038057165109236984,-0.026254536281864183,-0.013115638125142767,-0.04654003626887021
SFTPA2,,,-0.019823723922117384,-0.01940488549913064
HAS2,0.006658532621933667,0.05835505435563393,-0.02774069047407485,-0.034793151243779706
IL11,-0.017244198005709064,-0.030660138874550873,-0.010158825228185526,0.057054528485237475
SEMA4B,-0.055455953200618704,0.022777265357804326,-0.01453767454849806,-0.05753427170835678
FGF12,0.016393157813533517,-0.01200710576412665,0.03999776478529681,0.04063198900236001
CP,-0.002788027872384412,-0.02177069277854215,0.015317736668385736,-0.09118250655054132
NLGN3,-0.009862643379025522,0.044130686590169936,0.057368046768560166,0.14997556458092975
GZMB,-0.011351765964350497,,-0.01323103738869296,-0.012720311546947924
PROC,-0.00742436058297069,0.06977317500011639,0.08014336051462989,0.09665646854189254
TNFSF11,,,0.027801611942766407,0.044981225130288564
AGT,0.036833794157036956,0.01630158054052952,-0.022417886708572237,-0.13463434817405232
PTHLH,-0.019104164512875742,-0.03839639107188919,0.06484876577758525,0.096354487296211
COL1A1,0.04366229938735344,0.08168135156925482,-0.02155226351106022,-0.05353347265501991
LAMB2,-0.0045064984449191435,0.01670439775341421,-0.040205380604038346,-0.02521507656483451
DSC2,-0.0020737005528458953,-0.0915847428488066,0.013645695439790533,0.06512920330780304
WNT5B,-0.031011743356784815,-0.026488949612222208,0.0549349535802094,0.04650279974817234
LEFTY1,-0.00011595890042537142,-0.0450712204374993,0.028525219305106642,0.04152964018778459
FGL1,-0.009718486745141017,,0.005505480742162523,-0.03146769424075026
CXCL5,-0.008932139327580649,,-0.0039024739673622372,-0.04794213681177376
S100A1,-0.03204818380642513,0.010036151439120953,0.06557002386283292,0.149860104574625
C4BPA,-0.0004127112746494999,,,
NPTX1,-0.0030786783048794646,-0.03561585418235499,-0.005221778696722249,0.0030666185470562476
TGS1,-0.008561023541295176,0.009932258348989538,0.017028666037660744,-0.0018313010722143398
SST,-0.018419951555456573,,0.011996811945453342,-0.040108557936683976
IL34,0.030855634076293072,0.08323939926068463,0.0735609792331135,0.00693179764539156
DHH,,,0.004693358489122349,-0.011396304845748384
TF,-0.018707672105797823,-0.01181833014691049,0.04607904148286017,0.06453588176052666
IL33,0.03750077299423018,0.0003304492244915419,0.04861238566302951,0.06629342201209626
RBP4,0.029073907028105674,,0.11711206425384578,0.07030632184137678
CCL20,-0.022338810517852633,0.11737469429942846,-0.0565569818537307,-0.10158366778512136
NAMPT,0.04594664931799544,0.011449859056715257,-0.08464222581456082,-0.10318489319896325
