,UKF248,UKF266,UKF269,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
CALM2,0.07117311660775481,-0.1378270106242799,-0.16445972131066341,-0.10692391544320777,0.06926807353052629,0.08975952269272944,0.004802279250876853,0.0683306911136827
CLEC2B,-0.018557524348082367,0.016432604804419892,0.11400970848946446,-0.03178430703396077,0.07449295033953716,0.01775409313398704,0.004073938806147226,0.01679281768685113
NTNG1,-0.017534632852824517,-0.00799950952498003,0.001031922694677144,-0.04950990379935952,0.06774631863169964,0.02760086708747497,-0.05613953819818083,0.02845693712130232
LRIG1,0.011862321964781007,-0.07007221900203318,0.11992045326064259,-0.010885756311503068,-0.0009626462645350076,0.05939783711023083,-0.013274462364507918,0.02364697747878353
CPAMD8,0.026587925733912495,-0.031474852855935986,-0.02230165149741939,,,0.03717156990716718,,0.11052437832493144
GHRL,-0.001181826821527896,-0.025523558656978557,0.008740591863240282,0.012048692962246678,,,-0.017821543133767576,-0.026479321065920925
NPY,0.05464241613866163,-0.12025072269727909,-0.05469223870576132,-0.014653205027269347,0.03881605670788958,0.04280261416627422,-0.04943388001938616,-0.033287361411976774
MMP2,0.0168065739045204,0.10700586509715954,0.12193789975578975,-0.04347638279085645,0.03995396040930971,-0.010522142835955954,0.04669074228719842,0.03110657665336028
PPY,0.10116862766926023,,,,0.08693656983911768,-0.027589771039210922,0.04093469076591377,-0.017470636330979134
ALKAL2,0.00692092585435144,0.0613346940070934,-0.02528636350093332,0.08261318182896503,-0.01116099930496868,0.03280367599997348,0.11758564860905707,-0.015727161720780754
CSF1,0.05421008392282208,0.0951389483472574,0.06120807347043537,0.023843823066967963,0.031774313782075535,0.06255479279821831,-0.021951032782824682,0.015349093735452377
SEMA4C,0.045587294619153146,0.0008509260702047695,0.04152570527531487,0.0424657868451891,0.049138470538103864,-0.05317804606761015,-0.03134084621512142,0.0758270995599681
BMP8A,,,,,,,,-0.02366032104283225
ICAM2,0.04815183643800564,-0.0010038130040845067,0.12122218599817919,0.002195795584352413,0.04435575289392506,0.012193092926531791,-0.053504354736040115,0.06987792209840354
SYTL3,-0.03617993439553102,0.05667571790866092,0.03126248966410881,-0.019918422716050207,-0.014071471878805706,-0.03985115974870312,-0.005795086844816425,-0.027016957821735733
IL1A,0.016958800736284807,-0.023100161955661964,0.04663338970503467,-0.05398615475401707,-0.01874400150020328,0.030132668315344193,-0.026279400975623014,-0.009081236326996077
HLA-G,-0.005185725591673198,-0.018523413740428235,,0.003911545001983436,-0.020087954503472207,0.05087750496297439,0.035965276048334584,
PGF,0.0755191704231569,0.08014681570052956,0.18124882975446974,-0.02920116779420076,0.0349648798853558,0.04063707891112338,0.04672705786220229,0.05482915126687831
LGALS8,0.05161471151211868,-0.023486029549710127,0.048311834757001924,0.03163863462045779,0.0016747524762717964,0.03439520831630964,0.033484624818602995,0.02028890885894908
DKK3,0.04198651903002607,-0.15489214556605468,-0.11385601573512691,0.07744776416288288,0.05099294853313713,0.0340977671520758,0.0038371764347709804,0.04857610196967871
COL16A1,0.05741296318728515,0.03694891506059296,0.018263414250647238,-0.018555790926862454,0.02338235971316048,0.0354224191912256,0.029757809282630457,0.02241027723483361
TPH1,-0.030228643433810362,-0.01962813995886629,0.09252018470229409,-0.04180175929832993,0.021123761544182003,-0.004686752247696826,-0.027608967706256978,0.01333681915882212
TNC,0.014246695374126846,0.07935330281766029,0.15003876477071318,0.03765157818111433,0.04288360477802998,0.022783266242074853,-0.0008403778631014482,-0.004817967513346927
TNFSF9,-0.028153518058456208,0.0251644788412739,-0.0465097795890814,,0.01968502317181815,-0.030060662422115143,0.03695847445924176,0.0863395997168172
C4A,,,,0.05088498434807671,-0.029732746002674733,,-0.01664934641854233,0.06289492700490774
CNTN2,0.007275614349502123,0.06286826568308222,-0.019425248429286734,0.07193121790900998,-0.013272818148256225,-0.03125066350682277,-0.03408853785468509,0.008712075776758718
F7,0.04601047146576537,-0.017047095564549246,-0.022301638534953518,,-0.0028663271740061625,,-0.01647558585374487,
LUM,0.017896517953186836,0.08818955361976305,0.15156856957170872,0.03152501374753502,0.10005716102249902,0.024600057325508577,0.05759641018099831,-0.008266912634431373
BTC,0.028071159575321563,,,,-0.027102109572657556,-0.04560043314425018,-0.015943742424436774,0.08697704846554326
APOC1,-0.014746617410835418,0.10833089297487165,0.17238388621249523,-0.044717755562665946,-0.017988619266342657,0.016358339704876743,0.004663089884064231,-0.015636327073305336
PKM,0.002995583014799535,-0.08319201554019727,0.054518907176272176,0.08518076071863981,0.025622374885551122,-0.021551173070100665,-0.010314233419131723,0.004881031080576598
TNF,-0.009234229611109143,0.0467433871991781,0.1278461871805893,-0.06920388489849742,0.07452370799181993,-0.031215274050044577,,0.13773323960074307
GNAS,-0.04965795396290556,-0.1153900873298812,-0.07236494220381441,-0.026491565519672397,-0.09779474769551179,0.010318638376212965,-0.008760151541634292,0.06361623619936307
BMP8B,0.04705270827577811,0.1512637474031887,-0.030047375910887714,0.0851918997830388,0.08662166252994656,-0.016058244839529837,-0.03043427237289926,0.11173472921931098
LIPH,-0.030228635991754696,,,0.04908745480292596,0.041833419386799714,-0.034802345076083735,-0.026163959050770954,0.047591087854322985
CCL28,-0.042520336749095236,0.015328239589105116,,-0.04298084331539088,,,,0.004776067487187234
PTPN11,0.02314282977946271,0.003894340268430515,0.07993107242527896,-0.012986776063442854,-0.06879505365107538,0.0028170973791592753,-0.005156916929349129,-0.03725351553147614
ADAM12,0.054465610285010825,0.10560830187737527,0.14142010248183493,0.05902689468499387,0.043440792429301545,0.10115526282638611,-0.004469849487561654,0.004171902047792143
EPO,0.012492427746722823,,,,-0.02900392876671965,-0.03614488846931744,-0.015762721391564774,-0.019537404011683225
EDN3,0.009478460472145473,0.05099050761138841,0.06582640758311378,,0.08330975386441605,-0.01786607228905789,-0.04899825035095189,0.10876945371028096
CCL22,,,,,0.02243110769628008,-0.03305394707056169,-0.01383110182747783,0.025774098999660322
CCL2,0.049311325892308105,0.00540670120212688,0.02537984417098458,-0.008724420212037001,0.08586259111889817,0.01173387605815097,0.049909989830490976,-0.052259944358567206
DSCAM,-0.05023907901855147,0.0953298657667139,0.07234126814787556,-0.0047289829051794996,0.025204244129336327,0.03816843569977326,-0.0041160375565472045,0.08270967890623684
GPHA2,-0.012652037716250513,,,,,,,
ANG,-0.03259292687479508,0.0017620996193631222,0.06157342480397756,0.0046748042070032855,0.04212162104550359,0.07004652205758126,-0.07134018431000434,0.018330799595202122
FBLN2,0.04934023362997354,-0.020702524102808824,0.08435144462449193,0.04716607613750479,0.0734547580184299,0.005212574151163614,-0.01667093024884164,-0.042155395522327575
VTN,-0.008426010013628926,0.01829179247714148,0.01437439542350532,-0.013172845961024159,-0.0068362713063728885,0.006790171011797608,-0.02041059670780773,0.010520493065931077
VEGFA,-0.043469431638840775,0.10009138957695339,0.10254182642400056,0.06040731977975214,-0.03246051988761796,-0.04093859051406216,-0.06424433742596679,-0.08013930660858533
F10,,-0.022764983671178157,0.11703825296578928,,,-0.0036333593378804563,0.00012388799542601705,0.01560012880308861
SERPINA1,0.05474814171717404,0.13965812402853248,0.06401807572566719,-0.10296983679121478,0.07303414933413753,-0.03774309999119679,0.03335631473133619,-0.040835372601100886
VWF,0.05996746076045805,0.0750123060250196,0.14164449422526293,-0.02136363812752834,0.0646216513215813,-0.001037871726455681,0.024322605962031854,0.046152445042239046
GDNF,0.021936341302852515,0.04282870627067631,,,0.01548868923418395,-0.057329026690456565,-0.02207259388089529,
VASP,0.06978878313308468,0.11587669441835483,0.07413992192009435,0.057018068701706684,0.08321888289855141,-0.009171360859304206,0.005689501309455459,0.06685575394249844
ADAM15,0.07365941793763595,0.07261181094351685,0.06717999744631839,0.03857842327432551,0.01477893101247968,-0.03429316956287022,0.0029413211209072736,0.007557989483325427
WNT2,-0.010901400272494888,-0.009223393714990367,-0.0027818659594924158,-0.030058443575579945,-0.03597649431666433,0.006561466568713211,-0.01892667096542942,-0.0025868597266308388
CALCB,,-0.019895213119727754,-0.02465266289003482,,0.011086346003948954,-0.014831700991424418,-0.02462205648164649,
OLFM2,-0.020755849825757507,-0.0641726535061994,-0.05326648981472274,0.05068186933663876,0.023029460422678234,-0.02042578667617093,-0.03500265740897821,0.04298932433170568
MFAP2,0.0897796365894601,0.012944350066495207,0.1801080047392147,-0.012021720789192445,-0.05214178284976419,0.01630955589522337,0.025148739292937053,0.0890807513378178
HLA-C,0.04168783547291812,0.07393658284855051,0.12380862221769864,0.056566942976612446,0.17141447761915987,0.020929198674674496,0.02903640994286079,0.08639748581578023
THBS1,0.05116868390138684,0.02670326194147859,0.0645540500800875,0.039536385267676014,0.03329229633512188,-0.03204893360474766,0.07278607983069668,-0.08050521803467629
HSPA4,0.0034085921078025098,0.06381671253554307,0.017265126236884813,-0.00846656949983906,-0.018271338460137766,0.014519467549069152,0.011507906590198295,-0.01999169849929809
LMAN1,0.02183647609902978,0.10329037672776174,0.08612466672559513,0.0378160100984559,-0.0416315791455117,-0.06887150099984278,-0.07409093256947477,-0.04229111222130153
LYPD3,0.08714494691874954,-0.024668593550435606,0.014091115655026874,0.034335385151956874,0.06906265348859222,0.08839121220440722,0.03482444960365536,0.04549884190563323
APOE,-0.03959838356802867,-0.023468199855142598,0.07557724218206974,-0.027017875354102504,-0.10099706061804974,-0.04856742598892016,-0.025155590978935657,-0.0010636918523052447
SOSTDC1,-0.026435875519637976,-0.038447069073011236,0.032132022865365435,,0.039001491454992196,-0.005939356953486855,-0.03331160371740468,0.060647204602151825
ANXA1,0.03773085172831977,0.054298584771223214,0.10189183261837316,0.02466492299592528,-0.03631692392213292,-0.006101568541099485,0.0034574869191973923,-0.07178036403057654
WNT2B,0.03887119943700271,-0.014124066030496558,0.06825472813495746,-0.043529415519657014,0.06366469600513316,0.05287896598919513,-0.0362128488600423,-0.04363150299795978
AMH,0.023606419502471526,0.17487970184149418,0.1132411300800755,,0.019547415794270644,-0.03895138192003322,0.04459534387819547,0.015122720730931247
GDF10,-0.03498646419649166,-0.023568497026252074,0.03210061076853611,0.05546072440195564,0.03807595857402604,0.00500875595970968,-0.010678379366974525,-0.051621105342656175
EFNB3,0.005154321461505254,-0.08123906534891578,-0.028586237771284814,-0.03159015861783969,-0.02518597727178703,-0.08471390135004228,0.012150524582254725,0.06412965728698236
LTB,0.03884141932771738,-0.020419442203841443,0.0683860999866823,-0.07355425318355747,0.06253471839786359,0.008407235700825341,0.04609034132007643,0.02517664531673246
ANGPT2,0.029962831909457043,0.14574088893804746,0.17011929272994422,0.015224945271586824,0.07825515896632376,0.0078093550955528656,0.04057536455498681,0.03797317427921528
NRTN,,,,,,,-0.0140355723714019,
ADAM17,-0.008609502738880219,0.06603317378692607,0.1126317096923222,0.0018518449019667906,-0.06304827011818762,0.020509771475146654,-0.007926832799061605,-0.002203732357777481
LRPAP1,-0.024541710234083313,-0.08681719936252195,0.10725141684896075,0.06466775404557733,0.05220960532055274,0.06127775546872006,-0.037592712468074455,-0.039142829201280316
NID1,0.11066943891864203,0.13505053503502829,0.15056550381869566,-0.007557667935912583,0.07388975838257894,-0.017810720600727623,0.024145213823469402,0.03359782017191657
MST1,0.03498643742799556,0.014355282707674494,0.1717168863277547,0.0793471975076324,0.04895381298509766,0.027094436480477904,0.008962625367192362,0.0339255488029752
IL13,,,0.10094316321331664,0.0902406068059943,,,,
DCN,0.012805475272669713,0.0003630553840092167,0.125326651946802,0.01119472468996189,0.06387009643576068,0.025258753920512564,0.0052751969526720266,-0.04234482939784548
IGFL2,,,,,,-0.013161609663515697,,-0.019599822002483745
COL7A1,-0.01610766340677941,0.00460226731530567,0.059610562347557426,0.045655803592908,0.07397697490990819,-0.0011549734336105952,0.015598951153824687,0.02194824533340616
CALR,-0.052249096059407765,0.09540833584915062,0.10146065227451104,0.020528950882881047,0.08833190580561838,-0.04496579910060793,0.00923083810157578,0.008851911698408838
PIGA,0.0027911960585412015,0.08570396490653895,0.09918459113215282,-0.04189257284349196,-0.011669200700574627,0.04902596782841136,-0.03226457818684929,0.036578502977428366
CD200,0.0350450493872603,-0.04176571808009097,-0.03901174920410902,0.05409067712682017,0.015103277379728011,0.009131695876532474,-0.0675378504833595,0.10318820216731099
GRP,-0.01581687026477017,-0.026556875209085146,,,,0.09239604790040841,0.0317397109361381,0.030297033809313145
CDH1,-0.01740481373598856,-0.006631661763838867,0.09340471944228118,-0.05853397979541773,0.10330819169537775,0.003369778175205375,-0.015254007052482388,0.1505640835519056
LPL,0.016629599987676387,0.0020911397453436827,0.11510380767688434,0.05029750418255112,0.052495762751618553,0.0234293785978594,-0.013879260211273252,0.11212074692243154
SEMA5A,-0.03925353664712297,0.10371446219947177,0.09741513594433805,0.014394186301147591,0.009308654101114979,-0.010059101884883128,0.02312958328240698,0.08875306004947903
SEMA7A,0.055277269506608925,0.04721225090704467,0.0019230082377051205,0.026671079257919908,0.12674411321462253,-0.05047551388456566,-0.04532377100236483,0.057249574310082256
SEMA4G,0.02046566242312354,0.002226105815635977,-0.0001312610895425148,-0.025048875058617723,0.10411342850510552,0.0900256551500904,0.020414797885520555,-0.023066070793213822
SEMA3B,-0.04556977366727806,-0.0028855572630918066,-0.041892016438199314,0.032033816038724044,0.04825240827671235,-0.0075929583955414185,-0.022561738384576695,-0.0012409979070502663
RPH3A,-0.04399656467938771,-0.03417630517100759,-0.022583899863375143,0.016019896416315883,0.029452959020084542,-0.03358699151155647,-0.04030368659793805,0.011266999712873052
JAG2,0.033189438292633495,0.07396690587418665,0.03465300574327354,-0.00674267999887346,0.031645745514382054,0.023524977116628733,0.05767157831416878,0.019459398043230654
CGN,0.013836984403094,-0.032299934924034,0.03185252809873938,-0.03857624955811466,0.12336134838447523,0.02700334191693857,-0.054329673859167246,0.007291256920349151
GDF15,-0.012836625443595316,-0.018781727334058865,0.07994867367470915,-0.012348621821409243,-0.015635992131842125,-0.02158617082304514,-0.035139546310007014,0.04294966468288318
SEMA4F,-0.03069520595641552,0.01980727748617462,-0.05913319554947337,0.006695003780566715,0.12868955556408243,-0.006653714643090708,-0.023189856235688783,0.07254436910625393
NXPH1,-0.019504816084468826,0.08189741709597663,0.06854646386654277,-0.039223198638585435,0.12044873785815555,0.01551743683027968,-0.04613663188476202,0.10331056742556152
ARF1,-0.013133870145322295,-0.022837245872034315,-0.04273494510996199,-0.03698736840314088,0.14678103405868104,0.02970319328363811,-0.008432306118142493,0.03072351670190724
DSC3,0.04691828723758883,,,,,,,-0.01953740994205749
EBI3,-0.032309597855174545,-0.00024401541645169286,-0.005074865619212094,-0.037533381273960546,0.057667306132226114,0.019054249080064218,0.06261105156812809,0.005123443170619384
TIMP1,0.04386945975730897,0.061074105959316685,0.1296988260053725,0.0263789364002716,0.02266180699902094,-0.05107596634416974,0.05779022497878747,-0.037934672589002565
SEMA3C,0.03782805984442472,0.008270896546671782,-0.05065624280407893,-0.018605851790107993,0.019476575229537954,-0.03179578145294848,-0.08711862322570728,0.00936484852738265
GNRH2,,,,,,,,0.05792096953153016
GAS6,0.035793025492761095,-0.02802980540550082,0.01764445155439454,-0.10968880414030897,-0.025606455796176104,0.0014072647848700018,-0.04228793338973047,-0.03434771509981608
MEPE,-0.019891236056815493,0.015060004702696915,0.06707417046724003,,0.010105027448202032,-0.001253191860459951,0.04034313580017879,-0.02699761091957419
SERPINE1,0.025870362567435,0.045555918105946905,-0.016521947147928272,0.11720759332063772,-0.02990065674780801,-0.053842509823838834,0.009413312482685792,-0.08398963909224358
RSPO2,-0.016293123892453985,0.0623772405493748,-0.019651322015826214,,-0.04055753819458793,-0.015201709778779448,-0.00745408215379426,0.035858620776714784
SHBG,-0.033026084229490694,-0.021921213048515943,0.00931517005773753,-0.04036425189429471,-0.03322324482819264,0.03444343915602779,0.04261170801261439,0.021418711317469048
LGALS3BP,-0.005859932879578442,0.059870766490098204,0.07262110031209677,0.06968710756636338,0.06739836770217522,-0.004413687504282262,0.043135633440220186,0.005927883940458409
LAMB1,0.07730458280396223,0.10579888256683662,0.1324138117687849,0.015243962368343343,0.14724946832626268,0.002373536473888656,0.011284878591437777,0.016637879141893765
SPTBN2,0.022577752328741856,-0.07229335531743704,-0.09673403835740553,-0.012384996067157577,-0.009275944939772178,0.0006764386934963153,-0.011739860736893338,0.00854354403738426
COL1A2,0.06182765732824464,0.12498985464610528,0.14457091937412805,0.023352042552522618,0.09527020816980993,0.005753871744428856,0.03362807057589806,-0.050589885778336945
DEFB1,,,,,,,,0.026635002989481408
CEACAM16,,,,0.07333594916362328,,,,
WNT11,6.85701838358219e-05,,0.02438271008122396,,-0.0321739862320703,-0.024655848043107245,-0.008780137593546643,0.07009490953577542
LGALS1,0.07905493105724373,0.06127632205862412,0.024636241511352124,0.010090131605137912,0.035945321013430225,-0.00019598458007960342,0.0026194411800718152,-0.009660184346755083
BCAN,-0.0641660914563794,0.14456707704416735,0.15323886031251696,0.052400201524395285,-0.014158713534533695,0.03491395195582286,0.008605272177719146,0.08138440760960257
ANOS1,-0.029583421609402038,0.0018190355115316906,0.14004694051067204,0.01322384199631604,0.0015437314354792705,0.049086499188623664,-0.0037127877077644156,0.07852088838654417
EDA,0.07978585755688061,0.03274266103062873,0.0405566899001653,0.03186038049578927,0.059316320770586295,-0.041148632515041784,0.019317360084110332,0.0964882745418907
FGF22,-0.009898676800083774,0.03802480501356084,-0.022301648551402434,,-0.0011618962308732198,-0.009304352395944744,-0.02363093273051425,-0.03744419475585109
SHANK1,-0.0365454043360197,-0.017351983179172595,-0.021218602165217038,,0.03721216472722275,0.051999314062775574,0.1278807974995381,0.05140221873739098
NPVF,,,,,-0.0066665930868665645,0.021188299499074914,,
RAET1G,,,,,,,,-0.00768453790019297
TGFB1,0.03965347801204885,,-0.0071262759160721015,0.06134161967360203,0.05529817168723873,-0.0535819323120891,0.03319580280523165,0.011048792270162104
MSTN,-0.021510741393316886,-0.01840987748598301,0.12287613802879857,-0.0674664250091057,0.021556982295387068,0.09514443603206571,-0.023882023689990952,-0.010952799860146616
WNT4,0.0052460185774001146,0.05896740986187743,-0.02528636951742912,,0.03010803831277429,0.00814840977433814,0.0759086570759034,0.011274347585999238
TNFSF4,-0.031709723898856734,-0.0038176095240807025,-0.04013836613205497,-0.00525918376633066,0.04238213508010223,0.0034954024649643087,0.1397069771709971,0.0783039257685031
NTN1,0.05742468355392711,0.12560386787385722,0.14462462186512287,-0.027805010017035663,-0.02263460568610453,-0.013021799242348898,0.0011415495388224894,0.03455046368635542
CXCL12,0.06913654216787155,0.03590989069176754,0.06491543422947872,-0.02855442986864737,0.05728080964736754,0.05743008782306055,0.022589565454082753,0.0026695742660445237
GNRH1,-0.015148437382082845,-0.01765180547275499,0.13419042613043275,-0.022162276417838776,0.031161457549950637,0.04623560161542012,-0.02220610491897981,0.0005500677280991453
FGF8,,0.03431412687355772,,,0.05347408273094997,-0.003975544866854047,-0.00041997660656793,
RIMS1,0.007799186065477852,0.00796940866875746,-0.08276237095901871,,0.015982639327654796,0.035269121050430084,0.027882423988244726,-0.04213007608564818
FGF14,-0.03515497599287873,0.003529286050334798,0.06963102092806747,0.11049975123007498,-0.005387631834299133,0.06659728836116784,0.01639274545347734,0.06943484681169382
IGF1,0.0180833515937795,0.00210139280205631,-0.007648558019305318,0.06386417827950895,0.01992671138395002,-0.01076204033866283,0.01920879323391042,-0.017039026723279487
TNFSF10,0.008770689796501202,0.038404331327948016,0.06534434859681211,0.045816086475307875,0.020844181321745543,0.03355034754726816,0.09173564839785996,0.0751389083249175
GDF5,0.009092229143605269,-0.02041945013433821,0.022893381151401136,,0.0837095663895513,0.04195729291112804,-0.022401211200610338,0.036571270122418134
CHAD,,0.040317643345192396,,,-0.04569349549610017,0.07990889135386103,-0.021938368150879368,
RGMA,0.025451753807368905,-0.002461527179176111,0.1236736152535958,-0.04796214395204817,-0.017420213788908775,0.04757129106415694,0.0005857891062024442,0.04196513601164339
WNT16,-0.008442739163590505,-0.023785496156554037,0.01462487263632921,,,,-0.014035570518849627,0.06533140889225374
CX3CL1,0.03734272049622523,-0.036769418778298125,-0.0020179492556493617,-0.020516329289340537,0.11119359704522698,0.011865910071595924,0.0671206390772035,0.0791370261899502
FGF1,0.04108822726539808,-0.03950002642954196,-0.01083525999113134,-0.08318247305310796,0.008278284483621168,0.026400339615836706,0.024651017344660964,0.016651252926811376
ALOX5AP,0.050274930839261954,0.003406899531236742,0.08001788529420087,-0.06343313360518547,0.09714544018548132,0.05406234974264672,0.03942566252412751,-0.058349204476537415
IL1RN,-0.05565558202152769,0.1609884657453508,0.0439031583607608,-0.07565058155344856,-0.04990365328261605,-0.045486042078326926,-0.039107183538377985,-0.03927857817917614
PCSK9,,,,,0.04814352589357476,-0.032693923192513616,0.013221661569694655,
NPW,,-0.025099412037073977,,-0.03830049170456029,0.016453633123861954,0.025201478863978763,-0.028343854583326163,0.02177413538297609
CXCL9,0.03125383981835367,,0.13367653169244653,,,,,0.06805754801961139
ANGPTL4,0.044481775923844925,-0.0077330157186669924,0.03049402608554738,0.08386273928005626,-0.002062750432244826,-0.012159791517692059,-0.034812082303763224,-0.006804435771676497
UCN2,,,0.11968700615933238,0.2676220010083753,-0.00395609177742099,0.0813759132166286,-0.015394728772001352,
OBP2A,,,,0.03786226357170465,,,,-0.02194561828843782
COL4A3,-0.022312018189652248,,,,,-0.025871368493531086,0.0466582003400263,0.022915363405743804
NRG3,-0.053076236500230176,-0.04339299484754998,-0.06086007801759137,,0.02925569941881496,0.021611593234552508,0.04054953002984384,0.04885444564886535
IL23A,0.057599249421849665,,0.02224700227155325,0.09084358960232015,-0.028633039632561703,0.15761701655558566,,-0.03168025126344232
COLQ,0.02867820556964161,0.07152994499252605,0.1260824110491315,-0.04406154946627551,0.0953805442348677,0.02625002130863166,-0.025365534436109387,0.037374581272022506
SCGB1A1,,,,,,0.06590553733724941,-0.015762721296686568,
TNFSF12,0.05190578632472882,-0.015830880101617237,0.08980421084242286,-0.015755059952202093,-0.02320697520979887,0.0472438695519694,0.03598908922604518,0.031725269729971264
DKK2,0.002275741511618696,-0.011860137975729716,-0.023467620242519648,,-0.0057683753612852015,,0.02184744440630955,0.0377717880893851
FYN,-0.061947290360499084,0.092277776557578,0.09216172766747302,0.037396060986607804,-0.0026028362356457545,0.034784624235892535,-0.008860342690816808,0.011040613206740652
ACE,0.06762228220896031,0.11244555113969953,0.08246286449926997,-0.04329955294640107,0.11912141385377241,0.03276970961716208,0.061650980655067626,0.06421291831148726
IL18,0.052316813748269186,0.02996259354668455,0.10972739183752284,0.049637839164816934,0.002274521756100664,0.05422326042999333,0.04274705807873862,0.011845835597488594
PPBP,,,,,-0.010341378459792097,0.004598180351168388,,
CCL27,-0.013101380477723787,,0.05097822285421389,-0.028053641485987983,0.003807551101865724,-0.04090217237125239,0.01760409569201627,0.05974999049757097
SERPING1,0.030846632177968913,-0.03131984093430133,0.125185212247952,0.08265114914471616,0.016874603868670422,0.026697478348613978,0.017505375782563212,-0.02836495549950055
AZGP1,-0.02857260727816673,0.05520128393343425,0.051266534231622356,-0.013756287817033362,0.026548109833982435,-0.013015138076915537,0.015400697148181845,0.024528947580107374
INHA,0.01431840242144791,0.014790981615325447,-0.02299139703092543,-0.006777285115692237,0.002321291928215376,-0.007565942289997258,0.01570671088744274,-0.0032094779976585956
SEMA3G,0.06255796995730943,0.0386685552021326,-0.037465255627218426,0.07721757130948628,,,-0.02260245900687647,-0.023514218666892312
OXT,,,,,,,-0.013199637370234272,
COL6A1,0.044284717141793654,0.1107098737012014,0.11525233489075348,0.11897871108581272,0.11192932410571863,-0.04965996245960204,0.036151691589422136,0.006036578525315054
FGF17,-0.04510984264607059,-0.011432254929682808,-0.03535166842588263,,-0.00576708564378096,-0.003424366168725839,-0.02626732538561234,-0.020907443363046292
TNFSF8,,,-0.02265167966761438,-0.052866342491205386,0.01296086490420233,0.010368513499561737,-0.0140355723714019,-0.039228574862606974
FGF20,-0.039438714273824164,-0.021182835247156667,0.01590267178020437,,0.07863585874946337,-0.01641768702883824,-0.02839841166059983,0.039268784274340954
ICAM3,0.033512305063936404,-0.012316739769361556,0.09449483789414267,0.046395947540319366,0.03313937842748651,0.01272770238567493,0.02769841076739387,-0.003996421106977802
LAMA4,0.06606515973710263,0.11610110146932424,0.14015540810676183,0.0330268085591283,0.04599779022942172,0.0328863701776693,0.018786777749427983,0.05189966059805479
DLL4,0.1069183073923325,0.08668105540534368,0.09924315520682211,-0.009673996237273228,0.05873798864982773,-0.03220672156768054,0.013924577288152938,0.06407709297949757
SEMA3A,0.016536423497492635,0.01652227672129709,0.06322177550999421,0.10216350667030627,0.0740536337487618,-0.05353931437842818,-0.017655130422362067,-0.03825236585271825
RLN2,,-0.024884859236548828,0.05292860762053624,0.03408708197277715,0.04116328185641778,,0.00817249018087882,-0.006443620204681646
C5,-0.06548328135956406,0.08106722750775142,0.16475419208778008,0.08165650994504531,0.044434019034903696,0.05962589091293088,0.017153475736411773,0.05807639139405318
COMP,,,,,,,,-0.02980785750433455
EDN2,-0.018329559972287635,,0.08535111451879834,,,,,
C1QA,0.05094647050006578,0.02478949583429091,0.10469569503053061,-0.07208932687676045,0.07497840484909805,0.001982993655870704,0.03375482005110898,-0.07820914056129619
UTS2B,-0.021265611855050905,-0.018523410718212625,,,,,,-0.025709972197935974
COL9A3,0.018438505248534603,0.09933683597308172,0.09115009826657094,0.06314660964354615,0.08369511428057987,0.039273545177967044,0.012742854976106138,0.11749179620493312
DLK1,,-0.0313281095672607,,0.06251770186519283,,,,
HGF,0.022376509855592797,0.01382024470988153,-0.052654316173482166,-0.04198832628388218,0.008734016357737233,0.09280367916886284,-0.02392830415893167,-0.0051067840292645765
P4HB,-0.024770426923049836,0.10871302227896734,0.0789177602382005,0.1367151586111503,0.06138419989917769,-0.05486770552999242,-0.03855463062607871,-0.019479706462820396
ADCYAP1,0.03754249177894233,-0.036661919111357216,-0.025046612264595966,,0.057360369766629456,0.06137365918744332,-0.009208534459253138,0.043306357821272096
GREM1,0.025441658720632705,0.03348494488426778,0.00463635994658564,0.04531058486845829,-0.009058857928559306,-0.0159267468835674,-0.03134052427748411,-0.01872634137808712
EGF,0.023112223053749527,0.03314226696306673,0.1099487688514348,0.09369372407677451,-0.03216252337131267,-0.031215281026775753,-0.019382639913213793,-0.014576627792918318
VEGFB,-0.06429404641377594,0.05586548647185898,0.07847741773668254,0.05569431638502125,-0.028187310822141192,-0.018749577657124157,0.041088969954578794,-0.031407055883220646
FARP2,0.009132094445521542,0.05287678260060779,0.10107029872070775,0.05190230740372546,-0.03117148165811091,0.035516556928735205,-0.00026069078358531306,0.024316547398119615
BMP3,,0.03517783295482014,,,,,,
IHH,,,,,-0.009935392108965449,0.01842128402652206,0.009618013921428515,
LAMA2,0.06942107208080045,0.06824158545669735,0.09673096879607712,-0.05833810765290335,0.09904970976018883,0.039068113545371826,0.044135440460051856,0.02809518205172293
SERPINC1,,,,,,-0.03121528351002019,0.009139836818836686,
NRG1,0.10296833171052355,0.028459483248128043,0.05017680811698998,0.058394150830526716,0.012376726924139398,-0.04310127703092248,-0.029770180595679756,0.0016000180744822517
SPINK1,-0.04460047004327519,,,,-0.0597711774962961,0.006992728590975144,0.023422370959183883,-0.009625842479487093
EFEMP2,0.02815758147125665,0.029751926148497587,0.07473386765104773,0.020633781698127178,0.016870668357840766,-0.03541474003637384,-0.019322835068978566,-0.03083880192065822
SELPLG,-0.034525196086999034,-0.0005852677493448028,0.08412869175998604,0.15235975679132263,0.1047171119524739,0.13001898064713668,0.034926908239511764,-0.01574866723605257
GDF6,0.009339645615018523,0.005577131698383908,0.054526471026987065,,0.05376739371315813,-0.006268429235891811,0.03917716946960413,
