,UKF248,UKF266,UKF275,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
LRIG1,0.0343920932833946,-0.0060890846713632304,-0.021318244670062915,0.013206684169408582,0.12690674996727977,0.05073082501059631,0.05654802576526065,-0.014022541792878563
CPAMD8,0.10066275358042968,0.002807517184472394,0.04605021578045235,-0.05742525331257202,0.10837741776379663,,-0.018838084558211114,
GHRL,0.07834187403059148,-0.017077417517485222,-0.012533497290920013,-0.03966238886956651,0.05793376664371604,,,-0.015771347259662782
NPY,-0.0029230168497817893,-0.04710889723633346,-0.012449072518988956,,-0.028976465874016057,-0.03912987819138378,0.006709198569827903,0.12041999814322345
MMP2,-0.002007047472329349,-0.010206624242348377,0.0007079066023583922,0.04074422326899528,0.06920479215399203,-0.004217540521694668,0.0007484874725506038,0.0005524286526505938
PPY,0.010545375086898913,,-0.010017548463023603,,,0.0004301339185281114,0.02846193547413572,-0.03197664556422673
ALKAL2,0.005797987040438756,0.03903255705337388,-0.024163941813074238,,-0.04014513768784412,-0.018614390623928483,0.0745649795710356,0.041455683624716355
CSF1,-0.03669246495051844,-0.01794117279435686,0.0017695685140950294,-0.0266356389584818,0.015364130403735158,0.04364158167626987,-0.016236851083297397,-0.09220560227142517
SEMA4C,-0.013864273438961898,-0.021883743411577967,0.04508419881889043,0.06729709502860101,0.05204111855611467,0.027203138827271822,0.03074505125253942,-0.00499177979503636
ICAM2,-0.0009764431907185065,-0.050696096150941804,0.0651775249483399,-0.0127566871623334,-0.05051960612762455,-0.006321903414571803,-0.022401010511283823,0.0493745845521329
SYTL3,0.04063103723775286,-0.02206409866454345,0.02250860392042055,-0.020201801724225196,0.07065383198758118,-0.0018641011432175502,0.09345796545963926,-0.03725609775786183
IL1A,0.03785661732050183,-0.02294648601054713,0.01589497911125922,0.02255178275689047,0.055393786172244844,-0.036564876787849206,0.13406668960707438,-0.02325621050049059
HLA-G,-0.019206605456881982,-0.012393729046397111,,-0.05031691611649551,,0.027110298871451197,-0.04742753075367297,0.15393766430818145
PGF,0.011306051703334782,-0.045987454988902686,-0.0140574331489354,0.01439667190983038,0.05315130493463335,-0.012196171770128763,0.004868910458626332,-0.039668090356830915
LGALS8,-0.008508823024244655,0.008840726462704434,0.018206575704932334,-0.021510551688717783,0.0342034528976406,0.01642126555374969,0.0071139512389630745,0.02157761745622341
DKK3,0.04081866149965321,-0.06425265396454703,-0.02506825283462031,0.008836567282760258,-0.007884114226535241,0.009358809233930628,-0.012521011535644373,-0.038981586763476725
COL16A1,0.0027968034267930974,0.019871239903287756,-0.015478151559935642,-0.09629420347404054,0.017547257473180106,0.05169009557685324,0.04568766361347923,-0.07521180531054904
TPH1,-0.014102526240412232,-0.013132884237423778,0.027039062475628386,-0.048223928888802906,,-0.008795487197748824,0.030334461355446058,-0.021481947311156144
TNC,-0.05951739214856707,-0.002122696284876541,-0.016385490491990288,0.06024571194131982,0.1425759027393223,-0.042077506258180845,-0.053104331577844804,-0.035041818297874686
TNFSF9,0.04537994703484061,0.0382894914025525,0.004893143148167885,-0.04893023837727479,-0.0423757998117512,0.0713877986117268,0.01791459338112902,0.09013121715343815
C4A,,,-0.011875301235648105,,,-0.016113320235119973,,-0.014734000419734836
CNTN2,-0.023397607468099393,-0.019417718349033917,0.02078342402472218,-0.006329175391799532,-0.14130211311845906,0.06851457406423568,0.07489017057960287,0.02373455459968484
F7,-0.01375807720694666,-0.011405947435808715,,,,-0.020301853173383785,,-0.0145802293244438
LUM,-0.024981828813831118,0.03404722456958657,-0.023637249603467934,-0.04055979084095519,0.07048593837277135,-0.059055055584191204,0.024495320856778358,-0.013532246847224082
BTC,-0.012481856984497922,,,0.045146137216859894,,0.10094549749895217,0.15935434359150938,-0.014109569328930007
APOC1,-0.016829005010489954,0.05676242477725554,-0.020393577746533453,-0.11276940787872579,0.055560908252584584,0.0025074550095009708,0.09928040185216479,-0.020660661671069693
PKM,0.008301378499587753,0.02277927621135012,0.0011630372447443292,-0.08311261435828708,0.03955606144732131,-0.04157504629809448,-0.057577825749517655,-0.06397381909296829
TNF,-0.021764878785026788,0.012543581538513862,-0.01688942501338613,-0.02423919108077282,-0.03583124246761507,-0.014255840203050442,-0.01956087000870876,
GNAS,0.03345313321254935,-0.021650758182012092,0.0012636320229196365,-0.04834573557101033,-0.008692983365282795,-0.017644623906451985,-0.006988006452266226,0.053825911213730815
BMP8B,-0.01677910838297293,0.06892660730504706,0.02458364954892326,-0.031085486879420643,-0.0388899578968836,0.028064348096756356,-0.05063122842315535,0.02143549625503023
LIPH,-0.01410252276848053,,-0.009574739105445013,,,-0.01447327483889671,-0.021808687213192263,-0.023154049050637462
CCL28,-0.019836952527104983,-0.008931760396188785,-0.014743523079469517,,,,,
PTPN11,0.017179090601039018,-0.011882447464402977,-0.017743926105823725,0.0016708593020992115,-0.06589828560912668,-0.031211926339208808,-0.02781467193194071,0.015422787104223071
ADAM12,0.004271992793021157,-0.0032515667662905683,0.016425766464333115,0.02268426868736277,0.015957058690421588,0.009613737699557895,-0.008780708879729591,-0.046167947916524524
EPO,-0.018949205364678038,,-0.010017548900291572,-0.03854739995291897,-0.029244062876004517,-0.015718346104080655,-0.022649984225481597,-0.013949373012073598
EDN3,0.002494278318981182,-0.016359495034578272,0.054318270303067274,,-0.02240950585730479,-0.022904801295818355,-0.025689604485994205,0.05073043921598148
CCL22,,,0.035625172703678556,,,-0.017789782334500653,-0.020713063767610063,-0.012239967564402173
CCL2,-0.04044222230547871,-0.05186273806926322,0.027129087678075075,-0.0694916557548284,0.024637640705863162,-0.024179275086239873,-0.10312295288110895,-0.05112742280944829
DSCAM,0.008123213172983128,-0.0038769111938435023,0.0007706123369933953,-0.037792068207749184,0.05061116702489222,0.04976082139742357,0.03775993880089393,-0.026816255333567733
GPHA2,-0.015717978211714757,,,,,,,
ANG,-0.037473754745235024,0.0584178586500029,0.06101950296520983,0.07017679759303522,0.13206732280355607,-0.032598203512590844,0.009661581355552803,-0.009298295165556903
FBLN2,-0.009543256809755518,-0.015201473367214105,-0.016550504405459424,,-0.04035158379393284,0.0030115117490570175,-0.005002213157712318,0.01189962457957829
VTN,-0.026658682722250526,-0.01313287994295879,0.11565456755825974,-0.03194755988873683,,0.029556440615934224,-0.01592701229850624,-0.018062555303970107
VEGFA,-0.037554887600554754,0.048808790047642096,-0.012317115253670035,-0.02928603562345978,0.02257132669268348,-0.01891944118849248,-0.1249971480307558,-0.06081596456846044
F10,,0.01056480538569943,-0.010984025855280067,0.020154256513327022,,,0.018204961094860167,0.008554262404350905
SERPINA1,0.0013147130226405378,0.06330139729676314,-0.0029967500296356094,0.03673366243284589,-0.010913340453604321,-0.023286820901046626,-0.04586325918721873,-0.025254233409339865
VWF,0.011228006554780076,-0.05482443912279387,0.055181560113080244,0.06041464855185159,-0.005533254554421667,-0.01794827674922586,0.009567768180279282,-0.02555942257392483
GDNF,0.009037402819669051,-0.020441836837693243,,0.07624543039739656,-0.024974768356347907,-0.027838766816355876,-0.025394415639790325,0.019767710319463262
VASP,-0.013981748385096273,0.03888944464003437,-0.0223697064115964,-0.017162955767451103,0.11711672476996529,-0.011396125628364425,0.0026985883214840716,-0.0080518201525379
ADAM15,-0.02330071323862151,0.043454084346220605,0.018496623804296754,-0.005380836347910731,-0.03665004751671057,-0.032672357736351736,0.033140723676240914,-0.043805354680230946
WNT2,-0.024668919182700196,-0.021611379063211256,,,,-0.0194970479285444,-0.023262668364902175,-0.016749340841286618
CALCB,,0.014073682569585645,,,,-0.017063483044356124,0.030177592249738785,-0.02178952743341838
OLFM2,-0.0038613399780283737,0.011519409948440331,0.057491960054419436,0.04052653554112761,0.07309988060799143,0.04055444138575691,0.040609513929787594,0.05240361101206168
MFAP2,0.03281339743928919,0.07428611598513378,0.05857928234376905,0.033229032655698834,0.048910726232942695,-0.02380754434607842,0.005669010369309044,0.0081869477733521
HLA-C,-0.034500980472823115,-0.03345578156993349,0.01858898607088376,0.009198377197130124,-0.03980378618385957,-0.051754339839609316,-0.00886661611562342,-0.04556021374556836
THBS1,-0.07774591686564389,0.009687870023497514,0.0425734032646808,0.03663064273889178,0.044602806997705115,-0.10947307844152586,0.012882976808347947,-0.022174629286914428
HSPA4,-0.04661394127462122,-0.04165107334702899,0.02406948174874413,0.02746482212490639,-0.0498802585198814,-0.022894702845968656,0.0007756084368301422,-0.027556979245287366
LMAN1,-0.04176000260979826,0.06019605559902357,0.06858720295661146,0.10870601531109884,0.06426461642930671,-0.048680547501336185,-0.03256112904088787,-0.01793416023045343
LYPD3,0.04111665721507233,-0.016505373615475372,0.005657399271043126,0.08541186479034425,-0.031814450812446535,0.007684543606635726,0.018778502711160862,-0.022216929468739734
APOE,0.03966392373207617,-0.007736403543598771,-0.0067792061261620715,-0.0071755688530571625,0.06732051320158039,0.038737525926752295,0.03421666687555284,-0.05078834725393873
SOSTDC1,-0.009608110663736976,0.0038278512952770074,-0.01305263169132752,,,-0.03246447858157439,0.11349517053504099,-0.03768572635117604
ANXA1,-0.08695555619991033,-0.014317044747875738,0.05341504043297391,-0.0165664686658376,0.10949453148520213,0.009825562157766985,0.015149499600472127,-0.06943191824606457
WNT2B,-0.03594026004625417,-0.009232586575952068,0.004573295143247267,-0.12248486147020798,0.11694574990895072,-0.04182778650705438,-0.034621035557036425,0.017185303490776148
AMH,0.001077231831918619,0.07093832684683307,0.08196330671284001,-0.10064953079715885,0.04358806439074589,-0.03072044953083381,0.06129000990095557,-0.029195878144480755
GDF10,-0.01632218562737114,0.0310311806160206,-0.013490780897304917,0.023530636361207963,,-0.024237782211957472,0.10167898021118747,-0.017966672918010483
EFNB3,-0.021928619590427488,-0.04014216435745422,0.028089546911775204,0.04888354032822761,0.009671639142326346,-0.0015839065721114144,0.01886922696270296,0.049634096657932815
LTB,-0.027795960677186395,-0.013662332305445014,0.07875828924368408,-0.015950089724329552,0.030735029432797795,-0.025786932246448704,0.02867938908343773,-0.029772240026375588
ANGPT2,0.003639235589812278,-0.009880265032984286,-0.01770302096049434,0.0190363879321959,0.058702762431662205,-0.0122990068278386,-0.012282229440587098,-0.01477289149036383
NRTN,,,,,-0.02557991066655742,,,-0.012420915753253926
ADAM17,0.02084477666586771,-0.011782373271560754,0.028217718238298647,-0.0415921097608937,0.000814736553336999,0.05841586232342377,-0.030884181985412894,-0.026983070905092603
LRPAP1,0.0020430056376070324,0.01150287951959712,0.09079080822607148,0.029394534396371047,0.03665580876415271,0.010667117867671974,0.034793631053184455,0.04619667305194663
NID1,-0.0029318350721553033,0.007911279168643131,0.024193547537948966,0.11648575214875548,0.07957686709923378,-0.06223074894925193,-0.05651909737737233,-0.04694447072032415
MST1,-0.018776287182536985,0.05645473821673849,0.001396297042068633,-0.06957251147415142,0.1123486523571753,0.056828688945493276,0.13219381580744516,-0.000947613406283266
DCN,0.001688421685784569,-0.07099525958579911,-0.023437140073098495,-0.014800222578259829,-0.04944122652892328,-0.018326427039304306,-0.027952450547414534,0.03622746997798269
IGFL2,,,-0.01187530249219944,,,,-0.022442363306025972,
COL7A1,0.006552899028940284,-0.030470763392879043,0.04404841585276502,-0.04189597453037632,0.040867360948850615,-0.04999099483391057,-0.01912787263068086,-0.013905391239047389
CALR,0.03203828978317846,0.0043470845034142185,-0.03609002226362817,0.10458006332360661,0.05087579157174966,0.020286633970547665,-0.05167742105336289,-0.03409428582365842
PIGA,0.018287004097792162,-0.0016924189750210435,0.033069243632014925,-0.02278576942294331,-0.011993664944801334,-0.043691704294492005,0.10002540013470446,0.005981343473074134
CD200,-0.004021768822484202,-0.04637787792785549,0.006929336003952476,-0.020915111214041045,0.0031037936788627382,0.01058207376543833,0.07093757371580311,0.10020418775793749
GRP,-0.026172998185673785,-0.01776879360752068,-0.018437844079067994,,,,0.056599848021279126,-0.013623714378106546
CDH1,0.05773565271595428,-0.020561401233769684,0.005119037917022781,-0.04505870651613137,0.06680155025133182,-0.024164314743463186,0.0202054587016462,0.02960664485717073
LPL,0.025486342440901758,0.0018998049961321398,-0.00016150032809920896,0.07920973501595938,0.04712391537993464,0.08250624111757672,0.050472536158012185,0.007873402856003582
SEMA5A,-0.0006045964093328946,0.06281790067145548,-0.009754210763009582,-0.07621027914017935,0.02859259311989968,0.052376606118577994,0.015012264742592428,-0.027535653009949448
SEMA7A,0.024240630886633217,0.0011713073075470327,-0.014850597308951495,0.04656994451985637,0.060451261432975745,-0.006310585939108114,-0.00489121330466585,-0.036246726142068426
SEMA4G,-0.011961152230353538,0.010026010106178535,0.005024391690947893,0.07598001257646873,0.045818494612431544,-0.01302260428829948,0.020628412660183594,0.0724294006662507
SEMA3B,0.019703557870333486,0.025160311065215518,0.040325416914707576,-0.039084338718778665,0.004913483440033992,0.0032485166291937153,-0.018398981526908855,-0.04451787459248163
RPH3A,0.048245868458711996,-0.04696181108285754,0.002366767888552209,,0.006626861605365391,0.03335601068913092,0.05989651496337896,-0.0049060673509049154
JAG2,-0.047193909852336895,0.04658607347651196,-0.015329152360782076,0.05044828187842284,0.015576957410761282,0.014324370938346206,0.03694348610811624,0.03241495861229442
CGN,-0.04275004294420951,-0.021611385853301246,-0.001150817544734941,0.041570149310908584,0.05426001074318026,0.06879763348303645,0.022830895600727805,-0.026786142324788747
GDF15,0.013172570320105423,-0.002490776059981181,0.015801328496165116,0.031080913795820727,0.04112313927510526,-0.023065358466608413,0.014881499046626927,-0.03612385761755332
SEMA4F,0.01118653609812576,-0.027094361731450724,0.009017601012715105,0.016398077800847146,-0.009748358894714032,0.003547976331424364,5.080019791075326e-05,0.0064680560859737436
NXPH1,-0.04092692165478237,0.04366894894329017,0.020590339735318496,0.01113487405265759,0.09605650140781623,0.002374938754726992,0.09185244472227745,-0.027522760445295412
ARF1,-0.035697948277855086,-0.011553922509297408,-0.02601359393368573,0.0483959831068767,0.04247100266292423,0.0033565587667697613,-0.01969802733334725,0.0386360890471825
DSC3,-0.011895054989905049,,,,,,,
EBI3,-0.010606287647001554,-0.010139206622038002,0.010190497541984788,-0.06051811871906793,-0.060966550257430425,0.008867277598596318,-0.011083826953344682,-0.013485257748407442
TIMP1,-0.05629551037222894,0.025215151709344585,0.016561162695480778,0.10161499719155745,0.08213780060903467,-0.043139785209286435,-0.09880135512095507,-0.02482310631676329
SEMA3C,-0.008567812428273877,0.06439383891925896,0.0068867288403401065,-0.04764585003375662,0.0059870661334758294,-0.07185902816081735,-0.01705089344535285,0.04597498421121276
GAS6,-0.06157969729524996,0.04014188912278494,-0.0135971574405023,-0.08685709712261602,-0.016254658578571404,-0.002840498764358236,0.009081704945190708,0.0550963542920859
MEPE,0.0025856238562379646,-0.04680003968818888,0.02861414869154862,,,-0.027202378949097248,0.14140017921694584,0.015624335528953672
SERPINE1,-0.0378314433489974,0.012374916176895434,-0.013131673582599966,0.0011021820204794469,0.05560928243821084,-0.041699453426371574,-0.11821230289226284,-0.03536991168900789
RSPO2,-0.03210399880688778,0.06304559392815721,0.022420906582167464,,,-0.021979692047909574,0.10462297383806628,0.023139835794768863
SHBG,-0.0154076123357729,-0.01466714390224328,0.035199280155074716,-0.05144046824296877,0.11044802231117747,-0.02355218468996079,0.03942909063584228,-0.01976903618362595
LGALS3BP,0.015309211876722472,0.0003535445811270844,0.062265143088242644,0.05717160319135478,-0.03979104940052357,-0.05722920236434159,-0.03424943923401513,-0.019376258333719962
LAMB1,-0.015994823112260474,-0.0035257242614281496,-0.05038912859010035,0.09375845296654696,0.05153332560912105,-0.06305452606045425,-0.018786192301365044,0.0028826615767194577
SPTBN2,0.002052308952120511,0.0011958314981228581,-0.039629937366635185,0.04776105206198523,-0.010570636962521422,-0.015404431050806869,0.06047721977130185,0.039447955036353156
COL1A2,-0.05626518535840791,-0.009225621221877778,-0.03903087150827396,0.055244165444538265,0.04439720802677407,-0.07214275906695215,-0.05085828389726581,0.020238176438480405
DEFB1,,,0.04099304540999091,,,,,
SCT,,,-0.00972450314926874,,,,,
WNT11,0.0633129486293147,,,,,-0.04164723968619059,-0.0012832996381727856,-0.029265955332434774
LGALS1,-0.03342538286669409,-0.03531234786974813,-0.02465030678803291,0.11231562508262785,0.0953412683895843,-0.05818579955221024,-0.07186150827229018,-0.03176722321057813
BCAN,0.05800455909908782,0.020535345955270633,0.018652347046851397,-0.10964863674934226,0.09321611925958155,0.03878740183295886,0.08189718437240297,-0.023465027689390017
ANOS1,0.04430885953143157,0.04419251842586603,0.01103009772492404,-0.08528633362531018,0.12309437008766164,-0.005108266182699701,0.07645999727553333,0.03659729118751769
EDA,-0.012481861261173812,0.03436778888801989,-0.015237339067345366,0.040746358421546565,0.009919543389196315,0.08138614530997072,0.049186123085179674,0.06035920360269036
FGF22,-0.017749255493950757,0.014383335988956114,,,-0.030807937708982762,-0.005410091127379362,0.13255307197227761,-0.020912422867384005
SHANK1,-0.017049475764391853,-0.011609943013416365,-0.014233978903607196,,-0.03230797058119678,-0.028172792846909756,-0.027201879168711824,-0.005364210532333573
NPVF,,,,,,0.08290540460325409,-0.01932275311543433,
TGFB1,-0.01676205820743408,,-0.02316848621741313,-0.04448179335075133,0.02712833802737438,0.039839568541862144,0.0020524313305447656,-0.07205332208253984
MSTN,0.02123240677072537,-0.01669298138338901,-0.014511878647857239,0.008013301573173323,0.06621954190140628,-0.020143202302280606,0.02610923998306649,0.01332976320735021
WNT4,-0.011487899430559955,-0.023695606911896164,-0.014942849637952997,,-0.02557990520476554,0.057610368978758125,0.02494354149664413,0.03886249462426296
TNFSF4,0.11983010167746437,0.06434894026003504,-0.025567393008702814,0.01891076204083895,0.08557452097130878,0.006853673673312651,0.004897368989543676,-0.0033784522547108636
NTN1,-0.041266805482415195,0.0647459829111082,-0.01665944572997659,-0.08345370595653737,0.12776388275505762,-0.0511919067806711,0.019755540529095412,0.058290610893031204
CXCL12,0.007012903544515491,-0.02101040982466835,0.0007309196890724806,0.0411942963424384,-0.0073262547304241785,-0.009234902653808642,0.01666655218616353,0.028393974787983355
GNRH1,0.007444335720144147,-0.011810549463220991,0.06288798308450991,-0.04091355938137493,-0.0330367938971957,0.049089831839247776,0.06290346328343946,-0.01965150769116916
FGF8,,-0.016505370523198497,,,,0.07428284098886005,0.03708701167301829,-0.02513144634160652
RIMS1,-0.02136477837608399,-0.023423440709609743,0.042626252630952044,0.03133057457511651,0.03258339335777597,-0.009404410174127291,0.025011902842760298,0.03987135192323518
FGF14,0.029479529318627084,0.016732369661802103,-0.011987856166508432,-0.01196576065763997,-0.06160304587785423,-0.022505006021680114,0.07194542257719891,0.025423063734018914
IGF1,-0.00646795949533007,-0.039826407437239225,-0.025316796085460808,-0.03832002599766885,0.08690883286560504,0.06320300255713271,0.04507373418974081,0.00897741294008843
TNFSF10,0.016419927884828732,-0.039609773836983164,-0.006697349110957857,0.05098706008216035,-0.04281779916382989,-0.015279590362847522,0.06767811690050593,-0.02933299498147649
GDF5,-0.017611340392539473,-0.013662337611617488,,,-0.02497475440908332,-0.03537055266764747,0.03746325809792704,-0.033904159783437623
CHAD,,-0.02337702973444589,,,,0.015471225317473393,0.0003346333271981176,-0.019414571444279792
RGMA,0.04528818294649679,0.009588598628229797,0.025729075029994275,0.012628137117354832,0.024538662872524142,0.02228329117236234,0.030883976673090695,-0.010451852440865135
WNT16,-0.007945294920985769,-0.01591450683601885,-0.01672783948443172,,,,,-0.012420914113819842
CX3CL1,0.010050854787456424,0.0591349535749397,0.03497144976909057,-0.029416577289728938,0.08676175218036883,0.0022231561779443294,0.04130909376773125,-0.012757685733826102
FGF1,0.04989311609743653,-0.020260201341059516,-0.007551201836922392,0.02571222553294487,-0.11491953585696023,0.021359051343619984,0.03133742381330782,0.00976331887163637
ALOX5AP,0.0030113029310679463,0.025300080233169504,0.05495105848099304,-0.13994113606895828,-0.03948739370592597,-0.0764708149389337,-0.01777450237031541,-0.06773981008314757
IL1RN,-0.00037432276960371264,0.00670831164404894,-0.026307996629440573,-0.09518192718510816,-0.03422332112074289,-0.04055359685481085,0.021334836879835523,-0.034608280960950526
PCSK9,,,,,,0.09393282742595707,-0.0009659966953704901,-0.012056437475063778
NPW,,-0.016793627587793725,-0.01349078216874331,-0.05046347048480161,0.09309175539220965,0.008684887364142595,0.011017439782381268,-0.05391163831424092
CXCL9,-0.03264455364148529,,0.01721833438003058,-0.033263950423757106,-0.010860790371332781,,,
ANGPTL4,-0.04092144414442349,-0.03758075965034475,-0.0032625440864572507,0.016252346105759163,-0.004605920839570825,0.01372061004304114,-0.09385730776379714,-0.12753744159738747
UCN2,,,0.058408198601873455,,,-0.02683115105322418,-0.03558853297850025,-0.013623714378106546
COL4A3,0.03747145111898439,,-0.0197111154922493,,,,-0.016212142659328736,0.057605623502609705
NRG3,-0.026052557881504967,-0.012623714975234903,0.026468260584270924,0.050371443957544136,0.10898223929105974,0.03666057905480427,0.12808486413387982,0.04854750213834522
IL23A,-0.018819309268997806,,,0.0205527457128849,,-0.015517346997241492,0.05073346005308329,
COLQ,-0.02119117591294162,0.06929849692192269,-0.036043204827121984,-0.009298367756107283,-0.005368743779646081,0.01951259353796323,0.08085427400321363,0.013067150911569387
SCGB1A1,,,,,,,-0.009457000529256614,0.06590425293384625
TNFSF12,-0.025445907869111252,0.040784447048196504,-0.008628400744777725,-0.06079480295062948,-0.02343167457276327,0.021275178502837326,0.0148449524804225,0.004619220253277439
DKK2,-0.019712325881290065,-0.023162605818698574,-0.015622072864743297,,0.0420975545885985,-0.01831715078967337,,-0.016056341252109963
FYN,0.03613186110800453,0.04135320136781004,-0.013913348356409139,0.05881664776528465,0.04912240365328973,0.07261052857318202,0.06838579029149039,-0.03248617737477524
ACE,-0.014939457155338464,-0.027969618682364,-0.008183470866878673,-0.007952491254527374,0.08822901954748415,0.023421363363666996,0.0061144836254695585,0.008655701657714811
IL18,-0.05575825475514407,0.04643510149006888,-0.015905479058836616,-0.12707272903710246,0.05907946604099002,0.007187996475160201,0.058960164587114984,-0.04727599336869847
PPBP,,,,,,0.04831869844680933,0.008911619041028971,
CCL27,-0.012481861345030244,,-0.02185495206861787,-0.06240283213545857,-0.03910067188988658,0.004891618025362838,0.04349599257413462,0.013239610320312505
SERPING1,-0.0451843990546873,-0.05661443354376422,0.022767042450526964,0.03499773538489538,-0.0035961294946839388,-0.007224705956650202,-0.007653712182376834,0.026818081278171084
AZGP1,0.032212301863981066,-0.02139153435582517,0.007018536941086064,,-0.04735227808993411,0.07819840030385644,-0.00907625389395309,-0.03235120019495727
INHA,0.03522579596980043,-0.021381924549066525,0.003618178485722594,-0.0030653741786006686,-0.031814471431991405,0.0112801596433859,-0.012732337856460108,-0.02601404705766687
SEMA3G,-0.006654491349293035,-0.028296666036449623,-0.0007562009314588929,0.07651612013001184,-0.02097956171268576,,,0.01711697874498708
OXT,,,,,,,,-0.011681146975041837
COL6A1,-0.0022590661636559583,-0.0002349087982054776,-0.018036525996650257,0.0033438286312797447,0.042610579195002746,-0.028339502728484612,-0.07295219943396841,-0.03126980682997738
FGF17,-0.03601706625731724,-0.02261902983974066,0.026927080296774968,,,-0.03925370581172135,0.04223401665994998,0.017225703698983054
TNFSF8,,,-0.012474877462626465,,,-0.020615886692398874,-0.022442360891471717,-0.012420915753253926
FGF20,-0.024771557014991053,-0.014173106759189667,0.03220813204758705,0.024257487971029692,-0.02137625567428496,0.1901577853026712,0.011093423962555752,-0.010628173918588673
ICAM3,-0.03826313797104825,-0.017700053712457732,-0.009547640400640637,-0.035901975977720234,0.05021232259089809,0.04620414819885176,-0.03654665766930212,0.03872508066093158
LAMA4,-0.0160568359924683,0.023054744785849093,0.030677856896579456,0.0465297689064873,0.0704789925618336,-0.021326752058524495,-0.010517153500676245,0.004132596221811954
DLL4,-0.03015788175861978,-0.004568844547647427,-0.021551047521541373,0.05770978919938285,0.026793742532034384,-0.027334975720700223,0.07754515379242938,-0.017279106942416172
SEMA3A,0.019697997795360446,-0.005501694383229985,-0.018272485804074458,,,-0.04770079474719487,0.0370922060618927,0.03782848926102291
RLN2,,-0.016650073634234368,-0.012707220441369611,,,-0.014255835574863731,,-0.013623712875804621
C5,-0.004715500882477502,0.009360638982211964,-0.028919907192777053,0.057318266426441944,0.07406235194364455,0.06112409660620363,0.034049398601678625,0.0049890303314127395
EDN2,-0.014102524933770968,,-0.015430800238995346,,,,,
C1QA,-0.04039892945384245,-0.035321434098492074,0.029752267930462165,-0.05978389880180811,-0.05915717238111365,-0.08994763320422978,-0.005026371617935792,-0.027474913716621443
UTS2B,-0.01509129141235399,-0.012393727024279488,-0.010984025588413512,0.13069092194379453,,,,
COL9A3,0.04014477845459752,0.03977734025514952,-0.011385939737650718,-0.09464907164129605,-0.05211993295133972,0.017031557118863255,0.05676582212534882,0.02585683295258295
DLK1,,-0.01908200143508088,-0.03389292561095047,,,,,
HGF,-0.005177867233960881,0.0428464403608242,-0.03060342246722101,-0.004915499699298237,0.003608637624549227,-0.025200668349466788,0.03351427782306737,-0.02946640509023771
P4HB,-0.0008113969159242945,0.059872150566097425,-0.029991892244199857,0.028875034637277096,0.0028799223071620237,-0.04157976257505461,-0.09647790929692394,-0.08030808067518104
ADCYAP1,-0.003946842508487254,-0.037626096586211806,-0.02106358909425482,-0.05742530910402833,-0.024041701233465784,-0.04301045701653755,0.014356450526582229,0.06794057087413498
GREM1,-0.0030820657227261915,0.006613647100717831,0.09362117559442387,-0.0063279945121393275,-0.02533470842778927,-0.021977785519419174,-0.0034706999927133163,-0.02929241763615621
EGF,-0.01752963649037266,-0.019834556601986904,0.021224760039244117,-0.0529956465744017,-0.03055194179017564,-0.017430110175658535,-0.019560874380636795,0.027030412947797903
VEGFB,0.01427067068935627,-0.0059918743106412995,-0.005605542471519846,-0.12082785507859688,-0.0652820947614426,-0.01906398564603702,-0.008831244810021484,-0.016456259822533962
FARP2,-0.033103730824024874,-0.019933320585916556,0.03390885183503132,-0.04404863127306321,0.09441939845262066,0.07011553225195348,0.0020324628169421637,-0.02449175674416105
BMP3,,-0.01933663971369806,,,,,,
IHH,,,,,,0.02949118332945561,-0.023861023995316002,-0.01345810536068759
LAMA2,-0.04001724502439669,-0.03454570113205608,0.0018778130453801598,-0.04202944662592099,0.021860160982709948,-0.010668358527910253,0.03541353708465991,0.037591179869415986
SERPINC1,,,0.03422923751035087,,,,0.06314360248566654,-0.013290556429980564
NRG1,-0.026172997197670522,-0.03479294386592393,0.04373425935182437,-0.08436848922551367,0.004162050031778284,-0.030037782700342935,0.05542720071795234,-0.0012458523408931178
SPINK1,-0.02348395136880885,,,,-0.023074909952062878,0.046151792004722976,-0.01532012990368415,-0.01633676836560951
EFEMP2,-0.03815849818298181,-0.025593360186570026,0.03152711283927136,-0.023439425874198738,0.00805527803958853,0.05632064038016374,0.016561573833855814,-0.03812015640519068
SELPLG,0.020478160330971554,0.022329413540783268,0.020207055104010687,-0.021778211306177277,0.0650154777536108,0.06114173161949228,0.055744972843567636,-0.010568233825226214
GDF6,-0.023940106848776285,0.006227185455259285,,,,0.054553685735490964,-0.014472212944183058,-0.02107476887767949
HLA-E,-0.04144946849632109,-0.02104446504780226,0.03060822636276677,0.04677832289161944,0.01994325710827295,0.011171092569095174,-0.05791667886216605,-0.07516039074581397
PTN,0.027682155609114325,0.03541447020649166,-0.023485370527188874,-0.13535913079028214,0.024164966316435325,-0.01834668083113483,0.051945781962738205,-0.02862047953004769
CD274,-0.020504094653146624,0.025807348148787514,-0.009136526988937627,0.023876423193652796,0.028030308497189967,-0.047049495973392606,0.007845858737061995,-0.010170987225221832
CD14,-0.03350931275771058,0.04529801940549615,-0.06613460502181537,-0.0789622543827506,0.017719438261729965,-0.09606848008451863,0.002232496345901077,0.006208709708885641
