,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
NTN1,0.022612154438684404,0.1876707666217729,0.11011959320788123,-0.035547462127068184,0.006326373699422724,-0.00041648454410788836,-0.03792927283394919,0.328270439164321,-0.11442787452881088,0.008682792058059701,0.011286040795054896,-0.009139731117529474,-0.1062061516055858,-0.0021779074049128088,0.02609777856547892,0.03997870306028895
CXCL12,-0.018295805874845777,0.11686742443101177,-0.007594604440918937,0.0003492287435836411,0.018401217372229633,0.09477850695221017,0.03755914853092085,0.043709400618933546,0.06646167725916015,0.03955388591240191,-0.035877712074268646,-0.018634780006522536,0.014369809765238275,-0.07778853384536304,0.09934005741976988,-0.030002226048687106
GNRH1,0.06556514448802418,0.04355637656723376,-0.0002995775860965837,0.06256059024705046,0.009178417362563722,0.011875973252983693,-0.018002197630826187,0.1226712558569849,-0.05146588950343928,-0.029839485157248907,-0.02042608966106777,-0.0029474079652692816,0.022352470956150082,-0.0315500667877331,0.07656582577209482,-0.054280301209951164
FGF8,,,,,,,0.09370609046786046,,,,,,,,,
RIMS1,0.07183865978241726,-0.009397252732164334,-0.012465771001756788,0.05260388467569023,-0.0018750656419861855,0.11588089579392133,0.012172956260023318,-0.1367931029128851,-0.0067353878706736476,-0.053742748935414704,-0.028299292285104274,0.006188680392756121,,-0.008074343422687333,-0.016781086474042313,0.06653377263611894
FGF14,0.017914527785745683,0.10149963657626739,0.02816411438078939,0.018694886583969412,0.04178240059562492,-0.038932147351717045,0.06585546839079535,0.1792262869457685,0.10774612278236119,-0.040400417648102156,0.015909495022032528,-0.007184514457117186,-0.010802921691780707,0.0011757235022775054,-0.004221013097445063,0.09636427800011176
IGF1,0.046660491593594554,0.11405640897871928,-0.007442178942263315,-0.007253989460839219,-0.010670368647414613,0.09318485652315783,0.040096372997700726,-3.122094287996099e-05,-0.048766432281314796,0.01389782366322178,-0.007114859938565142,-0.01476435933034692,0.04220958941405534,-0.03835140268304618,0.0005773254197608889,0.05949548419454038
TNFSF10,0.003213815682579587,0.07941911065476255,0.08515776792286238,0.07862630650264028,0.13060847659805977,0.09825958969178035,0.027825440875539943,0.23366435344991027,0.10839402034580405,-0.011157172479105583,0.04055183365989107,0.10670103559737898,0.2023478694383326,-0.03142113226369739,0.19069337560548563,0.02721199640693911
GDF5,-0.014063628133549357,0.13532899543391294,0.006113951618761101,,,0.06371929627548861,-0.020824780637795273,0.13148593261680008,,-0.02155455981157909,-0.0070429208779714736,-0.012784886342849642,,,-0.0007963641004309008,0.03718912982390675
CHAD,,,,,,-0.026365959073141366,0.04788213764923962,,,0.04408470959522818,,,,,,
RGMA,0.014377616401114617,0.15895392539916423,0.005883465477167948,0.022622574401589855,-0.04106950870875515,-0.051786631377612455,-0.052772323792238236,0.3261991418982818,-0.05571533806273144,-0.03561923959231961,0.05275439801738201,0.005228883414294051,-0.03079350557435659,-0.07607860537790052,-0.01011535588818294,0.023275496429735608
CLEC3A,,,,,,,,,,0.041726819568545986,,,,,,
WNT16,-0.030455380229657693,-0.0008091579277128022,-0.060112947611530854,-0.021712492185694997,0.028958337700657543,0.02832747538218155,-0.00908877603913687,0.10684146588839742,-0.0307375533542317,0.00872872617557601,-0.027576889694205794,,,,0.049379142708023446,0.13713885193079856
CX3CL1,0.00715544371960508,0.036186259441002365,0.013095089565423738,0.040631402276661246,0.0488729223163625,-0.03426724493547622,0.04397783461057445,0.07634523355114098,0.026245858075578,-0.05504040715360623,0.0008340012198787231,0.007451960132544054,0.16538188774012166,0.02714369702646677,0.0906726645666146,-0.01530618009920213
FGF1,-0.043069329923170266,0.045981727058854005,-0.0018469751232756723,-0.019766342933925356,0.03480735691358319,0.06431154252003722,0.03323040131995372,-0.03645809846602836,-0.12294575554652946,0.029503901128850988,0.011163227179414582,0.03727983164624663,-0.00917494199634862,0.02309438843940792,0.07800422081450196,0.10078892619316669
ALOX5AP,-0.05803800719567227,-0.04566273273278168,0.12761110976011503,0.04716135700187893,0.08784705985585779,-0.02454995352948427,0.009035111225900273,0.37849361429035866,0.0932500767248057,0.018352510697859595,-0.06148850772534914,-0.015950705733151924,-0.07367330953301203,0.03157994197789377,-0.03149643982909511,-0.021382073311768987
IL1RN,0.06335034994134403,-0.015834472962009558,0.05601445794024866,0.01282009148270228,0.07255513570689398,-0.054562920006317364,-0.024711727029896106,0.06312222414745268,0.011680166640064344,,-0.021263179747260722,-0.013730572720420704,0.004518083461252825,0.003987367430872301,-0.01186332179413264,-0.07438414589636723
NPW,,0.06654042024240277,,,0.001342079595648163,0.02173060573623273,-0.02559764079693442,,-0.02162995543203175,,,-0.015292868536317722,-0.033489334202055535,0.0265875862281743,-0.014859996183955582,0.004121706940459005
CXCL9,0.022976751216628843,0.1384120224847363,0.14072355249923454,0.1403240654392484,0.25528162106064384,0.1674308122895677,,0.06541819328780295,0.10026322458416627,0.12978185797312233,-0.018390047813197544,,,0.16779211482038953,0.16596779867227823,0.17491297165591324
ANGPTL4,-0.014332259556649189,-0.17234646521587488,0.04128115316178603,-0.002207913375311001,-0.018567584437921444,-0.08942351953704196,-0.014209980961585721,0.045035475630967846,0.002818871752808535,-0.05017714376087821,-0.019117272638335656,0.04383417126448527,-0.05581886870096299,-0.0833661092101339,-0.055607597028659195,-0.13781290362251006
UCN2,,,,,0.0024657374511564702,,,0.08136504755381906,-0.0012271101083443652,,,,-0.0408057922010686,,,
OBP2A,,,,,,,,,,,,,-0.015223022500053316,,0.044351139004839564,
COL4A3,,0.007128290998890072,0.03314365857272565,0.028398879668951618,-0.02434380548675102,-0.05438622665904028,,,-0.006371056781269186,0.00601846714856764,,0.02250055645281879,,,0.07138198834743144,0.03971814169275828
NRG3,0.07912689092542825,0.06573636261309963,0.0333703448787074,0.043181297180432544,0.003966909650038435,0.04364335211431095,0.10751783623615664,-0.18430790394126373,-0.03566507761780651,0.014898686652946002,0.01859081798941573,0.02065534754742521,,0.1871220028737506,-0.029347222067941135,0.0999774889185357
IL23A,,-0.034278084747494685,0.03874824882603596,0.017934152262870404,-0.004255443189677086,0.0225272980286466,,0.008152807779580988,,,,0.04239969187509117,0.0072739668879581105,0.03528929242397331,-0.046491517880750996,-0.006521899605462532
COLQ,-0.045841078224657064,0.150754455884676,0.04268891352397758,-0.014953383000596794,0.0012418236204856299,-0.02235817399794226,-0.05182505841629249,0.03774210834376853,0.05113979656539809,0.005439803697404886,-0.040215504362186565,0.0063544782163164025,0.04776595507759184,-0.018833208370206803,0.07411637726144385,-0.056815106786514816
SCGB1A1,,,,-0.022032962160602163,,,,,,,,,,,,
TNFSF12,0.032495757294412224,-8.524986735137995e-05,0.058724937190396,0.008181894028582694,-0.011955019361978618,0.012747250858756911,0.032075366372472644,0.272863433260152,-0.007828426120378245,-0.038641303447531986,0.0007252821982415808,-0.05597753127782729,-0.029444899113016176,0.04844547669377213,0.04721377648568303,0.00849962024933934
DKK2,,0.1191497911464514,-0.05994752534858307,-0.025855381182666854,0.009574615858720737,-0.01793155890091634,0.028135364208850336,-0.05936768046527854,-0.02974119862257584,-0.014831828283847711,-0.03292609727439023,,,,0.11335224735147255,-0.02622744012739825
FYN,-0.025557784025063375,0.08662289296914233,0.030172251403720044,-0.05472054795795405,-0.013358339308832562,0.034853146555074904,-0.07277559134533451,0.2715745869223768,-0.08017799240451519,-0.01005034966950764,0.024588880740900303,-0.05100469591517439,0.05899297548054752,-0.08845213674341106,0.04060742757587516,-0.004162586703201726
ACE,0.009905852975930211,-0.007268160124563452,-0.07197759814099836,0.07941467282642839,-0.0019128074360277904,-0.012062871227424195,0.0008898444647532646,0.25755253421927526,0.04131587713814327,0.0025549440650172086,0.011170078184158654,0.001950602670085535,0.003138593329881339,-0.042556469163978664,0.08941127486127887,0.059954407465167295
IL18,-0.03376368207156831,0.08431864962780693,0.010085761145587352,-0.057740871520589716,0.02639553240668237,0.11206688554680906,-0.012666363293872787,0.3569912118180683,0.047531858776346324,0.03722450168046157,0.06130526113253683,-0.009104216725855239,-0.039387694799059,0.043883421578012914,0.05520040662253231,0.04505440940338191
PPBP,,,,,,-0.016975010149509535,,,,,,,,,,0.05467316138553613
CCL27,-0.05315377725070081,0.04037178818345252,-0.028148431368320233,,-0.005944363559601795,0.034763080814175396,,0.05276475139490666,0.0005191883081816349,-0.015278917074618538,-0.02251486153505311,0.040388892464520036,-0.04006603251754939,-0.06312117270458266,0.029691580277524915,0.0028435767973542803
SERPING1,0.027029908705841356,-0.0239094311317257,0.08265762296264378,0.05146722488081497,0.051423015084546705,-0.01150694749154091,0.045452436814858506,0.4488242587579773,0.19338915074907456,0.03631627213982689,0.013454701484463667,0.001132461232763854,0.09934324406716198,-0.03631740285775922,-0.060160593524887875,-0.10255027231653584
AZGP1,0.08556943977489224,0.003930023612902188,0.17199545686212223,-0.03284555359928454,-0.01784207316158035,-0.10795447180667998,-0.04837219207776367,-0.027451348416342444,0.24099440139761577,0.07296876603973548,-0.03410543012207222,0.005522189577873992,-0.003036865600786818,,0.013630324984170798,-0.08833367832305665
INHA,0.018384444076234244,-0.00290566730883328,0.06401247578865898,-0.033763041925562474,-0.010159116862670169,-0.05296781929313961,0.038812722560041174,0.16078942605967922,-0.04630544487116315,0.0007113736545404255,-0.03111431426861975,0.05485181697320322,0.006783871632054082,0.0689466027606767,-0.04865241056771999,-0.02568394132285699
SEMA3G,0.011237603401628545,0.0027639503256313975,0.02398504289481676,-0.0200212379434622,0.02483214742813713,0.03456010310166271,-0.04313111560710811,0.04375666630525191,0.012263792920948619,-0.028751755037742015,-0.025458002972310705,-0.01953994375339322,-0.018594500535618782,-0.01938445167288429,0.05368288782191473,0.024550803910305775
COL6A1,0.035980702169852316,-0.0068911833096963245,0.06311783969667714,-0.0319931108778186,-0.030925990996988496,-0.09760479583993344,0.00841614265589392,0.4218766666457313,-0.04583447016807843,-0.011114544152258586,-0.025138313283857613,-0.004480753147421908,-0.008312333517810782,-0.05578629402576306,0.05929116246297034,-0.11794802001837806
FGF17,,-0.016264989770517133,0.016897901603542688,-0.010300477330423788,0.0236429565608284,0.12639994506699595,-0.011963335162638344,-0.07180564404133512,-0.006085173188482602,-0.011024716707403877,-0.03243999733463202,-0.018179068912017166,,,0.02608476929204044,-0.02051976508722382
TNFSF8,-0.020089589243388033,0.05279978414049906,,0.039384231747794644,-0.03161369764126342,0.027249690951616504,,0.06265762220151287,0.011181873987771688,,,,-0.04622547995950413,,0.06403099966577387,-0.010905416845224442
FGF20,0.07721091892156348,,0.02013719237469818,0.03599899472956457,-0.006564066525192974,0.11333404923957188,-0.021603319110281828,0.02744060388675412,0.03021205195005404,-0.03066241920129901,-0.01520937271295547,0.06273867514194563,,-0.05851634733772277,0.035252970968876196,0.03468289653692949
ICAM3,-0.01072626287046758,0.11461940529368016,0.008440116303214285,-0.0067219645271659675,0.07987186786973847,-0.015931229599463213,-0.03734157629822367,0.1600520975136909,0.0815569023757014,0.0859460904802675,0.06059175217315081,-0.04085569937214051,0.04216877572130787,0.0642947396921806,0.08120081088908003,-0.007852924607149064
LAMA4,0.035231712841758966,0.030583550600886782,0.018047759300641484,0.007527051436968123,0.03252913247354711,-0.0300667934456852,0.03921737424340863,0.3857888779116973,0.00013639807585806948,-0.007990111536114336,-0.05185752327267817,0.0041541396402490095,0.08486344500435233,-0.12397714009248961,0.08263981185455817,-0.035321326908278876
INHBE,,0.01340703459534302,,,,,,,,,,,,,,
DLL4,0.06428413849108414,0.10739352552905693,-0.02456980243814572,0.05298954113991298,-0.009171141389298271,-0.05689581791737533,0.01730904340014251,0.29809106314055117,0.03288195826816973,-0.021394812481086753,-0.025656829154810615,-0.01673509301046583,0.06737130718525466,-0.06428442371136683,0.14625722661729423,-0.07665164173624116
SEMA3A,-0.005900726844873438,0.0902011998958276,0.0033964674245862627,0.043114341832784016,0.0427991701827045,-0.027114177050727,0.021337253924598207,0.023001024390361148,-0.04792052750354448,0.011880065832973732,0.06208982052904167,0.010232874053651149,0.01635684891364682,,-0.0762573085782563,-0.044450004241418324
RLN2,,,,-0.00893785016582248,0.0009487305720144303,0.03314095076976585,-0.025378829076894652,0.04618487605965747,0.026552647540683986,0.021644959878416282,-0.0007614768511294039,-0.013170941500268285,0.04211942657418051,,0.0807695879509538,0.004755825568438142
C5,0.08420197584860808,0.006132557131568203,0.03504656490166036,0.004709333877930116,0.05106036228924939,-0.012216262901142126,-0.04718626885193174,0.22078796067323095,0.033025395137455435,-0.04124290807272254,0.019989173613882038,0.10064836046827852,-0.02814377658161975,-0.047774661585948876,0.1149188970696507,0.02731914637730373
COMP,,,,,,,,,,,,,,,0.08501474560825416,
EDN2,,-0.0051580664390950895,0.012105565000299079,,,-0.022324970380266956,,0.06094122439851821,-0.03482538934980986,,,0.005561271226853973,,,,
C1QA,-0.031082018232716262,0.07830781708775172,0.062018456464065584,-0.003060081927447362,0.0515561630590401,0.06528059462452285,0.015513012485743834,0.39301953206894574,0.1581571261842288,-0.006752316276443462,-0.006237131089226304,-0.0026947880631506063,-0.033198589000717246,0.025692883479784483,0.03326752351119044,0.07738486391238888
UTS2B,0.03236959658407324,0.07441144299567932,0.06975998146493562,-0.026127456623633964,-0.03222607693171607,-0.01861842947724385,-0.018891104429001104,,-0.0031325537759825358,-0.004612308956983749,,,,0.04150397412923265,0.007523011356115983,
COL9A3,-0.0374702935489391,0.23473898114650332,0.059453448199095114,0.030379293182373725,0.02288222132716277,0.046441812847030556,-0.06186446828719899,0.2737469168741409,-0.11999183478801032,0.01603076293976806,-0.021658112740863197,0.011631747705414443,-0.07007036076991603,0.10868616228485257,0.11094482725854309,0.020745198560580203
DLK1,,,,,0.032947107948776,-0.015163966911821602,0.015670639702157877,,-0.03206596369829723,,,,0.02701302769192857,,,0.09318837894645136
HGF,0.06140828900106855,0.022132294095171322,0.01625831564914157,0.027153227164883383,0.0060430000124636245,0.05051098367352772,-0.03827226642176185,0.016747737977751292,-0.013524984402513096,-0.016775565035194832,0.021087029896479693,-0.020060807697495082,-0.060020361089687925,-0.008824996096752013,0.011670107547685375,-0.03158530236012969
P4HB,0.01271980343361879,-0.03147622304941346,0.013932789782295764,-0.018695967908595172,-0.057051852615127546,-0.03938192443956434,-0.010271611544350523,0.3691433454879745,-0.0037727680961286633,-0.021815847261316607,0.04257856816215495,-0.05965190091821633,-0.041409584194673825,-0.009611298684018492,0.0009077423571790258,-0.135040222627292
ADCYAP1,0.05103006872588025,,0.05201140289533378,-0.03245761672350535,-0.04356726715520685,0.11619311606315863,0.05474133954190692,-0.06114051781227757,0.020032743568314235,-0.029239514668086653,-0.021712820875407556,-0.019407755487170428,,-0.04410199623600442,-0.054248245609941556,-0.07062654472283766
GREM1,-0.06877032174948526,0.13007888995483252,0.025106986276658524,0.054685329012143076,-0.03949895513123347,0.004286959437702975,-0.04428449648086478,0.003636589464699362,0.06808957283369571,-0.0010727543710309974,0.007348407476262022,-0.015333164943561652,-0.05859895586736167,-0.0018630426218958652,0.08466485620607922,0.047344780645868424
EGF,0.03904209044050143,0.08913413308263331,-0.0534045007730748,0.06881936752138543,-0.0023485662639381663,0.04349728226690053,-0.030232768507570947,0.13299353996364366,0.009784505790706973,-0.02659221925873091,0.055821669999831416,-0.02397257120366596,0.07110057774392398,0.09381447523924515,-0.007213880799500356,0.03926898166200573
VEGFB,0.04793792716118076,0.0013120413656661479,0.0758193252820791,-0.0277132631149694,-0.05890958336284,0.020048882787326274,-0.014062035510696208,0.19672697600644726,-0.017777239727326886,-0.048654860529094325,0.026921107520180163,-0.026584940478563822,-0.12973971702930945,-0.03494943728760298,-0.04980630175761036,0.02666523167074853
FARP2,0.07924441170998558,0.11524217954348488,0.02044692973356962,0.08184335211602885,0.010788674584169655,0.016140852283862073,0.003786431894460304,0.1504529453260211,0.06934993428413185,-0.021337314175555927,-0.002116658527236694,-0.013247548935598622,-0.01921493401743724,-0.0020629126980688216,0.053625266184863636,-0.028699862959894365
BMP3,,,,,,,0.16361360633769279,,,0.060718716139659436,0.03131648576277118,,,,,
IHH,,,,,,,,,,-0.004471127120190264,,,,,,
LAMA2,0.029550486784536815,-0.01970264427912141,0.012522914224584916,0.02419646502289309,-0.042211874633111594,-0.023619916783090916,-0.015123556003051387,0.2688751580326232,-0.12979167581783294,0.00827559216568276,0.001360067260142039,0.017067898210020294,-0.023437122034020385,-0.04120657286533743,0.06761331323072028,-0.02107345616973184
SERPINC1,,,,,,,,,-0.02099571295540628,,,,,,,
NRG1,,0.03439659652328629,0.036884966079039676,0.04277874564650317,-0.0037951952942208334,-0.023754206994309662,-0.023910452552910497,-0.05256824590984556,0.02455171126220435,0.003080379530685497,-0.04679567930441566,-0.02660218796482525,0.015815103621185753,0.07972921344810013,-0.03430725426224734,-0.057692714021666786
SPINK1,,-0.043802476349166376,0.05962509327219851,,-0.030260385523322,-0.030356104412228423,,,,,,-0.013170941500268285,,,-0.04936102205375976,-0.010645289951392432
EFEMP2,0.04141111933744121,0.025642375943326304,0.02090439714032143,-0.014237911193379228,-0.0050819587499751065,-0.04674609416458166,0.02843090326532489,0.3085825645110204,-0.02951170733144175,-0.010326254149500195,-0.059936323431713866,-0.03250147097599995,-0.030289370890175228,-0.01661161385406539,0.011202781395135206,-0.054129289794032864
SELPLG,0.04884405385582407,0.08231245851423405,0.033546115967867406,0.013773410631960638,0.021677358620366155,0.08391076891181984,-0.04598002806204037,0.09193428271493292,0.01760446719402311,0.0077422313835612405,0.03544938638076237,-0.02460757710180781,0.02743809664207495,0.07146694733306834,0.11389466773187717,0.1077223374453311
GDF6,,-0.0498574346063548,0.0012410948094552369,,-0.03309781616920541,,0.003148232825392721,0.015819931523813602,,,,,,,,
HLA-E,0.024677532272495206,0.06018091952841967,0.06066470979347762,0.03639006235061103,0.05774063551695161,0.0915049275906363,-0.010199420764142127,0.3788756533381563,0.2541413563490907,0.06863254422350129,-0.005593859007615944,-0.0010023219172840521,0.05495544985973341,0.023788740444845045,0.13445125505917455,0.01738425381398095
PTN,0.11458304441085394,0.2675198321510613,0.07881884185027697,-0.08286296783279494,0.016528673893329265,-0.046897373528244246,-0.06910758447330323,0.3808655024308517,-0.1129211786404461,0.004037382000281213,0.010313733665075672,0.018097508550522976,-0.06842191006799185,0.0947830605830887,-0.037985037199426794,-0.07317124765962921
CD274,0.06364410034649857,0.010470423600386233,0.02762300388583506,0.03932443087710941,0.05059069867003573,0.026460496403929595,0.07231537385745403,0.11126852908123795,0.0927263615579731,-0.020578873482729288,-0.03372396529441627,0.04209969746583301,-0.019458385183932482,0.09966894181127424,0.021641310464871347,-0.007418113583853189
FGF10,,,,,,,,,,-0.019383034239733126,,,-0.011416671951960139,,,
CD14,0.05191311747618409,0.05135852198924185,0.08984794293866762,-0.0031337668476522085,0.040802885261466866,-0.07103685631587627,-0.03252657267606167,0.36157032257208077,0.04464391753350982,0.03702704508895357,-0.01491802667579907,-0.0031545278006603187,-0.052348103686182715,-0.02722126323476761,0.00454784412262086,-0.03016689383303992
SFTPD,,0.15557959682648767,-0.008684918812627488,-0.00798549471289959,,-0.019063367861121675,0.05070045308695843,,0.1013240182289256,0.03242235208971997,,-0.022269431757731058,-0.044800378310492696,-0.04679543457421809,0.04220233633087191,0.03146213338032701
SLIT1,0.007590588301381337,0.09120924935525951,-0.016654834936916125,0.002729658752925263,-0.034807960116457516,0.04073932057715833,-0.023800218012282347,0.2544568255156917,0.052137274084768856,-0.010269134464276257,0.024258819180299037,0.02392159352130258,0.009679949983187162,-0.01012259852533419,0.03549852351420719,0.14917598264091905
LPA,,,,,,,-0.018891109165076272,,,,,,,,,
CNTF,-0.00948252953475575,,,,-0.03602182701612397,0.09354379476749289,,0.06427788469900321,-0.0066225147320252194,-0.017348772770188814,-0.03227668782572767,0.07237132867000234,,,,
BST1,0.004775777782095806,0.05622517700079949,0.046235624227113616,0.01472755993257762,0.03354654127566675,-0.01041677740647758,0.07014379095064842,0.3059757405799709,0.08997140400219696,0.056638323337461466,-0.052023224492917665,-0.03183712619835722,-0.07854633272234467,0.02092058255571868,0.1019855600074015,0.019433344500974798
AGTRAP,0.014370246569131747,0.10336781289199796,0.09231324038852336,0.08595040304083881,0.04717812947483092,0.00799148448898319,-0.008370628160036538,0.30055479331165097,0.07515583084572867,0.059401828364058114,0.005941221498896506,-0.03881923943368132,0.0061691531776362964,0.06578814936078203,0.015969139815355634,0.02117950486917689
LAMC1,0.09130768285748375,0.06409693025919394,0.01615149805562887,-0.0449562945793517,-0.0002336503682267812,-0.055060156955619916,-0.05344817556770074,0.36177397860967114,-0.04272760557855384,0.02636790251239062,0.05742856250171305,-0.008431992898392271,0.048514079519448326,-0.17223179618413234,0.08507269494416551,-0.11236478270452872
COL6A3,0.03387907673162724,0.10398495228019304,0.027448802379851006,-0.01340769102388975,-0.021136234913248335,0.011925625917383607,-0.027213643478384068,0.11689951325795984,0.04050075349304365,0.059489730697324876,0.012013030248739495,-0.025090671693776937,0.11621721562757205,-0.05798064994385692,0.06371408656363503,-0.03566692557388519
FN1,0.0589812019471213,-0.2195223193561878,0.032920048785862674,0.035930512160413826,-0.019650578341544947,-0.10703626639277206,0.04083904165179844,0.39440212161066407,-0.017609656479482063,0.009784589272793624,0.001704570016879741,0.008677545730220327,0.08630950918433829,-0.048882593764105316,0.05319926034312998,-0.10188011746144926
MIF,-0.054365026514015966,-0.061916816526929146,-0.03568417118779805,0.029838440248387818,0.025272319137146927,0.03399947853078123,-0.0028627642898323606,0.011926048947256206,-0.08418653985153876,-0.03784689174472863,-0.02810789595395562,0.020316906805481774,-0.01705878837136986,-0.12194784913078865,-0.0708569588411505,-0.061426793997738816
JAG1,0.0730916498316113,0.1130592254705161,-0.013104409375388716,0.017218891184472045,-0.01674291230436165,-0.006560131570050053,0.02072122239591399,0.29563019778498234,-0.06131812871908235,0.00901798163613257,-0.02305645532547971,0.03719427823722519,0.00614683099103289,0.12451212251385976,0.01830775924603156,-0.11360867058456958
NID2,-0.030638082412073782,0.05026037595646451,-0.015552462072559801,0.010377656070488458,-0.008966669598663388,0.014114534597650958,-0.028889592806111287,0.3022106362669279,0.03387094128227267,0.004486671375548587,0.01607220412906416,-0.03405142422499908,0.07996246773202643,-0.08520622632009174,0.12211679100376556,-0.012222240248774382
EFNB1,-0.04645919208478762,0.18622167762599032,-0.07544729006503646,0.03044969243724371,0.06019547253732754,-0.024295536110056026,-0.05648686623499704,0.19349656626032302,0.009180205658560172,0.007707425336391973,0.0002432263385329048,0.007046046344169329,-0.03379455563402357,0.06009808755537548,0.08009875963546073,-0.024258755053479304
COL4A2,0.0833360193396137,0.09394203352194798,0.006073161655362177,0.014923552440137138,-0.012412079363273393,-0.03250887823845863,0.0036504509671348904,0.4507646439149229,-0.040881681041383865,0.01421843398829673,0.06879331785098093,0.010788262320983014,0.10701757828216751,-0.11815637060166631,0.09308793188007308,0.03204473537386944
SPP1,-0.0925631214005034,-0.1953492567758416,0.10513188243527906,0.01518047282129701,0.07704272071625466,-0.06885218531092145,-0.055833804906287525,0.4301246329378482,0.13282852418713798,0.02272029377268564,-0.024574133124502674,-0.021405958570657586,-0.07064086119343023,-0.03182019571369226,-0.16299833656034793,-0.11497527581590597
PODXL2,0.062230795205519426,0.05183040982423424,-0.038856446409413346,-0.018044954529665314,0.03307343771872677,-0.016100198770888557,-0.03347975699710057,0.10433318381489774,-0.010492080843181635,0.02110873738608723,0.022975127227415976,-0.0018702077402497862,0.05590260591783788,-0.06511958669720237,0.058987797343510597,0.07185611381110725
IFNE,,,,,,,,,,-0.019383032727400374,,,,,,
FGF9,-0.025422292225952308,0.016713729384277228,0.02659228903848573,0.03247920473326744,0.04180290269159146,0.05895281899974285,0.08684247310017511,-0.16259429478330673,-0.03422216055838961,-0.01965232578931022,0.1322820052287637,-0.028559571167441646,,,0.00369940067926165,-0.017172957008109075
ITIH2,0.05445019938276345,0.11156165224486306,0.05773786133240967,,-0.013292843788713572,0.045403285465750245,0.055706692959746215,-0.012040288746979249,,-0.024836636670483837,-0.03678016168835571,-0.021434524172492458,,-0.030255274791474007,0.025554936159500573,0.027460785860682742
ADAM10,-0.0651916866759678,-0.045303896631693874,0.025409520198125007,0.014199795852681017,0.009152790361899312,-0.010491500495382902,0.016436094227386087,0.15875874728246442,-0.02342277055940699,-0.006825491383783956,-0.00900776099419824,-0.0031500899835008654,-0.018264690246330713,0.01746644867044242,-0.03392092003308591,-0.07238741439990846
CFH,0.00042655641390267036,0.21781364360301803,0.04584642141005284,-0.015568808096135783,0.040878393566887876,0.06082049738451356,0.0022156190466960882,0.29876926872140575,0.00614882020881052,0.008110890624659261,0.07166372696271439,-0.031475054936554316,0.1384413667036606,0.05306405595079874,0.10921548162811384,-0.013740897094541862
COL4A5,-0.06007703527554649,0.10195242947848279,-0.051418550505817846,0.012826099068297887,0.03377020796325538,-0.04049743314078202,-0.032476337936242945,0.16985209349823865,-0.03400704124139647,0.0080943351785738,0.042226035707326,-0.028873271234088414,0.011523626499204928,-0.012712386590461651,0.007726994812504726,0.07042514009731804
LTBP3,0.001946175932030797,-0.03832380054063822,0.04148336517418126,0.04081943830711329,-0.04860296583099933,-0.0573756653530283,-0.04677957385173428,0.15825371649677503,-0.006493017953816929,0.039586282382720744,0.0699327763173492,-6.970259436285874e-05,0.09529137274452028,-0.040910440830754936,-0.0731776041547042,-0.03641387114152383
GNB3,0.04430477778776786,0.028577786107646108,0.09908504414597029,0.0010980779749993571,-0.01527811731240641,0.07770417345525674,-0.01232653007580713,0.13017391847496226,-0.018967161353537453,-0.014374265167673587,0.030533096735249888,0.013089621028375612,-0.039415023881707624,-0.005288746355058774,0.11939567180968837,0.004757111620679975
COL6A2,0.05293542474105134,-0.08523789435326527,0.05167733601642931,0.009593991714307647,-0.03848291534397579,0.02065067725198962,0.015641222042983526,0.29278077069075087,-0.0410379116916119,0.039649585648851626,-0.021212349819910183,0.02123218497627186,0.04737913400017152,-0.13604568924247676,0.056141420351863786,-0.12308271582352168
PLG,,,,,,,,,,,,0.0025154694192212586,,,,
GDF9,-0.014355382443060819,-0.0036549911641008525,0.025678718408193475,0.019786070995056613,0.00011800966438053372,0.0901365798716762,0.01283599330311091,0.08207715346189595,-0.0067425049233516155,-0.026592219117195455,,-0.009943515613263702,-0.036453362863389675,0.001766770812591967,-0.0007881388349780164,0.004383200261547002
NCAM1,-0.027916130995326482,0.08052041669224154,-0.022300294275675082,-0.008900905983979548,-0.027095852904053492,-0.008668959072349679,-0.035286746798026375,-0.21238959643167593,0.052408567344332795,0.028584209748025675,0.015786272664289468,-0.014725590834696798,-0.08972894844657187,-0.005198556949567581,-0.0697102096007923,0.0779658275373507
APOC2,-0.056870053589100494,0.07124892986035294,-0.033256036573736984,0.03276449767723586,0.043327365877113604,0.05368965874636953,-0.009786813260029885,0.11342479340398251,0.07164698185119917,0.03296488478345358,-0.052795818043179545,-0.0125248495926254,0.01474323368790958,0.04848530081646592,0.05928285610565287,0.05083266470431538
BST2,0.13577259881834047,0.11532610050916497,0.1528692009653252,0.05074304406116297,0.10890713066232821,-0.03597408232656957,0.03495214691381901,0.41879819343686164,0.20676794042400637,0.08719160863823064,0.03047125814655194,0.021386182550301575,0.05598858085356372,0.11167620238448432,-0.001724366153029591,0.04772798094232705
COL5A1,-0.03264280010634862,-0.06584396706633897,0.0526122886200487,-0.027450278318123907,0.003796975313939923,-0.005515164444885312,-0.0011632925271474416,0.2673177384602866,-0.05866926500552333,-0.032031038866172076,0.004238345704070599,-0.023407178732528806,-0.0006375935934573327,0.07951375434174225,0.05708194963885217,-0.046028929338882245
