,UKF248,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Bbulk,ZH916T1
IL18,-0.013454464882884412,0.03008480913299531,0.01887405786057485,0.04428891222937634,-0.001430160304175132,0.04182554211412037,0.03664651922046748,-0.007804098289753563,0.09381452516043298
PPBP,,0.0037754591483191314,,,,,,-0.020944818002150756,
CCL27,0.06965978251807392,-0.03502833073236745,,-0.021584926135637266,-0.015676524909784502,-0.0019453905209049413,-0.05404715632509116,-0.036803880362912496,-0.039420157244354624
SERPING1,0.06835960279515894,0.004978880747495147,-0.00982755831903037,0.056285145537187733,0.08744332283661674,-0.07972553369192215,-0.03281171028177365,0.03830703802404863,0.006763357228915225
AZGP1,0.02446837921680661,-0.10606815423522965,0.021577117256232042,0.0399295266984491,0.06390977456693273,0.1202794473386618,0.11345188097777618,0.000621502315352688,0.012137356429517833
INHA,-0.0305940390351776,0.011815952161959423,-0.028832764598334084,0.011200054619774507,0.0025447360364785204,-0.03461404109909929,0.030859225680378938,0.021596064509950996,0.0061508748906017345
SEMA3G,0.028821404055420316,-0.03003455195014435,-0.03815704750404453,-0.027646221424089724,-0.009891733395833359,0.026235805774485397,0.051649248190392835,,0.03756083161947764
COL6A1,0.02884908324547281,-0.006824207917124604,0.05129407811251456,-0.005575723926679905,-0.06744705329870004,0.08938014323783819,-0.033555286175868025,0.031191629131199508,0.011224756478628787
FGF17,0.06874199578493217,-0.031235049676910917,-0.018557527269467737,-0.0027519097755045337,0.049341107563142646,0.03314112958098002,,0.017535628969485947,-0.008695829960304874
TNFSF8,,-0.01738380206164383,,0.09978014999472473,0.11185949862607714,,-0.049639694549687176,-0.019381563763428807,0.0077804007991893916
FGF20,0.057136905912739226,-0.015194158668896772,-0.019111930260394355,0.014733129248223632,-0.00833507908166689,0.008817741966909595,,-0.01632064695662403,0.07000651669882747
ICAM3,0.045985576945071244,-0.031194620080061138,-0.040917648741176586,-0.022267185309124887,-0.022461580709047392,-0.04989158769844402,0.0571510603801794,0.013396365962009828,0.052037774197259246
LAMA4,0.022586131196645886,-0.011160178758784601,-0.001941814246252342,0.0566422412312994,-0.010884700015709594,-0.010634469025515998,-0.0953099105074034,0.03048076252108784,0.03793024530595951
DLL4,0.031415289997943886,0.005741528824743741,0.04208393843010685,0.07920094708806576,0.0383170768320087,-0.016621488028333735,-0.021995921534484535,0.052269190708563014,0.0852062674918998
SEMA3A,-0.02145918523007966,-0.012311903936906374,-0.017140937983130367,-0.03160166444403812,0.014061240215321211,-0.03553140403595247,-0.044839071145235235,-0.017181225374211267,0.014719223385091382
RLN2,,0.04180588304482923,0.042652505313101816,-0.01742419353385141,-0.01526186177959324,-0.01720429437845532,-0.012079024783747812,,0.09154024529420751
C5,0.021145903808566024,0.02372993522817361,0.0011511444917965265,-0.017558323629252987,-0.028856050125830833,0.03195167590104906,-0.021926944921457178,0.03741128701934649,0.05758043822631403
COMP,,,,,,,,,0.06063210158769845
EDN2,-0.018022190081626602,-0.02286260587183758,,-0.01854351053055543,-0.018532986146156626,0.0032516349880828206,,,
C1QA,0.0008205097249047811,0.043053993573954896,-0.05342013565804567,0.0361432534482271,0.06615820935426317,-0.003109426074063153,0.07644405767081291,0.014982309159396155,0.02594502180588035
UTS2B,-0.019285774972066416,-0.019066803128530697,-0.01671249998881241,,-0.013192238309498791,,,,0.037263823841157374
COL9A3,0.03981372050800668,-0.07086731009983412,-0.009075067779102912,0.022104945710735898,-0.05686893467739991,0.026034523846891297,0.08274931276147175,0.0025725587641040716,0.09465532499192834
DLK1,,0.008058373903281988,0.008207239510754393,,0.017834156153233232,,0.03834365446360493,,
HGF,0.004457992970770121,-0.03249522960824889,0.06626422427986445,0.08468158730510417,0.008825007216034039,0.0004731180576352511,-0.09336550099423128,0.010633951300888147,0.0218525190716095
P4HB,-0.022182240301242866,0.04627327900677714,0.024385117069844447,-0.008384978981727857,-0.0391548797130931,0.036135543876929126,-0.010798333077164601,0.016373663832990454,0.006171019629152568
ADCYAP1,-0.006651306204313855,-0.03138234721574472,0.045048270714797126,-0.022039850252585067,-0.025298182778988286,-0.025351015234526725,,0.06935322054953687,-0.044468444568456486
GREM1,-0.025350446582542284,-0.0280373128033055,-0.027882418222479072,0.009742880057773969,0.16128792976250741,0.017022191314983177,0.12462296520299355,0.023006625661447472,0.05896662162929736
EGF,0.05355938415777394,-0.012964284989649478,-0.026746193968886146,-0.031172467027529085,0.02455395098185454,0.024984781181040458,0.040637814622750006,0.07936869709596564,0.021683872318178296
VEGFB,0.0010147854263341239,-0.01775627049468037,0.005460147722321071,0.015834536840970807,0.011825149469641468,0.0819836382737042,0.02910939027412345,-0.022067846204367844,0.0072089534994759915
FARP2,-0.00196562802383986,-0.040553964784127323,0.011602760041224564,0.034448324143100194,0.0357465959430213,0.041659664495256606,0.14875204342614992,0.03465543980986364,0.03393596088569101
BMP3,,,0.029714448629320645,,,,,,
IHH,,,,,,,,-0.02060674276928066,
LAMA2,-0.013221619484598657,0.007368258406553787,0.03790637186163777,0.015742873324345433,-0.009674696569580971,0.02995856401992497,0.0020071422587599635,0.07743547455337606,0.04422193147545485
SERPINC1,,,,,-0.014114503246441248,,,-0.016893069587017487,
NRG1,0.10749667923043088,-0.03516227775855137,0.011458968953133395,-0.01626047336843692,0.08714417162674427,0.003944689063689197,-0.03426998042977082,-0.02473353408877233,0.08849959067852045
SPINK1,-0.03991537040016075,0.031185058376640495,,,,0.021887975389616437,,-0.02808031361660653,-0.04046228312750663
EFEMP2,0.04995002880810878,-0.02215860445277889,-0.0424329625894675,0.05461680974262145,0.022534643148803987,0.08160418221688227,0.009606902207632618,0.021754431492218892,0.04158772339359613
SELPLG,0.004686506587092324,-0.03484194260630321,0.009112634581953664,0.016775857832275372,0.04423510385682055,-0.005141480583185706,-0.0035806287178404093,0.0220291646596004,0.1268020967153659
GDF6,0.0591092439814471,,0.07710412074148892,0.004100073639161954,,,,0.05119579710493347,
HLA-E,0.034945948310243426,0.06701845951274273,-0.02381533205821646,0.03708686001720554,0.051728308641581566,0.049976237324205405,-0.06723741836054688,-0.026060884194755364,0.06941382625645068
PTN,0.015488450007422485,-0.1368924814439862,-0.07347772763118994,0.014255629895122001,-0.06557817748824142,0.1161512768021254,0.03005563377362908,0.07993051463511712,0.02180283927170246
CD274,-0.013807345867705031,0.012495851673765625,0.005826663828826212,-0.0409695563583255,-0.04242069283907089,0.08140786787962635,0.14291188140347671,-0.013491438437548376,-0.0515683040663252
FGF10,,,,,,,0.01204952350847882,,
CD14,0.033783226270685404,0.0867673217445847,0.039580113708569876,0.04866068079207234,-0.001451119856387092,0.05722956969360374,0.13252018102875224,0.02718215000918447,0.027793718735605474
SFTPD,-0.005171139853450044,-0.019522456629278116,-0.03778561214575546,,-0.0242256104803715,-0.029089025989001826,-0.024396010179458433,0.01946367626904586,0.015509936516928583
SLIT1,-0.05510933360022806,-0.06349418382702324,0.0903784121145965,0.04193865677618338,-0.00789389635942399,-0.06153507556887931,-0.023356118752991095,0.04699244514399256,0.07488682642077776
LPA,,,-0.01671250417870276,,,,,,
CNTF,,-0.017383803648259057,,-0.0182301335562585,-0.012031461386365553,-0.019976021714493385,,,
BST1,0.07613621119743029,-0.019039247280168738,0.0581432629901162,0.013607460451924125,0.0645517730754662,-0.024964520176424334,0.046870080042483137,0.027746159656321497,0.0408590310201841
AGTRAP,0.03878242780303503,0.0012722240988209648,0.03415970699973921,0.04121756786161742,0.01633292784487772,-0.0015036902872177383,-0.062095378225467464,0.02296976196270402,0.047551693801140126
LAMC1,0.03142503252275822,-0.04245923208025693,0.004996838498042681,0.02327991636199401,-0.029376499794806134,0.02479839193181908,-0.13734572902226755,0.007943767547454475,0.02774114694386565
COL6A3,0.034873212026427965,-0.03813202171880345,-0.0064729221465732786,0.017993197436006594,-0.024945019074014464,-0.02904859004960278,-0.08085848198151828,0.03737412618047192,0.05503863116949013
FN1,0.050991562641278146,0.017059956962767728,-0.022424470842369124,0.012078007014042722,-0.05192514336366097,0.018774975192110487,-0.06839450533168953,0.04584838298652596,-0.03456744364057562
MIF,-0.07269910593072085,0.04645841849541713,0.04457020084970432,0.02641841039024979,-0.04765898146562442,0.055995428013979484,0.0005164569841537853,-0.03141584895044104,-0.0545685364564935
JAG1,0.02534552437766814,-0.010266667137769024,-0.04498012733623734,0.009865575677485196,-0.049895129622938274,0.028610823044863797,-0.020968631530463338,-0.001673832454261165,-0.034183020840290755
NID2,0.07010458251612542,-0.044362126686391425,0.009815323738251568,0.06442436813499552,0.0068142422172466485,-0.04447903184146827,-0.06233701615080831,0.03996877224610363,0.07252296400467666
EFNB1,-0.028366153335849836,-0.014340959192857225,0.00414017950176039,0.037676162393649064,-0.03811310567761454,-0.0008697285697786616,0.11142308939343812,-0.053424342548813196,0.05105777069719524
COL4A2,0.041251590137718966,-0.033189725671604865,-0.036938750361774506,0.01838396512908676,-0.04376116174868315,0.011044154348153395,-0.10903094626796864,0.050792573660683286,0.010133299703319902
SPP1,-0.009287576592418233,0.10238759199671421,-0.02276141674781023,0.06978222665526966,0.06181706308845253,0.04080841104721973,0.09192282266694837,-0.008218590481726656,-0.15747197360779
PODXL2,-0.02178653829707367,-0.03446039462693047,-0.010768080600986161,0.16434848123156173,0.012610002843532052,-0.0008660403177068081,-0.0309027623448967,0.003100160639162884,0.0578406546918697
FGF9,0.08062836563322459,-0.028711767056581648,0.006629367335661779,0.0005264603406011063,0.012612009500719083,-0.03730540217471185,,0.015734284352573166,0.03197975982855395
ITIH2,-0.01886309928723785,-0.02649418270946095,-0.012943064787796416,-0.017750603436604562,,0.019786087655158553,,-0.02618038234237246,0.09394646265620873
ADAM10,0.04692008714624792,0.02729750470986797,0.01844256086823157,0.024470943262581056,0.012474983273854365,0.06657812250910425,0.035337995164547095,0.06692856264618477,-0.05100376242550834
CFH,0.04528893483117321,-0.0313007688008158,0.02442929108217242,0.08625164079116965,0.024785247730312935,0.03608081859503449,-0.06645664490959265,0.02889247597358829,0.0545687408411612
COL4A5,0.03887953008469232,-0.0447434336920168,0.012995715406485465,0.03984626920815779,-0.02695449103079329,0.025399992466716283,0.035788559951220614,0.09754611068988538,0.011329819145525725
LTBP3,-0.05791925662392707,-0.053612999417845954,0.07297685938091743,0.06631722060237297,-0.036318776059596325,0.08490829590833202,0.0009839952911703126,0.005734660695623233,-0.05182622846607834
GNB3,-0.02198551271375124,-0.05310017337391069,0.07801697423578695,0.06772837829801055,-0.0008606880199917939,0.05791752790753212,0.13136042256676558,-0.02698487474755126,0.09124730854772273
COL6A2,0.02171101610036039,0.01422884745429757,-0.03724193695200157,0.01979288557344746,-0.0191149018122411,0.009269561461470963,-0.036849239244447406,-0.02449943747863453,0.04174953540167627
PLG,,,,,,0.05114082432047319,,,
GDF9,0.06170350589843353,-0.05095007394307507,-0.012312794345616922,0.0119271060171759,-0.004285940583182308,0.04370420987143755,-0.03914580874947793,0.004148672510297061,-0.01528393322607743
NCAM1,-0.01494124706525243,-0.08416378204556292,-0.006640133325108227,-0.04168083821936182,0.056743683191177945,0.05116262476052883,-0.002313040480083056,0.008252282147972146,-0.052101765783061305
APOC2,-0.011282488799455224,0.026551833534951667,-0.04589224789960187,0.03883227068918293,0.03797521371219967,-0.020452272229335544,0.04799368844134923,0.04052039649034102,0.09426405115938967
BST2,0.030618637559283957,-0.01985438006275814,-0.017924698416606617,0.030247269803665367,0.0709029168533571,0.017529803899564773,0.08513654873511206,0.029104725582717705,0.03805046544958097
COL5A1,0.01483739488681087,0.012456146778725094,-0.027057047684080644,0.055834585645768764,-0.047312692350026164,0.0571251688570993,-0.03519005254886066,0.04531928210820287,0.029087849397002697
CALM3,0.010439138421633787,0.008800608015423357,0.03624529109269102,-0.03856421376847755,-0.053569195046588206,-0.04672406858178334,0.09653497145579978,-0.02747175922791977,0.09400430142945486
THBS2,0.07149642286078442,-0.06087860635528921,0.058272250090295796,-0.003705900795339833,0.01293074061228215,0.053422835288839295,0.11002697552174807,-0.002279171360946437,0.03889779976516273
SERPINE2,0.029294784227562775,0.007288294432802449,-0.006147644017592495,0.0030394620292958623,-0.052333453628619804,-0.015297691722400858,0.019730728806004252,0.02758883615425837,0.021919074274276553
EFNB2,0.055087701805061784,0.012854557978056087,0.03655020882965551,0.013729783174788712,-0.04814778205373833,0.022483094392798858,-0.009010579986312724,0.02844807481875496,0.0027144092494001035
PROK1,0.030165729206386913,0.0001309795564341831,-0.024143125021373488,,0.009217004997876267,,,-0.018648618959073486,
MMP9,0.08387746801579342,0.033355836336705746,-0.01503503202684367,0.0450459214558858,-0.020090776954507204,-0.0416701816177244,-0.01011544351264901,-0.03771302972375395,0.01521406970796519
DMP1,0.009182993969664684,,,,,,,,
NPPA,-0.021695089073884583,-0.03556318599706708,0.014797264123762206,-0.008505371745425302,0.028845693100134705,-0.02848715697745291,0.18190294353974193,0.05985495552111012,-0.031452037795776405
APOB,,-0.02509858606229257,,0.012854900662947165,-0.024407160274263685,,,,0.04957393859141102
C4B,,,,,-0.015806055764076454,-0.029846565313706563,0.06534683264364773,,0.06670340224589959
NTNG2,0.0077208628460018625,0.020684180977659925,0.01717085875814647,0.03327482799171876,-0.03365339086517036,0.06775900010811632,0.09126171880267353,0.030153506116033606,0.013532675074746417
LAMA1,0.0472769005829179,-0.03556169158023111,-0.020142845914949963,0.030429163109475212,-0.02910012127316116,0.06373110534895894,,-0.012208607110506342,0.030592564320360782
UCN,-0.0001750956049842051,-0.03151510124791904,-0.03064875185324731,-0.023416729777255844,0.00600243760189632,-0.015325590937930251,0.11211965021751409,0.10694648556639903,-0.0007522919213169606
ARTN,0.02178374148341514,0.01484499110750443,-0.027403022815591167,-0.02117443458016482,-0.006172400624938822,0.014159452162818054,,0.08917725717703544,0.03770681428069736
PDGFD,0.04563181028910716,0.0050067997196649875,-0.005956418088093066,0.008755102802791846,-0.00541711943914246,0.03788495006391374,-0.017489925679548705,-0.0029214627979897234,0.04695955846441704
EDN1,-0.005088461408302594,0.008382407612396465,-0.04636446019320447,0.06633784784147576,-0.024739975257210566,0.09804112562194464,-0.02537791764724474,-0.012324395094481577,0.016000767504322333
ARPC5,0.0979407712910892,0.0544219382821177,0.07221375809115696,-0.03360692903843914,0.01004799237679086,0.022151049481214824,-0.003255396203441128,0.03943285676598012,-0.0018052052794869876
GSTO1,0.03849966718985468,0.016062945956234653,0.015873035095578327,-0.010204832656239893,0.023604905716710367,-0.023072334717252122,0.05208220842827847,-0.002345506239061012,0.02044095955186698
PROK2,,,,,,,,-0.019018333274591737,0.037885210518351725
SYK,0.02956931593231666,0.043161552475528824,0.004463096041268142,0.0041927815070596985,0.07632794466691666,0.03258197654313727,-0.04731092882706863,0.02388416631562771,0.09868518670642396
CD40LG,,,,,,,,,0.04068892026224495
ST6GAL1,0.006853657684143521,-0.05057422575248206,0.026246139723540216,0.010289762874519949,0.0619442559796971,0.007453821219317946,0.1091600461814012,-0.012317251559474501,0.08029562973571308
WNT3,-0.041706031537444684,-0.06201077757710228,-0.00713340941944892,0.013643799094384783,-0.009523891113897275,-0.06666602650507239,0.0810890672044917,0.021868386022055264,0.0731705820280773
HSP90B1,-0.007365001902389168,0.07452053974530481,-0.06045760814430441,0.03919019017092139,-0.02224620106333393,0.07386050864685566,0.031012731597462383,0.040156887331536745,-0.01098990968883422
ZP3,-0.0317872886109253,-0.03138234951737405,-0.013009545066869745,0.01262592275495307,0.018509907063341945,-0.05260304329188824,-0.017025872862559983,0.0037115448689226792,0.020607108201824008
ANGPT4,-0.016901398767269413,,,,,,,,
NRG2,0.021838464349961666,-0.04213079026516169,-0.0015536070960124253,-0.010932057637886806,-0.020175434888981995,-0.007330515819157749,0.12832847813279324,-0.01932638884185353,0.061000738906196485
MELTF,-0.016132422756464145,-0.01114679638649905,0.004970267036500835,0.00380029225105019,0.04264965823551625,-0.008464106543253436,0.06838988341337573,0.021705606894106156,0.04812089497756004
NLGN1,0.026183241225816948,-0.054265514529711754,0.001994351737411024,0.060784623992059895,0.04740774226264234,0.015024063221603923,-0.0520182198043735,0.01362047986355201,0.00543779953013874
SLIT3,0.003014044689424694,-0.03641193874724604,-0.012421702320935722,-0.01520400510970805,0.049160847592583504,-0.02701421115041662,0.011882841236743491,-0.0393739089304853,0.12000609146662886
CCL8,0.003934000422189879,-0.0274043478707737,-0.028832764275505535,-0.018230133952087554,0.017971311558248212,0.07273340136755554,0.05672066531266495,-0.018321025373501654,-0.07010111797405773
S100A4,0.0010275342227078507,0.060935432891384984,-0.019032840383915287,0.06984736731807943,0.005886363193674051,0.005923650476755128,0.14090460597852056,0.06185830660044088,0.005035291097200163
TNFSF13B,-0.03562045529410618,0.06330981940723938,-0.015068640844663894,0.05334469042349014,0.026115116165280106,-0.023472918379920972,-0.06619194653944568,-0.013432297111496336,-0.034608776004375036
HSPG2,0.040619689368095305,-0.06982113949333967,-0.0007553702634245726,0.05209596500395498,-0.0054046406571322024,0.022309523406138766,-0.07058820541998538,0.020995617021980606,0.06115210493013768
FAM3C,-0.049510356693375945,0.002615422186663025,-0.03403511310122981,-0.011450198226893875,0.017535124413143994,-0.04229406903202314,0.03232319326899609,0.03851077074523693,-0.08301186244111898
FLT3LG,-0.01887535798052083,0.06343124650292675,-0.022725048501443874,-0.034803149057248975,0.03257813291148396,0.07936073795685324,-0.017683358958386585,-0.041623139452566536,0.06975126094847178
A2M,0.050303659446030775,0.0553641082201863,-0.007523035691450351,0.0040408554972796,-0.07557243889207513,-0.043142131523656986,-0.057348635782822614,0.09210158907137957,0.057456268143720464
VCL,0.04880055960454439,0.038729116605696896,-0.024318694487057,-0.026092606984405763,0.05139199521993855,0.020279337164389323,-0.07748807074292208,0.02218538341223466,-0.0018452048975674295
FGF2,0.02759436699580964,0.028776132213388785,0.012395802319182518,0.03522513268522338,-0.016205228283412993,0.0836431936173331,0.05522756389763129,0.02827243092873835,-0.01802052566028869
AGRP,,0.06475164989974594,0.046965714164081046,,0.0053436063438585145,,0.04105891852679135,-0.014481556893020855,
CNTN3,-0.04909750782664269,0.026363973833981928,0.012064642931217274,-0.043599670497736026,-0.028245650524790087,-0.042716397919742986,,0.03699338281093384,
RNASE2,0.037730652969316394,-0.004336929396544771,-0.01594885822991972,0.10293786482928627,0.004276061318860148,0.06544011802483066,0.12641847433990697,0.03648867281447013,0.08275023667934539
ADM2,-0.024049961501214228,,,,,,,,0.009112100788500584
GAL,0.030103820320480843,0.018977006886717756,-0.015738128460741463,-0.021584918425652033,-0.019992678002811945,-0.02637167003050969,0.017546075951778935,-0.032525663695085416,-0.024174650656621433
CXCL6,0.0010464988549892468,-0.017383796603690767,,,,,,-0.05834228371568798,0.03146863424043853
PDGFC,0.05591912149902117,-0.02056688984381512,0.014085550787298168,0.029032930586479343,0.03909311056509498,0.07818166969793688,-0.03288489955966603,-0.03126655818755549,0.01135241351308202
COL8A2,-0.018161095919417468,-0.016055714335399002,-0.05023236887027502,0.03952977121381876,0.019003819226554565,0.05014091075998827,0.026885262029920066,0.07807360724657007,0.04644283100531813
SPON2,0.079620150853433,-0.025335353590613136,0.06399539568197905,0.015172841889749808,-0.01612292073694972,-0.004532193901694454,-0.0871705637391556,0.01092934061555584,0.09347535436696872
LCN2,,,,,,,,0.02430108478110418,
SEMA3D,-0.017131121611373628,-0.049593029031521574,-0.026375211757526322,-0.040839414175716245,0.020793935486610526,-0.020190731796981,,,
BMP6,-0.003829538972136392,-0.02104438854653147,-0.022837683516950747,-0.015516490918307313,0.0705680022022489,,,-0.02287883083016289,-0.0334836365143537
TIMP2,0.010734153944199796,-0.10138507972646262,0.038862628926633266,-0.017019554384337797,0.0434611436529334,-0.017689847776163784,-0.06271076500082708,0.05163703415318481,0.10029079141505136
EFNA1,0.0719078952003289,-0.017365998942240616,-0.026489253139155827,0.007471884226877451,-0.07128475646306044,0.038938269197562665,0.10545709590735942,0.01471329744747538,0.06441062070180607
S100A12,0.01696835309051075,,,,,,,,0.005206638790037449
TFPI,0.010239162235261789,-0.08204772024112038,0.06622930180650027,0.04308883653824909,-0.02057781103831395,0.061405028113823555,-0.019247208482261455,-0.008561382381576013,0.03267773668890978
GPC3,0.029811553137312635,-0.028601327003576055,-0.0005567648660595941,0.05290215941806353,-0.017095565604471546,,,-0.04506467413421927,0.07986734126003382
NMU,0.030414421400194378,-0.03659942981669277,0.005228710403190406,-0.013108971839948158,,0.050061054016705825,-0.05467107257899544,0.0707564401519588,0.0842214520145279
SCGB3A2,0.03390597624525722,,,,,0.04552839220283459,,-0.026232698040088247,0.004697124765063363
LAMB3,0.03510064190179276,0.0965818887963677,0.06988879415934753,-0.020440970335967888,-0.014867728062052492,-0.01790014646298853,0.022669674506855253,0.013477713017746692,0.10961380805108518
LGALS9,-0.016931410833175977,-0.03809010347670745,-0.018135470795597877,0.022373107349823274,0.0928742984131745,0.02906369502364712,0.1258083784363098,0.017493300027887113,0.08382083742956221
VIM,0.0031925721097245357,0.08397859198485584,-0.03539342513562589,0.023901417910599042,-0.031202419275631416,0.13996440814666822,-0.0312661000802781,-0.003318336930517836,0.010263999621061871
PLAU,0.021856834168534373,0.0410885013678773,0.026418453893155596,0.04929482038959875,-0.000767054885042431,0.05969618882271981,0.1528794099513101,0.08873676565773406,0.0859738617321343
TGFB3,0.055664558265412195,-0.03681590855418022,-0.0007286123944837809,0.029619701084248676,-0.020031939571093307,0.01952153590348504,0.11949201630305445,0.06347658524156224,0.0358099858875498
APLN,0.03035523396397685,0.06632744780252345,0.024721544448980427,0.045934592344176815,0.00014351961207484197,0.11494954370501725,-0.08580902312128097,0.021408290807777113,-0.0519006139358526
SHANK2,0.02387821802229472,-0.007151978627253475,-0.015258014847793747,-0.016421747005408344,0.0030405850890934346,0.016273218910955067,-0.030116416246161428,0.000764781600330181,-0.015951349077210537
LTF,0.009881525416915686,0.04239133257755583,-0.028520445994245382,0.06623057236454304,0.05968495623236417,0.021722408105900717,0.10622672010502986,0.0305045980636674,-0.08034785339625958
PYY,,,,,-0.016202948970884562,-0.01670001962166003,,0.05793234493802394,0.04702847640637606
PENK,0.049165606223196656,-0.006996864143851093,-0.040813932348825924,-0.01347971056856788,-0.00453023212560862,-0.029846557016002234,,,0.015249388786363798
CTF1,0.001876691643136778,-0.04142684998487659,-0.03778561614994801,0.005048133711411422,0.0062657168792253064,-0.030440756273152913,0.034367229320784,0.0033983748621194978,0.04730223751524924
COL3A1,0.03842849334526423,0.00033559439508233256,-0.06510751053845357,0.0306785364985774,-0.012242003024947152,0.010079527433124139,-0.05471155663569572,0.024029209974901943,0.056196915679574966
S100A10,-0.00766031073172739,0.06768227377345243,-0.09026685674324329,0.02690356640602046,-0.01973364599776498,0.05804343693207727,0.021521376510858226,-0.03927839122228425,-0.06643568235500251
FGF13,-0.0609796547531899,-0.013733328594938369,0.07670645319586467,-0.007977221513478268,-0.030842991916824204,-0.0668232887980758,,-0.008127395262458757,-0.029792896215503413
SEMA4A,-0.009286175362675703,-0.017370152807199335,0.00017630284635942127,0.003778279524779147,-0.004167945264325055,-0.039598928929251376,0.021390659621979332,0.04181213166602176,0.04924676514314811
EFNA4,0.02306626577617268,-0.01782260632074824,-0.009579457206613,0.06793134083203929,-0.015665677296229533,0.052513182849740776,0.06685683827173958,0.1201041495220878,-0.008065022744300113
HSPA8,-0.008489064405503515,0.013613166631185883,-0.005930784586349668,0.04542624842042606,0.05833987093023851,-0.11545191192270002,0.14223521804160177,-0.014975640955128999,-0.01172539924582671
NPB,-0.01570492742514969,,-0.027403036482421764,,0.009816797016304474,-0.028672864117632018,0.058057526645887154,-0.012398447904920519,0.05524717402839901
ULBP1,-0.032944099320557044,-0.01634864673708785,-0.02468338145988288,-0.018387425222254623,-0.019875017670370705,-0.01863902716045984,0.11785786652156811,0.005311875529190005,-0.01105593454670232
SEMA3E,0.0016172257659425524,-0.011491779157279574,0.05657216633830214,-0.016910598817473057,-0.016181045774270396,-0.03604549979030019,0.11038674415300116,0.025174712361698163,-0.020006867715038398
FGF3,,,,,,,,0.11353926653870887,
ADAM9,0.0051566280204926665,0.0789663158046989,0.007986789170635625,0.02878402040032082,-0.04355858957563303,0.07773812015987533,-0.052918737525266206,0.02687680165545563,-0.016682027269785044
ASIP,,-0.02580483502107354,,,-0.017827609873765873,0.08901360323852192,0.016191195419633313,0.06028112903472861,0.03833532731955442
IBSP,0.08558260936952854,0.0662730249837095,0.0037620167972752397,-0.03539261198604677,,-0.01019078471146204,-0.03156153524330535,0.053314248592522075,-0.007063189540401032
MMP12,0.026711882616582125,,,,,,,,
FAT4,0.037470735751883845,0.05143584625350994,0.01731312819620015,-0.027274180580241697,-0.004942452585824785,-0.025295419155224697,0.0007165815147345704,-0.008774118950699196,-0.027573395878948505
MDK,0.060066364057160974,0.009861118316340399,-0.027561443821157,0.02146367564774035,-0.009712505545789776,0.0034014906961218096,0.003289092267651914,-0.03174138679408406,0.03745310545192711
BMP5,,,,,,,,-0.05762308664805638,0.06360675644687272
CAMP,,0.0036101327083327486,,,,,,-0.00046015894582738853,-0.004597191339232318
HSPA1A,-0.026065134295187194,0.011377527072437311,0.01749455399179801,0.008973627694451081,0.07368546934956574,-0.041137958212128366,0.008012988269554338,0.0066681820475599845,-0.04641249664961383
SOST,-0.02470789758368127,,,,,0.12341740350462818,,,
SEMA3F,0.04356608620264253,0.009075508787030895,-0.04609075864490444,0.027890462639798053,0.05217719838668069,0.03755980462489285,-0.013193035576609991,0.014814847802645125,0.07418082609485122
ARF6,0.009872456834194958,-0.0022349019090107136,-0.010535088081066,0.020793439805500774,0.006996914031012476,-0.015417476800339776,0.07091288870622404,0.008444316020182434,-0.005598418773323141
IL6,0.09940959070915507,-0.01040191934486478,-0.011579974759770666,-0.02204127469775365,0.054940361287839544,0.03252396623796447,0.09263100528273627,0.00027340909266537967,0.0026070599812243675
CALM1,-0.05493768989216506,-0.018544227608465035,0.04232276576842507,-0.007059036220089883,-0.1246228767601449,-0.07357123737670941,-0.015844723693501643,-0.018671709106525484,0.017823303956210106
VIP,0.0011802296058226244,-0.024415767665565864,0.020478566765959726,0.03480986252880728,-0.0314500213568131,-0.035011131313855116,,,0.08522787650155846
NMB,-0.019124983718764605,-0.05673933972604574,-0.010459079171182046,0.04094805168658193,0.017789635240248854,0.09206357865473004,0.0032379001701009114,0.002838829210090342,-0.05426075713812651
CCL26,0.06385110002669092,0.013584796443736462,-0.01770922644008358,0.041723739660241684,-0.012031461636449166,-0.026371676344232094,0.0381376490301888,0.03875053247022131,0.05495029202643788
FBLN1,0.03831228508279793,-0.05089914256489476,-0.050805271974849714,0.010490181396911694,0.030942133339482345,-0.04621517388559035,-0.09440734024226914,0.04145638368966418,0.09875958556504978
SAA1,-0.019387418531690594,0.00953073877694406,,0.0171530244307362,0.06293816830766161,,0.1399301166926897,0.04449688820705125,0.003986026251350686
MICB,-0.0489827529649922,-0.02838136076151062,0.007539747091058318,0.011123339731480822,0.011275745106392667,-0.01715888134481862,0.030160139175684126,0.00368671615538625,0.04069308811878916
MMP13,-0.018873424794903428,,-0.01671249998881241,,,-0.0159149897038878,,,0.032084609480954145
F13A1,0.0325986529855309,0.07191655420571141,-0.0023946478095056324,0.03459297637441276,-0.00787757096571832,-0.014280462314223745,0.08261193102419906,0.0464074366636371,-0.07724826428599386
CXCL11,-0.02150641940993581,-0.023439774480789072,0.0013989535128175606,0.022360622725188378,0.0659146660870343,-0.019539945733144975,0.01956127489929695,,-0.027974437510851057
COL5A2,0.04308976666459786,-0.0032598104536254013,-0.023382053278697055,0.04560855238866111,-0.04239972108053547,0.009002689016968629,-0.10353423709347531,0.014521881622654956,0.029254413093468837
