,MGH258,UKF248,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
COL9A2,0.02723729178029041,0.025811601583292924,-0.051399865421409736,0.012218242395533459,-0.00798518855524901,0.07784175486943669,-0.046446519718785606,0.01950513930705804,0.05132579987808538
DLL3,0.027668059550531296,0.0029307502212190632,-0.06058889142338115,0.014207595218887393,-0.06290146579168886,0.0581787436823602,-0.01568186019870872,0.021406366063642143,-0.036278844330515966
FGF5,,,,,,,,,-0.04770105624950419
LIN7C,-0.03666869724917641,0.023590333705160494,0.026986867991043363,0.01665955220853764,0.07191389270624103,-0.02630017887186517,-0.05451759883840886,0.050327107955137486,0.05275621049463091
GDF7,-0.01717852595668413,0.008779965454074919,,,-0.013923984409373478,,-0.030837045853323218,-0.015020999260946855,0.04077742790104576
PSPN,0.01331683196952163,0.018429404503435647,0.06382619787029856,-0.009214504812138652,-0.014215074030620148,0.04804598982071294,-0.023208828975580905,0.06530540622338336,0.03483750795873539
ANGPT1,-0.010534517554634271,0.04305164789173387,0.0615389057469867,0.016523641360411297,0.06157609230158986,0.008789171078998315,-0.013823688588653588,-0.0284193592893385,0.06316115548633151
PNOC,-0.024259650015767124,-0.04270584601446906,,,,,,-0.017808008129692996,-0.0018446912190637178
L1CAM,-0.025796204761513675,0.010911424211379148,-0.06428083115630273,0.10973155750207317,0.07094677378221205,-0.037605012270055346,-0.030127675843402802,0.05113066717660747,0.007945879859260421
APOA1,-0.03618125108322387,-0.03146644063855123,0.02451955557015754,0.11348372723612514,0.16713088066181453,0.027526796571727068,0.05212040308388728,-0.0007712133700638387,0.10045828434131647
PSEN1,-0.04184266835031247,0.0467877728948693,0.031947904600425354,0.04103285961740138,-0.06178746068749836,0.027751360247210703,-0.010378140849615086,0.0055003266551467145,-0.0033177480907562876
CALM2,0.022403430546506738,0.010226505941540133,-0.04040091286642908,0.04204732195400831,0.013757302744318465,0.05910921690936965,-0.1116101508515726,0.03764385048994292,-0.01762966091368571
CLEC2B,-0.01459068821652307,0.03876872564544089,0.11330945311168093,-0.030502134861396527,0.08617814712812881,0.03674928412074173,0.024000283189511928,-0.0191353141215923,0.06900877859020232
NTNG1,-0.036019210774138354,0.032307805784351946,0.10263883221124019,-0.03733638632019348,-0.03658612335020502,0.04001277188981351,-0.018690973566599822,0.014969053563278326,0.03042167424167526
LRIG1,-0.01149195623417129,0.07572379719528868,0.02125436532361542,0.052045248760512995,0.03204707386965763,0.06370778460925582,0.0006348201116877036,0.06607595113458578,-0.043196701421292866
CPAMD8,-0.015115628570975507,0.05481538507645637,0.04808569388938772,0.03280759373153651,-0.02321277083026866,,-0.03783762279990882,,-0.0309339895230712
GHRL,-0.024115898711240907,-0.01698497659336748,-0.037682980114492656,0.016050708380680404,-0.020114999771641103,,-0.024463469699016582,-0.016248127047093212,0.0676884978412722
NPY,-0.022175217048695427,0.0021759385445775546,-0.06095267628935782,,-0.04244829195507427,-0.004072539570155016,-0.002587728496294979,0.030584895318165432,0.2895505845894532
MMP2,-0.005048935877721574,0.12493542257225085,0.06883111096297496,0.022103476398973858,0.08411418998195387,-0.0076083716807730925,0.07436632829439398,0.030787882588048397,0.11751800613043538
PPY,,-0.026896671099962934,,,,0.0006545844282028462,,-0.021523963281898824,0.18631116199798706
ALKAL2,-0.002158029091660055,-0.007424289593526746,-0.013075877155042655,,0.06650868452465596,0.06933798039528291,0.04516489297091249,-0.008437028546180851,-0.041953298362667805
CSF1,-0.05877717116239927,0.059441189440306845,0.08319347621490324,0.03688446135362562,0.07380221427972647,-0.02989196658473744,0.024892578688679716,-0.003987338869345855,-0.06822442762298137
SEMA4C,0.02630586524946348,0.15060715946478417,0.0694184289958173,0.08693676529522988,0.07775518109224729,-0.03391497999220267,0.06772153618328597,0.005412254965225775,0.0750554603628629
BMP8A,,,,,,,,,-0.010816558878694016
ICAM2,0.0066649186490828965,0.059766491298438286,0.1454995368006154,0.12236315719728195,0.17326452930163017,0.10809118682027893,0.08024087525181678,0.013054072331184408,0.14750474745143954
SYTL3,0.023970183774521422,-0.028372288378964872,-0.03579607020346899,-0.04686704179609984,-0.06166373324771304,-0.03590334170285454,-0.04411024320336688,0.0048336195096279,0.0015763064495480299
IL1A,-0.017564117465375416,-0.004850154981098397,0.11795688603462212,0.003059736209675512,-0.019475772378065963,-0.0488410750661888,0.11602455772278386,-0.02395926337963304,-0.01035996867898805
HLA-G,,-0.024544901488073666,,0.049153400068776686,,0.011313647783229717,,0.030959117560110577,
PGF,-0.033878307153398526,0.19103315656542708,0.16050306494524888,-0.002190404436503824,0.1975528072807749,0.12871069449693648,0.05154381043845612,0.05236310441907485,0.16158516286616847
LGALS8,0.019636658178770347,0.045026853375577894,0.0720982779522111,0.023307780496820925,0.08637149373497763,-0.005063995509684209,0.024643983921420684,-0.0006989603220489423,0.053850839257429055
DKK3,0.00330836815668008,0.026389364344393818,0.14640421863085604,-0.0050536463559410025,0.012808942571524503,0.06944569553732759,0.028450785005356926,-0.05257298358380295,0.11336999929011968
COL16A1,0.07291535059986515,0.12620533487242372,0.12541697329210438,0.07537121905179574,0.032440301810332126,0.06446103528849016,0.02794309708471807,-0.008491227083517365,0.12333352042660735
TPH1,-0.028159625265309046,-0.018022191275859408,,0.12418721631298624,,-0.04684102907580374,0.018089999462864537,0.049543398471626865,0.004632508526137448
TNC,0.02256904955124027,0.014689180471995758,0.015620245974179643,-0.026442958837632292,0.16805991828385344,-0.02451804603747934,0.09072595206238658,-0.030809980661363246,-0.01651853596444756
TNFSF9,-0.015115621396852253,0.07634215196814552,,-0.016335214448899748,0.04149372164590821,0.03284894245186426,-0.044246489957029705,-0.0232141467718309,0.0022944715088423283
C4A,,,,,,-0.021523165187597653,0.054592821390517854,-0.015179420425550578,-0.035683744770262996
CNTN2,-0.05578575185400628,0.0030854771725524,-0.03448503096111805,0.06659960054276277,-0.12419303791310925,0.03731854248770807,-0.10818192962701813,0.007628567469964691,0.02387841579943627
F7,,0.020431115287883713,,,,0.05105990602304116,,-0.01502100071344078,
LUM,0.0068699880780547255,0.11623289559814573,0.1603142199856531,0.08909321961812885,0.14864309080482468,0.09826871550159703,0.13453207186426894,0.03174715315521645,0.0714624966808488
IZUMO1,-0.01444345508795269,,,,,,,,
BTC,,-0.015951072185061768,,0.03778851010688365,,-0.019618880180532434,-0.022059518160507652,-0.014536112309350438,-0.0383693062047855
APOC1,-0.08220806268685568,-0.011507638322348475,0.014394140762881346,0.004981748363152125,0.1489095584892116,0.03330437720438362,0.10848218910414181,-0.05935404209438382,-0.05723657371437202
PKM,0.01174568536653045,-0.03764903133943912,0.04933074883067688,-0.05252928963426511,-0.0017961780736288045,-0.04449242377424188,0.07959138490726482,-0.03048022992442898,-0.054581910628040464
TNF,,0.05355198411758587,0.13820505939778852,0.009631225004978572,0.06679365808344767,0.11528601080108168,,,0.039145011584955015
GNAS,1.1612263925013019e-05,-0.06871859784973217,0.06873905111103265,0.11568368134941111,-0.04348492604881513,-0.11545661591212215,0.03981907973341023,0.023979596728346948,0.08767431935074314
BMP8B,-0.008980572065690359,0.031363427989946076,0.053533440754014706,-0.01776038472956352,0.004922815221177032,0.011542689284000561,0.015615406865359125,-0.004001635102429548,0.12098533008131016
LIPH,,-0.018022186838936822,,,,0.004014340528066017,,-0.023854013511679505,0.03224656373904904
CCL28,,-0.025350447620452604,,,,,-0.01777123129039554,,0.03989148590500012
PTPN11,-0.02087360516512786,0.04057019290922039,-0.03879714209092827,-0.07208889018696549,-0.1366064909128167,-0.03639196337932489,-0.05744148221713806,0.006501521384696468,-0.026424116119806315
ADAM12,-0.016308665342221897,0.08947952344943776,0.05049982528843405,0.06173464152795231,0.17038741076125066,0.03419147077597237,0.14976623713988,0.007907507107524615,0.1296968991484115
EPO,,0.03150021816415428,,0.010879272651344094,-0.042840300963905634,-0.020995583451298615,,-0.014371073136354958,-0.021880689417673193
EDN3,0.06581161349051547,-0.008396689743319247,,,0.051654479914477726,0.12416450214234143,-0.02102181553010101,0.010744737931902367,-0.028294955687158337
CCL22,,,,,,-0.02376247838743542,-0.022059519136776486,-0.012609991065719446,-0.0338113990034878
CCL2,0.005949602697278303,0.06453551797669717,0.012244179802355828,0.0877529360046064,0.14512515906790335,0.006376827481050258,0.026117455661308738,-0.051888484916513676,-0.12236830051857271
DSCAM,0.0350125254270355,-0.048141534821470676,0.05447886188412178,0.05830978028596849,-0.05583841464334871,0.004887661439295377,-0.03469201750334815,0.024034597537628703,-0.0019164981784167278
GPHA2,,-0.02008664298667056,,,,,,,
ANG,0.028781169874551128,-0.04004158971787935,-0.012185362790448032,-0.04748506697638252,0.08784749871395134,0.032401728120396024,0.06419538666480862,-0.021777310033823348,-0.011525373631591784
FBLN2,0.0035425813119919092,0.052498714935534624,0.012557040043680738,,-0.059111964073937213,0.05626958762807856,0.037998737228772866,0.021365191613418474,-0.0015182287053369544
VTN,,0.028027742803926142,0.023437369302235837,-0.009280297540261868,,0.04642071626779934,,-0.01860860004805505,-0.03568375217863604
VEGFA,0.1297804601798854,-0.10290422956249674,0.0015029153809684272,-0.1472773122841395,0.004825285964074708,-0.1593284567207589,0.05614307404747887,-0.06234725848519825,-0.1268317934302554
F10,,,0.06709257294078928,-0.03797089639312011,,,-0.01908563841046902,0.006024196929234856,-0.03863024193684817
SERPINA1,-0.050987419703370354,0.0553642168599916,0.09277633390898776,0.022480130113831563,0.05275449215589624,0.024866629195863486,0.07596194728226013,-0.03230876312091858,0.010267321333022807
VWF,0.050353034378539295,0.16807740408752103,0.1852801847786223,0.12236673842950395,0.12910606714523432,0.14036662530365052,0.09413114594127746,-0.035808137911617716,0.17634954782493548
GDNF,,0.033873732957308667,,-0.055387713499813224,0.021354871009517922,-0.028992452599543053,,-0.020123863963056307,
VASP,0.020275848224867204,0.15302748231639632,0.15285564635410556,0.06493455937139901,0.11504525309011522,0.07728716789565951,0.04400020474644449,-0.035104631943695966,0.14761634500643434
ADAM15,0.02030703514378365,0.06472589895510572,-0.022009686336492532,-0.01076228894840304,0.004617585352857586,0.03413185729524911,-0.016458756627094805,-0.0253045569139696,0.01328607255231931
WNT2,,-0.009647405514261836,,,,0.08787724281596612,,-0.017255686116324286,-0.01119848825941951
CALCB,,,,,,-0.022792333229931246,,-0.005940969335769669,
OLFM2,-0.0023919205833627193,-0.018674535420054757,0.014009426230054004,0.060735533811617476,0.01996363886510251,-0.032096596397868465,-0.028695769150032163,0.0650423324078053,-0.01513180167720051
MFAP2,-0.025968160060432132,0.16036337692578073,0.17274333360167912,0.07154934419280323,0.1936322326676331,0.14024714623949613,0.1684361188203003,0.08282874483375417,0.13923898627601472
HLA-C,0.008275740585821553,0.09441158347105312,0.025587588085394568,0.03140014033895495,0.11390621890165886,0.015151406249126736,0.08528274114527147,-0.10539944590546801,0.11046096224143583
THBS1,-0.005187797637696666,0.07270753664505585,0.10596767189714464,0.0468719268959371,0.1751265063192288,-0.018879692837123912,0.04026822452421053,-0.05569669395682757,-0.007681419081940427
HSPA4,0.03924635030625653,0.017884583645030584,0.02519842187310685,0.02998437587722665,0.027691480494997894,0.006217052680083522,-0.0019898208484015302,0.003173496967734417,0.029095351750131244
LMAN1,-0.031868778408087245,0.02137230395173013,0.04542153010716541,-0.02694590748202705,0.023459556008365846,-0.0432488378728767,0.08378097504306672,-0.022322338746957496,-0.005568410674599962
LYPD3,,0.02338173960814584,0.09600371260476888,0.003181773405242326,0.014284112338343643,0.036130674223487425,,-0.022888564094181944,0.16736025646167965
APOE,-0.02881428779654555,-0.0861930057939842,-0.09838532980560692,0.0030578896786520493,-0.12113917545072274,-0.03519158400988354,-0.0274931184914779,-0.03888217848475842,-0.04331946493735276
SOSTDC1,-0.015115627315503203,0.028917768582139815,,,,-0.012146671760115985,,-0.038824994436714305,-0.03648921179832224
ANXA1,-0.006574976788337555,0.11465422219958536,0.08366995355748749,0.03223060136164407,0.14517564824249551,0.019142792705807394,0.011927106054449419,-0.03942191047735338,-0.06956843122631307
WNT2B,0.09015432415120106,0.022992364671937153,0.004699611214276181,0.006747382889887515,0.11889341643238363,0.015526257788726096,0.010442296083846317,-0.0035881203612338256,0.03788159465245549
AMH,,-0.033572425727777785,,0.0052610275875066516,0.0778798498011696,0.06505301512430385,-0.0177712290241858,0.036869759085193375,0.0212627667923137
GDF10,,-0.020858784192410575,0.1412769475563412,0.013887185185936955,,0.019993713607167046,0.06914828006205954,-0.031101946256834732,0.001794254509623731
EFNB3,0.0010306382666066,-0.014466163253592621,0.012493058211136089,0.039695902495601856,-0.038750643347172035,0.0221923937159687,0.03840672321194407,0.033276718847587726,0.060696018179444665
LTB,-0.041691131794538726,-0.015538044866555025,0.09188759836970802,0.011427384714069028,0.0782096449846782,0.02507629074346416,0.002877842514877481,-0.0178683229108867,0.11066704668773777
ANGPT2,0.06160896907229603,0.17895304713336854,0.1375309311114744,0.09745474153181456,0.230383827038345,0.12476290645418286,0.10344010112262743,-0.02199290401570188,0.13607264338652036
NRTN,,,,,-0.018833917076300295,,0.09037393447700733,-0.012796409455537311,
ADAM17,0.022088989603054936,-0.035608157920240156,0.026247394669255807,-0.0870977967116098,-0.02845930772825524,-0.08647346218403479,-0.03157217062815683,-0.03333740467063628,-0.027177994004391717
LRPAP1,0.055814368159371824,0.03291471321315195,0.008170319997527705,-0.01322421745469319,0.014153039284012774,0.04359311161066433,0.03545405161882459,-0.05326766838962779,-0.01993792623656948
NID1,0.059489318452208964,0.14090046307689152,0.1953650250731499,0.09060165893710155,0.1392670648067256,0.0627286689222953,0.10482863479750665,-0.002693673603446566,0.15254238052392227
MST1,0.0428385303190336,0.0009451587173208882,0.011868779666940492,-0.029574346044150934,0.005802802174526301,0.005802092435960944,0.029020674772602707,0.019835807861598578,-0.015421340601573783
DCN,0.02669358059966925,0.13331985309444883,0.10496464705480137,0.11230483129227166,0.12349163357269595,0.08140044824845144,0.10644622264102363,0.022450048410993826,0.042281229076625335
IGFL2,,,,,,,,,-0.02907807391299987
COL7A1,0.05008620659754781,0.025441101045408622,0.19650738677264787,0.03466461624933043,0.14087713861933518,-0.022956190975857358,0.10801074589818245,-0.006456585488600145,0.06542732146532597
CALR,0.03965729206297103,0.013694591995311168,0.054987572153409395,-0.024132755092231,0.07796172782654985,-0.05117794925989539,0.07016014326974948,-0.026643291108690292,0.11850698886594051
PIGA,-0.04330294670500412,-0.013554110567306257,0.0122659187373634,0.06979823780798135,0.09843660233531046,0.07614314588220411,-0.021269653626122074,0.01643840002854943,0.03777053937619567
CD200,0.012669500073913936,0.08066940119109886,0.09036605033812808,0.08886904762389218,0.07803814268597446,0.031015461148362105,-0.006965330907836874,0.043804275842764084,0.11545960988220838
GRP,,0.040797821075276124,-0.016510392801258118,,,,-0.024544938297720555,-0.014035569594928743,-0.009838425150935215
CDH1,0.0170841100245915,0.031107759732589016,-0.021068915187308176,-0.053210205896409894,-0.008704408481390235,-0.015252602786957763,0.06785011563501565,0.0016610101316972123,-0.005493260402623891
LPL,-0.035939875874080984,0.02387511212949539,0.13646142012245163,-0.019351424347105912,-0.03885507196828533,0.08149504995042686,0.10707500948596423,0.06722537801864814,0.04598009501026315
SEMA5A,0.04022263995326631,0.06006165751798556,0.004471877572784436,0.0898639378076818,0.10814756289000227,0.04387305973505561,0.04282379144809622,-0.009261293217565521,0.05884970921955128
SEMA7A,-0.01976353767002556,0.05313362610291987,0.07070624814644572,0.04492403630300485,0.13050429356270635,-0.013728222608562837,0.051244775852050645,-0.020098018193268143,0.15700714182558478
SEMA4G,0.07152846746786641,-0.010962544519535357,-0.042340237237972346,-0.07005532646934223,0.02347761235508767,-0.02501325060788805,0.03113381274104207,0.07137042128050149,-0.0012211622931020184
SEMA3B,-0.059608993642754904,0.0003665602106022203,-0.0874889611580173,0.04248734606734372,-0.1030003179005213,-0.00806470858373653,-0.10980061659611001,-0.0023724218510968544,-0.03491676108489175
RPH3A,0.06874838598172349,-0.00345377940067688,-0.017817399124165068,,0.0031889261851214454,0.027337479011365975,0.03002080438948728,0.04152956477367191,0.011320091692088417
JAG2,0.002563371587737568,0.17062626031230962,0.07131850457965859,0.05947613729797336,0.26151785483811985,0.09475570158578343,0.043547426858274216,0.03801335594991164,0.13089441977818222
CGN,-0.02777709939404551,-0.008283103235859257,0.01824421448533263,-0.004880336697560594,0.1631485728055313,0.019534686083155516,0.01625949486635464,-0.010177375541565413,-0.01991506557858613
GDF15,0.08531109293277526,0.013394172812586314,0.08520783498870754,-0.01664702481529427,0.07758882583378005,-0.005725809735798342,0.0490020093164045,0.016263135662736006,0.06679972646320667
SEMA4F,0.015936713671266478,-0.015495113017043887,0.024049821947101906,0.034391475217667375,0.07541121167701405,0.04960398862637138,0.010927147279566767,0.12727227466785151,-0.021172722114562652
NXPH1,-0.014750502116107848,-0.014706695543806497,-0.0670381197996445,0.025299531670905973,-0.05445849061879812,0.037562243149145094,0.06955696138769879,0.020225770304587734,0.023575310369400356
ARF1,0.0181510913693529,0.03850366269329665,0.05211507363004862,0.004614433154139664,0.12815685109437094,0.07637854552570178,0.07953606415782798,-0.019658197580044237,0.08044945072445728
DSC3,,0.07538616493009931,,,,,,,0.056137257215118176
EBI3,-0.0022740266317513476,0.032562928155314065,0.02940452900273075,0.012996099757032203,0.07132289157595265,0.021850951196161275,0.05552883480777346,0.011804923722402024,-0.003032285365308586
TIMP1,-0.0077542247069963795,0.15093968696201374,0.19214890952903907,0.013003356254715553,0.19837603182710914,-0.0556218108045365,0.13343382197513148,-0.06383058964928556,0.062099054370659615
SEMA3C,0.0335538096881246,0.05067559134428451,0.1277067847415566,0.026303875645736198,0.03435649585453807,-0.008859411203085272,0.0692960223624628,0.022914715186575466,0.0675783470873452
GNRH2,,,,,,,,,-0.023710716262342637
GAS6,0.06458526229860942,0.02830657144180956,0.07634221464162426,-0.026217852399580837,0.0033286262269320304,0.02214499276792858,0.03665514830382625,0.02341734661093236,-0.00797277930054359
MEPE,,-0.014525219426669834,0.06745072074446135,,,0.09468909063996657,,-0.021659339069372865,0.053448729573100755
SERPINE1,0.0048886500059833835,0.10005732978728873,0.1317746056537874,-0.080839305620273,0.14567761703349025,-0.09281528478178495,0.12679048558868017,-0.03170611171628611,-0.02466346516875147
RSPO2,0.10074135100502714,0.010601043426938704,,,,-0.014148659116962522,0.024324547804070642,-0.029176317127617223,0.02473393318925966
SHBG,0.08340183705733083,-0.019690013823471766,0.011873167717848396,0.05952340444197555,0.00784333966716297,-0.004546588690671352,0.04120339417377903,-0.0203666691387661,-0.009357335089236795
LGALS3BP,0.011799543991574195,0.07849393811771321,-0.15407439715556762,0.016104424431264513,-0.025721836971585345,0.019074924750241074,0.07875528256198892,0.013279165284131662,0.008834546551097307
LAMB1,0.055550775502641266,0.14624550385533747,0.19110515259939134,0.07493971882999698,0.21422665152687992,0.04952020771457558,0.15354444054463812,0.026382836606011203,0.12901606263524043
SPTBN2,-0.019094653619790108,-0.022962751632444576,-0.0003118325606633832,-0.0622696230928303,-0.02001054209828341,0.0032839971728432396,0.031179049506023168,0.018022641571341043,0.050495646469968875
COL1A2,0.06591692792136562,0.15850931939127677,0.2178409584244323,0.11790085553556569,0.19936500623548686,0.09638440584040149,0.10804318091788301,-0.0017423820795757453,0.05207834040986313
DEFB1,,,,,,,,,-0.019837691044883327
WNT11,,0.10130200406624856,,,,0.05114377588871917,,-0.03015068735517289,0.032277671075668445
LGALS1,-0.022119982368249483,0.02112415735262663,0.14128601911179545,0.02762353499191071,0.20736042454542103,-0.047712360702785846,0.08590860301143914,-0.03946168809273243,0.09070309665095981
BCAN,0.03484316558743026,0.011722033642969799,-0.16358405826791667,0.08011292027386081,-0.09900628073876674,0.08304844680660324,-0.04471839905129732,0.0012933432312363228,0.025557398208247293
ANOS1,0.021792186394520352,-0.02274920692204469,0.015503277190384395,0.0716734163651739,0.05028172543702661,0.0523890407937081,-0.03307307667019931,0.04362698940150289,-0.011429015513189441
EDA,-0.022483165274423185,-0.015951077650399652,-0.0456876034940642,0.08456193149669991,0.07417501502713375,-0.0012788595450104496,-0.03262448787175781,-0.028815807285981133,0.12408082281059175
FGF22,,-0.00767608024628677,,,-0.04513125721026353,0.07419333884200192,-0.024031216165798768,0.013701798595419932,0.05913506477018566
SHANK1,0.20477591296973846,-0.021788217808699318,,,0.014763630419655612,-0.0030088913352787332,,0.05785544025687904,-0.03900886935796422
NPVF,,,,,,-0.023762479980214534,,,
RAET1G,,,,,,,,,-0.012026153179790899
TGFB1,-0.004620032499787442,-0.021420915234732843,0.1758061354619177,0.02169032534395962,0.15792924670004468,0.006555930140474663,0.07047219268673312,-0.03326900771706338,0.11082972200607923
MSTN,0.010294725316244634,-0.014752541660522632,-0.04728925710714807,-0.04961856303606994,-0.028058194518130207,-0.026906029560204728,-0.040900816745886366,-0.004792037631212325,0.004192788138242419
WNT4,,-0.014680853441853688,-0.057957497699033335,,-0.03747259203506585,0.044265340047764855,0.03944851822923944,0.049581128950644725,0.03947247662814617
TNFSF4,-0.0260674317978436,0.02750161343734361,-0.008010509462799851,-0.0230451088360932,0.05069305951399565,0.0466774991171753,0.04698004764068499,0.00011202960419671402,0.09899515841303927
NTN1,0.08213552392903052,0.11935820064875531,0.07492376578116107,0.0761298095928332,0.12061321202575497,-0.024985367818518973,0.08465985592045287,-0.04622661773266451,-0.020025444149136335
CXCL12,-0.016198837974001744,0.09760371085334536,0.08101028288698686,0.027267063291390746,0.09819367529622991,0.021450611410328824,0.05736996674335537,0.014675245927245197,0.1392041467129362
GNRH1,-0.004722609523322507,0.10219322184798457,0.016569333595440414,-0.015731031232094503,0.024586798750185785,0.031213820853080363,-0.017543368678579356,-0.0022100536797538036,0.08072291551071971
FGF8,,,,,,0.04726236929191931,,0.034428347590136577,
RIMS1,-0.020409457805218568,-0.026312928280548303,-0.052271839245829524,-0.04637720274404556,-0.03581547282762242,0.027220416489414506,-0.0509435438317118,0.08507243868844354,-0.0471830909276257
FGF14,0.04003579185274322,-0.01335828985726536,0.1528071658475015,0.062343648618267807,-0.0630209431656215,0.06582655590192261,-0.013590760469456458,0.008655202479512765,0.13803928171523133
IGF1,0.009718762086681059,0.028731714105306234,-0.006592876820194317,-0.0730551059507368,0.047135653486787506,0.13911929372853285,-0.02635783493987392,0.013834439544175368,0.04605047329403001
TNFSF10,0.0024819770939528306,0.018394020829409708,0.03592038945298938,0.0004908489312731661,0.05103194152298484,0.030199551175067386,0.025632804660273952,-0.034554094308714554,0.10013107279719291
GDF5,0.18342283205951912,0.007348295523692326,,,-0.0365860927026887,-0.04724577161838621,0.07445531360911847,-0.002868185136545551,0.01643540785015126
CHAD,,,,,,-0.012576911031376578,-0.019505718495888343,0.05373609993922959,
RGMA,-0.06260066104218703,-0.05079462456630616,-0.07255310933384623,-0.03040693828209239,-0.05765315006840092,0.022217285856301876,-0.0343211465755277,0.012644541435631176,0.009063448781076865
WNT16,-0.029771832444540063,-0.023985768367668674,,,,,-0.016113800632092837,-0.012796407766541892,0.05776028177677294
CX3CL1,0.041309439338035756,0.05397822967793135,0.14506549564281035,0.141333928450243,0.060340841305888224,0.0011872590039879048,0.05867897539971643,0.015948244799507932,0.10673805490648307
FGF1,0.003588381594239684,0.08262338892742165,0.020697752643153787,0.09007392812688461,-0.11172271121605523,0.04430228594193567,-0.06799774906028384,-0.008820250576860082,-0.01640594794679247
ALOX5AP,-0.05977814547450514,0.043370543530879574,0.023756504169402934,0.03428827740222331,0.07243612171983557,0.02188521556208828,0.0452625160321115,-0.06133307152596116,-0.06178364845832177
IL1RN,-0.014212752183044337,-0.04956563873412512,,0.10960936570732527,0.006458052893929381,-0.038262520954542245,,-0.03565451553864554,0.034107955362564245
PCSK9,,,,,,-0.020727108648537364,,-0.012420912722605319,
NPW,,,0.005655010790719129,0.046831051085739824,-0.029747982540961004,0.05989901249677118,0.009386960042224756,-0.03535343723444861,0.0807834882210599
CXCL9,-0.0013237614696972727,-0.004090900282244031,0.13119550568061034,0.07710409498229442,0.044283882196146034,,-0.021110102425503607,,0.07376514337254164
ANGPTL4,-0.04188268190466156,-0.0013009010481764742,0.12206464047374299,-0.2151515684139758,0.017166169315186684,-0.10551603391112348,0.09551318172100531,-0.06352704305680015,0.03828112792515607
UCN2,,,,,,-0.03583937313138301,,-0.014035569594928743,
OBP2A,,,0.10978393229375646,,,,,,-0.02457774111447813
COL4A3,,0.030022924205812318,,,,,-0.03027060226247103,-0.019630336104178782,-0.02846616802286808
NRG3,-0.02579620481722374,-0.05576764898027466,-0.033879687086786965,-0.009786038536814411,-0.044644996371060584,0.009386633490333682,-0.011609667146723837,0.01040317781983659,0.044233203150679586
IL23A,,0.09283378800765707,0.04237687540823775,-0.06069162442647282,,-0.020727101418053236,,,0.04659050413287835
COLQ,-0.007736785920894208,0.038296387432575116,0.005498004667166252,0.022304902909086002,0.04640127857903668,0.027666914988631035,0.08899660278453742,0.010358150245010625,0.010677289839901167
SCGB1A1,,,,,,,,0.011420603285284804,
TNFSF12,0.02562800850806477,0.05379742179995589,0.06582144753661291,-0.11074595037196712,0.07896909874663664,0.0335519472011708,0.04516164758638912,0.0024679093542632874,0.06778453469722152
DKK2,,0.028852533983479322,,,0.056765974278087564,-0.006123412446047113,,-0.016541736624049487,0.022536029011573443
FYN,-0.0391656327104168,0.014511293677017974,-9.097524595111993e-05,-0.05985700847775923,0.05146691195151769,0.05139819444063491,0.06111495367452122,0.05558608887027904,-0.030890422053397745
ACE,0.053218570246801836,0.19510507722707374,0.21755209242127513,0.08456937289318198,0.23799034940641192,0.08493886174560555,0.11994770817371793,0.02444104719160374,0.17774889859482204
IL18,-0.0404861515125536,0.09418477280004553,0.005553408301395512,0.1686599516485299,0.08733288391550399,0.026232354599297337,0.06609459091282976,0.008036617016172096,0.03436781837921679
PPBP,,,,,,0.009138680856967195,-0.020719487415544132,,
CCL27,0.09815952071375036,-0.015951077757563194,0.08240923350166388,-0.002751684811626696,0.015414223680267245,-0.0285777092784653,0.02218958217916908,0.010369602146970141,0.006130968413397365
SERPING1,0.01752914779957715,0.05713689882411367,0.06667559166923313,0.02519032371706647,0.15261826320287278,0.0442233855583463,0.11383271347940915,-0.04865359108591623,-0.050106040519511306
AZGP1,0.04985182214613178,-0.013819804336285527,-0.0460860768743906,,-0.004370248195102849,-0.010317287128090987,0.08555189684812425,0.008351549908513636,0.032503974931027364
INHA,0.060256433043437335,0.03757615081686576,,-0.0621818495556413,-0.014703560390227141,0.00364789820827967,0.00930566349440714,0.006918176938546982,-0.04782721645003379
SEMA3G,-0.024545020131630745,0.144650728166621,0.1171987465642691,0.15247776923622045,0.12939279707921258,,0.04258513960414891,0.05226500911648348,0.019967955452084882
OXT,,,,,,,,-0.012034276906176405,
COL6A1,0.024932405129440637,0.11184985037638938,0.1871764267788977,-0.09970423160258121,0.1898183800699976,0.03959936221495608,0.09858739148517404,-0.012126388237793101,0.14377865415415647
FGF17,,0.025947814197217256,,,,0.016966407506988978,,0.11321456560480292,-0.023415049126836167
TNFSF8,-0.01756411738735291,,-0.06382758571370135,,,0.06983694661954518,0.04484183842103948,-0.012796409455537311,0.08953289215210693
FGF20,-0.02338587167431984,0.024340113303950712,0.007859456489435996,0.046586583072663654,0.012553960436606898,0.04311761111762533,0.06766638834784874,0.018361825129223654,0.0641309402817383
ICAM3,0.04591870777167394,0.12158615798615925,0.00044042805079123204,0.026092303428970162,0.06165474547562594,0.031283795041964865,-0.00594711443428953,0.020527381220147765,0.10416757701185436
LAMA4,0.10622854589150273,0.14684815105701315,0.2269617537188113,0.13381548191933956,0.2176828767564143,0.09421662948177281,0.146394796550769,-0.0016876755858981735,0.18301957569002103
